match_id,fecha,rival,minuto,equipo,jugador,dorsal,tipo_evento,detalle
68347,2006-09-30,Athletic Club,30,Barcelona,Ludovic Giuly,8,CAMBIO_ENTRA,Entra (Por José Edmílson Gomes de Moraes)
68347,2006-09-30,Athletic Club,45,Barcelona,Carles Puyol i Saforcada,5,GOL,Gol (From Corner)
68347,2006-09-30,Athletic Club,60,Barcelona,Eiður Smári Guðjohnsen,7,GOL,Gol (From Free Kick)
68347,2006-09-30,Athletic Club,61,Barcelona,Anderson Luís de Souza,20,CAMBIO_SALE,Sale (Entra Andrés Iniesta Luján)
68347,2006-09-30,Athletic Club,61,Barcelona,Andrés Iniesta Luján,24,CAMBIO_ENTRA,Entra (Por Anderson Luís de Souza)
68347,2006-09-30,Athletic Club,64,Athletic Club,Joseba Andoni Etxeberria Lizardi,17,CAMBIO_SALE,Sale (Entra Ismael Urzáiz Aranda)
68347,2006-09-30,Athletic Club,64,Athletic Club,Ismael Urzáiz Aranda,20,CAMBIO_ENTRA,Entra (Por Joseba Andoni Etxeberria Lizardi)
68347,2006-09-30,Athletic Club,67,Barcelona,Lionel Andrés Messi Cuccittini,19,TARJETA,Yellow Card
68347,2006-09-30,Athletic Club,71,Barcelona,Eiður Smári Guðjohnsen,7,CAMBIO_SALE,Sale (Entra Javier Pedro Saviola Fernández)
68347,2006-09-30,Athletic Club,71,Barcelona,Javier Pedro Saviola Fernández,22,CAMBIO_ENTRA,Entra (Por Eiður Smári Guðjohnsen)
68347,2006-09-30,Athletic Club,72,Athletic Club,Joseba Garmendia Elorriaga,8,CAMBIO_SALE,Sale (Entra Igor Gabilondo del Campo)
68347,2006-09-30,Athletic Club,72,Athletic Club,Igor Gabilondo del Campo,11,CAMBIO_ENTRA,Entra (Por Joseba Garmendia Elorriaga)
68347,2006-09-30,Athletic Club,76,Barcelona,Javier Pedro Saviola Fernández,22,GOL,Gol (From Goal Kick)
68347,2006-09-30,Athletic Club,82,Barcelona,Carles Puyol i Saforcada,5,LESION,Juego detenido por lesión
68329,2006-10-15,Sevilla,0,Barcelona,Thiago Motta,3,TITULAR,Alineación Inicial
68329,2006-10-15,Sevilla,0,Barcelona,Andrés Iniesta Luján,24,TITULAR,Alineación Inicial
68329,2006-10-15,Sevilla,0,Barcelona,Lionel Andrés Messi Cuccittini,19,TITULAR,Alineación Inicial
68329,2006-10-15,Sevilla,0,Barcelona,Rafael Márquez Álvarez,4,TITULAR,Alineación Inicial
68329,2006-10-15,Sevilla,0,Barcelona,Eiður Smári Guðjohnsen,7,TITULAR,Alineación Inicial
68329,2006-10-15,Sevilla,0,Barcelona,Lilian Thuram,21,TITULAR,Alineación Inicial
68329,2006-10-15,Sevilla,0,Barcelona,Gianluca Zambrotta,11,TITULAR,Alineación Inicial
68329,2006-10-15,Sevilla,0,Barcelona,Xavier Hernández Creus,6,TITULAR,Alineación Inicial
68329,2006-10-15,Sevilla,0,Barcelona,Víctor Valdés Arribas,1,TITULAR,Alineación Inicial
68329,2006-10-15,Sevilla,0,Barcelona,Sylvio Mendes Campos Junior,16,TITULAR,Alineación Inicial
68329,2006-10-15,Sevilla,0,Barcelona,Juliano Haus Belletti,2,TITULAR,Alineación Inicial
68329,2006-10-15,Sevilla,0,Barcelona,Ludovic Giuly,8,TITULAR,Alineación Inicial
68329,2006-10-15,Sevilla,0,Barcelona,Ronaldo de Assis Moreira,10,TITULAR,Alineación Inicial
68329,2006-10-15,Sevilla,0,Barcelona,Javier Pedro Saviola Fernández,22,TITULAR,Alineación Inicial
68329,2006-10-15,Sevilla,24,Sevilla,Renato Dirnei Florencio,11,TARJETA,Yellow Card
68329,2006-10-15,Sevilla,25,Barcelona,Juliano Haus Belletti,2,LESION,Juego detenido por lesión
68329,2006-10-15,Sevilla,26,Sevilla,Renato Dirnei Florencio,11,LESION,Juego detenido por lesión
68329,2006-10-15,Sevilla,27,Barcelona,Ronaldo de Assis Moreira,10,GOL,Gol (Other)
68329,2006-10-15,Sevilla,29,Barcelona,Juliano Haus Belletti,2,CAMBIO_SALE,Sale (Entra Gianluca Zambrotta)
68329,2006-10-15,Sevilla,29,Barcelona,Gianluca Zambrotta,11,CAMBIO_ENTRA,Entra (Por Juliano Haus Belletti)
68329,2006-10-15,Sevilla,30,Sevilla,Antonio Puerta Pérez,16,TARJETA,Yellow Card
68329,2006-10-15,Sevilla,36,Sevilla,Frédéric Oumar Kanouté,12,GOL,Gol (From Counter)
68329,2006-10-15,Sevilla,38,Barcelona,Ronaldo de Assis Moreira,10,GOL,Gol (From Free Kick)
68329,2006-10-15,Sevilla,45,Sevilla,Antonio Puerta Pérez,16,CAMBIO_SALE,Sale (Entra Ivica Dragutinovic)
68329,2006-10-15,Sevilla,45,Sevilla,Ivica Dragutinovic,19,CAMBIO_ENTRA,Entra (Por Antonio Puerta Pérez)
68329,2006-10-15,Sevilla,45,Sevilla,Luís Fabiano Clemente,10,CAMBIO_SALE,Sale (Entra Jose Luis Martí Soler)
68329,2006-10-15,Sevilla,45,Sevilla,Jose Luis Martí Soler,18,CAMBIO_ENTRA,Entra (Por Luís Fabiano Clemente)
68329,2006-10-15,Sevilla,48,Barcelona,Andrés Iniesta Luján,24,LESION,Juego detenido por lesión
68329,2006-10-15,Sevilla,70,Barcelona,Thiago Motta,3,TARJETA,Yellow Card
68329,2006-10-15,Sevilla,74,Barcelona,Ronaldo de Assis Moreira,10,CAMBIO_SALE,Sale (Entra Ludovic Giuly)
68329,2006-10-15,Sevilla,74,Barcelona,Ludovic Giuly,8,CAMBIO_ENTRA,Entra (Por Ronaldo de Assis Moreira)
68329,2006-10-15,Sevilla,76,Sevilla,Andrés Palop Cervera,1,LESION,Juego detenido por lesión
68329,2006-10-15,Sevilla,80,Barcelona,Lionel Andrés Messi Cuccittini,19,GOL,Gol (Regular Play)
68329,2006-10-15,Sevilla,82,Barcelona,Eiður Smári Guðjohnsen,7,CAMBIO_SALE,Sale (Entra Javier Pedro Saviola Fernández)
68329,2006-10-15,Sevilla,82,Barcelona,Javier Pedro Saviola Fernández,22,CAMBIO_ENTRA,Entra (Por Eiður Smári Guðjohnsen)
68329,2006-10-15,Sevilla,84,Sevilla,Renato Dirnei Florencio,11,CAMBIO_SALE,Sale (Entra Kepa Blanco Gonzalez)
68329,2006-10-15,Sevilla,84,Sevilla,Kepa Blanco Gonzalez,23,CAMBIO_ENTRA,Entra (Por Renato Dirnei Florencio)
68329,2006-10-15,Sevilla,89,Sevilla,Andrés Palop Cervera,1,LESION,Juego detenido por lesión
68329,2006-10-15,Sevilla,91,Sevilla,Daniel Alves da Silva,4,TARJETA,Yellow Card
68329,2006-10-15,Sevilla,92,Barcelona,Víctor Valdés Arribas,1,LESION,Juego detenido por lesión
68329,2006-10-15,Sevilla,93,Sevilla,Kepa Blanco Gonzalez,23,LESION,Juego detenido por lesión
68330,2006-10-22,Real Madrid,0,Barcelona,Andrés Iniesta Luján,24,TITULAR,Alineación Inicial
68330,2006-10-22,Real Madrid,0,Barcelona,Lionel Andrés Messi Cuccittini,30,TITULAR,Alineación Inicial
68330,2006-10-22,Real Madrid,0,Barcelona,Eiður Smári Guðjohnsen,7,TITULAR,Alineación Inicial
68330,2006-10-22,Real Madrid,0,Barcelona,Lilian Thuram,21,TITULAR,Alineación Inicial
68330,2006-10-22,Real Madrid,0,Barcelona,Gianluca Zambrotta,11,TITULAR,Alineación Inicial
68330,2006-10-22,Real Madrid,0,Barcelona,Anderson Luís de Souza,20,TITULAR,Alineación Inicial
68330,2006-10-22,Real Madrid,0,Barcelona,Carles Puyol i Saforcada,5,TITULAR,Alineación Inicial
68330,2006-10-22,Real Madrid,0,Barcelona,Xavier Hernández Creus,6,TITULAR,Alineación Inicial
68330,2006-10-22,Real Madrid,0,Barcelona,Víctor Valdés Arribas,1,TITULAR,Alineación Inicial
68330,2006-10-22,Real Madrid,0,Barcelona,Sylvio Mendes Campos Junior,16,TITULAR,Alineación Inicial
68330,2006-10-22,Real Madrid,0,Barcelona,Ludovic Giuly,8,TITULAR,Alineación Inicial
68330,2006-10-22,Real Madrid,0,Barcelona,Ronaldo de Assis Moreira,10,TITULAR,Alineación Inicial
68330,2006-10-22,Real Madrid,0,Barcelona,Javier Pedro Saviola Fernández,22,TITULAR,Alineación Inicial
68330,2006-10-22,Real Madrid,2,Real Madrid,Raúl González Blanco,7,GOL,Gol (Regular Play)
68330,2006-10-22,Real Madrid,20,Real Madrid,Émerson Ferreira da Rosa,8,TARJETA,Yellow Card
68330,2006-10-22,Real Madrid,42,Real Madrid,Émerson Ferreira da Rosa,8,LESION,Juego detenido por lesión
68330,2006-10-22,Real Madrid,46,Real Madrid,Ruud van Nistelrooy,17,GOL,Gol (Regular Play)
68330,2006-10-22,Real Madrid,49,Barcelona,Gianluca Zambrotta,11,TARJETA,Yellow Card
68330,2006-10-22,Real Madrid,50,Real Madrid,Ruud van Nistelrooy,17,TARJETA,Yellow Card
68330,2006-10-22,Real Madrid,50,Barcelona,Anderson Luís de Souza,20,CAMBIO_SALE,Sale (Entra Ludovic Giuly)
68330,2006-10-22,Real Madrid,50,Barcelona,Ludovic Giuly,8,CAMBIO_ENTRA,Entra (Por Anderson Luís de Souza)
68330,2006-10-22,Real Madrid,60,Barcelona,Eiður Smári Guðjohnsen,7,CAMBIO_SALE,Sale (Entra Javier Pedro Saviola Fernández)
68330,2006-10-22,Real Madrid,60,Barcelona,Javier Pedro Saviola Fernández,22,CAMBIO_ENTRA,Entra (Por Eiður Smári Guðjohnsen)
68330,2006-10-22,Real Madrid,64,Real Madrid,José Maria Gutiérrez Hernández,14,TARJETA,Yellow Card
68330,2006-10-22,Real Madrid,74,Real Madrid,Ruud van Nistelrooy,17,CAMBIO_SALE,Sale (Entra José Antonio Reyes Calderón)
68330,2006-10-22,Real Madrid,74,Real Madrid,José Antonio Reyes Calderón,19,CAMBIO_ENTRA,Entra (Por Ruud van Nistelrooy)
68330,2006-10-22,Real Madrid,76,Barcelona,Ronaldo de Assis Moreira,10,TARJETA,Yellow Card
68330,2006-10-22,Real Madrid,77,Real Madrid,José Maria Gutiérrez Hernández,14,CAMBIO_SALE,Sale (Entra David Beckham)
68330,2006-10-22,Real Madrid,77,Real Madrid,David Beckham,23,CAMBIO_ENTRA,Entra (Por José Maria Gutiérrez Hernández)
69174,2006-11-04,RC Deportivo La Coruña,0,Barcelona,Andrés Iniesta Luján,24,TITULAR,Alineación Inicial
69174,2006-11-04,RC Deportivo La Coruña,0,Barcelona,Lionel Andrés Messi Cuccittini,19,TITULAR,Alineación Inicial
69174,2006-11-04,RC Deportivo La Coruña,0,Barcelona,Rafael Márquez Álvarez,4,TITULAR,Alineación Inicial
69174,2006-11-04,RC Deportivo La Coruña,0,Barcelona,Lilian Thuram,21,TITULAR,Alineación Inicial
69174,2006-11-04,RC Deportivo La Coruña,0,Barcelona,Gianluca Zambrotta,11,TITULAR,Alineación Inicial
69174,2006-11-04,RC Deportivo La Coruña,0,Barcelona,Giovanni van Bronckhorst,12,TITULAR,Alineación Inicial
69174,2006-11-04,RC Deportivo La Coruña,0,Barcelona,Anderson Luís de Souza,20,TITULAR,Alineación Inicial
69174,2006-11-04,RC Deportivo La Coruña,0,Barcelona,Víctor Valdés Arribas,1,TITULAR,Alineación Inicial
69174,2006-11-04,RC Deportivo La Coruña,0,Barcelona,Juliano Haus Belletti,2,TITULAR,Alineación Inicial
69174,2006-11-04,RC Deportivo La Coruña,0,Barcelona,Oleguer Presas Renom,23,TITULAR,Alineación Inicial
69174,2006-11-04,RC Deportivo La Coruña,0,Barcelona,Ludovic Giuly,8,TITULAR,Alineación Inicial
69174,2006-11-04,RC Deportivo La Coruña,0,Barcelona,Ronaldo de Assis Moreira,10,TITULAR,Alineación Inicial
69174,2006-11-04,RC Deportivo La Coruña,0,Barcelona,José Edmílson Gomes de Moraes,15,TITULAR,Alineación Inicial
69174,2006-11-04,RC Deportivo La Coruña,0,Barcelona,Javier Pedro Saviola Fernández,22,TITULAR,Alineación Inicial
69174,2006-11-04,RC Deportivo La Coruña,21,RC Deportivo La Coruña,Álvaro Arbeloa Coca,17,TARJETA,Yellow Card
69174,2006-11-04,RC Deportivo La Coruña,34,Barcelona,Ronaldo de Assis Moreira,10,TARJETA,Yellow Card
69174,2006-11-04,RC Deportivo La Coruña,39,Barcelona,Ronaldo de Assis Moreira,10,GOL,Gol (Other)
69174,2006-11-04,RC Deportivo La Coruña,45,RC Deportivo La Coruña,Fabricio Coloccini,5,CAMBIO_SALE,Sale (Entra Juan Antonio Rodríguez Villamuela)
69174,2006-11-04,RC Deportivo La Coruña,45,RC Deportivo La Coruña,Juan Antonio Rodríguez Villamuela,16,CAMBIO_ENTRA,Entra (Por Fabricio Coloccini)
69174,2006-11-04,RC Deportivo La Coruña,55,Barcelona,Lilian Thuram,21,TARJETA,Yellow Card
69174,2006-11-04,RC Deportivo La Coruña,58,Barcelona,Javier Pedro Saviola Fernández,22,TARJETA,Yellow Card
69174,2006-11-04,RC Deportivo La Coruña,63,Barcelona,Javier Pedro Saviola Fernández,22,CAMBIO_SALE,Sale (Entra Ludovic Giuly)
69174,2006-11-04,RC Deportivo La Coruña,63,Barcelona,Ludovic Giuly,8,CAMBIO_ENTRA,Entra (Por Javier Pedro Saviola Fernández)
69174,2006-11-04,RC Deportivo La Coruña,66,RC Deportivo La Coruña,Sergio González Soriano,8,CAMBIO_SALE,Sale (Entra Fabián Larry Estoyanoff Poggio)
69174,2006-11-04,RC Deportivo La Coruña,66,RC Deportivo La Coruña,Fabián Larry Estoyanoff Poggio,23,CAMBIO_ENTRA,Entra (Por Sergio González Soriano)
69174,2006-11-04,RC Deportivo La Coruña,68,RC Deportivo La Coruña,Iván Sánchez Rico Soto,11,CAMBIO_SALE,Sale (Entra Adrián López Álvarez)
69174,2006-11-04,RC Deportivo La Coruña,68,RC Deportivo La Coruña,Adrián López Álvarez,12,CAMBIO_ENTRA,Entra (Por Iván Sánchez Rico Soto)
69174,2006-11-04,RC Deportivo La Coruña,68,Barcelona,Lilian Thuram,21,CAMBIO_SALE,Sale (Entra Oleguer Presas Renom)
69174,2006-11-04,RC Deportivo La Coruña,68,Barcelona,Oleguer Presas Renom,23,CAMBIO_ENTRA,Entra (Por Lilian Thuram)
69174,2006-11-04,RC Deportivo La Coruña,69,RC Deportivo La Coruña,Juan Manuel Delgado Moreno,22,TARJETA,Yellow Card
69174,2006-11-04,RC Deportivo La Coruña,72,RC Deportivo La Coruña,Juan Antonio Rodríguez Villamuela,16,GOL,Gol (Other)
69174,2006-11-04,RC Deportivo La Coruña,73,RC Deportivo La Coruña,Fabián Larry Estoyanoff Poggio,23,TARJETA,Yellow Card
69174,2006-11-04,RC Deportivo La Coruña,82,Barcelona,Giovanni van Bronckhorst,12,CAMBIO_SALE,Sale (Entra Juliano Haus Belletti)
69174,2006-11-04,RC Deportivo La Coruña,82,Barcelona,Juliano Haus Belletti,2,CAMBIO_ENTRA,Entra (Por Giovanni van Bronckhorst)
69174,2006-11-04,RC Deportivo La Coruña,86,Barcelona,Oleguer Presas Renom,23,TARJETA,Yellow Card
69174,2006-11-04,RC Deportivo La Coruña,91,RC Deportivo La Coruña,Joan Verdú Fernández,24,TARJETA,Yellow Card
68331,2006-11-12,Real Zaragoza,0,Barcelona,Thiago Motta,3,TITULAR,Alineación Inicial
68331,2006-11-12,Real Zaragoza,0,Barcelona,Andrés Iniesta Luján,24,TITULAR,Alineación Inicial
68331,2006-11-12,Real Zaragoza,0,Barcelona,Lionel Andrés Messi Cuccittini,19,TITULAR,Alineación Inicial
68331,2006-11-12,Real Zaragoza,0,Barcelona,Rafael Márquez Álvarez,4,TITULAR,Alineación Inicial
68331,2006-11-12,Real Zaragoza,0,Barcelona,Eiður Smári Guðjohnsen,7,TITULAR,Alineación Inicial
68331,2006-11-12,Real Zaragoza,0,Barcelona,Gianluca Zambrotta,11,TITULAR,Alineación Inicial
68331,2006-11-12,Real Zaragoza,0,Barcelona,Anderson Luís de Souza,20,TITULAR,Alineación Inicial
68331,2006-11-12,Real Zaragoza,0,Barcelona,Carles Puyol i Saforcada,5,TITULAR,Alineación Inicial
68331,2006-11-12,Real Zaragoza,0,Barcelona,Víctor Valdés Arribas,1,TITULAR,Alineación Inicial
68331,2006-11-12,Real Zaragoza,0,Barcelona,Sylvio Mendes Campos Junior,16,TITULAR,Alineación Inicial
68331,2006-11-12,Real Zaragoza,0,Barcelona,Ludovic Giuly,8,TITULAR,Alineación Inicial
68331,2006-11-12,Real Zaragoza,0,Barcelona,Ronaldo de Assis Moreira,10,TITULAR,Alineación Inicial
68331,2006-11-12,Real Zaragoza,0,Barcelona,José Edmílson Gomes de Moraes,15,TITULAR,Alineación Inicial
68331,2006-11-12,Real Zaragoza,0,Barcelona,Javier Pedro Saviola Fernández,22,TITULAR,Alineación Inicial
68331,2006-11-12,Real Zaragoza,12,Barcelona,José Edmílson Gomes de Moraes,15,LESION,Juego detenido por lesión
68331,2006-11-12,Real Zaragoza,16,Real Zaragoza,Gabriel Alejandro Milito,6,GOL,Gol (From Corner)
68331,2006-11-12,Real Zaragoza,22,Barcelona,Lionel Andrés Messi Cuccittini,19,CAMBIO_SALE,Sale (Entra Ludovic Giuly)
68331,2006-11-12,Real Zaragoza,22,Barcelona,Ludovic Giuly,8,CAMBIO_ENTRA,Entra (Por Lionel Andrés Messi Cuccittini)
68331,2006-11-12,Real Zaragoza,24,Real Zaragoza,Albert Celades López,16,LESION,Juego detenido por lesión
68331,2006-11-12,Real Zaragoza,25,Barcelona,Carles Puyol i Saforcada,5,LESION,Juego detenido por lesión
68331,2006-11-12,Real Zaragoza,26,Real Zaragoza,Albert Celades López,16,CAMBIO_SALE,Sale (Entra Leonardo Daniel Ponzio)
68331,2006-11-12,Real Zaragoza,26,Real Zaragoza,Leonardo Daniel Ponzio,14,CAMBIO_ENTRA,Entra (Por Albert Celades López)
68331,2006-11-12,Real Zaragoza,29,Barcelona,José Edmílson Gomes de Moraes,15,CAMBIO_SALE,Sale (Entra Thiago Motta)
68331,2006-11-12,Real Zaragoza,29,Barcelona,Thiago Motta,3,CAMBIO_ENTRA,Entra (Por José Edmílson Gomes de Moraes)
68331,2006-11-12,Real Zaragoza,30,Barcelona,Ronaldo de Assis Moreira,10,GOL,Gol (From Corner)
68331,2006-11-12,Real Zaragoza,37,Real Zaragoza,Alberto Zapater Arjol,21,TARJETA,Yellow Card
68331,2006-11-12,Real Zaragoza,49,Real Zaragoza,Leonardo Daniel Ponzio,14,TARJETA,Yellow Card
68331,2006-11-12,Real Zaragoza,67,Barcelona,Rafael Márquez Álvarez,4,TARJETA,Yellow Card
68331,2006-11-12,Real Zaragoza,67,Barcelona,Eiður Smári Guðjohnsen,7,CAMBIO_SALE,Sale (Entra Javier Pedro Saviola Fernández)
68331,2006-11-12,Real Zaragoza,67,Barcelona,Javier Pedro Saviola Fernández,22,CAMBIO_ENTRA,Entra (Por Eiður Smári Guðjohnsen)
68331,2006-11-12,Real Zaragoza,67,Real Zaragoza,Andrés Nicolás D''Alessandro,10,CAMBIO_SALE,Sale (Entra Ángel Lafita Castillo)
68331,2006-11-12,Real Zaragoza,67,Real Zaragoza,Ángel Lafita Castillo,15,CAMBIO_ENTRA,Entra (Por Andrés Nicolás D''Alessandro)
68331,2006-11-12,Real Zaragoza,71,Barcelona,Thiago Motta,3,TARJETA,Red Card
68331,2006-11-12,Real Zaragoza,75,Real Zaragoza,Gabriel Alejandro Milito,6,TARJETA,Red Card
68331,2006-11-12,Real Zaragoza,78,Real Zaragoza,Pablo César Aimar Giordano,8,CAMBIO_SALE,Sale (Entra Gerard Piqué Bernabéu)
68331,2006-11-12,Real Zaragoza,78,Real Zaragoza,Gerard Piqué Bernabéu,18,CAMBIO_ENTRA,Entra (Por Pablo César Aimar Giordano)
68331,2006-11-12,Real Zaragoza,80,Barcelona,Ronaldo de Assis Moreira,10,TARJETA,Yellow Card
68331,2006-11-12,Real Zaragoza,85,Barcelona,Ronaldo de Assis Moreira,10,GOL,Gol (From Free Kick)
68331,2006-11-12,Real Zaragoza,91,Barcelona,Anderson Luís de Souza,20,TARJETA,Yellow Card
68331,2006-11-12,Real Zaragoza,94,Real Zaragoza,Sergio Fernández González,23,TARJETA,Yellow Card
68331,2006-11-12,Real Zaragoza,95,Barcelona,Javier Pedro Saviola Fernández,22,GOL,Gol (From Free Kick)
69154,2007-02-11,Racing Santander,0,Barcelona,Andrés Iniesta Luján,24,TITULAR,Alineación Inicial
69154,2007-02-11,Racing Santander,0,Barcelona,Lionel Andrés Messi Cuccittini,19,TITULAR,Alineación Inicial
69154,2007-02-11,Racing Santander,0,Barcelona,Rafael Márquez Álvarez,4,TITULAR,Alineación Inicial
69154,2007-02-11,Racing Santander,0,Barcelona,Gianluca Zambrotta,11,TITULAR,Alineación Inicial
69154,2007-02-11,Racing Santander,0,Barcelona,Anderson Luís de Souza,20,TITULAR,Alineación Inicial
69154,2007-02-11,Racing Santander,0,Barcelona,Carles Puyol i Saforcada,5,TITULAR,Alineación Inicial
69154,2007-02-11,Racing Santander,0,Barcelona,Xavier Hernández Creus,6,TITULAR,Alineación Inicial
69154,2007-02-11,Racing Santander,0,Barcelona,Víctor Valdés Arribas,1,TITULAR,Alineación Inicial
69154,2007-02-11,Racing Santander,0,Barcelona,Juliano Haus Belletti,2,TITULAR,Alineación Inicial
69154,2007-02-11,Racing Santander,0,Barcelona,Oleguer Presas Renom,23,TITULAR,Alineación Inicial
69154,2007-02-11,Racing Santander,0,Barcelona,Ludovic Giuly,8,TITULAR,Alineación Inicial
69154,2007-02-11,Racing Santander,0,Barcelona,Ronaldo de Assis Moreira,10,TITULAR,Alineación Inicial
69154,2007-02-11,Racing Santander,0,Barcelona,José Edmílson Gomes de Moraes,15,TITULAR,Alineación Inicial
69154,2007-02-11,Racing Santander,0,Barcelona,Javier Pedro Saviola Fernández,22,TITULAR,Alineación Inicial
69154,2007-02-11,Racing Santander,24,Barcelona,Juliano Haus Belletti,2,TARJETA,Yellow Card
69154,2007-02-11,Racing Santander,32,Racing Santander,Víctor Javier Añino Bermúdez,6,LESION,Juego detenido por lesión
69154,2007-02-11,Racing Santander,50,Barcelona,Ronaldo de Assis Moreira,10,GOL,Gol (From Free Kick)
69154,2007-02-11,Racing Santander,60,Barcelona,Andrés Iniesta Luján,24,CAMBIO_SALE,Sale (Entra Ludovic Giuly)
69154,2007-02-11,Racing Santander,60,Barcelona,Ludovic Giuly,8,CAMBIO_ENTRA,Entra (Por Andrés Iniesta Luján)
69154,2007-02-11,Racing Santander,65,Racing Santander,Óscar Serrano Rodriguez,11,CAMBIO_SALE,Sale (Entra Jerónimo Figueroa Cabrera)
69154,2007-02-11,Racing Santander,65,Racing Santander,Jerónimo Figueroa Cabrera,16,CAMBIO_ENTRA,Entra (Por Óscar Serrano Rodriguez)
69154,2007-02-11,Racing Santander,66,Barcelona,Ronaldo de Assis Moreira,10,GOL,Gol (From Free Kick)
69154,2007-02-11,Racing Santander,67,Barcelona,Javier Pedro Saviola Fernández,22,CAMBIO_SALE,Sale (Entra Lionel Andrés Messi Cuccittini)
69154,2007-02-11,Racing Santander,67,Barcelona,Lionel Andrés Messi Cuccittini,19,CAMBIO_ENTRA,Entra (Por Javier Pedro Saviola Fernández)
69154,2007-02-11,Racing Santander,71,Racing Santander,Lionel Sebastián Scaloni,8,CAMBIO_SALE,Sale (Entra Cristian Osvaldo Álvarez)
69154,2007-02-11,Racing Santander,71,Racing Santander,Cristian Osvaldo Álvarez,20,CAMBIO_ENTRA,Entra (Por Lionel Sebastián Scaloni)
69154,2007-02-11,Racing Santander,75,Racing Santander,Víctor Javier Añino Bermúdez,6,TARJETA,Yellow Card
69154,2007-02-11,Racing Santander,76,Racing Santander,Gonzalo Colsa Albendea,18,CAMBIO_SALE,Sale (Entra Antonio Tomás González)
69154,2007-02-11,Racing Santander,76,Racing Santander,Antonio Tomás González,28,CAMBIO_ENTRA,Entra (Por Gonzalo Colsa Albendea)
69154,2007-02-11,Racing Santander,86,Barcelona,Juliano Haus Belletti,2,CAMBIO_SALE,Sale (Entra Oleguer Presas Renom)
69154,2007-02-11,Racing Santander,86,Barcelona,Oleguer Presas Renom,23,CAMBIO_ENTRA,Entra (Por Juliano Haus Belletti)
68332,2007-02-18,Valencia,0,Barcelona,Andrés Iniesta Luján,24,TITULAR,Alineación Inicial
68332,2007-02-18,Valencia,0,Barcelona,Lionel Andrés Messi Cuccittini,30,TITULAR,Alineación Inicial
68332,2007-02-18,Valencia,0,Barcelona,Rafael Márquez Álvarez,4,TITULAR,Alineación Inicial
68332,2007-02-18,Valencia,0,Barcelona,Eiður Smári Guðjohnsen,7,TITULAR,Alineación Inicial
68332,2007-02-18,Valencia,0,Barcelona,Gianluca Zambrotta,11,TITULAR,Alineación Inicial
68332,2007-02-18,Valencia,0,Barcelona,Anderson Luís de Souza,20,TITULAR,Alineación Inicial
68332,2007-02-18,Valencia,0,Barcelona,Carles Puyol i Saforcada,5,TITULAR,Alineación Inicial
68332,2007-02-18,Valencia,0,Barcelona,Xavier Hernández Creus,6,TITULAR,Alineación Inicial
68332,2007-02-18,Valencia,0,Barcelona,Víctor Valdés Arribas,1,TITULAR,Alineación Inicial
68332,2007-02-18,Valencia,0,Barcelona,Oleguer Presas Renom,23,TITULAR,Alineación Inicial
68332,2007-02-18,Valencia,0,Barcelona,Ludovic Giuly,8,TITULAR,Alineación Inicial
68332,2007-02-18,Valencia,0,Barcelona,Ronaldo de Assis Moreira,10,TITULAR,Alineación Inicial
68332,2007-02-18,Valencia,0,Barcelona,José Edmílson Gomes de Moraes,15,TITULAR,Alineación Inicial
68332,2007-02-18,Valencia,20,Barcelona,José Edmílson Gomes de Moraes,15,TARJETA,Yellow Card
68332,2007-02-18,Valencia,34,Barcelona,Gianluca Zambrotta,11,TARJETA,Yellow Card
68332,2007-02-18,Valencia,47,Valencia,David Villa Sánchez,7,TARJETA,Yellow Card
68332,2007-02-18,Valencia,47,Valencia,Carlos Marchena López,5,TARJETA,Yellow Card
68332,2007-02-18,Valencia,51,Valencia,Miguel Ángel Angulo Valderrey,10,GOL,Gol (Regular Play)
68332,2007-02-18,Valencia,53,Valencia,Raúl Albiol i Tortajada,20,TARJETA,Yellow Card
68332,2007-02-18,Valencia,54,Valencia,David Josué Jiménez Silva,21,GOL,Gol (From Goal Kick)
68332,2007-02-18,Valencia,55,Barcelona,Eiður Smári Guðjohnsen,7,CAMBIO_SALE,Sale (Entra Lionel Andrés Messi Cuccittini)
68332,2007-02-18,Valencia,55,Barcelona,Lionel Andrés Messi Cuccittini,30,CAMBIO_ENTRA,Entra (Por Eiður Smári Guðjohnsen)
68332,2007-02-18,Valencia,60,Valencia,David Albelda Aliqués,6,TARJETA,Red Card
68332,2007-02-18,Valencia,64,Barcelona,Carles Puyol i Saforcada,5,LESION,Juego detenido por lesión
68332,2007-02-18,Valencia,65,Barcelona,Rafael Márquez Álvarez,4,TARJETA,Yellow Card
68332,2007-02-18,Valencia,65,Valencia,Fernando Morientes Sánchez,9,CAMBIO_SALE,Sale (Entra Miguel Pallardó González)
68332,2007-02-18,Valencia,65,Valencia,Miguel Pallardó González,31,CAMBIO_ENTRA,Entra (Por Fernando Morientes Sánchez)
68332,2007-02-18,Valencia,67,Barcelona,Ronaldo de Assis Moreira,10,TARJETA,Yellow Card
68332,2007-02-18,Valencia,71,Valencia,David Villa Sánchez,7,CAMBIO_SALE,Sale (Entra Joaquín Sánchez Rodríguez)
68332,2007-02-18,Valencia,71,Valencia,Joaquín Sánchez Rodríguez,15,CAMBIO_ENTRA,Entra (Por David Villa Sánchez)
