50_50,bad_behaviour_card,ball_receipt_outcome,ball_recovery_recovery_failure,block_offensive,carry_end_location,clearance_aerial_won,clearance_body_part,clearance_head,clearance_left_foot,clearance_right_foot,counterpress,dribble_nutmeg,dribble_outcome,duel_outcome,duel_type,duration,foul_committed_advantage,foul_committed_card,foul_committed_offensive,foul_committed_type,foul_won_advantage,foul_won_defensive,goalkeeper_body_part,goalkeeper_end_location,goalkeeper_outcome,goalkeeper_position,goalkeeper_shot_saved_off_target,goalkeeper_technique,goalkeeper_type,id,index,interception_outcome,location,match_id,minute,off_camera,out,pass_aerial_won,pass_angle,pass_assisted_shot_id,pass_body_part,pass_cross,pass_cut_back,pass_end_location,pass_goal_assist,pass_height,pass_inswinging,pass_length,pass_miscommunication,pass_no_touch,pass_outcome,pass_outswinging,pass_recipient,pass_recipient_id,pass_shot_assist,pass_straight,pass_switch,pass_technique,pass_through_ball,pass_type,period,play_pattern,player,player_id,position,possession,possession_team,possession_team_id,related_events,second,shot_body_part,shot_end_location,shot_first_time,shot_freeze_frame,shot_key_pass_id,shot_one_on_one,shot_open_goal,shot_outcome,shot_saved_off_target,shot_statsbomb_xg,shot_technique,shot_type,substitution_outcome,substitution_outcome_id,substitution_replacement,substitution_replacement_id,tactics,team,team_id,timestamp,type,under_pressure
,,,,,"[27.5, 36.4]",,,,,,,,,,,12.726815,,,,,,,,,,,,,,f1305472-36ae-4568-9a18-98ee8453f461,290,,"[8.1, 45.6]",303731,6,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Marc-André ter Stegen,20055.0,Goalkeeper,12,Barcelona,217,"['201ee802-3e01-4c46-a638-6145c264a541', '402b19e8-9c37-49ce-969d-12aae19780ae']",9,,,,,,,,,,,,,,,,,,Barcelona,217,00:06:09.046,Carry,
,,,,,"[90.9, 3.9]",,,,,,,,,,,0.036439,,,,,,,,,,,,,,d6ef55cd-2dc6-447e-b33b-28a3530e1470,293,,"[90.1, 3.6]",303731,6,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Arturo Erasmo Vidal Pardo,8206.0,Left Wing,12,Barcelona,217,"['06b661ba-7bc5-496b-b9e2-f2a0fd9c6420', '1e293722-6947-46b0-9719-335104403470']",25,,,,,,,,,,,,,,,,,,Barcelona,217,00:06:25.970,Carry,
,,,,,"[85.0, 16.1]",,,,,,,,,,,2.659931,,,,,,,,,,,,,,2e90f2d9-08a8-482a-8d72-fd134f716000,297,,"[90.1, 15.0]",303731,6,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Arthur Henrique Ramos de Oliveira Melo,11392.0,Left Center Midfield,12,Barcelona,217,"['557503d2-6d15-43e2-9677-6ce0d803f9f7', '5e978fbc-cbb5-4738-89a3-0791f7fd28b3', '8f3b821e-8c4a-4e5f-b3ec-a6dea5ba59c2']",28,,,,,,,,,,,,,,,,,,Barcelona,217,00:06:28.280,Carry,True
,,,,,"[102.2, 58.8]",,,,,,,,,,,3.098333,,,,,,,,,,,,,,f4332025-2c35-4fd8-818a-8bc40a4baac4,300,,"[91.8, 62.7]",303731,6,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Lionel Andrés Messi Cuccittini,5503.0,Right Wing,12,Barcelona,217,"['37ce1053-c983-4fa1-b855-1788f8fdbaa8', '7fd8d8f3-67bc-489d-8593-3314796fd093', '879c2c23-5f89-492e-adc1-58576675e983']",33,,,,,,,,,,,,,,,,,,Barcelona,217,00:06:33.440,Carry,True
,,,,,"[79.0, 72.5]",,,,,,,,,,,2.650935,,,,,,,,,,,,,,ddd8c4ea-d4d2-45ba-b61e-84f46ab6c05a,309,,"[75.3, 73.8]",303731,6,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Ivan Rakitić,5470.0,Right Center Midfield,13,Barcelona,217,"['e56151d2-aff8-47f3-a8dc-132b293f4a8b', 'ed1bedc5-23d2-4bcd-a527-59f8e7de0f23']",45,,,,,,,,,,,,,,,,,,Barcelona,217,00:06:45.470,Carry,
,,,,,"[88.1, 69.2]",,,,,,,,,,,0.412006,,,,,,,,,,,,,,10a5a7ce-aeca-470a-a1bc-b7aa91f20f98,313,,"[90.4, 68.5]",303731,6,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Antoine Griezmann,5487.0,Center Forward,13,Barcelona,217,"['18799bcd-683e-46e5-9cc3-dcba9e4cdd7e', '62efa2af-630a-49da-98d5-965010936b8f', 'a1ec83e3-0a63-4c23-9f7a-6e2dd88068c7']",48,,,,,,,,,,,,,,,,,,Barcelona,217,00:06:48.956,Carry,True
,,,,,"[75.9, 70.3]",,,,,,,,,,,1.075999,,,,,,,,,,,,,,c6a31ec9-0582-43ad-83c7-7141d5f961de,316,,"[78.1, 71.4]",303731,6,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Ivan Rakitić,5470.0,Right Center Midfield,13,Barcelona,217,"['346c7c96-60fb-4fc0-b3ee-f60c2ab31ab1', 'ab37aa9d-4725-4945-b9ac-02f268909d02', 'eaf075ea-b2fc-47bd-a0b1-1aae9fed1475']",50,,,,,,,,,,,,,,,,,,Barcelona,217,00:06:50.023,Carry,True
,,,,,"[70.1, 63.6]",,,,,,,,,,,1.419676,,,,,,,,,,,,,,3bb096e4-67c4-4d96-a6b9-eef7c328c3a9,320,,"[73.9, 59.4]",303731,6,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Sergio Busquets i Burgos,5203.0,Center Defensive Midfield,13,Barcelona,217,"['6a4eb5b3-a6cf-4a51-ae42-0f29b5c86ea5', '7dff91f0-7cce-40a2-bca8-5f4361225bc1']",51,,,,,,,,,,,,,,,,,,Barcelona,217,00:06:51.960,Carry,
,,,,,"[71.2, 76.4]",,,,,,,,,,,0.644691,,,,,,,,,,,,,,e2e633e2-3f3e-4de9-99a8-e0231a4d19b7,323,,"[70.1, 74.7]",303731,6,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Ivan Rakitić,5470.0,Right Center Midfield,13,Barcelona,217,"['b296eb81-f71a-4285-a495-87123e1ba246', 'b74a2ff4-62da-424d-9498-fbaa14fa8eeb']",54,,,,,,,,,,,,,,,,,,Barcelona,217,00:06:54.265,Carry,
,,,,,"[83.1, 77.0]",,,,,,,,,,,0.344364,,,,,,,,,,,,,,ac63185b-803a-4988-9b22-b0cd51cf732c,326,,"[82.5, 77.4]",303731,6,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Nélson Cabral Semedo,6374.0,Right Back,13,Barcelona,217,"['34803a49-ba2c-44f1-b0f2-9869571858d0', '3af0787d-911c-4a95-bb9b-4757a9a79579', '538bf30d-ee8c-47a0-809f-1e33d2b1a507']",55,,,,,,,,,,,,,,,,,,Barcelona,217,00:06:55.826,Carry,True
,,,,,"[109.0, 73.5]",,,,,,,,,,,1.164572,,,,,,,,,,,,,,f44d950d-70a1-47c6-b3d5-564c820f25cf,331,,"[102.9, 70.2]",303731,6,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Antoine Griezmann,5487.0,Center Forward,13,Barcelona,217,"['77aca350-2308-4fd5-af4f-a33007465b11', 'be74f1f7-a48b-4d70-a00f-5018f48ecd0b', 'ef3db430-8707-457c-9061-4b8706364fc6']",58,,,,,,,,,,,,,,,,,,Barcelona,217,00:06:58.295,Carry,True
,,,,,"[43.4, 5.7]",,,,,,,,,,,3.416282,,,,,,,,,,,,,,26c667b8-988f-4756-847d-175fcbca62eb,341,,"[38.3, 6.6]",303731,7,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Sergio Enrich Ametller,6700.0,Center Forward,14,Barcelona,217,"['38349a7e-bd2a-4b3d-a7c5-7bf9bcf24ae0', '56d803e1-c9b0-4268-bbd2-c235e37538fb', 'ae7dd82a-e590-4b7f-9a04-b73a29ff83eb']",14,,,,,,,,,,,,,,,,,,Eibar,322,00:07:14.196,Carry,True
,,,,,"[70.3, 73.0]",,,,,,,,,,,1.674681,,,,,,,,,,,,,,c3eee59f-f6be-4fef-81b5-8055c60fdcd2,346,,"[76.7, 74.4]",303731,7,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Sergio Busquets i Burgos,5203.0,Center Defensive Midfield,14,Barcelona,217,"['0c8c0aa4-b1e3-4393-bf22-caa710eea365', '6b0440b2-6201-4759-bc91-2f897ddd3d95', 'e1ec0875-2a51-4de7-beb7-d0479b1318b2']",17,,,,,,,,,,,,,,,,,,Barcelona,217,00:07:17.612,Carry,True
,,,,,"[76.5, 28.5]",,,,,,,,,,,4.557892,,,,,,,,,,,,,,679dc9d0-37ca-426c-a91e-987af48f4d6a,350,,"[59.2, 51.4]",303731,7,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Clément Lenglet,6826.0,Left Center Back,14,Barcelona,217,"['058f7d11-7119-40ca-bf61-d9b9f01d0913', 'bedab26b-de41-43c1-83b0-97d3ea4f12ec']",20,,,,,,,,,,,,,,,,,,Barcelona,217,00:07:20.494,Carry,
,,,,,"[87.5, 12.2]",,,,,,,,,,,0.768886,,,,,,,,,,,,,,595a7902-77a1-4331-9908-1c9e5508b2b2,353,,"[87.5, 12.2]",303731,7,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Héctor Junior Firpo Adames,17304.0,Left Back,14,Barcelona,217,"['7c30f113-b263-483a-9f95-0b41981c6640', '88a83523-04c6-48a9-b902-c42bdc956cb3']",26,,,,,,,,,,,,,,,,,,Barcelona,217,00:07:26.671,Carry,
,,,,,"[92.8, 22.5]",,,,,,,,,,,1.254747,,,,,,,,,,,,,,719fbbf5-7d70-4279-a853-0d59016a7e0b,356,,"[92.8, 22.5]",303731,7,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Arturo Erasmo Vidal Pardo,8206.0,Left Wing,14,Barcelona,217,"['8ba9c526-2386-45d3-9a2a-cfaa50a6ce2e', 'dba02905-1083-4843-bd81-646bb6c6e5f4']",28,,,,,,,,,,,,,,,,,,Barcelona,217,00:07:28.140,Carry,
,,,,,"[92.9, 58.1]",,,,,,,,,,,5.354224,,,,,,,,,,,,,,6f09b955-c431-45a1-adac-c83c5bbf7c88,363,,"[92.2, 61.3]",303731,7,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Lionel Andrés Messi Cuccittini,5503.0,Right Wing,14,Barcelona,217,"['76cc29e4-cefd-4566-8ca7-b8625328c2ef', 'b9a8b630-dfc1-477a-a270-9c17a440b35d', 'e05a0605-6f05-45fc-a6ab-fe12c7869cae']",33,,,,,,,,,,,,,,,,,,Barcelona,217,00:07:33.209,Carry,True
,,,,,"[89.5, 48.1]",,,,,,,,,,,1.943699,,,,,,,,,,,,,,6b5e3ef6-8e2d-4c8b-b8f7-e60523ed17cc,367,,"[84.2, 45.3]",303731,7,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Sergio Busquets i Burgos,5203.0,Center Defensive Midfield,14,Barcelona,217,"['444da8a7-0f03-4a3c-88be-3ec86a7f199e', '9bf78102-ef7b-429f-bc5a-ce482718062e', 'ea803ba2-c730-47fa-8f34-71df46bc82e9']",39,,,,,,,,,,,,,,,,,,Barcelona,217,00:07:39.444,Carry,True
,,,,,"[99.5, 74.1]",,,,,,,,,,,1.488966,,,,,,,,,,,,,,cf085575-f575-4ecd-ba3f-3dea51ecc3a5,373,,"[99.2, 76.9]",303731,7,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Ivan Rakitić,5470.0,Right Center Midfield,14,Barcelona,217,"['ad1b6733-2129-47a3-8261-498a36812cbe', 'f96ea0a4-3623-498b-aefc-535872cb82fd']",46,,,,,,,,,,,,,,,,,,Barcelona,217,00:07:46.249,Carry,
,,,,,"[2.8, 14.3]",,,,,,,,,,,0.921091,,,,,,,,,,,,,,c8ecad2f-0b97-403c-bab0-3b7f21b87d58,377,,"[3.9, 16.2]",303731,7,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Eduardo Expósito Jaén,6910.0,Left Defensive Midfield,14,Barcelona,217,"['111718fe-f092-4002-add6-4762549b1d0e', '5caba75a-23d8-4a13-aeba-d1773789751b', 'cb26516c-d0c7-44be-91b7-db6dfd4441e9']",51,,,,,,,,,,,,,,,,,,Eibar,322,00:07:51.809,Carry,True
,,,,,"[47.6, 7.0]",,,,,,,,,,,0.474694,,,,,,,,,,,,,,9cc6aea4-fda1-4d60-bd8b-ba2902229a43,381,,"[48.3, 7.0]",303731,7,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Sergio Enrich Ametller,6700.0,Center Forward,14,Barcelona,217,"['2705a0ed-cf2f-4909-aeda-7688f08c309e', '57eb5ab1-a985-4337-9846-2265bc0a252f']",55,,,,,,,,,,,,,,,,,,Eibar,322,00:07:55.042,Carry,
,,,,,"[38.2, 64.9]",,,,,,,,,,,1.0151,,,,,,,,,,,,,,2c01eb9f-7164-4ac5-b08e-f24333320975,388,,"[37.9, 61.9]",303731,8,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Clément Lenglet,6826.0,Left Center Back,14,Barcelona,217,"['37cbee95-3d8d-4249-947f-aa88e80001e1', 'e2ef490c-8708-424e-b7bd-2d3204ca506f']",2,,,,,,,,,,,,,,,,,,Barcelona,217,00:08:02.815,Carry,
,,,,,"[43.9, 34.5]",,,,,,,,,,,1.448106,,,,,,,,,,,,,,2001ad90-889b-4460-a794-15482e08702c,391,,"[36.5, 41.4]",303731,8,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Héctor Junior Firpo Adames,17304.0,Left Back,14,Barcelona,217,"['0d9b5917-253e-4838-835e-51a57fd27bae', '559e0109-b897-4e9c-b7b2-b30fcc43a74e']",5,,,,,,,,,,,,,,,,,,Barcelona,217,00:08:05.556,Carry,
,,,,,"[52.6, 33.0]",,,,,,,,,,,0.517715,,,,,,,,,,,,,,7d7b2610-e7cc-4e27-bfb2-de6befccb4be,394,,"[52.9, 33.1]",303731,8,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Arturo Erasmo Vidal Pardo,8206.0,Left Wing,14,Barcelona,217,"['b3867d12-04c5-4f49-b855-1c6990081933', 'c37acc30-1f50-489c-ab0b-bc21b3339cae']",7,,,,,,,,,,,,,,,,,,Barcelona,217,00:08:07.762,Carry,
,,,,,"[55.0, 44.9]",,,,,,,,,,,1.774789,,,,,,,,,,,,,,cb5f7f99-ab6b-40a5-947d-42fb7a9160b3,397,,"[55.0, 44.4]",303731,8,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Sergio Busquets i Burgos,5203.0,Center Defensive Midfield,14,Barcelona,217,"['74f4089c-7c6f-450e-b756-b179ba5e622d', 'd9bd562b-d4f1-4907-9d39-768159561b3e']",9,,,,,,,,,,,,,,,,,,Barcelona,217,00:08:09.129,Carry,
,,,,,"[58.4, 52.5]",,,,,,,,,,,0.767863,,,,,,,,,,,,,,8b1cf6f3-2ef7-49eb-8524-64178e84de42,400,,"[58.4, 52.5]",303731,8,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Ivan Rakitić,5470.0,Right Center Midfield,14,Barcelona,217,"['7e14e580-307c-4829-a9fb-b659275e369f', 'ff5be8e5-472a-4c91-a8b6-6d817604e82f']",12,,,,,,,,,,,,,,,,,,Barcelona,217,00:08:12.036,Carry,
,,,,,"[94.2, 53.8]",,,,,,,,,,,3.051419,,,,,,,,,,,,,,94625c88-00a1-4c3b-b514-f175d9339a1e,403,,"[67.5, 55.3]",303731,8,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Lionel Andrés Messi Cuccittini,5503.0,Right Wing,14,Barcelona,217,"['1b36df63-59d6-4f7f-a69b-4a031a1048a9', '6cd979ea-4c01-486a-b4c1-4ba5eb35e86c', 'b7d87cbf-4b7f-4014-bead-47b0586f6f92']",14,,,,,,,,,,,,,,,,,,Barcelona,217,00:08:14.828,Carry,True
,,,,,"[106.5, 73.8]",,,,,,,,,,,2.154622,,,,,,,,,,,,,,f4b034f4-035c-43d7-b628-80d6a50ba472,409,,"[107.3, 64.9]",303731,8,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Antoine Griezmann,5487.0,Center Forward,14,Barcelona,217,"['6029eb6a-42ec-4877-abbb-e80cad7d987f', 'c0f25ec8-c991-415d-959e-6ff9f0d406e9']",23,,,,,,,,,,,,,,,,,,Barcelona,217,00:08:23.218,Carry,
,,,,,"[88.4, 74.2]",,,,,,,,,,,1.017433,,,,,,,,,,,,,,1beb5513-c9a8-4662-b8cb-0b13ad174d83,412,,"[91.7, 73.1]",303731,8,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Nélson Cabral Semedo,6374.0,Right Back,14,Barcelona,217,"['26611b63-9e05-4ac1-994b-3e5686cdd937', 'cce77716-7c77-4dbc-92e2-2c3663b2181d']",26,,,,,,,,,,,,,,,,,,Barcelona,217,00:08:26.660,Carry,
,,,,,"[81.2, 64.9]",,,,,,,,,,,1.7778,,,,,,,,,,,,,,81ce330b-1f6c-4cfc-b460-93aad1a2fbb5,415,,"[83.2, 66.3]",303731,8,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Ivan Rakitić,5470.0,Right Center Midfield,14,Barcelona,217,"['30930328-2122-4897-a424-5ef4a3765b8e', 'c49de8da-1e36-4a8a-a74f-7889b7e6e397', 'e0c3d0bf-67e3-4c98-a8c9-8d6e76f54b4c']",28,,,,,,,,,,,,,,,,,,Barcelona,217,00:08:28.537,Carry,True
,,,,,"[116.5, 66.3]",,,,,,,,,,,0.022155002,,,,,,,,,,,,,,e8eddd6f-223a-4022-b1aa-4136fd4e2ef7,421,,"[115.7, 66.4]",303731,8,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Nélson Cabral Semedo,6374.0,Right Back,14,Barcelona,217,"['5b3f83c9-c6f9-4fb8-9e00-531ffc782176', 'c3cb47d0-f705-4354-920e-75ff66bec72f']",34,,,,,,,,,,,,,,,,,,Barcelona,217,00:08:34.868,Carry,
,,,,,"[20.6, 4.5]",,,,,,,,,,,1.523302,,,,,,,,,,,,,,524d61d9-8f0a-4d24-b375-1b1c3129f590,427,,"[13.3, 15.6]",303731,8,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Takashi Inui,5687.0,Left Wing,14,Barcelona,217,"['8d93e6b5-0ee9-4d39-afa3-49396b0aaa15', 'a864e5ef-73ec-4e11-9e1f-8a7c3789c6c5', 'be386768-9035-4451-88ab-f43d1a8206e0']",39,,,,,,,,,,,,,,,,,,Eibar,322,00:08:39.377,Carry,True
,,,,,"[87.5, 72.8]",,,,,,,,,,,2.38736,,,,,,,,,,,,,,bbc0bc80-421d-4174-9fcf-2676ecd10930,433,,"[85.3, 75.0]",303731,8,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Ivan Rakitić,5470.0,Right Center Midfield,15,Barcelona,217,"['2131d71f-bbf9-4892-8a3a-be464127ae73', '4696b082-b370-4241-820c-4158a3db291b']",47,,,,,,,,,,,,,,,,,,Barcelona,217,00:08:47.559,Carry,
,,,,,"[64.7, 42.0]",,,,,,,,,,,0.919813,,,,,,,,,,,,,,1573bb54-8c55-4620-876e-d6d67227e604,436,,"[64.7, 48.0]",303731,8,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Clément Lenglet,6826.0,Left Center Back,15,Barcelona,217,"['e766cc27-7a2c-459d-80dc-8c3157b79ec7', 'fde39f08-e7e5-4ac3-a700-8dc9b822c606']",52,,,,,,,,,,,,,,,,,,Barcelona,217,00:08:52.103,Carry,
,,,,,"[91.7, 3.9]",,,,,,,,,,,3.741792,,,,,,,,,,,,,,7e1c25ef-3f9a-44b4-8c0f-dcedb45bd6bc,439,,"[85.0, 5.0]",303731,8,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Héctor Junior Firpo Adames,17304.0,Left Back,15,Barcelona,217,"['21ab3e32-2ba5-499f-b77c-de3a1979b8b5', '8f02a77b-dc37-467b-aa09-97332802b6aa', '9c1ec293-b2d7-4c73-b643-db04ae76c5d1']",55,,,,,,,,,,,,,,,,,,Barcelona,217,00:08:55.301,Carry,True
,,,,,"[82.0, 7.7]",,,,,,,,,,,1.112203,,,,,,,,,,,,,,83c625d9-f563-4808-bba6-8b92ac34de75,443,,"[82.0, 7.5]",303731,9,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Arthur Henrique Ramos de Oliveira Melo,11392.0,Left Center Midfield,15,Barcelona,217,"['f45c1ca9-8c6d-46f4-89e0-d80ccac9a6cc', 'f7036575-a674-4183-bccb-2314ab150eb1']",0,,,,,,,,,,,,,,,,,,Barcelona,217,00:09:00.072,Carry,
,,,,,"[79.7, 24.1]",,,,,,,,,,,1.707752,,,,,,,,,,,,,,c217a3a3-1633-463c-a4e0-bbcd7a8a0fe8,447,,"[85.7, 19.5]",303731,9,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Lionel Andrés Messi Cuccittini,5503.0,Right Wing,15,Barcelona,217,"['1006d889-7c4a-4eb1-9106-c0a893c07661', '4513e942-b471-49ae-8bc4-6e4c65465a7b', 'd8ce677d-6722-4b12-ab55-37d903202abb']",2,,,,,,,,,,,,,,,,,,Barcelona,217,00:09:02.176,Carry,True
,,,,,"[87.8, 28.5]",,,,,,,,,,,0.543928,,,,,,,,,,,,,,e87c0b4f-031b-472e-a6d5-c7a49ea59803,451,,"[85.7, 29.4]",303731,9,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Ivan Rakitić,5470.0,Right Center Midfield,15,Barcelona,217,"['1b7729d7-43df-4d9f-9f8b-539b0142f263', '3c9c912a-08a0-4f49-9cb9-9ec814d96f9a', '94427d07-bdf3-4f91-bda0-8e452d7a85b1']",4,,,,,,,,,,,,,,,,,,Barcelona,217,00:09:04.713,Carry,True
,,,,,"[100.1, 30.5]",,,,,,,,,,,1.16289,,,,,,,,,,,,,,5146c613-d7fd-4d16-af80-60bf443a0be5,456,,"[93.6, 26.4]",303731,9,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Lionel Andrés Messi Cuccittini,5503.0,Right Wing,15,Barcelona,217,"['08ada541-5e62-4a4d-8165-019bce8d1720', 'c06d45be-5264-4303-b173-78050402e994', 'd2ea8c99-bed1-40de-936c-3da8ee3941ef']",6,,,,,,,,,,,,,,,,,,Barcelona,217,00:09:06.987,Carry,True
,,,,,"[31.9, 9.8]",,,,,,,,,,,4.160872,,,,,,,,,,,,,,ff6f6d9d-4aad-4a0e-800d-3cecc46a6ff0,462,,"[14.2, 45.7]",303731,9,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Anaitz Arbilla Zabala,6709.0,Left Center Back,16,Eibar,322,"['0dd88d7b-4bc3-4375-b086-f928dff28c9a', '230991f2-df9c-4ea2-8cc6-5c471151e969', 'eda4b4ef-76dc-40bc-b2b8-70ce3d6f5934']",9,,,,,,,,,,,,,,,,,,Eibar,322,00:09:09.608,Carry,True
,,,,,"[49.5, 5.1]",,,,,,,,,,,1.885614,,,,,,,,,,,,,,03e481e2-a33a-4f59-91de-f8a5c67e867a,467,,"[51.5, 9.6]",303731,9,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Sergio Enrich Ametller,6700.0,Center Forward,16,Eibar,322,"['4ad77bbf-bebe-4b4e-b773-f421622c0128', 'b16cf010-1167-46d5-a40f-e8f4a228eb56', 'd740a176-1c1d-4f6f-8849-8c5d850f80b0']",15,,,,,,,,,,,,,,,,,,Eibar,322,00:09:15.237,Carry,True
,,,,,"[58.4, 9.8]",,,,,,,,,,,0.133162,,,,,,,,,,,,,,671df0e7-c23d-4eeb-8e55-d6ef27b4b64a,474,,"[58.1, 9.6]",303731,9,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Fabián Ariel Orellana Valenzuela,7105.0,Right Wing,17,Eibar,322,"['4861012b-1d93-4a0a-940e-c133a37f0f3c', '6d704086-9af3-4ef2-bd98-78371deb884e', '7dc30745-2459-4d23-a18c-9626e47f7e22']",44,,,,,,,,,,,,,,,,,,Eibar,322,00:09:44.751,Carry,True
,,,,,"[64.7, 7.3]",,,,,,,,,,,0.672871,,,,,,,,,,,,,,ada0c3e5-bc95-439c-9521-ac8f7c2c7630,479,,"[64.7, 7.3]",303731,9,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Gonzalo Escalante,6712.0,Center Attacking Midfield,17,Eibar,322,"['0fa75851-61d1-4227-82d9-5cb7ccee181a', '39a87f57-d8b6-4a29-90cb-03fad92ac2d9']",47,,,,,,,,,,,,,,,,,,Eibar,322,00:09:47.389,Carry,
,,,,,"[61.1, 8.1]",,,,,,,,,,,0.770639,,,,,,,,,,,,,,4fbb1410-d4e9-49bd-8cc7-e6af5875de8f,482,,"[59.8, 8.1]",303731,9,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Fabián Ariel Orellana Valenzuela,7105.0,Right Wing,17,Eibar,322,"['4d0d563c-381d-4db0-9182-be0c2cf8ebba', 'afd49e05-2441-4bb6-9ce4-063684cd891a', 'ffb66a12-0a83-4836-9907-40bd70093a7f']",48,,,,,,,,,,,,,,,,,,Eibar,322,00:09:48.768,Carry,True
,,,,,"[60.4, 15.7]",,,,,,,,,,,2.107174,,,,,,,,,,,,,,2b268e6c-b36b-4224-9e2e-5c99cde8fd7a,492,,"[64.7, 14.8]",303731,9,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Gonzalo Escalante,6712.0,Center Attacking Midfield,17,Eibar,322,"['2918726b-09be-48ab-b382-c95b26ad35af', 'ac99bbaf-dbd8-445a-8190-54cf65f4ac2d', 'c6f30f22-e980-4834-9755-ce1a88b13996']",52,,,,,,,,,,,,,,,,,,Eibar,322,00:09:52.200,Carry,True
,,,,,"[59.0, 62.7]",,,,,,,,,,,3.900688,,,,,,,,,,,,,,f1bace24-a659-418e-a454-84191d251299,495,,"[47.5, 52.4]",303731,9,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Esteban Rodrigo Burgos,23803.0,Right Center Back,17,Eibar,322,"['898806dc-766b-447b-a0f7-a609f65f89d6', 'e07be309-74d0-4117-bf56-c7f3f30e1867']",56,,,,,,,,,,,,,,,,,,Eibar,322,00:09:56.966,Carry,
,,,,,"[85.4, 26.8]",,,,,,,,,,,2.022093,,,,,,,,,,,,,,188ee8f2-74b0-4cfb-8eb6-8ad246219c22,498,,"[81.4, 16.3]",303731,10,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Fabián Ariel Orellana Valenzuela,7105.0,Right Wing,17,Eibar,322,"['9775a356-2281-43fd-af97-14ae1dc7ceb4', 'b8e18fae-c04a-4f1f-a204-e32238b5d039']",3,,,,,,,,,,,,,,,,,,Eibar,322,00:10:03.502,Carry,
,,,,,"[101.3, 20.3]",,,,,,,,,,,2.17177,,,,,,,,,,,,,,7d72dd5f-d657-45ff-8efc-fa5ea91d0d4f,501,,"[100.4, 12.9]",303731,10,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Takashi Inui,5687.0,Left Wing,17,Eibar,322,"['11c3aa70-f0f7-4675-a07e-34068cc6c7ce', '45f5f455-4de9-4ed6-af91-a243ed215503']",7,,,,,,,,,,,,,,,,,,Eibar,322,00:10:07.552,Carry,
