bad_behaviour_card,ball_receipt_outcome,ball_recovery_offensive,ball_recovery_recovery_failure,block_deflection,carry_end_location,clearance_aerial_won,clearance_body_part,clearance_head,clearance_left_foot,clearance_other,clearance_right_foot,counterpress,dribble_nutmeg,dribble_outcome,dribble_overrun,duel_outcome,duel_type,duration,foul_committed_advantage,foul_committed_card,foul_committed_penalty,foul_committed_type,foul_won_advantage,foul_won_defensive,goalkeeper_body_part,goalkeeper_end_location,goalkeeper_outcome,goalkeeper_position,goalkeeper_technique,goalkeeper_type,id,index,interception_outcome,location,match_id,minute,miscontrol_aerial_won,off_camera,out,pass_aerial_won,pass_angle,pass_assisted_shot_id,pass_body_part,pass_cross,pass_cut_back,pass_deflected,pass_end_location,pass_height,pass_inswinging,pass_length,pass_no_touch,pass_outcome,pass_outswinging,pass_recipient,pass_recipient_id,pass_shot_assist,pass_switch,pass_technique,pass_through_ball,pass_type,period,play_pattern,player,player_id,position,possession,possession_team,possession_team_id,related_events,second,shot_aerial_won,shot_body_part,shot_deflected,shot_end_location,shot_first_time,shot_freeze_frame,shot_key_pass_id,shot_one_on_one,shot_outcome,shot_statsbomb_xg,shot_technique,shot_type,substitution_outcome,substitution_outcome_id,substitution_replacement,substitution_replacement_id,tactics,team,team_id,timestamp,type,under_pressure,season_name
,,,,,"[39.7, 53.3]",,,,,,,,,,,,,1.872668,,,,,,,,,,,,,27328c50-c7c5-4623-8f1a-8dff01174fa0,800,,"[39.0, 62.9]",9827,26,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,José Vicente Gómez Umpiérrez,6929.0,Left Defensive Midfield,51,Las Palmas,208,"['2bd133cd-852c-4e3e-8938-df14363a7f91', 'e8c09e8a-37d0-454a-b0d4-f3c877b821f0']",20,,,,,,,,,,,,,,,,,,Las Palmas,208,00:26:20.779,Carry,,2017/2018
,,,,,"[55.8, 5.9]",,,,,,,,,,,,,2.886471,,,,,,,,,,,,,56d79be4-d263-452d-a95c-03d7435b1994,803,,"[57.5, 1.4]",9827,26,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Dani Castellano Betancor,6932.0,Left Back,51,Las Palmas,208,"['24473afc-95fc-441b-bd92-ebc9fe437e55', '4fcc22d2-e984-4227-9192-9925830d1817']",25,,,,,,,,,,,,,,,,,,Las Palmas,208,00:26:25.505,Carry,,2017/2018
,,,,,"[55.7, 37.3]",,,,,,,,,,,,,1.694688,,,,,,,,,,,,,0060705d-d661-4d7e-9f13-bcbf1ab3286c,806,,"[55.7, 30.3]",9827,26,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,José Vicente Gómez Umpiérrez,6929.0,Left Defensive Midfield,51,Las Palmas,208,"['885a106c-8251-406a-b939-a373b92a36fd', 'c007f5eb-09b0-48f5-a28a-a7b0fe2f6a8d', 'fa2c4666-a351-4afe-8eb9-64631ff327c6']",29,,,,,,,,,,,,,,,,,,Las Palmas,208,00:26:29.595,Carry,True,2017/2018
,,,,,"[53.3, 53.9]",,,,,,,,,,,,,0.180364,,,,,,,,,,,,,29621254-e28d-4f4f-9298-6c31f6c6ecc8,810,,"[53.3, 53.9]",9827,26,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Alejandro Gálvez Jimena,6924.0,Right Center Back,51,Las Palmas,208,"['46f58bc0-c4c3-4bd5-aeb7-96c3fd8eb7d7', '79e397ee-b850-4d79-9ac5-89610b1122c6']",33,,,,,,,,,,,,,,,,,,Las Palmas,208,00:26:33.126,Carry,,2017/2018
,,,,,"[70.0, 73.9]",,,,,,,,,,,,,0.091106,,,,,,,,,,,,,7382acf4-61fd-438d-86d0-7bb7d7a82b00,813,,"[70.0, 73.5]",9827,26,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Matías Aguirregaray Guruceaga,6921.0,Right Back,51,Las Palmas,208,"['a19f9368-b1e9-4b23-9693-a39e3470ecf0', 'eecac56e-2e7c-4094-a213-050c0a1638f2']",34,,,,,,,,,,,,,,,,,,Las Palmas,208,00:26:34.811,Carry,,2017/2018
,,,,,"[43.5, 29.7]",,,,,,,,,,,,,1.934377,,,,,,,,,,,,,999334df-2845-4fd1-bd3b-2b16f484f08b,822,,"[47.7, 28.5]",9827,26,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,José Paulo Bezzera Maciel Júnior,5542.0,Right Defensive Midfield,52,Barcelona,217,"['02600a7d-e680-4c00-946f-2dfc76114851', 'abd2509a-3f26-43a6-8fe3-b8982f6590a7']",39,,,,,,,,,,,,,,,,,,Barcelona,217,00:26:39.379,Carry,,2017/2018
,,,,,"[26.0, 43.5]",,,,,,,,,,,,,1.223707,,,,,,,,,,,,,c8e9e10d-1e9a-4c47-a5a3-c10602787e47,825,,"[25.6, 42.8]",9827,26,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Samuel Yves Umtiti,5492.0,Right Center Back,52,Barcelona,217,"['1875b4cd-7111-4db7-9191-dc47fc93d945', 'd388d9f4-1f2d-4399-adf9-d6a72406a29d']",42,,,,,,,,,,,,,,,,,,Barcelona,217,00:26:42.699,Carry,,2017/2018
,,,,,"[34.4, 36.2]",,,,,,,,,,,,,2.909435,,,,,,,,,,,,,206db7c4-8a5e-467a-adc5-1685432516e7,828,,"[36.2, 45.8]",9827,26,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,José Paulo Bezzera Maciel Júnior,5542.0,Right Defensive Midfield,52,Barcelona,217,"['8be6e466-9b63-4faa-bdfd-30820c0956e4', 'a90438a7-0eec-49b8-9377-72e7c89663c1', 'fc7e4c39-45ae-4e4a-881d-a53763d0f6cd']",44,,,,,,,,,,,,,,,,,,Barcelona,217,00:26:44.903,Carry,True,2017/2018
,,,,,"[7.3, 43.0]",,,,,,,,,,,,,1.676924,,,,,,,,,,,,,e03b4539-7925-4a9b-838b-b9b56b32a8f3,832,,"[7.5, 41.4]",9827,26,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Marc-André ter Stegen,20055.0,Goalkeeper,52,Barcelona,217,"['9d5a3f13-b200-4247-90ea-c2d213866c4c', 'f44dfd4f-19e8-4069-97a2-da596cd66616']",49,,,,,,,,,,,,,,,,,,Barcelona,217,00:26:49.872,Carry,,2017/2018
,,,,,"[41.7, 76.0]",,,,,,,,,,,,,0.619497,,,,,,,,,,,,,826ca1b2-5aab-4a0d-a4ba-6d4685344da6,838,,"[41.7, 76.0]",9827,26,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Sergi Roberto Carnicer,6379.0,Right Back,52,Barcelona,217,"['9eb67015-1f0a-4e39-a2ca-62841f832971', 'f1a4e26f-87bb-43df-a3fb-9247a66b37ef']",56,,,,,,,,,,,,,,,,,,Barcelona,217,00:26:56.712,Carry,,2017/2018
,,,,,"[36.6, 66.3]",,,,,,,,,,,,,0.500265,,,,,,,,,,,,,aad27a45-f3cb-4e40-a9d6-08edf7195b87,847,,"[40.4, 65.5]",9827,26,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Aleix Vidal Parreu,6400.0,Right Midfield,52,Barcelona,217,"['9918bdd6-5170-438b-8e1f-45862ec0fb40', 'd7b56960-691a-45bb-b6cc-e1f7d75294e3', 'ff5f6cc7-ffe6-4b62-9d13-f545f0510de2']",59,,,,,,,,,,,,,,,,,,Barcelona,217,00:26:59.646,Carry,True,2017/2018
,,,,,"[34.8, 66.5]",,,,,,,,,,,,,1.922371,,,,,,,,,,,,,d4641bda-7238-42a7-9a8f-4bdc5bac1348,850,,"[36.6, 66.3]",9827,27,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Aleix Vidal Parreu,6400.0,Right Midfield,52,Barcelona,217,"['89a118e0-4e42-43a3-9328-a7bceced9d95', 'dc3fb966-59fb-4788-83bb-203814376dc4', 'ff5f6cc7-ffe6-4b62-9d13-f545f0510de2']",0,,,,,,,,,,,,,,,,,,Barcelona,217,00:27:00.147,Carry,True,2017/2018
,,,,,"[24.0, 75.3]",,,,,,,,,,,,,1.319019,,,,,,,,,,,,,b82f301b-4924-43e5-aebf-dd01e2a344a6,853,,"[24.0, 75.0]",9827,27,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Samuel Yves Umtiti,5492.0,Right Center Back,52,Barcelona,217,"['0f3d35c5-6b0d-4d34-846f-26082197e2e0', '5884f13a-456c-44e6-bd4f-a2cfc8d5c82a']",3,,,,,,,,,,,,,,,,,,Barcelona,217,00:27:03.020,Carry,,2017/2018
,,,,,"[4.7, 45.0]",,,,,,,,,,,,,0.9098,,,,,,,,,,,,,1c7ff9d9-af4e-4b49-8ac3-99c58d381e79,856,,"[4.9, 45.0]",9827,27,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Marc-André ter Stegen,20055.0,Goalkeeper,52,Barcelona,217,"['019da762-a8af-4920-9f89-efe06ea3912d', 'ead1b603-7d58-4e1c-be21-6f105b046746']",6,,,,,,,,,,,,,,,,,,Barcelona,217,00:27:06.111,Carry,,2017/2018
,,,,,"[31.3, 16.4]",,,,,,,,,,,,,2.994721,,,,,,,,,,,,,2351bd56-6f0a-4349-9ffc-bdde9058ecef,859,,"[10.0, 28.7]",9827,27,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Thomas Vermaelen,6332.0,Left Center Back,52,Barcelona,217,"['0fa2337a-5fec-45ce-a1d3-847cbe0f06db', 'aa6a3861-3c18-4917-b219-dfd2ec774ef2']",8,,,,,,,,,,,,,,,,,,Barcelona,217,00:27:08.267,Carry,,2017/2018
,,,,,"[50.8, 15.7]",,,,,,,,,,,,,4.911374,,,,,,,,,,,,,bc7dd4c2-4bce-4806-a9f1-0a5b90775f3b,862,,"[43.8, 25.7]",9827,27,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Andrés Iniesta Luján,5216.0,Left Midfield,52,Barcelona,217,"['658ed174-0b63-4e5a-9191-61d80dc511b8', '86f0af2f-76d3-41b0-9aff-cd19674ad54e']",12,,,,,,,,,,,,,,,,,,Barcelona,217,00:27:12.261,Carry,,2017/2018
,,,,,"[47.7, 31.1]",,,,,,,,,,,,,1.92404,,,,,,,,,,,,,0dbbf649-66e1-4011-bc78-b1211455ddbf,865,,"[44.3, 31.7]",9827,27,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Sergio Busquets i Burgos,5203.0,Left Defensive Midfield,52,Barcelona,217,"['8f68a47b-59e9-4652-809f-6e5859412ab7', 'c8a2b4cd-19bc-4b49-9564-08064aef731a']",18,,,,,,,,,,,,,,,,,,Barcelona,217,00:27:18.152,Carry,,2017/2018
,,,,,"[19.2, 30.5]",,,,,,,,,,,,,4.734271,,,,,,,,,,,,,6dc6d0d4-dfc1-4585-be9a-d7947cd67797,869,,"[40.1, 28.9]",9827,27,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Dani Castellano Betancor,6932.0,Left Back,53,Las Palmas,208,"['069aeb06-e83c-41c3-90d6-ac9b902c6c12', '4a249616-9ded-4fd3-b850-cc10f61e6b8d']",21,,,,,,,,,,,,,,,,,,Las Palmas,208,00:27:21.673,Carry,,2017/2018
,,,,,"[8.6, 42.4]",,,,,,,,,,,,,1.6078,,,,,,,,,,,,,3458fb40-cd8b-43f9-969c-767a3cf44a5f,872,,"[9.1, 42.1]",9827,27,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Leandro Chichizola,6931.0,Goalkeeper,53,Las Palmas,208,"['7169f199-a755-4d78-b67c-3eefa6bb3da1', 'eba1556f-9e1e-4648-a99b-e312c91f1f5e']",28,,,,,,,,,,,,,,,,,,Las Palmas,208,00:27:28.614,Carry,,2017/2018
,,,,,"[11.2, 12.9]",,,,,,,,,,,,,1.808426,,,,,,,,,,,,,ff16e5e0-845b-415b-b088-6f6fc3a4d5c9,875,,"[13.5, 20.8]",9827,27,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Dani Castellano Betancor,6932.0,Left Back,53,Las Palmas,208,"['ab5f7526-ece6-4242-8f40-aee68e692bb7', 'e2afb7cb-45e0-421d-b113-473bf1503881']",31,,,,,,,,,,,,,,,,,,Las Palmas,208,00:27:31.881,Carry,,2017/2018
,,,,,"[33.7, 4.5]",,,,,,,,,,,,,2.860345,,,,,,,,,,,,,d3693b04-8eec-4938-9ade-4ba86c14ab1a,878,,"[39.6, 5.1]",9827,27,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Oghenekaro Etebo,5466.0,Right Defensive Midfield,53,Las Palmas,208,"['12d4670b-adc2-45f3-bea3-882565227c6c', '5607f472-d76c-431c-92c9-ace44320e5c1', 'f71d2da8-2add-48c5-8fa0-bcfb4b66d91d']",35,,,,,,,,,,,,,,,,,,Las Palmas,208,00:27:35.865,Carry,True,2017/2018
,,,,,"[33.4, 12.5]",,,,,,,,,,,,,1.058076,,,,,,,,,,,,,8ec31e2e-a6d6-4e22-a4d7-77c58cc7a34b,882,,"[33.0, 13.6]",9827,27,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Jairo Samperio Bustara,6925.0,Left Wing,53,Las Palmas,208,"['6e823cb9-b864-4407-9ba4-e3b95b3e55f1', 'f63d7710-f5e8-4953-a5db-c9f0a7000742']",39,,,,,,,,,,,,,,,,,,Las Palmas,208,00:27:39.418,Carry,,2017/2018
,,,,,"[18.8, 5.8]",,,,,,,,,,,,,0.072620004,,,,,,,,,,,,,678bd211-c413-4a2d-89ea-b3c1e919a790,885,,"[18.8, 5.8]",9827,27,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Dani Castellano Betancor,6932.0,Left Back,53,Las Palmas,208,"['1dd2fe42-8414-400c-bf39-4c6f8104f0ab', 'e10a8d25-0ca8-4ded-b1c4-0f6c077b0c1f']",42,,,,,,,,,,,,,,,,,,Las Palmas,208,00:27:42.027,Carry,,2017/2018
,,,,,"[57.5, 72.3]",,,,,,,,,,,,,4.205856,,,,,,,,,,,,,6c1b5a10-8fc6-4441-9b58-4d6feb52139c,892,,"[46.6, 72.5]",9827,27,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Matías Aguirregaray Guruceaga,6921.0,Right Back,53,Las Palmas,208,"['7037ff2b-9517-4887-9b27-134938e86ada', '81cb4bd6-24b8-4e3b-8f9c-1ef1bcfd34b5']",47,,,,,,,,,,,,,,,,,,Las Palmas,208,00:27:47.936,Carry,,2017/2018
,,,,,"[94.5, 72.1]",,,,,,,,,,,,,0.497761,,,,,,,,,,,,,4833904e-7ab0-4e76-96fb-ab4c0c0d2437,896,,"[95.9, 72.3]",9827,27,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Alen Halilović,6926.0,Right Wing,53,Las Palmas,208,"['16726609-068c-4349-97d3-b7b27b2669a8', 'a3b10640-134b-4fc7-a624-9bec62e4c78b', 'e8a1b6e6-b4a2-450b-86c0-847700a8f0bd']",54,,,,,,,,,,,,,,,,,,Las Palmas,208,00:27:54.508,Carry,True,2017/2018
,,,,,"[24.2, 3.2]",,,,,,,,,,,,,2.571767,,,,,,,,,,,,,e0afa286-a8ff-455b-9441-71c6a17fd0c4,899,,"[25.6, 8.0]",9827,27,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Lucas Digne,6849.0,Left Back,53,Las Palmas,208,"['3e952bd5-d692-446a-b4ca-509ecb68e04e', 'e6666fd6-064a-4e4d-b117-7da5eb5bcc9c']",55,,,,,,,,,,,,,,,,,,Barcelona,217,00:27:55.006,Carry,,2017/2018
,,,,,"[65.8, 3.2]",,,,,,,,,,,,,3.666743,,,,,,,,,,,,,8ce9b86a-0b88-43f7-a81a-f1a321d823d9,902,,"[52.3, 6.2]",9827,27,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Luis Alberto Suárez Díaz,5246.0,Left Center Forward,53,Las Palmas,208,"['57413102-e4f3-4da0-b4bb-fe3fa54db8b2', 'a3af8a96-ab8c-44bc-a9e1-cce871892bcc', 'db267e6c-1207-4e9d-a6e7-af857527f798']",59,,,,,,,,,,,,,,,,,,Barcelona,217,00:27:59.546,Carry,True,2017/2018
,,,,,"[52.2, 72.7]",,,,,,,,,,,,,2.064343,,,,,,,,,,,,,9749bcb2-6785-48fa-81b7-eaf6241e75b1,907,,"[51.2, 72.7]",9827,28,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Alejandro Gálvez Jimena,6924.0,Right Center Back,53,Las Palmas,208,"['15373311-65d1-4aea-bbc4-a9a98f185d0d', '54a8f43b-8426-4007-b4cf-347a2ffa304c']",4,,,,,,,,,,,,,,,,,,Las Palmas,208,00:28:04.594,Carry,,2017/2018
,,,,,"[73.5, 64.4]",,,,,,,,,,,,,1.5861,,,,,,,,,,,,,a6c89e85-82f3-4d96-81a0-1e83c36747f6,910,,"[73.4, 64.1]",9827,28,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Pedro Taunausú Domínguez Placeres,6928.0,Center Attacking Midfield,53,Las Palmas,208,"['06422ccb-26cb-4e42-85a1-7b932a817b93', '1b09c200-d269-4b49-bdda-af37ecc96321', '4a1ba5a4-9775-482b-a393-e2b30d3e8575']",7,,,,,,,,,,,,,,,,,,Las Palmas,208,00:28:07.575,Carry,True,2017/2018
,,,,,"[61.0, 32.0]",,,,,,,,,,,,,0.064879,,,,,,,,,,,,,5249998d-ac74-4873-b79d-96b5cd71c231,929,,"[61.0, 32.0]",9827,28,,,,,,,,,,,,,,,,,,,,,,,,,1,From Free Kick,José Vicente Gómez Umpiérrez,6929.0,Left Defensive Midfield,55,Las Palmas,208,"['2922a00d-4d99-4b05-9359-923437ffea77', '29fbfa2c-28f5-40bf-8ac5-95a17eb68fb0']",25,,,,,,,,,,,,,,,,,,Las Palmas,208,00:28:25.629,Carry,,2017/2018
,,,,,"[59.6, 10.5]",,,,,,,,,,,,,0.959467,,,,,,,,,,,,,7bcc5072-abcd-4973-921b-e13efb3bee72,932,,"[61.5, 11.5]",9827,28,,,,,,,,,,,,,,,,,,,,,,,,,1,From Free Kick,Dani Castellano Betancor,6932.0,Left Back,55,Las Palmas,208,"['ab6c9a0c-7051-439f-ad61-ea89735380d2', 'ef7b897c-987a-4042-a485-9f70851a176a']",27,,,,,,,,,,,,,,,,,,Las Palmas,208,00:28:27.726,Carry,,2017/2018
,,,,,"[48.7, 17.0]",,,,,,,,,,,,,1.36542,,,,,,,,,,,,,603b0b85-7ce3-48ee-846e-3ef296f7dbe4,935,,"[48.4, 17.4]",9827,28,,,,,,,,,,,,,,,,,,,,,,,,,1,From Free Kick,Joaquín Navarro Jiménez,6923.0,Left Center Back,55,Las Palmas,208,"['234c6675-d072-4c25-953c-6e3961eb850a', '7d1d5a68-5f6a-4032-b35a-7128f7c37b8f']",29,,,,,,,,,,,,,,,,,,Las Palmas,208,00:28:29.508,Carry,,2017/2018
,,,,,"[24.3, 36.5]",,,,,,,,,,,,,2.571861,,,,,,,,,,,,,0630e7b8-72ee-492e-bb43-6671d9618d14,938,,"[19.8, 36.5]",9827,28,,,,,,,,,,,,,,,,,,,,,,,,,1,From Free Kick,Leandro Chichizola,6931.0,Goalkeeper,55,Las Palmas,208,"['20a71aa9-1b19-45eb-bd1f-c62650fed535', '71abac4b-c9df-4ffb-9511-344f1e9f6a62', 'c73f261f-0099-4ba0-a820-b8f168b331e5']",32,,,,,,,,,,,,,,,,,,Las Palmas,208,00:28:32.910,Carry,True,2017/2018
,,,,,"[46.3, 61.3]",,,,,,,,,,,,,1.817418,,,,,,,,,,,,,53537814-6d08-4ad5-a272-d17a6cb22e56,948,,"[46.7, 61.3]",9827,28,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Sergi Roberto Carnicer,6379.0,Right Back,56,Barcelona,217,"['2b7c7b4d-f9e9-4c64-a63a-3e9d6cd07348', 'dce52364-401d-4ce7-9855-527ea87ca6af']",42,,,,,,,,,,,,,,,,,,Barcelona,217,00:28:42.010,Carry,,2017/2018
,,,,,"[9.7, 46.4]",,,,,,,,,,,,,6.930193,,,,,,,,,,,,,efe6eb58-ef14-4201-a3fc-534a2d69da36,951,,"[9.1, 46.8]",9827,28,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Marc-André ter Stegen,20055.0,Goalkeeper,56,Barcelona,217,"['d3813c4e-7b98-41c1-87ab-c4ee66f20c01', 'fe744240-e01f-4226-b6da-ad7d4c0abece']",46,,,,,,,,,,,,,,,,,,Barcelona,217,00:28:46.316,Carry,,2017/2018
,,,,,"[69.5, 24.1]",,,,,,,,,,,,,3.084402,,,,,,,,,,,,,a492ebb2-ca4b-44a7-8713-c5bcbd5f5d9f,954,,"[58.2, 36.6]",9827,28,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Lionel Andrés Messi Cuccittini,5503.0,Right Center Forward,56,Barcelona,217,"['dac4d668-428a-47ab-90b9-0a31a902c7f7', 'fa404092-46f2-41a3-9f1f-3fe08a32d5b9']",55,,,,,,,,,,,,,,,,,,Barcelona,217,00:28:55.445,Carry,,2017/2018
,,,,,"[96.8, 8.4]",,,,,,,,,,,,,2.333553,,,,,,,,,,,,,b7c763d3-0470-4f32-81a9-3ccd1af212b4,957,,"[85.7, 8.0]",9827,28,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Luis Alberto Suárez Díaz,5246.0,Left Center Forward,56,Barcelona,217,"['a7a3d68b-3362-4a86-85c2-1a6a5cf6dae0', 'e3e25144-ee9a-41ba-8fc7-a69159e95595']",59,,,,,,,,,,,,,,,,,,Barcelona,217,00:28:59.939,Carry,,2017/2018
,,,,,"[88.1, 17.8]",,,,,,,,,,,,,0.985036,,,,,,,,,,,,,23b4d400-35cb-468c-b696-e59b054e8286,960,,"[86.6, 16.8]",9827,29,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Lionel Andrés Messi Cuccittini,5503.0,Right Center Forward,56,Barcelona,217,"['ec753159-0f09-48f0-9b97-b6921a77fcff', 'ee160129-6dbf-4ba9-bcf5-d5c65272c2f6']",3,,,,,,,,,,,,,,,,,,Barcelona,217,00:29:03.557,Carry,,2017/2018
,,,,,"[90.6, 28.7]",,,,,,,,,,,,,0.583299,,,,,,,,,,,,,c735b511-3c51-49a4-9dcc-71f3b4fce93a,963,,"[90.4, 28.7]",9827,29,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Andrés Iniesta Luján,5216.0,Left Midfield,56,Barcelona,217,"['585487df-db65-4df4-95a3-a2519bd8664e', '65ec18e8-f01a-486e-b650-706eccfc8dda']",5,,,,,,,,,,,,,,,,,,Barcelona,217,00:29:05.557,Carry,,2017/2018
,,,,,"[103.7, 23.9]",,,,,,,,,,,,,1.27651,,,,,,,,,,,,,5e85a191-67eb-40bd-aa77-09e7021c87a6,971,,"[103.7, 22.4]",9827,29,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Luis Alberto Suárez Díaz,5246.0,Left Center Forward,56,Barcelona,217,"['1996b1f7-cdca-4b65-b032-2d5056c995c0', 'a63cc9d5-a33b-4d21-b1bf-48f9006458d3']",7,,,,,,,,,,,,,,,,,,Barcelona,217,00:29:07.822,Carry,,2017/2018
,,,,,"[11.7, 51.2]",,,,,,,,,,,,,0.889775,,,,,,,,,,,,,ba669f74-011e-46a4-95ee-c1cd31798fb1,983,,"[11.7, 51.2]",9827,29,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Marc-André ter Stegen,20055.0,Goalkeeper,57,Barcelona,217,"['677cae80-ed7f-49eb-aa42-89dc14d45f36', '935558d3-b3c2-4fbe-a546-b50ca74b423f']",22,,,,,,,,,,,,,,,,,,Barcelona,217,00:29:22.376,Carry,,2017/2018
,,,,,"[26.7, 67.6]",,,,,,,,,,,,,0.695056,,,,,,,,,,,,,f0a05e33-aaa4-4ef2-97d0-316013aa9584,986,,"[26.7, 67.6]",9827,29,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Samuel Yves Umtiti,5492.0,Right Center Back,57,Barcelona,217,"['ada0dfbf-5eeb-4952-9c9f-b75eba305515', 'e3a9e94f-10f6-41cb-8c99-e1796e5ab4b5']",24,,,,,,,,,,,,,,,,,,Barcelona,217,00:29:24.896,Carry,,2017/2018
,,,,,"[44.9, 62.5]",,,,,,,,,,,,,2.956022,,,,,,,,,,,,,96f55f12-2f84-4f29-b8a7-28b08cb39e1a,989,,"[41.7, 64.4]",9827,29,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,José Paulo Bezzera Maciel Júnior,5542.0,Right Defensive Midfield,57,Barcelona,217,"['dbe75c25-2460-4089-a1ba-3dd7d0ac6f7b', 'fccb6cf4-7e1f-4f0f-8c5d-3c0c07558b18']",26,,,,,,,,,,,,,,,,,,Barcelona,217,00:29:26.771,Carry,,2017/2018
,,,,,"[39.3, 45.8]",,,,,,,,,,,,,1.499533,,,,,,,,,,,,,578f2c91-d0e5-42c4-84d7-a936b46c3162,992,,"[38.9, 46.3]",9827,29,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Sergio Busquets i Burgos,5203.0,Left Defensive Midfield,57,Barcelona,217,"['2070f52d-f1f8-4458-a9a6-a0ec0a1cd68a', '3c82fe03-4d59-4e71-a5be-7cc8a9cb041a']",31,,,,,,,,,,,,,,,,,,Barcelona,217,00:29:31.007,Carry,,2017/2018
,,,,,"[59.4, 11.5]",,,,,,,,,,,,,3.76425,,,,,,,,,,,,,ce46e909-9297-4cfa-8446-55abf887bece,995,,"[38.5, 28.2]",9827,29,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Thomas Vermaelen,6332.0,Left Center Back,57,Barcelona,217,"['68150f4c-9425-4a82-8cda-5e6b228ef935', 'bd704d78-4674-44b4-9000-a0eeb6d014b7']",34,,,,,,,,,,,,,,,,,,Barcelona,217,00:29:34.217,Carry,,2017/2018
,,,,,"[53.6, 28.3]",,,,,,,,,,,,,1.784323,,,,,,,,,,,,,3e84a3b5-0092-4fe7-bd63-c99ea3c34b26,998,,"[51.2, 24.3]",9827,29,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Sergio Busquets i Burgos,5203.0,Left Defensive Midfield,57,Barcelona,217,"['67a08033-9dd0-4cf2-a58f-79d7cd0abafd', 'a152e2e9-4ff6-4ef9-b0c9-633c4e05a91e']",39,,,,,,,,,,,,,,,,,,Barcelona,217,00:29:39.583,Carry,,2017/2018
,,,,,"[15.3, 30.6]",,,,,,,,,,,,,0.869679,,,,,,,,,,,,,f3d8c045-4566-4821-aed2-31f04a082df7,1002,,"[15.9, 31.9]",9827,29,,,,,,,,,,,,,,,,,,,,,,,,,1,From Keeper,Leandro Chichizola,6931.0,Goalkeeper,58,Las Palmas,208,"['180419dd-be98-40f1-a29e-d69cb155162d', 'c1278797-e6ef-40c7-afa3-5514475fd651']",44,,,,,,,,,,,,,,,,,,Las Palmas,208,00:29:44.744,Carry,,2017/2018
,,,,,"[30.9, 34.3]",,,,,,,,,,,,,3.01744,,,,,,,,,,,,,40c841e3-1ebc-4537-b77f-c24294250b97,1005,,"[20.1, 34.1]",9827,29,,,,,,,,,,,,,,,,,,,,,,,,,1,From Keeper,Joaquín Navarro Jiménez,6923.0,Left Center Back,58,Las Palmas,208,"['10658fee-eb29-41c8-bc96-f42d2774f38f', '7cec275a-07bc-467e-a95d-a9ca45df807c', '82a616b9-8f13-4f21-b3e6-2a987ae627ac']",46,,,,,,,,,,,,,,,,,,Las Palmas,208,00:29:46.915,Carry,True,2017/2018
