50_50,bad_behaviour_card,ball_receipt_outcome,ball_recovery_recovery_failure,carry_end_location,clearance_aerial_won,clearance_body_part,clearance_head,clearance_left_foot,clearance_right_foot,counterpress,dribble_nutmeg,dribble_outcome,dribble_overrun,duel_outcome,duel_type,duration,foul_committed_advantage,foul_committed_card,foul_committed_offensive,foul_committed_penalty,foul_committed_type,foul_won_advantage,foul_won_defensive,foul_won_penalty,goalkeeper_body_part,goalkeeper_end_location,goalkeeper_outcome,goalkeeper_position,goalkeeper_shot_saved_to_post,goalkeeper_technique,goalkeeper_type,id,index,interception_outcome,location,match_id,minute,off_camera,out,pass_aerial_won,pass_angle,pass_assisted_shot_id,pass_body_part,pass_cross,pass_end_location,pass_height,pass_inswinging,pass_length,pass_miscommunication,pass_outcome,pass_outswinging,pass_recipient,pass_recipient_id,pass_shot_assist,pass_straight,pass_switch,pass_technique,pass_through_ball,pass_type,period,play_pattern,player,player_id,position,possession,possession_team,possession_team_id,related_events,second,shot_aerial_won,shot_body_part,shot_end_location,shot_first_time,shot_freeze_frame,shot_key_pass_id,shot_outcome,shot_saved_to_post,shot_statsbomb_xg,shot_technique,shot_type,substitution_outcome,substitution_outcome_id,substitution_replacement,substitution_replacement_id,tactics,team,team_id,timestamp,type,under_pressure,season_name
,,,,"[14.8, 54.6]",,,,,,,,,,,,9.053651,,,,,,,,,,,,,,,,ffefe296-9725-4db0-b909-978fa5ac088b,1278,,"[2.8, 39.0]",69209,26,,,,,,,,,,,,,,,,,,,,,,,1,From Keeper,Antonio Rodríguez Martínez,26070.0,Goalkeeper,57,Racing Santander,1217,"['057b79c2-5b5e-464d-910d-eadf797876b4', '459d5e3f-3101-4589-9edf-96f3a879b635']",21,,,,,,,,,,,,,,,,,Racing Santander,1217,00:26:21.656,Carry,,2008/2009
,,,,"[34.5, 21.1]",,,,,,,,,,,,0.079996005,,,,,,,,,,,,,,,,f2f671f4-d6bc-48bb-befc-e28f04475289,1283,,"[33.0, 22.0]",69209,26,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Eric-Sylvain Bilal Abidal,20177.0,Left Back,58,Barcelona,217,"['50e170ef-087c-441b-9125-d590bf03ee27', '77eca48b-352b-4f0f-84e0-edc6b6998e38']",36,,,,,,,,,,,,,,,,,Barcelona,217,00:26:36.647,Carry,,2008/2009
,,,,"[34.0, 41.9]",,,,,,,,,,,,1.560667,,,,,,,,,,,,,,,,35cce03c-8f9f-4731-b2ef-1d7b81e505fa,1286,,"[27.7, 38.3]",69209,26,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Rafael Márquez Álvarez,5558.0,Right Center Back,58,Barcelona,217,"['04aa8088-ba1a-4ac5-b80a-cab2aed8ec39', 'ef62be29-30dc-43fd-a99b-9218007dc328']",38,,,,,,,,,,,,,,,,,Barcelona,217,00:26:38.794,Carry,,2008/2009
,,,,"[59.9, 27.0]",,,,,,,,,,,,3.418286,,,,,,,,,,,,,,,,e0aedf25-be86-4b38-ad5e-02654406199a,1289,,"[45.0, 32.5]",69209,26,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Xavier Hernández Creus,20131.0,Left Center Midfield,58,Barcelona,217,"['0185d05d-c5ed-4918-8719-50b62387bade', 'b6f95c40-75db-4154-9a4a-745655ad8bd2', 'ed871e26-0885-48ac-afbf-7cbf927f08ac']",41,,,,,,,,,,,,,,,,,Barcelona,217,00:26:41.311,Carry,True,2008/2009
,,,,"[8.5, 47.8]",,,,,,,,,,,,0.12,,,,,,,,,,,,,,,,6e84c993-a868-4533-9fab-b02b473d995a,1295,,"[8.9, 47.2]",69209,26,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Antonio Rodríguez Martínez,26070.0,Goalkeeper,58,Barcelona,217,"['bc0094d4-1324-43dd-bfc3-2f8eb554a953', 'c0bb956b-f70e-4fbf-84ab-5f291c964cdc']",48,,,,,,,,,,,,,,,,,Racing Santander,1217,00:26:48.644,Carry,,2008/2009
,,,,"[73.8, 14.4]",,,,,,,,,,,,3.228613,,,,,,,,,,,,,,,,b0f98225-8685-4491-a388-b53a50c3ba87,1299,,"[77.5, 6.0]",69209,26,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Xavier Hernández Creus,20131.0,Left Center Midfield,59,Barcelona,217,"['22533d96-033b-4892-9b19-d84f3bbd485a', 'a9713058-7d75-4446-abbf-10e03200ca2f', 'c7909b74-a3c4-4ee7-9536-5ba1e9054a0c']",57,,,,,,,,,,,,,,,,,Barcelona,217,00:26:57.848,Carry,True,2008/2009
,,,,"[74.0, 38.6]",,,,,,,,,,,,0.120045,,,,,,,,,,,,,,,,9f2b92b6-f5db-4d13-9c2a-faac4bac6fec,1304,,"[74.6, 38.1]",69209,27,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Sergio Busquets i Burgos,5203.0,Right Center Midfield,59,Barcelona,217,"['3d50e14a-855e-4a08-bb38-1cc6170cde4d', '796e4fff-952a-42fb-a8dd-0b1245ba8021', 'd9bb9925-cbfa-41a8-91f0-dc180f68099a']",2,,,,,,,,,,,,,,,,,Barcelona,217,00:27:02.292,Carry,True,2008/2009
,,,,"[74.2, 67.6]",,,,,,,,,,,,4.010842,,,,,,,,,,,,,,,,a05b60a1-1547-4160-9e80-1d851e9ef3e4,1307,,"[62.0, 54.3]",69209,27,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Rafael Márquez Álvarez,5558.0,Right Center Back,59,Barcelona,217,"['2dab4577-0b11-4ef2-a8dd-278408e279e8', 'e751d878-ae2d-40cb-bd2e-61d56dd64f74']",4,,,,,,,,,,,,,,,,,Barcelona,217,00:27:04.697,Carry,,2008/2009
,,,,"[91.2, 78.1]",,,,,,,,,,,,0.864625,,,,,,,,,,,,,,,,74d4c82e-ee6c-4a19-8017-2efe6fce3ee4,1310,,"[88.1, 77.9]",69209,27,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Daniel Alves da Silva,4324.0,Right Back,59,Barcelona,217,"['30fef807-10c3-486d-ac2e-c4f051c6c72c', '582853f4-9369-4861-8708-0c15bafde0a5']",9,,,,,,,,,,,,,,,,,Barcelona,217,00:27:09.896,Carry,,2008/2009
,,,,"[94.6, 66.1]",,,,,,,,,,,,0.345475,,,,,,,,,,,,,,,,9fe703b8-488c-46e9-bd6c-8623a51da5d2,1314,,"[93.5, 65.9]",69209,27,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Samuel Eto''o Fils,19298.0,Center Forward,59,Barcelona,217,"['100120f9-d195-4537-8981-add3b33f40f8', '6e636c89-4ce4-4bb8-9f5e-74edf83a9cfe', 'fc2cb5ea-c3be-4a51-b6ea-cb53e330db78']",11,,,,,,,,,,,,,,,,,Barcelona,217,00:27:11.302,Carry,True,2008/2009
,,,,"[89.9, 76.8]",,,,,,,,,,,,2.481343,,,,,,,,,,,,,,,,e145997c-dcd4-42b5-acba-84eb7313d1b4,1317,,"[89.9, 77.9]",69209,27,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Daniel Alves da Silva,4324.0,Right Back,59,Barcelona,217,"['596887b6-7a09-4da0-a9c2-752973f06805', 'b0bff18e-261f-40b7-aa2c-f4e36e638924', 'b7e9565e-3f93-4aec-871e-4e0831fa71e6']",12,,,,,,,,,,,,,,,,,Barcelona,217,00:27:12.273,Carry,True,2008/2009
,,,,"[78.6, 77.2]",,,,,,,,,,,,0.199996,,,,,,,,,,,,,,,,3754f2e0-91d8-476e-89ba-5188672487bd,1321,,"[76.5, 76.6]",69209,27,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Rafael Márquez Álvarez,5558.0,Right Center Back,59,Barcelona,217,"['55351938-5740-4ef2-aada-d03a02284439', 'fd8c1e1b-a35e-473f-aa00-97fee16eb3da']",15,,,,,,,,,,,,,,,,,Barcelona,217,00:27:15.980,Carry,,2008/2009
,,,,"[75.9, 58.9]",,,,,,,,,,,,1.778197,,,,,,,,,,,,,,,,30cb260d-6e14-4e19-81b5-6cd6f89c6d60,1324,,"[78.4, 64.4]",69209,27,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Sergio Busquets i Burgos,5203.0,Right Center Midfield,59,Barcelona,217,"['124afc3b-78f3-4306-aad2-878343230699', '244dfc42-5099-4432-a1c8-36c7749961ed', '28567b05-868e-40eb-a1a8-4bf4bf949d0e']",17,,,,,,,,,,,,,,,,,Barcelona,217,00:27:17.491,Carry,True,2008/2009
,,,,"[72.5, 39.6]",,,,,,,,,,,,1.026382,,,,,,,,,,,,,,,,c1b6a1ad-bafd-4192-8100-a01f8b3df6ac,1328,,"[72.5, 42.3]",69209,27,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Gnégnéri Yaya Touré,3087.0,Center Defensive Midfield,59,Barcelona,217,"['158e5ef1-ad44-40d4-afae-18ee46cfbf57', '90b3117c-690f-4da0-b94d-5acf808a4743']",20,,,,,,,,,,,,,,,,,Barcelona,217,00:27:20.086,Carry,,2008/2009
,,,,"[90.8, 33.1]",,,,,,,,,,,,1.612386,,,,,,,,,,,,,,,,4d1489dc-daa8-4512-9e0a-99d7b57b3169,1331,,"[85.9, 32.9]",69209,27,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Andrés Iniesta Luján,5216.0,Right Wing,59,Barcelona,217,"['6224633f-4b82-4584-b082-384de740bb8c', '8c340ad1-0a47-456e-9166-bc96a7770e98', 'ded3fb31-b804-4a8a-aaa6-a18869bf5d82']",21,,,,,,,,,,,,,,,,,Barcelona,217,00:27:21.854,Carry,True,2008/2009
,,,,"[12.7, 40.5]",,,,,,,,,,,,0.12,,,,,,,,,,,,,,,,2ec07770-d984-44c8-831a-e815cb47e577,1341,,"[9.4, 39.0]",69209,28,,,,,,,,,,,,,,,,,,,,,,,1,From Goal Kick,Antonio Rodríguez Martínez,26070.0,Goalkeeper,61,Racing Santander,1217,"['2667f1b2-b62c-4c44-aaec-3dc281524d65', '739b7d86-c888-46eb-a6cb-311e560959ef']",47,,,,,,,,,,,,,,,,,Racing Santander,1217,00:28:47.088,Carry,,2008/2009
,,,,"[47.0, 29.8]",,,,,,,,,,,,0.08,,,,,,,,,,,,,,,,500af2ca-f6d8-40d3-b403-efced42384a8,1344,,"[46.3, 30.0]",69209,28,,,,,,,,,,,,,,,,,,,,,,,1,From Goal Kick,Gonzalo Colsa Albendea,26073.0,Left Defensive Midfield,61,Racing Santander,1217,"['04a62f47-57e3-4830-a413-5bfcda1b6853', '60a7447c-da71-45b2-9d61-533ddc583c75']",50,,,,,,,,,,,,,,,,,Racing Santander,1217,00:28:50.334,Carry,,2008/2009
,,,,"[40.9, 33.8]",,,,,,,,,,,,0.08,,,,,,,,,,,,,,,,6712fc4c-a5f3-485e-b5da-a166d779d70a,1348,,"[40.9, 33.1]",69209,28,,,,,,,,,,,,,,,,,,,,,,,1,From Goal Kick,Oriol Lozano Farrán,26067.0,Left Center Back,61,Racing Santander,1217,"['69ea947a-1d47-450a-afb3-2ddce9224d85', '95ecbf30-324a-470c-8cb8-a03e9f8dc271']",52,,,,,,,,,,,,,,,,,Racing Santander,1217,00:28:52.394,Carry,,2008/2009
,,,,"[94.5, 14.9]",,,,,,,,,,,,1.539123,,,,,,,,,,,,,,,,2c3c88ea-e1a4-4031-ba68-21d640c67255,1352,,"[90.9, 17.4]",69209,28,,,,,,,,,,,,,,,,,,,,,,,1,From Goal Kick,Jonathan Pereira Rodríguez,23804.0,Center Attacking Midfield,61,Racing Santander,1217,"['3a308678-0f00-43fa-84bd-595c7de5c735', '48d7af61-bc0a-4af7-8988-b77f25a01040', '748cfbe3-0554-4af7-9a3c-4bdc2f87cb18', '88c25288-2114-4b08-9f05-c1df09686835']",56,,,,,,,,,,,,,,,,,Racing Santander,1217,00:28:56.693,Carry,True,2008/2009
,,,,"[36.1, 77.2]",,,,,,,,,,,,0.040035002,,,,,,,,,,,,,,,,013e534d-9b60-4224-b9b1-770a0148b902,1368,,"[35.3, 77.0]",69209,31,,,,,,,,,,,,,,,,,,,,,,,1,From Free Kick,Rafael Márquez Álvarez,5558.0,Right Center Back,63,Barcelona,217,"['4b53e305-c0dd-408d-8d31-70347a1f3691', '80d9da74-0395-48f2-8605-efe50aea1324']",21,,,,,,,,,,,,,,,,,Barcelona,217,00:31:21.902,Carry,,2008/2009
,,,,"[25.0, 58.7]",,,,,,,,,,,,0.970279,,,,,,,,,,,,,,,,e23bfc82-1fe4-40c1-a122-e598bcc02611,1371,,"[24.8, 58.3]",69209,31,,,,,,,,,,,,,,,,,,,,,,,1,From Free Kick,Gnégnéri Yaya Touré,3087.0,Center Defensive Midfield,63,Barcelona,217,"['885239c5-4636-4b79-b61d-d45deee170ec', 'a768c2d5-7eb5-4fa4-9fa0-1b378efb4d31']",22,,,,,,,,,,,,,,,,,Barcelona,217,00:31:22.916,Carry,,2008/2009
,,,,"[14.9, 43.0]",,,,,,,,,,,,0.738017,,,,,,,,,,,,,,,,3eca2ce0-0dcb-43f5-bffd-2ce6e4630351,1374,,"[12.6, 42.5]",69209,31,,,,,,,,,,,,,,,,,,,,,,,1,From Free Kick,Víctor Valdés Arribas,20176.0,Goalkeeper,63,Barcelona,217,"['bb179a44-4bce-4288-b082-f0f097dec3d9', 'd2d44164-e462-45ee-b7e9-6cfeea4179d8']",25,,,,,,,,,,,,,,,,,Barcelona,217,00:31:25.470,Carry,,2008/2009
,,,,"[30.5, 28.5]",,,,,,,,,,,,7.14755,,,,,,,,,,,,,,,,0e21afbf-b258-475a-a2bd-1f9dcab048db,1377,,"[21.9, 15.2]",69209,31,,,,,,,,,,,,,,,,,,,,,,,1,From Free Kick,Gerard Piqué Bernabéu,5213.0,Left Center Back,63,Barcelona,217,"['137cdd8c-3a4d-4d3d-9668-3472285d484e', '4209685d-edc5-4eae-a1c1-200ba66613b7']",27,,,,,,,,,,,,,,,,,Barcelona,217,00:31:27.902,Carry,,2008/2009
,,,,"[42.4, 28.3]",,,,,,,,,,,,1.414869,,,,,,,,,,,,,,,,303ee730-72ea-4e61-b11b-ab9c61802828,1380,,"[42.7, 27.4]",69209,31,,,,,,,,,,,,,,,,,,,,,,,1,From Free Kick,Xavier Hernández Creus,20131.0,Left Center Midfield,63,Barcelona,217,"['7e9cc7fc-4337-439d-9b96-69b8decdbef9', '85ed2595-c888-42ed-8c63-b5465ec74b5f']",35,,,,,,,,,,,,,,,,,Barcelona,217,00:31:35.973,Carry,,2008/2009
,,,,"[49.4, 67.3]",,,,,,,,,,,,3.250301,,,,,,,,,,,,,,,,2b8642b1-972e-4135-ac8c-6cd162b26aa7,1383,,"[36.4, 74.9]",69209,31,,,,,,,,,,,,,,,,,,,,,,,1,From Free Kick,Rafael Márquez Álvarez,5558.0,Right Center Back,63,Barcelona,217,"['6ddb1685-ce89-4512-90f3-abcb3f817167', 'ceb1166e-049b-4558-9096-b12d5116da7f']",39,,,,,,,,,,,,,,,,,Barcelona,217,00:31:39.521,Carry,,2008/2009
,,,,"[37.0, 28.3]",,,,,,,,,,,,0.704768,,,,,,,,,,,,,,,,b8cc593d-64a4-4c1e-9ae6-4b9f248b5e0f,1386,,"[35.5, 29.1]",69209,31,,,,,,,,,,,,,,,,,,,,,,,1,From Free Kick,Gerard Piqué Bernabéu,5213.0,Left Center Back,63,Barcelona,217,"['ad04ae57-bd94-407c-aa1c-2ee35a688390', 'bbd351d2-f0ef-4dac-80b0-98bcbe362340']",44,,,,,,,,,,,,,,,,,Barcelona,217,00:31:44.670,Carry,,2008/2009
,,,,"[56.7, 28.3]",,,,,,,,,,,,0.079983,,,,,,,,,,,,,,,,224ebbd1-631c-400c-8dc0-6903fe538945,1389,,"[57.6, 29.5]",69209,31,,,,,,,,,,,,,,,,,,,,,,,1,From Free Kick,Xavier Hernández Creus,20131.0,Left Center Midfield,63,Barcelona,217,"['9abfb2e0-dedc-4a41-9fe3-4eb293f2ce3d', '9b16eea5-6eaa-411b-9f4c-b19cf6a17f7b']",46,,,,,,,,,,,,,,,,,Barcelona,217,00:31:46.464,Carry,,2008/2009
,,,,"[55.3, 24.7]",,,,,,,,,,,,2.445999,,,,,,,,,,,,,,,,e645cb71-2d2d-4346-8efd-f64f60ed8319,1392,,"[54.0, 20.7]",69209,31,,,,,,,,,,,,,,,,,,,,,,,1,From Free Kick,Sergio Busquets i Burgos,5203.0,Right Center Midfield,63,Barcelona,217,"['38e288d9-983a-4c74-ba37-57e61976aebc', '56619365-8d90-48e7-ab5b-f769135e4c1c']",47,,,,,,,,,,,,,,,,,Barcelona,217,00:31:47.435,Carry,,2008/2009
,,,,"[65.6, 52.4]",,,,,,,,,,,,2.067537,,,,,,,,,,,,,,,,823cc7f5-bb97-4fc9-904c-9b90e3b93c67,1396,,"[67.7, 52.2]",69209,31,,,,,,,,,,,,,,,,,,,,,,,1,From Free Kick,Andrés Iniesta Luján,5216.0,Right Wing,63,Barcelona,217,"['19ab35d9-8902-4479-baf9-3fb8920d7d85', '384daca1-07d9-4421-b09d-f5f20fbb98d1', 'a578596c-d31f-42de-94ab-ac134ae93b2c', 'de7fa37b-a547-420f-8405-5325ad6248e7']",51,,,,,,,,,,,,,,,,,Barcelona,217,00:31:51.997,Carry,True,2008/2009
,,,,"[63.5, 48.0]",,,,,,,,,,,,0.120018,,,,,,,,,,,,,,,,26f94d1f-4fb2-4a84-be93-14c69aafadc5,1401,,"[64.5, 47.2]",69209,31,,,,,,,,,,,,,,,,,,,,,,,1,From Free Kick,Gnégnéri Yaya Touré,3087.0,Center Defensive Midfield,63,Barcelona,217,"['a8aa181d-05b4-4efb-a7d3-5922fb71aacf', 'ea5f690a-980d-4b6c-9a7b-1c682acfd0d3', 'fe9cdf18-e5fc-4ec8-97bd-315265c653a1']",54,,,,,,,,,,,,,,,,,Barcelona,217,00:31:54.590,Carry,True,2008/2009
,,,,"[79.0, 35.0]",,,,,,,,,,,,2.686483,,,,,,,,,,,,,,,,96495c2e-0a18-41f6-b0b7-bcf04ae21cd7,1404,,"[71.0, 49.1]",69209,31,,,,,,,,,,,,,,,,,,,,,,,1,From Free Kick,Andrés Iniesta Luján,5216.0,Right Wing,63,Barcelona,217,"['277f5a26-685d-4f9e-8a8a-e941ea73639c', '4df60105-c2c7-4cbb-9249-e8af165fa054', 'b917fecb-52ce-4cb2-aa61-287ba473ef2c']",55,,,,,,,,,,,,,,,,,Barcelona,217,00:31:55.472,Carry,True,2008/2009
,,,,"[106.1, 12.9]",,,,,,,,,,,,0.691201,,,,,,,,,,,,,,,,a3c09894-b3fd-48cc-8dcd-37a9dd979a5e,1408,,"[103.0, 15.2]",69209,32,,,,,,,,,,,,,,,,,,,,,,,1,From Free Kick,Thierry Henry,15516.0,Left Wing,63,Barcelona,217,"['5e55ae29-b7b4-4f10-9961-2e3095e67753', 'cc4e3af7-59ea-4f1d-b915-ff47bbc380c6']",0,,,,,,,,,,,,,,,,,Barcelona,217,00:32:00.171,Carry,,2008/2009
,,,,"[97.5, 1.8]",,,,,,,,,,,,2.144784,,,,,,,,,,,,,,,,859be3e7-4dbd-49b7-afa7-a8cb1a8b6339,1418,,"[100.2, 12.7]",69209,32,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Xavier Hernández Creus,20131.0,Left Center Midfield,65,Barcelona,217,"['12bdfc40-0049-4b66-9495-206451395f32', '31b01b9f-5a9c-4eda-9aa2-9c194ca68fb8', '5c959239-8668-4358-9faa-422ac8c50bd9', 'f9a61b6b-7f03-4749-8cd0-8b907507a544']",31,,,,,,,,,,,,,,,,,Barcelona,217,00:32:31.732,Carry,True,2008/2009
,,,,"[56.5, 27.2]",,,,,,,,,,,,1.877415,,,,,,,,,,,,,,,,7552e1dd-ad40-4028-b902-2da89609ff87,1427,,"[55.7, 15.9]",69209,32,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Gerard Piqué Bernabéu,5213.0,Left Center Back,66,Barcelona,217,"['0a963efa-22bd-46da-bd6f-a72051e2d176', '8744b752-529d-4d16-9c19-2fb589cde939']",43,,,,,,,,,,,,,,,,,Barcelona,217,00:32:43.233,Carry,,2008/2009
,,,,"[57.4, 53.1]",,,,,,,,,,,,3.848252,,,,,,,,,,,,,,,,4fd4c1b5-e357-4259-8902-10c6ee2ecf55,1430,,"[49.8, 53.7]",69209,32,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Rafael Márquez Álvarez,5558.0,Right Center Back,66,Barcelona,217,"['dbb426ed-7ff3-4429-af3b-1b2515f1aa2b', 'e1eb7791-49bb-486e-a089-a9ea84945515', 'faa43d19-872e-4006-8b3e-ea17d12076ac']",46,,,,,,,,,,,,,,,,,Barcelona,217,00:32:46.738,Carry,True,2008/2009
,,,,"[67.9, 48.2]",,,,,,,,,,,,0.92012,,,,,,,,,,,,,,,,f292337f-8439-412f-adad-f49bd5c7f48c,1434,,"[68.5, 49.7]",69209,32,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Sergio Busquets i Burgos,5203.0,Right Center Midfield,66,Barcelona,217,"['800b6764-1a77-4a45-98f6-c819a33dd7ea', '9f2c2129-8afd-4fbe-821a-a68ebba52604']",51,,,,,,,,,,,,,,,,,Barcelona,217,00:32:51.398,Carry,,2008/2009
,,,,"[61.8, 28.7]",,,,,,,,,,,,7.929778,,,,,,,,,,,,,,,,f45b9046-f4a7-4bf0-8a0e-e06bda21d0e6,1437,,"[71.7, 30.6]",69209,32,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Xavier Hernández Creus,20131.0,Left Center Midfield,66,Barcelona,217,"['350de898-954c-48b5-b2d8-91b349ec1591', 'b0fe2788-9b2f-432b-b1b9-c9738bb91060', 'db61b3f2-0168-4f8d-aeb0-1439fda8b930']",53,,,,,,,,,,,,,,,,,Barcelona,217,00:32:53.287,Carry,True,2008/2009
,,,,"[71.7, 23.0]",,,,,,,,,,,,0.923683,,,,,,,,,,,,,,,,1c5b4d6e-c9df-4817-9cd6-31c6583c8fea,1441,,"[72.3, 25.1]",69209,33,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Andrés Iniesta Luján,5216.0,Right Wing,66,Barcelona,217,"['2eda16ad-ff90-4b59-9174-5a74543f8f7d', '7c469923-1cb7-4ea5-a460-8063986a768b', 'ca8cf0f8-9b7a-484e-aae6-d6685835fcdb']",2,,,,,,,,,,,,,,,,,Barcelona,217,00:33:02.188,Carry,True,2008/2009
,,,,"[62.4, 17.5]",,,,,,,,,,,,3.70159,,,,,,,,,,,,,,,,a518d23c-d6ec-494d-beaf-2a0ebb464903,1445,,"[62.0, 6.8]",69209,33,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Gerard Piqué Bernabéu,5213.0,Left Center Back,66,Barcelona,217,"['56445a0e-dad0-421c-952c-d94a0db87765', '74bb3122-a1f7-40ee-bf8d-e97e1dc2ffae']",5,,,,,,,,,,,,,,,,,Barcelona,217,00:33:05.016,Carry,,2008/2009
,,,,"[80.9, 2.6]",,,,,,,,,,,,0.62509,,,,,,,,,,,,,,,,02e6b9f9-9465-40bb-be74-1599491cf7d7,1448,,"[80.7, 3.0]",69209,33,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Eric-Sylvain Bilal Abidal,20177.0,Left Back,66,Barcelona,217,"['375a5f45-4675-4dc8-bb34-cf498a03d8d7', '3c408e4e-c406-4341-b26a-0e95f5439dae', '9018819c-9537-42a5-99f1-262b81235dd3']",9,,,,,,,,,,,,,,,,,Barcelona,217,00:33:09.879,Carry,True,2008/2009
,,,,"[74.2, 13.8]",,,,,,,,,,,,3.154268,,,,,,,,,,,,,,,,8ad5e048-e810-4ad7-846e-a01054f68a99,1453,,"[84.5, 12.1]",69209,33,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Andrés Iniesta Luján,5216.0,Right Wing,66,Barcelona,217,"['00307922-097e-4fe7-b81b-cfbd36e83cc3', '9e617776-ed41-49d5-8f8f-6f6c2a00f300', 'd1a37d63-3552-43dd-b2d2-379aeb340406', 'f7821585-2bf8-4e95-9fcb-90942e1f7a98']",11,,,,,,,,,,,,,,,,,Barcelona,217,00:33:11.628,Carry,True,2008/2009
,,,,"[71.7, 23.4]",,,,,,,,,,,,0.768378,,,,,,,,,,,,,,,,87c98c28-4780-4ee6-a764-a979d9ad8739,1458,,"[72.1, 25.3]",69209,33,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Xavier Hernández Creus,20131.0,Left Center Midfield,66,Barcelona,217,"['2b72cf20-cb60-46dd-8d8e-f27ba25a902c', '71c56ba7-370d-4a2a-923d-4c2bb597557b', 'cb403fa4-25cf-4168-8dc6-ad09fabd0f30']",15,,,,,,,,,,,,,,,,,Barcelona,217,00:33:15.393,Carry,True,2008/2009
,,,,"[74.2, 25.7]",,,,,,,,,,,,0.601299,,,,,,,,,,,,,,,,8c21a4d4-2119-49ed-9708-dbdc9851a353,1462,,"[72.5, 25.7]",69209,33,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Andrés Iniesta Luján,5216.0,Right Wing,66,Barcelona,217,"['36ca50c9-84df-495e-9db7-22242d461414', 'e1cc0ed1-5694-4eaa-a54f-bc9eb4392842']",16,,,,,,,,,,,,,,,,,Barcelona,217,00:33:16.884,Carry,,2008/2009
,,,,"[41.5, 46.2]",,,,,,,,,,,,1.0881,,,,,,,,,,,,,,,,14c78f61-3d97-4f2a-85b8-bc9d8003cf00,1465,,"[43.2, 51.6]",69209,33,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Gonzalo Colsa Albendea,26073.0,Left Defensive Midfield,66,Barcelona,217,"['0e55eb7f-a317-49a4-9dfe-0a54a552148f', 'd6cb165c-7449-4827-8d52-8f90b2226f48']",17,,,,,,,,,,,,,,,,,Racing Santander,1217,00:33:17.772,Carry,,2008/2009
,,,,"[85.9, 58.3]",,,,,,,,,,,,2.471257,,,,,,,,,,,,,,,,056c60bb-43f6-423e-afea-15bd64f4b30b,1469,,"[73.3, 70.5]",69209,33,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Daniel Alves da Silva,4324.0,Right Back,66,Barcelona,217,"['225d2c12-223a-431b-b052-91f32c5c2ea4', 'c998c75f-feb2-4714-ac39-3b082f7bd4e5']",21,,,,,,,,,,,,,,,,,Barcelona,217,00:33:21.128,Carry,,2008/2009
,,,,"[109.5, 62.3]",,,,,,,,,,,,0.282135,,,,,,,,,,,,,,,,5c1db6ed-1841-48a4-bf95-f50204783a34,1472,,"[105.5, 63.1]",69209,33,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Thierry Henry,15516.0,Left Wing,66,Barcelona,217,"['05a15e30-6d38-42e0-a4f2-ce698ecde953', '2597a8ee-8366-4e07-acf3-05d1458619e8']",25,,,,,,,,,,,,,,,,,Barcelona,217,00:33:25.248,Carry,,2008/2009
,,,,"[14.6, 13.0]",,,,,,,,,,,,0.701773,,,,,,,,,,,,,,,,8ac5e3df-40f0-4d2f-bf57-fe88a5b83186,1478,,"[13.8, 14.2]",69209,33,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Gonzalo Colsa Albendea,26073.0,Left Defensive Midfield,66,Barcelona,217,"['59168971-6492-4eae-a92d-0356da7d1c5a', '8c404d06-d9a6-482f-897d-409c393946c2', 'eb582ec2-4303-4a13-b227-1b3dad097572']",29,,,,,,,,,,,,,,,,,Racing Santander,1217,00:33:29.869,Carry,True,2008/2009
