50_50,ball_receipt_outcome,ball_recovery_recovery_failure,block_deflection,carry_end_location,clearance_aerial_won,clearance_body_part,clearance_head,clearance_left_foot,clearance_right_foot,counterpress,dribble_outcome,dribble_overrun,duel_outcome,duel_type,duration,foul_committed_advantage,foul_committed_card,foul_committed_type,foul_won_advantage,foul_won_defensive,goalkeeper_body_part,goalkeeper_end_location,goalkeeper_outcome,goalkeeper_position,goalkeeper_technique,goalkeeper_type,id,index,interception_outcome,location,match_id,minute,miscontrol_aerial_won,off_camera,out,pass_aerial_won,pass_angle,pass_assisted_shot_id,pass_body_part,pass_cross,pass_cut_back,pass_deflected,pass_end_location,pass_goal_assist,pass_height,pass_inswinging,pass_length,pass_outcome,pass_outswinging,pass_recipient,pass_recipient_id,pass_shot_assist,pass_straight,pass_switch,pass_technique,pass_through_ball,pass_type,period,play_pattern,player,player_id,position,possession,possession_team,possession_team_id,related_events,second,shot_aerial_won,shot_body_part,shot_deflected,shot_end_location,shot_first_time,shot_freeze_frame,shot_key_pass_id,shot_one_on_one,shot_outcome,shot_statsbomb_xg,shot_technique,shot_type,substitution_outcome,substitution_outcome_id,substitution_replacement,substitution_replacement_id,tactics,team,team_id,timestamp,type,under_pressure,season_name
,,,,"[4.7, 11.9]",,,,,,,,,,,2.4978,,,,,,,,,,,,b72a479c-5df5-4811-a77d-07e2e03119a7,1488,,"[5.8, 22.3]",267660,35,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Fayçal Fajr,5724.0,Left Wing,76,Barcelona,217,"['a9ebd040-4b10-46ba-be4c-8d954a8b614b', 'ebdf7f4d-9ccd-4616-88b2-812c75613e5e']",2,,,,,,,,,,,,,,,,,,RC Deportivo La Coruña,219,00:35:02.623,Carry,,2016/2017
,,,,"[84.5, 73.9]",,,,,,,,,,,1.169,,,,,,,,,,,,9cf58df2-a3fb-455d-bae6-0fffa3fa129a,1492,,"[78.0, 73.3]",267660,35,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Javier Alejandro Mascherano,5506.0,Right Center Back,76,Barcelona,217,"['1dbf208f-6ea2-42ca-b5dc-54ed399ad31b', 'c28d2cd4-3eaa-4a7d-a421-b30b5cddce12', 'e77a921e-7ecc-483b-83b4-92f5848c7656']",7,,,,,,,,,,,,,,,,,,Barcelona,217,00:35:07.222,Carry,True,2016/2017
,,,,"[15.3, 45.8]",,,,,,,,,,,4.1334,,,,,,,,,,,,67e9a4d9-49ed-4eda-836d-6351ebc1978b,1497,,"[8.4, 39.6]",267660,35,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Keeper,Germán Darío Lux,27305.0,Goalkeeper,78,RC Deportivo La Coruña,219,"['2d9cb2cd-0a89-452e-9b66-15273f669190', '41bae4f2-a2b8-4cb2-8d8c-11de1d929c61']",59,,,,,,,,,,,,,,,,,,RC Deportivo La Coruña,219,00:35:59.292,Carry,,2016/2017
,,,,"[43.3, 15.8]",,,,,,,,,,,0.793286,,,,,,,,,,,,1201917e-72df-4738-9fa6-6e4a73406389,1502,,"[43.9, 16.0]",267660,36,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Keeper,Fernando Navarro i Corbacho,6913.0,Left Back,78,RC Deportivo La Coruña,219,"['973858fe-ece2-46bb-965f-5ebacfbbca9c', 'b8c64876-ca46-47c4-bb0a-73cc4d1ede51', 'fcf53d7e-a512-4ef8-b0ad-f94b14bc4c37']",7,,,,,,,,,,,,,,,,,,RC Deportivo La Coruña,219,00:36:07.884,Carry,True,2016/2017
,,,,"[64.8, 24.9]",,,,,,,,,,,0.040000003,,,,,,,,,,,,5682fdc7-a000-4a52-bf17-2c9c4b5490af,1509,,"[64.7, 24.7]",267660,36,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Keeper,José Luis Sanmartín Mato,3265.0,Center Forward,78,RC Deportivo La Coruña,219,"['2398de4d-f6bb-4243-9bff-cd2a74072b86', 'f0cabdad-1003-4d6b-a184-aa71823ff24d']",10,,,,,,,,,,,,,,,,,,RC Deportivo La Coruña,219,00:36:10.960,Carry,,2016/2017
,,,,"[23.1, 14.1]",,,,,,,,,,,10.1751,,,,,,,,,,,,0b22e76d-e6ab-4be0-83a7-f6be06662f78,1514,,"[15.1, 5.3]",267660,36,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Keeper,Raúl Albentosa Redal,6727.0,Left Center Back,78,RC Deportivo La Coruña,219,"['c5b285bf-ed0e-403d-9272-a9bda62c17b9', 'd88644cb-fe19-4a98-b5e3-e97b2860cd8d']",16,,,,,,,,,,,,,,,,,,RC Deportivo La Coruña,219,00:36:16.532,Carry,,2016/2017
,,,,"[72.9, 40.3]",,,,,,,,,,,0.04,,,,,,,,,,,,fcd68733-af32-4d04-a516-7bb03edde173,1517,,"[72.9, 40.3]",267660,36,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Keeper,José Luis Sanmartín Mato,3265.0,Center Forward,78,RC Deportivo La Coruña,219,"['2646a776-b4d9-46ae-9250-f6bfd421d788', '9af0628f-158c-47f0-a3f1-71b99572ec22']",30,,,,,,,,,,,,,,,,,,RC Deportivo La Coruña,219,00:36:30.033,Carry,,2016/2017
,,,,"[107.0, 75.6]",,,,,,,,,,,2.8487,,,,,,,,,,,,a3a229ac-d9ac-47d2-add4-8c0f23d4ca5e,1520,,"[98.8, 74.6]",267660,36,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Keeper,Juan Francisco Moreno Fuertes,6738.0,Right Back,78,RC Deportivo La Coruña,219,"['1cd7da57-e7cd-4aff-b9dc-f5be6400e64b', '54761eb6-f5ef-457f-9b50-a58b49687866', 'f3c18cde-0996-47ab-9e7c-f5b8af870b20']",34,,,,,,,,,,,,,,,,,,RC Deportivo La Coruña,219,00:36:34.572,Carry,True,2016/2017
,,,,"[82.5, 33.9]",,,,,,,,,,,1.0827,,,,,,,,,,,,00efdaa8-37f5-4a04-ab1b-c5987c5c7fcc,1526,,"[84.8, 33.3]",267660,36,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Keeper,Fayçal Fajr,5724.0,Left Wing,78,RC Deportivo La Coruña,219,"['38ccef0a-7f34-412a-83c6-b89c68fcffca', 'e24c66ca-5440-494a-9541-089851a5f0f5']",41,,,,,,,,,,,,,,,,,,RC Deportivo La Coruña,219,00:36:41.860,Carry,,2016/2017
,,,,"[97.2, 57.2]",,,,,,,,,,,4.4441,,,,,,,,,,,,74a9e547-2f79-46b4-adc8-f3902277c922,1529,,"[83.5, 45.8]",267660,36,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Keeper,Carles Gil de Pareja Vicent,6800.0,Center Attacking Midfield,78,RC Deportivo La Coruña,219,"['958bd1bf-6db0-42c0-a82f-c4530b9272da', 'b871bfab-b043-4cd0-bd13-4f79a9ae076f']",44,,,,,,,,,,,,,,,,,,RC Deportivo La Coruña,219,00:36:44.298,Carry,,2016/2017
,,,,"[105.4, 74.3]",,,,,,,,,,,1.2079,,,,,,,,,,,,64fbdbf7-3649-41bb-bf08-6c712ef70623,1532,,"[105.4, 74.3]",267660,36,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Keeper,Juan Francisco Moreno Fuertes,6738.0,Right Back,78,RC Deportivo La Coruña,219,"['9a8545f4-2e76-47ce-9e23-335a4c121cca', 'c3c00fdf-6854-4609-86f6-8bb6b8689482']",49,,,,,,,,,,,,,,,,,,RC Deportivo La Coruña,219,00:36:49.974,Carry,,2016/2017
,,,,"[18.4, 5.1]",,,,,,,,,,,0.774481,,,,,,,,,,,,142f09fa-dad8-4397-9881-14080838b79a,1542,,"[21.9, 5.3]",267660,37,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Jordi Alba Ramos,5211.0,Left Center Back,79,Barcelona,217,"['9778c65b-6917-4e74-9956-f457c5883a64', 'af605c99-2baf-4a8e-91b3-60d4de7e9b37']",15,,,,,,,,,,,,,,,,,,Barcelona,217,00:37:15.538,Carry,,2016/2017
,,,,"[10.6, 3.5]",,,,,,,,,,,0.7687,,,,,,,,,,,,edad6ec3-1246-46f8-b5c0-9a145efca7ef,1548,,"[11.9, 4.3]",267660,37,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Jordi Alba Ramos,5211.0,Left Center Back,79,Barcelona,217,"['a0cb0763-23ae-422f-acc8-6c7bde9984b1', 'c600cf58-c169-4e3e-94c3-7cb7debf8150', 'cf68a6fd-b32d-4518-abf3-d8ae35556d9b']",18,,,,,,,,,,,,,,,,,,Barcelona,217,00:37:18.566,Carry,True,2016/2017
,,,,"[28.2, 6.6]",,,,,,,,,,,0.040000003,,,,,,,,,,,,fe8135f5-726b-42f4-85a0-8211a1515c7d,1551,,"[28.4, 6.6]",267660,37,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,André Filipe Tavares Gomes,10802.0,Left Center Midfield,79,Barcelona,217,"['acfda806-9dc3-4eca-a95b-a6af36c6d345', 'b716158d-5ee1-4dc3-86d4-0819dab25046']",20,,,,,,,,,,,,,,,,,,Barcelona,217,00:37:20.642,Carry,,2016/2017
,,,,"[27.8, 6.8]",,,,,,,,,,,2.8383,,,,,,,,,,,,a1601c8c-a8cb-43e9-be6a-9865da35aad1,1554,,"[36.4, 6.8]",267660,37,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Arda Turan,11094.0,Left Wing,79,Barcelona,217,"['14afb628-2e7f-4d9e-baaf-fa6b337d19b8', '56003576-7d5c-41f5-9d74-2339efdc0f86']",21,,,,,,,,,,,,,,,,,,Barcelona,217,00:37:21.828,Carry,,2016/2017
,,,,"[10.8, 13.3]",,,,,,,,,,,0.499,,,,,,,,,,,,dbc54727-7c84-4e4b-bafa-51eb57e24add,1557,,"[10.8, 13.3]",267660,37,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Gerard Piqué Bernabéu,5213.0,Center Back,79,Barcelona,217,"['4fad261f-1391-4762-9dda-6f516063acda', 'ec035cd7-1b5f-421f-b3e3-7ab18b3828bd']",26,,,,,,,,,,,,,,,,,,Barcelona,217,00:37:26.168,Carry,,2016/2017
,,,,"[3.3, 39.6]",,,,,,,,,,,1.0408,,,,,,,,,,,,6086ed96-9dc6-41f5-bc3b-21b9c503e990,1560,,"[4.7, 37.4]",267660,37,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Marc-André ter Stegen,20055.0,Goalkeeper,79,Barcelona,217,"['180e53f6-9024-4f25-a17f-cc3291b491f4', '9be8c1a2-ec35-474c-b670-e3dda8d6349c', 'c5d2e19e-2a67-44e0-8cee-9c63987b5c2e']",28,,,,,,,,,,,,,,,,,,Barcelona,217,00:37:28.112,Carry,True,2016/2017
,,,,"[13.3, 57.8]",,,,,,,,,,,0.8081,,,,,,,,,,,,398342cb-0efb-492a-9088-6cb0dce972ec,1564,,"[11.5, 57.6]",267660,37,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Javier Alejandro Mascherano,5506.0,Right Center Back,79,Barcelona,217,"['1677781a-ecfc-4727-8e56-58d8b3079a3b', 'a568eaad-6bd6-4c69-8b3c-979aa7127bbd']",30,,,,,,,,,,,,,,,,,,Barcelona,217,00:37:30.554,Carry,,2016/2017
,,,,"[50.2, 50.3]",,,,,,,,,,,0.6827,,,,,,,,,,,,73f5bb45-d49f-4359-9bc2-1efb3e592f31,1571,,"[50.2, 50.3]",267660,37,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Lionel Andrés Messi Cuccittini,5503.0,Right Wing,79,Barcelona,217,"['2a2d9596-bb64-462b-8ddf-9e6d9c8aebfb', '87b7bdfe-448f-494f-9c38-286ed0837c60', '8b932e06-06ad-43e5-b08e-69c8b9971b10']",36,,,,,,,,,,,,,,,,,,Barcelona,217,00:37:36.296,Carry,True,2016/2017
,,,,"[48.6, 47.4]",,,,,,,,,,,1.1002,,,,,,,,,,,,a86d3320-f6d6-409b-bc8a-b841bce6265f,1576,,"[48.4, 47.6]",267660,37,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Free Kick,Sergio Busquets i Burgos,5203.0,Left Defensive Midfield,80,Barcelona,217,"['8c91c036-6477-4495-806e-e0533e1f30fd', '92f524c5-dfc8-4c58-95f8-bb5e49046106']",41,,,,,,,,,,,,,,,,,,Barcelona,217,00:37:41.746,Carry,,2016/2017
,,,,"[66.0, 40.7]",,,,,,,,,,,4.719957,,,,,,,,,,,,c8c8d97f-0c1b-409d-9e60-9b38b0065342,1579,,"[54.3, 55.2]",267660,37,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Free Kick,Lionel Andrés Messi Cuccittini,5503.0,Right Wing,80,Barcelona,217,"['d8f630ed-97cd-4f7e-9827-cadf89e3b6ab', 'f38a41d9-bce5-4a93-a038-52e93e16de0d']",43,,,,,,,,,,,,,,,,,,Barcelona,217,00:37:43.763,Carry,,2016/2017
,,,,"[83.1, 17.6]",,,,,,,,,,,1.44,,,,,,,,,,,,78e3672c-49b2-4c45-86ae-ccc9c1c8b86b,1582,,"[77.0, 14.3]",267660,37,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Free Kick,Jordi Alba Ramos,5211.0,Left Center Back,80,Barcelona,217,"['1757fd3b-12ec-4d67-92da-95cc54eb6ca8', 'ea3efb0c-0933-4a14-905e-28f12c024305']",50,,,,,,,,,,,,,,,,,,Barcelona,217,00:37:50.521,Carry,,2016/2017
,,,,"[9.2, 45.8]",,,,,,,,,,,0.040000003,,,,,,,,,,,,0fdfa7fd-6dcc-4ba9-a651-08613df73232,1589,,"[9.2, 45.8]",267660,38,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Goal Kick,Germán Darío Lux,27305.0,Goalkeeper,81,RC Deportivo La Coruña,219,"['3ecb74ec-93e2-4657-8c4b-181e92d9e3f9', 'e84d869e-953d-4a0a-87cc-8ba8cb7e6353']",12,,,,,,,,,,,,,,,,,,RC Deportivo La Coruña,219,00:38:12.667,Carry,,2016/2017
,,,,"[65.1, 35.2]",,,,,,,,,,,4.772,,,,,,,,,,,,d3fb5db4-909d-43ad-86c0-677a308ea210,1595,,"[55.8, 36.0]",267660,38,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Sergio Busquets i Burgos,5203.0,Left Defensive Midfield,82,Barcelona,217,"['047eb682-61c5-4cc4-927f-36a4968ea6f3', 'b955893e-d48b-4d49-a880-a2b85cfaaf7e', 'e50e2d1d-9d8e-41da-9299-4cfd20343604']",18,,,,,,,,,,,,,,,,,,Barcelona,217,00:38:18.541,Carry,True,2016/2017
,,,,"[28.2, 22.5]",,,,,,,,,,,2.5366,,,,,,,,,,,,66bcfec9-42b4-475a-996d-92c3bb6b6917,1601,,"[43.1, 27.6]",267660,38,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Gerard Piqué Bernabéu,5213.0,Center Back,82,Barcelona,217,"['48eaa321-044c-472e-9dad-bf071e1bdb5b', 'de5462d3-c1c0-4044-b501-67d7a6693e9c']",28,,,,,,,,,,,,,,,,,,Barcelona,217,00:38:28.658,Carry,,2016/2017
,,,,"[10.4, 37.2]",,,,,,,,,,,1.4597,,,,,,,,,,,,d5f53795-18ad-4cf4-84f8-a1c25ad1cec1,1604,,"[8.0, 37.2]",267660,38,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Marc-André ter Stegen,20055.0,Goalkeeper,82,Barcelona,217,"['60ee15ee-a988-4254-a64c-bca6814e5f31', '62609e77-32af-48e3-9ceb-431e7682da92']",33,,,,,,,,,,,,,,,,,,Barcelona,217,00:38:33.621,Carry,,2016/2017
,,,,"[93.3, 29.4]",,,,,,,,,,,0.04,,,,,,,,,,,,4e419fcd-1655-4e09-a113-9993f535a712,1614,,"[92.5, 30.0]",267660,38,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,José Luis Sanmartín Mato,3265.0,Center Forward,83,RC Deportivo La Coruña,219,"['1c1de150-14f5-4c95-bc3a-48eb7304e07b', '3f519ca8-7a8c-4c60-a352-4b8299c3484c']",47,,,,,,,,,,,,,,,,,,RC Deportivo La Coruña,219,00:38:47.205,Carry,,2016/2017
,,,,"[90.1, 11.9]",,,,,,,,,,,2.2394,,,,,,,,,,,,e8d576af-1273-485f-8896-0944a35f3230,1617,,"[85.0, 20.7]",267660,38,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Carles Gil de Pareja Vicent,6800.0,Center Attacking Midfield,83,RC Deportivo La Coruña,219,"['33fd2a9a-6cb3-436c-87c0-15e07d3d7ec9', '3448aa9c-f247-48ef-b6cb-04995e9d15e1']",48,,,,,,,,,,,,,,,,,,RC Deportivo La Coruña,219,00:38:48.443,Carry,,2016/2017
,,,,"[85.6, 4.1]",,,,,,,,,,,0.7542,,,,,,,,,,,,f0fdd3c6-0f44-413c-94bf-d3c2e0d06944,1621,,"[87.4, 3.5]",267660,38,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Fayçal Fajr,5724.0,Left Wing,83,RC Deportivo La Coruña,219,"['b33e9f71-67ca-4a0b-b96f-04965a4e6057', 'd18493a3-de10-4dbf-bc85-69ca9c837866', 'f00bffad-9075-4d10-a458-f89228983cef']",51,,,,,,,,,,,,,,,,,,RC Deportivo La Coruña,219,00:38:51.681,Carry,True,2016/2017
,,,,"[98.6, 4.7]",,,,,,,,,,,0.7942,,,,,,,,,,,,64589cc7-e7c2-4744-9134-060b8482d060,1624,,"[92.5, 5.6]",267660,38,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Fernando Navarro i Corbacho,6913.0,Left Back,83,RC Deportivo La Coruña,219,"['297ad7b3-7532-490a-a5a5-440149918fe3', '5efd0eab-838f-484b-b6bd-64518b358a5a', 'c23252c9-98b1-4c90-9028-cb3104fa8a1b']",53,,,,,,,,,,,,,,,,,,RC Deportivo La Coruña,219,00:38:53.789,Carry,True,2016/2017
,,,,"[52.9, 38.8]",,,,,,,,,,,1.4778,,,,,,,,,,,,6b82cd5c-9439-4daf-9bcd-1f9f3702f31c,1645,,"[46.8, 31.7]",267660,40,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Kick Off,Gerard Piqué Bernabéu,5213.0,Center Back,85,Barcelona,217,"['a4544fe4-9e1f-4ec6-8e8e-c2119b650357', 'f63e36d7-41fb-4958-80ef-124a2518234f']",49,,,,,,,,,,,,,,,,,,Barcelona,217,00:40:49.547,Carry,,2016/2017
,,,,"[70.0, 59.2]",,,,,,,,,,,3.662404,,,,,,,,,,,,f5d485a6-66c2-4b52-b417-41245711a068,1648,,"[57.0, 58.6]",267660,40,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Kick Off,Javier Alejandro Mascherano,5506.0,Right Center Back,85,Barcelona,217,"['13996659-216f-44c8-aaab-3cde26fb1823', 'ea43b46c-da90-44cf-8d76-f25df1e14213']",52,,,,,,,,,,,,,,,,,,Barcelona,217,00:40:52.662,Carry,,2016/2017
,,,,"[56.0, 21.7]",,,,,,,,,,,1.152,,,,,,,,,,,,cb8af893-7044-42a3-b1f5-7ada1ac51b65,1651,,"[54.7, 25.1]",267660,40,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Kick Off,Jordi Alba Ramos,5211.0,Left Center Back,85,Barcelona,217,"['113f6eda-8f51-478b-a306-e52a6e480e4a', '4df9d74f-5959-4690-8f42-794c732adca5']",58,,,,,,,,,,,,,,,,,,Barcelona,217,00:40:58.822,Carry,,2016/2017
,,,,"[83.1, 5.6]",,,,,,,,,,,1.31,,,,,,,,,,,,9ddf5e87-cbb2-4834-aba6-1c304cda917e,1654,,"[83.5, 3.7]",267660,41,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Kick Off,Arda Turan,11094.0,Left Wing,85,Barcelona,217,"['8e152c82-ac8c-4a50-80f8-644c1ada5ff8', 'f345b354-c011-44e6-a964-fe4b8a19b144']",1,,,,,,,,,,,,,,,,,,Barcelona,217,00:41:01.608,Carry,,2016/2017
,,,,"[90.3, 5.5]",,,,,,,,,,,0.0271,,,,,,,,,,,,74b3edd8-903a-461c-bc52-dc48adee337d,1657,,"[90.3, 5.5]",267660,41,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Kick Off,André Filipe Tavares Gomes,10802.0,Left Center Midfield,85,Barcelona,217,"['53cea93c-e137-4e6b-9831-4bd69dc5d50d', 'a69e1292-f2ee-4e5c-b2b1-0c81eedbdcef']",4,,,,,,,,,,,,,,,,,,Barcelona,217,00:41:04.499,Carry,,2016/2017
,,,,"[74.9, 8.8]",,,,,,,,,,,0.6821,,,,,,,,,,,,bc642f37-a576-457d-8c7e-2aeebb4187a4,1660,,"[74.9, 8.8]",267660,41,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Kick Off,Jordi Alba Ramos,5211.0,Left Center Back,85,Barcelona,217,"['2f451e7b-d349-405c-9855-47dee51a600b', '87c4d726-df51-4365-955f-eaec963ca600']",6,,,,,,,,,,,,,,,,,,Barcelona,217,00:41:06.110,Carry,,2016/2017
,,,,"[98.0, 6.6]",,,,,,,,,,,2.5514,,,,,,,,,,,,3b86940a-e382-4abd-8577-51ff61024136,1663,,"[85.8, 5.6]",267660,41,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Kick Off,André Filipe Tavares Gomes,10802.0,Left Center Midfield,85,Barcelona,217,"['2790ae2d-d782-4fab-bff2-ea98af7e12cb', 'f20b1412-3aef-4e24-bd8c-d63f0170032f']",8,,,,,,,,,,,,,,,,,,Barcelona,217,00:41:08.495,Carry,,2016/2017
,,,,"[84.3, 24.3]",,,,,,,,,,,0.8136,,,,,,,,,,,,318569e4-6814-4ba0-a671-c70a2c34691e,1668,,"[84.3, 24.3]",267660,41,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Kick Off,Jordi Alba Ramos,5211.0,Left Center Back,85,Barcelona,217,"['40a073aa-2d35-45ae-b65e-67a6a4a64a9b', 'b579d8ef-e4a6-4930-8cad-710a7413ea29']",13,,,,,,,,,,,,,,,,,,Barcelona,217,00:41:13.506,Carry,,2016/2017
,,,,"[98.6, 10.5]",,,,,,,,,,,0.297331,,,,,,,,,,,,90765629-f0f8-4848-8cd0-5ab73164a5ce,1671,,"[98.6, 10.5]",267660,41,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Kick Off,Luis Alberto Suárez Díaz,5246.0,Center Forward,85,Barcelona,217,"['2edbacd3-b2b6-4f19-b5bd-f2cb16ffc5ca', 'e6cee1d1-4ca4-4bd4-a80c-877791bf7a39']",15,,,,,,,,,,,,,,,,,,Barcelona,217,00:41:15.695,Carry,,2016/2017
,,,,"[116.9, 50.8]",,,,,,,,,,,1.3277,,,,,,,,,,,,46e0ceb9-5137-4a22-ad6d-b798fb18a9fb,1682,,"[111.7, 47.8]",267660,41,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Corner,Gerard Piqué Bernabéu,5213.0,Center Back,86,Barcelona,217,"['4cec0581-60ea-4597-9e61-77fec2e995db', '762250eb-b8a8-4e7d-9a2d-ee781c1927fd', 'db302a02-b78d-472c-b180-f5e30f7d3f20']",41,,,,,,,,,,,,,,,,,,Barcelona,217,00:41:41.199,Carry,True,2016/2017
,,,,"[25.5, 18.6]",,,,,,,,,,,1.04,,,,,,,,,,,,0c2b8dfc-bb16-4e08-b813-ede55b88e231,1688,,"[33.5, 16.2]",267660,42,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Jordi Alba Ramos,5211.0,Left Center Back,88,Barcelona,217,"['472a5c55-2e0c-4337-b11c-271599e031be', 'ea8aba41-9353-4d4c-a858-909f62d591af']",20,,,,,,,,,,,,,,,,,,Barcelona,217,00:42:20.258,Carry,,2016/2017
,,,,"[9.0, 37.0]",,,,,,,,,,,1.2988,,,,,,,,,,,,80d67fb3-f432-42d9-b3cc-774e6aaab320,1691,,"[8.6, 33.7]",267660,42,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Marc-André ter Stegen,20055.0,Goalkeeper,88,Barcelona,217,"['2de23dcf-223b-4500-82d8-8d842bb46702', '2ee2cdf4-514b-4c7d-9606-9ac982d9662b', 'd3552f17-f0ee-4998-8b48-c3bc439dead0']",23,,,,,,,,,,,,,,,,,,Barcelona,217,00:42:23.352,Carry,True,2016/2017
,,,,"[24.7, 75.0]",,,,,,,,,,,0.04,,,,,,,,,,,,d2ad1ed7-4c40-496f-8699-110190e5d16b,1695,,"[24.7, 75.0]",267660,42,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Javier Alejandro Mascherano,5506.0,Right Center Back,88,Barcelona,217,"['82a75a9a-03a0-45cf-8605-c656adadae86', 'ff7023db-4728-441c-b55d-f1e6b3310fe3']",27,,,,,,,,,,,,,,,,,,Barcelona,217,00:42:27.875,Carry,,2016/2017
,,,,"[51.5, 41.9]",,,,,,,,,,,3.887,,,,,,,,,,,,3771b5e0-6d4e-4310-92ca-2e202f95f499,1698,,"[42.9, 63.9]",267660,42,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Sergi Roberto Carnicer,6379.0,Right Defensive Midfield,88,Barcelona,217,"['a0b1253f-fbc0-49ec-ae83-0b52a24fcab5', 'cd2fa9b1-9ee6-4f50-8f6a-dd2bedf5f489', 'd7c56047-9c97-4d96-9418-6b12609fd9e5']",28,,,,,,,,,,,,,,,,,,Barcelona,217,00:42:28.748,Carry,True,2016/2017
,,,,"[63.1, 22.5]",,,,,,,,,,,0.5461,,,,,,,,,,,,a829f35f-594b-441d-8e38-d9bab119b846,1703,,"[62.9, 11.9]",267660,42,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Arda Turan,11094.0,Left Wing,88,Barcelona,217,"['153af3fa-ec7c-432c-9c59-11b0a73f8fb7', '2b04e891-65c2-43ae-a02f-3db2ae003801', '59518528-655d-47bb-881a-9bceb32e70ea', 'e3211616-cf03-4f30-8d89-2f2d676c0c00']",35,,,,,,,,,,,,,,,,,,Barcelona,217,00:42:35.028,Carry,True,2016/2017
,,,,"[68.8, 27.0]",,,,,,,,,,,2.9485,,,,,,,,,,,,5f6f0450-312b-41c5-aaea-ac86e3b771ae,1706,,"[63.1, 22.5]",267660,42,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Arda Turan,11094.0,Left Wing,88,Barcelona,217,"['153af3fa-ec7c-432c-9c59-11b0a73f8fb7', '2b04e891-65c2-43ae-a02f-3db2ae003801', 'b545d9be-3ba3-4d65-b2c1-b28f73514818']",35,,,,,,,,,,,,,,,,,,Barcelona,217,00:42:35.574,Carry,True,2016/2017
,,,,"[77.6, 44.3]",,,,,,,,,,,0.818372,,,,,,,,,,,,6c2d9e1a-2458-476d-92db-602b65c5dbb6,1709,,"[73.9, 41.1]",267660,42,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Lionel Andrés Messi Cuccittini,5503.0,Right Wing,88,Barcelona,217,"['5ba992fd-6cfe-49a0-bb76-1f0b67a27b3e', '983835c0-f310-439f-824f-7cd009fc04fb']",39,,,,,,,,,,,,,,,,,,Barcelona,217,00:42:39.930,Carry,,2016/2017
,,,,"[84.7, 66.2]",,,,,,,,,,,0.039,,,,,,,,,,,,5b88fd14-51f8-4b38-bb22-3893089f0686,1712,,"[85.0, 65.6]",267660,42,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Sergi Roberto Carnicer,6379.0,Right Defensive Midfield,88,Barcelona,217,"['42f5649d-b89a-453b-a2d0-9e88260ec711', 'b16b3ad0-c844-4321-87e1-2f6b39c93872']",42,,,,,,,,,,,,,,,,,,Barcelona,217,00:42:42.428,Carry,,2016/2017
