50_50,bad_behaviour_card,ball_receipt_outcome,ball_recovery_offensive,ball_recovery_recovery_failure,block_deflection,block_offensive,carry_end_location,clearance_aerial_won,clearance_body_part,clearance_head,clearance_left_foot,clearance_right_foot,counterpress,dribble_nutmeg,dribble_outcome,dribble_overrun,duel_outcome,duel_type,duration,foul_committed_advantage,foul_committed_card,foul_committed_offensive,foul_committed_type,foul_won_advantage,foul_won_defensive,goalkeeper_body_part,goalkeeper_end_location,goalkeeper_outcome,goalkeeper_position,goalkeeper_technique,goalkeeper_type,id,index,interception_outcome,location,match_id,minute,miscontrol_aerial_won,off_camera,out,pass_aerial_won,pass_angle,pass_assisted_shot_id,pass_body_part,pass_cross,pass_cut_back,pass_end_location,pass_goal_assist,pass_height,pass_inswinging,pass_length,pass_no_touch,pass_outcome,pass_outswinging,pass_recipient,pass_recipient_id,pass_shot_assist,pass_straight,pass_switch,pass_technique,pass_through_ball,pass_type,period,play_pattern,player,player_id,position,possession,possession_team,possession_team_id,related_events,second,shot_aerial_won,shot_body_part,shot_deflected,shot_end_location,shot_first_time,shot_freeze_frame,shot_key_pass_id,shot_one_on_one,shot_outcome,shot_statsbomb_xg,shot_technique,shot_type,substitution_outcome,substitution_outcome_id,substitution_replacement,substitution_replacement_id,tactics,team,team_id,timestamp,type,under_pressure,season_name
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,bb50ff2c-6cba-49d4-8939-3a6815e18a87,1461,,"[27.6, 21.0]",70293,33,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Sergio Ramos García,5201.0,Center Defensive Midfield,63,Real Madrid,220,['a1cf2ed7-d977-48dc-b2d8-0c3cf95189a5'],33,,,,,,,,,,,,,,,,,,Real Madrid,220,00:33:33.867,Ball Receipt*,,2013/2014
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,aa2bc6fd-30d3-40b8-8f30-65921b02dd84,1464,,"[35.0, 5.5]",70293,33,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Marcelo Vieira da Silva Júnior,5552.0,Left Back,63,Real Madrid,220,['35a7561c-96de-4702-9ea4-fc08629dfa92'],35,,,,,,,,,,,,,,,,,,Real Madrid,220,00:33:35.137,Ball Receipt*,,2013/2014
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,b2416149-002e-4d08-871b-bb00b7135f64,1470,,"[56.0, 15.0]",70293,33,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Free Kick,Luka Modrić,5463.0,Left Center Midfield,64,Real Madrid,220,['419660e1-14ce-4887-9940-9a2726da6476'],59,,,,,,,,,,,,,,,,,,Real Madrid,220,00:33:59.716,Ball Receipt*,,2013/2014
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,e9f7675c-c509-4e94-bf08-afb70ebf12c5,1473,,"[41.9, 48.4]",70293,34,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Free Kick,Raphaël Varane,5485.0,Right Center Back,64,Real Madrid,220,['c7a912d4-eaeb-4476-8b88-0d914792e44b'],2,,,,,,,,,,,,,,,,,,Real Madrid,220,00:34:02.385,Ball Receipt*,,2013/2014
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,184e5187-f1a4-4419-a44b-bccd9b9a337b,1476,,"[57.1, 73.9]",70293,34,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Free Kick,Sami Khedira,5566.0,Right Center Midfield,64,Real Madrid,220,['81889d60-d741-4a6a-966a-a15c8edd396e'],8,,,,,,,,,,,,,,,,,,Real Madrid,220,00:34:08.309,Ball Receipt*,,2013/2014
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,864f9118-b5d5-42a7-949d-9237100a0044,1479,,"[70.5, 63.5]",70293,34,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Free Kick,Sergio Ramos García,5201.0,Center Defensive Midfield,64,Real Madrid,220,['517cf70a-9283-46c6-a640-7bedc9d6999a'],12,,,,,,,,,,,,,,,,,,Real Madrid,220,00:34:12.418,Ball Receipt*,,2013/2014
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2cb69d11-886d-4f97-ba8b-64d040786efd,1482,,"[52.2, 63.6]",70293,34,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Free Kick,Raphaël Varane,5485.0,Right Center Back,64,Real Madrid,220,['87736e5c-d170-4b60-a8bc-1d104280e1f6'],13,,,,,,,,,,,,,,,,,,Real Madrid,220,00:34:13.677,Ball Receipt*,,2013/2014
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6e592825-f127-4d21-a33e-29390b20badf,1485,,"[49.3, 32.2]",70293,34,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Free Kick,Kléper Laveran Lima Ferreira,20016.0,Left Center Back,64,Real Madrid,220,['baf6da8f-da90-402d-b5eb-6dc863a13d80'],16,,,,,,,,,,,,,,,,,,Real Madrid,220,00:34:16.832,Ball Receipt*,,2013/2014
,,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3fe2bdf0-762b-48a3-854a-16eee84208b7,1488,,"[65.8, 44.9]",70293,34,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Free Kick,Sergio Ramos García,5201.0,Center Defensive Midfield,64,Real Madrid,220,['0d06797e-38c1-4418-a859-fed27d3fad47'],20,,,,,,,,,,,,,,,,,,Real Madrid,220,00:34:20.378,Ball Receipt*,,2013/2014
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,a2cef7f6-1283-49be-897f-58440f9f418d,1492,,"[43.7, 54.5]",70293,34,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Free Kick,Javier Alejandro Mascherano,5506.0,Right Center Back,64,Real Madrid,220,['81b5886c-228f-433d-a4a2-97f133377a16'],22,,,,,,,,,,,,,,,,,,Barcelona,217,00:34:22.718,Ball Receipt*,,2013/2014
,,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7611c526-6f08-44b0-8f64-2b33427511d1,1496,,"[54.2, 67.2]",70293,34,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Free Kick,Lionel Andrés Messi Cuccittini,5503.0,Right Wing,64,Real Madrid,220,['0e7d89b3-3020-4921-a156-fcfabee70575'],24,,,,,,,,,,,,,,,,,,Barcelona,217,00:34:24.763,Ball Receipt*,,2013/2014
,,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,103dced5-a88e-45bf-9e17-53b0320c374a,1501,,"[53.0, 10.3]",70293,34,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Free Kick,Kléper Laveran Lima Ferreira,20016.0,Left Center Back,64,Real Madrid,220,['bf6f72b7-08e6-44b6-9b79-9fb218bfafed'],28,,,,,,,,,,,,,,,,,,Real Madrid,220,00:34:28.228,Ball Receipt*,,2013/2014
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,efe3f801-bd33-4da0-8cb7-86de8226846e,1520,,"[63.1, 55.5]",70293,34,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Free Kick,Gareth Frank Bale,6399.0,Center Forward,64,Real Madrid,220,['a313ced2-4c28-446f-b969-5075a43dcfac'],37,,,,,,,,,,,,,,,,,,Real Madrid,220,00:34:37.647,Ball Receipt*,,2013/2014
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,96cc62e6-e306-4c3f-a81c-580e1b5cc2a9,1531,,"[70.2, 54.8]",70293,36,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Sami Khedira,5566.0,Right Center Midfield,67,Real Madrid,220,['dbc1c6c0-bc1f-4a30-9cce-5664d618ce87'],1,,,,,,,,,,,,,,,,,,Real Madrid,220,00:36:01.510,Ball Receipt*,,2013/2014
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ea3ce93d-69f5-471d-a432-a6c5e69c438f,1534,,"[78.5, 77.8]",70293,36,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Gareth Frank Bale,6399.0,Center Forward,67,Real Madrid,220,['d4351caa-3104-4885-b7bf-808e4a155bf9'],5,,,,,,,,,,,,,,,,,,Real Madrid,220,00:36:05.111,Ball Receipt*,,2013/2014
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,29de0efb-a89e-45c3-8299-2657b6fa03a0,1541,,"[49.7, 14.2]",70293,36,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Francesc Fàbregas i Soler,3478.0,Center Forward,68,Barcelona,217,['dde902f2-b111-4af0-8df5-bbe8df630377'],9,,,,,,,,,,,,,,,,,,Barcelona,217,00:36:09.629,Ball Receipt*,,2013/2014
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,a4508184-bb62-4d3e-a348-1719a30e1b3a,1544,,"[48.7, 30.8]",70293,36,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Xavier Hernández Creus,20131.0,Left Center Midfield,68,Barcelona,217,['4860dfd4-2d24-403c-b10c-690aad704944'],11,,,,,,,,,,,,,,,,,,Barcelona,217,00:36:11.713,Ball Receipt*,,2013/2014
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,f1c8c5cd-a349-4256-83da-c6f7820e99c8,1547,,"[48.9, 22.5]",70293,36,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Andrés Iniesta Luján,5216.0,Right Center Midfield,68,Barcelona,217,['5d255c12-face-40c1-9f66-d0ab3aa861b4'],13,,,,,,,,,,,,,,,,,,Barcelona,217,00:36:13.784,Ball Receipt*,,2013/2014
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4121a36a-9f5a-4b32-a492-6ab967e70a46,1550,,"[56.3, 36.4]",70293,36,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Xavier Hernández Creus,20131.0,Left Center Midfield,68,Barcelona,217,['72a06331-6932-4f99-a880-d832617ed9f4'],17,,,,,,,,,,,,,,,,,,Barcelona,217,00:36:17.259,Ball Receipt*,,2013/2014
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4fbb2695-f2e2-4aae-acdc-d41b1e6674ab,1554,,"[55.1, 27.8]",70293,36,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Andrés Iniesta Luján,5216.0,Right Center Midfield,68,Barcelona,217,['c2f83c13-a244-4143-9695-61bab63abacc'],18,,,,,,,,,,,,,,,,,,Barcelona,217,00:36:18.403,Ball Receipt*,,2013/2014
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,efbd0df8-4cf6-44fd-88a9-317ed05ddac6,1557,,"[64.2, 27.6]",70293,36,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Lionel Andrés Messi Cuccittini,5503.0,Right Wing,68,Barcelona,217,['f9583512-8989-45fe-9188-d62390045d8c'],19,,,,,,,,,,,,,,,,,,Barcelona,217,00:36:19.544,Ball Receipt*,,2013/2014
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,50ce9c94-da6f-4a8b-b7dd-ca74e048ee97,1560,,"[75.4, 17.7]",70293,36,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Francesc Fàbregas i Soler,3478.0,Center Forward,68,Barcelona,217,['6b3440f3-1848-4cf6-b672-dadfcfbf04cf'],21,,,,,,,,,,,,,,,,,,Barcelona,217,00:36:21.528,Ball Receipt*,,2013/2014
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,085d3379-60eb-428a-8848-64163a7a6abd,1563,,"[93.9, 5.5]",70293,36,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Neymar da Silva Santos Junior,4320.0,Left Wing,68,Barcelona,217,['1421d2d3-6f6f-4f5d-b4aa-916cdf19b317'],23,,,,,,,,,,,,,,,,,,Barcelona,217,00:36:23.656,Ball Receipt*,,2013/2014
,,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,aae58053-b3ed-44cd-ba82-25b1c18970a7,1567,,"[98.1, 35.7]",70293,36,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Lionel Andrés Messi Cuccittini,5503.0,Right Wing,68,Barcelona,217,['8d4f0cb0-c9b5-428c-a427-1a472997d3ec'],27,,,,,,,,,,,,,,,,,,Barcelona,217,00:36:27.664,Ball Receipt*,,2013/2014
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,a9bba669-a963-4d67-9873-807f5f1c4342,1572,,"[10.9, 33.3]",70293,36,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Víctor Valdés Arribas,20176.0,Goalkeeper,68,Barcelona,217,"['2aa8b4bd-6c23-4954-941d-65cd680207ef', '97777b0d-b1c0-4863-b4d5-fded8f5c4ca5']",36,,,,,,,,,,,,,,,,,,Barcelona,217,00:36:36.149,Ball Receipt*,True,2013/2014
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,b35b1f2f-90b2-4ec1-883b-ca78712c9f05,1575,,"[37.4, 36.1]",70293,36,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Sergio Busquets i Burgos,5203.0,Center Defensive Midfield,68,Barcelona,217,['7fc97b11-d2a7-4040-b54d-da21164df386'],37,,,,,,,,,,,,,,,,,,Barcelona,217,00:36:37.656,Ball Receipt*,,2013/2014
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,f64b6492-34a1-4a2b-8f1c-132d08afadfc,1578,,"[56.5, 27.8]",70293,36,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Andrés Iniesta Luján,5216.0,Right Center Midfield,68,Barcelona,217,['df542515-95be-4c07-b85f-40c18d465c5d'],40,,,,,,,,,,,,,,,,,,Barcelona,217,00:36:40.383,Ball Receipt*,,2013/2014
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,35ec1c23-279c-4219-a1ef-d07a257ffce4,1581,,"[52.6, 38.4]",70293,36,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Xavier Hernández Creus,20131.0,Left Center Midfield,68,Barcelona,217,['e36fd4c7-adcb-47e4-9626-2f16040875bf'],42,,,,,,,,,,,,,,,,,,Barcelona,217,00:36:42.606,Ball Receipt*,,2013/2014
,,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4f462bd9-5bdf-429e-b2a8-98447493d62b,1584,,"[97.3, 30.3]",70293,36,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Neymar da Silva Santos Junior,4320.0,Left Wing,68,Barcelona,217,['fa56413b-b821-4db6-892b-975e4db1b96c'],46,,,,,,,,,,,,,,,,,,Barcelona,217,00:36:46.663,Ball Receipt*,,2013/2014
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9b844dd3-983a-4c51-9981-1eb55f16d3d2,1586,,"[25.5, 56.0]",70293,37,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Free Kick,Raphaël Varane,5485.0,Right Center Back,69,Real Madrid,220,['22257b04-ba2c-47a0-b33a-c0e69e593f77'],2,,,,,,,,,,,,,,,,,,Real Madrid,220,00:37:02.478,Ball Receipt*,,2013/2014
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,e57ca925-8ed9-433b-ac67-794ec5603fde,1592,,"[70.1, 54.1]",70293,37,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Free Kick,Lionel Andrés Messi Cuccittini,5503.0,Right Wing,69,Real Madrid,220,"['29b4b5b1-8f5b-4f5f-9cf9-0775d7bb947d', 'c79237dd-2ad3-4d44-86bc-9b91dc4d2678']",10,,,,,,,,,,,,,,,,,,Barcelona,217,00:37:10.492,Ball Receipt*,True,2013/2014
,,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,eeb54977-14b4-4a30-9513-4f195bc629d6,1595,,"[84.4, 24.8]",70293,37,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Free Kick,Neymar da Silva Santos Junior,4320.0,Left Wing,69,Real Madrid,220,['a1199c97-8001-42c3-8e5c-f3bf85f4ce89'],16,,,,,,,,,,,,,,,,,,Barcelona,217,00:37:16.609,Ball Receipt*,,2013/2014
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,a8bef907-1b1a-4db0-b18c-2fcbf76041ab,1599,,"[37.7, 29.9]",70293,37,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Free Kick,Luka Modrić,5463.0,Left Center Midfield,69,Real Madrid,220,['b4f4ab0f-ade0-4697-813c-3fc0da8fd2e0'],20,,,,,,,,,,,,,,,,,,Real Madrid,220,00:37:20.587,Ball Receipt*,,2013/2014
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,f3f0b5e4-b635-420c-9f28-a3ce18d8f95b,1602,,"[52.0, 11.0]",70293,37,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Free Kick,Marcelo Vieira da Silva Júnior,5552.0,Left Back,69,Real Madrid,220,['91b5e144-3a3f-47c9-adfa-fccc64f29621'],22,,,,,,,,,,,,,,,,,,Real Madrid,220,00:37:22.864,Ball Receipt*,,2013/2014
,,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,59586030-6b34-42ce-8d18-9f3de0d83b58,1605,,"[92.8, 24.6]",70293,37,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Free Kick,Cristiano Ronaldo dos Santos Aveiro,5207.0,Left Wing,69,Real Madrid,220,['a33373ee-ea63-45b2-bb62-f42c24e4c613'],25,,,,,,,,,,,,,,,,,,Real Madrid,220,00:37:25.756,Ball Receipt*,,2013/2014
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,16d34a49-a056-44f3-b619-c60de1954570,1608,,"[28.2, 48.8]",70293,37,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Free Kick,Xavier Hernández Creus,20131.0,Left Center Midfield,70,Barcelona,217,['7af79a84-aa66-428f-9572-7233c14b9853'],47,,,,,,,,,,,,,,,,,,Barcelona,217,00:37:47.391,Ball Receipt*,,2013/2014
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6d99a280-2d21-4b85-a054-36297b1fd6fe,1610,,"[34.9, 60.7]",70293,37,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Free Kick,Javier Alejandro Mascherano,5506.0,Right Center Back,70,Barcelona,217,['21befba4-0b3e-4119-91b1-b228092b7f8e'],50,,,,,,,,,,,,,,,,,,Barcelona,217,00:37:50.158,Ball Receipt*,,2013/2014
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,cd829ddd-ac6a-4452-8ffc-576d0429fe4e,1613,,"[41.6, 53.6]",70293,37,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Free Kick,Xavier Hernández Creus,20131.0,Left Center Midfield,70,Barcelona,217,['39ce6a84-a36d-4a5b-9fdf-32f04ddca606'],54,,,,,,,,,,,,,,,,,,Barcelona,217,00:37:54.261,Ball Receipt*,,2013/2014
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,a28d4a52-ddb4-4ab1-b7e4-50ea2faba965,1616,,"[42.0, 64.0]",70293,37,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Free Kick,Javier Alejandro Mascherano,5506.0,Right Center Back,70,Barcelona,217,['df6db161-a144-4e99-9777-dbd2caae3d23'],57,,,,,,,,,,,,,,,,,,Barcelona,217,00:37:57.749,Ball Receipt*,,2013/2014
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,d135b729-5454-48f7-aab3-01a8b46fab7d,1619,,"[55.2, 45.8]",70293,38,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Free Kick,Lionel Andrés Messi Cuccittini,5503.0,Right Wing,70,Barcelona,217,['bef9d27c-d3ff-48e0-aa8e-45c3bd0f8542'],2,,,,,,,,,,,,,,,,,,Barcelona,217,00:38:02.650,Ball Receipt*,,2013/2014
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,b80b3a48-76af-4257-8e75-5877aaaf8ef8,1622,,"[51.0, 54.5]",70293,38,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Free Kick,Xavier Hernández Creus,20131.0,Left Center Midfield,70,Barcelona,217,['699cd40a-97a6-4aca-8480-b5d1487fde7a'],4,,,,,,,,,,,,,,,,,,Barcelona,217,00:38:04.858,Ball Receipt*,,2013/2014
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,bc101376-97e8-443c-aa61-18f730963da2,1625,,"[57.0, 70.4]",70293,38,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Free Kick,Daniel Alves da Silva,4324.0,Right Back,70,Barcelona,217,['80de2829-164f-454f-8e4b-832af9af1388'],7,,,,,,,,,,,,,,,,,,Barcelona,217,00:38:07.017,Ball Receipt*,,2013/2014
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ef534fdf-8c7a-4e73-a261-8e5790435e72,1628,,"[42.5, 63.7]",70293,38,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Free Kick,Javier Alejandro Mascherano,5506.0,Right Center Back,70,Barcelona,217,['24435b28-f49f-41c0-8a72-9e35a81648c8'],9,,,,,,,,,,,,,,,,,,Barcelona,217,00:38:09.521,Ball Receipt*,,2013/2014
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,d4f2033a-b57f-47ca-93d8-6d77c993dbdf,1633,,"[14.4, 34.7]",70293,38,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Free Kick,Víctor Valdés Arribas,20176.0,Goalkeeper,70,Barcelona,217,['e6932be3-cb2d-4bac-a72b-bd54ba8d80dd'],18,,,,,,,,,,,,,,,,,,Barcelona,217,00:38:18.611,Ball Receipt*,,2013/2014
,,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,451de9db-ba8a-43ee-b9c1-5e96ed11eb5b,1636,,"[68.1, 56.6]",70293,38,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Free Kick,Francesc Fàbregas i Soler,3478.0,Center Forward,70,Barcelona,217,['79200ae5-9c74-4ce7-8e27-307bdc6a8e9f'],24,,,,,,,,,,,,,,,,,,Barcelona,217,00:38:24.353,Ball Receipt*,,2013/2014
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,820a3420-2596-4409-915c-5535471aa697,1643,,"[56.3, 33.1]",70293,38,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Free Kick,Andrés Iniesta Luján,5216.0,Right Center Midfield,70,Barcelona,217,['d4304d5a-97a8-494c-9cc1-8b1c84e5e1e8'],35,,,,,,,,,,,,,,,,,,Barcelona,217,00:38:35.236,Ball Receipt*,,2013/2014
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1c1e06a9-b58b-449e-82c3-d08ce011c858,1647,,"[63.7, 4.5]",70293,38,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Free Kick,Adriano Correia Claro,22102.0,Left Back,70,Barcelona,217,['a07a6a03-1a58-4454-a23e-f43225b8fa2c'],40,,,,,,,,,,,,,,,,,,Barcelona,217,00:38:40.103,Ball Receipt*,,2013/2014
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,40b1da9f-9206-4c6d-b7d6-29edda679245,1651,,"[57.2, 18.4]",70293,38,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Free Kick,Neymar da Silva Santos Junior,4320.0,Left Wing,70,Barcelona,217,"['babd0fec-a709-4515-8d23-9cf03b82addd', 'e75a192d-d4c2-4062-8462-0849ecf43cbf']",42,,,,,,,,,,,,,,,,,,Barcelona,217,00:38:42.377,Ball Receipt*,True,2013/2014
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,61301101-c7d1-4507-93da-5855c8ec752f,1656,,"[55.8, 40.7]",70293,38,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Free Kick,Lionel Andrés Messi Cuccittini,5503.0,Right Wing,70,Barcelona,217,['ab752e20-8efb-4b78-be6b-abf68e3fa24b'],45,,,,,,,,,,,,,,,,,,Barcelona,217,00:38:45.323,Ball Receipt*,,2013/2014
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,81cb0190-2d3d-424a-a5c2-999e2c90a13f,1660,,"[55.2, 55.5]",70293,38,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Free Kick,Javier Alejandro Mascherano,5506.0,Right Center Back,70,Barcelona,217,"['66231f9d-a8ba-43c0-a321-5925b62ce264', '66300337-7e05-43d3-ade8-2679d8a18da9']",48,,,,,,,,,,,,,,,,,,Barcelona,217,00:38:48.200,Ball Receipt*,True,2013/2014
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,cd0f2495-0215-4306-833e-336cf008aaac,1663,,"[63.9, 67.4]",70293,38,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Free Kick,Daniel Alves da Silva,4324.0,Right Back,70,Barcelona,217,['5e38a1fb-ace7-4549-83f7-9af66afb675f'],49,,,,,,,,,,,,,,,,,,Barcelona,217,00:38:49.887,Ball Receipt*,,2013/2014
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,064c38f0-5daf-48bf-84d8-97183358b24a,1666,,"[71.1, 59.8]",70293,38,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Free Kick,Xavier Hernández Creus,20131.0,Left Center Midfield,70,Barcelona,217,['75ee1bfc-7c5e-4ad2-ac20-fbd067611373'],51,,,,,,,,,,,,,,,,,,Barcelona,217,00:38:51.488,Ball Receipt*,,2013/2014
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,95d3785c-89f2-4e12-beac-b77bb7cdd673,1669,,"[78.2, 58.4]",70293,38,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Free Kick,Francesc Fàbregas i Soler,3478.0,Center Forward,70,Barcelona,217,['25502507-d8e5-45b1-90a4-235fcfd39c5b'],52,,,,,,,,,,,,,,,,,,Barcelona,217,00:38:52.610,Ball Receipt*,,2013/2014
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,acaa6b7e-7501-4439-b0b4-a5e5f613c82c,1672,,"[66.5, 47.8]",70293,38,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Free Kick,Lionel Andrés Messi Cuccittini,5503.0,Right Wing,70,Barcelona,217,['3411f9f4-8a52-4223-a36a-a86effab6dc2'],53,,,,,,,,,,,,,,,,,,Barcelona,217,00:38:53.747,Ball Receipt*,,2013/2014
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,910ef0bd-6bb4-4d83-9932-a165149b5296,1676,,"[84.9, 25.8]",70293,38,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Free Kick,Andrés Iniesta Luján,5216.0,Right Center Midfield,70,Barcelona,217,['2da585f9-f8ed-4569-b774-ccf93ba67660'],58,,,,,,,,,,,,,,,,,,Barcelona,217,00:38:58.449,Ball Receipt*,,2013/2014
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9591ae97-303e-48b0-ba1f-06b58eb01b1e,1679,,"[101.9, 10.1]",70293,39,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Free Kick,Adriano Correia Claro,22102.0,Left Back,70,Barcelona,217,['52b9ab9f-d31d-4e27-b761-514078d42f2b'],0,,,,,,,,,,,,,,,,,,Barcelona,217,00:39:00.746,Ball Receipt*,,2013/2014
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,53e5e089-bc6b-4abc-acd9-dbeefb254a96,1683,,"[97.7, 25.1]",70293,39,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Free Kick,Andrés Iniesta Luján,5216.0,Right Center Midfield,70,Barcelona,217,"['0e441b01-1065-4e4f-b783-726b0be8b2de', 'ccabef7c-930b-4b29-9dca-817d2c280fc3']",5,,,,,,,,,,,,,,,,,,Barcelona,217,00:39:05.383,Ball Receipt*,True,2013/2014
