ball_receipt_outcome,ball_recovery_recovery_failure,block_deflection,carry_end_location,clearance_aerial_won,clearance_body_part,clearance_head,clearance_left_foot,clearance_right_foot,counterpress,dribble_nutmeg,dribble_outcome,dribble_overrun,duel_outcome,duel_type,duration,foul_committed_advantage,foul_committed_card,foul_committed_offensive,foul_committed_type,foul_won_advantage,foul_won_defensive,goalkeeper_body_part,goalkeeper_end_location,goalkeeper_outcome,goalkeeper_position,goalkeeper_technique,goalkeeper_type,id,index,interception_outcome,location,match_id,minute,miscontrol_aerial_won,off_camera,out,pass_aerial_won,pass_angle,pass_assisted_shot_id,pass_body_part,pass_cross,pass_cut_back,pass_deflected,pass_end_location,pass_goal_assist,pass_height,pass_inswinging,pass_length,pass_no_touch,pass_outcome,pass_recipient,pass_recipient_id,pass_shot_assist,pass_switch,pass_technique,pass_through_ball,pass_type,period,play_pattern,player,player_id,position,possession,possession_team,possession_team_id,related_events,second,shot_aerial_won,shot_body_part,shot_deflected,shot_end_location,shot_first_time,shot_freeze_frame,shot_key_pass_id,shot_one_on_one,shot_outcome,shot_statsbomb_xg,shot_technique,shot_type,substitution_outcome,substitution_outcome_id,substitution_replacement,substitution_replacement_id,tactics,team,team_id,timestamp,type,under_pressure,season_name
,,,,,,,,,,,,,,,0.77437,,,,,,,,,,,,,0f9eb42e-e0af-4414-b7f1-cc1af391cb81,2511,,"[70.4, 24.3]",303600,60,,,,,-0.4266275,,Right Foot,,,,"[74.8, 22.3]",,Ground Pass,,4.8332186,,,Ivan Rakitić,5470.0,,,,,,2,From Throw In,Sergio Busquets i Burgos,5203.0,Center Defensive Midfield,113,Barcelona,217,['16c95b8a-1ec6-46bd-bfb5-69eb3cdd81f3'],37,,,,,,,,,,,,,,,,,,Barcelona,217,00:15:37.935,Pass,,2019/2020
,,,,,,,,,,,,,,,0.752521,,,,,,,,,,,,,a58af394-16f5-4d60-a5f3-3836068e8fb5,2515,,"[77.0, 30.8]",303600,60,,,,,0.6531278,,Right Foot,,,,"[90.2, 40.9]",,Ground Pass,,16.62077,,Incomplete,Luis Alberto Suárez Díaz,5246.0,,,,,,2,From Throw In,Ivan Rakitić,5470.0,Left Center Midfield,113,Barcelona,217,"['2d44b34b-2875-4995-98a4-170f5e6e17f5', '69338de8-d052-4fe7-89b3-567be884a1f1', 'f9876f91-e01b-4b74-a06a-d0bf1a87d006']",39,,,,,,,,,,,,,,,,,,Barcelona,217,00:15:39.891,Pass,True,2019/2020
,,,,,,,,,,,,,,,0.903081,,,,,,,,,,,,,f9876f91-e01b-4b74-a06a-d0bf1a87d006,2517,,"[29.9, 39.2]",303600,60,,,,,-0.23297924,,Left Foot,,,,"[35.8, 37.8]",,Low Pass,,6.063827,,,Joaquín Fernández Moreno,22020.0,,,,,Recovery,2,Regular Play,Mohamed Salisu,30519.0,Left Center Back,114,Real Valladolid,901,"['a58af394-16f5-4d60-a5f3-3836068e8fb5', 'aca5efc8-a13e-4129-9c2a-331d737c7875']",40,,,,,,,,,,,,,,,,,,Real Valladolid,901,00:15:40.644,Pass,,2019/2020
,,,,,,,,,,,,,,,0.718069,,,,,,,,,,,,,60841977-a052-485e-aa37-8b41150dd1e3,2520,,"[35.0, 38.4]",303600,60,,,,,0.20539539,,Right Foot,,,,"[42.2, 39.9]",,Ground Pass,,7.3545904,,,Miguel Alfonso Herrero Javaloyas,11301.0,,,,,,2,Regular Play,Joaquín Fernández Moreno,22020.0,Right Center Midfield,114,Real Valladolid,901,"['339b74ec-c609-47fe-9cd5-f114d7537b41', '9fd01bb9-ba0b-415f-a088-f25cb41f86fb']",41,,,,,,,,,,,,,,,,,,Real Valladolid,901,00:15:41.547,Pass,True,2019/2020
,,,,,,,,,,,,,,,0.715248,,,,,,,,,,,,,b37dde2f-cd18-4fa8-b6f1-3ddb1f0277bf,2526,,"[75.6, 20.0]",303600,60,,,,,1.4981968,,Left Foot,,,,"[76.4, 31.0]",,Ground Pass,,11.029053,,,Arturo Erasmo Vidal Pardo,8206.0,,,,,Recovery,2,Regular Play,Jordi Alba Ramos,5211.0,Left Back,115,Barcelona,217,['f9368442-e18c-4045-b465-931ed7a87d42'],45,,,,,,,,,,,,,,,,,,Barcelona,217,00:15:45.546,Pass,,2019/2020
,,,,,,,,,,,,,,,0.754145,,,,,,,,,,,,,31d5ea3a-80a6-46d4-a77e-8e3fe3d064a8,2529,,"[76.6, 31.4]",303600,60,,,,,-2.3891497,,Right Foot,,,,"[71.9, 27.0]",,Ground Pass,,6.4381676,,,Sergio Busquets i Burgos,5203.0,,,,,,2,Regular Play,Arturo Erasmo Vidal Pardo,8206.0,Right Center Midfield,115,Barcelona,217,['8ffb65ed-2f9e-4c0e-b3f9-f0581ad5dfa6'],46,,,,,,,,,,,,,,,,,,Barcelona,217,00:15:46.724,Pass,,2019/2020
,,,,,,,,,,,,,,,0.77381,,,,,,,,,,,,,b64c3b43-33da-47f7-b081-62548ee70270,2532,,"[71.9, 27.0]",303600,60,,,,,-0.015623729,,Right Foot,,,,"[84.7, 26.8]",,Ground Pass,,12.801562,,,Lionel Andrés Messi Cuccittini,5503.0,,,,,,2,Regular Play,Sergio Busquets i Burgos,5203.0,Center Defensive Midfield,115,Barcelona,217,['4510bfb8-64cd-4eb8-8703-ced2279a4411'],47,,,,,,,,,,,,,,,,,,Barcelona,217,00:15:47.518,Pass,,2019/2020
,,,,,,,,,,,,,,,1.034111,,,,,,,,,,,,,6bee8bfa-d82f-4155-ac43-a8f8c6f41066,2536,,"[84.7, 25.8]",303600,60,,,,,-1.4121411,,Right Foot,,,,"[85.9, 18.3]",,Ground Pass,,7.595393,,,Jordi Alba Ramos,5211.0,,,,,,2,Regular Play,Lionel Andrés Messi Cuccittini,5503.0,Right Wing,115,Barcelona,217,"['319aa205-1060-42fd-9ebe-d743d5ca0032', 'd77132d2-49eb-4698-82ab-8aecb1bfc11a']",48,,,,,,,,,,,,,,,,,,Barcelona,217,00:15:48.432,Pass,True,2019/2020
,,,,,,,,,,,,,,,2.273156,,,,,,,,,,,,,d6351e21-0782-4ee9-8310-f0cd210cb6f8,2539,,"[89.0, 14.9]",303600,60,,,,,0.10389002,,Left Foot,,,,"[110.1, 17.1]",,Ground Pass,,21.214382,,,Anssumane Fati,30756.0,,,,,,2,Regular Play,Jordi Alba Ramos,5211.0,Left Back,115,Barcelona,217,['a2803413-4911-43fe-a50f-471e68b17714'],49,,,,,,,,,,,,,,,,,,Barcelona,217,00:15:49.797,Pass,,2019/2020
,,,,,,,,,,,,,,,3.578973,,,,,,,,,,,,,0db0a115-3cb1-4d6f-83ee-4802ca0abce0,2545,,"[6.0, 44.0]",303600,61,,,,,0.31845024,,Right Foot,,,,"[69.7, 65.0]",,High Pass,,67.07227,,Incomplete,Sergio Guardiola Navarro,17027.0,,,,,Goal Kick,2,From Goal Kick,Jordi Masip López,11302.0,Goalkeeper,116,Real Valladolid,901,"['06709ebc-93ec-4696-82ed-81717b62723b', '653b0d70-2ef3-428e-9bef-515d36004ee6']",21,,,,,,,,,,,,,,,,,,Real Valladolid,901,00:16:21.876,Pass,,2019/2020
,,,,,,,,,,,,,,,0.898071,,,,,,,,,,,,,653b0d70-2ef3-428e-9bef-515d36004ee6,2547,,"[50.4, 15.1]",303600,61,,,,True,1.5513813,,,,,,"[50.6, 25.4]",,Low Pass,,10.301942,,Incomplete,Sergio Busquets i Burgos,5203.0,,,,,Recovery,2,From Goal Kick,Ivan Rakitić,5470.0,Left Center Midfield,116,Real Valladolid,901,"['0db0a115-3cb1-4d6f-83ee-4802ca0abce0', '7e0de97b-6d56-485a-8463-3c5c4d36d539', '98ab7a30-4d6b-4859-a09f-9d550a25f836', 'cbeb125d-53b3-4d6f-bb0f-3c502c3f1003']",25,,,,,,,,,,,,,,,,,,Barcelona,217,00:16:25.455,Pass,True,2019/2020
,,,,,,,,,,,,,,,2.175592,,,,,,,,,,,,,20164151-a382-4afb-90ae-fb3c87d8b779,2553,,"[65.2, 45.0]",303600,61,,,,,-1.5976716,,Left Foot,,,,"[64.2, 7.8]",,Ground Pass,,37.21344,,,Federico Barba,17520.0,,,,,,2,From Goal Kick,Óscar Plano Pedreño,11296.0,Center Attacking Midfield,116,Real Valladolid,901,['458bd361-d71d-4486-a8b5-2372c7250b85'],29,,,,,,,,,,,,,,,,,,Real Valladolid,901,00:16:29.953,Pass,,2019/2020
,,,,,,,,,,,,,,,0.565271,,,,,,,,,,,,,27b804c0-f94e-406d-b514-11d07aa2fd22,2557,,"[83.8, 4.9]",303600,61,,,,,-0.52113813,,Left Foot,,,,"[89.2, 1.8]",,Ground Pass,,6.226556,,,Waldo Rubio Martín,24777.0,,,,,,2,From Goal Kick,Federico Barba,17520.0,Left Back,116,Real Valladolid,901,"['21803592-f89b-4690-be7c-a9924848f07b', '28668ee4-4e57-4fc7-a082-46744a4a7ebd']",35,,,,,,,,,,,,,,,,,,Real Valladolid,901,00:16:35.900,Pass,True,2019/2020
,,,,,,,,,,,,,,,1.602677,,,,,,,,,,,,,caeb9da7-0854-4024-9669-5723854b0c07,2561,,"[85.6, 7.2]",303600,61,,,,,2.2335258,,Right Foot,,,,"[76.0, 19.5]",,Ground Pass,,15.602884,,,Miguel Alfonso Herrero Javaloyas,11301.0,,,,,,2,From Goal Kick,Waldo Rubio Martín,24777.0,Left Midfield,116,Real Valladolid,901,"['0028deb8-4c5a-410c-8f62-924c17c0db8a', '91ecbd9b-7254-42a0-8f21-e19b3c53dfba']",39,,,,,,,,,,,,,,,,,,Real Valladolid,901,00:16:39.507,Pass,True,2019/2020
,,,,,,,,,,,,,,,0.77972,,,,,,,,,,,,,88575c59-e05f-4a37-a18c-c5bec55e5032,2565,,"[75.9, 13.0]",303600,61,,,,,-0.03388533,,Left Foot,,,,"[87.7, 12.6]",,Low Pass,,11.806778,,Incomplete,Waldo Rubio Martín,24777.0,,,,,,2,From Goal Kick,Miguel Alfonso Herrero Javaloyas,11301.0,Left Center Midfield,116,Real Valladolid,901,"['4e72a478-073e-4438-b236-b04802a48fd5', '969695a8-17bb-4759-b317-537a7983941b', 'd2667af5-4eec-480a-8560-fb69aaf777e8']",43,,,,,,,,,,,,,,,,,,Real Valladolid,901,00:16:43.009,Pass,True,2019/2020
,,,,,,,,,,,,,,,0.577927,,,,,,,,,,,,,61ce02d1-85b6-4304-b2ff-ac6b92d692b7,2570,,"[33.0, 65.9]",303600,61,,,,,-0.9332475,,Right Foot,,,,"[37.0, 60.5]",,Ground Pass,,6.720119,,,Sergio Busquets i Burgos,5203.0,,,,,,2,Regular Play,Nélson Cabral Semedo,6374.0,Right Back,117,Barcelona,217,"['34f085f8-03e8-4622-a1b1-8ded54392048', 'a389981a-16a7-40c0-a6e7-f2122228acac']",44,,,,,,,,,,,,,,,,,,Barcelona,217,00:16:44.479,Pass,True,2019/2020
,,,,,,,,,,,,,,,1.733493,,,,,,,,,,,,,a1277a71-09ba-48a3-9c62-07467927045a,2573,,"[37.0, 60.5]",303600,61,,,,,0.4149497,,Right Foot,,,,"[59.7, 70.5]",,Low Pass,,24.80504,,,Luis Alberto Suárez Díaz,5246.0,,,,,,2,Regular Play,Sergio Busquets i Burgos,5203.0,Center Defensive Midfield,117,Barcelona,217,['601f786c-1e66-4e43-a9bf-e757078d1fb8'],45,,,,,,,,,,,,,,,,,,Barcelona,217,00:16:45.095,Pass,,2019/2020
,,,,,,,,,,,,,,,1.24055,,,,,,,,,,,,,b1c31847-ec96-4aa3-8c8f-db3595abd66f,2576,,"[61.3, 70.4]",303600,61,,,,,-1.8207749,,Right Foot,,,,"[58.9, 61.0]",,Low Pass,,9.701547,,,Lionel Andrés Messi Cuccittini,5503.0,,,,,,2,Regular Play,Luis Alberto Suárez Díaz,5246.0,Center Forward,117,Barcelona,217,['c45510f8-852f-4275-9941-5336ba646b2d'],47,,,,,,,,,,,,,,,,,,Barcelona,217,00:16:47.189,Pass,,2019/2020
,,,,,,,,,,,,,,,1.524708,,,,,,,,,,,,,e3b3efea-8a50-413e-985d-bcd8766d54fc,2583,,"[63.8, 62.8]",303600,62,,True,,,-1.673878,,Right Foot,,,,"[63.5, 59.9]",,Ground Pass,,2.9154758,,,Sergio Busquets i Burgos,5203.0,,,,,Free Kick,2,From Free Kick,Gerard Piqué Bernabéu,5213.0,Right Center Back,118,Barcelona,217,['40cbca11-a0e9-4820-8b4a-2f07ebe7146a'],22,,,,,,,,,,,,,,,,,,Barcelona,217,00:17:22.479,Pass,,2019/2020
,,,,,,,,,,,,,,,1.819198,,,,,,,,,,,,,2e34484d-ac1e-4697-97bc-79ca86562dd7,2585,,"[63.5, 59.6]",303600,62,,True,,,1.6305542,,Left Foot,,,,"[62.8, 71.3]",,Ground Pass,,11.7209215,,,Gerard Piqué Bernabéu,5213.0,,,,,,2,From Free Kick,Sergio Busquets i Burgos,5203.0,Center Defensive Midfield,118,Barcelona,217,['e1bc545a-8605-4f4e-b144-aca7c0c46735'],25,,,,,,,,,,,,,,,,,,Barcelona,217,00:17:25.642,Pass,,2019/2020
,,,,,,,,,,,,,,,1.069457,,,,,,,,,,,,,50bac827-3cf9-41a1-b2d1-72aa0a26b8f2,2587,,"[62.8, 71.3]",303600,62,,,,,-0.34097895,,Right Foot,,,,"[75.2, 66.9]",,Ground Pass,,13.157507,,,Lionel Andrés Messi Cuccittini,5503.0,,,,,,2,From Free Kick,Gerard Piqué Bernabéu,5213.0,Right Center Back,118,Barcelona,217,['33d9826d-c752-497e-bf1f-8b12236cbd5f'],28,,,,,,,,,,,,,,,,,,Barcelona,217,00:17:28.721,Pass,,2019/2020
,,,,,,,,,,,,,,,1.068042,,,,,,,,,,,,,6738a872-9ca2-413b-8524-68d399bf92ec,2590,,"[75.2, 66.9]",303600,62,,,,,2.6689632,,Left Foot,,,,"[61.9, 73.7]",,Ground Pass,,14.937536,,,Gerard Piqué Bernabéu,5213.0,,,,,,2,From Free Kick,Lionel Andrés Messi Cuccittini,5503.0,Right Wing,118,Barcelona,217,['7072fadb-c2f0-446b-a8e7-1f842ebc4201'],29,,,,,,,,,,,,,,,,,,Barcelona,217,00:17:29.982,Pass,,2019/2020
,,,,,,,,,,,,,,,0.850245,,,,,,,,,,,,,c3a51eb1-ceb5-416c-a5ee-280a050243ef,2593,,"[61.1, 73.7]",303600,62,,,,,0.40353495,,Right Foot,,,,"[70.0, 77.5]",,Ground Pass,,9.677293,,,Arturo Erasmo Vidal Pardo,8206.0,,,,,,2,From Free Kick,Gerard Piqué Bernabéu,5213.0,Right Center Back,118,Barcelona,217,['2a65b1df-1d79-4aa7-bb26-ce4f8ebd6293'],31,,,,,,,,,,,,,,,,,,Barcelona,217,00:17:31.765,Pass,,2019/2020
,,,,,,,,,,,,,,,0.933154,,,,,,,,,,,,,40f84af7-7afe-4130-bfb8-fb6dc988aba4,2599,,"[66.1, 76.2]",303600,62,,,,,-2.8065095,,Right Foot,,,,"[54.9, 72.3]",,Ground Pass,,11.859595,,,Sergio Busquets i Burgos,5203.0,,,,,Free Kick,2,From Free Kick,Nélson Cabral Semedo,6374.0,Right Back,119,Barcelona,217,['5ac9e925-9173-4464-ada9-6f1fe6fac9a1'],42,,,,,,,,,,,,,,,,,,Barcelona,217,00:17:42.545,Pass,,2019/2020
,,,,,,,,,,,,,,,1.219877,,,,,,,,,,,,,370ff315-1ed7-44b8-beaf-16591a4767e4,2602,,"[54.9, 73.3]",303600,62,,,,,-1.0789871,,Right Foot,,,,"[62.4, 59.3]",,Ground Pass,,15.8823805,,,Lionel Andrés Messi Cuccittini,5503.0,,,,,,2,From Free Kick,Sergio Busquets i Burgos,5203.0,Center Defensive Midfield,119,Barcelona,217,['c83e6e66-293d-4c62-854b-a3b00b23614c'],44,,,,,,,,,,,,,,,,,,Barcelona,217,00:17:44.122,Pass,,2019/2020
,,,,,,,,,,,,,,,1.188751,,,,,,,,,,,,,07988a21-4793-450b-9128-21e19c2da27e,2606,,"[71.2, 63.4]",303600,62,,,,,1.6313283,,Left Foot,,,,"[70.6, 73.3]",,Ground Pass,,9.918165,,,Arturo Erasmo Vidal Pardo,8206.0,,,,,,2,From Free Kick,Lionel Andrés Messi Cuccittini,5503.0,Right Wing,119,Barcelona,217,['efcf2873-dff4-483d-b410-69451fe5b26d'],48,,,,,,,,,,,,,,,,,,Barcelona,217,00:17:48.374,Pass,,2019/2020
,,,,,,,,,,,,,,,1.363599,,,,,,,,,,,,,4c32de9c-dbab-467f-9549-e212ef67f385,2609,,"[71.2, 73.3]",303600,62,,,,,-0.9978302,,Right Foot,,,,"[77.2, 64.0]",,Ground Pass,,11.06752,,,Lionel Andrés Messi Cuccittini,5503.0,,,,,,2,From Free Kick,Arturo Erasmo Vidal Pardo,8206.0,Right Center Midfield,119,Barcelona,217,['1ca0708b-0f55-4fdb-af55-b93041d84918'],49,,,,,,,,,,,,,,,,,,Barcelona,217,00:17:49.911,Pass,,2019/2020
,,,,,,,,,,,,,,,0.679497,,,,,,,,,,,,,683a25f8-5b13-465d-9b91-b99f81655f91,2616,,"[77.4, 54.6]",303600,62,,,,,-0.3752708,,Left Foot,,,,"[80.7, 53.3]",,Ground Pass,,3.5468295,,,Luis Alberto Suárez Díaz,5246.0,,,,,,2,From Free Kick,Lionel Andrés Messi Cuccittini,5503.0,Right Wing,119,Barcelona,217,['5baabea8-3cc9-4586-a5b9-5c93056ecaef'],51,,,,,,,,,,,,,,,,,,Barcelona,217,00:17:51.998,Pass,,2019/2020
,,,,,,,,,,,,,,,0.307376,,,,,,,,,,,,,73cb20b9-52ca-4533-9d29-2ab484cfae5b,2624,,"[43.7, 25.5]",303600,62,,,,,-0.36933365,,Left Foot,,,,"[46.8, 24.3]",,Low Pass,,3.3241541,,Incomplete,,,,,,,,2,From Free Kick,Miguel Alfonso Herrero Javaloyas,11301.0,Left Center Midfield,119,Barcelona,217,['b762179d-19ed-4fd0-b808-c9dea3b70b17'],54,,,,,,,,,,,,,,,,,,Real Valladolid,901,00:17:54.491,Pass,,2019/2020
,,,,,,,,,,,,,,,0.47825,,,,,,,,,,,,,f49366a3-f34b-4312-9f77-ccce31510aee,2626,,"[78.3, 52.5]",303600,62,,,,,-1.1071488,,Right Foot,,,,"[79.7, 49.7]",,Low Pass,,3.130495,,,Lionel Andrés Messi Cuccittini,5503.0,,,,,Recovery,2,From Free Kick,Sergio Busquets i Burgos,5203.0,Center Defensive Midfield,119,Barcelona,217,['469ac7b1-28c8-46ea-9ea2-7566a399c741'],56,,,,,,,,,,,,,,,,,,Barcelona,217,00:17:56.247,Pass,,2019/2020
,,,,,,,,,,,,,,,0.634947,,,,,,,,,,,,,09554933-9dde-41ac-a384-3c0ac425c7a0,2633,,"[85.7, 42.3]",303600,62,,,,,1.6730031,,Left Foot,,,,"[85.3, 46.2]",,Ground Pass,,3.9204593,,,Lionel Andrés Messi Cuccittini,5503.0,,,,,Recovery,2,From Free Kick,Sergio Busquets i Burgos,5203.0,Center Defensive Midfield,119,Barcelona,217,['6ac675bc-c393-4659-9434-18c90987808f'],59,,,,,,,,,,,,,,,,,,Barcelona,217,00:17:59.517,Pass,,2019/2020
,,,,,,,,,,,,,,,1.091602,,,,,,,,,,,,,163149da-d47f-46a0-9e16-84c5a93250a6,2636,,"[85.3, 46.2]",303600,63,,,,,0.9590694,,Left Foot,,,,"[90.0, 52.9]",,Ground Pass,,8.184131,,,Arturo Erasmo Vidal Pardo,8206.0,,,,,,2,From Free Kick,Lionel Andrés Messi Cuccittini,5503.0,Right Wing,119,Barcelona,217,['a3e110ee-bdc9-4ea8-972b-7d49fac7982e'],0,,,,,,,,,,,,,,,,,,Barcelona,217,00:18:00.232,Pass,,2019/2020
,,,,,,,,,,,,,,,0.827521,,,,,,,,,,,,,72e86fdf-a7bb-4c89-9e7a-6dbeff359ec7,2640,,"[91.0, 52.3]",303600,63,,,,,-0.19999295,,Right Foot,,,,"[98.4, 50.8]",,Ground Pass,,7.5504966,,,Antoine Griezmann,5487.0,,,,,,2,From Free Kick,Arturo Erasmo Vidal Pardo,8206.0,Right Center Midfield,119,Barcelona,217,"['aff02f54-2308-4f5f-a461-aaebf000ef3c', 'b9c0f66e-e273-4e69-bed9-d9166fe373f9']",1,,,,,,,,,,,,,,,,,,Barcelona,217,00:18:01.404,Pass,True,2019/2020
,,,,,,,,,,,,,,,0.107828,,,,,,,,,,,,,711fb7f0-4ab6-4587-9547-4026aca8db54,2654,,"[108.8, 62.1]",303600,63,,,,,-1.2882414,,Left Foot,,,,"[109.7, 59.0]",,Low Pass,,3.2280025,,Incomplete,Jordi Alba Ramos,5211.0,,,,,,2,From Free Kick,Luis Alberto Suárez Díaz,5246.0,Center Forward,119,Barcelona,217,"['0f1f30c4-b3d6-451e-bb7b-0e1acdb3923c', '1bf159d4-7ff4-45c9-b9a3-1f1126cabff8', '64c92473-8d69-40bf-8341-53347320a557']",10,,,,,,,,,,,,,,,,,,Barcelona,217,00:18:10.461,Pass,True,2019/2020
,,,,,,,,,,,,,,,5.489361,,,,,,,,,,,,,6067888a-6273-4773-bd52-0bfd4d86dcf3,2666,,"[23.7, 25.2]",303600,63,,,,,-0.29777184,,Left Foot,,,,"[81.7, 7.4]",,Low Pass,,60.669926,,Incomplete,,,,,,,,2,From Free Kick,Óscar Plano Pedreño,11296.0,Center Attacking Midfield,119,Barcelona,217,"['845d08a9-553f-4af8-9c09-20165a07bad4', 'b4b524ef-ed9c-408d-98e3-2485305778c6']",15,,,,,,,,,,,,,,,,,,Real Valladolid,901,00:18:15.728,Pass,True,2019/2020
,,,,,,,,,,,,,,,2.324681,,,,,,,,,,,,,b4b524ef-ed9c-408d-98e3-2485305778c6,2667,,"[38.4, 72.7]",303600,63,,,,,-1.5278121,,Left Foot,,,,"[40.0, 35.5]",,Ground Pass,,37.234394,,,Clément Lenglet,6826.0,,,,,Recovery,2,From Free Kick,Gerard Piqué Bernabéu,5213.0,Right Center Back,119,Barcelona,217,"['6067888a-6273-4773-bd52-0bfd4d86dcf3', 'e9426a4f-df5a-4e0f-a05f-ab6bbd3a2c58']",21,,,,,,,,,,,,,,,,,,Barcelona,217,00:18:21.217,Pass,,2019/2020
,,,,,,,,,,,,,,,1.573778,,,,,,,,,,,,,d78a6a3d-b464-441a-89d0-caa3c04d5cfd,2670,,"[40.8, 33.1]",303600,63,,,,,-0.6193731,,Right Foot,,,,"[51.6, 25.4]",,Ground Pass,,13.263861,,,Ivan Rakitić,5470.0,,,,,,2,From Free Kick,Clément Lenglet,6826.0,Left Center Back,119,Barcelona,217,['8bf02a6c-89b6-4c2a-879d-b2b134a5ad52'],24,,,,,,,,,,,,,,,,,,Barcelona,217,00:18:24.801,Pass,,2019/2020
,,,,,,,,,,,,,,,0.519307,,,,,,,,,,,,,0c175723-7c33-40ef-81d6-93a9bbe3178f,2673,,"[53.7, 29.1]",303600,63,,,,,1.3458551,,Right Foot,,,,"[56.4, 40.9]",,Ground Pass,,12.104958,,,Sergio Busquets i Burgos,5203.0,,,,,,2,From Free Kick,Ivan Rakitić,5470.0,Left Center Midfield,119,Barcelona,217,['93f8c464-299d-46d7-9c1f-b3e756a6a9bc'],29,,,,,,,,,,,,,,,,,,Barcelona,217,00:18:29.254,Pass,,2019/2020
,,,,,,,,,,,,,,,1.14892,,,,,,,,,,,,,1e6f5749-72a5-44d8-ba10-951ba76fd733,2676,,"[56.8, 42.1]",303600,63,,,,,-2.5571487,,Right Foot,,,,"[43.8, 33.5]",,Low Pass,,15.587174,,,Clément Lenglet,6826.0,,,,,,2,From Free Kick,Sergio Busquets i Burgos,5203.0,Center Defensive Midfield,119,Barcelona,217,['8fe4894e-6e7d-4ba9-89e1-7097cd76a696'],30,,,,,,,,,,,,,,,,,,Barcelona,217,00:18:30.008,Pass,,2019/2020
,,,,,,,,,,,,,,,1.118232,,,,,,,,,,,,,76d89803-6955-4bd7-a0c1-567aab5ec535,2679,,"[46.8, 33.0]",303600,63,,,,,0.80519754,,Left Foot,,,,"[56.7, 43.3]",,Ground Pass,,14.286357,,,Sergio Busquets i Burgos,5203.0,,,,,,2,From Free Kick,Clément Lenglet,6826.0,Left Center Back,119,Barcelona,217,['e248434d-8e84-4fca-84d6-1ca2968c9a5a'],32,,,,,,,,,,,,,,,,,,Barcelona,217,00:18:32.733,Pass,,2019/2020
,,,,,,,,,,,,,,,1.93002,,,,,,,,,,,,,803d2165-0ab4-444d-a8c6-39386c03c246,2682,,"[56.7, 43.3]",303600,63,,,,,-1.5668594,,Right Foot,,,,"[56.8, 17.9]",,Ground Pass,,25.400196,,,Ivan Rakitić,5470.0,,,,,,2,From Free Kick,Sergio Busquets i Burgos,5203.0,Center Defensive Midfield,119,Barcelona,217,['9194fbc1-a98d-494a-aca9-ca1b69784076'],34,,,,,,,,,,,,,,,,,,Barcelona,217,00:18:34.663,Pass,,2019/2020
,,,,,,,,,,,,,,,1.493459,,,,,,,,,,,,,3bc7bd7a-b354-4bb4-8fe7-0d4fa6b7cdcc,2685,,"[59.9, 14.8]",303600,63,,,,,-0.53816557,,Right Foot,,,,"[79.5, 3.1]",,Ground Pass,,22.826519,,,Jordi Alba Ramos,5211.0,,,,,,2,From Free Kick,Ivan Rakitić,5470.0,Left Center Midfield,119,Barcelona,217,['5edd4c2c-d233-40a4-b108-d1a77c976001'],38,,,,,,,,,,,,,,,,,,Barcelona,217,00:18:38.077,Pass,,2019/2020
,,,,,,,,,,,,,,,1.649178,,,,,,,,,,,,,23d39885-dc70-4c6b-a894-57f632258570,2688,,"[79.5, 3.9]",303600,63,,,,,2.95185,,Left Foot,,,,"[64.4, 6.8]",,Low Pass,,15.375956,,,Ivan Rakitić,5470.0,,,,,,2,From Free Kick,Jordi Alba Ramos,5211.0,Left Back,119,Barcelona,217,['bad64da2-bed8-48bc-92b0-fa76e7b7b842'],39,,,,,,,,,,,,,,,,,,Barcelona,217,00:18:39.660,Pass,,2019/2020
,,,,,,,,,,,,,,,1.524385,,,,,,,,,,,,,e157129f-06a9-4a57-b381-3be2531adde6,2691,,"[63.2, 6.0]",303600,63,,,,,2.8101068,,Right Foot,,,,"[41.7, 13.4]",,Ground Pass,,22.737854,,,Clément Lenglet,6826.0,,,,,,2,From Free Kick,Ivan Rakitić,5470.0,Left Center Midfield,119,Barcelona,217,['0eece271-d07d-4e5d-8da5-5652fa843c32'],43,,,,,,,,,,,,,,,,,,Barcelona,217,00:18:43.755,Pass,,2019/2020
,,,,,,,,,,,,,,,1.942061,,,,,,,,,,,,,fe576b4e-a513-4e6b-972b-4c994261f5ff,2694,,"[38.1, 20.9]",303600,63,,,,,1.4076627,,Right Foot,,,,"[43.4, 53.1]",,Ground Pass,,32.633266,,,Gerard Piqué Bernabéu,5213.0,,,,,,2,From Free Kick,Clément Lenglet,6826.0,Left Center Back,119,Barcelona,217,['9754147b-e6d3-40e5-8416-4b4a784dbd0e'],46,,,,,,,,,,,,,,,,,,Barcelona,217,00:18:46.426,Pass,,2019/2020
,,,,,,,,,,,,,,,1.87067,,,,,,,,,,,,,25b2be6f-644a-4b1d-a497-84408963686a,2697,,"[58.8, 58.4]",303600,63,,,,,0.0028328537,,Right Foot,,,,"[94.1, 58.5]",,High Pass,,35.30014,,Incomplete,Nélson Cabral Semedo,6374.0,,,,,,2,From Free Kick,Gerard Piqué Bernabéu,5213.0,Right Center Back,119,Barcelona,217,"['5aede2fb-e66a-46f6-b8ba-b4ad7277d40a', 'a0cbe2cb-a8a9-4deb-94cc-f0d6d67ef2b2']",52,,,,,,,,,,,,,,,,,,Barcelona,217,00:18:52.498,Pass,,2019/2020
