ball_receipt_outcome,ball_recovery_recovery_failure,carry_end_location,clearance_aerial_won,clearance_body_part,clearance_head,clearance_left_foot,clearance_right_foot,counterpress,dribble_outcome,dribble_overrun,duel_outcome,duel_type,duration,foul_committed_advantage,foul_committed_card,foul_won_advantage,foul_won_defensive,goalkeeper_body_part,goalkeeper_end_location,goalkeeper_outcome,goalkeeper_position,goalkeeper_technique,goalkeeper_type,id,index,interception_outcome,location,match_id,minute,off_camera,out,pass_aerial_won,pass_angle,pass_assisted_shot_id,pass_body_part,pass_cross,pass_cut_back,pass_end_location,pass_goal_assist,pass_height,pass_length,pass_outcome,pass_outswinging,pass_recipient,pass_recipient_id,pass_shot_assist,pass_switch,pass_technique,pass_through_ball,pass_type,period,play_pattern,player,player_id,position,possession,possession_team,possession_team_id,related_events,second,shot_aerial_won,shot_body_part,shot_end_location,shot_first_time,shot_freeze_frame,shot_key_pass_id,shot_one_on_one,shot_outcome,shot_statsbomb_xg,shot_technique,shot_type,substitution_outcome,substitution_outcome_id,substitution_replacement,substitution_replacement_id,tactics,team,team_id,timestamp,type,under_pressure,season_name
,,,,,,,,,,,,,,,,,,,,,,,,9be22cd8-bc09-4be7-892f-29cc6efd89ca,3376,,"[58.5, 37.3]",69272,66,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Seydou Kéita,20169.0,Left Center Midfield,113,Barcelona,217,['bdebf54e-8c88-4d86-83c8-4e6a98457590'],41,,,,,,,,,,,,,,,,,Barcelona,217,00:21:41.729,Ball Receipt*,,2010/2011
,,,,,,,,,,,,,,,,,,,,,,,,2fcb2720-b1db-4bb5-9b0c-00bf3be48507,3379,,"[62.7, 43.2]",69272,66,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Sergio Busquets i Burgos,5203.0,Center Defensive Midfield,113,Barcelona,217,['3de6aee9-2957-49b2-a14c-e9b29cee3bc0'],47,,,,,,,,,,,,,,,,,Barcelona,217,00:21:47.391,Ball Receipt*,,2010/2011
,,,,,,,,,,,,,,,,,,,,,,,,d909ac61-8373-4f01-ba44-1f5c29ed6953,3382,,"[73.0, 59.8]",69272,66,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Xavier Hernández Creus,20131.0,Right Center Midfield,113,Barcelona,217,['5489645b-24a5-4498-a6ba-d6b675c8e7a3'],49,,,,,,,,,,,,,,,,,Barcelona,217,00:21:49.691,Ball Receipt*,,2010/2011
,,,,,,,,,,,,,,,,,,,,,,,,a9c8ccff-28f1-4bed-a885-19c845437fb1,3385,,"[88.2, 61.5]",69272,66,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Ibrahim Afellay,4891.0,Left Wing,113,Barcelona,217,['003e6708-900c-48d9-9cdf-531245b20b8f'],51,,,,,,,,,,,,,,,,,Barcelona,217,00:21:51.567,Ball Receipt*,,2010/2011
,,,,,,,,,,,,,,,,,,,,,,,,dce181b2-4e19-4ef2-bfa8-d0d6e392bac7,3388,,"[74.7, 61.9]",69272,66,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Xavier Hernández Creus,20131.0,Right Center Midfield,113,Barcelona,217,['742b411e-43b9-4e3e-879a-812c9107938e'],52,,,,,,,,,,,,,,,,,Barcelona,217,00:21:52.271,Ball Receipt*,,2010/2011
,,,,,,,,,,,,,,,,,,,,,,,,e6c24a16-2c57-4b53-9cc3-ec8e4496fce6,3391,,"[79.3, 56.0]",69272,66,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Ibrahim Afellay,4891.0,Left Wing,113,Barcelona,217,['cba6320c-b543-498f-af37-4ea3aac5b79e'],53,,,,,,,,,,,,,,,,,Barcelona,217,00:21:53.358,Ball Receipt*,,2010/2011
Incomplete,,,,,,,,,,,,,,,,,,,,,,,,0fb28967-5dcd-4834-8d3b-5dc02b833584,3406,,"[79.7, 36.5]",69272,68,,,,,,,,,,,,,,,,,,,,,,2,From Goal Kick,Francisco Sebastián Nadal Martorell,25927.0,Left Wing,115,Levante UD,221,['d45fa36c-5a2e-4972-8f21-901a70a9a288'],40,,,,,,,,,,,,,,,,,Levante UD,221,00:23:40.716,Ball Receipt*,,2010/2011
,,,,,,,,,,,,,,,,,,,,,,,,eb1f3997-9b5a-4673-9426-ad50009426af,3409,,"[33.3, 77.5]",69272,68,,,,,,,,,,,,,,,,,,,,,,2,From Goal Kick,Daniel Alves da Silva,4324.0,Right Back,115,Levante UD,221,['cc6de8d5-5e36-4ee9-97a4-da970624ebd7'],43,,,,,,,,,,,,,,,,,Barcelona,217,00:23:43.806,Ball Receipt*,,2010/2011
Incomplete,,,,,,,,,,,,,,,,,,,,,,,,31e460b4-d82d-4913-b52d-0b25d8d8da18,3412,,"[46.5, 71.0]",69272,68,,,,,,,,,,,,,,,,,,,,,,2,From Goal Kick,Ibrahim Afellay,4891.0,Left Wing,115,Levante UD,221,['667c5844-22b9-4fda-95b4-2ba99c01ee72'],45,,,,,,,,,,,,,,,,,Barcelona,217,00:23:45.256,Ball Receipt*,,2010/2011
,,,,,,,,,,,,,,,,,,,,,,,,dfbbf80a-d15b-4f6c-90da-fa3467d0f638,3416,,"[58.1, 6.0]",69272,68,,,,,,,,,,,,,,,,,,,,,,2,From Goal Kick,Juan Francisco García García,26023.0,Left Back,115,Levante UD,221,['67fd69ff-9e17-441c-a8f9-7812cdc6f2ef'],47,,,,,,,,,,,,,,,,,Levante UD,221,00:23:47.383,Ball Receipt*,,2010/2011
,,,,,,,,,,,,,,,,,,,,,,,,50aef4ba-b6ca-4a26-b4fc-c03ade7584fc,3419,,"[70.0, 12.8]",69272,68,,,,,,,,,,,,,,,,,,,,,,2,From Goal Kick,Gustavo Adolfo Munúa Vera,26221.0,Goalkeeper,115,Levante UD,221,['c96e0c85-a87f-41fa-879a-cdbfb1081d8c'],48,,,,,,,,,,,,,,,,,Levante UD,221,00:23:48.545,Ball Receipt*,,2010/2011
,,,,,,,,,,,,,,,,,,,,,,,,9ebed7be-c91c-438d-8e44-492499d08082,3422,,"[82.0, 7.1]",69272,68,,,,,,,,,,,,,,,,,,,,,,2,From Goal Kick,Valmiro Lópes Rocha,25872.0,Right Wing,115,Levante UD,221,['b111e6f7-7d26-4f20-a4cf-a7d54f0b12aa'],49,,,,,,,,,,,,,,,,,Levante UD,221,00:23:49.985,Ball Receipt*,,2010/2011
,,,,,,,,,,,,,,,,,,,,,,,,f20db9be-779d-466c-b306-496537610cf6,3426,,"[118.0, 11.5]",69272,68,,,,,,,,,,,,,,,,,,,,,,2,From Goal Kick,Francisco Sebastián Nadal Martorell,25927.0,Left Wing,115,Levante UD,221,['1b319d2c-26d2-4f4c-a600-f11250e2edd1'],54,,,,,,,,,,,,,,,,,Levante UD,221,00:23:54.825,Ball Receipt*,,2010/2011
,,,,,,,,,,,,,,,,,,,,,,,,7164a8ed-987d-48e7-bb0e-6b8ba0faa3c0,3430,,"[10.0, 76.0]",69272,69,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Javier Alejandro Mascherano,5506.0,Right Center Back,116,Barcelona,217,['9c34b3de-22f7-48b4-871a-9f7ae48cb530'],4,,,,,,,,,,,,,,,,,Barcelona,217,00:24:04.514,Ball Receipt*,,2010/2011
,,,,,,,,,,,,,,,,,,,,,,,,23b6baaa-e8ae-4065-a080-faff799222ed,3432,,"[49.7, 60.2]",69272,69,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Sergio Busquets i Burgos,5203.0,Center Defensive Midfield,116,Barcelona,217,['9c31d6aa-7e55-4d6f-8a3d-90fcb6fcfe6d'],8,,,,,,,,,,,,,,,,,Barcelona,217,00:24:08.915,Ball Receipt*,,2010/2011
Incomplete,,,,,,,,,,,,,,,,,,,,,,,,97349d62-7196-4b56-ae42-21d285bb2a54,3434,,"[63.4, 52.7]",69272,69,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Lionel Andrés Messi Cuccittini,5503.0,Center Forward,116,Barcelona,217,['3bbca7c7-171d-4d0e-ad15-2737eacae514'],22,,,,,,,,,,,,,,,,,Barcelona,217,00:24:22.129,Ball Receipt*,,2010/2011
,,,,,,,,,,,,,,,,,,,,,,,,a7d65639-c5f2-47a9-aca4-e77868f9d47e,3439,,"[64.8, 28.3]",69272,69,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Vicente Iborra De La Fuente,3497.0,Center Defensive Midfield,117,Levante UD,221,['f380b45d-225b-4aa0-a51e-50125a002e05'],23,,,,,,,,,,,,,,,,,Levante UD,221,00:24:23.910,Ball Receipt*,,2010/2011
,,,,,,,,,,,,,,,,,,,,,,,,56803afc-ea35-4ee7-9750-bd1ab745c848,3442,,"[41.7, 57.3]",69272,69,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Sergio Martínez Ballesteros,26444.0,Right Center Back,117,Levante UD,221,['f5f4da28-3b3e-4c34-8221-081837d9254a'],26,,,,,,,,,,,,,,,,,Levante UD,221,00:24:26.523,Ball Receipt*,,2010/2011
,,,,,,,,,,,,,,,,,,,,,,,,543c7679-e6d9-463d-a206-ac05dddc9204,3445,,"[77.8, 3.7]",69272,69,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Francisco Sebastián Nadal Martorell,25927.0,Left Wing,117,Levante UD,221,['c86b624e-c715-44ff-a1cf-e0d4119f37dc'],32,,,,,,,,,,,,,,,,,Levante UD,221,00:24:32.098,Ball Receipt*,,2010/2011
,,,,,,,,,,,,,,,,,,,,,,,,527a6c06-9431-40a8-a696-53dcf9939689,3449,,"[76.6, 13.0]",69272,69,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Miguel Pallardó González,26026.0,Left Center Midfield,117,Levante UD,221,['48335ceb-d579-4d27-8a9d-8f05ba9112f2'],35,,,,,,,,,,,,,,,,,Levante UD,221,00:24:35.415,Ball Receipt*,,2010/2011
,,,,,,,,,,,,,,,,,,,,,,,,1466b523-87f1-48ee-bb57-17f0b56b9d0b,3453,,"[69.0, 27.7]",69272,69,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Xavier Torres Buigues,24162.0,Right Center Midfield,117,Levante UD,221,['4958dd29-89c7-4437-8ee9-06d3ef4e95ec'],37,,,,,,,,,,,,,,,,,Levante UD,221,00:24:37.161,Ball Receipt*,,2010/2011
,,,,,,,,,,,,,,,,,,,,,,,,1f3e48fd-67fa-4dbe-8a3f-e46072ba647f,3457,,"[93.4, 66.6]",69272,69,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Valmiro Lópes Rocha,25872.0,Right Wing,117,Levante UD,221,['56bc4a69-ae0c-4b0c-bc05-66953fb2d3ef'],42,,,,,,,,,,,,,,,,,Levante UD,221,00:24:42.891,Ball Receipt*,,2010/2011
,,,,,,,,,,,,,,,,,,,,,,,,153e41ad-f027-435c-a9ca-33697cd3f81f,3461,,"[80.8, 77.7]",69272,69,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Javier Rodríguez Venta,25937.0,Right Back,117,Levante UD,221,['d64815ca-3996-49b7-ab25-93413e7e9d3f'],47,,,,,,,,,,,,,,,,,Levante UD,221,00:24:47.021,Ball Receipt*,,2010/2011
,,,,,,,,,,,,,,,,,,,,,,,,a5e3ae7f-2fd9-4c21-a465-9e1f38414abf,3465,,"[73.8, 62.2]",69272,69,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Xavier Torres Buigues,24162.0,Right Center Midfield,117,Levante UD,221,['f1f064c6-f154-4e0d-9a33-be8996bf245f'],50,,,,,,,,,,,,,,,,,Levante UD,221,00:24:50.272,Ball Receipt*,,2010/2011
,,,,,,,,,,,,,,,,,,,,,,,,bf590dd6-79b2-44fc-9e71-0cf78baa7917,3468,,"[111.4, 7.9]",69272,69,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Francisco Sebastián Nadal Martorell,25927.0,Left Wing,117,Levante UD,221,['23bca6f7-0909-4136-94f6-8931fdfcd08a'],55,,,,,,,,,,,,,,,,,Levante UD,221,00:24:55.166,Ball Receipt*,,2010/2011
,,,,,,,,,,,,,,,,,,,,,,,,e8b8e32a-d5fe-4c0f-bce7-165cb9439388,3472,,"[87.3, 21.6]",69272,70,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Vicente Iborra De La Fuente,3497.0,Center Defensive Midfield,117,Levante UD,221,['dee7a83d-3a66-4c81-b66f-2bd6a26950b2'],2,,,,,,,,,,,,,,,,,Levante UD,221,00:25:02.415,Ball Receipt*,,2010/2011
,,,,,,,,,,,,,,,,,,,,,,,,2e4e54fa-e2f6-4241-810e-5cf82c818060,3476,,"[92.5, 32.7]",69272,70,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Xavier Torres Buigues,24162.0,Right Center Midfield,117,Levante UD,221,['27692dd6-b3ec-4770-bbff-2c8a4827d52d'],3,,,,,,,,,,,,,,,,,Levante UD,221,00:25:03.850,Ball Receipt*,,2010/2011
,,,,,,,,,,,,,,,,,,,,,,,,fbf14150-648f-4861-bea3-69158f8f108e,3479,,"[80.8, 34.8]",69272,70,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Vicente Iborra De La Fuente,3497.0,Center Defensive Midfield,117,Levante UD,221,['e6257e4a-aba0-478f-82da-92e6d967e64e'],6,,,,,,,,,,,,,,,,,Levante UD,221,00:25:06.176,Ball Receipt*,,2010/2011
,,,,,,,,,,,,,,,,,,,,,,,,e69ee2b9-6329-446a-903e-d552acaafc01,3485,,"[37.5, 31.7]",69272,70,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Seydou Kéita,20169.0,Left Center Midfield,118,Barcelona,217,['cf0d5146-aabf-4723-a5fe-fbc9963df665'],10,,,,,,,,,,,,,,,,,Barcelona,217,00:25:10.173,Ball Receipt*,,2010/2011
,,,,,,,,,,,,,,,,,,,,,,,,06ae55d0-1fa3-4107-94b7-df888a7e95ca,3488,,"[37.7, 46.4]",69272,70,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Xavier Hernández Creus,20131.0,Right Center Midfield,118,Barcelona,217,['2fdb15b9-56b5-4a41-92ee-2fb6294114c0'],14,,,,,,,,,,,,,,,,,Barcelona,217,00:25:14.450,Ball Receipt*,,2010/2011
,,,,,,,,,,,,,,,,,,,,,,,,7706aeaf-2178-4100-8f26-1f641b9908a1,3491,,"[65.0, 68.7]",69272,70,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Lionel Andrés Messi Cuccittini,5503.0,Center Forward,118,Barcelona,217,['6ec4b427-84d5-4722-b053-6ba312c4ea1e'],17,,,,,,,,,,,,,,,,,Barcelona,217,00:25:17.509,Ball Receipt*,,2010/2011
,,,,,,,,,,,,,,,,,,,,,,,,88771dca-5731-4a68-b030-83c089dcc891,3494,,"[93.7, 75.5]",69272,70,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Ibrahim Afellay,4891.0,Left Wing,118,Barcelona,217,['9c51ee6d-9c55-40ad-bdd3-7cff808bab71'],21,,,,,,,,,,,,,,,,,Barcelona,217,00:25:21.393,Ball Receipt*,,2010/2011
,,,,,,,,,,,,,,,,,,,,,,,,93d5c522-aac8-41a0-860d-1e031aa5b091,3497,,"[84.4, 61.9]",69272,70,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Lionel Andrés Messi Cuccittini,5503.0,Center Forward,118,Barcelona,217,['6f048a27-cd4d-4120-83a7-4273d3702a6b'],23,,,,,,,,,,,,,,,,,Barcelona,217,00:25:23.410,Ball Receipt*,,2010/2011
,,,,,,,,,,,,,,,,,,,,,,,,83ee162e-8920-4b81-b1ac-8a9e1b352442,3500,,"[88.4, 73.9]",69272,70,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Ibrahim Afellay,4891.0,Left Wing,118,Barcelona,217,['e6ac27ac-b9b3-4559-9580-26d240bd8db9'],24,,,,,,,,,,,,,,,,,Barcelona,217,00:25:24.264,Ball Receipt*,,2010/2011
,,,,,,,,,,,,,,,,,,,,,,,,82e34f25-f9d1-40ea-a5cb-3e78816ee172,3503,,"[71.3, 67.0]",69272,70,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Daniel Alves da Silva,4324.0,Right Back,118,Barcelona,217,['397446b5-c66b-4e87-b0d8-c97ff95905d2'],26,,,,,,,,,,,,,,,,,Barcelona,217,00:25:26.314,Ball Receipt*,,2010/2011
,,,,,,,,,,,,,,,,,,,,,,,,ad17a3b8-49c5-4edc-8dbd-e093e426bc30,3506,,"[72.4, 54.2]",69272,70,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Xavier Hernández Creus,20131.0,Right Center Midfield,118,Barcelona,217,['91044ec0-1559-49c0-ad18-9de84057ce35'],27,,,,,,,,,,,,,,,,,Barcelona,217,00:25:27.502,Ball Receipt*,,2010/2011
,,,,,,,,,,,,,,,,,,,,,,,,11f632d1-1cbc-4445-b520-d411f569060e,3509,,"[71.6, 9.2]",69272,70,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Andreu Fontàs Prat,6890.0,Left Back,118,Barcelona,217,['fa065c8c-cdf6-42f8-8f7e-387a90b273b2'],31,,,,,,,,,,,,,,,,,Barcelona,217,00:25:31.896,Ball Receipt*,,2010/2011
,,,,,,,,,,,,,,,,,,,,,,,,34883cea-a11e-4691-8f68-1ec36d5b7efc,3512,,"[84.0, 4.8]",69272,70,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,David Villa Sánchez,12737.0,Right Wing,118,Barcelona,217,['bf125833-5cae-45a3-bb75-061b8e72b53a'],33,,,,,,,,,,,,,,,,,Barcelona,217,00:25:33.755,Ball Receipt*,,2010/2011
,,,,,,,,,,,,,,,,,,,,,,,,a084dc74-feca-41ae-adf3-95bf00264175,3515,,"[52.4, 26.6]",69272,70,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Gerard Piqué Bernabéu,5213.0,Left Center Back,118,Barcelona,217,['27127d11-d710-4037-9a81-64009fa17e14'],37,,,,,,,,,,,,,,,,,Barcelona,217,00:25:37.026,Ball Receipt*,,2010/2011
,,,,,,,,,,,,,,,,,,,,,,,,1c032a5a-3b7f-4f01-9c66-df2f277267c6,3518,,"[57.1, 17.6]",69272,70,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Seydou Kéita,20169.0,Left Center Midfield,118,Barcelona,217,['6d3387f9-9478-4848-915f-c1c4ed3cc220'],38,,,,,,,,,,,,,,,,,Barcelona,217,00:25:38.999,Ball Receipt*,,2010/2011
,,,,,,,,,,,,,,,,,,,,,,,,13d3eb00-a58b-4250-9db1-5c929d9fffbf,3521,,"[47.0, 26.6]",69272,70,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Gerard Piqué Bernabéu,5213.0,Left Center Back,118,Barcelona,217,['07ba2469-728e-4397-8de8-e9d9c4fad29f'],41,,,,,,,,,,,,,,,,,Barcelona,217,00:25:41.762,Ball Receipt*,,2010/2011
,,,,,,,,,,,,,,,,,,,,,,,,1cda753e-4176-469c-87a3-5b796f6626b0,3524,,"[48.9, 55.8]",69272,70,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Javier Alejandro Mascherano,5506.0,Right Center Back,118,Barcelona,217,['6468c61b-9462-4b49-8061-b0f1e1028a29'],44,,,,,,,,,,,,,,,,,Barcelona,217,00:25:44.639,Ball Receipt*,,2010/2011
,,,,,,,,,,,,,,,,,,,,,,,,d460c122-1f62-435d-963c-a19a95f7e8ff,3527,,"[63.4, 44.5]",69272,70,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Sergio Busquets i Burgos,5203.0,Center Defensive Midfield,118,Barcelona,217,['7cbaae01-309d-44c0-aab4-03e4af40a4e8'],46,,,,,,,,,,,,,,,,,Barcelona,217,00:25:46.913,Ball Receipt*,,2010/2011
,,,,,,,,,,,,,,,,,,,,,,,,8db6dad5-61fe-453c-84a0-bcec58730a67,3531,,"[64.8, 30.2]",69272,70,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Seydou Kéita,20169.0,Left Center Midfield,118,Barcelona,217,['e901e53c-2118-4fce-a135-29ebf581f5da'],51,,,,,,,,,,,,,,,,,Barcelona,217,00:25:51.520,Ball Receipt*,,2010/2011
,,,,,,,,,,,,,,,,,,,,,,,,f678336a-c831-4bb6-97bb-5c29ba59b721,3534,,"[64.2, 4.6]",69272,70,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Andreu Fontàs Prat,6890.0,Left Back,118,Barcelona,217,['2f1a2a8c-a213-41da-8885-3483f0a32966'],54,,,,,,,,,,,,,,,,,Barcelona,217,00:25:54.249,Ball Receipt*,,2010/2011
,,,,,,,,,,,,,,,,,,,,,,,,d055eae7-21bf-4aa9-bac9-c8b690a648d3,3537,,"[61.5, 15.3]",69272,70,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Seydou Kéita,20169.0,Left Center Midfield,118,Barcelona,217,['8f7a5fe3-0bfd-4baf-af4f-5734c006ed70'],55,,,,,,,,,,,,,,,,,Barcelona,217,00:25:55.872,Ball Receipt*,,2010/2011
,,,,,,,,,,,,,,,,,,,,,,,,96fd7678-58c8-4583-ac5b-6eb5eeb96e81,3541,,"[37.5, 34.2]",69272,70,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Gerard Piqué Bernabéu,5213.0,Left Center Back,118,Barcelona,217,['c721959a-9f62-4290-a7c1-de0c1ea76107'],58,,,,,,,,,,,,,,,,,Barcelona,217,00:25:58.559,Ball Receipt*,,2010/2011
,,,,,,,,,,,,,,,,,,,,,,,,793e653b-0fa4-4ca6-9989-fea23227e88f,3545,,"[36.0, 48.7]",69272,71,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Javier Alejandro Mascherano,5506.0,Right Center Back,118,Barcelona,217,['79f149fd-dec5-4bb8-a627-d9b1ea9351a4'],1,,,,,,,,,,,,,,,,,Barcelona,217,00:26:01.904,Ball Receipt*,,2010/2011
,,,,,,,,,,,,,,,,,,,,,,,,c144a42f-4e7c-4f2d-ac24-b01ed05779f9,3548,,"[50.3, 46.0]",69272,71,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Sergio Busquets i Burgos,5203.0,Center Defensive Midfield,118,Barcelona,217,['5e1f49a3-6b93-41bb-a68e-d3a43b58ca65'],4,,,,,,,,,,,,,,,,,Barcelona,217,00:26:04.681,Ball Receipt*,,2010/2011
,,,,,,,,,,,,,,,,,,,,,,,,348b8bbf-61f6-4ea7-98a3-da6616ec20b8,3551,,"[70.7, 60.9]",69272,71,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Ibrahim Afellay,4891.0,Left Wing,118,Barcelona,217,['96c0b2dd-1392-4a70-95f0-3d71bf41900f'],8,,,,,,,,,,,,,,,,,Barcelona,217,00:26:08.699,Ball Receipt*,,2010/2011
,,,,,,,,,,,,,,,,,,,,,,,,5f2ab68e-cdf9-4d53-9efc-34335070b761,3554,,"[68.8, 75.2]",69272,71,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Daniel Alves da Silva,4324.0,Right Back,118,Barcelona,217,['b51a0d69-a956-4218-a1d3-cb78da17b17a'],10,,,,,,,,,,,,,,,,,Barcelona,217,00:26:10.992,Ball Receipt*,,2010/2011
,,,,,,,,,,,,,,,,,,,,,,,,8e25d619-dfb9-498e-9b33-0a40dbc1099a,3557,,"[62.3, 58.6]",69272,71,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Sergio Busquets i Burgos,5203.0,Center Defensive Midfield,118,Barcelona,217,['8c587575-de0a-4ddc-918e-ef84d11ce98b'],13,,,,,,,,,,,,,,,,,Barcelona,217,00:26:13.861,Ball Receipt*,,2010/2011
,,,,,,,,,,,,,,,,,,,,,,,,c7402fe8-eec4-4e17-a419-bc930dbfd812,3561,,"[68.8, 61.5]",69272,71,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Lionel Andrés Messi Cuccittini,5503.0,Center Forward,118,Barcelona,217,"['d8b93b50-c8f4-4936-9236-919cfa163565', 'e0f00346-8a71-4187-ba39-7e21402ddc79']",14,,,,,,,,,,,,,,,,,Barcelona,217,00:26:14.729,Ball Receipt*,True,2010/2011
,,,,,,,,,,,,,,,,,,,,,,,,c8bbf31d-7162-4518-a476-b0baff72988b,3564,,"[73.2, 73.7]",69272,71,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Daniel Alves da Silva,4324.0,Right Back,118,Barcelona,217,['56485d5b-f021-492c-9378-76f8e29d8e74'],15,,,,,,,,,,,,,,,,,Barcelona,217,00:26:15.795,Ball Receipt*,,2010/2011
,,,,,,,,,,,,,,,,,,,,,,,,9fe31cbf-691f-40fb-8a69-12ca386bcc61,3567,,"[79.3, 60.2]",69272,71,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Lionel Andrés Messi Cuccittini,5503.0,Center Forward,118,Barcelona,217,['99d6165c-87ce-400c-bc40-a9b596447084'],16,,,,,,,,,,,,,,,,,Barcelona,217,00:26:16.874,Ball Receipt*,,2010/2011
,,,,,,,,,,,,,,,,,,,,,,,,7900bf61-a8cc-43a2-b5e3-4d14425daad4,3583,,"[96.1, 51.2]",69272,72,,,,,,,,,,,,,,,,,,,,,,2,From Corner,Ibrahim Afellay,4891.0,Left Wing,119,Barcelona,217,['c31c7e0b-7b15-41bd-b94f-4720535ec96e'],8,,,,,,,,,,,,,,,,,Barcelona,217,00:27:08.831,Ball Receipt*,,2010/2011
Incomplete,,,,,,,,,,,,,,,,,,,,,,,,f6426544-8a2c-44e6-87f7-b371ecb1be09,3586,,"[101.2, 77.3]",69272,72,,,,,,,,,,,,,,,,,,,,,,2,From Corner,Xavier Hernández Creus,20131.0,Right Center Midfield,119,Barcelona,217,['2001ec99-2005-4b38-9c50-ae26ca78fc7a'],13,,,,,,,,,,,,,,,,,Barcelona,217,00:27:13.085,Ball Receipt*,,2010/2011
,,,,,,,,,,,,,,,,,,,,,,,,e9785516-3b04-4df2-8495-6ddd202908ca,3588,,"[4.5, 30.2]",69272,72,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Gustavo Adolfo Munúa Vera,26221.0,Goalkeeper,120,Levante UD,221,['5b4fe6e2-8205-42bb-9740-d4ff4692af15'],31,,,,,,,,,,,,,,,,,Levante UD,221,00:27:31.738,Ball Receipt*,,2010/2011
Incomplete,,,,,,,,,,,,,,,,,,,,,,,,4a763f4c-6928-429f-9b7d-f4e4ebfd1e0b,3592,,"[65.6, 43.4]",69272,72,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Felipe Salvador Caicedo Corozo,7781.0,Center Forward,120,Levante UD,221,['11045b74-a1a7-47db-9849-aca57da777de'],38,,,,,,,,,,,,,,,,,Levante UD,221,00:27:38.722,Ball Receipt*,,2010/2011
,,,,,,,,,,,,,,,,,,,,,,,,799c17a7-feec-417d-b8aa-601404004055,3596,,"[58.1, 33.1]",69272,72,,,,,,,,,,,,,,,,,,,,,,2,From Free Kick,Seydou Kéita,20169.0,Left Center Midfield,121,Barcelona,217,['ff41f9e9-4161-4c20-9f25-bcd1bf662e7f'],54,,,,,,,,,,,,,,,,,Barcelona,217,00:27:54.134,Ball Receipt*,,2010/2011
,,,,,,,,,,,,,,,,,,,,,,,,c8ebb4cc-c961-474c-a2c4-afea563661bc,3599,,"[55.4, 39.0]",69272,72,,,,,,,,,,,,,,,,,,,,,,2,From Free Kick,Sergio Busquets i Burgos,5203.0,Center Defensive Midfield,121,Barcelona,217,['92ff343e-794e-4e98-a03f-20b93609f94a'],54,,,,,,,,,,,,,,,,,Barcelona,217,00:27:54.689,Ball Receipt*,,2010/2011
