bad_behaviour_card,ball_receipt_outcome,ball_recovery_recovery_failure,block_deflection,block_offensive,carry_end_location,clearance_aerial_won,clearance_body_part,clearance_head,clearance_left_foot,clearance_right_foot,counterpress,dribble_nutmeg,dribble_outcome,dribble_overrun,duel_outcome,duel_type,duration,foul_committed_advantage,foul_committed_card,foul_committed_offensive,foul_committed_type,foul_won_advantage,foul_won_defensive,goalkeeper_body_part,goalkeeper_end_location,goalkeeper_outcome,goalkeeper_position,goalkeeper_punched_out,goalkeeper_technique,goalkeeper_type,id,index,injury_stoppage_in_chain,interception_outcome,location,match_id,minute,miscontrol_aerial_won,off_camera,out,pass_aerial_won,pass_angle,pass_assisted_shot_id,pass_body_part,pass_cross,pass_deflected,pass_end_location,pass_goal_assist,pass_height,pass_inswinging,pass_length,pass_no_touch,pass_outcome,pass_outswinging,pass_recipient,pass_recipient_id,pass_shot_assist,pass_straight,pass_switch,pass_technique,pass_through_ball,pass_type,period,play_pattern,player,player_id,position,possession,possession_team,possession_team_id,related_events,second,shot_aerial_won,shot_body_part,shot_end_location,shot_first_time,shot_freeze_frame,shot_key_pass_id,shot_one_on_one,shot_outcome,shot_statsbomb_xg,shot_technique,shot_type,substitution_outcome,substitution_outcome_id,substitution_replacement,substitution_replacement_id,tactics,team,team_id,timestamp,type,under_pressure,season_name
,,,,,,,,,,,,,,,,,0.7515,,,,,,,,,,,,,,9cdcb707-83e5-4a97-b97f-cc51bf4b0713,1913,,,"[74.2, 33.2]",69234,40,,,,,-1.212917,,Right Foot,,,"[78.8, 20.9]",,Ground Pass,,13.132022,,,,Sergio Busquets i Burgos,5203.0,,,,,,,1,From Free Kick,Xavier Hernández Creus,20131.0,Right Center Midfield,87,Barcelona,217,['9a0459cd-269a-43c2-8abf-97e54428bdc1'],28,,,,,,,,,,,,,,,,,Barcelona,217,00:40:28.104,Pass,,2010/2011
,,,,,,,,,,,,,,,,,1.2313,,,,,,,,,,,,,,ec3eb0b8-cce9-4eec-9dd7-fafcd088bfbc,1916,,,"[78.8, 20.9]",69234,40,,,,,2.5498164,,Left Foot,,,"[66.6, 29.1]",,Ground Pass,,14.69966,,,,Andrés Iniesta Luján,5216.0,,,,,,,1,From Free Kick,Sergio Busquets i Burgos,5203.0,Center Defensive Midfield,87,Barcelona,217,['4fae3d0e-99fe-4cf7-98e4-aff005de1817'],28,,,,,,,,,,,,,,,,,Barcelona,217,00:40:28.935,Pass,,2010/2011
,,,,,,,,,,,,,,,,,0.9836,,,,,,,,,,,,,,aec62ae1-f2ba-4d28-bc5b-9d299eb066f0,1919,,,"[66.4, 36.0]",69234,40,,,,,0.7892296,,Right Foot,,,"[79.4, 49.1]",,Ground Pass,,18.455622,,,,Lionel Andrés Messi Cuccittini,5503.0,,,,,,,1,From Free Kick,Andrés Iniesta Luján,5216.0,Left Center Midfield,87,Barcelona,217,['45b0f64a-2ed8-4c5e-a851-b820b068ce3f'],31,,,,,,,,,,,,,,,,,Barcelona,217,00:40:31.067,Pass,,2010/2011
,,,,,,,,,,,,,,,,,1.893424,,,,,,,,,,,,,,1e2a1c23-441d-4a5b-93aa-9f4c417f8135,1922,,,"[79.4, 50.1]",69234,40,,,,,2.1300068,,Left Foot,,,"[70.2, 64.8]",,Ground Pass,,17.341568,,,,Daniel Alves da Silva,4324.0,,,,,,,1,From Free Kick,Lionel Andrés Messi Cuccittini,5503.0,Center Forward,87,Barcelona,217,['a48a04c0-efa9-430e-94d5-a98f274859ee'],32,,,,,,,,,,,,,,,,,Barcelona,217,00:40:32.903,Pass,,2010/2011
,,,,,,,,,,,,,,,,,0.466882,,,,,,,,,,,,,,629dcf53-8ef4-4c36-8f4d-48795b70f91e,1926,,,"[88.4, 57.3]",69234,40,,,,,1.943784,,Right Foot,,,"[86.6, 61.9]",,Ground Pass,,4.9396358,,Incomplete,,Andrés Iniesta Luján,5216.0,,,,,,,1,From Free Kick,Daniel Alves da Silva,4324.0,Right Back,87,Barcelona,217,"['4ab5df65-b3c1-4eeb-a23e-aa15c5ab258b', 'b50ee9cc-ca24-4b62-8fce-e26e3fc8529a']",38,,,,,,,,,,,,,,,,,Barcelona,217,00:40:38.310,Pass,,2010/2011
,,,,,,,,,,,,,,,,,2.0882,,,,,,,,,,,,,,543859b3-9414-4154-9916-a94c6db8b1ca,1932,,,"[72.0, 80.0]",69234,40,,True,,,-2.243275,,,,,"[50.5, 53.0]",,High Pass,,34.51449,,,,Javier Alejandro Mascherano,5506.0,,,,,,Throw-in,1,From Throw In,Daniel Alves da Silva,4324.0,Right Back,88,Barcelona,217,['c256ad79-9b32-4a42-8957-edc67463ee10'],58,,,,,,,,,,,,,,,,,Barcelona,217,00:40:58.652,Pass,,2010/2011
,,,,,,,,,,,,,,,,,1.1868,,,,,,,,,,,,,,1c65af5f-4a0f-4430-830b-2b88e3f4afc3,1934,,,"[55.7, 73.1]",69234,41,,True,,,-1.8195063,,Right Foot,,,"[50.9, 54.2]",,Ground Pass,,19.5,,,,Gerard Piqué Bernabéu,5213.0,,,,,,,1,From Throw In,Javier Alejandro Mascherano,5506.0,Right Center Back,88,Barcelona,217,['cd76d328-a9f1-4415-ad33-f3034b1b0db6'],1,,,,,,,,,,,,,,,,,Barcelona,217,00:41:01.010,Pass,,2010/2011
,,,,,,,,,,,,,,,,,1.0725,,,,,,,,,,,,,,d2350579-75e0-4ddf-bab5-f2958eae060d,1936,,,"[51.5, 51.0]",69234,41,,,,,-0.62980336,,Right Foot,,,"[63.3, 42.4]",,Ground Pass,,14.60137,,,,Sergio Busquets i Burgos,5203.0,,,,,,,1,From Throw In,Gerard Piqué Bernabéu,5213.0,Left Center Back,88,Barcelona,217,['7b5345da-7f3b-4b33-a2da-38f580ee381a'],2,,,,,,,,,,,,,,,,,Barcelona,217,00:41:02.319,Pass,,2010/2011
,,,,,,,,,,,,,,,,,1.6293,,,,,,,,,,,,,,6f68eb8a-e576-4091-8cc3-162ccad94d07,1939,,,"[73.9, 46.3]",69234,41,,,,,0.8559877,,Right Foot,,,"[78.5, 51.6]",,High Pass,,7.017834,,Incomplete,,Pedro Eliezer Rodríguez Ledesma,3958.0,,,,,,,1,From Throw In,Sergio Busquets i Burgos,5203.0,Center Defensive Midfield,88,Barcelona,217,"['bd4d63ff-2b1b-4354-8317-4f39abb6bb7a', 'ccd270e6-f32c-4e25-ac1a-ff0148a17dcf']",6,,,,,,,,,,,,,,,,,Barcelona,217,00:41:06.737,Pass,,2010/2011
,,,,,,,,,,,,,,,,,0.995529,,,,,,,,,,,,,,bd4d63ff-2b1b-4354-8317-4f39abb6bb7a,1941,,,"[42.5, 29.4]",69234,41,,,,,-2.0981872,,Head,,,"[37.2, 20.3]",,Low Pass,,10.530907,,,,Joan Verdú Fernández,26211.0,,,,,,Recovery,1,Regular Play,Francisco Javier Chica Torres,26170.0,Left Back,89,Espanyol,214,"['6f68eb8a-e576-4091-8cc3-162ccad94d07', 'c1e961be-e65e-4084-86ec-dc1a86a7827c']",8,,,,,,,,,,,,,,,,,Espanyol,214,00:41:08.367,Pass,,2010/2011
,,,,,,,,,,,,,,,,,0.616521,,,,,,,,,,,,,,ccebb698-bd54-467c-8a23-e9a5f1b18bb9,1944,,,"[37.2, 20.3]",69234,41,,,,,0.7447701,,Right Foot,,,"[43.6, 26.2]",,Ground Pass,,8.7045965,,,,Javier Márquez Moreno,24783.0,,,,,,,1,Regular Play,Joan Verdú Fernández,26211.0,Left Wing,89,Espanyol,214,['a06c7f7a-dd0e-4489-b455-84258d74d2f9'],9,,,,,,,,,,,,,,,,,Espanyol,214,00:41:09.904,Pass,,2010/2011
,,,,,,,,,,,,,,,,,0.77675,,,,,,,,,,,,,,2d366d5c-37da-4d46-9d0b-d97d31cb100a,1947,,,"[43.6, 26.2]",69234,41,,,,,2.2377045,,Left Foot,,,"[39.9, 30.9]",,Ground Pass,,5.9816384,,,,Joan Verdú Fernández,26211.0,,,,,,,1,Regular Play,Javier Márquez Moreno,24783.0,Left Center Midfield,89,Espanyol,214,['e9132364-7a21-4b3e-989a-7346a3bfac9e'],10,,,,,,,,,,,,,,,,,Espanyol,214,00:41:10.632,Pass,,2010/2011
,,,,,,,,,,,,,,,,,1.064733,,,,,,,,,,,,,,fad28b94-7f83-4b15-ad8a-f81d220141cb,1950,,,"[39.9, 30.9]",69234,41,,,,,1.3753539,,Right Foot,,,"[43.8, 50.6]",,Ground Pass,,20.08233,,,,Javier López Rodríguez,6791.0,,,,,,,1,Regular Play,Joan Verdú Fernández,26211.0,Left Wing,89,Espanyol,214,['f42bbe52-8be7-4795-b3fe-a773b9e2e95e'],12,,,,,,,,,,,,,,,,,Espanyol,214,00:41:12.132,Pass,,2010/2011
,,,,,,,,,,,,,,,,,1.056729,,,,,,,,,,,,,,d1ad30b3-73ae-4d21-9e56-50f1524b6cb5,1953,,,"[43.8, 50.6]",69234,41,,,,,2.5848813,,Right Foot,,,"[29.5, 59.5]",,Ground Pass,,16.843397,,,,Jordi Amat Maas,6652.0,,,,,,,1,Regular Play,Javier López Rodríguez,6791.0,Right Center Midfield,89,Espanyol,214,['8b6cc4e6-ae8f-456a-9a6e-ca2f59b56c9a'],13,,,,,,,,,,,,,,,,,Espanyol,214,00:41:13.597,Pass,,2010/2011
,,,,,,,,,,,,,,,,,1.711476,,,,,,,,,,,,,,c5104707-8e23-4950-945f-8846efe39fc7,1956,,,"[29.8, 59.1]",69234,41,,,,,-1.7044215,,Right Foot,,,"[25.7, 28.6]",,Ground Pass,,30.77434,,,,Raúl Rodríguez Navarro,26667.0,,,,,,,1,Regular Play,Jordi Amat Maas,6652.0,Right Center Back,89,Espanyol,214,['69eaa29f-93c1-481d-a67b-89142480c665'],14,,,,,,,,,,,,,,,,,Espanyol,214,00:41:14.903,Pass,,2010/2011
,,,,,,,,,,,,,,,,,1.467954,,,,,,,,,,,,,,846b81ee-3a7d-4e3f-bd3f-145257da33f6,1959,,,"[25.7, 28.6]",69234,41,,,,,0.19332226,,Right Foot,,,"[63.5, 36.0]",,High Pass,,38.51753,,,,Iván Daniel Alonso Vallejo,26243.0,,,,,,,1,Regular Play,Raúl Rodríguez Navarro,26667.0,Left Center Back,89,Espanyol,214,['a0ffbf91-3ebc-4f90-ac1d-508606768f5b'],16,,,,,,,,,,,,,,,,,Espanyol,214,00:41:16.735,Pass,,2010/2011
,,,,,,,,,,,,,,,,,1.542933,,,,,,,,,,,,,,6b4069ab-6f28-480f-91d7-e32f11116600,1961,,,"[63.5, 36.0]",69234,41,,,,,1.4893442,,Head,,,"[65.5, 60.5]",,High Pass,,24.581497,,,,José María Callejón Bueno,7029.0,,,,,,,1,Regular Play,Iván Daniel Alonso Vallejo,26243.0,Center Attacking Midfield,89,Espanyol,214,['bfe51006-7ce4-4a9c-b632-9d977b472025'],18,,,,,,,,,,,,,,,,,Espanyol,214,00:41:18.323,Pass,,2010/2011
,,,,,,,,,,,,,,,,,1.0322,,,,,,,,,,,,,,6ae4c477-2765-4768-8df6-01b297515f93,1964,,,"[65.5, 60.5]",69234,41,,,,,-0.6692565,,Right Foot,,,"[72.2, 55.2]",,Low Pass,,8.542833,,,,Joan Verdú Fernández,26211.0,,,,,,,1,Regular Play,José María Callejón Bueno,7029.0,Right Wing,89,Espanyol,214,['6dbf9f6a-4f61-4fb1-8dc1-fa33ce30abc1'],19,,,,,,,,,,,,,,,,,Espanyol,214,00:41:19.906,Pass,,2010/2011
,,,,,,,,,,,,,,,,,2.4186,,,,,,,,,,,,,,d41561db-0b02-4fce-bbd8-ef22095818c1,1968,,,"[38.7, 12.3]",69234,41,,,,,2.5086856,,Right Foot,,,"[11.3, 32.4]",,Ground Pass,,33.981907,,,,Víctor Valdés Arribas,20176.0,,,,,,Recovery,1,Regular Play,Andreu Fontàs Prat,6890.0,Left Back,90,Barcelona,217,['816d1071-77f7-4308-8c2d-571feb4a73bb'],23,,,,,,,,,,,,,,,,,Barcelona,217,00:41:23.162,Pass,,2010/2011
,,,,,,,,,,,,,,,,,1.8189,,,,,,,,,,,,,,48faa5dd-5d89-467c-b2e7-85c57fb8e8a0,1970,,,"[11.3, 32.4]",69234,41,,True,,,0.15115605,,Right Foot,,,"[26.4, 34.7]",,Ground Pass,,15.274161,,,,Javier Alejandro Mascherano,5506.0,,,,,,,1,Regular Play,Víctor Valdés Arribas,20176.0,Goalkeeper,90,Barcelona,217,['fa593c4e-39dd-4a08-a9cd-fbf326fd42d4'],27,,,,,,,,,,,,,,,,,Barcelona,217,00:41:27.046,Pass,,2010/2011
,,,,,,,,,,,,,,,,,1.1799,,,,,,,,,,,,,,8059f020-3ffe-45b2-8de2-bb19d8ba8034,1972,,,"[28.2, 35.0]",69234,41,,,,,-0.50486135,,Right Foot,,,"[39.6, 28.7]",,Ground Pass,,13.024976,,,,Sergio Busquets i Burgos,5203.0,,,,,,,1,Regular Play,Javier Alejandro Mascherano,5506.0,Right Center Back,90,Barcelona,217,['29343dc0-e212-49fa-8351-af5ed9dbf523'],29,,,,,,,,,,,,,,,,,Barcelona,217,00:41:29.583,Pass,,2010/2011
,,,,,,,,,,,,,,,,,2.689062,,,,,,,,,,,,,,5d7c71fd-9a44-4ec3-84ee-22d47cf5c000,1975,,,"[39.6, 28.7]",69234,41,,,,,-2.1293957,,Right Foot,,,"[33.6, 19.1]",,Ground Pass,,11.320777,,,,Gerard Piqué Bernabéu,5213.0,,,,,,,1,Regular Play,Sergio Busquets i Burgos,5203.0,Center Defensive Midfield,90,Barcelona,217,['cacd9489-6bdb-4265-b8c6-5b66f885f4b8'],30,,,,,,,,,,,,,,,,,Barcelona,217,00:41:30.883,Pass,,2010/2011
,,,,,,,,,,,,,,,,,1.876762,,,,,,,,,,,,,,18ddd4fd-63f4-4f9e-8840-5d45b221d562,1978,,,"[44.1, 12.6]",69234,41,,,,,1.2442149,,Right Foot,,,"[48.3, 25.0]",,Ground Pass,,13.091982,,,,Xavier Hernández Creus,20131.0,,,,,,,1,Regular Play,Gerard Piqué Bernabéu,5213.0,Left Center Back,90,Barcelona,217,['4f833fc7-406f-47c9-9b23-8126551c191f'],37,,,,,,,,,,,,,,,,,Barcelona,217,00:41:37.455,Pass,,2010/2011
,,,,,,,,,,,,,,,,,1.1462,,,,,,,,,,,,,,9b01ecb3-00e5-440a-a81b-026032c4a3ba,1981,,,"[51.5, 16.2]",69234,41,,,,,2.3822756,,Right Foot,,,"[45.6, 21.8]",,Ground Pass,,8.134495,,,,Sergio Busquets i Burgos,5203.0,,,,,,,1,Regular Play,Xavier Hernández Creus,20131.0,Right Center Midfield,90,Barcelona,217,['112f1800-49b8-4a41-960c-4e6f64abb668'],41,,,,,,,,,,,,,,,,,Barcelona,217,00:41:41.909,Pass,,2010/2011
,,,,,,,,,,,,,,,,,1.5129,,,,,,,,,,,,,,93b18ca7-a901-4af0-8d87-626d0bd04122,1984,,,"[56.0, 45.0]",69234,41,,,,,1.6010901,,Right Foot,,,"[55.5, 61.5]",,Ground Pass,,16.507574,,,,Andrés Iniesta Luján,5216.0,,,,,,,1,Regular Play,Sergio Busquets i Burgos,5203.0,Center Defensive Midfield,90,Barcelona,217,['f55f3da5-1333-4484-b073-7982e8df2912'],47,,,,,,,,,,,,,,,,,Barcelona,217,00:41:47.573,Pass,,2010/2011
,,,,,,,,,,,,,,,,,1.2992,,,,,,,,,,,,,,497ecfa3-faf9-48d9-864b-1628b7eaa40c,1987,,,"[56.1, 59.8]",69234,41,,,,,0.6674299,,Right Foot,,,"[71.2, 71.7]",,Ground Pass,,19.225504,,,,Lionel Andrés Messi Cuccittini,5503.0,,,,,,,1,Regular Play,Andrés Iniesta Luján,5216.0,Left Center Midfield,90,Barcelona,217,['fc85508e-59e4-4cb7-a55d-580849031f15'],49,,,,,,,,,,,,,,,,,Barcelona,217,00:41:49.806,Pass,,2010/2011
,,,,,,,,,,,,,,,,,1.1383,,,,,,,,,,,,,,b9860774-1365-4426-9e63-573212d5b821,1995,,,"[66.4, 10.0]",69234,41,,,,,0.75861883,,Right Foot,,,"[77.9, 20.9]",,Ground Pass,,15.844873,,Incomplete,,Pablo Daniel Osvaldo,26609.0,,,,,,,1,Regular Play,Joan Verdú Fernández,26211.0,Left Wing,90,Barcelona,217,"['08ac6c22-843a-420f-88e6-19067ccaf994', '9b6b7207-8de2-498e-9b22-fc9d64963338']",53,,,,,,,,,,,,,,,,,Espanyol,214,00:41:53.658,Pass,,2010/2011
,,,,,,,,,,,,,,,,,2.095232,,,,,,,,,,,,,,abed582f-06ca-4857-9f74-656f6f15a497,2000,,,"[50.1, 59.5]",69234,41,,,,,0.60908717,,Right Foot,,,"[70.6, 73.8]",,Low Pass,,24.994799,,,,Lionel Andrés Messi Cuccittini,5503.0,,,,,,,1,Regular Play,Javier Alejandro Mascherano,5506.0,Right Center Back,90,Barcelona,217,['0ff3ff02-a94f-4304-8ad8-c0383ec18f41'],55,,,,,,,,,,,,,,,,,Barcelona,217,00:41:55.887,Pass,,2010/2011
,,,,,,,,,,,,,,,,,1.9075,,,,,,,,,,,,,,e33b2026-5ad1-4233-8631-ec82ffb03d53,2004,,,"[99.3, 35.6]",69234,42,,,,,-0.11779532,,Left Foot,,,"[116.2, 33.6]",,Ground Pass,,17.017931,,Incomplete,,David Villa Sánchez,12737.0,,,,,,,1,Regular Play,Lionel Andrés Messi Cuccittini,5503.0,Center Forward,90,Barcelona,217,"['ce71d1ad-c085-4673-8b91-e27c801963d6', 'fae3c8b8-5e66-4669-bed2-97f8208f8295']",3,,,,,,,,,,,,,,,,,Barcelona,217,00:42:03.383,Pass,,2010/2011
,,,,,,,,,,,,,,,,,2.5267,,,,,,,,,,,,,,795a8e8a-e2b7-4751-9c33-00ed1332f463,2013,,,"[16.2, 52.4]",69234,43,,,,,0.57133746,,Keeper Arm,,,"[54.0, 76.7]",,High Pass,,44.936954,,Incomplete,,Ernesto Galán Iñigo,24147.0,,,,,,,1,Other,Idriss Carlos Kameni,26103.0,Goalkeeper,93,Espanyol,214,"['7954d84c-0af2-4c14-870b-95efcea4abc3', 'a653fd86-3665-4478-9cf8-1207ed6cf1b5']",17,,,,,,,,,,,,,,,,,Espanyol,214,00:43:17.393,Pass,,2010/2011
,,,,,,,,,,,,,,,,,3.725931,,,,,,,,,,,,,,6a5b3cc7-b105-4fa5-b5df-7c72e283109b,2021,,,"[55.4, 50.5]",69234,43,,,,,-0.5283777,,Left Foot,,,"[116.9, 14.6]",,High Pass,,71.21137,,,,Francisco Javier Chica Torres,26170.0,,,,,,Free Kick,1,From Free Kick,Javier López Rodríguez,6791.0,Right Center Midfield,94,Espanyol,214,['09a521cc-6f27-4004-8935-da0a307d7183'],37,,,,,,,,,,,,,,,,,Espanyol,214,00:43:37.596,Pass,,2010/2011
,,,,,,,,,,,,,,,,,1.702178,,,,,,,,,,,,,,5593d19d-86f9-4b5c-8eb4-432b52d4b6a9,2025,,,"[118.7, 12.7]",69234,43,,,,,1.5555884,,Left Foot,True,,"[119.1, 39.0]",,Low Pass,,26.303041,,Incomplete,,Pablo Daniel Osvaldo,26609.0,,,,,,,1,From Free Kick,Francisco Javier Chica Torres,26170.0,Left Back,94,Espanyol,214,"['0019ec65-3855-4191-93a4-341a3c502a9a', '77348f71-69f5-4f7c-b823-afd701c17a97', 'b742c2aa-c8b9-4a4a-abf2-726bf0d84423']",42,,,,,,,,,,,,,,,,,Espanyol,214,00:43:42.108,Pass,True,2010/2011
,,,,,,,,,,,,,,,,,1.8151,,,,,,,,,,,,,,24af46bc-dd73-4f6e-a1b3-41ff499426a0,2029,,,"[3.2, 44.1]",69234,43,,,,,1.3007708,,Keeper Arm,,,"[9.4, 66.5]",,Ground Pass,,23.242203,,,,Javier Alejandro Mascherano,5506.0,,,,,,,1,From Free Kick,Víctor Valdés Arribas,20176.0,Goalkeeper,94,Espanyol,214,['71dd319e-0d14-4b4d-b21a-1707db6c5738'],49,,,,,,,,,,,,,,,,,Barcelona,217,00:43:49.768,Pass,,2010/2011
,,,,,,,,,,,,,,,,,2.9021,,,,,,,,,,,,,,1fe42064-eaa9-4d6d-a542-73151df72353,2032,,,"[23.2, 70.1]",69234,43,,,,,0.07346754,,Right Foot,,,"[85.7, 74.7]",,High Pass,,62.669052,,Pass Offside,,Pedro Eliezer Rodríguez Ledesma,3958.0,,,,,,,1,From Free Kick,Javier Alejandro Mascherano,5506.0,Right Center Back,94,Espanyol,214,['d693deca-1475-4668-915b-7ce4e18866b5'],56,,,,,,,,,,,,,,,,,Barcelona,217,00:43:56.072,Pass,,2010/2011
,,,,,,,,,,,,,,,,,0.963749,,,,,,,,,,,,,,64490398-2022-4314-b016-5586c51c96d0,2034,,,"[36.3, 6.3]",69234,44,,,,,0.8812573,,Right Foot,,,"[45.7, 17.7]",,Ground Pass,,14.775656,,,,Javier Márquez Moreno,24783.0,,,,,,Free Kick,1,From Free Kick,Raúl Rodríguez Navarro,26667.0,Left Center Back,95,Espanyol,214,['f03252a8-643a-4282-9a2b-8270c3391856'],17,,,,,,,,,,,,,,,,,Espanyol,214,00:44:17.223,Pass,,2010/2011
,,,,,,,,,,,,,,,,,1.967144,,,,,,,,,,,,,,885b77a4-2544-41a6-bf98-b769c6db41f7,2037,,,"[49.8, 20.1]",69234,44,,,,,1.7255132,,Right Foot,,,"[43.0, 63.7]",,Ground Pass,,44.12709,,,,Jordi Amat Maas,6652.0,,,True,,,,1,From Free Kick,Javier Márquez Moreno,24783.0,Left Center Midfield,95,Espanyol,214,['9b4ed343-e682-4a7a-bb84-e1f4ff9596b8'],21,,,,,,,,,,,,,,,,,Espanyol,214,00:44:21.233,Pass,,2010/2011
,,,,,,,,,,,,,,,,,1.544898,,,,,,,,,,,,,,514c80cb-201a-4874-8d2e-fe9f3938c160,2040,,,"[61.0, 65.2]",69234,44,,,,,1.192828,,Right Foot,,,"[66.4, 78.8]",,Ground Pass,,14.63284,,,,Ernesto Galán Iñigo,24147.0,,,,,,,1,From Free Kick,Jordi Amat Maas,6652.0,Right Center Back,95,Espanyol,214,['3ea9ba5c-5a7f-4508-8a6b-c6469de41775'],28,,,,,,,,,,,,,,,,,Espanyol,214,00:44:28.419,Pass,,2010/2011
,,,,,,,,,,,,,,,,,0.996441,,,,,,,,,,,,,,272ecf3a-5111-42ed-99a5-10b1c058a970,2043,,,"[66.4, 78.8]",69234,44,,,,,-2.0977395,,Right Foot,,,"[63.2, 73.3]",,Ground Pass,,6.3631754,,,,José María Callejón Bueno,7029.0,,,,,,,1,From Free Kick,Ernesto Galán Iñigo,24147.0,Right Back,95,Espanyol,214,['89011699-699b-4c93-8a32-ef58744e6ad9'],29,,,,,,,,,,,,,,,,,Espanyol,214,00:44:29.998,Pass,,2010/2011
,,,,,,,,,,,,,,,,,0.976236,,,,,,,,,,,,,,a19eb740-d085-4493-8e6d-3a9f139079ca,2046,,,"[63.2, 73.3]",69234,44,,,,,-2.6037571,,Right Foot,,,"[51.8, 66.5]",,Ground Pass,,13.2740345,,,,Jordi Amat Maas,6652.0,,,,,,,1,From Free Kick,José María Callejón Bueno,7029.0,Right Wing,95,Espanyol,214,['7c62f599-579f-40bd-a54e-4968a74baac4'],31,,,,,,,,,,,,,,,,,Espanyol,214,00:44:31.114,Pass,,2010/2011
,,,,,,,,,,,,,,,,,1.532877,,,,,,,,,,,,,,644743e3-8f4a-436a-b6bb-56585a8bab14,2049,,,"[49.4, 61.5]",69234,44,,,,,-1.7532464,,Right Foot,,,"[44.4, 34.4]",,Ground Pass,,27.557394,,,,Raúl Rodríguez Navarro,26667.0,,,,,,,1,From Free Kick,Jordi Amat Maas,6652.0,Right Center Back,95,Espanyol,214,['9cd9cd9e-c578-4b84-977a-955c7793493d'],33,,,,,,,,,,,,,,,,,Espanyol,214,00:44:33.802,Pass,,2010/2011
,,,,,,,,,,,,,,,,,0.787912,,,,,,,,,,,,,,700be6e6-39af-4171-bcfb-390f341f1594,2053,,,"[65.0, 21.7]",69234,44,,,,,-0.15012248,,Right Foot,,,"[76.9, 19.9]",,Ground Pass,,12.035364,,,,Iván Daniel Alonso Vallejo,26243.0,,,,,,,1,From Free Kick,Raúl Rodríguez Navarro,26667.0,Left Center Back,95,Espanyol,214,"['4e9e58a1-1f05-4e50-9528-1d9b202ecf1a', 'ed58ec02-49ca-4093-a95b-adf65e6300e2']",39,,,,,,,,,,,,,,,,,Espanyol,214,00:44:39.606,Pass,True,2010/2011
,,,,,,,,,,,,,,,,,0.9088,,,,,,,,,,,,,,835e280a-dd20-473c-9f22-c4545f3cb412,2056,,,"[77.6, 19.9]",69234,44,,,,,1.4306946,,Left Foot,,,"[78.7, 27.7]",,Low Pass,,7.877182,,Incomplete,,Joan Verdú Fernández,26211.0,,,,,,,1,From Free Kick,Iván Daniel Alonso Vallejo,26243.0,Center Attacking Midfield,95,Espanyol,214,"['3504ae66-8f66-41e3-ab44-b25473d5aaa1', '8d7bc58a-8ea7-46e0-81e5-69cb2f93541c']",40,,,,,,,,,,,,,,,,,Espanyol,214,00:44:40.474,Pass,,2010/2011
,,,,,,,,,,,,,,,,,1.104728,,,,,,,,,,,,,,3504ae66-8f66-41e3-ab44-b25473d5aaa1,2058,,,"[42.3, 53.3]",69234,44,,,,,1.1666024,,Right Foot,,,"[49.7, 70.6]",,Ground Pass,,18.816216,,,,Pedro Eliezer Rodríguez Ledesma,3958.0,,,,,,Recovery,1,Regular Play,Andrés Iniesta Luján,5216.0,Left Center Midfield,96,Barcelona,217,"['156f1f25-001f-4bcc-8576-99b2e0ed219e', '835e280a-dd20-473c-9f22-c4545f3cb412']",41,,,,,,,,,,,,,,,,,Barcelona,217,00:44:41.382,Pass,,2010/2011
,,,,,,,,,,,,,,,,,0.9067,,,,,,,,,,,,,,531a4daa-272b-4fd0-bbf8-b280a45bde8b,2062,,,"[72.4, 69.2]",69234,44,,,,,-2.7846003,,Left Foot,,,"[53.9, 62.3]",,Ground Pass,,19.744873,,,,Andrés Iniesta Luján,5216.0,,,,,,,1,Regular Play,Pedro Eliezer Rodríguez Ledesma,3958.0,Right Wing,96,Barcelona,217,['12cfcd43-316a-41e8-a677-c4466a384848'],49,,,,,,,,,,,,,,,,,Barcelona,217,00:44:49.426,Pass,,2010/2011
,,,,,,,,,,,,,,,,,0.8956,,,,,,,,,,,,,,acd2628d-20e6-45ff-a23e-2aa581c5e537,2065,,,"[55.7, 60.5]",69234,44,,,,,-1.4739573,,Right Foot,,,"[57.4, 43.0]",,Ground Pass,,17.582378,,,,Xavier Hernández Creus,20131.0,,,,,,,1,Regular Play,Andrés Iniesta Luján,5216.0,Left Center Midfield,96,Barcelona,217,['5b4a8be3-a365-4d27-8089-d7d260e2e287'],51,,,,,,,,,,,,,,,,,Barcelona,217,00:44:51.127,Pass,,2010/2011
,,,,,,,,,,,,,,,,,0.8144,,,,,,,,,,,,,,3d617d0f-824f-40c8-8ad2-3d65dbfe7829,2069,,,"[59.2, 45.6]",69234,44,,,,,1.8206372,,Right Foot,,,"[55.5, 60.1]",,Ground Pass,,14.964625,,,,Andrés Iniesta Luján,5216.0,,,,,,,1,Regular Play,Xavier Hernández Creus,20131.0,Right Center Midfield,96,Barcelona,217,"['0774a497-a245-4ca4-b2a2-d66db4db0945', 'bb46295b-826f-43df-92bc-f9ca9fd42b40']",52,,,,,,,,,,,,,,,,,Barcelona,217,00:44:52.983,Pass,True,2010/2011
