50_50,ball_receipt_outcome,ball_recovery_offensive,ball_recovery_recovery_failure,block_offensive,carry_end_location,clearance_aerial_won,clearance_body_part,clearance_head,clearance_left_foot,clearance_right_foot,counterpress,dribble_nutmeg,dribble_outcome,dribble_overrun,duel_outcome,duel_type,duration,foul_committed_advantage,foul_committed_card,foul_committed_offensive,foul_committed_penalty,foul_committed_type,foul_won_advantage,foul_won_defensive,foul_won_penalty,goalkeeper_body_part,goalkeeper_end_location,goalkeeper_outcome,goalkeeper_position,goalkeeper_shot_saved_off_target,goalkeeper_technique,goalkeeper_type,id,index,interception_outcome,location,match_id,minute,miscontrol_aerial_won,off_camera,out,pass_aerial_won,pass_angle,pass_assisted_shot_id,pass_body_part,pass_cross,pass_cut_back,pass_deflected,pass_end_location,pass_goal_assist,pass_height,pass_inswinging,pass_length,pass_outcome,pass_outswinging,pass_recipient,pass_recipient_id,pass_shot_assist,pass_switch,pass_technique,pass_through_ball,pass_type,period,play_pattern,player,player_id,position,possession,possession_team,possession_team_id,related_events,second,shot_aerial_won,shot_body_part,shot_end_location,shot_first_time,shot_freeze_frame,shot_key_pass_id,shot_one_on_one,shot_open_goal,shot_outcome,shot_saved_off_target,shot_statsbomb_xg,shot_technique,shot_type,substitution_outcome,substitution_outcome_id,substitution_replacement,substitution_replacement_id,tactics,team,team_id,timestamp,type,under_pressure,season_name
,,,,,"[90.9, 29.2]",,,,,,,,,,,,0.04,,,,,,,,,,,,,,,,a54ae8d8-b175-470e-bb48-e61870c5426f,443,,"[89.6, 29.2]",68335,10,,,,,,,,,,,,,,,,,,,,,,,,,1,From Free Kick,Samuel Eto''o Fils,19298.0,Center Forward,23,Barcelona,217,"['710dedfb-c017-4fdc-af43-f24a612a70bf', 'baf81cbe-a583-4014-9660-c665ee552d4e']",32,,,,,,,,,,,,,,,,,,,Barcelona,217,00:10:32.582,Carry,,2006/2007
,,,,,"[94.0, 37.8]",,,,,,,,,,,,0.200023,,,,,,,,,,,,,,,,4e0d782e-99a0-4006-a03d-f34105582bf9,451,,"[93.2, 36.2]",68335,10,,,,,,,,,,,,,,,,,,,,,,,,,1,From Free Kick,Samuel Eto''o Fils,19298.0,Center Forward,23,Barcelona,217,"['353cb84f-39ec-4be9-b0cc-3f1912d82e1b', 'ee8797fc-5026-4423-989b-55a4f2049861']",35,,,,,,,,,,,,,,,,,,,Barcelona,217,00:10:35.872,Carry,,2006/2007
,,,,,"[108.9, 48.4]",,,,,,,,,,,,1.5104,,,,,,,,,,,,,,,,3506370a-54bc-4e60-9f15-6518e9258081,454,,"[103.1, 54.2]",68335,10,,,,,,,,,,,,,,,,,,,,,,,,,1,From Free Kick,Lionel Andrés Messi Cuccittini,5503.0,Right Wing,23,Barcelona,217,"['19889d81-d0f7-42ea-80c5-221d3833f7ef', '63c109b1-e861-482a-8529-b8c6a5521d14']",37,,,,,,,,,,,,,,,,,,,Barcelona,217,00:10:37.046,Carry,,2006/2007
,,,,,"[40.8, 67.1]",,,,,,,,,,,,10.480493,,,,,,,,,,,,,,,,892bbf93-29f1-421e-8fb2-9decfc7a7085,461,,"[44.3, 49.1]",68335,11,,,,,,,,,,,,,,,,,,,,,,,,,1,From Kick Off,Miguel Ángel Salgado Fernández,15601.0,Right Back,24,Real Madrid,220,"['4e8d0436-8f26-4fab-a05f-ffe083d562dd', 'c1d5c5e0-a647-481a-86f7-482c43dfe04c']",40,,,,,,,,,,,,,,,,,,,Real Madrid,220,00:11:40.037,Carry,,2006/2007
,,,,,"[69.1, 59.7]",,,,,,,,,,,,0.493795,,,,,,,,,,,,,,,,c47fee13-8993-4eb2-8bf0-c2895578bffd,469,,"[67.9, 59.2]",68335,11,,,,,,,,,,,,,,,,,,,,,,,,,1,From Kick Off,Raúl González Blanco,15607.0,Right Wing,24,Real Madrid,220,"['0afcf2d8-2720-459b-bbdb-8ae168c78dfc', '4c6a1ce6-a983-4e59-ba5e-cce2231609f6', '5e1a06cc-aea1-42de-a2da-31c033e5613e']",54,,,,,,,,,,,,,,,,,,,Real Madrid,220,00:11:54.641,Carry,True,2006/2007
,,,,,"[80.0, 60.7]",,,,,,,,,,,,1.480704,,,,,,,,,,,,,,,,ca696ef5-8b24-493d-89c1-21b50bbc669d,472,,"[69.1, 59.7]",68335,11,,,,,,,,,,,,,,,,,,,,,,,,,1,From Kick Off,Raúl González Blanco,15607.0,Right Wing,24,Real Madrid,220,"['0afcf2d8-2720-459b-bbdb-8ae168c78dfc', '4c6a1ce6-a983-4e59-ba5e-cce2231609f6', '82fff2d7-f701-4168-81b9-91e990db9f58']",55,,,,,,,,,,,,,,,,,,,Real Madrid,220,00:11:55.135,Carry,True,2006/2007
,,,,,"[93.1, 43.2]",,,,,,,,,,,,1.068091,,,,,,,,,,,,,,,,488e9498-e5e7-44ba-8653-16e4e28ff63e,475,,"[82.5, 49.3]",68335,11,,,,,,,,,,,,,,,,,,,,,,,,,1,From Kick Off,Ruud van Nistelrooy,19729.0,Center Forward,24,Real Madrid,220,"['3978984c-4d79-4fd3-b78a-4ebf79b32664', '9267f6c7-6106-4219-a549-156c70ac573f']",57,,,,,,,,,,,,,,,,,,,Real Madrid,220,00:11:57.847,Carry,,2006/2007
,,,,,"[102.6, 33.0]",,,,,,,,,,,,0.787436,,,,,,,,,,,,,,,,dc1aee80-bcf8-430f-bf30-fc7ea72a9628,479,,"[104.1, 29.0]",68335,12,,,,,,,,,,,,,,,,,,,,,,,,,1,From Kick Off,José Maria Gutiérrez Hernández,25924.0,Center Attacking Midfield,24,Real Madrid,220,"['265a5857-5248-4af1-8d98-c6e64a56af70', '997df8dc-2d00-48c3-9cdc-1edcc23b9c86', 'c4b49515-5fd8-42f3-9e6a-d2462943147f']",0,,,,,,,,,,,,,,,,,,,Real Madrid,220,00:12:00.544,Carry,True,2006/2007
,,,,,"[61.6, 44.6]",,,,,,,,,,,,1.227173,,,,,,,,,,,,,,,,25d3a3c0-53c0-459e-a8de-6a77101b6b00,488,,"[57.4, 43.4]",68335,13,,,,,,,,,,,,,,,,,,,,,,,,,1,From Kick Off,Xavier Hernández Creus,20131.0,Right Defensive Midfield,26,Barcelona,217,"['2a88393a-7dd9-4254-8cd5-83fa7ae7db0c', '54c3b108-64a9-4dc7-8fc0-335a6c0b9361']",51,,,,,,,,,,,,,,,,,,,Barcelona,217,00:13:51.368,Carry,,2006/2007
,,,,,"[63.7, 60.7]",,,,,,,,,,,,2.1941,,,,,,,,,,,,,,,,81264ae8-c77a-407f-99fc-3691ae99de02,492,,"[65.8, 70.3]",68335,13,,,,,,,,,,,,,,,,,,,,,,,,,1,From Kick Off,Lionel Andrés Messi Cuccittini,5503.0,Right Wing,26,Barcelona,217,"['7e505d99-1e9c-4516-809e-4702262fb5e9', 'a0b34005-7813-4ce7-9994-1871d8d3428a', 'ae84b8c0-c471-45d9-98e1-cb5caf3db574']",54,,,,,,,,,,,,,,,,,,,Barcelona,217,00:13:54.424,Carry,True,2006/2007
,,,,,"[78.5, 51.0]",,,,,,,,,,,,0.8776,,,,,,,,,,,,,,,,49e02946-3050-4b03-b04f-90cdcb58a56b,496,,"[78.1, 49.5]",68335,13,,,,,,,,,,,,,,,,,,,,,,,,,1,From Kick Off,Anderson Luís de Souza,19757.0,Right Center Midfield,26,Barcelona,217,"['4f2924e6-a4a0-4c64-a56f-f1c8b7731676', 'ae3b3962-b273-47e5-8aa0-015b79fc2c30', 'e3fd2a08-b2b8-411e-883f-d12a1bf71e19']",57,,,,,,,,,,,,,,,,,,,Barcelona,217,00:13:57.672,Carry,True,2006/2007
,,,,,"[14.3, 55.7]",,,,,,,,,,,,1.427746,,,,,,,,,,,,,,,,716b452a-b3d1-4f14-b220-c366fde8f170,509,,"[13.2, 55.2]",68335,14,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Iker Casillas Fernández,11179.0,Goalkeeper,30,Real Madrid,220,"['115b7d08-2e03-4476-9f7d-2445f469e325', '28a90fe4-9bd4-4bfb-b619-d37a4e211f7b']",43,,,,,,,,,,,,,,,,,,,Real Madrid,220,00:14:43.595,Carry,,2006/2007
,,,,,"[115.6, 77.3]",,,,,,,,,,,,2.715383,,,,,,,,,,,,,,,,56d281ae-7237-48bf-b616-25a49f920d9d,519,,"[112.8, 79.4]",68335,14,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Gonzalo Gerardo Higuaín,5497.0,Left Wing,30,Real Madrid,220,"['b5b59fef-1a79-48fd-bdef-ec9bc8adc11f', 'b6d45450-f53b-40ca-8d1b-a59029fa81c5']",53,,,,,,,,,,,,,,,,,,,Real Madrid,220,00:14:53.485,Carry,,2006/2007
,,,,,"[106.5, 77.5]",,,,,,,,,,,,1.170253,,,,,,,,,,,,,,,,f854a1f1-0162-40b4-b109-c824b1189aff,523,,"[107.1, 76.2]",68335,14,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Gonzalo Gerardo Higuaín,5497.0,Left Wing,30,Real Madrid,220,"['3f40b315-b0f6-4e54-86cd-375a69af0d79', '4c1c2079-7cc2-4321-b0d4-2eb007e0ef5b']",57,,,,,,,,,,,,,,,,,,,Real Madrid,220,00:14:57.836,Carry,,2006/2007
,,,,,"[57.5, 38.9]",,,,,,,,,,,,0.567175,,,,,,,,,,,,,,,,e655de80-78e4-4aa7-8ffc-0364fe414d85,541,,"[56.6, 37.4]",68335,15,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Mahamadou Diarra,26021.0,Right Defensive Midfield,32,Real Madrid,220,"['7af804e5-6794-4a63-b8c8-c74db4cae543', 'ace36551-8b29-4297-bd09-310e8ee895ad']",28,,,,,,,,,,,,,,,,,,,Real Madrid,220,00:15:28.357,Carry,,2006/2007
,,,,,"[56.6, 35.3]",,,,,,,,,,,,0.04,,,,,,,,,,,,,,,,96633ecc-7203-42ed-982b-0df918a61c8a,545,,"[55.4, 34.7]",68335,15,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Fernando Rubén Gago,26036.0,Left Defensive Midfield,32,Real Madrid,220,"['0eb1f685-4580-43ed-8f4e-4ab8d735719d', 'e365f48f-5d6e-4583-bc4d-de4c6ffc2134']",29,,,,,,,,,,,,,,,,,,,Real Madrid,220,00:15:29.561,Carry,,2006/2007
,,,,,"[50.1, 51.6]",,,,,,,,,,,,1.682174,,,,,,,,,,,,,,,,a7f89710-f96d-4b29-8f15-8f0f78675d68,548,,"[49.7, 57.4]",68335,15,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Miguel Ángel Salgado Fernández,15601.0,Right Back,32,Real Madrid,220,"['2fb6eb58-deeb-46a6-bd7a-cb597f0b38bb', '4f17063d-0683-4192-ae20-ba9e961cdf87', 'a9f563d6-40c1-4eea-b94a-befeb2e92c52']",30,,,,,,,,,,,,,,,,,,,Real Madrid,220,00:15:30.982,Carry,True,2006/2007
,,,,,"[16.8, 47.4]",,,,,,,,,,,,0.524605,,,,,,,,,,,,,,,,1e9a72ec-be09-4919-a7c2-875c04d07f20,552,,"[16.2, 48.7]",68335,15,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Iker Casillas Fernández,11179.0,Goalkeeper,32,Real Madrid,220,"['7a1ef5cf-44c9-4736-adb9-77dee1cb62e4', 'e43beef7-8a8a-44c6-9b13-bbf9b2343260']",35,,,,,,,,,,,,,,,,,,,Real Madrid,220,00:15:35.793,Carry,,2006/2007
,,,,,"[38.6, 41.0]",,,,,,,,,,,,0.134451,,,,,,,,,,,,,,,,c67c7792-12dd-430d-bf5a-3b07ebfae20e,559,,"[39.1, 40.6]",68335,15,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Sergio Ramos García,5201.0,Left Center Back,32,Real Madrid,220,"['29163d05-6016-4b81-a99f-1bcee5bfca01', '6cf42ae4-098d-4a8f-95c4-e032b31f3eac', 'cb794719-a0ea-4028-839e-d8a89d3cdb85']",42,,,,,,,,,,,,,,,,,,,Real Madrid,220,00:15:42.390,Carry,True,2006/2007
,,,,,"[53.7, 39.1]",,,,,,,,,,,,0.040015,,,,,,,,,,,,,,,,95f181f9-50ae-40cb-9321-5f70701a4a3a,562,,"[54.7, 38.9]",68335,15,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Mahamadou Diarra,26021.0,Right Defensive Midfield,32,Real Madrid,220,"['7fd4d17b-5fbf-468d-b772-e22b7b2ab08f', 'b3cf67c5-d39d-470c-8a38-bd14f7fffd1b']",43,,,,,,,,,,,,,,,,,,,Real Madrid,220,00:15:43.377,Carry,,2006/2007
,,,,,"[47.3, 46.5]",,,,,,,,,,,,0.408524,,,,,,,,,,,,,,,,6bd7cac6-bd30-470e-8960-82bed2a3d776,566,,"[49.0, 46.1]",68335,15,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Fernando Rubén Gago,26036.0,Left Defensive Midfield,32,Real Madrid,220,"['02c67fdb-9482-4aa1-8787-82ca9f77c96a', '3f11fb5b-9ddf-4b28-83c0-165f26291b97', 'f08e0441-51bb-4af7-bcd8-b24412c861d4']",44,,,,,,,,,,,,,,,,,,,Real Madrid,220,00:15:44.338,Carry,True,2006/2007
,,,,,"[56.7, 46.8]",,,,,,,,,,,,3.23812,,,,,,,,,,,,,,,,01e0dc03-c91b-468f-b78b-01484ea7aebb,569,,"[63.8, 38.5]",68335,15,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Ruud van Nistelrooy,19729.0,Center Forward,32,Real Madrid,220,"['53d9bb0a-214b-4ee6-8c7f-5a1613ded905', '83f160ef-2ab1-4459-a0a7-ac6ab6ea834a']",45,,,,,,,,,,,,,,,,,,,Real Madrid,220,00:15:45.913,Carry,,2006/2007
,,,,,"[47.3, 32.5]",,,,,,,,,,,,1.643133,,,,,,,,,,,,,,,,90622ee3-7079-4786-9ba3-9c772361f5f6,572,,"[45.4, 30.6]",68335,15,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Sergio Ramos García,5201.0,Left Center Back,32,Real Madrid,220,"['a86b1b1d-9bd6-4bca-8d79-1b8a7ab5955e', 'bec7ba80-5b31-4f29-a493-29d40950993d']",50,,,,,,,,,,,,,,,,,,,Real Madrid,220,00:15:50.822,Carry,,2006/2007
,,,,,"[63.2, 40.4]",,,,,,,,,,,,0.100129,,,,,,,,,,,,,,,,eca73c3a-f85e-4f16-a769-83c97d8d7007,575,,"[59.4, 40.2]",68335,15,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Ruud van Nistelrooy,19729.0,Center Forward,32,Real Madrid,220,"['3de95c0f-8666-4443-8626-c53e30f9232e', '5f36db4f-b461-4c0f-b84c-8ba0744ecfd3']",53,,,,,,,,,,,,,,,,,,,Real Madrid,220,00:15:53.253,Carry,,2006/2007
,,,,,"[55.2, 38.7]",,,,,,,,,,,,0.926211,,,,,,,,,,,,,,,,23e298ec-d99f-47cb-94af-28e0a80fd9e4,579,,"[55.0, 37.6]",68335,15,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Anderson Luís de Souza,19757.0,Right Center Midfield,32,Real Madrid,220,"['ca84c3f4-5134-4b1d-b395-b36c04125819', 'dbe1712b-86fa-47f9-935a-7392452ca763']",55,,,,,,,,,,,,,,,,,,,Barcelona,217,00:15:55.329,Carry,,2006/2007
,,,,,"[53.3, 7.1]",,,,,,,,,,,,2.490501,,,,,,,,,,,,,,,,738add4d-b14b-467c-8788-2b695d095305,586,,"[45.0, 5.2]",68335,16,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,José Maria Gutiérrez Hernández,25924.0,Center Attacking Midfield,32,Real Madrid,220,"['c4250620-087a-4d33-9cba-e13b434faa5d', 'd6efdbe1-d72d-4647-82d3-26f9d022a81b', 'e3447f0c-baec-4aef-960f-4921aa650827']",10,,,,,,,,,,,,,,,,,,,Real Madrid,220,00:16:10.935,Carry,True,2006/2007
,,,,,"[73.2, 6.1]",,,,,,,,,,,,3.873524,,,,,,,,,,,,,,,,42cd49db-87d5-4778-ad54-b7a0c0fae46b,592,,"[70.8, 12.6]",68335,16,,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,José Maria Gutiérrez Hernández,25924.0,Center Attacking Midfield,33,Real Madrid,220,"['413b89c3-a753-4d36-92be-cdc5bd777d8c', '574c5df6-05ff-499c-b96a-90941857cd06', 'a5f9de27-e0e2-451e-9bbd-08b6663c7014', 'c9c8c41f-8981-42ef-9f0a-d643e0ac62ad']",28,,,,,,,,,,,,,,,,,,,Real Madrid,220,00:16:28.465,Carry,True,2006/2007
,,,,,"[64.1, 40.4]",,,,,,,,,,,,0.040034,,,,,,,,,,,,,,,,12a57d5a-b4e1-4aa3-a565-975ad0ce1c43,601,,"[64.3, 40.4]",68335,16,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Ruud van Nistelrooy,19729.0,Center Forward,35,Real Madrid,220,"['de33b40d-b79a-4b48-8037-ce367c12bc6a', 'ecabc1ca-8fd0-4330-8fe6-552ff2c085a1']",43,,,,,,,,,,,,,,,,,,,Real Madrid,220,00:16:43.184,Carry,,2006/2007
,,,,,"[54.9, 50.1]",,,,,,,,,,,,1.466479,,,,,,,,,,,,,,,,090ad7be-61dc-4178-bee5-2909bf2a3aeb,604,,"[52.2, 50.8]",68335,16,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Mahamadou Diarra,26021.0,Right Defensive Midfield,35,Real Madrid,220,"['d33f7ad7-dfaa-4591-b11b-1f4be7f4a41a', 'e2f76e50-49d1-4c3d-928f-c3e928eb725f']",44,,,,,,,,,,,,,,,,,,,Real Madrid,220,00:16:44.351,Carry,,2006/2007
,,,,,"[83.8, 18.3]",,,,,,,,,,,,1.641325,,,,,,,,,,,,,,,,f681e3dd-62a2-4ab4-bbdd-1ae856303a2a,607,,"[71.9, 10.9]",68335,16,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,José Maria Gutiérrez Hernández,25924.0,Center Attacking Midfield,35,Real Madrid,220,"['8bceda42-ca3f-4dab-82cc-12bc0b2d6aa6', '9c0e97b9-a51e-4674-89c2-1f5ec91c4b41', 'cd95a4fe-93c2-4068-bdf9-23c8ec3b5883']",48,,,,,,,,,,,,,,,,,,,Real Madrid,220,00:16:48.569,Carry,True,2006/2007
,,,,,"[49.1, 56.7]",,,,,,,,,,,,4.405434,,,,,,,,,,,,,,,,745ece83-a262-4701-94cd-813b94dd1888,611,,"[24.3, 67.3]",68335,16,,,,,,,,,,,,,,,,,,,,,,,,,1,From Counter,Lionel Andrés Messi Cuccittini,5503.0,Right Wing,36,Barcelona,217,"['7503d485-c43b-4681-8307-afca907102d9', 'c79e35b6-58d0-4132-8783-f72e08002a67', 'ea4e5c50-35c4-4837-9310-86ba397822c2']",51,,,,,,,,,,,,,,,,,,,Barcelona,217,00:16:51.703,Carry,True,2006/2007
,,,,,"[57.8, 39.6]",,,,,,,,,,,,1.435302,,,,,,,,,,,,,,,,b4487cf7-5101-4b6b-b342-28ebdbc7b882,619,,"[56.1, 35.3]",68335,17,,,,,,,,,,,,,,,,,,,,,,,,,1,From Free Kick,Andrés Iniesta Luján,5216.0,Left Center Midfield,37,Barcelona,217,"['47d7cad2-8b53-4c3a-9316-350f33f9740a', '95b15705-1e3a-41d6-b78b-7dc3349fcd55']",15,,,,,,,,,,,,,,,,,,,Barcelona,217,00:17:15.518,Carry,,2006/2007
,,,,,"[67.9, 38.1]",,,,,,,,,,,,0.08,,,,,,,,,,,,,,,,aa3d491b-dabd-4810-87ff-2375494368cb,622,,"[67.9, 38.1]",68335,17,,,,,,,,,,,,,,,,,,,,,,,,,1,From Free Kick,Anderson Luís de Souza,19757.0,Right Center Midfield,37,Barcelona,217,"['4b470b96-79f6-4484-8e24-e22eab7bed48', '70a0db13-aef2-4616-8d72-bb3b4bf1b35c']",17,,,,,,,,,,,,,,,,,,,Barcelona,217,00:17:17.958,Carry,,2006/2007
,,,,,"[66.3, 15.2]",,,,,,,,,,,,2.266065,,,,,,,,,,,,,,,,ead031c2-41f3-455f-ac5a-9d932b534501,626,,"[63.7, 22.8]",68335,17,,,,,,,,,,,,,,,,,,,,,,,,,1,From Free Kick,Andrés Iniesta Luján,5216.0,Left Center Midfield,37,Barcelona,217,"['492bcf0d-edd6-4f17-a356-97ebe8d47a6f', '74dedd52-4f53-454f-84c5-60e0e18ca44a', 'a92bc0df-051a-4c83-a01c-a7db40e19b1d', 'af891aa7-2d4c-41b6-ba67-23df72f4dbfa']",19,,,,,,,,,,,,,,,,,,,Barcelona,217,00:17:19.321,Carry,True,2006/2007
,,,,,"[65.4, 27.7]",,,,,,,,,,,,2.185735,,,,,,,,,,,,,,,,5c0f4539-0339-4c93-b40c-383843d7e9f9,629,,"[66.3, 15.2]",68335,17,,,,,,,,,,,,,,,,,,,,,,,,,1,From Free Kick,Andrés Iniesta Luján,5216.0,Left Center Midfield,37,Barcelona,217,"['291fdad1-07f3-4b7b-88b7-b95a633ce44e', '74dedd52-4f53-454f-84c5-60e0e18ca44a', 'af891aa7-2d4c-41b6-ba67-23df72f4dbfa']",21,,,,,,,,,,,,,,,,,,,Barcelona,217,00:17:21.587,Carry,True,2006/2007
,,,,,"[47.3, 43.4]",,,,,,,,,,,,1.358148,,,,,,,,,,,,,,,,27cf08a4-ab9d-4ad8-8075-7f8a6740feea,634,,"[35.2, 46.3]",68335,17,,,,,,,,,,,,,,,,,,,,,,,,,1,From Free Kick,Fernando Rubén Gago,26036.0,Left Defensive Midfield,37,Barcelona,217,"['d0f55251-dca0-44ae-8284-8da84f1ec83a', 'ebb2a4e5-780d-4c2e-9511-36567cd31110']",25,,,,,,,,,,,,,,,,,,,Real Madrid,220,00:17:25.705,Carry,,2006/2007
,,,,,"[57.5, 37.9]",,,,,,,,,,,,2.667035,,,,,,,,,,,,,,,,52d4b7c0-835f-490b-b8ea-e9522bf44d6f,637,,"[58.3, 36.6]",68335,17,,,,,,,,,,,,,,,,,,,,,,,,,1,From Free Kick,Ruud van Nistelrooy,19729.0,Center Forward,37,Barcelona,217,"['80acc4d5-2037-4704-a576-6f604d568753', 'c55211ff-dd0c-4083-b16a-8a579416409a', 'c84e88d2-0fc1-4a46-9626-ac3064185e73']",27,,,,,,,,,,,,,,,,,,,Real Madrid,220,00:17:27.941,Carry,True,2006/2007
,,,,,"[62.2, 33.0]",,,,,,,,,,,,0.396275,,,,,,,,,,,,,,,,48cf7254-fe30-41ec-9dc7-6af9974b90d9,643,,"[62.2, 33.0]",68335,17,,,,,,,,,,,,,,,,,,,,,,,,,1,From Free Kick,Anderson Luís de Souza,19757.0,Right Center Midfield,37,Barcelona,217,"['442fdded-7d30-4f67-8496-772df6e7ba16', 'c68907d3-44a8-4042-a054-5756251f376b']",31,,,,,,,,,,,,,,,,,,,Barcelona,217,00:17:31.768,Carry,,2006/2007
,,,,,"[45.6, 53.5]",,,,,,,,,,,,1.298762,,,,,,,,,,,,,,,,2512051e-82e2-4459-a796-46fb4b1c2f7d,647,,"[48.2, 53.5]",68335,17,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Mahamadou Diarra,26021.0,Right Defensive Midfield,38,Real Madrid,220,"['0bdd16a7-9c7d-4e39-902a-85e5a429d378', '1fa7a337-cd74-467a-9981-b005c11d00e5', 'bfa5d131-7485-44d4-ab67-6846578f5b4a', 'd6f210d6-cdb5-4574-94d4-92935aa88192']",33,,,,,,,,,,,,,,,,,,,Real Madrid,220,00:17:33.692,Carry,True,2006/2007
,,,,,"[91.2, 32.6]",,,,,,,,,,,,0.148717,,,,,,,,,,,,,,,,d9dd66ad-e7ee-4774-825a-3e3936f9c58c,652,,"[91.2, 32.6]",68335,17,,,,,,,,,,,,,,,,,,,,,,,,,1,From Free Kick,Ruud van Nistelrooy,19729.0,Center Forward,39,Real Madrid,220,"['1274c8ae-1f6b-4159-9826-fd844719b4df', 'd1d3ff83-ac73-4598-a561-2d7ca02dceca']",49,,,,,,,,,,,,,,,,,,,Real Madrid,220,00:17:49.292,Carry,,2006/2007
,,,,,"[46.3, 47.6]",,,,,,,,,,,,1.5671,,,,,,,,,,,,,,,,f812803c-48a3-48f6-b8ec-b46cb0a7f75f,656,,"[39.6, 45.1]",68335,17,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Rafael Márquez Álvarez,5558.0,Left Defensive Midfield,40,Barcelona,217,"['319259a5-efcb-49e4-9cbf-7bcff48779f4', 'f98caf82-f38e-4f13-94e5-056f4e7d2615']",52,,,,,,,,,,,,,,,,,,,Barcelona,217,00:17:52.430,Carry,,2006/2007
,,,,,"[73.5, 49.3]",,,,,,,,,,,,0.780313,,,,,,,,,,,,,,,,9fe8bcce-e22a-4b23-ac57-41c02304d6bd,661,,"[67.7, 53.3]",68335,17,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Lionel Andrés Messi Cuccittini,5503.0,Right Wing,40,Barcelona,217,"['19f396c4-77ae-448a-8274-fcf2dec47757', '70718ba4-48b2-4a04-bf0c-5706db11882b', 'a0efc42c-2cf0-4f93-9196-beb5836242e9']",57,,,,,,,,,,,,,,,,,,,Barcelona,217,00:17:57.332,Carry,True,2006/2007
,,,,,"[73.3, 41.9]",,,,,,,,,,,,0.96247,,,,,,,,,,,,,,,,8e33d428-e6c7-4d33-82a3-e8087928396a,664,,"[73.5, 49.3]",68335,17,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Lionel Andrés Messi Cuccittini,5503.0,Right Wing,40,Barcelona,217,"['19f396c4-77ae-448a-8274-fcf2dec47757', '70718ba4-48b2-4a04-bf0c-5706db11882b', 'e9d1a566-c63f-49a0-bda6-1fa02c143ba6']",58,,,,,,,,,,,,,,,,,,,Barcelona,217,00:17:58.112,Carry,True,2006/2007
,,,,,"[111.2, 32.9]",,,,,,,,,,,,0.911623,,,,,,,,,,,,,,,,f513dea7-d7c5-4f33-bc4f-3b2122b6fb48,669,,"[111.0, 28.7]",68335,18,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Samuel Eto''o Fils,19298.0,Center Forward,40,Barcelona,217,"['4f3705ed-1c64-4125-825e-417fb1853a40', '82c70e58-07dc-48c8-9b7f-831e9c91d7fc']",3,,,,,,,,,,,,,,,,,,,Barcelona,217,00:18:03.158,Carry,,2006/2007
,,,,,"[111.6, 2.2]",,,,,,,,,,,,0.83695203,,,,,,,,,,,,,,,,8198ec47-e101-4738-b16d-696a6b8f2141,674,,"[114.4, 2.9]",68335,18,,,,,,,,,,,,,,,,,,,,,,,,,1,From Corner,Samuel Eto''o Fils,19298.0,Center Forward,41,Barcelona,217,"['ef1be387-bfca-498e-b764-214c556501f4', 'fb5752f3-f9d3-4267-b677-ee18c96cf86f']",14,,,,,,,,,,,,,,,,,,,Barcelona,217,00:18:14.077,Carry,,2006/2007
,,,,,"[84.6, 56.7]",,,,,,,,,,,,0.968461,,,,,,,,,,,,,,,,61b9e2e3-6831-4c5b-b422-965c1777d54d,685,,"[81.9, 57.1]",68335,18,,,,,,,,,,,,,,,,,,,,,,,,,1,From Goal Kick,Gonzalo Gerardo Higuaín,5497.0,Left Wing,42,Real Madrid,220,"['a8bd56fb-8e66-45e6-a1f0-eb952f6b08e8', 'b2cecaf8-ebfa-4994-bf6d-82ad295fb366']",51,,,,,,,,,,,,,,,,,,,Real Madrid,220,00:18:51.809,Carry,,2006/2007
