bad_behaviour_card,ball_receipt_outcome,ball_recovery_recovery_failure,block_save_block,carry_end_location,clearance_aerial_won,clearance_body_part,clearance_head,clearance_left_foot,clearance_right_foot,counterpress,dribble_nutmeg,dribble_outcome,dribble_overrun,duel_outcome,duel_type,duration,foul_committed_advantage,foul_committed_card,foul_committed_offensive,foul_committed_penalty,foul_committed_type,foul_won_advantage,foul_won_defensive,goalkeeper_body_part,goalkeeper_end_location,goalkeeper_outcome,goalkeeper_position,goalkeeper_technique,goalkeeper_type,id,index,injury_stoppage_in_chain,interception_outcome,location,match_id,minute,off_camera,out,pass_aerial_won,pass_angle,pass_assisted_shot_id,pass_body_part,pass_cross,pass_cut_back,pass_end_location,pass_goal_assist,pass_height,pass_inswinging,pass_length,pass_miscommunication,pass_no_touch,pass_outcome,pass_outswinging,pass_recipient,pass_recipient_id,pass_shot_assist,pass_switch,pass_technique,pass_through_ball,pass_type,period,play_pattern,player,player_id,position,possession,possession_team,possession_team_id,related_events,second,shot_body_part,shot_end_location,shot_first_time,shot_freeze_frame,shot_key_pass_id,shot_one_on_one,shot_outcome,shot_statsbomb_xg,shot_technique,shot_type,substitution_outcome,substitution_outcome_id,substitution_replacement,substitution_replacement_id,tactics,team,team_id,timestamp,type,under_pressure,season_name
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,dba7a883-8605-4671-ab01-2bc6cc17fef9,1960,,,"[51.4, 5.9]",68361,48,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Thierry Henry,15516.0,Left Wing,111,Barcelona,217,['3aae68b6-ba77-4f9c-b3c6-52868a568ad4'],58,,,,,,,,,,,,,,,,Barcelona,217,00:03:58.316,Ball Receipt*,,2007/2008
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,d617de2c-e033-44b3-9431-a714f4439810,1965,,,"[76.7, 51.6]",68361,49,,,,,,,,,,,,,,,,,,,,,,,,,2,From Free Kick,Mahamadou Diarra,26021.0,Right Center Midfield,112,Real Madrid,220,['36a82cdb-6875-48de-ac4e-16ec982533f6'],57,,,,,,,,,,,,,,,,Real Madrid,220,00:04:57.886,Ball Receipt*,,2007/2008
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,714c872f-8024-41ed-9dd2-826907274d00,1968,,,"[90.2, 41.6]",68361,49,,,,,,,,,,,,,,,,,,,,,,,,,2,From Free Kick,Raúl González Blanco,15607.0,Center Forward,112,Real Madrid,220,['558004ee-7368-4f09-ac7b-44bceac1bc57'],59,,,,,,,,,,,,,,,,Real Madrid,220,00:04:59.082,Ball Receipt*,,2007/2008
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,269febe2-b65b-4e61-93b3-7b277f1454d5,1971,,,"[82.6, 42.9]",68361,50,,,,,,,,,,,,,,,,,,,,,,,,,2,From Free Kick,Mahamadou Diarra,26021.0,Right Center Midfield,112,Real Madrid,220,['faac7b2b-c6e4-4e08-8ea2-b2e161184cad'],2,,,,,,,,,,,,,,,,Real Madrid,220,00:05:02.168,Ball Receipt*,,2007/2008
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,f0615d81-b61e-4d9f-86c6-6ab00f5b25b6,1974,,,"[79.5, 39.2]",68361,50,,,,,,,,,,,,,,,,,,,,,,,,,2,From Free Kick,José Maria Gutiérrez Hernández,25924.0,Center Attacking Midfield,112,Real Madrid,220,['2a2f3522-484e-439d-8e05-cf356bae4845'],3,,,,,,,,,,,,,,,,Real Madrid,220,00:05:03.665,Ball Receipt*,,2007/2008
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,d3d6d380-a40e-42a2-be1f-2b9b04d5bb41,1978,,,"[82.6, 30.5]",68361,50,,,,,,,,,,,,,,,,,,,,,,,,,2,From Free Kick,Wesley Sneijder,4409.0,Right Wing,112,Real Madrid,220,['8185f918-5f0d-4c92-a7b2-9db52bc44ae6'],5,,,,,,,,,,,,,,,,Real Madrid,220,00:05:05.241,Ball Receipt*,,2007/2008
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,f7321a1d-6f35-4c85-9ac2-6e7891081068,1981,,,"[91.7, 36.0]",68361,50,,,,,,,,,,,,,,,,,,,,,,,,,2,From Free Kick,Mahamadou Diarra,26021.0,Right Center Midfield,112,Real Madrid,220,['6fb0bda2-2571-4d28-9b02-945b944f19c8'],6,,,,,,,,,,,,,,,,Real Madrid,220,00:05:06.992,Ball Receipt*,,2007/2008
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,d3cc36c6-48ea-43dd-8808-9ed05e7dc163,1984,,,"[82.0, 39.4]",68361,50,,,,,,,,,,,,,,,,,,,,,,,,,2,From Free Kick,Wesley Sneijder,4409.0,Right Wing,112,Real Madrid,220,['4bd2539b-9ee8-41ed-abe8-458665ffce32'],7,,,,,,,,,,,,,,,,Real Madrid,220,00:05:07.733,Ball Receipt*,,2007/2008
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3a6dddc0-879c-4ac5-b8dd-7974b96b8b46,1987,,,"[93.0, 41.6]",68361,50,,,,,,,,,,,,,,,,,,,,,,,,,2,From Free Kick,Arjen Robben,8218.0,Left Wing,112,Real Madrid,220,['09c75271-a4c9-4af1-8064-c3f43b19e4d3'],8,,,,,,,,,,,,,,,,Real Madrid,220,00:05:08.593,Ball Receipt*,,2007/2008
,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,d49afe42-cd54-4da4-ad5c-d08ce48f6626,1990,,,"[119.1, 24.5]",68361,50,,,,,,,,,,,,,,,,,,,,,,,,,2,From Free Kick,Marcelo Vieira da Silva Júnior,5552.0,Left Back,112,Real Madrid,220,['8a1f8000-0ac2-4cb3-896c-d3eaf956e107'],12,,,,,,,,,,,,,,,,Real Madrid,220,00:05:12.807,Ball Receipt*,,2007/2008
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,76b9c957-f2a3-4941-b835-17a38922ffad,1992,,,"[53.0, 52.4]",68361,50,,,,,,,,,,,,,,,,,,,,,,,,,2,From Free Kick,Giovani dos Santos Ramírez,5987.0,Right Wing,113,Barcelona,217,['875bc795-52f2-435e-8cc1-24e3c752bf32'],41,,,,,,,,,,,,,,,,Barcelona,217,00:05:41.683,Ball Receipt*,,2007/2008
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3e3505c4-d240-445d-bc87-4c601bde9d2d,1996,,,"[63.6, 75.4]",68361,50,,,,,,,,,,,,,,,,,,,,,,,,,2,From Free Kick,Lionel Andrés Messi Cuccittini,5503.0,Center Attacking Midfield,114,Barcelona,217,['915dcbfa-ebb0-466c-9fa0-80b14f7b5b19'],48,,,,,,,,,,,,,,,,Barcelona,217,00:05:48.742,Ball Receipt*,,2007/2008
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,bc05f607-f111-4a18-b61b-f258acd94d4a,2007,,,"[84.0, 69.7]",68361,51,,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Giovani dos Santos Ramírez,5987.0,Right Wing,115,Barcelona,217,['e7763b32-caab-4c67-bbb0-4c41f3f0e3b8'],0,,,,,,,,,,,,,,,,Barcelona,217,00:06:00.721,Ball Receipt*,,2007/2008
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,57a43a9a-8700-42ef-8a2d-c209a7500381,2014,,,"[40.7, 18.4]",68361,51,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Wesley Sneijder,4409.0,Right Wing,116,Real Madrid,220,['3f521f88-e71a-4e74-9f00-31f5db33f8c2'],3,,,,,,,,,,,,,,,,Real Madrid,220,00:06:03.617,Ball Receipt*,,2007/2008
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5d458664-9f29-47dd-a308-192c2501d134,2018,,,"[60.4, 4.7]",68361,51,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Fernando Rubén Gago,26036.0,Left Center Midfield,116,Real Madrid,220,"['bde063b3-bcde-456d-bf2f-0bb27d284a2f', 'c838adb1-f34b-43c5-99fa-385e43bdefc0']",5,,,,,,,,,,,,,,,,Real Madrid,220,00:06:05.414,Ball Receipt*,True,2007/2008
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6f9e0401-4969-4ea7-a65c-fc96a5eef84b,2020,,,"[58.7, 24.7]",68361,51,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,José Maria Gutiérrez Hernández,25924.0,Center Attacking Midfield,116,Real Madrid,220,['72925841-d846-4266-8891-8be64e29a023'],6,,,,,,,,,,,,,,,,Real Madrid,220,00:06:06.579,Ball Receipt*,,2007/2008
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5cadb671-10a5-4709-8bcf-bfa8869a9757,2023,,,"[56.2, 14.4]",68361,51,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Wesley Sneijder,4409.0,Right Wing,116,Real Madrid,220,['a0df3671-cf5d-4c8b-b88a-f637302051cd'],7,,,,,,,,,,,,,,,,Real Madrid,220,00:06:07.627,Ball Receipt*,,2007/2008
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,f3ffb932-d4d7-42d4-800a-e151b57655e1,2026,,,"[107.6, 14.0]",68361,51,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Arjen Robben,8218.0,Left Wing,116,Real Madrid,220,"['044fd989-a2ab-4ecd-b1c5-c3e3b4195f94', '5fb219fe-3213-46f2-8c19-581ddbdd8e96']",11,,,,,,,,,,,,,,,,Real Madrid,220,00:06:11.469,Ball Receipt*,True,2007/2008
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,f1b474ff-0b6f-4ef3-b7c7-5346bcae6344,2031,,,"[97.5, 8.2]",68361,51,,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Wesley Sneijder,4409.0,Right Wing,117,Real Madrid,220,['185ab5ac-4486-4413-938d-e35c3d93d151'],33,,,,,,,,,,,,,,,,Real Madrid,220,00:06:33.093,Ball Receipt*,,2007/2008
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,154e8311-1904-42f5-b74e-ec1b2da00030,2034,,,"[103.9, 11.7]",68361,51,,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Arjen Robben,8218.0,Left Wing,117,Real Madrid,220,['71f4c2ba-0c17-40a6-8576-9909320170b3'],35,,,,,,,,,,,,,,,,Real Madrid,220,00:06:35.257,Ball Receipt*,,2007/2008
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,84b5848e-8ae4-4e47-8551-0eed1277f8e0,2036,,,"[110.9, 3.4]",68361,51,,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Marcelo Vieira da Silva Júnior,5552.0,Left Back,117,Real Madrid,220,['e66c92a2-73e4-4a86-9b39-dd86f32d62ee'],36,,,,,,,,,,,,,,,,Real Madrid,220,00:06:36.656,Ball Receipt*,,2007/2008
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7a687f9b-5e93-4928-b795-8def92f2df38,2042,,,"[17.8, 74.6]",68361,51,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Gnégnéri Yaya Touré,3087.0,Left Center Midfield,118,Barcelona,217,['5cf6c89b-9b58-4f94-a950-c394937963bc'],39,,,,,,,,,,,,,,,,Barcelona,217,00:06:39.300,Ball Receipt*,,2007/2008
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,c34b0019-28b5-4028-9115-36de014629ba,2046,,,"[24.1, 69.3]",68361,51,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Lionel Andrés Messi Cuccittini,5503.0,Center Attacking Midfield,118,Barcelona,217,['9a56769b-1098-4b75-89c8-d94b3b1e14dc'],42,,,,,,,,,,,,,,,,Barcelona,217,00:06:42.164,Ball Receipt*,,2007/2008
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,63598e6c-0ec0-4259-89f2-dba050121a94,2050,,,"[16.7, 67.8]",68361,51,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Carles Puyol i Saforcada,20125.0,Right Center Back,118,Barcelona,217,['859a7d12-61e8-458a-a8d9-5b790b99a862'],43,,,,,,,,,,,,,,,,Barcelona,217,00:06:43.783,Ball Receipt*,,2007/2008
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,019bc197-baaa-496c-891c-a2f00181e8c3,2057,,,"[71.1, 26.8]",68361,51,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Fernando Rubén Gago,26036.0,Left Center Midfield,119,Real Madrid,220,"['198f93d9-fb8b-4889-8b9f-929aa6a24452', '7240a886-c761-4d68-a72d-176b5e59f611']",47,,,,,,,,,,,,,,,,Real Madrid,220,00:06:47.702,Ball Receipt*,True,2007/2008
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8053c590-2a9f-4727-b05e-a53a718c2763,2060,,,"[81.2, 8.2]",68361,51,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Marcelo Vieira da Silva Júnior,5552.0,Left Back,119,Real Madrid,220,['65426805-2632-4833-8eab-3903e43093ea'],48,,,,,,,,,,,,,,,,Real Madrid,220,00:06:48.999,Ball Receipt*,,2007/2008
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,59f7f493-5017-47c8-b5e7-8c3b6184f3ab,2064,,,"[50.0, 8.0]",68361,51,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Iván Gabriel Heinze,26176.0,Left Center Back,119,Real Madrid,220,"['abf8a7f5-a3a5-4007-9f0c-eb88903b4d84', 'f118aad0-26b5-4910-851f-a97f651390ab']",52,,,,,,,,,,,,,,,,Real Madrid,220,00:06:52.183,Ball Receipt*,True,2007/2008
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,be15f1ad-e871-455c-90b4-ba9e94719fa8,2069,,,"[54.3, 19.9]",68361,52,,,,,,,,,,,,,,,,,,,,,,,,,2,From Free Kick,Mahamadou Diarra,26021.0,Right Center Midfield,120,Real Madrid,220,['41d55565-f5d4-4b03-8ae2-1b99a2686658'],1,,,,,,,,,,,,,,,,Real Madrid,220,00:07:01.342,Ball Receipt*,,2007/2008
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,af8e0dfb-7dee-425f-bcc8-380c0315ca8b,2071,,,"[58.2, 35.8]",68361,52,,,,,,,,,,,,,,,,,,,,,,,,,2,From Free Kick,Fernando Rubén Gago,26036.0,Left Center Midfield,120,Real Madrid,220,['e4d4b96e-2f2e-4052-a246-76ae4687993e'],3,,,,,,,,,,,,,,,,Real Madrid,220,00:07:03.281,Ball Receipt*,,2007/2008
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,36af7073-eb2d-43f4-a1b2-8386111af856,2074,,,"[44.1, 38.8]",68361,52,,,,,,,,,,,,,,,,,,,,,,,,,2,From Free Kick,Kléper Laveran Lima Ferreira,20016.0,Right Center Back,120,Real Madrid,220,['dd7fd844-a9e3-4d40-ad78-e0e21b30fdac'],5,,,,,,,,,,,,,,,,Real Madrid,220,00:07:05.143,Ball Receipt*,,2007/2008
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6baed54a-3f55-406c-9b87-ef1501c3048a,2077,,,"[58.3, 50.7]",68361,52,,,,,,,,,,,,,,,,,,,,,,,,,2,From Free Kick,José Maria Gutiérrez Hernández,25924.0,Center Attacking Midfield,120,Real Madrid,220,['3eebc96f-df16-4fbd-b3ac-7d3b7537983b'],7,,,,,,,,,,,,,,,,Real Madrid,220,00:07:07.385,Ball Receipt*,,2007/2008
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,a2f6f5e3-8882-470d-92ff-e58b6c374353,2080,,,"[57.6, 34.2]",68361,52,,,,,,,,,,,,,,,,,,,,,,,,,2,From Free Kick,Mahamadou Diarra,26021.0,Right Center Midfield,120,Real Madrid,220,['d51102b9-fd51-404b-a176-8bc35c967d7e'],10,,,,,,,,,,,,,,,,Real Madrid,220,00:07:10.483,Ball Receipt*,,2007/2008
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,60bc9647-225b-4665-ae00-37e1c580b1a8,2084,,,"[65.7, 42.5]",68361,52,,,,,,,,,,,,,,,,,,,,,,,,,2,From Free Kick,José Maria Gutiérrez Hernández,25924.0,Center Attacking Midfield,120,Real Madrid,220,['fe0eea95-5e32-47a6-b9cc-ea1599083e11'],14,,,,,,,,,,,,,,,,Real Madrid,220,00:07:14.270,Ball Receipt*,,2007/2008
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,e55dcafb-d44a-4b35-9e43-dabd708d1870,2087,,,"[74.8, 48.6]",68361,52,,,,,,,,,,,,,,,,,,,,,,,,,2,From Free Kick,Wesley Sneijder,4409.0,Right Wing,120,Real Madrid,220,['57249240-9b7a-4624-86f9-dd9b6cf2b9aa'],15,,,,,,,,,,,,,,,,Real Madrid,220,00:07:15.676,Ball Receipt*,,2007/2008
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,fd8f4d61-41df-424c-9163-a40827e030e1,2090,,,"[78.2, 29.9]",68361,52,,,,,,,,,,,,,,,,,,,,,,,,,2,From Free Kick,Mahamadou Diarra,26021.0,Right Center Midfield,120,Real Madrid,220,['6a208d62-8ebf-4b2d-87e5-261af1e486c8'],16,,,,,,,,,,,,,,,,Real Madrid,220,00:07:16.511,Ball Receipt*,,2007/2008
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,623d5dc9-ffa5-44d5-97cf-b872e0714df0,2094,,,"[49.5, 48.3]",68361,52,,,,,,,,,,,,,,,,,,,,,,,,,2,From Free Kick,Xavier Hernández Creus,20131.0,Right Center Midfield,120,Real Madrid,220,['9d5088b0-d47c-4b38-959d-90f45cabbcee'],18,,,,,,,,,,,,,,,,Barcelona,217,00:07:18.727,Ball Receipt*,,2007/2008
,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,d73cb858-4a5a-4f8d-ad66-8230252f9273,2097,,,"[97.1, 63.9]",68361,52,,,,,,,,,,,,,,,,,,,,,,,,,2,From Free Kick,Giovani dos Santos Ramírez,5987.0,Right Wing,120,Real Madrid,220,['21ec4c07-bcdc-4f74-ad92-76e3161000b2'],26,,,,,,,,,,,,,,,,Barcelona,217,00:07:26.760,Ball Receipt*,,2007/2008
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1b50974a-727f-4ab7-ad0a-863958119d85,2100,,,"[9.3, 30.9]",68361,52,,,,,,,,,,,,,,,,,,,,,,,,,2,From Free Kick,Iker Casillas Fernández,11179.0,Goalkeeper,120,Real Madrid,220,"['96545e1a-08a2-4118-895d-be49a995eb5e', 'af1ee29f-e53d-42e1-abd4-2c62c5292edc']",28,,,,,,,,,,,,,,,,Real Madrid,220,00:07:28.786,Ball Receipt*,True,2007/2008
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2c9a169d-ac7e-4e68-93b3-d727200e9c62,2104,,,"[66.7, 58.5]",68361,52,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Xavier Hernández Creus,20131.0,Right Center Midfield,121,Barcelona,217,['cd9082a9-90f4-4a40-aa0c-b22af453efd5'],32,,,,,,,,,,,,,,,,Barcelona,217,00:07:32.611,Ball Receipt*,,2007/2008
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1ebc767a-424f-4a26-a81d-3d8ea4682400,2107,,,"[79.7, 37.4]",68361,52,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Bojan Krkíc Pérez,4913.0,Center Forward,121,Barcelona,217,['c03d57e9-8aaa-47b3-836d-9c0376590346'],34,,,,,,,,,,,,,,,,Barcelona,217,00:07:34.991,Ball Receipt*,,2007/2008
,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,d0f00538-0fbd-495f-811e-83748b7f808a,2110,,,"[93.5, 44.8]",68361,52,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Lionel Andrés Messi Cuccittini,5503.0,Center Attacking Midfield,121,Barcelona,217,['e191a326-70b9-4ea3-af3e-2d14b814af2e'],36,,,,,,,,,,,,,,,,Barcelona,217,00:07:36.867,Ball Receipt*,,2007/2008
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,168b18a5-ec15-4d8a-b4e1-8a837df3d12d,2115,,,"[111.6, 65.8]",68361,52,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Giovani dos Santos Ramírez,5987.0,Right Wing,121,Barcelona,217,['d399cadf-355d-4dc7-be0e-d99ce1f056f1'],41,,,,,,,,,,,,,,,,Barcelona,217,00:07:41.198,Ball Receipt*,,2007/2008
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9e1beed1-7602-45b9-bfe3-81096403df72,2124,,,"[25.2, 50.1]",68361,52,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Mahamadou Diarra,26021.0,Right Center Midfield,122,Real Madrid,220,['e0745e1b-175f-4573-9b38-bddaf58c3c2c'],49,,,,,,,,,,,,,,,,Real Madrid,220,00:07:49.662,Ball Receipt*,,2007/2008
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,b98f2f4d-7c92-4ba9-bdea-5e675a91a347,2128,,,"[71.5, 78.4]",68361,52,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Arjen Robben,8218.0,Left Wing,122,Real Madrid,220,"['82e7bb1f-07bb-4d97-90ab-64adaf81273a', '9039ef22-17e8-40f2-8d83-d79c02e6acd3']",52,,,,,,,,,,,,,,,,Real Madrid,220,00:07:52.543,Ball Receipt*,True,2007/2008
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,639bcc6e-3e0a-47ff-ba21-1ed3f79cd480,2131,,,"[65.9, 59.2]",68361,52,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Fernando Rubén Gago,26036.0,Left Center Midfield,122,Real Madrid,220,['557789f3-e47b-4680-bf31-bab88969565d'],56,,,,,,,,,,,,,,,,Real Madrid,220,00:07:56.281,Ball Receipt*,,2007/2008
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3495791b-5793-454a-a9c0-3470816ea1b5,2134,,,"[69.0, 29.3]",68361,53,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Wesley Sneijder,4409.0,Right Wing,122,Real Madrid,220,['709eb246-6255-4c97-90ce-a6102867e2e9'],0,,,,,,,,,,,,,,,,Real Madrid,220,00:08:00.089,Ball Receipt*,,2007/2008
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,a667eae0-bc3a-4c6a-a64e-366ab9bc599b,2137,,,"[86.5, 39.4]",68361,53,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,José Maria Gutiérrez Hernández,25924.0,Center Attacking Midfield,122,Real Madrid,220,['c1ee3769-92dc-429a-a04a-325a7cc9d175'],2,,,,,,,,,,,,,,,,Real Madrid,220,00:08:02.355,Ball Receipt*,,2007/2008
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,03906e34-aa8c-4f8e-b66b-60b1e2d96784,2140,,,"[81.2, 40.6]",68361,53,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Mahamadou Diarra,26021.0,Right Center Midfield,122,Real Madrid,220,['28c612ce-8a00-462c-be83-9bfd471a5996'],7,,,,,,,,,,,,,,,,Real Madrid,220,00:08:07.813,Ball Receipt*,,2007/2008
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,e049d8d3-27ef-49fb-acc3-5ef07dbd4711,2145,,,"[32.4, 55.4]",68361,53,,,,,,,,,,,,,,,,,,,,,,,,,2,From Keeper,Gnégnéri Yaya Touré,3087.0,Left Center Midfield,123,Barcelona,217,['86d077ea-3aaa-406c-b130-c512574e271b'],22,,,,,,,,,,,,,,,,Barcelona,217,00:08:22.204,Ball Receipt*,,2007/2008
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,e3b10ed8-d378-462a-b51a-be5a7ff75df1,2154,,,"[99.7, 24.5]",68361,53,,,,,,,,,,,,,,,,,,,,,,,,,2,From Keeper,Raúl González Blanco,15607.0,Center Forward,123,Barcelona,217,['673f77c9-b2d3-4c53-8bd4-0e83dbc19b88'],26,,,,,,,,,,,,,,,,Real Madrid,220,00:08:26.210,Ball Receipt*,,2007/2008
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,bdc02dba-bc57-42fc-9b2c-9f2b5efd3285,2167,,,"[45.6, 75.2]",68361,53,,,,,,,,,,,,,,,,,,,,,,,,,2,From Keeper,Lionel Andrés Messi Cuccittini,5503.0,Center Attacking Midfield,123,Barcelona,217,['ea2397ab-ad97-4ca5-bb60-672573475476'],39,,,,,,,,,,,,,,,,Barcelona,217,00:08:39.078,Ball Receipt*,,2007/2008
,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4f491290-018b-408e-98ae-e111aaddf19e,2171,,,"[74.3, 78.9]",68361,53,,,,,,,,,,,,,,,,,,,,,,,,,2,From Keeper,Giovani dos Santos Ramírez,5987.0,Right Wing,123,Barcelona,217,['e98e54a3-9338-4e73-96d2-203909f264dd'],42,,,,,,,,,,,,,,,,Barcelona,217,00:08:42.654,Ball Receipt*,,2007/2008
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1685b5d6-d79d-4e5b-b8e7-5a8e6fd339ad,2173,,,"[50.4, 17.1]",68361,54,,,,,,,,,,,,,,,,,,,,,,,,,2,From Free Kick,Mahamadou Diarra,26021.0,Right Center Midfield,124,Real Madrid,220,['74ac84ff-459a-4b18-b2c3-e20c54a9d52a'],13,,,,,,,,,,,,,,,,Real Madrid,220,00:09:13.212,Ball Receipt*,,2007/2008
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,e20ae19b-a87e-42b3-872c-7eae645d1a7c,2175,,,"[51.9, 55.9]",68361,54,,,,,,,,,,,,,,,,,,,,,,,,,2,From Free Kick,José Maria Gutiérrez Hernández,25924.0,Center Attacking Midfield,124,Real Madrid,220,['f1e27e14-0673-4e55-9749-293981c39e7f'],14,,,,,,,,,,,,,,,,Real Madrid,220,00:09:14.699,Ball Receipt*,,2007/2008
,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3611680d-6fb8-4c73-bbb6-09f78b61931d,2177,,,"[62.4, 51.4]",68361,54,,,,,,,,,,,,,,,,,,,,,,,,,2,From Free Kick,Mahamadou Diarra,26021.0,Right Center Midfield,124,Real Madrid,220,['56959c6e-fdbd-462b-9119-3ee76bda0c35'],16,,,,,,,,,,,,,,,,Real Madrid,220,00:09:16.108,Ball Receipt*,,2007/2008
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,f2e65167-0219-41e9-a44c-be0dd8e695a6,2180,,,"[83.0, 75.3]",68361,54,,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Mahamadou Diarra,26021.0,Right Center Midfield,125,Real Madrid,220,['5331a46f-2b55-4197-8b3f-8db8d84b614c'],33,,,,,,,,,,,,,,,,Real Madrid,220,00:09:33.520,Ball Receipt*,,2007/2008
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,14cfc410-05e1-4a27-9011-86f9f5fbf081,2182,,,"[82.6, 65.6]",68361,54,,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Raúl González Blanco,15607.0,Center Forward,125,Real Madrid,220,['10594fd0-72e5-454f-9feb-2d7b3d0a167a'],34,,,,,,,,,,,,,,,,Real Madrid,220,00:09:34.624,Ball Receipt*,,2007/2008
,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7bfb3ae4-3b42-4f57-b801-ddfd9600fab0,2184,,,"[76.9, 60.1]",68361,54,,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Arjen Robben,8218.0,Left Wing,125,Real Madrid,220,['353542a8-1f27-4a1a-8cb7-aaaea05338db'],35,,,,,,,,,,,,,,,,Real Madrid,220,00:09:35.815,Ball Receipt*,,2007/2008
