ball_receipt_outcome,ball_recovery_offensive,ball_recovery_recovery_failure,block_deflection,block_offensive,carry_end_location,clearance_aerial_won,clearance_body_part,clearance_head,clearance_left_foot,clearance_right_foot,counterpress,dribble_nutmeg,dribble_outcome,dribble_overrun,duel_outcome,duel_type,duration,foul_committed_advantage,foul_committed_card,foul_committed_type,foul_won_advantage,foul_won_defensive,goalkeeper_body_part,goalkeeper_end_location,goalkeeper_lost_out,goalkeeper_outcome,goalkeeper_position,goalkeeper_shot_saved_to_post,goalkeeper_technique,goalkeeper_type,id,index,interception_outcome,location,match_id,minute,miscontrol_aerial_won,off_camera,out,pass_aerial_won,pass_angle,pass_assisted_shot_id,pass_body_part,pass_cross,pass_deflected,pass_end_location,pass_goal_assist,pass_height,pass_inswinging,pass_length,pass_miscommunication,pass_no_touch,pass_outcome,pass_outswinging,pass_recipient,pass_recipient_id,pass_shot_assist,pass_switch,pass_technique,pass_through_ball,pass_type,period,play_pattern,player,player_id,position,possession,possession_team,possession_team_id,related_events,second,shot_body_part,shot_end_location,shot_first_time,shot_freeze_frame,shot_key_pass_id,shot_one_on_one,shot_open_goal,shot_outcome,shot_saved_to_post,shot_statsbomb_xg,shot_technique,shot_type,substitution_outcome,substitution_outcome_id,substitution_replacement,substitution_replacement_id,tactics,team,team_id,timestamp,type,under_pressure,season_name
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9c080b49-0066-4341-a7d0-6125af884f9e,1404,,"[98.9, 72.1]",69143,35,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Lionel Andrés Messi Cuccittini,5503.0,Right Wing,63,Barcelona,217,['24e44bac-dace-4aa7-9e70-e05c1c6428fb'],28,,,,,,,,,,,,,,,,,,Barcelona,217,00:35:28.587,Ball Receipt*,,2007/2008
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,b6cb0500-9214-4551-88d3-43daa66ed3cc,1414,,"[83.0, 65.4]",69143,35,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Oleguer Presas Renom,25873.0,Right Back,63,Barcelona,217,['2d205902-5939-428a-bc50-45a293db086f'],38,,,,,,,,,,,,,,,,,,Barcelona,217,00:35:38.292,Ball Receipt*,,2007/2008
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,a4480774-b358-424d-b36f-f225d650097c,1417,,"[93.0, 70.1]",69143,35,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Anderson Luís de Souza,19757.0,Left Center Midfield,63,Barcelona,217,['2efefbe7-d936-4aca-8792-3d827e8ee1c6'],39,,,,,,,,,,,,,,,,,,Barcelona,217,00:35:39.349,Ball Receipt*,,2007/2008
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8a41f7c4-15b6-4d82-8700-86005f3d6fa1,1421,,"[80.4, 75.8]",69143,35,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Oleguer Presas Renom,25873.0,Right Back,63,Barcelona,217,['7fc47cc3-1f57-4379-8041-e345f3f4149f'],44,,,,,,,,,,,,,,,,,,Barcelona,217,00:35:44.377,Ball Receipt*,,2007/2008
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,13a4c89d-eb63-4072-859c-1d544b1c61f5,1425,,"[87.9, 76.0]",69143,35,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Anderson Luís de Souza,19757.0,Left Center Midfield,63,Barcelona,217,['7321fd78-c834-4fd7-8913-ce7606e0d475'],47,,,,,,,,,,,,,,,,,,Barcelona,217,00:35:47.348,Ball Receipt*,,2007/2008
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0601a85f-e804-4c61-ab66-35216b513d86,1432,,"[32.1, 23.4]",69143,35,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Free Kick,Peter Luccin,26123.0,Center Defensive Midfield,64,Real Zaragoza,395,['d383b2d0-f5c6-4557-b8d9-c72c65b0fdd9'],56,,,,,,,,,,,,,,,,,,Real Zaragoza,395,00:35:56.806,Ball Receipt*,,2007/2008
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3b9c95ec-3087-402e-80bd-763e3a8db4a9,1434,,"[42.0, 24.0]",69143,35,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Free Kick,Alberto Zapater Arjol,24520.0,Right Center Midfield,64,Real Zaragoza,395,['3fb9475d-990e-4838-963a-1781f754344a'],59,,,,,,,,,,,,,,,,,,Real Zaragoza,395,00:35:59.148,Ball Receipt*,,2007/2008
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0895e0e2-06e7-41db-8853-79fc907d9886,1437,,"[36.7, 59.1]",69143,36,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Free Kick,Carlos Andrés Diogo Enseñat,26022.0,Right Back,64,Real Zaragoza,395,['809cd45f-33c0-4444-92f7-138885d7f1bb'],1,,,,,,,,,,,,,,,,,,Real Zaragoza,395,00:36:01.624,Ball Receipt*,,2007/2008
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5769d34e-68f5-4b90-bb4e-81e37f06bfe2,1440,,"[50.3, 54.3]",69143,36,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Free Kick,Alberto Zapater Arjol,24520.0,Right Center Midfield,64,Real Zaragoza,395,['749b81b1-2205-48f0-858e-6d76c81b57ca'],3,,,,,,,,,,,,,,,,,,Real Zaragoza,395,00:36:03.907,Ball Receipt*,,2007/2008
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,57d056e5-75e2-48cf-a5ff-c8dc4374a9e4,1444,,"[45.9, 30.4]",69143,36,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Free Kick,Francisco Pavón Barahona,26215.0,Left Center Back,64,Real Zaragoza,395,['d6248afa-f959-46ac-a6b6-4f4cdcda4996'],8,,,,,,,,,,,,,,,,,,Real Zaragoza,395,00:36:08.717,Ball Receipt*,,2007/2008
Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ecc18204-a674-4879-8c93-a526b1fa251e,1448,,"[87.0, 34.7]",69143,36,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Free Kick,Ricardo de Oliveira,25274.0,Left Center Forward,64,Real Zaragoza,395,['334581fc-3ff8-4af7-ac14-431cee8a1faf'],13,,,,,,,,,,,,,,,,,,Real Zaragoza,395,00:36:13.327,Ball Receipt*,,2007/2008
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,995cb7bc-b379-40e7-84b3-cd35f1d36a69,1452,,"[41.5, 37.0]",69143,36,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Xavier Hernández Creus,20131.0,Right Center Midfield,65,Barcelona,217,['7b83d697-d777-490a-8bd5-85d12954fda8'],16,,,,,,,,,,,,,,,,,,Barcelona,217,00:36:16.744,Ball Receipt*,,2007/2008
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,e4a67d24-5e51-4f1f-92ab-bef0a9ef66f5,1455,,"[42.6, 11.5]",69143,36,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Eric-Sylvain Bilal Abidal,20177.0,Left Back,65,Barcelona,217,['4a960206-ab21-4e1f-8e9f-f72d530e3842'],20,,,,,,,,,,,,,,,,,,Barcelona,217,00:36:20.389,Ball Receipt*,,2007/2008
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,d47d03d8-16fa-40fe-9548-5c3a3f6b7e03,1458,,"[43.8, 22.5]",69143,36,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Xavier Hernández Creus,20131.0,Right Center Midfield,65,Barcelona,217,['ce67276c-302b-436a-9ee4-2fbcfe209de2'],21,,,,,,,,,,,,,,,,,,Barcelona,217,00:36:21.544,Ball Receipt*,,2007/2008
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,70ee7b46-8b18-496f-af13-93e136507b11,1461,,"[39.3, 41.9]",69143,36,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Rafael Márquez Álvarez,5558.0,Right Center Back,65,Barcelona,217,['11c03768-0274-4a15-a641-d357dfb101f1'],25,,,,,,,,,,,,,,,,,,Barcelona,217,00:36:25.615,Ball Receipt*,,2007/2008
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ca7db877-482b-43c7-91ad-3b0b7e114ec0,1464,,"[44.6, 72.9]",69143,36,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Oleguer Presas Renom,25873.0,Right Back,65,Barcelona,217,['26958827-519b-4538-8fc9-88ef726ff526'],28,,,,,,,,,,,,,,,,,,Barcelona,217,00:36:28.342,Ball Receipt*,,2007/2008
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,dfa4b245-b789-449e-ba6a-5a9474af3735,1467,,"[37.3, 55.3]",69143,36,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Rafael Márquez Álvarez,5558.0,Right Center Back,65,Barcelona,217,['93c7bdd5-2d98-418c-995a-0646386f75be'],31,,,,,,,,,,,,,,,,,,Barcelona,217,00:36:31.901,Ball Receipt*,,2007/2008
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,22da109a-b2db-4714-8f5d-f0501c977274,1470,,"[88.1, 1.8]",69143,36,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Andrés Iniesta Luján,5216.0,Left Wing,65,Barcelona,217,['6eac9fa9-c2de-43cc-8032-85800dcfbd33'],37,,,,,,,,,,,,,,,,,,Barcelona,217,00:36:37.424,Ball Receipt*,,2007/2008
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7c071e79-cc3b-4d70-bc08-8167fe9b4eea,1476,,"[93.3, 0.9]",69143,36,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Eric-Sylvain Bilal Abidal,20177.0,Left Back,65,Barcelona,217,['1d122f96-ecca-4a0e-80c0-13a0653c5f96'],39,,,,,,,,,,,,,,,,,,Barcelona,217,00:36:39.820,Ball Receipt*,,2007/2008
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,87630c3c-1e97-40a6-a038-7f62f526e5b1,1479,,"[91.7, 48.2]",69143,36,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Anderson Luís de Souza,19757.0,Left Center Midfield,65,Barcelona,217,['856b1ff8-7efc-454f-8b8f-2bc6914810e8'],46,,,,,,,,,,,,,,,,,,Barcelona,217,00:36:46.811,Ball Receipt*,,2007/2008
Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6b23a6c8-a383-41e4-8d65-2de9baffda57,1482,,"[105.1, 57.0]",69143,36,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Lionel Andrés Messi Cuccittini,5503.0,Right Wing,65,Barcelona,217,['d98323cd-2acb-49e8-bd8d-36369d15f82e'],48,,,,,,,,,,,,,,,,,,Barcelona,217,00:36:48.525,Ball Receipt*,,2007/2008
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,62612342-51c7-4751-8f3f-2325f85e933d,1487,,"[32.2, 28.8]",69143,36,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Pablo César Aimar Giordano,26024.0,Center Attacking Midfield,65,Barcelona,217,['6132cf44-8405-474a-96fe-f5bfa5b88162'],50,,,,,,,,,,,,,,,,,,Real Zaragoza,395,00:36:50.457,Ball Receipt*,,2007/2008
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,003ced37-cd9c-40eb-832e-5baa90abfc73,1493,,"[76.5, 47.6]",69143,36,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Gnégnéri Yaya Touré,3087.0,Center Defensive Midfield,65,Barcelona,217,['d88f560a-25aa-4342-9c1f-2d0ca090902d'],53,,,,,,,,,,,,,,,,,,Barcelona,217,00:36:53.677,Ball Receipt*,,2007/2008
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,14972cef-8105-4427-bb24-4c47dd2199cb,1495,,"[79.9, 55.6]",69143,36,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Anderson Luís de Souza,19757.0,Left Center Midfield,65,Barcelona,217,['10bdebc7-a1b5-47d3-91b6-9be28fabc12f'],54,,,,,,,,,,,,,,,,,,Barcelona,217,00:36:54.557,Ball Receipt*,,2007/2008
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,e1c68c03-010e-4b9d-b8d1-980ed6951467,1498,,"[73.4, 66.4]",69143,36,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Oleguer Presas Renom,25873.0,Right Back,65,Barcelona,217,['248f3e62-176f-4ec9-8319-3168018c2213'],56,,,,,,,,,,,,,,,,,,Barcelona,217,00:36:56.322,Ball Receipt*,,2007/2008
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3f6417be-a91a-4919-b4ab-0308ab2f756b,1500,,"[66.9, 51.4]",69143,36,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Gnégnéri Yaya Touré,3087.0,Center Defensive Midfield,65,Barcelona,217,['3e9a00f9-4683-4705-9aea-8f3c4f8dca49'],57,,,,,,,,,,,,,,,,,,Barcelona,217,00:36:57.406,Ball Receipt*,,2007/2008
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1f949883-ede5-4d27-8ef2-d209be1c1104,1503,,"[56.3, 26.6]",69143,37,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Gabriel Alejandro Milito,25919.0,Left Center Back,65,Barcelona,217,['83d901b1-fdda-4096-95d1-7a46bbb22b30'],3,,,,,,,,,,,,,,,,,,Barcelona,217,00:37:03.378,Ball Receipt*,,2007/2008
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6e5a063d-c0c2-45b9-bf37-66e7f4200430,1506,,"[68.9, 25.5]",69143,37,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Xavier Hernández Creus,20131.0,Right Center Midfield,65,Barcelona,217,['c8544ac1-749d-4351-b685-79b55d7e515e'],5,,,,,,,,,,,,,,,,,,Barcelona,217,00:37:05.062,Ball Receipt*,,2007/2008
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ba7d091c-faeb-4d29-b534-3f3ceb01ab28,1509,,"[65.5, 3.7]",69143,37,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Eric-Sylvain Bilal Abidal,20177.0,Left Back,65,Barcelona,217,['8a3301b3-a0c3-4f2b-bb2c-a669f4768d11'],7,,,,,,,,,,,,,,,,,,Barcelona,217,00:37:07.026,Ball Receipt*,,2007/2008
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,989abf9a-4d8e-4fea-a01f-10e5bc6aabed,1512,,"[74.6, 0.9]",69143,37,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Andrés Iniesta Luján,5216.0,Left Wing,65,Barcelona,217,['4bf26144-db02-4328-b48f-37b0c94bda33'],8,,,,,,,,,,,,,,,,,,Barcelona,217,00:37:08.876,Ball Receipt*,,2007/2008
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,709b69c3-eabe-4e9c-b1f8-ab8d4c9fd1a8,1515,,"[67.5, 9.0]",69143,37,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Xavier Hernández Creus,20131.0,Right Center Midfield,65,Barcelona,217,['04c779ce-a445-4be9-b0c3-b45607ee96ae'],10,,,,,,,,,,,,,,,,,,Barcelona,217,00:37:10.372,Ball Receipt*,,2007/2008
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8c4c87e8-3f4a-4d12-9cd6-4791efa3caba,1518,,"[62.2, 1.7]",69143,37,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Eric-Sylvain Bilal Abidal,20177.0,Left Back,65,Barcelona,217,['fb3b8035-8b87-42b3-a389-74f0f6dbe929'],12,,,,,,,,,,,,,,,,,,Barcelona,217,00:37:12.990,Ball Receipt*,,2007/2008
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ca0c4e26-36d2-4e80-8838-da2c9db555c1,1521,,"[76.8, 1.1]",69143,37,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Xavier Hernández Creus,20131.0,Right Center Midfield,65,Barcelona,217,['2e861b77-edc8-41bb-9dc9-9bd8b85f5394'],14,,,,,,,,,,,,,,,,,,Barcelona,217,00:37:14.498,Ball Receipt*,,2007/2008
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,35bd7fad-03bf-441a-a587-7c6730c10ccc,1524,,"[101.4, 7.6]",69143,37,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Eric-Sylvain Bilal Abidal,20177.0,Left Back,65,Barcelona,217,['17b40917-1479-4a37-bfa7-60641fb5942f'],19,,,,,,,,,,,,,,,,,,Barcelona,217,00:37:19.127,Ball Receipt*,,2007/2008
Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,dc716176-1d78-4278-8dfe-b05ef60f379c,1532,,"[86.5, 44.3]",69143,37,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Lionel Andrés Messi Cuccittini,5503.0,Right Wing,67,Barcelona,217,['4329f2bc-0e8f-4445-90a0-43443340a7a5'],55,,,,,,,,,,,,,,,,,,Barcelona,217,00:37:55.015,Ball Receipt*,,2007/2008
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3dc7c22b-31f4-434a-8972-21683b1378bc,1536,,"[78.1, 59.8]",69143,38,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Anderson Luís de Souza,19757.0,Left Center Midfield,69,Barcelona,217,['1f5afc10-268c-4b36-ae0c-f0229db23f97'],29,,,,,,,,,,,,,,,,,,Barcelona,217,00:38:29.377,Ball Receipt*,,2007/2008
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,961857c7-b7fa-4b1f-965c-bdfe15d2c750,1539,,"[76.8, 67.4]",69143,38,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Lionel Andrés Messi Cuccittini,5503.0,Right Wing,69,Barcelona,217,['739a3de3-4728-44ef-b475-ca37cc6a5df8'],30,,,,,,,,,,,,,,,,,,Barcelona,217,00:38:30.176,Ball Receipt*,,2007/2008
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,70ebf3b8-2d2d-4c06-a5d6-36632ff166c7,1542,,"[82.8, 56.1]",69143,38,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Anderson Luís de Souza,19757.0,Left Center Midfield,69,Barcelona,217,['e1ea52e5-000b-4b0f-a649-2ecf732b0a74'],31,,,,,,,,,,,,,,,,,,Barcelona,217,00:38:31.530,Ball Receipt*,,2007/2008
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,d873e30e-2d63-4419-b17e-829203ba98f2,1545,,"[86.5, 62.1]",69143,38,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Lionel Andrés Messi Cuccittini,5503.0,Right Wing,69,Barcelona,217,['6381fca4-cc3b-4afd-a354-b3abb5746114'],33,,,,,,,,,,,,,,,,,,Barcelona,217,00:38:33.256,Ball Receipt*,,2007/2008
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3d7ac4f1-11ec-4507-8c04-4fc876e8ea24,1549,,"[105.3, 54.7]",69143,38,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Anderson Luís de Souza,19757.0,Left Center Midfield,69,Barcelona,217,"['1fc7d40c-d556-4566-bff2-22e0c098fb8a', '4358e1b0-4b94-4399-8afb-74f6972a04ac']",35,,,,,,,,,,,,,,,,,,Barcelona,217,00:38:35.755,Ball Receipt*,True,2007/2008
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,e0e2fb07-ba86-4d19-a79c-673c330fe4a1,1556,,"[13.8, 27.2]",69143,39,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Víctor Valdés Arribas,20176.0,Goalkeeper,71,Barcelona,217,['71393b18-f68c-4de6-a48c-468e094b0f32'],10,,,,,,,,,,,,,,,,,,Barcelona,217,00:39:10.644,Ball Receipt*,,2007/2008
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,eee64b1c-90fc-4356-9eed-eeb266142c4c,1559,,"[25.2, 58.6]",69143,39,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Oleguer Presas Renom,25873.0,Right Back,71,Barcelona,217,['7fac47b9-53cd-459c-a39f-743d9cefdc6e'],13,,,,,,,,,,,,,,,,,,Barcelona,217,00:39:13.916,Ball Receipt*,,2007/2008
Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,f17ccf38-eb8e-46fa-9943-495fddbe95a5,1562,,"[64.4, 77.8]",69143,39,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Lionel Andrés Messi Cuccittini,5503.0,Right Wing,71,Barcelona,217,['d4649fe1-233a-4105-9db6-d7880abb9591'],20,,,,,,,,,,,,,,,,,,Barcelona,217,00:39:20.895,Ball Receipt*,,2007/2008
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,fe61c27b-d412-4cea-9258-6862f99c84c0,1565,,"[63.4, 68.4]",69143,39,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Anderson Luís de Souza,19757.0,Left Center Midfield,72,Barcelona,217,['24ab2f6d-2d63-417b-9b99-d80acd78e590'],29,,,,,,,,,,,,,,,,,,Barcelona,217,00:39:29.656,Ball Receipt*,,2007/2008
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,47cc7a99-b4bb-4b83-8f32-6716c772032f,1568,,"[56.6, 77.4]",69143,39,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Oleguer Presas Renom,25873.0,Right Back,72,Barcelona,217,['8ddcd81b-de47-4cfd-811f-5ee87828ad1f'],31,,,,,,,,,,,,,,,,,,Barcelona,217,00:39:31.518,Ball Receipt*,,2007/2008
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1434ef8d-f8b2-4274-9d75-2bc5cabe0ba1,1571,,"[64.7, 78.4]",69143,39,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Lionel Andrés Messi Cuccittini,5503.0,Right Wing,72,Barcelona,217,['9c482d80-6fbc-4e8b-a3eb-54f43023953d'],33,,,,,,,,,,,,,,,,,,Barcelona,217,00:39:33.058,Ball Receipt*,,2007/2008
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,cd18d281-e7de-4f3d-b813-7dee12a41d18,1574,,"[56.1, 77.6]",69143,39,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Oleguer Presas Renom,25873.0,Right Back,72,Barcelona,217,['88872ff0-ab44-4f9f-a943-009729b1ea7a'],34,,,,,,,,,,,,,,,,,,Barcelona,217,00:39:34.778,Ball Receipt*,,2007/2008
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3afcb8b6-57cc-4369-a9bc-0202221d135e,1578,,"[37.8, 31.0]",69143,39,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Sergio Fernández González,25969.0,Right Center Back,73,Real Zaragoza,395,['5d92b17c-b3fe-466a-ba58-df4f14308bcd'],47,,,,,,,,,,,,,,,,,,Real Zaragoza,395,00:39:47.253,Ball Receipt*,,2007/2008
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,03fba7aa-40b8-46e4-af27-bc3f307f109e,1581,,"[70.0, 30.8]",69143,39,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Matuzalém Francelino da Silva,26220.0,Left Center Midfield,73,Real Zaragoza,395,['d147ed06-ace4-441f-a80a-b6c2d7704fbd'],53,,,,,,,,,,,,,,,,,,Real Zaragoza,395,00:39:53.706,Ball Receipt*,,2007/2008
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,57346610-9b04-4e2b-87ae-bfbbb30dc8fd,1585,,"[52.7, 52.2]",69143,39,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Counter,Anderson Luís de Souza,19757.0,Left Center Midfield,74,Barcelona,217,['5c55b750-479f-4ac0-9c15-c8caa908c493'],56,,,,,,,,,,,,,,,,,,Barcelona,217,00:39:56.612,Ball Receipt*,,2007/2008
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6ec6ddfe-3c5e-4b10-bc4e-8e6226672062,1588,,"[74.5, 61.2]",69143,39,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Counter,Lionel Andrés Messi Cuccittini,5503.0,Right Wing,74,Barcelona,217,['9dc58608-4054-4816-9de2-3abf25907063'],58,,,,,,,,,,,,,,,,,,Barcelona,217,00:39:58.740,Ball Receipt*,,2007/2008
Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,98d1968d-ad3c-42c1-9c8e-fbaa005ecfaa,1591,,"[104.6, 36.5]",69143,40,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Thierry Henry,15516.0,Center Forward,74,Barcelona,217,['bbea9c7b-48a6-4ebe-9172-54fbcdbd3326'],2,,,,,,,,,,,,,,,,,,Barcelona,217,00:40:02.951,Ball Receipt*,,2007/2008
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,284716da-bfdd-4d4c-8649-b98cd8de60da,1598,,"[24.3, 11.8]",69143,41,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Free Kick,Xavier Hernández Creus,20131.0,Right Center Midfield,76,Real Zaragoza,395,['ea31255b-2eca-4ddf-b476-c6f74b8a1234'],24,,,,,,,,,,,,,,,,,,Barcelona,217,00:41:24.059,Ball Receipt*,,2007/2008
Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,94d2ac2b-55e5-4dfd-af85-c7a1008a7526,1601,,"[28.8, 1.1]",69143,41,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Free Kick,Andrés Iniesta Luján,5216.0,Left Wing,76,Real Zaragoza,395,['5c9f8d71-1876-4521-8f72-307a925b95a4'],25,,,,,,,,,,,,,,,,,,Barcelona,217,00:41:25.121,Ball Receipt*,,2007/2008
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,93f6c72a-0284-407f-b4d7-c29fe55f163e,1605,,"[89.6, 68.1]",69143,41,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Free Kick,Alberto Zapater Arjol,24520.0,Right Center Midfield,76,Real Zaragoza,395,['82d26fb4-49f1-40b1-87c2-faffd005ef33'],26,,,,,,,,,,,,,,,,,,Real Zaragoza,395,00:41:26.779,Ball Receipt*,,2007/2008
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,e60ddb06-136b-44ca-aa63-9206354a061c,1608,,"[84.1, 66.4]",69143,41,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Free Kick,Matuzalém Francelino da Silva,26220.0,Left Center Midfield,76,Real Zaragoza,395,['50cbb2d5-8482-4ac5-9fb0-f2fd239acbf6'],28,,,,,,,,,,,,,,,,,,Real Zaragoza,395,00:41:28.050,Ball Receipt*,,2007/2008
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ec323a3e-4ff9-4fd6-a42f-3df1cdad828d,1613,,"[21.0, 22.7]",69143,41,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Anderson Luís de Souza,19757.0,Left Center Midfield,77,Barcelona,217,['cc45ffa9-01bc-4c89-b441-e62336a8eafc'],31,,,,,,,,,,,,,,,,,,Barcelona,217,00:41:31.357,Ball Receipt*,,2007/2008
