ball_receipt_outcome,ball_recovery_recovery_failure,carry_end_location,clearance_body_part,clearance_head,clearance_left_foot,clearance_right_foot,counterpress,dribble_no_touch,dribble_nutmeg,dribble_outcome,dribble_overrun,duel_outcome,duel_type,duration,foul_committed_advantage,foul_committed_card,foul_committed_offensive,foul_committed_type,foul_won_advantage,foul_won_defensive,goalkeeper_body_part,goalkeeper_end_location,goalkeeper_outcome,goalkeeper_position,goalkeeper_technique,goalkeeper_type,id,index,interception_outcome,location,match_id,minute,off_camera,out,pass_aerial_won,pass_angle,pass_assisted_shot_id,pass_body_part,pass_cross,pass_cut_back,pass_deflected,pass_end_location,pass_goal_assist,pass_height,pass_inswinging,pass_length,pass_miscommunication,pass_no_touch,pass_outcome,pass_outswinging,pass_recipient,pass_recipient_id,pass_shot_assist,pass_switch,pass_technique,pass_through_ball,pass_type,period,play_pattern,player,player_id,position,possession,possession_team,possession_team_id,related_events,second,shot_aerial_won,shot_body_part,shot_end_location,shot_first_time,shot_freeze_frame,shot_key_pass_id,shot_one_on_one,shot_outcome,shot_statsbomb_xg,shot_technique,shot_type,substitution_outcome,substitution_outcome_id,substitution_replacement,substitution_replacement_id,tactics,team,team_id,timestamp,type,under_pressure,season_name
,,,,,,,,,,,,,,,,,,,,,,,,,,,e04b4eda-358b-479d-b15b-a0d5306b8f78,1684,,"[64.6, 40.9]",69297,30,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Sergio Busquets i Burgos,5203.0,Left Center Back,61,Barcelona,217,['c7593a8d-b7a2-49b1-93a2-b6accc75acc0'],49,,,,,,,,,,,,,,,,,Barcelona,217,00:30:49.659,Ball Receipt*,,2011/2012
,,,,,,,,,,,,,,,,,,,,,,,,,,,8160b6c6-e756-4257-8976-5759f3059bf1,1689,,"[67.8, 22.8]",69297,31,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Free Kick,Thiago Alcântara do Nascimento,5208.0,Left Center Midfield,62,Barcelona,217,['66a78f93-f98f-4077-9ba6-c3539dda663d'],8,,,,,,,,,,,,,,,,,Barcelona,217,00:31:08.167,Ball Receipt*,,2011/2012
,,,,,,,,,,,,,,,,,,,,,,,,,,,dedf75d8-b831-4818-9727-c03752037c1b,1691,,"[69.0, 29.6]",69297,31,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Free Kick,Sergio Busquets i Burgos,5203.0,Left Center Back,62,Barcelona,217,['cc5cdb12-9257-4616-a91e-97365f759836'],9,,,,,,,,,,,,,,,,,Barcelona,217,00:31:09.039,Ball Receipt*,,2011/2012
,,,,,,,,,,,,,,,,,,,,,,,,,,,91b38792-d62d-41dd-b903-ef815c113308,1696,,"[56.2, 38.4]",69297,31,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Free Kick,Javier Alejandro Mascherano,5506.0,Right Center Back,63,Barcelona,217,['ffbc4b65-309a-4534-9f20-2e574b48a577'],21,,,,,,,,,,,,,,,,,Barcelona,217,00:31:21.902,Ball Receipt*,,2011/2012
,,,,,,,,,,,,,,,,,,,,,,,,,,,8ecb24ba-9b66-49fe-b66e-c91ed5487ae8,1698,,"[56.8, 57.5]",69297,31,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Free Kick,Daniel Alves da Silva,4324.0,Right Back,63,Barcelona,217,['8f012dbc-75b4-4d93-a607-f2167a255aa8'],23,,,,,,,,,,,,,,,,,Barcelona,217,00:31:23.950,Ball Receipt*,,2011/2012
,,,,,,,,,,,,,,,,,,,,,,,,,,,3b3a8c71-8a3d-4967-84f9-4f86ad9cf515,1701,,"[63.6, 50.6]",69297,31,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Free Kick,Xavier Hernández Creus,20131.0,Center Defensive Midfield,63,Barcelona,217,['5a8cd3ce-3968-410b-be4c-ab472ba0aae0'],25,,,,,,,,,,,,,,,,,Barcelona,217,00:31:25.735,Ball Receipt*,,2011/2012
,,,,,,,,,,,,,,,,,,,,,,,,,,,a43fb397-601e-4e23-a456-b7bae6373e9d,1704,,"[59.4, 61.3]",69297,31,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Free Kick,Daniel Alves da Silva,4324.0,Right Back,63,Barcelona,217,['b8ceae01-4ff6-43a1-837e-2c3f1a6e493c'],26,,,,,,,,,,,,,,,,,Barcelona,217,00:31:26.628,Ball Receipt*,,2011/2012
,,,,,,,,,,,,,,,,,,,,,,,,,,,5b744e43-a494-4b07-83ff-4f7f1a498543,1707,,"[71.1, 74.7]",69297,31,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Free Kick,Lionel Andrés Messi Cuccittini,5503.0,Center Forward,63,Barcelona,217,['e973967c-c59a-4d65-974d-10412bf2e088'],28,,,,,,,,,,,,,,,,,Barcelona,217,00:31:28.644,Ball Receipt*,,2011/2012
,,,,,,,,,,,,,,,,,,,,,,,,,,,6fd6e26e-8b22-483f-8c43-9a379b69488f,1710,,"[57.5, 64.7]",69297,31,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Free Kick,Daniel Alves da Silva,4324.0,Right Back,63,Barcelona,217,['fdf146d0-9c3d-4fab-a5f0-d7b03756b36d'],29,,,,,,,,,,,,,,,,,Barcelona,217,00:31:29.884,Ball Receipt*,,2011/2012
,,,,,,,,,,,,,,,,,,,,,,,,,,,05149286-5816-44fb-97f3-bd82b782f3ed,1713,,"[61.7, 74.3]",69297,31,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Free Kick,Lionel Andrés Messi Cuccittini,5503.0,Center Forward,63,Barcelona,217,['36f668bb-18b0-44a7-ae1c-7610300df03a'],31,,,,,,,,,,,,,,,,,Barcelona,217,00:31:31.431,Ball Receipt*,,2011/2012
,,,,,,,,,,,,,,,,,,,,,,,,,,,886d2ba5-24a3-41ed-a639-7ceaacb0c768,1716,,"[39.2, 29.8]",69297,31,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Free Kick,Eric-Sylvain Bilal Abidal,20177.0,Left Back,63,Barcelona,217,['60cd18b0-fb5c-47f5-ba11-7f8373fc604c'],35,,,,,,,,,,,,,,,,,Barcelona,217,00:31:35.330,Ball Receipt*,,2011/2012
,,,,,,,,,,,,,,,,,,,,,,,,,,,bf410458-846b-4249-b01f-556f96c918c3,1719,,"[36.3, 52.9]",69297,31,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Free Kick,Javier Alejandro Mascherano,5506.0,Right Center Back,63,Barcelona,217,['2142c595-35fc-4623-8047-bd77e6d67b8a'],38,,,,,,,,,,,,,,,,,Barcelona,217,00:31:38.935,Ball Receipt*,,2011/2012
,,,,,,,,,,,,,,,,,,,,,,,,,,,3540a78c-acd8-4b38-8670-da99cc051668,1722,,"[52.9, 40.5]",69297,31,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Free Kick,Sergio Busquets i Burgos,5203.0,Left Center Back,63,Barcelona,217,['2d572941-f3cd-48c3-a0a6-4015aee87587'],40,,,,,,,,,,,,,,,,,Barcelona,217,00:31:40.174,Ball Receipt*,,2011/2012
,,,,,,,,,,,,,,,,,,,,,,,,,,,56669865-0c66-4e3b-a318-76dbfb25ec48,1725,,"[45.3, 49.5]",69297,31,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Free Kick,Xavier Hernández Creus,20131.0,Center Defensive Midfield,63,Barcelona,217,['ede208f8-356b-4c55-8c64-9569e7b2aa7f'],41,,,,,,,,,,,,,,,,,Barcelona,217,00:31:41.100,Ball Receipt*,,2011/2012
,,,,,,,,,,,,,,,,,,,,,,,,,,,a0c527f7-a9bc-4c3e-870a-4c5c87dfda36,1728,,"[68.4, 59.0]",69297,31,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Free Kick,Pedro Eliezer Rodríguez Ledesma,3958.0,Right Wing,63,Barcelona,217,['4ce6429d-12e9-40c7-bcd7-016c767fa329'],43,,,,,,,,,,,,,,,,,Barcelona,217,00:31:43.610,Ball Receipt*,,2011/2012
,,,,,,,,,,,,,,,,,,,,,,,,,,,5b404b3b-d5fd-4a93-a7ad-e116fc3967a0,1731,,"[67.1, 69.5]",69297,31,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Free Kick,Lionel Andrés Messi Cuccittini,5503.0,Center Forward,63,Barcelona,217,['e128b071-a44a-4bd5-8554-6cca12e8497d'],45,,,,,,,,,,,,,,,,,Barcelona,217,00:31:45.327,Ball Receipt*,,2011/2012
,,,,,,,,,,,,,,,,,,,,,,,,,,,ef51a6db-c32e-46b1-a837-8f2140bbfc95,1734,,"[84.2, 56.5]",69297,31,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Free Kick,Pedro Eliezer Rodríguez Ledesma,3958.0,Right Wing,63,Barcelona,217,['cdd236b0-18e6-461e-bf74-c7f1d21825de'],47,,,,,,,,,,,,,,,,,Barcelona,217,00:31:47.255,Ball Receipt*,,2011/2012
,,,,,,,,,,,,,,,,,,,,,,,,,,,c1981133-d8c0-4a29-b6c8-fda53404ae4c,1737,,"[10.6, 31.7]",69297,31,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Thibaut Courtois,3509.0,Goalkeeper,64,Atlético Madrid,212,['4fef332e-fe8f-4508-a8c1-f1bd05ba9f23'],47,,,,,,,,,,,,,,,,,Atlético Madrid,212,00:31:47.775,Ball Receipt*,,2011/2012
,,,,,,,,,,,,,,,,,,,,,,,,,,,eeea57d2-a9c5-4964-8f32-51933b3ddf46,1743,,"[11.8, 10.9]",69297,31,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Antonio López Guerrero,26118.0,Left Back,64,Atlético Madrid,212,"['420499f5-7c43-4c73-8cf6-6cfa30a2c0ca', 'c94fcd64-9bee-4787-aa65-df1f4c6bf3af']",52,,,,,,,,,,,,,,,,,Atlético Madrid,212,00:31:52.899,Ball Receipt*,True,2011/2012
Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,81935249-8658-4b4a-b5d3-2a7c826bb9f0,1746,,"[53.6, 14.7]",69297,31,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Radamel Falcao García Zárate,3445.0,Center Forward,64,Atlético Madrid,212,['97892a49-01b3-44cf-9784-ff6727304e38'],56,,,,,,,,,,,,,,,,,Atlético Madrid,212,00:31:56.379,Ball Receipt*,,2011/2012
,,,,,,,,,,,,,,,,,,,,,,,,,,,4be11729-748a-4a0c-9332-d2b9c7cd03d6,1751,,"[79.1, 73.1]",69297,31,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Xavier Hernández Creus,20131.0,Center Defensive Midfield,65,Barcelona,217,['f7e7ca6e-ae92-43b7-9f7a-1f2ab98e8f67'],58,,,,,,,,,,,,,,,,,Barcelona,217,00:31:58.274,Ball Receipt*,,2011/2012
,,,,,,,,,,,,,,,,,,,,,,,,,,,1a9b111a-ce69-43b7-840b-d4b4b411137a,1755,,"[66.1, 76.9]",69297,32,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Daniel Alves da Silva,4324.0,Right Back,65,Barcelona,217,['854ba0d4-2f68-4cd1-ad24-6f1839a8fbbe'],0,,,,,,,,,,,,,,,,,Barcelona,217,00:32:00.220,Ball Receipt*,,2011/2012
,,,,,,,,,,,,,,,,,,,,,,,,,,,2659f52d-d899-4ae3-906a-1cc18de146e3,1758,,"[51.2, 65.7]",69297,32,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Javier Alejandro Mascherano,5506.0,Right Center Back,65,Barcelona,217,['f8a31420-5fc4-4781-aa78-612d360274ff'],1,,,,,,,,,,,,,,,,,Barcelona,217,00:32:01.302,Ball Receipt*,,2011/2012
,,,,,,,,,,,,,,,,,,,,,,,,,,,5ee22a3b-aabd-4225-a25e-4e2cae10d1d3,1761,,"[56.4, 71.0]",69297,32,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Daniel Alves da Silva,4324.0,Right Back,65,Barcelona,217,['d9055178-dca7-4f86-8267-127f3c1a59ce'],4,,,,,,,,,,,,,,,,,Barcelona,217,00:32:04.937,Ball Receipt*,,2011/2012
,,,,,,,,,,,,,,,,,,,,,,,,,,,9e5524c2-61cc-4c4a-af9e-8a02361ff78f,1764,,"[42.3, 58.8]",69297,32,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Javier Alejandro Mascherano,5506.0,Right Center Back,65,Barcelona,217,['51d6d660-53da-4dc9-a34b-3a3656044bf0'],7,,,,,,,,,,,,,,,,,Barcelona,217,00:32:07.185,Ball Receipt*,,2011/2012
,,,,,,,,,,,,,,,,,,,,,,,,,,,82dc50e6-b895-4a33-a06d-861fb9946040,1767,,"[42.3, 30.8]",69297,32,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Sergio Busquets i Burgos,5203.0,Left Center Back,65,Barcelona,217,['f982650e-f73c-489f-a659-18821589da89'],9,,,,,,,,,,,,,,,,,Barcelona,217,00:32:09.646,Ball Receipt*,,2011/2012
,,,,,,,,,,,,,,,,,,,,,,,,,,,ab0b6b87-4630-476d-813a-df6dd991df0d,1770,,"[70.1, 4.1]",69297,32,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Thiago Alcântara do Nascimento,5208.0,Left Center Midfield,65,Barcelona,217,['f04479b7-2016-4084-ab5c-c1528a11d2a6'],13,,,,,,,,,,,,,,,,,Barcelona,217,00:32:13.384,Ball Receipt*,,2011/2012
,,,,,,,,,,,,,,,,,,,,,,,,,,,da4ff5df-0862-4f2d-a52d-73fdb785ca14,1773,,"[64.0, 21.2]",69297,32,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Francesc Fàbregas i Soler,3478.0,Right Center Midfield,65,Barcelona,217,['63efde91-5edc-4080-a3c5-a28e9c10504d'],17,,,,,,,,,,,,,,,,,Barcelona,217,00:32:17.609,Ball Receipt*,,2011/2012
,,,,,,,,,,,,,,,,,,,,,,,,,,,a32adce1-7009-430a-8026-40d859793225,1776,,"[51.2, 50.8]",69297,32,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Daniel Alves da Silva,4324.0,Right Back,65,Barcelona,217,['64697ebd-582d-48c6-a0ed-95804a0e0fb3'],21,,,,,,,,,,,,,,,,,Barcelona,217,00:32:21.016,Ball Receipt*,,2011/2012
,,,,,,,,,,,,,,,,,,,,,,,,,,,c3b61614-7949-4b7b-b307-348e197cabd9,1779,,"[60.2, 44.5]",69297,32,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Xavier Hernández Creus,20131.0,Center Defensive Midfield,65,Barcelona,217,['1b998ac2-a3c2-49b9-abaf-2409478b9b87'],22,,,,,,,,,,,,,,,,,Barcelona,217,00:32:22.529,Ball Receipt*,,2011/2012
,,,,,,,,,,,,,,,,,,,,,,,,,,,47646d05-d84b-477f-bc4d-d928d8584b78,1782,,"[74.5, 55.2]",69297,32,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Pedro Eliezer Rodríguez Ledesma,3958.0,Right Wing,65,Barcelona,217,['d275a30c-bdbd-4ca3-a6e1-67cafaae7fb5'],24,,,,,,,,,,,,,,,,,Barcelona,217,00:32:24.982,Ball Receipt*,,2011/2012
,,,,,,,,,,,,,,,,,,,,,,,,,,,6e57dca9-3918-41ca-b2ee-f210047a7e45,1785,,"[57.3, 69.3]",69297,32,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Daniel Alves da Silva,4324.0,Right Back,65,Barcelona,217,['f3dc8b85-fb54-448a-b7a1-cad6a26f2898'],26,,,,,,,,,,,,,,,,,Barcelona,217,00:32:26.739,Ball Receipt*,,2011/2012
,,,,,,,,,,,,,,,,,,,,,,,,,,,2b4e3572-0459-414d-97c9-a8317648b893,1788,,"[68.0, 72.0]",69297,32,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Lionel Andrés Messi Cuccittini,5503.0,Center Forward,65,Barcelona,217,['b804b363-ad84-40cf-98c6-c1e593832e2f'],27,,,,,,,,,,,,,,,,,Barcelona,217,00:32:27.721,Ball Receipt*,,2011/2012
,,,,,,,,,,,,,,,,,,,,,,,,,,,61a3c46a-8c09-43da-afb0-bb17a2831ffd,1791,,"[52.9, 68.0]",69297,32,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Daniel Alves da Silva,4324.0,Right Back,65,Barcelona,217,['1f41074f-899d-4dc9-a1ec-a89d6e3dbfac'],29,,,,,,,,,,,,,,,,,Barcelona,217,00:32:29.295,Ball Receipt*,,2011/2012
,,,,,,,,,,,,,,,,,,,,,,,,,,,1c8d58b8-08c5-4516-bcf4-ae7ee0b6741d,1794,,"[56.8, 55.4]",69297,32,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Xavier Hernández Creus,20131.0,Center Defensive Midfield,65,Barcelona,217,['35ddf525-8b11-4964-a510-4af8423fa646'],30,,,,,,,,,,,,,,,,,Barcelona,217,00:32:30.813,Ball Receipt*,,2011/2012
,,,,,,,,,,,,,,,,,,,,,,,,,,,db3e9bdf-34fb-45e7-8b06-c7fd572a630d,1797,,"[42.1, 55.4]",69297,32,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Javier Alejandro Mascherano,5506.0,Right Center Back,65,Barcelona,217,['6783f672-c3f5-4ce2-900d-1db468a3fb33'],34,,,,,,,,,,,,,,,,,Barcelona,217,00:32:34.046,Ball Receipt*,,2011/2012
,,,,,,,,,,,,,,,,,,,,,,,,,,,78dca42a-7b9a-494b-bc94-dea55723d374,1800,,"[71.1, 5.0]",69297,32,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Francesc Fàbregas i Soler,3478.0,Right Center Midfield,65,Barcelona,217,['4d2b3fab-1d8d-4f48-9b91-d576ae936f84'],37,,,,,,,,,,,,,,,,,Barcelona,217,00:32:37.871,Ball Receipt*,,2011/2012
,,,,,,,,,,,,,,,,,,,,,,,,,,,1ac70cdc-c646-4823-a613-00bbbbeac55b,1804,,"[64.0, 32.9]",69297,32,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Xavier Hernández Creus,20131.0,Center Defensive Midfield,65,Barcelona,217,['096a0529-5ca1-4d23-b5e0-330ccca2fe62'],42,,,,,,,,,,,,,,,,,Barcelona,217,00:32:42.659,Ball Receipt*,,2011/2012
,,,,,,,,,,,,,,,,,,,,,,,,,,,3a3f6328-7e21-4d35-bdb4-ffef599cfc13,1807,,"[62.5, 45.1]",69297,32,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Sergio Busquets i Burgos,5203.0,Left Center Back,65,Barcelona,217,['9c8746b6-3d07-48a6-8868-5e4605623a44'],44,,,,,,,,,,,,,,,,,Barcelona,217,00:32:44.667,Ball Receipt*,,2011/2012
,,,,,,,,,,,,,,,,,,,,,,,,,,,af2e3e34-d1da-4579-b71e-677d4c49b94b,1811,,"[80.2, 52.3]",69297,32,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Lionel Andrés Messi Cuccittini,5503.0,Center Forward,65,Barcelona,217,"['5934a151-999c-4a23-ba21-4848ca98255d', '67965bd0-a838-4651-90b1-e1c3174b7db1']",48,,,,,,,,,,,,,,,,,Barcelona,217,00:32:48.625,Ball Receipt*,True,2011/2012
,,,,,,,,,,,,,,,,,,,,,,,,,,,58cb9817-5560-4819-b0e0-86bdeca2b7b9,1814,,"[90.3, 14.0]",69297,32,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,David Villa Sánchez,12737.0,Left Wing,65,Barcelona,217,['92d65b0a-92ac-4bf4-b303-f1be6b89f4f2'],52,,,,,,,,,,,,,,,,,Barcelona,217,00:32:52.434,Ball Receipt*,,2011/2012
,,,,,,,,,,,,,,,,,,,,,,,,,,,8e842b5d-788a-4e7c-a435-a9c3ec70dc8b,1821,,"[28.4, 67.4]",69297,33,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Tiago Cardoso Mendes,20669.0,Right Center Midfield,66,Atlético Madrid,212,['cdcbcee4-4395-4175-b4da-388b4907410d'],1,,,,,,,,,,,,,,,,,Atlético Madrid,212,00:33:01.383,Ball Receipt*,,2011/2012
,,,,,,,,,,,,,,,,,,,,,,,,,,,e8dd2aa5-4bfa-41ad-a3de-1a7e6c9844e7,1824,,"[44.2, 36.1]",69297,33,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,José Antonio Reyes Calderón,23816.0,Right Wing,66,Atlético Madrid,212,['e673ed2a-5200-418c-a911-9c73a3b85bfa'],4,,,,,,,,,,,,,,,,,Atlético Madrid,212,00:33:04.386,Ball Receipt*,,2011/2012
,,,,,,,,,,,,,,,,,,,,,,,,,,,e3f52ef2-e43f-4403-b120-f3f688e9b183,1827,,"[56.0, 55.6]",69297,33,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Radamel Falcao García Zárate,3445.0,Center Forward,66,Atlético Madrid,212,['ab9cf384-cf3e-4260-9390-ebaa11ee571d'],6,,,,,,,,,,,,,,,,,Atlético Madrid,212,00:33:06.228,Ball Receipt*,,2011/2012
,,,,,,,,,,,,,,,,,,,,,,,,,,,dadaf470-bf7d-4a74-ae05-6f7256ec64c5,1831,,"[42.9, 62.6]",69297,33,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Tiago Cardoso Mendes,20669.0,Right Center Midfield,66,Atlético Madrid,212,['8d35a113-66ee-4519-beab-c86bfa20c1f8'],7,,,,,,,,,,,,,,,,,Atlético Madrid,212,00:33:07.892,Ball Receipt*,,2011/2012
,,,,,,,,,,,,,,,,,,,,,,,,,,,65ba861e-0a9f-4d89-bad2-06921148d4dc,1835,,"[45.7, 68.0]",69297,33,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Diego Ribas da Cunha,25145.0,Left Wing,66,Atlético Madrid,212,"['0d494487-bd3b-4952-87de-77b63548ff0a', '73c517ac-7f03-4a40-808d-7e26b773ce67']",9,,,,,,,,,,,,,,,,,Atlético Madrid,212,00:33:09.132,Ball Receipt*,True,2011/2012
,,,,,,,,,,,,,,,,,,,,,,,,,,,37192afb-371b-4b87-9f28-cf14c1a8a0e6,1844,,"[30.1, 60.5]",69297,33,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,João Miranda de Souza Filho,5551.0,Right Center Back,66,Atlético Madrid,212,['f16427ee-86cc-45a6-a051-31e1511a2805'],14,,,,,,,,,,,,,,,,,Atlético Madrid,212,00:33:14.224,Ball Receipt*,,2011/2012
,,,,,,,,,,,,,,,,,,,,,,,,,,,63b511fd-cd63-4ff4-a41e-1c5fc179d2d2,1848,,"[41.5, 76.0]",69297,33,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Tiago Cardoso Mendes,20669.0,Right Center Midfield,66,Atlético Madrid,212,['2f74948e-3bb1-48a6-a499-9ea702bcc09e'],18,,,,,,,,,,,,,,,,,Atlético Madrid,212,00:33:18.670,Ball Receipt*,,2011/2012
Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,ae70693c-4405-4f8f-a704-fe18cdca374e,1854,,"[104.7, 45.3]",69297,34,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Free Kick,Luis Amaranto Perea Mosquera,26120.0,Right Back,67,Atlético Madrid,212,['4ab7c245-e857-4dc3-8e56-9fef52996eb9'],19,,,,,,,,,,,,,,,,,Atlético Madrid,212,00:34:19.527,Ball Receipt*,,2011/2012
,,,,,,,,,,,,,,,,,,,,,,,,,,,f97eacf9-8a6e-4b32-b5a0-9fda8938a379,1856,,"[25.7, 38.6]",69297,34,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Free Kick,Xavier Hernández Creus,20131.0,Center Defensive Midfield,67,Atlético Madrid,212,['aef17c5f-4d7d-4e86-bc1f-3e1a0bdc6489'],20,,,,,,,,,,,,,,,,,Barcelona,217,00:34:20.362,Ball Receipt*,,2011/2012
Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,b76609dc-1107-46e9-9843-26d15cf3faf6,1867,,"[102.4, 42.6]",69297,34,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Free Kick,Radamel Falcao García Zárate,3445.0,Center Forward,67,Atlético Madrid,212,['867ea7ac-2d2b-4c4c-ad75-130cfc9986c1'],24,,,,,,,,,,,,,,,,,Atlético Madrid,212,00:34:24.237,Ball Receipt*,,2011/2012
,,,,,,,,,,,,,,,,,,,,,,,,,,,9f961f38-482e-4db7-8e72-185bdcd064c0,1870,,"[23.6, 30.6]",69297,34,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Thiago Alcântara do Nascimento,5208.0,Left Center Midfield,68,Barcelona,217,"['47bc8a2c-f09d-4741-87bc-6fc8c473ae78', '993e7301-357e-4b4a-b048-32a20563bf0d']",25,,,,,,,,,,,,,,,,,Barcelona,217,00:34:25.390,Ball Receipt*,True,2011/2012
,,,,,,,,,,,,,,,,,,,,,,,,,,,6fb34d96-5d43-44bc-9140-04bbe5417069,1873,,"[40.0, 3.5]",69297,34,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Francesc Fàbregas i Soler,3478.0,Right Center Midfield,68,Barcelona,217,['c13f2879-d7eb-4c6a-90f6-580492bf1608'],28,,,,,,,,,,,,,,,,,Barcelona,217,00:34:28.813,Ball Receipt*,,2011/2012
,,,,,,,,,,,,,,,,,,,,,,,,,,,9f77b484-45fd-48d6-8e21-9698c59535f8,1878,,"[9.6, 32.9]",69297,34,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Free Kick,Víctor Valdés Arribas,20176.0,Goalkeeper,69,Barcelona,217,['dceb3aad-a5bd-4683-a612-2a68401a082a'],54,,,,,,,,,,,,,,,,,Barcelona,217,00:34:54.171,Ball Receipt*,,2011/2012
,,,,,,,,,,,,,,,,,,,,,,,,,,,861ea6d1-d09a-4fa4-84ab-09e22d44e094,1880,,"[22.6, 33.3]",69297,34,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Free Kick,Javier Alejandro Mascherano,5506.0,Right Center Back,69,Barcelona,217,['88cba526-efc1-4882-bfd2-caa2faa6dc63'],57,,,,,,,,,,,,,,,,,Barcelona,217,00:34:57.142,Ball Receipt*,,2011/2012
,,,,,,,,,,,,,,,,,,,,,,,,,,,8c91c167-0778-46b3-aff0-195749c863ed,1882,,"[40.2, 22.0]",69297,35,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Free Kick,Sergio Busquets i Burgos,5203.0,Left Center Back,69,Barcelona,217,['e4717188-7bc2-412d-88b2-ef1f64dbd878'],0,,,,,,,,,,,,,,,,,Barcelona,217,00:35:00.204,Ball Receipt*,,2011/2012
,,,,,,,,,,,,,,,,,,,,,,,,,,,f651daf0-347d-4239-a47c-d6baa1d2c038,1884,,"[38.1, 42.6]",69297,35,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Free Kick,Javier Alejandro Mascherano,5506.0,Right Center Back,69,Barcelona,217,['036f382d-9d32-4799-b01a-4b0a2c846f15'],3,,,,,,,,,,,,,,,,,Barcelona,217,00:35:03.796,Ball Receipt*,,2011/2012
,,,,,,,,,,,,,,,,,,,,,,,,,,,01c4c053-a146-43ff-8de2-aa63bd1f8f22,1887,,"[58.1, 72.9]",69297,35,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Free Kick,Xavier Hernández Creus,20131.0,Center Defensive Midfield,69,Barcelona,217,['e6571d26-b945-459d-bf3c-7f4fc01cc0fa'],10,,,,,,,,,,,,,,,,,Barcelona,217,00:35:10.679,Ball Receipt*,,2011/2012
