50_50,bad_behaviour_card,ball_receipt_outcome,ball_recovery_recovery_failure,block_deflection,carry_end_location,clearance_aerial_won,clearance_body_part,clearance_head,clearance_left_foot,clearance_other,clearance_right_foot,counterpress,dribble_nutmeg,dribble_outcome,dribble_overrun,duel_outcome,duel_type,duration,foul_committed_advantage,foul_committed_card,foul_committed_type,foul_won_advantage,foul_won_defensive,goalkeeper_body_part,goalkeeper_end_location,goalkeeper_outcome,goalkeeper_position,goalkeeper_technique,goalkeeper_type,id,index,injury_stoppage_in_chain,interception_outcome,location,match_id,minute,miscontrol_aerial_won,off_camera,out,pass_aerial_won,pass_angle,pass_assisted_shot_id,pass_body_part,pass_cross,pass_cut_back,pass_deflected,pass_end_location,pass_goal_assist,pass_height,pass_inswinging,pass_length,pass_miscommunication,pass_no_touch,pass_outcome,pass_outswinging,pass_recipient,pass_recipient_id,pass_shot_assist,pass_switch,pass_technique,pass_through_ball,pass_type,period,play_pattern,player,player_id,position,possession,possession_team,possession_team_id,related_events,second,shot_aerial_won,shot_body_part,shot_end_location,shot_first_time,shot_freeze_frame,shot_key_pass_id,shot_open_goal,shot_outcome,shot_statsbomb_xg,shot_technique,shot_type,substitution_outcome,substitution_outcome_id,substitution_replacement,substitution_replacement_id,tactics,team,team_id,timestamp,type,under_pressure,season_name
,,,,,,,,,,,,,,,,,,1.127923,,,,,,,,,,,,cabc6336-d9d6-45fc-8f24-c05f0562c3ba,2584,,,"[79.6, 15.8]",267400,67,,,,,-1.8662372,,Right Foot,,,,"[76.8, 6.6]",,Ground Pass,,9.6166525,,,,,Adriano Correia Claro,22102.0,,,,,,2,From Free Kick,Pedro Eliezer Rodríguez Ledesma,3958.0,Left Wing,129,Barcelona,217,['87321ed9-e5de-4097-9626-28127b526508'],38,,,,,,,,,,,,,,,,,Barcelona,217,00:22:38.701,Pass,,2014/2015
,,,,,,,,,,,,,,,,,,1.278711,,,,,,,,,,,,2d271a25-dafd-45ad-9eac-a5fe6357fe7a,2587,,,"[77.3, 8.7]",267400,67,,,,,2.6715486,,Left Foot,,,,"[58.6, 18.2]",,Ground Pass,,20.974747,,,,,Javier Alejandro Mascherano,5506.0,,,,,,2,From Free Kick,Adriano Correia Claro,22102.0,Left Back,129,Barcelona,217,['2efe7d13-c17f-4e5b-b750-895a812eb11f'],41,,,,,,,,,,,,,,,,,Barcelona,217,00:22:41.482,Pass,,2014/2015
,,,,,,,,,,,,,,,,,,3.394292,,,,,,,,,,,,777af80c-6e3b-461d-800b-58c7deebff8f,2590,,,"[58.6, 28.2]",267400,67,,,,,0.9952154,,Right Foot,,,,"[90.2, 76.9]",,High Pass,,58.053856,,,,,Lionel Andrés Messi Cuccittini,5503.0,,True,,,,2,From Free Kick,Javier Alejandro Mascherano,5506.0,Left Center Back,129,Barcelona,217,['67d2bc41-a2ed-4a5d-94f4-4b1593e23d6e'],45,,,,,,,,,,,,,,,,,Barcelona,217,00:22:45.585,Pass,,2014/2015
,,,,,,,,,,,,,,,,,,2.5925,,,,,,,,,,,,5f81ec7c-bd49-442b-b946-21c82b295354,2593,,,"[91.1, 65.7]",267400,67,,,,,-1.031079,,Left Foot,True,,,"[116.2, 23.8]",,High Pass,,48.842808,,,,,Adriano Correia Claro,22102.0,,True,,,,2,From Free Kick,Lionel Andrés Messi Cuccittini,5503.0,Right Wing,129,Barcelona,217,['2425f571-4b41-447a-af90-f624b10280f8'],53,,,,,,,,,,,,,,,,,Barcelona,217,00:22:53.007,Pass,,2014/2015
,,,,,,,,,,,,,,,,,,0.3577,,,,,,,,,,,,e0dc06fd-5220-4a27-bc1d-209a5a4043b3,2596,,,"[116.2, 23.8]",267400,67,,,,,1.805212,,Left Foot,True,,,"[114.6, 30.5]",,Low Pass,,6.8883963,,,Incomplete,,Pedro Eliezer Rodríguez Ledesma,3958.0,,,,,,2,From Free Kick,Adriano Correia Claro,22102.0,Left Back,129,Barcelona,217,"['83e2caf2-3a88-4ce3-8c15-2e332c32e154', 'fc4a4017-05d0-4de2-8e31-07623d282950']",55,,,,,,,,,,,,,,,,,Barcelona,217,00:22:55.640,Pass,,2014/2015
,,,,,,,,,,,,,,,,,,1.4562,,,,,,,,,,,,efe318b9-cb44-4b5a-acf0-127ab9c147c9,2599,,,"[120.0, 0.1]",267400,68,,,,,1.7491621,,Right Foot,,,,"[113.6, 35.6]",,High Pass,True,36.07229,,,Incomplete,,Luis Alberto Suárez Díaz,5246.0,,,Inswinging,,Corner,2,From Corner,Xavier Hernández Creus,20131.0,Left Center Midfield,130,Barcelona,217,"['172a9960-63f2-41c9-b39c-e3ae33d92ab9', '7549f8a4-d3a0-4e05-92f9-adfbf93dc075']",19,,,,,,,,,,,,,,,,,Barcelona,217,00:23:19.123,Pass,,2014/2015
,,,,,,,,,,,,,,,,,,1.674126,,,,,,,,,,,,eed33352-8d09-4431-80e6-2d242dca3934,2602,,,"[91.1, 30.3]",267400,68,,,,,-1.5214537,,Right Foot,,,,"[91.5, 22.2]",,Low Pass,,8.109871,,,,,Adriano Correia Claro,22102.0,,,,,Recovery,2,From Corner,Martín Montoya Torralbo,6593.0,Right Back,130,Barcelona,217,['23938f3e-5c2a-42e5-8484-5ff8c898b3fd'],22,,,,,,,,,,,,,,,,,Barcelona,217,00:23:22.366,Pass,,2014/2015
,,,,,,,,,,,,,,,,,,0.7059,,,,,,,,,,,,25fe347a-b199-4a2d-9962-421c9590a027,2605,,,"[92.0, 21.2]",267400,68,,,,,-1.114317,,Left Foot,,,,"[97.5, 10.0]",,Ground Pass,,12.47758,,,,,Pedro Eliezer Rodríguez Ledesma,3958.0,,,,,,2,From Corner,Adriano Correia Claro,22102.0,Left Back,130,Barcelona,217,['71989746-e366-4995-a8dd-5c1fa7f94776'],24,,,,,,,,,,,,,,,,,Barcelona,217,00:23:24.080,Pass,,2014/2015
,,,,,,,,,,,,,,,,,,2.0286,,,,,,,,,,,,06e59547-b15a-41a6-a45b-7321ebb4cdaf,2608,,,"[110.2, 11.6]",267400,68,,,,,1.4359268,,Left Foot,True,,,"[114.8, 45.5]",,High Pass,,34.21067,,,Incomplete,,Lionel Andrés Messi Cuccittini,5503.0,,,,,,2,From Corner,Pedro Eliezer Rodríguez Ledesma,3958.0,Left Wing,130,Barcelona,217,"['a49312ef-1f67-49fc-a60c-4c5df65b5406', 'b4f5aca7-b74d-4991-ad0c-f8152285329d']",27,,,,,,,,,,,,,,,,,Barcelona,217,00:23:27.106,Pass,,2014/2015
,,,,,,,,,,,,,,,,,,0.9679,,,,,,,,,,,,199696df-7632-41c0-b935-a18e4353a112,2611,,,"[120.0, 80.0]",267400,68,,,,,-2.3228736,,Right Foot,,,,"[117.1, 76.9]",,Ground Pass,,4.244997,,,,,Lionel Andrés Messi Cuccittini,5503.0,,,,,Corner,2,From Corner,Luis Alberto Suárez Díaz,5246.0,Center Forward,131,Barcelona,217,['977bd972-6849-4f7f-ad6f-64be50acb40c'],40,,,,,,,,,,,,,,,,,Barcelona,217,00:23:40.687,Pass,,2014/2015
,,,,,,,,,,,,,,,,,,1.8917,,,,,,,,,,,,838be389-7e76-4ab9-844a-71732731a34a,2614,,,"[111.1, 71.5]",267400,68,,,,,-1.5264391,,Left Foot,True,,,"[112.8, 33.2]",,High Pass,,38.33771,,,,,Rafael Alcântara do Nascimento,6998.0,,,,,,2,From Corner,Lionel Andrés Messi Cuccittini,5503.0,Right Wing,131,Barcelona,217,['b7664acd-2f6a-419d-90b2-1127719e11dc'],45,,,,,,,,,,,,,,,,,Barcelona,217,00:23:45.184,Pass,,2014/2015
,,,,,,,,,,,,,,,,,,3.7105,,,,,,,,,,,,63b6fd6a-a650-41b3-b65c-5a33067debce,2618,,,"[6.0, 44.0]",267400,69,,,,,0.20052055,,Right Foot,,,,"[67.5, 56.5]",,High Pass,,62.75747,,,Unknown,,Fernando Soriano Marco,26435.0,,,,,Goal Kick,2,From Goal Kick,Julián Cuesta Díaz,27460.0,Goalkeeper,132,Almería,403,['c527a011-5f6b-4e41-a711-e7ea222c75f9'],8,,,,,,,,,,,,,,,,,Almería,403,00:24:08.699,Pass,,2014/2015
,,,,,,,,,,,,,,,,,,3.02703,,,,,,,,,,,,f6fd5b97-c483-4404-94fe-5e0d25529c26,2622,,,"[53.0, 23.5]",267400,69,,,,,2.0584393,,Right Foot,,,,"[39.9, 48.2]",,Ground Pass,,27.958899,,,,,Marc Bartra Aregall,7068.0,,,,,Free Kick,2,From Free Kick,Sergi Roberto Carnicer,6379.0,Center Defensive Midfield,133,Barcelona,217,['a2a19427-840b-4d28-98c5-fcb6605deb3b'],22,,,,,,,,,,,,,,,,,Barcelona,217,00:24:22.942,Pass,,2014/2015
,,,,,,,,,,,,,,,,,,1.293577,,,,,,,,,,,,3328f576-5fae-4a1a-b5da-7672e70aebbb,2625,,,"[41.7, 59.3]",267400,69,,,,,0.8902751,,Right Foot,,,,"[51.9, 71.9]",,Ground Pass,,16.211107,,,,,Martín Montoya Torralbo,6593.0,,,,,,2,From Free Kick,Marc Bartra Aregall,7068.0,Right Center Back,133,Barcelona,217,['2e5e9f22-aba1-4cf5-8738-5c9a7aa4a867'],27,,,,,,,,,,,,,,,,,Barcelona,217,00:24:27.011,Pass,,2014/2015
,,,,,,,,,,,,,,,,,,1.535242,,,,,,,,,,,,447e9e3d-e881-45fc-b797-ae7b327d806f,2628,,,"[51.7, 73.7]",267400,69,,,,,-2.1059473,,Right Foot,,,,"[43.4, 59.7]",,Low Pass,,16.275442,,,,,Marc Bartra Aregall,7068.0,,,,,,2,From Free Kick,Martín Montoya Torralbo,6593.0,Right Back,133,Barcelona,217,['9fc109ba-a441-4deb-abdd-a951f7772d98'],29,,,,,,,,,,,,,,,,,Barcelona,217,00:24:29.171,Pass,,2014/2015
,,,,,,,,,,,,,,,,,,1.338363,,,,,,,,,,,,d2a4de3d-4109-4b41-bb8a-edbea8f796c5,2631,,,"[50.3, 54.7]",267400,69,,,,,0.43600488,,Right Foot,,,,"[59.1, 58.8]",,Ground Pass,,9.708244,,,,,Lionel Andrés Messi Cuccittini,5503.0,,,,,,2,From Free Kick,Marc Bartra Aregall,7068.0,Right Center Back,133,Barcelona,217,['5bdf2a6c-6118-4188-9b66-c4e6f6985684'],32,,,,,,,,,,,,,,,,,Barcelona,217,00:24:32.446,Pass,,2014/2015
,,,,,,,,,,,,,,,,,,1.691689,,,,,,,,,,,,59dd441d-93ec-4d8c-9410-a56b05d32589,2634,,,"[56.3, 51.9]",267400,69,,,,,2.9934325,,Left Foot,,,,"[42.9, 53.9]",,Ground Pass,,13.548431,,,,,Marc Bartra Aregall,7068.0,,,,,,2,From Free Kick,Lionel Andrés Messi Cuccittini,5503.0,Right Wing,133,Barcelona,217,['3dba9fb8-3981-42b8-8aa2-12e065605cea'],34,,,,,,,,,,,,,,,,,Barcelona,217,00:24:34.957,Pass,,2014/2015
,,,,,,,,,,,,,,,,,,1.397172,,,,,,,,,,,,2be5f546-e47d-4ab2-b5ef-a27066bab1dd,2637,,,"[42.2, 57.5]",267400,69,,,,,0.76331973,,Right Foot,,,,"[58.4, 73.0]",,Ground Pass,,22.42075,,,,,Martín Montoya Torralbo,6593.0,,,,,,2,From Free Kick,Marc Bartra Aregall,7068.0,Right Center Back,133,Barcelona,217,['61ba49c3-e2e5-4e69-aad6-8bd477ea1a83'],36,,,,,,,,,,,,,,,,,Barcelona,217,00:24:36.966,Pass,,2014/2015
,,,,,,,,,,,,,,,,,,0.952963,,,,,,,,,,,,278e4736-e5d9-443b-a7d5-0b7f501d3586,2640,,,"[63.7, 74.0]",267400,69,,,,,-1.7662388,,Right Foot,,,,"[59.8, 54.3]",,Ground Pass,,20.08233,,,,,Sergi Roberto Carnicer,6379.0,,,,,,2,From Free Kick,Martín Montoya Torralbo,6593.0,Right Back,133,Barcelona,217,['0c9c2787-82cd-485a-ba5e-cad80bdeba76'],41,,,,,,,,,,,,,,,,,Barcelona,217,00:24:41.036,Pass,,2014/2015
,,,,,,,,,,,,,,,,,,1.450036,,,,,,,,,,,,bccf648e-c999-47ca-b5cb-e0b9750313cc,2643,,,"[59.5, 54.3]",267400,69,,,,,1.7990083,,Right Foot,,,,"[55.9, 69.8]",,Ground Pass,,15.912574,,,,,Martín Montoya Torralbo,6593.0,,,,,,2,From Free Kick,Sergi Roberto Carnicer,6379.0,Center Defensive Midfield,133,Barcelona,217,['3c91740b-58c0-4724-99ae-7a6ec24e792a'],42,,,,,,,,,,,,,,,,,Barcelona,217,00:24:42.149,Pass,,2014/2015
,,,,,,,,,,,,,,,,,,0.9732,,,,,,,,,,,,a2dc2b4f-46a9-4c06-a4da-e00aedd8f0e2,2646,,,"[56.6, 65.2]",267400,69,,,,,1.2367008,,Right Foot,,,,"[60.8, 77.3]",,Ground Pass,,12.808201,,,,,Rafael Alcântara do Nascimento,6998.0,,,,,,2,From Free Kick,Martín Montoya Torralbo,6593.0,Right Back,133,Barcelona,217,['23ef6b25-a1f2-4c3c-b780-0f6aaf89312d'],45,,,,,,,,,,,,,,,,,Barcelona,217,00:24:45.940,Pass,,2014/2015
,,,,,,,,,,,,,,,,,,1.993884,,,,,,,,,,,,3bc21b5b-ac4a-45ac-807a-c0e85917f5b2,2650,,,"[56.2, 61.8]",267400,69,,,,,-2.2347395,,Left Foot,,,,"[35.7, 35.6]",,Ground Pass,,33.26695,,,,,Javier Alejandro Mascherano,5506.0,,,,,,2,From Free Kick,Rafael Alcântara do Nascimento,6998.0,Right Center Midfield,133,Barcelona,217,['f0cd1b60-262c-40bd-b3aa-3db526eb6925'],49,,,,,,,,,,,,,,,,,Barcelona,217,00:24:49.747,Pass,,2014/2015
,,,,,,,,,,,,,,,,,,1.783873,,,,,,,,,,,,b4866699-69bf-417a-9c05-2d835376bb9a,2653,,,"[36.1, 30.9]",267400,69,,,,,-0.83407027,,Right Foot,,,,"[52.7, 12.6]",,Ground Pass,,24.707287,,,,,Adriano Correia Claro,22102.0,,,,,,2,From Free Kick,Javier Alejandro Mascherano,5506.0,Left Center Back,133,Barcelona,217,['aae8a988-77b6-45d4-a254-3f414a795bfd'],52,,,,,,,,,,,,,,,,,Barcelona,217,00:24:52.497,Pass,,2014/2015
,,,,,,,,,,,,,,,,,,1.509106,,,,,,,,,,,,1c932cf3-2eb5-4d23-8960-e174daaa637a,2656,,,"[56.3, 11.2]",267400,69,,,,,-0.43101823,,Right Foot,,,,"[70.0, 4.9]",,Ground Pass,,15.079124,,,,,Pedro Eliezer Rodríguez Ledesma,3958.0,,,,,,2,From Free Kick,Adriano Correia Claro,22102.0,Left Back,133,Barcelona,217,['1286cb2b-47b8-4ecb-90f3-51b2ad92ea38'],55,,,,,,,,,,,,,,,,,Barcelona,217,00:24:55.337,Pass,,2014/2015
,,,,,,,,,,,,,,,,,,0.929133,,,,,,,,,,,,1f83fec6-d362-4909-ad32-1a7812887c55,2659,,,"[72.4, 8.1]",267400,69,,,,,3.0822566,,Right Foot,,,,"[62.3, 8.7]",,Ground Pass,,10.117806,,,,,Adriano Correia Claro,22102.0,,,,,,2,From Free Kick,Pedro Eliezer Rodríguez Ledesma,3958.0,Left Wing,133,Barcelona,217,['da4ce0a4-7d0b-48a0-ad30-98950b1b4ced'],58,,,,,,,,,,,,,,,,,Barcelona,217,00:24:58.093,Pass,,2014/2015
,,,,,,,,,,,,,,,,,,1.601432,,,,,,,,,,,,3c63be3f-091b-43cc-b891-dba163e8151a,2662,,,"[61.9, 10.8]",267400,69,,,,,2.6603687,,Left Foot,,,,"[41.6, 21.4]",,Ground Pass,,22.900873,,,,,Javier Alejandro Mascherano,5506.0,,,,,,2,From Free Kick,Adriano Correia Claro,22102.0,Left Back,133,Barcelona,217,['bdcf972f-b08d-4d29-b8ec-d256ef5fa574'],59,,,,,,,,,,,,,,,,,Barcelona,217,00:24:59.996,Pass,,2014/2015
,,,,,,,,,,,,,,,,,,1.6,,,,,,,,,,,,028e87e0-2db9-4e17-88de-baa09fd9c40e,2665,,,"[38.6, 25.4]",267400,70,,,,,1.4491178,,Right Foot,,,,"[43.1, 62.2]",,Ground Pass,,37.074116,,,,,Marc Bartra Aregall,7068.0,,,,,,2,From Free Kick,Javier Alejandro Mascherano,5506.0,Left Center Back,133,Barcelona,217,['bc5c67c2-1f5f-474a-bb51-dd0c6e6708ad'],3,,,,,,,,,,,,,,,,,Barcelona,217,00:25:03.219,Pass,,2014/2015
,,,,,,,,,,,,,,,,,,1.927303,,,,,,,,,,,,6c5d0c3a-baa4-4c79-9847-a7e59456e7e6,2668,,,"[63.2, 52.9]",267400,70,,,,,-1.2625488,,Right Foot,,,,"[76.7, 10.5]",,High Pass,,44.497303,,,,,Pedro Eliezer Rodríguez Ledesma,3958.0,,True,,,,2,From Free Kick,Marc Bartra Aregall,7068.0,Right Center Back,133,Barcelona,217,['f425b41d-7746-4b29-bd2f-d02326013db8'],10,,,,,,,,,,,,,,,,,Barcelona,217,00:25:10.459,Pass,,2014/2015
,,,,,,,,,,,,,,,,,,0.7568,,,,,,,,,,,,31a2844a-207e-426e-b515-1ec25ba8a630,2671,,,"[79.2, 35.6]",267400,70,,,,,1.1784562,,Left Foot,,,,"[85.2, 50.1]",,Ground Pass,,15.692355,,,,,Lionel Andrés Messi Cuccittini,5503.0,,,,,,2,From Free Kick,Pedro Eliezer Rodríguez Ledesma,3958.0,Left Wing,133,Barcelona,217,['1b90aff5-461d-4f14-adaa-37afde25f92a'],17,,,,,,,,,,,,,,,,,Barcelona,217,00:25:17.698,Pass,,2014/2015
,,,,,,,,,,,,,,,,,,0.667548,,,,,,,,,,,,c50e24fc-caf1-41cf-b3e8-82c33b6154e3,2674,,,"[85.2, 50.1]",267400,70,,,,,-2.9060476,,Left Foot,,,,"[77.7, 48.3]",,Ground Pass,,7.712976,,,,,Rafael Alcântara do Nascimento,6998.0,,,,,,2,From Free Kick,Lionel Andrés Messi Cuccittini,5503.0,Right Wing,133,Barcelona,217,['b0a8a50a-3e89-485a-a276-0941a29b9ed9'],18,,,,,,,,,,,,,,,,,Barcelona,217,00:25:18.575,Pass,,2014/2015
,,,,,,,,,,,,,,,,,,1.953191,,,,,,,,,,,,5e48fb7c-4347-481d-8894-8db07513d063,2677,,,"[77.7, 48.3]",267400,70,,,,,1.0738277,,Left Foot,,,,"[87.3, 66.0]",,High Pass,,20.13579,,,,,Martín Montoya Torralbo,6593.0,,,,,,2,From Free Kick,Rafael Alcântara do Nascimento,6998.0,Right Center Midfield,133,Barcelona,217,['e808ef7f-3efd-499b-8d28-eff6a00337eb'],19,,,,,,,,,,,,,,,,,Barcelona,217,00:25:19.323,Pass,,2014/2015
,,,,,,,,,,,,,,,,,,0.756026,,,,,,,,,,,,8ec24534-31c0-43c1-84d8-1d009ba03e2a,2680,,,"[94.1, 65.0]",267400,70,,,,,-1.5999143,,Right Foot,,,,"[93.8, 54.7]",,Ground Pass,,10.304368,,,,,Lionel Andrés Messi Cuccittini,5503.0,,,,,,2,From Free Kick,Martín Montoya Torralbo,6593.0,Right Back,133,Barcelona,217,['feb5560e-3a83-4c43-af8b-05f012ca519e'],23,,,,,,,,,,,,,,,,,Barcelona,217,00:25:23.133,Pass,,2014/2015
,,,,,,,,,,,,,,,,,,0.563771,,,,,,,,,,,,abeca016-091f-4241-93c2-af3bf487a672,2684,,,"[95.5, 45.1]",267400,70,,,,,-2.6224465,,Left Foot,,,,"[89.2, 41.5]",,Low Pass,,7.256032,,,,,Xavier Hernández Creus,20131.0,,,,,,2,From Free Kick,Lionel Andrés Messi Cuccittini,5503.0,Right Wing,133,Barcelona,217,['110d4d76-c6cc-4b3f-b580-b4df76e40d1c'],25,,,,,,,,,,,,,,,,,Barcelona,217,00:25:25.138,Pass,,2014/2015
,,,,,,,,,,,,,,,,,,1.524292,,,,,,,,,,,,9b8874b2-405b-4466-9748-17959e3631d8,2688,,,"[84.5, 47.5]",267400,70,,,,,1.4436324,,Right Foot,,,,"[87.3, 69.4]",,Ground Pass,,22.07827,,,,,Martín Montoya Torralbo,6593.0,,,,,,2,From Free Kick,Xavier Hernández Creus,20131.0,Left Center Midfield,133,Barcelona,217,"['2f16aca4-b82b-4f7d-b6d3-8edc6f162e1d', 'c41bea0a-c78b-48e9-9d98-98b4a780bd07']",27,,,,,,,,,,,,,,,,,Barcelona,217,00:25:27.597,Pass,True,2014/2015
,,,,,,,,,,,,,,,,,,1.440757,,,,,,,,,,,,bc077275-e07c-4045-8d17-5451106251b6,2691,,,"[91.3, 70.5]",267400,70,,,,,0.45577377,,Left Foot,,,,"[101.5, 75.5]",,Ground Pass,,11.359577,,,,,Pedro Eliezer Rodríguez Ledesma,3958.0,,,,,,2,From Free Kick,Martín Montoya Torralbo,6593.0,Right Back,133,Barcelona,217,['dc7ee8d4-bc36-40fb-95b5-3e97636223f5'],29,,,,,,,,,,,,,,,,,Barcelona,217,00:25:29.849,Pass,,2014/2015
,,,,,,,,,,,,,,,,,,1.277246,,,,,,,,,,,,a7d0f594-12df-460b-9337-2c63acc8a845,2697,,,"[104.2, 57.9]",267400,70,,,,,-0.21264492,,Right Foot,,,,"[113.0, 56.0]",,Ground Pass,,9.002777,,,,,Luis Alberto Suárez Díaz,5246.0,,,,,,2,From Free Kick,Pedro Eliezer Rodríguez Ledesma,3958.0,Left Wing,133,Barcelona,217,['82a3adde-5700-474a-b6bb-b1c59e7679d3'],34,,,,,,,,,,,,,,,,,Barcelona,217,00:25:34.785,Pass,,2014/2015
,,,,,,,,,,,,,,,,,,1.090371,,,,,,,,,,,,7a38d39f-4b4f-4093-a5f7-1fb0a01c8678,2700,,,"[113.0, 56.0]",267400,70,,,,,2.1122808,,Left Foot,,,,"[104.7, 69.8]",,Ground Pass,,16.103725,,,,,Martín Montoya Torralbo,6593.0,,,,,,2,From Free Kick,Luis Alberto Suárez Díaz,5246.0,Center Forward,133,Barcelona,217,['64ce2e0a-bc35-442a-879e-3166abef436f'],36,,,,,,,,,,,,,,,,,Barcelona,217,00:25:36.295,Pass,,2014/2015
,,,,,,,,,,,,,,,,,,0.750863,,,,,,,,,,,,e7ead753-8cf6-44fb-8df3-d5dd17bec5d2,2703,,,"[107.0, 69.2]",267400,70,,,,,-2.6971734,,Right Foot,,,,"[98.6, 65.2]",,Ground Pass,,9.303762,,,,,Rafael Alcântara do Nascimento,6998.0,,,,,,2,From Free Kick,Martín Montoya Torralbo,6593.0,Right Back,133,Barcelona,217,['48f5b2f1-f841-4022-a58c-de913266c642'],38,,,,,,,,,,,,,,,,,Barcelona,217,00:25:38.459,Pass,,2014/2015
,,,,,,,,,,,,,,,,,,1.705585,,,,,,,,,,,,8bc00da7-47ec-454a-afe2-3c4417fdf52d,2706,,,"[98.3, 63.4]",267400,70,,,,,-2.700102,,Right Foot,,,,"[83.7, 56.5]",,Ground Pass,,16.148375,,,,,Marc Bartra Aregall,7068.0,,,,,,2,From Free Kick,Rafael Alcântara do Nascimento,6998.0,Right Center Midfield,133,Barcelona,217,['c0db6ec7-126d-429b-acc9-53dc2685aa62'],40,,,,,,,,,,,,,,,,,Barcelona,217,00:25:40.358,Pass,,2014/2015
,,,,,,,,,,,,,,,,,,0.6398,,,,,,,,,,,,c1717384-cb06-4455-9bc7-c8df6cc864ad,2709,,,"[85.1, 56.4]",267400,70,,,,,0.115759216,,Right Foot,,,,"[93.7, 57.4]",,Ground Pass,,8.657945,,,,,Rafael Alcântara do Nascimento,6998.0,,,,,,2,From Free Kick,Marc Bartra Aregall,7068.0,Right Center Back,133,Barcelona,217,['54dd95ff-be9e-4fd9-afe6-70e9824abf8c'],43,,,,,,,,,,,,,,,,,Barcelona,217,00:25:43.878,Pass,,2014/2015
,,,,,,,,,,,,,,,,,,1.207326,,,,,,,,,,,,561400d1-3444-4dc7-8c71-779a6990d255,2712,,,"[99.1, 58.6]",267400,70,,,,,0.95702624,,Left Foot,,,,"[105.3, 67.4]",,Ground Pass,,10.764757,,,,,Martín Montoya Torralbo,6593.0,,,,,,2,From Free Kick,Rafael Alcântara do Nascimento,6998.0,Right Center Midfield,133,Barcelona,217,['568f84ca-996e-422d-832a-a037b8e11800'],46,,,,,,,,,,,,,,,,,Barcelona,217,00:25:46.743,Pass,,2014/2015
,,,,,,,,,,,,,,,,,,0.754043,,,,,,,,,,,,dc1f69ba-48f7-4eff-b15a-e8eb7e9acfa0,2715,,,"[111.8, 58.8]",267400,70,,,,,-1.9333405,f1b80a7e-b6c9-4959-b2a6-38f63db9b0ae,Right Foot,True,,,"[107.4, 47.2]",,Ground Pass,,12.40645,,,,,Pedro Eliezer Rodríguez Ledesma,3958.0,True,,,,,2,From Free Kick,Martín Montoya Torralbo,6593.0,Right Back,133,Barcelona,217,['79f454ad-d639-4069-b9c6-e9164f6d6023'],49,,,,,,,,,,,,,,,,,Barcelona,217,00:25:49.083,Pass,,2014/2015
,,,,,,,,,,,,,,,,,,2.036744,,,,,,,,,,,,8803ebe4-4784-4ad4-817f-19ecfc0cce5f,2719,,,"[12.7, 32.9]",267400,71,,True,,,0.29750425,,Drop Kick,,,,"[55.1, 45.9]",,High Pass,,44.348167,,,,,Fernando Soriano Marco,26435.0,,,,,,2,From Keeper,Julián Cuesta Díaz,27460.0,Goalkeeper,135,Almería,403,['afdde1c9-deda-4758-a226-d4558471443b'],11,,,,,,,,,,,,,,,,,Almería,403,00:26:11.467,Pass,,2014/2015
,,,,,,,,,,,,,,,,,,1.2659,,,,,,,,,,,,95d8c117-6474-4f6b-a283-b726973ecef9,2721,,,"[55.1, 45.9]",267400,71,,,,,0.47808704,,Head,,,,"[66.1, 51.6]",,High Pass,,12.389108,,,,,Edgar Antonio Méndez Ortega,26387.0,,,,,,2,From Keeper,Fernando Soriano Marco,26435.0,Right Wing,135,Almería,403,['404d1f6a-06a0-4641-8a6d-9022f780b9ef'],13,,,,,,,,,,,,,,,,,Almería,403,00:26:13.504,Pass,,2014/2015
,,,,,,,,,,,,,,,,,,0.930379,,,,,,,,,,,,1197191a-20cb-40d1-93f6-4dd8700ff2f3,2733,,,"[60.4, 18.6]",267400,72,,,,,1.8295672,,Right Foot,,,,"[57.7, 28.8]",,Ground Pass,,10.551303,,,,,Sergi Roberto Carnicer,6379.0,,,,,Free Kick,2,From Free Kick,Xavier Hernández Creus,20131.0,Left Center Midfield,137,Barcelona,217,['7266b9f3-f180-4a71-87d7-01fae913de4f'],0,,,,,,,,,,,,,,,,,Barcelona,217,00:27:00.042,Pass,,2014/2015
,,,,,,,,,,,,,,,,,,1.112097,,,,,,,,,,,,fba203f6-2678-410b-8b79-afea35b7eee5,2736,,,"[57.7, 28.8]",267400,72,,,,,-1.69142,,Right Foot,,,,"[56.9, 22.2]",,Ground Pass,,6.6483083,,,,,Xavier Hernández Creus,20131.0,,,,,,2,From Free Kick,Sergi Roberto Carnicer,6379.0,Center Defensive Midfield,137,Barcelona,217,['72fd1fc9-5623-461e-9c94-d074681e7129'],1,,,,,,,,,,,,,,,,,Barcelona,217,00:27:01.092,Pass,,2014/2015
,,,,,,,,,,,,,,,,,,1.014521,,,,,,,,,,,,710a3df1-a0ea-4aea-909e-9b3d2a89119a,2739,,,"[57.3, 25.0]",267400,72,,,,,1.0337514,,Right Foot,,,,"[65.1, 38.1]",,Ground Pass,,15.246311,,,,,Rafael Alcântara do Nascimento,6998.0,,,,,,2,From Free Kick,Xavier Hernández Creus,20131.0,Left Center Midfield,137,Barcelona,217,['e1614a48-d573-44c4-b43d-7a99fd0a9c32'],3,,,,,,,,,,,,,,,,,Barcelona,217,00:27:03.395,Pass,,2014/2015
