ball_receipt_outcome,ball_recovery_recovery_failure,block_deflection,block_offensive,carry_end_location,clearance_aerial_won,clearance_body_part,clearance_head,clearance_left_foot,clearance_other,clearance_right_foot,counterpress,dribble_nutmeg,dribble_outcome,dribble_overrun,duel_outcome,duel_type,duration,foul_committed_advantage,foul_committed_card,foul_committed_type,foul_won_advantage,foul_won_defensive,goalkeeper_body_part,goalkeeper_end_location,goalkeeper_outcome,goalkeeper_position,goalkeeper_technique,goalkeeper_type,id,index,interception_outcome,location,match_id,minute,miscontrol_aerial_won,off_camera,out,pass_aerial_won,pass_angle,pass_assisted_shot_id,pass_body_part,pass_cross,pass_cut_back,pass_deflected,pass_end_location,pass_goal_assist,pass_height,pass_inswinging,pass_length,pass_no_touch,pass_outcome,pass_recipient,pass_recipient_id,pass_shot_assist,pass_switch,pass_technique,pass_through_ball,pass_type,period,play_pattern,player,player_id,position,possession,possession_team,possession_team_id,related_events,second,shot_aerial_won,shot_body_part,shot_deflected,shot_end_location,shot_first_time,shot_freeze_frame,shot_key_pass_id,shot_one_on_one,shot_outcome,shot_statsbomb_xg,shot_technique,shot_type,substitution_outcome,substitution_outcome_id,substitution_replacement,substitution_replacement_id,tactics,team,team_id,timestamp,type,under_pressure,season_name
,,,,"[83.6, 24.0]",,,,,,,,,,,,,1.166448,,,,,,,,,,,,502f8b4b-7037-4035-90c3-19e7717ea4e5,1473,,"[83.6, 24.0]",3773457,31,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Sergio Busquets i Burgos,5203.0,Center Defensive Midfield,61,Barcelona,217,"['04a2b900-688c-4f96-9aa0-a0b5b238f5c3', '65aac82f-32dc-4536-9383-062239f7f5c3']",29,,,,,,,,,,,,,,,,,,Barcelona,217,00:31:29.632,Carry,,2020/2021
,,,,"[63.2, 12.9]",,,,,,,,,,,,,1.477619,,,,,,,,,,,,dcd700ca-c61b-4053-8154-3b4949a41aaf,1481,,"[59.1, 13.2]",3773457,32,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Sergio Busquets i Burgos,5203.0,Center Defensive Midfield,63,Barcelona,217,"['6f0c9b38-4b16-44e1-a37e-4cbb693d4a04', '8153cced-3ff2-46e5-bcd9-a1c7c2fbcbf0']",11,,,,,,,,,,,,,,,,,,Barcelona,217,00:32:11.649,Carry,,2020/2021
,,,,"[71.6, 5.8]",,,,,,,,,,,,,1.242481,,,,,,,,,,,,20fe5e95-fed6-4258-9f82-615f217fae89,1484,,"[76.8, 9.9]",3773457,32,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Antoine Griezmann,5487.0,Right Center Forward,63,Barcelona,217,"['49b7ae3a-bc31-4d76-a335-df87663e98dd', '8723cc27-2c40-4f67-a5d1-041c3b6496b6']",14,,,,,,,,,,,,,,,,,,Barcelona,217,00:32:14.225,Carry,,2020/2021
,,,,"[52.0, 74.3]",,,,,,,,,,,,,0.707822,,,,,,,,,,,,298aa36f-8eae-4d1e-b592-09684ca64f63,1492,,"[50.1, 74.3]",3773457,32,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Kevin Vázquez Comesaña,22029.0,Right Back,64,Celta Vigo,209,"['aaeb6972-30d4-4385-9564-277ebbdc9e66', 'c5d64570-cd11-4071-97ce-43060b7378fb']",17,,,,,,,,,,,,,,,,,,Celta Vigo,209,00:32:17.218,Carry,,2020/2021
,,,,"[45.0, 71.0]",,,,,,,,,,,,,0.067494,,,,,,,,,,,,9006c4a2-7694-441b-815c-19aaba6a0230,1498,,"[45.0, 71.0]",3773457,32,,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Kevin Vázquez Comesaña,22029.0,Right Back,65,Celta Vigo,209,"['43aeb31a-e21b-4347-a291-ab3aa575180a', '5b4c8b2b-4af9-4884-a451-a851529a85d6']",22,,,,,,,,,,,,,,,,,,Celta Vigo,209,00:32:22.420,Carry,,2020/2021
,,,,"[43.1, 74.0]",,,,,,,,,,,,,0.945044,,,,,,,,,,,,d8ddd8ae-0c18-418f-84a5-4f06d35b58fc,1503,,"[43.3, 74.0]",3773457,32,,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Kevin Vázquez Comesaña,22029.0,Right Back,65,Celta Vigo,209,"['4a4de0a3-d473-46bc-b84f-05364afda4c5', '87788306-9211-439f-b4fa-c974f7022945']",23,,,,,,,,,,,,,,,,,,Celta Vigo,209,00:32:23.822,Carry,,2020/2021
,,,,"[29.5, 44.1]",,,,,,,,,,,,,2.272119,,,,,,,,,,,,cb80a80b-e6d1-4f2d-a3ae-14f9d2632704,1506,,"[23.8, 58.5]",3773457,32,,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Néstor Alejandro Araújo Razo,11388.0,Right Center Back,65,Celta Vigo,209,"['033e8cdd-0402-4beb-8567-e6f959fa55af', '722de626-10e9-4232-a3b2-fe1418f32b60']",26,,,,,,,,,,,,,,,,,,Celta Vigo,209,00:32:26.272,Carry,,2020/2021
,,,,"[28.4, 18.1]",,,,,,,,,,,,,1.317263,,,,,,,,,,,,14d5da8d-58a4-4ec7-888a-2bee649112c8,1509,,"[22.4, 23.0]",3773457,32,,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Carlos Domínguez Cáceres,75546.0,Left Center Back,65,Celta Vigo,209,"['3a736d33-4130-4e56-807c-9784f0799ceb', 'a667f5d9-d66a-4fe0-9608-8618b78901d1']",29,,,,,,,,,,,,,,,,,,Celta Vigo,209,00:32:29.858,Carry,,2020/2021
,,,,"[49.6, 6.2]",,,,,,,,,,,,,1.227977,,,,,,,,,,,,27fa9f3d-0d80-40bb-80e1-d3b987b38478,1514,,"[54.5, 4.8]",3773457,32,,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Manuel Agudo Durán,6724.0,Left Midfield,65,Celta Vigo,209,"['6d4309f2-6296-4a79-a984-ad90548e4690', '75fe9aba-e992-4010-a248-8813df82084b', 'd21349c1-2c94-4d5e-baaf-84155ea92dfe']",33,,,,,,,,,,,,,,,,,,Celta Vigo,209,00:32:33.302,Carry,True,2020/2021
,,,,"[46.0, 18.4]",,,,,,,,,,,,,0.563936,,,,,,,,,,,,221f8235-51d8-4ef0-afd6-1dfa1fb99197,1518,,"[46.0, 18.4]",3773457,32,,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Aarón Martín Caricol,6757.0,Left Back,65,Celta Vigo,209,"['7fa3545d-a309-4568-938b-da2987c7ce7a', 'c3f29c78-bb26-4935-8002-efca9bad7b7c']",35,,,,,,,,,,,,,,,,,,Celta Vigo,209,00:32:35.351,Carry,,2020/2021
,,,,"[41.7, 8.6]",,,,,,,,,,,,,0.932771,,,,,,,,,,,,3b506f86-95ab-4504-aa5e-f5fb75bea6ff,1521,,"[44.1, 7.0]",3773457,32,,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Manuel Agudo Durán,6724.0,Left Midfield,65,Celta Vigo,209,"['a0ab0bf8-c741-4030-a839-6a020d581bdb', 'b8d595e6-8d58-4c70-b164-6cb506718922', 'c4366811-7b33-4dcc-a314-0aef42dae8b8']",36,,,,,,,,,,,,,,,,,,Celta Vigo,209,00:32:36.784,Carry,True,2020/2021
,,,,"[19.5, 30.9]",,,,,,,,,,,,,4.051307,,,,,,,,,,,,a5c26991-eb33-43d2-9d7b-eb531daaf559,1525,,"[30.0, 26.2]",3773457,32,,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Francisco José Beltrán Peinado,11389.0,Right Center Midfield,65,Celta Vigo,209,"['0dea1234-4284-4298-b123-f435cc1ccb2c', '20ea0da0-b510-4b45-a095-4ff893d70864', '828060b8-2090-4981-a064-4f4c17f1d35c']",38,,,,,,,,,,,,,,,,,,Celta Vigo,209,00:32:38.583,Carry,True,2020/2021
,,,,"[3.4, 39.5]",,,,,,,,,,,,,1.237662,,,,,,,,,,,,f13bf84a-d792-412b-a250-c5a36fd7fc41,1530,,"[3.4, 39.5]",3773457,32,,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Iván Villar Martínez,40890.0,Goalkeeper,65,Celta Vigo,209,"['3a881a7c-b37f-4c74-8a81-9fe63336e717', '79eb87e9-3abe-484b-a626-983b974ad4d6']",43,,,,,,,,,,,,,,,,,,Celta Vigo,209,00:32:43.962,Carry,,2020/2021
,,,,"[7.5, 14.8]",,,,,,,,,,,,,0.9135,,,,,,,,,,,,3b9c6c8b-59b7-4694-83a4-f11857830155,1533,,"[5.9, 16.2]",3773457,32,,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Carlos Domínguez Cáceres,75546.0,Left Center Back,65,Celta Vigo,209,"['1ce0098a-81ad-4984-8052-c889d73da3fa', '81bf73cf-527d-405a-9a95-0540f27d6ce7', '8bb72222-9a64-4774-9a88-848b04ef7dc9']",46,,,,,,,,,,,,,,,,,,Celta Vigo,209,00:32:46.434,Carry,True,2020/2021
,,,,"[95.8, 59.3]",,,,,,,,,,,,,1.38889,,,,,,,,,,,,40591d1e-64d2-4132-88ad-ae023bc2c957,1540,,"[94.4, 61.5]",3773457,32,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Moriba Kourouma Kourouma,39073.0,Right Center Midfield,66,Barcelona,217,"['04cd9080-c8a9-4664-bc2d-6a29645933f6', '376c416a-534e-4021-96e6-de0aa7cefa2c', '60fda825-2b7a-4851-ab97-35b68a6ec368']",49,,,,,,,,,,,,,,,,,,Barcelona,217,00:32:49.908,Carry,True,2020/2021
,,,,"[87.6, 50.6]",,,,,,,,,,,,,1.346785,,,,,,,,,,,,7ce3efba-0972-4ef2-947d-364672780436,1543,,"[84.6, 43.0]",3773457,32,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Sergio Busquets i Burgos,5203.0,Center Defensive Midfield,66,Barcelona,217,"['08c3fc34-fbf4-4b2c-9711-6d9115536b58', '8ae2dcc2-d2f3-4131-99ba-6634ffe3182f', 'b22fc23b-aab3-4bdf-8a7b-e6310954de5c']",52,,,,,,,,,,,,,,,,,,Barcelona,217,00:32:52.584,Carry,True,2020/2021
,,,,"[98.2, 69.3]",,,,,,,,,,,,,1.478901,,,,,,,,,,,,385ef5ff-b026-4185-b7c0-a9d47fa8f8ed,1547,,"[99.6, 69.1]",3773457,32,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Lionel Andrés Messi Cuccittini,5503.0,Left Center Forward,66,Barcelona,217,"['370bf2bb-3108-4ae8-b1a1-7a1808280352', '44329e53-e1cb-4fa7-966d-c37f4b52048b', '479354a1-e5e5-4158-ae2b-20ad0cd035fc']",55,,,,,,,,,,,,,,,,,,Barcelona,217,00:32:55.113,Carry,True,2020/2021
,,,,"[90.3, 66.3]",,,,,,,,,,,,,1.768199,,,,,,,,,,,,0838de2d-fa53-417d-9265-142c2832c920,1551,,"[98.2, 69.3]",3773457,32,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Lionel Andrés Messi Cuccittini,5503.0,Left Center Forward,66,Barcelona,217,"['370bf2bb-3108-4ae8-b1a1-7a1808280352', '7ab8741d-5305-42a6-9188-e93f6214f3b9', 'f9b20270-d1af-48a2-9603-6913b737c01b']",56,,,,,,,,,,,,,,,,,,Barcelona,217,00:32:56.592,Carry,True,2020/2021
,,,,"[29.2, 54.2]",,,,,,,,,,,,,1.417103,,,,,,,,,,,,47150212-fa36-472c-962f-a49ba8090647,1558,,"[29.8, 49.6]",3773457,33,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Brais Méndez Portela,6799.0,Right Midfield,67,Celta Vigo,209,"['6dc07dbf-9f19-44cb-9b19-8eea023e8c03', '802ecf04-c58c-4268-bba8-56cf5b00221d', 'ee7b20f8-3bc7-4cc3-b036-1ce5836de41f']",2,,,,,,,,,,,,,,,,,,Celta Vigo,209,00:33:02.365,Carry,True,2020/2021
,,,,"[26.0, 31.4]",,,,,,,,,,,,,1.266664,,,,,,,,,,,,23c8394d-6ea5-4caa-a37b-b46816b87e56,1564,,"[22.2, 36.0]",3773457,33,,,,,,,,,,,,,,,,,,,,,,,,,1,From Free Kick,Francisco José Beltrán Peinado,11389.0,Right Center Midfield,68,Celta Vigo,209,"['a8297fce-7ace-4448-8916-35959b222ef9', 'af5d581c-8168-4dd6-901a-74f680e0be1a']",23,,,,,,,,,,,,,,,,,,Celta Vigo,209,00:33:23.642,Carry,,2020/2021
,,,,"[35.2, 24.9]",,,,,,,,,,,,,0.682969,,,,,,,,,,,,9cade15f-1ef0-41dd-b05a-e539b570f709,1567,,"[39.5, 25.4]",3773457,33,,,,,,,,,,,,,,,,,,,,,,,,,1,From Free Kick,Manuel Agudo Durán,6724.0,Left Midfield,68,Celta Vigo,209,"['32050472-e595-4256-ba60-db8d2f32d6d4', '91ae8be6-e276-4fe2-bab1-ed9eed986258', 'b3e3f778-85ac-4789-ae73-6a84b3db3cfa']",25,,,,,,,,,,,,,,,,,,Celta Vigo,209,00:33:25.964,Carry,True,2020/2021
,,,,"[29.8, 42.2]",,,,,,,,,,,,,0.045286,,,,,,,,,,,,627ae930-7764-4bcf-a684-22878b90a002,1573,,"[29.8, 42.2]",3773457,33,,,,,,,,,,,,,,,,,,,,,,,,,1,From Free Kick,Francisco José Beltrán Peinado,11389.0,Right Center Midfield,68,Celta Vigo,209,"['36e1c61d-aad2-487f-8284-773a9152a819', 'ed7f7248-6a4a-43aa-8a86-d329a68f69b6']",29,,,,,,,,,,,,,,,,,,Celta Vigo,209,00:33:29.133,Carry,,2020/2021
,,,,"[66.4, 73.7]",,,,,,,,,,,,,5.171925,,,,,,,,,,,,21a84d5c-0d44-461c-9eaf-0fa8e53d9c80,1576,,"[33.6, 75.6]",3773457,33,,,,,,,,,,,,,,,,,,,,,,,,,1,From Free Kick,Kevin Vázquez Comesaña,22029.0,Right Back,68,Celta Vigo,209,"['aac50f23-37d4-47e2-93da-5807569fc988', 'c59c9168-9ec0-4dc0-a285-3b22658a670e']",30,,,,,,,,,,,,,,,,,,Celta Vigo,209,00:33:30.912,Carry,,2020/2021
,,,,"[70.2, 77.0]",,,,,,,,,,,,,0.198869,,,,,,,,,,,,91c43bb2-4cfb-4a38-84da-0846f5d053af,1579,,"[71.6, 76.7]",3773457,33,,,,,,,,,,,,,,,,,,,,,,,,,1,From Free Kick,Brais Méndez Portela,6799.0,Right Midfield,68,Celta Vigo,209,"['432184ed-99b1-4873-a3c2-e84490c7dc92', 'b14984d7-09a2-4893-ae84-f404f565c305']",36,,,,,,,,,,,,,,,,,,Celta Vigo,209,00:33:36.719,Carry,,2020/2021
,,,,"[91.6, 69.9]",,,,,,,,,,,,,4.141965,,,,,,,,,,,,de41df21-df5b-4a85-a7af-2cdea81ccca3,1582,,"[66.1, 68.0]",3773457,33,,,,,,,,,,,,,,,,,,,,,,,,,1,From Free Kick,Denis Suárez Fernández,6609.0,Left Center Midfield,68,Celta Vigo,209,"['b78ea54d-48fa-4f30-aca5-2ac1fc5c9512', 'c62793ce-c220-4536-b3c7-9a58de3dd2ad']",37,,,,,,,,,,,,,,,,,,Celta Vigo,209,00:33:37.819,Carry,,2020/2021
,,,,"[105.7, 76.4]",,,,,,,,,,,,,1.08748,,,,,,,,,,,,49b39607-4ca0-4c44-802a-6228add0d7a3,1585,,"[103.0, 76.4]",3773457,33,,,,,,,,,,,,,,,,,,,,,,,,,1,From Free Kick,Brais Méndez Portela,6799.0,Right Midfield,68,Celta Vigo,209,"['83ddbac0-d2dd-459f-b199-08020d43ddc3', 'd19fbbfd-9c40-4a27-8dfd-6841488d97b8']",43,,,,,,,,,,,,,,,,,,Celta Vigo,209,00:33:43.062,Carry,,2020/2021
,,,,"[98.7, 61.5]",,,,,,,,,,,,,1.967722,,,,,,,,,,,,c5b75c62-cefa-4327-a6e7-61476edecb1b,1588,,"[106.6, 61.2]",3773457,33,,,,,,,,,,,,,,,,,,,,,,,,,1,From Free Kick,Iago Aspas Juncal,5217.0,Right Center Forward,68,Celta Vigo,209,"['2fb83cf1-fcc4-41ed-9cb0-232781d972dd', '6c2c763b-8735-48dd-8b33-e8e5fd385e1f', 'e0e408b1-1d70-4589-9bac-a02d1bfdb580']",45,,,,,,,,,,,,,,,,,,Celta Vigo,209,00:33:45.166,Carry,True,2020/2021
,,,,"[62.4, 38.4]",,,,,,,,,,,,,3.361322,,,,,,,,,,,,79267931-1936-4fe8-97ab-3f043d1024f9,1596,,"[45.8, 51.7]",3773457,33,,,,,,,,,,,,,,,,,,,,,,,,,1,From Free Kick,Lionel Andrés Messi Cuccittini,5503.0,Left Center Forward,68,Celta Vigo,209,"['8e0b5c96-5ef0-43de-bff9-6437700c38c7', 'a8f49193-ec48-4ce7-96fe-f528e79acb07', 'e3ededef-49a0-47a9-acad-29a3cfd2a425']",50,,,,,,,,,,,,,,,,,,Barcelona,217,00:33:50.867,Carry,True,2020/2021
,,,,"[54.7, 71.0]",,,,,,,,,,,,,2.054634,,,,,,,,,,,,e28d96ad-bf4a-4afb-a3ee-00f9db10eee5,1606,,"[46.9, 68.6]",3773457,34,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Kevin Vázquez Comesaña,22029.0,Right Back,69,Celta Vigo,209,"['6dacf84d-82a1-47b8-98f4-745d0e922b9b', 'f59c8d13-7863-46de-9406-41599159ccd7']",5,,,,,,,,,,,,,,,,,,Celta Vigo,209,00:34:05.527,Carry,,2020/2021
,,,,"[48.2, 66.1]",,,,,,,,,,,,,7.03113,,,,,,,,,,,,fc231b5a-3137-4e2e-8a58-cdfb356116b9,1611,,"[43.1, 70.2]",3773457,34,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Denis Suárez Fernández,6609.0,Left Center Midfield,69,Celta Vigo,209,"['19ea29dc-1152-402d-b32b-74d57d48bfb8', '55ff5465-02af-4b1c-b65a-a3cc27a22b64', 'bd3b9e36-5821-4acf-a96d-b65ec13736de']",10,,,,,,,,,,,,,,,,,,Celta Vigo,209,00:34:10.377,Carry,True,2020/2021
,,,,"[27.6, 59.9]",,,,,,,,,,,,,0.794542,,,,,,,,,,,,94f7af18-08b8-4034-a1b1-9f92e7a418ef,1615,,"[27.6, 59.9]",3773457,34,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Néstor Alejandro Araújo Razo,11388.0,Right Center Back,69,Celta Vigo,209,"['33e80c4d-8fdb-4b0c-ba63-61fb952a6457', '943e00f3-17d4-4fa7-8611-7624907a81db']",18,,,,,,,,,,,,,,,,,,Celta Vigo,209,00:34:18.969,Carry,,2020/2021
,,,,"[41.4, 21.1]",,,,,,,,,,,,,3.685016,,,,,,,,,,,,6661dbb8-f7f9-4644-8b09-1210fd4d9f6c,1618,,"[30.0, 24.9]",3773457,34,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Carlos Domínguez Cáceres,75546.0,Left Center Back,69,Celta Vigo,209,"['e84c3554-d68d-4a97-b908-b6adca50d29e', 'e8903c9c-4da1-459a-bdb9-770a0410a7eb']",21,,,,,,,,,,,,,,,,,,Celta Vigo,209,00:34:21.164,Carry,,2020/2021
,,,,"[63.5, 41.7]",,,,,,,,,,,,,3.87088,,,,,,,,,,,,3aab1eb6-d4c9-47ba-8ae7-372d21b62478,1631,,"[58.6, 65.3]",3773457,34,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Moriba Kourouma Kourouma,39073.0,Right Center Midfield,71,Barcelona,217,"['1afd642e-c95f-47f3-a7e0-0546c2c3a4f7', '67ecb608-4924-43e4-b579-f3e86a5b5d5b', 'df832d0f-5586-441d-a8eb-9169801ca32c', 'fd5e3583-bc93-4ee5-a731-305399b8af1e']",43,,,,,,,,,,,,,,,,,,Barcelona,217,00:34:43.946,Carry,True,2020/2021
,,,,"[46.6, 43.6]",,,,,,,,,,,,,0.721615,,,,,,,,,,,,16433fe2-f0b3-4627-b81f-8ef6111386e6,1635,,"[46.6, 43.6]",3773457,34,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Clément Lenglet,6826.0,Left Center Back,71,Barcelona,217,"['37c89251-e2fe-4772-9f5a-2ddd40b429e2', 'cf70fd90-500c-48fc-8119-6cadc9591da5']",49,,,,,,,,,,,,,,,,,,Barcelona,217,00:34:49.170,Carry,,2020/2021
,,,,"[42.0, 37.6]",,,,,,,,,,,,,0.802052,,,,,,,,,,,,30dcedfe-fe63-49a0-9b0e-7163967fcf2d,1640,,"[42.0, 37.6]",3773457,34,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Clément Lenglet,6826.0,Left Center Back,71,Barcelona,217,"['646ced10-54af-44c0-9673-47dcc02e5669', '987dabf7-d841-4907-8447-eb0234ae4f87']",52,,,,,,,,,,,,,,,,,,Barcelona,217,00:34:52.292,Carry,,2020/2021
,,,,"[42.0, 55.8]",,,,,,,,,,,,,0.650443,,,,,,,,,,,,77829bb5-077b-4868-8a85-33ae55478d4f,1643,,"[41.8, 55.8]",3773457,34,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Gerard Piqué Bernabéu,5213.0,Center Back,71,Barcelona,217,"['85e33180-01e4-4f47-8ea6-9bec9c0e4d3a', '8bff045c-2064-4f34-b694-5159de6d3363']",54,,,,,,,,,,,,,,,,,,Barcelona,217,00:34:54.331,Carry,,2020/2021
,,,,"[42.0, 30.0]",,,,,,,,,,,,,1.777994,,,,,,,,,,,,fe4cf1a4-c565-4cf1-907d-3df6e56c198c,1646,,"[42.0, 30.0]",3773457,34,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Clément Lenglet,6826.0,Left Center Back,71,Barcelona,217,"['45073b2c-96f2-4ce0-9118-763d12f89ed2', '580dede3-10bf-4949-842b-470d9be1058a']",56,,,,,,,,,,,,,,,,,,Barcelona,217,00:34:56.096,Carry,,2020/2021
,,,,"[45.6, 23.2]",,,,,,,,,,,,,3.368983,,,,,,,,,,,,03b6d8b0-ff68-4d9f-b6aa-90f2273c04f0,1649,,"[53.4, 38.7]",3773457,34,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Sergio Busquets i Burgos,5203.0,Center Defensive Midfield,71,Barcelona,217,"['170ceaf4-036e-4620-a5d4-8e31646396c7', '9af21fc4-3b74-469d-8d31-32a612ba2810', 'cb334d4a-f693-4c45-b826-44b84523fc38']",58,,,,,,,,,,,,,,,,,,Barcelona,217,00:34:58.993,Carry,True,2020/2021
,,,,"[47.5, 4.5]",,,,,,,,,,,,,0.710617,,,,,,,,,,,,5a75c820-cfb2-4ac8-938f-03ac900e6512,1654,,"[48.5, 4.2]",3773457,35,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Jordi Alba Ramos,5211.0,Left Wing Back,71,Barcelona,217,"['7c563612-0311-4eae-a840-d985c4af7e17', '88102b07-a211-4002-a48b-35c6d7c601b2', 'c3cb56a9-2927-4905-a1da-1e3f63c93d58']",3,,,,,,,,,,,,,,,,,,Barcelona,217,00:35:03.576,Carry,True,2020/2021
,,,,"[8.4, 8.5]",,,,,,,,,,,,,2.257456,,,,,,,,,,,,3cd9c57c-af91-4fad-8de6-c815348f209d,1657,,"[8.4, 8.5]",3773457,35,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Clément Lenglet,6826.0,Left Center Back,71,Barcelona,217,"['4767f9e3-7ded-4427-b622-6e0fe988c715', '6c26bcd4-ae8e-45b3-a9fc-17533708d1cb']",7,,,,,,,,,,,,,,,,,,Barcelona,217,00:35:07.363,Carry,,2020/2021
,,,,"[2.7, 23.2]",,,,,,,,,,,,,0.837286,,,,,,,,,,,,953708e3-910e-463c-95fc-f359d75c9ddd,1661,,"[3.0, 24.3]",3773457,35,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Marc-André ter Stegen,20055.0,Goalkeeper,71,Barcelona,217,"['354f64cb-db54-42c8-8be9-be95d7e028cb', '598f2244-3494-4681-98ea-fa08d3c91d74', 'f56a5692-5fed-46a9-8e10-c1f90989b17e']",10,,,,,,,,,,,,,,,,,,Barcelona,217,00:35:10.818,Carry,True,2020/2021
,,,,"[50.7, 64.0]",,,,,,,,,,,,,4.119007,,,,,,,,,,,,d252f513-0cc6-4007-8832-c1f07628802e,1666,,"[43.9, 64.5]",3773457,35,,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Néstor Alejandro Araújo Razo,11388.0,Right Center Back,72,Celta Vigo,209,"['277ee27e-1dab-4fad-900c-30f246883f66', 'e9b9ed3b-c958-42dd-ba4f-b87c02ca60a5']",21,,,,,,,,,,,,,,,,,,Celta Vigo,209,00:35:21.217,Carry,,2020/2021
,,,,"[64.0, 76.4]",,,,,,,,,,,,,1.60214,,,,,,,,,,,,77fb1936-c5c7-458c-bef1-6ba153ada100,1669,,"[64.0, 76.4]",3773457,35,,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Kevin Vázquez Comesaña,22029.0,Right Back,72,Celta Vigo,209,"['6b53790d-7a64-443a-b6e5-bc05d260c7b1', 'e57dc251-6162-42fb-b5e3-978d635eda60']",26,,,,,,,,,,,,,,,,,,Celta Vigo,209,00:35:26.946,Carry,,2020/2021
,,,,"[49.8, 59.3]",,,,,,,,,,,,,6.779427,,,,,,,,,,,,42e67b37-c3f7-482d-b182-0e4e130bf455,1672,,"[43.6, 55.8]",3773457,35,,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Francisco José Beltrán Peinado,11389.0,Right Center Midfield,72,Celta Vigo,209,"['633ead32-7b19-4d80-bcf0-562bb5311fac', '9a72b96b-1595-40bb-a28d-d45bf0aa78b9']",30,,,,,,,,,,,,,,,,,,Celta Vigo,209,00:35:30.548,Carry,,2020/2021
,,,,"[58.3, 71.0]",,,,,,,,,,,,,1.635471,,,,,,,,,,,,54d00f21-9f72-42c6-b961-c01dcf7ca6cd,1675,,"[50.1, 71.6]",3773457,35,,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Néstor Alejandro Araújo Razo,11388.0,Right Center Back,72,Celta Vigo,209,"['3507d246-7d53-412c-a78e-ab59de13a0e4', '857865d3-b15e-498b-aa23-3419b600bea4', 'b1f5a3ad-e3e3-4b1b-b710-26086e7f597e']",38,,,,,,,,,,,,,,,,,,Celta Vigo,209,00:35:38.882,Carry,True,2020/2021
,,,,"[69.9, 51.7]",,,,,,,,,,,,,0.665817,,,,,,,,,,,,70155669-5422-4b99-96a6-f938de2abe1a,1682,,"[69.9, 51.7]",3773457,35,,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Manuel Agudo Durán,6724.0,Left Midfield,72,Celta Vigo,209,"['2b854e4b-1b78-4a5a-af6d-3c471c0f47eb', '6503a521-54e7-4eee-a951-20aeed2712bd']",43,,,,,,,,,,,,,,,,,,Celta Vigo,209,00:35:43.027,Carry,,2020/2021
,,,,"[78.1, 64.0]",,,,,,,,,,,,,0.04,,,,,,,,,,,,63cfb1fe-b5ba-4e7d-ab06-42043fad8440,1685,,"[78.1, 64.0]",3773457,35,,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Iago Aspas Juncal,5217.0,Right Center Forward,72,Celta Vigo,209,"['9aabbe06-05dd-4c10-a597-a4c16ff64b0e', 'f8982ddd-5c67-4f69-a7ad-c36567ac8563']",44,,,,,,,,,,,,,,,,,,Celta Vigo,209,00:35:44.560,Carry,,2020/2021
