bad_behaviour_card,ball_receipt_outcome,ball_recovery_recovery_failure,carry_end_location,clearance_aerial_won,clearance_body_part,clearance_head,clearance_left_foot,clearance_other,clearance_right_foot,counterpress,dribble_nutmeg,dribble_outcome,dribble_overrun,duel_outcome,duel_type,duration,foul_committed_advantage,foul_committed_card,foul_committed_offensive,foul_committed_type,foul_won_advantage,foul_won_defensive,goalkeeper_body_part,goalkeeper_end_location,goalkeeper_outcome,goalkeeper_position,goalkeeper_shot_saved_off_target,goalkeeper_shot_saved_to_post,goalkeeper_technique,goalkeeper_type,id,index,injury_stoppage_in_chain,interception_outcome,location,match_id,minute,miscontrol_aerial_won,off_camera,out,pass_aerial_won,pass_angle,pass_assisted_shot_id,pass_body_part,pass_cross,pass_cut_back,pass_end_location,pass_height,pass_inswinging,pass_length,pass_no_touch,pass_outcome,pass_outswinging,pass_recipient,pass_recipient_id,pass_shot_assist,pass_straight,pass_switch,pass_technique,pass_through_ball,pass_type,period,play_pattern,player,player_id,position,possession,possession_team,possession_team_id,related_events,second,shot_body_part,shot_end_location,shot_first_time,shot_freeze_frame,shot_key_pass_id,shot_outcome,shot_saved_off_target,shot_saved_to_post,shot_statsbomb_xg,shot_technique,shot_type,substitution_outcome,substitution_outcome_id,substitution_replacement,substitution_replacement_id,tactics,team,team_id,timestamp,type,under_pressure,season_name
,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,ba9a2d13-e460-4074-a3d6-fef8203cb9ff,1,,,,69265,0,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,,,,1,Sporting Gijón,1041,,0,,,,,,,,,,,,,,,,"{'formation': 4231, 'lineup': [{'player': {'id': 26228, 'name': 'Juan Pablo Colinas Ferreras'}, 'position': {'id': 1, 'name': 'Goalkeeper'}, 'jersey_number': 1}, {'player': {'id': 26633, 'name': 'Alberto Lora Ramos'}, 'position': {'id': 2, 'name': 'Right Back'}, 'jersey_number': 11}, {'player': {'id': 26638, 'name': 'Alberto Botía Rabasco'}, 'position': {'id': 3, 'name': 'Right Center Back'}, 'jersey_number': 2}, {'player': {'id': 26661, 'name': 'Iván Hernández Soto'}, 'position': {'id': 5, 'name': 'Left Center Back'}, 'jersey_number': 14}, {'player': {'id': 24686, 'name': 'Roberto Canella Suárez'}, 'position': {'id': 6, 'name': 'Left Back'}, 'jersey_number': 15}, {'player': {'id': 25893, 'name': 'Alberto Rivera Pizarro'}, 'position': {'id': 13, 'name': 'Right Center Midfield'}, 'jersey_number': 5}, {'player': {'id': 18925, 'name': 'Ignacio Cases Mora'}, 'position': {'id': 15, 'name': 'Left Center Midfield'}, 'jersey_number': 21}, {'player': {'id': 11540, 'name': 'Óscar Guido Trejo'}, 'position': {'id': 17, 'name': 'Right Wing'}, 'jersey_number': 24}, {'player': {'id': 26703, 'name': 'André de Castro Pereira'}, 'position': {'id': 19, 'name': 'Center Attacking Midfield'}, 'jersey_number': 3}, {'player': {'id': 23991, 'name': 'Miguel Ángel De las Cuevas Barberá'}, 'position': {'id': 21, 'name': 'Left Wing'}, 'jersey_number': 20}, {'player': {'id': 26248, 'name': 'David Barral Torres'}, 'position': {'id': 23, 'name': 'Center Forward'}, 'jersey_number': 23}]}",Sporting Gijón,1041,00:00:00.000,Starting XI,,2011/2012
,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,24d3ed58-17cf-456a-a3f5-6e28fb5615e5,2,,,,69265,0,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,,,,1,Sporting Gijón,1041,,0,,,,,,,,,,,,,,,,"{'formation': 433, 'lineup': [{'player': {'id': 20176, 'name': 'Víctor Valdés Arribas'}, 'position': {'id': 1, 'name': 'Goalkeeper'}, 'jersey_number': 1}, {'player': {'id': 22102, 'name': 'Adriano Correia Claro'}, 'position': {'id': 2, 'name': 'Right Back'}, 'jersey_number': 21}, {'player': {'id': 4324, 'name': 'Daniel Alves da Silva'}, 'position': {'id': 3, 'name': 'Right Center Back'}, 'jersey_number': 2}, {'player': {'id': 5506, 'name': 'Javier Alejandro Mascherano'}, 'position': {'id': 5, 'name': 'Left Center Back'}, 'jersey_number': 14}, {'player': {'id': 20177, 'name': 'Eric-Sylvain Bilal Abidal'}, 'position': {'id': 6, 'name': 'Left Back'}, 'jersey_number': 22}, {'player': {'id': 5203, 'name': 'Sergio Busquets i Burgos'}, 'position': {'id': 10, 'name': 'Center Defensive Midfield'}, 'jersey_number': 16}, {'player': {'id': 20131, 'name': 'Xavier Hernández Creus'}, 'position': {'id': 13, 'name': 'Right Center Midfield'}, 'jersey_number': 6}, {'player': {'id': 5208, 'name': 'Thiago Alcântara do Nascimento'}, 'position': {'id': 15, 'name': 'Left Center Midfield'}, 'jersey_number': 11}, {'player': {'id': 3958, 'name': 'Pedro Eliezer Rodríguez Ledesma'}, 'position': {'id': 17, 'name': 'Right Wing'}, 'jersey_number': 17}, {'player': {'id': 12737, 'name': 'David Villa Sánchez'}, 'position': {'id': 21, 'name': 'Left Wing'}, 'jersey_number': 7}, {'player': {'id': 5503, 'name': 'Lionel Andrés Messi Cuccittini'}, 'position': {'id': 23, 'name': 'Center Forward'}, 'jersey_number': 10}]}",Barcelona,217,00:00:00.000,Starting XI,,2011/2012
,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,2b9984a1-c218-4901-ac5c-7ac4563e386d,3,,,,69265,0,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,,,,1,Sporting Gijón,1041,['a497621c-3ea9-453e-b2ba-1b0b30610a7e'],0,,,,,,,,,,,,,,,,,Barcelona,217,00:00:00.000,Half Start,,2011/2012
,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,a497621c-3ea9-453e-b2ba-1b0b30610a7e,4,,,,69265,0,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,,,,1,Sporting Gijón,1041,['2b9984a1-c218-4901-ac5c-7ac4563e386d'],0,,,,,,,,,,,,,,,,,Sporting Gijón,1041,00:00:00.000,Half Start,,2011/2012
,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,1ad77341-cd75-47ce-bce8-5553e88cc93b,2235,,,,69265,45,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,,,,88,Barcelona,217,['f30e1cca-25a1-4b91-94ae-e24edaac380a'],0,,,,,,,,,,,,,,,,,Barcelona,217,00:00:00.000,Half Start,,2011/2012
,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,f30e1cca-25a1-4b91-94ae-e24edaac380a,2236,,,,69265,45,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,,,,88,Barcelona,217,['1ad77341-cd75-47ce-bce8-5553e88cc93b'],0,,,,,,,,,,,,,,,,,Sporting Gijón,1041,00:00:00.000,Half Start,,2011/2012
,,,,,,,,,,,,,,,,0.247707,,,,,,,,,,,,,,,055dc4f9-5afd-4acc-9281-a9bb66251536,5,,,"[60.0, 40.0]",69265,0,,,,,-0.7454195,,Right Foot,,,"[61.3, 38.8]",Ground Pass,,1.7691807,,,,André de Castro Pereira,26703.0,,,,,,Kick Off,1,From Kick Off,David Barral Torres,26248.0,Center Forward,2,Sporting Gijón,1041,['a85d108b-7b0e-4453-9974-8907a1305958'],0,,,,,,,,,,,,,,,,,Sporting Gijón,1041,00:00:00.886,Pass,,2011/2012
,,,,,,,,,,,,,,,,1.347674,,,,,,,,,,,,,,,f373f8f6-1ce4-46f9-b000-d532429a1a92,8,,,"[58.8, 40.3]",69265,0,,,,,-2.564153,,Right Foot,,,"[45.6, 31.7]",Ground Pass,,15.754364,,,,Alberto Rivera Pizarro,25893.0,,,,,,,1,From Kick Off,André de Castro Pereira,26703.0,Center Attacking Midfield,2,Sporting Gijón,1041,['58e52787-c483-49e4-a3c0-6fa1d95ce3aa'],1,,,,,,,,,,,,,,,,,Sporting Gijón,1041,00:00:01.481,Pass,,2011/2012
,,,,,,,,,,,,,,,,1.76776,,,,,,,,,,,,,,,6f7a47ef-b9c6-4e82-abdb-29f43661f182,11,,,"[44.7, 32.9]",69265,0,,,,,2.4221365,,Left Foot,,,"[22.1, 52.7]",Ground Pass,,30.04663,,,,Alberto Botía Rabasco,26638.0,,,,,,,1,From Kick Off,Alberto Rivera Pizarro,25893.0,Right Center Midfield,2,Sporting Gijón,1041,['96afaf13-cbf5-4dcb-acb5-347e175fb6d9'],3,,,,,,,,,,,,,,,,,Sporting Gijón,1041,00:00:03.862,Pass,,2011/2012
,,,,,,,,,,,,,,,,1.496115,,,,,,,,,,,,,,,7a10c6fa-095f-4f45-8b4a-83d9792e9b79,15,,,"[20.0, 54.3]",69265,0,,,,,-2.383215,,Left Foot,,,"[8.6, 43.5]",Ground Pass,,15.703503,,,,Juan Pablo Colinas Ferreras,26228.0,,,,,,,1,From Kick Off,Alberto Botía Rabasco,26638.0,Right Center Back,2,Sporting Gijón,1041,"['58d486e7-0747-47b2-97fc-64bbed6552d9', '9b4442ad-87ae-4bac-9981-4ac25b9a3064']",6,,,,,,,,,,,,,,,,,Sporting Gijón,1041,00:00:06.809,Pass,True,2011/2012
,,,,,,,,,,,,,,,,3.897,,,,,,,,,,,,,,,6030a529-0939-486b-b25e-691ea4d892eb,18,,,"[7.2, 42.7]",69265,0,,,,,0.12676753,,Right Foot,,,"[58.2, 49.2]",High Pass,,51.412548,,Incomplete,,André de Castro Pereira,26703.0,,,,,,,1,From Kick Off,Juan Pablo Colinas Ferreras,26228.0,Goalkeeper,2,Sporting Gijón,1041,"['824c0e96-77bc-415f-95cd-f04cd0ed88b2', 'd45be5ea-9689-4ffd-805d-73d22ec84807']",8,,,,,,,,,,,,,,,,,Sporting Gijón,1041,00:00:08.425,Pass,,2011/2012
,,,,,,,,,,,,,,,,0.7498,,,,,,,,,,,,,,,824c0e96-77bc-415f-95cd-f04cd0ed88b2,21,,,"[62.8, 31.8]",69265,0,,,,True,0.0,,,,,"[77.9, 31.8]",Low Pass,,15.1,,Incomplete,,Lionel Andrés Messi Cuccittini,5503.0,,,,,,Recovery,1,From Kick Off,Sergio Busquets i Burgos,5203.0,Center Defensive Midfield,2,Sporting Gijón,1041,"['4b563dae-857f-4942-9bf8-3b2d435869c5', '6030a529-0939-486b-b25e-691ea4d892eb', '8f7b2ec6-df60-410d-bd46-f37c5d136a31', 'c3010c23-776f-4623-b77c-c7b1fec1b4f3']",12,,,,,,,,,,,,,,,,,Barcelona,217,00:00:12.322,Pass,True,2011/2012
,,,,,,,,,,,,,,,,0.8505,,,,,,,,,,,,,,,ea800ad2-161e-46d2-9b3a-931e058a6962,24,,,"[53.1, 43.3]",69265,0,,,,,1.4977558,,Left Foot,,,"[53.7, 51.5]",Low Pass,,8.221922,,,,André de Castro Pereira,26703.0,,,,,,Recovery,1,From Kick Off,Alberto Rivera Pizarro,25893.0,Right Center Midfield,2,Sporting Gijón,1041,['74e54030-7cbe-46f7-b3f3-e2602dba2a9b'],14,,,,,,,,,,,,,,,,,Sporting Gijón,1041,00:00:14.090,Pass,,2011/2012
,,,,,,,,,,,,,,,,0.9001,,,,,,,,,,,,,,,2ac2a2a7-0133-4667-994c-ad1a28175a89,31,,,"[65.4, 65.2]",69265,0,,,,,-0.48193824,,Right Foot,,,"[84.9, 55.0]",Low Pass,,22.00659,,Incomplete,,David Barral Torres,26248.0,,,,Through Ball,True,,1,From Kick Off,Óscar Guido Trejo,11540.0,Right Wing,2,Sporting Gijón,1041,"['4a62d4dc-0431-4dae-be9e-02194764fb57', 'ef7e069e-bcaa-4fd1-904c-070822468bda']",18,,,,,,,,,,,,,,,,,Sporting Gijón,1041,00:00:18.800,Pass,,2011/2012
,,,,,,,,,,True,,,,,,1.437986,,,,,,,,,,,,,,,ef7e069e-bcaa-4fd1-904c-070822468bda,33,,,"[36.1, 26.0]",69265,0,,,,,-0.5800028,,Left Foot,,,"[44.8, 20.3]",Ground Pass,,10.400962,,,,Sergio Busquets i Burgos,5203.0,,,,,,Interception,1,Regular Play,Javier Alejandro Mascherano,5506.0,Left Center Back,3,Barcelona,217,"['2ac2a2a7-0133-4667-994c-ad1a28175a89', 'dee6524a-1e72-4d40-b45c-9e6ef8d4e836']",19,,,,,,,,,,,,,,,,,Barcelona,217,00:00:19.700,Pass,,2011/2012
,,,,,,,,,,,,,,,,0.614798,,,,,,,,,,,,,,,fb3694ed-b990-4187-b8dc-fc43a56dffbc,36,,,"[43.8, 19.7]",69265,0,,,,,1.4801364,,Left Foot,,,"[44.6, 28.5]",Ground Pass,,8.836288,,,,Thiago Alcântara do Nascimento,5208.0,,,,,,,1,Regular Play,Sergio Busquets i Burgos,5203.0,Center Defensive Midfield,3,Barcelona,217,['4ed07ab6-3e2e-4c5e-a996-56e2240b71f9'],21,,,,,,,,,,,,,,,,,Barcelona,217,00:00:21.418,Pass,,2011/2012
,,,,,,,,,,,,,,,,1.092693,,,,,,,,,,,,,,,57483ed3-470f-437d-8a08-c08bca60a577,39,,,"[44.4, 27.7]",69265,0,,,,,-2.540059,,Right Foot,,,"[27.5, 16.1]",Ground Pass,,20.498049,,,,Eric-Sylvain Bilal Abidal,20177.0,,,,,,,1,Regular Play,Thiago Alcântara do Nascimento,5208.0,Left Center Midfield,3,Barcelona,217,['e8577109-d503-4722-904f-734bf3b879cb'],22,,,,,,,,,,,,,,,,,Barcelona,217,00:00:22.153,Pass,,2011/2012
,,,,,,,,,,,,,,,,1.736917,,,,,,,,,,,,,,,961cd92d-99ef-44e1-9c1a-4cd18c35a985,42,,,"[22.4, 19.1]",69265,0,,,,,0.9746931,,Right Foot,,,"[39.7, 44.6]",Ground Pass,,30.814608,,,,Xavier Hernández Creus,20131.0,,,,,,,1,Regular Play,Eric-Sylvain Bilal Abidal,20177.0,Left Back,3,Barcelona,217,['d81ad15d-6f92-489c-ba35-0e4627f12dc2'],25,,,,,,,,,,,,,,,,,Barcelona,217,00:00:25.622,Pass,,2011/2012
,,,,,,,,,,,,,,,,1.221765,,,,,,,,,,,,,,,9ef10b06-82b7-4b74-aa3e-7f76daba79d1,46,,,"[37.9, 39.9]",69265,0,,,,,-1.5707964,,Right Foot,,,"[37.9, 32.4]",Ground Pass,,7.5,,,,Sergio Busquets i Burgos,5203.0,,,,,,,1,Regular Play,Xavier Hernández Creus,20131.0,Right Center Midfield,3,Barcelona,217,"['0c0864c2-af9e-465c-a288-f5e33be4f7bd', '2d3a2de1-29e2-43a7-9719-1e37271e3316']",30,,,,,,,,,,,,,,,,,Barcelona,217,00:00:30.817,Pass,True,2011/2012
,,,,,,,,,,,,,,,,2.287741,,,,,,,,,,,,,,,2e95e5d3-8582-41c5-99f0-8259fe31db8a,49,,,"[38.5, 32.8]",69265,0,,,,,1.6010901,,Right Foot,,,"[37.9, 52.6]",Ground Pass,,19.80909,,,,Javier Alejandro Mascherano,5506.0,,,,,,,1,Regular Play,Sergio Busquets i Burgos,5203.0,Center Defensive Midfield,3,Barcelona,217,['224ccf32-694c-4228-97a2-c55e89a0f72e'],32,,,,,,,,,,,,,,,,,Barcelona,217,00:00:32.836,Pass,,2011/2012
,,,,,,,,,,,,,,,,1.249729,,,,,,,,,,,,,,,9edfd044-7d2c-4b09-8beb-82ed963ff493,52,,,"[43.8, 51.6]",69265,0,,,,,-1.6207547,,Right Foot,,,"[42.8, 31.6]",Ground Pass,,20.024984,,,,Sergio Busquets i Burgos,5203.0,,,,,,,1,Regular Play,Javier Alejandro Mascherano,5506.0,Left Center Back,3,Barcelona,217,['6eec6a3e-6a17-4e2c-9ea1-58948cd4a914'],36,,,,,,,,,,,,,,,,,Barcelona,217,00:00:36.637,Pass,,2011/2012
,,,,,,,,,,,,,,,,1.283229,,,,,,,,,,,,,,,9171879b-3cbf-4462-81dd-dfe101c7477f,55,,,"[52.2, 32.2]",69265,0,,,,,-0.95385444,,Right Foot,,,"[64.4, 15.0]",Ground Pass,,21.087437,,,,Thiago Alcântara do Nascimento,5208.0,,,,,,,1,Regular Play,Sergio Busquets i Burgos,5203.0,Center Defensive Midfield,3,Barcelona,217,['e91eb38c-8156-49e1-91d6-42c0aa8d7341'],39,,,,,,,,,,,,,,,,,Barcelona,217,00:00:39.573,Pass,,2011/2012
,,,,,,,,,,,,,,,,1.7458,,,,,,,,,,,,,,,3a4f1763-aaf3-4360-9b09-dee532367a78,58,,,"[64.6, 10.9]",69265,0,,,,,-2.799977,,Right Foot,,,"[55.6, 7.7]",Ground Pass,,9.551963,,,,Eric-Sylvain Bilal Abidal,20177.0,,,,,,,1,Regular Play,Thiago Alcântara do Nascimento,5208.0,Left Center Midfield,3,Barcelona,217,['328659bc-b52d-4b4a-b6c3-c5ed5efa39b1'],41,,,,,,,,,,,,,,,,,Barcelona,217,00:00:41.694,Pass,,2011/2012
,,,,,,,,,,,,,,,,1.755363,,,,,,,,,,,,,,,2f145fd6-65ce-4d8a-a597-60c5f8af01da,61,,,"[53.6, 11.6]",69265,0,,,,,1.8988163,,Left Foot,,,"[47.1, 30.7]",Ground Pass,,20.175728,,,,Javier Alejandro Mascherano,5506.0,,,,,,,1,Regular Play,Eric-Sylvain Bilal Abidal,20177.0,Left Back,3,Barcelona,217,['946ed86e-bfc2-4555-9209-109d62a13bab'],44,,,,,,,,,,,,,,,,,Barcelona,217,00:00:44.775,Pass,,2011/2012
,,,,,,,,,,,,,,,,1.922322,,,,,,,,,,,,,,,ad07f14d-d087-4beb-ba6d-ac215cca4365,64,,,"[45.9, 34.2]",69265,0,,,,,0.7674053,,Right Foot,,,"[85.5, 72.4]",High Pass,,55.021812,,Incomplete,,Adriano Correia Claro,22102.0,,,,,,,1,Regular Play,Javier Alejandro Mascherano,5506.0,Left Center Back,3,Barcelona,217,"['1bfbdf76-4cb6-4c61-a4d1-6532614da14a', 'd55c3c0a-2e0c-4ecb-b23c-3fd245e713b2']",48,,,,,,,,,,,,,,,,,Barcelona,217,00:00:48.119,Pass,,2011/2012
,,,,,,,,,,,,,,,,1.1935,,,,,,,,,,,,,,,7cb54e73-e710-42b8-b4e6-f05f3bfa7dd4,70,,,"[54.3, 28.4]",69265,0,,,,,-2.961739,,Right Foot,,,"[48.8, 27.4]",Ground Pass,,5.59017,,,,Ignacio Cases Mora,18925.0,,,,,,,1,Regular Play,David Barral Torres,26248.0,Center Forward,4,Sporting Gijón,1041,"['af2c02e7-2136-4005-8bdb-bef7a3281626', 'bf1c65d1-6946-4296-a510-fd4108c8fdc6']",52,,,,,,,,,,,,,,,,,Sporting Gijón,1041,00:00:52.648,Pass,True,2011/2012
,,,,,,,,,,,,,,,,1.8859,,,,,,,,,,,,,,,dd6e3989-a5df-465d-932a-557125f10570,73,,,"[48.4, 27.2]",69265,0,,,,,-0.5620938,,Left Foot,,,"[79.2, 7.8]",High Pass,,36.40055,,Incomplete,,Miguel Ángel De las Cuevas Barberá,23991.0,,,,,,,1,Regular Play,Ignacio Cases Mora,18925.0,Left Center Midfield,4,Sporting Gijón,1041,"['2f50900c-4b1c-4d8d-9a3a-07c5ccc4ebde', 'df61af8a-906e-48de-b0cd-d99066baea67']",53,,,,,,,,,,,,,,,,,Sporting Gijón,1041,00:00:53.881,Pass,,2011/2012
,,,,,,,,,,,,,,,,0.927999,,,,,,,,,,,,,,,e370b136-e095-4a51-bd1f-978d47d6ed99,76,,,"[83.1, 1.0]",69265,0,,,,,1.4288993,,,,,"[83.9, 6.6]",Low Pass,,5.656854,,,,André de Castro Pereira,26703.0,,,,,,Throw-in,1,From Throw In,Miguel Ángel De las Cuevas Barberá,23991.0,Left Wing,5,Sporting Gijón,1041,['209740ed-dd27-4f63-8f67-c61349c0fbbb'],59,,,,,,,,,,,,,,,,,Sporting Gijón,1041,00:00:59.978,Pass,,2011/2012
,,,,,,,,,,,,,,,,0.790327,,,,,,,,,,,,,,,ead5e03e-e394-4e29-92f0-f12d18cfcf1c,79,,,"[85.0, 5.8]",69265,1,,,,,-1.9086745,,Right Foot,,,"[83.7, 2.1]",Ground Pass,,3.9217343,,,,Miguel Ángel De las Cuevas Barberá,23991.0,,,,,,,1,From Throw In,André de Castro Pereira,26703.0,Center Attacking Midfield,5,Sporting Gijón,1041,['9f7bca41-4c0b-4ad0-b79e-07b52570c15a'],0,,,,,,,,,,,,,,,,,Sporting Gijón,1041,00:01:00.946,Pass,,2011/2012
,,,,,,,,,,,,,,,,2.087633,,,,,,,,,,,,,,,36bafd5e-3df3-40c5-83f2-9913c1c46d21,82,,,"[88.8, 2.7]",69265,1,,,,,0.56810474,,Right Foot,,,"[102.9, 11.7]",Ground Pass,,16.727522,,,,André de Castro Pereira,26703.0,,,,,,,1,From Throw In,Miguel Ángel De las Cuevas Barberá,23991.0,Left Wing,5,Sporting Gijón,1041,['273ecaa0-6faf-43d6-a571-fe1f58c9b43c'],3,,,,,,,,,,,,,,,,,Sporting Gijón,1041,00:01:03.469,Pass,,2011/2012
,,,,,,,,,,,,,,,,1.5885,,,,,,,,,,,,,,,bb281507-5533-4a1c-8172-9820edbaf612,89,,,"[5.2, 80.6]",69265,1,,,,,-0.18575314,,Right Foot,,,"[35.0, 75.0]",High Pass,,30.32161,,Incomplete,,Xavier Hernández Creus,20131.0,,,,,,,1,Regular Play,Javier Alejandro Mascherano,5506.0,Left Center Back,6,Barcelona,217,"['dc317711-865b-439f-903d-047066e85940', 'e84787ea-00eb-44fe-9bab-96085d8f9023']",9,,,,,,,,,,,,,,,,,Barcelona,217,00:01:09.575,Pass,,2011/2012
,,,,,,,,,,,,,,,,1.861382,,,,,,,,,,,,,,,385780e9-f8ae-4831-a42e-58fee033427e,96,,,"[43.0, 48.7]",69265,1,,,,,0.5585993,,Right Foot,,,"[55.8, 56.7]",Ground Pass,,15.09437,,,,Lionel Andrés Messi Cuccittini,5503.0,,,,,,Free Kick,1,From Free Kick,Thiago Alcântara do Nascimento,5208.0,Left Center Midfield,7,Barcelona,217,['4738f532-cca3-4436-adec-e7818f136adf'],18,,,,,,,,,,,,,,,,,Barcelona,217,00:01:18.360,Pass,,2011/2012
,,,,,,,,,,,,,,,,2.7072,,,,,,,,,,,,,,,48fca4cd-08fe-4862-b75f-3752f406f14b,102,,,"[65.9, 60.1]",69265,1,,True,,,0.9151007,,Right Foot,,,"[79.9, 78.3]",Ground Pass,,22.961708,,,,Adriano Correia Claro,22102.0,,,,,,Free Kick,1,From Free Kick,Xavier Hernández Creus,20131.0,Right Center Midfield,8,Barcelona,217,['7a49ee37-4e2e-4856-b3f4-c61cca01723c'],33,,,,,,,,,,,,,,,,,Barcelona,217,00:01:33.095,Pass,,2011/2012
,,,,,,,,,,,,,,,,1.318725,,,,,,,,,,,,,,,9dbbee50-6cb2-4ad4-aa49-58bd0d0c7843,104,,,"[79.1, 77.3]",69265,1,,,,,-2.7744188,,Right Foot,,,"[64.8, 71.8]",Ground Pass,,15.321227,,,,Xavier Hernández Creus,20131.0,,,,,,,1,From Free Kick,Adriano Correia Claro,22102.0,Right Back,8,Barcelona,217,['3070dc0c-82e1-49fe-a046-8804c87d161f'],35,,,,,,,,,,,,,,,,,Barcelona,217,00:01:35.886,Pass,,2011/2012
,,,,,,,,,,,,,,,,2.352084,,,,,,,,,,,,,,,bbaebc4b-149a-4639-9cd4-c90b7ef3ff18,107,,,"[64.0, 61.6]",69265,1,,,,,-1.9440477,,Right Foot,,,"[52.8, 33.0]",Ground Pass,,30.714817,,,,Eric-Sylvain Bilal Abidal,20177.0,,,,,,,1,From Free Kick,Xavier Hernández Creus,20131.0,Right Center Midfield,8,Barcelona,217,['ca1182cc-819b-45f3-a83f-34e55639d233'],39,,,,,,,,,,,,,,,,,Barcelona,217,00:01:39.312,Pass,,2011/2012
,,,,,,,,,,,,,,,,0.7824,,,,,,,,,,,,,,,683f3b43-00ce-4e97-bd2b-b466ceb679d8,110,,,"[57.9, 27.7]",69265,1,,,,,0.10598436,,Left Foot,,,"[67.3, 28.7]",Ground Pass,,9.453042,,,,Thiago Alcântara do Nascimento,5208.0,,,,,,,1,From Free Kick,Eric-Sylvain Bilal Abidal,20177.0,Left Back,8,Barcelona,217,['605ddaf6-7e15-4986-9c38-59920dde37a6'],42,,,,,,,,,,,,,,,,,Barcelona,217,00:01:42.954,Pass,,2011/2012
,,,,,,,,,,,,,,,,0.9766,,,,,,,,,,,,,,,0adbdb53-c086-47a3-9fb2-8424990239d4,113,,,"[65.9, 28.7]",69265,1,,,,,-2.4387136,,Right Foot,,,"[58.7, 22.6]",Ground Pass,,9.436631,,,,Eric-Sylvain Bilal Abidal,20177.0,,,,,,,1,From Free Kick,Thiago Alcântara do Nascimento,5208.0,Left Center Midfield,8,Barcelona,217,['f6de0647-f6c5-4382-965f-786a331a1a03'],43,,,,,,,,,,,,,,,,,Barcelona,217,00:01:43.842,Pass,,2011/2012
,,,,,,,,,,,,,,,,1.4447,,,,,,,,,,,,,,,cec2abf1-1b91-4649-85a3-ce27c2145e6b,115,,,"[57.5, 21.6]",69265,1,,,,,-0.9978302,,Left Foot,,,"[69.5, 3.0]",Ground Pass,,22.13504,,,,Pedro Eliezer Rodríguez Ledesma,3958.0,,,,,,,1,From Free Kick,Eric-Sylvain Bilal Abidal,20177.0,Left Back,8,Barcelona,217,['ef5bd91c-f786-4374-ae9e-c7a6c56d4361'],44,,,,,,,,,,,,,,,,,Barcelona,217,00:01:44.819,Pass,,2011/2012
,,,,,,,,,,,,,,,,1.0678,,,,,,,,,,,,,,,2afcf671-3fe2-4e75-8b7c-09ab700b384f,118,,,"[69.9, 3.2]",69265,1,,,,,2.1440508,,Left Foot,,,"[64.8, 11.1]",Ground Pass,,9.403191,,,,Thiago Alcântara do Nascimento,5208.0,,,,,,,1,From Free Kick,Pedro Eliezer Rodríguez Ledesma,3958.0,Right Wing,8,Barcelona,217,['08982e81-46e0-417d-8e3e-72eaa64c5de0'],46,,,,,,,,,,,,,,,,,Barcelona,217,00:01:46.830,Pass,,2011/2012
,,,,,,,,,,,,,,,,1.9429,,,,,,,,,,,,,,,3386fb36-3224-431c-8d41-0b63077d238c,121,,,"[65.0, 11.1]",69265,1,,,,,1.9855533,,Right Foot,,,"[53.2, 37.9]",Ground Pass,,29.282759,,,,Javier Alejandro Mascherano,5506.0,,,,,,,1,From Free Kick,Thiago Alcântara do Nascimento,5208.0,Left Center Midfield,8,Barcelona,217,['580856e8-c48b-4611-a8db-59ccd41a807b'],49,,,,,,,,,,,,,,,,,Barcelona,217,00:01:49.016,Pass,,2011/2012
,,,,,,,,,,,,,,,,1.033408,,,,,,,,,,,,,,,b687c834-64c8-488f-a3ed-15dd79224941,124,,,"[53.8, 41.8]",69265,1,,,,,0.9600704,,Right Foot,,,"[60.1, 50.8]",Ground Pass,,10.9859,,,,Xavier Hernández Creus,20131.0,,,,,,,1,From Free Kick,Javier Alejandro Mascherano,5506.0,Left Center Back,8,Barcelona,217,['ef01e9f3-62c9-40ac-ab84-c853452a9ffd'],51,,,,,,,,,,,,,,,,,Barcelona,217,00:01:51.625,Pass,,2011/2012
,,,,,,,,,,,,,,,,1.336543,,,,,,,,,,,,,,,1cde9fd3-bd6a-40f9-9572-8b3f18f80590,128,,,"[60.7, 51.6]",69265,1,,,,,2.1217787,,Right Foot,,,"[55.6, 59.9]",Ground Pass,,9.741663,,,,Daniel Alves da Silva,4324.0,,,,,,,1,From Free Kick,Xavier Hernández Creus,20131.0,Right Center Midfield,8,Barcelona,217,['732806ab-5976-428e-8dfe-57ae3e8fd070'],52,,,,,,,,,,,,,,,,,Barcelona,217,00:01:52.699,Pass,,2011/2012
