bad_behaviour_card,ball_receipt_outcome,ball_recovery_recovery_failure,carry_end_location,clearance_aerial_won,clearance_body_part,clearance_head,clearance_left_foot,clearance_right_foot,counterpress,dribble_nutmeg,dribble_outcome,dribble_overrun,duel_outcome,duel_type,duration,foul_committed_advantage,foul_committed_card,foul_committed_offensive,foul_committed_type,foul_won_advantage,foul_won_defensive,goalkeeper_body_part,goalkeeper_end_location,goalkeeper_outcome,goalkeeper_position,goalkeeper_technique,goalkeeper_type,id,index,injury_stoppage_in_chain,interception_outcome,location,match_id,minute,miscontrol_aerial_won,off_camera,out,pass_aerial_won,pass_angle,pass_assisted_shot_id,pass_body_part,pass_cross,pass_cut_back,pass_deflected,pass_end_location,pass_goal_assist,pass_height,pass_inswinging,pass_length,pass_outcome,pass_outswinging,pass_recipient,pass_recipient_id,pass_shot_assist,pass_straight,pass_switch,pass_technique,pass_through_ball,pass_type,period,play_pattern,player,player_id,position,possession,possession_team,possession_team_id,related_events,second,shot_aerial_won,shot_body_part,shot_end_location,shot_first_time,shot_freeze_frame,shot_key_pass_id,shot_one_on_one,shot_outcome,shot_statsbomb_xg,shot_technique,shot_type,substitution_outcome,substitution_outcome_id,substitution_replacement,substitution_replacement_id,tactics,team,team_id,timestamp,type,under_pressure,season_name
,,,"[32.2, 15.9]",,,,,,,,,,,,1.927696,,,,,,,,,,,,,4e2388cc-90fa-4f95-b0c8-c8c38673046f,2022,,,"[31.4, 13.7]",70307,44,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Javier Alejandro Mascherano,5506.0,Right Center Back,136,Barcelona,217,"['15260a74-edd8-42f8-b785-c336ad2f6512', '40134451-a729-4061-8564-b3d83f5b68a4', 'c320b634-5ecd-42be-b3be-239a5f143059']",9,,,,,,,,,,,,,,,,,Barcelona,217,00:44:09.755,Carry,True,2012/2013
,,,"[57.3, 68.5]",,,,,,,,,,,,5.63771,,,,,,,,,,,,,77a09690-fac2-47cf-98c4-e5f7cf85a773,2026,,,"[38.5, 59.1]",70307,44,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Daniel Alves da Silva,4324.0,Right Back,136,Barcelona,217,"['2593e180-c593-443e-817c-86ef64fef5a2', '5694f9b5-a657-46ab-bcad-932e1eb2f2fa', 'b07559cb-36a9-4b67-9865-1d1fe1115e13']",13,,,,,,,,,,,,,,,,,Barcelona,217,00:44:13.963,Carry,True,2012/2013
,,,"[69.8, 76.8]",,,,,,,,,,,,0.6305,,,,,,,,,,,,,69f3adc1-d383-4b48-8bf2-a81102a958f1,2030,,,"[70.4, 77.1]",70307,44,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Alexis Alejandro Sánchez Sánchez,3385.0,Right Wing,136,Barcelona,217,"['2457542a-f11d-4d82-a2c5-e597e3ffd4e9', '2859b1b3-c577-464b-a89d-61e651cfac2b']",20,,,,,,,,,,,,,,,,,Barcelona,217,00:44:20.419,Carry,,2012/2013
,,,"[74.7, 67.9]",,,,,,,,,,,,2.296168,,,,,,,,,,,,,b05ac8da-ba4d-49a1-b16b-a757dfab3576,2033,,,"[70.1, 68.3]",70307,44,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Daniel Alves da Silva,4324.0,Right Back,136,Barcelona,217,"['261e70a7-270a-4a0c-8419-96e62d91320e', '6b814471-b2c8-43c5-a1b1-e16281c609dd', 'fcec04d2-e469-4b91-b60b-b2b6d4016e5a']",21,,,,,,,,,,,,,,,,,Barcelona,217,00:44:21.707,Carry,True,2012/2013
,,,"[75.5, 53.2]",,,,,,,,,,,,0.612576,,,,,,,,,,,,,e639b1b9-b9c3-4010-8f5e-e2ad31108a88,2038,,,"[76.9, 52.0]",70307,44,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Lionel Andrés Messi Cuccittini,5503.0,Center Forward,136,Barcelona,217,"['59f1e6e0-ab53-4da8-bdbe-b36de64f7bba', '6c4db9cc-f5b9-456f-bad5-6f19b05a2354', 'b361a47b-20f3-4c54-81c8-e868334e3880']",25,,,,,,,,,,,,,,,,,Barcelona,217,00:44:25.307,Carry,True,2012/2013
,,,"[44.3, 23.9]",,,,,,,,,,,,0.795593,,,,,,,,,,,,,e23f64e4-7a73-4167-9469-b85c3fd5eb25,2043,,,"[44.7, 27.2]",70307,44,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Alejandro Gálvez Jimena,6924.0,Right Center Back,137,Rayo Vallecano,360,"['25663458-7ad1-44ae-bddc-fa2f0a57710e', 'da9bdb80-ae49-4f18-8a42-1ba3f949af9a']",26,,,,,,,,,,,,,,,,,Rayo Vallecano,360,00:44:26.713,Carry,,2012/2013
,,,"[42.9, 17.6]",,,,,,,,,,,,0.12,,,,,,,,,,,,,ae92923c-f1f7-408d-ba5d-ee08a087bd38,2046,,,"[42.9, 17.6]",70307,44,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Francisco Medina Luna,26797.0,Left Wing,137,Rayo Vallecano,360,"['4432f8ab-a3d4-4106-affe-72493eed1593', 'b028a9f1-37c0-4857-b010-2294a0d6ff13']",28,,,,,,,,,,,,,,,,,Rayo Vallecano,360,00:44:28.056,Carry,,2012/2013
,,,"[52.6, 32.6]",,,,,,,,,,,,0.3822,,,,,,,,,,,,,ad606af9-c345-4d91-b737-8e9006d2d9ee,2052,,,"[52.6, 32.6]",70307,44,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Alejandro Damián Domínguez,26646.0,Center Attacking Midfield,137,Rayo Vallecano,360,"['1d251f38-10aa-4095-9f33-abf62d61acc4', '6d6ff915-cec0-4a45-8a12-5b4dfcf31d19', '7a8417b9-7c3b-4341-b529-ef862dabefc6']",30,,,,,,,,,,,,,,,,,Rayo Vallecano,360,00:44:30.076,Carry,True,2012/2013
,,,"[44.3, 77.1]",,,,,,,,,,,,0.588857,,,,,,,,,,,,,56ca59b8-4243-4102-b5eb-ad0c951606fd,2063,,,"[44.3, 77.1]",70307,44,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,José Carlos Fernández Vázquez,26694.0,Right Wing,137,Rayo Vallecano,360,"['16e36a07-c51e-4e88-b5d0-e115f9c8a66c', '4f3a6d09-1bb6-4df4-88d0-a28c0f92ecde']",39,,,,,,,,,,,,,,,,,Rayo Vallecano,360,00:44:39.117,Carry,,2012/2013
,,,"[46.4, 69.1]",,,,,,,,,,,,1.221675,,,,,,,,,,,,,708e087c-ec55-40ad-ada2-f654273d7207,2066,,,"[46.4, 69.1]",70307,44,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Roberto Trashorras Gayoso,26848.0,Left Center Midfield,137,Rayo Vallecano,360,"['b7551d8c-d68e-40e5-9320-6373219c0c5a', 'f53c343c-d711-4687-9325-c20b53021be4']",40,,,,,,,,,,,,,,,,,Rayo Vallecano,360,00:44:40.444,Carry,,2012/2013
,,,"[38.7, 69.3]",,,,,,,,,,,,0.079966,,,,,,,,,,,,,09cac24c-b8ad-4e99-a4cf-845e31a2743a,2069,,,"[38.7, 69.3]",70307,44,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,José Carlos Fernández Vázquez,26694.0,Right Wing,137,Rayo Vallecano,360,"['11c5e6b6-415f-4da1-86a6-c70d2f07636e', 'eed2566a-fd91-44ee-b11a-428c185e4234']",42,,,,,,,,,,,,,,,,,Rayo Vallecano,360,00:44:42.415,Carry,,2012/2013
,,,"[80.8, 4.2]",,,,,,,,,,,,1.3499,,,,,,,,,,,,,dc6ee069-7b7e-430f-a138-47708bfe0f21,2073,,,"[83.1, 7.3]",70307,44,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Sergio Busquets i Burgos,5203.0,Center Defensive Midfield,138,Barcelona,217,"['24220dc6-f6ec-4f7c-a653-b7a86a6f6dfa', '764a17d4-ba38-4ba6-be34-bfc78a420e71', '95e308e9-3a48-4190-96dd-79ab95ea507c']",43,,,,,,,,,,,,,,,,,Barcelona,217,00:44:43.381,Carry,True,2012/2013
,,,"[83.4, 9.9]",,,,,,,,,,,,0.511182,,,,,,,,,,,,,a390ffe3-fe70-4933-b6aa-c3135bbec78b,2081,,,"[83.4, 9.9]",70307,44,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Sergio Busquets i Burgos,5203.0,Center Defensive Midfield,139,Barcelona,217,"['79ef343c-bcbd-4d4f-bf3b-64be56a17b08', '91de261e-1ff6-4510-b813-12151686a927']",57,,,,,,,,,,,,,,,,,Barcelona,217,00:44:57.503,Carry,,2012/2013
,,,"[82.3, 3.0]",,,,,,,,,,,,0.466459,,,,,,,,,,,,,5379feeb-bf6c-4c4c-8746-4aa21db2bd3f,2085,,,"[82.6, 3.4]",70307,44,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Jordi Alba Ramos,5211.0,Left Back,139,Barcelona,217,"['08d20b95-9a34-43d3-834e-30e2cc62f607', '7ab12798-4182-4201-bb35-af57e8d05a0f', 'fe08c9a4-4bd6-45d7-96a3-3980c9243461']",58,,,,,,,,,,,,,,,,,Barcelona,217,00:44:58.678,Carry,True,2012/2013
,,,"[36.5, 71.1]",,,,,,,,,,,,1.332952,,,,,,,,,,,,,95991917-977b-4bb3-9238-770b151a2db7,2090,,,"[36.7, 74.8]",70307,45,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Alejandro Damián Domínguez,26646.0,Center Attacking Midfield,139,Barcelona,217,"['079e7138-4686-4d8c-bd65-9fabdb6e3807', 'd3fa876b-4259-49c6-9eb3-fa396688f821']",0,,,,,,,,,,,,,,,,,Rayo Vallecano,360,00:45:00.013,Carry,,2012/2013
,,,"[41.5, 63.9]",,,,,,,,,,,,0.040000003,,,,,,,,,,,,,10d7d8f4-e18b-4757-a761-192d28f45700,2094,,,"[41.5, 63.9]",70307,45,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Adrián González Morales,6557.0,Right Defensive Midfield,139,Barcelona,217,"['4bffc872-a5c8-48c6-bdb5-92ab4c38a13b', 'b2bb26bb-5430-48f3-a053-a5e5164adcd6']",2,,,,,,,,,,,,,,,,,Rayo Vallecano,360,00:45:02.247,Carry,,2012/2013
,,,"[63.9, 2.8]",,,,,,,,,,,,1.190869,,,,,,,,,,,,,6f7fc7e3-27e4-46fb-9c77-2d2b7f2e882a,2099,,,"[64.7, 6.6]",70307,45,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Jordi Alba Ramos,5211.0,Left Back,139,Barcelona,217,"['2a0b5ae2-2073-4161-a1a7-fad94b8d4497', '3ad0e087-4c33-4b8d-a938-beb06d4d0aa8', 'd46a91ea-71d7-4e3d-aeb5-65d1831803a2']",5,,,,,,,,,,,,,,,,,Barcelona,217,00:45:05.257,Carry,True,2012/2013
,,,"[78.0, 12.7]",,,,,,,,,,,,2.2207,,,,,,,,,,,,,91605e83-c027-474a-9004-54d201ffc97e,2103,,,"[67.0, 11.6]",70307,45,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Andrés Iniesta Luján,5216.0,Right Center Midfield,139,Barcelona,217,"['313a41ff-4979-491f-ab13-a9bbe1ef8796', '543b29ae-8db0-4d4d-9ca5-bce01563ff47', '6704a8a1-cf6f-4698-91ff-cb69ab8fc6c1']",8,,,,,,,,,,,,,,,,,Barcelona,217,00:45:08.069,Carry,True,2012/2013
,,,"[97.9, 4.6]",,,,,,,,,,,,1.200904,,,,,,,,,,,,,c5725613-439d-419f-84e4-18ac01615170,2107,,,"[92.2, 3.4]",70307,45,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Jordi Alba Ramos,5211.0,Left Back,139,Barcelona,217,"['3b11b97e-1199-4e31-a1f4-10d40171fca5', '4c3b4b08-4b05-42e1-ac18-765d9b19ce89', '70c5b4d3-1151-439b-a11a-a89f46b9e2fa']",11,,,,,,,,,,,,,,,,,Barcelona,217,00:45:11.186,Carry,True,2012/2013
,,,"[33.5, 56.9]",,,,,,,,,,,,0.0716,,,,,,,,,,,,,409e186f-de53-44d5-95a8-d0b263bfb157,2119,,,"[34.5, 56.8]",70307,45,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Roberto Trashorras Gayoso,26848.0,Left Center Midfield,140,Rayo Vallecano,360,"['9bb0059d-27f2-48c0-920e-1686a4cd73de', '9c066ea2-8787-4031-bc51-0b1fe14361f1']",18,,,,,,,,,,,,,,,,,Rayo Vallecano,360,00:45:18.430,Carry,,2012/2013
,,,"[25.0, 53.7]",,,,,,,,,,,,0.122319,,,,,,,,,,,,,ef373ae5-65dd-40dd-897f-a0bd1ac278a9,2122,,,"[25.0, 53.7]",70307,45,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Adrián González Morales,6557.0,Right Defensive Midfield,140,Rayo Vallecano,360,"['a1a67fb3-44ae-4663-826d-0c4040d88ed6', 'ed7edd97-217b-417b-b88f-4dfcd8de28f0']",19,,,,,,,,,,,,,,,,,Rayo Vallecano,360,00:45:19.253,Carry,,2012/2013
,,,"[30.1, 38.3]",,,,,,,,,,,,0.961236,,,,,,,,,,,,,ecb8fc9f-09a9-4647-b5ee-306550346415,2128,,,"[28.1, 45.3]",70307,45,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Adrián González Morales,6557.0,Right Defensive Midfield,140,Rayo Vallecano,360,"['3406b99f-19df-4afe-bfeb-51194aad439a', 'bf7a83f4-8081-4eab-a54c-620a0175c23e']",22,,,,,,,,,,,,,,,,,Rayo Vallecano,360,00:45:22.174,Carry,,2012/2013
,,,"[50.9, 21.0]",,,,,,,,,,,,0.390715,,,,,,,,,,,,,929ad461-7470-4ea4-b1ca-d03376062eb0,2131,,,"[49.7, 20.4]",70307,45,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Roberto Trashorras Gayoso,26848.0,Left Center Midfield,140,Rayo Vallecano,360,"['6f5fd67b-0e3c-40ea-bd07-16055be41107', 'bda8ad19-9b2d-4644-8827-c1d85ec2bf9a']",25,,,,,,,,,,,,,,,,,Rayo Vallecano,360,00:45:25.216,Carry,,2012/2013
,,,"[66.6, 76.4]",,,,,,,,,,,,1.8897,,,,,,,,,,,,,fe8228de-92ef-4955-80d7-1bc5c1e7a87c,2135,,,"[68.1, 62.3]",70307,45,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Gerard Piqué Bernabéu,5213.0,Left Center Back,140,Rayo Vallecano,360,"['84d9efbe-92ad-41fe-bc2e-b44e0a2a40d5', 'c8063d2b-7389-485c-9817-7f3769f6b009', 'd7274724-d039-4885-a6fa-f46b983d019b']",26,,,,,,,,,,,,,,,,,Barcelona,217,00:45:26.036,Carry,True,2012/2013
,,,"[81.7, 74.5]",,,,,,,,,,,,0.203264,,,,,,,,,,,,,8961286f-5349-4ad4-9d5a-c0588b6f60fc,2138,,,"[81.7, 74.5]",70307,45,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Alexis Alejandro Sánchez Sánchez,3385.0,Right Wing,140,Rayo Vallecano,360,"['340ad7bb-6e6e-4641-906e-9cef1365d0f7', '88299823-a818-41d9-8c70-b577f2874107']",28,,,,,,,,,,,,,,,,,Barcelona,217,00:45:28.710,Carry,,2012/2013
,,,"[21.1, 25.8]",,,,,,,,,,,,0.497877,,,,,,,,,,,,,56894d00-519f-4b1e-a1b3-2ca90a141a37,2142,,,"[21.1, 25.8]",70307,45,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Jordi Figueras Montel,26801.0,Left Center Back,140,Rayo Vallecano,360,"['8c352315-5725-4547-80f3-ed57f90cc954', 'dd801ebb-bdb9-4023-bf54-ddc3c2e2e679']",31,,,,,,,,,,,,,,,,,Rayo Vallecano,360,00:45:31.979,Carry,,2012/2013
,,,"[83.8, 65.4]",,,,,,,,,,,,0.08,,,,,,,,,,,,,7d47e602-4438-4445-aae0-c3f4969460e4,2147,,,"[83.8, 65.4]",70307,45,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Lionel Andrés Messi Cuccittini,5503.0,Center Forward,141,Barcelona,217,"['3e09d894-702e-47dc-b0a9-a93a82aa5859', '5cd49b9d-10d0-47f5-9d6f-da60c39fa315', '6345abed-91a7-46b4-92c3-fba47cf58bbd']",43,,,,,,,,,,,,,,,,,Barcelona,217,00:45:43.752,Carry,True,2012/2013
,,,"[89.5, 69.3]",,,,,,,,,,,,0.850475,,,,,,,,,,,,,4445a704-f4dd-43e4-9b4f-76f3542ee28f,2150,,,"[85.7, 69.0]",70307,45,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Francesc Fàbregas i Soler,3478.0,Left Center Midfield,141,Barcelona,217,"['10ea7628-bbe4-47bf-b02b-73acd1072a71', '349d7f51-755a-4721-a12c-a6ea6551dffe', '70d2c6a8-bba2-4349-ab8e-9b568930d746']",44,,,,,,,,,,,,,,,,,Barcelona,217,00:45:44.569,Carry,True,2012/2013
,,,"[89.9, 75.0]",,,,,,,,,,,,1.085172,,,,,,,,,,,,,b31ef560-67c1-4420-9359-506679025f71,2154,,,"[91.6, 73.7]",70307,45,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Alexis Alejandro Sánchez Sánchez,3385.0,Right Wing,141,Barcelona,217,"['64bdde1e-4be5-4a58-b209-74e9e9ed3deb', '884da862-e73c-423e-9646-2ed642aca5e8', 'd168755b-a05e-44a2-96e9-2efedecd78fc']",46,,,,,,,,,,,,,,,,,Barcelona,217,00:45:46.091,Carry,True,2012/2013
,,,"[36.7, 42.4]",,,,,,,,,,,,0.726047,,,,,,,,,,,,,c15e35ec-0de4-4eaf-b757-ed31a3a3dad7,2176,,,"[36.1, 45.4]",70307,45,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Kick Off,Gerard Piqué Bernabéu,5213.0,Left Center Back,143,Barcelona,217,"['4afc31da-60bd-4364-a4d3-5f644b465272', '72c30b86-487a-4f8a-83b0-90344bf40cbf']",4,,,,,,,,,,,,,,,,,Barcelona,217,00:00:04.323,Carry,,2012/2013
,,,"[36.5, 12.6]",,,,,,,,,,,,1.310109,,,,,,,,,,,,,2d85e279-3f1d-4227-8c96-ca2690ab7847,2179,,,"[34.0, 22.6]",70307,45,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Kick Off,Javier Alejandro Mascherano,5506.0,Right Center Back,143,Barcelona,217,"['4a18f7e4-b495-432c-a736-0456b7f62542', 'ac70d6ad-4eea-48ab-99e9-5a25ec6da15c', 'd2399093-8ad1-4c09-9960-2380445768ef']",6,,,,,,,,,,,,,,,,,Barcelona,217,00:00:06.711,Carry,True,2012/2013
,,,"[38.0, 75.4]",,,,,,,,,,,,0.676538,,,,,,,,,,,,,5d5dbc87-fc70-4c14-a2f7-2b16c3f8be79,2186,,,"[42.3, 76.2]",70307,45,,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,José Carlos Fernández Vázquez,26694.0,Right Wing,144,Rayo Vallecano,360,"['57a4307e-a7e5-4010-b0a2-4851b0a8b423', '61322e88-cb46-4c41-af76-1e30563347af', 'b0e9aeb9-7283-45c9-ac26-136a0260b5b9']",14,,,,,,,,,,,,,,,,,Rayo Vallecano,360,00:00:14.810,Carry,True,2012/2013
,,,"[25.5, 69.0]",,,,,,,,,,,,1.032266,,,,,,,,,,,,,df25a2ca-5037-4ac1-bec1-d30df745ded0,2189,,,"[25.5, 69.0]",70307,45,,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Alejandro Gálvez Jimena,6924.0,Right Center Back,144,Rayo Vallecano,360,"['c1b329dc-3e92-4a1c-adab-01ffe3e5eef0', 'd1d06e8d-245d-4d20-8b70-f1e27660ade2']",16,,,,,,,,,,,,,,,,,Rayo Vallecano,360,00:00:16.468,Carry,,2012/2013
,,,"[31.7, 76.6]",,,,,,,,,,,,0.056546,,,,,,,,,,,,,64523ebe-a14f-4028-82b2-88f76901728c,2192,,,"[31.7, 76.6]",70307,45,,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,José Carlos Fernández Vázquez,26694.0,Right Wing,144,Rayo Vallecano,360,"['9b020fd7-cd98-44cb-9d72-81044394d955', 'd9a97b22-06f8-40ea-bac6-5aa83aeb1ca0']",18,,,,,,,,,,,,,,,,,Rayo Vallecano,360,00:00:18.341,Carry,,2012/2013
,,,"[21.9, 65.6]",,,,,,,,,,,,1.168336,,,,,,,,,,,,,4968d8df-e7db-49a8-8ee8-e2cc411d6d96,2195,,,"[23.3, 69.4]",70307,45,,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Alejandro Gálvez Jimena,6924.0,Right Center Back,144,Rayo Vallecano,360,"['37775cae-ba35-4fea-9f4d-4a9e94fc6117', 'eff12d6d-04ac-489f-908d-3a8b0f4d5e64']",19,,,,,,,,,,,,,,,,,Rayo Vallecano,360,00:00:19.564,Carry,,2012/2013
,,,"[10.6, 48.4]",,,,,,,,,,,,2.794413,,,,,,,,,,,,,fb2d77b6-8dfe-4bb6-8a9c-ee4d652ae98f,2198,,,"[10.4, 44.7]",70307,45,,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Rubén Iván Martínez Andrade,6730.0,Goalkeeper,144,Rayo Vallecano,360,"['635efcf2-8a7f-41e4-81d7-c95431160cb6', '68ca7ed5-9cb9-430a-9778-b24ccb77d157']",21,,,,,,,,,,,,,,,,,Rayo Vallecano,360,00:00:21.974,Carry,,2012/2013
,,,"[20.0, 50.9]",,,,,,,,,,,,1.230466,,,,,,,,,,,,,79063112-84b9-4d8b-9847-279bb850f6c9,2201,,,"[23.9, 48.2]",70307,45,,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Adrián González Morales,6557.0,Right Defensive Midfield,144,Rayo Vallecano,360,"['011b59f2-9305-4c36-a0f5-1b42499a4a9d', '0deac7a7-6e5c-4369-bfd4-1ee968c9ca9b', 'a41e45a6-f44f-487c-9177-2b0e8466bc37']",25,,,,,,,,,,,,,,,,,Rayo Vallecano,360,00:00:25.806,Carry,True,2012/2013
,,,"[2.7, 64.9]",,,,,,,,,,,,0.918002,,,,,,,,,,,,,7fec2a76-efa8-47ff-807f-da16dc364136,2205,,,"[2.9, 64.1]",70307,45,,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Alejandro Gálvez Jimena,6924.0,Right Center Back,144,Rayo Vallecano,360,"['1f9eb9f8-d94c-4c34-8712-892a0825411d', '71a030c6-fff8-4f23-a94b-4157bd226851', 'eeba4886-4efb-4f32-aaf2-396b4668a9e4']",28,,,,,,,,,,,,,,,,,Rayo Vallecano,360,00:00:28.544,Carry,True,2012/2013
,,,"[22.1, 73.3]",,,,,,,,,,,,1.161044,,,,,,,,,,,,,00d94c96-0371-4e1c-9061-f9e122235c7e,2209,,,"[22.1, 70.7]",70307,45,,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Roberto Román Triguero,6914.0,Right Back,144,Rayo Vallecano,360,"['240af8d9-cee5-463c-85bd-860ed5d04162', '8c6c2100-9967-410f-9718-d558882cdd72', 'c9cc9e06-1ce2-416b-bb20-033978b4a7b1']",30,,,,,,,,,,,,,,,,,Rayo Vallecano,360,00:00:30.730,Carry,True,2012/2013
,,,"[72.0, 13.2]",,,,,,,,,,,,0.9676,,,,,,,,,,,,,b923ad7e-5598-4302-8177-bf38effdee0e,2218,,,"[71.4, 12.4]",70307,45,,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Javier Alejandro Mascherano,5506.0,Right Center Back,146,Barcelona,217,"['eae3bb1f-8326-48b2-9915-a6df9fcd072f', 'f6ad2487-344b-4aa1-b440-0697337166ff']",44,,,,,,,,,,,,,,,,,Barcelona,217,00:00:44.774,Carry,,2012/2013
,,,"[75.7, 18.7]",,,,,,,,,,,,0.22933,,,,,,,,,,,,,bdec2dae-90a5-434a-ae1a-a84488979d18,2221,,,"[75.7, 18.7]",70307,45,,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Francesc Fàbregas i Soler,3478.0,Left Center Midfield,146,Barcelona,217,"['77051740-78b2-436f-9409-4863420ac85e', '8648e1d1-7984-405d-a4db-bfcb468c7489']",46,,,,,,,,,,,,,,,,,Barcelona,217,00:00:46.568,Carry,,2012/2013
,,,"[79.3, 12.4]",,,,,,,,,,,,0.039963,,,,,,,,,,,,,4157a6ed-ce56-422e-a4dd-3b31d80edcda,2225,,,"[78.1, 11.1]",70307,45,,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Sergio Busquets i Burgos,5203.0,Center Defensive Midfield,146,Barcelona,217,"['7d73f820-d50c-4364-a3ff-2405f08b6f55', 'a4d10e4e-d23e-4453-9d76-9be8d8ac7353', 'fb513f56-01c2-41f3-b438-8221f7d66658']",47,,,,,,,,,,,,,,,,,Barcelona,217,00:00:47.434,Carry,True,2012/2013
,,,"[56.5, 28.3]",,,,,,,,,,,,2.462443,,,,,,,,,,,,,9529ccb1-cdef-4a6c-8252-23b18688ab1b,2228,,,"[55.0, 18.9]",70307,45,,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Gerard Piqué Bernabéu,5213.0,Left Center Back,146,Barcelona,217,"['b3d53571-bb81-47f4-b37f-ff2eb6682d74', 'd40fc927-119d-4532-9068-e3ef432c7ba3', 'df44ff3f-a674-4286-b00d-adaaac5fa3e3']",48,,,,,,,,,,,,,,,,,Barcelona,217,00:00:48.972,Carry,True,2012/2013
,,,"[77.7, 77.3]",,,,,,,,,,,,0.910325,,,,,,,,,,,,,01acc2e1-9e52-45d3-bee0-16555818cfc1,2237,,,"[82.4, 78.3]",70307,46,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Daniel Alves da Silva,4324.0,Right Back,147,Barcelona,217,"['388f8f35-982f-4700-923b-2e2ce95fbc62', 'a540cf83-1226-40c0-bdd4-0bfcec7d85c8', 'c4809bec-6967-48d5-8c35-11700b02f3a6']",5,,,,,,,,,,,,,,,,,Barcelona,217,00:01:05.656,Carry,True,2012/2013
,,,"[58.7, 72.0]",,,,,,,,,,,,1.141379,,,,,,,,,,,,,0fbed535-e525-4a27-b0a8-c3a9786eeaf1,2241,,,"[56.1, 71.4]",70307,46,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Gerard Piqué Bernabéu,5213.0,Left Center Back,147,Barcelona,217,"['02b46c8a-62f8-4e94-81e4-49013078d674', 'ec5a99ce-aee1-4840-9805-593a2946788a']",8,,,,,,,,,,,,,,,,,Barcelona,217,00:01:08.061,Carry,,2012/2013
,,,"[77.9, 75.9]",,,,,,,,,,,,0.7015,,,,,,,,,,,,,60b118d7-ec4f-4783-a016-18abd8f3925c,2244,,,"[77.7, 76.7]",70307,46,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Alexis Alejandro Sánchez Sánchez,3385.0,Right Wing,147,Barcelona,217,"['6ffad5e8-25d1-48ff-a716-4e9a3591b4ff', 'c222bda1-8ed1-4457-819c-ae955d52bd2c', 'ea9b869e-e14f-45c2-9e84-6a3ed0025432']",10,,,,,,,,,,,,,,,,,Barcelona,217,00:01:10.104,Carry,True,2012/2013
