bad_behaviour_card,ball_receipt_outcome,ball_recovery_recovery_failure,block_offensive,carry_end_location,clearance_aerial_won,clearance_body_part,clearance_head,clearance_left_foot,clearance_right_foot,counterpress,dribble_nutmeg,dribble_outcome,dribble_overrun,duel_outcome,duel_type,duration,foul_committed_advantage,foul_committed_card,foul_committed_offensive,foul_committed_penalty,foul_committed_type,foul_won_advantage,foul_won_defensive,goalkeeper_body_part,goalkeeper_end_location,goalkeeper_outcome,goalkeeper_position,goalkeeper_technique,goalkeeper_type,id,index,interception_outcome,location,match_id,minute,off_camera,out,pass_aerial_won,pass_angle,pass_assisted_shot_id,pass_body_part,pass_cross,pass_cut_back,pass_end_location,pass_goal_assist,pass_height,pass_inswinging,pass_length,pass_miscommunication,pass_outcome,pass_outswinging,pass_recipient,pass_recipient_id,pass_shot_assist,pass_straight,pass_switch,pass_technique,pass_through_ball,pass_type,period,play_pattern,player,player_id,position,possession,possession_team,possession_team_id,related_events,second,shot_aerial_won,shot_body_part,shot_end_location,shot_first_time,shot_freeze_frame,shot_key_pass_id,shot_one_on_one,shot_outcome,shot_statsbomb_xg,shot_technique,shot_type,substitution_outcome,substitution_outcome_id,substitution_replacement,substitution_replacement_id,tactics,team,team_id,timestamp,type,under_pressure,season_name
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3af16c9e-6005-49b3-bff2-00c447a0d9b3,2981,,"[53.0, 46.0]",9736,66,,,,,,,,,,,,,,,,,,,,,,,,,2,From Free Kick,Sergio Busquets i Burgos,5203.0,Right Center Midfield,135,Barcelona,217,['fb13ba76-27af-42a7-8382-a5eb696241e9'],45,,,,,,,,,,,,,,,,,Barcelona,217,00:21:45.935,Ball Receipt*,,2017/2018
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,a5e71032-457c-4846-a43e-fa0ee600e330,2984,,"[58.0, 75.0]",9736,66,,,,,,,,,,,,,,,,,,,,,,,,,2,From Free Kick,Sergi Roberto Carnicer,6379.0,Right Back,135,Barcelona,217,['e2ad4267-16f4-49fb-9ff8-aee4d77d8c88'],48,,,,,,,,,,,,,,,,,Barcelona,217,00:21:48.855,Ball Receipt*,,2017/2018
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6e98785d-cd86-4d5b-b42f-52f56d72fd43,2987,,"[72.0, 77.0]",9736,66,,,,,,,,,,,,,,,,,,,,,,,,,2,From Free Kick,José Paulo Bezzera Maciel Júnior,5542.0,Right Midfield,135,Barcelona,217,['9f5f7a15-16df-4981-a886-7780b75e9a77'],50,,,,,,,,,,,,,,,,,Barcelona,217,00:21:50.775,Ball Receipt*,,2017/2018
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,60bb994b-eb6b-4b85-a049-4704c655136b,2990,,"[57.0, 77.0]",9736,66,,,,,,,,,,,,,,,,,,,,,,,,,2,From Free Kick,Sergi Roberto Carnicer,6379.0,Right Back,135,Barcelona,217,['97525f45-71eb-4b20-9bcb-3a6df30b1c08'],52,,,,,,,,,,,,,,,,,Barcelona,217,00:21:52.455,Ball Receipt*,,2017/2018
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4b64feb6-9236-4452-8be2-0c2184d46d38,2993,,"[38.0, 66.0]",9736,66,,,,,,,,,,,,,,,,,,,,,,,,,2,From Free Kick,Gerard Piqué Bernabéu,5213.0,Right Center Back,135,Barcelona,217,['0afd3ace-a61b-4863-b6ce-8c5c688752c1'],54,,,,,,,,,,,,,,,,,Barcelona,217,00:21:54.735,Ball Receipt*,,2017/2018
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3d4c3f69-d780-4b45-82d5-fe24b6db24b3,2996,,"[53.0, 50.0]",9736,66,,,,,,,,,,,,,,,,,,,,,,,,,2,From Free Kick,Sergio Busquets i Burgos,5203.0,Right Center Midfield,135,Barcelona,217,['d674c068-8980-469c-bd0c-4c92aaf3409c'],57,,,,,,,,,,,,,,,,,Barcelona,217,00:21:57.375,Ball Receipt*,,2017/2018
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,07363e55-dcef-469e-86a9-86796a90ebfe,2999,,"[47.0, 20.0]",9736,67,,,,,,,,,,,,,,,,,,,,,,,,,2,From Free Kick,Thomas Vermaelen,6332.0,Left Center Back,135,Barcelona,217,['3a993a36-f5ec-4433-aeb6-c895fc54d585'],0,,,,,,,,,,,,,,,,,Barcelona,217,00:22:00.855,Ball Receipt*,,2017/2018
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8bf7b185-ca42-48a1-a319-989cff86767f,3002,,"[51.0, 8.0]",9736,67,,,,,,,,,,,,,,,,,,,,,,,,,2,From Free Kick,Jordi Alba Ramos,5211.0,Left Back,135,Barcelona,217,['af9441a8-4755-42f7-ac22-2d37a73f558f'],2,,,,,,,,,,,,,,,,,Barcelona,217,00:22:02.655,Ball Receipt*,,2017/2018
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,14d2cbcc-c607-40c3-a9c9-c66212e2dd95,3005,,"[45.0, 12.0]",9736,67,,,,,,,,,,,,,,,,,,,,,,,,,2,From Free Kick,Thomas Vermaelen,6332.0,Left Center Back,135,Barcelona,217,['bc980770-8d9e-4118-a1c3-1268612241ed'],3,,,,,,,,,,,,,,,,,Barcelona,217,00:22:03.735,Ball Receipt*,,2017/2018
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,c1dbd0a3-1dcd-42f8-b9a6-f8ff3e1dd4b1,3008,,"[18.0, 40.0]",9736,67,,,,,,,,,,,,,,,,,,,,,,,,,2,From Free Kick,Marc-André ter Stegen,20055.0,Goalkeeper,135,Barcelona,217,['c1bd6016-d50e-4ef9-b492-617d2ee5c0f4'],7,,,,,,,,,,,,,,,,,Barcelona,217,00:22:07.255,Ball Receipt*,,2017/2018
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,b8a9bf79-3f2a-45c6-bde3-15ecda7ca62e,3011,,"[30.0, 53.0]",9736,67,,,,,,,,,,,,,,,,,,,,,,,,,2,From Free Kick,Gerard Piqué Bernabéu,5213.0,Right Center Back,135,Barcelona,217,['07c0650e-075d-4a12-b0e5-42f6eb109f69'],9,,,,,,,,,,,,,,,,,Barcelona,217,00:22:09.054,Ball Receipt*,,2017/2018
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4c10de94-4b10-4e11-a0d7-f8641fbcb465,3015,,"[50.0, 55.0]",9736,67,,,,,,,,,,,,,,,,,,,,,,,,,2,From Free Kick,José Paulo Bezzera Maciel Júnior,5542.0,Right Midfield,135,Barcelona,217,"['28d54ed6-1418-4710-8c96-09fc9375cb54', '8009979f-df4a-4f60-8b50-de21289a7081']",13,,,,,,,,,,,,,,,,,Barcelona,217,00:22:13.255,Ball Receipt*,True,2017/2018
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,fb8b07cb-52eb-44d3-b8be-ece3510be21f,3018,,"[35.0, 74.0]",9736,67,,,,,,,,,,,,,,,,,,,,,,,,,2,From Free Kick,Sergi Roberto Carnicer,6379.0,Right Back,135,Barcelona,217,['6624a243-744a-4f90-a7b7-72edaebb85bc'],14,,,,,,,,,,,,,,,,,Barcelona,217,00:22:14.575,Ball Receipt*,,2017/2018
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,edab9ed3-a6be-4b78-941d-d3b9cc970d96,3020,,"[25.0, 64.0]",9736,67,,,,,,,,,,,,,,,,,,,,,,,,,2,From Free Kick,Gerard Piqué Bernabéu,5213.0,Right Center Back,135,Barcelona,217,['3e0edc5e-fb0c-46d7-a704-13500c6e4970'],15,,,,,,,,,,,,,,,,,Barcelona,217,00:22:15.415,Ball Receipt*,,2017/2018
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0b455276-886b-4e76-a818-481f6f97cf6a,3024,,"[24.0, 20.0]",9736,67,,,,,,,,,,,,,,,,,,,,,,,,,2,From Free Kick,Thomas Vermaelen,6332.0,Left Center Back,135,Barcelona,217,['e65d9e46-8424-4a99-b84c-ec653cd07914'],19,,,,,,,,,,,,,,,,,Barcelona,217,00:22:19.335,Ball Receipt*,,2017/2018
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1e97b984-49f9-40eb-b52b-fab2975adbd3,3027,,"[36.0, 3.0]",9736,67,,,,,,,,,,,,,,,,,,,,,,,,,2,From Free Kick,Jordi Alba Ramos,5211.0,Left Back,135,Barcelona,217,['9f9e598f-bfcf-4f4d-aea3-d8b0df4b4ed4'],21,,,,,,,,,,,,,,,,,Barcelona,217,00:22:21.535,Ball Receipt*,,2017/2018
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,83b082bc-8abe-4d96-b1e2-d326debec987,3030,,"[43.0, 12.0]",9736,67,,,,,,,,,,,,,,,,,,,,,,,,,2,From Free Kick,Andrés Iniesta Luján,5216.0,Left Midfield,135,Barcelona,217,['8e05e73f-8a18-4f1c-8031-d7d338c60a79'],23,,,,,,,,,,,,,,,,,Barcelona,217,00:22:23.615,Ball Receipt*,,2017/2018
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1ed8a043-79e6-4fda-ac17-8749cc327788,3033,,"[38.0, 4.0]",9736,67,,,,,,,,,,,,,,,,,,,,,,,,,2,From Free Kick,Jordi Alba Ramos,5211.0,Left Back,135,Barcelona,217,['a195d13c-283e-4a18-bb42-948f692a0ab4'],24,,,,,,,,,,,,,,,,,Barcelona,217,00:22:24.774,Ball Receipt*,,2017/2018
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,a9062519-d405-4317-a17a-c70c82f12178,3036,,"[34.0, 13.0]",9736,67,,,,,,,,,,,,,,,,,,,,,,,,,2,From Free Kick,Ivan Rakitić,5470.0,Left Center Midfield,135,Barcelona,217,['1d49af49-c87f-4c4a-879f-ca65707c83d4'],27,,,,,,,,,,,,,,,,,Barcelona,217,00:22:27.055,Ball Receipt*,,2017/2018
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9930cf22-fa19-4f09-bc58-32b1d78bc037,3039,,"[28.0, 13.0]",9736,67,,,,,,,,,,,,,,,,,,,,,,,,,2,From Free Kick,Thomas Vermaelen,6332.0,Left Center Back,135,Barcelona,217,['e1ea9510-15e1-4b36-8b52-8a6a9bdf8e09'],28,,,,,,,,,,,,,,,,,Barcelona,217,00:22:28.255,Ball Receipt*,,2017/2018
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,fb7752ee-1a8a-471d-9038-dcb0af0dbff0,3042,,"[10.0, 34.0]",9736,67,,,,,,,,,,,,,,,,,,,,,,,,,2,From Free Kick,Marc-André ter Stegen,20055.0,Goalkeeper,135,Barcelona,217,['9dc270cc-ceb9-4ac7-af53-552c5fdb4439'],31,,,,,,,,,,,,,,,,,Barcelona,217,00:22:31.095,Ball Receipt*,,2017/2018
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,c32ed0ba-1b0a-4149-a05c-784f8a197651,3045,,"[27.0, 28.0]",9736,67,,,,,,,,,,,,,,,,,,,,,,,,,2,From Free Kick,Sergio Busquets i Burgos,5203.0,Right Center Midfield,135,Barcelona,217,['c5d55bc2-68b4-405d-bc68-a199b23dc712'],33,,,,,,,,,,,,,,,,,Barcelona,217,00:22:33.855,Ball Receipt*,,2017/2018
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,de8ece08-a706-4637-98a0-c2dbee8b7935,3050,,"[41.0, 26.0]",9736,67,,,,,,,,,,,,,,,,,,,,,,,,,2,From Free Kick,Andrés Iniesta Luján,5216.0,Left Midfield,135,Barcelona,217,"['5fec77cc-18c6-4d2a-aab1-e048a7fd3b98', 'b9464af3-d5d3-4ab3-92e3-ba6db674f97c']",36,,,,,,,,,,,,,,,,,Barcelona,217,00:22:36.775,Ball Receipt*,True,2017/2018
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8d0271fe-5c5e-4605-90ef-61b928c628a6,3054,,"[23.0, 5.0]",9736,67,,,,,,,,,,,,,,,,,,,,,,,,,2,From Free Kick,Thomas Vermaelen,6332.0,Left Center Back,135,Barcelona,217,['f9b7c0a7-05aa-4456-88c4-6e1ba8822a92'],40,,,,,,,,,,,,,,,,,Barcelona,217,00:22:40.415,Ball Receipt*,,2017/2018
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,c5b6a590-5beb-4101-9482-96b832812451,3057,,"[30.0, 11.0]",9736,67,,,,,,,,,,,,,,,,,,,,,,,,,2,From Free Kick,Andrés Iniesta Luján,5216.0,Left Midfield,135,Barcelona,217,['75305620-19a9-4a7b-9c66-af3af9d6d4f5'],42,,,,,,,,,,,,,,,,,Barcelona,217,00:22:42.695,Ball Receipt*,,2017/2018
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,f0646010-d05b-433f-9785-3ffa08918855,3061,,"[36.0, 2.0]",9736,67,,,,,,,,,,,,,,,,,,,,,,,,,2,From Free Kick,Jordi Alba Ramos,5211.0,Left Back,135,Barcelona,217,['23f96e3c-1ebd-405a-b8ca-5e4fbb670903'],44,,,,,,,,,,,,,,,,,Barcelona,217,00:22:44.455,Ball Receipt*,,2017/2018
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9d510a89-14bc-4209-bbe2-a5f10aef7b07,3064,,"[31.0, 13.0]",9736,67,,,,,,,,,,,,,,,,,,,,,,,,,2,From Free Kick,Andrés Iniesta Luján,5216.0,Left Midfield,135,Barcelona,217,['fdc765ca-68dc-4be1-b9f8-b47a42985119'],46,,,,,,,,,,,,,,,,,Barcelona,217,00:22:46.535,Ball Receipt*,,2017/2018
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,d1471b07-f15c-4197-b0ba-24490fc039a0,3067,,"[21.0, 5.0]",9736,67,,,,,,,,,,,,,,,,,,,,,,,,,2,From Free Kick,Thomas Vermaelen,6332.0,Left Center Back,135,Barcelona,217,['c1269fcf-b288-41a1-b315-199bd29ece69'],48,,,,,,,,,,,,,,,,,Barcelona,217,00:22:48.895,Ball Receipt*,,2017/2018
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,86e97396-6da7-4f3a-a4a2-81bd1e77a0cb,3070,,"[31.0, 2.0]",9736,67,,,,,,,,,,,,,,,,,,,,,,,,,2,From Free Kick,Jordi Alba Ramos,5211.0,Left Back,135,Barcelona,217,['6588af39-9fad-46d6-99c0-da8617163d6b'],50,,,,,,,,,,,,,,,,,Barcelona,217,00:22:50.335,Ball Receipt*,,2017/2018
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,32375a45-f93a-49a0-966c-1f21d38e9ee2,3073,,"[40.0, 28.0]",9736,67,,,,,,,,,,,,,,,,,,,,,,,,,2,From Free Kick,Lionel Andrés Messi Cuccittini,5503.0,Left Center Forward,135,Barcelona,217,['f4489188-e217-4e06-b1c1-38e2a58ec873'],53,,,,,,,,,,,,,,,,,Barcelona,217,00:22:53.455,Ball Receipt*,,2017/2018
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2321351e-81e6-430c-a53a-52b08a2ff475,3076,,"[30.0, 34.0]",9736,67,,,,,,,,,,,,,,,,,,,,,,,,,2,From Free Kick,Ivan Rakitić,5470.0,Left Center Midfield,135,Barcelona,217,['63f1a720-03bc-4375-a297-6472bfbd112c'],54,,,,,,,,,,,,,,,,,Barcelona,217,00:22:54.655,Ball Receipt*,,2017/2018
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2f409f52-b544-49d6-8b43-4105c92a7605,3079,,"[36.0, 57.0]",9736,67,,,,,,,,,,,,,,,,,,,,,,,,,2,From Free Kick,Gerard Piqué Bernabéu,5213.0,Right Center Back,135,Barcelona,217,['89a74014-de7b-4dde-9bb3-f064a2100966'],57,,,,,,,,,,,,,,,,,Barcelona,217,00:22:57.215,Ball Receipt*,,2017/2018
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,e0d381a6-6be0-44d1-8d48-7bbdc1530e67,3083,,"[74.0, 44.0]",9736,68,,,,,,,,,,,,,,,,,,,,,,,,,2,From Free Kick,Luis Alberto Suárez Díaz,5246.0,Right Center Forward,135,Barcelona,217,['8254eb9b-aa68-49b4-bd0e-e100ad42247a'],1,,,,,,,,,,,,,,,,,Barcelona,217,00:23:01.974,Ball Receipt*,,2017/2018
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,72e516a6-8eaf-42c5-b1ae-b270a272517d,3086,,"[50.0, 50.0]",9736,68,,,,,,,,,,,,,,,,,,,,,,,,,2,From Free Kick,Ivan Rakitić,5470.0,Left Center Midfield,135,Barcelona,217,['1ce269fb-6df7-4040-a84d-ed2133aef41b'],3,,,,,,,,,,,,,,,,,Barcelona,217,00:23:03.414,Ball Receipt*,,2017/2018
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1b960669-f206-46ab-9bbe-09cdab881a01,3089,,"[55.0, 44.0]",9736,68,,,,,,,,,,,,,,,,,,,,,,,,,2,From Free Kick,Sergio Busquets i Burgos,5203.0,Right Center Midfield,135,Barcelona,217,['7657ff48-91ce-49b0-98be-c20b3135fd83'],5,,,,,,,,,,,,,,,,,Barcelona,217,00:23:05.535,Ball Receipt*,,2017/2018
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4a1d60e3-e371-4a16-8f70-729e4b8e84cf,3092,,"[65.0, 55.0]",9736,68,,,,,,,,,,,,,,,,,,,,,,,,,2,From Free Kick,Gerard Piqué Bernabéu,5213.0,Right Center Back,135,Barcelona,217,['8b894535-8c17-4e8d-a789-5408615bb219'],8,,,,,,,,,,,,,,,,,Barcelona,217,00:23:08.535,Ball Receipt*,,2017/2018
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3c68729a-8e48-4a78-956b-ef792448c9b2,3095,,"[62.0, 70.0]",9736,68,,,,,,,,,,,,,,,,,,,,,,,,,2,From Free Kick,Sergi Roberto Carnicer,6379.0,Right Back,135,Barcelona,217,['f9d9b93a-e626-448e-8822-f7834a7ddbad'],12,,,,,,,,,,,,,,,,,Barcelona,217,00:23:12.095,Ball Receipt*,,2017/2018
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,b482723b-978d-44e0-9d39-6521edb8fb6c,3098,,"[46.0, 59.0]",9736,68,,,,,,,,,,,,,,,,,,,,,,,,,2,From Free Kick,Ivan Rakitić,5470.0,Left Center Midfield,135,Barcelona,217,['4c78760a-89a2-4637-a164-827a1e58f43c'],13,,,,,,,,,,,,,,,,,Barcelona,217,00:23:13.535,Ball Receipt*,,2017/2018
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,d7b0b6a0-aa01-4bd4-9b68-9d26cd6a693d,3101,,"[43.0, 38.0]",9736,68,,,,,,,,,,,,,,,,,,,,,,,,,2,From Free Kick,Sergio Busquets i Burgos,5203.0,Right Center Midfield,135,Barcelona,217,['722eebc7-5725-447d-b6c2-c327f0a37709'],15,,,,,,,,,,,,,,,,,Barcelona,217,00:23:15.495,Ball Receipt*,,2017/2018
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,f9ba5f83-44a8-440f-9f67-3a89d33dca16,3104,,"[45.0, 17.0]",9736,68,,,,,,,,,,,,,,,,,,,,,,,,,2,From Free Kick,Thomas Vermaelen,6332.0,Left Center Back,135,Barcelona,217,['b0c82ef4-0f12-4622-91db-2aa03cb6b707'],19,,,,,,,,,,,,,,,,,Barcelona,217,00:23:19.095,Ball Receipt*,,2017/2018
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,df269592-5fe1-44d9-aecc-f2a23e801e6a,3107,,"[60.0, 4.0]",9736,68,,,,,,,,,,,,,,,,,,,,,,,,,2,From Free Kick,Jordi Alba Ramos,5211.0,Left Back,135,Barcelona,217,['bd51d1cf-fe52-4bac-9754-e5ae749deed9'],22,,,,,,,,,,,,,,,,,Barcelona,217,00:23:22.135,Ball Receipt*,,2017/2018
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,e67df24a-8315-4489-ab19-96cb50e38a67,3119,,"[90.0, 76.0]",9736,68,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Lionel Andrés Messi Cuccittini,5503.0,Left Center Forward,138,Barcelona,217,['80c71edf-236b-4dff-a099-0342bfa03000'],36,,,,,,,,,,,,,,,,,Barcelona,217,00:23:36.255,Ball Receipt*,,2017/2018
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,66be60b7-3b3d-4d99-af73-23c862df0fad,3122,,"[95.0, 56.0]",9736,68,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,José Paulo Bezzera Maciel Júnior,5542.0,Right Midfield,138,Barcelona,217,['8f6b0928-3250-4e5f-8c47-423ebb3157b9'],38,,,,,,,,,,,,,,,,,Barcelona,217,00:23:38.855,Ball Receipt*,,2017/2018
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,92e83b9f-a587-4bf5-aefe-63bdb9ae93e3,3132,,"[23.0, 26.0]",9736,68,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Sergio Ramos García,5201.0,Left Center Back,140,Real Madrid,220,['cbeb9cb4-98b4-4c72-9188-9840a753e6e6'],51,,,,,,,,,,,,,,,,,Real Madrid,220,00:23:51.775,Ball Receipt*,,2017/2018
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1995713b-fd92-4478-ab29-b05e94bef521,3136,,"[26.0, 26.0]",9736,68,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Mateo Kovačić,5456.0,Left Midfield,140,Real Madrid,220,"['7ef86b19-af24-4f9e-82e0-b2f30f9eb2a3', 'a6defda6-a39e-4cb6-86dc-e5b6532fb8e6']",52,,,,,,,,,,,,,,,,,Real Madrid,220,00:23:52.615,Ball Receipt*,True,2017/2018
,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,cb70e1b2-b0eb-41ba-9c3f-45900d2bcae9,3139,,"[54.0, 40.0]",9736,68,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Cristiano Ronaldo dos Santos Aveiro,5207.0,Center Forward,140,Real Madrid,220,['c9386c20-579a-4803-8f0e-9896be639a11'],56,,,,,,,,,,,,,,,,,Real Madrid,220,00:23:56.575,Ball Receipt*,,2017/2018
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,327b65cd-73c6-4962-9f47-12cd61a04eca,3146,,"[68.0, 52.0]",9736,69,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Ivan Rakitić,5470.0,Left Center Midfield,141,Barcelona,217,"['a6b9cd26-5686-4445-9ef4-974aa0b1cd5a', 'aec6671e-17b5-43bb-8891-4d3c16c04463']",1,,,,,,,,,,,,,,,,,Barcelona,217,00:24:01.255,Ball Receipt*,True,2017/2018
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,68817130-bdd3-4759-957b-28b6c65f6ae8,3149,,"[65.0, 40.0]",9736,69,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Sergio Busquets i Burgos,5203.0,Right Center Midfield,141,Barcelona,217,['f46b26f6-db11-43af-881d-b2228ead5fcb'],2,,,,,,,,,,,,,,,,,Barcelona,217,00:24:02.195,Ball Receipt*,,2017/2018
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,b76a0abe-f692-4792-a570-98ff3f73b749,3153,,"[84.0, 31.0]",9736,69,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Luis Alberto Suárez Díaz,5246.0,Right Center Forward,141,Barcelona,217,['04dd2edd-b2c5-4dd0-b024-28c3c8824cb5'],5,,,,,,,,,,,,,,,,,Barcelona,217,00:24:05.815,Ball Receipt*,,2017/2018
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,53d7d368-56b3-4313-b7fa-2a7482820c02,3157,,"[93.0, 36.0]",9736,69,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Lionel Andrés Messi Cuccittini,5503.0,Left Center Forward,141,Barcelona,217,"['07c829ed-fb4c-4413-8f5f-e97f66fd88f4', '8eba3138-70e5-4c3f-bafb-7c73ed3b4d61']",6,,,,,,,,,,,,,,,,,Barcelona,217,00:24:06.855,Ball Receipt*,True,2017/2018
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8d4c2a69-2cce-4727-8af1-6704fdd4f1f3,3165,,"[37.0, 58.0]",9736,69,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Luka Modrić,5463.0,Right Midfield,143,Real Madrid,220,['bdee0813-5c91-4bf3-b73a-d3188885f81a'],18,,,,,,,,,,,,,,,,,Real Madrid,220,00:24:18.455,Ball Receipt*,,2017/2018
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,49e2941f-53fd-4e30-88e4-f2bcc9b37c91,3168,,"[42.0, 34.0]",9736,69,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Toni Kroos,5574.0,Left Center Midfield,143,Real Madrid,220,['65f1e63b-a570-493c-a9c6-647cb5cd1d20'],23,,,,,,,,,,,,,,,,,Real Madrid,220,00:24:23.254,Ball Receipt*,,2017/2018
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4eb5ba74-c3a3-47de-af22-73e7746568ec,3171,,"[53.0, 41.0]",9736,69,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Carlos Henrique Casimiro,5539.0,Right Center Midfield,143,Real Madrid,220,['a92e8c8a-2103-4110-ac36-49743eb04823'],25,,,,,,,,,,,,,,,,,Real Madrid,220,00:24:25.375,Ball Receipt*,,2017/2018
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6feae39a-e794-432e-a62e-d0a12ff27344,3174,,"[46.0, 42.0]",9736,69,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Toni Kroos,5574.0,Left Center Midfield,143,Real Madrid,220,['bbd1d371-a637-460c-b613-e025871f49d0'],26,,,,,,,,,,,,,,,,,Real Madrid,220,00:24:26.015,Ball Receipt*,,2017/2018
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,b5109fe7-c13c-484b-8b4f-f25d9c8df236,3177,,"[49.0, 53.0]",9736,69,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Luka Modrić,5463.0,Right Midfield,143,Real Madrid,220,['d069a478-3a89-4cb0-aaaf-e7a272fe5656'],26,,,,,,,,,,,,,,,,,Real Madrid,220,00:24:26.975,Ball Receipt*,,2017/2018
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,c509064d-bef1-459c-8df5-f63a7c2a8629,3180,,"[65.0, 78.0]",9736,69,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,José Ignacio Fernández Iglesias,5202.0,Right Back,143,Real Madrid,220,['9c7fac1d-1266-4574-b7df-aeb09db38594'],29,,,,,,,,,,,,,,,,,Real Madrid,220,00:24:29.695,Ball Receipt*,,2017/2018
,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2b0a2bd5-ec35-4da8-849a-aafa7ddd4368,3183,,"[95.0, 72.0]",9736,69,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Cristiano Ronaldo dos Santos Aveiro,5207.0,Center Forward,143,Real Madrid,220,['786ad57d-0d7c-40c3-91f8-3c67071d8ee3'],33,,,,,,,,,,,,,,,,,Real Madrid,220,00:24:33.015,Ball Receipt*,,2017/2018
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,bad14e04-f342-4804-9383-a0061110b353,3187,,"[31.0, 25.0]",9736,69,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Sergio Busquets i Burgos,5203.0,Right Center Midfield,144,Barcelona,217,['7ff915f6-d42b-45a9-ae01-6d181a9a1c41'],39,,,,,,,,,,,,,,,,,Barcelona,217,00:24:39.895,Ball Receipt*,,2017/2018
