bad_behaviour_card,ball_receipt_outcome,ball_recovery_recovery_failure,block_deflection,carry_end_location,clearance_aerial_won,clearance_body_part,clearance_head,clearance_left_foot,clearance_right_foot,counterpress,dribble_outcome,dribble_overrun,duel_outcome,duel_type,duration,foul_committed_advantage,foul_committed_card,foul_committed_offensive,foul_committed_type,foul_won_advantage,foul_won_defensive,goalkeeper_body_part,goalkeeper_end_location,goalkeeper_outcome,goalkeeper_position,goalkeeper_technique,goalkeeper_type,id,index,interception_outcome,location,match_id,minute,off_camera,out,pass_aerial_won,pass_angle,pass_assisted_shot_id,pass_body_part,pass_cross,pass_cut_back,pass_deflected,pass_end_location,pass_goal_assist,pass_height,pass_inswinging,pass_length,pass_miscommunication,pass_no_touch,pass_outcome,pass_outswinging,pass_recipient,pass_recipient_id,pass_shot_assist,pass_switch,pass_technique,pass_through_ball,pass_type,period,play_pattern,player,player_id,position,possession,possession_team,possession_team_id,related_events,second,shot_aerial_won,shot_body_part,shot_end_location,shot_first_time,shot_freeze_frame,shot_key_pass_id,shot_one_on_one,shot_outcome,shot_redirect,shot_statsbomb_xg,shot_technique,shot_type,substitution_outcome,substitution_outcome_id,substitution_replacement,substitution_replacement_id,tactics,team,team_id,timestamp,type,under_pressure,season_name
,,,,,,,,,,,,,,,,,,,,,,,,,,,,52e3cd2d-98ef-40f1-9e24-3f62cd032e30,1109,,"[64.2, 50.3]",267533,28,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Sergio Busquets i Burgos,5203.0,Center Defensive Midfield,48,Barcelona,217,['b9fdb915-61f2-415a-b82e-f2474b34fbf5'],7,,,,,,,,,,,,,,,,,,Barcelona,217,00:28:07.476,Ball Receipt*,,2015/2016
,,,,,,,,,,,,,,,,,,,,,,,,,,,,cffcb286-4b15-463b-a876-1e58753efd8c,1112,,"[71.9, 55.4]",267533,28,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Ivan Rakitić,5470.0,Right Center Midfield,48,Barcelona,217,['efff26cf-0380-4788-9212-f365cc33cd4b'],8,,,,,,,,,,,,,,,,,,Barcelona,217,00:28:08.003,Ball Receipt*,,2015/2016
,,,,,,,,,,,,,,,,,,,,,,,,,,,,9c7b518f-0f29-4a62-b65e-827d420a25ab,1115,,"[50.5, 36.1]",267533,28,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Javier Alejandro Mascherano,5506.0,Left Center Back,48,Barcelona,217,['b1136643-9690-4517-8aee-89c792b552cb'],10,,,,,,,,,,,,,,,,,,Barcelona,217,00:28:10.276,Ball Receipt*,,2015/2016
,,,,,,,,,,,,,,,,,,,,,,,,,,,,36c14946-b37a-4842-b1b5-d0c1deacf73b,1118,,"[78.4, 3.4]",267533,28,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Jordi Alba Ramos,5211.0,Left Back,48,Barcelona,217,['4c5e5add-a018-42fd-a0a4-2023907a2475'],16,,,,,,,,,,,,,,,,,,Barcelona,217,00:28:16.045,Ball Receipt*,,2015/2016
,,,,,,,,,,,,,,,,,,,,,,,,,,,,44c877f8-b37b-47f9-8c89-9e73ae1bcd65,1121,,"[90.4, 13.0]",267533,28,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Neymar da Silva Santos Junior,4320.0,Left Wing,48,Barcelona,217,['72ee0997-8fe0-4c46-ac43-a86969ee8b04'],17,,,,,,,,,,,,,,,,,,Barcelona,217,00:28:17.895,Ball Receipt*,,2015/2016
,,,,,,,,,,,,,,,,,,,,,,,,,,,,a7a17989-9db0-4d23-b1a6-9181e63d3cdf,1132,,"[35.2, 54.6]",267533,28,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Carlos Henrique Casimiro,5539.0,Center Defensive Midfield,49,Real Madrid,220,['64f124c3-6fb1-40d8-9989-11f7bdbde6d6'],23,,,,,,,,,,,,,,,,,,Real Madrid,220,00:28:23.241,Ball Receipt*,,2015/2016
,,,,,,,,,,,,,,,,,,,,,,,,,,,,9357479a-323f-4080-a1dd-ac42dd6a6edd,1134,,"[59.7, 73.0]",267533,28,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Gareth Frank Bale,6399.0,Right Wing,49,Real Madrid,220,['4bbf5680-cd58-430b-a6ac-408d485ca6fa'],26,,,,,,,,,,,,,,,,,,Real Madrid,220,00:28:26.128,Ball Receipt*,,2015/2016
,,,,,,,,,,,,,,,,,,,,,,,,,,,,a0c376a4-5361-49b5-b273-0b354a156aa2,1143,,"[22.9, 76.8]",267533,30,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Goal Kick,Daniel Alves da Silva,4324.0,Right Back,51,Barcelona,217,['68186be5-c0a2-4682-a7c9-d1fc58552365'],5,,,,,,,,,,,,,,,,,,Barcelona,217,00:30:05.712,Ball Receipt*,,2015/2016
,,,,,,,,,,,,,,,,,,,,,,,,,,,,8bff7d21-82dd-4119-b40f-3254820efdb1,1145,,"[33.3, 59.0]",267533,30,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Goal Kick,Sergio Busquets i Burgos,5203.0,Center Defensive Midfield,51,Barcelona,217,['17330d20-4b58-4219-b354-9efeaf0cf0c4'],8,,,,,,,,,,,,,,,,,,Barcelona,217,00:30:08.461,Ball Receipt*,,2015/2016
,,,,,,,,,,,,,,,,,,,,,,,,,,,,560d4b8c-0562-4df9-81da-29cb0396c1a2,1148,,"[26.3, 65.4]",267533,30,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Goal Kick,Daniel Alves da Silva,4324.0,Right Back,51,Barcelona,217,"['786a9157-0897-4a0c-9007-61f74cb83046', '97e6bb7d-6965-4008-834f-0e72919be7ac']",9,,,,,,,,,,,,,,,,,,Barcelona,217,00:30:09.985,Ball Receipt*,True,2015/2016
,,,,,,,,,,,,,,,,,,,,,,,,,,,,1e0dfb1e-1790-4ac0-9e4a-630bba686ca9,1151,,"[31.2, 76.4]",267533,30,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Goal Kick,Ivan Rakitić,5470.0,Right Center Midfield,51,Barcelona,217,['934bdcb9-ac0f-45b2-b82d-1aa903132451'],11,,,,,,,,,,,,,,,,,,Barcelona,217,00:30:11.358,Ball Receipt*,,2015/2016
,,,,,,,,,,,,,,,,,,,,,,,,,,,,820b8348-8cd4-4b4b-8241-e15c290d6a1a,1157,,"[38.8, 28.2]",267533,30,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Free Kick,Andrés Iniesta Luján,5216.0,Left Center Midfield,52,Barcelona,217,['c781d2de-f494-4df1-baef-0dced0495ef2'],28,,,,,,,,,,,,,,,,,,Barcelona,217,00:30:28.455,Ball Receipt*,,2015/2016
,,,,,,,,,,,,,,,,,,,,,,,,,,,,615d6f09-1862-4989-ad50-928c7f76464a,1159,,"[28.8, 5.5]",267533,30,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Free Kick,Jordi Alba Ramos,5211.0,Left Back,52,Barcelona,217,['a2357cda-b874-4aa5-9cbd-4789e9f9dc26'],30,,,,,,,,,,,,,,,,,,Barcelona,217,00:30:30.397,Ball Receipt*,,2015/2016
,,,,,,,,,,,,,,,,,,,,,,,,,,,,ffcb6579-e62a-40a4-8937-06ce6860a7aa,1161,,"[19.4, 23.4]",267533,30,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Free Kick,Javier Alejandro Mascherano,5506.0,Left Center Back,52,Barcelona,217,['127d571a-a0b3-464e-9452-e9cbf23819c6'],32,,,,,,,,,,,,,,,,,,Barcelona,217,00:30:32.200,Ball Receipt*,,2015/2016
,,,,,,,,,,,,,,,,,,,,,,,,,,,,e95ea471-1e9f-471c-9932-39255c5b2fb0,1165,,"[44.0, 16.8]",267533,30,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Free Kick,Andrés Iniesta Luján,5216.0,Left Center Midfield,52,Barcelona,217,"['5ff7553b-8c99-40c9-bd48-dbbc07d642b1', '7433206d-090c-4d6c-a7cd-6f6b4ca3adb5']",34,,,,,,,,,,,,,,,,,,Barcelona,217,00:30:34.313,Ball Receipt*,True,2015/2016
,,,,,,,,,,,,,,,,,,,,,,,,,,,,e16df62a-b59d-4367-b039-67a23e005796,1171,,"[58.0, 3.7]",267533,30,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Free Kick,Neymar da Silva Santos Junior,4320.0,Left Wing,53,Barcelona,217,"['73f814ce-7fdf-4589-bf16-1a27f89fd5ed', 'fec59f34-c649-472e-abf1-116c634d526a']",42,,,,,,,,,,,,,,,,,,Barcelona,217,00:30:42.687,Ball Receipt*,True,2015/2016
,,,,,,,,,,,,,,,,,,,,,,,,,,,,8b3de7ea-c938-4dc6-b41c-db5d8caba76b,1174,,"[37.4, 17.8]",267533,30,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Free Kick,Javier Alejandro Mascherano,5506.0,Left Center Back,53,Barcelona,217,['b195c813-d24e-4161-af01-ebddab189639'],48,,,,,,,,,,,,,,,,,,Barcelona,217,00:30:48.782,Ball Receipt*,,2015/2016
,,,,,,,,,,,,,,,,,,,,,,,,,,,,09d78041-aa5b-4894-9a42-5a0c190af9da,1177,,"[71.1, 76.1]",267533,30,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Free Kick,Daniel Alves da Silva,4324.0,Right Back,53,Barcelona,217,['d44f9508-f263-488c-a3fe-eb6cbc85cbbe'],54,,,,,,,,,,,,,,,,,,Barcelona,217,00:30:54.630,Ball Receipt*,,2015/2016
,,,,,,,,,,,,,,,,,,,,,,,,,,,,b0ed29a1-4a45-4a3e-9e43-2222b2fb180d,1181,,"[53.4, 10.9]",267533,30,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Cristiano Ronaldo dos Santos Aveiro,5207.0,Left Wing,54,Real Madrid,220,['d9a91fcb-b373-43aa-aa5f-d63b5b98fe78'],55,,,,,,,,,,,,,,,,,,Real Madrid,220,00:30:55.945,Ball Receipt*,,2015/2016
,,,,,,,,,,,,,,,,,,,,,,,,,,,,4ee8f731-edb0-494e-9e25-105cb805fefd,1184,,"[56.2, 15.1]",267533,30,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Toni Kroos,5574.0,Left Center Midfield,54,Real Madrid,220,['0b820584-b161-41d2-b1f0-a7a34a20ab81'],59,,,,,,,,,,,,,,,,,,Real Madrid,220,00:30:59.245,Ball Receipt*,,2015/2016
,,,,,,,,,,,,,,,,,,,,,,,,,,,,ba33cb81-5b40-4274-99fc-cf145b86873f,1187,,"[46.8, 15.3]",267533,31,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Sergio Ramos García,5201.0,Left Center Back,54,Real Madrid,220,['d3d0aa79-923b-45f1-aad8-9cef537235ee'],0,,,,,,,,,,,,,,,,,,Real Madrid,220,00:31:00.489,Ball Receipt*,,2015/2016
,,,,,,,,,,,,,,,,,,,,,,,,,,,,d3e4bccf-c2e3-4790-b5d3-44871e870c6d,1189,,"[53.4, 27.3]",267533,31,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Carlos Henrique Casimiro,5539.0,Center Defensive Midfield,54,Real Madrid,220,['bd3d5343-2616-4002-83fb-882d63a458da'],1,,,,,,,,,,,,,,,,,,Real Madrid,220,00:31:01.223,Ball Receipt*,,2015/2016
,,,,,,,,,,,,,,,,,,,,,,,,,,,,ac9bc1f8-26a6-4704-ae12-eeb05e17b6ea,1192,,"[40.7, 37.7]",267533,31,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Kléper Laveran Lima Ferreira,20016.0,Right Center Back,54,Real Madrid,220,['274199e6-2a2c-4631-8d60-874bfd492ab9'],3,,,,,,,,,,,,,,,,,,Real Madrid,220,00:31:03.288,Ball Receipt*,,2015/2016
,,,,,,,,,,,,,,,,,,,,,,,,,,,,4404e92c-ddeb-46ab-9566-0148a3578f7c,1195,,"[54.0, 76.0]",267533,31,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Daniel Carvajal Ramos,5721.0,Right Back,54,Real Madrid,220,['bf63f6df-cfa5-4b5e-b886-96cc4c700313'],6,,,,,,,,,,,,,,,,,,Real Madrid,220,00:31:06.402,Ball Receipt*,,2015/2016
,,,,,,,,,,,,,,,,,,,,,,,,,,,,018855b1-893c-44ba-982a-445dbc47ab7b,1199,,"[69.6, 75.3]",267533,31,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Gareth Frank Bale,6399.0,Right Wing,54,Real Madrid,220,"['020cfb0c-f58c-4ff2-911f-73cb129ad88e', '90a08276-8fa1-4836-819a-cb14f1c79b6c']",8,,,,,,,,,,,,,,,,,,Real Madrid,220,00:31:08.647,Ball Receipt*,True,2015/2016
,,,,,,,,,,,,,,,,,,,,,,,,,,,,84605a0e-4c29-40e6-bd51-2b79ee6ae687,1202,,"[51.8, 63.3]",267533,31,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Luka Modrić,5463.0,Right Center Midfield,54,Real Madrid,220,['cf38f289-c600-4caa-892b-adbd2d87c889'],12,,,,,,,,,,,,,,,,,,Real Madrid,220,00:31:12.123,Ball Receipt*,,2015/2016
,,,,,,,,,,,,,,,,,,,,,,,,,,,,89ead7c3-705b-4b1a-a920-cc533538ed3d,1205,,"[56.9, 73.2]",267533,31,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Gareth Frank Bale,6399.0,Right Wing,54,Real Madrid,220,['d78ac62b-2c2e-4229-bb09-13975072d1d2'],13,,,,,,,,,,,,,,,,,,Real Madrid,220,00:31:13.411,Ball Receipt*,,2015/2016
,,,,,,,,,,,,,,,,,,,,,,,,,,,,c290e23d-61ce-4ebb-9514-226c2050942d,1208,,"[70.6, 77.0]",267533,31,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Daniel Carvajal Ramos,5721.0,Right Back,54,Real Madrid,220,['8f7d42f1-ae41-497a-80e5-9ab78b23c5c2'],14,,,,,,,,,,,,,,,,,,Real Madrid,220,00:31:14.910,Ball Receipt*,,2015/2016
,,,,,,,,,,,,,,,,,,,,,,,,,,,,b0944721-2bcc-4af8-8ede-0fa2c5f06aff,1211,,"[75.2, 60.9]",267533,31,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Karim Benzema,19677.0,Center Forward,54,Real Madrid,220,['c2fb9a19-06af-4545-8f1a-d52d74597bcb'],17,,,,,,,,,,,,,,,,,,Real Madrid,220,00:31:17.526,Ball Receipt*,,2015/2016
,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,8819a9bb-f2c6-49f4-af98-d5a644e1ee5e,1214,,"[73.5, 68.5]",267533,31,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Luka Modrić,5463.0,Right Center Midfield,54,Real Madrid,220,['0be738ff-2ae4-4b9b-a36d-72bca53f5905'],18,,,,,,,,,,,,,,,,,,Real Madrid,220,00:31:18.526,Ball Receipt*,,2015/2016
,,,,,,,,,,,,,,,,,,,,,,,,,,,,a1f2fc32-6e10-48bd-91e4-703360f19f14,1219,,"[43.9, 34.7]",267533,31,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Gerard Piqué Bernabéu,5213.0,Right Center Back,54,Real Madrid,220,['36e945fc-6cc7-4e7d-b4cb-f9cae3c65011'],22,,,,,,,,,,,,,,,,,,Barcelona,217,00:31:22.905,Ball Receipt*,,2015/2016
,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,c2fe1b66-a1e1-43a1-960d-7099420f43af,1222,,"[90.8, 17.5]",267533,31,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Neymar da Silva Santos Junior,4320.0,Left Wing,54,Real Madrid,220,['6c097be1-9cf9-4136-8b7e-dfbf5c84e5b7'],29,,,,,,,,,,,,,,,,,,Barcelona,217,00:31:29.377,Ball Receipt*,,2015/2016
,,,,,,,,,,,,,,,,,,,,,,,,,,,,4b1673c0-18ce-4b55-bcfa-ed764664a4bd,1224,,"[26.3, 17.5]",267533,31,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Goal Kick,Sergio Ramos García,5201.0,Left Center Back,55,Real Madrid,220,['84aac7a5-c861-455b-a821-7075e0d12221'],38,,,,,,,,,,,,,,,,,,Real Madrid,220,00:31:38.133,Ball Receipt*,,2015/2016
,,,,,,,,,,,,,,,,,,,,,,,,,,,,571a900a-b726-4097-b760-553729419f5e,1226,,"[35.2, 5.2]",267533,31,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Goal Kick,Marcelo Vieira da Silva Júnior,5552.0,Left Back,55,Real Madrid,220,['b5bb5cc4-30a8-4094-af17-14dec1a278f4'],38,,,,,,,,,,,,,,,,,,Real Madrid,220,00:31:38.980,Ball Receipt*,,2015/2016
,,,,,,,,,,,,,,,,,,,,,,,,,,,,b80fd958-58dd-4d65-8dbb-ffa30c41450c,1229,,"[50.0, 7.5]",267533,31,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Goal Kick,Cristiano Ronaldo dos Santos Aveiro,5207.0,Left Wing,55,Real Madrid,220,['2d02c785-c06e-46fa-9559-dd599e6d7315'],41,,,,,,,,,,,,,,,,,,Real Madrid,220,00:31:41.090,Ball Receipt*,,2015/2016
,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,9e64fe20-5f98-495c-9f96-9d42da7ed335,1233,,"[38.5, 17.3]",267533,31,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Goal Kick,Toni Kroos,5574.0,Left Center Midfield,55,Real Madrid,220,['2c60cba5-77fe-4cf1-80a3-7c5b86bf86be'],42,,,,,,,,,,,,,,,,,,Real Madrid,220,00:31:42.535,Ball Receipt*,,2015/2016
,,,,,,,,,,,,,,,,,,,,,,,,,,,,69dc211a-1106-412c-b480-83eb5ed220fe,1235,,"[84.0, 72.7]",267533,31,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Lionel Andrés Messi Cuccittini,5503.0,Center Forward,56,Barcelona,217,['636974ad-1ad8-4aaf-b98b-e21c60ae0026'],43,,,,,,,,,,,,,,,,,,Barcelona,217,00:31:43.777,Ball Receipt*,,2015/2016
,,,,,,,,,,,,,,,,,,,,,,,,,,,,e029acd3-cf68-4cca-beb3-df0e1b314cc1,1238,,"[73.1, 70.6]",267533,31,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Ivan Rakitić,5470.0,Right Center Midfield,56,Barcelona,217,['0aaa334a-6491-4ccb-adac-d6bdad3fa3c3'],46,,,,,,,,,,,,,,,,,,Barcelona,217,00:31:46.076,Ball Receipt*,,2015/2016
,,,,,,,,,,,,,,,,,,,,,,,,,,,,1861930b-ec46-41a5-9a4d-c603282ea2fc,1241,,"[72.5, 62.0]",267533,31,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Daniel Alves da Silva,4324.0,Right Back,56,Barcelona,217,['519bef80-8510-4906-8e49-6aa362b987c6'],47,,,,,,,,,,,,,,,,,,Barcelona,217,00:31:47.155,Ball Receipt*,,2015/2016
,,,,,,,,,,,,,,,,,,,,,,,,,,,,6ccf2919-e389-4d56-8014-6a0c72c64d90,1244,,"[75.9, 75.5]",267533,31,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Lionel Andrés Messi Cuccittini,5503.0,Center Forward,56,Barcelona,217,['92548893-cce6-4686-830d-02d5da35f609'],47,,,,,,,,,,,,,,,,,,Barcelona,217,00:31:47.998,Ball Receipt*,,2015/2016
,,,,,,,,,,,,,,,,,,,,,,,,,,,,c4b508c8-ea86-47de-9365-d372a3ffd659,1247,,"[70.7, 61.6]",267533,31,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Daniel Alves da Silva,4324.0,Right Back,56,Barcelona,217,['e8cbad11-4695-4561-a62f-42b4d6ab8b25'],51,,,,,,,,,,,,,,,,,,Barcelona,217,00:31:51.722,Ball Receipt*,,2015/2016
,,,,,,,,,,,,,,,,,,,,,,,,,,,,554661e2-91f3-45fa-bcba-efba9cb088bf,1250,,"[78.1, 61.6]",267533,31,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Sergio Busquets i Burgos,5203.0,Center Defensive Midfield,56,Barcelona,217,['ec11b0fa-98e9-4f4e-bb23-6bd757a18a64'],53,,,,,,,,,,,,,,,,,,Barcelona,217,00:31:53.210,Ball Receipt*,,2015/2016
,,,,,,,,,,,,,,,,,,,,,,,,,,,,16221892-93dd-4e70-815d-7dd56e23d9d8,1253,,"[71.1, 60.0]",267533,31,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Daniel Alves da Silva,4324.0,Right Back,56,Barcelona,217,['cf494906-f188-480e-96f2-307988e30f8f'],53,,,,,,,,,,,,,,,,,,Barcelona,217,00:31:53.842,Ball Receipt*,,2015/2016
,,,,,,,,,,,,,,,,,,,,,,,,,,,,2498c0a3-cd32-4230-b830-2266496bd7a5,1256,,"[70.1, 72.0]",267533,31,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Lionel Andrés Messi Cuccittini,5503.0,Center Forward,56,Barcelona,217,['dbd7b0bc-9850-46e5-90bc-887626851048'],55,,,,,,,,,,,,,,,,,,Barcelona,217,00:31:55.511,Ball Receipt*,,2015/2016
,,,,,,,,,,,,,,,,,,,,,,,,,,,,c338770f-3fb4-4127-8b66-65e98a7e5edb,1259,,"[51.9, 55.2]",267533,31,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Gerard Piqué Bernabéu,5213.0,Right Center Back,56,Barcelona,217,['4c369bde-215a-4f42-b497-91a554cd6513'],58,,,,,,,,,,,,,,,,,,Barcelona,217,00:31:58.371,Ball Receipt*,,2015/2016
,,,,,,,,,,,,,,,,,,,,,,,,,,,,6f356ec9-c622-4044-a466-acb47ba78d02,1262,,"[58.0, 21.2]",267533,32,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Andrés Iniesta Luján,5216.0,Left Center Midfield,56,Barcelona,217,['bf8cdfc9-b82c-4690-8dc1-104351beb38b'],1,,,,,,,,,,,,,,,,,,Barcelona,217,00:32:01.605,Ball Receipt*,,2015/2016
,,,,,,,,,,,,,,,,,,,,,,,,,,,,0a5b1565-1d50-429b-9e81-10c054d5479e,1265,,"[77.7, 2.8]",267533,32,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Jordi Alba Ramos,5211.0,Left Back,56,Barcelona,217,['39a2dca5-8e1e-488d-84e0-f22cb34dd3a6'],4,,,,,,,,,,,,,,,,,,Barcelona,217,00:32:04.462,Ball Receipt*,,2015/2016
,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,8a82b31e-8029-4f79-8d26-99fbaed93c26,1268,,"[83.2, 15.8]",267533,32,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Neymar da Silva Santos Junior,4320.0,Left Wing,56,Barcelona,217,['ef73aa07-e8d9-41a5-a107-2377086d71a8'],6,,,,,,,,,,,,,,,,,,Barcelona,217,00:32:06.111,Ball Receipt*,,2015/2016
,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,7ecf9dc0-418e-4c15-85aa-d90d64df1281,1278,,"[88.5, 57.7]",267533,32,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Karim Benzema,19677.0,Center Forward,56,Barcelona,217,['4b2d8bb0-1fbe-4146-a10a-d7de0cfcea59'],14,,,,,,,,,,,,,,,,,,Real Madrid,220,00:32:14.492,Ball Receipt*,,2015/2016
,,,,,,,,,,,,,,,,,,,,,,,,,,,,c0b10df6-0941-4777-8eb2-cc06e1f06048,1280,,"[40.6, 25.1]",267533,32,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Andrés Iniesta Luján,5216.0,Left Center Midfield,56,Barcelona,217,['13eac01b-440e-40e9-8872-bb7270a42642'],15,,,,,,,,,,,,,,,,,,Barcelona,217,00:32:15.245,Ball Receipt*,,2015/2016
,,,,,,,,,,,,,,,,,,,,,,,,,,,,de7d4ca5-e177-4715-8d2b-09503b6b2e83,1283,,"[44.0, 20.2]",267533,32,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Sergio Busquets i Burgos,5203.0,Center Defensive Midfield,56,Barcelona,217,['84b6e3e9-219f-4643-a30a-58bd7d88a445'],16,,,,,,,,,,,,,,,,,,Barcelona,217,00:32:16.215,Ball Receipt*,,2015/2016
,,,,,,,,,,,,,,,,,,,,,,,,,,,,a16dbc3d-929e-47e1-b889-ccd637651480,1286,,"[51.6, 8.6]",267533,32,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Andrés Iniesta Luján,5216.0,Left Center Midfield,56,Barcelona,217,['20c748d5-cbd5-4f46-8151-a4d78380631c'],19,,,,,,,,,,,,,,,,,,Barcelona,217,00:32:19.066,Ball Receipt*,,2015/2016
,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,589e6629-2f15-409e-842b-4cd6ba845e35,1290,,"[71.9, 38.5]",267533,32,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Luis Alberto Suárez Díaz,5246.0,Right Wing,56,Barcelona,217,['738f81ee-76a1-45e7-b64d-048e4e416905'],22,,,,,,,,,,,,,,,,,,Barcelona,217,00:32:22.720,Ball Receipt*,,2015/2016
,,,,,,,,,,,,,,,,,,,,,,,,,,,,8a526074-3ca9-469c-918a-0b7065674ac7,1295,,"[60.0, 22.9]",267533,32,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Marcelo Vieira da Silva Júnior,5552.0,Left Back,57,Real Madrid,220,['05fc6a76-b31c-42b6-a915-7bd2cbb86fdd'],27,,,,,,,,,,,,,,,,,,Real Madrid,220,00:32:27.674,Ball Receipt*,,2015/2016
,,,,,,,,,,,,,,,,,,,,,,,,,,,,47571679-26fb-4197-889b-8c9023c6b52c,1298,,"[78.9, 25.4]",267533,32,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Karim Benzema,19677.0,Center Forward,57,Real Madrid,220,['9cbf54be-2fc6-4fc3-9228-5cf077aa834d'],29,,,,,,,,,,,,,,,,,,Real Madrid,220,00:32:29.684,Ball Receipt*,,2015/2016
,,,,,,,,,,,,,,,,,,,,,,,,,,,,7db397c0-64d6-41be-976b-7902c18d7c01,1302,,"[105.4, 77.3]",267533,32,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Gareth Frank Bale,6399.0,Right Wing,57,Real Madrid,220,['e4259c03-90c5-45e4-aa8c-4cfda1b7ee6b'],35,,,,,,,,,,,,,,,,,,Real Madrid,220,00:32:35.899,Ball Receipt*,,2015/2016
,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,070b8001-9de4-4d2c-b75a-11e7c40a914e,1305,,"[110.7, 38.4]",267533,32,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Karim Benzema,19677.0,Center Forward,57,Real Madrid,220,['93fe9782-e895-4fde-b8f8-efb1a6ee36a2'],39,,,,,,,,,,,,,,,,,,Real Madrid,220,00:32:39.710,Ball Receipt*,,2015/2016
,,,,,,,,,,,,,,,,,,,,,,,,,,,,58d1d5f9-67c1-4b1c-9bfc-e5a27d10347a,1308,,"[87.2, 76.3]",267533,32,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Marcelo Vieira da Silva Júnior,5552.0,Left Back,57,Real Madrid,220,['c56a51ac-17c8-4c72-8820-a5bfd4693c02'],45,,,,,,,,,,,,,,,,,,Real Madrid,220,00:32:45.917,Ball Receipt*,,2015/2016
