bad_behaviour_card,ball_receipt_outcome,ball_recovery_recovery_failure,block_deflection,block_offensive,block_save_block,carry_end_location,clearance_aerial_won,clearance_body_part,clearance_head,clearance_left_foot,clearance_other,clearance_right_foot,counterpress,dribble_no_touch,dribble_nutmeg,dribble_outcome,dribble_overrun,duel_outcome,duel_type,duration,foul_committed_advantage,foul_committed_card,foul_committed_offensive,foul_committed_type,foul_won_advantage,foul_won_defensive,goalkeeper_body_part,goalkeeper_end_location,goalkeeper_outcome,goalkeeper_position,goalkeeper_technique,goalkeeper_type,id,index,interception_outcome,location,match_id,minute,miscontrol_aerial_won,off_camera,out,pass_aerial_won,pass_angle,pass_assisted_shot_id,pass_body_part,pass_cross,pass_cut_back,pass_deflected,pass_end_location,pass_goal_assist,pass_height,pass_inswinging,pass_length,pass_no_touch,pass_outcome,pass_outswinging,pass_recipient,pass_recipient_id,pass_shot_assist,pass_switch,pass_technique,pass_through_ball,pass_type,period,play_pattern,player,player_id,position,possession,possession_team,possession_team_id,related_events,second,shot_body_part,shot_deflected,shot_end_location,shot_first_time,shot_freeze_frame,shot_key_pass_id,shot_outcome,shot_statsbomb_xg,shot_technique,shot_type,substitution_outcome,substitution_outcome_id,substitution_replacement,substitution_replacement_id,tactics,team,team_id,timestamp,type,under_pressure,season_name
,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,a95a5b70-4511-4fc8-8cb2-40e483170d57,1275,,"[69.6, 8.8]",69289,29,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Frédéric Oumar Kanouté,25960.0,Center Attacking Midfield,55,Sevilla,213,['769e1b84-c276-4fe0-970c-e6997cfc325e'],23,,,,,,,,,,,,,,,,Sevilla,213,00:29:23.531,Ball Receipt*,,2010/2011
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,034ac422-2722-4d45-9523-fb90468fecd5,1280,,"[57.3, 72.2]",69289,29,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Lionel Andrés Messi Cuccittini,5503.0,Right Wing,56,Barcelona,217,"['0b7e341f-0b7e-4311-9add-3a6f198e1f73', '720ac74a-381b-400d-8b0f-923b140cea26']",53,,,,,,,,,,,,,,,,Barcelona,217,00:29:53.655,Ball Receipt*,True,2010/2011
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,e3a3f056-f57d-44ca-a3e7-85d2aebc1c12,1283,,"[53.0, 76.5]",69289,29,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Daniel Alves da Silva,4324.0,Right Back,56,Barcelona,217,['fa16b9c2-9561-4b60-af53-c4e36120865a'],54,,,,,,,,,,,,,,,,Barcelona,217,00:29:54.618,Ball Receipt*,,2010/2011
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3a9acd44-4154-4dba-bcac-b314013b9675,1289,,"[36.3, 43.4]",69289,29,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Carles Puyol i Saforcada,20125.0,Left Center Back,56,Barcelona,217,['dc867c86-2b1e-4291-a624-baca2bccfb7b'],58,,,,,,,,,,,,,,,,Barcelona,217,00:29:58.875,Ball Receipt*,,2010/2011
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7aa33ad4-40bf-473d-8f75-f54557a62e42,1293,,"[56.2, 7.4]",69289,30,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Eric-Sylvain Bilal Abidal,20177.0,Left Back,56,Barcelona,217,"['086b0330-9b5d-451c-815b-f105709ba21e', 'fcfb770d-ed77-48c9-bc05-be6a14eac3e5']",3,,,,,,,,,,,,,,,,Barcelona,217,00:30:03.528,Ball Receipt*,True,2010/2011
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,e73e1233-5758-4fbe-a8c5-e14332820bce,1296,,"[44.7, 16.8]",69289,30,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Carles Puyol i Saforcada,20125.0,Left Center Back,56,Barcelona,217,['aba452fc-5fe4-4d8c-8630-872f729d6328'],5,,,,,,,,,,,,,,,,Barcelona,217,00:30:05.381,Ball Receipt*,,2010/2011
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,b17485bd-4776-421f-a907-7f871605d6fb,1299,,"[57.3, 61.4]",69289,30,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Gerard Piqué Bernabéu,5213.0,Right Center Back,56,Barcelona,217,['bc0628e6-3b42-4213-9183-458483647a38'],11,,,,,,,,,,,,,,,,Barcelona,217,00:30:11.434,Ball Receipt*,,2010/2011
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,d6bb02b4-eba6-499b-9f6f-05159f370f43,1302,,"[44.0, 42.9]",69289,30,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Carles Puyol i Saforcada,20125.0,Left Center Back,56,Barcelona,217,['00279a4a-ef8b-43c3-9616-b4dc7ad748fc'],16,,,,,,,,,,,,,,,,Barcelona,217,00:30:16.438,Ball Receipt*,,2010/2011
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ba76825e-f057-4cb0-b01b-724965a43bcd,1307,,"[53.0, 34.4]",69289,30,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Xavier Hernández Creus,20131.0,Right Center Midfield,56,Barcelona,217,"['67143cd9-d811-44d4-a28a-cb0ee301f737', '71594912-162b-4a93-80d3-61f904ea8457']",23,,,,,,,,,,,,,,,,Barcelona,217,00:30:23.631,Ball Receipt*,True,2010/2011
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,c77b5df1-5e02-491c-a02a-b5e486a0c386,1311,,"[52.8, 13.1]",69289,30,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Sergio Busquets i Burgos,5203.0,Center Defensive Midfield,56,Barcelona,217,"['9a9169e1-04bc-407b-9ac6-bd386d1db04f', 'd1933ad4-f5f3-4735-a6ec-0eee805585ab']",25,,,,,,,,,,,,,,,,Barcelona,217,00:30:25.562,Ball Receipt*,True,2010/2011
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,80969446-0711-4009-9772-faf41baa9031,1314,,"[54.2, 58.0]",69289,30,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Gerard Piqué Bernabéu,5213.0,Right Center Back,56,Barcelona,217,['1f019a71-7870-4ebd-bf5e-3014a5001c8a'],30,,,,,,,,,,,,,,,,Barcelona,217,00:30:30.157,Ball Receipt*,,2010/2011
,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6b8bace6-5738-43f8-b1c8-c6651b7622c7,1317,,"[102.3, 19.6]",69289,30,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Pedro Eliezer Rodríguez Ledesma,3958.0,Left Wing,56,Barcelona,217,['601df4b9-28ba-49df-b868-751d90fff449'],37,,,,,,,,,,,,,,,,Barcelona,217,00:30:37.918,Ball Receipt*,,2010/2011
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,de6f50f4-d77e-4b95-ab0d-b09300add352,1319,,"[27.8, 70.2]",69289,30,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Diego Perotti,7456.0,Right Midfield,57,Sevilla,213,['afb8ab5a-b411-402b-80dd-72b7491f841f'],40,,,,,,,,,,,,,,,,Sevilla,213,00:30:40.303,Ball Receipt*,,2010/2011
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3de0c353-d63a-4abc-8e5a-08db08e70502,1325,,"[55.7, 68.8]",69289,31,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Free Kick,José Martín Cáceres Silva,5248.0,Right Center Back,58,Sevilla,213,['7845c3e9-f8e1-4f7c-a63f-4ef2a18b06d3'],1,,,,,,,,,,,,,,,,Sevilla,213,00:31:01.481,Ball Receipt*,,2010/2011
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5a4b4bbe-3cd6-4d3a-b4e9-dd5f6459a182,1327,,"[73.4, 62.0]",69289,31,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Free Kick,Christian Koffi Romaric N''Dri,26480.0,Left Center Midfield,58,Sevilla,213,['c7acee47-152b-4e94-9e06-204a274d99a1'],4,,,,,,,,,,,,,,,,Sevilla,213,00:31:04.541,Ball Receipt*,,2010/2011
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5e46eb95-4dff-42f3-b06e-55beb7e98b1e,1331,,"[83.9, 78.7]",69289,31,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Free Kick,Abdoulay Konko,26683.0,Right Back,58,Sevilla,213,['cb455ccb-7050-41ad-bfc6-af33405556af'],8,,,,,,,,,,,,,,,,Sevilla,213,00:31:08.179,Ball Receipt*,,2010/2011
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,d17da4b5-0780-44f2-8d41-d292e48e0569,1334,,"[66.5, 76.2]",69289,31,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Free Kick,Renato Dirnei Florencio,26015.0,Right Center Midfield,58,Sevilla,213,['bf1f5cd8-fbd1-4143-9009-23922d167df0'],10,,,,,,,,,,,,,,,,Sevilla,213,00:31:10.249,Ball Receipt*,,2010/2011
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0cd65c9e-8a92-4a05-8118-8d1de9d5c464,1337,,"[20.8, 47.7]",69289,31,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Free Kick,Javier Varas Herrera,26753.0,Goalkeeper,58,Sevilla,213,['cc9e7952-017d-4077-8554-a8a4d6905b36'],15,,,,,,,,,,,,,,,,Sevilla,213,00:31:15.185,Ball Receipt*,,2010/2011
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,251e784a-54f0-4d2e-900c-ef3996fab702,1341,,"[75.6, 25.2]",69289,31,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Free Kick,Frédéric Oumar Kanouté,25960.0,Center Attacking Midfield,58,Sevilla,213,['1f437874-d11f-49fb-a282-10b97b846887'],22,,,,,,,,,,,,,,,,Sevilla,213,00:31:22.087,Ball Receipt*,,2010/2011
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4338b1cc-e6ee-427a-bc59-f92a2178d40f,1344,,"[74.4, 1.4]",69289,31,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Free Kick,Antonio Manuel Luna Rodríguez,6675.0,Left Back,58,Sevilla,213,['21d222fa-8ab7-424f-913c-47c90aab5f82'],26,,,,,,,,,,,,,,,,Sevilla,213,00:31:26.226,Ball Receipt*,,2010/2011
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,52bd9abc-4a78-42e0-b09b-9a65b13043ae,1349,,"[14.9, 64.2]",69289,31,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Gerard Piqué Bernabéu,5213.0,Right Center Back,59,Barcelona,217,['c6f7f227-3e46-4cba-a366-7e23a7c44ea3'],38,,,,,,,,,,,,,,,,Barcelona,217,00:31:38.038,Ball Receipt*,,2010/2011
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,c5d5aa8c-11f0-4585-b1c0-674f2c5e7461,1353,,"[27.5, 61.2]",69289,31,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Sergio Busquets i Burgos,5203.0,Center Defensive Midfield,59,Barcelona,217,"['1060ac13-5e8d-4b74-bf6e-c93004cb333c', 'b1d01f95-478c-46b1-8a1b-7e52664e329f']",41,,,,,,,,,,,,,,,,Barcelona,217,00:31:41.592,Ball Receipt*,True,2010/2011
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ead36eae-1afa-4432-91f7-f493ee7bac2d,1356,,"[15.4, 77.6]",69289,31,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Gerard Piqué Bernabéu,5213.0,Right Center Back,59,Barcelona,217,['a025c018-b6d7-4f93-9623-ae87980dfd2f'],44,,,,,,,,,,,,,,,,Barcelona,217,00:31:44.162,Ball Receipt*,,2010/2011
,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6c2a22de-9b64-4578-80e5-b4cbbd114884,1359,,"[56.1, 71.7]",69289,31,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,David Villa Sánchez,12737.0,Center Forward,59,Barcelona,217,['b5099897-e847-4db0-a91a-3473a5a76106'],45,,,,,,,,,,,,,,,,Barcelona,217,00:31:45.671,Ball Receipt*,,2010/2011
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,f6a3d040-986e-47ac-b1bb-917bc1d951ee,1361,,"[79.6, 3.0]",69289,31,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Antonio Manuel Luna Rodríguez,6675.0,Left Back,60,Sevilla,213,['bc578e01-731d-4a1d-966e-8cb7486d43f8'],46,,,,,,,,,,,,,,,,Sevilla,213,00:31:46.735,Ball Receipt*,,2010/2011
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0e912e13-f735-4b58-8c70-7b523bce7c22,1363,,"[78.2, 15.5]",69289,31,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Frédéric Oumar Kanouté,25960.0,Center Attacking Midfield,60,Sevilla,213,['e4105845-e97f-4747-9a90-e2687390ccca'],48,,,,,,,,,,,,,,,,Sevilla,213,00:31:48.319,Ball Receipt*,,2010/2011
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,e532e6dd-ba24-4e78-aafb-6e28f2ae724c,1369,,"[71.5, 35.0]",69289,32,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Free Kick,Xavier Hernández Creus,20131.0,Right Center Midfield,61,Barcelona,217,['16154de5-909b-4c53-8847-fd3eaeb3f166'],10,,,,,,,,,,,,,,,,Barcelona,217,00:32:10.986,Ball Receipt*,,2010/2011
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6c2a2daf-a8dd-459c-a179-3f32be9beb82,1371,,"[97.6, 16.5]",69289,32,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Free Kick,Pedro Eliezer Rodríguez Ledesma,3958.0,Left Wing,61,Barcelona,217,['45b514f5-035f-43b2-a918-c6a0d59df801'],13,,,,,,,,,,,,,,,,Barcelona,217,00:32:13.993,Ball Receipt*,,2010/2011
,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,f9283e5b-77e1-454f-97c7-f91a084cc135,1374,,"[114.2, 38.7]",69289,32,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Free Kick,Xavier Hernández Creus,20131.0,Right Center Midfield,61,Barcelona,217,['e999c9a2-fc6c-47e7-a316-04bf14a3733b'],17,,,,,,,,,,,,,,,,Barcelona,217,00:32:17.064,Ball Receipt*,,2010/2011
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,053487e2-96ee-46d9-b07b-de35e85dae7b,1377,,"[114.7, 2.2]",69289,32,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Corner,Andrés Iniesta Luján,5216.0,Left Center Midfield,62,Barcelona,217,['a4144c52-fb40-42a8-8b4e-a1a3c02b842b'],41,,,,,,,,,,,,,,,,Barcelona,217,00:32:41.724,Ball Receipt*,,2010/2011
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6c0dbf4e-468d-414b-94dd-8e8bb81b1de6,1384,,"[115.9, 31.0]",69289,32,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Corner,Sergio Busquets i Burgos,5203.0,Center Defensive Midfield,62,Barcelona,217,['9dc37317-ae94-42e6-97a1-8cbc28f5e1e9'],49,,,,,,,,,,,,,,,,Barcelona,217,00:32:49.649,Ball Receipt*,,2010/2011
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,f496fd4c-277c-4432-9bf9-44908a549404,1390,,"[73.5, 73.1]",69289,33,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,David Villa Sánchez,12737.0,Center Forward,64,Barcelona,217,"['6ea152c5-491b-4198-b266-b5197033b3bb', 'd7542358-ca65-4ea3-98c9-7a55dcb98504']",34,,,,,,,,,,,,,,,,Barcelona,217,00:33:34.442,Ball Receipt*,True,2010/2011
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,f4aebcd8-a51e-4145-8466-27e06dcd2846,1393,,"[81.2, 55.2]",69289,33,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Lionel Andrés Messi Cuccittini,5503.0,Right Wing,64,Barcelona,217,['5733c1ec-f0ab-41e0-8054-bff4ba0c1ccd'],36,,,,,,,,,,,,,,,,Barcelona,217,00:33:36.372,Ball Receipt*,,2010/2011
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,43352eea-22ce-4ebb-a623-f77a8d2cffcc,1397,,"[90.3, 51.7]",69289,33,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,David Villa Sánchez,12737.0,Center Forward,64,Barcelona,217,['08f2ccbe-e173-4194-af3a-03cf20e20498'],37,,,,,,,,,,,,,,,,Barcelona,217,00:33:37.809,Ball Receipt*,,2010/2011
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,c57b094c-7b9a-4c13-b2aa-89271a950efe,1400,,"[93.7, 59.1]",69289,33,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Lionel Andrés Messi Cuccittini,5503.0,Right Wing,64,Barcelona,217,['64aa1ca8-ae60-45de-9ea2-f390131daaaf'],38,,,,,,,,,,,,,,,,Barcelona,217,00:33:38.981,Ball Receipt*,,2010/2011
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2197a377-14ee-48bc-91b7-9041a2115cc8,1417,,"[70.5, 23.6]",69289,34,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Goal Kick,Frédéric Oumar Kanouté,25960.0,Center Attacking Midfield,65,Sevilla,213,['b3c780b8-00e7-4e43-9eac-89ae2ddafbcd'],12,,,,,,,,,,,,,,,,Sevilla,213,00:34:12.763,Ball Receipt*,,2010/2011
,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,a3ee8a0b-9fd2-44b0-bc9d-59a6f843cf38,1420,,"[87.9, 29.6]",69289,34,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Goal Kick,Luís Fabiano Clemente,25943.0,Center Forward,65,Sevilla,213,['2e8920f9-3799-4496-ac53-6e97e42cd7fc'],15,,,,,,,,,,,,,,,,Sevilla,213,00:34:15.182,Ball Receipt*,,2010/2011
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,c2c3cef3-0f8c-473d-abc5-f1553fb4ac0f,1422,,"[5.6, 43.2]",69289,34,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Víctor Valdés Arribas,20176.0,Goalkeeper,66,Barcelona,217,['b73ef978-6a77-4c93-b32f-b05427071af0'],17,,,,,,,,,,,,,,,,Barcelona,217,00:34:17.123,Ball Receipt*,,2010/2011
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,b4580db2-90b6-4094-96be-87a94db1c3c0,1425,,"[21.1, 75.4]",69289,34,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Gerard Piqué Bernabéu,5213.0,Right Center Back,66,Barcelona,217,['f23dd1e7-6b22-4088-90ef-f5406e82a63f'],21,,,,,,,,,,,,,,,,Barcelona,217,00:34:21.612,Ball Receipt*,,2010/2011
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,cebd9a00-27b7-41a4-864c-828298bf4c81,1430,,"[56.2, 65.9]",69289,34,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,David Villa Sánchez,12737.0,Center Forward,66,Barcelona,217,['19488a1c-fb26-42b5-a69a-e0310a03c088'],24,,,,,,,,,,,,,,,,Barcelona,217,00:34:24.660,Ball Receipt*,,2010/2011
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,294e6781-6301-4572-9927-38c6d585f6b3,1435,,"[58.5, 35.0]",69289,34,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Free Kick,Andrés Iniesta Luján,5216.0,Left Center Midfield,67,Barcelona,217,['cf685652-2183-4a6f-ba47-80c905affbfc'],40,,,,,,,,,,,,,,,,Barcelona,217,00:34:40.236,Ball Receipt*,,2010/2011
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,f1420e06-9a7e-4714-a40e-674a773f3089,1438,,"[65.6, 4.6]",69289,34,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Free Kick,Eric-Sylvain Bilal Abidal,20177.0,Left Back,67,Barcelona,217,['dce5d464-a88b-4be0-a3cf-1c9a080e459a'],42,,,,,,,,,,,,,,,,Barcelona,217,00:34:42.044,Ball Receipt*,,2010/2011
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,fc53a8f3-0dd2-4ca6-8e5c-79f4ef3154be,1441,,"[69.5, 19.4]",69289,34,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Free Kick,Pedro Eliezer Rodríguez Ledesma,3958.0,Left Wing,67,Barcelona,217,['732a7b2e-4ff5-4ef9-b01c-1dca4c94ccc8'],43,,,,,,,,,,,,,,,,Barcelona,217,00:34:43.299,Ball Receipt*,,2010/2011
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,765a9f2f-55ce-4cbe-abed-6fe761fab05f,1445,,"[78.0, 50.0]",69289,34,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Free Kick,Xavier Hernández Creus,20131.0,Right Center Midfield,67,Barcelona,217,"['00ef463e-50d9-41fb-ade7-c3444b410f4f', 'e77223fd-4dbd-4da6-bda5-9ec26429fdb2']",46,,,,,,,,,,,,,,,,Barcelona,217,00:34:46.360,Ball Receipt*,True,2010/2011
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,00d74edc-6540-4c72-8457-434eab342100,1448,,"[91.7, 59.4]",69289,34,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Free Kick,David Villa Sánchez,12737.0,Center Forward,67,Barcelona,217,['14902675-5f42-4477-b9e5-a08873322704'],49,,,,,,,,,,,,,,,,Barcelona,217,00:34:49.195,Ball Receipt*,,2010/2011
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,12d4219d-2ea0-449c-b23a-948928d29d48,1451,,"[91.7, 61.2]",69289,34,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Free Kick,Xavier Hernández Creus,20131.0,Right Center Midfield,67,Barcelona,217,['df15b457-2d84-4222-896f-1cb23c279031'],52,,,,,,,,,,,,,,,,Barcelona,217,00:34:52.965,Ball Receipt*,,2010/2011
,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,15ce69d4-414b-49c4-9a15-10d9c4ff0073,1455,,"[106.2, 39.0]",69289,34,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Free Kick,Lionel Andrés Messi Cuccittini,5503.0,Right Wing,67,Barcelona,217,['6e569a31-b5cb-48fd-92c9-071d83f0c23e'],55,,,,,,,,,,,,,,,,Barcelona,217,00:34:55.175,Ball Receipt*,,2010/2011
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4a500910-e019-4c6c-8cbd-b90f6fc09861,1458,,"[14.8, 17.9]",69289,34,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Alexis Ruano Delgado,6614.0,Left Center Back,68,Sevilla,213,['03572c6e-6ea4-4103-bbb6-e731ac109e7a'],58,,,,,,,,,,,,,,,,Sevilla,213,00:34:58.523,Ball Receipt*,,2010/2011
,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,e598459f-57ae-41d9-b50c-97bd605710fc,1460,,"[44.1, 19.8]",69289,35,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Luís Fabiano Clemente,25943.0,Center Forward,68,Sevilla,213,['93e8fa89-a199-4658-89c2-5fece258e843'],0,,,,,,,,,,,,,,,,Sevilla,213,00:35:00.207,Ball Receipt*,,2010/2011
,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,e09985d4-90df-4559-88fe-c021906ad3cb,1469,,"[83.2, 63.6]",69289,35,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Diego Perotti,7456.0,Right Midfield,68,Sevilla,213,['533ed659-2274-4723-99ce-afdd28508fd4'],12,,,,,,,,,,,,,,,,Sevilla,213,00:35:12.556,Ball Receipt*,,2010/2011
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5a2f7c20-bf58-42c7-91ad-5425601554bc,1472,,"[28.5, 51.7]",69289,35,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Gerard Piqué Bernabéu,5213.0,Right Center Back,69,Barcelona,217,['abd3aa81-6e75-4526-9de8-ccbb8a912957'],16,,,,,,,,,,,,,,,,Barcelona,217,00:35:16.187,Ball Receipt*,,2010/2011
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,83a58d10-df77-4189-8d9f-8a348d0344da,1474,,"[42.3, 41.7]",69289,35,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Sergio Busquets i Burgos,5203.0,Center Defensive Midfield,69,Barcelona,217,['97e7d28b-181b-4f1d-86c7-6d8c141ee020'],20,,,,,,,,,,,,,,,,Barcelona,217,00:35:20.049,Ball Receipt*,,2010/2011
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,28452b17-18a6-4b3a-a6f9-d704f4712bac,1477,,"[64.6, 35.0]",69289,35,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Lionel Andrés Messi Cuccittini,5503.0,Right Wing,69,Barcelona,217,['b4fae926-469f-4930-97c8-383d33485d78'],24,,,,,,,,,,,,,,,,Barcelona,217,00:35:24.030,Ball Receipt*,,2010/2011
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,d0ad2c61-9a50-4d77-bc27-1fa813f5b938,1480,,"[56.5, 36.7]",69289,35,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Sergio Busquets i Burgos,5203.0,Center Defensive Midfield,69,Barcelona,217,['0a0c0160-0133-4e2c-b396-b209a289794e'],25,,,,,,,,,,,,,,,,Barcelona,217,00:35:25.180,Ball Receipt*,,2010/2011
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,c460a2e4-0d58-45f2-9e46-cdcd34405387,1483,,"[58.9, 63.4]",69289,35,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Gerard Piqué Bernabéu,5213.0,Right Center Back,69,Barcelona,217,['b3731172-ac0f-4a70-9484-3fcd3071f9da'],28,,,,,,,,,,,,,,,,Barcelona,217,00:35:28.343,Ball Receipt*,,2010/2011
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3f42ec54-5b38-4127-b23a-efb0356c6cc0,1487,,"[56.7, 54.5]",69289,35,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Xavier Hernández Creus,20131.0,Right Center Midfield,69,Barcelona,217,"['7b69333c-b432-4ec5-b835-791f481a5554', 'de41be02-55c8-4709-bc0d-15c97eefeb7c']",29,,,,,,,,,,,,,,,,Barcelona,217,00:35:29.978,Ball Receipt*,True,2010/2011
,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7d5803d0-8fff-4044-b679-9c9b516b1080,1490,,"[50.4, 52.5]",69289,35,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Sergio Busquets i Burgos,5203.0,Center Defensive Midfield,69,Barcelona,217,['64b4751f-43d1-4d60-95e7-e5ae90efb61c'],32,,,,,,,,,,,,,,,,Barcelona,217,00:35:32.779,Ball Receipt*,,2010/2011
