bad_behaviour_card,ball_receipt_outcome,ball_recovery_recovery_failure,block_deflection,carry_end_location,clearance_aerial_won,clearance_body_part,clearance_head,clearance_left_foot,clearance_right_foot,counterpress,dribble_outcome,duel_outcome,duel_type,duration,foul_committed_advantage,foul_committed_card,foul_committed_offensive,foul_committed_type,foul_won_advantage,foul_won_defensive,goalkeeper_body_part,goalkeeper_end_location,goalkeeper_outcome,goalkeeper_position,goalkeeper_technique,goalkeeper_type,id,index,injury_stoppage_in_chain,interception_outcome,location,match_id,minute,miscontrol_aerial_won,off_camera,out,pass_aerial_won,pass_angle,pass_assisted_shot_id,pass_body_part,pass_cross,pass_deflected,pass_end_location,pass_goal_assist,pass_height,pass_inswinging,pass_length,pass_no_touch,pass_outcome,pass_outswinging,pass_recipient,pass_recipient_id,pass_shot_assist,pass_switch,pass_technique,pass_through_ball,pass_type,period,play_pattern,player,player_id,position,possession,possession_team,possession_team_id,related_events,second,shot_aerial_won,shot_body_part,shot_end_location,shot_first_time,shot_freeze_frame,shot_key_pass_id,shot_one_on_one,shot_outcome,shot_statsbomb_xg,shot_technique,shot_type,substitution_outcome,substitution_outcome_id,substitution_replacement,substitution_replacement_id,tactics,team,team_id,timestamp,type,under_pressure,season_name
,,,,,,,,,,,,,,,,,,,,,,,,,,,d74885c3-2e41-4bbc-a729-0125ae8e14e5,2091,,,"[81.0, 24.0]",16317,48,,,,,,,,,,,,,,,,,,,,,,,,,2,From Goal Kick,Sergio Busquets i Burgos,5203.0,Center Defensive Midfield,93,Barcelona,217,['58004755-410c-4396-866c-b74305ef1ef8'],21,,,,,,,,,,,,,,,,,Barcelona,217,00:03:21.484,Ball Receipt*,,2018/2019
,,,,,,,,,,,,,,,,,,,,,,,,,,,127870ea-7617-4575-8ef7-60f8827347f0,2094,,,"[83.0, 72.0]",16317,48,,,,,,,,,,,,,,,,,,,,,,,,,2,From Goal Kick,Moussa Wagué,5674.0,Right Back,93,Barcelona,217,['ed767bc4-3e32-4242-b499-1804d3def6bf'],25,,,,,,,,,,,,,,,,,Barcelona,217,00:03:25.609,Ball Receipt*,,2018/2019
,,,,,,,,,,,,,,,,,,,,,,,,,,,c5614841-f642-41b0-abeb-c207a72e5c80,2097,,,"[96.0, 79.0]",16317,48,,,,,,,,,,,,,,,,,,,,,,,,,2,From Goal Kick,Sergi Roberto Carnicer,6379.0,Right Wing,93,Barcelona,217,['a4ee8ad3-1714-4e36-bce6-d332d5a92622'],28,,,,,,,,,,,,,,,,,Barcelona,217,00:03:28.044,Ball Receipt*,,2018/2019
,,,,,,,,,,,,,,,,,,,,,,,,,,,37f653d6-c69c-4c68-81ad-ed72908bcc41,2100,,,"[81.0, 67.0]",16317,48,,,,,,,,,,,,,,,,,,,,,,,,,2,From Goal Kick,Arturo Erasmo Vidal Pardo,8206.0,Right Center Midfield,93,Barcelona,217,['5f2ed503-6881-4a91-ae3a-f9f5ab844ceb'],29,,,,,,,,,,,,,,,,,Barcelona,217,00:03:29.886,Ball Receipt*,,2018/2019
,,,,,,,,,,,,,,,,,,,,,,,,,,,9d386c63-00be-4bbb-adc0-c8d80d021047,2103,,,"[92.0, 78.0]",16317,48,,,,,,,,,,,,,,,,,,,,,,,,,2,From Goal Kick,Moussa Wagué,5674.0,Right Back,93,Barcelona,217,['be388802-17ec-401d-8688-c9b7f51afb11'],32,,,,,,,,,,,,,,,,,Barcelona,217,00:03:32.088,Ball Receipt*,,2018/2019
,,,,,,,,,,,,,,,,,,,,,,,,,,,c39f5590-c0bf-4c99-8dc8-c4ba6c0fdf25,2107,,,"[89.0, 54.0]",16317,48,,,,,,,,,,,,,,,,,,,,,,,,,2,From Goal Kick,Sergio Busquets i Burgos,5203.0,Center Defensive Midfield,93,Barcelona,217,['7fc39b08-b1e6-4865-af51-78b6b6e97223'],36,,,,,,,,,,,,,,,,,Barcelona,217,00:03:36.669,Ball Receipt*,,2018/2019
,,,,,,,,,,,,,,,,,,,,,,,,,,,1b66e14e-4247-40dc-ac48-34b2dee37b74,2111,,,"[85.0, 19.0]",16317,48,,,,,,,,,,,,,,,,,,,,,,,,,2,From Goal Kick,Jordi Alba Ramos,5211.0,Left Back,93,Barcelona,217,['9157a035-dc6a-4484-9d93-3c2cb47d4cca'],40,,,,,,,,,,,,,,,,,Barcelona,217,00:03:40.487,Ball Receipt*,,2018/2019
,,,,,,,,,,,,,,,,,,,,,,,,,,,47fedd10-2266-4365-af7a-373b132de623,2113,,,"[85.0, 25.0]",16317,48,,,,,,,,,,,,,,,,,,,,,,,,,2,From Goal Kick,Ivan Rakitić,5470.0,Left Center Midfield,93,Barcelona,217,['c0787b04-a572-4bf0-b486-e0b3c850364f'],41,,,,,,,,,,,,,,,,,Barcelona,217,00:03:41.438,Ball Receipt*,,2018/2019
,,,,,,,,,,,,,,,,,,,,,,,,,,,2b8a8557-32d4-4430-ab48-44b55162eb01,2116,,,"[83.0, 16.0]",16317,48,,,,,,,,,,,,,,,,,,,,,,,,,2,From Goal Kick,Jordi Alba Ramos,5211.0,Left Back,93,Barcelona,217,['2e489f94-7352-4a7c-87e6-512755d24dd7'],43,,,,,,,,,,,,,,,,,Barcelona,217,00:03:43.672,Ball Receipt*,,2018/2019
,,,,,,,,,,,,,,,,,,,,,,,,,,,f6e6bd53-84af-41c4-ba07-bbfb6aadc8cc,2119,,,"[99.0, 5.0]",16317,48,,,,,,,,,,,,,,,,,,,,,,,,,2,From Goal Kick,Malcom Filipe Silva de Oliveira,3109.0,Left Wing,93,Barcelona,217,['9bf0bf37-c34d-44e6-94a6-986b039b86e8'],45,,,,,,,,,,,,,,,,,Barcelona,217,00:03:45.699,Ball Receipt*,,2018/2019
,,,,,,,,,,,,,,,,,,,,,,,,,,,f41e0d2b-73d7-4c7f-9397-9db007d60c8d,2122,,,"[93.0, 21.0]",16317,48,,,,,,,,,,,,,,,,,,,,,,,,,2,From Goal Kick,Ivan Rakitić,5470.0,Left Center Midfield,93,Barcelona,217,['41f26e1f-def0-476f-9605-f7ae368ce387'],47,,,,,,,,,,,,,,,,,Barcelona,217,00:03:47.701,Ball Receipt*,,2018/2019
,,,,,,,,,,,,,,,,,,,,,,,,,,,6e5759a6-e64a-46ce-a124-ea14f7aca39e,2125,,,"[99.0, 45.0]",16317,48,,,,,,,,,,,,,,,,,,,,,,,,,2,From Goal Kick,Lionel Andrés Messi Cuccittini,5503.0,Center Forward,93,Barcelona,217,['3eac706b-2492-445a-bf34-8e786f1440f5'],49,,,,,,,,,,,,,,,,,Barcelona,217,00:03:49.511,Ball Receipt*,,2018/2019
,,,,,,,,,,,,,,,,,,,,,,,,,,,3bb1fc8d-4d15-4049-a9df-1e98112367a2,2128,,,"[101.0, 37.0]",16317,48,,,,,,,,,,,,,,,,,,,,,,,,,2,From Goal Kick,Arturo Erasmo Vidal Pardo,8206.0,Right Center Midfield,93,Barcelona,217,['2a0fc377-175d-4852-b035-becd418405dc'],50,,,,,,,,,,,,,,,,,Barcelona,217,00:03:50.108,Ball Receipt*,,2018/2019
,,,,,,,,,,,,,,,,,,,,,,,,,,,4c2268b0-3687-49d2-b817-f1609dfa4aa0,2133,,,"[99.0, 44.0]",16317,48,,,,,,,,,,,,,,,,,,,,,,,,,2,From Goal Kick,Lionel Andrés Messi Cuccittini,5503.0,Center Forward,93,Barcelona,217,['2f6bbdff-ac4d-41b9-b158-a7b4a578f0f8'],51,,,,,,,,,,,,,,,,,Barcelona,217,00:03:51.125,Ball Receipt*,,2018/2019
,,,,,,,,,,,,,,,,,,,,,,,,,,,cd399492-9448-4d20-8447-62a0f1789a08,2136,,,"[111.0, 64.0]",16317,48,,,,,,,,,,,,,,,,,,,,,,,,,2,From Goal Kick,Moussa Wagué,5674.0,Right Back,93,Barcelona,217,['bcf827de-77b2-4cad-add7-0f0345f8fb66'],54,,,,,,,,,,,,,,,,,Barcelona,217,00:03:54.538,Ball Receipt*,,2018/2019
,,,,,,,,,,,,,,,,,,,,,,,,,,,27b51625-88b7-4fcd-a2da-d16af48ff87a,2140,,,"[103.0, 61.0]",16317,48,,,,,,,,,,,,,,,,,,,,,,,,,2,From Goal Kick,Sergi Roberto Carnicer,6379.0,Right Wing,93,Barcelona,217,['b823d74d-e3a6-442b-96dc-78ecad9dcc7a'],57,,,,,,,,,,,,,,,,,Barcelona,217,00:03:57.204,Ball Receipt*,,2018/2019
,,,,,,,,,,,,,,,,,,,,,,,,,,,01202389-0dc2-47d4-9f9c-6cd3904dc058,2143,,,"[112.0, 51.0]",16317,48,,,,,,,,,,,,,,,,,,,,,,,,,2,From Goal Kick,Lionel Andrés Messi Cuccittini,5503.0,Center Forward,93,Barcelona,217,['005de31f-2bbe-4802-abea-09a9a0434d96'],59,,,,,,,,,,,,,,,,,Barcelona,217,00:03:59.157,Ball Receipt*,,2018/2019
,,,,,,,,,,,,,,,,,,,,,,,,,,,f18d23ce-9005-4844-a8aa-0f687721857f,2147,,,"[114.0, 63.0]",16317,49,,,,,,,,,,,,,,,,,,,,,,,,,2,From Goal Kick,Moussa Wagué,5674.0,Right Back,93,Barcelona,217,['efedbe2d-8b61-43eb-8a69-6749b436dbd6'],2,,,,,,,,,,,,,,,,,Barcelona,217,00:04:02.665,Ball Receipt*,,2018/2019
,,,,,,,,,,,,,,,,,,,,,,,,,,,b5630218-a8db-4bd5-9585-777be5983484,2150,,,"[95.0, 55.0]",16317,49,,,,,,,,,,,,,,,,,,,,,,,,,2,From Goal Kick,Sergio Busquets i Burgos,5203.0,Center Defensive Midfield,93,Barcelona,217,['55c2b7f6-1bc7-4522-a400-2abf53a0559c'],5,,,,,,,,,,,,,,,,,Barcelona,217,00:04:05.389,Ball Receipt*,,2018/2019
,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,eff6b138-f9af-40b4-94c0-de4f350ced13,2153,,,"[117.0, 28.0]",16317,49,,,,,,,,,,,,,,,,,,,,,,,,,2,From Goal Kick,Jordi Alba Ramos,5211.0,Left Back,93,Barcelona,217,['2f179d5a-4f48-4735-a9c8-cd87706ecc5f'],10,,,,,,,,,,,,,,,,,Barcelona,217,00:04:10.033,Ball Receipt*,,2018/2019
,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,33471dc7-e5b6-4c51-9212-a52515ec294a,2155,,,"[79.0, 44.0]",16317,49,,,,,,,,,,,,,,,,,,,,,,,,,2,From Goal Kick,Marc Cucurella Saseta,17620.0,Left Midfield,94,Eibar,322,['ee58e6f8-636a-4b8a-819f-9dae6665a803'],52,,,,,,,,,,,,,,,,,Eibar,322,00:04:52.306,Ball Receipt*,,2018/2019
,,,,,,,,,,,,,,,,,,,,,,,,,,,a8f99146-b2fe-4db5-a700-03376bdf7fbb,2158,,,"[56.0, 46.0]",16317,49,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Arturo Erasmo Vidal Pardo,8206.0,Right Center Midfield,95,Barcelona,217,['c3abd713-2d15-4b6d-8411-04dfaa7d6a50'],53,,,,,,,,,,,,,,,,,Barcelona,217,00:04:53.152,Ball Receipt*,,2018/2019
,,,,,,,,,,,,,,,,,,,,,,,,,,,fa6626a9-0d35-42b6-984c-650df13c066e,2160,,,"[50.0, 54.0]",16317,49,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Sergi Roberto Carnicer,6379.0,Right Wing,95,Barcelona,217,['ae8d1071-9a14-46cc-b2af-494878d863d8'],53,,,,,,,,,,,,,,,,,Barcelona,217,00:04:53.939,Ball Receipt*,,2018/2019
,,,,,,,,,,,,,,,,,,,,,,,,,,,2f4414c6-5dfc-449b-a6a5-9d19c973d370,2163,,,"[61.0, 64.0]",16317,49,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Arturo Erasmo Vidal Pardo,8206.0,Right Center Midfield,95,Barcelona,217,['342c17cc-2850-484d-961b-7b9cf18c58ff'],55,,,,,,,,,,,,,,,,,Barcelona,217,00:04:55.912,Ball Receipt*,,2018/2019
,,,,,,,,,,,,,,,,,,,,,,,,,,,4f0d622a-5e31-4f6b-867d-d5f1ed8ef7eb,2167,,,"[56.0, 77.0]",16317,50,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Moussa Wagué,5674.0,Right Back,95,Barcelona,217,['e82fd6a8-1d25-442e-aaec-5c5ffaf3c27d'],0,,,,,,,,,,,,,,,,,Barcelona,217,00:05:00.976,Ball Receipt*,,2018/2019
,,,,,,,,,,,,,,,,,,,,,,,,,,,18c28e78-2e8f-42b8-b290-62b6eb6e5d8b,2171,,,"[9.0, 49.0]",16317,50,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Jasper Cillessen,8652.0,Goalkeeper,95,Barcelona,217,['01d0663a-f78f-4cc3-80c6-ba61a85638df'],5,,,,,,,,,,,,,,,,,Barcelona,217,00:05:05.774,Ball Receipt*,,2018/2019
,,,,,,,,,,,,,,,,,,,,,,,,,,,e30fdbac-6273-4cad-aa58-9b97435176bb,2174,,,"[17.0, 23.0]",16317,50,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Clément Lenglet,6826.0,Left Center Back,95,Barcelona,217,['6b8136c1-7536-4e30-9584-0fc08f5af0e8'],7,,,,,,,,,,,,,,,,,Barcelona,217,00:05:07.946,Ball Receipt*,,2018/2019
,,,,,,,,,,,,,,,,,,,,,,,,,,,126ea553-7762-4d4c-a9b9-bed0988ddd23,2177,,,"[39.0, 25.0]",16317,50,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Ivan Rakitić,5470.0,Left Center Midfield,95,Barcelona,217,['995690c6-b8d3-46d8-bf14-c55591e76f78'],10,,,,,,,,,,,,,,,,,Barcelona,217,00:05:10.102,Ball Receipt*,,2018/2019
,,,,,,,,,,,,,,,,,,,,,,,,,,,21a5b68c-f60f-42bb-8f52-7703b78aa841,2180,,,"[29.0, 24.0]",16317,50,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Clément Lenglet,6826.0,Left Center Back,95,Barcelona,217,['011e8653-abbd-46e1-bc33-7343c0925936'],10,,,,,,,,,,,,,,,,,Barcelona,217,00:05:10.970,Ball Receipt*,,2018/2019
,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,e38150b4-9272-4aeb-a67f-6695d821b405,2184,,,"[37.0, 21.0]",16317,50,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Ivan Rakitić,5470.0,Left Center Midfield,95,Barcelona,217,['6a9a7d2a-5ca0-4d92-b644-9121cf734178'],12,,,,,,,,,,,,,,,,,Barcelona,217,00:05:12.868,Ball Receipt*,,2018/2019
,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,56957b94-4da1-4c61-9dc4-e8ab6c17670e,2192,,,"[99.0, 46.0]",16317,50,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Charles Días Barbosa de Oliveira,6707.0,Left Center Forward,95,Barcelona,217,['d47247cc-3b0d-464e-9cff-3e3a335608a2'],15,,,,,,,,,,,,,,,,,Eibar,322,00:05:15.002,Ball Receipt*,,2018/2019
,,,,,,,,,,,,,,,,,,,,,,,,,,,15763277-0c62-48c9-bffa-ecda4a26c0a2,2198,,,"[21.0, 59.0]",16317,50,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Gerard Piqué Bernabéu,5213.0,Right Center Back,95,Barcelona,217,['ea5f87d1-dfa8-43a5-865a-c49d0d805771'],24,,,,,,,,,,,,,,,,,Barcelona,217,00:05:24.124,Ball Receipt*,,2018/2019
,,,,,,,,,,,,,,,,,,,,,,,,,,,14500d1e-5f80-4e9d-a892-451f258c3144,2201,,,"[46.0, 58.0]",16317,50,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Lionel Andrés Messi Cuccittini,5503.0,Center Forward,95,Barcelona,217,"['1ed6a53a-ce0a-48f7-b77a-e72394c4b9e0', '7f460e2c-9a35-4cfc-a83c-1af95d36d9b6']",27,,,,,,,,,,,,,,,,,Barcelona,217,00:05:27.768,Ball Receipt*,True,2018/2019
,,,,,,,,,,,,,,,,,,,,,,,,,,,e7724dd7-1fde-4123-991d-9fbcb45fa117,2204,,,"[38.0, 62.0]",16317,50,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Gerard Piqué Bernabéu,5213.0,Right Center Back,95,Barcelona,217,['b0749d1a-d920-4c73-b26b-2eb80fa4d863'],28,,,,,,,,,,,,,,,,,Barcelona,217,00:05:28.558,Ball Receipt*,,2018/2019
,,,,,,,,,,,,,,,,,,,,,,,,,,,e53959cc-24a4-4427-98d8-99d89f5c539b,2207,,,"[51.0, 78.0]",16317,50,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Arturo Erasmo Vidal Pardo,8206.0,Right Center Midfield,95,Barcelona,217,['1a6f890e-bd22-4427-a862-7fd26b5d2346'],30,,,,,,,,,,,,,,,,,Barcelona,217,00:05:30.551,Ball Receipt*,,2018/2019
,,,,,,,,,,,,,,,,,,,,,,,,,,,27c2f2ff-89a9-4330-ac66-4c5b7eb6a5b9,2210,,,"[42.0, 76.0]",16317,50,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Moussa Wagué,5674.0,Right Back,95,Barcelona,217,['1e648bef-d6d4-44d5-a96c-722bc7df89b8'],32,,,,,,,,,,,,,,,,,Barcelona,217,00:05:32.089,Ball Receipt*,,2018/2019
,,,,,,,,,,,,,,,,,,,,,,,,,,,bb752c68-ea52-4d72-84e1-abb35762b438,2213,,,"[35.0, 65.0]",16317,50,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Gerard Piqué Bernabéu,5213.0,Right Center Back,95,Barcelona,217,['43506013-58a4-4a9e-8377-62f693cda11a'],33,,,,,,,,,,,,,,,,,Barcelona,217,00:05:33.530,Ball Receipt*,,2018/2019
,,,,,,,,,,,,,,,,,,,,,,,,,,,47a04a9f-e747-4122-b2fc-077d88321877,2216,,,"[46.0, 4.0]",16317,50,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Jordi Alba Ramos,5211.0,Left Back,95,Barcelona,217,['17a65dae-9cc0-4941-b99a-a72cdd86fa24'],37,,,,,,,,,,,,,,,,,Barcelona,217,00:05:37.795,Ball Receipt*,,2018/2019
,,,,,,,,,,,,,,,,,,,,,,,,,,,addc94de-d4e7-4f88-bbf5-cc1aac6ddc1c,2219,,,"[49.0, 11.0]",16317,50,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Ivan Rakitić,5470.0,Left Center Midfield,95,Barcelona,217,['cfa02209-149c-4ca7-b9ec-dbee197a9b97'],42,,,,,,,,,,,,,,,,,Barcelona,217,00:05:42.589,Ball Receipt*,,2018/2019
,,,,,,,,,,,,,,,,,,,,,,,,,,,d7bcedc3-583f-46a7-844a-78e3e72cb77b,2222,,,"[47.0, 31.0]",16317,50,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Sergio Busquets i Burgos,5203.0,Center Defensive Midfield,95,Barcelona,217,['9d96160f-9497-4a3c-8cad-8e134b275e75'],44,,,,,,,,,,,,,,,,,Barcelona,217,00:05:44.518,Ball Receipt*,,2018/2019
,,,,,,,,,,,,,,,,,,,,,,,,,,,16305c7e-2869-4d19-be18-ec28d4cf570f,2226,,,"[67.0, 50.0]",16317,50,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Lionel Andrés Messi Cuccittini,5503.0,Center Forward,95,Barcelona,217,"['69657f29-13fc-4788-85de-678277bb0361', '6f7e45a9-f316-402e-9011-a26416ad6244']",46,,,,,,,,,,,,,,,,,Barcelona,217,00:05:46.792,Ball Receipt*,True,2018/2019
,,,,,,,,,,,,,,,,,,,,,,,,,,,ca019fda-9a09-4805-9412-b8c819b648bd,2234,,,"[11.0, 31.0]",16317,50,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Marko Dmitrović,6698.0,Goalkeeper,96,Eibar,322,"['4ad5d9af-0cf6-43f5-b2ac-d726b3d21d3e', 'a9a5a4ef-b8fc-4a87-9f1f-a757b7947ee9']",52,,,,,,,,,,,,,,,,,Eibar,322,00:05:52.070,Ball Receipt*,True,2018/2019
,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,dce23bc9-2d35-4c5c-920c-9c056210524c,2236,,,"[76.0, 40.0]",16317,50,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Sergio Enrich Ametller,6700.0,Right Center Forward,96,Eibar,322,['36ac6d64-ca33-4734-ad4c-922597efa0f6'],56,,,,,,,,,,,,,,,,,Eibar,322,00:05:56.040,Ball Receipt*,,2018/2019
,,,,,,,,,,,,,,,,,,,,,,,,,,,3c587ad7-acf0-4f33-86e7-0130a7218965,2241,,,"[67.0, 51.0]",16317,50,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Gonzalo Escalante,6712.0,Right Defensive Midfield,96,Eibar,322,['62761e99-135c-4c04-b07d-5f8fa2a06ce3'],58,,,,,,,,,,,,,,,,,Eibar,322,00:05:58.840,Ball Receipt*,,2018/2019
,,,,,,,,,,,,,,,,,,,,,,,,,,,592a4be1-5051-4173-9b95-cd6fe6b94631,2243,,,"[79.0, 77.0]",16317,51,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Pablo Ezequiel De Blasis,8555.0,Right Back,96,Eibar,322,['4888f58f-b456-4f03-845d-dd6a87b0341c'],1,,,,,,,,,,,,,,,,,Eibar,322,00:06:01.569,Ball Receipt*,,2018/2019
,,,,,,,,,,,,,,,,,,,,,,,,,,,24d4241d-1603-4ebb-98df-6c789e8a84f7,2246,,,"[106.0, 44.0]",16317,51,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Sergio Enrich Ametller,6700.0,Right Center Forward,96,Eibar,322,['69db3115-b485-4ab7-9767-03696d9ff419'],4,,,,,,,,,,,,,,,,,Eibar,322,00:06:04.904,Ball Receipt*,,2018/2019
,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,528af178-5e39-4a6c-9d73-34534856e412,2250,,,"[114.0, 14.0]",16317,51,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Marc Cucurella Saseta,17620.0,Left Midfield,96,Eibar,322,['b8ed5078-ff42-4a4e-bf93-905fd8052504'],10,,,,,,,,,,,,,,,,,Eibar,322,00:06:10.820,Ball Receipt*,,2018/2019
,,,,,,,,,,,,,,,,,,,,,,,,,,,0c448048-61b4-448f-bbb3-02b5442ab66f,2258,,,"[86.0, 9.0]",16317,51,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Joan Jordán Moreno,6701.0,Left Defensive Midfield,96,Eibar,322,['8fa2fb3d-1fdc-4bb2-bf6d-8bf9e42b4623'],21,,,,,,,,,,,,,,,,,Eibar,322,00:06:21.161,Ball Receipt*,,2018/2019
,,,,,,,,,,,,,,,,,,,,,,,,,,,302c69e9-4977-4064-b078-3ef552835649,2261,,,"[78.0, 29.0]",16317,51,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Gonzalo Escalante,6712.0,Right Defensive Midfield,96,Eibar,322,['94c52588-1e6f-44bd-83d7-f806ee68669f'],23,,,,,,,,,,,,,,,,,Eibar,322,00:06:23.475,Ball Receipt*,,2018/2019
,,,,,,,,,,,,,,,,,,,,,,,,,,,6550a36a-7a46-4c0e-9435-d16a161512fb,2265,,,"[75.0, 74.0]",16317,51,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Pablo Ezequiel De Blasis,8555.0,Right Back,96,Eibar,322,"['0cbcdc37-ae7c-437d-b47b-c5c044b48155', '16ea3b6e-0003-4eef-8940-5ecc1538dc62']",26,,,,,,,,,,,,,,,,,Eibar,322,00:06:26.514,Ball Receipt*,True,2018/2019
,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,7bc6ee2f-05c9-42a0-a518-ae70259166e8,2268,,,"[107.0, 69.0]",16317,51,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Fabián Ariel Orellana Valenzuela,7105.0,Right Midfield,96,Eibar,322,['46496c32-8f63-4fff-8c9f-c4ba575eab01'],29,,,,,,,,,,,,,,,,,Eibar,322,00:06:29.932,Ball Receipt*,,2018/2019
,,,,,,,,,,,,,,,,,,,,,,,,,,,aedd57c3-8773-451b-9708-9d4acab715d6,2273,,,"[106.0, 74.0]",16317,51,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Fabián Ariel Orellana Valenzuela,7105.0,Right Midfield,96,Eibar,322,['c68c3397-931d-49bc-a265-3007e1f159af'],33,,,,,,,,,,,,,,,,,Eibar,322,00:06:33.090,Ball Receipt*,,2018/2019
,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,f9fd465f-dce4-466e-a272-26ae95779622,2276,,,"[110.0, 52.0]",16317,51,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Sergio Enrich Ametller,6700.0,Right Center Forward,96,Eibar,322,['8fab0cfb-a8a0-40fd-a925-faa4c24a09d1'],35,,,,,,,,,,,,,,,,,Eibar,322,00:06:35.071,Ball Receipt*,,2018/2019
,,,,,,,,,,,,,,,,,,,,,,,,,,,4b900628-d234-4fcc-9fb5-a6b86e39f770,2279,,,"[18.0, 22.0]",16317,51,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Ivan Rakitić,5470.0,Left Center Midfield,97,Barcelona,217,['5bb7a5ac-8e25-41a4-ab2c-c8f70c681195'],36,,,,,,,,,,,,,,,,,Barcelona,217,00:06:36.721,Ball Receipt*,,2018/2019
,,,,,,,,,,,,,,,,,,,,,,,,,,,d924cbca-1aff-4398-b7c1-c298b28c1ce8,2283,,,"[38.0, 13.0]",16317,51,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Malcom Filipe Silva de Oliveira,3109.0,Left Wing,97,Barcelona,217,['ed14931a-a1ce-4eb4-a6e0-192e1732c1b6'],38,,,,,,,,,,,,,,,,,Barcelona,217,00:06:38.725,Ball Receipt*,,2018/2019
,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,418c789d-d2c2-4234-98d7-b089dc6f6c94,2286,,,"[40.0, 27.0]",16317,51,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Arturo Erasmo Vidal Pardo,8206.0,Right Center Midfield,97,Barcelona,217,['73e06795-a92f-4792-a060-5220dd480ca8'],41,,,,,,,,,,,,,,,,,Barcelona,217,00:06:41.421,Ball Receipt*,,2018/2019
,,,,,,,,,,,,,,,,,,,,,,,,,,,eaf3f289-d59c-4107-a95f-0c530d69ad51,2291,,,"[73.0, 34.0]",16317,51,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Marc Cucurella Saseta,17620.0,Left Midfield,98,Eibar,322,"['b455ebda-9e1b-4d37-97ac-406feafb6f85', 'c5830baa-e130-451b-9255-5ab948e948c5']",46,,,,,,,,,,,,,,,,,Eibar,322,00:06:46.904,Ball Receipt*,True,2018/2019
,,,,,,,,,,,,,,,,,,,,,,,,,,,dd83e5a9-c787-452c-ac5a-443d9c73285a,2294,,,"[64.0, 39.0]",16317,51,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Joan Jordán Moreno,6701.0,Left Defensive Midfield,98,Eibar,322,['c6e80562-03b7-48c5-a0fa-8ac29da08b18'],47,,,,,,,,,,,,,,,,,Eibar,322,00:06:47.865,Ball Receipt*,,2018/2019
,,,,,,,,,,,,,,,,,,,,,,,,,,,2afc636d-6bba-4445-9781-41772f3af19a,2297,,,"[63.0, 56.0]",16317,51,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Gonzalo Escalante,6712.0,Right Defensive Midfield,98,Eibar,322,['c7fe0b86-2cd0-4fe5-8db9-972f742b7371'],50,,,,,,,,,,,,,,,,,Eibar,322,00:06:50.782,Ball Receipt*,,2018/2019
