ball_receipt_outcome,ball_recovery_recovery_failure,block_deflection,carry_end_location,clearance_aerial_won,clearance_body_part,clearance_head,clearance_left_foot,clearance_right_foot,counterpress,dribble_no_touch,dribble_outcome,dribble_overrun,duel_outcome,duel_type,duration,foul_committed_advantage,foul_committed_card,foul_committed_type,foul_won_advantage,goalkeeper_body_part,goalkeeper_end_location,goalkeeper_outcome,goalkeeper_position,goalkeeper_technique,goalkeeper_type,id,index,interception_outcome,location,match_id,minute,off_camera,out,pass_aerial_won,pass_angle,pass_assisted_shot_id,pass_body_part,pass_cross,pass_cut_back,pass_end_location,pass_goal_assist,pass_height,pass_inswinging,pass_length,pass_no_touch,pass_outcome,pass_outswinging,pass_recipient,pass_recipient_id,pass_shot_assist,pass_straight,pass_switch,pass_technique,pass_through_ball,pass_type,period,play_pattern,player,player_id,position,possession,possession_team,possession_team_id,related_events,second,shot_aerial_won,shot_body_part,shot_deflected,shot_end_location,shot_first_time,shot_freeze_frame,shot_key_pass_id,shot_one_on_one,shot_open_goal,shot_outcome,shot_statsbomb_xg,shot_technique,shot_type,substitution_outcome,substitution_outcome_id,substitution_replacement,substitution_replacement_id,tactics,team,team_id,timestamp,type,under_pressure,season_name
,,,"[87.6, 42.4]",,,,,,,,,,,,0.159999,,,,,,,,,,,8a26c11b-867f-4106-a1f5-903e6f3a693b,125,,"[87.4, 42.4]",3773571,2,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Shon Zalman Weissman,29310.0,Right Center Forward,8,Real Valladolid,901,"['1a3a139f-c753-4525-aa50-2d91fd6e696d', '7e7a1ea6-5796-414c-93a3-57432c281d1d', '996e475d-0ef3-4017-930f-f5f7608ce9b1', 'e0988c3c-3c15-4f31-be4e-a6374e7dd497']",24,,,,,,,,,,,,,,,,,,,Real Valladolid,901,00:02:24.321,Carry,True,2020/2021
,,,"[22.6, 38.8]",,,,,,,,,,,,1.580231,,,,,,,,,,,d4ffd8c1-acae-4d4b-a225-bfd6fa564721,137,,"[21.6, 35.9]",3773571,4,,,,,,,,,,,,,,,,,,,,,,,,,1,From Goal Kick,Ronald Federico Araújo da Silva,32480.0,Center Back,10,Barcelona,217,"['804284e6-d809-4aef-8508-c84372c8bcaf', 'aa0f6d83-6687-4d37-99f9-7bfe750e1f31']",31,,,,,,,,,,,,,,,,,,,Barcelona,217,00:04:31.931,Carry,,2020/2021
,,,"[29.4, 61.2]",,,,,,,,,,,,1.640971,,,,,,,,,,,49d929df-26c9-4026-83da-63d7ae3cb903,140,,"[26.3, 60.1]",3773571,4,,,,,,,,,,,,,,,,,,,,,,,,,1,From Goal Kick,Óscar Mingueza García,43728.0,Right Center Back,10,Barcelona,217,"['1057eb85-7c2b-4bb5-8d0d-7c6094f842b4', 'b178953a-fdd3-499b-b639-45ca90828a5d']",34,,,,,,,,,,,,,,,,,,,Barcelona,217,00:04:34.841,Carry,,2020/2021
,,,"[28.8, 50.3]",,,,,,,,,,,,1.342906,,,,,,,,,,,dbd78565-f0d6-4284-8598-ea0cdfe35d29,143,,"[26.3, 49.9]",3773571,4,,,,,,,,,,,,,,,,,,,,,,,,,1,From Goal Kick,Ronald Federico Araújo da Silva,32480.0,Center Back,10,Barcelona,217,"['12107c19-3dee-4c6c-92d7-d6d8c11ff462', '47fea961-83e4-4fc3-b39d-8d120c2e1b6d']",37,,,,,,,,,,,,,,,,,,,Barcelona,217,00:04:37.638,Carry,,2020/2021
,,,"[48.5, 7.3]",,,,,,,,,,,,2.473014,,,,,,,,,,,74d738a7-d0f9-4466-bebe-15dfc0184f64,146,,"[35.3, 13.1]",3773571,4,,,,,,,,,,,,,,,,,,,,,,,,,1,From Goal Kick,Frenkie de Jong,8118.0,Left Defensive Midfield,10,Barcelona,217,"['57d0a235-6042-4bc5-be6a-3de6c9e2c66f', 'f36966ce-f56e-426b-b074-af66da42c8fe']",40,,,,,,,,,,,,,,,,,,,Barcelona,217,00:04:40.983,Carry,,2020/2021
,,,"[37.6, 19.7]",,,,,,,,,,,,0.689363,,,,,,,,,,,ac7ff84f-f8b8-4cb0-b490-d67471275300,149,,"[38.0, 19.5]",3773571,4,,,,,,,,,,,,,,,,,,,,,,,,,1,From Goal Kick,Clément Lenglet,6826.0,Left Center Back,10,Barcelona,217,"['3dd53329-e848-446e-9597-bb07a10d8449', 'd61d6878-24a8-4e4b-93db-a48c7e904cd1']",44,,,,,,,,,,,,,,,,,,,Barcelona,217,00:04:44.772,Carry,,2020/2021
,,,"[48.5, 51.9]",,,,,,,,,,,,2.108478,,,,,,,,,,,0eccebbd-1e0a-4524-8780-88c12eba71c0,152,,"[38.4, 50.3]",3773571,4,,,,,,,,,,,,,,,,,,,,,,,,,1,From Goal Kick,Ronald Federico Araújo da Silva,32480.0,Center Back,10,Barcelona,217,"['355716e3-c484-4ab0-8cdf-3ded9959d1c2', 'b383b8be-d544-4775-a3ae-acbc504c0fe0']",46,,,,,,,,,,,,,,,,,,,Barcelona,217,00:04:46.791,Carry,,2020/2021
,,,"[52.4, 73.3]",,,,,,,,,,,,1.836181,,,,,,,,,,,544e125f-e674-4e8f-a997-ba60049be911,155,,"[52.4, 73.3]",3773571,4,,,,,,,,,,,,,,,,,,,,,,,,,1,From Goal Kick,Óscar Mingueza García,43728.0,Right Center Back,10,Barcelona,217,"['4b54f341-e223-41a7-8c9c-91676bc8855d', '6afc77c7-f926-41be-88d6-508fc66b9ed7']",50,,,,,,,,,,,,,,,,,,,Barcelona,217,00:04:50.278,Carry,,2020/2021
,,,"[42.1, 62.0]",,,,,,,,,,,,0.722469,,,,,,,,,,,4731c32a-2c53-4be4-b4c1-2aabb9248546,158,,"[42.1, 62.0]",3773571,4,,,,,,,,,,,,,,,,,,,,,,,,,1,From Goal Kick,Ronald Federico Araújo da Silva,32480.0,Center Back,10,Barcelona,217,"['ad191cd3-9c91-4d15-8807-4ef1bed4f1f8', 'b9a4140e-778b-42f4-b35f-32bf7ce56e17']",53,,,,,,,,,,,,,,,,,,,Barcelona,217,00:04:53.597,Carry,,2020/2021
,,,"[51.2, 57.9]",,,,,,,,,,,,0.373447,,,,,,,,,,,4b075be6-db4a-4b35-b6f7-85ce8c44d41f,162,,"[51.4, 57.9]",3773571,4,,,,,,,,,,,,,,,,,,,,,,,,,1,From Goal Kick,Miralem Pjanić,6947.0,Right Defensive Midfield,10,Barcelona,217,"['b5867ece-db17-4d7c-b526-711f69ce59fe', 'c5a28ee9-375d-42fc-acd6-9d129a88462f', 'd5cb9c4b-876d-40c9-a04c-48bd56670970']",55,,,,,,,,,,,,,,,,,,,Barcelona,217,00:04:55.406,Carry,True,2020/2021
,,,"[91.2, 65.3]",,,,,,,,,,,,2.789924,,,,,,,,,,,30f3a434-4f41-4e40-81cf-a8be87823c54,165,,"[66.8, 63.4]",3773571,4,,,,,,,,,,,,,,,,,,,,,,,,,1,From Goal Kick,Lionel Andrés Messi Cuccittini,5503.0,Right Attacking Midfield,10,Barcelona,217,"['4365e5e1-faf3-45d7-95a0-e5c9fabd8690', '800d9583-b47e-46cd-a9e6-2a10b3192f3e', 'a7f4776c-8d51-4fd4-b5d1-90051963a204']",56,,,,,,,,,,,,,,,,,,,Barcelona,217,00:04:56.821,Carry,True,2020/2021
,,,"[14.0, 36.0]",,,,,,,,,,,,10.054061,,,,,,,,,,,4688dad2-e325-4b4f-a040-3dcfa0e1a2a9,173,,"[3.2, 36.0]",3773571,5,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Jordi Masip López,11302.0,Goalkeeper,11,Real Valladolid,901,"['9b8c4835-e85d-469d-951f-9cb8c0436201', 'bb58fb42-fc7b-4026-9962-0c1689ce0a0b']",3,,,,,,,,,,,,,,,,,,,Real Valladolid,901,00:05:03.139,Carry,,2020/2021
,,,"[27.4, 70.5]",,,,,,,,,,,,1.46132,,,,,,,,,,,ef6e08a6-7f4c-45a9-a735-76d4438b6530,176,,"[25.2, 69.1]",3773571,5,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Pablo Hervías Ruiz,12073.0,Right Back,11,Real Valladolid,901,"['234ad83e-be55-4bb1-9a66-4db4a0623048', 'ad94f28e-b0b4-48c3-8409-542d7cf1e728']",15,,,,,,,,,,,,,,,,,,,Real Valladolid,901,00:05:15.136,Carry,,2020/2021
,,,"[40.6, 68.3]",,,,,,,,,,,,1.150809,,,,,,,,,,,e20418cb-f06e-4e65-ac41-0caca6bb15a2,179,,"[44.3, 75.4]",3773571,5,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,João Pedro Neves Filipe,23627.0,Right Midfield,11,Real Valladolid,901,"['0d7b9fa0-136e-4901-b747-66528994dc48', '27666d78-beac-4faf-a03b-9b4d53f4a50f', '981a3b7f-7d58-4ad2-b002-b537382b6814']",17,,,,,,,,,,,,,,,,,,,Real Valladolid,901,00:05:17.707,Carry,True,2020/2021
,,,"[48.0, 54.5]",,,,,,,,,,,,0.94217,,,,,,,,,,,6d750964-5bc9-4b8b-b116-2a8c8e81071f,183,,"[45.3, 56.3]",3773571,5,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Miguel Alfonso Herrero Javaloyas,11301.0,Right Center Midfield,11,Real Valladolid,901,"['48cda048-a240-4aa2-8e5a-a9335d5f8709', '8445efad-c462-4156-bdad-ed52c10e73e7', 'c4c2360d-caf6-4985-b0d6-c3f608dcc538']",19,,,,,,,,,,,,,,,,,,,Real Valladolid,901,00:05:19.791,Carry,True,2020/2021
,,,"[41.8, 46.5]",,,,,,,,,,,,0.898274,,,,,,,,,,,e21ab48f-f5c3-454d-afbd-2ee489cdf007,187,,"[41.6, 47.3]",3773571,5,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Rubén Alcaraz Jiménez,11300.0,Left Center Midfield,11,Real Valladolid,901,"['3745153a-206b-4f40-b0a1-ad501110e64f', '5162ed88-425f-4f4d-8d0c-56b3648c5127']",21,,,,,,,,,,,,,,,,,,,Real Valladolid,901,00:05:21.601,Carry,,2020/2021
,,,"[48.2, 11.7]",,,,,,,,,,,,1.006578,,,,,,,,,,,978e7363-11e7-410c-90f1-6cc45d101883,190,,"[48.2, 11.7]",3773571,5,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,José Ignacio Martínez García,11298.0,Left Back,11,Real Valladolid,901,"['95f0c3f9-8381-4203-8cc0-29b4e01f2ba1', 'ee614dff-176e-4f9d-92ea-52b4b6ba09d2']",24,,,,,,,,,,,,,,,,,,,Real Valladolid,901,00:05:24.224,Carry,,2020/2021
,,,"[56.0, 5.2]",,,,,,,,,,,,1.274299,,,,,,,,,,,832ac571-2c93-4e6d-b0cc-2de2bcd5e68d,202,,"[56.0, 5.2]",3773571,5,,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Rubén Alcaraz Jiménez,11300.0,Left Center Midfield,12,Real Valladolid,901,"['6159a1a1-1fbe-412f-a6d6-46dea74600ea', 'b4428326-e433-4e7d-8ebd-3b06c50412e9']",45,,,,,,,,,,,,,,,,,,,Real Valladolid,901,00:05:45.213,Carry,,2020/2021
,,,"[81.5, 66.0]",,,,,,,,,,,,4.125823,,,,,,,,,,,eea0760d-9cd4-4dfd-964d-d7d9e51e5e6a,205,,"[56.0, 60.4]",3773571,5,,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Pablo Hervías Ruiz,12073.0,Right Back,12,Real Valladolid,901,"['11582cd8-e4dd-4d6e-894c-47d8eb3c5d8f', '4e75559a-7d1f-4415-9400-266e30425ceb', 'b018ed98-0540-4856-9392-d63a1c7a5f36']",49,,,,,,,,,,,,,,,,,,,Real Valladolid,901,00:05:49.620,Carry,True,2020/2021
,,,"[91.9, 63.1]",,,,,,,,,,,,3.028193,,,,,,,,,,,e7f1cfd3-00ed-4c09-8e6a-e32322654a44,209,,"[88.9, 74.0]",3773571,5,,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,João Pedro Neves Filipe,23627.0,Right Midfield,12,Real Valladolid,901,"['2b311b58-f669-4b2c-8466-4b12b8a57bfd', '5dac352a-66df-445c-8892-83cafc4177b7']",54,,,,,,,,,,,,,,,,,,,Real Valladolid,901,00:05:54.589,Carry,,2020/2021
,,,"[41.7, 23.8]",,,,,,,,,,,,1.550198,,,,,,,,,,,9aadceba-b86f-48f0-8713-432e83748c20,217,,"[34.1, 23.4]",3773571,6,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Frenkie de Jong,8118.0,Left Defensive Midfield,13,Barcelona,217,"['2d025c86-3d52-432b-82e0-5fdc44329c20', '9b46c1e9-1db1-4bb7-8023-c8152a9ed688']",1,,,,,,,,,,,,,,,,,,,Barcelona,217,00:06:01.937,Carry,,2020/2021
,,,"[20.0, 4.1]",,,,,,,,,,,,2.627722,,,,,,,,,,,247e3ab8-79c1-4161-9138-448b5d1fdea9,226,,"[32.3, 13.0]",3773571,6,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Javier Sánchez de Felipe,21225.0,Left Center Back,14,Real Valladolid,901,"['b724521f-f3e3-45da-b92d-2f39ce21e5e8', 'd334ab29-7eb3-47b2-a02f-7bc706e61e7a', 'e258c62a-e2fa-4e66-9217-5c31c48bd2a6']",9,,,,,,,,,,,,,,,,,,,Real Valladolid,901,00:06:09.978,Carry,True,2020/2021
,,,"[35.8, 5.2]",,,,,,,,,,,,1.482514,,,,,,,,,,,5550a952-dbb1-4209-98e1-114a26f81297,229,,"[33.6, 4.3]",3773571,6,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,José Ignacio Martínez García,11298.0,Left Back,14,Real Valladolid,901,"['4c9b50c8-78cb-45a8-aece-5413557dec85', '5a2a2e80-e3ab-4474-9b36-7bad603643e2', 'c27bb471-938a-43d0-9e38-4f3653cd02a8']",13,,,,,,,,,,,,,,,,,,,Real Valladolid,901,00:06:13.746,Carry,True,2020/2021
,,,"[50.2, 15.8]",,,,,,,,,,,,1.975972,,,,,,,,,,,e504ccd0-b9fa-4f51-a0e9-fc20854cee1c,233,,"[43.9, 23.4]",3773571,6,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Miguel Alfonso Herrero Javaloyas,11301.0,Right Center Midfield,14,Real Valladolid,901,"['3cd6e821-b4bc-44d5-a4b7-82c349d56cce', 'ca39b851-7a26-4390-893e-e012c23e1ed3']",16,,,,,,,,,,,,,,,,,,,Real Valladolid,901,00:06:16.541,Carry,,2020/2021
,,,"[93.2, 21.2]",,,,,,,,,,,,5.012172,,,,,,,,,,,08326653-b780-43cd-9acc-e69ec735753e,236,,"[57.0, 4.7]",3773571,6,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,José Ignacio Martínez García,11298.0,Left Back,14,Real Valladolid,901,"['ac6bf8fa-4971-4095-9920-8c29c209f457', 'b5b31bee-e67c-4050-9b7b-bcd630e0c4e0']",19,,,,,,,,,,,,,,,,,,,Real Valladolid,901,00:06:19.915,Carry,,2020/2021
,,,"[47.1, 40.8]",,,,,,,,,,,,3.118438,,,,,,,,,,,3c08a163-ea28-4aa7-b6a7-b0c1c327cc23,244,,"[28.8, 30.6]",3773571,6,,,,,,,,,,,,,,,,,,,,,,,,,1,From Keeper,Frenkie de Jong,8118.0,Left Defensive Midfield,16,Barcelona,217,"['3e4de0c5-8120-489b-aca9-436d8709eb5b', 'd2e684ac-d72e-4674-8cae-6ee1ab790396']",31,,,,,,,,,,,,,,,,,,,Barcelona,217,00:06:31.784,Carry,,2020/2021
,,,"[64.1, 67.5]",,,,,,,,,,,,0.864197,,,,,,,,,,,863b005c-52fc-4d7e-a361-2e055b3d49de,248,,"[62.9, 73.7]",3773571,6,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Lionel Andrés Messi Cuccittini,5503.0,Right Attacking Midfield,17,Barcelona,217,"['401f5b5e-a8cb-46e3-bea2-d53a9ddc1c10', 'ddb22284-d015-47ba-a2b9-496cfca7cc14', 'eca32592-d83e-4c13-9c8c-69529c8e71c9']",36,,,,,,,,,,,,,,,,,,,Barcelona,217,00:06:36.695,Carry,True,2020/2021
,,,"[100.7, 73.3]",,,,,,,,,,,,3.978959,,,,,,,,,,,01272b12-8a40-41f7-8ad4-b83293948639,251,,"[78.3, 63.4]",3773571,6,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Pedro González López,30486.0,Left Attacking Midfield,18,Barcelona,217,"['e20d6829-e833-4b43-9a0c-c7a190d3a440', 'f2fb575e-6b0c-4504-a3d5-79f640db16bb', 'fd8583cd-4bf1-4944-af63-2f64950e4d22']",38,,,,,,,,,,,,,,,,,,,Barcelona,217,00:06:38.994,Carry,True,2020/2021
,,,"[92.9, 33.6]",,,,,,,,,,,,0.985039,,,,,,,,,,,843fda21-969b-4c1b-b9fe-8def364ec7b8,258,,"[92.9, 33.4]",3773571,6,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Frenkie de Jong,8118.0,Left Defensive Midfield,20,Barcelona,217,"['7bd2ed84-594a-450d-bee4-2d96062ed53b', 'b0e12ce1-9495-4ec8-b8de-b19a4028f687']",45,,,,,,,,,,,,,,,,,,,Barcelona,217,00:06:45.200,Carry,,2020/2021
,,,"[61.9, 40.2]",,,,,,,,,,,,1.494868,,,,,,,,,,,58936f00-ee94-4a2b-8a6a-0b52136d4eac,271,,"[61.9, 40.2]",3773571,8,,,,,,,,,,,,,,,,,,,,,,,,,1,From Free Kick,Ronald Federico Araújo da Silva,32480.0,Center Back,23,Barcelona,217,"['066eed92-2273-4986-9524-16f66431a8cb', '53475a47-a1ad-45b6-b7bc-9b73840421ec']",4,,,,,,,,,,,,,,,,,,,Barcelona,217,00:08:04.039,Carry,,2020/2021
,,,"[64.1, 54.0]",,,,,,,,,,,,0.730334,,,,,,,,,,,3a2f237b-4028-41a4-b461-1491d6aff7ba,274,,"[64.1, 54.0]",3773571,8,,,,,,,,,,,,,,,,,,,,,,,,,1,From Free Kick,Miralem Pjanić,6947.0,Right Defensive Midfield,23,Barcelona,217,"['c1b5b454-df5e-48cf-bcbc-e6ac88a0c2d9', 'de922a33-2fc1-4d16-a38a-f3981790e057']",6,,,,,,,,,,,,,,,,,,,Barcelona,217,00:08:06.794,Carry,,2020/2021
,,,"[77.3, 57.9]",,,,,,,,,,,,0.439432,,,,,,,,,,,d9bf1a94-6383-4200-83fe-865b71dd2184,277,,"[77.3, 57.3]",3773571,8,,,,,,,,,,,,,,,,,,,,,,,,,1,From Free Kick,Lionel Andrés Messi Cuccittini,5503.0,Right Attacking Midfield,23,Barcelona,217,"['73567e1c-6880-408a-8c14-426675dec265', 'a270930e-a316-4aa4-9a1b-fb3d33b88550']",8,,,,,,,,,,,,,,,,,,,Barcelona,217,00:08:08.539,Carry,,2020/2021
,,,"[55.9, 43.5]",,,,,,,,,,,,1.289294,,,,,,,,,,,c7ea8901-5761-4a80-bac1-728932aa62c8,282,,"[55.9, 43.5]",3773571,8,,,,,,,,,,,,,,,,,,,,,,,,,1,From Free Kick,Ronald Federico Araújo da Silva,32480.0,Center Back,23,Barcelona,217,"['adf6a75e-040f-48bc-99b9-48dc0c4c8912', 'c0cb6ec6-28ec-4fee-8829-0801428cb8b6']",11,,,,,,,,,,,,,,,,,,,Barcelona,217,00:08:11.919,Carry,,2020/2021
,,,"[64.1, 69.0]",,,,,,,,,,,,1.84566,,,,,,,,,,,e2dd4602-f88e-4870-a857-bed5d1b757a6,285,,"[64.1, 69.0]",3773571,8,,,,,,,,,,,,,,,,,,,,,,,,,1,From Free Kick,Lionel Andrés Messi Cuccittini,5503.0,Right Attacking Midfield,23,Barcelona,217,"['b3d95549-e5f9-4160-9787-c18540960878', 'da3f2e4c-4e82-4bfd-bb1a-0428fb47bad2']",14,,,,,,,,,,,,,,,,,,,Barcelona,217,00:08:14.602,Carry,,2020/2021
,,,"[64.1, 76.4]",,,,,,,,,,,,0.856317,,,,,,,,,,,f4c2d94d-4198-4e1b-a149-ec0052aae534,288,,"[64.1, 76.4]",3773571,8,,,,,,,,,,,,,,,,,,,,,,,,,1,From Free Kick,Óscar Mingueza García,43728.0,Right Center Back,23,Barcelona,217,"['09edf78b-2439-465f-b559-a0748431f497', 'be7e1693-7f11-488c-bdef-59dc66ae89f8']",17,,,,,,,,,,,,,,,,,,,Barcelona,217,00:08:17.375,Carry,,2020/2021
,,,"[45.0, 53.6]",,,,,,,,,,,,1.125198,,,,,,,,,,,a0bcb52d-8c1c-4fbe-aaab-0ee2d0408ecd,291,,"[48.5, 56.2]",3773571,8,,,,,,,,,,,,,,,,,,,,,,,,,1,From Free Kick,Ronald Federico Araújo da Silva,32480.0,Center Back,23,Barcelona,217,"['19af5794-f703-4c44-9359-9dd7eca82c6a', '1c871e36-f35c-4305-a48d-0e1264c15b49', '56dde4f4-a97d-41a7-bdfc-c9432b5f1f74']",19,,,,,,,,,,,,,,,,,,,Barcelona,217,00:08:19.801,Carry,True,2020/2021
,,,"[43.4, 21.3]",,,,,,,,,,,,1.603346,,,,,,,,,,,426417f5-ae04-4495-a5c6-19281d77360d,295,,"[43.8, 21.1]",3773571,8,,,,,,,,,,,,,,,,,,,,,,,,,1,From Free Kick,Clément Lenglet,6826.0,Left Center Back,23,Barcelona,217,"['71ca0595-4426-463f-9647-dd125b29a584', '7907876d-012b-440d-8309-71f2b04f3ee0']",22,,,,,,,,,,,,,,,,,,,Barcelona,217,00:08:22.600,Carry,,2020/2021
,,,"[41.1, 44.5]",,,,,,,,,,,,0.828662,,,,,,,,,,,f38646f6-0714-41d3-aca3-a905455cc580,298,,"[41.1, 44.5]",3773571,8,,,,,,,,,,,,,,,,,,,,,,,,,1,From Free Kick,Ronald Federico Araújo da Silva,32480.0,Center Back,23,Barcelona,217,"['36d4e978-fcee-46ae-934d-6f39fdabcd54', '7c1bd8eb-9472-42a4-b424-df812a70324f']",25,,,,,,,,,,,,,,,,,,,Barcelona,217,00:08:25.646,Carry,,2020/2021
,,,"[54.5, 56.4]",,,,,,,,,,,,3.058678,,,,,,,,,,,c5810ca3-81b5-43f2-becf-f5c6befd181b,301,,"[50.1, 52.1]",3773571,8,,,,,,,,,,,,,,,,,,,,,,,,,1,From Free Kick,Miralem Pjanić,6947.0,Right Defensive Midfield,23,Barcelona,217,"['3a971892-39a5-4879-b118-f55e29855f8d', 'b73e6af2-1067-413a-87be-3da6fdd832a4']",27,,,,,,,,,,,,,,,,,,,Barcelona,217,00:08:27.490,Carry,,2020/2021
,,,"[61.0, 74.5]",,,,,,,,,,,,3.218478,,,,,,,,,,,0e2baa5d-0220-4d30-bb25-a2330550fc4e,304,,"[61.0, 74.5]",3773571,8,,,,,,,,,,,,,,,,,,,,,,,,,1,From Free Kick,Óscar Mingueza García,43728.0,Right Center Back,23,Barcelona,217,"['1f36dd32-90c5-4f92-a1d7-4adbbe965ff2', '1fb00526-df53-4ff6-9838-4d2cada82ab2']",31,,,,,,,,,,,,,,,,,,,Barcelona,217,00:08:31.517,Carry,,2020/2021
,,,"[63.9, 58.3]",,,,,,,,,,,,0.035167,,,,,,,,,,,b8f88755-29b3-412b-9bd9-85780d58db98,307,,"[64.1, 58.5]",3773571,8,,,,,,,,,,,,,,,,,,,,,,,,,1,From Free Kick,Frenkie de Jong,8118.0,Left Defensive Midfield,23,Barcelona,217,"['8ba4a4e2-c7a8-4658-bbb2-e034a8d0e2b9', '9cf20f26-4ba5-4e56-9957-796b9656cf86']",35,,,,,,,,,,,,,,,,,,,Barcelona,217,00:08:35.688,Carry,,2020/2021
,,,"[56.1, 59.5]",,,,,,,,,,,,3.052167,,,,,,,,,,,7f66b7c0-9160-4a67-b613-4209eb8f8afb,310,,"[56.1, 59.5]",3773571,8,,,,,,,,,,,,,,,,,,,,,,,,,1,From Free Kick,Miralem Pjanić,6947.0,Right Defensive Midfield,23,Barcelona,217,"['0fda11c0-7cdc-4125-8857-c3211eed633c', '7e9abf57-311f-4f69-a99a-35d3fe46b69f']",36,,,,,,,,,,,,,,,,,,,Barcelona,217,00:08:36.719,Carry,,2020/2021
,,,"[68.4, 76.6]",,,,,,,,,,,,1.115684,,,,,,,,,,,2c1a7c70-b82e-4aa3-8cc8-6c76b059190c,313,,"[66.8, 76.6]",3773571,8,,,,,,,,,,,,,,,,,,,,,,,,,1,From Free Kick,Sergino Dest,21881.0,Right Wing Back,23,Barcelona,217,"['36f8decb-2f70-4a00-9d13-9e64a9014632', 'c6203101-7dde-42b5-8d5d-c3daf51278bd']",40,,,,,,,,,,,,,,,,,,,Barcelona,217,00:08:40.890,Carry,,2020/2021
,,,"[72.1, 71.2]",,,,,,,,,,,,0.799972,,,,,,,,,,,1d017602-2987-42af-bdfa-7795c8f2139e,316,,"[72.1, 67.5]",3773571,8,,,,,,,,,,,,,,,,,,,,,,,,,1,From Free Kick,Frenkie de Jong,8118.0,Left Defensive Midfield,23,Barcelona,217,"['1621ee93-ad27-4433-ac9d-397daa92406e', 'a79b3e66-456f-41a4-b769-14a39c32061a', 'de393519-75f6-4c75-8ac5-3b57c1dfd2d0']",42,,,,,,,,,,,,,,,,,,,Barcelona,217,00:08:42.926,Carry,True,2020/2021
,,,"[74.8, 72.3]",,,,,,,,,,,,0.689507,,,,,,,,,,,c0fd32a3-f510-4332-91d4-833c67c9fe45,320,,"[72.1, 71.2]",3773571,8,,,,,,,,,,,,,,,,,,,,,,,,,1,From Free Kick,Frenkie de Jong,8118.0,Left Defensive Midfield,23,Barcelona,217,"['1621ee93-ad27-4433-ac9d-397daa92406e', '40b0cdfc-9ec3-4913-b425-39f0b1036f72', '5f33164e-75c7-4f05-9bbd-03eabafb38c2', 'a79b3e66-456f-41a4-b769-14a39c32061a']",43,,,,,,,,,,,,,,,,,,,Barcelona,217,00:08:43.726,Carry,True,2020/2021
,,,"[76.7, 76.4]",,,,,,,,,,,,0.883337,,,,,,,,,,,04ce7263-7172-4ce7-ab92-68c95659e7be,323,,"[76.7, 76.4]",3773571,8,,,,,,,,,,,,,,,,,,,,,,,,,1,From Free Kick,Lionel Andrés Messi Cuccittini,5503.0,Right Attacking Midfield,23,Barcelona,217,"['59089a7a-28e0-4821-ab29-82618cbafdd2', 'd6dbea37-3fec-43d4-b582-515ec3d21c37']",45,,,,,,,,,,,,,,,,,,,Barcelona,217,00:08:45.588,Carry,,2020/2021
,,,"[94.5, 77.2]",,,,,,,,,,,,0.064433,,,,,,,,,,,f58a4ff8-8318-4160-8eab-a8ac5f7ab444,327,,"[92.1, 77.6]",3773571,8,,,,,,,,,,,,,,,,,,,,,,,,,1,From Free Kick,Frenkie de Jong,8118.0,Left Defensive Midfield,23,Barcelona,217,"['4654c29f-0247-4dba-bdcb-a0595105427e', 'a3e2b635-74e2-4f07-aa35-dbe3839d070f', 'b86a6a80-f3ba-4525-a6a7-4214b96b2515']",48,,,,,,,,,,,,,,,,,,,Barcelona,217,00:08:48.152,Carry,True,2020/2021
,,,"[106.5, 71.2]",,,,,,,,,,,,0.352726,,,,,,,,,,,16b4cdac-b2b4-4a4b-a92d-fb9a664d6ad0,330,,"[106.5, 71.2]",3773571,8,,,,,,,,,,,,,,,,,,,,,,,,,1,From Free Kick,Sergino Dest,21881.0,Right Wing Back,23,Barcelona,217,"['3296f868-6b0d-419f-872a-a0c38ed26194', '94b6d761-7c5c-4caa-91d2-1956c862c928']",50,,,,,,,,,,,,,,,,,,,Barcelona,217,00:08:50.001,Carry,,2020/2021
