50_50,bad_behaviour_card,ball_receipt_outcome,ball_recovery_recovery_failure,block_deflection,block_save_block,carry_end_location,clearance_aerial_won,clearance_body_part,clearance_head,clearance_left_foot,clearance_other,clearance_right_foot,counterpress,dribble_nutmeg,dribble_outcome,dribble_overrun,duel_outcome,duel_type,duration,foul_committed_advantage,foul_committed_card,foul_committed_offensive,foul_committed_type,foul_won_advantage,foul_won_defensive,goalkeeper_body_part,goalkeeper_end_location,goalkeeper_outcome,goalkeeper_position,goalkeeper_technique,goalkeeper_type,id,index,interception_outcome,location,match_id,minute,off_camera,out,pass_aerial_won,pass_angle,pass_assisted_shot_id,pass_body_part,pass_cross,pass_cut_back,pass_deflected,pass_end_location,pass_goal_assist,pass_height,pass_inswinging,pass_length,pass_outcome,pass_outswinging,pass_recipient,pass_recipient_id,pass_shot_assist,pass_switch,pass_technique,pass_through_ball,pass_type,period,play_pattern,player,player_id,position,possession,possession_team,possession_team_id,related_events,second,shot_aerial_won,shot_body_part,shot_end_location,shot_first_time,shot_freeze_frame,shot_key_pass_id,shot_one_on_one,shot_open_goal,shot_outcome,shot_statsbomb_xg,shot_technique,shot_type,substitution_outcome,substitution_outcome_id,substitution_replacement,substitution_replacement_id,tactics,team,team_id,timestamp,type,under_pressure,season_name
,,,,,,,,,,,,,,,,,,,1.0238,,,,,,,,,,,,,ae0ef90a-bbc4-4c9d-a4be-24e6b20bb920,2881,,"[94.6, 35.7]",69238,73,,,,,,,,,,,,,,,,,,,,,,,,2,From Free Kick,Manuel Gaspar Haro,26233.0,Right Wing Back,153,Málaga,223,['d909aafb-234a-449f-91f9-f1ee45b7ac5c'],1,,Right Foot,"[120.0, 49.2, 1.0]",True,"[{'location': [98.0, 36.1], 'player': {'id': 20131, 'name': 'Xavier Hernández Creus'}, 'position': {'id': 13, 'name': 'Right Center Midfield'}, 'teammate': False}, {'location': [101.3, 39.6], 'player': {'id': 5203, 'name': 'Sergio Busquets i Burgos'}, 'position': {'id': 15, 'name': 'Left Center Midfield'}, 'teammate': False}, {'location': [102.1, 22.5], 'player': {'id': 5216, 'name': 'Andrés Iniesta Luján'}, 'position': {'id': 21, 'name': 'Left Wing'}, 'teammate': False}, {'location': [110.0, 34.3], 'player': {'id': 26249, 'name': 'Fernando Miguel Fernández Escribano'}, 'position': {'id': 13, 'name': 'Right Center Midfield'}, 'teammate': True}, {'location': [109.6, 42.1], 'player': {'id': 9558, 'name': 'Fernando Martín Forestieri'}, 'position': {'id': 24, 'name': 'Left Center Forward'}, 'teammate': True}, {'location': [109.1, 31.1], 'player': {'id': 23977, 'name': 'Eduardo Ramos Gómez'}, 'position': {'id': 10, 'name': 'Center Defensive Midfield'}, 'teammate': True}, {'location': [104.8, 48.8], 'player': {'id': 25872, 'name': 'Valmiro Lópes Rocha'}, 'position': {'id': 8, 'name': 'Left Wing Back'}, 'teammate': True}, {'location': [104.4, 42.7], 'player': {'id': 26669, 'name': 'Weligton Róbson Pena de Oliveira'}, 'position': {'id': 4, 'name': 'Center Back'}, 'teammate': True}, {'location': [108.9, 33.0], 'player': {'id': 26678, 'name': 'Victor Obinna Nsofor'}, 'position': {'id': 22, 'name': 'Right Center Forward'}, 'teammate': True}, {'location': [103.4, 17.3], 'player': {'id': 25859, 'name': 'Sérgio Paulo Barbosa Valente'}, 'position': {'id': 5, 'name': 'Left Center Back'}, 'teammate': True}, {'location': [109.7, 44.6], 'player': {'id': 26613, 'name': 'Maxwell Scherrer Cabelino Andrade'}, 'position': {'id': 6, 'name': 'Left Back'}, 'teammate': False}, {'location': [118.9, 40.1], 'player': {'id': 20176, 'name': 'Víctor Valdés Arribas'}, 'position': {'id': 1, 'name': 'Goalkeeper'}, 'teammate': False}, {'location': [105.7, 41.2], 'player': {'id': 4324, 'name': 'Daniel Alves da Silva'}, 'position': {'id': 2, 'name': 'Right Back'}, 'teammate': False}, {'location': [97.1, 40.1], 'player': {'id': 3958, 'name': 'Pedro Eliezer Rodríguez Ledesma'}, 'position': {'id': 17, 'name': 'Right Wing'}, 'teammate': False}, {'location': [107.3, 40.5], 'player': {'id': 5213, 'name': 'Gerard Piqué Bernabéu'}, 'position': {'id': 3, 'name': 'Right Center Back'}, 'teammate': False}, {'location': [107.6, 37.4], 'player': {'id': 20125, 'name': 'Carles Puyol i Saforcada'}, 'position': {'id': 5, 'name': 'Left Center Back'}, 'teammate': False}, {'location': [102.8, 24.7], 'player': {'id': 5503, 'name': 'Lionel Andrés Messi Cuccittini'}, 'position': {'id': 19, 'name': 'Center Attacking Midfield'}, 'teammate': False}, {'location': [107.8, 35.8], 'player': {'id': 3672, 'name': 'Zlatan Ibrahimović'}, 'position': {'id': 23, 'name': 'Center Forward'}, 'teammate': False}]",,,,Off T,0.025740873,Volley,Open Play,,,,,,Málaga,223,00:28:01.367,Shot,,2009/2010
,,,,,,,,,,,,,,,,,,,0.260027,,,,,,,,,,,,,2e418f10-770c-4d47-956e-21fb28736ca7,2986,,"[111.9, 49.7]",69238,75,True,,,,,,,,,,,,,,,,,,,,,,,2,From Free Kick,Andrés Iniesta Luján,5216.0,Left Wing,158,Barcelona,217,['de6e6808-10a2-4559-b535-795ff5ac69b9'],24,,Right Foot,"[120.0, 36.2, 2.8]",True,"[{'location': [108.9, 34.3], 'player': {'id': 3672, 'name': 'Zlatan Ibrahimović'}, 'position': {'id': 23, 'name': 'Center Forward'}, 'teammate': True}, {'location': [93.7, 64.2], 'player': {'id': 20131, 'name': 'Xavier Hernández Creus'}, 'position': {'id': 13, 'name': 'Right Center Midfield'}, 'teammate': True}, {'location': [101.0, 58.7], 'player': {'id': 5503, 'name': 'Lionel Andrés Messi Cuccittini'}, 'position': {'id': 19, 'name': 'Center Attacking Midfield'}, 'teammate': True}, {'location': [105.9, 39.3], 'player': {'id': 3958, 'name': 'Pedro Eliezer Rodríguez Ledesma'}, 'position': {'id': 17, 'name': 'Right Wing'}, 'teammate': True}, {'location': [104.0, 34.3], 'player': {'id': 20125, 'name': 'Carles Puyol i Saforcada'}, 'position': {'id': 5, 'name': 'Left Center Back'}, 'teammate': True}, {'location': [104.7, 32.8], 'player': {'id': 5213, 'name': 'Gerard Piqué Bernabéu'}, 'position': {'id': 3, 'name': 'Right Center Back'}, 'teammate': True}, {'location': [105.6, 52.2], 'player': {'id': 25859, 'name': 'Sérgio Paulo Barbosa Valente'}, 'position': {'id': 5, 'name': 'Left Center Back'}, 'teammate': False}, {'location': [103.3, 56.8], 'player': {'id': 25872, 'name': 'Valmiro Lópes Rocha'}, 'position': {'id': 8, 'name': 'Left Wing Back'}, 'teammate': False}, {'location': [116.9, 44.1], 'player': {'id': 26221, 'name': 'Gustavo Adolfo Munúa Vera'}, 'position': {'id': 1, 'name': 'Goalkeeper'}, 'teammate': False}, {'location': [109.9, 50.0], 'player': {'id': 23792, 'name': 'Daniel Toribio Gutiérrez'}, 'position': {'id': 15, 'name': 'Left Center Midfield'}, 'teammate': False}, {'location': [110.8, 44.0], 'player': {'id': 26669, 'name': 'Weligton Róbson Pena de Oliveira'}, 'position': {'id': 4, 'name': 'Center Back'}, 'teammate': False}, {'location': [106.4, 33.7], 'player': {'id': 26249, 'name': 'Fernando Miguel Fernández Escribano'}, 'position': {'id': 13, 'name': 'Right Center Midfield'}, 'teammate': False}, {'location': [102.0, 45.0], 'player': {'id': 23977, 'name': 'Eduardo Ramos Gómez'}, 'position': {'id': 10, 'name': 'Center Defensive Midfield'}, 'teammate': False}, {'location': [107.5, 37.9], 'player': {'id': 26233, 'name': 'Manuel Gaspar Haro'}, 'position': {'id': 7, 'name': 'Right Wing Back'}, 'teammate': False}, {'location': [108.1, 35.9], 'player': {'id': 25883, 'name': 'Juan Jesús Gutiérrez Robles'}, 'position': {'id': 3, 'name': 'Right Center Back'}, 'teammate': False}, {'location': [100.2, 61.0], 'player': {'id': 9558, 'name': 'Fernando Martín Forestieri'}, 'position': {'id': 24, 'name': 'Left Center Forward'}, 'teammate': False}]",64c113f5-d41e-4141-8a75-c7959faaa135,,,Post,0.17255941,Half Volley,Open Play,,,,,,Barcelona,217,00:30:24.844,Shot,,2009/2010
,,,,,,,,,,,,,,,,,,,0.118387,,,,,,,,,,,,,6f4fa966-5344-4d3b-8e56-9b7b290c1786,3112,,"[114.5, 38.9]",69238,77,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Lionel Andrés Messi Cuccittini,5503.0,Center Attacking Midfield,160,Barcelona,217,"['8701d73d-f864-482c-b5cc-bdceeda5220c', 'cbe7bd1b-6b39-4ad7-bbb6-39b3dba43db3', 'd0ad257b-d668-4e38-866f-a79c5fa33246']",40,True,Head,"[115.1, 38.4]",,"[{'location': [107.4, 54.7], 'player': {'id': 25859, 'name': 'Sérgio Paulo Barbosa Valente'}, 'position': {'id': 5, 'name': 'Left Center Back'}, 'teammate': False}, {'location': [112.573586, 40.01779], 'player': {'id': 23977, 'name': 'Eduardo Ramos Gómez'}, 'position': {'id': 10, 'name': 'Center Defensive Midfield'}, 'teammate': False}, {'location': [106.5, 40.5], 'player': {'id': 23792, 'name': 'Daniel Toribio Gutiérrez'}, 'position': {'id': 15, 'name': 'Left Center Midfield'}, 'teammate': False}, {'location': [112.1, 48.2], 'player': {'id': 25872, 'name': 'Valmiro Lópes Rocha'}, 'position': {'id': 8, 'name': 'Left Wing Back'}, 'teammate': False}, {'location': [114.0, 42.3], 'player': {'id': 26669, 'name': 'Weligton Róbson Pena de Oliveira'}, 'position': {'id': 4, 'name': 'Center Back'}, 'teammate': False}, {'location': [114.6, 37.8], 'player': {'id': 26249, 'name': 'Fernando Miguel Fernández Escribano'}, 'position': {'id': 13, 'name': 'Right Center Midfield'}, 'teammate': False}, {'location': [115.3, 38.4], 'player': {'id': 25883, 'name': 'Juan Jesús Gutiérrez Robles'}, 'position': {'id': 3, 'name': 'Right Center Back'}, 'teammate': False}, {'location': [118.3, 41.2], 'player': {'id': 26221, 'name': 'Gustavo Adolfo Munúa Vera'}, 'position': {'id': 1, 'name': 'Goalkeeper'}, 'teammate': False}, {'location': [110.0, 30.2], 'player': {'id': 3958, 'name': 'Pedro Eliezer Rodríguez Ledesma'}, 'position': {'id': 17, 'name': 'Right Wing'}, 'teammate': True}, {'location': [114.8, 53.9], 'player': {'id': 20131, 'name': 'Xavier Hernández Creus'}, 'position': {'id': 13, 'name': 'Right Center Midfield'}, 'teammate': True}, {'location': [115.0, 34.6], 'player': {'id': 3672, 'name': 'Zlatan Ibrahimović'}, 'position': {'id': 23, 'name': 'Center Forward'}, 'teammate': True}, {'location': [103.3, 46.2], 'player': {'id': 26233, 'name': 'Manuel Gaspar Haro'}, 'position': {'id': 7, 'name': 'Right Wing Back'}, 'teammate': False}]",63ac59db-2767-4d74-a3da-3ef53c964c18,,,Blocked,0.168521,Normal,Open Play,,,,,,Barcelona,217,00:32:40.647,Shot,True,2009/2010
,,,,,,,,,,,,,,,,,,,0.9372,,,,,,,,,,,,,95b36119-a57c-4e20-9322-c8165555d694,3255,,"[102.6, 31.5]",69238,80,,,,,,,,,,,,,,,,,,,,,,,,2,From Counter,Valmiro Lópes Rocha,25872.0,Left Wing Back,167,Málaga,223,['b3c3730f-53c0-4022-a866-379ef042ddc0'],25,,Right Foot,"[120.0, 37.1, 0.2]",,"[{'location': [102.2, 40.7], 'player': {'id': 26613, 'name': 'Maxwell Scherrer Cabelino Andrade'}, 'position': {'id': 6, 'name': 'Left Back'}, 'teammate': False}, {'location': [90.5, 29.6], 'player': {'id': 20125, 'name': 'Carles Puyol i Saforcada'}, 'position': {'id': 5, 'name': 'Left Center Back'}, 'teammate': False}, {'location': [101.8, 30.3], 'player': {'id': 5213, 'name': 'Gerard Piqué Bernabéu'}, 'position': {'id': 3, 'name': 'Right Center Back'}, 'teammate': False}, {'location': [109.1, 35.2], 'player': {'id': 20176, 'name': 'Víctor Valdés Arribas'}, 'position': {'id': 1, 'name': 'Goalkeeper'}, 'teammate': False}, {'location': [101.5, 51.1], 'player': {'id': 26233, 'name': 'Manuel Gaspar Haro'}, 'position': {'id': 7, 'name': 'Right Wing Back'}, 'teammate': True}]",32cf6951-8e7a-4ac5-9a58-5007e0abb0e7,True,,Goal,0.27012932,Normal,Open Play,,,,,,Málaga,223,00:35:25.833,Shot,,2009/2010
,,,,,,,,,,,,,,,,,,,0.838866,,,,,,,,,,,,,b1ac2b3b-ffbc-4408-aa6c-56807fcfbb33,3279,,"[98.1, 46.2]",69238,81,,,,,,,,,,,,,,,,,,,,,,,,2,From Kick Off,Lionel Andrés Messi Cuccittini,5503.0,Center Attacking Midfield,168,Barcelona,217,['3e1c8770-70c5-4e71-acdd-92203e673268'],57,,Left Foot,"[115.5, 41.1, 1.2]",True,"[{'location': [96.7, 40.0], 'player': {'id': 26249, 'name': 'Fernando Miguel Fernández Escribano'}, 'position': {'id': 13, 'name': 'Right Center Midfield'}, 'teammate': False}, {'location': [96.7, 47.3], 'player': {'id': 23977, 'name': 'Eduardo Ramos Gómez'}, 'position': {'id': 10, 'name': 'Center Defensive Midfield'}, 'teammate': False}, {'location': [99.2, 47.5], 'player': {'id': 23792, 'name': 'Daniel Toribio Gutiérrez'}, 'position': {'id': 15, 'name': 'Left Center Midfield'}, 'teammate': False}, {'location': [88.3, 63.4], 'player': {'id': 9558, 'name': 'Fernando Martín Forestieri'}, 'position': {'id': 24, 'name': 'Left Center Forward'}, 'teammate': False}, {'location': [99.2, 55.1], 'player': {'id': 25872, 'name': 'Valmiro Lópes Rocha'}, 'position': {'id': 8, 'name': 'Left Wing Back'}, 'teammate': False}, {'location': [102.2, 60.8], 'player': {'id': 25859, 'name': 'Sérgio Paulo Barbosa Valente'}, 'position': {'id': 5, 'name': 'Left Center Back'}, 'teammate': False}, {'location': [104.6, 47.2], 'player': {'id': 26669, 'name': 'Weligton Róbson Pena de Oliveira'}, 'position': {'id': 4, 'name': 'Center Back'}, 'teammate': False}, {'location': [104.0, 40.2], 'player': {'id': 25883, 'name': 'Juan Jesús Gutiérrez Robles'}, 'position': {'id': 3, 'name': 'Right Center Back'}, 'teammate': False}, {'location': [104.3, 31.0], 'player': {'id': 26233, 'name': 'Manuel Gaspar Haro'}, 'position': {'id': 7, 'name': 'Right Wing Back'}, 'teammate': False}, {'location': [116.0, 40.8], 'player': {'id': 26221, 'name': 'Gustavo Adolfo Munúa Vera'}, 'position': {'id': 1, 'name': 'Goalkeeper'}, 'teammate': False}, {'location': [102.6, 18.0], 'player': {'id': 3958, 'name': 'Pedro Eliezer Rodríguez Ledesma'}, 'position': {'id': 17, 'name': 'Right Wing'}, 'teammate': True}, {'location': [104.6, 46.5], 'player': {'id': 5216, 'name': 'Andrés Iniesta Luján'}, 'position': {'id': 21, 'name': 'Left Wing'}, 'teammate': True}, {'location': [105.5, 32.4], 'player': {'id': 3672, 'name': 'Zlatan Ibrahimović'}, 'position': {'id': 23, 'name': 'Center Forward'}, 'teammate': True}, {'location': [100.3, 61.4], 'player': {'id': 4324, 'name': 'Daniel Alves da Silva'}, 'position': {'id': 2, 'name': 'Right Back'}, 'teammate': True}]",b8dda5a1-0302-4093-9bb0-639e7c069c66,,,Saved,0.06694731,Normal,Open Play,,,,,,Barcelona,217,00:36:57.713,Shot,,2009/2010
,,,,,,,,,,,,,,,,,,,0.728294,,,,,,,,,,,,,e86a876b-3b16-44c2-b596-33ee915c4051,3347,,"[113.4, 39.0]",69238,83,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Lionel Andrés Messi Cuccittini,5503.0,Center Attacking Midfield,170,Barcelona,217,['834f2e8a-55cd-4d3d-8bb2-025099043618'],16,,Right Foot,"[120.0, 40.0, 0.1]",True,"[{'location': [105.5, 37.6], 'player': {'id': 25883, 'name': 'Juan Jesús Gutiérrez Robles'}, 'position': {'id': 3, 'name': 'Right Center Back'}, 'teammate': False}, {'location': [112.6, 40.0], 'player': {'id': 26669, 'name': 'Weligton Róbson Pena de Oliveira'}, 'position': {'id': 4, 'name': 'Center Back'}, 'teammate': False}, {'location': [101.0, 45.5], 'player': {'id': 25872, 'name': 'Valmiro Lópes Rocha'}, 'position': {'id': 8, 'name': 'Left Wing Back'}, 'teammate': False}, {'location': [113.7, 47.0], 'player': {'id': 25859, 'name': 'Sérgio Paulo Barbosa Valente'}, 'position': {'id': 5, 'name': 'Left Center Back'}, 'teammate': False}, {'location': [118.0, 43.6], 'player': {'id': 26221, 'name': 'Gustavo Adolfo Munúa Vera'}, 'position': {'id': 1, 'name': 'Goalkeeper'}, 'teammate': False}, {'location': [109.9, 22.7], 'player': {'id': 3672, 'name': 'Zlatan Ibrahimović'}, 'position': {'id': 23, 'name': 'Center Forward'}, 'teammate': True}, {'location': [106.1, 48.2], 'player': {'id': 5216, 'name': 'Andrés Iniesta Luján'}, 'position': {'id': 21, 'name': 'Left Wing'}, 'teammate': True}, {'location': [118.4, 46.6], 'player': {'id': 4324, 'name': 'Daniel Alves da Silva'}, 'position': {'id': 2, 'name': 'Right Back'}, 'teammate': True}]",c3851314-3823-4a35-884f-e7e65c0b30a2,,True,Goal,0.69516,Normal,Open Play,,,,,,Barcelona,217,00:38:16.762,Shot,,2009/2010
,,,,,,,,,,,,,,,,,,,1.1843,,,,,,,,,,,,,f9168005-999a-44cb-924c-8ab467e819e1,3373,,"[103.7, 60.0]",69238,84,,,,,,,,,,,,,,,,,,,,,,,,2,From Kick Off,Victor Obinna Nsofor,26678.0,Right Center Forward,171,Málaga,223,['738ef7dd-8e5a-444d-b28d-5f0f7641be2b'],56,,Left Foot,"[120.0, 45.4, 0.2]",,"[{'location': [105.2, 60.2], 'player': {'id': 26613, 'name': 'Maxwell Scherrer Cabelino Andrade'}, 'position': {'id': 6, 'name': 'Left Back'}, 'teammate': False}, {'location': [111.8, 34.9], 'player': {'id': 4324, 'name': 'Daniel Alves da Silva'}, 'position': {'id': 2, 'name': 'Right Back'}, 'teammate': False}, {'location': [99.8, 47.9], 'player': {'id': 20131, 'name': 'Xavier Hernández Creus'}, 'position': {'id': 13, 'name': 'Right Center Midfield'}, 'teammate': False}, {'location': [87.2, 38.3], 'player': {'id': 5216, 'name': 'Andrés Iniesta Luján'}, 'position': {'id': 21, 'name': 'Left Wing'}, 'teammate': False}, {'location': [109.3, 39.0], 'player': {'id': 5503, 'name': 'Lionel Andrés Messi Cuccittini'}, 'position': {'id': 19, 'name': 'Center Attacking Midfield'}, 'teammate': False}, {'location': [112.3, 44.0], 'player': {'id': 5213, 'name': 'Gerard Piqué Bernabéu'}, 'position': {'id': 3, 'name': 'Right Center Back'}, 'teammate': False}, {'location': [109.8, 47.3], 'player': {'id': 20125, 'name': 'Carles Puyol i Saforcada'}, 'position': {'id': 5, 'name': 'Left Center Back'}, 'teammate': False}, {'location': [103.6, 58.5], 'player': {'id': 5203, 'name': 'Sergio Busquets i Burgos'}, 'position': {'id': 15, 'name': 'Left Center Midfield'}, 'teammate': False}, {'location': [119.2, 42.8], 'player': {'id': 20176, 'name': 'Víctor Valdés Arribas'}, 'position': {'id': 1, 'name': 'Goalkeeper'}, 'teammate': False}, {'location': [95.3, 57.0], 'player': {'id': 23977, 'name': 'Eduardo Ramos Gómez'}, 'position': {'id': 10, 'name': 'Center Defensive Midfield'}, 'teammate': True}, {'location': [112.8, 33.9], 'player': {'id': 25872, 'name': 'Valmiro Lópes Rocha'}, 'position': {'id': 8, 'name': 'Left Wing Back'}, 'teammate': True}, {'location': [113.2, 41.4], 'player': {'id': 9558, 'name': 'Fernando Martín Forestieri'}, 'position': {'id': 24, 'name': 'Left Center Forward'}, 'teammate': True}, {'location': [108.5, 46.0], 'player': {'id': 26249, 'name': 'Fernando Miguel Fernández Escribano'}, 'position': {'id': 13, 'name': 'Right Center Midfield'}, 'teammate': True}, {'location': [109.1, 41.0], 'player': {'id': 23792, 'name': 'Daniel Toribio Gutiérrez'}, 'position': {'id': 15, 'name': 'Left Center Midfield'}, 'teammate': True}]",2caadb7d-9402-49a5-8498-e28313758c6e,,,Off T,0.009401645,Normal,Open Play,,,,,,Málaga,223,00:39:56.572,Shot,,2009/2010
,,,,,,,,,,,,,,,,,,,0.0,,,,,,,Both Hands,,In Play Danger,Set,Diving,Shot Saved,4c2221ba-9ad4-4807-bbc4-cfdec2474169,415,,"[0.8, 42.3]",69238,7,,,,,,,,,,,,,,,,,,,,,,,,1,From Free Kick,Víctor Valdés Arribas,20176.0,Goalkeeper,16,Málaga,223,['827c358a-ecf9-4882-aff7-5e55c17a0227'],17,,,,,,,,,,,,,,,,,,Barcelona,217,00:07:17.468,Goal Keeper,,2009/2010
,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,"[0.9, 40.7]",,Set,,Shot Faced,ff7b263e-87b6-421c-838d-bc9445d66e8a,507,,"[0.9, 40.7]",69238,9,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Gustavo Adolfo Munúa Vera,26221.0,Goalkeeper,19,Barcelona,217,['c07e9512-cb1e-429a-b25b-bc280b8569d7'],1,,,,,,,,,,,,,,,,,,Málaga,223,00:09:01.519,Goal Keeper,,2009/2010
,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,"[5.9, 45.3]",,Set,,Shot Faced,01071e66-9408-4446-a1f4-6b789b1dedff,664,,"[5.9, 45.3]",69238,13,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Gustavo Adolfo Munúa Vera,26221.0,Goalkeeper,29,Barcelona,217,['661775e4-4d62-46c3-851c-8dd1f5c040c2'],38,,,,,,,,,,,,,,,,,,Málaga,223,00:13:38.985,Goal Keeper,,2009/2010
,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,"[3.5, 39.9]",,Set,,Shot Faced,48af5c34-ee78-4e48-98aa-aeb22aacf5ff,791,,"[3.5, 39.9]",69238,17,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Gustavo Adolfo Munúa Vera,26221.0,Goalkeeper,35,Barcelona,217,['2b54a2cf-ce6d-46e0-9661-eef09c3c58d6'],0,,,,,,,,,,,,,,,,,,Málaga,223,00:17:00.771,Goal Keeper,,2009/2010
,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,"[3.5, 40.9]",,Set,,Shot Faced,5eb4395c-49b6-418f-8f52-987e8e68c11a,875,,"[3.5, 40.9]",69238,18,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Gustavo Adolfo Munúa Vera,26221.0,Goalkeeper,37,Barcelona,217,['4929f979-f471-413a-8c13-2b3d90f2646f'],55,,,,,,,,,,,,,,,,,,Málaga,223,00:18:55.276,Goal Keeper,,2009/2010
,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,"[1.0, 40.2]",,Set,,Shot Faced,aff77b45-be51-48d5-9fe5-fbaf30123717,1057,,"[1.0, 40.2]",69238,24,,,,,,,,,,,,,,,,,,,,,,,,1,From Free Kick,Gustavo Adolfo Munúa Vera,26221.0,Goalkeeper,48,Barcelona,217,['53cbd4f9-f17b-4935-9709-7f3052d38e97'],22,,,,,,,,,,,,,,,,,,Málaga,223,00:24:22.722,Goal Keeper,,2009/2010
,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,"[1.1, 38.8]",,Moving,,Shot Faced,c8d4e6de-9e6a-4549-9958-f8a340ba0994,1087,,"[1.1, 38.8]",69238,25,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Gustavo Adolfo Munúa Vera,26221.0,Goalkeeper,50,Barcelona,217,['24116516-f3b0-4f52-93a2-543c00438bed'],4,,,,,,,,,,,,,,,,,,Málaga,223,00:25:04.712,Goal Keeper,,2009/2010
,,,,,,,,,,,,,,,,,,,0.0,,,,,,,Both Hands,,Saved Twice,Set,Standing,Shot Saved,62ec3caa-3173-4ba1-803e-1efc1c0c08c1,1232,,"[1.8, 40.0]",69238,28,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Gustavo Adolfo Munúa Vera,26221.0,Goalkeeper,55,Málaga,223,['614601a4-effe-4e69-9908-24c5255473ca'],8,,,,,,,,,,,,,,,,,,Málaga,223,00:28:08.676,Goal Keeper,,2009/2010
,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,"[2.8, 35.7]",,Set,,Shot Faced,ffc49635-acb3-4bcf-a214-a6a60d6f93c6,1345,,"[2.8, 35.7]",69238,29,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Gustavo Adolfo Munúa Vera,26221.0,Goalkeeper,59,Barcelona,217,['b36ae371-06c0-4fd6-8d90-4e37c01c5e3f'],50,,,,,,,,,,,,,,,,,,Málaga,223,00:29:50.740,Goal Keeper,,2009/2010
,,,,,,,,,,,,,,,,,,,0.0,,,,,,,Right Hand,,Touched Out,Set,Standing,Shot Saved,3b046795-d5d2-434e-add1-081159200916,1564,,"[1.2, 40.3]",69238,36,,,,,,,,,,,,,,,,,,,,,,,,1,From Free Kick,Gustavo Adolfo Munúa Vera,26221.0,Goalkeeper,68,Barcelona,217,['d570265a-b876-4203-853b-76786d7122a2'],18,,,,,,,,,,,,,,,,,,Málaga,223,00:36:18.638,Goal Keeper,,2009/2010
,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,"[2.9, 43.7]",,Set,Standing,Shot Faced,77597ff2-9ca1-4411-af25-1ee52a320f25,1720,,"[2.9, 43.7]",69238,40,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Gustavo Adolfo Munúa Vera,26221.0,Goalkeeper,78,Barcelona,217,['4518420d-1260-495e-ad83-bf27fc11ad29'],14,,,,,,,,,,,,,,,,,,Málaga,223,00:40:14.465,Goal Keeper,,2009/2010
,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,"[1.0, 38.5]",,Set,,Shot Faced,cf676217-555d-4110-9f28-e952d630c339,1751,,"[1.0, 38.5]",69238,42,,,,,,,,,,,,,,,,,,,,,,,,1,From Free Kick,Gustavo Adolfo Munúa Vera,26221.0,Goalkeeper,80,Barcelona,217,['891dfb9d-57e3-49fc-a5f7-59ea514b9f36'],36,,,,,,,,,,,,,,,,,,Málaga,223,00:42:36.376,Goal Keeper,,2009/2010
,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,"[1.2, 40.1]",,Set,,Shot Faced,defae29d-5732-4a03-9603-d6140be69b7d,1772,,"[1.2, 40.1]",69238,42,,,,,,,,,,,,,,,,,,,,,,,,1,From Corner,Gustavo Adolfo Munúa Vera,26221.0,Goalkeeper,81,Barcelona,217,['16cbbd72-a0e8-4119-b081-aa0bc1223988'],59,,,,,,,,,,,,,,,,,,Málaga,223,00:42:59.427,Goal Keeper,,2009/2010
,,,,,,,,,,,,,,,,,,,0.0,,,,,,,Both Hands,,Success,Set,Standing,Shot Saved,e7c38ecf-85ef-40d5-bcc9-8b3e0e545695,1836,,"[2.1, 37.8]",69238,45,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Gustavo Adolfo Munúa Vera,26221.0,Goalkeeper,84,Barcelona,217,['a05327f1-6213-4338-b5f6-de05694f48f9'],18,,,,,,,,,,,,,,,,,,Málaga,223,00:45:18.899,Goal Keeper,,2009/2010
,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,"[5.8, 27.7]",,Moving,,Shot Faced,ca95e07e-8fc7-46bd-baf8-551333b1daf5,1877,,"[5.8, 27.7]",69238,46,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Gustavo Adolfo Munúa Vera,26221.0,Goalkeeper,86,Barcelona,217,['f8399ea2-aa22-4d13-8299-1d06f04b8b18'],16,,,,,,,,,,,,,,,,,,Málaga,223,00:46:16.960,Goal Keeper,,2009/2010
