50_50,bad_behaviour_card,ball_receipt_outcome,ball_recovery_recovery_failure,carry_end_location,clearance_aerial_won,clearance_body_part,clearance_head,clearance_left_foot,clearance_right_foot,counterpress,dribble_outcome,duel_outcome,duel_type,duration,foul_committed_advantage,foul_committed_card,foul_committed_penalty,foul_won_advantage,foul_won_defensive,foul_won_penalty,goalkeeper_body_part,goalkeeper_end_location,goalkeeper_outcome,goalkeeper_position,goalkeeper_punched_out,goalkeeper_technique,goalkeeper_type,id,index,injury_stoppage_in_chain,interception_outcome,location,match_id,minute,miscontrol_aerial_won,off_camera,out,pass_aerial_won,pass_angle,pass_assisted_shot_id,pass_body_part,pass_cross,pass_cut_back,pass_deflected,pass_end_location,pass_goal_assist,pass_height,pass_inswinging,pass_length,pass_outcome,pass_outswinging,pass_recipient,pass_recipient_id,pass_shot_assist,pass_straight,pass_switch,pass_technique,pass_through_ball,pass_type,period,play_pattern,player,player_id,position,possession,possession_team,possession_team_id,related_events,second,shot_aerial_won,shot_body_part,shot_end_location,shot_first_time,shot_freeze_frame,shot_key_pass_id,shot_outcome,shot_statsbomb_xg,shot_technique,shot_type,substitution_outcome,substitution_outcome_id,substitution_replacement,substitution_replacement_id,tactics,team,team_id,timestamp,type,under_pressure,season_name
,,,,"[63.0, 63.0]",,,,,,,,,,0.199993,,,,,,,,,,,,,,3b00e5e0-19bf-4448-8c3d-3cb0f6804a6b,1139,,,"[63.0, 63.0]",16157,20,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Gerard Piqué Bernabéu,5213.0,Right Center Back,45,Barcelona,217,"['561ef4f1-feb4-48aa-ba4e-c294bacf547c', '578f6fe2-c968-4168-af68-fbc3f09baddd']",59,,,,,,,,,,,,,,,,Barcelona,217,00:20:59.538,Carry,,2018/2019
,,,,"[75.0, 17.0]",,,,,,,,,,3.502057,,,,,,,,,,,,,,bb1ca275-8f14-4b34-a14f-7aa0c0064211,1142,,,"[64.0, 36.0]",16157,21,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Thomas Vermaelen,6332.0,Left Center Back,45,Barcelona,217,"['2f8f60e2-a498-4a4d-8e62-2eeba6663f72', '8834768d-9407-41c8-9722-715292f57e58']",0,,,,,,,,,,,,,,,,Barcelona,217,00:21:00.821,Carry,,2018/2019
,,,,"[87.0, 6.0]",,,,,,,,,,1.689762,,,,,,,,,,,,,,43a786fa-e5fc-4dbb-9fbe-d7d42d1fb691,1145,,,"[90.0, 4.0]",16157,21,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Sergi Roberto Carnicer,6379.0,Left Back,45,Barcelona,217,"['b298ea27-34a5-4299-841b-c7755068654d', 'ec452810-42aa-45b4-b3e0-7cd1a5bfb2d1']",5,,,,,,,,,,,,,,,,Barcelona,217,00:21:05.397,Carry,,2018/2019
,,,,"[71.0, 21.0]",,,,,,,,,,1.097235,,,,,,,,,,,,,,76c268fb-216f-4325-bf82-352301c64941,1148,,,"[75.0, 16.0]",16157,21,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Arturo Erasmo Vidal Pardo,8206.0,Left Center Midfield,45,Barcelona,217,"['5c7117da-6368-4f6c-9af3-fef4bde56c71', 'c549e4d4-8edd-49c1-a0de-9ed1c5f54fd1']",8,,,,,,,,,,,,,,,,Barcelona,217,00:21:08.292,Carry,,2018/2019
,,,,"[62.0, 46.0]",,,,,,,,,,0.845216,,,,,,,,,,,,,,44571f63-cf3e-437c-993a-1cb08c9dc5fe,1151,,,"[63.0, 46.0]",16157,21,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Gerard Piqué Bernabéu,5213.0,Right Center Back,45,Barcelona,217,"['4e737a3e-2d19-4f1a-b93b-6c7dfbc7a84e', '63e9683e-667b-48d3-acd8-3b0d09fabefc']",11,,,,,,,,,,,,,,,,Barcelona,217,00:21:11.041,Carry,,2018/2019
,,,,"[76.0, 52.0]",,,,,,,,,,0.444736,,,,,,,,,,,,,,3907f966-5311-4b20-8fd1-afb6141aee0a,1154,,,"[77.0, 54.0]",16157,21,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Carles Aleña Castillo,13599.0,Right Center Midfield,45,Barcelona,217,"['2b4fa104-c1cf-48e9-b831-37596391a106', 'a7a7e482-b969-4ad5-ae75-35ed56ca1d67']",12,,,,,,,,,,,,,,,,Barcelona,217,00:21:12.949,Carry,,2018/2019
,,,,"[79.0, 75.0]",,,,,,,,,,2.072451,,,,,,,,,,,,,,c92c8a02-1265-4f1c-adc8-5f0daa320a53,1157,,,"[78.0, 74.0]",16157,21,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Nélson Cabral Semedo,6374.0,Right Back,45,Barcelona,217,"['006ccd2c-6209-426d-afa0-8ebe597f260a', 'e81144e6-e03d-4ce0-86d1-db6713d011bc']",15,,,,,,,,,,,,,,,,Barcelona,217,00:21:15.067,Carry,,2018/2019
,,,,"[62.0, 56.0]",,,,,,,,,,0.724471,,,,,,,,,,,,,,35e75dfd-94f2-4ddb-bb8d-74f23bad6a2a,1160,,,"[61.0, 61.0]",16157,21,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Gerard Piqué Bernabéu,5213.0,Right Center Back,45,Barcelona,217,"['4163e88c-9c36-4e51-87b2-8269945ca3e8', '8ad5459e-d4e5-4925-a8b3-2e0c864b646f']",19,,,,,,,,,,,,,,,,Barcelona,217,00:21:19.164,Carry,,2018/2019
,,,,"[65.0, 18.0]",,,,,,,,,,1.74929,,,,,,,,,,,,,,c166d115-07ae-44d2-956f-8a6a1d32163f,1163,,,"[59.0, 20.0]",16157,21,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Thomas Vermaelen,6332.0,Left Center Back,45,Barcelona,217,"['9ef8043b-ad92-492c-9854-660553b7ecb9', 'ab528307-2b06-4661-9fda-c75bc351710a']",22,,,,,,,,,,,,,,,,Barcelona,217,00:21:22.127,Carry,,2018/2019
,,,,"[84.0, 5.0]",,,,,,,,,,1.080164,,,,,,,,,,,,,,9268499b-b517-460b-a374-acb044042590,1166,,,"[85.0, 4.0]",16157,21,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Sergi Roberto Carnicer,6379.0,Left Back,45,Barcelona,217,"['7476cdc5-fd61-4e4b-a3f4-34f45fddb591', '8ff77c19-527f-4f95-bd50-ce01bf9fc599']",25,,,,,,,,,,,,,,,,Barcelona,217,00:21:25.158,Carry,,2018/2019
,,,,"[79.0, 18.0]",,,,,,,,,,0.903006,,,,,,,,,,,,,,1a6580e3-4653-43ff-93c1-f378659dad06,1169,,,"[83.0, 16.0]",16157,21,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Philippe Coutinho Correia,3501.0,Left Wing,45,Barcelona,217,"['9a939644-2bca-41ce-9de0-5f48b3182de1', 'dfea0e65-e61c-409e-9117-1449644bbbc2']",26,,,,,,,,,,,,,,,,Barcelona,217,00:21:26.996,Carry,,2018/2019
,,,,"[84.0, 36.0]",,,,,,,,,,2.514499,,,,,,,,,,,,,,d9b69b17-c049-44d2-8a81-38b676b0be6f,1173,,,"[77.0, 32.0]",16157,21,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Arturo Erasmo Vidal Pardo,8206.0,Left Center Midfield,45,Barcelona,217,"['5063558a-f729-47bb-a64c-ea098c19e146', 'a9d9e8de-6a9e-4c44-8a15-90b1ee30d5a5', 'de0bf52f-e013-4958-af2f-61ca5c3163a2']",28,,,,,,,,,,,,,,,,Barcelona,217,00:21:28.802,Carry,True,2018/2019
,,,,"[93.0, 61.0]",,,,,,,,,,1.843946,,,,,,,,,,,,,,5f11489a-f3af-43b5-bb2e-939602b3913a,1176,,,"[86.0, 64.0]",16157,21,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Lionel Andrés Messi Cuccittini,5503.0,Right Wing,45,Barcelona,217,"['62cadb98-bdcf-4ae7-9927-547920c87fae', '8738f980-ef7a-4513-a7c9-f62c82be6b6c']",32,,,,,,,,,,,,,,,,Barcelona,217,00:21:32.840,Carry,,2018/2019
,,,,"[16.0, 46.0]",,,,,,,,,,15.4705,,,,,,,,,,,,,,4969b122-ea62-416b-9d03-986952a4223c,1180,,,"[5.0, 37.0]",16157,21,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Norberto Murara Neto,6590.0,Goalkeeper,46,Valencia,207,"['32eb0fdd-9545-449f-a00f-bdb937e7d575', 'f8134a9a-5025-4d9a-9b1f-8303bf705a16']",36,,,,,,,,,,,,,,,,Valencia,207,00:21:36.355,Carry,,2018/2019
,,,,"[100.0, 76.0]",,,,,,,,,,1.790347,,,,,,,,,,,,,,9c00b3c9-d501-4f0a-84d4-5667e84c415a,1187,,,"[88.0, 72.0]",16157,21,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Kevin Gameiro,6401.0,Left Center Forward,46,Valencia,207,"['1ff5a185-2047-4192-a878-a6db30b92eb9', '758f7965-35c5-43e9-8cdf-3a9d70e11bd9', 'c9ac43b7-cbe9-4f0f-97dd-cb0aae22d831']",57,,,,,,,,,,,,,,,,Valencia,207,00:21:57.251,Carry,True,2018/2019
,,,,"[36.0, 76.0]",,,,,,,,,,0.944077,,,,,,,,,,,,,,847dc76e-79e9-4df0-b156-a675ca51972e,1199,,,"[36.0, 64.0]",16157,22,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Free Kick,Nélson Cabral Semedo,6374.0,Right Back,48,Barcelona,217,"['2b87e1b8-c6ab-4219-938d-226791d38bf2', 'db82a242-5a16-43d2-a710-2fb3d7187855']",31,,,,,,,,,,,,,,,,Barcelona,217,00:22:31.403,Carry,,2018/2019
,,,,"[39.0, 64.0]",,,,,,,,,,0.12,,,,,,,,,,,,,,e677a5c9-2990-4132-bbdb-f39eac8be3f3,1203,,,"[44.0, 65.0]",16157,22,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Free Kick,Carles Aleña Castillo,13599.0,Right Center Midfield,48,Barcelona,217,"['28f5bab6-9308-4f3d-afe1-2943169fca21', '7206d3c5-6d57-4675-9a5b-46e9217266d7', '9b9e730d-da76-4544-b7e0-5622015178d3']",33,,,,,,,,,,,,,,,,Barcelona,217,00:22:33.378,Carry,True,2018/2019
,,,,"[22.0, 60.0]",,,,,,,,,,1.05668,,,,,,,,,,,,,,a6847f50-1949-4e6c-b326-918c648f32f8,1206,,,"[22.0, 60.0]",16157,22,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Free Kick,Gerard Piqué Bernabéu,5213.0,Right Center Back,48,Barcelona,217,"['070a7120-4ab7-4aba-8431-202ea055d88f', '5c62c41b-0cc5-439d-99e6-e0904cd6ac78']",34,,,,,,,,,,,,,,,,Barcelona,217,00:22:34.900,Carry,,2018/2019
,,,,"[35.0, 51.0]",,,,,,,,,,1.214237,,,,,,,,,,,,,,335011ec-e25f-475c-9ba2-3dd834caea48,1209,,,"[32.0, 51.0]",16157,22,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Free Kick,Ivan Rakitić,5470.0,Center Defensive Midfield,48,Barcelona,217,"['e0ee947a-c433-45c2-9635-4fab4da4c2b8', 'e0fef1cc-8258-42c0-a7ff-44e818a0fc84']",37,,,,,,,,,,,,,,,,Barcelona,217,00:22:37.182,Carry,,2018/2019
,,,,"[62.0, 16.0]",,,,,,,,,,3.266185,,,,,,,,,,,,,,59163f0b-0d2d-4b60-9bcd-8d4c19485695,1212,,,"[38.0, 25.0]",16157,22,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Free Kick,Thomas Vermaelen,6332.0,Left Center Back,48,Barcelona,217,"['26185bec-d4c9-4510-bd49-2879209baeb4', '42063e08-a9da-4d35-938d-be57b49440e1']",40,,,,,,,,,,,,,,,,Barcelona,217,00:22:40.370,Carry,,2018/2019
,,,,"[67.0, 20.0]",,,,,,,,,,0.12,,,,,,,,,,,,,,8fa98768-8436-4fe8-99ea-8c18f7819f63,1215,,,"[68.0, 25.0]",16157,22,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Free Kick,Philippe Coutinho Correia,3501.0,Left Wing,48,Barcelona,217,"['138e9be4-398b-4f26-8188-7e316a355ac4', 'f60a542f-bdbd-43cd-8811-dc3e9677aca6']",44,,,,,,,,,,,,,,,,Barcelona,217,00:22:44.590,Carry,,2018/2019
,,,,"[65.0, 10.0]",,,,,,,,,,1.425343,,,,,,,,,,,,,,971a69dc-8aeb-427a-a8ee-9dbaeb3f34c9,1218,,,"[67.0, 10.0]",16157,22,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Free Kick,Thomas Vermaelen,6332.0,Left Center Back,48,Barcelona,217,"['a9f76e03-0297-44be-b246-9c20fa51e681', 'e4c97e85-85af-4cea-9829-b53e921de11c']",45,,,,,,,,,,,,,,,,Barcelona,217,00:22:45.610,Carry,,2018/2019
,,,,"[53.0, 24.0]",,,,,,,,,,0.585208,,,,,,,,,,,,,,9722dce1-8496-4ed2-b9ff-aafaa4d99581,1221,,,"[54.0, 25.0]",16157,22,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Free Kick,Ivan Rakitić,5470.0,Center Defensive Midfield,48,Barcelona,217,"['cb756e75-e3ec-4e41-b65f-6f3ae8088abd', 'd5cb3b23-9eed-481a-9b14-4d7e9459c061']",48,,,,,,,,,,,,,,,,Barcelona,217,00:22:48.329,Carry,,2018/2019
,,,,"[62.0, 31.0]",,,,,,,,,,1.373342,,,,,,,,,,,,,,51927138-ff2f-4738-b897-f03322f0380e,1224,,,"[63.0, 26.0]",16157,22,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Free Kick,Arturo Erasmo Vidal Pardo,8206.0,Left Center Midfield,48,Barcelona,217,"['17ccedfd-1ef0-4f17-b529-d255e2b1b533', 'a2bb14c8-f265-4d22-9ebc-27ccb10df020']",49,,,,,,,,,,,,,,,,Barcelona,217,00:22:49.963,Carry,,2018/2019
,,,,"[73.0, 62.0]",,,,,,,,,,4.958194,,,,,,,,,,,,,,18713cdc-edb3-4b3b-811b-92ccfe15d365,1227,,,"[58.0, 54.0]",16157,22,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Free Kick,Gerard Piqué Bernabéu,5213.0,Right Center Back,48,Barcelona,217,"['4b4c41e1-abfa-40bd-92d1-64605bcee7d2', '5c0239b5-92cd-4204-be6d-2f19052f37ad']",53,,,,,,,,,,,,,,,,Barcelona,217,00:22:53.320,Carry,,2018/2019
,,,,"[85.0, 62.0]",,,,,,,,,,3.727648,,,,,,,,,,,,,,7ca4ff9c-65c1-478f-9e06-17d805b46ea3,1230,,,"[84.0, 74.0]",16157,22,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Free Kick,Lionel Andrés Messi Cuccittini,5503.0,Right Wing,48,Barcelona,217,"['4398b2cf-17c5-494d-a835-bf5ab4b231b2', '754ef431-84d8-497a-925f-b932af3da01b', 'b1eaf11e-57e1-4f7c-b525-cbe3c9c0b361']",59,,,,,,,,,,,,,,,,Barcelona,217,00:22:59.753,Carry,True,2018/2019
,,,,"[82.0, 50.0]",,,,,,,,,,0.159967,,,,,,,,,,,,,,cada7005-6438-4656-919b-a73697bbaba1,1235,,,"[82.0, 50.0]",16157,23,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Free Kick,Arturo Erasmo Vidal Pardo,8206.0,Left Center Midfield,48,Barcelona,217,"['77ed3d3c-df24-49a2-a676-83b7ad187674', '7bd16d30-8315-405c-9c07-d0a0c3276952', 'a1dc3804-107b-4c74-a391-70350d5c3965']",4,,,,,,,,,,,,,,,,Barcelona,217,00:23:04.112,Carry,True,2018/2019
,,,,"[95.0, 44.0]",,,,,,,,,,1.153265,,,,,,,,,,,,,,ddb8f327-4b69-4946-b48a-293a958ed7c2,1239,,,"[92.0, 45.0]",16157,23,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Free Kick,Lionel Andrés Messi Cuccittini,5503.0,Right Wing,48,Barcelona,217,"['893d1673-533e-4a5c-b900-2414ff8236c4', '972d4a3e-3d44-44ef-9cfa-bdfab4228fa6', 'b0c0e0ab-3704-4938-a589-4d279ab62c53']",5,,,,,,,,,,,,,,,,Barcelona,217,00:23:05.046,Carry,True,2018/2019
,,,,"[27.0, 43.0]",,,,,,,,,,0.316433,,,,,,,,,,,,,,4a443ad4-26d3-469b-88a3-04e0f74e63f1,1243,,,"[29.0, 42.0]",16157,23,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Daniel Wass,6797.0,Right Midfield,49,Valencia,207,"['c15203a7-f1f4-4d9d-bf7e-cd07b5be7bd7', 'f372b2ac-8feb-4e08-b64a-21d3766990d7']",6,,,,,,,,,,,,,,,,Valencia,207,00:23:06.453,Carry,,2018/2019
,,,,"[32.0, 36.0]",,,,,,,,,,1.004442,,,,,,,,,,,,,,59b87ffc-401f-4668-9367-0c824ef5304f,1246,,,"[29.0, 35.0]",16157,23,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Daniel Parejo Muñoz,6595.0,Left Center Midfield,49,Valencia,207,"['2eb5194e-06bb-4fb9-a448-dcb86c0113a2', 'b65d55ed-989d-4af7-8ba9-c5b5ae77793c', 'dd384bc5-7641-4764-a4bc-d5cf0508df14']",7,,,,,,,,,,,,,,,,Valencia,207,00:23:07.582,Carry,True,2018/2019
,,,,"[52.0, 28.0]",,,,,,,,,,0.077848,,,,,,,,,,,,,,21099920-caed-4d56-83a8-35f9f2b77c18,1250,,,"[52.0, 28.0]",16157,23,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Kevin Gameiro,6401.0,Left Center Forward,49,Valencia,207,"['604651eb-0417-4103-ad2b-7447a3663257', '8c0e4dc5-7aa8-49f9-b87f-ab28cf4c9d02']",9,,,,,,,,,,,,,,,,Valencia,207,00:23:09.578,Carry,,2018/2019
,,,,"[97.0, 48.0]",,,,,,,,,,5.674392,,,,,,,,,,,,,,e2382fba-71bd-4695-9b8e-476691291107,1253,,,"[50.0, 52.0]",16157,23,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Rodrigo Moreno Machado,5718.0,Right Center Forward,49,Valencia,207,"['0c9ab45a-9423-4161-bf8e-685da1c9ef71', 'f3b119e5-5bee-4166-b0f9-8c84e32d0d8c', 'fcf6fde8-cf1c-4f36-b1ea-56dc72f9c24e']",11,,,,,,,,,,,,,,,,Valencia,207,00:23:11.183,Carry,True,2018/2019
,,,,"[47.0, 44.0]",,,,,,,,,,0.98484,,,,,,,,,,,,,,b671ec23-7b5b-4ea1-b84e-8d3bffbd2e46,1262,,,"[47.0, 43.0]",16157,24,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Kick Off,Ivan Rakitić,5470.0,Center Defensive Midfield,50,Barcelona,217,"['89f859b1-0f14-464c-9540-fe60d05932ad', '8b61c9a6-52d4-4f5b-8267-660f7a02a07c']",41,,,,,,,,,,,,,,,,Barcelona,217,00:24:41.320,Carry,,2018/2019
,,,,"[50.0, 56.0]",,,,,,,,,,0.909788,,,,,,,,,,,,,,32da7741-be8b-45d5-b8c5-84a197aaacc2,1265,,,"[52.0, 54.0]",16157,24,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Kick Off,Carles Aleña Castillo,13599.0,Right Center Midfield,50,Barcelona,217,"['14b72ef5-f795-45c6-9d0c-f9eccf2e6eaa', '68f7cde2-9d6b-44e3-b639-8afab3f3754b']",43,,,,,,,,,,,,,,,,Barcelona,217,00:24:43.293,Carry,,2018/2019
,,,,"[54.0, 71.0]",,,,,,,,,,1.295802,,,,,,,,,,,,,,ef2075ea-6fa0-4cfc-a71f-f9a4a476a30f,1268,,,"[54.0, 71.0]",16157,24,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Kick Off,Nélson Cabral Semedo,6374.0,Right Back,50,Barcelona,217,"['32677102-6583-4d61-a9c8-bb10c415a72f', '517f8d1e-e4ed-49f5-a5b0-ba9ef2ea5028']",45,,,,,,,,,,,,,,,,Barcelona,217,00:24:45.646,Carry,,2018/2019
,,,,"[54.0, 39.0]",,,,,,,,,,2.268054,,,,,,,,,,,,,,cb06ee62-7cb6-4763-aff0-ddc50893d61e,1271,,,"[49.0, 54.0]",16157,24,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Kick Off,Ivan Rakitić,5470.0,Center Defensive Midfield,50,Barcelona,217,"['326e2de4-7d22-424c-8d07-3f110c4ff91f', 'e7f52ad2-895d-47aa-b681-410bc5e8eee6']",48,,,,,,,,,,,,,,,,Barcelona,217,00:24:48.331,Carry,,2018/2019
,,,,"[57.0, 17.0]",,,,,,,,,,1.189966,,,,,,,,,,,,,,d52efc4b-4d97-4655-bf04-296b0c618f2d,1274,,,"[56.0, 17.0]",16157,24,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Kick Off,Arturo Erasmo Vidal Pardo,8206.0,Left Center Midfield,50,Barcelona,217,"['1b7ad118-af63-4202-8412-fd45b2c818fa', 'bf0ba4e0-0af7-4acf-bc50-9e3983f27815']",51,,,,,,,,,,,,,,,,Barcelona,217,00:24:51.821,Carry,,2018/2019
,,,,"[78.0, 6.0]",,,,,,,,,,1.502255,,,,,,,,,,,,,,61b5142a-6766-45d5-bd11-c88b521e79ed,1277,,,"[78.0, 5.0]",16157,24,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Kick Off,Sergi Roberto Carnicer,6379.0,Left Back,50,Barcelona,217,"['857b2232-8b33-4808-8d8e-53f46cb7fcab', '93335960-2948-44f9-be3e-48ba0ef49c60']",54,,,,,,,,,,,,,,,,Barcelona,217,00:24:54.923,Carry,,2018/2019
,,,,"[77.0, 17.0]",,,,,,,,,,0.280381,,,,,,,,,,,,,,2f3184d5-23c9-409d-855c-97af82eb1e7b,1280,,,"[71.0, 16.0]",16157,24,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Kick Off,Arturo Erasmo Vidal Pardo,8206.0,Left Center Midfield,50,Barcelona,217,"['ace1ef2f-0d6b-43db-9ce4-2b5482a67b31', 'd746dd34-23e1-4acd-9a07-a5dd31f07f0d']",57,,,,,,,,,,,,,,,,Barcelona,217,00:24:57.224,Carry,,2018/2019
,,,,"[73.0, 4.0]",,,,,,,,,,0.040021,,,,,,,,,,,,,,7be69610-32f5-4031-b57f-e81b37266c72,1284,,,"[73.0, 6.0]",16157,24,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Kick Off,Sergi Roberto Carnicer,6379.0,Left Back,50,Barcelona,217,"['26426b96-bee5-4ee8-b0cb-c1cdf470d909', '57284fb4-9d35-4728-b695-aad7d76ad6a9', '6f933ebd-8720-4096-865f-274623d8186e']",58,,,,,,,,,,,,,,,,Barcelona,217,00:24:58.351,Carry,True,2018/2019
,,,,"[49.0, 21.0]",,,,,,,,,,1.655182,,,,,,,,,,,,,,631206b2-f6d5-4fc8-80b3-b76097387e99,1290,,,"[52.0, 14.0]",16157,25,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Thomas Vermaelen,6332.0,Left Center Back,51,Barcelona,217,"['09619b5b-33c1-46e6-b4d8-e0f4943b5618', '847a759d-91e4-46fc-9520-5798e40cac2e']",6,,,,,,,,,,,,,,,,Barcelona,217,00:25:06.580,Carry,,2018/2019
,,,,"[49.0, 58.0]",,,,,,,,,,1.448216,,,,,,,,,,,,,,ece87c44-e5be-4908-af48-e13116c267d3,1293,,,"[48.0, 57.0]",16157,25,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Gerard Piqué Bernabéu,5213.0,Right Center Back,51,Barcelona,217,"['5908d3f8-832c-42bd-a24c-c1a4e2f7e686', 'f88ce2a0-68c5-47e2-8c28-6c1adb67f6dd']",10,,,,,,,,,,,,,,,,Barcelona,217,00:25:10.463,Carry,,2018/2019
,,,,"[63.0, 72.0]",,,,,,,,,,1.236838,,,,,,,,,,,,,,ad7a2647-589e-4468-9819-754db176cbe0,1296,,,"[59.0, 68.0]",16157,25,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Nélson Cabral Semedo,6374.0,Right Back,51,Barcelona,217,"['4949df26-f218-4f21-9624-64a38b4d3243', 'c75f15e9-7b59-49fc-8f44-1fe3ad02a186']",13,,,,,,,,,,,,,,,,Barcelona,217,00:25:13.030,Carry,,2018/2019
,,,,"[48.0, 61.0]",,,,,,,,,,1.484831,,,,,,,,,,,,,,7d7b4f78-3c31-4f9f-aaf2-8c4c21782b94,1299,,,"[48.0, 63.0]",16157,25,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Gerard Piqué Bernabéu,5213.0,Right Center Back,51,Barcelona,217,"['99514385-b728-4d42-a1b6-a8151fe1d9f2', '9f8a4485-b689-4d32-9487-fef1099ce4c9']",15,,,,,,,,,,,,,,,,Barcelona,217,00:25:15.961,Carry,,2018/2019
,,,,"[54.0, 22.0]",,,,,,,,,,1.479958,,,,,,,,,,,,,,405f1fe9-b756-43be-ab07-fab2cd5a1d59,1302,,,"[51.0, 26.0]",16157,25,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Thomas Vermaelen,6332.0,Left Center Back,51,Barcelona,217,"['937c42d1-b998-4718-8b6c-0a4fec4bec12', 'daf58273-fd40-4514-b200-9f73997deed1']",19,,,,,,,,,,,,,,,,Barcelona,217,00:25:19.185,Carry,,2018/2019
,,,,"[71.0, 4.0]",,,,,,,,,,1.298454,,,,,,,,,,,,,,6b415b0d-9fcd-4714-87e6-32c9485e741b,1306,,,"[70.0, 4.0]",16157,25,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Sergi Roberto Carnicer,6379.0,Left Back,51,Barcelona,217,"['14afafd9-8e52-44ce-a97c-a96cb399e32f', '7cda595b-f80a-4e44-82a5-1067a6c76d69', '95903448-e6a0-47cd-81cc-8e1fcd59e3ed']",22,,,,,,,,,,,,,,,,Barcelona,217,00:25:22.174,Carry,True,2018/2019
,,,,"[71.0, 18.0]",,,,,,,,,,0.040031,,,,,,,,,,,,,,2d1c915c-7b11-499b-b19d-9fd7ff6535f3,1309,,,"[70.0, 19.0]",16157,25,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Arturo Erasmo Vidal Pardo,8206.0,Left Center Midfield,51,Barcelona,217,"['52967d61-a329-4d78-82a5-b5fb633432f4', 'e2339444-c82f-49a7-b349-a046cf30fdb8']",24,,,,,,,,,,,,,,,,Barcelona,217,00:25:24.628,Carry,,2018/2019
,,,,"[54.0, 17.0]",,,,,,,,,,0.935417,,,,,,,,,,,,,,47331db9-d6fa-4f23-8918-f83f8156d5f6,1312,,,"[54.0, 14.0]",16157,25,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Sergi Roberto Carnicer,6379.0,Left Back,51,Barcelona,217,"['02b06a54-8d89-4e52-b585-0faedf2e1681', 'bb1ed1db-d530-4a3d-9f5a-c1b919ab6b15']",25,,,,,,,,,,,,,,,,Barcelona,217,00:25:25.647,Carry,,2018/2019
,,,,"[55.0, 35.0]",,,,,,,,,,1.578434,,,,,,,,,,,,,,896154be-53e4-4170-bdaf-6fed09054351,1315,,,"[54.0, 26.0]",16157,25,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Ivan Rakitić,5470.0,Center Defensive Midfield,51,Barcelona,217,"['1a8ad087-0cb9-4ec6-94a6-4409336f74bb', '50167edc-42aa-4c77-a8dd-1002477619ce']",27,,,,,,,,,,,,,,,,Barcelona,217,00:25:27.654,Carry,,2018/2019
