ball_receipt_outcome,ball_recovery_offensive,ball_recovery_recovery_failure,block_deflection,carry_end_location,clearance_aerial_won,clearance_body_part,clearance_head,clearance_left_foot,clearance_right_foot,counterpress,dribble_nutmeg,dribble_outcome,dribble_overrun,duel_outcome,duel_type,duration,foul_committed_advantage,foul_committed_card,foul_committed_offensive,foul_committed_type,foul_won_advantage,foul_won_defensive,goalkeeper_body_part,goalkeeper_end_location,goalkeeper_outcome,goalkeeper_position,goalkeeper_technique,goalkeeper_type,id,index,interception_outcome,location,match_id,minute,miscontrol_aerial_won,off_camera,out,pass_aerial_won,pass_angle,pass_assisted_shot_id,pass_body_part,pass_cross,pass_cut_back,pass_deflected,pass_end_location,pass_goal_assist,pass_height,pass_inswinging,pass_length,pass_miscommunication,pass_no_touch,pass_outcome,pass_outswinging,pass_recipient,pass_recipient_id,pass_shot_assist,pass_switch,pass_technique,pass_through_ball,pass_type,period,play_pattern,player,player_id,position,possession,possession_team,possession_team_id,related_events,second,shot_body_part,shot_end_location,shot_first_time,shot_freeze_frame,shot_key_pass_id,shot_one_on_one,shot_outcome,shot_statsbomb_xg,shot_technique,shot_type,substitution_outcome,substitution_outcome_id,substitution_replacement,substitution_replacement_id,tactics,team,team_id,timestamp,type,under_pressure,season_name
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6aade8d8-3c31-461b-bede-6e5741b52e00,4062,,"[68.5, 27.1]",266015,86,,,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Xavier Hernández Creus,20131.0,Right Center Midfield,188,Barcelona,217,['fd7258ac-4afd-4ab6-925e-06ee8c3bb9fc'],37,,,,,,,,,,,,,,,,Barcelona,217,00:41:37.903,Ball Receipt*,,2012/2013
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1ce237ae-2e3f-4f85-b33e-94e31e000638,4066,,"[62.2, 36.0]",266015,86,,,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Sergio Busquets i Burgos,5203.0,Center Defensive Midfield,188,Barcelona,217,['e2729165-d8c6-441f-aebf-e861c5733534'],39,,,,,,,,,,,,,,,,Barcelona,217,00:41:39.413,Ball Receipt*,,2012/2013
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,fc4e8734-f2e4-4e40-9f8a-17d79fc11409,4069,,"[69.8, 34.3]",266015,86,,,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Xavier Hernández Creus,20131.0,Right Center Midfield,188,Barcelona,217,['81a97237-0ef3-4354-89bb-027783ba4e29'],40,,,,,,,,,,,,,,,,Barcelona,217,00:41:40.113,Ball Receipt*,,2012/2013
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3baab663-6085-48d0-8b03-68a9b7a341a0,4073,,"[74.6, 30.1]",266015,86,,,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Lionel Andrés Messi Cuccittini,5503.0,Center Forward,188,Barcelona,217,['8c93193e-3df0-4ddb-869b-92262824c037'],42,,,,,,,,,,,,,,,,Barcelona,217,00:41:42.741,Ball Receipt*,,2012/2013
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9a65f75c-38be-4bd7-85db-524b2c114583,4079,,"[117.0, 18.4]",266015,86,,,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,David Villa Sánchez,12737.0,Left Wing,188,Barcelona,217,['16b3cd65-6a70-4e77-91fb-0ebdd6844966'],47,,,,,,,,,,,,,,,,Barcelona,217,00:41:47.367,Ball Receipt*,,2012/2013
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,eb82397d-a04f-4101-8d9e-f0c76fb6c523,4082,,"[110.9, 15.8]",266015,86,,,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Jordi Alba Ramos,5211.0,Left Back,188,Barcelona,217,['fee89a86-be14-4c42-a191-cc0a43763907'],51,,,,,,,,,,,,,,,,Barcelona,217,00:41:51.378,Ball Receipt*,,2012/2013
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,16545827-6cbd-45ba-8946-0dce50e9575f,4086,,"[4.0, 41.9]",266015,86,,,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Daniel Hernández Santos,24264.0,Goalkeeper,189,Real Valladolid,901,['3a0fec55-b49f-4016-80da-58ce271e5968'],55,,,,,,,,,,,,,,,,Real Valladolid,901,00:41:55.452,Ball Receipt*,,2012/2013
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,78d85326-ed4a-4ac8-b203-9c7a3ec09978,4089,,"[20.9, 10.6]",266015,87,,,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Mikel Balenziaga Oruesagasti,6789.0,Left Back,189,Real Valladolid,901,['1bf3e7fa-224c-419b-928a-3dbd73ce4ad2'],2,,,,,,,,,,,,,,,,Real Valladolid,901,00:42:02.220,Ball Receipt*,,2012/2013
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,37ed4d61-9530-46b1-aaac-487090733986,4092,,"[69.9, 11.0]",266015,87,,,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Óscar Javier González Marcos,25911.0,Center Attacking Midfield,189,Real Valladolid,901,['75e1fb2c-b057-41f6-9a96-616586050719'],5,,,,,,,,,,,,,,,,Real Valladolid,901,00:42:05.202,Ball Receipt*,,2012/2013
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,487fd952-e00a-4321-85f7-3e75dd4d970a,4094,,"[63.2, 18.8]",266015,87,,,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Julián Omar Ramos Suárez,6607.0,Left Wing,189,Real Valladolid,901,['6839cee7-aaee-4c27-815e-622fdbb5eb38'],7,,,,,,,,,,,,,,,,Real Valladolid,901,00:42:07.521,Ball Receipt*,,2012/2013
Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1ef5334b-81fa-4dae-8037-e0066e8964b9,4097,,"[112.4, 76.8]",266015,87,,,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Javier Guerra Rodríguez,11542.0,Center Forward,189,Real Valladolid,901,['3da97e28-c582-4af9-8f7a-a65619ea7a94'],14,,,,,,,,,,,,,,,,Real Valladolid,901,00:42:14.133,Ball Receipt*,,2012/2013
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,24a9cb1c-0ec8-4fe1-9859-f24c97c3250a,4099,,"[29.7, 5.1]",266015,87,,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,David Villa Sánchez,12737.0,Left Wing,190,Barcelona,217,['1fbcb3e3-14a3-4e87-95dd-9645853fb85d'],36,,,,,,,,,,,,,,,,Barcelona,217,00:42:36.093,Ball Receipt*,,2012/2013
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,80ec12f6-6dad-4264-8aef-2d89fb879ff4,4104,,"[71.9, 59.8]",266015,87,,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Henrique Sereno Fonseca,26692.0,Right Center Back,191,Real Valladolid,901,['69681c51-9a74-4aa5-ac12-9b7d34db8789'],45,,,,,,,,,,,,,,,,Real Valladolid,901,00:42:45.199,Ball Receipt*,,2012/2013
Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,a8360cee-09d5-450b-9e30-9583bfde069c,4107,,"[91.0, 24.1]",266015,87,,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Mikel Balenziaga Oruesagasti,6789.0,Left Back,191,Real Valladolid,901,['eca0cc21-ee82-4afd-a7cd-4121e86e8fc8'],48,,,,,,,,,,,,,,,,Real Valladolid,901,00:42:48.611,Ball Receipt*,,2012/2013
Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,03a84991-1d8f-4890-8ce0-1869a56e7ef7,4111,,"[45.2, 56.5]",266015,87,,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Daniel Alves da Silva,4324.0,Right Back,191,Real Valladolid,901,['11d71bfa-fad4-4b21-baae-54e79eab5cb1'],50,,,,,,,,,,,,,,,,Barcelona,217,00:42:50.519,Ball Receipt*,,2012/2013
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5bad0bad-f734-4de8-bad0-97e3d6590ae7,4115,,"[52.5, 31.3]",266015,87,,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Marc Valiente Hernández,26695.0,Left Center Back,191,Real Valladolid,901,['e3d428c8-ab72-4b5f-aab1-99c55a86ecf1'],53,,,,,,,,,,,,,,,,Real Valladolid,901,00:42:53.265,Ball Receipt*,,2012/2013
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,46589303-447d-4a6e-818b-0905c52b14ab,4118,,"[69.5, 18.4]",266015,87,,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Mikel Balenziaga Oruesagasti,6789.0,Left Back,191,Real Valladolid,901,['aef0c422-9500-42e3-a0c6-439397bf4b11'],55,,,,,,,,,,,,,,,,Real Valladolid,901,00:42:55.024,Ball Receipt*,,2012/2013
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,979aa617-8f14-4d49-8721-6ffc30a5fb93,4120,,"[81.0, 30.4]",266015,87,,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Julián Omar Ramos Suárez,6607.0,Left Wing,191,Real Valladolid,901,['4b65aee0-0f24-46a5-b0af-406bcda8dc54'],56,,,,,,,,,,,,,,,,Real Valladolid,901,00:42:56.339,Ball Receipt*,,2012/2013
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7aead99f-59bc-41a5-bc8b-bbb60ef9497c,4123,,"[88.0, 18.6]",266015,87,,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Mikel Balenziaga Oruesagasti,6789.0,Left Back,191,Real Valladolid,901,['d21ab509-d5c1-4790-b605-d7c35b219e97'],58,,,,,,,,,,,,,,,,Real Valladolid,901,00:42:58.335,Ball Receipt*,,2012/2013
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4fed2a78-8abe-4dcc-af90-df6f9f9ae439,4130,,"[104.5, 14.5]",266015,88,,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Óscar Javier González Marcos,25911.0,Center Attacking Midfield,192,Real Valladolid,901,"['1a201802-2e72-455e-8f75-de983e65c276', '31225d49-93a3-4985-b3ea-9b0a0b4212c2']",18,,,,,,,,,,,,,,,,Real Valladolid,901,00:43:18.748,Ball Receipt*,True,2012/2013
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,c66424ff-8aee-444e-8789-835ff7981daf,4133,,"[104.3, 5.4]",266015,88,,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Julián Omar Ramos Suárez,6607.0,Left Wing,192,Real Valladolid,901,['22ead604-2e83-4395-a690-40eeb9b32acb'],20,,,,,,,,,,,,,,,,Real Valladolid,901,00:43:20.302,Ball Receipt*,,2012/2013
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7684d6e7-3984-4fdf-ab9f-3363b3dd96d7,4136,,"[96.9, 10.6]",266015,88,,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Óscar Javier González Marcos,25911.0,Center Attacking Midfield,192,Real Valladolid,901,['760c3cbc-afd4-464d-a181-2433de9735b9'],21,,,,,,,,,,,,,,,,Real Valladolid,901,00:43:21.053,Ball Receipt*,,2012/2013
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,cae3a768-6f43-4bd2-9f77-d3353b997ac9,4139,,"[82.6, 20.8]",266015,88,,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Víctor Pérez Alonso,27201.0,Left Center Midfield,192,Real Valladolid,901,['ac07d313-44cd-4131-b83c-a2b9ab2023f0'],23,,,,,,,,,,,,,,,,Real Valladolid,901,00:43:23.546,Ball Receipt*,,2012/2013
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,e3acc6b4-9bfb-42e6-9b4b-f0de6d117bfd,4142,,"[112.4, 60.2]",266015,88,,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Rubén Peña Jiménez,6710.0,Right Wing,192,Real Valladolid,901,['d18f723b-e1b3-4163-bdb7-21af19b99975'],26,,,,,,,,,,,,,,,,Real Valladolid,901,00:43:26.917,Ball Receipt*,,2012/2013
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,daa7cb9f-1edc-4119-8c00-a7d4113df2d6,4144,,"[108.7, 69.6]",266015,88,,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Antonio Rukavina,5588.0,Right Back,192,Real Valladolid,901,['ff2e2469-0ae6-431b-a083-93f98071cf72'],28,,,,,,,,,,,,,,,,Real Valladolid,901,00:43:28.148,Ball Receipt*,,2012/2013
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,e26bfc3c-5ae7-4044-b6d7-7401a12105ae,4147,,"[115.2, 46.3]",266015,88,,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Javier Guerra Rodríguez,11542.0,Center Forward,192,Real Valladolid,901,['992742a5-0bf7-4acf-a8cd-b30374e246db'],29,,,,,,,,,,,,,,,,Real Valladolid,901,00:43:29.307,Ball Receipt*,,2012/2013
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4234dfb9-ccad-4e44-b134-7609e7670bcf,4154,,"[59.6, 37.6]",266015,89,,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Kick Off,Xavier Hernández Creus,20131.0,Right Center Midfield,193,Barcelona,217,['9f4d3e8d-018c-4e62-ab27-1416119831ed'],11,,,,,,,,,,,,,,,,Barcelona,217,00:44:11.617,Ball Receipt*,,2012/2013
Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,c1e0f40d-0703-432e-a45c-76ea6513d10d,4158,,"[68.5, 61.9]",266015,89,,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Lionel Andrés Messi Cuccittini,5503.0,Center Forward,194,Barcelona,217,['17d52181-64ba-420f-a3fa-2c94f5d1563b'],19,,,,,,,,,,,,,,,,Barcelona,217,00:44:19.717,Ball Receipt*,,2012/2013
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2b40ee46-98c7-44b7-ab2d-93a42d4d6727,4163,,"[60.1, 10.1]",266015,89,,,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Óscar Javier González Marcos,25911.0,Center Attacking Midfield,195,Real Valladolid,901,['7556fdc2-2f63-419c-a4cf-241e9d0fa234'],23,,,,,,,,,,,,,,,,Real Valladolid,901,00:44:23.363,Ball Receipt*,,2012/2013
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9df68cd2-64b9-4ff2-8480-2ccb879d8cc0,4167,,"[68.0, 8.6]",266015,89,,,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Javier Guerra Rodríguez,11542.0,Center Forward,195,Real Valladolid,901,"['42f321ec-e259-4d2a-ace0-101d8c5d4a88', '899a2bf7-f59d-448a-acbb-d831aa04c674']",24,,,,,,,,,,,,,,,,Real Valladolid,901,00:44:24.954,Ball Receipt*,True,2012/2013
Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,260b0910-6576-4e66-9d90-ae826610d862,4170,,"[68.4, 15.6]",266015,89,,,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Óscar Javier González Marcos,25911.0,Center Attacking Midfield,195,Real Valladolid,901,['35e83f7e-e2cb-4114-92ee-505a5bd3f8a7'],25,,,,,,,,,,,,,,,,Real Valladolid,901,00:44:25.051,Ball Receipt*,,2012/2013
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,168b45a2-bc9e-4201-ab7f-7ba3813beed0,4174,,"[54.6, 77.2]",266015,89,,,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Daniel Alves da Silva,4324.0,Right Back,195,Real Valladolid,901,['edf72448-24df-481c-bf51-2bd0897888cd'],27,,,,,,,,,,,,,,,,Barcelona,217,00:44:27.978,Ball Receipt*,,2012/2013
Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,85be9948-6998-42d2-b6c4-296b85c64441,4177,,"[63.5, 76.1]",266015,89,,,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Pedro Eliezer Rodríguez Ledesma,3958.0,Right Wing,195,Real Valladolid,901,['4ab24084-d82d-47b4-928e-0a0849b9944b'],29,,,,,,,,,,,,,,,,Barcelona,217,00:44:29.918,Ball Receipt*,,2012/2013
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,c3a0f85f-568d-49ee-9283-fecd852aeb91,4184,,"[27.0, 20.6]",266015,89,,,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Henrique Sereno Fonseca,26692.0,Right Center Back,197,Real Valladolid,901,['1e516a37-d836-4fd7-96f1-8f493544ad46'],51,,,,,,,,,,,,,,,,Real Valladolid,901,00:44:51.494,Ball Receipt*,,2012/2013
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,d65d0cf1-dce1-4b1a-a8ae-caf0cebb1979,4188,,"[38.6, 20.8]",266015,89,,,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Víctor Pérez Alonso,27201.0,Left Center Midfield,197,Real Valladolid,901,"['6e5e1760-0bbf-45dd-aeb1-eac2627da68a', '9be4281a-bee0-4d73-8387-5653a82117dd']",52,,,,,,,,,,,,,,,,Real Valladolid,901,00:44:52.657,Ball Receipt*,True,2012/2013
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,c8f03a75-039b-4e06-bd14-509131a83380,4191,,"[41.0, 3.4]",266015,89,,,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Mikel Balenziaga Oruesagasti,6789.0,Left Back,197,Real Valladolid,901,['eb7294c9-2c4c-4023-93ac-6fc88130244a'],56,,,,,,,,,,,,,,,,Real Valladolid,901,00:44:56.192,Ball Receipt*,,2012/2013
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3a2105b8-1569-43bc-9450-31ff39c154d5,4194,,"[71.9, 22.3]",266015,89,,,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Javier Guerra Rodríguez,11542.0,Center Forward,197,Real Valladolid,901,['3ae65e13-de6f-4fdf-a2b7-f7b6764343ec'],59,,,,,,,,,,,,,,,,Real Valladolid,901,00:44:59.087,Ball Receipt*,,2012/2013
Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,b9a55491-a7b1-49f9-9427-44010f0c7c43,4197,,"[62.5, 3.0]",266015,90,,,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Julián Omar Ramos Suárez,6607.0,Left Wing,197,Real Valladolid,901,['4ecd4d85-9e15-43c9-b8b3-8b8ef2863bf3'],1,,,,,,,,,,,,,,,,Real Valladolid,901,00:45:01.886,Ball Receipt*,,2012/2013
Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,14085dca-a0a3-4850-a41b-39c2742c9564,4199,,"[80.5, 73.7]",266015,90,,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Lionel Andrés Messi Cuccittini,5503.0,Center Forward,198,Barcelona,217,['50ae8b12-ea21-4c89-8b87-3e9543912dfe'],13,,,,,,,,,,,,,,,,Barcelona,217,00:45:13.291,Ball Receipt*,,2012/2013
Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,932aa7cb-ea3a-4cf6-84e7-11dbc7ac6769,4202,,"[82.2, 67.6]",266015,90,,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Lionel Andrés Messi Cuccittini,5503.0,Center Forward,198,Barcelona,217,['dada1d96-74ce-4ff7-96b5-8244aa61f267'],14,,,,,,,,,,,,,,,,Barcelona,217,00:45:14.867,Ball Receipt*,,2012/2013
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,deb0eab6-97ce-4619-a264-12227006d2ac,4205,,"[49.2, 6.4]",266015,90,,,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Julián Omar Ramos Suárez,6607.0,Left Wing,199,Real Valladolid,901,['1c15df13-f03c-4478-96d8-8fde7828d8d4'],17,,,,,,,,,,,,,,,,Real Valladolid,901,00:45:17.056,Ball Receipt*,,2012/2013
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6eef5aca-491e-4d76-9033-6b96ae752ebe,4211,,"[31.6, 6.9]",266015,90,,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Marc Valiente Hernández,26695.0,Left Center Back,200,Real Valladolid,901,['4bb0fc21-4d30-4bc0-a2d1-49c4e2aaf85a'],30,,,,,,,,,,,,,,,,Real Valladolid,901,00:45:30.914,Ball Receipt*,,2012/2013
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,db7af114-edfc-4fd9-9468-43f8ceb44673,4216,,"[11.4, 28.0]",266015,90,,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Daniel Hernández Santos,24264.0,Goalkeeper,200,Real Valladolid,901,"['ddbd11c2-4a35-4aec-aa73-9a8f2d1d17af', 'f5d543a0-0b96-4bbc-af0d-c5072d14c4d4']",33,,,,,,,,,,,,,,,,Real Valladolid,901,00:45:33.816,Ball Receipt*,True,2012/2013
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2551bb84-23d4-47b4-b0e6-406b01ddac7d,4224,,"[40.5, 7.3]",266015,90,,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Mikel Balenziaga Oruesagasti,6789.0,Left Back,200,Real Valladolid,901,['2b4ecfab-d6d9-4839-a431-fbe36cbe2d9e'],44,,,,,,,,,,,,,,,,Real Valladolid,901,00:45:44.562,Ball Receipt*,,2012/2013
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6bce4a49-3dad-4ae6-84bb-041593cba4c2,4228,,"[59.9, 24.9]",266015,90,,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Víctor Pérez Alonso,27201.0,Left Center Midfield,200,Real Valladolid,901,"['62eee8f4-c07c-4741-8d66-9d2e676c5caa', 'b12cf9c3-c5f0-4872-b8a0-2e5d9cd98c72']",47,,,,,,,,,,,,,,,,Real Valladolid,901,00:45:47.967,Ball Receipt*,True,2012/2013
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,be432c73-6cb3-4985-8451-2d99753df90d,4232,,"[70.6, 21.9]",266015,90,,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Julián Omar Ramos Suárez,6607.0,Left Wing,200,Real Valladolid,901,"['8150a3fa-9952-4481-9295-229a208ddfb9', '82bc88e6-984a-48e3-8e69-ead04bfca4b5']",49,,,,,,,,,,,,,,,,Real Valladolid,901,00:45:49.339,Ball Receipt*,True,2012/2013
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,800297cf-7802-425e-aa1b-a00549377fb5,4248,,"[28.0, 14.3]",266015,91,,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Free Kick,Andrés Iniesta Luján,5216.0,Left Center Midfield,201,Real Valladolid,901,['9a6477eb-0a02-44c8-ae7a-6a1580727a5c'],31,,,,,,,,,,,,,,,,Barcelona,217,00:46:31.743,Ball Receipt*,,2012/2013
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,fa010455-9c05-4bfa-8b1e-8c0a6a9ee3ff,4255,,"[54.0, 75.2]",266015,91,,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Free Kick,Antonio Rukavina,5588.0,Right Back,201,Real Valladolid,901,['05902531-0e6b-493f-93e8-5fd524c3b16f'],39,,,,,,,,,,,,,,,,Real Valladolid,901,00:46:39.823,Ball Receipt*,,2012/2013
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,50f0879c-44ff-4e05-bedf-49b7f7be66e6,4258,,"[47.9, 59.3]",266015,91,,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Free Kick,Javier Baraja Vegas,26693.0,Right Center Midfield,201,Real Valladolid,901,['4b8075d2-b946-4471-847c-9b0318af55bd'],41,,,,,,,,,,,,,,,,Real Valladolid,901,00:46:41.515,Ball Receipt*,,2012/2013
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1177c6ef-5d74-4202-9f78-c215268d998a,4262,,"[60.8, 26.3]",266015,91,,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Free Kick,Mikel Balenziaga Oruesagasti,6789.0,Left Back,201,Real Valladolid,901,"['64c58e07-7485-4e51-aae3-1724afba0294', 'ea62a1bb-5b13-45e7-a8ca-0ff8f9357775']",45,,,,,,,,,,,,,,,,Real Valladolid,901,00:46:45.944,Ball Receipt*,True,2012/2013
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,539d1916-c52c-4dd8-b576-f27060128fc9,4264,,"[69.3, 33.7]",266015,91,,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Free Kick,Julián Omar Ramos Suárez,6607.0,Left Wing,201,Real Valladolid,901,['b91a7860-9277-4256-a5a5-d8cbf8d03da7'],46,,,,,,,,,,,,,,,,Real Valladolid,901,00:46:46.683,Ball Receipt*,,2012/2013
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9cd519a7-0ec5-46f7-b9da-a0f005fc5074,4267,,"[111.5, 7.3]",266015,91,,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Free Kick,Mikel Balenziaga Oruesagasti,6789.0,Left Back,201,Real Valladolid,901,['26c9bb7d-3bb6-4ce9-91e2-ca8f0d35c660'],54,,,,,,,,,,,,,,,,Real Valladolid,901,00:46:54.063,Ball Receipt*,,2012/2013
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,a46a595f-c5c4-466e-aafa-b459a9e13aef,4275,,"[68.6, 18.4]",266015,92,,,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Javier Guerra Rodríguez,11542.0,Center Forward,203,Real Valladolid,901,['b474d639-f4d6-4556-a87d-184ad45858b7'],46,,,,,,,,,,,,,,,,Real Valladolid,901,00:47:46.512,Ball Receipt*,,2012/2013
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,206b810c-8e63-44f7-b4f5-8f857c93df16,4277,,"[63.2, 22.8]",266015,92,,,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Óscar Javier González Marcos,25911.0,Center Attacking Midfield,203,Real Valladolid,901,['be191f76-e5a5-4ef1-8e42-ff9a7c0d4e06'],47,,,,,,,,,,,,,,,,Real Valladolid,901,00:47:47.386,Ball Receipt*,,2012/2013
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5fdaf513-db7c-40a9-ad2b-6f844dbee899,4281,,"[59.8, 55.2]",266015,92,,,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Xavier Hernández Creus,20131.0,Right Center Midfield,204,Barcelona,217,['ec91344e-43c2-4e8f-8b15-15482af09932'],48,,,,,,,,,,,,,,,,Barcelona,217,00:47:48.613,Ball Receipt*,,2012/2013
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,87278fe0-b984-44d8-a291-e0b86eb51936,4284,,"[63.5, 73.0]",266015,92,,,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Cristian Tello Herrera,6658.0,Right Wing,204,Barcelona,217,['e760b877-c002-46aa-b984-0470cc16c5d4'],50,,,,,,,,,,,,,,,,Barcelona,217,00:47:50.470,Ball Receipt*,,2012/2013
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5fbd5d45-df74-479a-9bb2-d5ec0f70683a,4290,,"[71.9, 23.2]",266015,92,,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Javier Guerra Rodríguez,11542.0,Center Forward,205,Real Valladolid,901,['db2349e3-047f-4d06-a221-16872498ab3c'],58,,,,,,,,,,,,,,,,Real Valladolid,901,00:47:58.770,Ball Receipt*,,2012/2013
