ball_receipt_outcome,ball_recovery_recovery_failure,block_offensive,block_save_block,carry_end_location,clearance_aerial_won,clearance_body_part,clearance_head,clearance_left_foot,clearance_right_foot,counterpress,dribble_nutmeg,dribble_outcome,dribble_overrun,duel_outcome,duel_type,duration,foul_committed_card,foul_committed_offensive,foul_committed_type,foul_won_defensive,goalkeeper_body_part,goalkeeper_end_location,goalkeeper_outcome,goalkeeper_position,goalkeeper_technique,goalkeeper_type,id,index,interception_outcome,location,match_id,minute,miscontrol_aerial_won,off_camera,out,pass_aerial_won,pass_angle,pass_assisted_shot_id,pass_body_part,pass_cross,pass_end_location,pass_goal_assist,pass_height,pass_inswinging,pass_length,pass_no_touch,pass_outcome,pass_outswinging,pass_recipient,pass_recipient_id,pass_shot_assist,pass_switch,pass_technique,pass_through_ball,pass_type,period,play_pattern,player,player_id,position,possession,possession_team,possession_team_id,related_events,second,shot_aerial_won,shot_body_part,shot_end_location,shot_first_time,shot_freeze_frame,shot_key_pass_id,shot_one_on_one,shot_outcome,shot_redirect,shot_statsbomb_xg,shot_technique,shot_type,substitution_outcome,substitution_outcome_id,substitution_replacement,substitution_replacement_id,tactics,team,team_id,timestamp,type,under_pressure,season_name
,,,,,,,,,,,,,,,,,,,,,,,,,,,28ea3033-bf2a-481b-949d-578349ce6d68,467,,"[39.8, 57.5]",69153,10,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Carles Puyol i Saforcada,20125.0,Right Center Back,23,Barcelona,217,['a7501836-d904-43b4-93c1-e8cc9eb04891'],36,,,,,,,,,,,,,,,,,,Barcelona,217,00:10:36.698,Ball Receipt*,,2004/2005
,,,,,,,,,,,,,,,,,,,,,,,,,,,e2501444-1068-47d5-b1c7-6e330db947a8,470,,"[62.7, 77.3]",69153,10,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Damià Abella Pérez,25896.0,Right Back,23,Barcelona,217,['80a5a242-3f91-4006-8614-d8c197e5006a'],42,,,,,,,,,,,,,,,,,,Barcelona,217,00:10:42.587,Ball Receipt*,,2004/2005
,,,,,,,,,,,,,,,,,,,,,,,,,,,1690fbe8-83d4-44b1-a148-e3fb03087027,477,,"[53.5, 2.5]",69153,10,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Mark Dennis González Hoffmann,25908.0,Left Wing,24,Albacete,608,['0791f19c-63c6-4794-82a6-533b7107bed9'],48,,,,,,,,,,,,,,,,,,Albacete,608,00:10:48.481,Ball Receipt*,,2004/2005
,,,,,,,,,,,,,,,,,,,,,,,,,,,d28d6a5f-4012-4d13-bdf9-1bf2002c2035,483,,"[101.8, 65.5]",69153,11,,,,,,,,,,,,,,,,,,,,,,,,1,From Free Kick,Pablo Redondo Martínez,26412.0,Right Wing,25,Albacete,608,"['72db6a22-e981-4433-b6c7-a9672d990b42', 'c71803ae-db8a-4de4-a168-5a36a237fdcd']",28,,,,,,,,,,,,,,,,,,Albacete,608,00:11:28.985,Ball Receipt*,True,2004/2005
,,,,,,,,,,,,,,,,,,,,,,,,,,,b3e749b1-2f3b-4943-b874-ff722b37f4be,486,,"[91.3, 66.8]",69153,11,,,,,,,,,,,,,,,,,,,,,,,,1,From Free Kick,Óscar Montiel Marín,26411.0,Right Back,25,Albacete,608,['e6e94a1e-804a-459a-9174-57c6cf1b4f89'],31,,,,,,,,,,,,,,,,,,Albacete,608,00:11:31.481,Ball Receipt*,,2004/2005
,,,,,,,,,,,,,,,,,,,,,,,,,,,b86c8204-da18-4e37-9cf3-da76c9128993,491,,"[97.0, 70.3]",69153,11,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Pablo Redondo Martínez,26412.0,Right Wing,26,Albacete,608,['906b3e23-7e85-4c75-b2c2-2f2c5ae1553a'],40,,,,,,,,,,,,,,,,,,Albacete,608,00:11:40.317,Ball Receipt*,,2004/2005
,,,,,,,,,,,,,,,,,,,,,,,,,,,0e6821b8-e56d-49b0-96e1-273872d5c757,493,,"[86.1, 66.3]",69153,11,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Óscar Montiel Marín,26411.0,Right Back,26,Albacete,608,['87718db3-9235-4c89-aa39-9ed8b18a47cb'],41,,,,,,,,,,,,,,,,,,Albacete,608,00:11:41.228,Ball Receipt*,,2004/2005
,,,,,,,,,,,,,,,,,,,,,,,,,,,6c8ca739-a548-4805-a856-b6a6379e9b0a,496,,"[97.0, 60.5]",69153,11,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,"Antonio Pacheco D""Agosti",25904.0,Center Attacking Midfield,26,Albacete,608,['41cf85f5-b0a4-4233-8b9f-88f88409db14'],42,,,,,,,,,,,,,,,,,,Albacete,608,00:11:42.408,Ball Receipt*,,2004/2005
,,,,,,,,,,,,,,,,,,,,,,,,,,,d419083d-1285-4114-a09c-ac2088f123a1,500,,"[34.3, 19.3]",69153,11,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Ronaldo de Assis Moreira,25879.0,Left Wing,27,Barcelona,217,['33ba3c2d-c38e-44f6-9987-86a268e0e6d2'],44,,,,,,,,,,,,,,,,,,Barcelona,217,00:11:44.644,Ball Receipt*,,2004/2005
,,,,,,,,,,,,,,,,,,,,,,,,,,,0eb745f9-7f47-4bab-8585-2c46d605924a,503,,"[32.2, 26.2]",69153,11,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Anderson Luís de Souza,19757.0,Right Center Midfield,27,Barcelona,217,['1c31b338-2232-45b4-9130-5d9a95d983f0'],45,,,,,,,,,,,,,,,,,,Barcelona,217,00:11:45.662,Ball Receipt*,,2004/2005
,,,,,,,,,,,,,,,,,,,,,,,,,,,affea0a9-5c3f-4bba-8480-aa22888dc4d5,506,,"[30.3, 11.3]",69153,11,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Giovanni van Bronckhorst,17797.0,Left Back,27,Barcelona,217,['8fda5233-f4af-4e04-a9bd-f7ae6c6c4bda'],46,,,,,,,,,,,,,,,,,,Barcelona,217,00:11:46.766,Ball Receipt*,,2004/2005
,,,,,,,,,,,,,,,,,,,,,,,,,,,d999992e-e0f5-4758-bfdf-856fcfab6a49,513,,"[60.0, 57.7]",69153,12,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Pablo Redondo Martínez,26412.0,Right Wing,28,Albacete,608,['e79114c2-45e7-4dc6-a1f9-2fe43dec586f'],0,,,,,,,,,,,,,,,,,,Albacete,608,00:12:00.200,Ball Receipt*,,2004/2005
,,,,,,,,,,,,,,,,,,,,,,,,,,,736bcadd-2365-439a-acb0-13699cfb59ed,517,,"[76.8, 44.1]",69153,12,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,David Sánchez Rodríguez,26413.0,Right Center Midfield,28,Albacete,608,"['07f4b956-cdfd-418d-b4d4-cf017a0e4e46', '24938b5f-4506-4396-a4ba-810c933f5b54']",1,,,,,,,,,,,,,,,,,,Albacete,608,00:12:01.224,Ball Receipt*,True,2004/2005
,,,,,,,,,,,,,,,,,,,,,,,,,,,153a1af9-dfca-4eab-b1b9-abfc833b28c0,523,,"[77.0, 57.3]",69153,12,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Mikel Aguirregomezkorta Larrea,26415.0,Center Forward,28,Albacete,608,['1d475192-6c18-4269-8581-8b6aea3201fc'],7,,,,,,,,,,,,,,,,,,Albacete,608,00:12:07.061,Ball Receipt*,,2004/2005
,,,,,,,,,,,,,,,,,,,,,,,,,,,f4342328-48c1-4c3c-bf78-fa9673870dc9,526,,"[74.1, 60.5]",69153,12,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Pablo Redondo Martínez,26412.0,Right Wing,28,Albacete,608,['e8c02157-6aa9-4f26-b632-cf5f44056db8'],9,,,,,,,,,,,,,,,,,,Albacete,608,00:12:09.571,Ball Receipt*,,2004/2005
,,,,,,,,,,,,,,,,,,,,,,,,,,,db6ea7e3-dec5-4d5b-a721-2542e8026618,529,,"[81.9, 77.1]",69153,12,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,"Antonio Pacheco D""Agosti",25904.0,Center Attacking Midfield,28,Albacete,608,['7b1bf5fc-2442-4b4b-8560-9ad44733974c'],11,,,,,,,,,,,,,,,,,,Albacete,608,00:12:11.277,Ball Receipt*,,2004/2005
,,,,,,,,,,,,,,,,,,,,,,,,,,,774e9ab7-0aa5-49e2-9d6a-c20274302211,532,,"[89.2, 60.9]",69153,12,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Pablo Redondo Martínez,26412.0,Right Wing,28,Albacete,608,['ccd5f5b6-eaf6-4e15-a595-c8d8df1d7577'],13,,,,,,,,,,,,,,,,,,Albacete,608,00:12:13.628,Ball Receipt*,,2004/2005
,,,,,,,,,,,,,,,,,,,,,,,,,,,06988337-bf95-42d5-a237-367fd5da7d08,535,,"[79.3, 72.6]",69153,12,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,"Antonio Pacheco D""Agosti",25904.0,Center Attacking Midfield,28,Albacete,608,['b7c83e37-f27a-4187-803f-53edae91dc4a'],14,,,,,,,,,,,,,,,,,,Albacete,608,00:12:14.602,Ball Receipt*,,2004/2005
,,,,,,,,,,,,,,,,,,,,,,,,,,,2a3b8f38-08a9-4d29-a2ba-67f33e36cd8e,539,,"[89.0, 58.6]",69153,12,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,David Sánchez Rodríguez,26413.0,Right Center Midfield,28,Albacete,608,['5454551c-e4b0-4f08-a204-ca5cc7606782'],16,,,,,,,,,,,,,,,,,,Albacete,608,00:12:16.328,Ball Receipt*,,2004/2005
Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,8c98cb13-4b85-4269-9d8a-bc60c4438a3d,552,,"[109.2, 72.4]",69153,13,,,,,,,,,,,,,,,,,,,,,,,,1,From Corner,"Antonio Pacheco D""Agosti",25904.0,Center Attacking Midfield,29,Albacete,608,['c4b37fa3-446d-45bf-a9c2-3247fb0ab419'],0,,,,,,,,,,,,,,,,,,Albacete,608,00:13:00.685,Ball Receipt*,,2004/2005
,,,,,,,,,,,,,,,,,,,,,,,,,,,31858b99-0037-44ec-9cd1-ecfc378eeb5a,562,,"[38.7, 28.5]",69153,14,,,,,,,,,,,,,,,,,,,,,,,,1,From Free Kick,Oleguer Presas Renom,25873.0,Left Center Back,30,Albacete,608,['1538aa8a-b6ef-449c-9d3f-01416fed4fee'],34,,,,,,,,,,,,,,,,,,Barcelona,217,00:14:34.708,Ball Receipt*,,2004/2005
,,,,,,,,,,,,,,,,,,,,,,,,,,,aa5ac87d-60d8-452e-a373-51665b590ebe,568,,"[12.7, 50.0]",69153,14,,,,,,,,,,,,,,,,,,,,,,,,1,From Free Kick,Ronald Louis Gaspercic,26410.0,Goalkeeper,30,Albacete,608,['51a7bca5-441d-4cf4-b727-931e7d7aaca4'],41,,,,,,,,,,,,,,,,,,Albacete,608,00:14:41.101,Ball Receipt*,,2004/2005
,,,,,,,,,,,,,,,,,,,,,,,,,,,37e8cb67-de38-4cdd-ad7b-d0a9610fd108,571,,"[26.6, 53.3]",69153,14,,,,,,,,,,,,,,,,,,,,,,,,1,From Free Kick,Rubén González Rocha,26068.0,Right Center Back,30,Albacete,608,['7201dc2b-9f0e-4fba-860e-9119941a9176'],44,,,,,,,,,,,,,,,,,,Albacete,608,00:14:44.723,Ball Receipt*,,2004/2005
,,,,,,,,,,,,,,,,,,,,,,,,,,,74085b09-eb19-4676-8976-5e13edf0a4d6,578,,"[54.1, 40.1]",69153,14,,,,,,,,,,,,,,,,,,,,,,,,1,From Free Kick,David Sánchez Rodríguez,26413.0,Right Center Midfield,30,Albacete,608,['357bbf1a-90f6-48b3-b47a-55ae3a97777d'],50,,,,,,,,,,,,,,,,,,Albacete,608,00:14:50.265,Ball Receipt*,,2004/2005
Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,5529639d-aea2-4ff5-a660-e6fbb4c21bb6,580,,"[68.4, 41.3]",69153,14,,,,,,,,,,,,,,,,,,,,,,,,1,From Free Kick,Mikel Aguirregomezkorta Larrea,26415.0,Center Forward,30,Albacete,608,['15b0c527-5454-4b7f-bc01-56095419550a'],53,,,,,,,,,,,,,,,,,,Albacete,608,00:14:53.153,Ball Receipt*,,2004/2005
,,,,,,,,,,,,,,,,,,,,,,,,,,,240313b9-f406-43b5-878a-62925bf9b78d,583,,"[80.4, 73.3]",69153,14,,,,,,,,,,,,,,,,,,,,,,,,1,From Free Kick,"Antonio Pacheco D""Agosti",25904.0,Center Attacking Midfield,30,Albacete,608,['6f4f33c6-870c-44d4-af74-0d1e45526fc0'],56,,,,,,,,,,,,,,,,,,Albacete,608,00:14:56.838,Ball Receipt*,,2004/2005
,,,,,,,,,,,,,,,,,,,,,,,,,,,61d7ebf1-74c0-4350-893b-24cc8b82180a,590,,"[50.5, 3.1]",69153,15,,,,,,,,,,,,,,,,,,,,,,,,1,From Free Kick,Ronaldo de Assis Moreira,25879.0,Left Wing,30,Albacete,608,['4c58f5e3-05ab-46ca-8ab4-2bd8bc25d036'],1,,,,,,,,,,,,,,,,,,Barcelona,217,00:15:01.470,Ball Receipt*,,2004/2005
,,,,,,,,,,,,,,,,,,,,,,,,,,,dcdddd25-39e1-403a-a11e-6d0a0b756218,598,,"[84.4, 78.3]",69153,15,,,,,,,,,,,,,,,,,,,,,,,,1,From Free Kick,"Antonio Pacheco D""Agosti",25904.0,Center Attacking Midfield,30,Albacete,608,['0f583aba-ee30-4aa3-b3cc-c69a9e0bc54c'],6,,,,,,,,,,,,,,,,,,Albacete,608,00:15:06.280,Ball Receipt*,,2004/2005
Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,61dd2e62-9c29-455f-9316-0cd86b2a9262,601,,"[90.5, 72.0]",69153,15,,,,,,,,,,,,,,,,,,,,,,,,1,From Free Kick,Pablo Redondo Martínez,26412.0,Right Wing,30,Albacete,608,['02442fe4-79a5-4216-889b-a893b1a3f62f'],6,,,,,,,,,,,,,,,,,,Albacete,608,00:15:06.868,Ball Receipt*,,2004/2005
Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,4d4a17a5-fc23-4c43-818d-1c767cf18060,604,,"[116.1, 66.3]",69153,15,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Pablo Redondo Martínez,26412.0,Right Wing,31,Albacete,608,['e54cba00-7196-464f-bb3a-a6f03a68b4de'],25,,,,,,,,,,,,,,,,,,Albacete,608,00:15:25.638,Ball Receipt*,,2004/2005
,,,,,,,,,,,,,,,,,,,,,,,,,,,4acaf00a-ebd6-4a73-8eb7-bd65a82269ad,607,,"[61.9, 66.6]",69153,16,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Gaspar Gálvez Burgos,25899.0,Left Center Midfield,33,Albacete,608,['afaaea66-9c87-4466-9bf6-9565eb4015e3'],7,,,,,,,,,,,,,,,,,,Albacete,608,00:16:07.662,Ball Receipt*,,2004/2005
,,,,,,,,,,,,,,,,,,,,,,,,,,,52672276-7b22-48b5-97b5-9bc0fb4ee3f9,610,,"[53.9, 77.7]",69153,16,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Óscar Montiel Marín,26411.0,Right Back,33,Albacete,608,['f1f6c85d-8191-4660-b9ed-a550213e2433'],8,,,,,,,,,,,,,,,,,,Albacete,608,00:16:08.350,Ball Receipt*,,2004/2005
Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,6e85a87b-7708-4505-a82d-f53d917ba5b8,613,,"[85.6, 72.0]",69153,16,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Pablo Redondo Martínez,26412.0,Right Wing,33,Albacete,608,['aef3084f-364d-4bc9-8b77-20fdb14df39b'],10,,,,,,,,,,,,,,,,,,Albacete,608,00:16:10.608,Ball Receipt*,,2004/2005
,,,,,,,,,,,,,,,,,,,,,,,,,,,c149b4ae-88d6-4eb6-8e5c-4df59be884d6,621,,"[51.1, 5.8]",69153,16,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Ronaldo de Assis Moreira,25879.0,Left Wing,34,Barcelona,217,['4329b788-38ee-4864-8358-7e6b604f8672'],14,,,,,,,,,,,,,,,,,,Barcelona,217,00:16:14.309,Ball Receipt*,,2004/2005
,,,,,,,,,,,,,,,,,,,,,,,,,,,9e1e8863-4ccb-407a-80bb-37441775bf03,624,,"[53.2, 19.3]",69153,16,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Xavier Hernández Creus,20131.0,Left Center Midfield,34,Barcelona,217,['06ecf1f6-a947-41c1-8255-61c417854b5c'],15,,,,,,,,,,,,,,,,,,Barcelona,217,00:16:15.256,Ball Receipt*,,2004/2005
,,,,,,,,,,,,,,,,,,,,,,,,,,,a3c5ce2f-7b42-4c78-b504-a6ada88341b6,631,,"[53.4, 51.2]",69153,16,,,,,,,,,,,,,,,,,,,,,,,,1,From Free Kick,Rafael Márquez Álvarez,5558.0,Center Defensive Midfield,35,Barcelona,217,['963473c4-b62c-429a-a647-503f9e854f57'],29,,,,,,,,,,,,,,,,,,Barcelona,217,00:16:29.130,Ball Receipt*,,2004/2005
,,,,,,,,,,,,,,,,,,,,,,,,,,,6c1ce9c5-d432-431b-8179-76e76b706ab8,634,,"[81.0, 78.5]",69153,16,,,,,,,,,,,,,,,,,,,,,,,,1,From Free Kick,Damià Abella Pérez,25896.0,Right Back,35,Barcelona,217,['ccb0f12b-a075-42d3-99b3-7b035f838833'],34,,,,,,,,,,,,,,,,,,Barcelona,217,00:16:34.616,Ball Receipt*,,2004/2005
,,,,,,,,,,,,,,,,,,,,,,,,,,,8ee87f60-eba4-45ee-9f2b-bf7a02cbbe9b,637,,"[70.0, 64.9]",69153,16,,,,,,,,,,,,,,,,,,,,,,,,1,From Free Kick,Rafael Márquez Álvarez,5558.0,Center Defensive Midfield,35,Barcelona,217,['0190cfbd-76a1-4cea-b840-03096019856e'],35,,,,,,,,,,,,,,,,,,Barcelona,217,00:16:35.723,Ball Receipt*,,2004/2005
,,,,,,,,,,,,,,,,,,,,,,,,,,,a5e163d4-863e-4db4-bb58-9ce48d513f20,641,,"[81.0, 78.1]",69153,16,,,,,,,,,,,,,,,,,,,,,,,,1,From Free Kick,Damià Abella Pérez,25896.0,Right Back,35,Barcelona,217,['9e9be50e-be23-4c3b-94f1-f1baa62d9ad5'],37,,,,,,,,,,,,,,,,,,Barcelona,217,00:16:37.622,Ball Receipt*,,2004/2005
,,,,,,,,,,,,,,,,,,,,,,,,,,,d4d91cdd-42f4-470e-95cf-00d217f543c1,651,,"[49.1, 77.5]",69153,16,,,,,,,,,,,,,,,,,,,,,,,,1,From Free Kick,Óscar Montiel Marín,26411.0,Right Back,35,Barcelona,217,['17255049-44fc-4497-bbd8-177ddc6f4e01'],52,,,,,,,,,,,,,,,,,,Albacete,608,00:16:52.967,Ball Receipt*,,2004/2005
,,,,,,,,,,,,,,,,,,,,,,,,,,,50c330b4-e38d-4b3e-9944-b7dddbc0914b,660,,"[77.0, 4.8]",69153,17,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Giovanni van Bronckhorst,17797.0,Left Back,36,Barcelona,217,"['62c05e31-e211-439a-8131-57c05c016a5c', 'f942e6d2-e8e0-47e2-86aa-3b54be8fe1cb']",14,,,,,,,,,,,,,,,,,,Barcelona,217,00:17:14.475,Ball Receipt*,True,2004/2005
,,,,,,,,,,,,,,,,,,,,,,,,,,,f05e7cfb-52eb-4f8d-9977-8465d0086493,664,,"[45.5, 47.4]",69153,17,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,David Sánchez Rodríguez,26413.0,Right Center Midfield,37,Albacete,608,['1abf1491-7dac-48c9-86f4-a7e4772b2687'],16,,,,,,,,,,,,,,,,,,Albacete,608,00:17:16.830,Ball Receipt*,,2004/2005
,,,,,,,,,,,,,,,,,,,,,,,,,,,2bd5450f-ad04-4c4e-b31d-b48abbb16073,667,,"[32.9, 68.7]",69153,17,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Óscar Montiel Marín,26411.0,Right Back,37,Albacete,608,['c438aa2a-c9b3-4f90-b29c-6df773563e30'],18,,,,,,,,,,,,,,,,,,Albacete,608,00:17:18.909,Ball Receipt*,,2004/2005
Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,71d05280-8354-4ec8-aa50-15ef7da0a19a,670,,"[84.6, 65.9]",69153,17,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Mikel Aguirregomezkorta Larrea,26415.0,Center Forward,37,Albacete,608,['1a6d73f7-385b-42c7-a3e1-0f6cc63b1532'],22,,,,,,,,,,,,,,,,,,Albacete,608,00:17:22.716,Ball Receipt*,,2004/2005
,,,,,,,,,,,,,,,,,,,,,,,,,,,2c05eeaa-0cec-4ed3-a8c1-928ed32207e0,672,,"[44.0, 6.0]",69153,17,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Giovanni van Bronckhorst,17797.0,Left Back,38,Barcelona,217,['889b3b65-c7d0-45c5-97b3-cd4e0a0493b0'],23,,,,,,,,,,,,,,,,,,Barcelona,217,00:17:23.815,Ball Receipt*,,2004/2005
Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,3bfb8e32-fe22-4d43-bf90-3248a4c25cdf,677,,"[57.7, 60.2]",69153,17,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Gaspar Gálvez Burgos,25899.0,Left Center Midfield,38,Barcelona,217,['3eca9378-2578-40e9-ab12-aee7055509e4'],28,,,,,,,,,,,,,,,,,,Albacete,608,00:17:28.710,Ball Receipt*,,2004/2005
,,,,,,,,,,,,,,,,,,,,,,,,,,,4cd0afbe-4c34-4eb5-bcf8-2687cb762129,681,,"[73.0, 14.2]",69153,17,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Ronaldo de Assis Moreira,25879.0,Left Wing,38,Barcelona,217,['95121b92-f0c5-43ce-9c1f-9a4e96b13c1d'],30,,,,,,,,,,,,,,,,,,Barcelona,217,00:17:30.876,Ball Receipt*,,2004/2005
,,,,,,,,,,,,,,,,,,,,,,,,,,,5dc425de-e8e2-4183-93bf-19e43fab1daa,684,,"[84.7, 29.8]",69153,17,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Samuel Eto''o Fils,19298.0,Center Forward,38,Barcelona,217,['1f666ff6-ef68-40f2-9187-03d89dd98fb1'],33,,,,,,,,,,,,,,,,,,Barcelona,217,00:17:33.377,Ball Receipt*,,2004/2005
,,,,,,,,,,,,,,,,,,,,,,,,,,,07576d12-9c7b-4f83-b726-861e063935cf,688,,"[101.1, 9.6]",69153,17,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Giovanni van Bronckhorst,17797.0,Left Back,38,Barcelona,217,['f80c5b9a-12ae-4dd2-a676-b3091fa60878'],38,,,,,,,,,,,,,,,,,,Barcelona,217,00:17:38.184,Ball Receipt*,,2004/2005
,,,,,,,,,,,,,,,,,,,,,,,,,,,2661941b-af8d-4979-8534-7a9da34b5cb7,694,,"[55.4, 77.9]",69153,17,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,"Antonio Pacheco D""Agosti",25904.0,Center Attacking Midfield,39,Albacete,608,['fcc2bd1d-7fb3-4f8b-9dd8-2f7c9f7eb078'],44,,,,,,,,,,,,,,,,,,Albacete,608,00:17:44.040,Ball Receipt*,,2004/2005
,,,,,,,,,,,,,,,,,,,,,,,,,,,f1f0df68-9354-4474-b0f7-b88753466d35,698,,"[67.4, 57.3]",69153,17,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Mikel Aguirregomezkorta Larrea,26415.0,Center Forward,39,Albacete,608,['c41e2058-5759-4ce8-8ac3-c58e82aa844f'],47,,,,,,,,,,,,,,,,,,Albacete,608,00:17:47.260,Ball Receipt*,,2004/2005
,,,,,,,,,,,,,,,,,,,,,,,,,,,7188cfe9-0252-4eef-a8c5-48253ef143bf,701,,"[60.4, 59.0]",69153,17,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,"Antonio Pacheco D""Agosti",25904.0,Center Attacking Midfield,39,Albacete,608,['27844150-91a0-44ed-98f2-c1b22cb03a3a'],48,,,,,,,,,,,,,,,,,,Albacete,608,00:17:48.730,Ball Receipt*,,2004/2005
,,,,,,,,,,,,,,,,,,,,,,,,,,,5908df67-19b0-49b7-9704-e692d198089a,704,,"[65.5, 37.6]",69153,17,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,David Sánchez Rodríguez,26413.0,Right Center Midfield,39,Albacete,608,['3b53d840-0307-4d79-98b2-cb0bae5ae861'],51,,,,,,,,,,,,,,,,,,Albacete,608,00:17:51.276,Ball Receipt*,,2004/2005
,,,,,,,,,,,,,,,,,,,,,,,,,,,2bab29f1-fdfe-46ce-a68d-1ef0b384b4e0,712,,"[104.1, 63.6]",69153,18,,,,,,,,,,,,,,,,,,,,,,,,1,From Counter,Samuel Eto''o Fils,19298.0,Center Forward,40,Barcelona,217,"['698ab93d-292c-4f09-95f9-22023682be1f', '7422812b-baf5-4b0c-b031-60c5b46af2e5']",0,,,,,,,,,,,,,,,,,,Barcelona,217,00:18:00.330,Ball Receipt*,True,2004/2005
,,,,,,,,,,,,,,,,,,,,,,,,,,,3c7fb207-48fa-4414-882a-b39d6f31ffce,717,,"[41.3, 60.9]",69153,18,,,,,,,,,,,,,,,,,,,,,,,,1,From Keeper,Gaspar Gálvez Burgos,25899.0,Left Center Midfield,42,Albacete,608,['642554d5-9230-4f3f-87f8-e6e221c07cf1'],7,,,,,,,,,,,,,,,,,,Albacete,608,00:18:07.844,Ball Receipt*,,2004/2005
,,,,,,,,,,,,,,,,,,,,,,,,,,,be84f459-a31b-4a33-95e8-86475dda0dd4,720,,"[44.2, 75.4]",69153,18,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Pablo Redondo Martínez,26412.0,Right Wing,43,Albacete,608,"['73d9cd13-492b-4483-8d5a-63c15b2dac25', '97eafd36-7207-4bfe-a3f7-76d0ce1b9325']",9,,,,,,,,,,,,,,,,,,Albacete,608,00:18:09.982,Ball Receipt*,True,2004/2005
,,,,,,,,,,,,,,,,,,,,,,,,,,,7d6c3426-da13-45fa-bdd7-d431d37ce569,723,,"[28.5, 53.1]",69153,18,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Rubén González Rocha,26068.0,Right Center Back,44,Albacete,608,['37966635-692c-4954-ba83-e47a6bdfa759'],14,,,,,,,,,,,,,,,,,,Albacete,608,00:18:14.593,Ball Receipt*,,2004/2005
,,,,,,,,,,,,,,,,,,,,,,,,,,,0bc09469-2707-40cd-a3bd-11666120ba45,729,,"[69.2, 50.8]",69153,18,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Anderson Luís de Souza,19757.0,Right Center Midfield,46,Barcelona,217,['f170d172-473d-4688-973e-2ec1fc9393fd'],19,,,,,,,,,,,,,,,,,,Barcelona,217,00:18:19.034,Ball Receipt*,,2004/2005
,,,,,,,,,,,,,,,,,,,,,,,,,,,031e4af3-e10d-4d8d-910a-95a61a5e8f0e,731,,"[63.1, 74.3]",69153,18,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Damià Abella Pérez,25896.0,Right Back,46,Barcelona,217,['64b05c7c-ed1b-4da2-8cf3-1be21c366ee2'],21,,,,,,,,,,,,,,,,,,Barcelona,217,00:18:21.246,Ball Receipt*,,2004/2005
