ball_receipt_outcome,ball_recovery_recovery_failure,carry_end_location,clearance_aerial_won,clearance_body_part,clearance_head,clearance_left_foot,clearance_right_foot,counterpress,dribble_nutmeg,dribble_outcome,dribble_overrun,duel_outcome,duel_type,duration,foul_committed_advantage,foul_committed_card,foul_committed_offensive,foul_committed_type,foul_won_advantage,foul_won_defensive,goalkeeper_body_part,goalkeeper_end_location,goalkeeper_outcome,goalkeeper_position,goalkeeper_shot_saved_off_target,goalkeeper_technique,goalkeeper_type,id,index,interception_outcome,location,match_id,minute,off_camera,out,pass_aerial_won,pass_angle,pass_assisted_shot_id,pass_body_part,pass_cross,pass_deflected,pass_end_location,pass_goal_assist,pass_height,pass_length,pass_no_touch,pass_outcome,pass_outswinging,pass_recipient,pass_recipient_id,pass_shot_assist,pass_straight,pass_switch,pass_technique,pass_through_ball,pass_type,period,play_pattern,player,player_id,position,possession,possession_team,possession_team_id,related_events,second,shot_aerial_won,shot_body_part,shot_end_location,shot_first_time,shot_freeze_frame,shot_key_pass_id,shot_one_on_one,shot_open_goal,shot_outcome,shot_saved_off_target,shot_statsbomb_xg,shot_technique,shot_type,substitution_outcome,substitution_outcome_id,substitution_replacement,substitution_replacement_id,tactics,team,team_id,timestamp,type,under_pressure,season_name
Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,cf3a19a4-02bb-4bcc-b7b5-1132caa7dd37,3896,,"[86.1, 22.5]",69253,81,,,,,,,,,,,,,,,,,,,,,,,,2,From Kick Off,Ewerthon Henrique de Souza,25916.0,Left Center Forward,168,Real Zaragoza,395,['b3931a59-6120-4f9d-bcb8-2b50f72628a5'],9,,,,,,,,,,,,,,,,,,,Real Zaragoza,395,00:36:09.556,Ball Receipt*,,2009/2010
,,,,,,,,,,,,,,,,,,,,,,,,,,,,97620059-0bd7-46c0-a5f9-971ff3bfde35,3901,,"[42.7, 69.5]",69253,81,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Sergio Busquets i Burgos,5203.0,Center Defensive Midfield,169,Barcelona,217,['090d897c-7fc5-4902-aaf2-c4577d186db0'],12,,,,,,,,,,,,,,,,,,,Barcelona,217,00:36:12.195,Ball Receipt*,,2009/2010
,,,,,,,,,,,,,,,,,,,,,,,,,,,,638ee057-c0ea-434e-a33c-1a8944f45d7e,3904,,"[34.4, 54.2]",69253,81,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Dmytro Chygrynskiy,18608.0,Left Center Back,169,Barcelona,217,['2c18df13-ed4a-4088-9d91-c9e0e2b10d5f'],14,,,,,,,,,,,,,,,,,,,Barcelona,217,00:36:14.487,Ball Receipt*,,2009/2010
,,,,,,,,,,,,,,,,,,,,,,,,,,,,bfcf84cf-3291-41e4-8de9-7189f0606150,3907,,"[44.8, 14.1]",69253,81,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Maxwell Scherrer Cabelino Andrade,26613.0,Left Back,169,Barcelona,217,['e6235a64-5910-444b-b6c8-e31445dbb885'],18,,,,,,,,,,,,,,,,,,,Barcelona,217,00:36:18.547,Ball Receipt*,,2009/2010
,,,,,,,,,,,,,,,,,,,,,,,,,,,,65d248b2-844a-46c7-8444-b14793718a29,3910,,"[43.6, 28.0]",69253,81,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Dmytro Chygrynskiy,18608.0,Left Center Back,169,Barcelona,217,['70444b82-29f9-4242-9cd0-48bfa4ea706b'],20,,,,,,,,,,,,,,,,,,,Barcelona,217,00:36:20.610,Ball Receipt*,,2009/2010
,,,,,,,,,,,,,,,,,,,,,,,,,,,,137b50a3-641a-48aa-b959-70d8d4f0cfae,3913,,"[43.8, 62.6]",69253,81,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Rafael Márquez Álvarez,5558.0,Right Center Back,169,Barcelona,217,['685f4167-e1b5-4cc8-919d-dd405a2b81d7'],25,,,,,,,,,,,,,,,,,,,Barcelona,217,00:36:25.668,Ball Receipt*,,2009/2010
,,,,,,,,,,,,,,,,,,,,,,,,,,,,cdc617b3-eaeb-4f91-8bf8-dc96e462198b,3917,,"[44.8, 40.0]",69253,81,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Dmytro Chygrynskiy,18608.0,Left Center Back,169,Barcelona,217,['e242801e-9519-4157-a8f4-60ef17ed1df0'],29,,,,,,,,,,,,,,,,,,,Barcelona,217,00:36:29.495,Ball Receipt*,,2009/2010
,,,,,,,,,,,,,,,,,,,,,,,,,,,,b06639a9-ecd6-439b-a2c5-bdeddddf8849,3920,,"[59.1, 27.2]",69253,81,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Seydou Kéita,20169.0,Right Center Midfield,169,Barcelona,217,['a7cb88f8-9ce6-46ea-8c01-ea9f56a1ebb6'],33,,,,,,,,,,,,,,,,,,,Barcelona,217,00:36:33.047,Ball Receipt*,,2009/2010
,,,,,,,,,,,,,,,,,,,,,,,,,,,,133952fd-412d-41bc-9aca-572d52292de1,3923,,"[41.6, 29.7]",69253,81,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Dmytro Chygrynskiy,18608.0,Left Center Back,169,Barcelona,217,['478c37f9-b63b-4f44-9785-f057acf19ffd'],34,,,,,,,,,,,,,,,,,,,Barcelona,217,00:36:34.936,Ball Receipt*,,2009/2010
,,,,,,,,,,,,,,,,,,,,,,,,,,,,0b61c6fd-b8b7-411f-81f8-5284125da5fc,3926,,"[72.2, 77.5]",69253,81,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Carles Puyol i Saforcada,20125.0,Right Back,169,Barcelona,217,['2967b844-1932-4140-b709-e983f46a22ca'],38,,,,,,,,,,,,,,,,,,,Barcelona,217,00:36:38.931,Ball Receipt*,,2009/2010
,,,,,,,,,,,,,,,,,,,,,,,,,,,,f653d8cd-c8db-4a3d-91fa-0508d05a5f5c,3929,,"[63.6, 63.9]",69253,81,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Xavier Hernández Creus,20131.0,Left Center Midfield,169,Barcelona,217,['f5e022b0-b26b-4659-acfc-4881868acd2b'],40,,,,,,,,,,,,,,,,,,,Barcelona,217,00:36:40.887,Ball Receipt*,,2009/2010
Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,5d673d80-9174-4414-a396-d2e8e9cf2ed1,3932,,"[107.2, 27.0]",69253,81,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Bojan Krkíc Pérez,4913.0,Center Forward,169,Barcelona,217,['0ad0522d-1864-4e4f-b342-a3cc9e0e8cb0'],46,,,,,,,,,,,,,,,,,,,Barcelona,217,00:36:46.089,Ball Receipt*,,2009/2010
,,,,,,,,,,,,,,,,,,,,,,,,,,,,32ed80dc-e83a-4c1e-b3be-6a5884362f76,3935,,"[28.7, 54.0]",69253,82,,,,,,,,,,,,,,,,,,,,,,,,2,From Free Kick,Pablo Amo Aguado,26708.0,Right Center Back,170,Real Zaragoza,395,['3459fd73-85aa-45a9-9383-8fe0d6198a43'],25,,,,,,,,,,,,,,,,,,,Real Zaragoza,395,00:37:25.358,Ball Receipt*,,2009/2010
,,,,,,,,,,,,,,,,,,,,,,,,,,,,8ee2df24-4148-4ef3-ab2e-0c33a14860f2,3937,,"[43.4, 52.8]",69253,82,,,,,,,,,,,,,,,,,,,,,,,,2,From Free Kick,Gabriel Fernández Arenas,6384.0,Right Defensive Midfield,170,Real Zaragoza,395,['7a1a19df-5896-438b-9098-473cea08b031'],27,,,,,,,,,,,,,,,,,,,Real Zaragoza,395,00:37:27.641,Ball Receipt*,,2009/2010
,,,,,,,,,,,,,,,,,,,,,,,,,,,,0b278dec-ab71-49f4-8fce-257a2e33719f,3940,,"[57.2, 77.1]",69253,82,,,,,,,,,,,,,,,,,,,,,,,,2,From Free Kick,Rubén Martín Pulido,26062.0,Right Back,170,Real Zaragoza,395,['7a9b9e12-6d92-4369-a47f-e2b3317a1c4f'],33,,,,,,,,,,,,,,,,,,,Real Zaragoza,395,00:37:33.231,Ball Receipt*,,2009/2010
,,,,,,,,,,,,,,,,,,,,,,,,,,,,b5d33570-fe7e-424a-b0c4-10445be19ad9,3944,,"[70.0, 68.3]",69253,82,,,,,,,,,,,,,,,,,,,,,,,,2,From Free Kick,Ángel Lafita Castillo,26020.0,Right Center Forward,170,Real Zaragoza,395,['4b82ea16-5893-4318-989b-4e3a935c2cbe'],35,,,,,,,,,,,,,,,,,,,Real Zaragoza,395,00:37:35.733,Ball Receipt*,,2009/2010
,,,,,,,,,,,,,,,,,,,,,,,,,,,,395f6452-075a-42cc-9f46-4562b93fd6a1,3947,,"[79.3, 45.0]",69253,82,,,,,,,,,,,,,,,,,,,,,,,,2,From Free Kick,Ewerthon Henrique de Souza,25916.0,Left Center Forward,170,Real Zaragoza,395,['5b25a65a-6fc5-4801-920a-00d491bc300c'],37,,,,,,,,,,,,,,,,,,,Real Zaragoza,395,00:37:37.815,Ball Receipt*,,2009/2010
,,,,,,,,,,,,,,,,,,,,,,,,,,,,688c7df9-13a8-47a4-89ce-bf32960803b6,3950,,"[44.3, 35.2]",69253,82,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Andrés Iniesta Luján,5216.0,Left Wing,171,Barcelona,217,['567f825f-36f2-4fca-a1ca-44cb53916f79'],40,,,,,,,,,,,,,,,,,,,Barcelona,217,00:37:40.467,Ball Receipt*,,2009/2010
,,,,,,,,,,,,,,,,,,,,,,,,,,,,fe28938d-ef8c-472d-b8aa-c9ed761df159,3953,,"[44.3, 24.8]",69253,82,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Sergio Busquets i Burgos,5203.0,Center Defensive Midfield,171,Barcelona,217,['a72c95cc-a719-4ab1-9b5d-c213343c3ccc'],41,,,,,,,,,,,,,,,,,,,Barcelona,217,00:37:41.727,Ball Receipt*,,2009/2010
,,,,,,,,,,,,,,,,,,,,,,,,,,,,506e4202-b814-47f5-9abb-1776e805f321,3957,,"[55.8, 15.1]",69253,82,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Jeffren Isaac Suárez Bermúdez,26624.0,Left Center Midfield,171,Barcelona,217,['2ce346b8-4c5c-40cc-966d-102bd005d586'],44,,,,,,,,,,,,,,,,,,,Barcelona,217,00:37:44.534,Ball Receipt*,,2009/2010
,,,,,,,,,,,,,,,,,,,,,,,,,,,,3e215da1-4e0c-4715-81af-dd223f42d2f3,3967,,"[43.0, 9.8]",69253,82,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Maxwell Scherrer Cabelino Andrade,26613.0,Left Back,171,Barcelona,217,['34180652-813d-4290-867a-c59edf9136c9'],54,,,,,,,,,,,,,,,,,,,Barcelona,217,00:37:54.264,Ball Receipt*,,2009/2010
,,,,,,,,,,,,,,,,,,,,,,,,,,,,cab2833d-70b7-4b66-af38-e82310d651e8,3970,,"[37.1, 29.4]",69253,82,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Dmytro Chygrynskiy,18608.0,Left Center Back,171,Barcelona,217,['33e35230-8b69-4548-a43c-a2f961b6ed15'],56,,,,,,,,,,,,,,,,,,,Barcelona,217,00:37:56.822,Ball Receipt*,,2009/2010
,,,,,,,,,,,,,,,,,,,,,,,,,,,,bdf262c5-6abc-47ab-8f4a-4cf5dae67817,3973,,"[52.3, 20.5]",69253,83,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Sergio Busquets i Burgos,5203.0,Center Defensive Midfield,171,Barcelona,217,['f589c20f-de76-4b8b-94db-f71a6478652c'],1,,,,,,,,,,,,,,,,,,,Barcelona,217,00:38:01.546,Ball Receipt*,,2009/2010
,,,,,,,,,,,,,,,,,,,,,,,,,,,,56a49efe-102c-403d-a16d-8983b2e1dec7,3976,,"[50.3, 64.1]",69253,83,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Rafael Márquez Álvarez,5558.0,Right Center Back,171,Barcelona,217,['2fee14cc-4e29-4853-8f50-516de2819590'],5,,,,,,,,,,,,,,,,,,,Barcelona,217,00:38:05.359,Ball Receipt*,,2009/2010
,,,,,,,,,,,,,,,,,,,,,,,,,,,,9a339d04-dac7-4a42-9888-bd01f688aa71,3979,,"[72.2, 63.4]",69253,83,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Andrés Iniesta Luján,5216.0,Left Wing,171,Barcelona,217,['1a58cd35-603e-48f6-b53b-183d297f7451'],8,,,,,,,,,,,,,,,,,,,Barcelona,217,00:38:08.014,Ball Receipt*,,2009/2010
,,,,,,,,,,,,,,,,,,,,,,,,,,,,8b85cda2-8532-4193-8d99-bcf96e8ded41,3982,,"[80.0, 78.1]",69253,83,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Carles Puyol i Saforcada,20125.0,Right Back,171,Barcelona,217,['3e0ecdb5-73eb-4cfe-aefb-54ee66aa1728'],9,,,,,,,,,,,,,,,,,,,Barcelona,217,00:38:09.580,Ball Receipt*,,2009/2010
,,,,,,,,,,,,,,,,,,,,,,,,,,,,570c29e1-2f7f-4f2c-81ee-305266c4c0aa,3985,,"[56.3, 70.4]",69253,83,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Rafael Márquez Álvarez,5558.0,Right Center Back,171,Barcelona,217,['8e060a5e-4c46-4ee3-b35c-a373ffd0af42'],10,,,,,,,,,,,,,,,,,,,Barcelona,217,00:38:10.344,Ball Receipt*,,2009/2010
,,,,,,,,,,,,,,,,,,,,,,,,,,,,c185e2d9-cb99-4096-a361-629185997ad4,3988,,"[22.9, 29.4]",69253,83,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Dmytro Chygrynskiy,18608.0,Left Center Back,171,Barcelona,217,['68ec1d87-d66e-4c52-9d25-62034288ce17'],19,,,,,,,,,,,,,,,,,,,Barcelona,217,00:38:19.623,Ball Receipt*,,2009/2010
,,,,,,,,,,,,,,,,,,,,,,,,,,,,dab40598-3c4b-4ce3-9aa9-4c7097cd8c3a,3991,,"[44.4, 5.8]",69253,83,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Maxwell Scherrer Cabelino Andrade,26613.0,Left Back,171,Barcelona,217,['6c94c922-6e92-4a44-937b-4007f416a862'],23,,,,,,,,,,,,,,,,,,,Barcelona,217,00:38:23.668,Ball Receipt*,,2009/2010
,,,,,,,,,,,,,,,,,,,,,,,,,,,,0a10b63e-3036-4a1c-9eda-285167bb5be1,3994,,"[50.8, 19.2]",69253,83,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Seydou Kéita,20169.0,Right Center Midfield,171,Barcelona,217,['c2ce1eb5-0922-49c9-8740-6090d8a2b1c1'],25,,,,,,,,,,,,,,,,,,,Barcelona,217,00:38:25.525,Ball Receipt*,,2009/2010
,,,,,,,,,,,,,,,,,,,,,,,,,,,,8627d5f0-2f07-4ae7-90c7-9da606273b75,3997,,"[71.4, 4.4]",69253,83,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Jeffren Isaac Suárez Bermúdez,26624.0,Left Center Midfield,171,Barcelona,217,['8075f3b7-cac0-4d37-b147-064a23c0c029'],29,,,,,,,,,,,,,,,,,,,Barcelona,217,00:38:29.577,Ball Receipt*,,2009/2010
,,,,,,,,,,,,,,,,,,,,,,,,,,,,f75c45a0-4e46-4fc3-97da-11ba9e13b7d0,4001,,"[64.7, 17.5]",69253,83,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Seydou Kéita,20169.0,Right Center Midfield,171,Barcelona,217,['2e4fe1fa-d71d-4d08-9afd-3144e96faebb'],31,,,,,,,,,,,,,,,,,,,Barcelona,217,00:38:31.715,Ball Receipt*,,2009/2010
,,,,,,,,,,,,,,,,,,,,,,,,,,,,84cc6c9f-1d3d-4746-a8d3-f7ea2ad65078,4003,,"[50.0, 6.4]",69253,83,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Maxwell Scherrer Cabelino Andrade,26613.0,Left Back,171,Barcelona,217,['f230c8fb-5f72-415f-878b-344d96f12eea'],32,,,,,,,,,,,,,,,,,,,Barcelona,217,00:38:32.763,Ball Receipt*,,2009/2010
,,,,,,,,,,,,,,,,,,,,,,,,,,,,71ab0f5f-b1db-4688-868a-019276b25581,4006,,"[37.1, 27.7]",69253,83,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Dmytro Chygrynskiy,18608.0,Left Center Back,171,Barcelona,217,['035b9c63-f890-46cc-8de1-64b455a56087'],35,,,,,,,,,,,,,,,,,,,Barcelona,217,00:38:35.187,Ball Receipt*,,2009/2010
,,,,,,,,,,,,,,,,,,,,,,,,,,,,f26bf4cd-73a8-44a2-b328-6bc9a285a005,4009,,"[57.5, 45.1]",69253,83,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Sergio Busquets i Burgos,5203.0,Center Defensive Midfield,171,Barcelona,217,['878c4044-8eaf-4091-a2da-eba50c58d643'],38,,,,,,,,,,,,,,,,,,,Barcelona,217,00:38:38.829,Ball Receipt*,,2009/2010
,,,,,,,,,,,,,,,,,,,,,,,,,,,,01c3c084-600b-45d0-8693-2726063ece16,4013,,"[63.1, 34.1]",69253,83,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Seydou Kéita,20169.0,Right Center Midfield,171,Barcelona,217,['1e8c207e-f1f1-4f4f-bbda-c9dd0cf018c2'],42,,,,,,,,,,,,,,,,,,,Barcelona,217,00:38:42.286,Ball Receipt*,,2009/2010
,,,,,,,,,,,,,,,,,,,,,,,,,,,,3b6f4dd5-f2ef-4ea6-a945-23873103ff5b,4016,,"[51.8, 33.3]",69253,83,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Dmytro Chygrynskiy,18608.0,Left Center Back,171,Barcelona,217,['bc646a29-662a-47d6-8c32-31d706d909ff'],43,,,,,,,,,,,,,,,,,,,Barcelona,217,00:38:43.520,Ball Receipt*,,2009/2010
,,,,,,,,,,,,,,,,,,,,,,,,,,,,c2c866a6-d633-47b9-8fda-7649fa12c5bc,4018,,"[58.2, 10.1]",69253,83,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Maxwell Scherrer Cabelino Andrade,26613.0,Left Back,171,Barcelona,217,['7b431b45-06ec-483a-845a-6ff5532d6c29'],45,,,,,,,,,,,,,,,,,,,Barcelona,217,00:38:45.341,Ball Receipt*,,2009/2010
,,,,,,,,,,,,,,,,,,,,,,,,,,,,8f4e9196-b997-4017-a9a6-33a6408aa0e5,4021,,"[42.7, 26.1]",69253,83,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Dmytro Chygrynskiy,18608.0,Left Center Back,171,Barcelona,217,['b2d0c476-829d-4215-a64a-40a937f6982f'],48,,,,,,,,,,,,,,,,,,,Barcelona,217,00:38:48.961,Ball Receipt*,,2009/2010
,,,,,,,,,,,,,,,,,,,,,,,,,,,,c7c560af-7c48-44dd-8dc3-385e969e72b4,4024,,"[69.3, 38.7]",69253,83,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Andrés Iniesta Luján,5216.0,Left Wing,171,Barcelona,217,['2a4d14a0-fbfe-4ac5-84cb-784cd1df1951'],53,,,,,,,,,,,,,,,,,,,Barcelona,217,00:38:53.628,Ball Receipt*,,2009/2010
,,,,,,,,,,,,,,,,,,,,,,,,,,,,c684fbc4-b986-4ffb-a349-9071d69a8029,4030,,"[91.0, 7.7]",69253,84,,,,,,,,,,,,,,,,,,,,,,,,2,From Free Kick,Bojan Krkíc Pérez,4913.0,Center Forward,172,Barcelona,217,['b858be17-33f4-4228-b216-a0c74c276c42'],16,,,,,,,,,,,,,,,,,,,Barcelona,217,00:39:16.313,Ball Receipt*,,2009/2010
,,,,,,,,,,,,,,,,,,,,,,,,,,,,d0a1d779-89ff-4536-a5b5-cd421a7e709f,4036,,"[100.3, 74.6]",69253,84,,,,,,,,,,,,,,,,,,,,,,,,2,From Free Kick,Lionel Andrés Messi Cuccittini,5503.0,Right Wing,172,Barcelona,217,['b592234b-c153-4dac-9565-0ad30db0ce9a'],23,,,,,,,,,,,,,,,,,,,Barcelona,217,00:39:23.573,Ball Receipt*,,2009/2010
,,,,,,,,,,,,,,,,,,,,,,,,,,,,0b8e3d4c-37af-4e67-9ffb-ab838807a9d3,4040,,"[20.2, 20.3]",69253,84,,,,,,,,,,,,,,,,,,,,,,,,2,From Goal Kick,Francisco Pavón Barahona,26215.0,Left Center Back,173,Real Zaragoza,395,['7c70de43-6ad6-47cd-b4c7-7d76114b2749'],38,,,,,,,,,,,,,,,,,,,Real Zaragoza,395,00:39:38.316,Ball Receipt*,,2009/2010
,,,,,,,,,,,,,,,,,,,,,,,,,,,,8c3fcbac-33a7-440c-a22d-b6e43653edd4,4043,,"[38.1, 37.8]",69253,84,,,,,,,,,,,,,,,,,,,,,,,,2,From Goal Kick,Gabriel Fernández Arenas,6384.0,Right Defensive Midfield,173,Real Zaragoza,395,['9db87497-99d2-4c2e-ab69-9e0a260d2a89'],40,,,,,,,,,,,,,,,,,,,Real Zaragoza,395,00:39:40.531,Ball Receipt*,,2009/2010
,,,,,,,,,,,,,,,,,,,,,,,,,,,,ea2efa8b-f2e1-42da-82e6-039de5bccdbc,4047,,"[31.6, 25.9]",69253,84,,,,,,,,,,,,,,,,,,,,,,,,2,From Goal Kick,Francisco Pavón Barahona,26215.0,Left Center Back,173,Real Zaragoza,395,['e1f0b44f-7ec1-4f98-ac43-a7069d7b20f2'],42,,,,,,,,,,,,,,,,,,,Real Zaragoza,395,00:39:42.124,Ball Receipt*,,2009/2010
Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,a4be5048-5d01-436f-8886-b2da436e6d13,4049,,"[41.9, 34.2]",69253,84,,,,,,,,,,,,,,,,,,,,,,,,2,From Goal Kick,Ewerthon Henrique de Souza,25916.0,Left Center Forward,173,Real Zaragoza,395,['ffd5f46c-12d1-4de5-b1ca-a99f631a8726'],44,,,,,,,,,,,,,,,,,,,Real Zaragoza,395,00:39:44.330,Ball Receipt*,,2009/2010
,,,,,,,,,,,,,,,,,,,,,,,,,,,,fea5286f-5488-4855-a5b1-98344c93668c,4051,,"[84.2, 58.0]",69253,84,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Andrés Iniesta Luján,5216.0,Left Wing,174,Barcelona,217,['827de106-6e6c-4aa0-adb8-5dd77ce90abb'],45,,,,,,,,,,,,,,,,,,,Barcelona,217,00:39:45.340,Ball Receipt*,,2009/2010
,,,,,,,,,,,,,,,,,,,,,,,,,,,,e567c70f-75f7-43fa-b9ca-ea78463693a2,4054,,"[106.8, 44.7]",69253,84,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Bojan Krkíc Pérez,4913.0,Center Forward,174,Barcelona,217,['802abc0f-9012-4442-afc7-306c1c109b28'],47,,,,,,,,,,,,,,,,,,,Barcelona,217,00:39:47.321,Ball Receipt*,,2009/2010
,,,,,,,,,,,,,,,,,,,,,,,,,,,,b166c7bc-2b58-417c-851f-02997812c7bc,4060,,"[108.1, 38.5]",69253,85,,,,,,,,,,,,,,,,,,,,,,,,2,From Corner,Seydou Kéita,20169.0,Right Center Midfield,175,Barcelona,217,['4bebadae-262a-426a-b836-26a8f88bfdf9'],13,,,,,,,,,,,,,,,,,,,Barcelona,217,00:40:13.642,Ball Receipt*,,2009/2010
,,,,,,,,,,,,,,,,,,,,,,,,,,,,b5c875cb-2107-4ba5-8cbd-aa2a6d59a243,4064,,"[60.0, 42.3]",69253,86,,,,,,,,,,,,,,,,,,,,,,,,2,From Kick Off,Ángel Lafita Castillo,26020.0,Right Center Forward,176,Real Zaragoza,395,['10b722fa-760f-4c15-98eb-ca09e2b4cbc0'],8,,,,,,,,,,,,,,,,,,,Real Zaragoza,395,00:41:08.049,Ball Receipt*,,2009/2010
,,,,,,,,,,,,,,,,,,,,,,,,,,,,91d7d824-3732-4535-ad20-e69968105e74,4066,,"[45.3, 34.7]",69253,86,,,,,,,,,,,,,,,,,,,,,,,,2,From Kick Off,Gabriel Fernández Arenas,6384.0,Right Defensive Midfield,176,Real Zaragoza,395,['0b52ece2-2a7f-4ea7-ad55-9700b8df80a2'],11,,,,,,,,,,,,,,,,,,,Real Zaragoza,395,00:41:11.051,Ball Receipt*,,2009/2010
,,,,,,,,,,,,,,,,,,,,,,,,,,,,47845ab0-6485-4176-b1cb-3e1aaae4749d,4068,,"[42.6, 6.6]",69253,86,,,,,,,,,,,,,,,,,,,,,,,,2,From Kick Off,Javier Paredes Arango,26429.0,Left Back,176,Real Zaragoza,395,['a9329969-f3e4-4b85-95d1-21882c03e393'],16,,,,,,,,,,,,,,,,,,,Real Zaragoza,395,00:41:16.401,Ball Receipt*,,2009/2010
,,,,,,,,,,,,,,,,,,,,,,,,,,,,031e979a-2bb3-43d3-8b54-c5ed85a47e51,4071,,"[42.7, 17.6]",69253,86,,,,,,,,,,,,,,,,,,,,,,,,2,From Kick Off,Abel Enrique Aguilar Tapia,6192.0,Left Defensive Midfield,176,Real Zaragoza,395,['ba963ed1-d96b-4aec-8aff-8348c37d233a'],17,,,,,,,,,,,,,,,,,,,Real Zaragoza,395,00:41:17.813,Ball Receipt*,,2009/2010
,,,,,,,,,,,,,,,,,,,,,,,,,,,,9c505897-f054-44fc-b35a-5cea5ff48d58,4074,,"[53.9, 6.6]",69253,86,,,,,,,,,,,,,,,,,,,,,,,,2,From Kick Off,Javier Paredes Arango,26429.0,Left Back,176,Real Zaragoza,395,['02a1d07b-0d40-4bbe-b7fb-f838a0e9bf8e'],21,,,,,,,,,,,,,,,,,,,Real Zaragoza,395,00:41:21.810,Ball Receipt*,,2009/2010
,,,,,,,,,,,,,,,,,,,,,,,,,,,,2f32f9f3-b527-4084-8494-e117bdec0a23,4077,,"[86.9, 14.5]",69253,86,,,,,,,,,,,,,,,,,,,,,,,,2,From Kick Off,Ángel Lafita Castillo,26020.0,Right Center Forward,176,Real Zaragoza,395,['dbd7a8b8-0637-4e73-ae33-b99f96b6a544'],27,,,,,,,,,,,,,,,,,,,Real Zaragoza,395,00:41:27.657,Ball Receipt*,,2009/2010
,,,,,,,,,,,,,,,,,,,,,,,,,,,,62b07f64-0b15-409c-9458-3065f3328304,4082,,"[16.2, 56.4]",69253,86,,,,,,,,,,,,,,,,,,,,,,,,2,From Keeper,Rafael Márquez Álvarez,5558.0,Right Center Back,178,Barcelona,217,['41272656-246f-406c-8537-d37a02dd37e6'],35,,,,,,,,,,,,,,,,,,,Barcelona,217,00:41:35.195,Ball Receipt*,,2009/2010
,,,,,,,,,,,,,,,,,,,,,,,,,,,,7252067c-83fd-4e5f-8333-827524271fc0,4085,,"[29.8, 27.7]",69253,86,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Dmytro Chygrynskiy,18608.0,Left Center Back,179,Barcelona,217,['9eb92771-4ab0-4b03-8311-c0088ce4abef'],41,,,,,,,,,,,,,,,,,,,Barcelona,217,00:41:41.935,Ball Receipt*,,2009/2010
,,,,,,,,,,,,,,,,,,,,,,,,,,,,45c6203e-3c84-4790-b184-70ddbb872ae0,4088,,"[50.0, 22.7]",69253,86,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Seydou Kéita,20169.0,Right Center Midfield,180,Barcelona,217,['01246009-42cf-4270-b4da-ba9ffadf64d6'],44,,,,,,,,,,,,,,,,,,,Barcelona,217,00:41:44.692,Ball Receipt*,,2009/2010
