bad_behaviour_card,ball_receipt_outcome,ball_recovery_offensive,ball_recovery_recovery_failure,carry_end_location,clearance_aerial_won,clearance_body_part,clearance_head,clearance_left_foot,clearance_right_foot,counterpress,dribble_nutmeg,dribble_outcome,dribble_overrun,duel_outcome,duel_type,duration,foul_committed_advantage,foul_committed_card,foul_committed_type,foul_won_advantage,foul_won_defensive,goalkeeper_body_part,goalkeeper_end_location,goalkeeper_outcome,goalkeeper_position,goalkeeper_punched_out,goalkeeper_technique,goalkeeper_type,id,index,interception_outcome,location,match_id,minute,miscontrol_aerial_won,off_camera,out,pass_aerial_won,pass_angle,pass_assisted_shot_id,pass_body_part,pass_cross,pass_cut_back,pass_end_location,pass_goal_assist,pass_height,pass_inswinging,pass_length,pass_no_touch,pass_outcome,pass_outswinging,pass_recipient,pass_recipient_id,pass_shot_assist,pass_straight,pass_switch,pass_technique,pass_through_ball,pass_type,period,play_pattern,player,player_id,position,possession,possession_team,possession_team_id,related_events,second,shot_body_part,shot_end_location,shot_first_time,shot_freeze_frame,shot_key_pass_id,shot_one_on_one,shot_open_goal,shot_outcome,shot_statsbomb_xg,shot_technique,shot_type,substitution_outcome,substitution_outcome_id,substitution_replacement,substitution_replacement_id,tactics,team,team_id,timestamp,type,under_pressure,season_name
,,,,"[77.0, 58.8]",,,,,,,,,,,,1.916,,,,,,,,,,,,,d25ac51b-d3fa-4e4c-8544-0bf4af7d592b,1074,,"[69.9, 51.5]",266357,25,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Corner,Lionel Andrés Messi Cuccittini,5503.0,Right Wing,48,Barcelona,217,"['3a454443-3d3c-4de9-af1c-2a25880f4e58', '46665fbc-955f-49d5-b483-84150390f8ea', '63e840ff-4459-4f23-8524-bbdc97268d4e']",40,,,,,,,,,,,,,,,,,Barcelona,217,00:25:40.584,Carry,True,2016/2017
,,,,"[92.7, 75.6]",,,,,,,,,,,,3.1837,,,,,,,,,,,,,17cfac8b-04a5-4931-9a01-f587d39a279c,1079,,"[85.1, 74.8]",266357,25,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Corner,Sergi Roberto Carnicer,6379.0,Right Back,48,Barcelona,217,"['984f1888-5641-4772-996a-f2c9c75a08e6', 'f4cbaa0c-f4d3-492f-965f-9be213abbeaa']",45,,,,,,,,,,,,,,,,,Barcelona,217,00:25:45.357,Carry,,2016/2017
,,,,"[73.3, 72.5]",,,,,,,,,,,,0.374296,,,,,,,,,,,,,002584dd-123c-4c8c-af31-bed3e098bccc,1082,,"[73.3, 75.4]",266357,25,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Corner,André Filipe Tavares Gomes,10802.0,Right Center Midfield,48,Barcelona,217,"['582f7d75-2b42-4f14-bc7c-31063b96e313', 'f72fdce0-fc1e-42ea-a02e-85cefda2bf33']",49,,,,,,,,,,,,,,,,,Barcelona,217,00:25:49.431,Carry,,2016/2017
,,,,"[73.6, 57.5]",,,,,,,,,,,,3.8251,,,,,,,,,,,,,91fb1670-705d-4d0f-8888-698e2376f43b,1085,,"[64.6, 55.2]",266357,25,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Corner,Gerard Piqué Bernabéu,5213.0,Right Center Back,48,Barcelona,217,"['38266b1b-e4b3-4295-846f-b1a63299cfb5', 'cd521d54-2d69-4eae-a055-b2706d9d770c']",51,,,,,,,,,,,,,,,,,Barcelona,217,00:25:51.424,Carry,,2016/2017
,,,,"[106.5, 74.8]",,,,,,,,,,,,3.28,,,,,,,,,,,,,a976eb22-4a9c-409c-876a-1ecfa9f5960d,1088,,"[91.8, 74.7]",266357,25,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Corner,Sergi Roberto Carnicer,6379.0,Right Back,48,Barcelona,217,"['8cb959d8-063c-411e-a09d-f141a5e53887', 'f2e8aba1-d869-44ab-9269-5752c3f2c11a']",57,,,,,,,,,,,,,,,,,Barcelona,217,00:25:57.018,Carry,,2016/2017
,,,,"[111.4, 62.8]",,,,,,,,,,,,1.2386,,,,,,,,,,,,,7991a309-cbc7-48de-a37a-e472f3866de3,1092,,"[107.0, 63.5]",266357,26,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Corner,Arda Turan,11094.0,Left Wing,48,Barcelona,217,"['15c18abb-8be3-460d-8361-0cb5b7eb1daf', '37a7b56a-ff57-4e5a-a526-4a3cba8fb88f', 'cb7f647f-dea0-47f8-bfc4-cb063c1def20']",1,,,,,,,,,,,,,,,,,Barcelona,217,00:26:01.179,Carry,True,2016/2017
,,,,"[35.9, 74.9]",,,,,,,,,,,,0.7577,,,,,,,,,,,,,506575d4-0e07-4c10-82df-ac3383cbf9a5,1097,,"[35.5, 75.7]",266357,26,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Miguel Ángel De las Cuevas Barberá,23991.0,Right Midfield,49,Osasuna,422,"['34a604de-f7b6-492a-9476-104814fa3a3b', 'ecdb5224-92af-40ef-9809-83d3a051e3f3']",9,,,,,,,,,,,,,,,,,Osasuna,422,00:26:09.662,Carry,,2016/2017
,,,,"[44.0, 54.5]",,,,,,,,,,,,0.3524,,,,,,,,,,,,,56b1f3e0-e7d1-4a7b-ad50-52f992090077,1100,,"[40.8, 61.2]",266357,26,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Oier Sanjurjo Mate,23944.0,Right Back,49,Osasuna,422,"['0e1fce8c-0a85-4aad-a440-39bd652ec63b', '9698f885-4588-4f75-9028-c1b30f512da3', 'a68c841c-be41-496d-9d21-90d5d80314f5']",11,,,,,,,,,,,,,,,,,Osasuna,422,00:26:11.563,Carry,True,2016/2017
,,,,"[72.0, 31.2]",,,,,,,,,,,,1.4835,,,,,,,,,,,,,4ca19bc2-9bde-4a1e-ba49-d373b5ee0f91,1109,,"[68.5, 31.2]",266357,27,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Free Kick,Sergio Busquets i Burgos,5203.0,Center Defensive Midfield,50,Barcelona,217,"['ab9b1e19-dff1-4cc0-8975-c677515aa374', 'd1c90501-593d-4137-8ebb-11cfa8666205']",9,,,,,,,,,,,,,,,,,Barcelona,217,00:27:09.669,Carry,,2016/2017
,,,,"[63.0, 20.1]",,,,,,,,,,,,0.0305,,,,,,,,,,,,,dbf0a0a1-e7da-4c1b-a218-2797d1cb534b,1112,,"[62.8, 19.9]",266357,27,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Free Kick,Samuel Yves Umtiti,5492.0,Left Center Back,50,Barcelona,217,"['25ee1666-1bb2-4e62-b754-58d3181e9236', 'ddc45650-6c75-4583-889a-b56d00ae14f8']",13,,,,,,,,,,,,,,,,,Barcelona,217,00:27:13.309,Carry,,2016/2017
,,,,"[63.9, 27.3]",,,,,,,,,,,,2.2448,,,,,,,,,,,,,353e74d4-a532-481c-a06c-e4659d40aebd,1115,,"[63.0, 32.6]",266357,27,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Free Kick,Sergio Busquets i Burgos,5203.0,Center Defensive Midfield,50,Barcelona,217,"['0b7c8766-5b50-4841-aebc-934f1666f84e', 'c4b0189e-9d82-4a3a-8e00-a2cab67d24d1']",14,,,,,,,,,,,,,,,,,Barcelona,217,00:27:14.408,Carry,,2016/2017
,,,,"[67.6, 22.4]",,,,,,,,,,,,0.08,,,,,,,,,,,,,ad3633e2-9769-4e6f-a7a9-421a246776a9,1118,,"[67.8, 21.0]",266357,27,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Free Kick,Lionel Andrés Messi Cuccittini,5503.0,Right Wing,50,Barcelona,217,"['911a3cf6-a9d2-4862-8dbc-a34c76980df7', 'fe7b4f04-fac9-41d7-adba-593d844717f8']",17,,,,,,,,,,,,,,,,,Barcelona,217,00:27:17.847,Carry,,2016/2017
,,,,"[58.4, 31.7]",,,,,,,,,,,,3.8578,,,,,,,,,,,,,d538a33d-03d8-4ace-ab83-4564182a8a06,1121,,"[57.5, 30.0]",266357,27,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Free Kick,Sergio Busquets i Burgos,5203.0,Center Defensive Midfield,50,Barcelona,217,"['4b35ca53-ccb3-4904-ac3e-eef044d6ff2f', '4db208ef-70f3-409d-8a7c-f7d895b783e2']",18,,,,,,,,,,,,,,,,,Barcelona,217,00:27:18.874,Carry,,2016/2017
,,,,"[56.0, 22.4]",,,,,,,,,,,,5.2198,,,,,,,,,,,,,23bb41e6-849d-41aa-a23b-f78f38638935,1130,,"[48.7, 19.6]",266357,27,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Free Kick,Samuel Yves Umtiti,5492.0,Left Center Back,50,Barcelona,217,"['a2edf518-6e13-418a-b201-0264dc3d242b', 'dcb3cf43-7a99-4971-b6e3-05c111c38d45']",29,,,,,,,,,,,,,,,,,Barcelona,217,00:27:29.042,Carry,,2016/2017
,,,,"[48.0, 37.6]",,,,,,,,,,,,1.2173,,,,,,,,,,,,,1155f11a-b0c9-4e7c-b31e-82c3a2cd5487,1133,,"[47.8, 37.4]",266357,27,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Free Kick,Sergio Busquets i Burgos,5203.0,Center Defensive Midfield,50,Barcelona,217,"['43af48ec-3cf8-403f-b953-2048674cbace', '524247f4-7e29-4bbd-b5e5-8273c524c238']",35,,,,,,,,,,,,,,,,,Barcelona,217,00:27:35.502,Carry,,2016/2017
,,,,"[70.4, 72.5]",,,,,,,,,,,,3.7439,,,,,,,,,,,,,76fcc368-0ffa-4bca-9b0b-ec04405fa219,1136,,"[58.1, 73.4]",266357,27,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Free Kick,Gerard Piqué Bernabéu,5213.0,Right Center Back,50,Barcelona,217,"['1dd5da6c-cf0f-47bf-87f0-8b52719b08cc', '54417a09-fe27-4a23-9221-60ed2d4f7ccc']",38,,,,,,,,,,,,,,,,,Barcelona,217,00:27:38.820,Carry,,2016/2017
,,,,"[55.4, 49.6]",,,,,,,,,,,,0.040000003,,,,,,,,,,,,,3cc94dde-40ef-45dd-b7f4-1717d03a839d,1139,,"[55.1, 52.6]",266357,27,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Free Kick,Sergio Busquets i Burgos,5203.0,Center Defensive Midfield,50,Barcelona,217,"['09e10c64-2518-4d27-b643-ff59bf473bda', '748ea7a6-035f-4994-be7c-25fba5b46c04']",44,,,,,,,,,,,,,,,,,Barcelona,217,00:27:44.311,Carry,,2016/2017
,,,,"[68.1, 15.3]",,,,,,,,,,,,3.4399,,,,,,,,,,,,,637ce741-d641-4218-977f-65ae6af587f8,1142,,"[63.9, 19.9]",266357,27,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Free Kick,Samuel Yves Umtiti,5492.0,Left Center Back,50,Barcelona,217,"['1417a5d1-90ef-49ae-8012-919c368bb0de', 'd1c7a619-f8a0-4752-aef3-23422b3261e5']",46,,,,,,,,,,,,,,,,,Barcelona,217,00:27:46.853,Carry,,2016/2017
,,,,"[84.9, 20.4]",,,,,,,,,,,,0.6689,,,,,,,,,,,,,fec972b6-845a-4879-886e-133e43e79ae3,1145,,"[86.3, 21.7]",266357,27,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Free Kick,Arda Turan,11094.0,Left Wing,50,Barcelona,217,"['24fff58d-a52a-4aa9-b529-248628568074', '2eed484c-77d5-4318-8f0c-e8f54fd9147c', 'fbe40f3f-ef6e-4651-9867-610530f79346']",51,,,,,,,,,,,,,,,,,Barcelona,217,00:27:51.280,Carry,True,2016/2017
,,,,"[111.6, 25.4]",,,,,,,,,,,,2.7284,,,,,,,,,,,,,7a3c6247-eac5-4142-bf1d-0cac7e7988b4,1149,,"[106.3, 30.7]",266357,27,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Free Kick,Luis Alberto Suárez Díaz,5246.0,Center Forward,50,Barcelona,217,"['57e83f87-a5fa-40af-986c-718b11e4d4bc', '964a24cd-c777-44d4-96c7-3f2f916b0602', 'b6fb29b1-e927-47c1-992c-c8c33c3634aa']",53,,,,,,,,,,,,,,,,,Barcelona,217,00:27:53.444,Carry,True,2016/2017
,,,,"[112.5, 9.5]",,,,,,,,,,,,0.04,,,,,,,,,,,,,fe2fb8d2-d7c4-45d4-8f21-6382d1d57032,1153,,"[112.3, 9.1]",266357,27,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Free Kick,Jordi Alba Ramos,5211.0,Left Back,50,Barcelona,217,"['3f384e31-f226-427e-81cb-507d1b494b2c', '95356ca8-10a3-4f88-9b13-9bf2c1c84286']",57,,,,,,,,,,,,,,,,,Barcelona,217,00:27:57.558,Carry,,2016/2017
,,,,"[96.0, 46.6]",,,,,,,,,,,,0.529623,,,,,,,,,,,,,4c6a9928-965b-4289-9dd7-554aef297ded,1157,,"[93.2, 44.3]",266357,27,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Free Kick,Lionel Andrés Messi Cuccittini,5503.0,Right Wing,50,Barcelona,217,"['c7be0251-3fa9-41b0-945e-6c07a1d8c9d0', 'dc24941e-7a60-4844-a131-d4259c317261', 'e2401deb-5622-4dbb-8034-87d4c262f24a', 'e91a2826-06db-438d-bd61-c4eee3543d25']",59,,,,,,,,,,,,,,,,,Barcelona,217,00:27:59.626,Carry,True,2016/2017
,,,,"[97.1, 49.4]",,,,,,,,,,,,1.781077,,,,,,,,,,,,,e64f7a30-4141-4f77-91b9-3f5e438e2645,1160,,"[96.0, 46.6]",266357,28,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Free Kick,Lionel Andrés Messi Cuccittini,5503.0,Right Wing,50,Barcelona,217,"['c7be0251-3fa9-41b0-945e-6c07a1d8c9d0', 'dc24941e-7a60-4844-a131-d4259c317261', 'e148012c-191d-4784-9afa-4b4a4d380def', 'e91a2826-06db-438d-bd61-c4eee3543d25']",0,,,,,,,,,,,,,,,,,Barcelona,217,00:28:00.155,Carry,True,2016/2017
,,,,"[9.6, 49.9]",,,,,,,,,,,,0.7699,,,,,,,,,,,,,5bc02215-d03c-4758-9fc1-7ec681aca549,1171,,"[9.6, 49.9]",266357,28,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Miguel Ángel De las Cuevas Barberá,23991.0,Right Midfield,51,Osasuna,422,"['0652f829-b05b-4fe7-8091-e2d6f4bcbe6f', '1e83a60c-eba2-47d2-8b29-678422897234', 'b1b39949-cd92-434b-81a7-b554e9933978']",6,,,,,,,,,,,,,,,,,Osasuna,422,00:28:06.141,Carry,True,2016/2017
,,,,"[48.6, 42.3]",,,,,,,,,,,,0.872335,,,,,,,,,,,,,68f828b8-292f-44f9-aedf-af31c0cfb4ca,1183,,"[47.7, 40.2]",266357,28,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Alejandro Berenguer Remiro,7478.0,Left Midfield,51,Osasuna,422,"['3c8a7011-9302-4a59-be51-4e981518561c', '5f7daaef-6bbc-4c4a-bf23-fe5d0e3afc44', 'cc31a934-1c55-44e0-9a65-543a62202b74', 'f1b1e0ae-a602-4fa3-a787-1f23cc555d80']",19,,,,,,,,,,,,,,,,,Osasuna,422,00:28:19.518,Carry,True,2016/2017
,,,,"[53.7, 25.7]",,,,,,,,,,,,1.0062,,,,,,,,,,,,,62a3d740-a1d5-4163-973f-46bfa33c6eb9,1190,,"[56.6, 25.0]",266357,28,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Free Kick,Goran Čaušić,15955.0,Right Defensive Midfield,52,Osasuna,422,"['b0a7eb4c-d1ab-4436-9665-1a72dcdb0661', 'f1474443-a5a4-48b9-9182-ee6c4e617130', 'f4232c62-c174-499a-9202-6e5259ecfd0d']",43,,,,,,,,,,,,,,,,,Osasuna,422,00:28:43.021,Carry,True,2016/2017
,,,,"[62.4, 1.4]",,,,,,,,,,,,2.10575,,,,,,,,,,,,,39e17b2c-2108-4060-ac7c-93f834743a79,1194,,"[62.6, 1.4]",266357,28,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Free Kick,Carlos Clerc Martínez,23948.0,Left Back,52,Osasuna,422,"['48a79cab-4fa5-41cc-938e-e4497585f60f', 'e58caf6c-1c5f-4701-a4b3-4020554ae355']",46,,,,,,,,,,,,,,,,,Osasuna,422,00:28:46.081,Carry,,2016/2017
,,,,"[55.1, 19.6]",,,,,,,,,,,,1.1672,,,,,,,,,,,,,af6e98c4-d937-4dfd-bca1-c15412c8f195,1198,,"[62.7, 20.8]",266357,28,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Free Kick,Alejandro Berenguer Remiro,7478.0,Left Midfield,52,Osasuna,422,"['4c9a3ce0-df58-4169-bcc4-8bbaf0e407ed', '664d26c2-76fd-4fb4-9218-bbe9f5ddb428', 'fd53e164-a7b5-48b5-b11d-f8c983402fb5']",49,,,,,,,,,,,,,,,,,Osasuna,422,00:28:49.041,Carry,True,2016/2017
,,,,"[27.6, 52.1]",,,,,,,,,,,,0.784636,,,,,,,,,,,,,62b315a0-f0d3-400f-98a4-1d11dc3ff845,1203,,"[27.6, 52.8]",266357,28,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Free Kick,Miguel Flaño Bezunartea,24313.0,Right Center Back,52,Osasuna,422,"['0757e6d9-e5ab-492c-bb13-4fa1d3515893', 'd1e561c4-f949-4839-b12c-51cc50b6fbb8']",54,,,,,,,,,,,,,,,,,Osasuna,422,00:28:54.799,Carry,,2016/2017
,,,,"[9.9, 36.3]",,,,,,,,,,,,1.0464,,,,,,,,,,,,,5ab46fac-61af-4406-ae9c-a7cd7efd325f,1206,,"[9.9, 36.3]",266357,28,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Free Kick,Cecilio Nauzet Pérez González,24872.0,Goalkeeper,52,Osasuna,422,"['84d93905-aac3-436f-9476-e5596eb54591', 'a2040014-0487-4560-839d-4884afd74150']",58,,,,,,,,,,,,,,,,,Osasuna,422,00:28:58.249,Carry,,2016/2017
,,,,"[16.5, 59.3]",,,,,,,,,,,,2.3802,,,,,,,,,,,,,76345cf2-362d-4713-ab83-d65bbc7cef85,1209,,"[15.2, 65.3]",266357,29,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Free Kick,Miguel Flaño Bezunartea,24313.0,Right Center Back,52,Osasuna,422,"['160ed79c-dcfa-4353-a452-c2f4f183954c', '4f8cb6e9-f81f-4d6d-bb33-a54bd9ca722f', '8d8ba568-4c0e-4ba4-84eb-b11e098413e7']",1,,,,,,,,,,,,,,,,,Osasuna,422,00:29:01.195,Carry,True,2016/2017
,,,,"[71.7, 34.0]",,,,,,,,,,,,3.2383,,,,,,,,,,,,,a28ca67c-e7aa-4b3d-be9d-e7abb8fc8c38,1216,,"[72.6, 18.9]",266357,29,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Sergio Busquets i Burgos,5203.0,Center Defensive Midfield,53,Barcelona,217,"['68079571-27f1-466c-87f7-6b4df5cbe453', 'c5a2cc96-17ca-42fd-a69a-3daeb3a3d116']",7,,,,,,,,,,,,,,,,,Barcelona,217,00:29:07.057,Carry,,2016/2017
,,,,"[87.7, 35.1]",,,,,,,,,,,,0.04,,,,,,,,,,,,,038495b9-b33c-45a5-b95e-19c7a8fed34c,1220,,"[88.6, 34.7]",266357,29,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Lionel Andrés Messi Cuccittini,5503.0,Right Wing,53,Barcelona,217,"['1728377f-662d-4b82-b023-8c8ddf035d89', '1de81f6e-4e83-45b6-93fe-67ba9b7b88fb', '94dd2207-74c1-409c-83f1-e76fa308c6e1']",11,,,,,,,,,,,,,,,,,Barcelona,217,00:29:11.577,Carry,True,2016/2017
,,,,"[7.8, 35.5]",,,,,,,,,,,,3.647056,,,,,,,,,,,,,be30a080-f9cc-45a0-bd84-8a5b68edb539,1226,,"[7.8, 35.5]",266357,29,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Cecilio Nauzet Pérez González,24872.0,Goalkeeper,54,Osasuna,422,"['2fa2da86-7f75-46d8-830a-d8bb726bb257', 'f8b99769-d7e1-45d3-b7b3-3b9a1555b5aa']",15,,,,,,,,,,,,,,,,,Osasuna,422,00:29:15.821,Carry,,2016/2017
,,,,"[45.8, 3.8]",,,,,,,,,,,,1.501633,,,,,,,,,,,,,fa227378-fea3-433c-b51d-fe48380ba9e0,1229,,"[39.9, 3.5]",266357,29,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Carlos Clerc Martínez,23948.0,Left Back,54,Osasuna,422,"['d322746f-35ab-435f-8fcc-01093ff89764', 'ebfbbcbf-c761-4e7c-84eb-2b86254f1c3d']",22,,,,,,,,,,,,,,,,,Osasuna,422,00:29:22.017,Carry,,2016/2017
,,,,"[105.3, 14.6]",,,,,,,,,,,,5.064113,,,,,,,,,,,,,e0304aef-45d7-4c5a-8c07-bb56230701e2,1232,,"[86.4, 4.9]",266357,29,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Sergio León Limones,6657.0,Right Center Forward,54,Osasuna,422,"['1a2ce66e-d0d1-43bc-8349-fd1e133d25e2', '99b59e61-3cf9-4ba6-a395-c65a060d53db', 'c3d3977d-48b6-4554-bb75-ac23d9c36292']",26,,,,,,,,,,,,,,,,,Osasuna,422,00:29:26.223,Carry,True,2016/2017
,,,,"[112.9, 53.8]",,,,,,,,,,,,1.4032,,,,,,,,,,,,,297c57e3-c14a-4414-b096-0ff807fc474c,1237,,"[110.8, 50.1]",266357,29,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Miguel Ángel De las Cuevas Barberá,23991.0,Right Midfield,54,Osasuna,422,"['3b92e89a-b603-4784-850b-348094274e96', '617618a8-af74-4cb3-96f4-9d38e9589283', '93ac61a4-fd85-4344-99b5-32474ff78379']",33,,,,,,,,,,,,,,,,,Osasuna,422,00:29:33.453,Carry,True,2016/2017
,,,,"[56.7, 68.0]",,,,,,,,,,,,0.0714,,,,,,,,,,,,,7705aa86-78b2-4cba-b10e-2849a6420801,1244,,"[57.4, 68.8]",266357,30,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Goal Kick,Lionel Andrés Messi Cuccittini,5503.0,Right Wing,55,Barcelona,217,"['475dc65b-4b24-4546-926a-b9d78b48b288', 'e0a821a9-a642-400f-9923-061c2c8319ca']",7,,,,,,,,,,,,,,,,,Barcelona,217,00:30:07.908,Carry,,2016/2017
,,,,"[67.8, 77.7]",,,,,,,,,,,,1.3575,,,,,,,,,,,,,5b0c7a64-2fb2-440e-8618-10546746976e,1248,,"[71.0, 76.6]",266357,30,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Goal Kick,Sergi Roberto Carnicer,6379.0,Right Back,55,Barcelona,217,"['1ceba619-f054-4621-90b1-f4e07f512fd1', '8bb76c39-c099-452e-8904-cfc00f574e8a', 'a46fe5b4-81e6-4b68-8bab-8156374f3425', 'aa85ff7c-d7ca-4660-9d68-7362411a0a7c']",9,,,,,,,,,,,,,,,,,Barcelona,217,00:30:09.432,Carry,True,2016/2017
,,,,"[56.7, 74.7]",,,,,,,,,,,,1.326764,,,,,,,,,,,,,ea25d783-2d70-488c-a6fa-a1b9bbca4bed,1252,,"[56.7, 74.8]",266357,30,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Goal Kick,Lionel Andrés Messi Cuccittini,5503.0,Right Wing,55,Barcelona,217,"['17edeb18-45e8-4c58-a77f-18b5700654e9', '72b29f60-3bcb-4f2f-ac95-6659791f35f1']",11,,,,,,,,,,,,,,,,,Barcelona,217,00:30:11.909,Carry,,2016/2017
,,,,"[67.3, 53.6]",,,,,,,,,,,,0.4843,,,,,,,,,,,,,805fc618-34d9-4ac4-8f5a-b9a072db6fc1,1255,,"[67.8, 53.8]",266357,30,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Goal Kick,Sergio Busquets i Burgos,5203.0,Center Defensive Midfield,55,Barcelona,217,"['d5dadc82-e5eb-4e30-b831-7287c6f7bf09', 'f308f639-99a2-4be5-bcbb-4e4567217f0e']",14,,,,,,,,,,,,,,,,,Barcelona,217,00:30:14.899,Carry,,2016/2017
,,,,"[66.0, 42.9]",,,,,,,,,,,,1.1333,,,,,,,,,,,,,29129e04-f2ed-4d25-a63f-605db7c0e828,1258,,"[63.0, 51.0]",266357,30,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Goal Kick,Lionel Andrés Messi Cuccittini,5503.0,Right Wing,55,Barcelona,217,"['05060e17-f829-4b96-a852-6b84529eda32', 'a9bae0c2-86ce-4b71-a411-ee3db5001f15']",16,,,,,,,,,,,,,,,,,Barcelona,217,00:30:16.286,Carry,,2016/2017
,,,,"[55.6, 10.9]",,,,,,,,,,,,0.0743,,,,,,,,,,,,,5d8e595e-251d-4cc0-9906-722fcb4ebda4,1266,,"[54.9, 13.0]",266357,30,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Goal Kick,Arda Turan,11094.0,Left Wing,56,Osasuna,422,"['8a3fd718-4ea7-41d5-b0d7-963d6b1f0362', 'c098763f-b6d0-46c4-b8ba-6e05f9e070b5', 'c20e5406-6ebf-45c9-aab0-0d64f698d071']",51,,,,,,,,,,,,,,,,,Barcelona,217,00:30:51.059,Carry,True,2016/2017
,,,,"[55.8, 62.1]",,,,,,,,,,,,0.8135,,,,,,,,,,,,,04b97ce1-0eae-4ae1-ae80-478bf228b590,1270,,"[53.5, 57.5]",266357,30,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Goal Kick,Miguel Flaño Bezunartea,24313.0,Right Center Back,56,Osasuna,422,"['26892bc2-0e35-4157-ba6e-e54bedf381b2', '91e8d6b0-7604-4cdb-b87a-98e86a018e06']",52,,,,,,,,,,,,,,,,,Osasuna,422,00:30:52.793,Carry,,2016/2017
,,,,"[19.0, 5.2]",,,,,,,,,,,,1.4377,,,,,,,,,,,,,a22a738f-4cb2-4885-8fc9-2da325c09e26,1273,,"[19.0, 4.9]",266357,30,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Jordi Alba Ramos,5211.0,Left Back,57,Barcelona,217,"['62ed26aa-159c-467a-83fa-4591de2441a8', 'f060253d-7f78-4820-b339-e97e519d9ea2']",59,,,,,,,,,,,,,,,,,Barcelona,217,00:30:59.009,Carry,,2016/2017
,,,,"[21.7, 18.1]",,,,,,,,,,,,0.8357,,,,,,,,,,,,,951f7086-889c-41cf-9e1e-b4ea4b50b544,1276,,"[21.9, 17.3]",266357,31,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Samuel Yves Umtiti,5492.0,Left Center Back,57,Barcelona,217,"['870ed1e4-b6a8-45cd-8937-64d63f55ff07', '9b279f5a-8594-4394-a757-9f7d7a04cfb3']",1,,,,,,,,,,,,,,,,,Barcelona,217,00:31:01.358,Carry,,2016/2017
,,,,"[29.5, 38.1]",,,,,,,,,,,,1.6116,,,,,,,,,,,,,0fb237fb-4c47-4b34-b9a1-c8e7061f55d5,1279,,"[29.5, 38.1]",266357,31,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Sergio Busquets i Burgos,5203.0,Center Defensive Midfield,57,Barcelona,217,"['1369cf33-36eb-4233-860a-d2828eda92d2', '7008831d-d935-4553-9d7a-fddae6f44c8b']",3,,,,,,,,,,,,,,,,,Barcelona,217,00:31:03.838,Carry,,2016/2017
