50_50,bad_behaviour_card,ball_receipt_outcome,ball_recovery_offensive,ball_recovery_recovery_failure,carry_end_location,clearance_aerial_won,clearance_body_part,clearance_head,clearance_left_foot,clearance_right_foot,counterpress,dribble_nutmeg,dribble_outcome,dribble_overrun,duel_outcome,duel_type,duration,foul_committed_advantage,foul_committed_card,foul_committed_type,foul_won_advantage,foul_won_defensive,goalkeeper_body_part,goalkeeper_end_location,goalkeeper_outcome,goalkeeper_position,goalkeeper_technique,goalkeeper_type,id,index,injury_stoppage_in_chain,interception_outcome,location,match_id,minute,off_camera,out,pass_aerial_won,pass_angle,pass_assisted_shot_id,pass_body_part,pass_cross,pass_cut_back,pass_end_location,pass_goal_assist,pass_height,pass_inswinging,pass_length,pass_miscommunication,pass_outcome,pass_outswinging,pass_recipient,pass_recipient_id,pass_shot_assist,pass_switch,pass_technique,pass_through_ball,pass_type,period,play_pattern,player,player_id,position,possession,possession_team,possession_team_id,related_events,second,shot_aerial_won,shot_body_part,shot_end_location,shot_first_time,shot_freeze_frame,shot_key_pass_id,shot_one_on_one,shot_outcome,shot_statsbomb_xg,shot_technique,shot_type,substitution_outcome,substitution_outcome_id,substitution_replacement,substitution_replacement_id,tactics,team,team_id,timestamp,type,under_pressure,season_name
,,,,,,,,,,,,,,,,,0.904445,,,,,,,,,,,,fcd968cf-8c72-4228-b531-6eeed11d4993,3124,,,"[65.2, 60.9]",266491,73,,,,-0.8826514,,Right Foot,,,"[72.6, 51.9]",,Ground Pass,,11.651609,,,,Francesc Fàbregas i Soler,3478.0,,,,,,2,From Throw In,Marc Bartra Aregall,7068.0,Right Center Back,130,Barcelona,217,['c9984f2b-7e20-4623-861f-de78dfff551d'],48,,,,,,,,,,,,,,,,,Barcelona,217,00:28:48.462,Pass,,2013/2014
,,,,,,,,,,,,,,,,,1.365473,,,,,,,,,,,,56ff9131-ea33-4196-a162-059fc34793c1,3128,,,"[73.0, 47.7]",266491,73,,,,-1.7226788,,Right Foot,,,"[70.0, 28.1]",,Ground Pass,,19.828262,,,,Andrés Iniesta Luján,5216.0,,,,,,2,From Throw In,Francesc Fàbregas i Soler,3478.0,Right Center Midfield,130,Barcelona,217,"['61bd06f1-bf80-4f87-a253-890db9cce21a', '75a15f65-6feb-4ccb-bcf7-dd354885283f']",51,,,,,,,,,,,,,,,,,Barcelona,217,00:28:51.927,Pass,True,2013/2014
,,,,,,,,,,,,,,,,,1.867484,,,,,,,,,,,,797bf7c4-3c95-4cfe-bc33-6e45b2a0710a,3131,,,"[72.8, 28.5]",266491,73,,,,2.680869,,Right Foot,,,"[59.1, 35.3]",,Ground Pass,,15.29477,,,,Sergio Busquets i Burgos,5203.0,,,,,,2,From Throw In,Andrés Iniesta Luján,5216.0,Left Center Midfield,130,Barcelona,217,['4781d3a1-4ca4-48b9-81ed-3e8cf2129007'],55,,,,,,,,,,,,,,,,,Barcelona,217,00:28:55.033,Pass,,2013/2014
,,,,,,,,,,,,,,,,,1.10664,,,,,,,,,,,,54c5eeef-2a0f-4139-9de3-6be0390d5d62,3134,,,"[59.1, 35.3]",266491,73,,,,0.9371633,,Right Foot,,,"[66.3, 45.1]",,Ground Pass,,12.160592,,,,Xavier Hernández Creus,20131.0,,,,,,2,From Throw In,Sergio Busquets i Burgos,5203.0,Left Center Back,130,Barcelona,217,['ecd6c277-ef42-4b2c-8d02-f58981087dfe'],56,,,,,,,,,,,,,,,,,Barcelona,217,00:28:56.919,Pass,,2013/2014
,,,,,,,,,,,,,,,,,0.765233,,,,,,,,,,,,f824d3a4-d636-4a88-abd9-9b84e61c93f9,3137,,,"[71.9, 52.3]",266491,74,,,,-2.0317192,,Right Foot,,,"[64.6, 37.6]",,Ground Pass,,16.4128,,,,Sergio Busquets i Burgos,5203.0,,,,,,2,From Throw In,Xavier Hernández Creus,20131.0,Center Defensive Midfield,130,Barcelona,217,['76f677f9-7046-411b-a0b5-904e2083a49c'],0,,,,,,,,,,,,,,,,,Barcelona,217,00:29:00.915,Pass,,2013/2014
,,,,,,,,,,,,,,,,,1.926437,,,,,,,,,,,,c1ed3873-f650-4b54-be6a-520b71118177,3141,,,"[64.6, 32.5]",266491,74,,,,1.9963392,,Right Foot,,,"[58.3, 46.4]",,Ground Pass,,15.261062,,,,Marc Bartra Aregall,7068.0,,,,,,2,From Throw In,Sergio Busquets i Burgos,5203.0,Left Center Back,130,Barcelona,217,"['3e939155-c43d-4d40-a03a-2a7739fda1b1', 'bbba0155-9b29-4052-b384-da6978e94bb0']",4,,,,,,,,,,,,,,,,,Barcelona,217,00:29:04.480,Pass,True,2013/2014
,,,,,,,,,,,,,,,,,0.482127,,,,,,,,,,,,76b28379-f398-45ba-8d95-6cac02ea536b,3144,,,"[58.3, 46.4]",266491,74,,,,1.0176872,,Right Foot,,,"[65.4, 57.9]",,Ground Pass,,13.515177,,,,Xavier Hernández Creus,20131.0,,,,,,2,From Throw In,Marc Bartra Aregall,7068.0,Right Center Back,130,Barcelona,217,['211d33f9-484f-41bd-81cc-47cbe9da5e70'],6,,,,,,,,,,,,,,,,,Barcelona,217,00:29:06.985,Pass,,2013/2014
,,,,,,,,,,,,,,,,,1.203484,,,,,,,,,,,,4b0b4fa6-bf45-400b-a8dd-29c0599bc8bc,3147,,,"[64.4, 58.6]",266491,74,,,,-0.609806,,Right Foot,,,"[71.7, 53.5]",,Ground Pass,,8.905055,,,,Lionel Andrés Messi Cuccittini,5503.0,,,,,,2,From Throw In,Xavier Hernández Creus,20131.0,Center Defensive Midfield,130,Barcelona,217,['f1eea053-ff19-4df3-8238-b013f24d5c59'],9,,,,,,,,,,,,,,,,,Barcelona,217,00:29:09.311,Pass,,2013/2014
,,,,,,,,,,,,,,,,,0.7634,,,,,,,,,,,,a646ee6f-1aaf-47a3-8035-be9389442989,3156,,,"[94.8, 52.7]",266491,74,,,,0.4636476,,Left Foot,,,"[103.2, 56.9]",,Ground Pass,,9.391485,,,,Alexis Alejandro Sánchez Sánchez,3385.0,,,,,,2,From Throw In,Lionel Andrés Messi Cuccittini,5503.0,Center Forward,130,Barcelona,217,['6d04beac-543d-4c61-bfc6-413c9ec5cf34'],14,,,,,,,,,,,,,,,,,Barcelona,217,00:29:14.524,Pass,,2013/2014
,,,,,,,,,,,,,,,,,0.1864,,,,,,,,,,,,4873af68-fb21-4974-b379-8cde2d83ae3e,3158,,,"[103.2, 56.9]",266491,74,,,,-1.5707964,,Right Foot,,,"[103.2, 52.3]",,Ground Pass,,4.6,,Incomplete,,Lionel Andrés Messi Cuccittini,5503.0,,,,,,2,From Throw In,Alexis Alejandro Sánchez Sánchez,3385.0,Right Wing,130,Barcelona,217,"['bdeec306-5f12-495d-81fe-f4cd70598947', 'd14fcb75-24de-4a44-87c3-6d47ebd92661']",15,,,,,,,,,,,,,,,,,Barcelona,217,00:29:15.288,Pass,,2013/2014
,,,,,,,,,,,,,,,,,1.73241,,,,,,,,,,,,be613ffa-7a06-4fe7-a32f-de47a872d7cd,3167,,,"[48.4, 34.8]",266491,74,,,,-1.5829909,,Left Foot,,,"[48.2, 18.4]",,Ground Pass,,16.40122,,,,Mehdi Lacen,6745.0,,,,,,2,Regular Play,Jaime Gavilán Martínez,24580.0,Left Wing,131,Getafe,216,['a0a5bb68-3638-4f3d-9ff7-d483f3938533'],21,,,,,,,,,,,,,,,,,Getafe,216,00:29:21.618,Pass,,2013/2014
,,,,,,,,,,,,,,,,,1.325858,,,,,,,,,,,,f2011ec4-8a83-4f5d-b51f-a809f3f48c14,3170,,,"[48.2, 18.4]",266491,74,,,,-0.40836802,,Left Foot,,,"[69.0, 9.4]",,Ground Pass,,22.663628,,Incomplete,,Ángel Lafita Castillo,26020.0,,,,,,2,Regular Play,Mehdi Lacen,6745.0,Left Center Midfield,131,Getafe,216,"['7ea8ec51-f245-4425-81f1-d44e48585021', '9c2cea95-fa93-4fee-aeb8-a644e3d99e13']",23,,,,,,,,,,,,,,,,,Getafe,216,00:29:23.390,Pass,,2013/2014
,,,,,,,,,,,,,,,,,1.097,,,,,,,,,,,,9b9aaaf7-4075-47c4-a0d9-4481b082b30f,3173,,,"[57.3, 2.7]",266491,74,,,,2.3403227,,Right Foot,,,"[48.0, 12.3]",,Ground Pass,,13.366002,,,,Sergio Escudero Palomo,6718.0,,,,,Recovery,2,Regular Play,Ángel Lafita Castillo,26020.0,Center Forward,131,Getafe,216,['3bec367e-3414-4ae2-9b59-bf3c008a8af8'],27,,,,,,,,,,,,,,,,,Getafe,216,00:29:27.070,Pass,,2013/2014
,,,,,,,,,,,,,,,,,1.0383,,,,,,,,,,,,21854a5e-2c79-4d5a-a43d-32b398124d7f,3176,,,"[54.1, 12.3]",266491,74,,,,0.21356043,,Left Foot,,,"[70.7, 15.9]",,Ground Pass,,16.985876,,Incomplete,,Jaime Gavilán Martínez,24580.0,,,,,,2,Regular Play,Sergio Escudero Palomo,6718.0,Left Back,131,Getafe,216,"['b37099e7-26e5-4534-9545-e2c0d241523f', 'c82cd75d-d2cd-4a5e-82f2-ad5820f2efcc']",29,,,,,,,,,,,,,,,,,Getafe,216,00:29:29.993,Pass,,2013/2014
,,,,,,,,,,,,,,,,,1.8774,,,,,,,,,,,,0d48d29b-2a13-4c2e-8932-e1541062bda0,3181,,,"[58.3, 53.7]",266491,74,,,,-0.25782937,,Right Foot,,,"[87.5, 46.0]",,High Pass,,30.19818,,Incomplete,,Pedro Eliezer Rodríguez Ledesma,3958.0,,,,,,2,Regular Play,Xavier Hernández Creus,20131.0,Center Defensive Midfield,131,Getafe,216,"['371c2bd4-f06e-42eb-8e01-e2bfb50d55ad', '8d8f52f5-7e39-4935-b155-fc9f888cafd7']",34,,,,,,,,,,,,,,,,,Barcelona,217,00:29:34.536,Pass,,2013/2014
,,,,,,,,,,,,,,,,,1.039,,,,,,,,,,,,8d8f52f5-7e39-4935-b155-fc9f888cafd7,3183,,,"[33.5, 35.0]",266491,74,,,,-0.38460472,,Head,,,"[37.7, 33.3]",,Low Pass,,4.5310044,,,,Alexis Ruano Delgado,6614.0,,,,,Recovery,2,Regular Play,Rafael López Gómez,24614.0,Right Center Back,131,Getafe,216,"['0d48d29b-2a13-4c2e-8932-e1541062bda0', '4e79c0c8-df8d-49c8-878d-5481a8b25c78']",36,,,,,,,,,,,,,,,,,Getafe,216,00:29:36.413,Pass,,2013/2014
,,,,,,,,,,,,,,,,,2.983,,,,,,,,,,,,4e0d3e25-b634-4488-87b6-199de620c9f9,3186,,,"[37.7, 33.3]",266491,74,,,,1.971037,,Right Foot,,,"[27.8, 56.7]",,Low Pass,,25.40807,,,,Juan Valera Espín,26195.0,,,,,,2,Regular Play,Alexis Ruano Delgado,6614.0,Left Center Back,131,Getafe,216,['fbcc5d95-cd4a-49cc-9cea-51e101a559c1'],37,,,,,,,,,,,,,,,,,Getafe,216,00:29:37.492,Pass,,2013/2014
,,,,,,,,,,,,,,,,,1.4653,,,,,,,,,,,,f355410f-b39b-448c-9ee4-ee017d7b0014,3189,,,"[27.2, 56.7]",266491,74,,,,0.6923344,,Right Foot,,,"[43.6, 70.3]",,Ground Pass,,21.305399,,,,Pablo Sarabia García,6720.0,,,,,,2,Regular Play,Juan Valera Espín,26195.0,Right Back,131,Getafe,216,['34f1f7b4-59f0-44c9-a853-9d2d6f398543'],40,,,,,,,,,,,,,,,,,Getafe,216,00:29:40.515,Pass,,2013/2014
,,,,,,,,,,,,,,,,,0.9633,,,,,,,,,,,,98163932-9eab-41e5-ae6e-2c82305f01c9,3193,,,"[41.7, 57.1]",266491,74,,,,-0.7727406,,Left Foot,,,"[49.7, 49.3]",,Ground Pass,,11.1731825,,,,Pedro Mosquera Parada,6733.0,,,,,,2,Regular Play,Pablo Sarabia García,6720.0,Right Wing,131,Getafe,216,"['1db5d290-db32-4eeb-aa27-58bb2f62329e', '7dbe80fe-3653-4852-85cd-0791f7653766']",44,,,,,,,,,,,,,,,,,Getafe,216,00:29:44.558,Pass,True,2013/2014
,,,,,,,,,,,,,,,,,1.0299,,,,,,,,,,,,d8146503-ca87-498b-a65d-9034e13cc451,3198,,,"[46.5, 51.8]",266491,74,,,,-2.2455373,,Left Foot,,,"[41.3, 45.3]",,Ground Pass,,8.324061,,,,Rafael López Gómez,24614.0,,,,,,2,Regular Play,Pedro Mosquera Parada,6733.0,Right Center Midfield,131,Getafe,216,"['08bfd8d0-d5d9-4d0f-94e2-7d125df5f884', '217dc1fa-279c-4c5b-8b31-def06c3b1336', '9b0baf54-c2f2-4607-a0e1-9cabae226089']",46,,,,,,,,,,,,,,,,,Getafe,216,00:29:46.143,Pass,True,2013/2014
,,,,,,,,,,,,,,,,,1.01024,,,,,,,,,,,,cdcc33c8-d0a4-4c76-996e-807b79b12265,3201,,,"[41.3, 45.3]",266491,74,,,,-0.66165555,,Right Foot,,,"[52.6, 36.5]",,Ground Pass,,14.32236,,,,Alexis Ruano Delgado,6614.0,,,,,,2,Regular Play,Rafael López Gómez,24614.0,Right Center Back,131,Getafe,216,['02d5a1a5-7a47-47d5-8f21-a7f08ae9303e'],47,,,,,,,,,,,,,,,,,Getafe,216,00:29:47.186,Pass,,2013/2014
,,,,,,,,,,,,,,,,,1.3111,,,,,,,,,,,,7d0780dd-d328-4b16-b999-4a790b710e5c,3204,,,"[56.2, 35.7]",266491,74,,,,-0.1640301,dca56d11-fdab-489c-a841-f83384da15d8,Right Foot,,,"[70.7, 33.3]",,Ground Pass,,14.697279,,,,Pablo Sarabia García,6720.0,True,,,,,2,Regular Play,Alexis Ruano Delgado,6614.0,Left Center Back,131,Getafe,216,['27084081-f31c-406a-a019-ac9c87f72e5e'],49,,,,,,,,,,,,,,,,,Getafe,216,00:29:49.744,Pass,,2013/2014
,,,,,,,,,,,,,,,,,0.2524,,,,,,,,,,,,773d84e9-e11c-488f-849c-212c527a2995,3213,,,"[103.1, 6.7]",266491,74,,,,1.053509,,Left Foot,,,"[106.4, 12.5]",,High Pass,,6.6730804,,Incomplete,,,,,,,,,2,Regular Play,Jaime Gavilán Martínez,24580.0,Left Wing,131,Getafe,216,['769d473a-35d0-4d57-8879-24b7edc1273f'],57,,,,,,,,,,,,,,,,,Getafe,216,00:29:57.826,Pass,,2013/2014
,,,,,,,,,,,,,,,,,1.5665,,,,,,,,,,,,f42e517b-00ae-46d9-8a9f-fc65c4632763,3215,,,"[120.0, 1.0]",266491,75,,,,1.9361523,,Left Foot,,,"[107.3, 34.2]",,High Pass,,35.546165,,Incomplete,True,,,,,Outswinging,,Corner,2,From Corner,Jaime Gavilán Martínez,24580.0,Left Wing,132,Getafe,216,['4dc8092d-f751-4aee-9130-121ada677cbb'],24,,,,,,,,,,,,,,,,,Getafe,216,00:30:24.123,Pass,,2013/2014
,,,,,,,,,,,,,,,,,2.008764,,,,,,,,,,,,ef264793-5c1f-45c7-abeb-332b6301c9a1,3220,,,"[103.7, 7.3]",266491,75,,,,1.4803636,,Left Foot,True,,"[107.3, 47.0]",,High Pass,,39.86289,,Incomplete,,Alexis Ruano Delgado,6614.0,,,,,,2,From Corner,Jaime Gavilán Martínez,24580.0,Left Wing,132,Getafe,216,"['3032afc4-a3ae-42a5-9ae7-f4b766e3313a', 'dd0c908c-1b24-46fa-b438-913b4597821f']",30,,,,,,,,,,,,,,,,,Getafe,216,00:30:30.011,Pass,,2013/2014
,,,,,,,,,,,,,,,,,0.8713,,,,,,,,,,,,ebb464ab-9ceb-47d1-8057-0128f255182e,3224,,,"[104.8, 59.0]",266491,75,,,,-1.1341692,,Right Foot,,,"[109.0, 50.0]",,High Pass,,9.931767,,Incomplete,,,,,,,,Recovery,2,From Corner,Rafael López Gómez,24614.0,Right Center Back,132,Getafe,216,['29c73b4d-2967-4afd-8e43-635b650b26d4'],34,,,,,,,,,,,,,,,,,Getafe,216,00:30:34.613,Pass,,2013/2014
,,,,,,,,,,,,,,,,,0.396301,,,,,,,,,,,,b366ac89-29bf-4881-bf4b-7386e075b018,3228,,,"[11.8, 26.8]",266491,75,,,,0.15776874,,Left Foot,,,"[16.2, 27.5]",,High Pass,,4.4553337,,Incomplete,,,,,,,,,2,From Corner,Sergio Busquets i Burgos,5203.0,Left Center Back,132,Getafe,216,"['79b24bfa-40a2-4093-a35f-d13a4d3c1db6', 'c6ead67a-46b0-4798-82c6-95838154e777']",37,,,,,,,,,,,,,,,,,Barcelona,217,00:30:37.216,Pass,True,2013/2014
,,,,,,,,,,,,,,,,,0.0753,,,,,,,,,,,,372e9e69-f877-4aa3-bdf4-26c354a2c459,3232,,,"[90.3, 59.6]",266491,75,,,,-1.0400229,,Left Foot,,,"[93.0, 55.0]",,High Pass,,5.333854,,Incomplete,,,,,,,,,2,From Corner,Pablo Sarabia García,6720.0,Right Wing,132,Getafe,216,['9da591c5-86b4-4441-ae4e-9758179f6cf9'],40,,,,,,,,,,,,,,,,,Getafe,216,00:30:40.348,Pass,,2013/2014
,,,,,,,,,,,,,,,,,1.016561,,,,,,,,,,,,23f46b4f-9da7-4c14-8d89-136670b0f21a,3235,,,"[92.8, 34.0]",266491,75,,,True,2.807264,,,,,"[83.3, 37.3]",,High Pass,,10.056838,,,,Pedro Mosquera Parada,6733.0,,,,,Recovery,2,From Corner,Ángel Lafita Castillo,26020.0,Center Forward,132,Getafe,216,"['02ba6426-0fbe-4357-803e-d0d64a5eaec2', '2256a2e6-2273-475e-b892-2969d7341084']",43,,,,,,,,,,,,,,,,,Getafe,216,00:30:43.019,Pass,True,2013/2014
,,,,,,,,,,,,,,,,,0.4764,,,,,,,,,,,,a0c241b0-3ac0-4122-ab80-1aa7ce21b1a1,3238,,,"[83.3, 35.0]",266491,75,,,,0.0,,Left Foot,,,"[91.3, 35.0]",,Ground Pass,,8.0,,Incomplete,,Jaime Gavilán Martínez,24580.0,,,,,,2,From Corner,Pedro Mosquera Parada,6733.0,Right Center Midfield,132,Getafe,216,"['50db3ead-aa0c-4538-84cd-6569b138d149', '5de7d552-6630-4169-bf13-c8cb0169ec19']",45,,,,,,,,,,,,,,,,,Getafe,216,00:30:45.161,Pass,,2013/2014
,,,,,,,,,,,,,,,,,0.86666,,,,,,,,,,,,5d3143fd-d255-4358-a01e-aa5291746158,3243,,,"[36.6, 43.9]",266491,75,,,,1.6635526,,Right Foot,,,"[35.8, 52.5]",,Ground Pass,,8.637129,,,,Andrés Iniesta Luján,5216.0,,,,,,2,Regular Play,Daniel Alves da Silva,4324.0,Right Back,133,Barcelona,217,"['0ce148e0-6226-4372-9490-02789bcbdf8e', '8c22bb80-f3d4-4fe4-81ab-38ad1e457e60']",47,,,,,,,,,,,,,,,,,Barcelona,217,00:30:47.182,Pass,True,2013/2014
,,,,,,,,,,,,,,,,,2.450464,,,,,,,,,,,,e77d9455-e362-42ad-b446-2730b6ea6937,3246,,,"[44.8, 56.1]",266491,75,,,,0.583373,,Right Foot,,,"[64.8, 69.3]",,Ground Pass,,23.963305,,,,Pedro Eliezer Rodríguez Ledesma,3958.0,,,,,,2,Regular Play,Andrés Iniesta Luján,5216.0,Left Center Midfield,133,Barcelona,217,['f1e16837-6de4-4f34-aefc-a7e6b620a5c9'],49,,,,,,,,,,,,,,,,,Barcelona,217,00:30:49.128,Pass,,2013/2014
,,,,,,,,,,,,,,,,,2.392107,,,,,,,,,,,,db9975d8-d274-431f-ba49-eb3505bfafcd,3249,,,"[72.6, 66.4]",266491,75,,,,-0.81620073,5d5f097e-0348-40c5-8e20-c408d54ca566,Right Foot,,,"[107.2, 29.6]",,High Pass,,50.511383,,,,Lionel Andrés Messi Cuccittini,5503.0,True,,Through Ball,True,,2,Regular Play,Pedro Eliezer Rodríguez Ledesma,3958.0,Left Wing,133,Barcelona,217,['3ad079e4-8c8a-41d5-86e9-dcd7ac3bdb4b'],53,,,,,,,,,,,,,,,,,Barcelona,217,00:30:53.407,Pass,,2013/2014
,,,,,,,,,,,,,,,,,2.367426,,,,,,,,,,,,d58f1d39-f8f9-47a1-a76b-ed97a6ddf7fa,3255,,,"[6.0, 44.0]",266491,76,True,,,0.697542,,Right Foot,,,"[48.0, 79.2]",,High Pass,,54.8,,Out,,,,,,,,Goal Kick,2,From Goal Kick,Júlio César Jacobi,26849.0,Goalkeeper,134,Getafe,216,,29,,,,,,,,,,,,,,,,,Getafe,216,00:31:29.406,Pass,,2013/2014
,,,,,,,,,,,,,,,,,0.80847,,,,,,,,,,,,31d21529-2694-4ba9-b8c4-b27a2ab47abc,3256,,,"[72.6, 1.0]",266491,76,,,,2.1937957,,,,,"[65.2, 11.3]",,Low Pass,,12.682665,,,,Xavier Hernández Creus,20131.0,,,,,Throw-in,2,From Throw In,Adriano Correia Claro,22102.0,Left Back,135,Barcelona,217,['48f5d007-eb37-4087-acf6-61ffffe3647b'],39,,,,,,,,,,,,,,,,,Barcelona,217,00:31:39.410,Pass,,2013/2014
,,,,,,,,,,,,,,,,,1.75308,,,,,,,,,,,,c61def33-df03-4736-9693-7ed21956cc28,3259,,,"[63.9, 8.4]",266491,76,,,,3.0775094,,Right Foot,,,"[45.2, 9.6]",,Ground Pass,,18.738462,,,,Sergio Busquets i Burgos,5203.0,,,,,,2,From Throw In,Xavier Hernández Creus,20131.0,Center Defensive Midfield,135,Barcelona,217,['ca875b64-b07c-4b26-9f16-aab89499028a'],41,,,,,,,,,,,,,,,,,Barcelona,217,00:31:41.310,Pass,,2013/2014
,,,,,,,,,,,,,,,,,0.260855,,,,,,,,,,,,23853e82-4f30-4885-94b7-f1f64cb13ee7,3262,,,"[45.2, 9.4]",266491,76,,,,1.2756739,,Right Foot,,,"[52.8, 34.4]",,Ground Pass,,26.129677,,,,Francesc Fàbregas i Soler,3478.0,,,,,,2,From Throw In,Sergio Busquets i Burgos,5203.0,Left Center Back,135,Barcelona,217,['6e1ba0a3-496c-40b1-8830-dcd56848e331'],43,,,,,,,,,,,,,,,,,Barcelona,217,00:31:43.850,Pass,,2013/2014
,,,,,,,,,,,,,,,,,1.073094,,,,,,,,,,,,56d872a9-40d7-41d7-8506-e1526a33d717,3265,,,"[59.1, 45.3]",266491,76,,,,-1.5976355,,Right Foot,,,"[58.7, 30.4]",,Ground Pass,,14.905368,,,,Xavier Hernández Creus,20131.0,,,,,,2,From Throw In,Francesc Fàbregas i Soler,3478.0,Right Center Midfield,135,Barcelona,217,['edbc15e3-0ff1-449b-ae9c-f2335b43c69c'],47,,,,,,,,,,,,,,,,,Barcelona,217,00:31:47.754,Pass,,2013/2014
,,,,,,,,,,,,,,,,,1.491677,,,,,,,,,,,,c0908b44-a2ee-4ec7-a7b7-e0d5d2290bbf,3269,,,"[57.4, 27.3]",266491,76,,,,2.2261631,,Right Foot,,,"[46.1, 42.0]",,Ground Pass,,18.541306,,,,Marc Bartra Aregall,7068.0,,,,,,2,From Throw In,Xavier Hernández Creus,20131.0,Center Defensive Midfield,135,Barcelona,217,"['5fadd8ff-c2a8-41a2-b357-36aa357fb3f6', '980466e2-4e4c-49db-b41f-bde107329f9a']",49,,,,,,,,,,,,,,,,,Barcelona,217,00:31:49.529,Pass,True,2013/2014
,,,,,,,,,,,,,,,,,1.285964,,,,,,,,,,,,bb4fd543-8fbf-4e1d-b115-c60062c88533,3272,,,"[46.5, 44.7]",266491,76,,,,0.7853982,,Right Foot,,,"[58.1, 56.3]",,Ground Pass,,16.404877,,,,Francesc Fàbregas i Soler,3478.0,,,,,,2,From Throw In,Marc Bartra Aregall,7068.0,Right Center Back,135,Barcelona,217,['8f55462c-40e6-44aa-8a25-3cfc49fa4e8f'],51,,,,,,,,,,,,,,,,,Barcelona,217,00:31:51.722,Pass,,2013/2014
,,,,,,,,,,,,,,,,,1.193068,,,,,,,,,,,,15fb88e3-8482-42a6-94d3-0ab4c7a086fa,3275,,,"[56.6, 62.8]",266491,76,,,,0.08938383,,Right Foot,,,"[77.8, 64.7]",,Ground Pass,,21.284971,,,,Alexis Alejandro Sánchez Sánchez,3385.0,,,,,,2,From Throw In,Francesc Fàbregas i Soler,3478.0,Right Center Midfield,135,Barcelona,217,['3d91d59f-bb78-4589-b993-a4889b50e651'],54,,,,,,,,,,,,,,,,,Barcelona,217,00:31:54.409,Pass,,2013/2014
,,,,,,,,,,,,,,,,,0.863181,,,,,,,,,,,,28577a7b-3e57-48de-a0b8-948a590869ef,3281,,,"[58.5, 50.4]",266491,77,,,,3.1415927,,Right Foot,,,"[50.1, 50.4]",,Ground Pass,,8.4,,,,Marc Bartra Aregall,7068.0,,,,,Recovery,2,From Throw In,Francesc Fàbregas i Soler,3478.0,Right Center Midfield,135,Barcelona,217,['1513d198-f233-42fb-9453-3fe152deab06'],0,,,,,,,,,,,,,,,,,Barcelona,217,00:32:00.079,Pass,,2013/2014
,,,,,,,,,,,,,,,,,1.067368,,,,,,,,,,,,d98e67e3-61a9-43be-b65f-1ab6b04f57ce,3284,,,"[49.4, 50.4]",266491,77,,,,-1.5465293,,Right Foot,,,"[49.9, 29.8]",,Ground Pass,,20.606068,,,,Sergio Busquets i Burgos,5203.0,,,,,,2,From Throw In,Marc Bartra Aregall,7068.0,Right Center Back,135,Barcelona,217,['958ae3e2-e33a-4f5f-a338-1612e316066f'],2,,,,,,,,,,,,,,,,,Barcelona,217,00:32:02.082,Pass,,2013/2014
,,,,,,,,,,,,,,,,,1.532468,,,,,,,,,,,,dda737f4-d5a7-4d23-9a0b-fd43edc8ad5f,3287,,,"[48.8, 30.0]",266491,77,,,,-0.4636476,,Right Foot,,,"[60.2, 24.3]",,Ground Pass,,12.745587,,,,Andrés Iniesta Luján,5216.0,,,,,,2,From Throw In,Sergio Busquets i Burgos,5203.0,Left Center Back,135,Barcelona,217,['dafeec63-c90a-44cf-a373-cc1a32ded54b'],3,,,,,,,,,,,,,,,,,Barcelona,217,00:32:03.329,Pass,,2013/2014
,,,,,,,,,,,,,,,,,0.942808,,,,,,,,,,,,905e63c5-212a-4dfc-a861-fd686dd5ad4e,3290,,,"[63.3, 23.7]",266491,77,,,,1.1748418,,Right Foot,,,"[68.4, 35.9]",,Ground Pass,,13.223085,,,,Francesc Fàbregas i Soler,3478.0,,,,,,2,From Throw In,Andrés Iniesta Luján,5216.0,Left Center Midfield,135,Barcelona,217,['1afb76d5-e7f9-4857-92de-e8cffd99a0ce'],5,,,,,,,,,,,,,,,,,Barcelona,217,00:32:05.741,Pass,,2013/2014
,,,,,,,,,,,,,,,,,0.498095,,,,,,,,,,,,954ec0aa-62ff-417f-a57f-704884f1bc3d,3294,,,"[68.1, 35.7]",266491,77,,,,-2.5329034,,Left Foot,,,"[64.8, 33.4]",,Ground Pass,,4.022437,,,,Xavier Hernández Creus,20131.0,,,,,,2,From Throw In,Francesc Fàbregas i Soler,3478.0,Right Center Midfield,135,Barcelona,217,"['01dc9117-8593-4e1a-bd7d-283402dbc6e5', '53f705df-84d9-4471-9f0d-f223db1d7dd9']",7,,,,,,,,,,,,,,,,,Barcelona,217,00:32:07.019,Pass,True,2013/2014
,,,,,,,,,,,,,,,,,1.615939,,,,,,,,,,,,f4aa7711-5740-4a8a-a3ad-ee4e4bd56b0e,3297,,,"[64.8, 33.4]",266491,77,,,,1.8954288,,Left Foot,,,"[57.8, 54.2]",,Ground Pass,,21.946299,,,,Marc Bartra Aregall,7068.0,,,,,,2,From Throw In,Xavier Hernández Creus,20131.0,Center Defensive Midfield,135,Barcelona,217,['38d91a00-81bc-4615-b6fe-9d9bff8a5c2b'],7,,,,,,,,,,,,,,,,,Barcelona,217,00:32:07.617,Pass,,2013/2014
