50_50,ball_receipt_outcome,ball_recovery_recovery_failure,block_deflection,carry_end_location,clearance_aerial_won,clearance_body_part,clearance_head,clearance_left_foot,clearance_right_foot,counterpress,dribble_nutmeg,dribble_outcome,dribble_overrun,duel_outcome,duel_type,duration,foul_committed_advantage,foul_committed_card,foul_committed_penalty,foul_committed_type,foul_won_advantage,foul_won_defensive,foul_won_penalty,goalkeeper_body_part,goalkeeper_end_location,goalkeeper_outcome,goalkeeper_position,goalkeeper_technique,goalkeeper_type,id,index,interception_outcome,location,match_id,minute,off_camera,out,pass_aerial_won,pass_angle,pass_assisted_shot_id,pass_body_part,pass_cross,pass_cut_back,pass_deflected,pass_end_location,pass_goal_assist,pass_height,pass_inswinging,pass_length,pass_miscommunication,pass_outcome,pass_outswinging,pass_recipient,pass_recipient_id,pass_shot_assist,pass_straight,pass_switch,pass_technique,pass_through_ball,pass_type,period,play_pattern,player,player_id,position,possession,possession_team,possession_team_id,related_events,second,shot_aerial_won,shot_body_part,shot_end_location,shot_first_time,shot_freeze_frame,shot_key_pass_id,shot_one_on_one,shot_outcome,shot_statsbomb_xg,shot_technique,shot_type,substitution_outcome,substitution_outcome_id,substitution_replacement,substitution_replacement_id,tactics,team,team_id,timestamp,type,under_pressure,season_name
,,,,"[45.2, 49.8]",,,,,,,,,,,,4.7591,,,,,,,,,,,,,,f6ef0795-3f6e-4578-a2db-3b66d7b7d868,960,,"[28.0, 57.3]",68364,21,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Lionel Andrés Messi Cuccittini,5503.0,Right Wing,37,Barcelona,217,"['46681409-a943-412c-8c69-496fc30173a8', 'b92f9cee-5ec1-4060-a910-28426f8823b3', 'ee325d3b-b701-4833-86ae-cc38cca059f8']",3,,,,,,,,,,,,,,,,,Barcelona,217,00:21:03.249,Carry,True,2007/2008
,,,,"[42.1, 23.3]",,,,,,,,,,,,1.3685,,,,,,,,,,,,,,f809b08f-7f08-4269-86f7-3789490d03d2,964,,"[41.5, 23.7]",68364,21,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Eric-Sylvain Bilal Abidal,20177.0,Left Back,37,Barcelona,217,"['a8ca3ceb-5538-4128-b318-1527b43333c2', 'e6894dac-f320-409c-acf8-c93fb6c5dfa1']",10,,,,,,,,,,,,,,,,,Barcelona,217,00:21:10.084,Carry,,2007/2008
,,,,"[53.2, 26.0]",,,,,,,,,,,,0.8201,,,,,,,,,,,,,,b008451b-82a9-425a-9803-26b35389b810,967,,"[52.4, 22.6]",68364,21,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Anderson Luís de Souza,19757.0,Left Center Midfield,37,Barcelona,217,"['17a1a3a9-44c3-41cd-94d8-25a6ca3eb57d', '3909307c-9471-4a1b-86e3-36cbc7b368b2', 'a4941107-e467-42e3-be87-b815566c6d07']",12,,,,,,,,,,,,,,,,,Barcelona,217,00:21:12.060,Carry,True,2007/2008
,,,,"[56.4, 40.9]",,,,,,,,,,,,1.6007,,,,,,,,,,,,,,87b9b6f8-92d1-4f02-8934-4515bfddc646,976,,"[52.4, 37.1]",68364,21,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Pascal Cygan,26194.0,Left Center Back,38,Villarreal,222,"['186db6f7-2c1d-45b0-94db-e2c4864aec7f', '545454a5-e9e8-4edd-9c46-6e77e9bc2cf9', '7b338020-daf5-4372-8342-2090ebd113e6']",17,,,,,,,,,,,,,,,,,Villarreal,222,00:21:17.325,Carry,True,2007/2008
,,,,"[60.8, 46.4]",,,,,,,,,,,,1.433177,,,,,,,,,,,,,,8e414318-6831-4695-9fc5-bbcef01788fe,980,,"[61.3, 47.0]",68364,21,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Marcos Antonio Senna da Silva,20135.0,Left Center Midfield,38,Villarreal,222,"['2dfa5091-2ed4-4c5f-b151-d88eafe4dc24', '504e3b06-b9d3-46ee-86ba-34f1b32893f6', 'd9ace780-5367-4097-9910-b8459fd0859b']",19,,,,,,,,,,,,,,,,,Villarreal,222,00:21:19.708,Carry,True,2007/2008
,,,,"[63.4, 41.5]",,,,,,,,,,,,1.0842,,,,,,,,,,,,,,af1386c3-15b5-4cbf-bf05-4b9008531d7c,984,,"[60.8, 46.4]",68364,21,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Marcos Antonio Senna da Silva,20135.0,Left Center Midfield,38,Villarreal,222,"['504e3b06-b9d3-46ee-86ba-34f1b32893f6', 'd7f45a29-f4d6-4970-8fc7-3edd4aa3f8f6', 'e5fb6bb0-7cb3-46d1-ba26-0103bc436d33']",21,,,,,,,,,,,,,,,,,Villarreal,222,00:21:21.142,Carry,True,2007/2008
,,,,"[28.6, 29.4]",,,,,,,,,,,,1.3037,,,,,,,,,,,,,,f7329679-c149-45c6-a07d-bb742007eda8,989,,"[28.2, 29.6]",68364,21,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Gabriel Alejandro Milito,25919.0,Left Center Back,39,Barcelona,217,"['09b0e176-d62f-48e5-93c4-568fb9a74f73', 'afa809df-22ab-4f44-adce-cf11b9ea9686']",27,,,,,,,,,,,,,,,,,Barcelona,217,00:21:27.226,Carry,,2007/2008
,,,,"[41.0, 60.3]",,,,,,,,,,,,0.6644,,,,,,,,,,,,,,9130dc2b-d16d-4e24-82d6-b5e1c4547602,992,,"[39.6, 59.8]",68364,21,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Andrés Iniesta Luján,5216.0,Right Center Midfield,39,Barcelona,217,"['70ff2b05-5d93-44f7-9051-b358a84616e8', 'c4c6ca9a-2345-45e5-9415-861753cf212b']",30,,,,,,,,,,,,,,,,,Barcelona,217,00:21:30.662,Carry,,2007/2008
,,,,"[86.2, 65.3]",,,,,,,,,,,,5.6703,,,,,,,,,,,,,,2f19fef0-9327-41ae-bead-221cfcf67c92,995,,"[52.8, 51.2]",68364,21,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Xavier Hernández Creus,20131.0,Center Defensive Midfield,39,Barcelona,217,"['4c66b82d-6ab4-4994-ab93-cc797bb51d73', 'c5b1f90e-184e-4b70-aea0-db286711204d']",32,,,,,,,,,,,,,,,,,Barcelona,217,00:21:32.773,Carry,,2007/2008
,,,,"[107.9, 74.6]",,,,,,,,,,,,3.0066,,,,,,,,,,,,,,eb6b4011-4c6a-4df0-a0fe-20b5b17df0a5,998,,"[100.1, 78.8]",68364,21,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Oleguer Presas Renom,25873.0,Right Back,39,Barcelona,217,"['5a01a909-caeb-4f39-8da8-b228a6405361', '884fdad0-c498-46c8-9e8d-b38489f9417b', 'd7d5355e-8055-4237-bb87-21b4c53615b3']",40,,,,,,,,,,,,,,,,,Barcelona,217,00:21:40.600,Carry,True,2007/2008
,,,,"[95.3, 62.2]",,,,,,,,,,,,0.839,,,,,,,,,,,,,,9f354cc3-3885-4e3e-a938-ef1c315b80c7,1004,,"[89.2, 60.9]",68364,21,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Lionel Andrés Messi Cuccittini,5503.0,Right Wing,39,Barcelona,217,"['17000fbf-b4fe-4fb6-8b31-6e2bb246a7fe', '7f2b1979-85de-4524-9397-dac6a89daa2f']",45,,,,,,,,,,,,,,,,,Barcelona,217,00:21:45.049,Carry,,2007/2008
,,,,"[120.7, 48.9]",,,,,,,,,,,,2.1725,,,,,,,,,,,,,,5ac56104-5ace-454d-96b6-1eb1c50e7f91,1009,,"[107.2, 57.7]",68364,21,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Lionel Andrés Messi Cuccittini,5503.0,Right Wing,39,Barcelona,217,"['4d77df51-f17f-4a27-8c60-4f88fcb8954d', '9c890729-88ce-4738-9c9c-f34163c571ec', 'e47254c8-028b-4d95-a013-3e70783fe288']",48,,,,,,,,,,,,,,,,,Barcelona,217,00:21:48.027,Carry,True,2007/2008
,,,,"[8.7, 27.3]",,,,,,,,,,,,0.040000003,,,,,,,,,,,,,,0d86da51-857c-475e-9e5d-fcdb031055a8,1017,,"[8.7, 27.3]",68364,21,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Joan Capdevila Méndez,20134.0,Left Back,39,Barcelona,217,"['99c0381d-6eeb-428f-9c7a-307a8cf3bffd', 'dfdd68ce-23b0-440f-8eff-a472ebaa629f']",53,,,,,,,,,,,,,,,,,Villarreal,222,00:21:53.706,Carry,,2007/2008
,,,,"[69.0, 52.5]",,,,,,,,,,,,2.2331,,,,,,,,,,,,,,67d07986-fe33-40dc-a32b-caf97542aa99,1027,,"[69.0, 52.5]",68364,22,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Andrés Iniesta Luján,5216.0,Right Center Midfield,39,Barcelona,217,"['ce4b2e0a-23c5-46d1-bdfc-52b7f0c59308', 'd89ecc9c-5dce-450c-beb3-50191739c42e']",0,,,,,,,,,,,,,,,,,Barcelona,217,00:22:00.796,Carry,,2007/2008
,,,,"[83.5, 30.6]",,,,,,,,,,,,0.0063,,,,,,,,,,,,,,edecfb49-557d-4eda-9884-77f5a2080a00,1030,,"[83.3, 30.4]",68364,22,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Anderson Luís de Souza,19757.0,Left Center Midfield,39,Barcelona,217,"['7baef360-30b8-4daa-9ee5-d47f0ef7c6b4', '89958088-c1a6-4f1f-bec7-f8d40c959482']",4,,,,,,,,,,,,,,,,,Barcelona,217,00:22:04.222,Carry,,2007/2008
,,,,"[102.6, 54.2]",,,,,,,,,,,,3.3466,,,,,,,,,,,,,,75d1d036-c4c6-4622-bec4-7dde21a77680,1033,,"[89.8, 55.6]",68364,22,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Xavier Hernández Creus,20131.0,Center Defensive Midfield,39,Barcelona,217,"['11104474-9bda-4b71-818c-c4bac2aae3be', 'b4df7c63-a17b-4e59-b933-1d8077b4bc36']",5,,,,,,,,,,,,,,,,,Barcelona,217,00:22:05.677,Carry,,2007/2008
,,,,"[114.6, 59.6]",,,,,,,,,,,,2.6136,,,,,,,,,,,,,,e20609cc-63a2-4439-a013-a65c55dcb8b9,1036,,"[112.9, 62.8]",68364,22,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Lionel Andrés Messi Cuccittini,5503.0,Right Wing,39,Barcelona,217,"['3806b37b-340e-445d-8059-a4e70b829e07', '49f5ccb7-565f-4bb5-b5f7-11493c1c9ea8', 'd088d280-04ea-4290-8db4-02622fc3998b']",10,,,,,,,,,,,,,,,,,Barcelona,217,00:22:10.695,Carry,True,2007/2008
,,,,"[23.9, 11.3]",,,,,,,,,,,,1.7712,,,,,,,,,,,,,,ea6d50a7-fc0f-4015-9679-ffd1a608009c,1041,,"[14.8, 14.0]",68364,22,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Pascal Cygan,26194.0,Left Center Back,40,Villarreal,222,"['57c84061-e9cd-4bc3-86b3-6921579b3b61', 'ecae8b5d-5876-4e51-8eec-5b2e5bdd05ab']",15,,,,,,,,,,,,,,,,,Villarreal,222,00:22:15.401,Carry,,2007/2008
,,,,"[24.3, 21.4]",,,,,,,,,,,,0.9067,,,,,,,,,,,,,,c26a73fd-ae80-4b42-9b66-d74a73ccc083,1044,,"[25.5, 26.6]",68364,22,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Bruno Soriano Llido,22819.0,Right Center Midfield,40,Villarreal,222,"['5203a7b4-aee6-41ac-b553-dd4b24dcc1be', 'b64a25ea-efae-4cf5-bcb5-29d478948b8b', 'c7c380aa-fd18-4a2c-919f-7e49ad563abb']",18,,,,,,,,,,,,,,,,,Villarreal,222,00:22:18.188,Carry,True,2007/2008
,,,,"[32.9, 29.1]",,,,,,,,,,,,2.5822,,,,,,,,,,,,,,e8916bea-d023-41f2-a45d-6d08abb54185,1048,,"[36.7, 24.7]",68364,22,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Santiago Cazorla González,11386.0,Left Midfield,40,Villarreal,222,"['45d4a605-44d0-41a9-968f-f22243cbdd26', '7f2fff42-44d8-40ce-b77b-cc91a4ae47fa', 'd03d4090-90dc-4690-9af5-2472ac9cb214']",19,,,,,,,,,,,,,,,,,Villarreal,222,00:22:19.898,Carry,True,2007/2008
,,,,"[105.8, 15.9]",,,,,,,,,,,,5.5984,,,,,,,,,,,,,,99222e2d-2d67-4f52-a8c0-f28b6421f785,1053,,"[79.1, 10.2]",68364,22,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Eric-Sylvain Bilal Abidal,20177.0,Left Back,40,Villarreal,222,"['22818af7-79bd-411d-b243-9c5a14654def', '6cba70de-9e31-49bf-a505-fb0a4c0bbeb1', 'ceace227-39b1-4fb1-ba26-d16bddff7e43']",24,,,,,,,,,,,,,,,,,Barcelona,217,00:22:24.939,Carry,True,2007/2008
,,,,"[94.6, 25.0]",,,,,,,,,,,,0.0888,,,,,,,,,,,,,,656e0b99-3d3e-475e-b20d-d96b3c9c4f52,1057,,"[95.5, 24.7]",68364,22,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Bojan Krkíc Pérez,4913.0,Center Forward,40,Villarreal,222,"['20ec5472-d1f5-44b7-89ee-fddf7abb6ac0', 'ad1d4c7b-7728-4797-9485-7a4205de7192']",31,,,,,,,,,,,,,,,,,Barcelona,217,00:22:31.266,Carry,,2007/2008
,,,,"[40.7, 70.8]",,,,,,,,,,,,3.2863,,,,,,,,,,,,,,8cc5a6c1-2993-4b25-8124-266559d7e9af,1061,,"[35.8, 57.1]",68364,22,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Guillermo Luis Franco Farquarson,26198.0,Center Forward,40,Villarreal,222,"['0285c861-a1d5-45b6-85f4-bdcb1f58313a', '0ff9a26b-d0c5-4625-ab1b-3d66ef71c308']",33,,,,,,,,,,,,,,,,,Villarreal,222,00:22:33.730,Carry,,2007/2008
,,,,"[37.7, 57.9]",,,,,,,,,,,,2.000441,,,,,,,,,,,,,,373b1a4c-f651-4b92-9163-935da3e845e8,1067,,"[33.1, 53.1]",68364,22,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Marcos Antonio Senna da Silva,20135.0,Left Center Midfield,40,Villarreal,222,"['43dbf360-ff02-4540-9334-c04277beff3e', '7a11b2ea-0c3e-45f8-8a23-da9eb37d1d3b', 'd322a71a-9394-4126-84c4-16a1a2987262']",39,,,,,,,,,,,,,,,,,Villarreal,222,00:22:39.139,Carry,True,2007/2008
,,,,"[63.4, 32.9]",,,,,,,,,,,,2.191814,,,,,,,,,,,,,,bc3a4ffc-98ca-4741-9be6-8662d2dd8c73,1075,,"[56.2, 36.5]",68364,23,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Free Kick,Bruno Soriano Llido,22819.0,Right Center Midfield,41,Villarreal,222,"['8de0c4f8-f3e5-4987-adf5-e7d8ea5fb8bd', '932d67b6-e485-4379-90db-af80014b5505', 'c5390569-3d10-4dbf-b27d-ad163bf06036']",2,,,,,,,,,,,,,,,,,Villarreal,222,00:23:02.724,Carry,True,2007/2008
,,,,"[87.9, 68.2]",,,,,,,,,,,,2.516175,,,,,,,,,,,,,,0a608ca5-09cf-463f-95d0-e32aa294283b,1079,,"[81.4, 58.1]",68364,23,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Free Kick,Robert Pirès,19312.0,Center Attacking Midfield,41,Villarreal,222,"['2bd8e901-e9c3-43c4-bda9-6f98340df1c4', 'f4e72ed2-44f5-4164-b45d-4d6385c3ad66']",6,,,,,,,,,,,,,,,,,Villarreal,222,00:23:06.048,Carry,,2007/2008
,,,,"[113.8, 64.2]",,,,,,,,,,,,3.6359,,,,,,,,,,,,,,1434a216-dbf6-4f86-a95d-d73e3ba84971,1083,,"[113.8, 57.9]",68364,23,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Free Kick,Guillermo Luis Franco Farquarson,26198.0,Center Forward,41,Villarreal,222,"['1ac7fa8f-76bc-4a8f-af53-88cd8648571b', '1bcd5e57-913f-4ebc-ab99-e46cc12b9035', '3aae10a5-d989-4a16-a0b3-ec5361c80fb4']",11,,,,,,,,,,,,,,,,,Villarreal,222,00:23:11.439,Carry,True,2007/2008
,,,,"[114.0, 72.4]",,,,,,,,,,,,1.207448,,,,,,,,,,,,,,e6a60104-8247-4902-86e0-e8d00d0851ca,1086,,"[111.9, 73.9]",68364,23,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Free Kick,Robert Pirès,19312.0,Center Attacking Midfield,41,Villarreal,222,"['66a099ab-8899-4529-94c8-6e57b57c4aad', 'd4166202-7d1c-4b3a-a75f-106f324729ef']",15,,,,,,,,,,,,,,,,,Villarreal,222,00:23:15.671,Carry,,2007/2008
,,,,"[56.8, 59.4]",,,,,,,,,,,,2.8813,,,,,,,,,,,,,,7e0987f6-5122-4db1-827b-3cfc8b660361,1092,,"[49.9, 56.3]",68364,23,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Goal Kick,Xavier Hernández Creus,20131.0,Center Defensive Midfield,42,Barcelona,217,"['92462df2-aba9-41c3-b2a6-ef13a7b789fd', 'd6eed25d-49bf-4904-9337-f972e5f05004']",39,,,,,,,,,,,,,,,,,Barcelona,217,00:23:39.941,Carry,,2007/2008
,,,,"[72.3, 73.7]",,,,,,,,,,,,1.6686,,,,,,,,,,,,,,84f68a25-82bf-4442-8701-b6462775e892,1095,,"[65.8, 78.8]",68364,23,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Goal Kick,Lionel Andrés Messi Cuccittini,5503.0,Right Wing,42,Barcelona,217,"['242c22b8-bd4d-4249-bf5b-a62e52e468ec', '47ad9661-7b8a-4aba-b829-af82cd01ceba']",44,,,,,,,,,,,,,,,,,Barcelona,217,00:23:44.063,Carry,,2007/2008
,,,,"[74.2, 67.2]",,,,,,,,,,,,2.3111,,,,,,,,,,,,,,63bb9637-4136-45cf-b5d7-5bb7d698d4b4,1098,,"[66.9, 59.8]",68364,23,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Goal Kick,Xavier Hernández Creus,20131.0,Center Defensive Midfield,42,Barcelona,217,"['05ec5729-17b6-4c3f-a0b6-afac539b10df', '2b1e9e37-74d2-4a72-a731-4d8b0058877e', '4d02c958-ed0c-40d7-8c0a-a45f16b6f588']",46,,,,,,,,,,,,,,,,,Barcelona,217,00:23:46.723,Carry,True,2007/2008
,,,,"[87.5, 79.8]",,,,,,,,,,,,0.4925,,,,,,,,,,,,,,d95633f7-2f31-4b94-8913-e9949273162c,1102,,"[86.0, 80.0]",68364,23,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Goal Kick,Oleguer Presas Renom,25873.0,Right Back,42,Barcelona,217,"['4e364daf-9e28-4677-8f0a-8ecb9df20f7c', 'ba6de696-ee38-4bff-aa4e-6eaf3e0837ec']",51,,,,,,,,,,,,,,,,,Barcelona,217,00:23:51.147,Carry,,2007/2008
,,,,"[83.1, 40.5]",,,,,,,,,,,,5.2826,,,,,,,,,,,,,,f857c500-38c2-4468-bcf3-0db34f3450db,1107,,"[86.2, 57.1]",68364,23,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Goal Kick,Lionel Andrés Messi Cuccittini,5503.0,Right Wing,42,Barcelona,217,"['0fdee45c-91a1-47f3-8075-9a4a84a22c28', '5fd9acc3-aaa4-4017-bd73-65db76b8d878', 'b9eefba5-1a4e-4625-99bf-85d13385b634']",53,,,,,,,,,,,,,,,,,Barcelona,217,00:23:53.527,Carry,True,2007/2008
,,,,"[107.3, 36.1]",,,,,,,,,,,,0.8554,,,,,,,,,,,,,,e9b559d0-2a32-4505-8840-9285c43ceff4,1111,,"[104.5, 31.3]",68364,24,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Goal Kick,Bojan Krkíc Pérez,4913.0,Center Forward,42,Barcelona,217,"['26b5d67b-5fce-4a5a-8b31-b879adbb61d3', '2ee718aa-e2a2-4a18-85b1-afcfe34db163', '354b60e2-b442-4ef4-b2e8-30704378a09a']",0,,,,,,,,,,,,,,,,,Barcelona,217,00:24:00.411,Carry,True,2007/2008
,,,,"[64.0, 51.8]",,,,,,,,,,,,1.0491,,,,,,,,,,,,,,d20ff991-329c-41c2-b5d3-948d729bf5a5,1122,,"[65.3, 54.4]",68364,24,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Kick Off,Marcos Antonio Senna da Silva,20135.0,Left Center Midfield,43,Villarreal,222,"['1f87e375-6a64-4b49-9b68-a94dbe80ca47', '663613b1-6709-46a6-9781-ec383674e3aa', 'f4e5f12e-e783-4f41-ac70-0e1f5c3bae78']",52,,,,,,,,,,,,,,,,,Villarreal,222,00:24:52.853,Carry,True,2007/2008
,,,,"[68.0, 34.2]",,,,,,,,,,,,4.418571,,,,,,,,,,,,,,c48b2d51-0426-41db-9ab0-73c583fcbeb8,1126,,"[73.7, 31.0]",68364,24,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Kick Off,Rubén Gracia Calmache,25921.0,Right Midfield,43,Villarreal,222,"['482ea0dc-4760-4d9a-918a-9aef496b2478', '98815fa1-c1bc-43e5-9c4b-415f2837ee0f', 'cbc7f31b-4b07-4283-a498-cb27b858a14f']",54,,,,,,,,,,,,,,,,,Villarreal,222,00:24:54.991,Carry,True,2007/2008
,,,,"[86.3, 43.2]",,,,,,,,,,,,3.411529,,,,,,,,,,,,,,6d4a8029-9a4d-4dd8-8c5f-a1f9f9abed3e,1131,,"[68.0, 34.2]",68364,24,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Kick Off,Rubén Gracia Calmache,25921.0,Right Midfield,43,Villarreal,222,"['2e700522-b909-48be-aa25-269f8da14739', '482ea0dc-4760-4d9a-918a-9aef496b2478', 'a6b3a714-ea0d-479e-a9aa-492231e6bb17', 'e0fab81e-83a4-4557-b440-f9e22edfb9eb']",59,,,,,,,,,,,,,,,,,Villarreal,222,00:24:59.409,Carry,True,2007/2008
,,,,"[75.5, 72.7]",,,,,,,,,,,,1.139392,,,,,,,,,,,,,,3ce2f03c-1732-4dd7-87e1-05f506c6799f,1143,,"[74.5, 69.7]",68364,25,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Free Kick,Lionel Andrés Messi Cuccittini,5503.0,Right Wing,44,Barcelona,217,"['6c342fd4-fbd8-4c3f-82c0-a36dfad8992a', '8f84f193-719e-4ffe-8f72-cca4f0c3f72d', '91931229-cf80-4122-ad24-aafa6eddd0aa', 'ae50c9b2-5830-46f7-9707-b6021311b964']",31,,,,,,,,,,,,,,,,,Barcelona,217,00:25:31.736,Carry,True,2007/2008
,,,,"[69.0, 38.0]",,,,,,,,,,,,1.5343,,,,,,,,,,,,,,4f302909-c06b-4272-85d4-2f11c6ba5109,1150,,"[68.1, 39.2]",68364,25,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Free Kick,Anderson Luís de Souza,19757.0,Left Center Midfield,45,Barcelona,217,"['5f7070d0-34a2-41c6-abec-f1757e416f25', '64551d9b-6173-40ac-9622-b210fbe2e203', '711479be-e8b4-4a18-a197-28474923c441']",42,,,,,,,,,,,,,,,,,Barcelona,217,00:25:42.509,Carry,True,2007/2008
,,,,"[102.4, 76.4]",,,,,,,,,,,,5.307519,,,,,,,,,,,,,,aee088cc-d931-4d79-ab3d-b9b451da5dec,1154,,"[88.5, 78.8]",68364,25,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Free Kick,Oleguer Presas Renom,25873.0,Right Back,45,Barcelona,217,"['72d6cedf-8610-4585-baca-45561850c9fb', '8551b615-ce63-413e-82f7-a6be26d0c388', '89d244cf-89af-4f08-8e9e-81f1ad318edf']",46,,,,,,,,,,,,,,,,,Barcelona,217,00:25:46.796,Carry,True,2007/2008
,,,,"[15.4, 4.1]",,,,,,,,,,,,1.622881,,,,,,,,,,,,,,258959e8-16ee-450d-a297-761a86013527,1158,,"[18.6, 4.6]",68364,25,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Free Kick,Santiago Cazorla González,11386.0,Left Midfield,45,Barcelona,217,"['126e533c-cf90-4048-a389-30c78fb85712', '194e4ff8-f6b3-4c9d-948b-8864c4ec9f3d', 'af283826-9aca-4cfa-becb-13c47f162338']",52,,,,,,,,,,,,,,,,,Villarreal,222,00:25:52.104,Carry,True,2007/2008
,,,,"[11.2, 9.0]",,,,,,,,,,,,1.291107,,,,,,,,,,,,,,efbf8536-cacb-4161-8728-660532d289f9,1162,,"[11.0, 11.9]",68364,25,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Free Kick,Joan Capdevila Méndez,20134.0,Left Back,45,Barcelona,217,"['20d7ba23-2658-4d51-ba49-a7bffd960e78', 'a5d2bd02-387b-4c59-ba7a-b133de6a2eba', 'c669bb14-536f-46d4-a3fa-3de8ce880148']",54,,,,,,,,,,,,,,,,,Villarreal,222,00:25:54.596,Carry,True,2007/2008
,,,,"[72.3, 74.3]",,,,,,,,,,,,1.1633,,,,,,,,,,,,,,c52386a2-b74c-44c7-9abc-58695ef19dd4,1167,,"[75.1, 75.4]",68364,26,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Xavier Hernández Creus,20131.0,Center Defensive Midfield,46,Barcelona,217,"['14a15ed0-db55-4a96-b488-4b637149fd40', '2f1a9fbc-d36f-48a4-9231-51a87de58900']",7,,,,,,,,,,,,,,,,,Barcelona,217,00:26:07.047,Carry,,2007/2008
,,,,"[46.3, 69.1]",,,,,,,,,,,,0.8049,,,,,,,,,,,,,,3ad7951f-63a2-45c3-b9e3-5a23cf105f04,1170,,"[46.3, 69.1]",68364,26,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Carles Puyol i Saforcada,20125.0,Right Center Back,46,Barcelona,217,"['843837ca-7a18-4fa0-bcab-629140a005d4', 'fd63103f-3010-4e16-bc3d-afdf7d92e42b']",10,,,,,,,,,,,,,,,,,Barcelona,217,00:26:10.871,Carry,,2007/2008
,,,,"[48.0, 26.0]",,,,,,,,,,,,3.4789,,,,,,,,,,,,,,e7aebe95-86ad-4d4a-95f0-291dcaa4e89c,1173,,"[44.0, 26.4]",68364,26,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Gabriel Alejandro Milito,25919.0,Left Center Back,46,Barcelona,217,"['30b06ab4-ba5f-4b0d-9f0e-972b3f24a7a5', 'c6549c4f-37e2-47d0-ad85-2b15bc05f2b9']",13,,,,,,,,,,,,,,,,,Barcelona,217,00:26:13.490,Carry,,2007/2008
,,,,"[51.5, 51.9]",,,,,,,,,,,,0.6762,,,,,,,,,,,,,,d9ea8742-d45e-4c0d-981b-834d07cc1be1,1176,,"[52.2, 52.9]",68364,26,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Carles Puyol i Saforcada,20125.0,Right Center Back,46,Barcelona,217,"['0d33598d-c925-40bc-ab58-1de6f70f2d3b', '18dbc333-2c7a-447d-93a7-3311e18d3e94']",19,,,,,,,,,,,,,,,,,Barcelona,217,00:26:19.008,Carry,,2007/2008
,,,,"[50.7, 25.2]",,,,,,,,,,,,0.867,,,,,,,,,,,,,,50b600d8-1765-4544-8682-539073266634,1179,,"[50.9, 27.1]",68364,26,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Gabriel Alejandro Milito,25919.0,Left Center Back,46,Barcelona,217,"['12c220d9-ede3-46a1-9434-4b417b4509f2', '22add1d0-8382-493c-97cb-4349ae32c4a8']",21,,,,,,,,,,,,,,,,,Barcelona,217,00:26:21.292,Carry,,2007/2008
