bad_behaviour_card,ball_receipt_outcome,block_deflection,carry_end_location,clearance_aerial_won,clearance_body_part,clearance_head,clearance_left_foot,clearance_other,clearance_right_foot,counterpress,dribble_no_touch,dribble_nutmeg,dribble_outcome,dribble_overrun,duel_outcome,duel_type,duration,foul_committed_advantage,foul_committed_card,foul_committed_type,foul_won_advantage,foul_won_defensive,goalkeeper_body_part,goalkeeper_end_location,goalkeeper_outcome,goalkeeper_position,goalkeeper_technique,goalkeeper_type,id,index,interception_outcome,location,match_id,minute,off_camera,out,pass_aerial_won,pass_angle,pass_assisted_shot_id,pass_body_part,pass_cross,pass_cut_back,pass_deflected,pass_end_location,pass_goal_assist,pass_height,pass_inswinging,pass_length,pass_no_touch,pass_outcome,pass_outswinging,pass_recipient,pass_recipient_id,pass_shot_assist,pass_straight,pass_switch,pass_technique,pass_through_ball,pass_type,period,play_pattern,player,player_id,position,possession,possession_team,possession_team_id,related_events,second,shot_aerial_won,shot_body_part,shot_end_location,shot_first_time,shot_freeze_frame,shot_key_pass_id,shot_one_on_one,shot_outcome,shot_statsbomb_xg,shot_technique,shot_type,substitution_outcome,substitution_outcome_id,substitution_replacement,substitution_replacement_id,tactics,team,team_id,timestamp,type,under_pressure,season_name
,,,"[50.3, 58.8]",,,,,,,,,,,,,,0.4844,,,,,,,,,,,,786ee6da-7d0c-401a-a04b-ffa707e206bf,1598,,"[45.3, 54.5]",266989,37,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Javier Alejandro Mascherano,5506.0,Right Center Back,80,Barcelona,217,"['686cd675-0a6f-464e-879c-c43d2cf5b11c', '9fac02e1-814e-4c72-a0ca-651c984990c7', 'cd247531-b608-47c7-947e-5fb6e2fca8ec']",46,,,,,,,,,,,,,,,,,Barcelona,217,00:37:46.052,Carry,True,2016/2017
,,,"[82.5, 73.1]",,,,,,,,,,,,,,4.7675,,,,,,,,,,,,b5cdc624-1502-48f0-8a94-2c0b6a80c118,1601,,"[64.3, 75.7]",266989,37,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Sergi Roberto Carnicer,6379.0,Right Back,80,Barcelona,217,"['3aa4537e-be3e-4f49-baef-cbcc34ce42d0', '4f3d858a-8814-4aea-bad8-11e96d9f0a5a', '76e43f98-3a5f-447f-8c3e-ba64506eba42']",47,,,,,,,,,,,,,,,,,Barcelona,217,00:37:47.727,Carry,True,2016/2017
,,,"[86.0, 69.5]",,,,,,,,,,,,,,0.40703,,,,,,,,,,,,a8fd1313-b074-45b9-a6e1-7170d253aa46,1605,,"[82.5, 73.1]",266989,37,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Sergi Roberto Carnicer,6379.0,Right Back,80,Barcelona,217,"['07d7f89a-4816-4333-931b-8fe95798206b', '4f3d858a-8814-4aea-bad8-11e96d9f0a5a', 'dafe821a-97fd-44c7-8268-7969e2dbb7af']",52,,,,,,,,,,,,,,,,,Barcelona,217,00:37:52.495,Carry,True,2016/2017
,,,"[7.8, 4.3]",,,,,,,,,,,,,,3.922238,,,,,,,,,,,,c70a1302-56d0-4bef-a8bc-ae30a4cb2d10,1610,,"[12.4, 4.4]",266989,37,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Víctor Machín Pérez,6841.0,Left Midfield,80,Barcelona,217,"['24c4b073-9891-4a9b-85da-2d10b6259cab', '3f53a93f-f6e3-4f85-b13c-90d6e71cd06c', 'fbecf177-6bc6-4177-81c2-372968fdabc5']",54,,,,,,,,,,,,,,,,,Sevilla,213,00:37:54.971,Carry,True,2016/2017
,,,"[111.2, 53.6]",,,,,,,,,,,,,,1.467,,,,,,,,,,,,4a9f75a5-8ed9-4a5f-bbfc-710bbb8ff81b,1615,,"[106.5, 59.1]",266989,38,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Ivan Rakitić,5470.0,Right Center Midfield,81,Barcelona,217,"['a80e3edb-9469-4bca-aa9c-a6d7560f1f66', 'f26a31bc-a6f2-489b-9045-4f4541d017b2', 'fbd7ee62-9dda-4a83-ba50-075828665486']",7,,,,,,,,,,,,,,,,,Barcelona,217,00:38:07.111,Carry,True,2016/2017
,,,"[14.8, 14.7]",,,,,,,,,,,,,,0.716207,,,,,,,,,,,,515dd57f-c397-4258-a02e-4cd3dae540e9,1620,,"[13.0, 14.9]",266989,38,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Sergio Escudero Palomo,6718.0,Left Back,82,Sevilla,213,"['4adb947f-d728-4528-837a-45192e8c09a7', 'f42afcac-8bd8-4a6d-810e-9509f0f096f3']",9,,,,,,,,,,,,,,,,,Sevilla,213,00:38:09.958,Carry,,2016/2017
,,,"[23.7, 16.9]",,,,,,,,,,,,,,0.011077001,,,,,,,,,,,,6d43498e-5fdc-4280-9deb-d99a0611246f,1623,,"[23.7, 16.9]",266989,38,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Franco Damián Vázquez,6719.0,Right Center Midfield,82,Sevilla,213,"['c9c628e7-1e50-43da-ac96-4a0e5cb34367', 'f6e78a22-0447-4ce3-9517-862d023c4aec']",11,,,,,,,,,,,,,,,,,Sevilla,213,00:38:11.229,Carry,,2016/2017
,,,"[18.6, 12.5]",,,,,,,,,,,,,,0.514953,,,,,,,,,,,,ddd33839-a5e7-4200-a526-511e256ffd25,1627,,"[17.9, 13.5]",266989,38,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Sergio Escudero Palomo,6718.0,Left Back,82,Sevilla,213,"['9cb0524e-54e7-4348-bd18-509d0cf618cc', 'be90cbbe-0739-44e4-b0d7-7501bae67294', 'dcef9fb4-4f1c-48dd-a280-f60bf66e3d2a']",11,,,,,,,,,,,,,,,,,Sevilla,213,00:38:11.886,Carry,True,2016/2017
,,,"[16.4, 3.6]",,,,,,,,,,,,,,0.729197,,,,,,,,,,,,7845df3f-c902-4fdd-b05a-5117854999bb,1630,,"[16.4, 2.6]",266989,38,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Samir Nasri,20253.0,Left Center Midfield,82,Sevilla,213,"['16c841cc-ca31-44fa-8ceb-fe171421b245', 'a59891be-8651-4b28-9e08-f48e5c0685e3']",13,,,,,,,,,,,,,,,,,Sevilla,213,00:38:13.270,Carry,,2016/2017
,,,"[10.9, 16.9]",,,,,,,,,,,,,,2.119467,,,,,,,,,,,,f477fdf6-a6a6-46dd-af54-9a0ad46522ab,1633,,"[9.7, 11.1]",266989,38,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Víctor Machín Pérez,6841.0,Left Midfield,82,Sevilla,213,"['0482fdfd-aed5-49e2-8a32-269d2dcbdac9', '0958a34b-080d-4540-9d27-8935dd29fdfd', 'cc065bc1-0477-4007-ad1a-d5ec1f8f18ae']",14,,,,,,,,,,,,,,,,,Sevilla,213,00:38:14.854,Carry,True,2016/2017
,,,"[5.6, 43.4]",,,,,,,,,,,,,,1.260199,,,,,,,,,,,,a003a8aa-202f-4561-800a-2d8f35f91cfd,1637,,"[4.4, 42.2]",266989,38,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Sergio Rico González,6823.0,Goalkeeper,82,Sevilla,213,"['5cd1520f-101f-4cc4-9c2c-322ccb695f86', '9e79bcec-7f32-4e52-ab47-8f6ee95842c3']",19,,,,,,,,,,,,,,,,,Sevilla,213,00:38:19.140,Carry,,2016/2017
,,,"[49.5, 75.8]",,,,,,,,,,,,,,1.821703,,,,,,,,,,,,06e14fdb-0315-4eb6-8f5e-66ceac7420ac,1640,,"[50.5, 75.3]",266989,38,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Pablo Sarabia García,6720.0,Right Midfield,82,Sevilla,213,"['004a290e-0ede-42ae-b6c6-69c5f4861fbb', 'b2fc0b72-9171-45bd-a244-b93fddea0f6c', 'd1379412-27af-4eb6-9ff2-0b7cd27ec8a2']",24,,,,,,,,,,,,,,,,,Sevilla,213,00:38:24.210,Carry,True,2016/2017
,,,"[52.2, 69.7]",,,,,,,,,,,,,,0.43886,,,,,,,,,,,,b312f8b6-4ca6-4a58-b082-52ebdba9e223,1644,,"[46.3, 66.9]",266989,38,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Mariano Ferreira Filho,21210.0,Right Back,82,Sevilla,213,"['4dd9ca77-c7cb-49d5-8b6a-ac076f39020f', 'c452e848-2ad4-4086-8b0f-34a768f04ac1']",26,,,,,,,,,,,,,,,,,Sevilla,213,00:38:26.548,Carry,,2016/2017
,,,"[56.1, 3.8]",,,,,,,,,,,,,,0.9162,,,,,,,,,,,,6dac7d22-594e-42ce-bd22-d6773114b960,1648,,"[55.2, 4.3]",266989,38,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Lucas Digne,6849.0,Left Back,82,Sevilla,213,"['031907b0-ec91-44ce-a2ca-98575f923514', '55e6c7eb-53c7-4831-9e93-8e6ebaaf580d', '62165f27-9c82-42a7-aa8c-0dd4635e48cd']",28,,,,,,,,,,,,,,,,,Barcelona,217,00:38:28.890,Carry,True,2016/2017
,,,"[48.5, 61.3]",,,,,,,,,,,,,,0.379592,,,,,,,,,,,,d2ccfcc5-53e3-4b61-b598-1c908de5d7dc,1654,,"[48.5, 62.3]",266989,38,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Steven N''Kemboanza Mike Christopher Nzonzi,5737.0,Center Defensive Midfield,82,Sevilla,213,"['cb930985-bdc1-4d00-bee6-9d80c9e93345', 'e6b02dcd-7e99-45a9-a9be-b1cd45bfe5a4']",34,,,,,,,,,,,,,,,,,Sevilla,213,00:38:34.315,Carry,,2016/2017
,,,"[57.4, 52.4]",,,,,,,,,,,,,,0.074807,,,,,,,,,,,,837b7da5-b2d1-491b-9b9d-7b4ae73efcf4,1658,,"[55.7, 51.4]",266989,38,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Samir Nasri,20253.0,Left Center Midfield,82,Sevilla,213,"['4c9e3508-0df2-4147-8903-efd205d93afb', 'f61d7fa5-7e0e-499f-8b26-5a06438c47c3']",35,,,,,,,,,,,,,,,,,Sevilla,213,00:38:35.685,Carry,,2016/2017
,,,"[66.9, 52.4]",,,,,,,,,,,,,,0.040006,,,,,,,,,,,,8dfeeae5-369e-4964-882f-08b68d4d4c2d,1661,,"[66.9, 52.4]",266989,38,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Franco Damián Vázquez,6719.0,Right Center Midfield,82,Sevilla,213,"['3a6ab86e-df38-4679-b268-c99d7b616fb2', '5e8ca889-4e23-4f93-9c00-aa646b89e297']",37,,,,,,,,,,,,,,,,,Sevilla,213,00:38:37.099,Carry,,2016/2017
,,,"[43.4, 64.4]",,,,,,,,,,,,,,0.236486,,,,,,,,,,,,df25b917-0401-4759-97d2-47f0f7891fa6,1666,,"[41.7, 64.9]",266989,38,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Adil Rami,3253.0,Right Center Back,82,Sevilla,213,"['33e176b0-4972-42b0-913b-cb8bfcbfa545', '390ca519-3a6d-4a11-956e-77c56056a219']",40,,,,,,,,,,,,,,,,,Sevilla,213,00:38:40.404,Carry,,2016/2017
,,,"[53.9, 57.9]",,,,,,,,,,,,,,1.366653,,,,,,,,,,,,55d77140-dd15-4b50-97a5-df4a6679d6ed,1669,,"[51.9, 58.4]",266989,38,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Steven N''Kemboanza Mike Christopher Nzonzi,5737.0,Center Defensive Midfield,82,Sevilla,213,"['226b1330-6f83-4e55-9d1e-5be6274fb052', '7a510792-b6d8-4708-8903-e6eeeb3fa02b']",41,,,,,,,,,,,,,,,,,Sevilla,213,00:38:41.775,Carry,,2016/2017
,,,"[46.6, 72.2]",,,,,,,,,,,,,,1.230495,,,,,,,,,,,,37f22100-0f58-4b42-93af-dd454f381860,1672,,"[51.4, 69.7]",266989,38,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Mariano Ferreira Filho,21210.0,Right Back,82,Sevilla,213,"['9342f8f5-4ca7-4b37-ad6b-ab160811ce46', '9b32ede2-b5f7-48dc-8eea-e74a95520fe4', 'eca2d718-d519-406f-8273-c3718beea5af']",43,,,,,,,,,,,,,,,,,Sevilla,213,00:38:43.623,Carry,True,2016/2017
,,,"[6.8, 44.9]",,,,,,,,,,,,,,2.010749,,,,,,,,,,,,50a4fa50-2cb1-4413-bc79-75118508b070,1676,,"[6.8, 54.6]",266989,38,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Sergio Rico González,6823.0,Goalkeeper,82,Sevilla,213,"['2f83a18a-47ef-41c3-b92e-8c88b5bc42e0', '5bc8d489-4151-4223-92e4-7811d501e4fa']",47,,,,,,,,,,,,,,,,,Sevilla,213,00:38:47.630,Carry,,2016/2017
,,,"[22.5, 18.6]",,,,,,,,,,,,,,1.03497,,,,,,,,,,,,e62f7d0d-8f46-4d86-8df7-ad3f151fb005,1679,,"[23.9, 21.7]",266989,38,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Sergio Escudero Palomo,6718.0,Left Back,82,Sevilla,213,"['1116af66-5faf-4712-8329-0c589504d21d', '9ffcfa39-934e-46c7-a37e-a2ea0444921a', 'c0d4d702-4615-41b7-bab8-d7dd7692f23c']",51,,,,,,,,,,,,,,,,,Sevilla,213,00:38:51.857,Carry,True,2016/2017
,,,"[72.4, 43.2]",,,,,,,,,,,,,,2.913604,,,,,,,,,,,,babd57c2-82d2-40fc-8c8e-178dfc8ce277,1686,,"[74.8, 28.5]",266989,39,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Luciano Vietto,6744.0,Center Forward,83,Sevilla,213,"['9e805f1c-e29d-4b7b-b0e5-a29e4c7090ec', 'ac0cb416-d2ed-4d26-9f53-9aed8caca708', 'd584d5c8-c8d9-43f5-a871-7fac844f5578']",12,,,,,,,,,,,,,,,,,Sevilla,213,00:39:12.019,Carry,True,2016/2017
,,,"[53.0, 45.3]",,,,,,,,,,,,,,2.576,,,,,,,,,,,,ac6715d9-2706-4143-8c26-634d3954b477,1690,,"[47.7, 36.9]",266989,39,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Javier Alejandro Mascherano,5506.0,Right Center Back,84,Barcelona,217,"['e0dc73b0-da5c-4577-8be8-f44c95b74638', 'fd2a4365-b3cb-4895-901a-b7afc6a2b492']",14,,,,,,,,,,,,,,,,,Barcelona,217,00:39:14.933,Carry,,2016/2017
,,,"[87.7, 75.7]",,,,,,,,,,,,,,2.3082,,,,,,,,,,,,b31736c2-d520-4934-a277-47dd3b3ce0fe,1693,,"[86.8, 72.9]",266989,39,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Luis Alberto Suárez Díaz,5246.0,Center Forward,84,Barcelona,217,"['6242060e-0319-4522-8aeb-9f7aa9e38bdb', 'e444ab3e-7d0d-48ef-a63d-3ce42d5042fd']",19,,,,,,,,,,,,,,,,,Barcelona,217,00:39:19.765,Carry,,2016/2017
,,,"[72.6, 73.8]",,,,,,,,,,,,,,0.2974,,,,,,,,,,,,edb2793f-9e5c-4b1a-8e04-211a722005b6,1697,,"[72.5, 72.9]",266989,39,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Ivan Rakitić,5470.0,Right Center Midfield,84,Barcelona,217,"['32b8c16c-3e96-47f4-bd00-f2e779f08a66', '35a7fffe-0b7b-4319-ab0d-b06601b06768', '8696cbab-9a61-4e7b-b310-d6dc27489ead']",23,,,,,,,,,,,,,,,,,Barcelona,217,00:39:23.775,Carry,True,2016/2017
,,,"[57.1, 63.2]",,,,,,,,,,,,,,1.0861,,,,,,,,,,,,467b4924-3e68-421e-8864-2e17df0003c8,1702,,"[56.2, 64.4]",266989,39,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Sergi Roberto Carnicer,6379.0,Right Back,84,Barcelona,217,"['1105ca61-5c22-4f50-bc10-d6b626efdf6c', 'e9fc25e2-9f7a-487e-983b-6d43a6f32985']",26,,,,,,,,,,,,,,,,,Barcelona,217,00:39:26.646,Carry,,2016/2017
,,,"[46.2, 47.8]",,,,,,,,,,,,,,0.5531,,,,,,,,,,,,8f0e02d2-ac5e-42a5-b1cb-85d5359e9c85,1707,,"[46.0, 47.5]",266989,39,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Javier Alejandro Mascherano,5506.0,Right Center Back,84,Barcelona,217,"['27c31620-a690-428f-82fb-6b30c22a2696', 'b37857e4-f589-4a3a-9156-956a54c537e5']",30,,,,,,,,,,,,,,,,,Barcelona,217,00:39:30.441,Carry,,2016/2017
,,,"[56.9, 30.7]",,,,,,,,,,,,,,1.5463,,,,,,,,,,,,c7cbe1cc-907d-4ed8-8199-5b26dacd3760,1710,,"[62.2, 33.8]",266989,39,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Denis Suárez Fernández,6609.0,Left Center Midfield,84,Barcelona,217,"['5230a2a0-19f8-4ff8-a5d4-81ae2ba9ae8f', 'fd0be44a-f088-4052-9c44-515c1c37f656']",32,,,,,,,,,,,,,,,,,Barcelona,217,00:39:32.313,Carry,,2016/2017
,,,"[53.2, 15.2]",,,,,,,,,,,,,,0.5867,,,,,,,,,,,,c25669f8-89f4-42a6-a84f-2f24eb32bfbe,1713,,"[52.1, 16.1]",266989,39,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Samuel Yves Umtiti,5492.0,Left Center Back,84,Barcelona,217,"['18da0585-fddd-455f-8360-ceaf2c87349c', '83ef602a-e05c-4e74-8649-8e4973b58268', 'ac8f9e51-8c6e-46a3-a135-480d93ca9267']",35,,,,,,,,,,,,,,,,,Barcelona,217,00:39:35.540,Carry,True,2016/2017
,,,"[64.3, 3.1]",,,,,,,,,,,,,,1.544,,,,,,,,,,,,b3b1178f-bd27-434f-9c28-13b0249a9bef,1717,,"[65.1, 3.9]",266989,39,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Lucas Digne,6849.0,Left Back,84,Barcelona,217,"['85856c59-04b7-4b42-9fc8-f559e67dbea3', 'd1d8c398-121c-45f5-9b34-4ad54d67951d', 'db3e3792-6253-42d1-9c5e-7d5275778ca3']",37,,,,,,,,,,,,,,,,,Barcelona,217,00:39:37.303,Carry,True,2016/2017
,,,"[45.1, 15.5]",,,,,,,,,,,,,,0.643316,,,,,,,,,,,,1d9758e1-e8b0-451a-8c79-1bf1d1c0c9b2,1721,,"[46.9, 14.4]",266989,39,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Samuel Yves Umtiti,5492.0,Left Center Back,84,Barcelona,217,"['059f9729-09e3-4ede-97e7-fd86a1cf4fbb', '5e3aa56e-a8fe-43bd-a5ae-f270d5d91d4f']",41,,,,,,,,,,,,,,,,,Barcelona,217,00:39:41.388,Carry,,2016/2017
,,,"[23.8, 52.6]",,,,,,,,,,,,,,2.0297,,,,,,,,,,,,c0bd0afc-bbf6-4b3b-a17a-82fa1c03fccf,1726,,"[23.6, 52.4]",266989,39,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Javier Alejandro Mascherano,5506.0,Right Center Back,84,Barcelona,217,"['1a7d7c78-6ba9-49c2-aa3a-bb0ca3ca83f8', '35073715-1cfa-4c6e-b3f1-550ace7c385c']",46,,,,,,,,,,,,,,,,,Barcelona,217,00:39:46.313,Carry,,2016/2017
,,,"[42.9, 42.7]",,,,,,,,,,,,,,1.6083,,,,,,,,,,,,548bbe4e-5422-44ce-981a-1cdeeb49677e,1729,,"[41.0, 46.3]",266989,39,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Ivan Rakitić,5470.0,Right Center Midfield,84,Barcelona,217,"['2f9f26b2-e077-41ef-bd6f-f4e04538f902', 'ac58d5fb-6a77-457f-be65-b9499fcd8041']",49,,,,,,,,,,,,,,,,,Barcelona,217,00:39:49.680,Carry,,2016/2017
,,,"[66.5, 5.0]",,,,,,,,,,,,,,0.7613,,,,,,,,,,,,8698a0cb-16b6-4d4c-ba1b-ebd1f1164b0b,1732,,"[63.6, 4.3]",266989,39,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Lucas Digne,6849.0,Left Back,84,Barcelona,217,"['5641d452-17f9-436c-8b09-43f60e997d73', 'bda99875-6d63-4cc5-9c61-44f04737d272']",53,,,,,,,,,,,,,,,,,Barcelona,217,00:39:53.666,Carry,,2016/2017
,,,"[78.8, 12.6]",,,,,,,,,,,,,,2.4618,,,,,,,,,,,,f0fd3cb5-9f2b-425e-83d3-d47bd86c21e7,1735,,"[73.5, 4.8]",266989,39,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Neymar da Silva Santos Junior,4320.0,Left Wing,84,Barcelona,217,"['b4e18329-f970-4a58-9600-505c0f762f0e', 'cc64a2db-d358-4cfd-beef-db24651fefb3', 'f67aedb1-3151-4d7e-a202-48ff1b2f47f5']",55,,,,,,,,,,,,,,,,,Barcelona,217,00:39:55.637,Carry,True,2016/2017
,,,"[83.9, 23.2]",,,,,,,,,,,,,,0.6355,,,,,,,,,,,,90136686-7893-4da6-8158-8c8bc0fd8dbc,1738,,"[78.8, 12.6]",266989,39,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Neymar da Silva Santos Junior,4320.0,Left Wing,84,Barcelona,217,"['38d20c07-9fbf-4504-8b29-c99d8344fc9a', '3f98f509-8f8c-434f-b382-81d084e3eda5', 'cc64a2db-d358-4cfd-beef-db24651fefb3', 'f67aedb1-3151-4d7e-a202-48ff1b2f47f5']",58,,,,,,,,,,,,,,,,,Barcelona,217,00:39:58.099,Carry,True,2016/2017
,,,"[83.6, 25.5]",,,,,,,,,,,,,,3.298,,,,,,,,,,,,0a016a21-8a86-40b5-92ab-206c694ab155,1741,,"[83.9, 23.2]",266989,39,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Neymar da Silva Santos Junior,4320.0,Left Wing,84,Barcelona,217,"['1f1f465e-63ea-4636-a244-28b0cf870fdc', '38d20c07-9fbf-4504-8b29-c99d8344fc9a', '3f98f509-8f8c-434f-b382-81d084e3eda5']",58,,,,,,,,,,,,,,,,,Barcelona,217,00:39:58.734,Carry,True,2016/2017
,,,"[90.4, 49.0]",,,,,,,,,,,,,,1.3344,,,,,,,,,,,,25c9acca-83c4-433b-b21b-7908124c669c,1744,,"[86.6, 41.2]",266989,40,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Ivan Rakitić,5470.0,Right Center Midfield,84,Barcelona,217,"['415b4b75-8975-49b4-b9e0-2c7ad9c407c4', 'a2b0d85d-9550-4ec8-a55c-4939eb982f82']",3,,,,,,,,,,,,,,,,,Barcelona,217,00:40:03.161,Carry,,2016/2017
,,,"[103.0, 67.8]",,,,,,,,,,,,,,2.8439,,,,,,,,,,,,20fb9285-f5a1-46c8-9769-13a49ff61da6,1747,,"[103.2, 67.6]",266989,40,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Sergi Roberto Carnicer,6379.0,Right Back,84,Barcelona,217,"['97f7d225-091a-4408-8023-561b4f4858a1', 'a59ee490-8974-459a-9093-100b4a51a653']",5,,,,,,,,,,,,,,,,,Barcelona,217,00:40:05.827,Carry,,2016/2017
,,,"[84.3, 67.0]",,,,,,,,,,,,,,0.6107,,,,,,,,,,,,ef7ba9b8-b6fb-4a37-bc2f-4adda8396dd7,1750,,"[85.1, 68.0]",266989,40,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Ivan Rakitić,5470.0,Right Center Midfield,84,Barcelona,217,"['2b1998a6-a8d3-45d8-92da-531ab68c813c', 'd12c88dc-3bc9-471d-8451-6be6692ea613']",10,,,,,,,,,,,,,,,,,Barcelona,217,00:40:10.368,Carry,,2016/2017
,,,"[67.9, 48.3]",,,,,,,,,,,,,,4.2788,,,,,,,,,,,,a24af31d-e431-4e63-bf1b-fde3a3a61f74,1753,,"[68.5, 48.3]",266989,40,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Javier Alejandro Mascherano,5506.0,Right Center Back,84,Barcelona,217,"['30734f6b-f1de-4b0c-baef-31773079bfbf', '8be76792-5d7f-45ea-9db6-a6340ee3661e', 'efad869f-b508-4dd8-8756-cc197d819a73']",12,,,,,,,,,,,,,,,,,Barcelona,217,00:40:12.330,Carry,True,2016/2017
,,,"[77.6, 14.0]",,,,,,,,,,,,,,3.9905,,,,,,,,,,,,2643a75b-5cd8-43cb-86e0-3a0b96ea0928,1757,,"[66.8, 19.8]",266989,40,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Samuel Yves Umtiti,5492.0,Left Center Back,84,Barcelona,217,"['bad3950a-9367-463a-b14d-363a35a56579', 'f7f2c353-41c7-42cc-b7f1-ad8c37ab323b']",18,,,,,,,,,,,,,,,,,Barcelona,217,00:40:18.534,Carry,,2016/2017
,,,"[75.9, 22.2]",,,,,,,,,,,,,,1.3812,,,,,,,,,,,,a6af8678-81b3-4092-9498-3111570c626a,1760,,"[74.0, 20.5]",266989,40,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Denis Suárez Fernández,6609.0,Left Center Midfield,84,Barcelona,217,"['63679992-0120-43c9-91a8-7de71cdb64fd', '64ce084f-6baf-43b5-9ec8-0842a4281646']",23,,,,,,,,,,,,,,,,,Barcelona,217,00:40:23.691,Carry,,2016/2017
,,,"[91.8, 25.5]",,,,,,,,,,,,,,3.1874,,,,,,,,,,,,7e54a080-2b0d-498f-97b9-4b9c6923b802,1763,,"[84.9, 24.9]",266989,40,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Neymar da Silva Santos Junior,4320.0,Left Wing,84,Barcelona,217,"['5ce76371-26fd-4f6f-8034-b4605032b7f1', 'cd63ee81-e19d-4cdd-bff3-62230b72cb3d']",26,,,,,,,,,,,,,,,,,Barcelona,217,00:40:26.127,Carry,,2016/2017
,,,"[34.5, 60.6]",,,,,,,,,,,,,,1.248496,,,,,,,,,,,,42757f4c-6124-4520-9518-74729577fbb1,1767,,"[32.4, 58.9]",266989,40,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Steven N''Kemboanza Mike Christopher Nzonzi,5737.0,Center Defensive Midfield,85,Sevilla,213,"['0f29005e-aa2a-48a1-9c43-ab0d651357cc', 'd7879eb1-e56d-42f0-9965-4dc44262b016', 'db223910-46af-4745-aa52-c8a98ae4a284']",30,,,,,,,,,,,,,,,,,Sevilla,213,00:40:30.213,Carry,True,2016/2017
,,,"[35.3, 59.9]",,,,,,,,,,,,,,0.512671,,,,,,,,,,,,750724d7-d897-4a0c-932b-0aa0e5a217bc,1770,,"[34.5, 60.6]",266989,40,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Steven N''Kemboanza Mike Christopher Nzonzi,5737.0,Center Defensive Midfield,85,Sevilla,213,"['0f29005e-aa2a-48a1-9c43-ab0d651357cc', '8ab82794-d018-40ce-bbbe-a8a4b4a2fea5', 'd2d54a54-4fe4-48d4-afa9-fc152d215249', 'db223910-46af-4745-aa52-c8a98ae4a284']",31,,,,,,,,,,,,,,,,,Sevilla,213,00:40:31.462,Carry,True,2016/2017
