50_50,ball_receipt_outcome,ball_recovery_offensive,ball_recovery_recovery_failure,carry_end_location,clearance_aerial_won,clearance_body_part,clearance_head,clearance_left_foot,clearance_right_foot,counterpress,dribble_nutmeg,dribble_outcome,dribble_overrun,duel_outcome,duel_type,duration,foul_committed_advantage,foul_committed_card,foul_committed_offensive,foul_committed_type,foul_won_advantage,foul_won_defensive,goalkeeper_body_part,goalkeeper_end_location,goalkeeper_outcome,goalkeeper_position,goalkeeper_technique,goalkeeper_type,id,index,injury_stoppage_in_chain,interception_outcome,location,match_id,minute,off_camera,out,pass_aerial_won,pass_angle,pass_assisted_shot_id,pass_body_part,pass_cross,pass_cut_back,pass_end_location,pass_goal_assist,pass_height,pass_inswinging,pass_length,pass_miscommunication,pass_no_touch,pass_outcome,pass_outswinging,pass_recipient,pass_recipient_id,pass_shot_assist,pass_switch,pass_technique,pass_through_ball,pass_type,period,play_pattern,player,player_id,position,possession,possession_team,possession_team_id,related_events,second,shot_body_part,shot_end_location,shot_first_time,shot_freeze_frame,shot_key_pass_id,shot_one_on_one,shot_outcome,shot_statsbomb_xg,shot_technique,shot_type,substitution_outcome,substitution_outcome_id,substitution_replacement,substitution_replacement_id,tactics,team,team_id,timestamp,type,under_pressure,season_name
,,,,,,,,,,,,,,,,0.937863,,,,,,,,,,,,,d28857d3-27ce-4bfa-a296-7f29a4a8e7d9,2593,,,"[67.2, 45.0]",68314,76,,,,-2.0795262,,Right Foot,,,"[64.3, 39.8]",,Ground Pass,,5.9539905,,,,,Xavier Hernández Creus,20131.0,,,,,,2,From Keeper,Ronaldo de Assis Moreira,25879.0,Left Wing,174,Barcelona,217,['8f07eb51-0a0b-4f12-b754-699beb1beecf'],50,,,,,,,,,,,,,,,,Barcelona,217,00:31:50.977,Pass,,2004/2005
,,,,,,,,,,,,,,,,0.787413,,,,,,,,,,,,,f83146ef-e649-4afc-aacb-98f4d1746f34,2596,,,"[65.1, 40.0]",68314,76,,,,1.2145767,,Right Foot,,,"[74.7, 65.8]",,Ground Pass,,27.528168,,,,,Andrés Iniesta Luján,5216.0,,,,,,2,From Keeper,Xavier Hernández Creus,20131.0,Right Center Midfield,174,Barcelona,217,['d9daa443-9550-4f0f-8607-5feac268f0c7'],52,,,,,,,,,,,,,,,,Barcelona,217,00:31:52.535,Pass,,2004/2005
,,,,,,,,,,,,,,,,2.3577,,,,,,,,,,,,,94a20753-db5e-46d7-84fc-6ad4c1947cca,2599,,,"[74.7, 65.8]",68314,76,,,,-2.5445697,,Right Foot,,,"[56.9, 53.7]",,Ground Pass,,21.523243,,,,,Juliano Haus Belletti,25863.0,,,,,,2,From Keeper,Andrés Iniesta Luján,5216.0,Right Wing,174,Barcelona,217,['f8dea9a6-9bc1-421f-aef3-b0b75dd13d82'],53,,,,,,,,,,,,,,,,Barcelona,217,00:31:53.362,Pass,,2004/2005
,,,,,,,,,,,,,,,,0.974229,,,,,,,,,,,,,bfb514c2-ddfb-41e7-9527-60439444a4a2,2602,,,"[56.9, 53.7]",68314,76,,,,0.6071849,,Right Foot,,,"[66.4, 60.3]",,Ground Pass,,11.567627,,,,,Ronaldo de Assis Moreira,25879.0,,,,,,2,From Keeper,Juliano Haus Belletti,25863.0,Right Back,174,Barcelona,217,['031e3869-bb1b-4034-b8b0-b2c684307221'],55,,,,,,,,,,,,,,,,Barcelona,217,00:31:55.776,Pass,,2004/2005
,,,,,,,,,,,,,,,,0.815364,,,,,,,,,,,,,b32663bb-b5a2-492e-819a-c12c5adf9ab4,2605,,,"[66.4, 60.3]",68314,76,,,,-1.4352686,,Right Foot,,,"[67.3, 53.7]",,Ground Pass,,6.661081,,,,,Xavier Hernández Creus,20131.0,,,,,,2,From Keeper,Ronaldo de Assis Moreira,25879.0,Left Wing,174,Barcelona,217,['819506c7-5623-4eb8-8d82-649329179bca'],57,,,,,,,,,,,,,,,,Barcelona,217,00:31:57.109,Pass,,2004/2005
,,,,,,,,,,,,,,,,0.53058,,,,,,,,,,,,,1b3aab12-9992-4a49-8aa2-2485444779b0,2608,,,"[67.5, 53.8]",68314,76,,,,-0.84046054,,Right Foot,,,"[79.5, 40.4]",,Ground Pass,,17.987774,,,,,Rafael Márquez Álvarez,5558.0,,,,,,2,From Keeper,Xavier Hernández Creus,20131.0,Right Center Midfield,174,Barcelona,217,['908a06a6-7261-4a47-a8c5-76168c572576'],59,,,,,,,,,,,,,,,,Barcelona,217,00:31:59.362,Pass,,2004/2005
,,,,,,,,,,,,,,,,1.495779,,,,,,,,,,,,,52dd38f6-b65d-4c6e-86cf-1d77a63127e2,2611,,,"[81.9, 41.0]",68314,77,,,,1.5533563,,Right Foot,,,"[82.5, 75.4]",,Ground Pass,,34.40523,,,,,Andrés Iniesta Luján,5216.0,,,,,,2,From Keeper,Rafael Márquez Álvarez,5558.0,Center Defensive Midfield,174,Barcelona,217,['b34c18cb-fd33-4631-b140-5b90a629cc2c'],1,,,,,,,,,,,,,,,,Barcelona,217,00:32:01.083,Pass,,2004/2005
,,,,,,,,,,,,,,,,1.144814,,,,,,,,,,,,,8966d41e-3d93-4bad-be03-3d4999c859c9,2614,,,"[85.5, 74.5]",68314,77,,,,-2.3228736,,Right Foot,,,"[76.8, 65.2]",,Ground Pass,,12.734991,,,,,Ronaldo de Assis Moreira,25879.0,,,,,,2,From Keeper,Andrés Iniesta Luján,5216.0,Right Wing,174,Barcelona,217,['3f0bd2ee-ffe5-4215-a147-33263ee59192'],3,,,,,,,,,,,,,,,,Barcelona,217,00:32:03.634,Pass,,2004/2005
,,,,,,,,,,,,,,,,1.128739,,,,,,,,,,,,,abe7aa2c-2061-4899-967d-856bb7fffe68,2617,,,"[76.8, 65.2]",68314,77,,,,-1.084339,,Right Foot,,,"[82.3, 54.8]",,Ground Pass,,11.764778,,,,,Rafael Márquez Álvarez,5558.0,,,,,,2,From Keeper,Ronaldo de Assis Moreira,25879.0,Left Wing,174,Barcelona,217,['fbe46095-c8a3-465a-a06a-d4950e6f6fe8'],5,,,,,,,,,,,,,,,,Barcelona,217,00:32:05.218,Pass,,2004/2005
,,,,,,,,,,,,,,,,1.055119,,,,,,,,,,,,,81d16fe8-5971-4777-b560-9c9faac88d85,2620,,,"[82.3, 54.8]",68314,77,,,,-1.6315323,,Right Foot,,,"[81.4, 40.0]",,Ground Pass,,14.827339,,,,,Anderson Luís de Souza,19757.0,,,,,,2,From Keeper,Rafael Márquez Álvarez,5558.0,Center Defensive Midfield,174,Barcelona,217,['c797b64c-b90a-4a3e-a49e-20765e397d1b'],6,,,,,,,,,,,,,,,,Barcelona,217,00:32:06.962,Pass,,2004/2005
,,,,,,,,,,,,,,,,1.177,,,,,,,,,,,,,bcbb82bc-4031-4dc8-b766-523071397586,2623,,,"[88.2, 47.4]",68314,77,,,,0.63629836,,Right Foot,,,"[101.6, 57.3]",,Ground Pass,,16.660433,,,Incomplete,,Juliano Haus Belletti,25863.0,,,,,,2,From Keeper,Anderson Luís de Souza,19757.0,Left Center Midfield,174,Barcelona,217,"['00035c1e-341f-45e3-bc75-3e9214de6f82', 'e7708134-69de-4cb2-96d0-7ae553253b62']",11,,,,,,,,,,,,,,,,Barcelona,217,00:32:11.232,Pass,,2004/2005
,,,,,,,,,,,,,,,,1.7649,,,,,,,,,,,,,a46a38d6-b432-4368-994e-ac7babfa2f60,2630,,,"[44.8, 14.5]",68314,77,True,,,0.52976626,,Left Foot,,,"[96.2, 44.6]",,High Pass,,59.56484,,,Incomplete,,,,,,,,Free Kick,2,From Free Kick,Raúl Iznata Zabala,25866.0,Left Back,176,Málaga,223,['8395f0ab-a877-4f1e-9fa6-f3d765ab45fc'],56,,,,,,,,,,,,,,,,Málaga,223,00:32:56.651,Pass,,2004/2005
,,,,,,,,,,,,,,,,0.999729,,,,,,,,,,,,,d95592b5-211c-4125-a2c6-cd0e3cb21676,2632,,,"[76.0, 37.6]",68314,78,,,,1.2167989,,Head,,,"[79.4, 46.8]",,Low Pass,,9.80816,,,,,Miguel Ángel Lozano Ayala,25875.0,,,,,Recovery,2,From Free Kick,Juan Antonio Rodríguez Villamuela,25881.0,Center Attacking Midfield,176,Málaga,223,['4775588c-268c-4492-b3fc-4711d698cea6'],0,,,,,,,,,,,,,,,,Málaga,223,00:33:00.633,Pass,,2004/2005
,,,,,,,,,,,,,,,,1.301216,,,,,,,,,,,,,3d6f14a9-a8ca-49a7-9527-d793bdb9de75,2635,,,"[77.9, 48.0]",68314,78,,,,1.3105067,,Right Foot,,,"[83.2, 67.9]",,Low Pass,,20.593689,,,Incomplete,,Paulo César Wanchope Watson,25855.0,,,,,,2,From Free Kick,Miguel Ángel Lozano Ayala,25875.0,Left Center Midfield,176,Málaga,223,"['36ce73f4-65a0-4542-88c3-bf915ab2ae9b', '8b7941e2-28d3-44b5-9042-789a15ff4906']",2,,,,,,,,,,,,,,,,Málaga,223,00:33:02.236,Pass,,2004/2005
,,,,,,,,,,,,,,,,0.6595,,,,,,,,,,,,,24c2bc8b-12dc-476f-9567-b60c0e5c5066,2640,,,"[73.2, 57.1]",68314,78,,,,2.0043778,,Left Foot,,,"[68.2, 67.9]",,Ground Pass,,11.90126,,,,,Alexis Ruano Delgado,6614.0,,,,,,2,From Free Kick,Miguel Ángel Lozano Ayala,25875.0,Left Center Midfield,176,Málaga,223,['80e0c46f-e89a-47fe-96b1-2e025a723e25'],5,,,,,,,,,,,,,,,,Málaga,223,00:33:05.518,Pass,,2004/2005
,,,,,,,,,,,,,,,,1.247,,,,,,,,,,,,,71e7e39c-8001-4155-a1fd-97de1008741c,2643,,,"[67.3, 67.3]",68314,78,,,,0.84485185,,Right Foot,,,"[75.2, 76.2]",,Ground Pass,,11.90042,,,,,Márcio Amoroso dos Santos,25877.0,,,,,,2,From Free Kick,Alexis Ruano Delgado,6614.0,Right Back,176,Málaga,223,['7838dcb7-be37-471c-a1f0-62c9cfb62285'],7,,,,,,,,,,,,,,,,Málaga,223,00:33:07.621,Pass,,2004/2005
,,,,,,,,,,,,,,,,0.250973,,,,,,,,,,,,,bf36e50e-0fea-40f5-8f96-51e9466dc7a8,2648,,,"[54.0, 72.4]",68314,78,,,,-0.66104317,,Left Foot,,,"[56.7, 70.3]",,High Pass,,3.4205263,,,Incomplete,,,,,,,,,2,From Free Kick,Márcio Amoroso dos Santos,25877.0,Center Forward,176,Málaga,223,['7a2efe57-1ae2-413b-b816-b13b35ac859a'],12,,,,,,,,,,,,,,,,Málaga,223,00:33:12.267,Pass,,2004/2005
,,,,,,,,,,,,,,,,4.283123,,,,,,,,,,,,,c30b49dc-3a6a-4855-af07-d693ba767f11,2652,,,"[81.0, 34.0]",68314,78,,,,0.6816991,,Right Foot,,,"[105.4, 53.8]",,Ground Pass,,31.422922,True,,Incomplete,,Andrés Iniesta Luján,5216.0,,,,,,2,From Free Kick,Samuel Eto''o Fils,19298.0,Center Forward,176,Málaga,223,"['10deb5fa-ff36-4770-8c22-d888647e3748', '9eb22e70-f8b4-45d9-af41-05c7a286848b']",17,,,,,,,,,,,,,,,,Barcelona,217,00:33:17.453,Pass,,2004/2005
,,,,,,,,,,,,,,,,3.650811,,,,,,,,,,,,,5ad07720-2f93-4440-9c1a-8ab1d15f4ee4,2655,,,"[12.4, 27.7]",68314,78,True,,,-0.6637572,,Keeper Arm,,,"[40.4, 5.8]",,Ground Pass,,35.54729,,,,,Raúl Iznata Zabala,25866.0,,,,,,2,From Free Kick,Juan Jesús Calatayud Sánchez,25870.0,Goalkeeper,176,Málaga,223,['5ea8e2db-dab6-48c4-9a82-7d6f3946d58b'],24,,,,,,,,,,,,,,,,Málaga,223,00:33:24.570,Pass,,2004/2005
,,,,,,,,,,,,,,,,2.7637,,,,,,,,,,,,,96bee4fe-6567-4081-9a68-f635007aa6a5,2657,,,"[55.4, 7.1]",68314,78,,,,0.8013059,,Left Foot,,,"[98.7, 51.8]",,High Pass,,62.233273,,,,,Paulo César Wanchope Watson,25855.0,,True,,,,2,From Free Kick,Raúl Iznata Zabala,25866.0,Left Back,176,Málaga,223,['85a3b05f-c11d-4ddb-9e17-feff74da9a68'],32,,,,,,,,,,,,,,,,Málaga,223,00:33:32.031,Pass,,2004/2005
,,,,,,,,,,,,,,,,1.652475,,,,,,,,,,,,,fd3def5d-efb5-44c8-9a30-7404d9bd935e,2663,,,"[4.3, 23.7]",68314,78,,,,1.2407358,,Left Foot,,,"[11.7, 45.3]",,Ground Pass,,22.832434,,,,,Carles Puyol i Saforcada,20125.0,,,,,,2,Regular Play,Sylvio Mendes Campos Junior,25854.0,Left Back,177,Barcelona,217,['3dea6fe5-d08e-4f26-a125-cfcfd71c232d'],39,,,,,,,,,,,,,,,,Barcelona,217,00:33:39.045,Pass,,2004/2005
,,,,,,,,,,,,,,,,1.164622,,,,,,,,,,,,,42f5bd65-5a62-4f5c-aab7-4a5367fd3d3e,2666,,,"[24.0, 51.0]",68314,78,,,,0.50601625,,Right Foot,,,"[39.7, 59.7]",,Ground Pass,,17.949373,,,,,Xavier Hernández Creus,20131.0,,,,,,2,Regular Play,Carles Puyol i Saforcada,20125.0,Left Center Back,177,Barcelona,217,['8bee9791-1163-4be3-9ee6-0d65cf3dd09f'],43,,,,,,,,,,,,,,,,Barcelona,217,00:33:43.096,Pass,,2004/2005
,,,,,,,,,,,,,,,,1.392,,,,,,,,,,,,,59911b09-f237-4024-91fb-cc68549eaa8a,2669,,,"[40.8, 61.4]",68314,78,,,,-1.3084995,,Right Foot,,,"[47.7, 35.7]",,Ground Pass,,26.61015,,,,,Rafael Márquez Álvarez,5558.0,,,,,,2,Regular Play,Xavier Hernández Creus,20131.0,Right Center Midfield,177,Barcelona,217,['8a4e158f-90cd-44e6-a455-448ac9cab38e'],46,,,,,,,,,,,,,,,,Barcelona,217,00:33:46.115,Pass,,2004/2005
,,,,,,,,,,,,,,,,1.937257,,,,,,,,,,,,,a8bba58c-ecf6-487e-8a3b-c63ec61a8ce7,2672,,,"[47.7, 34.2]",68314,78,,,,-0.38211668,,Right Foot,,,"[69.1, 25.6]",,Ground Pass,,23.06339,,,,,Anderson Luís de Souza,19757.0,,,,,,2,Regular Play,Rafael Márquez Álvarez,5558.0,Center Defensive Midfield,177,Barcelona,217,['a5c8e8d5-c00e-451f-8c01-2a829eb769c6'],47,,,,,,,,,,,,,,,,Barcelona,217,00:33:47.700,Pass,,2004/2005
,,,,,,,,,,,,,,,,1.036991,,,,,,,,,,,,,08402001-a307-4236-aa55-7e67fb9568c8,2675,,,"[78.1, 26.2]",68314,78,,,,-0.89056426,,Right Foot,,,"[94.2, 6.3]",,Ground Pass,,25.597265,,,,,Samuel Eto''o Fils,19298.0,,,,,,2,Regular Play,Anderson Luís de Souza,19757.0,Left Center Midfield,177,Barcelona,217,['f549058b-7d1f-46de-82b8-deac7b4f4fd7'],52,,,,,,,,,,,,,,,,Barcelona,217,00:33:52.615,Pass,,2004/2005
,,,,,,,,,,,,,,,,1.849632,,,,,,,,,,,,,a2283a90-fef0-4289-94fc-ba1c6442709b,2682,,,"[106.2, 1.0]",68314,79,,,,2.5660229,,,,,"[93.1, 9.5]",,Low Pass,,15.616017,,,,,Rafael Márquez Álvarez,5558.0,,,,,Throw-in,2,From Throw In,Sylvio Mendes Campos Junior,25854.0,Left Back,178,Barcelona,217,['b2293c5c-8b9b-4bab-a281-852de1a19144'],17,,,,,,,,,,,,,,,,Barcelona,217,00:34:17.030,Pass,,2004/2005
,,,,,,,,,,,,,,,,1.387898,,,,,,,,,,,,,b19e193f-7d78-45f6-a439-bd3b51100607,2685,,,"[87.0, 11.4]",68314,79,,,,2.1692152,,Right Foot,,,"[79.5, 22.4]",,Ground Pass,,13.313527,,,,,Carles Puyol i Saforcada,20125.0,,,,,,2,From Throw In,Rafael Márquez Álvarez,5558.0,Center Defensive Midfield,178,Barcelona,217,['4d17b500-1e0f-4c91-9beb-125831abe1aa'],20,,,,,,,,,,,,,,,,Barcelona,217,00:34:20.006,Pass,,2004/2005
,,,,,,,,,,,,,,,,1.063491,,,,,,,,,,,,,40fe85d5-d91f-4e08-8f70-9475ba6cb29c,2688,,,"[79.1, 23.4]",68314,79,,,,1.6162196,,Right Foot,,,"[78.3, 41.0]",,Ground Pass,,17.618172,,,,,Xavier Hernández Creus,20131.0,,,,,,2,From Throw In,Carles Puyol i Saforcada,20125.0,Left Center Back,178,Barcelona,217,['bb7fca37-31c0-4779-afd4-a32aad0de4b6'],22,,,,,,,,,,,,,,,,Barcelona,217,00:34:22.088,Pass,,2004/2005
,,,,,,,,,,,,,,,,0.671781,,,,,,,,,,,,,ad06f4d0-ab6c-4e65-a186-1ca22cf6c180,2691,,,"[81.0, 39.3]",68314,79,,,,1.7539071,,Right Foot,,,"[77.0, 60.9]",,Ground Pass,,21.967249,,,,,Juliano Haus Belletti,25863.0,,,,,,2,From Throw In,Xavier Hernández Creus,20131.0,Right Center Midfield,178,Barcelona,217,['2274cf93-6cec-45e5-9ac2-cc1baf01a631'],25,,,,,,,,,,,,,,,,Barcelona,217,00:34:25.187,Pass,,2004/2005
,,,,,,,,,,,,,,,,0.727722,,,,,,,,,,,,,7447cd65-1d4f-476a-8496-20a7cad62360,2694,,,"[77.0, 60.9]",68314,79,,,,1.2262826,,Left Foot,,,"[83.1, 77.9]",,Ground Pass,,18.061285,,,,,Andrés Iniesta Luján,5216.0,,,,,,2,From Throw In,Juliano Haus Belletti,25863.0,Right Back,178,Barcelona,217,['e80720e5-2afe-486b-9b7f-c55fbc698ec8'],26,,,,,,,,,,,,,,,,Barcelona,217,00:34:26.721,Pass,,2004/2005
,,,,,,,,,,,,,,,,1.447648,,,,,,,,,,,,,907f5c24-9076-4fe3-89a1-f54e39f8cbbf,2697,,,"[85.5, 76.6]",68314,79,,,,-0.6741708,,Right Foot,,,"[106.9, 59.5]",,High Pass,,27.392881,,,,,Juliano Haus Belletti,25863.0,,,,,,2,From Throw In,Andrés Iniesta Luján,5216.0,Right Wing,178,Barcelona,217,['c3da0c0c-8835-47d7-9148-f3767ea5dbae'],28,,,,,,,,,,,,,,,,Barcelona,217,00:34:28.614,Pass,,2004/2005
,,,,,,,,,,,,,,,,2.2033,,,,,,,,,,,,,093cf2c3-1220-45ac-a676-2ee58a6a2018,2701,,,"[6.0, 36.0]",68314,79,True,,,-0.8245938,,Right Foot,,,"[20.7, 20.1]",,Ground Pass,,21.654099,,,,,Raúl Iznata Zabala,25866.0,,,,,Goal Kick,2,From Goal Kick,Juan Jesús Calatayud Sánchez,25870.0,Goalkeeper,179,Málaga,223,['a697b8fa-a435-4478-b27e-91e7b4f9c4ca'],44,,,,,,,,,,,,,,,,Málaga,223,00:34:44.401,Pass,,2004/2005
,,,,,,,,,,,,,,,,3.3847,,,,,,,,,,,,,bdf43054-b2b4-4828-83f5-49edbc306347,2703,,,"[38.5, 6.1]",68314,79,,,,0.6170559,,Left Foot,,,"[86.0, 39.8]",,High Pass,,58.240364,,,Incomplete,,Paulo César Wanchope Watson,25855.0,,,,,,2,From Goal Kick,Raúl Iznata Zabala,25866.0,Left Back,179,Málaga,223,"['74b09536-564d-40f5-b9d3-2a0ac25d299e', 'abbde0d2-0ce5-41a6-be03-4ac57daeb40a']",52,,,,,,,,,,,,,,,,Málaga,223,00:34:52.574,Pass,,2004/2005
,,,,,,,,,,,,,,,,1.728503,,,,,,,,,,,,,c8d62e02-1891-4b8e-a58c-00d2b173e25f,2706,,,"[39.3, 55.2]",68314,79,,,,-1.2854669,,Head,,,"[43.7, 40.2]",,Low Pass,,15.632018,,,,,Anderson Luís de Souza,19757.0,,,,,Recovery,2,Regular Play,Xavier Hernández Creus,20131.0,Right Center Midfield,180,Barcelona,217,['04682dc1-da03-4d2c-a0f0-ec2f58b88407'],57,,,,,,,,,,,,,,,,Barcelona,217,00:34:57.427,Pass,,2004/2005
,,,,,,,,,,,,,,,,1.278043,,,,,,,,,,,,,b4eae948-92ae-463c-9058-f3031c38b3d0,2709,,,"[84.8, 38.5]",68314,80,,,,1.1034518,,Right Foot,,,"[95.7, 60.1]",,High Pass,,24.194422,,,,,Andrés Iniesta Luján,5216.0,,,,,,2,Regular Play,Anderson Luís de Souza,19757.0,Left Center Midfield,180,Barcelona,217,['c6231119-c250-4dfb-981b-c01ad9e34559'],8,,,,,,,,,,,,,,,,Barcelona,217,00:35:08.144,Pass,,2004/2005
,,,,,,,,,,,,,,,,1.140463,,,,,,,,,,,,,a7df7790-4106-42ca-9ba9-85ab24141e56,2712,,,"[110.3, 66.9]",68314,80,,,,-2.6923325,,Right Foot,,,"[93.5, 58.8]",,Ground Pass,,18.650738,,,,,Xavier Hernández Creus,20131.0,,,,,,2,Regular Play,Andrés Iniesta Luján,5216.0,Right Wing,180,Barcelona,217,['4ae4bcdb-66bf-4663-9392-f6f918fab600'],14,,,,,,,,,,,,,,,,Barcelona,217,00:35:14.506,Pass,,2004/2005
,,,,,,,,,,,,,,,,0.747256,,,,,,,,,,,,,d722c341-158a-4528-903f-651fd3323d1f,2715,,,"[89.3, 59.9]",68314,80,,,,-1.9824677,,Right Foot,,,"[83.1, 45.7]",,Ground Pass,,15.494515,,,,,Anderson Luís de Souza,19757.0,,,,,,2,Regular Play,Xavier Hernández Creus,20131.0,Right Center Midfield,180,Barcelona,217,['a9b655fd-7c58-415f-a401-9f9737a1728c'],17,,,,,,,,,,,,,,,,Barcelona,217,00:35:17.098,Pass,,2004/2005
,,,,,,,,,,,,,,,,0.883963,,,,,,,,,,,,,0af6a4c6-3c96-4d89-bbf3-12e739ba3347,2718,,,"[84.2, 46.3]",68314,80,,,,-0.13686354,,Right Foot,,,"[100.9, 44.0]",,High Pass,,16.85764,,,Incomplete,,Samuel Eto''o Fils,19298.0,,,,,,2,Regular Play,Anderson Luís de Souza,19757.0,Left Center Midfield,180,Barcelona,217,"['4eb2dfcd-50a5-40f4-a0f4-293445a11600', 'cb9f965f-7ab8-4a2a-a701-2b4b8480d1ca']",19,,,,,,,,,,,,,,,,Barcelona,217,00:35:19.548,Pass,,2004/2005
,,,,,,,,,,,,,,,,1.308198,,,,,,,,,,,,,01c57554-19e7-4179-a29b-1f675631a52b,2721,,,"[79.3, 38.9]",68314,80,,,,1.3980391,,Left Foot,,,"[81.9, 53.8]",,High Pass,,15.125145,,,,,Ronaldo de Assis Moreira,25879.0,,,,,Recovery,2,Regular Play,Oleguer Presas Renom,25873.0,Right Center Back,180,Barcelona,217,['87955693-e56f-40e3-b2de-16fb6ef5e576'],22,,,,,,,,,,,,,,,,Barcelona,217,00:35:22.444,Pass,,2004/2005
,,,,,,,,,,,,,,,,0.723809,,,,,,,,,,,,,dc505deb-b4d7-4ae9-82d3-610d55eba9f3,2724,,,"[75.7, 60.1]",68314,80,,,,1.5707964,,Right Foot,,,"[75.7, 73.7]",,Ground Pass,,13.6,,,,,Juliano Haus Belletti,25863.0,,,,,,2,Regular Play,Ronaldo de Assis Moreira,25879.0,Left Wing,180,Barcelona,217,['30ba2a24-0c98-41c2-a747-0090f0f2dfc0'],25,,,,,,,,,,,,,,,,Barcelona,217,00:35:25.462,Pass,,2004/2005
,,,,,,,,,,,,,,,,0.581573,,,,,,,,,,,,,3ad8db4f-48c3-4994-89ff-1d8de53b78cc,2727,,,"[78.1, 73.4]",68314,80,,,,-1.7423224,,Right Foot,,,"[75.9, 60.7]",,Ground Pass,,12.889143,,,,,Ronaldo de Assis Moreira,25879.0,,,,,,2,Regular Play,Juliano Haus Belletti,25863.0,Right Back,180,Barcelona,217,['6651c249-e0d1-47ac-9d85-01f2afbe74f1'],26,,,,,,,,,,,,,,,,Barcelona,217,00:35:26.928,Pass,,2004/2005
,,,,,,,,,,,,,,,,0.354834,,,,,,,,,,,,,d2d3dad1-22fd-4c2e-89b1-65337bb9ed20,2730,,,"[75.9, 60.7]",68314,80,,,,-1.0856797,,Right Foot,,,"[82.7, 47.8]",,Ground Pass,,14.582523,,,,,Xavier Hernández Creus,20131.0,,,,,,2,Regular Play,Ronaldo de Assis Moreira,25879.0,Left Wing,180,Barcelona,217,['a7746600-b5df-4bcb-98db-40f3aff99596'],28,,,,,,,,,,,,,,,,Barcelona,217,00:35:28.670,Pass,,2004/2005
,,,,,,,,,,,,,,,,1.086139,,,,,,,,,,,,,856a34f5-97ab-47be-9a50-b7c4bece5a7d,2733,,,"[82.7, 47.8]",68314,80,,,,2.4393358,,Right Foot,,,"[76.2, 53.3]",,Ground Pass,,8.514693,,,,,Ronaldo de Assis Moreira,25879.0,,,,,,2,Regular Play,Xavier Hernández Creus,20131.0,Right Center Midfield,180,Barcelona,217,['d693c3a6-5b79-49ae-80cd-1582f4e2a295'],29,,,,,,,,,,,,,,,,Barcelona,217,00:35:29.065,Pass,,2004/2005
,,,,,,,,,,,,,,,,1.102866,,,,,,,,,,,,,102b26cf-3a32-49e2-8483-dedea0d7e10e,2736,,,"[76.1, 53.8]",68314,80,,,,-1.080839,,Right Foot,,,"[79.3, 47.8]",,Ground Pass,,6.8,,,,,Xavier Hernández Creus,20131.0,,,,,,2,Regular Play,Ronaldo de Assis Moreira,25879.0,Left Wing,180,Barcelona,217,['60e00333-b2e6-4ec3-9ad7-09a6f26e9ac4'],30,,,,,,,,,,,,,,,,Barcelona,217,00:35:30.372,Pass,,2004/2005
,,,,,,,,,,,,,,,,1.664001,,,,,,,,,,,,,acd1e00e-1a96-4fd8-8611-47fe6db0acdf,2739,,,"[82.9, 47.4]",68314,80,,,,-2.224879,,Right Foot,,,"[69.1, 29.4]",,Ground Pass,,22.68127,,,,,Anderson Luís de Souza,19757.0,,,,,,2,Regular Play,Xavier Hernández Creus,20131.0,Right Center Midfield,180,Barcelona,217,['e86bd78f-e784-480d-8c45-f27f480b42bb'],33,,,,,,,,,,,,,,,,Barcelona,217,00:35:33.555,Pass,,2004/2005
,,,,,,,,,,,,,,,,1.423622,,,,,,,,,,,,,ad97fbac-d753-40d9-b7f7-f3a5ab278b64,2742,,,"[68.7, 27.9]",68314,80,,,,-1.1939636,,Right Foot,,,"[78.0, 4.4]",,Ground Pass,,25.273306,,,,,Sylvio Mendes Campos Junior,25854.0,,,,,,2,Regular Play,Anderson Luís de Souza,19757.0,Left Center Midfield,180,Barcelona,217,['5bca0037-a315-44e8-b6b6-d344de3d0503'],36,,,,,,,,,,,,,,,,Barcelona,217,00:35:36.465,Pass,,2004/2005
,,,,,,,,,,,,,,,,0.690431,,,,,,,,,,,,,719c70ee-b7fc-41e0-a144-5d9281414681,2745,,,"[76.8, 5.6]",68314,80,,,,1.7191242,,Left Foot,,,"[75.5, 14.3]",,Ground Pass,,8.79659,,,,,Xavier Hernández Creus,20131.0,,,,,,2,Regular Play,Sylvio Mendes Campos Junior,25854.0,Left Back,180,Barcelona,217,['9d3a5868-04b2-4828-8dbd-7c17993ef91f'],39,,,,,,,,,,,,,,,,Barcelona,217,00:35:39.139,Pass,,2004/2005
,,,,,,,,,,,,,,,,0.791138,,,,,,,,,,,,,056d95bf-4379-46ed-8bce-535f5cf08da1,2748,,,"[75.5, 14.3]",68314,80,,,,-1.6490675,,Right Foot,,,"[74.7, 4.1]",,Ground Pass,,10.231324,,,,,Sylvio Mendes Campos Junior,25854.0,,,,,,2,Regular Play,Xavier Hernández Creus,20131.0,Right Center Midfield,180,Barcelona,217,['7c4bf842-6a73-4822-b64a-362b5557890d'],39,,,,,,,,,,,,,,,,Barcelona,217,00:35:39.869,Pass,,2004/2005
