50_50,bad_behaviour_card,ball_receipt_outcome,ball_recovery_recovery_failure,carry_end_location,clearance_aerial_won,clearance_body_part,clearance_head,clearance_left_foot,clearance_right_foot,counterpress,dribble_nutmeg,dribble_outcome,dribble_overrun,duel_outcome,duel_type,duration,foul_committed_advantage,foul_committed_card,foul_committed_type,foul_won_advantage,foul_won_defensive,goalkeeper_body_part,goalkeeper_end_location,goalkeeper_outcome,goalkeeper_position,goalkeeper_shot_saved_to_post,goalkeeper_technique,goalkeeper_type,id,index,interception_outcome,location,match_id,minute,off_camera,out,pass_aerial_won,pass_angle,pass_assisted_shot_id,pass_body_part,pass_cross,pass_end_location,pass_height,pass_inswinging,pass_length,pass_no_touch,pass_outcome,pass_outswinging,pass_recipient,pass_recipient_id,pass_shot_assist,pass_switch,pass_technique,pass_through_ball,pass_type,period,play_pattern,player,player_id,position,possession,possession_team,possession_team_id,related_events,second,shot_aerial_won,shot_body_part,shot_end_location,shot_first_time,shot_freeze_frame,shot_key_pass_id,shot_one_on_one,shot_open_goal,shot_outcome,shot_statsbomb_xg,shot_technique,shot_type,substitution_outcome,substitution_outcome_id,substitution_replacement,substitution_replacement_id,tactics,team,team_id,timestamp,type,under_pressure,season_name
,,,,,,,,,,,,,,,,1.568542,,,,,,,,,,,,,e067f127-35d2-4a56-9848-98f1ec180b06,50,,"[44.8, 24.6]",266045,0,,,,-1.1223567,,Right Foot,,"[55.0, 3.4]",Ground Pass,,23.526155,,,,Neymar da Silva Santos Junior,4320.0,,,,,,1,From Kick Off,Javier Alejandro Mascherano,5506.0,Center Defensive Midfield,2,Barcelona,217,['c5325cbc-5229-472c-95e5-26b83742e21f'],40,,,,,,,,,,,,,,,,,,Barcelona,217,00:00:40.118,Pass,,2014/2015
,,,,,,,,,,,,,,,,2.178486,,,,,,,,,,,,,181a00f9-5838-4a3b-8de4-0c40495382ad,53,,"[67.2, 18.5]",266045,0,,,,1.6405087,,Right Foot,,"[64.4, 58.6]",High Pass,,40.197636,,,,Daniel Alves da Silva,4324.0,,True,,,,1,From Kick Off,Neymar da Silva Santos Junior,4320.0,Left Wing,2,Barcelona,217,['49e2edee-27e5-4883-8820-bdf74c25741a'],46,,,,,,,,,,,,,,,,,,Barcelona,217,00:00:46.958,Pass,,2014/2015
,,,,,,,,,,,,,,,,1.296334,,,,,,,,,,,,,5f05dd61-e8a1-496f-89a7-75357986e40c,56,,"[64.4, 58.6]",266045,0,,,,0.7853982,,Right Foot,,"[82.5, 76.7]",Low Pass,,25.597265,,,,Lionel Andrés Messi Cuccittini,5503.0,,,,,,1,From Kick Off,Daniel Alves da Silva,4324.0,Right Back,2,Barcelona,217,['dbb9c487-bdca-4714-a2bd-6f4274c7ea95'],50,,,,,,,,,,,,,,,,,,Barcelona,217,00:00:50.000,Pass,,2014/2015
,,,,,,,,,,,,,,,,0.848028,,,,,,,,,,,,,96a4597e-5c48-48eb-9838-330d833cf10b,63,,"[56.6, 58.8]",266045,0,,,,0.59878385,,Right Foot,,"[65.1, 64.6]",Ground Pass,,10.290287,,,,Rafael Alcântara do Nascimento,6998.0,,,,,,1,From Kick Off,Gerard Piqué Bernabéu,5213.0,Right Center Back,2,Barcelona,217,['d5700b88-dc84-4782-8950-b452cd3289a0'],55,,,,,,,,,,,,,,,,,,Barcelona,217,00:00:55.312,Pass,,2014/2015
,,,,,,,,,,,,,,,,0.803717,,,,,,,,,,,,,3291d40e-8c66-43a2-958a-d6d9b074c52e,66,,"[65.1, 64.6]",266045,0,,,,-2.438932,,Left Foot,,"[54.0, 55.2]",Ground Pass,,14.545446,,,,Gerard Piqué Bernabéu,5213.0,,,,,,1,From Kick Off,Rafael Alcântara do Nascimento,6998.0,Right Center Midfield,2,Barcelona,217,['84c9ac5e-6927-4e8c-b423-b4458b81030e'],56,,,,,,,,,,,,,,,,,,Barcelona,217,00:00:56.518,Pass,,2014/2015
,,,,,,,,,,,,,,,,2.138757,,,,,,,,,,,,,923caa20-9c92-43d9-8c82-b714a3721273,69,,"[54.0, 55.2]",266045,0,,,,-1.6609468,,Right Foot,,"[50.8, 19.8]",Ground Pass,,35.54434,,,,Marc Bartra Aregall,7068.0,,,,,,1,From Kick Off,Gerard Piqué Bernabéu,5213.0,Right Center Back,2,Barcelona,217,['ff165bd2-4f25-4855-b900-d43261259152'],58,,,,,,,,,,,,,,,,,,Barcelona,217,00:00:58.210,Pass,,2014/2015
,,,,,,,,,,,,,,,,0.751957,,,,,,,,,,,,,c33bc072-335e-48f9-af77-6ba9113ebc31,72,,"[54.5, 19.3]",266045,1,,,,-0.19150172,,Right Foot,,"[64.3, 17.4]",Ground Pass,,9.982485,,,,Xavier Hernández Creus,20131.0,,,,,,1,From Kick Off,Marc Bartra Aregall,7068.0,Left Center Back,2,Barcelona,217,['0826d333-b4be-424c-b232-f984e0f7e95b'],1,,,,,,,,,,,,,,,,,,Barcelona,217,00:01:01.669,Pass,,2014/2015
,,,,,,,,,,,,,,,,0.867692,,,,,,,,,,,,,6a3206ad-e2f2-4cad-a612-ddd03b822163,75,,"[64.3, 17.4]",266045,1,,,,3.0621145,,Right Foot,,"[53.0, 18.3]",Ground Pass,,11.335784,,,,Marc Bartra Aregall,7068.0,,,,,,1,From Kick Off,Xavier Hernández Creus,20131.0,Left Center Midfield,2,Barcelona,217,['6a178bde-7e10-4c03-b46b-e5aa22122dbd'],2,,,,,,,,,,,,,,,,,,Barcelona,217,00:01:02.501,Pass,,2014/2015
,,,,,,,,,,,,,,,,0.945369,,,,,,,,,,,,,9dd6ebfb-527b-4493-95a0-cc34daff7c08,78,,"[53.0, 18.3]",266045,1,,,,-0.67600995,,Right Foot,,"[62.6, 10.6]",Ground Pass,,12.306502,,,,Xavier Hernández Creus,20131.0,,,,,,1,From Kick Off,Marc Bartra Aregall,7068.0,Left Center Back,2,Barcelona,217,['61f0744c-de71-42e1-ad90-20eb08580912'],3,,,,,,,,,,,,,,,,,,Barcelona,217,00:01:03.638,Pass,,2014/2015
,,,,,,,,,,,,,,,,1.889643,,,,,,,,,,,,,5b8bbc65-24c0-476b-9921-e67775fbf914,81,,"[62.1, 19.1]",266045,1,,,,1.921385,,Right Foot,,"[50.8, 50.0]",Ground Pass,,32.901367,,,,Gerard Piqué Bernabéu,5213.0,,,,,,1,From Kick Off,Xavier Hernández Creus,20131.0,Left Center Midfield,2,Barcelona,217,['a99440f3-162f-4726-b4bc-37a1f588e5de'],7,,,,,,,,,,,,,,,,,,Barcelona,217,00:01:07.989,Pass,,2014/2015
,,,,,,,,,,,,,,,,2.60692,,,,,,,,,,,,,a9201197-4b4a-42c7-923c-e7db5e84bbe5,84,,"[61.4, 57.2]",266045,1,,,,-2.1723003,,Right Foot,,"[42.8, 30.1]",Ground Pass,,32.868984,,,,Marc Bartra Aregall,7068.0,,,,,,1,From Kick Off,Gerard Piqué Bernabéu,5213.0,Right Center Back,2,Barcelona,217,['0250c6eb-fca7-4cc7-b980-2dfde30a9575'],12,,,,,,,,,,,,,,,,,,Barcelona,217,00:01:12.734,Pass,,2014/2015
,,,,,,,,,,,,,,,,1.824383,,,,,,,,,,,,,22497e8d-618f-43ca-8c2c-40eb12dc5d35,89,,"[37.5, 31.9]",266045,1,,,,2.3189776,,Right Foot,,"[19.4, 51.4]",Ground Pass,,26.605639,,,,Claudio Andrés Bravo Muñoz,4691.0,,,,,,1,From Kick Off,Marc Bartra Aregall,7068.0,Left Center Back,2,Barcelona,217,"['b729b217-8764-4bc6-ab01-20ebc222e13b', 'f2bfd69e-59d9-4aee-ad9f-679e765d0e6f']",15,,,,,,,,,,,,,,,,,,Barcelona,217,00:01:15.776,Pass,True,2014/2015
,,,,,,,,,,,,,,,,2.4449,,,,,,,,,,,,,37d8f240-9600-4927-a3e6-185bbe7ea869,92,,"[20.2, 51.9]",266045,1,,,,0.2522612,,Right Foot,,"[71.8, 65.2]",Low Pass,,53.28649,,Incomplete,,Luis Alberto Suárez Díaz,5246.0,,,,,,1,From Kick Off,Claudio Andrés Bravo Muñoz,4691.0,Goalkeeper,2,Barcelona,217,"['74239910-c4cf-4e31-923e-852bf4eec509', 'b729b217-8764-4bc6-ab01-20ebc222e13b', 'b98109f2-a534-4f53-90f6-861276b5b1eb']",20,,,,,,,,,,,,,,,,,,Barcelona,217,00:01:20.030,Pass,True,2014/2015
,,,,,,,,,,,,,,,,2.1713,,,,,,,,,,,,,b98109f2-a534-4f53-90f6-861276b5b1eb,94,,"[48.3, 14.9]",266045,1,,,,0.15364666,,Head,,"[70.9, 18.4]",High Pass,,22.869411,,Incomplete,,Sergio Canales Madrazo,6673.0,,,,,Recovery,1,From Kick Off,Íñigo Martínez Berridi,6665.0,Left Center Back,2,Barcelona,217,"['37d8f240-9600-4927-a3e6-185bbe7ea869', '87018283-ce44-43e4-8cde-731c3d0ddc6b', 'd07710bb-1cf6-49df-b6d5-70e55d0a0422']",22,,,,,,,,,,,,,,,,,,Real Sociedad,210,00:01:22.475,Pass,,2014/2015
,,,,,,,,,,,,,,,,1.600053,,,,,,,,,,,,,87018283-ce44-43e4-8cde-731c3d0ddc6b,97,,"[49.2, 61.7]",266045,1,,,True,2.3561945,,,,"[42.6, 68.3]",High Pass,,9.33381,,,,Gerard Piqué Bernabéu,5213.0,,,,,Recovery,1,From Kick Off,Javier Alejandro Mascherano,5506.0,Center Defensive Midfield,2,Barcelona,217,"['2ec4dd8a-a2ad-4dd3-a45e-37607acc2f46', '64bbb13e-99c9-4b59-8b0f-39e1506136f8', 'b98109f2-a534-4f53-90f6-861276b5b1eb']",24,,,,,,,,,,,,,,,,,,Barcelona,217,00:01:24.647,Pass,True,2014/2015
,,,,,,,,,,,,,,,,2.0396,,,,,,,,,,,,,b37a99b8-c5d8-4a85-bbed-ac3bc3736b94,101,,"[42.8, 67.5]",266045,1,,,,0.3775302,,Right Foot,,"[54.4, 72.1]",Low Pass,,12.478782,,,,Rafael Alcântara do Nascimento,6998.0,,,,,,1,From Kick Off,Gerard Piqué Bernabéu,5213.0,Right Center Back,2,Barcelona,217,"['227f5cca-2e61-45f6-9408-de274f1b3227', '4d1ffd2c-c03b-4574-93ce-6a7cebf56587']",26,,,,,,,,,,,,,,,,,,Barcelona,217,00:01:26.397,Pass,True,2014/2015
,,,,,,,,,,,,,,,,0.730452,,,,,,,,,,,,,e813d7c4-6a2f-45bc-90da-a36be4db26fe,105,,"[55.4, 72.6]",266045,1,,,,0.41581178,,Left Foot,,"[63.1, 76.0]",Low Pass,,8.417244,,,,Lionel Andrés Messi Cuccittini,5503.0,,,,,,1,From Kick Off,Rafael Alcântara do Nascimento,6998.0,Right Center Midfield,2,Barcelona,217,"['2fb7ef29-3061-4527-a793-d26ef29b9aac', '8150277f-1d1d-49f3-91ef-7b42066c58c4']",28,,,,,,,,,,,,,,,,,,Barcelona,217,00:01:28.556,Pass,True,2014/2015
,,,,,,,,,,,,,,,,1.174388,,,,,,,,,,,,,33549d98-9c3d-4a5d-b893-a3992cd56b55,113,,"[77.9, 69.7]",266045,1,,,,-1.6821755,,Left Foot,,"[74.5, 39.3]",Low Pass,,30.58954,,,,Xavier Hernández Creus,20131.0,,,,,,1,From Kick Off,Lionel Andrés Messi Cuccittini,5503.0,Right Wing,2,Barcelona,217,"['badf210f-acea-4c80-aaba-4186fe52a7cb', 'dd8e5753-c0b7-42c6-8ad6-d9eb864ca541']",35,,,,,,,,,,,,,,,,,,Barcelona,217,00:01:35.667,Pass,True,2014/2015
,,,,,,,,,,,,,,,,1.267451,,,,,,,,,,,,,f368bd52-7e20-4405-9ad1-c03b643810f5,116,,"[77.4, 36.2]",266045,1,,,,-0.70690805,,Right Foot,,"[87.0, 28.0]",Ground Pass,,12.625371,,,,Neymar da Silva Santos Junior,4320.0,,,,,,1,From Kick Off,Xavier Hernández Creus,20131.0,Left Center Midfield,2,Barcelona,217,['cc05ffee-5510-4fee-998f-28e57b256a4a'],38,,,,,,,,,,,,,,,,,,Barcelona,217,00:01:38.273,Pass,,2014/2015
,,,,,,,,,,,,,,,,1.3215,,,,,,,,,,,,,866272d9-4931-4752-ab95-75e06c691c0e,120,,"[91.8, 28.5]",266045,1,,,,1.2590789,,Right Foot,,"[97.6, 46.5]",Ground Pass,,18.911373,,Incomplete,,Rafael Alcântara do Nascimento,6998.0,,,,,,1,From Kick Off,Neymar da Silva Santos Junior,4320.0,Left Wing,2,Barcelona,217,"['0f2d63ed-b4f6-44db-8be2-54dbdb3e5710', '468eb562-7d1c-440f-ad4a-3296c601f61e', '8cc38b27-0516-4e47-9fa1-70e8e43eafaa']",40,,,,,,,,,,,,,,,,,,Barcelona,217,00:01:40.541,Pass,True,2014/2015
,,,,,,,,,,True,,,,,,0.7423,,,,,,,,,,,,,e8be1672-b502-4cca-b722-c7410d127b80,124,,"[42.7, 38.8]",266045,1,,,,-2.7457423,,Right Foot,,"[36.0, 36.0]",Low Pass,,7.2615423,,,,Sergio Canales Madrazo,6673.0,,,,,Interception,1,Regular Play,Carlos Alberto Vela Garrido,5560.0,Center Forward,3,Real Sociedad,210,['5ceb61c7-cdf1-4b39-8405-59eaf3e2504a'],43,,,,,,,,,,,,,,,,,,Real Sociedad,210,00:01:43.111,Pass,,2014/2015
