50_50,bad_behaviour_card,ball_receipt_outcome,ball_recovery_offensive,ball_recovery_recovery_failure,block_deflection,block_offensive,carry_end_location,clearance_aerial_won,clearance_body_part,clearance_head,clearance_left_foot,clearance_right_foot,counterpress,dribble_nutmeg,dribble_outcome,dribble_overrun,duel_outcome,duel_type,duration,foul_committed_advantage,foul_committed_card,foul_won_advantage,foul_won_defensive,goalkeeper_body_part,goalkeeper_end_location,goalkeeper_outcome,goalkeeper_position,goalkeeper_technique,goalkeeper_type,half_start_late_video_start,id,index,interception_outcome,location,match_id,minute,off_camera,out,pass_aerial_won,pass_angle,pass_assisted_shot_id,pass_body_part,pass_cross,pass_cut_back,pass_deflected,pass_end_location,pass_goal_assist,pass_height,pass_inswinging,pass_length,pass_outcome,pass_outswinging,pass_recipient,pass_recipient_id,pass_shot_assist,pass_switch,pass_technique,pass_through_ball,pass_type,period,play_pattern,player,player_id,position,possession,possession_team,possession_team_id,related_events,second,shot_aerial_won,shot_body_part,shot_deflected,shot_end_location,shot_first_time,shot_freeze_frame,shot_key_pass_id,shot_one_on_one,shot_open_goal,shot_outcome,shot_statsbomb_xg,shot_technique,shot_type,substitution_outcome,substitution_outcome_id,substitution_replacement,substitution_replacement_id,tactics,team,team_id,timestamp,type,under_pressure,season_name
,,,,,,,,,,,,,,,,,,,1.0339,,,,,,,,,,,,9b87b14e-0e92-4e81-8095-990cde4bb0f8,2313,,"[95.0, 1.0]",16240,53,,,,2.2794225,,,,,,"[89.0, 8.0]",,Low Pass,,9.219544,,,Arthur Henrique Ramos de Oliveira Melo,11392.0,,,,,Throw-in,2,From Throw In,Jordi Alba Ramos,5211.0,Left Back,102,Barcelona,217,['ea9c77ed-de03-4f0e-b9e4-4777887ab7c5'],3,,,,,,,,,,,,,,,,,,,Barcelona,217,00:08:03.185,Pass,,2018/2019
,,,,,,,,,,,,,,,,,,,1.644516,,,,,,,,,,,,a015700c-b274-45a2-ad12-9a6ee35438d5,2317,,"[85.0, 7.0]",16240,53,,,,2.0152156,,Right Foot,,,,"[75.0, 28.0]",,Ground Pass,,23.259407,,,Sergio Busquets i Burgos,5203.0,,,,,,2,From Throw In,Arthur Henrique Ramos de Oliveira Melo,11392.0,Left Center Midfield,102,Barcelona,217,"['140953c6-2fb9-4ed7-8cbd-07dbb62e59c9', '1c212442-cc41-4b06-af5e-f5979fb7f489']",4,,,,,,,,,,,,,,,,,,,Barcelona,217,00:08:04.981,Pass,True,2018/2019
,,,,,,,,,,,,,,,,,,,2.0,,,,,,,,,,,,f5f1d757-aa61-4573-8ca2-e8a2324e6545,2320,,"[75.0, 28.0]",16240,53,,,,1.2793396,,Right Foot,,,,"[87.0, 68.0]",,Low Pass,,41.761227,,,Sergi Roberto Carnicer,6379.0,,True,,,,2,From Throw In,Sergio Busquets i Burgos,5203.0,Center Defensive Midfield,102,Barcelona,217,['da480954-20c9-46f4-8175-c019f5fc8273'],8,,,,,,,,,,,,,,,,,,,Barcelona,217,00:08:08.027,Pass,,2018/2019
,,,,,,,,,,,,,,,,,,,2.029,,,,,,,,,,,,b0e085da-4c91-42d8-a7e8-4cca5403f9c3,2324,,"[87.0, 69.0]",16240,53,,,,-2.7233684,,Right Foot,,,,"[69.0, 61.0]",,Low Pass,,19.697716,,,Samuel Yves Umtiti,5492.0,,,,,,2,From Throw In,Sergi Roberto Carnicer,6379.0,Right Back,102,Barcelona,217,"['282c2786-be2b-420b-a25c-c896bcd2a8b5', 'e9ec060a-eace-4fde-8aad-8ab6feb6fae1']",10,,,,,,,,,,,,,,,,,,,Barcelona,217,00:08:10.147,Pass,True,2018/2019
,,,,,,,,,,,,,,,,,,,0.9298,,,,,,,,,,,,0f3b246b-d3d5-42bd-b42c-f5830102eaa6,2327,,"[72.0, 68.0]",16240,53,,,,-1.1071488,,Head,,,,"[76.0, 60.0]",,Low Pass,,8.944272,,,Arturo Erasmo Vidal Pardo,8206.0,,,,,,2,From Throw In,Samuel Yves Umtiti,5492.0,Right Center Back,102,Barcelona,217,['c05422a3-93c6-490b-abe7-05e5bbc23e5b'],12,,,,,,,,,,,,,,,,,,,Barcelona,217,00:08:12.256,Pass,,2018/2019
,,,,,,,,,,,,,,,,,,,1.097838,,,,,,,,,,,,cd1a19b5-ea8b-4856-bb2c-b0093166c635,2331,,"[75.0, 59.0]",16240,53,,,,1.4801364,,Right Foot,,,,"[76.0, 70.0]",,Low Pass,,11.045361,,,Samuel Yves Umtiti,5492.0,,,,,,2,From Throw In,Arturo Erasmo Vidal Pardo,8206.0,Right Center Midfield,102,Barcelona,217,"['e3386d21-81e9-4cdb-bfbc-fc0cd0ac3c94', 'ed1552cc-3c0a-4a34-a4e2-4c1be16deb76']",13,,,,,,,,,,,,,,,,,,,Barcelona,217,00:08:13.306,Pass,True,2018/2019
,,,,,,,,,,,,,,,,,,,1.402429,,,,,,,,,,,,2cd9f9de-0196-40b8-b07c-d17ac4ea7734,2334,,"[80.0, 71.0]",16240,53,,,,-1.6313283,,Left Foot,,,,"[78.0, 38.0]",,Ground Pass,,33.06055,,,Arthur Henrique Ramos de Oliveira Melo,11392.0,,,,,,2,From Throw In,Samuel Yves Umtiti,5492.0,Right Center Back,102,Barcelona,217,['53a4f25d-5f8c-4abe-a257-ff1d59c9e78c'],17,,,,,,,,,,,,,,,,,,,Barcelona,217,00:08:17.556,Pass,,2018/2019
,,,,,,,,,,,,,,,,,,,1.4029,,,,,,,,,,,,8ca815cb-4371-4751-a8a5-64d8c13ea4ca,2337,,"[81.0, 38.0]",16240,53,,,,-1.2722974,,Right Foot,,,,"[89.0, 12.0]",,Ground Pass,,27.202942,,,Jordi Alba Ramos,5211.0,,,,,,2,From Throw In,Arthur Henrique Ramos de Oliveira Melo,11392.0,Left Center Midfield,102,Barcelona,217,['f4c3bd86-8f9b-4230-9306-79ca08735883'],20,,,,,,,,,,,,,,,,,,,Barcelona,217,00:08:20.737,Pass,,2018/2019
,,,,,,,,,,,,,,,,,,,1.049705,,,,,,,,,,,,6623d2da-04d7-4349-a9f1-7c2eb3352cc5,2341,,"[91.0, 11.0]",16240,53,,,,0.0,,Left Foot,,,,"[98.0, 11.0]",,Ground Pass,,7.0,,,Philippe Coutinho Correia,3501.0,,,,,,2,From Throw In,Jordi Alba Ramos,5211.0,Left Back,102,Barcelona,217,"['baef9e1f-7d74-4b4d-8ce5-37e62df8e454', 'cfd42c3a-285c-4bac-ba72-bb30f2b93678']",24,,,,,,,,,,,,,,,,,,,Barcelona,217,00:08:24.129,Pass,True,2018/2019
,,,,,,,,,,,,,,,,,,,1.18542,,,,,,,,,,,,ce1e76d1-da3f-4d47-abeb-ba3f57b47c2e,2346,,"[87.0, 42.0]",16240,53,,,,1.7004988,,Right Foot,,,,"[84.0, 65.0]",,Ground Pass,,23.194826,,,Arturo Erasmo Vidal Pardo,8206.0,,,,,,2,From Throw In,Philippe Coutinho Correia,3501.0,Left Wing,102,Barcelona,217,"['17259e4d-d744-4fda-9a09-f1bc9ff280bb', '79fc0511-83f7-417e-8a10-255c78464727']",30,,,,,,,,,,,,,,,,,,,Barcelona,217,00:08:30.817,Pass,True,2018/2019
,,,,,,,,,,,,,,,,,,,0.907264,,,,,,,,,,,,8efe959c-49fe-4d82-9dff-b45147501788,2350,,"[78.0, 65.0]",16240,53,,,,0.98279375,,Right Foot,,,,"[86.0, 77.0]",,Ground Pass,,14.422205,,,Sergi Roberto Carnicer,6379.0,,,,,,2,From Throw In,Arturo Erasmo Vidal Pardo,8206.0,Right Center Midfield,102,Barcelona,217,"['b2752408-cfc1-4f00-b74e-f80eb37e0b82', 'c5697f0d-8577-4331-a587-03f91242fe1f']",32,,,,,,,,,,,,,,,,,,,Barcelona,217,00:08:32.991,Pass,True,2018/2019
,,,,,,,,,,,,,,,,,,,1.072035,,,,,,,,,,,,ed005051-a7a8-409a-ada1-1368e2b5fc40,2353,,"[90.0, 75.0]",16240,53,,,,0.5191461,,Right Foot,,,,"[97.0, 79.0]",,Ground Pass,,8.062258,,,Malcom Filipe Silva de Oliveira,3109.0,,,,,,2,From Throw In,Sergi Roberto Carnicer,6379.0,Right Back,102,Barcelona,217,['3ed9863f-befc-4b77-a562-1c076fbee8f6'],35,,,,,,,,,,,,,,,,,,,Barcelona,217,00:08:35.044,Pass,,2018/2019
,,,,,,,,,,,,,,,,,,,1.679998,,,,,,,,,,,,301aab5b-5796-40f1-a3f4-782f198e6626,2356,,"[97.0, 79.0]",16240,53,,,,-2.55359,,Left Foot,,,,"[85.0, 71.0]",,Ground Pass,,14.422205,,,Arturo Erasmo Vidal Pardo,8206.0,,,,,,2,From Throw In,Malcom Filipe Silva de Oliveira,3109.0,Right Wing,102,Barcelona,217,['62e29c5a-4567-49b3-9e42-91187a5ce839'],36,,,,,,,,,,,,,,,,,,,Barcelona,217,00:08:36.502,Pass,,2018/2019
,,,,,,,,,,,,,,,,,,,0.6895,,,,,,,,,,,,ffed001b-2d4d-4d98-8335-a96fcb2dd6b2,2359,,"[87.0, 69.0]",16240,53,,,,-1.3734008,,Right Foot,,,,"[89.0, 59.0]",,Ground Pass,,10.198039,,,Sergio Busquets i Burgos,5203.0,,,,,,2,From Throw In,Arturo Erasmo Vidal Pardo,8206.0,Right Center Midfield,102,Barcelona,217,['be193f8f-31d7-4bf0-bd6d-b3fd02dbf7c3'],39,,,,,,,,,,,,,,,,,,,Barcelona,217,00:08:39.865,Pass,,2018/2019
,,,,,,,,,,,,,,,,,,,1.418796,,,,,,,,,,,,e5c3ead8-36d0-465e-8b08-53c6d949efd6,2363,,"[89.0, 59.0]",16240,53,,,,2.5748634,,Right Foot,,,,"[78.0, 66.0]",,Ground Pass,,13.038404,,,Arturo Erasmo Vidal Pardo,8206.0,,,,,,2,From Throw In,Sergio Busquets i Burgos,5203.0,Center Defensive Midfield,102,Barcelona,217,"['97d75cd0-265b-4fcd-8b75-2e4fdfcce132', 'f38745d4-f6df-48cb-bc0a-4cd3609645bc']",40,,,,,,,,,,,,,,,,,,,Barcelona,217,00:08:40.675,Pass,True,2018/2019
,,,,,,,,,,,,,,,,,,,1.5643,,,,,,,,,,,,02b9e160-20bb-4ffe-b810-56595d0e1e0e,2366,,"[78.0, 66.0]",16240,53,,,,-1.971037,,Left Foot,,,,"[67.0, 40.0]",,Ground Pass,,28.231188,,,Clément Lenglet,6826.0,,,,,,2,From Throw In,Arturo Erasmo Vidal Pardo,8206.0,Right Center Midfield,102,Barcelona,217,['b6fb48c2-3646-4da4-8e91-8e6ec6fb7496'],42,,,,,,,,,,,,,,,,,,,Barcelona,217,00:08:42.213,Pass,,2018/2019
,,,,,,,,,,,,,,,,,,,1.36,,,,,,,,,,,,2626bf8a-05a0-4eb5-84ea-7624afa6ed62,2370,,"[68.0, 35.0]",16240,53,,,,-1.237552,,Left Foot,,,,"[77.0, 9.0]",,Ground Pass,,27.513634,,,Jordi Alba Ramos,5211.0,,,,,,2,From Throw In,Clément Lenglet,6826.0,Left Center Back,102,Barcelona,217,"['43ac8340-9749-4425-abd8-ddcd586c27f4', '92c25095-f027-4fcb-9179-4561bfd3db20']",44,,,,,,,,,,,,,,,,,,,Barcelona,217,00:08:44.791,Pass,True,2018/2019
,,,,,,,,,,,,,,,,,,,0.687001,,,,,,,,,,,,9a33f5ac-b2bc-4a6a-95d6-85e756bb6a4b,2373,,"[77.0, 9.0]",16240,53,,,,0.9652517,,Left Foot,,,,"[86.0, 22.0]",,Ground Pass,,15.811388,Incomplete,,Philippe Coutinho Correia,3501.0,,,,,,2,From Throw In,Jordi Alba Ramos,5211.0,Left Back,102,Barcelona,217,"['1304de95-e0e0-42ba-9d7a-6f924c748bee', '6d40044d-2f87-4024-a624-04bb757a2c01']",47,,,,,,,,,,,,,,,,,,,Barcelona,217,00:08:47.157,Pass,,2018/2019
,,,,,,,,,,,,,,,,,,,1.908242,,,,,,,,,,,,066cdd06-7894-4152-af30-a79e320d4b89,2377,,"[42.0, 61.0]",16240,53,,,,0.7853982,,Right Foot,,,,"[57.0, 76.0]",,Ground Pass,,21.213203,,,Karl Brillant Toko Ekambi,3551.0,,,,,,2,Regular Play,Álvaro González Soberón,6762.0,Right Center Back,103,Villarreal,222,['4b3327e8-6350-4618-a120-ae752e272a53'],49,,,,,,,,,,,,,,,,,,,Villarreal,222,00:08:49.111,Pass,,2018/2019
,,,,,,,,,,,,,,,,,,,1.443512,,,,,,,,,,,,077278b0-dcd3-4df1-90bc-57d14c083674,2383,,"[57.0, 80.0]",16240,54,,,,-1.2341216,,,,,,"[64.0, 60.0]",,Low Pass,,21.189621,,,Karl Brillant Toko Ekambi,3551.0,,,,,Throw-in,2,From Throw In,Mario Gaspar Pérez Martínez,6772.0,Right Wing Back,104,Villarreal,222,['b8a6e54c-509d-4a9d-bd0b-65d26f53f5b5'],6,,,,,,,,,,,,,,,,,,,Villarreal,222,00:09:06.840,Pass,,2018/2019
,,,,,,,,,,,,,,,,,,,0.58252,,,,,,,,,,,,0a0c8edb-53ba-4d56-8b32-0332a6e12127,2387,,"[62.0, 56.0]",16240,54,,,,2.819842,,Right Foot,,,,"[53.0, 59.0]",,Ground Pass,,9.486833,,,Manuel Morlanes Ariño,11384.0,,,,,,2,From Throw In,Karl Brillant Toko Ekambi,3551.0,Center Forward,104,Villarreal,222,['5d423bfa-73d0-477c-b08d-17236fedc192'],9,,,,,,,,,,,,,,,,,,,Villarreal,222,00:09:09.267,Pass,,2018/2019
,,,,,,,,,,,,,,,,,,,1.372416,,,,,,,,,,,,e20dca6a-55cb-4ccf-b3f4-2fc5989285e5,2391,,"[54.0, 61.0]",16240,54,,,,-2.83354,,Right Foot,,,,"[32.0, 54.0]",,Ground Pass,,23.086792,,,José Ramiro Funes Mori,4629.0,,,,,,2,From Throw In,Manuel Morlanes Ariño,11384.0,Right Defensive Midfield,104,Villarreal,222,"['881fd7de-c797-470d-9fc0-df89e6364485', 'e7f3e785-a05c-4ecd-a7f3-5ba90f16a7e4']",10,,,,,,,,,,,,,,,,,,,Villarreal,222,00:09:10.322,Pass,True,2018/2019
,,,,,,,,,,,,,,,,,,,1.020665,,,,,,,,,,,,54fbc4ea-c88b-42f8-b353-70e7089a931f,2394,,"[32.0, 53.0]",16240,54,,,,-1.7475052,,Left Foot,,,,"[27.0, 25.0]",,Ground Pass,,28.442924,,,Víctor Ruíz Torre,6752.0,,,,,,2,From Throw In,José Ramiro Funes Mori,4629.0,Center Back,104,Villarreal,222,['841a927d-bb61-4064-a033-c0c4f4c2a9f4'],12,,,,,,,,,,,,,,,,,,,Villarreal,222,00:09:12.744,Pass,,2018/2019
,,,,,,,,,,,,,,,,,,,0.9162,,,,,,,,,,,,9b552518-5c9d-42fd-9154-c7139586d6da,2398,,"[29.0, 23.0]",16240,54,,,,0.98279375,,Left Foot,,,,"[37.0, 35.0]",,Ground Pass,,14.422205,,,Santiago Cazorla González,11386.0,,,,,,2,From Throw In,Víctor Ruíz Torre,6752.0,Left Center Back,104,Villarreal,222,"['43003a49-8c4a-421d-91e3-e470e5440c1b', '9caff9e6-f3c2-4cc2-8298-eb4a319853ac']",15,,,,,,,,,,,,,,,,,,,Villarreal,222,00:09:15.528,Pass,True,2018/2019
,,,,,,,,,,,,,,,,,,,2.007063,,,,,,,,,,,,f118821d-e364-4cfd-ad60-83c2eadba47c,2401,,"[37.0, 35.0]",16240,54,,,,3.0172377,,Right Foot,,,,"[5.0, 39.0]",,Ground Pass,,32.24903,,,Sergio Asenjo Andrés,6755.0,,,,,,2,From Throw In,Santiago Cazorla González,11386.0,Left Center Midfield,104,Villarreal,222,['3db0e2b3-4c0c-4709-bec3-18ea14f8a40b'],16,,,,,,,,,,,,,,,,,,,Villarreal,222,00:09:16.484,Pass,,2018/2019
,,,,,,,,,,,,,,,,,,,3.603973,,,,,,,,,,,,87771011-9042-4a03-b2f7-2f6c2ba51ef9,2404,,"[5.0, 39.0]",16240,54,,,,0.033320997,,Right Foot,,,,"[65.0, 41.0]",,High Pass,,60.033325,Pass Offside,,Karl Brillant Toko Ekambi,3551.0,,,,,,2,From Throw In,Sergio Asenjo Andrés,6755.0,Goalkeeper,104,Villarreal,222,['a36f8d34-36ff-4dab-bee4-9e570685ae9f'],18,,,,,,,,,,,,,,,,,,,Villarreal,222,00:09:18.743,Pass,,2018/2019
,,,,,,,,,,,,,,,,,,,1.674573,,,,,,,,,,,,d80994b3-1b26-4cbd-8e9d-ec4767ae84cd,2406,,"[57.0, 36.0]",16240,54,,,,1.3547114,,Right Foot,,,,"[66.0, 77.0]",,Low Pass,,41.976185,,,Sergi Roberto Carnicer,6379.0,,True,,,Free Kick,2,From Free Kick,Sergio Busquets i Burgos,5203.0,Center Defensive Midfield,105,Barcelona,217,['92eb6445-bb51-4f6a-8c03-cb471ad35728'],32,,,,,,,,,,,,,,,,,,,Barcelona,217,00:09:32.383,Pass,,2018/2019
,,,,,,,,,,,,,,,,,,,1.547543,,,,,,,,,,,,dc4b7ba4-7c58-41be-81bd-236b2cd02e5b,2409,,"[70.0, 78.0]",16240,54,,,,-1.7975951,,Right Foot,,,,"[67.0, 65.0]",,Ground Pass,,13.341664,,,Arturo Erasmo Vidal Pardo,8206.0,,,,,,2,From Free Kick,Sergi Roberto Carnicer,6379.0,Right Back,105,Barcelona,217,['32d2267f-f5ab-47c0-83f3-208251cf9e01'],35,,,,,,,,,,,,,,,,,,,Barcelona,217,00:09:35.564,Pass,,2018/2019
,,,,,,,,,,,,,,,,,,,1.2556,,,,,,,,,,,,b34b8dc4-f620-46f4-9aa9-e35ede83c3be,2412,,"[71.0, 64.0]",16240,54,,,,-1.677532,,Right Foot,,,,"[68.0, 36.0]",,Ground Pass,,28.160255,,,Arthur Henrique Ramos de Oliveira Melo,11392.0,,,,,,2,From Free Kick,Arturo Erasmo Vidal Pardo,8206.0,Right Center Midfield,105,Barcelona,217,['0cfff113-6b9a-4003-84d9-5a115f61cab7'],38,,,,,,,,,,,,,,,,,,,Barcelona,217,00:09:38.565,Pass,,2018/2019
,,,,,,,,,,,,,,,,,,,1.27654,,,,,,,,,,,,4212413e-6279-4843-87df-028f1f5ea261,2417,,"[78.0, 56.0]",16240,54,,,,1.4801364,,Right Foot,,,,"[80.0, 78.0]",,Ground Pass,,22.090721,,,Sergi Roberto Carnicer,6379.0,,,,,,2,From Free Kick,Arthur Henrique Ramos de Oliveira Melo,11392.0,Left Center Midfield,105,Barcelona,217,['8e260353-ad14-4a9a-ba52-de8bfbe195e5'],44,,,,,,,,,,,,,,,,,,,Barcelona,217,00:09:44.888,Pass,,2018/2019
,,,,,,,,,,,,,,,,,,,0.8107,,,,,,,,,,,,07a97d4a-0cdb-4c49-a1b3-10561df6f4f6,2420,,"[80.0, 78.0]",16240,54,,,,0.14189705,,Right Foot,,,,"[87.0, 79.0]",,Ground Pass,,7.071068,,,Malcom Filipe Silva de Oliveira,3109.0,,,,,,2,From Free Kick,Sergi Roberto Carnicer,6379.0,Right Back,105,Barcelona,217,['3c813b63-b1aa-45ff-882e-f28d57f5bba3'],46,,,,,,,,,,,,,,,,,,,Barcelona,217,00:09:46.580,Pass,,2018/2019
,,,,,,,,,,,,,,,,,,,1.367321,,,,,,,,,,,,0aefae27-3048-427a-a683-c5a0535f2e4c,2423,,"[87.0, 79.0]",16240,54,,,,-2.4668517,,Left Foot,,,,"[72.0, 67.0]",,Ground Pass,,19.209373,,,Arturo Erasmo Vidal Pardo,8206.0,,,,,,2,From Free Kick,Malcom Filipe Silva de Oliveira,3109.0,Right Wing,105,Barcelona,217,['9521f7d2-9fed-4fe3-a3cf-7b0d47a5988c'],48,,,,,,,,,,,,,,,,,,,Barcelona,217,00:09:48.684,Pass,,2018/2019
,,,,,,,,,,,,,,,,,,,2.518226,,,,,,,,,,,,1324e66b-abe5-4f15-96a8-fa48afa490d5,2426,,"[72.0, 67.0]",16240,54,,,,-1.4108832,,Right Foot,,,,"[82.0, 5.0]",,High Pass,,62.801273,,,Jordi Alba Ramos,5211.0,,True,,,,2,From Free Kick,Arturo Erasmo Vidal Pardo,8206.0,Right Center Midfield,105,Barcelona,217,['2e24c11c-72e8-42ed-b5a2-2968a4285b5a'],51,,,,,,,,,,,,,,,,,,,Barcelona,217,00:09:51.844,Pass,,2018/2019
,,,,,,,,,,,,,,,,,,,1.4204,,,,,,,,,,,,17bab8f2-8810-43fe-a4bf-7e4031216cb9,2430,,"[82.0, 5.0]",16240,54,,,,1.3045443,,Left Foot,,,,"[88.0, 27.0]",,Ground Pass,,22.803509,,,Luis Alberto Suárez Díaz,5246.0,,,,,,2,From Free Kick,Jordi Alba Ramos,5211.0,Left Back,105,Barcelona,217,"['439e7be7-fe7d-454a-b3b8-fdecd065dd72', '7fda3a7d-6852-4cf0-a559-279e49c22dd2']",55,,,,,,,,,,,,,,,,,,,Barcelona,217,00:09:55.036,Pass,True,2018/2019
,,,,,,,,,,,,,,,,,,,0.9488,,,,,,,,,,,,c6c34921-898c-47f3-b6da-8af6f504facc,2434,,"[88.0, 27.0]",16240,54,,,,2.3561945,,Right Foot,,,,"[83.0, 32.0]",,Ground Pass,,7.071068,,,Jordi Alba Ramos,5211.0,,,,,,2,From Free Kick,Luis Alberto Suárez Díaz,5246.0,Center Forward,105,Barcelona,217,"['90fcf22e-fa59-4f74-9123-a862ed276381', 'c605940a-b104-43ec-8665-7fcd650776ba']",56,,,,,,,,,,,,,,,,,,,Barcelona,217,00:09:56.536,Pass,True,2018/2019
,,,,,,,,,,,,,,,,,,,1.5362,,,,,,,,,,,,1b4a7020-c271-403a-82b5-cd73ffde6de9,2437,,"[83.0, 32.0]",16240,54,,,,0.0,,Right Foot,,,,"[106.0, 32.0]",,Ground Pass,,23.0,,,Luis Alberto Suárez Díaz,5246.0,,,,,,2,From Free Kick,Jordi Alba Ramos,5211.0,Left Back,105,Barcelona,217,['8f72340c-60d9-4f53-b9fb-f0de1969ea9b'],57,,,,,,,,,,,,,,,,,,,Barcelona,217,00:09:57.605,Pass,,2018/2019
,,,,,,,,,,,,,,,,,,,0.9033,,,,,,,,,,,,2cf74f8e-dd48-4715-85f2-824900c3a8a8,2441,,"[107.0, 39.0]",16240,55,,,,1.5707964,,Right Foot,,,,"[107.0, 45.0]",,Ground Pass,,6.0,Incomplete,,Arthur Henrique Ramos de Oliveira Melo,11392.0,,,,,,2,From Free Kick,Luis Alberto Suárez Díaz,5246.0,Center Forward,105,Barcelona,217,"['a183a542-3b41-4fc9-acb6-d1745075ef90', 'fefae656-01f4-4f2a-bf5e-55d0bf5ee2a9']",0,,,,,,,,,,,,,,,,,,,Barcelona,217,00:10:00.614,Pass,,2018/2019
,,,,,,,,,,,,,,,,,,,0.3,,,,,,,,,,,,fefae656-01f4-4f2a-bf5e-55d0bf5ee2a9,2443,,"[14.0, 36.0]",16240,55,,,,0.0,,Left Foot,,,,"[14.0, 36.0]",,Ground Pass,,0.0,,,Víctor Ruíz Torre,6752.0,,,,,Recovery,2,Regular Play,Alfonso Pedraza Sag,6737.0,Left Wing Back,106,Villarreal,222,"['2cf74f8e-dd48-4715-85f2-824900c3a8a8', '7ad3f26a-68d1-4854-9f5a-5c509916a414']",1,,,,,,,,,,,,,,,,,,,Villarreal,222,00:10:01.517,Pass,,2018/2019
,,,,,,,,,,,,,,,,,,,0.7928,,,,,,,,,,,,583a5d2c-e23e-40c6-951e-670bb0b5ca04,2447,,"[13.0, 42.0]",16240,55,,,,1.9513026,,Left Foot,,,,"[9.0, 52.0]",,Ground Pass,,10.770329,,,Álvaro González Soberón,6762.0,,,,,,2,Regular Play,Víctor Ruíz Torre,6752.0,Left Center Back,106,Villarreal,222,"['3f49abe7-69dd-4d27-82ea-55d2bc816dba', '4bad8cc5-6f3a-4068-8862-fe1c3fbe46a0']",3,,,,,,,,,,,,,,,,,,,Villarreal,222,00:10:03.663,Pass,True,2018/2019
,,,,,,,,,,,,,,,,,,,2.1345,,,,,,,,,,,,97ce70ba-31bd-4955-bd3d-8a5270ec37dc,2449,,"[9.0, 52.0]",16240,55,,,,-0.32175055,,Left Foot,,,,"[39.0, 42.0]",,High Pass,,31.622776,Incomplete,,,,,,,,,2,Regular Play,Álvaro González Soberón,6762.0,Right Center Back,106,Villarreal,222,['05d4397f-6975-4af2-b17c-b5e6eab5c9b8'],4,,,,,,,,,,,,,,,,,,,Villarreal,222,00:10:04.456,Pass,,2018/2019
,,,,,,,,,,,,,,,,,,,4.8458,,,,,,,,,,,,05d4397f-6975-4af2-b17c-b5e6eab5c9b8,2450,,"[82.0, 39.0]",16240,55,,,,2.714965,,Right Foot,,,,"[38.0, 59.0]",,Low Pass,,48.332184,,,Marc-André ter Stegen,20055.0,,,,,Recovery,2,Regular Play,Sergio Busquets i Burgos,5203.0,Center Defensive Midfield,107,Barcelona,217,"['97ce70ba-31bd-4955-bd3d-8a5270ec37dc', 'ab05247d-7072-4273-9c11-8c59c9d8b30e']",6,,,,,,,,,,,,,,,,,,,Barcelona,217,00:10:06.590,Pass,,2018/2019
,,,,,,,,,,,,,,,,,,,2.235,,,,,,,,,,,,ebec2450-16c7-46d3-badb-9891bedf56a8,2452,,"[38.0, 59.0]",16240,55,True,,,1.1071488,,Right Foot,,,,"[46.0, 75.0]",,Ground Pass,,17.888544,,,Sergi Roberto Carnicer,6379.0,,,,,,2,Regular Play,Marc-André ter Stegen,20055.0,Goalkeeper,107,Barcelona,217,['d67d4d84-e8af-40e4-a122-d86ea6015b50'],11,,,,,,,,,,,,,,,,,,,Barcelona,217,00:10:11.671,Pass,,2018/2019
,,,,,,,,,,,,,,,,,,,1.28,,,,,,,,,,,,0c2d65a5-f951-49be-bee0-1ba09f0ca24a,2454,,"[47.0, 70.0]",16240,55,,,,-1.6879051,,Right Foot,,,,"[45.0, 53.0]",,Ground Pass,,17.117243,,,Samuel Yves Umtiti,5492.0,,,,,,2,Regular Play,Sergi Roberto Carnicer,6379.0,Right Back,107,Barcelona,217,['742e7501-aaff-4653-869b-24421d961f7b'],14,,,,,,,,,,,,,,,,,,,Barcelona,217,00:10:14.028,Pass,,2018/2019
,,,,,,,,,,,,,,,,,,,0.8554,,,,,,,,,,,,8ccc68a9-ef01-4a0f-a92f-c9acc1e18cfb,2457,,"[45.0, 53.0]",16240,55,,,,-0.39479113,,Left Foot,,,,"[57.0, 48.0]",,Ground Pass,,13.0,,,Arthur Henrique Ramos de Oliveira Melo,11392.0,,,,,,2,Regular Play,Samuel Yves Umtiti,5492.0,Right Center Back,107,Barcelona,217,['410d8f11-da6b-4cc9-aa32-937a920beadc'],15,,,,,,,,,,,,,,,,,,,Barcelona,217,00:10:15.978,Pass,,2018/2019
,,,,,,,,,,,,,,,,,,,0.96,,,,,,,,,,,,944ae730-a413-4abe-a7d0-468592d8b66a,2460,,"[59.0, 48.0]",16240,55,,,,-0.348771,,Right Foot,,,,"[70.0, 44.0]",,Ground Pass,,11.7046995,,,Arturo Erasmo Vidal Pardo,8206.0,,,,,,2,Regular Play,Arthur Henrique Ramos de Oliveira Melo,11392.0,Left Center Midfield,107,Barcelona,217,['bf61cfd3-7c0b-4be3-a257-bb32624aa56d'],18,,,,,,,,,,,,,,,,,,,Barcelona,217,00:10:18.233,Pass,,2018/2019
