ball_receipt_outcome,ball_recovery_recovery_failure,block_deflection,block_offensive,carry_end_location,clearance_aerial_won,clearance_body_part,clearance_head,clearance_left_foot,clearance_right_foot,counterpress,dribble_outcome,dribble_overrun,duel_outcome,duel_type,duration,foul_committed_advantage,foul_committed_card,foul_won_advantage,foul_won_defensive,goalkeeper_body_part,goalkeeper_end_location,goalkeeper_outcome,goalkeeper_position,goalkeeper_technique,goalkeeper_type,id,index,interception_outcome,location,match_id,minute,miscontrol_aerial_won,off_camera,out,pass_aerial_won,pass_angle,pass_assisted_shot_id,pass_body_part,pass_cross,pass_cut_back,pass_deflected,pass_end_location,pass_goal_assist,pass_height,pass_inswinging,pass_length,pass_no_touch,pass_outcome,pass_outswinging,pass_recipient,pass_recipient_id,pass_shot_assist,pass_straight,pass_switch,pass_technique,pass_through_ball,pass_type,period,play_pattern,player,player_id,position,possession,possession_team,possession_team_id,related_events,second,shot_aerial_won,shot_body_part,shot_end_location,shot_first_time,shot_freeze_frame,shot_key_pass_id,shot_open_goal,shot_outcome,shot_statsbomb_xg,shot_technique,shot_type,substitution_outcome,substitution_outcome_id,substitution_replacement,substitution_replacement_id,tactics,team,team_id,timestamp,type,under_pressure,season_name
,,,,,,,,,,,,,,,,,,,,,,,,,,a7ad461a-4bf2-4c75-a917-5df7bf6c58c2,2476,,"[79.3, 56.5]",68350,70,,,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Andrés Iniesta Luján,5216.0,Left Center Midfield,174,Barcelona,217,['1e65ab4d-ee96-4976-9e1f-48e227f44101'],3,,,,,,,,,,,,,,,,,Barcelona,217,00:25:03.894,Ball Receipt*,,2005/2006
,,,,,,,,,,,,,,,,,,,,,,,,,,473aaeea-7a89-47b7-808e-3446a6e3ee79,2479,,"[70.9, 51.1]",68350,70,,,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Rafael Márquez Álvarez,5558.0,Center Defensive Midfield,174,Barcelona,217,['36c7d7da-085a-4171-9fb2-abee71434ef2'],4,,,,,,,,,,,,,,,,,Barcelona,217,00:25:04.773,Ball Receipt*,,2005/2006
Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,b0b0d322-72d1-4244-8302-d03e6189135f,2483,,"[75.9, 33.0]",68350,70,,,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Anderson Luís de Souza,19757.0,Right Center Midfield,174,Barcelona,217,['92ce9bd7-e24a-4aad-82e0-44e01b8f8bbf'],6,,,,,,,,,,,,,,,,,Barcelona,217,00:25:06.026,Ball Receipt*,,2005/2006
Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,e871091b-b6eb-4b92-8ee1-bfb7286e82cd,2485,,"[68.6, 24.5]",68350,70,,,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Fernando José Torres Sanz,6382.0,Left Center Forward,174,Barcelona,217,['4c7e5b35-c621-4c96-b6d2-cb7e08a439b1'],8,,,,,,,,,,,,,,,,,Atlético Madrid,212,00:25:08.475,Ball Receipt*,,2005/2006
,,,,,,,,,,,,,,,,,,,,,,,,,,80b1f115-5ebe-491e-bedd-12d7b82ce90b,2488,,"[56.6, 48.0]",68350,70,,,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Rafael Márquez Álvarez,5558.0,Center Defensive Midfield,174,Barcelona,217,"['657cf756-6f0d-4335-8893-f2d2d37c0bc4', 'f8ada161-6e4b-4379-959a-de9fa2f33d0e']",9,,,,,,,,,,,,,,,,,Barcelona,217,00:25:09.594,Ball Receipt*,True,2005/2006
,,,,,,,,,,,,,,,,,,,,,,,,,,39a9a8bb-e487-4194-86d1-14fe9ab44117,2491,,"[42.4, 36.7]",68350,70,,,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Carles Puyol i Saforcada,20125.0,Left Center Back,174,Barcelona,217,['b1ff37db-b9e8-4ab1-a406-4539558d4056'],10,,,,,,,,,,,,,,,,,Barcelona,217,00:25:10.765,Ball Receipt*,,2005/2006
Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,e05972d6-eac3-4829-9c4a-082aac298558,2494,,"[76.5, 29.2]",68350,70,,,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Henrik Larsson,15743.0,Center Forward,174,Barcelona,217,['6a16b816-9603-490a-b5e6-183733086395'],12,,,,,,,,,,,,,,,,,Barcelona,217,00:25:12.314,Ball Receipt*,,2005/2006
,,,,,,,,,,,,,,,,,,,,,,,,,,b1a11f1d-3663-470a-9854-66ef1dc08ab3,2501,,"[67.5, 60.9]",68350,70,,,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Ariel Miguel Santiago Ibagaza,26121.0,Right Defensive Midfield,175,Atlético Madrid,212,['2193c41e-7225-4c03-a823-f10c86366b8d'],21,,,,,,,,,,,,,,,,,Atlético Madrid,212,00:25:21.186,Ball Receipt*,,2005/2006
,,,,,,,,,,,,,,,,,,,,,,,,,,96d9a6fb-5722-4f20-a98f-a84cc98aef79,2504,,"[93.2, 67.9]",68350,70,,,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Maximiliano Rubén Rodríguez,26124.0,Right Center Forward,175,Atlético Madrid,212,['ef1db002-a8ce-44e8-befb-880fb368573b'],24,,,,,,,,,,,,,,,,,Atlético Madrid,212,00:25:24.049,Ball Receipt*,,2005/2006
,,,,,,,,,,,,,,,,,,,,,,,,,,4ebb417c-c555-464a-a45c-779d05692fff,2507,,"[113.3, 47.4]",68350,70,,,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Fernando José Torres Sanz,6382.0,Left Center Forward,175,Atlético Madrid,212,['cc8fe149-cd92-4b16-bda9-46c6a10cc0ba'],26,,,,,,,,,,,,,,,,,Atlético Madrid,212,00:25:26.759,Ball Receipt*,,2005/2006
,,,,,,,,,,,,,,,,,,,,,,,,,,8475e8cd-a04b-47ca-b512-707770357f3a,2512,,"[22.5, 10.3]",68350,70,,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Goal Kick,Sylvio Mendes Campos Junior,25854.0,Left Back,176,Barcelona,217,['47554dc4-53b1-49e1-9d72-c730e8e8a890'],36,,,,,,,,,,,,,,,,,Barcelona,217,00:25:36.907,Ball Receipt*,,2005/2006
,,,,,,,,,,,,,,,,,,,,,,,,,,403e9a55-0d89-4aa2-b765-356315aa0448,2515,,"[66.3, 20.1]",68350,70,,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Goal Kick,Santiago Ezquerro Marín,25949.0,Left Wing,176,Barcelona,217,['f29e63d4-2a04-4e76-9055-8b2ef83a2e2d'],40,,,,,,,,,,,,,,,,,Barcelona,217,00:25:40.855,Ball Receipt*,,2005/2006
,,,,,,,,,,,,,,,,,,,,,,,,,,b51270ac-3cf3-4105-8b77-d73e41ade9fb,2519,,"[53.0, 51.8]",68350,70,,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Goal Kick,Peter Luccin,26123.0,Left Defensive Midfield,176,Barcelona,217,['0a8d3d9b-40eb-4907-a4b0-97afd1484253'],43,,,,,,,,,,,,,,,,,Atlético Madrid,212,00:25:43.694,Ball Receipt*,,2005/2006
,,,,,,,,,,,,,,,,,,,,,,,,,,7628866a-d923-4abb-834f-03cca7cb2830,2526,,"[45.0, 7.4]",68350,70,,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Goal Kick,Sylvio Mendes Campos Junior,25854.0,Left Back,176,Barcelona,217,['b2330940-d161-4ffb-a377-00d14e671175'],51,,,,,,,,,,,,,,,,,Barcelona,217,00:25:51.419,Ball Receipt*,,2005/2006
,,,,,,,,,,,,,,,,,,,,,,,,,,6a4706cb-3dd7-4a76-8347-c092ad0b4740,2529,,"[29.6, 21.3]",68350,70,,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Goal Kick,Carles Puyol i Saforcada,20125.0,Left Center Back,176,Barcelona,217,['e0a72d4d-a94f-488b-a674-1d641272bac2'],54,,,,,,,,,,,,,,,,,Barcelona,217,00:25:54.098,Ball Receipt*,,2005/2006
,,,,,,,,,,,,,,,,,,,,,,,,,,a49be503-a19c-46d2-bea8-dc08baee3885,2532,,"[33.8, 52.9]",68350,70,,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Goal Kick,Oleguer Presas Renom,25873.0,Right Center Back,176,Barcelona,217,['1d61b235-82c1-4b65-8a3b-ccef480f2eb0'],57,,,,,,,,,,,,,,,,,Barcelona,217,00:25:57.301,Ball Receipt*,,2005/2006
,,,,,,,,,,,,,,,,,,,,,,,,,,ceb0d359-2c87-45bb-ada7-e41fac2fb15b,2535,,"[47.0, 52.5]",68350,70,,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Goal Kick,Anderson Luís de Souza,19757.0,Right Center Midfield,176,Barcelona,217,['34e39301-cc2b-4dd6-af4b-b6ab61275da0'],59,,,,,,,,,,,,,,,,,Barcelona,217,00:25:59.252,Ball Receipt*,,2005/2006
,,,,,,,,,,,,,,,,,,,,,,,,,,cafb4ec4-0501-4583-a9b3-d9934173efbf,2539,,"[78.5, 58.8]",68350,71,,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Goal Kick,Santiago Ezquerro Marín,25949.0,Left Wing,176,Barcelona,217,['616f9066-fd0e-4a81-89d2-4803ce0ab78f'],2,,,,,,,,,,,,,,,,,Barcelona,217,00:26:02.734,Ball Receipt*,,2005/2006
,,,,,,,,,,,,,,,,,,,,,,,,,,24987825-da5f-43b5-a97a-77516fdb7722,2544,,"[81.1, 64.2]",68350,71,,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Free Kick,Anderson Luís de Souza,19757.0,Right Center Midfield,177,Barcelona,217,['32cfb5c8-2dcb-4adb-b181-fa0821566e3a'],20,,,,,,,,,,,,,,,,,Barcelona,217,00:26:20.466,Ball Receipt*,,2005/2006
,,,,,,,,,,,,,,,,,,,,,,,,,,1395fa58-83cb-41b6-b873-098196d0e552,2547,,"[91.3, 71.1]",68350,71,,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Free Kick,Gabriel Francisco García de la Torre,25925.0,Right Back,177,Barcelona,217,['4d72ebba-745f-48f0-9a66-f76375bbde6c'],23,,,,,,,,,,,,,,,,,Barcelona,217,00:26:23.909,Ball Receipt*,,2005/2006
,,,,,,,,,,,,,,,,,,,,,,,,,,de142c2f-2318-4b9c-85da-a8b442c5436c,2550,,"[79.7, 71.6]",68350,71,,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Free Kick,Anderson Luís de Souza,19757.0,Right Center Midfield,177,Barcelona,217,['a3a99e6f-d767-480a-9dfc-9ce44c0a157c'],24,,,,,,,,,,,,,,,,,Barcelona,217,00:26:24.822,Ball Receipt*,,2005/2006
Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,c4410f18-808a-4495-8dfa-610da778d9cd,2554,,"[39.9, 13.6]",68350,71,,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Free Kick,Martin Petrov,19888.0,Left Midfield,177,Barcelona,217,['d6d397bf-4245-40c6-8d88-f99215a90c63'],26,,,,,,,,,,,,,,,,,Atlético Madrid,212,00:26:26.862,Ball Receipt*,,2005/2006
,,,,,,,,,,,,,,,,,,,,,,,,,,901517a3-e112-4246-ac32-19e5bb21fde0,2559,,"[44.4, 4.2]",68350,71,,,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Ariel Miguel Santiago Ibagaza,26121.0,Right Defensive Midfield,178,Atlético Madrid,212,['a030c254-7a44-4939-99a9-19e901accf4d'],30,,,,,,,,,,,,,,,,,Atlético Madrid,212,00:26:30.093,Ball Receipt*,,2005/2006
,,,,,,,,,,,,,,,,,,,,,,,,,,951eee28-f248-4677-a4e4-cba0104174c3,2562,,"[93.7, 6.5]",68350,71,,,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Martin Petrov,19888.0,Left Midfield,178,Atlético Madrid,212,['1f77a7e9-e02b-4407-a5d5-8d71cbc532a8'],36,,,,,,,,,,,,,,,,,Atlético Madrid,212,00:26:36.401,Ball Receipt*,,2005/2006
Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,a3678ea6-e0f9-4bc6-a7cb-8832473fecf9,2566,,"[109.0, 43.2]",68350,71,,,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Fernando José Torres Sanz,6382.0,Left Center Forward,178,Atlético Madrid,212,['e17ca667-04b9-4100-8257-ab4efc697310'],38,,,,,,,,,,,,,,,,,Atlético Madrid,212,00:26:38.823,Ball Receipt*,,2005/2006
,,,,,,,,,,,,,,,,,,,,,,,,,,666ae2f5-0252-46ad-84d2-5db0bf965777,2570,,"[115.3, 18.1]",68350,71,,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Maximiliano Rubén Rodríguez,26124.0,Right Center Forward,179,Atlético Madrid,212,"['3df1d69c-e9cf-48ff-82c8-a8a540d4f74d', 'd1d7ae8c-1784-4870-b35f-413fb35e3ece']",59,,,,,,,,,,,,,,,,,Atlético Madrid,212,00:26:59.143,Ball Receipt*,True,2005/2006
Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,bea47982-ba17-419d-85ec-a9e0c029d76e,2574,,"[76.0, 50.9]",68350,72,,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Goal Kick,Henrik Larsson,15743.0,Center Forward,180,Barcelona,217,['12eefc20-e384-443b-8da8-db9f80f56979'],22,,,,,,,,,,,,,,,,,Barcelona,217,00:27:22.880,Ball Receipt*,,2005/2006
,,,,,,,,,,,,,,,,,,,,,,,,,,78388b12-2194-42f3-bd63-f9eea7282afc,2577,,"[39.3, 25.3]",68350,72,,,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Antonio López Guerrero,26118.0,Left Back,181,Atlético Madrid,212,['41efa8f0-bada-4bec-abff-6e514e52609d'],24,,,,,,,,,,,,,,,,,Atlético Madrid,212,00:27:24.202,Ball Receipt*,,2005/2006
,,,,,,,,,,,,,,,,,,,,,,,,,,80af2c33-14bc-42de-97f1-d9efe2106b98,2580,,"[52.1, 10.5]",68350,72,,,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Martin Petrov,19888.0,Left Midfield,181,Atlético Madrid,212,['1f6ec513-293f-453e-bdb7-aab28a141d87'],26,,,,,,,,,,,,,,,,,Atlético Madrid,212,00:27:26.244,Ball Receipt*,,2005/2006
,,,,,,,,,,,,,,,,,,,,,,,,,,b2f015e2-1953-4a2c-9b07-9a6637c41476,2587,,"[52.1, 56.8]",68350,72,,,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Anderson Luís de Souza,19757.0,Right Center Midfield,182,Barcelona,217,['0efef977-e844-4a66-8229-a64a3be85ce5'],32,,,,,,,,,,,,,,,,,Barcelona,217,00:27:32.272,Ball Receipt*,,2005/2006
,,,,,,,,,,,,,,,,,,,,,,,,,,7c9be7ab-b27a-411f-8b4b-4f8188f41c5d,2590,,"[44.9, 64.8]",68350,72,,,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Oleguer Presas Renom,25873.0,Right Center Back,182,Barcelona,217,['ca5b7251-c812-4de8-9800-237e2b11e792'],33,,,,,,,,,,,,,,,,,Barcelona,217,00:27:33.313,Ball Receipt*,,2005/2006
,,,,,,,,,,,,,,,,,,,,,,,,,,6225ab48-4e20-436a-a16c-56d6445736d3,2593,,"[46.4, 57.4]",68350,72,,,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Anderson Luís de Souza,19757.0,Right Center Midfield,182,Barcelona,217,['697e5436-58a5-4c7d-a0da-0127897abe1d'],34,,,,,,,,,,,,,,,,,Barcelona,217,00:27:34.877,Ball Receipt*,,2005/2006
,,,,,,,,,,,,,,,,,,,,,,,,,,3ee2c1c2-88f8-48a4-9235-12b4061bc329,2597,,"[54.0, 44.0]",68350,72,,,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Rafael Márquez Álvarez,5558.0,Center Defensive Midfield,182,Barcelona,217,"['7ef5bcf9-dadf-4a6e-8666-8511c101b0ba', 'fd2cf0a3-629f-4443-a325-59854f278bbe']",37,,,,,,,,,,,,,,,,,Barcelona,217,00:27:37.686,Ball Receipt*,True,2005/2006
,,,,,,,,,,,,,,,,,,,,,,,,,,8d55f014-5c68-44ae-96e2-62c177e604cb,2600,,"[73.7, 5.6]",68350,72,,,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Sylvio Mendes Campos Junior,25854.0,Left Back,182,Barcelona,217,['1b5f1921-9003-49ec-933a-85152de0b1b1'],40,,,,,,,,,,,,,,,,,Barcelona,217,00:27:40.878,Ball Receipt*,,2005/2006
,,,,,,,,,,,,,,,,,,,,,,,,,,79d64680-e0d8-4d60-b748-53347732fdb3,2604,,"[79.1, 28.1]",68350,72,,,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Anderson Luís de Souza,19757.0,Right Center Midfield,182,Barcelona,217,"['5f117c18-13a1-4808-8e38-090234a62db6', '8634ae6c-35e8-4a21-a136-f4e1e2920310']",45,,,,,,,,,,,,,,,,,Barcelona,217,00:27:45.643,Ball Receipt*,True,2005/2006
,,,,,,,,,,,,,,,,,,,,,,,,,,4685bc90-e031-4c74-9bd3-e27e297a23e7,2607,,"[70.9, 23.6]",68350,72,,,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Rafael Márquez Álvarez,5558.0,Center Defensive Midfield,182,Barcelona,217,['322e1904-7adc-434b-b77d-13d7d2fcad43'],46,,,,,,,,,,,,,,,,,Barcelona,217,00:27:46.751,Ball Receipt*,,2005/2006
,,,,,,,,,,,,,,,,,,,,,,,,,,3da5f1a8-da0a-4c12-a898-00665ebe549c,2610,,"[67.1, 49.8]",68350,72,,,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Oleguer Presas Renom,25873.0,Right Center Back,182,Barcelona,217,['824be6f1-3aac-4fd7-b1fd-9c8233037462'],48,,,,,,,,,,,,,,,,,Barcelona,217,00:27:48.868,Ball Receipt*,,2005/2006
,,,,,,,,,,,,,,,,,,,,,,,,,,8d7130e8-25bf-4f56-b607-71280f87af97,2613,,"[76.3, 50.9]",68350,72,,,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Anderson Luís de Souza,19757.0,Right Center Midfield,182,Barcelona,217,['8fcc3ebe-a1dc-4b98-8d65-6a57b45640d8'],50,,,,,,,,,,,,,,,,,Barcelona,217,00:27:50.055,Ball Receipt*,,2005/2006
Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,4a0521dd-a9e8-4bb5-8e22-f6296726a5fb,2616,,"[109.8, 61.9]",68350,72,,,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Henrik Larsson,15743.0,Center Forward,182,Barcelona,217,['5a337f40-732c-47ba-816e-aa9c9be17bc3'],53,,,,,,,,,,,,,,,,,Barcelona,217,00:27:53.289,Ball Receipt*,,2005/2006
Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,303f91dd-84b4-44b3-b7ea-8e86509f892c,2625,,"[79.1, 15.1]",68350,73,,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Free Kick,Fernando José Torres Sanz,6382.0,Left Center Forward,183,Atlético Madrid,212,['3c10c894-8c04-42ce-98fe-c7edcb6079d6'],51,,,,,,,,,,,,,,,,,Atlético Madrid,212,00:28:51.260,Ball Receipt*,,2005/2006
,,,,,,,,,,,,,,,,,,,,,,,,,,129894c3-9339-45c2-b1e9-5b60cfcd42a4,2628,,"[42.6, 54.9]",68350,73,,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Free Kick,Giovanni van Bronckhorst,17797.0,Center Defensive Midfield,183,Atlético Madrid,212,['7aa285aa-7a3c-4024-a3c6-08612c244247'],54,,,,,,,,,,,,,,,,,Barcelona,217,00:28:54.163,Ball Receipt*,,2005/2006
,,,,,,,,,,,,,,,,,,,,,,,,,,6f897796-8fca-430c-a5d5-2decea1c10c4,2631,,"[73.5, 27.8]",68350,73,,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Free Kick,Martin Petrov,19888.0,Left Midfield,183,Atlético Madrid,212,['c893b490-ae72-4307-bc0f-8bc199e7daf4'],58,,,,,,,,,,,,,,,,,Atlético Madrid,212,00:28:58.026,Ball Receipt*,,2005/2006
,,,,,,,,,,,,,,,,,,,,,,,,,,a134be06-7385-406a-bd61-a7238f70703c,2644,,"[67.6, 54.8]",68350,74,,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Keeper,Ariel Miguel Santiago Ibagaza,26121.0,Right Defensive Midfield,185,Barcelona,217,['88d61552-e0ce-473b-85ab-d8bada62d0d5'],45,,,,,,,,,,,,,,,,,Atlético Madrid,212,00:29:45.974,Ball Receipt*,,2005/2006
Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,66d3aa6d-38e4-4621-bae6-9c95e5ebb37c,2647,,"[86.2, 30.4]",68350,74,,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Keeper,Pablo Ibáñez Tébar,26117.0,Left Center Back,185,Barcelona,217,['644ac68a-fd75-476d-9100-e919b9143128'],48,,,,,,,,,,,,,,,,,Atlético Madrid,212,00:29:48.740,Ball Receipt*,,2005/2006
,,,,,,,,,,,,,,,,,,,,,,,,,,8c7a40c9-53e9-431f-af27-b70fa594cb11,2654,,"[41.6, 66.5]",68350,74,,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Free Kick,Andrés Iniesta Luján,5216.0,Left Center Midfield,186,Barcelona,217,['c5e1803b-e8ea-4926-bf83-6f9dd83bc9f4'],56,,,,,,,,,,,,,,,,,Barcelona,217,00:29:56.076,Ball Receipt*,,2005/2006
Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,10640dae-1b5f-4327-92bb-65ee30566a84,2657,,"[58.0, 27.9]",68350,74,,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Free Kick,Anderson Luís de Souza,19757.0,Right Center Midfield,186,Barcelona,217,['479204b7-33f6-4371-a758-c121e98af58d'],59,,,,,,,,,,,,,,,,,Barcelona,217,00:29:59.283,Ball Receipt*,,2005/2006
,,,,,,,,,,,,,,,,,,,,,,,,,,3451955b-184a-4d20-a918-45e921b69f99,2663,,"[61.0, 44.0]",68350,75,,,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Ariel Miguel Santiago Ibagaza,26121.0,Right Defensive Midfield,187,Atlético Madrid,212,['f390c270-5fdd-4216-8401-7b37007b19e9'],1,,,,,,,,,,,,,,,,,Atlético Madrid,212,00:30:01.795,Ball Receipt*,,2005/2006
,,,,,,,,,,,,,,,,,,,,,,,,,,1f7c67ab-a7b5-44c0-b886-86bbf410798e,2666,,"[82.3, 58.0]",68350,75,,,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Luciano Martín Galletti,26122.0,Right Midfield,187,Atlético Madrid,212,['5bcbad21-8419-4e0f-8e0e-84e5496b2e4c'],3,,,,,,,,,,,,,,,,,Atlético Madrid,212,00:30:03.302,Ball Receipt*,,2005/2006
,,,,,,,,,,,,,,,,,,,,,,,,,,6b13842c-0a95-4b34-b479-1e2b6e922163,2669,,"[83.8, 45.4]",68350,75,,,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Maximiliano Rubén Rodríguez,26124.0,Right Center Forward,187,Atlético Madrid,212,['ab22362f-7902-4680-9e78-74ddaa453b57'],4,,,,,,,,,,,,,,,,,Atlético Madrid,212,00:30:04.800,Ball Receipt*,,2005/2006
,,,,,,,,,,,,,,,,,,,,,,,,,,148c312d-cfda-4778-8b69-3d1480b50fc0,2672,,"[103.9, 34.6]",68350,75,,,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Fernando José Torres Sanz,6382.0,Left Center Forward,187,Atlético Madrid,212,"['724dbbf6-d77c-474a-96fc-d25f05be0cd5', 'c4ae185f-6edb-4200-b636-c4aaf6e403b2']",6,,,,,,,,,,,,,,,,,Atlético Madrid,212,00:30:06.429,Ball Receipt*,True,2005/2006
,,,,,,,,,,,,,,,,,,,,,,,,,,b9a4ee51-84c4-4abd-9fec-6ec56883fae9,2678,,"[48.9, 36.1]",68350,76,,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Kick Off,Andrés Iniesta Luján,5216.0,Left Center Midfield,188,Barcelona,217,['44d60a43-7fd4-45a0-96b7-03c62532c1cc'],14,,,,,,,,,,,,,,,,,Barcelona,217,00:31:14.718,Ball Receipt*,,2005/2006
,,,,,,,,,,,,,,,,,,,,,,,,,,5d37ff8f-c3cd-4013-960b-caa880dd8fda,2681,,"[68.2, 10.7]",68350,76,,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Kick Off,Sylvio Mendes Campos Junior,25854.0,Left Back,188,Barcelona,217,['2fe0e39d-d3c1-4f41-a420-93619d6d2a48'],16,,,,,,,,,,,,,,,,,Barcelona,217,00:31:16.774,Ball Receipt*,,2005/2006
Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,2bffaf10-192d-4182-9fae-aaa38fc59b22,2684,,"[100.9, 22.2]",68350,76,,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Kick Off,Santiago Ezquerro Marín,25949.0,Left Wing,188,Barcelona,217,['5640090a-4c5a-4ff1-b9ee-2e0719612d91'],20,,,,,,,,,,,,,,,,,Barcelona,217,00:31:20.019,Ball Receipt*,,2005/2006
,,,,,,,,,,,,,,,,,,,,,,,,,,bd46044a-52ca-4b6a-a3aa-dbe2fdb55d86,2691,,"[92.5, 17.4]",68350,76,,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Santiago Ezquerro Marín,25949.0,Left Wing,189,Barcelona,217,['69f9e2a7-0ef6-4220-81ae-1df0f7c30b65'],34,,,,,,,,,,,,,,,,,Barcelona,217,00:31:34.846,Ball Receipt*,,2005/2006
,,,,,,,,,,,,,,,,,,,,,,,,,,e074acc2-d284-4c18-8535-54ad4d6c5ec7,2694,,"[86.2, 25.5]",68350,76,,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Giovanni van Bronckhorst,17797.0,Center Defensive Midfield,189,Barcelona,217,"['af4f9769-6c7b-4547-a2cb-f153211a163d', 'df590fa6-4a7e-4f36-9275-2b972f8455c8']",37,,,,,,,,,,,,,,,,,Barcelona,217,00:31:37.635,Ball Receipt*,True,2005/2006
,,,,,,,,,,,,,,,,,,,,,,,,,,8633ceb7-564e-4b49-b7fd-627ed87f1131,2698,,"[100.2, 49.1]",68350,76,,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Ludovic Giuly,25878.0,Right Wing,189,Barcelona,217,['eb08348c-ebd4-4310-ba6c-3440922e95f9'],38,,,,,,,,,,,,,,,,,Barcelona,217,00:31:38.848,Ball Receipt*,,2005/2006
,,,,,,,,,,,,,,,,,,,,,,,,,,29fda56e-d427-45e7-9ad8-e8e3bea1779f,2710,,"[37.3, 42.1]",68350,76,,,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Gabriel Fernández Arenas,6384.0,Left Midfield,190,Atlético Madrid,212,['626bee89-71d5-443c-95aa-58041a2b26dd'],46,,,,,,,,,,,,,,,,,Atlético Madrid,212,00:31:46.818,Ball Receipt*,,2005/2006
,,,,,,,,,,,,,,,,,,,,,,,,,,2cdb0391-5bb0-458a-b91a-2b4405482d8d,2713,,"[43.7, 11.7]",68350,76,,,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Antonio López Guerrero,26118.0,Left Back,190,Atlético Madrid,212,['0b25e4fd-a993-41b5-8a3d-74f9cd319fb2'],49,,,,,,,,,,,,,,,,,Atlético Madrid,212,00:31:49.668,Ball Receipt*,,2005/2006
