50_50,ball_receipt_outcome,ball_recovery_recovery_failure,block_offensive,carry_end_location,clearance_aerial_won,clearance_body_part,clearance_head,clearance_left_foot,clearance_right_foot,counterpress,dribble_nutmeg,dribble_outcome,dribble_overrun,duel_outcome,duel_type,duration,foul_committed_advantage,foul_committed_card,foul_committed_offensive,foul_committed_type,foul_won_advantage,foul_won_defensive,goalkeeper_body_part,goalkeeper_end_location,goalkeeper_outcome,goalkeeper_position,goalkeeper_technique,goalkeeper_type,id,index,injury_stoppage_in_chain,interception_outcome,location,match_id,minute,off_camera,out,pass_aerial_won,pass_angle,pass_assisted_shot_id,pass_body_part,pass_cross,pass_cut_back,pass_end_location,pass_goal_assist,pass_height,pass_inswinging,pass_length,pass_miscommunication,pass_no_touch,pass_outcome,pass_outswinging,pass_recipient,pass_recipient_id,pass_shot_assist,pass_straight,pass_switch,pass_technique,pass_through_ball,pass_type,period,play_pattern,player,player_id,position,possession,possession_team,possession_team_id,related_events,second,shot_aerial_won,shot_body_part,shot_end_location,shot_first_time,shot_freeze_frame,shot_key_pass_id,shot_open_goal,shot_outcome,shot_statsbomb_xg,shot_technique,shot_type,substitution_outcome,substitution_outcome_id,substitution_replacement,substitution_replacement_id,tactics,team,team_id,timestamp,type,under_pressure,season_name
,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,4e54195f-2d47-414e-8941-37289fa1e6cc,3236,,,"[85.4, 25.4]",69296,63,,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,David Villa Sánchez,12737.0,Left Wing,131,Barcelona,217,['dd181283-025c-4810-a4bc-d9f2c097e81d'],23,,,,,,,,,,,,,,,,,Barcelona,217,00:18:23.630,Ball Receipt*,,2010/2011
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,21932556-c280-4539-89e1-efda4c25412d,3241,,,"[45.3, 64.5]",69296,63,,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Jorge López Marco,26744.0,Right Wing,132,Hércules,1218,"['7437bc5e-f88e-4efa-8fa3-f10fa6c1bc04', 'dce464a2-1029-4c12-8dd7-1ca15d9b2c76']",25,,,,,,,,,,,,,,,,,Hércules,1218,00:18:25.509,Ball Receipt*,True,2010/2011
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ea5e6e3e-1380-43ed-8f12-242b3b05b01d,3244,,,"[36.7, 74.3]",69296,63,,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,David Cortés Caballero,25994.0,Right Back,132,Hércules,1218,['9d78c784-8dbf-40f3-a943-3ae55990b816'],27,,,,,,,,,,,,,,,,,Hércules,1218,00:18:27.513,Ball Receipt*,,2010/2011
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,fc44e976-52d3-4ada-ae02-99b2f3109c47,3247,,,"[64.6, 68.0]",69296,63,,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Nelson Antonio Haedo Valdez,26748.0,Center Attacking Midfield,132,Hércules,1218,['af89f44c-547d-4d0a-8657-88866455d3fe'],30,,,,,,,,,,,,,,,,,Hércules,1218,00:18:30.419,Ball Receipt*,,2010/2011
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,d18d3e93-61d7-4159-ac0c-14fefebb848c,3251,,,"[59.5, 16.1]",69296,63,,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Sergio Busquets i Burgos,5203.0,Center Defensive Midfield,133,Barcelona,217,['66539b23-3e24-4e40-b141-357184c174b5'],31,,,,,,,,,,,,,,,,,Barcelona,217,00:18:31.607,Ball Receipt*,,2010/2011
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0382a0d6-adad-4eb4-bfee-4436122465ab,3253,,,"[45.9, 23.3]",69296,63,,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Eric-Sylvain Bilal Abidal,20177.0,Left Center Back,133,Barcelona,217,['8995c58d-2972-4d38-b961-1cd87fef18ce'],33,,,,,,,,,,,,,,,,,Barcelona,217,00:18:33.002,Ball Receipt*,,2010/2011
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,fc6167b3-9ce0-4b13-b25c-3a6b1ab27f05,3256,,,"[57.6, 27.1]",69296,63,,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Xavier Hernández Creus,20131.0,Right Center Midfield,133,Barcelona,217,['a4f40bb5-a9eb-471f-a7d7-70f86663110a'],34,,,,,,,,,,,,,,,,,Barcelona,217,00:18:34.053,Ball Receipt*,,2010/2011
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,dbb81433-b23f-4c34-a136-0acd260c4437,3260,,,"[48.4, 24.5]",69296,63,,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Eric-Sylvain Bilal Abidal,20177.0,Left Center Back,133,Barcelona,217,['d01ffd24-d69e-4e9d-915a-dea9e014d277'],36,,,,,,,,,,,,,,,,,Barcelona,217,00:18:36.430,Ball Receipt*,,2010/2011
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,08a16130-a947-427e-9eb2-63083d42b403,3263,,,"[55.7, 34.2]",69296,63,,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Xavier Hernández Creus,20131.0,Right Center Midfield,133,Barcelona,217,['9b9554dd-45e0-4584-9ac8-119004f8abce'],39,,,,,,,,,,,,,,,,,Barcelona,217,00:18:39.201,Ball Receipt*,,2010/2011
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,432ea7d9-f248-4e79-ad3f-20ac7ba2aa37,3266,,,"[65.8, 14.7]",69296,63,,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Andrés Iniesta Luján,5216.0,Left Center Midfield,133,Barcelona,217,['94d3b470-0b1b-448a-9c60-9d48b46060f2'],41,,,,,,,,,,,,,,,,,Barcelona,217,00:18:41.751,Ball Receipt*,,2010/2011
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,cd6f92e5-349e-4734-a87c-18979c46ba1b,3269,,,"[72.8, 5.8]",69296,63,,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Maxwell Scherrer Cabelino Andrade,26613.0,Left Back,133,Barcelona,217,['0142f447-82d5-443d-ab6f-0d4bc336ddab'],43,,,,,,,,,,,,,,,,,Barcelona,217,00:18:43.311,Ball Receipt*,,2010/2011
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2f990796-1773-4340-b9ec-42848e4b1d54,3272,,,"[65.0, 11.1]",69296,63,,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Andrés Iniesta Luján,5216.0,Left Center Midfield,133,Barcelona,217,['4125f64e-e890-42d1-990d-d43679aa7bd8'],44,,,,,,,,,,,,,,,,,Barcelona,217,00:18:44.490,Ball Receipt*,,2010/2011
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,59aca99c-3b2d-4f0f-a95a-efd117ced415,3275,,,"[77.2, 13.8]",69296,63,,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Maxwell Scherrer Cabelino Andrade,26613.0,Left Back,133,Barcelona,217,['c30a7a42-4ba8-400c-b7e3-ed2bb7d4111b'],47,,,,,,,,,,,,,,,,,Barcelona,217,00:18:47.699,Ball Receipt*,,2010/2011
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,88228839-b230-4d51-9b1f-7d9776f4ed22,3278,,,"[82.6, 23.9]",69296,63,,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Xavier Hernández Creus,20131.0,Right Center Midfield,133,Barcelona,217,['8eae2bb5-8dd6-4cac-aa0e-b8aa8ab868b6'],49,,,,,,,,,,,,,,,,,Barcelona,217,00:18:49.202,Ball Receipt*,,2010/2011
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,97151092-afe2-4e3d-bcef-3c38340f53c2,3285,,,"[91.3, 26.0]",69296,63,,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Lionel Andrés Messi Cuccittini,5503.0,Center Forward,133,Barcelona,217,['5e35697c-9818-4a54-9c61-348278e856d6'],51,,,,,,,,,,,,,,,,,Barcelona,217,00:18:51.976,Ball Receipt*,,2010/2011
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,91f3de0d-e74c-4e6e-86d0-8371c251d13d,3288,,,"[92.1, 37.8]",69296,63,,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,David Villa Sánchez,12737.0,Left Wing,133,Barcelona,217,['7d7e54cc-f797-4a67-9484-3a32d39e93b5'],52,,,,,,,,,,,,,,,,,Barcelona,217,00:18:52.823,Ball Receipt*,,2010/2011
,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,f3ff2c02-d833-425e-a6ca-1e42cf6ef1db,3295,,,"[72.6, 44.9]",69296,64,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Free Kick,David Sergio Trézéguet,19311.0,Center Forward,134,Hércules,1218,['293cf1bd-51cf-4766-a15e-2acc572680d2'],10,,,,,,,,,,,,,,,,,Hércules,1218,00:19:10.457,Ball Receipt*,,2010/2011
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,30561fe3-160b-4b0e-a9c1-68dfddcbc603,3301,,,"[41.7, 39.5]",69296,64,,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Sergio Busquets i Burgos,5203.0,Center Defensive Midfield,135,Barcelona,217,['a498cdf0-051d-46bf-b828-99e742d20d85'],18,,,,,,,,,,,,,,,,,Barcelona,217,00:19:18.810,Ball Receipt*,,2010/2011
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,eabd4e9d-716c-459c-861c-c83dcac329fc,3305,,,"[57.6, 45.3]",69296,64,,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Xavier Hernández Creus,20131.0,Right Center Midfield,135,Barcelona,217,['e8bb8e39-cdfc-434d-a4af-2a50e2fd3bcb'],21,,,,,,,,,,,,,,,,,Barcelona,217,00:19:21.477,Ball Receipt*,,2010/2011
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2ed1da7d-8d24-4df6-b8ee-10af9fadf225,3308,,,"[78.4, 36.5]",69296,64,,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Lionel Andrés Messi Cuccittini,5503.0,Center Forward,135,Barcelona,217,['bedff629-c4b8-4fd3-b052-0c9590e14967'],24,,,,,,,,,,,,,,,,,Barcelona,217,00:19:24.817,Ball Receipt*,,2010/2011
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,bc4ea90e-aed5-4753-be7f-c36e995ea719,3315,,,"[77.8, 31.0]",69296,64,,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Andrés Iniesta Luján,5216.0,Left Center Midfield,135,Barcelona,217,['1803e36a-d10c-484c-8ae1-5d615f74f396'],29,,,,,,,,,,,,,,,,,Barcelona,217,00:19:29.159,Ball Receipt*,,2010/2011
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,87342011-7619-438f-92b8-d34f4df0abfb,3318,,,"[86.8, 30.4]",69296,64,,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,David Villa Sánchez,12737.0,Left Wing,135,Barcelona,217,['8a302a3a-0e66-4bd9-a1ca-0d9442d6fd9c'],30,,,,,,,,,,,,,,,,,Barcelona,217,00:19:30.992,Ball Receipt*,,2010/2011
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1e491678-8032-47ab-831c-26b6f8d4a9b0,3320,,,"[82.9, 26.0]",69296,64,,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Andrés Iniesta Luján,5216.0,Left Center Midfield,135,Barcelona,217,['259c5cff-6e3d-4a89-8b18-9eb86571e5f6'],32,,,,,,,,,,,,,,,,,Barcelona,217,00:19:32.022,Ball Receipt*,,2010/2011
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2dd20b2c-6d09-47ff-b025-3b91ba89aaca,3323,,,"[93.2, 11.1]",69296,64,,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Maxwell Scherrer Cabelino Andrade,26613.0,Left Back,135,Barcelona,217,['e0c2eb6c-96cf-4723-bfd6-4dd8172995bf'],33,,,,,,,,,,,,,,,,,Barcelona,217,00:19:33.792,Ball Receipt*,,2010/2011
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,deb0a82a-fe1a-47eb-880a-f302cea259fa,3327,,,"[83.5, 10.9]",69296,64,,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Andrés Iniesta Luján,5216.0,Left Center Midfield,135,Barcelona,217,['03007bfd-3313-41f1-843d-53d548f15b8b'],35,,,,,,,,,,,,,,,,,Barcelona,217,00:19:35.590,Ball Receipt*,,2010/2011
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,f4c24cda-09a6-4150-8602-10e3ce8de1d9,3336,,,"[55.2, 68.2]",69296,64,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Counter,Nelson Antonio Haedo Valdez,26748.0,Center Attacking Midfield,136,Hércules,1218,['161785dc-476f-4b23-a385-63ceb51b2a76'],42,,,,,,,,,,,,,,,,,Hércules,1218,00:19:42.201,Ball Receipt*,,2010/2011
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,b3212034-845b-401a-90ff-8aa7179bda06,3349,,,"[42.1, 22.0]",69296,64,,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Eric-Sylvain Bilal Abidal,20177.0,Left Center Back,137,Barcelona,217,['d0e0dd13-d704-45b1-84bd-20981fde6a76'],49,,,,,,,,,,,,,,,,,Barcelona,217,00:19:49.546,Ball Receipt*,,2010/2011
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,72d8130a-f640-4102-91bf-e4c402cb675b,3351,,,"[51.5, 16.3]",69296,64,,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Maxwell Scherrer Cabelino Andrade,26613.0,Left Back,137,Barcelona,217,['7aef2e4d-2e00-434b-95f9-1027bb92e7bb'],50,,,,,,,,,,,,,,,,,Barcelona,217,00:19:50.333,Ball Receipt*,,2010/2011
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8e798d66-ec0e-4b85-aceb-ef18d6ea5f4f,3354,,,"[49.2, 10.5]",69296,64,,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Sergio Busquets i Burgos,5203.0,Center Defensive Midfield,137,Barcelona,217,['75a74ca1-e1f6-47a6-a0c5-f5464e06d1df'],50,,,,,,,,,,,,,,,,,Barcelona,217,00:19:50.831,Ball Receipt*,,2010/2011
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,45bafdfb-799e-4b3f-b651-ca1225cdd95d,3357,,,"[52.0, 23.3]",69296,64,,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Xavier Hernández Creus,20131.0,Right Center Midfield,137,Barcelona,217,['8ed75e1d-d1cc-427f-a25d-dc5ae00b6912'],55,,,,,,,,,,,,,,,,,Barcelona,217,00:19:55.555,Ball Receipt*,,2010/2011
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,e59070da-f4b8-4b9a-8490-43e9af837ddc,3361,,,"[81.0, 9.2]",69296,65,,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Andrés Iniesta Luján,5216.0,Left Center Midfield,137,Barcelona,217,['2a6e5c15-a9fd-40d1-85a6-e43f6b460e75'],0,,,,,,,,,,,,,,,,,Barcelona,217,00:20:00.741,Ball Receipt*,,2010/2011
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,05d307c7-b967-4c88-bbac-a7e294e726ab,3364,,,"[77.8, 45.1]",69296,65,,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Lionel Andrés Messi Cuccittini,5503.0,Center Forward,137,Barcelona,217,['4a90a10c-f936-44a7-82ac-bc528253a6d4'],4,,,,,,,,,,,,,,,,,Barcelona,217,00:20:04.387,Ball Receipt*,,2010/2011
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,dd1dd4cb-5679-4606-9622-d0076632e34b,3367,,,"[92.9, 68.7]",69296,65,,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Daniel Alves da Silva,4324.0,Right Back,137,Barcelona,217,['d67c07b5-c9b2-48c0-bb21-bf1c8ff1da41'],7,,,,,,,,,,,,,,,,,Barcelona,217,00:20:07.150,Ball Receipt*,,2010/2011
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,353423e0-e422-45e1-bcf6-ce843c6a857d,3370,,,"[105.6, 68.2]",69296,65,,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Pedro Eliezer Rodríguez Ledesma,3958.0,Right Wing,137,Barcelona,217,['0d24169d-ab97-4bd0-9493-93994ce5b825'],9,,,,,,,,,,,,,,,,,Barcelona,217,00:20:09.690,Ball Receipt*,,2010/2011
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,da4d965f-407e-4417-8ec1-d03e08056cca,3374,,,"[98.0, 65.9]",69296,65,,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Daniel Alves da Silva,4324.0,Right Back,137,Barcelona,217,['bfa1553a-7959-48db-aae1-dffd40cb1188'],14,,,,,,,,,,,,,,,,,Barcelona,217,00:20:14.508,Ball Receipt*,,2010/2011
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,44c423aa-c391-40d9-9a10-f47bae4b73b5,3376,,,"[92.1, 44.5]",69296,65,,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Lionel Andrés Messi Cuccittini,5503.0,Center Forward,137,Barcelona,217,['e72fd467-b9ff-46e8-8a11-8973b4f1f6ab'],15,,,,,,,,,,,,,,,,,Barcelona,217,00:20:15.827,Ball Receipt*,,2010/2011
,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,bbfc1ce3-712b-4769-aaa6-973da2778605,3379,,,"[107.9, 45.3]",69296,65,,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Xavier Hernández Creus,20131.0,Right Center Midfield,137,Barcelona,217,['1f099377-9d81-44e0-93df-1bf2e3f4a3ba'],18,,,,,,,,,,,,,,,,,Barcelona,217,00:20:18.460,Ball Receipt*,,2010/2011
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9b1dcc4c-4cc7-43dd-9c13-3fd4be4c0c70,3392,,,"[81.4, 52.5]",69296,65,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Free Kick,Daniel Alves da Silva,4324.0,Right Back,138,Barcelona,217,['3d5ddb57-4804-4068-ae5e-8d035411b24a'],50,,,,,,,,,,,,,,,,,Barcelona,217,00:20:50.688,Ball Receipt*,,2010/2011
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,b6726a26-7eda-44e8-95cf-ed540e8308ba,3394,,,"[78.4, 60.7]",69296,65,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Free Kick,Lionel Andrés Messi Cuccittini,5503.0,Center Forward,138,Barcelona,217,['19f23f40-adb4-4456-bfc7-f2e241107792'],51,,,,,,,,,,,,,,,,,Barcelona,217,00:20:51.385,Ball Receipt*,,2010/2011
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,eb5cbc8f-0575-4e2b-be61-766f8e733f3d,3396,,,"[77.8, 52.9]",69296,65,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Free Kick,Daniel Alves da Silva,4324.0,Right Back,138,Barcelona,217,['692fec12-6ff7-4655-86fb-f4331ca23ed6'],53,,,,,,,,,,,,,,,,,Barcelona,217,00:20:53.342,Ball Receipt*,,2010/2011
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,81624fc6-476d-42eb-bf1c-53e47330fc7b,3398,,,"[79.5, 63.8]",69296,65,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Free Kick,Lionel Andrés Messi Cuccittini,5503.0,Center Forward,138,Barcelona,217,['6c788957-b0f1-4894-ba3a-9c222f39c63d'],54,,,,,,,,,,,,,,,,,Barcelona,217,00:20:54.524,Ball Receipt*,,2010/2011
,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,98cdffaa-8e95-4df0-9d16-6f72e496f141,3401,,,"[88.7, 60.1]",69296,65,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Free Kick,Pedro Eliezer Rodríguez Ledesma,3958.0,Right Wing,138,Barcelona,217,['03e866a1-a551-46b2-bff0-25481d1007f3'],55,,,,,,,,,,,,,,,,,Barcelona,217,00:20:55.176,Ball Receipt*,,2010/2011
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4a5a298c-a784-4536-82a1-1f8e9d169107,3407,,,"[72.3, 75.2]",69296,66,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Lionel Andrés Messi Cuccittini,5503.0,Center Forward,139,Barcelona,217,"['d7ada123-09fb-4442-8055-e7aaca11b297', 'ddb8f4e7-a148-402f-99bb-8f7406bb2894']",7,,,,,,,,,,,,,,,,,Barcelona,217,00:21:07.999,Ball Receipt*,True,2010/2011
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,c218857d-344d-4123-bc62-c9ced1ce4962,3409,,,"[63.5, 77.5]",69296,66,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Daniel Alves da Silva,4324.0,Right Back,139,Barcelona,217,['7660eacc-dcf8-4e94-9e06-35cad9f18649'],8,,,,,,,,,,,,,,,,,Barcelona,217,00:21:08.798,Ball Receipt*,,2010/2011
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4b289032-aa76-4b7b-9d21-04750ee4fa40,3413,,,"[16.7, 57.9]",69296,66,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Víctor Valdés Arribas,20176.0,Goalkeeper,139,Barcelona,217,['43e84dc8-8d8f-4628-810c-1d76bd766ee4'],13,,,,,,,,,,,,,,,,,Barcelona,217,00:21:13.872,Ball Receipt*,,2010/2011
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,d8d48ca7-21b7-485e-ad53-04f0390c9ad7,3416,,,"[29.9, 25.0]",69296,66,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Eric-Sylvain Bilal Abidal,20177.0,Left Center Back,139,Barcelona,217,['2f364767-6bb0-4b16-8a1a-5aa6bcea7105'],17,,,,,,,,,,,,,,,,,Barcelona,217,00:21:17.023,Ball Receipt*,,2010/2011
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,960ba86c-22f4-4583-ae60-97bc96b94a0e,3419,,,"[51.1, 22.6]",69296,66,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Andrés Iniesta Luján,5216.0,Left Center Midfield,139,Barcelona,217,['aedb2704-0a2c-4906-95ea-09a5d748bbdb'],20,,,,,,,,,,,,,,,,,Barcelona,217,00:21:20.613,Ball Receipt*,,2010/2011
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0bb8f5ae-53f6-44d8-8958-2a8e8a35e095,3422,,,"[46.7, 42.4]",69296,66,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Sergio Busquets i Burgos,5203.0,Center Defensive Midfield,139,Barcelona,217,['38a7f790-e6f5-48b6-b50d-054aef52953f'],22,,,,,,,,,,,,,,,,,Barcelona,217,00:21:22.941,Ball Receipt*,,2010/2011
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,140e5efc-e6ab-42dc-baf0-0a3f97ef8a11,3425,,,"[80.8, 78.5]",69296,66,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Lionel Andrés Messi Cuccittini,5503.0,Center Forward,139,Barcelona,217,['263647c3-390d-4d6f-b3b4-c637f581e067'],27,,,,,,,,,,,,,,,,,Barcelona,217,00:21:27.074,Ball Receipt*,,2010/2011
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,f9c995b6-68eb-42f2-8460-2eb419bb2462,3440,,,"[76.8, 64.5]",69296,66,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Daniel Alves da Silva,4324.0,Right Back,139,Barcelona,217,['fa128b70-04f6-48e5-a4a4-6497006e584f'],34,,,,,,,,,,,,,,,,,Barcelona,217,00:21:34.885,Ball Receipt*,,2010/2011
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7f97ec0e-6f31-433f-90e6-a856b2b3fc32,3444,,,"[83.3, 71.6]",69296,66,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Pedro Eliezer Rodríguez Ledesma,3958.0,Right Wing,139,Barcelona,217,"['137f7711-4b0c-470f-a57b-7f207e390ce7', 'e0b7e748-b0a9-4c38-9e2c-e11ace1f32f7']",36,,,,,,,,,,,,,,,,,Barcelona,217,00:21:36.774,Ball Receipt*,True,2010/2011
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9cd41401-3b3c-4513-916a-16ec1071fe6e,3447,,,"[76.6, 67.2]",69296,66,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Daniel Alves da Silva,4324.0,Right Back,139,Barcelona,217,['3784912a-e977-4b0b-8202-6d9d554454e9'],37,,,,,,,,,,,,,,,,,Barcelona,217,00:21:37.618,Ball Receipt*,,2010/2011
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7c72da04-bc4c-4529-a7fa-582797b8db98,3450,,,"[79.7, 57.7]",69296,66,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Xavier Hernández Creus,20131.0,Right Center Midfield,139,Barcelona,217,['6d75bc7e-2afd-445c-a68a-742d7dbaf0c2'],38,,,,,,,,,,,,,,,,,Barcelona,217,00:21:38.733,Ball Receipt*,,2010/2011
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,a406c03c-9707-43be-89ad-efe6163093e2,3454,,,"[77.8, 69.1]",69296,66,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Pedro Eliezer Rodríguez Ledesma,3958.0,Right Wing,139,Barcelona,217,['1ee70a1d-0d2c-4ca8-a5b1-c6fd4ab0f7da'],41,,,,,,,,,,,,,,,,,Barcelona,217,00:21:41.406,Ball Receipt*,,2010/2011
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,03d1d6bc-700b-438d-96d1-100e917d6563,3457,,,"[71.5, 55.8]",69296,66,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Sergio Busquets i Burgos,5203.0,Center Defensive Midfield,139,Barcelona,217,['dd2c5041-28e8-4b39-9e89-3a61e0e15ffc'],42,,,,,,,,,,,,,,,,,Barcelona,217,00:21:42.604,Ball Receipt*,,2010/2011
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,a131a2a3-e49b-4728-ad41-f7fcb369a725,3460,,,"[79.7, 67.0]",69296,66,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Pedro Eliezer Rodríguez Ledesma,3958.0,Right Wing,139,Barcelona,217,['1b55a154-5b16-43e2-a1cb-5a5d40a199be'],43,,,,,,,,,,,,,,,,,Barcelona,217,00:21:43.621,Ball Receipt*,,2010/2011
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,802ad20c-c6fe-4eaf-93ce-b002445b6ef8,3463,,,"[90.2, 75.8]",69296,66,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Daniel Alves da Silva,4324.0,Right Back,139,Barcelona,217,['8f5c91e8-4e4b-4e37-8bb4-ff0fffdc5d10'],47,,,,,,,,,,,,,,,,,Barcelona,217,00:21:47.795,Ball Receipt*,,2010/2011
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8a2da43e-f838-4d79-a5c0-361aad97d712,3467,,,"[71.7, 67.8]",69296,66,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Sergio Busquets i Burgos,5203.0,Center Defensive Midfield,139,Barcelona,217,['35dcd375-9ea1-450b-b2fe-2bedafdd0cd6'],51,,,,,,,,,,,,,,,,,Barcelona,217,00:21:51.570,Ball Receipt*,,2010/2011
