bad_behaviour_card,ball_receipt_outcome,ball_recovery_recovery_failure,block_deflection,carry_end_location,clearance_aerial_won,clearance_body_part,clearance_head,clearance_left_foot,clearance_right_foot,counterpress,dribble_outcome,duel_outcome,duel_type,duration,foul_committed_advantage,foul_committed_card,foul_committed_offensive,foul_committed_type,foul_won_advantage,foul_won_defensive,goalkeeper_body_part,goalkeeper_end_location,goalkeeper_outcome,goalkeeper_position,goalkeeper_success_in_play,goalkeeper_technique,goalkeeper_type,half_start_late_video_start,id,index,interception_outcome,location,match_id,minute,miscontrol_aerial_won,off_camera,out,pass_aerial_won,pass_angle,pass_assisted_shot_id,pass_body_part,pass_cross,pass_cut_back,pass_deflected,pass_end_location,pass_height,pass_inswinging,pass_length,pass_miscommunication,pass_no_touch,pass_outcome,pass_outswinging,pass_recipient,pass_recipient_id,pass_shot_assist,pass_straight,pass_switch,pass_technique,pass_through_ball,pass_type,period,play_pattern,player,player_id,position,possession,possession_team,possession_team_id,related_events,second,shot_aerial_won,shot_body_part,shot_end_location,shot_first_time,shot_freeze_frame,shot_key_pass_id,shot_one_on_one,shot_outcome,shot_statsbomb_xg,shot_technique,shot_type,substitution_outcome,substitution_outcome_id,substitution_replacement,substitution_replacement_id,tactics,team,team_id,timestamp,type,under_pressure,season_name
,,,,,,,,,,,,,,1.178088,,,,,,,,,,,,,,,b9bccf55-f9f8-4e36-a69c-637411ce29f7,2832,,"[8.1, 56.4]",266240,72,,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Free Kick,Carlos Martínez Díez,8724.0,Right Back,140,Barcelona,217,['9b0dfe93-2809-4818-aa6b-ab837342bcca'],48,,,,,,,,,,,,,,,,,Real Sociedad,210,00:27:48.524,Pressure,,2014/2015
,,,,,,,,,,,,,,0.793719,,,,,,,,,,,,,,,70d46510-e9bf-4cbe-b7c8-8b7748d91a46,2842,,"[30.7, 14.8]",266240,72,,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Free Kick,Esteban Félix Granero Molina,6770.0,Left Defensive Midfield,140,Barcelona,217,"['149d070f-1e1b-4b0b-bd9e-5af0694378c3', 'ea0fb95c-4e76-4d79-9218-099bba4c5881']",59,,,,,,,,,,,,,,,,,Real Sociedad,210,00:27:59.834,Pressure,,2014/2015
,,,,,,,,,,True,,,,1.359204,,,,,,,,,,,,,,,118b25e4-107c-496e-bb35-1e6fd8db5de9,2864,,"[106.7, 73.0]",266240,73,,,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Carlos Martínez Díez,8724.0,Right Back,142,Barcelona,217,"['7a4c0a8d-9f14-4900-bc10-3134495083ea', 'f055f913-c706-416c-9101-f97a4a7da3cd']",26,,,,,,,,,,,,,,,,,Real Sociedad,210,00:28:26.610,Pressure,,2014/2015
,,,,,,,,,,,,,,0.821375,,,,,,,,,,,,,,,b5c92b86-1f3b-44cb-a9d8-42d948f80f3b,2901,,"[10.2, 53.3]",266240,73,,,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Jon Ansotegi Gorostola,26764.0,Right Center Back,142,Barcelona,217,"['4d178bb7-3788-423c-8850-40a568ebc51a', 'ac3abc5b-b6da-4d48-ac63-4f6a83d1f4ff']",59,,,,,,,,,,,,,,,,,Real Sociedad,210,00:28:59.268,Pressure,,2014/2015
,,,,,,,,,,,,,,0.777508,,,,,,,,,,,,,,,621ca3a2-7a51-4835-a353-b7b6d6b820a8,2916,,"[27.8, 32.7]",266240,74,,,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Markel Bergara Larrañaga,6633.0,Right Defensive Midfield,142,Barcelona,217,['8773c2dc-276b-43a5-9fd2-5dea8f154c69'],12,,,,,,,,,,,,,,,,,Real Sociedad,210,00:29:12.816,Pressure,,2014/2015
,,,,,,,,,,True,,,,1.495928,,,,,,,,,,,,,,,f4b31a34-e857-4b15-867d-7e621c352830,2947,,"[67.8, 76.7]",266240,74,,,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Martín Montoya Torralbo,6593.0,Right Center Back,142,Barcelona,217,"['52d04e0f-5699-454b-ab3e-ecebf892d125', 'eab85a24-74c3-4c8f-9e45-74b05359154d']",42,,,,,,,,,,,,,,,,,Barcelona,217,00:29:42.780,Pressure,,2014/2015
,,,,,,,,,,,,,,0.944434,,,,,,,,,,,,,,,393e088c-ae1f-44bd-8c0d-1ce107f96422,2954,,"[26.4, 18.2]",266240,74,,,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Alberto De La Bella Madureño,6674.0,Left Back,142,Barcelona,217,"['13f97e33-70be-44e0-a044-497f0810739f', 'bf43703d-df39-4d06-8507-6fc5a3b7d6b2']",47,,,,,,,,,,,,,,,,,Real Sociedad,210,00:29:47.723,Pressure,,2014/2015
,,,,,,,,,,,,,,0.618916,,,,,,,,,,,,,,,e8c2a304-a59c-4c9b-b8bc-1d038b89c238,2960,,"[47.4, 46.1]",266240,74,,,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Alfreð Finnbogason,5514.0,Center Forward,142,Barcelona,217,"['2467376c-bec2-4bdd-9293-802794f782c3', '7c2ab926-4f4c-480a-a510-e71563e7a9aa']",57,,,,,,,,,,,,,,,,,Real Sociedad,210,00:29:57.400,Pressure,,2014/2015
,,,,,,,,,,,,,,2.104394,,,,,,,,,,,,,,,2b7e33e9-8c95-4f28-bf66-835fa7b1ee5c,2996,,"[12.8, 21.9]",266240,76,,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Free Kick,Javier Alejandro Mascherano,5506.0,Left Center Back,145,Real Sociedad,210,"['0f0bbc3a-e684-4ef6-a745-53cd7b27a57a', '1ddeb3dd-1793-423b-b183-a3177bef25ed', '6e7bd61d-96bf-42bc-b13f-60ec4201de99']",37,,,,,,,,,,,,,,,,,Barcelona,217,00:31:37.003,Pressure,,2014/2015
,,,,,,,,,,,,,,1.839002,,,,,,,,,,,,,,,1cdbbe7c-45f2-4439-9126-407ebd4d8658,3006,,"[42.8, 29.1]",266240,76,,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Free Kick,Xavier Hernández Creus,20131.0,Right Center Midfield,145,Real Sociedad,210,"['5428f4ab-fad3-4d71-8491-3b17712c32ec', 'd6453482-f26b-4903-9707-a14c28bb5d6c']",45,,,,,,,,,,,,,,,,,Barcelona,217,00:31:45.020,Pressure,,2014/2015
,,,,,,,,,,True,,,,0.522051,,,,,,,,,,,,,,,bcdc0f5f-dcda-4d9c-95e9-1fde83225426,3027,,"[58.7, 52.3]",266240,77,,,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Markel Bergara Larrañaga,6633.0,Right Defensive Midfield,146,Barcelona,217,['51a57d58-33fc-4f06-8fc2-302b268b4c98'],7,,,,,,,,,,,,,,,,,Real Sociedad,210,00:32:07.201,Pressure,,2014/2015
,,,,,,,,,,True,,,,0.766475,,,,,,,,,,,,,,,b0dd1fac-6ae7-4a91-92b1-ee880f731c9f,3034,,"[114.3, 55.1]",266240,77,,,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Neymar da Silva Santos Junior,4320.0,Left Wing,146,Barcelona,217,['9104262c-9837-466d-9fc0-adb65ceb3053'],14,,,,,,,,,,,,,,,,,Barcelona,217,00:32:14.223,Pressure,,2014/2015
,,,,,,,,,,,,,,0.825064,,,,,,,,,,,,,,,c593a519-26d7-4047-a90e-0117d992e5dc,3052,,"[87.0, 5.8]",266240,77,,,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Carlos Alberto Vela Garrido,5560.0,Center Attacking Midfield,146,Barcelona,217,,46,,,,,,,,,,,,,,,,,Real Sociedad,210,00:32:46.684,Pressure,,2014/2015
,,,,,,,,,,,,,,0.511437,,,,,,,,,,,,,,,8df40362-b2df-4a0f-ac78-9e993bfc3e9f,3062,,"[90.0, 75.4]",266240,78,,,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Daniel Alves da Silva,4324.0,Right Back,146,Barcelona,217,,4,,,,,,,,,,,,,,,,,Barcelona,217,00:33:04.505,Pressure,,2014/2015
,,,,,,,,,,True,,,,1.796356,,,,,,,,,,,,,,,1ee1d66c-379d-492e-907a-cef5444cf5da,3070,,"[82.7, 66.9]",266240,78,,,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Sergio Busquets i Burgos,5203.0,Center Defensive Midfield,147,Real Sociedad,210,['9a8d62d0-9b2e-469a-9e5a-59f81a220616'],9,,,,,,,,,,,,,,,,,Barcelona,217,00:33:09.153,Pressure,,2014/2015
,,,,,,,,,,True,,,,0.847633,,,,,,,,,,,,,,,05dcc043-288d-4bf8-b461-2170002746d5,3077,,"[29.3, 26.5]",266240,78,,,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Markel Bergara Larrañaga,6633.0,Right Defensive Midfield,148,Barcelona,217,"['22c59431-ec4d-4d32-afc8-71c127eae8c5', '9bf85643-1d94-4b35-958b-ef534b2eeab3']",17,,,,,,,,,,,,,,,,,Real Sociedad,210,00:33:17.723,Pressure,,2014/2015
,,,,,,,,,,,,,,0.841393,,,,,,,,,,,,,,,4e6a3fac-9ac0-4a4e-9731-e1267edf6d6f,3083,,"[24.3, 36.5]",266240,78,,,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Jon Ansotegi Gorostola,26764.0,Right Center Back,148,Barcelona,217,"['1c97047f-b77f-4e31-b5dd-abb2df0e2dad', '718c7d30-9f0d-45dc-84c1-b208c8b0ae0d', 'e1cfe3cf-2913-40ed-bacd-7b13f36d67d2']",22,,,,,,,,,,,,,,,,,Real Sociedad,210,00:33:22.279,Pressure,,2014/2015
,,,,,,,,,,,,,,0.807571,,,,,,,,,,,,,,,13dc1118-ee76-4f4c-861b-42929530d144,3108,,"[27.3, 25.5]",266240,78,,,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Íñigo Martínez Berridi,6665.0,Left Center Back,148,Barcelona,217,['a9dfaf7a-65dc-4513-9496-178ac8aeacd5'],44,,,,,,,,,,,,,,,,,Real Sociedad,210,00:33:44.623,Pressure,,2014/2015
,,,,,,,,,,True,,,,0.558861,,,,,,,,,,,,,,,1e230673-0b19-4db0-ad9a-910d67dab466,3111,,"[108.3, 57.1]",266240,78,,,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Lionel Andrés Messi Cuccittini,5503.0,Right Wing,149,Real Sociedad,210,,50,,,,,,,,,,,,,,,,,Barcelona,217,00:33:50.436,Pressure,,2014/2015
,,,,,,,,,,,,,,0.492005,,,,,,,,,,,,,,,ba3e8ce6-1a08-4934-b871-bc57e88a733c,3121,,"[81.0, 63.9]",266240,78,,,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Daniel Alves da Silva,4324.0,Right Back,149,Real Sociedad,210,['714fc61b-0591-408d-9f9b-35987fb788b8'],57,,,,,,,,,,,,,,,,,Barcelona,217,00:33:57.127,Pressure,,2014/2015
,,,,,,,,,,,,,,0.49388,,,,,,,,,,,,,,,ef6ce3c0-e83d-4f31-898c-1715fbff9086,3131,,"[51.6, 75.6]",266240,79,,,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Martín Montoya Torralbo,6593.0,Right Center Back,149,Real Sociedad,210,['f2840865-76aa-46e8-9644-f3227cfb11fc'],3,,,,,,,,,,,,,,,,,Barcelona,217,00:34:03.271,Pressure,,2014/2015
,,,,,,,,,,,,,,1.995668,,,,,,,,,,,,,,,7b84d296-fe48-4dc4-a603-570499ad8eff,3143,,"[47.0, 77.7]",266240,79,,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Sergio Busquets i Burgos,5203.0,Center Defensive Midfield,150,Real Sociedad,210,['218a0736-59af-4639-be3b-a99e10aa2bcf'],30,,,,,,,,,,,,,,,,,Barcelona,217,00:34:30.898,Pressure,,2014/2015
,,,,,,,,,,True,,,,0.609857,,,,,,,,,,,,,,,7e9ffcf1-b0fa-4184-8b76-d4b6b02824c5,3148,,"[92.2, 12.8]",266240,79,,,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Alfreð Finnbogason,5514.0,Center Forward,152,Barcelona,217,"['bd6f2536-2428-4491-9693-9fcc02f19ac0', 'dac42ceb-d301-4464-99fd-384b099e20ce']",51,,,,,,,,,,,,,,,,,Real Sociedad,210,00:34:51.457,Pressure,,2014/2015
,,,,,,,,,,True,,,,0.739504,,,,,,,,,,,,,,,24691461-5db1-4e80-8841-71f244e74bdb,3173,,"[107.3, 11.2]",266240,80,,,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Jordi Alba Ramos,5211.0,Left Back,154,Real Sociedad,210,['f4c64aa8-2873-41f1-8ec3-ce282f7be41d'],20,,,,,,,,,,,,,,,,,Barcelona,217,00:35:20.620,Pressure,,2014/2015
,,,,,,,,,,,,,,1.51968,,,,,,,,,,,,,,,1ed2742e-178b-46b6-baea-d767f5d834aa,3183,,"[29.0, 19.4]",266240,81,,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Free Kick,Andrés Iniesta Luján,5216.0,Left Center Midfield,156,Real Sociedad,210,['19345656-5aa7-4f50-95aa-2de3cb720af7'],7,,,,,,,,,,,,,,,,,Barcelona,217,00:36:07.110,Pressure,,2014/2015
,,,,,,,,,,,,,,2.288542,,,,,,,,,,,,,,,b8c4f1a5-a9c7-48f9-be04-a31a36d4f6a4,3187,,"[10.2, 8.8]",266240,81,,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Free Kick,Jordi Alba Ramos,5211.0,Left Back,156,Real Sociedad,210,['0b93df66-264a-48d5-837d-97562be042c3'],14,,,,,,,,,,,,,,,,,Barcelona,217,00:36:14.620,Pressure,,2014/2015
,,,,,,,,,,,,,,4.665477,,,,,,,,,,,,,,,40416e3d-9e62-413e-936f-febe7bd6b929,3193,,"[6.1, 7.8]",266240,81,,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Jordi Alba Ramos,5211.0,Left Back,157,Real Sociedad,210,['67f0f018-f7a9-4be5-bba9-c25cb541fe6c'],39,,,,,,,,,,,,,,,,,Barcelona,217,00:36:39.879,Pressure,,2014/2015
,,,,,,,,,,,,,,2.369457,,,,,,,,,,,,,,,ae436624-5caa-4789-9062-26b56ca4350c,3202,,"[14.0, 5.0]",266240,82,,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Corner,Sergio Busquets i Burgos,5203.0,Center Defensive Midfield,158,Real Sociedad,210,['7a48f124-8fe5-44b6-b3d7-63c751446628'],13,,,,,,,,,,,,,,,,,Barcelona,217,00:37:13.711,Pressure,,2014/2015
,,,,,,,,,,,,,,0.99436,,,,,,,,,,,,,,,249b59d1-73bc-4334-bc63-0f9d31164f18,3231,,"[84.0, 20.2]",266240,82,,,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Alfreð Finnbogason,5514.0,Center Forward,160,Barcelona,217,['4b5fdd6c-aff3-49b4-8717-a7097f2d5770'],48,,,,,,,,,,,,,,,,,Real Sociedad,210,00:37:48.001,Pressure,,2014/2015
,,,,,,,,,,,,,,0.52809,,,,,,,,,,,,,,,bd83a18d-4cd8-4b54-b62f-4e478723b4cf,3265,,"[35.0, 31.1]",266240,83,,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Corner,Esteban Félix Granero Molina,6770.0,Left Defensive Midfield,161,Barcelona,217,"['5c579302-f547-4d72-b3b1-b6448c842de4', 'a0e1c377-443e-4262-a27e-c2c4433de38f']",29,,,,,,,,,,,,,,,,,Real Sociedad,210,00:38:29.938,Pressure,,2014/2015
,,,,,,,,,,,,,,0.661961,,,,,,,,,,,,,,,0ee647c5-2beb-4efb-ab9a-9e932228e677,3311,,"[51.4, 46.5]",266240,84,,,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Alfreð Finnbogason,5514.0,Center Forward,163,Barcelona,217,['0c5c5796-376b-48b1-a518-0430e3130d78'],37,,,,,,,,,,,,,,,,,Real Sociedad,210,00:39:37.528,Pressure,,2014/2015
,,,,,,,,,,True,,,,0.688706,,,,,,,,,,,,,,,03e834d9-88c6-455b-9b22-30a43ab070f5,3330,,"[107.3, 31.9]",266240,84,,,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Luis Alberto Suárez Díaz,5246.0,Center Forward,163,Barcelona,217,['21e8bf24-828b-434e-aac6-0a8cfc22e55e'],50,,,,,,,,,,,,,,,,,Barcelona,217,00:39:50.965,Pressure,,2014/2015
,,,,,,,,,,,,,,1.05698,,,,,,,,,,,,,,,4e573659-6dc0-45a7-80ed-74235cded6a1,3334,,"[55.0, 69.7]",266240,85,,,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Esteban Félix Granero Molina,6770.0,Left Defensive Midfield,163,Barcelona,217,"['84bfddab-affd-4c31-b0d3-bfe5b8e43049', 'a1163ef6-8f56-44d3-bb06-5ba314348533']",0,,,,,,,,,,,,,,,,,Real Sociedad,210,00:40:00.621,Pressure,,2014/2015
,,,,,,,,,,,,,,1.032785,,,,,,,,,,,,,,,55e85232-f4bb-476d-a09b-fc5aceffc5a4,3345,,"[9.8, 33.3]",266240,85,,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Free Kick,Gerónimo Rulli,6694.0,Goalkeeper,164,Barcelona,217,"['34aa19cb-190b-4d73-bbcc-f9b73d9a84c2', '697e20df-71ff-4533-b2e0-a4f519ded82f']",22,,,,,,,,,,,,,,,,,Real Sociedad,210,00:40:22.928,Pressure,,2014/2015
,,,,,,,,,,True,,,,0.50041,,,,,,,,,,,,,,,d0fb0a36-53c9-4be1-835f-62a2dac6ea1e,3395,,"[65.9, 32.3]",266240,86,,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Free Kick,Alberto De La Bella Madureño,6674.0,Left Back,166,Real Sociedad,210,"['70925ea5-7807-4b07-9a02-c8f581e1124d', '8c8d1a58-f54d-4f60-b267-66c8a13dd73a', 'c6443dea-878a-44b7-990b-4c00dee02335']",54,,,,,,,,,,,,,,,,,Real Sociedad,210,00:41:54.428,Pressure,,2014/2015
,,,,,,,,,,True,,,,0.646926,,,,,,,,,,,,,,,b27ce5d5-8cde-4853-b120-9b36affbdc35,3432,,"[54.2, 29.2]",266240,87,,,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Javier Alejandro Mascherano,5506.0,Left Center Back,168,Real Sociedad,210,"['52c9946e-9141-411f-8ad4-071a80292972', '87d3297a-be51-4a91-bdcf-6e7ff78c2e1d']",29,,,,,,,,,,,,,,,,,Barcelona,217,00:42:29.076,Pressure,,2014/2015
,,,,,,,,,,,,,,1.088109,,,,,,,,,,,,,,,b2e3611a-127c-4b15-9a76-bce33a497b5e,3453,,"[50.6, 29.7]",266240,87,,,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Andrés Iniesta Luján,5216.0,Left Center Midfield,168,Real Sociedad,210,['4138c853-d02c-40db-a77b-412892a41de0'],45,,,,,,,,,,,,,,,,,Barcelona,217,00:42:45.667,Pressure,,2014/2015
,,,,,,,,,,,,,,0.461415,,,,,,,,,,,,,,,7b12e748-0033-4c5a-a952-35c0a541e993,3457,,"[63.5, 7.8]",266240,87,,,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Neymar da Silva Santos Junior,4320.0,Left Wing,168,Real Sociedad,210,"['5b8fc2f9-e043-4340-86e5-27f612dcf3e3', 'e6f9d15f-77a5-4346-8583-2842f2825c4b']",48,,,,,,,,,,,,,,,,,Barcelona,217,00:42:48.939,Pressure,,2014/2015
,,,,,,,,,,,,,,0.501616,,,,,,,,,,,,,,,df3bedf3-6dee-4a54-aea0-81aa07f9455f,3464,,"[81.2, 52.4]",266240,88,,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Counter,Alfreð Finnbogason,5514.0,Center Forward,169,Barcelona,217,"['ab4578c8-ba75-4c55-8c20-941f2114b690', 'ae64c826-c7c3-4542-9842-48940d457a2d']",0,,,,,,,,,,,,,,,,,Real Sociedad,210,00:43:00.148,Pressure,,2014/2015
,,,,,,,,,,,,,,0.814953,,,,,,,,,,,,,,,fd48b3d1-f7c1-4bb0-950f-acf47e56ecc9,3480,,"[60.5, 26.8]",266240,89,,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Free Kick,Sergio Canales Madrazo,6673.0,Left Wing,170,Barcelona,217,,34,,,,,,,,,,,,,,,,,Real Sociedad,210,00:44:34.661,Pressure,,2014/2015
,,,,,,,,,,True,,,,2.182603,,,,,,,,,,,,,,,f6e01ab6-062d-446c-b6a8-b5746ea58ca6,3487,,"[47.9, 76.0]",266240,89,,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Free Kick,Martín Montoya Torralbo,6593.0,Right Center Back,170,Barcelona,217,['50f9b310-7f31-4c9b-9889-dc3100412bdb'],39,,,,,,,,,,,,,,,,,Barcelona,217,00:44:39.362,Pressure,,2014/2015
,,,,,,,,,,,,,,0.532713,,,,,,,,,,,,,,,1538c943-4621-4db3-bf68-88371fee2611,3506,,"[45.0, 42.3]",266240,90,,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Markel Bergara Larrañaga,6633.0,Right Defensive Midfield,171,Barcelona,217,,12,,,,,,,,,,,,,,,,,Real Sociedad,210,00:45:12.243,Pressure,,2014/2015
,,,,,,,,,,,,,,0.896082,,,,,,,,,,,,,,,7b95272c-03ba-452d-8964-e155b158948d,3541,,"[42.6, 20.4]",266240,90,,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Rubén Pardo Gutiérrez,6899.0,Center Attacking Midfield,171,Barcelona,217,"['5aa34b9f-cae5-459a-a9af-797db0b43c7e', 'd1511aed-83cb-4eb9-9f50-4c3b02109261']",42,,,,,,,,,,,,,,,,,Real Sociedad,210,00:45:42.713,Pressure,,2014/2015
,,,,,,,,,,True,,,,0.499311,,,,,,,,,,,,,,,73319d96-f637-42b7-a076-5047e07ae663,3550,,"[89.2, 53.9]",266240,90,,,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Neymar da Silva Santos Junior,4320.0,Left Wing,172,Real Sociedad,210,"['084a6c2e-f0a9-4776-8750-5d732525f3c0', '12308d42-938f-4a7f-9470-c95b974f7c93']",46,,,,,,,,,,,,,,,,,Barcelona,217,00:45:46.899,Pressure,,2014/2015
,,,,,,,,,,,,,,1.043346,,,,,,,,,,,,,,,3f83760e-a83f-4bdd-917f-7cdc9cb17b7a,3561,,"[72.5, 60.2]",266240,90,,,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Rubén Pardo Gutiérrez,6899.0,Center Attacking Midfield,173,Barcelona,217,['244fed3e-e509-43b8-b491-9ce0eeccd7ff'],58,,,,,,,,,,,,,,,,,Real Sociedad,210,00:45:58.786,Pressure,,2014/2015
,,,,,,,,,,,,,,0.711498,,,,,,,,,,,,,,,24f70a8d-ab6d-4300-897b-c36f48e15bcf,3562,,"[67.3, 72.0]",266240,91,,,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Xabier Prieto Argarate,6690.0,Right Wing,173,Barcelona,217,['bf949dbf-24ad-489d-bd89-57768ae929bf'],0,,,,,,,,,,,,,,,,,Real Sociedad,210,00:46:00.490,Pressure,,2014/2015
,,,,,,,,,,,,,,0.802825,,,,,,,,,,,,,,,246b73fa-eb09-42af-8b8c-f93e7427be5a,3570,,"[37.3, 32.1]",266240,91,,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Free Kick,Jon Ansotegi Gorostola,26764.0,Right Center Back,174,Barcelona,217,"['76db8f17-257a-4682-ad80-0a2cf24c3c45', 'c7128380-7227-4f6f-975a-9e90067075f1']",15,,,,,,,,,,,,,,,,,Real Sociedad,210,00:46:15.827,Pressure,,2014/2015
,,,,,,,,,,,,,,0.74334,,,,,,,,,,,,,,,0bad2a1f-32c0-40b7-a7ba-cb5e3c607dcf,3582,,"[58.1, 58.5]",266240,91,,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Free Kick,Alfreð Finnbogason,5514.0,Center Forward,175,Barcelona,217,['e62f45da-419e-4e7c-bdf1-a02fa2594ed4'],56,,,,,,,,,,,,,,,,,Real Sociedad,210,00:46:56.863,Pressure,,2014/2015
,,,,,,,,,,True,,,,0.623756,,,,,,,,,,,,,,,56f7d2a1-0bef-4de0-9dd5-6ab1dd51e911,3599,,"[81.6, 12.3]",266240,93,,,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Yuri Berchiche Izeta,3023.0,Left Wing,177,Barcelona,217,['d7fa80bf-b194-4ba5-8c2e-9db78095338c'],11,,,,,,,,,,,,,,,,,Real Sociedad,210,00:48:11.546,Pressure,,2014/2015
,,,,,,,,,,True,,,,0.845639,,,,,,,,,,,,,,,e3116582-e58e-48da-8881-ec7ee2371d0c,3616,,"[53.0, 76.0]",266240,93,,,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Martín Montoya Torralbo,6593.0,Right Center Back,178,Real Sociedad,210,['a30092ee-f414-4969-83ee-1b0c6470d0c0'],24,,,,,,,,,,,,,,,,,Barcelona,217,00:48:24.390,Pressure,,2014/2015
,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,b79d0de7-80fd-4057-a938-a105ba26f20b,32,,"[117.2, 75.8]",266240,0,,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Carlos Alberto Vela Garrido,5560.0,Center Forward,3,Real Sociedad,210,['29dfe698-4a51-4236-b4b6-0736f41b11de'],35,,,,,,,,,,,,,,,,,Real Sociedad,210,00:00:35.422,Dispossessed,True,2014/2015
,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,eb87435f-01fc-457c-b201-b8bc42d8676d,368,,"[65.0, 4.3]",266240,9,,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Sergio Canales Madrazo,6673.0,Center Attacking Midfield,18,Real Sociedad,210,['08a2748f-a127-48dd-9704-378e1aaadc53'],11,,,,,,,,,,,,,,,,,Real Sociedad,210,00:09:11.380,Dispossessed,True,2014/2015
,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,0daee313-40df-4088-8921-aba0ebb400b3,520,,"[114.4, 21.6]",266240,12,,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Pedro Eliezer Rodríguez Ledesma,3958.0,Left Wing,27,Barcelona,217,['142fc0f7-f34e-4f70-9f3f-fbdc32721b9d'],48,,,,,,,,,,,,,,,,,Barcelona,217,00:12:48.574,Dispossessed,True,2014/2015
,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,b4a525cb-88cf-4efd-939e-32d2c6f1cde1,631,,"[99.9, 72.7]",266240,14,,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Martín Montoya Torralbo,6593.0,Right Back,33,Barcelona,217,['0c088577-1a0f-4e12-953e-a6486a9c324c'],59,,,,,,,,,,,,,,,,,Barcelona,217,00:14:59.503,Dispossessed,True,2014/2015
,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,f57c6df0-30fa-4900-8db3-9c6583a6106e,694,,"[35.3, 41.2]",266240,16,,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Corner,Carlos Alberto Vela Garrido,5560.0,Center Forward,38,Barcelona,217,['872d73b6-260e-4c12-86c3-13a191be3935'],44,,,,,,,,,,,,,,,,,Real Sociedad,210,00:16:44.757,Dispossessed,True,2014/2015
