bad_behaviour_card,ball_receipt_outcome,ball_recovery_recovery_failure,block_deflection,block_offensive,carry_end_location,clearance_aerial_won,clearance_body_part,clearance_head,clearance_left_foot,clearance_other,clearance_right_foot,counterpress,dribble_nutmeg,dribble_outcome,dribble_overrun,duel_outcome,duel_type,duration,foul_committed_advantage,foul_committed_card,foul_committed_offensive,foul_committed_penalty,foul_committed_type,foul_won_advantage,foul_won_defensive,foul_won_penalty,goalkeeper_body_part,goalkeeper_end_location,goalkeeper_outcome,goalkeeper_position,goalkeeper_technique,goalkeeper_type,id,index,interception_outcome,location,match_id,minute,off_camera,out,pass_aerial_won,pass_angle,pass_assisted_shot_id,pass_body_part,pass_cross,pass_cut_back,pass_deflected,pass_end_location,pass_height,pass_inswinging,pass_length,pass_outcome,pass_outswinging,pass_recipient,pass_recipient_id,pass_shot_assist,pass_straight,pass_switch,pass_technique,pass_through_ball,pass_type,period,play_pattern,player,player_id,position,possession,possession_team,possession_team_id,related_events,second,shot_aerial_won,shot_body_part,shot_end_location,shot_first_time,shot_freeze_frame,shot_key_pass_id,shot_one_on_one,shot_outcome,shot_statsbomb_xg,shot_technique,shot_type,substitution_outcome,substitution_outcome_id,substitution_replacement,substitution_replacement_id,tactics,team,team_id,timestamp,type,under_pressure,season_name
,,,,,"[57.0, 34.0]",,,,,,,,,,,,,2.11257,,,,,,,,,,,,,,,ead2ba29-eec6-4849-ac10-384d55a57bba,1800,,"[55.0, 43.0]",16182,35,,,,,,,,,,,,,,,,,,,,,,,,1,From Free Kick,Sergio Busquets i Burgos,5203.0,Center Defensive Midfield,80,Barcelona,217,"['0ba50f6c-1cd1-48a4-9fde-a4f56a5a9b34', '5a94dbd1-1cf7-4c50-858b-4c40e69825c6', '642525c8-2da6-4b52-8028-8c8b80fbb39e']",38,,,,,,,,,,,,,,,,,Barcelona,217,00:35:38.754,Carry,True,2018/2019
,,,,,"[55.0, 36.0]",,,,,,,,,,,,,0.783913,,,,,,,,,,,,,,,827a8ef4-d6db-462f-aadd-4db37d4b7a5b,1804,,"[57.0, 34.0]",16182,35,,,,,,,,,,,,,,,,,,,,,,,,1,From Free Kick,Sergio Busquets i Burgos,5203.0,Center Defensive Midfield,80,Barcelona,217,"['0ba50f6c-1cd1-48a4-9fde-a4f56a5a9b34', '642525c8-2da6-4b52-8028-8c8b80fbb39e', '99401f01-6475-4dc7-b538-92dca5577ffe', 'df64c80b-cac0-4651-a29c-570f0518e0db']",40,,,,,,,,,,,,,,,,,Barcelona,217,00:35:40.867,Carry,True,2018/2019
,,,,,"[72.0, 38.0]",,,,,,,,,,,,,3.3685,,,,,,,,,,,,,,,20e42b04-e5e4-4ccd-9c81-21872fcef2e9,1807,,"[64.0, 39.0]",16182,35,,,,,,,,,,,,,,,,,,,,,,,,1,From Free Kick,Carles Aleña Castillo,13599.0,Left Center Midfield,80,Barcelona,217,"['79fff1a5-c7da-44ab-b28d-35c9a6ffbc43', '8e7ed3fa-8d47-45e9-b271-f370b9e909c6', 'e65ffb19-9cbd-4395-b4c7-d75cc20ee9d2']",42,,,,,,,,,,,,,,,,,Barcelona,217,00:35:42.452,Carry,True,2018/2019
,,,,,"[57.0, 29.0]",,,,,,,,,,,,,1.397069,,,,,,,,,,,,,,,74f41a4b-1a9d-4f62-b4b9-e37e422b16c5,1813,,"[54.0, 36.0]",16182,35,,,,,,,,,,,,,,,,,,,,,,,,1,From Free Kick,Sergio Guardiola Navarro,17027.0,Left Center Forward,80,Barcelona,217,"['56220b1b-b0d7-4b39-b280-9a8769f9597e', '73ec80fe-959f-49c1-9757-c35d2f6943e6', 'be046f57-d878-49db-badc-0596e8b77dc2']",48,,,,,,,,,,,,,,,,,Real Valladolid,901,00:35:48.072,Carry,True,2018/2019
,,,,,"[47.0, 55.0]",,,,,,,,,,,,,0.946,,,,,,,,,,,,,,,a9da9ffb-0f1a-45f3-bf65-ca8cac26da0f,1818,,"[48.0, 55.0]",16182,35,,,,,,,,,,,,,,,,,,,,,,,,1,From Free Kick,Gerard Piqué Bernabéu,5213.0,Right Center Back,80,Barcelona,217,"['9e246283-6407-4aa7-9729-517e0f6e7e08', 'f17ca0d5-e90e-40f4-ad8b-1b16654ead3a']",51,,,,,,,,,,,,,,,,,Barcelona,217,00:35:51.133,Carry,,2018/2019
,,,,,"[82.0, 64.0]",,,,,,,,,,,,,5.046356,,,,,,,,,,,,,,,e0fb61ff-379b-4c19-bc48-9c6cd847ece2,1821,,"[58.0, 67.0]",16182,35,,,,,,,,,,,,,,,,,,,,,,,,1,From Free Kick,Arturo Erasmo Vidal Pardo,8206.0,Right Center Midfield,80,Barcelona,217,"['26084e4f-dd8e-4712-87b1-930a0d373f17', 'eb41649e-808d-4a0c-a9ce-26393783e20e']",52,,,,,,,,,,,,,,,,,Barcelona,217,00:35:52.969,Carry,,2018/2019
,,,,,"[85.0, 61.0]",,,,,,,,,,,,,2.155429,,,,,,,,,,,,,,,563c5c59-ea0f-4a78-8cd2-b9031c2468db,1824,,"[94.0, 72.0]",16182,35,,,,,,,,,,,,,,,,,,,,,,,,1,From Free Kick,Sergi Roberto Carnicer,6379.0,Right Back,80,Barcelona,217,"['61b0a480-0882-406b-9f7e-2902831055c4', '9d62deef-4928-4c74-8488-13388a63a034', 'abb325b1-f7e5-4fb0-a890-badd3c389f0f']",59,,,,,,,,,,,,,,,,,Barcelona,217,00:35:59.102,Carry,True,2018/2019
,,,,,"[73.0, 48.0]",,,,,,,,,,,,,1.45315,,,,,,,,,,,,,,,78d3390b-3597-406c-a380-86a38b73c978,1829,,"[72.0, 49.0]",16182,36,,,,,,,,,,,,,,,,,,,,,,,,1,From Free Kick,Sergio Busquets i Burgos,5203.0,Center Defensive Midfield,80,Barcelona,217,"['56e4b74d-4016-4492-a17c-a9d78b4f270b', 'c53e722e-616e-4219-b763-d00d32b674ed', 'cdb2c165-ba99-4c65-8d0a-f422658dabe5']",2,,,,,,,,,,,,,,,,,Barcelona,217,00:36:02.426,Carry,True,2018/2019
,,,,,"[84.0, 37.0]",,,,,,,,,,,,,2.3132,,,,,,,,,,,,,,,68dfe1a9-fc70-4793-b4bd-5c7d04197549,1833,,"[85.0, 37.0]",16182,36,,,,,,,,,,,,,,,,,,,,,,,,1,From Free Kick,Carles Aleña Castillo,13599.0,Left Center Midfield,80,Barcelona,217,"['151bd122-a3cc-4500-85a9-d7db25a3ac80', '73accebf-08a0-4234-a784-ce3f34efc8c9', 'dcf143a6-de9d-4ee4-8a37-203e7efb0dbc']",4,,,,,,,,,,,,,,,,,Barcelona,217,00:36:04.744,Carry,True,2018/2019
,,,,,"[98.1, 24.6]",,,,,,,,,,,,,0.850765,,,,,,,,,,,,,,,761ed081-f949-49dd-b525-83a1a3b92d57,1837,,"[90.0, 31.0]",16182,36,,,,,,,,,,,,,,,,,,,,,,,,1,From Free Kick,Lionel Andrés Messi Cuccittini,5503.0,Right Wing,80,Barcelona,217,"['47ae2ff6-7ac5-462c-8e09-4b5c91fd123e', 'cb415419-f8f8-4b74-96ac-758e6f7ccaa6']",7,,,,,,,,,,,,,,,,,Barcelona,217,00:36:07.921,Carry,,2018/2019
,,,,,"[119.0, 6.0]",,,,,,,,,,,,,1.2936,,,,,,,,,,,,,,,0eef81bb-136e-4020-ac02-3cec5e8abe7e,1846,,"[117.0, 8.0]",16182,36,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Jordi Alba Ramos,5211.0,Left Back,81,Barcelona,217,"['210a08ad-c296-42e5-af2d-c7466e50718a', '2ec248e7-76ed-4193-9a3f-6bfffcf16187', '30e169c2-d618-4861-a329-ae02ea1c24bc']",18,,,,,,,,,,,,,,,,,Barcelona,217,00:36:18.234,Carry,True,2018/2019
,,,,,"[96.0, 3.0]",,,,,,,,,,,,,1.3744,,,,,,,,,,,,,,,120a69f6-ff98-4f9f-ae04-e764ca166076,1854,,"[96.0, 3.0]",16182,36,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Jordi Alba Ramos,5211.0,Left Back,82,Barcelona,217,"['5b16413c-6dc8-456b-a5ba-3df40fafaa6b', 'e116a856-11f6-4afc-9950-7e48a855afce']",26,,,,,,,,,,,,,,,,,Barcelona,217,00:36:26.814,Carry,,2018/2019
,,,,,"[90.0, 8.0]",,,,,,,,,,,,,0.4992,,,,,,,,,,,,,,,2acfeedd-4797-4eec-9612-de80ae614dc7,1857,,"[90.0, 8.0]",16182,36,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Ousmane Dembélé,5477.0,Left Wing,82,Barcelona,217,"['128782d4-3c43-41c2-9574-379fed2e4591', '4cdb7408-8b97-4fa2-927b-bfb4ec1bcd3b']",28,,,,,,,,,,,,,,,,,Barcelona,217,00:36:28.855,Carry,,2018/2019
,,,,,"[97.0, 21.0]",,,,,,,,,,,,,0.9394,,,,,,,,,,,,,,,848c2bc7-cbf3-4d28-a2b9-f3f7b14842a6,1860,,"[99.0, 19.0]",16182,36,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Lionel Andrés Messi Cuccittini,5503.0,Right Wing,82,Barcelona,217,"['74376caa-94e4-45bb-9a4d-87349bb294e1', 'a59fbb1b-7bb0-45eb-94b8-962cf4602760', 'b2f4cd84-5dde-4308-a616-d00c060b8d8c']",30,,,,,,,,,,,,,,,,,Barcelona,217,00:36:30.268,Carry,True,2018/2019
,,,,,"[34.0, 60.0]",,,,,,,,,,,,,2.52,,,,,,,,,,,,,,,132a1499-21aa-4d5b-a5b1-c3aef0ed65c0,1866,,"[37.0, 52.0]",16182,36,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Daniele Verde,7699.0,Center Attacking Midfield,83,Real Valladolid,901,"['c5d2ae7c-3e96-46f8-9fc4-d7e3b97d300b', 'de5a4a0e-ce17-4b0b-ace4-8cf37e7d898b']",32,,,,,,,,,,,,,,,,,Real Valladolid,901,00:36:32.282,Carry,,2018/2019
,,,,,"[25.0, 64.0]",,,,,,,,,,,,,0.04,,,,,,,,,,,,,,,4afea2c5-5221-4632-a88e-a123beb47dc9,1870,,"[24.0, 64.0]",16182,36,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Antonio Jesús Regal Angulo,18164.0,Right Wing Back,83,Real Valladolid,901,"['4c45936a-1e24-459b-899a-3ec4414f830e', '94fdcc58-a8ce-45aa-bc86-d2bacac0db8e', 'f9f4f2a7-ce80-4358-92a1-628cdad4a14f']",35,,,,,,,,,,,,,,,,,Real Valladolid,901,00:36:35.642,Carry,True,2018/2019
,,,,,"[78.0, 24.0]",,,,,,,,,,,,,1.184567,,,,,,,,,,,,,,,abd8893a-df7c-432b-9407-330368849239,1875,,"[78.0, 23.0]",16182,36,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Carles Aleña Castillo,13599.0,Left Center Midfield,84,Barcelona,217,"['24060b0f-b7ce-4419-886c-d7d978c005b6', 'df0045ac-d2f4-49e1-9168-b33e81fc8e3e']",38,,,,,,,,,,,,,,,,,Barcelona,217,00:36:38.648,Carry,,2018/2019
,,,,,"[77.0, 45.0]",,,,,,,,,,,,,3.233353,,,,,,,,,,,,,,,dbece3e1-94e2-4605-86a4-5ec89e9ae3fd,1878,,"[75.0, 37.0]",16182,36,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Arturo Erasmo Vidal Pardo,8206.0,Right Center Midfield,84,Barcelona,217,"['51d8b3c3-0773-4b45-9513-27c302b5cf75', 'b46b1d08-6de8-44a0-8fe9-3e06844a3fba', 'fa174146-7f96-4116-8a77-216e932fe17d']",40,,,,,,,,,,,,,,,,,Barcelona,217,00:36:40.694,Carry,True,2018/2019
,,,,,"[81.0, 33.0]",,,,,,,,,,,,,0.6587,,,,,,,,,,,,,,,679a42a8-2c69-4637-b9c5-0acc0beea2cc,1882,,"[82.0, 34.0]",16182,36,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Carles Aleña Castillo,13599.0,Left Center Midfield,84,Barcelona,217,"['0a81b10c-5aeb-4e3a-af8e-b084894cc400', '40902a26-5c84-468e-b8e5-8ff60c4d010c']",45,,,,,,,,,,,,,,,,,Barcelona,217,00:36:45.023,Carry,,2018/2019
,,,,,"[99.0, 10.0]",,,,,,,,,,,,,2.446544,,,,,,,,,,,,,,,446f5c08-84b0-4cc2-b32a-5a9943fd895f,1885,,"[94.0, 10.0]",16182,36,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Jordi Alba Ramos,5211.0,Left Back,84,Barcelona,217,"['4a771510-b22d-45c3-abfe-0b7d017f7e45', '7d0f20e3-d1f6-4727-a28b-2a3b429cb436', 'ab84f0ab-adb4-4913-8ff0-216cb388ccc6']",47,,,,,,,,,,,,,,,,,Barcelona,217,00:36:47.094,Carry,True,2018/2019
,,,,,"[90.0, 20.0]",,,,,,,,,,,,,5.1758,,,,,,,,,,,,,,,efee3998-cb70-4f98-9c01-61312c009cc0,1889,,"[95.0, 19.0]",16182,36,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Ousmane Dembélé,5477.0,Left Wing,84,Barcelona,217,"['20b6c93c-1d75-4de0-a0ca-c4fab191ff9d', '25c7a082-260d-43dc-a5e7-0ff9008f4a6a', 'e5cd4cd1-c72b-44d1-a616-e9b4dda04a18']",50,,,,,,,,,,,,,,,,,Barcelona,217,00:36:50.152,Carry,True,2018/2019
,,,,,"[91.0, 22.0]",,,,,,,,,,,,,0.040000003,,,,,,,,,,,,,,,cdc79232-ec7d-4bfd-b38a-d0ac7bd618a7,1903,,"[91.0, 22.0]",16182,37,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Kevin-Prince Boateng,8668.0,Center Forward,84,Barcelona,217,"['2582b11e-b946-4dcc-99e1-fe228072e67a', '490aadbd-a9e1-41c4-9618-4042382d5375', 'e1d3e4c2-d883-4118-bf5e-6bfa79b53ba1']",2,,,,,,,,,,,,,,,,,Barcelona,217,00:37:02.813,Carry,True,2018/2019
,,,,,"[82.0, 68.0]",,,,,,,,,,,,,1.768924,,,,,,,,,,,,,,,c04e499c-ab0e-4729-87e4-5a07c8babccd,1913,,"[78.0, 69.0]",16182,37,,,,,,,,,,,,,,,,,,,,,,,,1,From Free Kick,Sergi Roberto Carnicer,6379.0,Right Back,85,Barcelona,217,"['6a72bf6d-c03c-4f0d-bd14-f6d331f56e6d', 'f8cd41d1-dbc2-4d45-8697-ba51e7161f27']",38,,,,,,,,,,,,,,,,,Barcelona,217,00:37:38.149,Carry,,2018/2019
,,,,,"[33.0, 39.0]",,,,,,,,,,,,,1.1049,,,,,,,,,,,,,,,19f1c721-bb92-462b-bde1-849dc13216c4,1919,,"[34.0, 43.0]",16182,37,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Sergio Guardiola Navarro,17027.0,Left Center Forward,86,Real Valladolid,901,"['302f96d0-a2d5-4cc4-893c-72c1fd9cbaff', '36c48d66-3560-4dda-9695-2398739768d6', 'f89e426e-6b1f-4608-be7a-e2ef1492a1a4']",44,,,,,,,,,,,,,,,,,Real Valladolid,901,00:37:44.286,Carry,True,2018/2019
,,,,,"[68.0, 14.0]",,,,,,,,,,,,,3.16,,,,,,,,,,,,,,,544798c3-aca7-496e-9f85-a1e7f75f9c7b,1923,,"[41.0, 12.0]",16182,37,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,José Ignacio Martínez García,11298.0,Left Wing Back,86,Real Valladolid,901,"['8e58aede-101b-4489-b8fa-42f1ccf2c449', 'd4d27d50-27dd-4807-9459-5b5c66ac0327']",47,,,,,,,,,,,,,,,,,Real Valladolid,901,00:37:47.471,Carry,,2018/2019
,,,,,"[93.0, 12.0]",,,,,,,,,,,,,1.72,,,,,,,,,,,,,,,6d5257f7-982f-4fc4-8f9d-9beedd7d07eb,1929,,"[87.0, 7.0]",16182,37,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,José Ignacio Martínez García,11298.0,Left Wing Back,86,Real Valladolid,901,"['0351cc67-420f-45fb-b5ac-17e4cd0f994c', '81bff9fe-74bd-462f-a7c9-bd54a7ddbce9']",57,,,,,,,,,,,,,,,,,Real Valladolid,901,00:37:57.891,Carry,,2018/2019
,,,,,"[44.0, 56.0]",,,,,,,,,,,,,5.0045,,,,,,,,,,,,,,,ee2084cd-4150-4561-b252-4bb13acbf52a,1935,,"[24.0, 55.0]",16182,38,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Arturo Erasmo Vidal Pardo,8206.0,Right Center Midfield,87,Barcelona,217,"['08ac83d1-301c-4bda-8c61-b29018bbcc7b', '3107251e-7e03-4594-85e1-e232acca2b5f']",2,,,,,,,,,,,,,,,,,Barcelona,217,00:38:02.310,Carry,,2018/2019
,,,,,"[73.0, 64.0]",,,,,,,,,,,,,1.8022,,,,,,,,,,,,,,,2db9a8bb-f3e6-41fb-ab4c-c6b6d00ac72b,1938,,"[58.0, 66.0]",16182,38,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Ousmane Dembélé,5477.0,Left Wing,87,Barcelona,217,"['105dfdf5-9a58-4440-9d9e-b11780d4a598', '1698d629-48a4-4c87-aa76-5f78e9a4f2a4', '42945a06-b191-4a52-bffd-7896b2763b97']",8,,,,,,,,,,,,,,,,,Barcelona,217,00:38:08.405,Carry,True,2018/2019
,,,,,"[90.0, 45.0]",,,,,,,,,,,,,1.9988,,,,,,,,,,,,,,,9d1e478e-8e83-45bf-ac7d-187524009a76,1942,,"[76.0, 49.0]",16182,38,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Lionel Andrés Messi Cuccittini,5503.0,Right Wing,87,Barcelona,217,"['0ede4ad2-7f47-4e55-8edc-0d707d0c3429', '3facbb42-4d04-4122-ae22-01e5f26d50f9', '843c0aff-862b-4011-98c1-0b4e4a8b5a5f']",11,,,,,,,,,,,,,,,,,Barcelona,217,00:38:11.809,Carry,True,2018/2019
,,,,,"[32.0, 56.0]",,,,,,,,,,,,,2.0,,,,,,,,,,,,,,,47dbd67d-28c1-48c9-9470-3a360df396ab,1947,,"[28.0, 49.0]",16182,38,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Miguel Alfonso Herrero Javaloyas,11301.0,Left Defensive Midfield,87,Barcelona,217,"['8e4a3cad-fb38-4606-9d27-b1ec1a25711f', 'a92dce61-8b14-4683-a089-7af68f214a97']",14,,,,,,,,,,,,,,,,,Real Valladolid,901,00:38:14.567,Carry,,2018/2019
,,,,,"[55.0, 52.0]",,,,,,,,,,,,,0.04,,,,,,,,,,,,,,,0e7c2d9c-e73b-4ac5-b5be-db62d2389bca,1951,,"[55.0, 52.0]",16182,38,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Sergio Guardiola Navarro,17027.0,Left Center Forward,87,Barcelona,217,"['9aee93e1-a4f4-4492-87d4-9ea3127795b8', 'ba10a141-f394-4d45-a6bd-a1e3c10c75e5', 'f9afdccc-abb4-4092-9989-34fd9ad9491c']",17,,,,,,,,,,,,,,,,,Real Valladolid,901,00:38:17.687,Carry,True,2018/2019
,,,,,"[15.0, 28.0]",,,,,,,,,,,,,1.890381,,,,,,,,,,,,,,,68e5ecb7-c759-4a4f-b3b9-220352228c0d,1956,,"[18.0, 19.0]",16182,38,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Marc-André ter Stegen,20055.0,Goalkeeper,87,Barcelona,217,"['5b7a369b-1697-4251-8a44-19269775ab69', 'd5fbab74-3d5d-465d-94b4-47fdbd37fcfe']",23,,,,,,,,,,,,,,,,,Barcelona,217,00:38:23.697,Carry,,2018/2019
,,,,,"[33.0, 37.0]",,,,,,,,,,,,,1.142229,,,,,,,,,,,,,,,e948663e-b4e0-443a-ae8b-56f2122aa44c,1959,,"[29.0, 38.0]",16182,38,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Gerard Piqué Bernabéu,5213.0,Right Center Back,87,Barcelona,217,"['3e271d4e-3f90-4666-a9f8-ae840bb90965', 'aff54dfa-2e4e-45be-a391-23fd27bbb187']",27,,,,,,,,,,,,,,,,,Barcelona,217,00:38:27.521,Carry,,2018/2019
,,,,,"[49.0, 40.0]",,,,,,,,,,,,,1.867658,,,,,,,,,,,,,,,1b7871be-6613-4c0d-9a54-813751bf48e3,1962,,"[48.0, 36.0]",16182,38,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Sergio Busquets i Burgos,5203.0,Center Defensive Midfield,87,Barcelona,217,"['36f42243-a016-4841-b373-404c9da44496', 'a164537a-fa24-4467-9aff-c5baa982ff4f', 'c8302661-75d6-4fe5-9895-6e45b649eeef']",29,,,,,,,,,,,,,,,,,Barcelona,217,00:38:29.988,Carry,True,2018/2019
,,,,,"[43.0, 37.0]",,,,,,,,,,,,,1.12,,,,,,,,,,,,,,,26f8aaec-f10b-4532-a806-409e8041fd20,1967,,"[43.0, 37.0]",16182,38,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Francisco José Olivas Alba,11304.0,Center Back,88,Real Valladolid,901,"['21cb172b-29a2-42ed-b66b-b0bb006d80e9', 'b49fd0cc-0f67-4f09-bc47-2749b5fe69ba']",33,,,,,,,,,,,,,,,,,Real Valladolid,901,00:38:33.441,Carry,,2018/2019
,,,,,"[54.0, 45.0]",,,,,,,,,,,,,1.16,,,,,,,,,,,,,,,efc31de4-78f8-4fee-90b9-986c57bf5b4b,1970,,"[52.0, 45.0]",16182,38,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Miguel Alfonso Herrero Javaloyas,11301.0,Left Defensive Midfield,88,Real Valladolid,901,"['1294af7c-4c38-44a4-a009-7ea0006bfc44', '1e10c48d-425f-477e-bb60-32b16dbe5522', '98efec16-d4a6-48e5-a312-b6db1e113c42']",35,,,,,,,,,,,,,,,,,Real Valladolid,901,00:38:35.361,Carry,True,2018/2019
,,,,,"[74.0, 28.0]",,,,,,,,,,,,,0.8261,,,,,,,,,,,,,,,6feada2d-6772-4783-b937-f9d275f00ec8,1975,,"[71.0, 24.0]",16182,38,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Enes Ünal,6760.0,Right Center Forward,88,Real Valladolid,901,"['113a8770-0f88-4076-9d10-009f52a61975', '270a817b-fb90-4372-84ad-4c88e45819fb', 'aae54fa1-821a-4f68-8552-9060e3561897', 'ae670e3b-cf3e-44ae-afe4-0bc21c0e5324']",37,,,,,,,,,,,,,,,,,Real Valladolid,901,00:38:37.961,Carry,True,2018/2019
,,,,,"[84.0, 51.0]",,,,,,,,,,,,,3.8522,,,,,,,,,,,,,,,ec6266a0-c10a-4b05-bf42-7a05f352b4e7,1978,,"[74.0, 28.0]",16182,38,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Enes Ünal,6760.0,Right Center Forward,88,Real Valladolid,901,"['112a6e96-cdae-4c0a-9e1d-78431993eccb', '270a817b-fb90-4372-84ad-4c88e45819fb', '61935468-2250-498e-b3c0-d7fc38ae4d18', 'aae54fa1-821a-4f68-8552-9060e3561897']",38,,,,,,,,,,,,,,,,,Real Valladolid,901,00:38:38.787,Carry,True,2018/2019
,,,,,"[83.0, 61.0]",,,,,,,,,,,,,1.08,,,,,,,,,,,,,,,be9d2d9e-ea59-4e23-b26d-44cdec8671fc,1982,,"[80.0, 60.0]",16182,38,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Daniele Verde,7699.0,Center Attacking Midfield,88,Real Valladolid,901,"['7f11132d-156a-42e3-a396-192fde181314', 'fb8f752f-d2fb-4b74-9ded-d2dfccce3736']",43,,,,,,,,,,,,,,,,,Real Valladolid,901,00:38:43.439,Carry,,2018/2019
,,,,,"[103.0, 73.0]",,,,,,,,,,,,,1.96,,,,,,,,,,,,,,,aff98465-6413-4559-be07-f8c0030034da,1985,,"[96.0, 77.0]",16182,38,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Antonio Jesús Regal Angulo,18164.0,Right Wing Back,88,Real Valladolid,901,"['1ff7a5c1-25a5-4360-b657-3f2e9e90866d', '8e2a9367-5733-4931-b7c2-ae180ee3b708']",46,,,,,,,,,,,,,,,,,Real Valladolid,901,00:38:46.919,Carry,,2018/2019
,,,,,"[94.0, 23.0]",,,,,,,,,,,,,1.2,,,,,,,,,,,,,,,7ca4bc45-b504-4bd4-b3a3-24a935500e92,1990,,"[92.0, 25.0]",16182,38,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Anuar Mohamed Tuhami,11303.0,Right Defensive Midfield,88,Real Valladolid,901,"['0c587fca-976d-4616-b073-79835017582d', '81c51350-1240-4254-be28-d61848b4f8e4']",52,,,,,,,,,,,,,,,,,Real Valladolid,901,00:38:52.737,Carry,,2018/2019
,,,,,"[108.0, 14.0]",,,,,,,,,,,,,0.88,,,,,,,,,,,,,,,cdb83c72-0b98-4d0b-b6ba-064e0956a255,1993,,"[104.0, 13.0]",16182,38,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,José Ignacio Martínez García,11298.0,Left Wing Back,88,Real Valladolid,901,"['60a9cde2-f758-493b-85dd-ffecc4964ab4', 'eae49751-7ee2-4b55-ac2f-a340a5fcc07e']",55,,,,,,,,,,,,,,,,,Real Valladolid,901,00:38:55.137,Carry,,2018/2019
,,,,,"[104.0, 27.0]",,,,,,,,,,,,,0.92,,,,,,,,,,,,,,,0e4bf576-862c-46ae-a062-13efc0a13caa,1996,,"[104.0, 27.0]",16182,38,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Miguel Alfonso Herrero Javaloyas,11301.0,Left Defensive Midfield,88,Real Valladolid,901,"['3df9a24e-a55c-4c8f-9dd5-38c55a7504e7', 'f009a6b9-6700-4c9f-a978-d1fb4380b356']",56,,,,,,,,,,,,,,,,,Real Valladolid,901,00:38:56.897,Carry,,2018/2019
,,,,,"[31.0, 53.0]",,,,,,,,,,,,,2.1519,,,,,,,,,,,,,,,65767e14-9f89-4d09-a7eb-cd59b198e6e3,1999,,"[20.0, 54.0]",16182,38,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Carles Aleña Castillo,13599.0,Left Center Midfield,88,Real Valladolid,901,"['81b95396-a68e-492e-aacf-5ea8b475670d', '9354434b-a3e5-445b-9227-c953d6eb821c']",57,,,,,,,,,,,,,,,,,Barcelona,217,00:38:57.870,Carry,,2018/2019
,,,,,"[80.0, 49.0]",,,,,,,,,,,,,3.709396,,,,,,,,,,,,,,,32da9e53-639d-4fac-a00a-9b64e6707b50,2002,,"[46.0, 52.0]",16182,39,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Ousmane Dembélé,5477.0,Left Wing,88,Real Valladolid,901,"['12fc8684-df54-4a6b-8bc0-7ef387f6f47b', '13e3c1a6-4ce3-43a8-a0d1-c0e24712f582', 'fe7fd3b8-c717-4b30-85d1-12dcbe1eef9c']",1,,,,,,,,,,,,,,,,,Barcelona,217,00:39:01.596,Carry,True,2018/2019
,,,,,"[7.0, 24.0]",,,,,,,,,,,,,0.92,,,,,,,,,,,,,,,6d01fbea-11bb-472c-9ae5-7b37f3f3b6f7,2007,,"[13.0, 21.0]",16182,39,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Francisco José Olivas Alba,11304.0,Center Back,88,Real Valladolid,901,"['a787ef5a-678c-4326-aa2d-2d6df1ff8b61', 'e28888e5-50ea-43a9-a93e-e576dcdeb9f3']",8,,,,,,,,,,,,,,,,,Real Valladolid,901,00:39:08.730,Carry,,2018/2019
