50_50,ball_receipt_outcome,ball_recovery_recovery_failure,block_offensive,block_save_block,carry_end_location,clearance_aerial_won,clearance_body_part,clearance_head,clearance_left_foot,clearance_right_foot,counterpress,dribble_nutmeg,dribble_outcome,dribble_overrun,duel_outcome,duel_type,duration,foul_committed_advantage,foul_committed_card,foul_committed_offensive,foul_won_advantage,foul_won_defensive,goalkeeper_body_part,goalkeeper_end_location,goalkeeper_outcome,goalkeeper_position,goalkeeper_punched_out,goalkeeper_technique,goalkeeper_type,id,index,interception_outcome,location,match_id,minute,miscontrol_aerial_won,off_camera,out,pass_aerial_won,pass_angle,pass_assisted_shot_id,pass_body_part,pass_cross,pass_end_location,pass_goal_assist,pass_height,pass_inswinging,pass_length,pass_outcome,pass_outswinging,pass_recipient,pass_recipient_id,pass_shot_assist,pass_straight,pass_switch,pass_technique,pass_through_ball,pass_type,period,play_pattern,player,player_id,position,possession,possession_team,possession_team_id,related_events,second,shot_body_part,shot_end_location,shot_first_time,shot_freeze_frame,shot_key_pass_id,shot_one_on_one,shot_outcome,shot_redirect,shot_statsbomb_xg,shot_technique,shot_type,substitution_outcome,substitution_outcome_id,substitution_replacement,substitution_replacement_id,tactics,team,team_id,timestamp,type,under_pressure,season_name
,,,,,,,,,,,,,,,,,0.872535,,,,,,,,,,,,,e7c8c4d3-78ef-42c6-bb60-4c6019851dc1,597,,"[68.7, 8.6]",267567,13,,,,,1.6469845,,Left Foot,,"[67.7, 21.7]",,Low Pass,,13.138112,Incomplete,,Aritz Aduriz Zubeldia,6394.0,,,,,,,1,Regular Play,Mikel Balenziaga Oruesagasti,6789.0,Left Back,36,Athletic Club,215,"['64309c4d-ff68-44bd-9895-36f4c46b25a0', '6f0e6e2b-9d4b-4803-bda3-ee4fdeae2a8a', 'c3d72727-1993-434e-a526-bfd8395fa804']",3,,,,,,,,,,,,,,,,,Athletic Club,215,00:13:03.814,Pass,True,2013/2014
,,,,,,,,,,,,,,,,,0.786493,,,,,,,,,,,,,21e97ca7-06bd-4241-82b9-cc67c2aa9fee,601,,"[48.7, 59.3]",267567,13,,,,,1.5559826,,Right Foot,,"[48.9, 72.8]",,Ground Pass,,13.501481,,,Alexandre Dimitri Song-Billong,27053.0,,,,,,,1,Regular Play,Xavier Hernández Creus,20131.0,Left Center Midfield,37,Barcelona,217,['14a28b5e-f19c-4325-ad6e-2e4ac6a20286'],5,,,,,,,,,,,,,,,,,Barcelona,217,00:13:05.795,Pass,,2013/2014
,,,,,,,,,,,,,,,,,0.475954,,,,,,,,,,,,,e079ba84-86a0-4e55-82b1-736379fee74d,604,,"[48.7, 72.6]",267567,13,,,,,3.0066159,,Right Foot,,"[40.6, 73.7]",,Ground Pass,,8.17435,,,Daniel Alves da Silva,4324.0,,,,,,,1,Regular Play,Alexandre Dimitri Song-Billong,27053.0,Center Defensive Midfield,37,Barcelona,217,['584e3f1f-bb00-4075-b3be-10644fa108c4'],6,,,,,,,,,,,,,,,,,Barcelona,217,00:13:06.662,Pass,,2013/2014
,,,,,,,,,,,,,,,,,1.016739,,,,,,,,,,,,,02cfc10d-9e2a-4190-9a04-258299daa39c,607,,"[40.6, 73.7]",267567,13,,,,,-2.1612499,,Right Foot,,"[34.3, 64.3]",,Ground Pass,,11.315918,,,Marc Bartra Aregall,7068.0,,,,,,,1,Regular Play,Daniel Alves da Silva,4324.0,Right Back,37,Barcelona,217,['6840e8f8-69ae-4424-9bda-a4d42726207d'],7,,,,,,,,,,,,,,,,,Barcelona,217,00:13:07.228,Pass,,2013/2014
,,,,,,,,,,,,,,,,,0.645377,,,,,,,,,,,,,bf5b677a-93b6-42e2-b8be-df7a8efb5ee4,611,,"[35.3, 66.3]",267567,13,,,,,-0.047134873,,Right Foot,,"[45.9, 65.8]",,Ground Pass,,10.611786,,,Alexandre Dimitri Song-Billong,27053.0,,,,,,,1,Regular Play,Marc Bartra Aregall,7068.0,Left Center Back,37,Barcelona,217,['11a4065d-eefd-4888-a0c0-1fa4481bd790'],8,,,,,,,,,,,,,,,,,Barcelona,217,00:13:08.652,Pass,,2013/2014
,,,,,,,,,,,,,,,,,1.333177,,,,,,,,,,,,,67c86fab-366e-4747-a5db-c17cb6c8acc7,618,,"[54.8, 52.7]",267567,13,,,,,-1.13671,,Right Foot,,"[61.8, 37.6]",,Ground Pass,,16.643618,,,Andrés Iniesta Luján,5216.0,,,,,,,1,Regular Play,Alexandre Dimitri Song-Billong,27053.0,Center Defensive Midfield,37,Barcelona,217,['2fba387b-931a-4de8-a9de-af9cafadb5bd'],11,,,,,,,,,,,,,,,,,Barcelona,217,00:13:11.781,Pass,,2013/2014
,,,,,,,,,,,,,,,,,1.964366,,,,,,,,,,,,,252324d7-4b76-4bb9-8b4f-b612621856c4,622,,"[65.6, 36.4]",267567,13,,,,,-0.9784927,,Left Foot,,"[80.0, 15.0]",,Ground Pass,,25.793798,,,Pedro Eliezer Rodríguez Ledesma,3958.0,,,,,,,1,Regular Play,Andrés Iniesta Luján,5216.0,Right Center Midfield,37,Barcelona,217,"['0a8166bb-67ed-4fb8-8767-fcd646b0a00e', 'd039ca72-e595-46b1-955a-5bf1dfbf6b4d']",13,,,,,,,,,,,,,,,,,Barcelona,217,00:13:13.213,Pass,True,2013/2014
,,,,,,,,,,,,,,,,,1.600099,,,,,,,,,,,,,2aee50fe-e2e2-4e6b-a857-a90429849cea,625,,"[88.7, 15.4]",267567,13,,,,,0.80391455,6546e9ae-5e90-4203-b0b4-70bfdb0af4fd,Left Foot,True,"[104.6, 31.9]",,Ground Pass,,22.914188,,,Lionel Andrés Messi Cuccittini,5503.0,True,,,Through Ball,True,,1,Regular Play,Pedro Eliezer Rodríguez Ledesma,3958.0,Left Wing,37,Barcelona,217,['12abf336-e77b-40bb-a0dc-7b5dd8c745ae'],16,,,,,,,,,,,,,,,,,Barcelona,217,00:13:16.206,Pass,,2013/2014
,,,,,,,,,,,,,,,,,1.3254,,,,,,,,,,,,,fe6630fd-65b6-486b-9679-b3d2fc946741,636,,"[120.0, 80.0]",267567,13,,,,,-1.7676517,,Right Foot,,"[112.9, 44.4]",,High Pass,,36.3011,Incomplete,True,,,,,,Outswinging,,Corner,1,From Corner,Xavier Hernández Creus,20131.0,Left Center Midfield,38,Barcelona,217,['39704f39-09ce-412c-abc8-368dfca30503'],46,,,,,,,,,,,,,,,,,Barcelona,217,00:13:46.004,Pass,,2013/2014
,,,,,,,,,,,,,,,,,1.9713,,,,,,,,,,,,,abb07ab7-7bee-4417-a14c-a0021a8d4996,638,,"[120.0, 80.0]",267567,14,,,,,-1.8193758,,Right Foot,,"[108.4, 34.3]",,High Pass,,47.14923,Incomplete,True,,,,,True,Outswinging,,Corner,1,From Corner,Xavier Hernández Creus,20131.0,Left Center Midfield,39,Barcelona,217,['ed3ea29b-9220-4d53-a170-906511667f9d'],2,,,,,,,,,,,,,,,,,Barcelona,217,00:14:02.197,Pass,,2013/2014
,,,,,,,,,,,,,,,,,2.6901,,,,,,,,,,,,,f805bb04-bdc7-4aa5-9b7d-068b278ef314,645,,"[7.0, 37.0]",267567,14,,,,,-0.018282069,,Right Foot,,"[78.1, 35.7]",,High Pass,,71.111885,Incomplete,,,,,,,,,Goal Kick,1,From Goal Kick,Gorka Iraizoz Moreno,6576.0,Goalkeeper,40,Athletic Club,215,['324ac32b-670b-4a04-9e41-8d02eae02090'],29,,,,,,,,,,,,,,,,,Athletic Club,215,00:14:29.552,Pass,,2013/2014
,,,,,,,,,,,,,,,,,2.3841,,,,,,,,,,,,,324ac32b-670b-4a04-9e41-8d02eae02090,646,,"[42.9, 45.3]",267567,14,,,,,0.1671018,,Head,,"[51.2, 46.7]",,High Pass,,8.417244,,,Xavier Hernández Creus,20131.0,,,,,,Recovery,1,From Goal Kick,Alexandre Dimitri Song-Billong,27053.0,Center Defensive Midfield,40,Athletic Club,215,"['1b804931-77bc-4561-9510-2cb651517bfc', 'f805bb04-bdc7-4aa5-9b7d-068b278ef314']",32,,,,,,,,,,,,,,,,,Barcelona,217,00:14:32.242,Pass,,2013/2014
,,,,,,,,,,,,,,,,,2.1932,,,,,,,,,,,,,3146de53-d72f-45fe-895d-4a0b460539a7,649,,"[49.7, 47.8]",267567,14,,,,,-0.21109334,,Right Foot,,"[56.7, 46.3]",,Ground Pass,,7.1589108,Incomplete,,,,,,,,,,1,From Goal Kick,Xavier Hernández Creus,20131.0,Left Center Midfield,40,Athletic Club,215,['4927c5dc-b265-466c-8216-2432cd72e807'],34,,,,,,,,,,,,,,,,,Barcelona,217,00:14:34.707,Pass,,2013/2014
,,,,,,,,,,,,,,,,,0.7203,,,,,,,,,,,,,4927c5dc-b265-466c-8216-2432cd72e807,650,,"[64.3, 34.7]",267567,14,,,,,-2.9646025,,Left Foot,,"[52.0, 32.5]",,Ground Pass,,12.495199,,,Aymeric Laporte,4353.0,,,,,,Recovery,1,From Goal Kick,Ander Iturraspe Derteano,6388.0,Right Center Midfield,40,Athletic Club,215,"['3146de53-d72f-45fe-895d-4a0b460539a7', 'f807b5a9-7e30-4730-a0eb-6f62402f166c']",36,,,,,,,,,,,,,,,,,Athletic Club,215,00:14:36.900,Pass,,2013/2014
,,,,,,,,,,,,,,,,,4.4403,,,,,,,,,,,,,24a26086-97f6-4422-b7a6-1022e5ebc989,653,,"[51.8, 32.6]",267567,14,,,,,-0.83266026,,Left Foot,,"[80.0, 1.6]",,High Pass,,41.907516,Out,,Ander Herrera Agüera,3606.0,,,,,,,1,From Goal Kick,Aymeric Laporte,4353.0,Left Center Back,40,Athletic Club,215,['f6be920f-7a99-4e7b-a0cf-57c7c567acbd'],38,,,,,,,,,,,,,,,,,Athletic Club,215,00:14:38.497,Pass,,2013/2014
,,,,,,,,,,,,,,,,,2.743009,,,,,,,,,,,,,fb0d8c64-b21b-451a-9ced-ad33b2113d76,655,,"[41.2, 80.0]",267567,14,,True,,,-2.5796711,,,,"[30.4, 73.2]",,Low Pass,,12.7624445,Incomplete,,,,,,,,,Throw-in,1,From Throw In,Daniel Alves da Silva,4324.0,Right Back,41,Barcelona,217,['d655dbf9-ef0f-4de2-8eec-99e1501e55ee'],45,,,,,,,,,,,,,,,,,Barcelona,217,00:14:45.878,Pass,,2013/2014
,,,,,,,,,,,,,,,,,1.131726,,,,,,,,,,,,,72f2b432-92f1-48b3-bc75-27e7dd759758,657,,"[33.0, 80.0]",267567,14,,,,,-1.7331479,,,,"[31.1, 68.4]",,Low Pass,,11.754574,,,Xavier Hernández Creus,20131.0,,,,,,Throw-in,1,From Throw In,Daniel Alves da Silva,4324.0,Right Back,42,Barcelona,217,['d04728b0-7082-4055-a307-020166718b05'],58,,,,,,,,,,,,,,,,,Barcelona,217,00:14:58.817,Pass,,2013/2014
,,,,,,,,,,,,,,,,,0.730013,,,,,,,,,,,,,470e44f7-a1f9-4881-a13c-deb4a621d2d7,661,,"[29.2, 67.9]",267567,15,,,,,1.7082225,,Right Foot,,"[27.9, 77.3]",,Ground Pass,,9.489468,,,Daniel Alves da Silva,4324.0,,,,,,,1,From Throw In,Xavier Hernández Creus,20131.0,Left Center Midfield,42,Barcelona,217,"['4f017d97-8214-461d-87f9-c22804f89b94', '85b79059-c5c5-4fd3-b246-b8379fbb01ab']",0,,,,,,,,,,,,,,,,,Barcelona,217,00:15:00.380,Pass,True,2013/2014
,,,,,,,,,,,,,,,,,1.746371,,,,,,,,,,,,,42eb1870-921b-4e82-9204-46d1d954b32c,664,,"[27.9, 77.3]",267567,15,,,,,-1.3267705,,Left Foot,,"[40.2, 27.9]",,High Pass,,50.90825,,,Andrés Iniesta Luján,5216.0,,,True,,,,1,From Throw In,Daniel Alves da Silva,4324.0,Right Back,42,Barcelona,217,['110c4ab9-c514-4129-a6dc-76b1b658d3b0'],1,,,,,,,,,,,,,,,,,Barcelona,217,00:15:01.487,Pass,,2013/2014
,,,,,,,,,,,,,,,,,0.88062,,,,,,,,,,,,,a104c608-3167-440c-a69b-a18ebf6f5888,667,,"[77.1, 24.5]",267567,15,,,,,1.2036225,,Right Foot,,"[83.6, 41.4]",,Ground Pass,,18.106905,,,Lionel Andrés Messi Cuccittini,5503.0,,,,,,,1,From Throw In,Andrés Iniesta Luján,5216.0,Right Center Midfield,42,Barcelona,217,['671f1ca7-2e8c-44aa-852b-a3f2d2ab5c4e'],8,,,,,,,,,,,,,,,,,Barcelona,217,00:15:08.715,Pass,,2013/2014
,,,,,,,,,,,,,,,,,1.134009,,,,,,,,,,,,,2793e64b-6647-439d-a2b5-33a174d2cd2a,670,,"[83.8, 42.5]",267567,15,,,,,1.1071488,,Left Foot,,"[90.9, 56.7]",,Ground Pass,,15.876082,,,Xavier Hernández Creus,20131.0,,,,,,,1,From Throw In,Lionel Andrés Messi Cuccittini,5503.0,Center Forward,42,Barcelona,217,['fd638596-0811-4bed-b148-024e9eb9239b'],10,,,,,,,,,,,,,,,,,Barcelona,217,00:15:10.275,Pass,,2013/2014
,,,,,,,,,,,,,,,,,0.634597,,,,,,,,,,,,,cbaaddb2-cbed-4d60-aa1e-1e8de834da9d,673,,"[92.1, 56.5]",267567,15,,,,,0.38050637,,Right Foot,,"[99.1, 59.3]",,Ground Pass,,7.539231,,,Alexis Alejandro Sánchez Sánchez,3385.0,,,,,,,1,From Throw In,Xavier Hernández Creus,20131.0,Left Center Midfield,42,Barcelona,217,['06857a42-9f3a-4ca2-93e0-6cfa25fc8b98'],11,,,,,,,,,,,,,,,,,Barcelona,217,00:15:11.543,Pass,,2013/2014
,,,,,,,,,,,,,,,,,2.290977,,,,,,,,,,,,,f05fa3f7-dae4-4927-9c4d-63ec752f4fe8,678,,"[20.4, 24.9]",267567,15,,,,,-1.2973354,,Right Foot,,"[22.7, 16.7]",,Ground Pass,,8.516455,,,Iker Muniain Goñi,6842.0,,,,,,Recovery,1,Regular Play,Ander Herrera Agüera,3606.0,Center Attacking Midfield,43,Athletic Club,215,['633be480-74a1-4138-bac7-ac4f8b83fb3c'],14,,,,,,,,,,,,,,,,,Athletic Club,215,00:15:14.593,Pass,,2013/2014
,,,,,,,,,,,,,,,,,1.0234,,,,,,,,,,,,,fa110d00-39bd-4976-a45a-c41f634e8abc,682,,"[22.7, 16.7]",267567,15,,,,,2.0409799,,Right Foot,,"[19.6, 22.8]",,Ground Pass,,6.842514,,,Ander Herrera Agüera,3606.0,,,,,,,1,Regular Play,Iker Muniain Goñi,6842.0,Left Wing,43,Athletic Club,215,"['b9e013e2-5aaa-4360-bb19-9fcaf1f53664', 'e3daae77-8db2-49ac-8b3f-b102d01eb5a7']",17,,,,,,,,,,,,,,,,,Athletic Club,215,00:15:17.081,Pass,True,2013/2014
,,,,,,,,,,,,,,,,,0.9756,,,,,,,,,,,,,79c567bc-ec0e-418e-b0e7-7f338bde9627,685,,"[19.8, 23.2]",267567,15,,,,,0.35677665,,Right Foot,,"[30.8, 27.3]",,Ground Pass,,11.73925,,,Iker Muniain Goñi,6842.0,,,,,,,1,Regular Play,Ander Herrera Agüera,3606.0,Center Attacking Midfield,43,Athletic Club,215,['2878bec9-b792-4141-91a5-f2d097b75b54'],18,,,,,,,,,,,,,,,,,Athletic Club,215,00:15:18.159,Pass,,2013/2014
,,,,,,,,,,,,,,,,,2.2967,,,,,,,,,,,,,ce6010b8-cb7d-4caa-8d88-880b048506fc,692,,"[37.2, 29.2]",267567,15,,,,,-0.8329813,,Right Foot,,"[59.2, 5.0]",,Ground Pass,,32.705353,,,Mikel Balenziaga Oruesagasti,6789.0,,,,,,,1,Regular Play,Iker Muniain Goñi,6842.0,Left Wing,43,Athletic Club,215,['b76f3e9c-692e-424b-8fa5-7ff10e3ee820'],21,,,,,,,,,,,,,,,,,Athletic Club,215,00:15:21.435,Pass,,2013/2014
,,,,,,,,,,,,,,,,,0.401323,,,,,,,,,,,,,895eb4d5-bc8f-4318-be98-5830f2268c7c,694,,"[61.7, 5.0]",267567,15,,,,,0.5471534,,Left Foot,,"[70.4, 10.3]",,Ground Pass,,10.187247,Incomplete,,Aritz Aduriz Zubeldia,6394.0,,,,,,,1,Regular Play,Mikel Balenziaga Oruesagasti,6789.0,Left Back,43,Athletic Club,215,"['52e941b6-1ec7-4cf3-add4-8e920c6f8c07', 'a794cbae-8ecd-42a8-8e9b-56591eaa418a']",23,,,,,,,,,,,,,,,,,Athletic Club,215,00:15:23.731,Pass,,2013/2014
,,,,,,,,,,,,,,,,,1.8942,,,,,,,,,,,,,b9fd37dc-9cdb-489a-98cf-f6c05803ef12,697,,"[65.1, 1.0]",267567,15,,True,,,2.0127866,,,,"[59.8, 12.2]",,Low Pass,,12.390722,,,Ander Herrera Agüera,3606.0,,,,,,Throw-in,1,From Throw In,Mikel Balenziaga Oruesagasti,6789.0,Left Back,44,Athletic Club,215,['2d618a8b-5081-4945-9d48-10c79759f2bc'],39,,,,,,,,,,,,,,,,,Athletic Club,215,00:15:39.520,Pass,,2013/2014
,,,,,,,,,,,,,,,,,1.7821,,,,,,,,,,,,,0a637ace-c034-4d52-b4e2-9f3714ab2937,699,,"[59.2, 13.0]",267567,15,,,,,2.0980413,,Right Foot,,"[46.1, 35.5]",,Ground Pass,,26.035744,,,Mikel San José Domínguez,6389.0,,,,,,,1,From Throw In,Ander Herrera Agüera,3606.0,Center Attacking Midfield,44,Athletic Club,215,['0c55b986-9b89-4155-adda-4f527afc52e3'],41,,,,,,,,,,,,,,,,,Athletic Club,215,00:15:41.525,Pass,,2013/2014
,,,,,,,,,,,,,,,,,4.452985,,,,,,,,,,,,,0d3dde76-356e-497e-a4c0-6606d5a552b1,702,,"[47.3, 40.6]",267567,15,,,,,0.29369292,,Right Foot,,"[108.8, 59.2]",,High Pass,,64.251144,Incomplete,,,,,,,,,,1,From Throw In,Mikel San José Domínguez,6389.0,Right Center Back,44,Athletic Club,215,['7f7bbbe4-6a8c-476d-a77c-f929be110325'],44,,,,,,,,,,,,,,,,,Athletic Club,215,00:15:44.219,Pass,,2013/2014
,,,,,,,,,,,,,,,,,1.967358,,,,,,,,,,,,,b4bcd765-4097-4046-b74f-9faad10764e4,705,,"[11.8, 21.8]",267567,15,,,,,1.2687181,,Right Foot,,"[22.8, 57.1]",,Ground Pass,,36.97418,,,Marc Bartra Aregall,7068.0,,,,,,,1,Regular Play,José Manuel Pinto Colorado,26005.0,Goalkeeper,45,Barcelona,217,['e0376f19-5e29-4794-9243-b757eb2b7c12'],50,,,,,,,,,,,,,,,,,Barcelona,217,00:15:50.573,Pass,,2013/2014
,,,,,,,,,,,,,,,,,0.993588,,,,,,,,,,,,,07e20c6c-8389-4e3f-9475-b6bd32c88fa2,708,,"[23.2, 57.1]",267567,15,,,,,-0.7695265,,Right Foot,,"[32.8, 47.8]",,Ground Pass,,13.366002,,,Alexandre Dimitri Song-Billong,27053.0,,,,,,,1,Regular Play,Marc Bartra Aregall,7068.0,Left Center Back,45,Barcelona,217,['2fe36a23-0626-4bf9-9177-234523609e0b'],53,,,,,,,,,,,,,,,,,Barcelona,217,00:15:53.045,Pass,,2013/2014
,,,,,,,,,,,,,,,,,1.307528,,,,,,,,,,,,,d5aa0ff5-dd9b-4a4b-957a-0b258b966283,711,,"[37.9, 49.9]",267567,15,,,,,1.0133653,,Right Foot,,"[42.7, 57.6]",,Ground Pass,,9.073588,,,Xavier Hernández Creus,20131.0,,,,,,,1,Regular Play,Alexandre Dimitri Song-Billong,27053.0,Center Defensive Midfield,45,Barcelona,217,['5d50ec43-fd39-4c72-9264-379c9004bdce'],56,,,,,,,,,,,,,,,,,Barcelona,217,00:15:56.313,Pass,,2013/2014
,,,,,,,,,,,,,,,,,0.789623,,,,,,,,,,,,,6b4a3764-63c4-479a-9afc-b62ea9232e2b,714,,"[42.7, 57.6]",267567,15,,,,,-1.7341624,,Right Foot,,"[41.2, 48.5]",,Ground Pass,,9.222797,,,Alexandre Dimitri Song-Billong,27053.0,,,,,,,1,Regular Play,Xavier Hernández Creus,20131.0,Left Center Midfield,45,Barcelona,217,['6f99e098-52f0-4e56-bc67-0e040af72740'],57,,,,,,,,,,,,,,,,,Barcelona,217,00:15:57.660,Pass,,2013/2014
,,,,,,,,,,,,,,,,,0.658427,,,,,,,,,,,,,9dc43254-4c6d-4e52-a59a-9ede35ba351b,717,,"[46.3, 51.0]",267567,16,,,,,-0.85586953,,Right Foot,,"[54.2, 41.9]",,Ground Pass,,12.050726,,,Lionel Andrés Messi Cuccittini,5503.0,,,,,,,1,Regular Play,Alexandre Dimitri Song-Billong,27053.0,Center Defensive Midfield,45,Barcelona,217,['1cf22c93-045d-4221-bcf9-dc62c8efbbf9'],0,,,,,,,,,,,,,,,,,Barcelona,217,00:16:00.405,Pass,,2013/2014
,,,,,,,,,,,,,,,,,0.529845,,,,,,,,,,,,,467ed43e-2d70-4035-9947-3599bf5a42d1,720,,"[54.2, 41.9]",267567,16,,,,,2.7004132,,Right Foot,,"[50.6, 43.6]",,Ground Pass,,3.981206,,,Alexandre Dimitri Song-Billong,27053.0,,,,,,,1,Regular Play,Lionel Andrés Messi Cuccittini,5503.0,Center Forward,45,Barcelona,217,['1e663d39-4681-4fff-b37b-4a23d4266613'],1,,,,,,,,,,,,,,,,,Barcelona,217,00:16:01.103,Pass,,2013/2014
,,,,,,,,,,,,,,,,,2.623684,,,,,,,,,,,,,8e007f00-139a-40f3-8880-5073a97cc023,723,,"[52.3, 46.1]",267567,16,,,,,0.7717004,,Right Foot,,"[81.9, 74.9]",,High Pass,,41.298912,,,Daniel Alves da Silva,4324.0,,,,,,,1,Regular Play,Alexandre Dimitri Song-Billong,27053.0,Center Defensive Midfield,45,Barcelona,217,['7998ada9-fe93-49ca-8ab8-5da173da26d1'],2,,,,,,,,,,,,,,,,,Barcelona,217,00:16:02.866,Pass,,2013/2014
,,,,,,,,,,,,,,,,,1.181719,,,,,,,,,,,,,059afe40-3ff1-4615-8dd1-419c83974c4b,729,,"[100.2, 75.1]",267567,16,,,,,-1.3180189,,Right Foot,True,"[107.2, 48.0]",,High Pass,,27.989462,Incomplete,,,,,,,,,Free Kick,1,From Free Kick,Xavier Hernández Creus,20131.0,Left Center Midfield,46,Barcelona,217,['a20918f9-e9ce-40f9-a986-c45e81f5d3d6'],51,,,,,,,,,,,,,,,,,Barcelona,217,00:16:51.142,Pass,,2013/2014
,,,,,,,,,,,,,,,,,1.716039,,,,,,,,,,,,,77bbdb69-05e1-4963-a9d8-f2824f0881a8,739,,"[90.2, 51.0]",267567,16,,,,,-1.3127084,,Left Foot,,"[98.7, 18.8]",,High Pass,,33.303,,,Adriano Correia Claro,22102.0,,,,,,,1,From Free Kick,Lionel Andrés Messi Cuccittini,5503.0,Center Forward,46,Barcelona,217,['79064e3a-f86d-4bc7-9528-9346fe76cae1'],57,,,,,,,,,,,,,,,,,Barcelona,217,00:16:57.338,Pass,,2013/2014
,,,,,,,,,,,,,,,,,1.13761,,,,,,,,,,,,,262a7e44-52a5-47c2-815b-5bdb9047fbd9,745,,"[101.2, 22.6]",267567,17,,,,,1.9490904,,Right Foot,,"[98.1, 30.4]",,Ground Pass,,8.39345,,,Alexandre Dimitri Song-Billong,27053.0,,,,,,,1,From Free Kick,Adriano Correia Claro,22102.0,Left Back,46,Barcelona,217,['ae5794a1-a6b6-47d6-9df9-dd84d10d26d1'],2,,,,,,,,,,,,,,,,,Barcelona,217,00:17:02.449,Pass,,2013/2014
,,,,,,,,,,,,,,,,,0.757789,,,,,,,,,,,,,1bc83d49-fae3-4ed1-adc0-e422eee77d50,748,,"[95.9, 24.3]",267567,17,,,,,1.7102364,,Right Foot,,"[95.1, 30.0]",,Ground Pass,,5.7558665,Incomplete,,Xavier Hernández Creus,20131.0,,,,,,,1,From Free Kick,Alexandre Dimitri Song-Billong,27053.0,Center Defensive Midfield,46,Barcelona,217,"['424bcb3d-f9ff-48dd-a4ff-6da4f2728314', 'a741a080-32ea-405a-9af4-d0ebcabf4846']",5,,,,,,,,,,,,,,,,,Barcelona,217,00:17:05.878,Pass,,2013/2014
,,,,,,,,,,,,,,,,,2.280389,,,,,,,,,,,,,7e83cb33-82ad-4c5a-bea6-0429dad8f7e5,751,,"[74.9, 21.7]",267567,17,,,,,0.8329813,,Left Foot,,"[108.9, 59.1]",,High Pass,,50.544632,,,Alexis Alejandro Sánchez Sánchez,3385.0,,,,,,Recovery,1,From Free Kick,Javier Alejandro Mascherano,5506.0,Right Center Back,46,Barcelona,217,['00192ffa-30c7-4722-af01-134a720a9955'],9,,,,,,,,,,,,,,,,,Barcelona,217,00:17:09.342,Pass,,2013/2014
,,,,,,,,,,,,,,,,,1.0834,,,,,,,,,,,,,f861aed7-1d0c-4264-a384-ce8c385a5b6b,759,,"[110.3, 69.9]",267567,17,,,,,-2.1367111,22509dab-211f-4846-b5b5-d2eb7575185c,Left Foot,,"[100.2, 54.0]",,Ground Pass,,18.836666,,,Daniel Alves da Silva,4324.0,True,,,,,Free Kick,1,From Free Kick,Lionel Andrés Messi Cuccittini,5503.0,Center Forward,47,Barcelona,217,['672422e6-e4ea-4885-899c-4f844dd787b2'],37,,,,,,,,,,,,,,,,,Barcelona,217,00:17:37.248,Pass,,2013/2014
,,,,,,,,,,,,,,,,,1.374705,,,,,,,,,,,,,38727261-452a-45c9-9cfe-66207aacff3e,764,,"[120.0, 80.0]",267567,17,,True,,,-2.8313358,,Right Foot,,"[106.9, 75.8]",,Ground Pass,,13.756817,,,Lionel Andrés Messi Cuccittini,5503.0,,,,,,Corner,1,From Corner,Xavier Hernández Creus,20131.0,Left Center Midfield,48,Barcelona,217,['d580ca9b-19c3-4160-8c6a-1356fe3f454d'],49,,,,,,,,,,,,,,,,,Barcelona,217,00:17:49.684,Pass,,2013/2014
,,,,,,,,,,,,,,,,,1.919718,,,,,,,,,,,,,613ee572-f7f8-4452-90b7-6c4d2dd7f0de,766,,"[106.7, 75.6]",267567,17,,,,,-2.1375256,,Left Foot,,"[83.6, 39.3]",,Low Pass,,43.026737,,,Adriano Correia Claro,22102.0,,,,,,,1,From Corner,Lionel Andrés Messi Cuccittini,5503.0,Center Forward,48,Barcelona,217,['9c22fe9f-8ed1-4534-aa0c-7dcf32d5f98a'],53,,,,,,,,,,,,,,,,,Barcelona,217,00:17:53.499,Pass,,2013/2014
,,,,,,,,,,,,,,,,,1.514276,,,,,,,,,,,,,f16b48de-3930-4afd-b7e8-e29b96f76a33,769,,"[83.8, 39.3]",267567,17,,,,,-1.3022169,,Right Foot,,"[89.8, 17.5]",,Low Pass,,22.610617,,,Andrés Iniesta Luján,5216.0,,,,,,,1,From Corner,Adriano Correia Claro,22102.0,Left Back,48,Barcelona,217,['465b8dfd-37bb-4b0b-9b39-41ca33e2dfeb'],56,,,,,,,,,,,,,,,,,Barcelona,217,00:17:56.636,Pass,,2013/2014
,,,,,,,,,,,,,,,,,2.261642,,,,,,,,,,,,,5cb0cd50-1b90-45a3-9821-78c995366ecb,772,,"[89.8, 17.5]",267567,18,,,,,0.81208587,,Right Foot,True,"[113.5, 42.5]",,High Pass,,34.448368,Pass Offside,,Lionel Andrés Messi Cuccittini,5503.0,,,,,,,1,From Corner,Andrés Iniesta Luján,5216.0,Right Center Midfield,48,Barcelona,217,['bff916db-1847-405d-8aa5-57b64c9ca5b8'],0,,,,,,,,,,,,,,,,,Barcelona,217,00:18:00.319,Pass,,2013/2014
