50_50,bad_behaviour_card,ball_receipt_outcome,ball_recovery_recovery_failure,block_deflection,carry_end_location,clearance_aerial_won,clearance_body_part,clearance_head,clearance_left_foot,clearance_other,clearance_right_foot,counterpress,dribble_nutmeg,dribble_outcome,dribble_overrun,duel_outcome,duel_type,duration,foul_committed_advantage,foul_committed_card,foul_committed_penalty,foul_committed_type,foul_won_advantage,foul_won_defensive,foul_won_penalty,goalkeeper_body_part,goalkeeper_end_location,goalkeeper_outcome,goalkeeper_position,goalkeeper_technique,goalkeeper_type,id,index,interception_outcome,location,match_id,minute,miscontrol_aerial_won,off_camera,out,pass_aerial_won,pass_angle,pass_assisted_shot_id,pass_body_part,pass_cross,pass_cut_back,pass_deflected,pass_end_location,pass_goal_assist,pass_height,pass_inswinging,pass_length,pass_miscommunication,pass_no_touch,pass_outcome,pass_outswinging,pass_recipient,pass_recipient_id,pass_shot_assist,pass_switch,pass_technique,pass_through_ball,pass_type,period,play_pattern,player,player_id,position,possession,possession_team,possession_team_id,related_events,second,shot_aerial_won,shot_body_part,shot_end_location,shot_first_time,shot_freeze_frame,shot_key_pass_id,shot_outcome,shot_statsbomb_xg,shot_technique,shot_type,substitution_outcome,substitution_outcome_id,substitution_replacement,substitution_replacement_id,tactics,team,team_id,timestamp,type,under_pressure,season_name
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,04dabe9e-5fe2-499c-96db-0b081ecd7fd8,3227,,"[68.2, 60.3]",266236,80,,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Goal Kick,Javier Eraso Goñi,6606.0,Center Attacking Midfield,134,Barcelona,217,['9269ab93-a67e-4601-b098-93002c32c866'],13,,,,,,,,,,,,,,,,Athletic Club,215,00:35:13.005,Ball Receipt*,,2015/2016
,,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,bff7bdbb-606f-4e30-9104-4e3b75ef9dfe,3230,,"[73.7, 52.9]",266236,80,,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Goal Kick,Aritz Aduriz Zubeldia,6394.0,Center Forward,134,Barcelona,217,['f161c0a3-7639-4ca7-878e-1d93af494842'],14,,,,,,,,,,,,,,,,Athletic Club,215,00:35:14.874,Ball Receipt*,,2015/2016
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,39703350-21b1-4cbe-b63b-f63ef0521485,3236,,"[51.2, 73.5]",266236,80,,,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Markel Susaeta Laskurain,6390.0,Right Wing,135,Athletic Club,215,['d9eb075f-63a1-484c-8b34-65d3778a3ebc'],20,,,,,,,,,,,,,,,,Athletic Club,215,00:35:20.511,Ball Receipt*,,2015/2016
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,238b331b-e667-4f7c-b096-8d2b1db16f56,3241,,"[48.5, 75.4]",266236,80,,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Beñat Etxebarria Urkiaga,6396.0,Left Center Midfield,136,Athletic Club,215,['dc406b00-ab21-4178-91e1-4696037b1c5c'],38,,,,,,,,,,,,,,,,Athletic Club,215,00:35:38.473,Ball Receipt*,,2015/2016
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,a0395bde-dfe6-4c23-ad00-6db8786ee01b,3244,,"[57.1, 77.3]",266236,80,,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Eneko Bóveda Altube,6386.0,Right Back,136,Athletic Club,215,"['c32af57f-5181-4935-982d-700a31235691', 'd144c7ff-f4cf-4f8b-8058-baae53b0842d']",38,,,,,,,,,,,,,,,,Athletic Club,215,00:35:38.980,Ball Receipt*,True,2015/2016
,,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ba52cd37-6c8d-4a08-b6df-383645c4f0b7,3247,,"[53.5, 75.6]",266236,80,,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Beñat Etxebarria Urkiaga,6396.0,Left Center Midfield,136,Athletic Club,215,['fc3a44e7-e570-4018-bf86-6602eef269a2'],39,,,,,,,,,,,,,,,,Athletic Club,215,00:35:39.327,Ball Receipt*,,2015/2016
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8c6bc196-ef7b-434c-8fab-9c69f9e4e7ac,3251,,"[33.5, 4.3]",266236,80,,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Jordi Alba Ramos,5211.0,Left Back,137,Athletic Club,215,['91cb3125-688e-4936-977f-80ec46d3b6dc'],48,,,,,,,,,,,,,,,,Barcelona,217,00:35:48.883,Ball Receipt*,,2015/2016
,,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,703e02b6-6150-4389-8084-863b9ab1c25d,3253,,"[88.2, 10.2]",266236,80,,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Luis Alberto Suárez Díaz,5246.0,Center Forward,137,Athletic Club,215,['1a8773a2-5e31-414c-9d99-e4ecc576dc18'],52,,,,,,,,,,,,,,,,Barcelona,217,00:35:52.966,Ball Receipt*,,2015/2016
,,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,95be76bd-81b4-44b7-a982-dcd705a2a74e,3259,,"[82.0, 10.2]",266236,80,,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Rafael Alcântara do Nascimento,6998.0,Left Wing,137,Athletic Club,215,['7b91d697-67a4-4bdd-b89b-35ccda76e1aa'],59,,,,,,,,,,,,,,,,Barcelona,217,00:35:59.035,Ball Receipt*,,2015/2016
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,160d6d58-881d-461e-aa09-c47b777c1666,3261,,"[42.7, 75.6]",266236,81,,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Eneko Bóveda Altube,6386.0,Right Back,137,Athletic Club,215,['f2a2bdcb-6715-4d4e-894f-7866d018e31c'],0,,,,,,,,,,,,,,,,Athletic Club,215,00:36:00.040,Ball Receipt*,,2015/2016
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0dafe221-da17-49e6-83a6-0247116fa9d6,3265,,"[11.5, 33.4]",266236,81,,,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Claudio Andrés Bravo Muñoz,4691.0,Goalkeeper,138,Barcelona,217,['6e229b64-21ee-406e-8a21-70cdcc5538ae'],8,,,,,,,,,,,,,,,,Barcelona,217,00:36:08.636,Ball Receipt*,,2015/2016
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6b339df4-e977-4982-91fc-fbaeedc35168,3268,,"[23.5, 60.1]",266236,81,,,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Marc Bartra Aregall,7068.0,Right Center Back,138,Barcelona,217,['29105c49-703b-4a21-9b7a-146e2db4ccb6'],11,,,,,,,,,,,,,,,,Barcelona,217,00:36:11.237,Ball Receipt*,,2015/2016
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,371eaa9f-5863-4407-8436-6b43e9f973c2,3273,,"[51.5, 58.8]",266236,81,,,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Ivan Rakitić,5470.0,Right Center Midfield,138,Barcelona,217,"['989ac7cd-83e6-4414-98ef-071870a9ce0e', 'a822f3c3-2a6d-4f94-a4ab-db584c2a4b1e']",13,,,,,,,,,,,,,,,,Barcelona,217,00:36:13.833,Ball Receipt*,True,2015/2016
,,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,47dc6f6d-90cb-4ce1-878a-e85fd1a2a632,3275,,"[58.3, 74.7]",266236,81,,,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Sergi Roberto Carnicer,6379.0,Right Back,138,Barcelona,217,['f5cae06b-b2c1-4be0-819a-1058fe2a59a4'],15,,,,,,,,,,,,,,,,Barcelona,217,00:36:15.279,Ball Receipt*,,2015/2016
,,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7374f684-c8f9-4b28-8d76-2655a00b928b,3279,,"[68.6, 3.5]",266236,81,,,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Ibai Gómez Pérez,6617.0,Left Wing,138,Barcelona,217,['927f99df-971e-44de-9604-8540cd6cd09a'],17,,,,,,,,,,,,,,,,Athletic Club,215,00:36:17.807,Ball Receipt*,,2015/2016
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,b120b6b2-cb3b-4887-9cb6-e9aa60e8316a,3282,,"[76.3, 67.3]",266236,82,,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Luis Alberto Suárez Díaz,5246.0,Center Forward,139,Barcelona,217,['8b756902-f2a0-4e2e-998e-86b0ca2b9361'],6,,,,,,,,,,,,,,,,Barcelona,217,00:37:06.221,Ball Receipt*,,2015/2016
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,b62ef28f-c663-4473-8e4e-447c621fbff2,3284,,"[58.7, 74.9]",266236,82,,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Sergi Roberto Carnicer,6379.0,Right Back,139,Barcelona,217,['11bb5471-5863-45a7-8bb7-43b3af293056'],7,,,,,,,,,,,,,,,,Barcelona,217,00:37:07.808,Ball Receipt*,,2015/2016
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9fe44832-d119-40b4-8e47-be91bb36b1ad,3287,,"[75.5, 75.3]",266236,82,,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Luis Alberto Suárez Díaz,5246.0,Center Forward,139,Barcelona,217,"['9c8af430-c095-4835-8415-2aca26600855', 'f5d53e44-de01-446a-9f5b-7e4be79864a6']",9,,,,,,,,,,,,,,,,Barcelona,217,00:37:09.916,Ball Receipt*,True,2015/2016
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,00556d2f-b3fa-4525-a786-248c4606526d,3291,,"[21.7, 6.7]",266236,82,,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Aymeric Laporte,4353.0,Left Center Back,140,Athletic Club,215,['7d5933a7-ac66-4b42-b3b1-bcfbd46e268a'],16,,,,,,,,,,,,,,,,Athletic Club,215,00:37:16.031,Ball Receipt*,,2015/2016
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3e7f521d-47ce-41ba-9916-71ada6bc79b7,3297,,"[78.0, 66.6]",266236,82,,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Lionel Andrés Messi Cuccittini,5503.0,Right Wing,141,Barcelona,217,"['32483c34-05b9-4b17-816a-f51e7a57604f', 'b1c9630e-1f8d-4ad2-b2eb-d78d1ebc9caf']",27,,,,,,,,,,,,,,,,Barcelona,217,00:37:27.836,Ball Receipt*,True,2015/2016
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,cee00230-1137-49a8-82de-2b862bd2f110,3301,,"[68.7, 74.9]",266236,82,,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Sergi Roberto Carnicer,6379.0,Right Back,141,Barcelona,217,"['4d727c62-c432-4424-bcb7-90c933608579', '842a0946-973e-4663-88f6-42a73cd1d7f9']",30,,,,,,,,,,,,,,,,Barcelona,217,00:37:30.215,Ball Receipt*,True,2015/2016
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,bc442d56-6d82-4832-8817-559bfcc4abbd,3303,,"[63.0, 72.6]",266236,82,,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Javier Alejandro Mascherano,5506.0,Center Defensive Midfield,141,Barcelona,217,['6d095e25-ec9f-4749-9ffa-0e5fa3b30eda'],31,,,,,,,,,,,,,,,,Barcelona,217,00:37:31.598,Ball Receipt*,,2015/2016
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,c930f7e8-7aeb-43f1-869c-5cf166ae51e8,3307,,"[65.3, 67.5]",266236,82,,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Ivan Rakitić,5470.0,Right Center Midfield,141,Barcelona,217,['090ce02b-4caa-49b6-bd74-b9c5500153df'],34,,,,,,,,,,,,,,,,Barcelona,217,00:37:34.052,Ball Receipt*,,2015/2016
,,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,85c3090a-625d-4ac7-86c4-7d144c94eeb5,3310,,"[78.2, 64.1]",266236,82,,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Luis Alberto Suárez Díaz,5246.0,Center Forward,141,Barcelona,217,['332f76cd-8112-4bba-ba2a-5793f10fb928'],34,,,,,,,,,,,,,,,,Barcelona,217,00:37:34.727,Ball Receipt*,,2015/2016
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,f6f8f75e-02df-4f04-aae8-d3874d646dd6,3312,,"[50.6, 12.4]",266236,82,,,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Javier Eraso Goñi,6606.0,Center Attacking Midfield,142,Athletic Club,215,['cfda0797-45ad-495b-8881-d94e38aa1508'],35,,,,,,,,,,,,,,,,Athletic Club,215,00:37:35.547,Ball Receipt*,,2015/2016
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1cad1021-8967-4d43-9730-bf5263a6f063,3315,,"[42.5, 10.3]",266236,82,,,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Óscar de Marcos Arana,6649.0,Left Back,142,Athletic Club,215,['2b29bab2-e7eb-42d2-83b9-81ab4c24b387'],36,,,,,,,,,,,,,,,,Athletic Club,215,00:37:36.254,Ball Receipt*,,2015/2016
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4d873ad4-2896-4aa6-8951-6d02cc53cd4c,3318,,"[48.9, 19.2]",266236,82,,,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Javier Eraso Goñi,6606.0,Center Attacking Midfield,142,Athletic Club,215,['884c0eda-1629-452b-a7b3-21b40b202595'],37,,,,,,,,,,,,,,,,Athletic Club,215,00:37:37.007,Ball Receipt*,,2015/2016
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6d5436e0-3ef7-4609-9ea7-f3b8ee540e6d,3322,,"[47.4, 48.0]",266236,82,,,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Eneko Bóveda Altube,6386.0,Right Back,142,Athletic Club,215,['6fed3a5e-d83f-4c4b-b5ac-cccb8d3bc6d8'],40,,,,,,,,,,,,,,,,Athletic Club,215,00:37:40.393,Ball Receipt*,,2015/2016
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,eb64236f-ee9d-4fa5-9614-92df718e6497,3325,,"[64.3, 32.6]",266236,82,,,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Ibai Gómez Pérez,6617.0,Left Wing,142,Athletic Club,215,['18b31e4e-9faa-4ed2-b381-3b1bbe4181b8'],43,,,,,,,,,,,,,,,,Athletic Club,215,00:37:43.108,Ball Receipt*,,2015/2016
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,24cce5e7-8522-41fa-8d74-7e652802fe29,3328,,"[63.7, 54.4]",266236,82,,,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Beñat Etxebarria Urkiaga,6396.0,Left Center Midfield,142,Athletic Club,215,['8892e101-31f0-4264-b384-6ecb101cba4c'],45,,,,,,,,,,,,,,,,Athletic Club,215,00:37:45.144,Ball Receipt*,,2015/2016
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1ecba904-6a34-4faf-9ae2-82d1a43f4b0d,3337,,"[70.7, 10.3]",266236,83,,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Beñat Etxebarria Urkiaga,6396.0,Left Center Midfield,143,Athletic Club,215,['bf0a70f4-5e2c-4b7b-b226-3a4d58b4ca5e'],23,,,,,,,,,,,,,,,,Athletic Club,215,00:38:23.544,Ball Receipt*,,2015/2016
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4db6dbc1-a946-476c-8195-67984509c56c,3340,,"[39.9, 69.2]",266236,83,,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Javier Alejandro Mascherano,5506.0,Center Defensive Midfield,144,Barcelona,217,['c395c1d7-2fe9-46c5-b272-0ce4d0a4a7f5'],26,,,,,,,,,,,,,,,,Barcelona,217,00:38:26.825,Ball Receipt*,,2015/2016
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7493c6d3-d330-4c88-976f-508bab9c85b0,3343,,"[44.0, 33.2]",266236,83,,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Counter,Beñat Etxebarria Urkiaga,6396.0,Left Center Midfield,145,Athletic Club,215,['10fd2c3d-fb9b-4741-b36c-67af9e35ab67'],32,,,,,,,,,,,,,,,,Athletic Club,215,00:38:32.371,Ball Receipt*,,2015/2016
,,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,71f6378f-84a2-4812-a5e2-45b11b28a94a,3346,,"[62.2, 73.0]",266236,83,,,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Eneko Bóveda Altube,6386.0,Right Back,145,Athletic Club,215,['592413f6-4573-489a-bd91-a0e8f3323cfd'],36,,,,,,,,,,,,,,,,Athletic Club,215,00:38:36.117,Ball Receipt*,,2015/2016
,,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,05eca1bc-c808-47aa-9213-d94affffc4b8,3350,,"[70.2, 4.9]",266236,84,,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Luis Alberto Suárez Díaz,5246.0,Center Forward,146,Barcelona,217,['2f06d262-c9ca-45d6-9020-07579ee36e05'],2,,,,,,,,,,,,,,,,Barcelona,217,00:39:02.128,Ball Receipt*,,2015/2016
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,82532a52-d385-4fba-b243-819312ed1eb2,3353,,"[62.9, 13.0]",266236,84,,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Andrés Iniesta Luján,5216.0,Left Center Midfield,147,Barcelona,217,['8e1e4872-bcda-4286-9fbd-65cc9812258a'],14,,,,,,,,,,,,,,,,Barcelona,217,00:39:14.474,Ball Receipt*,,2015/2016
,,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0ee34b66-2045-4481-b61b-eeb7298384f1,3356,,"[90.5, 4.7]",266236,84,,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Luis Alberto Suárez Díaz,5246.0,Center Forward,147,Barcelona,217,['b418bc91-257a-4c82-8b5d-95828dcd2ea2'],16,,,,,,,,,,,,,,,,Barcelona,217,00:39:16.114,Ball Receipt*,,2015/2016
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,019893ad-a8f4-464c-be27-c002b2561316,3358,,"[48.7, 74.5]",266236,84,,,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Markel Susaeta Laskurain,6390.0,Right Wing,148,Athletic Club,215,['a81ee5fa-250e-4139-91b4-80d32881c4e9'],17,,,,,,,,,,,,,,,,Athletic Club,215,00:39:17.238,Ball Receipt*,,2015/2016
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,63ddd920-1f10-4e33-a8f1-667bffc22e82,3360,,"[55.2, 68.2]",266236,84,,,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Javier Eraso Goñi,6606.0,Center Attacking Midfield,148,Athletic Club,215,['93153518-14a9-4705-ae75-46be475f0f75'],18,,,,,,,,,,,,,,,,Athletic Club,215,00:39:18.596,Ball Receipt*,,2015/2016
,,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,51d60bf2-d5bb-4755-825c-54d799265f3c,3362,,"[57.1, 54.2]",266236,84,,,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Beñat Etxebarria Urkiaga,6396.0,Left Center Midfield,148,Athletic Club,215,['949fb7af-2629-4cbf-8797-5aacf9826bc8'],19,,,,,,,,,,,,,,,,Athletic Club,215,00:39:19.660,Ball Receipt*,,2015/2016
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,f78a15e8-7585-4f02-ae84-ab5dedad45d2,3365,,"[66.7, 48.0]",266236,84,,,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Ibai Gómez Pérez,6617.0,Left Wing,148,Athletic Club,215,['3c015534-bd61-4ffa-8048-4cde01b4db97'],21,,,,,,,,,,,,,,,,Athletic Club,215,00:39:21.395,Ball Receipt*,,2015/2016
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8e03ab15-dde5-455d-94b8-aefa771386a0,3368,,"[92.5, 67.5]",266236,84,,,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Markel Susaeta Laskurain,6390.0,Right Wing,148,Athletic Club,215,['c3c63243-6760-45fc-a64c-0e3053f7b72b'],24,,,,,,,,,,,,,,,,Athletic Club,215,00:39:24.740,Ball Receipt*,,2015/2016
,,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0200a0d7-65b1-470b-8454-77ad428d84e2,3373,,"[81.3, 74.9]",266236,84,,,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Eneko Bóveda Altube,6386.0,Right Back,148,Athletic Club,215,['d1bab1eb-2643-4945-9e7d-7eada9808cc7'],32,,,,,,,,,,,,,,,,Athletic Club,215,00:39:32.157,Ball Receipt*,,2015/2016
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,bc426070-b786-4cdc-b153-584c749bd63f,3376,,"[49.4, 24.7]",266236,84,,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Counter,Lionel Andrés Messi Cuccittini,5503.0,Right Wing,149,Barcelona,217,"['0062ce83-a235-49ae-beb9-73628b3553a3', '14c2a1eb-06f6-4463-942d-d2a96f1afe42']",35,,,,,,,,,,,,,,,,Barcelona,217,00:39:35.859,Ball Receipt*,True,2015/2016
,,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ef0f8304-a98d-407b-b94f-9a325917ddc0,3382,,"[86.1, 24.4]",266236,84,,,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Luis Alberto Suárez Díaz,5246.0,Center Forward,149,Barcelona,217,['c048b8a8-3cb5-447a-be65-fd7bd270dc9b'],39,,,,,,,,,,,,,,,,Barcelona,217,00:39:39.093,Ball Receipt*,,2015/2016
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,f014f74f-a1c6-45bb-9639-6b68df6f3924,3384,,"[92.8, 21.3]",266236,85,,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Free Kick,Aritz Aduriz Zubeldia,6394.0,Center Forward,150,Athletic Club,215,['e9f3129e-4fab-42a9-b6ab-2e2ced24c908'],5,,,,,,,,,,,,,,,,Athletic Club,215,00:40:05.938,Ball Receipt*,,2015/2016
,,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,801f7fd6-f8dd-4f05-8409-d0bdf66a2d2a,3387,,"[96.8, 34.7]",266236,85,,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Free Kick,Javier Eraso Goñi,6606.0,Center Attacking Midfield,150,Athletic Club,215,['026f94b6-34dd-402c-ad8c-5e03c0b56977'],8,,,,,,,,,,,,,,,,Athletic Club,215,00:40:08.081,Ball Receipt*,,2015/2016
,,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2e6464c6-aa78-4e8b-a1c4-12ecebabe767,3389,,"[74.8, 38.7]",266236,85,,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Free Kick,Luis Alberto Suárez Díaz,5246.0,Center Forward,150,Athletic Club,215,['ccd54b1d-2735-4349-87a5-87c3b9564050'],11,,,,,,,,,,,,,,,,Barcelona,217,00:40:11.387,Ball Receipt*,,2015/2016
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,38f7311a-c323-43a8-94ec-ba0474733ea4,3391,,"[64.6, 40.2]",266236,85,,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Free Kick,Beñat Etxebarria Urkiaga,6396.0,Left Center Midfield,150,Athletic Club,215,['2839d306-7bca-44b1-86de-c2bdda9c94c1'],12,,,,,,,,,,,,,,,,Athletic Club,215,00:40:12.709,Ball Receipt*,,2015/2016
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8ca595b0-2516-4938-8986-a522dfe472e4,3407,,"[72.5, 41.8]",266236,85,,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Free Kick,Lionel Andrés Messi Cuccittini,5503.0,Right Wing,150,Athletic Club,215,"['b39fc756-336a-484a-8ce6-2d04f20651a7', 'cd8b8d15-e3bc-4b07-820b-c599529d7bb6']",21,,,,,,,,,,,,,,,,Barcelona,217,00:40:21.589,Ball Receipt*,True,2015/2016
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,a4db8936-9a8f-44e9-a403-07aa419bdc20,3414,,"[49.7, 27.9]",266236,85,,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Free Kick,Óscar de Marcos Arana,6649.0,Left Back,150,Athletic Club,215,['fd69b97b-eec5-4fa8-a754-3c2fc71a40b4'],23,,,,,,,,,,,,,,,,Athletic Club,215,00:40:23.976,Ball Receipt*,,2015/2016
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1effb0ab-039f-4828-8039-a4304103f8f8,3417,,"[44.6, 38.3]",266236,85,,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Free Kick,Carlos Gurpegi Nausia,26087.0,Right Center Back,150,Athletic Club,215,['517f981b-f158-428e-88b0-b9fc7492ac07'],27,,,,,,,,,,,,,,,,Athletic Club,215,00:40:27.031,Ball Receipt*,,2015/2016
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4640e3fa-bb8a-4733-bd0d-94e686eb93c9,3420,,"[56.7, 7.3]",266236,85,,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Free Kick,Gorka Elustondo Urkola,12191.0,Right Center Midfield,150,Athletic Club,215,['c94ae689-2089-4e6d-bb6a-984baf117c11'],28,,,,,,,,,,,,,,,,Athletic Club,215,00:40:28.945,Ball Receipt*,,2015/2016
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,c4921cc7-9dfa-427a-b9f5-46d316e458a2,3424,,"[43.8, 13.9]",266236,85,,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Free Kick,Aymeric Laporte,4353.0,Left Center Back,150,Athletic Club,215,['da8ef188-ae36-43a7-b94c-6720d34cd257'],32,,,,,,,,,,,,,,,,Athletic Club,215,00:40:32.764,Ball Receipt*,,2015/2016
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,27bf051c-b1de-4d66-aa23-547b21dfc09f,3427,,"[69.2, 4.2]",266236,85,,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Free Kick,Óscar de Marcos Arana,6649.0,Left Back,150,Athletic Club,215,['46efc126-914a-4627-b284-3b830f09e86a'],37,,,,,,,,,,,,,,,,Athletic Club,215,00:40:37.611,Ball Receipt*,,2015/2016
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,c04f7efa-9996-4fb0-879e-39b7f356a609,3434,,"[50.2, 9.2]",266236,85,,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Aymeric Laporte,4353.0,Left Center Back,151,Athletic Club,215,['68743ad6-2d92-482a-b781-c1f14bbba87f'],53,,,,,,,,,,,,,,,,Athletic Club,215,00:40:53.489,Ball Receipt*,,2015/2016
