50_50,bad_behaviour_card,ball_receipt_outcome,ball_recovery_recovery_failure,block_deflection,carry_end_location,clearance_aerial_won,clearance_body_part,clearance_head,clearance_left_foot,clearance_other,clearance_right_foot,counterpress,dribble_outcome,dribble_overrun,duel_outcome,duel_type,duration,foul_committed_advantage,foul_committed_card,foul_committed_type,foul_won_advantage,foul_won_defensive,goalkeeper_body_part,goalkeeper_end_location,goalkeeper_outcome,goalkeeper_position,goalkeeper_technique,goalkeeper_type,id,index,interception_outcome,location,match_id,minute,off_camera,out,pass_aerial_won,pass_angle,pass_assisted_shot_id,pass_body_part,pass_cross,pass_cut_back,pass_deflected,pass_end_location,pass_goal_assist,pass_height,pass_inswinging,pass_length,pass_no_touch,pass_outcome,pass_outswinging,pass_recipient,pass_recipient_id,pass_shot_assist,pass_switch,pass_technique,pass_through_ball,pass_type,period,play_pattern,player,player_id,position,possession,possession_team,possession_team_id,related_events,second,shot_aerial_won,shot_body_part,shot_end_location,shot_first_time,shot_freeze_frame,shot_key_pass_id,shot_open_goal,shot_outcome,shot_statsbomb_xg,shot_technique,shot_type,substitution_outcome,substitution_outcome_id,substitution_replacement,substitution_replacement_id,tactics,team,team_id,timestamp,type,under_pressure,season_name
,,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,1076c211-3b54-42b7-bfdc-1b408e438594,3051,,"[52.2, 49.7]",267506,87,,,,,,,,,,,,,,,,,,,,,,,,,2,From Kick Off,Rubén Salvador Pérez Del Mármol,6599.0,Left Defensive Midfield,153,Granada,1049,['b1d17f8a-15cf-48a0-8957-29616f467c70'],22,,,,,,,,,,,,,,,,,Granada,1049,00:42:22.564,Ball Receipt*,,2015/2016
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6cb4e994-a7f6-4ecd-8caa-ef2457876fed,3055,,"[65.1, 9.3]",267506,87,,,,,,,,,,,,,,,,,,,,,,,,,2,From Counter,Neymar da Silva Santos Junior,4320.0,Left Wing,154,Barcelona,217,['c0a7b592-dbdc-4750-a101-4b8143408473'],24,,,,,,,,,,,,,,,,,Barcelona,217,00:42:24.976,Ball Receipt*,,2015/2016
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,31e83001-671b-44d8-8331-0756eef1cabe,3064,,"[116.8, 34.4]",267506,87,,,,,,,,,,,,,,,,,,,,,,,,,2,From Counter,Lionel Andrés Messi Cuccittini,5503.0,Right Wing,154,Barcelona,217,"['705deb8f-30e3-48be-b15a-8277c30a2950', 'fb5d4ff8-efa6-4704-b8a4-815c48c50a46']",34,,,,,,,,,,,,,,,,,Barcelona,217,00:42:34.303,Ball Receipt*,True,2015/2016
,,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,641f3111-fc9b-4c4e-b2aa-55fb624ff6ed,3080,,"[51.4, 73.7]",267506,87,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Adalberto Peñaranda Maestre,6847.0,Right Wing,154,Barcelona,217,['61899998-d211-468c-b09c-a09f6cd35e9c'],52,,,,,,,,,,,,,,,,,Granada,1049,00:42:52.418,Ball Receipt*,,2015/2016
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,c6d15a3e-e390-414c-a1ca-52c26298bb88,3082,,"[72.1, 6.2]",267506,88,,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Andrés Iniesta Luján,5216.0,Left Center Midfield,155,Barcelona,217,['28c14e94-c104-4a53-998c-7677103ff3b8'],1,,,,,,,,,,,,,,,,,Barcelona,217,00:43:01.843,Ball Receipt*,,2015/2016
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0f656341-168c-48d5-aae0-edd2b435f348,3085,,"[73.6, 2.2]",267506,88,,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Jordi Alba Ramos,5211.0,Left Back,155,Barcelona,217,['091b626c-1513-4395-ae88-939a926e673e'],2,,,,,,,,,,,,,,,,,Barcelona,217,00:43:02.569,Ball Receipt*,,2015/2016
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4951ea4e-fa9b-4923-a464-ec76b175ff66,3088,,"[72.7, 8.1]",267506,88,,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Andrés Iniesta Luján,5216.0,Left Center Midfield,155,Barcelona,217,['9f2f8282-ef6a-44c1-a1ba-264dbb538a2d'],3,,,,,,,,,,,,,,,,,Barcelona,217,00:43:03.647,Ball Receipt*,,2015/2016
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,418f16ee-0e30-43ec-84e6-c308256e40aa,3091,,"[48.3, 48.0]",267506,88,,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Gerard Piqué Bernabéu,5213.0,Right Center Back,155,Barcelona,217,['f6b348da-d55d-40a5-b872-6abb8b7b1cee'],7,,,,,,,,,,,,,,,,,Barcelona,217,00:43:07.332,Ball Receipt*,,2015/2016
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4fcc6bc5-30ef-40c4-9b26-763db4ea1876,3094,,"[53.6, 38.3]",267506,88,,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Sergi Roberto Carnicer,6379.0,Center Defensive Midfield,155,Barcelona,217,['61392110-2c51-4f97-a823-dce43e1a269a'],12,,,,,,,,,,,,,,,,,Barcelona,217,00:43:12.229,Ball Receipt*,,2015/2016
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10ec351f-e2a9-43f5-b9c4-b5d53aefa8bd,3097,,"[62.4, 32.3]",267506,88,,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Andrés Iniesta Luján,5216.0,Left Center Midfield,155,Barcelona,217,['b5043c2b-de57-463f-b76e-f471c55dbaeb'],15,,,,,,,,,,,,,,,,,Barcelona,217,00:43:15.038,Ball Receipt*,,2015/2016
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5f276ad2-5a15-4619-aff3-af9b9a5789a1,3100,,"[79.9, 77.4]",267506,88,,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Daniel Alves da Silva,4324.0,Right Back,155,Barcelona,217,['ba7625da-1c82-41e3-bda9-e957335df0e3'],19,,,,,,,,,,,,,,,,,Barcelona,217,00:43:19.634,Ball Receipt*,,2015/2016
,,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,30d6f9ab-8a60-4dea-9b00-574d18c1e874,3103,,"[90.2, 55.2]",267506,88,,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Luis Alberto Suárez Díaz,5246.0,Center Forward,155,Barcelona,217,['bddb7f39-ad09-4fae-b7eb-eff71ad12436'],21,,,,,,,,,,,,,,,,,Barcelona,217,00:43:21.787,Ball Receipt*,,2015/2016
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,212b060c-d1f8-4940-b78c-30b385e32997,3107,,"[33.9, 7.7]",267506,88,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,David Rodríguez Lombán,6702.0,Left Back,156,Granada,1049,['750dc9de-c88e-4acc-9b51-e78843dfd4db'],24,,,,,,,,,,,,,,,,,Granada,1049,00:43:24.152,Ball Receipt*,,2015/2016
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,affe0145-9fc6-4622-abac-6277b26dc2c3,3109,,"[41.3, 17.6]",267506,88,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Rubén Salvador Pérez Del Mármol,6599.0,Left Defensive Midfield,156,Granada,1049,['022c0650-727c-47bd-8371-fd48fec3c0d8'],25,,,,,,,,,,,,,,,,,Granada,1049,00:43:25.335,Ball Receipt*,,2015/2016
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,53e46436-5348-4e86-b0ae-bf2a89ab407d,3112,,"[45.1, 36.9]",267506,88,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Francisco Manuel Rico Castro,25707.0,Center Attacking Midfield,156,Granada,1049,['17eb73ff-bbf2-443a-af34-6182ee56f8d0'],27,,,,,,,,,,,,,,,,,Granada,1049,00:43:27.650,Ball Receipt*,,2015/2016
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,e9524673-6171-43b8-8c45-40443df8c194,3115,,"[44.2, 26.4]",267506,88,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Rubén Salvador Pérez Del Mármol,6599.0,Left Defensive Midfield,156,Granada,1049,['e1ed59f2-3ff3-4a4f-9437-173c3beed648'],29,,,,,,,,,,,,,,,,,Granada,1049,00:43:29.194,Ball Receipt*,,2015/2016
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,53c3f4f2-ac99-461e-a0f0-11677ec4a7f8,3118,,"[53.1, 40.5]",267506,88,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Abdoulaye Doucouré,3292.0,Right Defensive Midfield,156,Granada,1049,['e85a1634-e0da-44d7-be02-ad495bce295e'],30,,,,,,,,,,,,,,,,,Granada,1049,00:43:30.976,Ball Receipt*,,2015/2016
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ce88de4b-b5a2-4146-b078-f1f34b51a71d,3121,,"[48.0, 36.1]",267506,88,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Francisco Manuel Rico Castro,25707.0,Center Attacking Midfield,156,Granada,1049,['45d1e571-09c3-4cae-b6b5-fb65c9922c5d'],32,,,,,,,,,,,,,,,,,Granada,1049,00:43:32.158,Ball Receipt*,,2015/2016
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,f8061c73-8f92-47af-9055-bf1dd89d67ee,3124,,"[57.3, 34.2]",267506,88,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Rubén Salvador Pérez Del Mármol,6599.0,Left Defensive Midfield,156,Granada,1049,['26a545d0-36d1-40ca-a562-a6f7cf48079f'],33,,,,,,,,,,,,,,,,,Granada,1049,00:43:33.466,Ball Receipt*,,2015/2016
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,108cbe78-c7e7-488c-87ef-58962a82b7b5,3126,,"[44.7, 31.0]",267506,88,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Francisco Manuel Rico Castro,25707.0,Center Attacking Midfield,156,Granada,1049,['1d8c06c6-7eef-4ea5-ad81-37db3022eae6'],34,,,,,,,,,,,,,,,,,Granada,1049,00:43:34.497,Ball Receipt*,,2015/2016
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,27b23f14-5d3a-423c-aaa2-6a9cd38d5c85,3129,,"[52.2, 39.2]",267506,88,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Abdoulaye Doucouré,3292.0,Right Defensive Midfield,156,Granada,1049,['604cacaf-c63e-4922-ae61-76c3f4f395a4'],35,,,,,,,,,,,,,,,,,Granada,1049,00:43:35.302,Ball Receipt*,,2015/2016
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1d263eab-598b-4112-a569-8bea32d9138e,3132,,"[46.1, 33.3]",267506,88,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Francisco Manuel Rico Castro,25707.0,Center Attacking Midfield,156,Granada,1049,['b8bb5c93-fb5f-4813-914f-967a217a5b01'],36,,,,,,,,,,,,,,,,,Granada,1049,00:43:36.393,Ball Receipt*,,2015/2016
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,230dbf8d-25a7-4569-94d3-ed5706f371be,3135,,"[69.0, 3.9]",267506,88,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Juan Isaac Cuenca López,26776.0,Left Wing,156,Granada,1049,['98a9786b-e86b-48e7-b37d-20f9eba50bae'],38,,,,,,,,,,,,,,,,,Granada,1049,00:43:38.991,Ball Receipt*,,2015/2016
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9ad1c0b6-813d-430a-852a-568f33e7e09c,3138,,"[74.3, 11.1]",267506,88,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Rubén Salvador Pérez Del Mármol,6599.0,Left Defensive Midfield,156,Granada,1049,['bf3e1489-c747-4f7a-9ada-83831e92c79d'],46,,,,,,,,,,,,,,,,,Granada,1049,00:43:46.241,Ball Receipt*,,2015/2016
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,a6d08835-2039-4a91-8e92-3c3b2dc1d195,3141,,"[73.9, 22.2]",267506,88,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Abdoulaye Doucouré,3292.0,Right Defensive Midfield,156,Granada,1049,['aa5f2d47-d894-4b0c-86b9-71d1f740963f'],48,,,,,,,,,,,,,,,,,Granada,1049,00:43:48.376,Ball Receipt*,,2015/2016
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4e54da51-4cdc-42d2-ac82-9c5f1fada061,3144,,"[73.9, 17.2]",267506,88,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Rubén Salvador Pérez Del Mármol,6599.0,Left Defensive Midfield,156,Granada,1049,['c706685c-8b7b-4ed7-915b-8990af746e4e'],49,,,,,,,,,,,,,,,,,Granada,1049,00:43:49.977,Ball Receipt*,,2015/2016
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,58825c76-f8e1-4ce0-87d5-33b88dc436ae,3146,,"[71.3, 32.9]",267506,88,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Francisco Manuel Rico Castro,25707.0,Center Attacking Midfield,156,Granada,1049,['8b3ec59a-073a-4c39-ab10-2db2f2eb9bad'],51,,,,,,,,,,,,,,,,,Granada,1049,00:43:51.003,Ball Receipt*,,2015/2016
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,e09a6e92-3b7f-472e-a804-3e9505931da8,3151,,"[84.0, 68.9]",267506,88,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Adalberto Peñaranda Maestre,6847.0,Right Wing,156,Granada,1049,"['5233554d-047d-4ae5-b6f4-e08b9c102fe8', 'e924e1e0-3bf0-4484-a69b-54ca296eebc7']",54,,,,,,,,,,,,,,,,,Granada,1049,00:43:54.934,Ball Receipt*,True,2015/2016
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,998a88fe-e3c9-4b51-bdb0-55decbe5b96a,3161,,"[115.3, 34.4]",267506,89,,,,,,,,,,,,,,,,,,,,,,,,,2,From Free Kick,David Barral Torres,26248.0,Center Forward,157,Granada,1049,['75394f65-1330-4742-8029-8c2c34464b12'],39,,,,,,,,,,,,,,,,,Granada,1049,00:44:39.205,Ball Receipt*,,2015/2016
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6472ae5a-0bcc-46e2-83f2-0c3d7422f56a,3167,,"[39.9, 36.5]",267506,89,,,,,,,,,,,,,,,,,,,,,,,,,2,From Free Kick,Luis Alberto Suárez Díaz,5246.0,Center Forward,157,Granada,1049,['fa00d618-2111-4c27-97ad-9b0b0eddfee2'],44,,,,,,,,,,,,,,,,,Barcelona,217,00:44:44.255,Ball Receipt*,,2015/2016
,,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,3f6031bb-01d8-4bb1-bab4-9b3bca57b179,3170,,"[76.7, 56.2]",267506,89,,,,,,,,,,,,,,,,,,,,,,,,,2,From Free Kick,Lionel Andrés Messi Cuccittini,5503.0,Right Wing,157,Granada,1049,['8be7a900-6431-4db2-9fb8-8b178de27354'],48,,,,,,,,,,,,,,,,,Barcelona,217,00:44:48.325,Ball Receipt*,,2015/2016
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,30dc06a1-d1d4-432d-8d1e-66e66cf5bd27,3172,,"[8.3, 38.4]",267506,89,,,,,,,,,,,,,,,,,,,,,,,,,2,From Free Kick,Andrés Eduardo Fernández Moreno,8697.0,Goalkeeper,157,Granada,1049,['b0254743-5314-48b3-8831-227edfb8d0a4'],52,,,,,,,,,,,,,,,,,Granada,1049,00:44:52.431,Ball Receipt*,,2015/2016
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,69a4bdc0-fbbd-499d-8b45-0d7f352c7b79,3175,,"[28.1, 8.1]",267506,89,,,,,,,,,,,,,,,,,,,,,,,,,2,From Free Kick,David Rodríguez Lombán,6702.0,Left Back,157,Granada,1049,['f8b8904a-e854-4614-bec9-89fb63c637e7'],55,,,,,,,,,,,,,,,,,Granada,1049,00:44:55.531,Ball Receipt*,,2015/2016
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,60f88fed-3e39-4bc6-859c-af3771027e00,3178,,"[35.8, 8.1]",267506,90,,,,,,,,,,,,,,,,,,,,,,,,,2,From Free Kick,Juan Isaac Cuenca López,26776.0,Left Wing,157,Granada,1049,['1f89d8f1-dae4-47d7-b883-75eb9af30716'],1,,,,,,,,,,,,,,,,,Granada,1049,00:45:01.589,Ball Receipt*,,2015/2016
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5b14042d-6dc9-4664-94e3-2c1b5a2fb65e,3182,,"[53.1, 10.0]",267506,90,,,,,,,,,,,,,,,,,,,,,,,,,2,From Free Kick,Rubén Salvador Pérez Del Mármol,6599.0,Left Defensive Midfield,157,Granada,1049,['8eb04e6e-9991-4b09-a0a5-b19527e8ce91'],11,,,,,,,,,,,,,,,,,Granada,1049,00:45:11.040,Ball Receipt*,,2015/2016
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,adf116b6-ffee-453d-a8f6-866ec0580409,3185,,"[68.6, 47.4]",267506,90,,,,,,,,,,,,,,,,,,,,,,,,,2,From Free Kick,Adalberto Peñaranda Maestre,6847.0,Right Wing,157,Granada,1049,['4f2fcebf-f8d2-4013-a808-49360b2a224e'],15,,,,,,,,,,,,,,,,,Granada,1049,00:45:15.162,Ball Receipt*,,2015/2016
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,a3ec6817-b026-4bf7-8218-524a19ea5650,3188,,"[59.4, 40.5]",267506,90,,,,,,,,,,,,,,,,,,,,,,,,,2,From Free Kick,Rubén Salvador Pérez Del Mármol,6599.0,Left Defensive Midfield,157,Granada,1049,['739719df-710f-4ee0-b40c-4ae8d6de6146'],18,,,,,,,,,,,,,,,,,Granada,1049,00:45:18.133,Ball Receipt*,,2015/2016
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,e4ce3fbf-dab0-42c2-9e9c-8532274ae074,3191,,"[78.1, 10.7]",267506,90,,,,,,,,,,,,,,,,,,,,,,,,,2,From Free Kick,Juan Isaac Cuenca López,26776.0,Left Wing,157,Granada,1049,['36c0e037-fefa-4e83-a804-7c88e6ad171b'],21,,,,,,,,,,,,,,,,,Granada,1049,00:45:21.007,Ball Receipt*,,2015/2016
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,36076246-664d-4187-a754-ee198d49a450,3194,,"[98.5, 3.5]",267506,90,,,,,,,,,,,,,,,,,,,,,,,,,2,From Free Kick,David Barral Torres,26248.0,Center Forward,157,Granada,1049,['4c1f73eb-bac5-4919-8122-6531b4f531c5'],27,,,,,,,,,,,,,,,,,Granada,1049,00:45:27.588,Ball Receipt*,,2015/2016
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,19a035a2-281f-42d2-abb1-cfa01dbb60d0,3202,,"[5.3, 52.4]",267506,90,,,,,,,,,,,,,,,,,,,,,,,,,2,From Free Kick,Gerard Piqué Bernabéu,5213.0,Right Center Back,157,Granada,1049,['742b91da-287b-48c0-bb2c-109d5e8768e2'],36,,,,,,,,,,,,,,,,,Barcelona,217,00:45:36.642,Ball Receipt*,,2015/2016
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9dcff7bc-d4a8-454f-bfc7-d8befae20a1b,3209,,"[88.4, 6.0]",267506,90,,,,,,,,,,,,,,,,,,,,,,,,,2,From Free Kick,Juan Isaac Cuenca López,26776.0,Left Wing,157,Granada,1049,"['371f8fb7-76ea-4c22-be91-bec319e4eb4f', '9a265b2c-548a-4a0e-8f76-99cc768b0c1f']",42,,,,,,,,,,,,,,,,,Granada,1049,00:45:42.500,Ball Receipt*,True,2015/2016
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5329dc18-6712-40f9-b072-879747d06104,3212,,"[76.4, 11.9]",267506,90,,,,,,,,,,,,,,,,,,,,,,,,,2,From Free Kick,Rubén Salvador Pérez Del Mármol,6599.0,Left Defensive Midfield,157,Granada,1049,['e60f695f-b279-489c-a80d-3b5f0bbf844d'],45,,,,,,,,,,,,,,,,,Granada,1049,00:45:45.922,Ball Receipt*,,2015/2016
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,a53fda09-0286-420e-af53-8213e9038082,3216,,"[84.0, 50.8]",267506,90,,,,,,,,,,,,,,,,,,,,,,,,,2,From Free Kick,Adalberto Peñaranda Maestre,6847.0,Right Wing,157,Granada,1049,"['70cc978d-90c1-44cf-8a3e-8475673b7d96', 'ef07bbc8-0708-4600-8a24-888201872582']",49,,,,,,,,,,,,,,,,,Granada,1049,00:45:49.228,Ball Receipt*,True,2015/2016
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6e09218a-cad8-42a5-83e0-d0e6f4cff5bf,3219,,"[55.0, 32.5]",267506,90,,,,,,,,,,,,,,,,,,,,,,,,,2,From Free Kick,Matheus Dória Macedo,4418.0,Left Center Back,157,Granada,1049,['f9618c7f-4229-46da-98a2-e50c22657729'],57,,,,,,,,,,,,,,,,,Granada,1049,00:45:57.350,Ball Receipt*,,2015/2016
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ba5c7d53-de13-41e4-a123-a45c13f2c70f,3221,,"[64.2, 44.1]",267506,90,,,,,,,,,,,,,,,,,,,,,,,,,2,From Free Kick,Rubén Salvador Pérez Del Mármol,6599.0,Left Defensive Midfield,157,Granada,1049,['54aa5c16-d079-420a-80e5-b8c566818636'],58,,,,,,,,,,,,,,,,,Granada,1049,00:45:58.528,Ball Receipt*,,2015/2016
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,a6b6d7fb-9d21-4a8c-aa83-327a82a4ee43,3224,,"[68.2, 76.6]",267506,91,,,,,,,,,,,,,,,,,,,,,,,,,2,From Free Kick,Hugo Miguel Almeida Costa Lopes,20064.0,Right Back,157,Granada,1049,['4979f91d-143a-40fb-bf19-8963a938261f'],2,,,,,,,,,,,,,,,,,Granada,1049,00:46:02.137,Ball Receipt*,,2015/2016
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,64002409-8f2f-4f4e-9819-54cdc493cfcf,3227,,"[68.6, 67.6]",267506,91,,,,,,,,,,,,,,,,,,,,,,,,,2,From Free Kick,Abdoulaye Doucouré,3292.0,Right Defensive Midfield,157,Granada,1049,['8b542cfb-ec21-4183-a5b8-f75bb114e27c'],5,,,,,,,,,,,,,,,,,Granada,1049,00:46:05.351,Ball Receipt*,,2015/2016
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4d547d5c-a72c-4700-940f-1fa14cc7a766,3230,,"[77.4, 72.9]",267506,91,,,,,,,,,,,,,,,,,,,,,,,,,2,From Free Kick,Hugo Miguel Almeida Costa Lopes,20064.0,Right Back,157,Granada,1049,['831920b9-4cfc-4e5d-b07d-6c12725a307a'],8,,,,,,,,,,,,,,,,,Granada,1049,00:46:08.232,Ball Receipt*,,2015/2016
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,40f91c03-9b9a-4e74-ab84-66c8a97fbcbf,3232,,"[45.9, 67.2]",267506,91,,,,,,,,,,,,,,,,,,,,,,,,,2,From Free Kick,Jean-Sylvain Claude Babin,4498.0,Right Center Back,157,Granada,1049,['70e94d0c-c034-4545-9160-eea9cfe0b193'],10,,,,,,,,,,,,,,,,,Granada,1049,00:46:10.776,Ball Receipt*,,2015/2016
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,a0e2f38b-8325-4559-9a31-f4e433454f2f,3235,,"[36.3, 39.0]",267506,91,,,,,,,,,,,,,,,,,,,,,,,,,2,From Free Kick,Matheus Dória Macedo,4418.0,Left Center Back,157,Granada,1049,['7083f294-3b99-40b8-905c-ff164676a4e2'],15,,,,,,,,,,,,,,,,,Granada,1049,00:46:15.153,Ball Receipt*,,2015/2016
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,a965b3e0-e163-4b94-87f1-5b2b4ef8730b,3238,,"[52.6, 19.3]",267506,91,,,,,,,,,,,,,,,,,,,,,,,,,2,From Free Kick,David Rodríguez Lombán,6702.0,Left Back,157,Granada,1049,['f3b42d68-1c03-4890-9a20-7dfe734b0ba2'],18,,,,,,,,,,,,,,,,,Granada,1049,00:46:18.549,Ball Receipt*,,2015/2016
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,e3c34982-e21d-402f-9a31-a7dc481a1b2a,3241,,"[74.3, 4.8]",267506,91,,,,,,,,,,,,,,,,,,,,,,,,,2,From Free Kick,Francisco Manuel Rico Castro,25707.0,Center Attacking Midfield,157,Granada,1049,['38894d96-f8bb-4f64-94aa-5140ad6057f6'],22,,,,,,,,,,,,,,,,,Granada,1049,00:46:22.327,Ball Receipt*,,2015/2016
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,28ee075b-cbde-42d6-82c9-1d0beebc1904,3244,,"[75.8, 11.9]",267506,91,,,,,,,,,,,,,,,,,,,,,,,,,2,From Free Kick,Juan Isaac Cuenca López,26776.0,Left Wing,157,Granada,1049,['b9f1492b-3947-4e81-aafb-6f91401a4644'],26,,,,,,,,,,,,,,,,,Granada,1049,00:46:26.760,Ball Receipt*,,2015/2016
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,34165951-296a-4226-a3f0-56cca4184b9d,3251,,"[103.3, 29.6]",267506,91,,,,,,,,,,,,,,,,,,,,,,,,,2,From Free Kick,David Barral Torres,26248.0,Center Forward,158,Granada,1049,"['47dba9da-94eb-4999-8e22-f3c3c1486ccb', '87319eaf-93bc-4880-8c6b-92c839e67b9f']",44,,,,,,,,,,,,,,,,,Granada,1049,00:46:44.771,Ball Receipt*,True,2015/2016
,,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,1d64c32c-3539-45d7-b588-118a614a2cdc,3255,,"[74.0, 6.8]",267506,92,,,,,,,,,,,,,,,,,,,,,,,,,2,From Goal Kick,Neymar da Silva Santos Junior,4320.0,Left Wing,159,Barcelona,217,['a1c41e4a-c85a-495c-93c9-fef90b0b54f8'],23,,,,,,,,,,,,,,,,,Barcelona,217,00:47:23.499,Ball Receipt*,,2015/2016
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,f73e1e20-e317-442f-8245-c1dd22bc4849,3257,,"[64.4, 76.0]",267506,92,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Abdoulaye Doucouré,3292.0,Right Defensive Midfield,160,Granada,1049,['543283e2-9303-48aa-919c-edf796a6e1f9'],25,,,,,,,,,,,,,,,,,Granada,1049,00:47:25.419,Ball Receipt*,,2015/2016
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,dc7a15dc-9f63-4c19-bece-1d68f0af3f69,3259,,"[50.3, 65.7]",267506,92,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Rubén Salvador Pérez Del Mármol,6599.0,Left Defensive Midfield,160,Granada,1049,['53f685ff-8aed-4a74-aa45-e847be4e64e0'],26,,,,,,,,,,,,,,,,,Granada,1049,00:47:26.860,Ball Receipt*,,2015/2016
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,86f6a69e-3ffe-4739-99a9-973f23b4a726,3261,,"[73.4, 63.4]",267506,92,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Adalberto Peñaranda Maestre,6847.0,Right Wing,160,Granada,1049,['2515da7f-5a5a-4999-880a-5a43ee0ec849'],29,,,,,,,,,,,,,,,,,Granada,1049,00:47:29.007,Ball Receipt*,,2015/2016
