50_50,ball_receipt_outcome,ball_recovery_recovery_failure,block_save_block,carry_end_location,clearance_aerial_won,clearance_body_part,clearance_head,clearance_left_foot,clearance_other,clearance_right_foot,counterpress,dribble_nutmeg,dribble_outcome,duel_outcome,duel_type,duration,foul_committed_advantage,foul_committed_card,foul_committed_type,foul_won_advantage,foul_won_defensive,goalkeeper_body_part,goalkeeper_end_location,goalkeeper_outcome,goalkeeper_position,goalkeeper_technique,goalkeeper_type,id,index,interception_outcome,location,match_id,minute,miscontrol_aerial_won,off_camera,out,pass_aerial_won,pass_angle,pass_assisted_shot_id,pass_body_part,pass_cross,pass_cut_back,pass_end_location,pass_height,pass_inswinging,pass_length,pass_no_touch,pass_outcome,pass_outswinging,pass_recipient,pass_recipient_id,pass_shot_assist,pass_switch,pass_technique,pass_through_ball,pass_type,period,play_pattern,player,player_id,position,possession,possession_team,possession_team_id,related_events,second,shot_aerial_won,shot_body_part,shot_end_location,shot_first_time,shot_freeze_frame,shot_key_pass_id,shot_outcome,shot_statsbomb_xg,shot_technique,shot_type,substitution_outcome,substitution_outcome_id,substitution_replacement,substitution_replacement_id,tactics,team,team_id,timestamp,type,under_pressure,season_name
,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,3554a730-46cb-4cd0-815b-d9a259f2ec89,1553,,"[83.3, 14.9]",303596,34,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Lionel Andrés Messi Cuccittini,5503.0,Right Wing,70,Barcelona,217,['d8789160-b2ab-4f19-a9c7-883010248063'],5,,,,,,,,,,,,,,,,Barcelona,217,00:34:05.460,Ball Receipt*,,2019/2020
,,,,,,,,,,,,,,,,,,,,,,,,,,,,9d5a6e48-3fe3-4abe-bae4-94675eacd822,1556,,"[100.2, 12.8]",303596,34,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Luis Alberto Suárez Díaz,5246.0,Center Forward,71,Barcelona,217,['ca151280-51a5-4921-9f3e-39e952322da8'],13,,,,,,,,,,,,,,,,Barcelona,217,00:34:13.804,Ball Receipt*,,2019/2020
,,,,,,,,,,,,,,,,,,,,,,,,,,,,3837cb5d-d650-4c56-bc96-0a5d7c11bd59,1565,,"[28.3, 57.1]",303596,34,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Toni Kroos,5574.0,Left Center Midfield,72,Real Madrid,220,['2a038398-73d9-4c6c-bfa1-549bd643096d'],18,,,,,,,,,,,,,,,,Real Madrid,220,00:34:18.005,Ball Receipt*,,2019/2020
,,,,,,,,,,,,,,,,,,,,,,,,,,,,17563191-50a6-4df7-9042-43f099c8aa24,1568,,"[19.9, 27.8]",303596,34,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Ferland Mendy,3804.0,Left Back,72,Real Madrid,220,['ff42d98b-0c49-4251-80e4-3a8566388970'],24,,,,,,,,,,,,,,,,Real Madrid,220,00:34:24.200,Ball Receipt*,,2019/2020
,,,,,,,,,,,,,,,,,,,,,,,,,,,,82eb5b12-841f-48c3-82b0-2f6ebda38db2,1573,,"[28.7, 29.9]",303596,34,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Carlos Henrique Casimiro,5539.0,Center Defensive Midfield,72,Real Madrid,220,"['17e0a606-b30d-4bc0-aac7-5d8c37cad5bf', '1c27bba3-82a7-4076-b11e-c2dd1e3ebcca']",26,,,,,,,,,,,,,,,,Real Madrid,220,00:34:26.067,Ball Receipt*,True,2019/2020
,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,6d9133f9-bf2d-4526-a522-d96f177a033e,1576,,"[43.7, 25.4]",303596,34,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Toni Kroos,5574.0,Left Center Midfield,72,Real Madrid,220,['b690dd74-b6f0-409d-b96f-2de97f02dbe2'],26,,,,,,,,,,,,,,,,Real Madrid,220,00:34:26.932,Ball Receipt*,,2019/2020
,,,,,,,,,,,,,,,,,,,,,,,,,,,,ff88ae73-9151-41b7-920b-69910319eda2,1584,,"[99.1, 44.6]",303596,34,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Antoine Griezmann,5487.0,Left Wing,73,Barcelona,217,"['2250e3c4-ea14-41a6-a088-1d52b44a31f8', 'd7e12048-04c0-4a8a-8d49-266c56a37ba8']",29,,,,,,,,,,,,,,,,Barcelona,217,00:34:29.286,Ball Receipt*,True,2019/2020
,,,,,,,,,,,,,,,,,,,,,,,,,,,,fa8be6be-a430-4974-a43f-bc772bed4f1c,1589,,"[91.4, 66.2]",303596,34,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Frenkie de Jong,8118.0,Left Center Midfield,74,Barcelona,217,['2c657b6c-fa7a-49d0-a5ea-c14dc7a35b12'],42,,,,,,,,,,,,,,,,Barcelona,217,00:34:42.070,Ball Receipt*,,2019/2020
,,,,,,,,,,,,,,,,,,,,,,,,,,,,c4a9111d-f380-4229-a0dd-ea258e8f8e14,1592,,"[97.8, 75.7]",303596,34,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Nélson Cabral Semedo,6374.0,Right Back,74,Barcelona,217,['5d841813-b5ea-44dd-bf4a-4963fc11960c'],43,,,,,,,,,,,,,,,,Barcelona,217,00:34:43.132,Ball Receipt*,,2019/2020
,,,,,,,,,,,,,,,,,,,,,,,,,,,,326c23da-ac1e-4a68-8b45-00b91b16ef87,1600,,"[103.4, 65.2]",303596,34,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Sergi Roberto Carnicer,6379.0,Right Center Midfield,74,Barcelona,217,['57dabf9a-1e93-499b-8b26-4f330ed2c5d3'],46,,,,,,,,,,,,,,,,Barcelona,217,00:34:46.449,Ball Receipt*,,2019/2020
,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,320b7be1-b320-4766-899b-91974fc35b61,1602,,"[116.6, 57.5]",303596,34,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Nélson Cabral Semedo,6374.0,Right Back,74,Barcelona,217,['7e1449c1-7628-468f-8fba-439e8f2c4186'],48,,,,,,,,,,,,,,,,Barcelona,217,00:34:48.304,Ball Receipt*,,2019/2020
,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,10a34d51-7e28-4567-b78e-983321b1d8a0,1605,,"[118.0, 48.2]",303596,35,,,,,,,,,,,,,,,,,,,,,,,,1,From Corner,Antoine Griezmann,5487.0,Left Wing,75,Barcelona,217,['f27c28ee-ab4c-4623-b928-aa3e0281f06e'],17,,,,,,,,,,,,,,,,Barcelona,217,00:35:17.658,Ball Receipt*,,2019/2020
,,,,,,,,,,,,,,,,,,,,,,,,,,,,bf5f36ba-083f-4e6b-b282-ca1404b10f53,1608,,"[99.7, 69.7]",303596,35,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Sergi Roberto Carnicer,6379.0,Right Center Midfield,76,Barcelona,217,['22f34192-683b-4285-aa43-a07a0bf2e43d'],24,,,,,,,,,,,,,,,,Barcelona,217,00:35:24.917,Ball Receipt*,,2019/2020
,,,,,,,,,,,,,,,,,,,,,,,,,,,,64e99cbc-f2ef-453e-a9a4-cd4895b516d7,1612,,"[104.0, 76.3]",303596,35,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Lionel Andrés Messi Cuccittini,5503.0,Right Wing,76,Barcelona,217,['088f90f5-596b-4751-be30-3233de0e496f'],28,,,,,,,,,,,,,,,,Barcelona,217,00:35:28.036,Ball Receipt*,,2019/2020
,,,,,,,,,,,,,,,,,,,,,,,,,,,,9e1ee406-e250-43df-8a88-fd4929b3e98b,1615,,"[105.7, 57.5]",303596,35,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Sergi Roberto Carnicer,6379.0,Right Center Midfield,76,Barcelona,217,['979163de-7e48-4c0a-9b5b-620771e775fb'],30,,,,,,,,,,,,,,,,Barcelona,217,00:35:30.512,Ball Receipt*,,2019/2020
,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,81ed91f1-e061-44bd-a290-ee52e2fb8f8d,1619,,"[104.9, 65.0]",303596,35,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Lionel Andrés Messi Cuccittini,5503.0,Right Wing,76,Barcelona,217,['63ee5f22-377e-405b-a4c0-c10338f2deaf'],31,,,,,,,,,,,,,,,,Barcelona,217,00:35:31.746,Ball Receipt*,,2019/2020
,,,,,,,,,,,,,,,,,,,,,,,,,,,,75d0d197-328a-4e38-9182-e0746c10a4ed,1627,,"[30.8, 26.7]",303596,35,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Federico Santiago Valverde Dipetta,6773.0,Right Center Midfield,77,Real Madrid,220,"['8a7bb277-9e80-4771-afe7-409ac5ed2f6a', 'd1d93e25-b89f-4b84-b938-5a24fb1826c3']",35,,,,,,,,,,,,,,,,Real Madrid,220,00:35:35.088,Ball Receipt*,True,2019/2020
,,,,,,,,,,,,,,,,,,,,,,,,,,,,d5199520-95e9-4d63-aa48-e0cd02b687b7,1630,,"[27.0, 12.1]",303596,35,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Francisco Román Alarcón Suárez,4926.0,Center Attacking Midfield,77,Real Madrid,220,['c5b89b0d-c8ea-4ec1-833d-bf901352e8fe'],36,,,,,,,,,,,,,,,,Real Madrid,220,00:35:36.892,Ball Receipt*,,2019/2020
,,,,,,,,,,,,,,,,,,,,,,,,,,,,2ff957b6-8714-419c-9b70-972198718210,1634,,"[49.2, 5.9]",303596,35,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Carlos Henrique Casimiro,5539.0,Center Defensive Midfield,77,Real Madrid,220,"['031fc2be-4710-4527-a058-7793dda97e9f', 'd2f7d5b3-bda9-4713-bb1c-278be2e24498']",39,,,,,,,,,,,,,,,,Real Madrid,220,00:35:39.160,Ball Receipt*,True,2019/2020
,,,,,,,,,,,,,,,,,,,,,,,,,,,,ac582d8b-8b09-4898-998d-5ae38ddcb50f,1637,,"[56.7, 19.0]",303596,35,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Karim Benzema,19677.0,Left Center Forward,77,Real Madrid,220,['c7af9fdd-8013-4ba0-8b17-cc17b6c161b5'],40,,,,,,,,,,,,,,,,Real Madrid,220,00:35:40.184,Ball Receipt*,,2019/2020
,,,,,,,,,,,,,,,,,,,,,,,,,,,,0920b8ec-b301-45c6-afad-12c33300fb3e,1639,,"[49.7, 22.0]",303596,35,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Federico Santiago Valverde Dipetta,6773.0,Right Center Midfield,77,Real Madrid,220,['e81f1897-6f37-4311-95cc-1b7114686d85'],40,,,,,,,,,,,,,,,,Real Madrid,220,00:35:40.493,Ball Receipt*,,2019/2020
,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,9dd4bd60-932e-423d-a88a-3f57949d93fc,1643,,"[113.2, 60.3]",303596,35,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Gareth Frank Bale,6399.0,Right Center Forward,77,Real Madrid,220,['6145ee97-39ad-4509-9bf0-f5871d4a2fbc'],49,,,,,,,,,,,,,,,,Real Madrid,220,00:35:49.236,Ball Receipt*,,2019/2020
,,,,,,,,,,,,,,,,,,,,,,,,,,,,5f2a000b-9be2-4c93-ab91-fb55dd70fe9f,1649,,"[12.0, 21.1]",303596,35,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Ivan Rakitić,5470.0,Center Defensive Midfield,78,Barcelona,217,['14bc860f-2979-48e5-89cf-a4749b9135f8'],52,,,,,,,,,,,,,,,,Barcelona,217,00:35:52.647,Ball Receipt*,,2019/2020
,,,,,,,,,,,,,,,,,,,,,,,,,,,,dbaa3358-8f1a-47fc-acc8-984d09dbf9bb,1652,,"[11.4, 5.7]",303596,35,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Clément Lenglet,6826.0,Left Center Back,78,Barcelona,217,"['71a4f3be-234c-4981-a2b5-a2c154694a50', '8d5d51d2-b936-4fee-b2d4-dff46b730581']",54,,,,,,,,,,,,,,,,Barcelona,217,00:35:54.279,Ball Receipt*,True,2019/2020
,,,,,,,,,,,,,,,,,,,,,,,,,,,,3e608a91-65d0-4765-b827-709e4b6e08bc,1655,,"[48.2, 24.1]",303596,35,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Luis Alberto Suárez Díaz,5246.0,Center Forward,78,Barcelona,217,['00d69796-89e4-48ed-90bc-2c4f14e82db7'],57,,,,,,,,,,,,,,,,Barcelona,217,00:35:57.104,Ball Receipt*,,2019/2020
,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,4b81c664-3350-455a-9c03-4969d5045083,1657,,"[39.8, 25.6]",303596,35,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Antoine Griezmann,5487.0,Left Wing,78,Barcelona,217,['83207897-34f5-412a-ac24-022b67284095'],57,,,,,,,,,,,,,,,,Barcelona,217,00:35:57.729,Ball Receipt*,,2019/2020
,,,,,,,,,,,,,,,,,,,,,,,,,,,,984e7fd8-1e16-4c07-87cc-a5d9c732d755,1661,,"[72.3, 45.1]",303596,36,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Toni Kroos,5574.0,Left Center Midfield,79,Real Madrid,220,"['873358f8-8354-4220-96df-b302eb21a058', 'd6aff3c2-27f5-4824-bdd8-2210f167a91a']",0,,,,,,,,,,,,,,,,Real Madrid,220,00:36:00.453,Ball Receipt*,True,2019/2020
,,,,,,,,,,,,,,,,,,,,,,,,,,,,8c27e96d-d29a-495f-9a98-aabc502f7811,1663,,"[57.8, 45.5]",303596,36,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Sergio Ramos García,5201.0,Left Center Back,79,Real Madrid,220,['31dfbaa0-462f-45a0-a7bd-6ebcb5e54f06'],1,,,,,,,,,,,,,,,,Real Madrid,220,00:36:01.416,Ball Receipt*,,2019/2020
,,,,,,,,,,,,,,,,,,,,,,,,,,,,e6e41228-1502-4fd2-8627-d4314c99af7f,1667,,"[70.4, 11.9]",303596,36,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Carlos Henrique Casimiro,5539.0,Center Defensive Midfield,79,Real Madrid,220,['7835c719-78a7-4115-979c-29862c879283'],4,,,,,,,,,,,,,,,,Real Madrid,220,00:36:04.162,Ball Receipt*,,2019/2020
,,,,,,,,,,,,,,,,,,,,,,,,,,,,1ff1fb7c-4edd-489e-b830-5a7635e47c99,1669,,"[57.2, 7.4]",303596,36,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Ferland Mendy,3804.0,Left Back,79,Real Madrid,220,['12a309e7-6b56-4291-bd1c-c2ef20fe48c9'],6,,,,,,,,,,,,,,,,Real Madrid,220,00:36:06.380,Ball Receipt*,,2019/2020
,,,,,,,,,,,,,,,,,,,,,,,,,,,,cfc38664-68ce-416c-adfb-b95da26c55e7,1673,,"[70.0, 18.3]",303596,36,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Toni Kroos,5574.0,Left Center Midfield,79,Real Madrid,220,"['24dc38ef-c485-492b-9340-9959c6934975', '7b22563c-732c-43f6-b680-99a5608617e3']",12,,,,,,,,,,,,,,,,Real Madrid,220,00:36:12.639,Ball Receipt*,True,2019/2020
,,,,,,,,,,,,,,,,,,,,,,,,,,,,efe400f2-6354-40f1-b923-0d0fc0037453,1676,,"[64.0, 20.5]",303596,36,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Carlos Henrique Casimiro,5539.0,Center Defensive Midfield,79,Real Madrid,220,"['19180843-7745-4841-a0e0-b1b6f648a9db', '24dc38ef-c485-492b-9340-9959c6934975']",14,,,,,,,,,,,,,,,,Real Madrid,220,00:36:14.736,Ball Receipt*,True,2019/2020
,,,,,,,,,,,,,,,,,,,,,,,,,,,,fbd7d609-d3c4-4b12-a488-dc62de633789,1679,,"[71.5, 70.8]",303596,36,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Daniel Carvajal Ramos,5721.0,Right Back,79,Real Madrid,220,['3dd715ff-ac5a-4a28-bf3e-50183da1188a'],18,,,,,,,,,,,,,,,,Real Madrid,220,00:36:18.089,Ball Receipt*,,2019/2020
,,,,,,,,,,,,,,,,,,,,,,,,,,,,2ca8db86-1c18-469c-bd19-75efb61087e6,1682,,"[77.5, 69.0]",303596,36,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Federico Santiago Valverde Dipetta,6773.0,Right Center Midfield,79,Real Madrid,220,['9549e4f4-1b62-4f15-9266-d97cd4a42eea'],22,,,,,,,,,,,,,,,,Real Madrid,220,00:36:22.555,Ball Receipt*,,2019/2020
,,,,,,,,,,,,,,,,,,,,,,,,,,,,e1978912-df04-47c2-be55-f6d1a167aff5,1685,,"[70.0, 58.8]",303596,36,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Carlos Henrique Casimiro,5539.0,Center Defensive Midfield,79,Real Madrid,220,['b9a76457-4f07-4f70-98b4-6cd324d7f482'],24,,,,,,,,,,,,,,,,Real Madrid,220,00:36:24.499,Ball Receipt*,,2019/2020
,,,,,,,,,,,,,,,,,,,,,,,,,,,,59dfa2ef-a390-4e20-b69c-95579fd5e0f8,1688,,"[77.3, 65.6]",303596,36,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Federico Santiago Valverde Dipetta,6773.0,Right Center Midfield,79,Real Madrid,220,['7d92309c-b577-408e-99b1-71ab884c9ef6'],27,,,,,,,,,,,,,,,,Real Madrid,220,00:36:27.985,Ball Receipt*,,2019/2020
,,,,,,,,,,,,,,,,,,,,,,,,,,,,d109ad34-06b2-4125-9263-6fbe22d11cfc,1691,,"[92.9, 7.0]",303596,36,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Francisco Román Alarcón Suárez,4926.0,Center Attacking Midfield,79,Real Madrid,220,['476a8b0c-1b93-4bf8-808e-c006d69cb61f'],32,,,,,,,,,,,,,,,,Real Madrid,220,00:36:32.801,Ball Receipt*,,2019/2020
,,,,,,,,,,,,,,,,,,,,,,,,,,,,c8b8a4b9-73b9-44d9-82fa-77b924ba1838,1694,,"[90.5, 41.5]",303596,36,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Federico Santiago Valverde Dipetta,6773.0,Right Center Midfield,79,Real Madrid,220,['170b8310-15db-497d-bb56-3e4375bf65d0'],38,,,,,,,,,,,,,,,,Real Madrid,220,00:36:38.157,Ball Receipt*,,2019/2020
,,,,,,,,,,,,,,,,,,,,,,,,,,,,e950cf5c-fef9-4ccd-99ff-c2b0fe41a5b3,1697,,"[85.4, 28.0]",303596,36,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Toni Kroos,5574.0,Left Center Midfield,79,Real Madrid,220,['4d116d1f-5c33-4903-ad96-7dea46f3dd71'],39,,,,,,,,,,,,,,,,Real Madrid,220,00:36:39.674,Ball Receipt*,,2019/2020
,,,,,,,,,,,,,,,,,,,,,,,,,,,,4728678d-bf0e-40f5-933c-3c5b3cdc8ca6,1699,,"[102.1, 7.7]",303596,36,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Ferland Mendy,3804.0,Left Back,79,Real Madrid,220,['de7e1e58-fc06-4594-a60a-acb82000d07b'],41,,,,,,,,,,,,,,,,Real Madrid,220,00:36:41.249,Ball Receipt*,,2019/2020
,,,,,,,,,,,,,,,,,,,,,,,,,,,,0879cc4a-26a9-4a26-a4ca-ff724e1ba29c,1702,,"[91.2, 25.2]",303596,36,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Toni Kroos,5574.0,Left Center Midfield,79,Real Madrid,220,['b8ba5304-005a-45a2-acf8-881b3a9f4574'],44,,,,,,,,,,,,,,,,Real Madrid,220,00:36:44.048,Ball Receipt*,,2019/2020
,,,,,,,,,,,,,,,,,,,,,,,,,,,,ae79d4df-1b93-4b5c-839c-9e373023865b,1709,,"[77.5, 32.0]",303596,37,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Federico Santiago Valverde Dipetta,6773.0,Right Center Midfield,81,Real Madrid,220,['542f5bbe-a430-4683-8b40-8ae053fbaab8'],5,,,,,,,,,,,,,,,,Real Madrid,220,00:37:05.712,Ball Receipt*,,2019/2020
,,,,,,,,,,,,,,,,,,,,,,,,,,,,c16bf801-7ea6-4169-8914-402c652db8dc,1712,,"[74.1, 39.5]",303596,37,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Carlos Henrique Casimiro,5539.0,Center Defensive Midfield,81,Real Madrid,220,['400d90a4-6907-4688-8664-f4b53e257cf9'],7,,,,,,,,,,,,,,,,Real Madrid,220,00:37:07.579,Ball Receipt*,,2019/2020
,,,,,,,,,,,,,,,,,,,,,,,,,,,,0092a214-3a0c-42a2-9d4b-24ca122a0a3c,1715,,"[77.7, 38.0]",303596,37,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Federico Santiago Valverde Dipetta,6773.0,Right Center Midfield,81,Real Madrid,220,['09d7931b-9b98-4feb-80ae-028d478c4d91'],10,,,,,,,,,,,,,,,,Real Madrid,220,00:37:10.878,Ball Receipt*,,2019/2020
,,,,,,,,,,,,,,,,,,,,,,,,,,,,ce6cd409-0969-407f-bf2c-12f602d6ee75,1718,,"[76.8, 15.8]",303596,37,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Toni Kroos,5574.0,Left Center Midfield,81,Real Madrid,220,['0919f602-6206-4fcc-a62e-dedc79bf2f24'],12,,,,,,,,,,,,,,,,Real Madrid,220,00:37:12.800,Ball Receipt*,,2019/2020
,,,,,,,,,,,,,,,,,,,,,,,,,,,,21462ff5-8dc4-45e2-90bf-c5a7d91d1473,1721,,"[86.7, 8.9]",303596,37,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Francisco Román Alarcón Suárez,4926.0,Center Attacking Midfield,81,Real Madrid,220,['cd333496-ca6a-4853-80b1-8546ada0ce1c'],14,,,,,,,,,,,,,,,,Real Madrid,220,00:37:14.169,Ball Receipt*,,2019/2020
,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,fea650c3-5724-4093-8cb6-9f1bad4ab64b,1724,,"[107.4, 40.0]",303596,37,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Gareth Frank Bale,6399.0,Right Center Forward,81,Real Madrid,220,['c7d15154-63d0-47ad-9687-934300ba8b90'],19,,,,,,,,,,,,,,,,Real Madrid,220,00:37:19.725,Ball Receipt*,,2019/2020
,,,,,,,,,,,,,,,,,,,,,,,,,,,,b8abf4b7-5052-4379-a95b-a9fefe1bbea5,1727,,"[86.7, 66.5]",303596,37,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Daniel Carvajal Ramos,5721.0,Right Back,81,Real Madrid,220,['5dc684a2-6651-46d6-8991-77e6718368f9'],24,,,,,,,,,,,,,,,,Real Madrid,220,00:37:24.048,Ball Receipt*,,2019/2020
,,,,,,,,,,,,,,,,,,,,,,,,,,,,28c04d01-b4c6-4c4a-9b28-33fc70c14c34,1731,,"[94.8, 76.1]",303596,37,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Karim Benzema,19677.0,Left Center Forward,81,Real Madrid,220,"['0009e9bc-6551-4e4e-aa54-e1c4c4445f2a', 'b1cf45ea-920b-4492-9d04-2b2a665bb810']",26,,,,,,,,,,,,,,,,Real Madrid,220,00:37:26.311,Ball Receipt*,True,2019/2020
,,,,,,,,,,,,,,,,,,,,,,,,,,,,b8476772-c1ae-4a15-b665-49fbcb6b8e69,1735,,"[81.8, 71.4]",303596,37,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Carlos Henrique Casimiro,5539.0,Center Defensive Midfield,81,Real Madrid,220,"['c2c81ecf-9a5f-46fd-b9d5-24a1a59de277', 'cb5d4573-3d7c-4b6d-945c-02047a328da8']",27,,,,,,,,,,,,,,,,Real Madrid,220,00:37:27.951,Ball Receipt*,True,2019/2020
,,,,,,,,,,,,,,,,,,,,,,,,,,,,69d6cd81-a384-48dd-832c-f9cb8c965b2a,1739,,"[86.9, 64.1]",303596,37,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Karim Benzema,19677.0,Left Center Forward,81,Real Madrid,220,['961635ef-725d-4d15-bac6-cca5181ba4c5'],31,,,,,,,,,,,,,,,,Real Madrid,220,00:37:31.816,Ball Receipt*,,2019/2020
,,,,,,,,,,,,,,,,,,,,,,,,,,,,4a7eeca9-b2d0-465c-a687-63f458c8a091,1742,,"[50.1, 15.8]",303596,37,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Toni Kroos,5574.0,Left Center Midfield,81,Real Madrid,220,['b07291d2-655f-43be-97b8-1efaa099db5f'],39,,,,,,,,,,,,,,,,Real Madrid,220,00:37:39.925,Ball Receipt*,,2019/2020
,,,,,,,,,,,,,,,,,,,,,,,,,,,,69ec314e-d3e9-4ba8-9632-1c6edd1c6b30,1745,,"[55.4, 29.0]",303596,37,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Sergio Ramos García,5201.0,Left Center Back,81,Real Madrid,220,['1e62a452-115e-4d23-806d-ee7cc2a2076c'],42,,,,,,,,,,,,,,,,Real Madrid,220,00:37:42.804,Ball Receipt*,,2019/2020
,,,,,,,,,,,,,,,,,,,,,,,,,,,,0987c74c-9e00-4c7d-9f13-72d87fb40399,1749,,"[70.6, 23.5]",303596,37,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Francisco Román Alarcón Suárez,4926.0,Center Attacking Midfield,81,Real Madrid,220,['2c4fbd38-f051-4253-bee7-62d5f1b3c8a9'],44,,,,,,,,,,,,,,,,Real Madrid,220,00:37:44.996,Ball Receipt*,,2019/2020
,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,fafdc1b4-17f9-44d4-ab79-77107942e461,1753,,"[85.4, 68.8]",303596,37,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Gareth Frank Bale,6399.0,Right Center Forward,81,Real Madrid,220,['20e1ebe7-31f5-4d12-8fa7-3e9fb62303ca'],47,,,,,,,,,,,,,,,,Real Madrid,220,00:37:47.885,Ball Receipt*,,2019/2020
,,,,,,,,,,,,,,,,,,,,,,,,,,,,4bdee0ac-f9e8-47da-851f-7997ee1b609e,1756,,"[90.9, 65.4]",303596,37,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Daniel Carvajal Ramos,5721.0,Right Back,81,Real Madrid,220,['57cd2ed3-82d8-4436-a2a1-c7da0fc11a7a'],50,,,,,,,,,,,,,,,,Real Madrid,220,00:37:50.374,Ball Receipt*,,2019/2020
,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,b2e32b63-3377-432e-a333-b3dbea8e89ab,1759,,"[102.5, 39.5]",303596,37,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Gareth Frank Bale,6399.0,Right Center Forward,81,Real Madrid,220,['b5455368-3c85-4ec8-b65d-536cf54779c3'],53,,,,,,,,,,,,,,,,Real Madrid,220,00:37:53.084,Ball Receipt*,,2019/2020
,,,,,,,,,,,,,,,,,,,,,,,,,,,,8aa57b31-0c58-41e3-b670-6f15225cd396,1762,,"[27.2, 23.9]",303596,37,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Antoine Griezmann,5487.0,Left Wing,82,Barcelona,217,"['63193d51-d77e-4258-9102-a1af7b7a9fa3', '8198d9cf-a1c0-43c5-8d37-1eb32bb558ff']",54,,,,,,,,,,,,,,,,Barcelona,217,00:37:54.461,Ball Receipt*,True,2019/2020
