ball_receipt_outcome,ball_recovery_recovery_failure,block_offensive,carry_end_location,clearance_aerial_won,clearance_body_part,clearance_head,clearance_left_foot,clearance_right_foot,counterpress,dribble_nutmeg,dribble_outcome,dribble_overrun,duel_outcome,duel_type,duration,foul_committed_advantage,foul_committed_card,foul_committed_penalty,foul_committed_type,foul_won_advantage,foul_won_defensive,foul_won_penalty,goalkeeper_body_part,goalkeeper_end_location,goalkeeper_outcome,goalkeeper_position,goalkeeper_punched_out,goalkeeper_technique,goalkeeper_type,id,index,interception_outcome,location,match_id,minute,off_camera,out,pass_aerial_won,pass_angle,pass_assisted_shot_id,pass_body_part,pass_cross,pass_cut_back,pass_end_location,pass_goal_assist,pass_height,pass_inswinging,pass_length,pass_miscommunication,pass_no_touch,pass_outcome,pass_outswinging,pass_recipient,pass_recipient_id,pass_shot_assist,pass_straight,pass_switch,pass_technique,pass_through_ball,pass_type,period,play_pattern,player,player_id,position,possession,possession_team,possession_team_id,related_events,second,shot_aerial_won,shot_body_part,shot_end_location,shot_first_time,shot_freeze_frame,shot_key_pass_id,shot_one_on_one,shot_outcome,shot_statsbomb_xg,shot_technique,shot_type,substitution_outcome,substitution_outcome_id,substitution_replacement,substitution_replacement_id,tactics,team,team_id,timestamp,type,under_pressure,season_name
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4d302423-8c79-497d-a51b-fb36dad8febb,2835,,"[48.9, 6.0]",69282,60,,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Koikili Lertxundi Del Campo,26479.0,Left Back,111,Athletic Club,215,['090845c6-8eec-4fe7-92fc-31642ca03399'],14,,,,,,,,,,,,,,,,,Athletic Club,215,00:15:14.353,Ball Receipt*,,2010/2011
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,e19d8dd0-5122-49c9-9156-fac3b2b943bd,2838,,"[75.0, 27.2]",69282,60,,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Fernando Llorente Torres,3486.0,Center Forward,111,Athletic Club,215,['a3d3545a-f7c1-4ef1-aa2e-442a6489cba7'],17,,,,,,,,,,,,,,,,,Athletic Club,215,00:15:17.247,Ball Receipt*,,2010/2011
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,c85eeb81-d2e8-4beb-aea0-109a74ef344c,2842,,"[70.7, 31.8]",69282,60,,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Javier Martínez Aginaga,9399.0,Left Center Midfield,111,Athletic Club,215,['1c97cf5d-3e70-49ec-9099-b6f91407bb6a'],20,,,,,,,,,,,,,,,,,Athletic Club,215,00:15:20.852,Ball Receipt*,,2010/2011
Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0d514fe6-4f26-41a2-9b77-2b906b83e0b2,2846,,"[86.6, 51.4]",69282,60,,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Andoni Iraola Sagarna,26031.0,Right Back,111,Athletic Club,215,['df28cdb4-786b-4aad-8fd5-87c5d736b612'],23,,,,,,,,,,,,,,,,,Athletic Club,215,00:15:23.141,Ball Receipt*,,2010/2011
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,aa4b1d13-0140-43f7-bb44-8605db613ef6,2850,,"[43.6, 28.2]",69282,60,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Counter,Andrés Iniesta Luján,5216.0,Left Center Midfield,112,Barcelona,217,['9e15f691-5a2d-43f5-b075-6bbcbd525325'],25,,,,,,,,,,,,,,,,,Barcelona,217,00:15:25.084,Ball Receipt*,,2010/2011
Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,94022aa2-c7eb-476b-8b24-8bd18110e49f,2853,,"[76.9, 34.0]",69282,60,,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,David Villa Sánchez,12737.0,Center Forward,112,Barcelona,217,['8fdae1f5-7865-4f2d-838d-b255271beb80'],28,,,,,,,,,,,,,,,,,Barcelona,217,00:15:28.148,Ball Receipt*,,2010/2011
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,d22cabb8-91f9-4bc6-bfff-7c2d13e0de40,2857,,"[34.9, 23.9]",69282,61,,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Eric-Sylvain Bilal Abidal,20177.0,Left Back,114,Barcelona,217,['5b58d291-785c-471c-8454-ac200e7cd4aa'],7,,,,,,,,,,,,,,,,,Barcelona,217,00:16:07.668,Ball Receipt*,,2010/2011
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,cdb34006-7ebe-403f-b940-cfaf9ae9a577,2860,,"[50.3, 9.9]",69282,61,,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Pedro Eliezer Rodríguez Ledesma,3958.0,Left Wing,114,Barcelona,217,['24e31151-00d0-4681-9377-34e4f7737ae8'],9,,,,,,,,,,,,,,,,,Barcelona,217,00:16:09.738,Ball Receipt*,,2010/2011
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,bea34b50-1e10-4a13-872f-6181ef4189fb,2867,,"[65.6, 7.5]",69282,61,,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Andrés Iniesta Luján,5216.0,Left Center Midfield,114,Barcelona,217,"['49015753-c580-43c3-8fb4-887a5c48e314', 'ccac5478-8581-4861-9c24-2ef3b4e9b68d']",12,,,,,,,,,,,,,,,,,Barcelona,217,00:16:12.924,Ball Receipt*,True,2010/2011
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,04002b8c-d0d3-46bf-b8de-558a2aed69f2,2879,,"[65.0, 43.5]",69282,61,,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Javier Alejandro Mascherano,5506.0,Center Defensive Midfield,114,Barcelona,217,"['de864cf8-41cf-4644-bf0f-54bd7602c822', 'e1408c43-1403-466b-b2e7-5962ddea2872']",19,,,,,,,,,,,,,,,,,Barcelona,217,00:16:19.706,Ball Receipt*,True,2010/2011
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,fe96df8f-de44-4af3-ab3c-ed1077c6111b,2884,,"[75.0, 31.1]",69282,61,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Free Kick,Xavier Hernández Creus,20131.0,Right Center Midfield,115,Barcelona,217,['01a8e048-f7de-4d33-8a48-84d2f1844cdc'],32,,,,,,,,,,,,,,,,,Barcelona,217,00:16:32.656,Ball Receipt*,,2010/2011
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,33883b47-cc45-4da0-aaad-4c5dd6c9442c,2886,,"[81.1, 4.5]",69282,61,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Free Kick,Eric-Sylvain Bilal Abidal,20177.0,Left Back,115,Barcelona,217,['193e4e03-4996-44b9-9b06-9bc65755a628'],34,,,,,,,,,,,,,,,,,Barcelona,217,00:16:34.108,Ball Receipt*,,2010/2011
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,406026db-8521-437b-9d95-514528a7266c,2890,,"[69.1, 21.0]",69282,61,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Free Kick,Xavier Hernández Creus,20131.0,Right Center Midfield,115,Barcelona,217,"['b5db5151-7864-4987-b46e-019d8c71441e', 'eedc11b4-ebf5-4e3b-ae54-bb0dcddee98e']",37,,,,,,,,,,,,,,,,,Barcelona,217,00:16:37.351,Ball Receipt*,True,2010/2011
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,24a39d25-7e21-4298-9747-57e03645d3d7,2893,,"[71.7, 41.6]",69282,61,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Free Kick,Javier Alejandro Mascherano,5506.0,Center Defensive Midfield,115,Barcelona,217,['a48e7fdb-81b1-48d6-9b3a-f368b69a0275'],39,,,,,,,,,,,,,,,,,Barcelona,217,00:16:39.201,Ball Receipt*,,2010/2011
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,aca31e11-dd06-4004-98c1-a25e85c1e85c,2896,,"[80.6, 57.2]",69282,61,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Free Kick,Andrés Iniesta Luján,5216.0,Left Center Midfield,115,Barcelona,217,['c4c2db36-796e-4525-8050-524888c3d9ca'],41,,,,,,,,,,,,,,,,,Barcelona,217,00:16:41.425,Ball Receipt*,,2010/2011
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9660b47a-ddf0-486c-8eb3-fca9728bfdca,2899,,"[92.5, 74.6]",69282,61,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Free Kick,Daniel Alves da Silva,4324.0,Right Back,115,Barcelona,217,['8cdfc703-0b77-477e-87d2-094b9fd9e6da'],43,,,,,,,,,,,,,,,,,Barcelona,217,00:16:43.883,Ball Receipt*,,2010/2011
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,58258cdf-fbe5-4db6-b5ae-8ab213fc0239,2902,,"[95.2, 45.9]",69282,61,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Free Kick,Xavier Hernández Creus,20131.0,Right Center Midfield,115,Barcelona,217,['c050fd67-4645-4f6f-a994-975689a02ddf'],47,,,,,,,,,,,,,,,,,Barcelona,217,00:16:47.235,Ball Receipt*,,2010/2011
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,b6b973f0-b916-4ee5-803f-a8a9cedbd008,2906,,"[102.9, 45.4]",69282,61,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Free Kick,David Villa Sánchez,12737.0,Center Forward,115,Barcelona,217,['8322cc5e-60dc-40b9-a477-f4fc738db6f0'],48,,,,,,,,,,,,,,,,,Barcelona,217,00:16:48.305,Ball Receipt*,,2010/2011
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9f1d0782-eb2e-439f-bc82-f75e6631b44e,2909,,"[95.7, 57.5]",69282,61,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Free Kick,Javier Alejandro Mascherano,5506.0,Center Defensive Midfield,115,Barcelona,217,['4393b31e-75d3-4eda-9c34-c8563b83e6c2'],50,,,,,,,,,,,,,,,,,Barcelona,217,00:16:50.087,Ball Receipt*,,2010/2011
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5b48fdb7-9f42-4b87-b757-d9311f3e12f6,2914,,"[112.7, 5.0]",69282,62,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Corner,Pedro Eliezer Rodríguez Ledesma,3958.0,Left Wing,116,Barcelona,217,['3a33fe24-e2b5-4eac-bd70-e90b0bc01658'],7,,,,,,,,,,,,,,,,,Barcelona,217,00:17:07.708,Ball Receipt*,,2010/2011
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,d999e661-1d24-4b6d-b4bb-a05704f02449,2916,,"[74.1, 32.0]",69282,62,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Corner,Javier Alejandro Mascherano,5506.0,Center Defensive Midfield,116,Barcelona,217,['a01e8aec-e993-437c-a663-10235c35790b'],13,,,,,,,,,,,,,,,,,Barcelona,217,00:17:13.481,Ball Receipt*,,2010/2011
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4cefea6d-db4b-401f-a8b0-6dd4059bf166,2919,,"[91.1, 2.8]",69282,62,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Corner,Xavier Hernández Creus,20131.0,Right Center Midfield,116,Barcelona,217,['887e237e-3722-4b89-8d7f-3911f0720546'],16,,,,,,,,,,,,,,,,,Barcelona,217,00:17:16.508,Ball Receipt*,,2010/2011
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,cb672330-b8fc-4f03-bba7-400fe5a8b7b2,2922,,"[86.3, 16.9]",69282,62,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Corner,Pedro Eliezer Rodríguez Ledesma,3958.0,Left Wing,116,Barcelona,217,['eba786c1-7d4f-4fe3-b974-186563fea1f9'],18,,,,,,,,,,,,,,,,,Barcelona,217,00:17:18.446,Ball Receipt*,,2010/2011
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2254736d-db2d-4546-b3ef-5aa4096cd573,2925,,"[76.0, 33.0]",69282,62,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Corner,Lionel Andrés Messi Cuccittini,5503.0,Right Wing,116,Barcelona,217,['be8c31db-dd13-4d69-b144-9573f497c7a2'],20,,,,,,,,,,,,,,,,,Barcelona,217,00:17:20.875,Ball Receipt*,,2010/2011
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,d2649b51-553e-4568-b9d5-9283f03833fc,2928,,"[92.1, 25.3]",69282,62,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Corner,Xavier Hernández Creus,20131.0,Right Center Midfield,116,Barcelona,217,['0548649a-4e12-4ab8-82b0-6ada0b805242'],23,,,,,,,,,,,,,,,,,Barcelona,217,00:17:23.366,Ball Receipt*,,2010/2011
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,39562106-8cd2-4221-8974-a0e0f7310a88,2932,,"[90.4, 48.1]",69282,62,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Corner,Andrés Iniesta Luján,5216.0,Left Center Midfield,116,Barcelona,217,"['ebe0e22e-23cf-47a3-bfc2-cea504fe8f93', 'ee94e3f4-6f3f-4be7-be96-8fb0dd242f01']",25,,,,,,,,,,,,,,,,,Barcelona,217,00:17:25.615,Ball Receipt*,True,2010/2011
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,70026d1b-01b7-4bad-8d91-a35d35abe286,2935,,"[105.6, 50.5]",69282,62,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Corner,Gerard Piqué Bernabéu,5213.0,Right Center Back,116,Barcelona,217,['a5f447ba-327c-4e3e-a912-963969003e16'],27,,,,,,,,,,,,,,,,,Barcelona,217,00:17:27.223,Ball Receipt*,,2010/2011
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,fd1f5a09-c608-4d70-bac2-0676c70e12db,2941,,"[22.0, 58.9]",69282,62,,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Borja Ekiza Imaz,26736.0,Right Center Back,117,Athletic Club,215,['7c4494af-e982-40c9-9a19-b69e3d507da8'],41,,,,,,,,,,,,,,,,,Athletic Club,215,00:17:41.031,Ball Receipt*,,2010/2011
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,d4c65e26-ce9e-47a0-84e0-fd7532983fd5,2944,,"[77.4, 34.2]",69282,62,,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Fernando Llorente Torres,3486.0,Center Forward,117,Athletic Club,215,['09c92a28-de7d-4985-95ef-759680fa9f39'],46,,,,,,,,,,,,,,,,,Athletic Club,215,00:17:46.917,Ball Receipt*,,2010/2011
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,06af6d81-a9f9-462b-a744-1bffccfb257e,2948,,"[69.8, 51.4]",69282,62,,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Markel Susaeta Laskurain,6390.0,Right Wing,117,Athletic Club,215,"['d2ea3530-9ed9-45e8-bbd1-feb0582d17ea', 'd5df87da-0950-4022-b376-b406f260d0b7']",49,,,,,,,,,,,,,,,,,Athletic Club,215,00:17:49.865,Ball Receipt*,True,2010/2011
Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7b828668-e787-4f8c-a2fe-cae701116af6,2951,,"[86.0, 57.0]",69282,62,,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Gaizka Toquero Pinedo,26619.0,Center Attacking Midfield,117,Athletic Club,215,['23ce580e-f417-4149-840e-055f6ed64902'],50,,,,,,,,,,,,,,,,,Athletic Club,215,00:17:50.878,Ball Receipt*,,2010/2011
Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,bc88467b-c866-4fcf-8554-9876534d4fed,2953,,"[45.5, 20.1]",69282,62,,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Javier Alejandro Mascherano,5506.0,Center Defensive Midfield,117,Athletic Club,215,['4d648470-e069-4e6f-9969-c105f305e3df'],51,,,,,,,,,,,,,,,,,Barcelona,217,00:17:51.819,Ball Receipt*,,2010/2011
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,c1ca1b4b-c100-40db-bc5e-c6ad59533fc6,2958,,"[70.1, 74.2]",69282,62,,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Andoni Iraola Sagarna,26031.0,Right Back,117,Athletic Club,215,['a438a476-21e8-48f7-9ef0-7871addca00e'],53,,,,,,,,,,,,,,,,,Athletic Club,215,00:17:53.869,Ball Receipt*,,2010/2011
Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,c03dc24b-6634-40c9-82a9-a122c641506d,2961,,"[119.0, 68.7]",69282,62,,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Gaizka Toquero Pinedo,26619.0,Center Attacking Midfield,117,Athletic Club,215,['c504c3f1-d509-413d-8a33-ea8f6fe695c2'],55,,,,,,,,,,,,,,,,,Athletic Club,215,00:17:55.978,Ball Receipt*,,2010/2011
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7696334b-912a-4996-a4b6-035495595a4a,2963,,"[23.4, 19.8]",69282,63,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Free Kick,Sergio Busquets i Burgos,5203.0,Left Center Back,118,Barcelona,217,['e72e469a-5a72-4906-af00-e355140b094d'],11,,,,,,,,,,,,,,,,,Barcelona,217,00:18:11.098,Ball Receipt*,,2010/2011
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3f0bc831-c9fc-4dc6-ace7-0d10935688d7,2965,,"[24.7, 9.7]",69282,63,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Free Kick,Eric-Sylvain Bilal Abidal,20177.0,Left Back,118,Barcelona,217,['247a0c50-2d65-40df-86f9-74cd7fd69aaf'],12,,,,,,,,,,,,,,,,,Barcelona,217,00:18:12.574,Ball Receipt*,,2010/2011
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1e3882ae-d162-4e81-a12c-b2235d34b99a,2968,,"[24.4, 22.7]",69282,63,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Free Kick,Sergio Busquets i Burgos,5203.0,Left Center Back,118,Barcelona,217,['2c2ae5f1-de5b-452e-a3be-a66ef5502de7'],14,,,,,,,,,,,,,,,,,Barcelona,217,00:18:14.373,Ball Receipt*,,2010/2011
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,c5533939-9240-43e2-a1bd-7295a2bdf2d1,2971,,"[43.1, 14.7]",69282,63,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Free Kick,Xavier Hernández Creus,20131.0,Right Center Midfield,118,Barcelona,217,['2d69af0e-8630-4e38-b7f2-2539c5d42255'],16,,,,,,,,,,,,,,,,,Barcelona,217,00:18:16.777,Ball Receipt*,,2010/2011
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,d976cd88-5849-4866-bf84-101563e5de87,2974,,"[51.6, 65.8]",69282,63,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Free Kick,Gerard Piqué Bernabéu,5213.0,Right Center Back,118,Barcelona,217,['1c8d0d6b-5b9c-49d9-b582-301ae7a3cedf'],23,,,,,,,,,,,,,,,,,Barcelona,217,00:18:23.978,Ball Receipt*,,2010/2011
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,dc7a2bf6-c8b7-469c-9b8f-c5c810de82a1,2977,,"[72.0, 73.3]",69282,63,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Free Kick,Daniel Alves da Silva,4324.0,Right Back,118,Barcelona,217,['bbd01e9e-0fb1-4897-9cfd-3eae47f93e6b'],26,,,,,,,,,,,,,,,,,Barcelona,217,00:18:26.173,Ball Receipt*,,2010/2011
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,e7b7264e-b665-4a8a-bf10-fae464203cec,2980,,"[68.3, 63.9]",69282,63,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Free Kick,Xavier Hernández Creus,20131.0,Right Center Midfield,118,Barcelona,217,['07bc2656-4907-4497-bbd6-810da48ddfa1'],29,,,,,,,,,,,,,,,,,Barcelona,217,00:18:29.104,Ball Receipt*,,2010/2011
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0b73d85b-1210-49a2-95fc-14c7a3ed9450,2983,,"[63.5, 70.7]",69282,63,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Free Kick,Gerard Piqué Bernabéu,5213.0,Right Center Back,118,Barcelona,217,['5d9ed096-eb18-4085-b8f7-dae112123b30'],30,,,,,,,,,,,,,,,,,Barcelona,217,00:18:30.767,Ball Receipt*,,2010/2011
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8bb984d7-be15-4974-b9c9-430c74633b2a,2986,,"[62.3, 52.0]",69282,63,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Free Kick,Javier Alejandro Mascherano,5506.0,Center Defensive Midfield,118,Barcelona,217,['6441fb29-d968-4264-8441-f694aa1d4e6b'],35,,,,,,,,,,,,,,,,,Barcelona,217,00:18:35.015,Ball Receipt*,,2010/2011
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,45a19251-c8a8-4f81-9b83-54f5c08b907b,2989,,"[61.3, 23.6]",69282,63,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Free Kick,Eric-Sylvain Bilal Abidal,20177.0,Left Back,118,Barcelona,217,['558c49e9-93dc-4b16-817b-600cda5bb079'],37,,,,,,,,,,,,,,,,,Barcelona,217,00:18:37.642,Ball Receipt*,,2010/2011
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,30474ecc-ec6a-4dd2-89ea-89bb0f0a9b65,2992,,"[76.3, 5.0]",69282,63,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Free Kick,Pedro Eliezer Rodríguez Ledesma,3958.0,Left Wing,118,Barcelona,217,['7d34f221-8d40-470f-910f-f73504412ae3'],40,,,,,,,,,,,,,,,,,Barcelona,217,00:18:40.540,Ball Receipt*,,2010/2011
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2ebf3e4e-9458-4e9b-9206-3c891bc81ad3,2995,,"[68.0, 28.2]",69282,63,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Free Kick,Xavier Hernández Creus,20131.0,Right Center Midfield,118,Barcelona,217,['6b61f7ee-2b40-4052-922b-e7aa149b8049'],43,,,,,,,,,,,,,,,,,Barcelona,217,00:18:43.263,Ball Receipt*,,2010/2011
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,316c5009-2028-440b-a2d1-de4814b32121,2998,,"[96.8, 76.2]",69282,63,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Free Kick,Daniel Alves da Silva,4324.0,Right Back,118,Barcelona,217,['0b10e74a-1681-491c-a064-01f57f378166'],47,,,,,,,,,,,,,,,,,Barcelona,217,00:18:47.169,Ball Receipt*,,2010/2011
Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,578fd252-c35b-4b14-9b51-92a70bef468e,3004,,"[15.5, 19.7]",69282,63,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Free Kick,Igor Gabilondo del Campo,26034.0,Left Wing,118,Barcelona,217,['9ca4f810-d898-42aa-a409-da9d77ee8853'],52,,,,,,,,,,,,,,,,,Athletic Club,215,00:18:52.085,Ball Receipt*,,2010/2011
Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,876a8fe5-ee6a-4273-9673-7564647a30e4,3009,,"[18.2, 11.1]",69282,63,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Free Kick,Igor Gabilondo del Campo,26034.0,Left Wing,118,Barcelona,217,['87e4db16-20d3-4289-9462-7eb0c3a4818c'],53,,,,,,,,,,,,,,,,,Athletic Club,215,00:18:53.562,Ball Receipt*,,2010/2011
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,21576d67-21d7-4641-907e-a2156feaf637,3022,,"[58.9, 64.5]",69282,64,,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Pedro Eliezer Rodríguez Ledesma,3958.0,Right Wing,120,Barcelona,217,['4fd71c9f-45d8-4394-b175-d17e68f01bde'],34,,,,,,,,,,,,,,,,,Barcelona,217,00:19:34.750,Ball Receipt*,,2010/2011
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,bf580ea2-ee5e-45f6-8f9f-ae2ca9b56e18,3026,,"[41.4, 63.4]",69282,64,,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Gerard Piqué Bernabéu,5213.0,Right Center Back,120,Barcelona,217,['527d3721-9644-4344-a2de-cc5846f58c1f'],38,,,,,,,,,,,,,,,,,Barcelona,217,00:19:38.051,Ball Receipt*,,2010/2011
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,bdf0416d-c5f3-4181-add0-5cfff47103d4,3029,,"[43.3, 39.2]",69282,64,,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Eric-Sylvain Bilal Abidal,20177.0,Left Center Back,120,Barcelona,217,['91df243b-8b04-4348-a8ce-65ff74e5c498'],42,,,,,,,,,,,,,,,,,Barcelona,217,00:19:42.356,Ball Receipt*,,2010/2011
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,d7cc704c-42ee-43d9-8add-b4f085cc3790,3032,,"[54.9, 22.0]",69282,64,,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Xavier Hernández Creus,20131.0,Right Center Midfield,120,Barcelona,217,['00a0c65d-6419-4b58-a64a-b2ca1929e36b'],46,,,,,,,,,,,,,,,,,Barcelona,217,00:19:46.654,Ball Receipt*,,2010/2011
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6e8c52dc-57de-494f-ad0a-142a576f6238,3035,,"[55.6, 63.4]",69282,64,,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Gerard Piqué Bernabéu,5213.0,Right Center Back,120,Barcelona,217,['cf2f5d1c-519e-4efd-bea7-d8645bc7f350'],51,,,,,,,,,,,,,,,,,Barcelona,217,00:19:51.705,Ball Receipt*,,2010/2011
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,248fe927-c578-46dc-ace4-e4e449d5df0f,3038,,"[79.6, 60.1]",69282,64,,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Pedro Eliezer Rodríguez Ledesma,3958.0,Right Wing,120,Barcelona,217,['714c9137-7219-4ebd-b04f-dbbcb31c192b'],55,,,,,,,,,,,,,,,,,Barcelona,217,00:19:55.617,Ball Receipt*,,2010/2011
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ddfe067b-2cd1-4d70-826f-9a8617d393fa,3041,,"[72.2, 64.5]",69282,64,,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Gerard Piqué Bernabéu,5213.0,Right Center Back,120,Barcelona,217,['51efdfaf-ff41-4eef-a3de-4f19b12b21bb'],56,,,,,,,,,,,,,,,,,Barcelona,217,00:19:56.972,Ball Receipt*,,2010/2011
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,f96e1dea-de27-4941-b5eb-57d293768365,3044,,"[72.2, 48.3]",69282,65,,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Lionel Andrés Messi Cuccittini,5503.0,Center Forward,120,Barcelona,217,['02378259-b558-432d-8105-77fa91848487'],0,,,,,,,,,,,,,,,,,Barcelona,217,00:20:00.284,Ball Receipt*,,2010/2011
