ball_receipt_outcome,ball_recovery_recovery_failure,block_deflection,block_offensive,carry_end_location,clearance_aerial_won,clearance_body_part,clearance_head,clearance_left_foot,clearance_right_foot,counterpress,dribble_nutmeg,dribble_outcome,dribble_overrun,duel_outcome,duel_type,duration,foul_committed_advantage,foul_committed_card,foul_committed_penalty,foul_won_advantage,foul_won_defensive,foul_won_penalty,goalkeeper_body_part,goalkeeper_end_location,goalkeeper_outcome,goalkeeper_position,goalkeeper_success_in_play,goalkeeper_technique,goalkeeper_type,id,index,interception_outcome,location,match_id,minute,off_camera,out,pass_aerial_won,pass_angle,pass_assisted_shot_id,pass_body_part,pass_cross,pass_cut_back,pass_deflected,pass_end_location,pass_goal_assist,pass_height,pass_inswinging,pass_length,pass_miscommunication,pass_outcome,pass_outswinging,pass_recipient,pass_recipient_id,pass_shot_assist,pass_switch,pass_technique,pass_through_ball,pass_type,period,play_pattern,player,player_id,position,possession,possession_team,possession_team_id,related_events,second,shot_body_part,shot_end_location,shot_first_time,shot_freeze_frame,shot_key_pass_id,shot_one_on_one,shot_open_goal,shot_outcome,shot_statsbomb_xg,shot_technique,shot_type,substitution_outcome,substitution_outcome_id,substitution_replacement,substitution_replacement_id,tactics,team,team_id,timestamp,type,under_pressure,season_name
,,,,"[75.5, 73.5]",,,,,,,,,,,,0.079999,,,,,,,,,,,,,,94b3b0c9-7d2e-4552-8c5c-7c2e21074dc9,1252,,"[76.9, 73.6]",9726,25,,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Aleix Vidal Parreu,6400.0,Right Midfield,55,Barcelona,217,"['1806b124-19da-4fc8-b69d-5b77f61ca892', '539ed1e8-9603-4103-8739-2557e55efc36', 'bf3f8b88-f4d7-4aae-86b8-b81b60b7497c']",17,,,,,,,,,,,,,,,,,Barcelona,217,00:25:17.278,Carry,True,2017/2018
,,,,"[68.8, 65.1]",,,,,,,,,,,,1.111896,,,,,,,,,,,,,,d25b7433-0ce5-40ce-8f08-2610b89a0d5b,1258,,"[76.0, 75.5]",9726,25,,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Aleix Vidal Parreu,6400.0,Right Midfield,55,Barcelona,217,"['66d4ba2b-0b69-439c-80ca-3a7502a94706', '91386b3f-70b1-4bd4-b1fb-428c78a8a7d7', 'd720ff78-981d-4632-81e4-d075d41270bc', 'd9c27d05-ae42-4b1a-b20d-254bc3fe8a27']",17,,,,,,,,,,,,,,,,,Barcelona,217,00:25:17.889,Carry,True,2017/2018
,,,,"[69.3, 64.1]",,,,,,,,,,,,0.857186,,,,,,,,,,,,,,ab00de0c-767d-4b55-8d1a-6b65596d701f,1261,,"[68.8, 65.1]",9726,25,,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Aleix Vidal Parreu,6400.0,Right Midfield,55,Barcelona,217,"['66d4ba2b-0b69-439c-80ca-3a7502a94706', '91386b3f-70b1-4bd4-b1fb-428c78a8a7d7', '9fb0401c-fc2e-43f3-91ef-dd564c4bbe58']",19,,,,,,,,,,,,,,,,,Barcelona,217,00:25:19.000,Carry,True,2017/2018
,,,,"[65.9, 35.2]",,,,,,,,,,,,5.010618,,,,,,,,,,,,,,ef511752-8da2-416d-b701-1669d4a60f5d,1264,,"[66.9, 43.9]",9726,25,,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,José Paulo Bezzera Maciel Júnior,5542.0,Left Defensive Midfield,55,Barcelona,217,"['16c05512-79b3-4b3f-91c7-754ffea07c6a', 'd50d33cc-3893-47af-bb25-75787864d087']",20,,,,,,,,,,,,,,,,,Barcelona,217,00:25:20.633,Carry,,2017/2018
,,,,"[57.4, 43.7]",,,,,,,,,,,,0.76007,,,,,,,,,,,,,,80c03e91-ba24-4b70-a17a-8c12b784a445,1267,,"[57.7, 42.9]",9726,25,,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Ivan Rakitić,5470.0,Right Defensive Midfield,55,Barcelona,217,"['12a73aad-8e05-4458-ba3a-259d7905a8c8', '29d7474e-6f3e-43bf-aeaa-2344c3ec229c']",26,,,,,,,,,,,,,,,,,Barcelona,217,00:25:26.444,Carry,,2017/2018
,,,,"[82.9, 63.5]",,,,,,,,,,,,3.325969,,,,,,,,,,,,,,2c704ebb-a50d-4369-a958-2f219cbf0296,1270,,"[64.2, 58.9]",9726,25,,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Gerard Piqué Bernabéu,5213.0,Right Center Back,55,Barcelona,217,"['5791a9f7-27ed-4e16-94fd-bdb3f83cdfa3', 'b4a9adeb-ce8e-4c44-b700-d10cab8b6521']",28,,,,,,,,,,,,,,,,,Barcelona,217,00:25:28.153,Carry,,2017/2018
,,,,"[94.9, 66.2]",,,,,,,,,,,,3.282284,,,,,,,,,,,,,,1e083ba2-2ba7-47ef-aa62-af69f62f6c4d,1273,,"[94.5, 74.8]",9726,25,,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Sergi Roberto Carnicer,6379.0,Right Back,55,Barcelona,217,"['948cff01-c541-4a84-8559-ad9e3c9a4083', 'a021e5f3-3099-434e-9908-7d2bc2fbd069', 'c101c526-d081-48e8-ac6c-d4e4444c4941']",32,,,,,,,,,,,,,,,,,Barcelona,217,00:25:32.974,Carry,True,2017/2018
,,,,"[82.3, 70.9]",,,,,,,,,,,,0.746995,,,,,,,,,,,,,,de65ac9a-05be-4483-87ec-842ad863d678,1277,,"[81.5, 70.9]",9726,25,,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Gerard Piqué Bernabéu,5213.0,Right Center Back,55,Barcelona,217,"['1d5a67ca-854d-4e54-b0de-e63c4664ceb9', '7dc55c7d-1a0a-4b8f-b201-4f639c3689e0']",37,,,,,,,,,,,,,,,,,Barcelona,217,00:25:37.194,Carry,,2017/2018
,,,,"[95.8, 73.0]",,,,,,,,,,,,1.272637,,,,,,,,,,,,,,aa9d130c-4fa6-4268-b6cb-87bda1e476ac,1280,,"[95.8, 73.0]",9726,25,,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Aleix Vidal Parreu,6400.0,Right Midfield,55,Barcelona,217,"['7abac108-4fb2-4b8e-bc65-740ba69ec8a2', 'eb8aff09-3e86-4761-9aa8-9d528b17d2ff']",38,,,,,,,,,,,,,,,,,Barcelona,217,00:25:38.709,Carry,,2017/2018
,,,,"[107.5, 66.2]",,,,,,,,,,,,2.229156,,,,,,,,,,,,,,91af1420-11bd-4651-92e5-c7fa26c5c3d1,1283,,"[91.6, 62.0]",9726,25,,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Sergi Roberto Carnicer,6379.0,Right Back,55,Barcelona,217,"['4137cbc4-2aff-460e-b5c7-68721a1ea6e9', '76ecf1cf-33ac-40f6-b46c-4fe58c0a45de', '874f6ff3-f9ce-48c4-b492-32fdc9b55d70']",40,,,,,,,,,,,,,,,,,Barcelona,217,00:25:40.554,Carry,True,2017/2018
,,,,"[105.5, 44.4]",,,,,,,,,,,,0.151462,,,,,,,,,,,,,,444b21ca-a45c-42cf-afd4-bf95806ae4d7,1288,,"[105.5, 45.5]",9726,25,,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Luis Alberto Suárez Díaz,5246.0,Left Center Forward,55,Barcelona,217,"['655059be-fcc8-4cca-b289-389552315be5', 'a256df08-ca81-43bf-aa7b-1e19bc9387cf']",43,,,,,,,,,,,,,,,,,Barcelona,217,00:25:43.790,Carry,,2017/2018
,,,,"[106.2, 31.3]",,,,,,,,,,,,3.468241,,,,,,,,,,,,,,5aeb6d08-c66b-47d5-9414-12880fbe1627,1291,,"[99.7, 47.9]",9726,25,,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Lionel Andrés Messi Cuccittini,5503.0,Right Center Forward,55,Barcelona,217,"['c85631d5-1ba4-4a61-8546-14ded01a21ab', 'dae38244-477a-4998-ab39-60da1ecbacef', 'e4b92e34-970c-4022-9dbd-3025d9a7241f']",44,,,,,,,,,,,,,,,,,Barcelona,217,00:25:44.312,Carry,True,2017/2018
,,,,"[25.9, 44.9]",,,,,,,,,,,,1.891247,,,,,,,,,,,,,,96bb642a-c2e5-4740-b12b-bafeb93eb6ff,1298,,"[21.8, 28.3]",9726,25,,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Adrián López Álvarez,6735.0,Left Wing,55,Barcelona,217,"['799d2f91-57e9-4b01-9302-ab3dd9138ed7', 'a0945cee-ca82-4c86-9507-aa770fd7ee8f']",50,,,,,,,,,,,,,,,,,RC Deportivo La Coruña,219,00:25:50.736,Carry,,2017/2018
,,,,"[52.7, 5.3]",,,,,,,,,,,,4.990844,,,,,,,,,,,,,,53fcd6d4-2ec6-403c-9089-463638e8c83d,1302,,"[80.8, 13.4]",9726,25,,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Jordi Alba Ramos,5211.0,Left Back,55,Barcelona,217,"['207c18fb-dff0-43a1-bbdc-063e7a18ab2a', '4a9809f3-b6e5-4392-a8b8-fbdd78d0fb00']",55,,,,,,,,,,,,,,,,,Barcelona,217,00:25:55.176,Carry,,2017/2018
,,,,"[56.2, 21.1]",,,,,,,,,,,,0.761397,,,,,,,,,,,,,,b06e637b-90ae-46b2-8721-c33fe608eefa,1305,,"[56.2, 21.1]",9726,26,,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Ivan Rakitić,5470.0,Right Defensive Midfield,55,Barcelona,217,"['9ccbc721-8fac-495f-9bf1-fdab21801dd7', 'ad793b26-36cc-40cc-bd48-54da8aab990e']",1,,,,,,,,,,,,,,,,,Barcelona,217,00:26:01.445,Carry,,2017/2018
,,,,"[61.9, 15.6]",,,,,,,,,,,,0.921068,,,,,,,,,,,,,,55c8c723-d963-41c2-8d26-a3eb867dac15,1308,,"[61.4, 9.5]",9726,26,,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Andrés Iniesta Luján,5216.0,Left Midfield,55,Barcelona,217,"['4ffadbe1-9dfb-45ad-9997-0a71391b0f6b', 'f3ca2f5e-570a-45fa-9279-e6684737e186']",2,,,,,,,,,,,,,,,,,Barcelona,217,00:26:02.976,Carry,,2017/2018
,,,,"[108.1, 21.6]",,,,,,,,,,,,0.484674,,,,,,,,,,,,,,56f6e75c-0e17-4d65-b060-15455e87874a,1315,,"[107.6, 21.6]",9726,26,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Luis Alberto Suárez Díaz,5246.0,Left Center Forward,57,Barcelona,217,"['4353b0d4-c80a-4d83-a25f-ed5710279b48', '9481ce35-a5b5-4dfc-9122-e68adb2661bf']",24,,,,,,,,,,,,,,,,,Barcelona,217,00:26:24.076,Carry,,2017/2018
,,,,"[116.8, 50.1]",,,,,,,,,,,,1.518231,,,,,,,,,,,,,,bc556415-a124-46f5-b8cc-dd0e5a0c42e2,1325,,"[113.5, 51.5]",9726,27,,,,,,,,,,,,,,,,,,,,,,,,,1,From Corner,Lionel Andrés Messi Cuccittini,5503.0,Right Center Forward,58,Barcelona,217,"['b3ca18fa-1685-495f-88cd-8e21ac207caa', 'e941f995-80c4-4af7-82e5-eb54fb9bf6c2']",2,,,,,,,,,,,,,,,,,Barcelona,217,00:27:02.674,Carry,,2017/2018
,,,,"[115.7, 54.7]",,,,,,,,,,,,1.331027,,,,,,,,,,,,,,22c3c24a-2ea7-4027-b080-7251166127fe,1332,,"[115.4, 56.4]",9726,27,,,,,,,,,,,,,,,,,,,,,,,,,1,From Corner,Lionel Andrés Messi Cuccittini,5503.0,Right Center Forward,59,Barcelona,217,"['34b912f1-7d04-4838-99bb-33cc54e78236', '6ce40242-b682-48fc-873f-032cd94de9ab', 'f92b3da4-f8d1-4b9e-8a07-eda48d0b7581']",27,,,,,,,,,,,,,,,,,Barcelona,217,00:27:27.452,Carry,True,2017/2018
,,,,"[87.3, 41.6]",,,,,,,,,,,,2.514102,,,,,,,,,,,,,,8b476675-00ea-4329-94c6-cb523efebfd2,1341,,"[93.1, 45.8]",9726,27,,,,,,,,,,,,,,,,,,,,,,,,,1,From Corner,Andrés Iniesta Luján,5216.0,Left Midfield,60,Barcelona,217,"['a5fd9569-82d6-4534-adcd-07ae6eac4f18', 'b0afc681-b028-4885-aee3-dc7693bcb941']",57,,,,,,,,,,,,,,,,,Barcelona,217,00:27:57.153,Carry,,2017/2018
,,,,"[114.3, 32.9]",,,,,,,,,,,,1.274792,,,,,,,,,,,,,,8ebecd7a-c605-4dc9-a62b-ed3c2f8b2fad,1344,,"[110.7, 24.0]",9726,28,,,,,,,,,,,,,,,,,,,,,,,,,1,From Corner,Lionel Andrés Messi Cuccittini,5503.0,Right Center Forward,60,Barcelona,217,"['69892d03-7bd8-4dfc-a9ea-cd7a02e85d2e', 'c18c63de-49bf-48f6-a9db-bfefae2b7fba', 'e0bd7203-317c-42ae-a4d7-41c02b5b3a2c']",1,,,,,,,,,,,,,,,,,Barcelona,217,00:28:01.392,Carry,True,2017/2018
,,,,"[43.5, 75.9]",,,,,,,,,,,,0.556853,,,,,,,,,,,,,,67d1ef84-7fe2-4304-9b3b-6e944e3beef6,1355,,"[43.5, 77.2]",9726,29,,,,,,,,,,,,,,,,,,,,,,,,,1,From Kick Off,Carles Gil de Pareja Vicent,6800.0,Right Wing,61,RC Deportivo La Coruña,219,"['accbb24f-c6cf-4864-991e-3733a129149b', 'c9b6caa6-0491-467b-bb25-ceb561a453e6', 'dc3f7048-5537-45d9-b981-93af13eba1a8']",12,,,,,,,,,,,,,,,,,RC Deportivo La Coruña,219,00:29:12.098,Carry,True,2017/2018
,,,,"[55.8, 77.9]",,,,,,,,,,,,1.346527,,,,,,,,,,,,,,428c7e77-d829-48da-b238-094c67beb7f2,1365,,"[55.8, 76.8]",9726,29,,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Carles Gil de Pareja Vicent,6800.0,Right Wing,62,RC Deportivo La Coruña,219,"['e6408b7e-bcc2-41da-86d6-8498da67f528', 'f2232769-f1e4-4912-97c0-8902ca0e0ff7']",28,,,,,,,,,,,,,,,,,RC Deportivo La Coruña,219,00:29:28.219,Carry,,2017/2018
,,,,"[62.4, 74.5]",,,,,,,,,,,,0.040000003,,,,,,,,,,,,,,9298bb45-c575-440f-ac05-b5ee8f15af23,1368,,"[62.4, 74.5]",9726,29,,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Lucas Pérez Martínez,6732.0,Center Forward,62,RC Deportivo La Coruña,219,"['3522b604-7f2d-4fbb-aec9-88437a938ebf', '8a03a93b-9685-4511-bf76-ca5f00190a82']",30,,,,,,,,,,,,,,,,,RC Deportivo La Coruña,219,00:29:30.330,Carry,,2017/2018
,,,,"[49.3, 62.7]",,,,,,,,,,,,1.055271,,,,,,,,,,,,,,ffdff481-3750-4024-ad74-fda0c190e1a2,1371,,"[50.8, 71.4]",9726,29,,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Guilherme dos Santos Torres,6729.0,Right Defensive Midfield,62,RC Deportivo La Coruña,219,"['4a547e86-547e-456c-997e-7ee969c55891', '711c8e61-a863-476f-9368-0817b062edb2']",31,,,,,,,,,,,,,,,,,RC Deportivo La Coruña,219,00:29:31.853,Carry,,2017/2018
,,,,"[54.2, 19.1]",,,,,,,,,,,,1.637264,,,,,,,,,,,,,,c0161ae4-7292-47c4-ab99-667933cedfdc,1376,,"[48.5, 26.0]",9726,29,,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Fernando Navarro i Corbacho,6913.0,Left Back,62,RC Deportivo La Coruña,219,"['269f4437-c319-4b88-86ad-1ddbf0a42294', '814201a4-17e8-4954-aa29-33ee8c3b1721']",34,,,,,,,,,,,,,,,,,RC Deportivo La Coruña,219,00:29:34.635,Carry,,2017/2018
,,,,"[66.4, 7.6]",,,,,,,,,,,,0.103661,,,,,,,,,,,,,,691d8a13-a688-400e-937b-e2329e3123e0,1379,,"[66.4, 7.6]",9726,29,,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Adrián López Álvarez,6735.0,Left Wing,62,RC Deportivo La Coruña,219,"['10e9cab0-e038-4da2-a4b1-e9eaa47496a8', '59bfdee6-7ed8-44f0-9d28-20b89d0e4a23']",37,,,,,,,,,,,,,,,,,RC Deportivo La Coruña,219,00:29:37.305,Carry,,2017/2018
,,,,"[63.1, 14.7]",,,,,,,,,,,,0.70791,,,,,,,,,,,,,,beefdb73-ad88-49f2-9138-6f8675026f06,1388,,"[60.5, 14.9]",9726,29,,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Adrián López Álvarez,6735.0,Left Wing,62,RC Deportivo La Coruña,219,"['0114ff6d-6836-4613-86b5-0cc3315cee48', 'a4aa10b0-5c31-4270-b524-cd823bb93c4e', 'a981ff94-3543-4e24-b13f-425f37655147']",40,,,,,,,,,,,,,,,,,RC Deportivo La Coruña,219,00:29:40.143,Carry,True,2017/2018
,,,,"[63.5, 11.1]",,,,,,,,,,,,0.710434,,,,,,,,,,,,,,d4672bf8-82ef-45c8-91d1-e62c435bffa1,1394,,"[63.5, 11.1]",9726,29,,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Celso Borges Mora,5582.0,Left Defensive Midfield,63,RC Deportivo La Coruña,219,"['427c2a1d-5bdd-4ba3-a044-0e0594ca72ed', '9b14637b-65ff-4623-8c4d-1bffc6d3555a']",58,,,,,,,,,,,,,,,,,RC Deportivo La Coruña,219,00:29:58.070,Carry,,2017/2018
,,,,"[65.0, 6.0]",,,,,,,,,,,,0.12,,,,,,,,,,,,,,786decac-952f-4a6a-8ccc-1be6a0c35abb,1398,,"[64.7, 6.3]",9726,29,,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Fernando Navarro i Corbacho,6913.0,Left Back,63,RC Deportivo La Coruña,219,"['175ed70f-b576-4a7d-bcb9-96e8ff883bd9', '54533f28-4d39-4f4e-843c-d5147ad9609a', '6645359e-4723-4b60-9a61-a943ea293e63']",59,,,,,,,,,,,,,,,,,RC Deportivo La Coruña,219,00:29:59.500,Carry,True,2017/2018
,,,,"[43.0, 52.8]",,,,,,,,,,,,0.039999,,,,,,,,,,,,,,e3181098-0c23-4ca8-8614-dcf1a8dee671,1403,,"[43.8, 52.5]",9726,30,,,,,,,,,,,,,,,,,,,,,,,,,1,From Counter,Ivan Rakitić,5470.0,Right Defensive Midfield,64,Barcelona,217,"['3efc4f9a-1948-4b89-86bb-d6d870b263fa', 'ff9fa897-fec5-478a-8479-9fb84b1b2b33']",2,,,,,,,,,,,,,,,,,Barcelona,217,00:30:02.698,Carry,,2017/2018
,,,,"[57.2, 57.5]",,,,,,,,,,,,0.858775,,,,,,,,,,,,,,495a5b3e-c444-4fa0-82be-d1617d5edc3e,1406,,"[57.2, 57.5]",9726,30,,,,,,,,,,,,,,,,,,,,,,,,,1,From Counter,Andrés Iniesta Luján,5216.0,Left Midfield,64,Barcelona,217,"['b3202a42-f360-465a-a931-86f21ad817b7', 'b63456b5-427b-4c88-8218-3beb1ea7aa94']",4,,,,,,,,,,,,,,,,,Barcelona,217,00:30:04.371,Carry,,2017/2018
,,,,"[91.0, 30.0]",,,,,,,,,,,,4.219485,,,,,,,,,,,,,,3495c19a-3d87-4bc7-aba9-60b23107ffd4,1412,,"[85.2, 32.9]",9726,30,,,,,,,,,,,,,,,,,,,,,,,,,1,From Counter,Lionel Andrés Messi Cuccittini,5503.0,Right Center Forward,64,Barcelona,217,"['00199b1e-6249-46c5-b41b-00f39d307e8f', '05c9cd65-21ae-44e9-a052-3e2539df49a8', '4f5d541a-469f-45da-92f9-99d433a0999c']",10,,,,,,,,,,,,,,,,,Barcelona,217,00:30:10.273,Carry,True,2017/2018
,,,,"[45.4, 54.0]",,,,,,,,,,,,4.135246,,,,,,,,,,,,,,51cbf9bd-ec76-4fec-a035-66231b2578a5,1420,,"[36.4, 68.4]",9726,30,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Carles Gil de Pareja Vicent,6800.0,Right Wing,65,RC Deportivo La Coruña,219,"['19cb8469-7581-41af-a629-35957349f6dc', '57b684ee-2dba-4a7e-acb7-9b04aa90e733']",17,,,,,,,,,,,,,,,,,RC Deportivo La Coruña,219,00:30:17.120,Carry,,2017/2018
,,,,"[53.7, 70.9]",,,,,,,,,,,,0.972529,,,,,,,,,,,,,,689c7e30-b513-4f88-a662-181d1cc5fe47,1425,,"[54.0, 69.5]",9726,30,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Emre Çolak,6779.0,Center Attacking Midfield,65,RC Deportivo La Coruña,219,"['0bc8c87b-d21b-4b0c-9bfc-63b10dcd9285', '69bab58c-431f-421c-ba30-4bec7d4e7bd6', '88ebdd29-d72f-492b-996b-2094e2d3f20f']",24,,,,,,,,,,,,,,,,,RC Deportivo La Coruña,219,00:30:24.202,Carry,True,2017/2018
,,,,"[65.8, 66.3]",,,,,,,,,,,,3.062238,,,,,,,,,,,,,,d0bd83a9-c2a9-45de-a6bf-3866415ee79b,1429,,"[48.8, 63.3]",9726,30,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Fabian Lukas Schär,5537.0,Right Center Back,65,RC Deportivo La Coruña,219,"['8c196e70-fa62-44e7-9d7a-c14a8a92f1ac', 'cec1ca78-4e59-45b8-9b24-0d272e6959bd', 'd8d61e7e-e083-4c2c-90fe-9c2f4e15606e']",26,,,,,,,,,,,,,,,,,RC Deportivo La Coruña,219,00:30:26.118,Carry,True,2017/2018
,,,,"[95.9, 65.6]",,,,,,,,,,,,3.56169,,,,,,,,,,,,,,b78bbed9-7460-4cc7-9a2e-c86281d711b0,1433,,"[65.8, 66.3]",9726,30,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Fabian Lukas Schär,5537.0,Right Center Back,65,RC Deportivo La Coruña,219,"['30e8c80e-8bf7-448b-8a96-f7aea42bea99', 'c0a84f71-8111-4fb0-84f5-2c6bea7e8e75', 'd8d61e7e-e083-4c2c-90fe-9c2f4e15606e', 'f462a4e8-5930-4dda-9bf5-e21c0aabffa3']",29,,,,,,,,,,,,,,,,,RC Deportivo La Coruña,219,00:30:29.180,Carry,True,2017/2018
,,,,"[27.6, 16.4]",,,,,,,,,,,,1.516165,,,,,,,,,,,,,,3a4ad727-7951-4095-8c46-7ab8b2156bc7,1437,,"[24.2, 14.5]",9726,30,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Jordi Alba Ramos,5211.0,Left Back,66,Barcelona,217,"['205cc409-af0b-4423-9657-66b145b8d3e6', 'e2c86a69-ae74-4c65-addd-98af7e33ec78']",32,,,,,,,,,,,,,,,,,Barcelona,217,00:30:32.742,Carry,,2017/2018
,,,,"[35.7, 35.0]",,,,,,,,,,,,0.708116,,,,,,,,,,,,,,d12cd35c-f5f9-4aa7-b8f5-34390069ddfd,1440,,"[35.7, 34.2]",9726,30,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Aleix Vidal Parreu,6400.0,Right Midfield,66,Barcelona,217,"['7a748891-1314-40d6-93a3-3a7fe346820d', 'ce0e0d20-1a13-48fd-83df-f1d42e8aa4c0']",35,,,,,,,,,,,,,,,,,Barcelona,217,00:30:35.303,Carry,,2017/2018
,,,,"[28.0, 36.6]",,,,,,,,,,,,0.841483,,,,,,,,,,,,,,569a0712-6436-4812-b5dc-101761f38f6a,1443,,"[28.0, 36.6]",9726,30,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Gerard Piqué Bernabéu,5213.0,Right Center Back,66,Barcelona,217,"['b1b77f51-c0a8-4adc-b9e7-0d762c84078e', 'e4085156-aa89-48f7-a46b-9ca7281254b6']",36,,,,,,,,,,,,,,,,,Barcelona,217,00:30:36.888,Carry,,2017/2018
,,,,"[37.8, 21.1]",,,,,,,,,,,,2.168639,,,,,,,,,,,,,,17d7845e-1e50-4610-a01e-13b98f282d30,1446,,"[37.8, 24.7]",9726,30,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Ivan Rakitić,5470.0,Right Defensive Midfield,66,Barcelona,217,"['6d18495b-74d7-45b1-a68e-a4c7f9e04efa', '7570dc25-9ee1-4ec5-af4a-a01654ef6bab']",38,,,,,,,,,,,,,,,,,Barcelona,217,00:30:38.577,Carry,,2017/2018
,,,,"[54.6, 3.2]",,,,,,,,,,,,2.923729,,,,,,,,,,,,,,ee0e398e-a7d4-4e35-914c-c7a5eea9b2ea,1449,,"[57.7, 4.0]",9726,30,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Luis Alberto Suárez Díaz,5246.0,Left Center Forward,66,Barcelona,217,"['1956e694-ecd7-45e7-b265-40226dbaba8e', '49a53cf9-06f8-4d7b-a24b-aa40202fa442']",42,,,,,,,,,,,,,,,,,Barcelona,217,00:30:42.253,Carry,,2017/2018
,,,,"[40.1, 11.6]",,,,,,,,,,,,1.499872,,,,,,,,,,,,,,16307ce0-f391-4b3e-aecc-04f513e9de8b,1452,,"[41.5, 10.1]",9726,30,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Jordi Alba Ramos,5211.0,Left Back,66,Barcelona,217,"['8d6a27ec-3a35-4028-bada-36d724798649', 'd3253b72-aeee-443b-a2f4-d210d5ddd170']",46,,,,,,,,,,,,,,,,,Barcelona,217,00:30:46.430,Carry,,2017/2018
,,,,"[50.4, 23.7]",,,,,,,,,,,,1.267509,,,,,,,,,,,,,,4a387e74-66a6-41fe-90cb-ca4cdffd80cd,1455,,"[50.4, 23.4]",9726,30,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Andrés Iniesta Luján,5216.0,Left Midfield,66,Barcelona,217,"['7e15573b-bb2b-4bf8-a53f-4d0d0ac277c8', 'abc36a1d-0c9a-48df-85ce-7f1b792dbe12']",48,,,,,,,,,,,,,,,,,Barcelona,217,00:30:48.867,Carry,,2017/2018
,,,,"[55.8, 4.6]",,,,,,,,,,,,0.700571,,,,,,,,,,,,,,599dd8d4-e077-4c81-8699-776252216c03,1458,,"[50.6, 4.2]",9726,30,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Luis Alberto Suárez Díaz,5246.0,Left Center Forward,66,Barcelona,217,"['374eb674-82b9-4d42-b91c-a198f4836780', 'c439bf45-cd67-483f-ba2a-01a1ae011cc9', 'd180a5a2-d3f4-47e5-b29b-8b04c7c99ab1']",51,,,,,,,,,,,,,,,,,Barcelona,217,00:30:51.119,Carry,True,2017/2018
,,,,"[79.0, 13.4]",,,,,,,,,,,,5.284784,,,,,,,,,,,,,,c987efab-a008-4135-b53f-f841a159cb8f,1462,,"[55.8, 4.6]",9726,30,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Luis Alberto Suárez Díaz,5246.0,Left Center Forward,66,Barcelona,217,"['09319b0c-c249-44aa-b54d-971b37431217', '2cad4601-0825-43a7-b2a5-ad466b39afd1', '77199e03-8160-4e3d-8b4e-5c4d5dc95539', 'c439bf45-cd67-483f-ba2a-01a1ae011cc9', 'd180a5a2-d3f4-47e5-b29b-8b04c7c99ab1']",51,,,,,,,,,,,,,,,,,Barcelona,217,00:30:51.820,Carry,True,2017/2018
,,,,"[92.6, 12.1]",,,,,,,,,,,,3.466263,,,,,,,,,,,,,,b58c15f7-e8d0-45cf-b29b-70ed5d1f39f7,1470,,"[82.4, 18.9]",9726,31,,,,,,,,,,,,,,,,,,,,,,,,,1,From Free Kick,Lionel Andrés Messi Cuccittini,5503.0,Right Center Forward,67,Barcelona,217,"['04b5c880-d629-4795-8b59-a4efc17262b3', '59d9835d-4e3f-42a6-a5eb-6d00c039f53c', '8b619308-5691-4f03-a3f2-d99e009ad243']",42,,,,,,,,,,,,,,,,,Barcelona,217,00:31:42.787,Carry,True,2017/2018
