bad_behaviour_card,ball_receipt_outcome,ball_recovery_offensive,ball_recovery_recovery_failure,block_deflection,carry_end_location,clearance_aerial_won,clearance_body_part,clearance_head,clearance_left_foot,clearance_right_foot,counterpress,dribble_outcome,dribble_overrun,duel_outcome,duel_type,duration,foul_committed_advantage,foul_committed_card,foul_committed_offensive,foul_committed_penalty,foul_committed_type,foul_won_advantage,foul_won_defensive,foul_won_penalty,goalkeeper_body_part,goalkeeper_end_location,goalkeeper_outcome,goalkeeper_position,goalkeeper_punched_out,goalkeeper_technique,goalkeeper_type,id,index,interception_outcome,location,match_id,minute,miscontrol_aerial_won,off_camera,out,pass_aerial_won,pass_angle,pass_assisted_shot_id,pass_body_part,pass_cross,pass_cut_back,pass_deflected,pass_end_location,pass_goal_assist,pass_height,pass_inswinging,pass_length,pass_miscommunication,pass_no_touch,pass_outcome,pass_recipient,pass_recipient_id,pass_shot_assist,pass_straight,pass_switch,pass_technique,pass_through_ball,pass_type,period,play_pattern,player,player_id,position,possession,possession_team,possession_team_id,related_events,second,shot_aerial_won,shot_body_part,shot_end_location,shot_first_time,shot_freeze_frame,shot_key_pass_id,shot_one_on_one,shot_outcome,shot_statsbomb_xg,shot_technique,shot_type,substitution_outcome,substitution_outcome_id,substitution_replacement,substitution_replacement_id,tactics,team,team_id,timestamp,type,under_pressure,season_name
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0fc813c0-926e-4b9f-a9ef-a8edd1de0d1a,461,,"[74.3, 42.3]",70221,8,,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Goal Kick,José Javier Barkero Saludes,26226.0,Center Attacking Midfield,25,Levante UD,221,['3d3e0375-caec-49f5-a87b-6c8e449457a3'],55,,,,,,,,,,,,,,,,,Levante UD,221,00:08:55.894,Ball Receipt*,,2011/2012
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,97943554-f1dc-40bf-bb36-feaa7cd7e1c7,464,,"[80.9, 33.2]",70221,8,,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Goal Kick,Arouna Koné,26696.0,Center Forward,25,Levante UD,221,['f0c6b987-991b-411d-b683-68c2d39d035b'],56,,,,,,,,,,,,,,,,,Levante UD,221,00:08:56.822,Ball Receipt*,,2011/2012
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,733cfb21-730c-4a56-b881-a45cf6af7519,468,,"[83.8, 11.4]",70221,8,,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Goal Kick,Pedro Roberto Silva Botelho,26803.0,Left Wing,25,Levante UD,221,['a2f919e4-9634-4db3-8d9c-3c3b4eb888f3'],59,,,,,,,,,,,,,,,,,Levante UD,221,00:08:59.757,Ball Receipt*,,2011/2012
,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,c3fc5a33-6925-41e6-a980-496a8e124331,471,,"[105.5, 42.1]",70221,9,,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Goal Kick,José Javier Barkero Saludes,26226.0,Center Attacking Midfield,25,Levante UD,221,['b29ca01f-a465-47f5-8333-8c02968e17b5'],2,,,,,,,,,,,,,,,,,Levante UD,221,00:09:02.725,Ball Receipt*,,2011/2012
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,84a782fe-59f4-4143-b045-28d54ecafc43,477,,"[88.3, 7.3]",70221,9,,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Goal Kick,Pedro Roberto Silva Botelho,26803.0,Left Wing,25,Levante UD,221,['f74fb227-749f-40e2-a1b1-094b06106012'],7,,,,,,,,,,,,,,,,,Levante UD,221,00:09:07.832,Ball Receipt*,,2011/2012
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,986948dd-40bf-4a14-b26d-6a349a9a1648,480,,"[87.7, 26.2]",70221,9,,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Goal Kick,Arouna Koné,26696.0,Center Forward,25,Levante UD,221,['89d33004-eb6a-44c6-bd4d-ba292dd77ac9'],8,,,,,,,,,,,,,,,,,Levante UD,221,00:09:08.961,Ball Receipt*,,2011/2012
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1271f80c-0ae9-416f-a4c0-b1660e8ef2b2,483,,"[73.7, 16.4]",70221,9,,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Goal Kick,Juan Francisco García García,26023.0,Left Back,25,Levante UD,221,['f445b738-5b76-4884-b43a-1c4445dc4a63'],11,,,,,,,,,,,,,,,,,Levante UD,221,00:09:11.665,Ball Receipt*,,2011/2012
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,69bcfe31-7bdf-4f8d-a1ef-aaad0860eea9,487,,"[86.4, 23.7]",70221,9,,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Goal Kick,José Javier Barkero Saludes,26226.0,Center Attacking Midfield,25,Levante UD,221,['b0988c79-0d21-4f34-b8c4-68e88b4cadbf'],13,,,,,,,,,,,,,,,,,Levante UD,221,00:09:13.367,Ball Receipt*,,2011/2012
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,112fb92a-3f3a-450b-9db5-ab6efae7a5ae,490,,"[117.6, 5.8]",70221,9,,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Goal Kick,Pedro Roberto Silva Botelho,26803.0,Left Wing,25,Levante UD,221,['b7e2260a-ba20-4dab-8101-9e37cfbbaf0e'],17,,,,,,,,,,,,,,,,,Levante UD,221,00:09:17.764,Ball Receipt*,,2011/2012
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,49db69fc-ef47-4185-86cb-f550902ce198,494,,"[28.5, 55.6]",70221,9,,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Xavier Hernández Creus,20131.0,Right Center Midfield,26,Barcelona,217,['303ba584-83ec-4466-8937-8b4d8e7012e6'],21,,,,,,,,,,,,,,,,,Barcelona,217,00:09:21.098,Ball Receipt*,,2011/2012
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6aaa114d-44e0-4828-ab80-73806bd9cf4e,497,,"[16.4, 66.2]",70221,9,,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Francesc Fàbregas i Soler,3478.0,Center Attacking Midfield,26,Barcelona,217,['b40dc6b4-d9f8-4048-9c5f-f911fa48e131'],23,,,,,,,,,,,,,,,,,Barcelona,217,00:09:23.107,Ball Receipt*,,2011/2012
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3eb45773-0f24-4123-94d2-ff729633e04f,500,,"[44.4, 63.1]",70221,9,,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Lionel Andrés Messi Cuccittini,5503.0,Center Forward,26,Barcelona,217,['196eea57-b118-46fd-8cca-fa22f9779389'],26,,,,,,,,,,,,,,,,,Barcelona,217,00:09:26.621,Ball Receipt*,,2011/2012
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2b8bc278-6c0a-466f-bf60-a3e03d16398b,503,,"[45.4, 53.5]",70221,9,,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Xavier Hernández Creus,20131.0,Right Center Midfield,26,Barcelona,217,['ea05c0d3-5789-415d-a3a1-07b0bec5cc52'],27,,,,,,,,,,,,,,,,,Barcelona,217,00:09:27.691,Ball Receipt*,,2011/2012
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ad641522-ff14-4883-9eaa-e871f869066d,506,,"[73.8, 8.6]",70221,9,,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Pedro Eliezer Rodríguez Ledesma,3958.0,Left Wing Back,26,Barcelona,217,['4c5474d2-e68c-4223-ab9c-f4138cd9ec30'],31,,,,,,,,,,,,,,,,,Barcelona,217,00:09:31.396,Ball Receipt*,,2011/2012
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,b2ee75a3-4668-482b-8d99-195cb4c7e395,510,,"[79.8, 33.2]",70221,9,,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Thiago Alcântara do Nascimento,5208.0,Left Center Midfield,26,Barcelona,217,['b10ff29d-c5ca-423e-ab83-c3bdfaf36e2b'],36,,,,,,,,,,,,,,,,,Barcelona,217,00:09:36.392,Ball Receipt*,,2011/2012
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,be66ef13-e0ec-4362-9fd3-dd0bf1f3fd3e,514,,"[84.6, 45.5]",70221,9,,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Xavier Hernández Creus,20131.0,Right Center Midfield,26,Barcelona,217,"['192763cf-ede3-4b5b-adba-af87c2511858', '643fa85a-e2e5-48f6-bd1b-d921318a8c5b']",37,,,,,,,,,,,,,,,,,Barcelona,217,00:09:37.671,Ball Receipt*,True,2011/2012
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,f1f15a48-d9ed-4bce-a673-325a06ea9047,516,,"[79.1, 34.7]",70221,9,,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Thiago Alcântara do Nascimento,5208.0,Left Center Midfield,26,Barcelona,217,['d48c9088-cee0-44f7-a8ae-734a6c1bb232'],38,,,,,,,,,,,,,,,,,Barcelona,217,00:09:38.558,Ball Receipt*,,2011/2012
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,850b5bd6-99d7-4733-848a-6491101abce4,519,,"[95.0, 72.8]",70221,9,,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Alexis Alejandro Sánchez Sánchez,3385.0,Right Wing Back,26,Barcelona,217,['d48d03a4-6706-4b3e-ba6a-8b21efd3a439'],41,,,,,,,,,,,,,,,,,Barcelona,217,00:09:41.296,Ball Receipt*,,2011/2012
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,f8048236-f5d7-4f25-9e46-2a1c374f86cf,523,,"[96.5, 52.0]",70221,9,,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Xavier Hernández Creus,20131.0,Right Center Midfield,26,Barcelona,217,"['8ffdfce0-2a14-4b53-aca7-bd33c15f04e5', 'b8eb0a88-777b-4148-b27b-54c2dabc049f']",45,,,,,,,,,,,,,,,,,Barcelona,217,00:09:45.294,Ball Receipt*,True,2011/2012
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,adc1b640-5e21-4d2e-83b9-5bad85596b09,526,,"[110.7, 59.3]",70221,9,,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Alexis Alejandro Sánchez Sánchez,3385.0,Right Wing Back,26,Barcelona,217,"['7465919c-dab0-4f87-b81b-aab7956a8de4', 'e3934c7e-56a3-4713-ab7d-f0e6fa88e900']",48,,,,,,,,,,,,,,,,,Barcelona,217,00:09:48.108,Ball Receipt*,True,2011/2012
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5c0e6abc-2238-4ddf-85b7-e10cee04e053,529,,"[115.4, 42.5]",70221,9,,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Thiago Alcântara do Nascimento,5208.0,Left Center Midfield,26,Barcelona,217,['363251b9-ba73-4b63-a0c6-d4c426a578ee'],49,,,,,,,,,,,,,,,,,Barcelona,217,00:09:49.995,Ball Receipt*,,2011/2012
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2b8027c3-5da1-4161-9043-5d958c2fef5a,534,,"[52.6, 13.0]",70221,10,,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Pedro Eliezer Rodríguez Ledesma,3958.0,Left Wing Back,28,Barcelona,217,['f1b02e85-8c2d-43a3-a6ee-de572f22d44c'],24,,,,,,,,,,,,,,,,,Barcelona,217,00:10:24.690,Ball Receipt*,,2011/2012
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,17968391-9588-4c86-89da-b9a2f4ed6823,538,,"[38.0, 45.7]",70221,10,,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Carles Puyol i Saforcada,20125.0,Center Back,28,Barcelona,217,['285aebe1-d9e4-4bd7-991b-32133dbfb1ad'],29,,,,,,,,,,,,,,,,,Barcelona,217,00:10:29.934,Ball Receipt*,,2011/2012
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,fe70d1c2-cc12-4ae8-b2e5-56c513865969,541,,"[48.6, 44.2]",70221,10,,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Xavier Hernández Creus,20131.0,Right Center Midfield,28,Barcelona,217,['3b2f0da9-c26c-450b-8c5b-734d5fce9b91'],32,,,,,,,,,,,,,,,,,Barcelona,217,00:10:32.512,Ball Receipt*,,2011/2012
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,bf61554d-2fe9-4766-8c42-94da5f752771,544,,"[69.1, 77.3]",70221,10,,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Alexis Alejandro Sánchez Sánchez,3385.0,Right Wing Back,28,Barcelona,217,['73a9cc49-dc2e-4ed9-b9f9-305c199cfdea'],36,,,,,,,,,,,,,,,,,Barcelona,217,00:10:36.597,Ball Receipt*,,2011/2012
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,d2ff077b-2b19-44f6-b94c-dca12cfb3433,547,,"[63.9, 55.4]",70221,10,,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Xavier Hernández Creus,20131.0,Right Center Midfield,28,Barcelona,217,['2b926747-c6a3-4406-a1f0-d221b4d18f20'],40,,,,,,,,,,,,,,,,,Barcelona,217,00:10:40.552,Ball Receipt*,,2011/2012
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,e79104c5-e9b5-4589-b461-7b9d604d2b32,550,,"[73.8, 46.7]",70221,10,,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Lionel Andrés Messi Cuccittini,5503.0,Center Forward,28,Barcelona,217,['e9d5cedc-c573-4fda-a1cb-8a6214f13517'],41,,,,,,,,,,,,,,,,,Barcelona,217,00:10:41.977,Ball Receipt*,,2011/2012
,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,a8a62243-cccd-4a63-ba5b-3a7f9e623e23,554,,"[92.3, 37.0]",70221,10,,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Francesc Fàbregas i Soler,3478.0,Center Attacking Midfield,28,Barcelona,217,['1292600e-90d6-443c-841c-efe5f68b956a'],44,,,,,,,,,,,,,,,,,Barcelona,217,00:10:44.966,Ball Receipt*,,2011/2012
,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,db6036f0-275b-430b-bf7a-46de81eae692,558,,"[42.3, 45.3]",70221,10,,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Valmiro Lópes Rocha,25872.0,Right Wing,28,Barcelona,217,['5d53d1c9-f22d-484a-8907-97e16d182747'],47,,,,,,,,,,,,,,,,,Levante UD,221,00:10:47.127,Ball Receipt*,,2011/2012
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,e34080d7-79e7-4d1d-a415-bfbf0673af1d,560,,"[77.6, 45.5]",70221,10,,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Xavier Hernández Creus,20131.0,Right Center Midfield,28,Barcelona,217,['6111ec14-c5ea-4294-8bbf-bcbc8e7b5016'],48,,,,,,,,,,,,,,,,,Barcelona,217,00:10:48.220,Ball Receipt*,,2011/2012
,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,143d3a7a-6356-4877-ae38-d7f277b1ccd2,564,,"[93.9, 9.2]",70221,10,,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Pedro Eliezer Rodríguez Ledesma,3958.0,Left Wing Back,28,Barcelona,217,['0e33a1a1-48e1-411a-bc3c-66f08b1952b8'],59,,,,,,,,,,,,,,,,,Barcelona,217,00:10:59.531,Ball Receipt*,,2011/2012
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,95af1fa1-774b-463b-86fa-929d41b06477,567,,"[51.3, 31.3]",70221,11,,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Xavier Hernández Creus,20131.0,Right Center Midfield,30,Barcelona,217,['4af154d2-b737-44ea-9c86-830d3c7b85d1'],36,,,,,,,,,,,,,,,,,Barcelona,217,00:11:36.526,Ball Receipt*,,2011/2012
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,53ec171b-2490-4afb-b587-5eefdfd4c432,570,,"[64.3, 24.7]",70221,11,,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Sergio Busquets i Burgos,5203.0,Center Defensive Midfield,30,Barcelona,217,['74476b1c-f90c-42e2-831a-f62c3255805f'],41,,,,,,,,,,,,,,,,,Barcelona,217,00:11:41.679,Ball Receipt*,,2011/2012
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,157fa835-ec54-4327-b910-0ce775ea4695,573,,"[74.7, 46.1]",70221,11,,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Lionel Andrés Messi Cuccittini,5503.0,Center Forward,30,Barcelona,217,['d7d46eac-2d2d-4eab-9035-4a2db77e0691'],46,,,,,,,,,,,,,,,,,Barcelona,217,00:11:46.394,Ball Receipt*,,2011/2012
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6944703d-275a-450e-86e3-271916c6ad2f,577,,"[74.4, 28.9]",70221,11,,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Adriano Correia Claro,22102.0,Left Center Back,30,Barcelona,217,['2c4ba45e-b9e9-408e-b644-1b82855f88e0'],49,,,,,,,,,,,,,,,,,Barcelona,217,00:11:49.787,Ball Receipt*,,2011/2012
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,584d06df-7c0e-41a8-ada3-a0e4ae107d6b,580,,"[89.9, 5.0]",70221,11,,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Pedro Eliezer Rodríguez Ledesma,3958.0,Left Wing Back,30,Barcelona,217,['d4a81499-1572-4a7c-81ca-422ef09b480b'],52,,,,,,,,,,,,,,,,,Barcelona,217,00:11:52.276,Ball Receipt*,,2011/2012
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,d87c376a-f2a6-4b2c-92b8-2d1c5a39655a,583,,"[80.8, 16.9]",70221,11,,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Adriano Correia Claro,22102.0,Left Center Back,30,Barcelona,217,['87b207a4-7e30-413a-b268-c41d1453d246'],55,,,,,,,,,,,,,,,,,Barcelona,217,00:11:55.769,Ball Receipt*,,2011/2012
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,d94f3d5c-656e-4f88-ae51-3caced7df88a,586,,"[79.3, 32.5]",70221,11,,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Sergio Busquets i Burgos,5203.0,Center Defensive Midfield,30,Barcelona,217,['c31cb272-1b20-4fed-8867-15bcb239c287'],56,,,,,,,,,,,,,,,,,Barcelona,217,00:11:56.955,Ball Receipt*,,2011/2012
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,44bfe31e-5aa2-4dc8-bd06-0267e91b3088,589,,"[80.2, 58.2]",70221,11,,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Xavier Hernández Creus,20131.0,Right Center Midfield,30,Barcelona,217,['e32cae3f-0856-4f82-9cbe-8407459a89b7'],59,,,,,,,,,,,,,,,,,Barcelona,217,00:11:59.877,Ball Receipt*,,2011/2012
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,144afbfa-64f0-4b41-8a85-52e9e52e5606,592,,"[81.5, 37.0]",70221,12,,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Sergio Busquets i Burgos,5203.0,Center Defensive Midfield,30,Barcelona,217,['a59eb117-8b0b-4535-a3af-50e69737268d'],2,,,,,,,,,,,,,,,,,Barcelona,217,00:12:02.271,Ball Receipt*,,2011/2012
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ab60f2d6-7f0c-420f-a3db-cac9929f0aaa,595,,"[95.6, 75.2]",70221,12,,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Alexis Alejandro Sánchez Sánchez,3385.0,Right Wing Back,30,Barcelona,217,['537256e4-0604-4b62-84a6-b550039025af'],6,,,,,,,,,,,,,,,,,Barcelona,217,00:12:06.836,Ball Receipt*,,2011/2012
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6fdfd3ee-3e59-4ff3-95a0-36c1d2163b79,598,,"[111.8, 66.5]",70221,12,,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Francesc Fàbregas i Soler,3478.0,Center Attacking Midfield,30,Barcelona,217,['ea09ed0b-a70d-45fd-bcb0-0d5ede46c972'],10,,,,,,,,,,,,,,,,,Barcelona,217,00:12:10.573,Ball Receipt*,,2011/2012
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5a93c08c-395a-42a7-aec4-798fe5ae70d5,617,,"[38.6, 36.4]",70221,12,,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Javier Alejandro Mascherano,5506.0,Right Center Back,30,Barcelona,217,['daa5fe70-41c0-4ca3-adb5-ce62cc8b8585'],26,,,,,,,,,,,,,,,,,Barcelona,217,00:12:26.728,Ball Receipt*,,2011/2012
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,61f6e779-147d-4019-ac7b-a716d63a1773,620,,"[50.9, 67.5]",70221,12,,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Xavier Hernández Creus,20131.0,Right Center Midfield,30,Barcelona,217,['0324ba95-e793-4b60-b6dd-ac7eb759635c'],28,,,,,,,,,,,,,,,,,Barcelona,217,00:12:28.600,Ball Receipt*,,2011/2012
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,f6e05a2f-8396-4974-82fd-65b63093a2f5,623,,"[69.8, 75.1]",70221,12,,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Francesc Fàbregas i Soler,3478.0,Center Attacking Midfield,30,Barcelona,217,['69d12f5d-f45f-4b38-a1fa-6dcc602d99a6'],31,,,,,,,,,,,,,,,,,Barcelona,217,00:12:31.763,Ball Receipt*,,2011/2012
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,bd9d4bc4-879b-4a5c-a80b-057306581976,626,,"[65.3, 61.8]",70221,12,,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Xavier Hernández Creus,20131.0,Right Center Midfield,30,Barcelona,217,['63603d16-530b-4c29-811a-7c59c59c4458'],34,,,,,,,,,,,,,,,,,Barcelona,217,00:12:34.984,Ball Receipt*,,2011/2012
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ef40ffb8-a070-4345-a4c8-1913306e113a,629,,"[83.1, 21.7]",70221,12,,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Adriano Correia Claro,22102.0,Left Center Back,30,Barcelona,217,['1730a8ea-767e-49b3-ab54-d325c3509cc2'],40,,,,,,,,,,,,,,,,,Barcelona,217,00:12:40.987,Ball Receipt*,,2011/2012
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,04f58896-5159-4876-93c6-36b84dca8de5,632,,"[108.4, 12.0]",70221,12,,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Pedro Eliezer Rodríguez Ledesma,3958.0,Left Wing Back,30,Barcelona,217,['2a6f6438-641e-4a0c-9aa1-2e2477f0eb94'],44,,,,,,,,,,,,,,,,,Barcelona,217,00:12:44.065,Ball Receipt*,,2011/2012
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0a850cc6-c5d0-4a65-8cc2-1837dd60bb03,636,,"[90.3, 27.9]",70221,13,,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Corner,Pedro Eliezer Rodríguez Ledesma,3958.0,Left Wing Back,31,Barcelona,217,['1c24029a-4204-4724-8e44-7409c2a22192'],12,,,,,,,,,,,,,,,,,Barcelona,217,00:13:12.541,Ball Receipt*,,2011/2012
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,a6836177-1cff-4c42-82e5-539ba6312efd,644,,"[54.6, 64.4]",70221,13,,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Corner,Pedro Roberto Silva Botelho,26803.0,Left Wing,31,Barcelona,217,"['004e023d-fc50-4199-b665-b873fef47591', '85d16d35-63c6-46e2-9470-f3f199b256f2']",20,,,,,,,,,,,,,,,,,Levante UD,221,00:13:20.550,Ball Receipt*,True,2011/2012
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,e361b5fe-6ad5-4dce-87a0-ba5fd32abf1a,650,,"[51.1, 14.7]",70221,13,,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Corner,Adriano Correia Claro,22102.0,Left Center Back,31,Barcelona,217,['8be0b961-e665-4017-9473-c77d7c45175b'],25,,,,,,,,,,,,,,,,,Barcelona,217,00:13:25.165,Ball Receipt*,,2011/2012
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,39b1f982-51e0-4fe7-9aa3-fd40d19e8ee9,653,,"[38.8, 23.4]",70221,13,,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Corner,Javier Alejandro Mascherano,5506.0,Right Center Back,31,Barcelona,217,['9221b305-5bbb-4a40-8ac6-cd93baa0c36a'],26,,,,,,,,,,,,,,,,,Barcelona,217,00:13:26.661,Ball Receipt*,,2011/2012
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2578b8d4-5e0a-4a11-b5d0-c788552678a1,656,,"[52.0, 32.1]",70221,13,,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Corner,Sergio Busquets i Burgos,5203.0,Center Defensive Midfield,31,Barcelona,217,['e568d61b-2f86-4a05-8b6e-2adedf728de3'],29,,,,,,,,,,,,,,,,,Barcelona,217,00:13:29.809,Ball Receipt*,,2011/2012
,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,27ff173a-8f73-4a82-9a9a-b9aa9fc883ae,659,,"[91.0, 35.9]",70221,13,,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Corner,Alexis Alejandro Sánchez Sánchez,3385.0,Right Wing Back,31,Barcelona,217,['a0aa5c89-67f3-4bc5-aa48-1c9ec0b6c181'],32,,,,,,,,,,,,,,,,,Barcelona,217,00:13:32.640,Ball Receipt*,,2011/2012
,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,855958b2-a4a8-4b18-a542-5f2868a42d94,663,,"[54.2, 23.9]",70221,13,,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Corner,Vicente Iborra De La Fuente,3497.0,Right Defensive Midfield,31,Barcelona,217,['a393741f-58a6-4324-badc-4e5c157658ff'],35,,,,,,,,,,,,,,,,,Levante UD,221,00:13:35.594,Ball Receipt*,,2011/2012
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,b1496ca0-015a-4f99-8ae7-2cdabdeb08f3,665,,"[97.3, 33.8]",70221,13,,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Corner,Alexis Alejandro Sánchez Sánchez,3385.0,Right Wing Back,31,Barcelona,217,['a8fa2268-5f76-4b12-bc71-f734278130a9'],37,,,,,,,,,,,,,,,,,Barcelona,217,00:13:37.453,Ball Receipt*,,2011/2012
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7419b394-e11a-40fa-8d60-83fbe63ea721,669,,"[19.8, 49.5]",70221,13,,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Pedro López Muñoz,6787.0,Right Back,32,Levante UD,221,['a2cdfef0-83e5-4b11-881a-60e77d2c0316'],39,,,,,,,,,,,,,,,,,Levante UD,221,00:13:39.417,Ball Receipt*,,2011/2012
