bad_behaviour_card,ball_receipt_outcome,ball_recovery_recovery_failure,block_deflection,block_offensive,carry_end_location,clearance_aerial_won,clearance_body_part,clearance_head,clearance_left_foot,clearance_other,clearance_right_foot,counterpress,dribble_nutmeg,dribble_outcome,dribble_overrun,duel_outcome,duel_type,duration,foul_committed_advantage,foul_committed_card,foul_committed_offensive,foul_committed_type,foul_won_advantage,foul_won_defensive,goalkeeper_body_part,goalkeeper_end_location,goalkeeper_outcome,goalkeeper_position,goalkeeper_technique,goalkeeper_type,id,index,interception_outcome,location,match_id,minute,off_camera,out,pass_aerial_won,pass_angle,pass_assisted_shot_id,pass_body_part,pass_cross,pass_cut_back,pass_deflected,pass_end_location,pass_goal_assist,pass_height,pass_inswinging,pass_length,pass_no_touch,pass_outcome,pass_outswinging,pass_recipient,pass_recipient_id,pass_shot_assist,pass_switch,pass_technique,pass_through_ball,pass_type,period,play_pattern,player,player_id,position,possession,possession_team,possession_team_id,related_events,second,shot_aerial_won,shot_body_part,shot_end_location,shot_first_time,shot_freeze_frame,shot_key_pass_id,shot_outcome,shot_statsbomb_xg,shot_technique,shot_type,substitution_outcome,substitution_outcome_id,substitution_replacement,substitution_replacement_id,tactics,team,team_id,timestamp,type,under_pressure,season_name
,,,,,"[53.0, 53.8]",,,,,,,,,,,,,0.958366,,,,,,,,,,,,,48fe6be1-f1ea-453d-8af7-1b85fc8beabe,1604,,"[49.1, 54.2]",70256,44,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Gerard Piqué Bernabéu,5213.0,Left Center Back,83,Barcelona,217,"['c267de17-950d-4223-adab-386f5d8c82a1', 'f1a4254f-07dd-4e3f-aa46-39f4fe08fd3a']",2,,,,,,,,,,,,,,,,Barcelona,217,00:44:02.677,Carry,,2012/2013
,,,,,"[84.0, 7.9]",,,,,,,,,,,,,1.159162,,,,,,,,,,,,,940da0d2-48b3-4a09-8142-3b0be679ea90,1610,,"[85.5, 6.0]",70256,44,,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Martín Montoya Torralbo,6593.0,Left Back,84,Barcelona,217,"['b53d8867-c5f3-46ca-ba92-2b1fbe5b6298', 'bc2c06f3-9a7b-4642-8715-7ded01787382']",17,,,,,,,,,,,,,,,,Barcelona,217,00:44:17.739,Carry,,2012/2013
,,,,,"[76.6, 13.9]",,,,,,,,,,,,,0.999401,,,,,,,,,,,,,150314dc-1801-4cb7-8ad1-c2123f243fee,1613,,"[76.6, 13.6]",70256,44,,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Alexandre Dimitri Song-Billong,27053.0,Center Defensive Midfield,84,Barcelona,217,"['9e1d2415-8546-4de0-b11c-860ad488ed53', 'badad61d-e8c8-4697-8776-f3be5ab01287']",20,,,,,,,,,,,,,,,,Barcelona,217,00:44:20.087,Carry,,2012/2013
,,,,,"[79.8, 25.5]",,,,,,,,,,,,,1.199051,,,,,,,,,,,,,b87d2719-24e5-43cc-a67d-2a6b344ba6d6,1616,,"[71.7, 28.5]",70256,44,,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Thiago Alcântara do Nascimento,5208.0,Right Center Midfield,84,Barcelona,217,"['3512ec9d-bb9f-48c1-8627-ce1c5d45b7db', 'f123e133-78d2-448e-9ce3-6ebe9ed902a5']",22,,,,,,,,,,,,,,,,Barcelona,217,00:44:22.149,Carry,,2012/2013
,,,,,"[75.7, 14.5]",,,,,,,,,,,,,1.586913,,,,,,,,,,,,,3e39fe08-c5a3-422a-9f2c-51936fdc1dac,1619,,"[76.6, 15.0]",70256,44,,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Martín Montoya Torralbo,6593.0,Left Back,84,Barcelona,217,"['40f352a5-8ee3-44a1-a337-0b3e59d86726', 'df07a0c8-a807-4937-8bf5-eba663f05408']",24,,,,,,,,,,,,,,,,Barcelona,217,00:44:24.327,Carry,,2012/2013
,,,,,"[69.5, 18.1]",,,,,,,,,,,,,2.965006,,,,,,,,,,,,,0cee4f8a-d95a-42d5-ae2a-9cda26cdbbad,1622,,"[59.5, 18.8]",70256,44,,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Gerard Piqué Bernabéu,5213.0,Left Center Back,84,Barcelona,217,"['d4ca5651-26a2-4a94-9a68-9c55569c2032', 'f4fd582a-a205-43e3-a25d-720317fdfafd']",27,,,,,,,,,,,,,,,,Barcelona,217,00:44:27.332,Carry,,2012/2013
,,,,,"[71.8, 26.1]",,,,,,,,,,,,,0.367437,,,,,,,,,,,,,0152b74c-48fb-4fc6-a516-bd8bdcbfbd90,1625,,"[74.1, 25.5]",70256,44,,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Thiago Alcântara do Nascimento,5208.0,Right Center Midfield,84,Barcelona,217,"['515387ab-6605-4200-89db-00738b48d8f4', '5cfb9190-ffe9-4ab8-aac8-9fea1e1dac85']",31,,,,,,,,,,,,,,,,Barcelona,217,00:44:31.118,Carry,,2012/2013
,,,,,"[63.0, 42.9]",,,,,,,,,,,,,1.872435,,,,,,,,,,,,,e4c578d1-5d25-4943-93dd-d6565890ebdd,1628,,"[57.6, 32.9]",70256,44,,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Alexandre Dimitri Song-Billong,27053.0,Center Defensive Midfield,84,Barcelona,217,"['609cf801-5380-4fd5-b7a5-d8a39123b679', '6a62d892-1e55-44a6-afe4-308d2834b0aa']",32,,,,,,,,,,,,,,,,Barcelona,217,00:44:32.772,Carry,,2012/2013
,,,,,"[57.7, 36.8]",,,,,,,,,,,,,0.6448,,,,,,,,,,,,,8b12d923-4311-4627-bc6b-9b3d29706e56,1642,,"[57.7, 36.8]",70256,45,,,,,,,,,,,,,,,,,,,,,,,,,2,From Kick Off,Fabián Ariel Orellana Valenzuela,7105.0,Center Attacking Midfield,86,Celta Vigo,209,"['47e5b305-8fa3-43ea-95d2-59895908d86b', 'ac4fb92c-8a39-468e-8cb7-7e1b8046623e']",1,,,,,,,,,,,,,,,,Celta Vigo,209,00:00:01.250,Carry,,2012/2013
,,,,,"[33.6, 42.1]",,,,,,,,,,,,,1.170716,,,,,,,,,,,,,3f0199b9-b08a-497c-8b43-b60d17bd1a10,1645,,"[33.6, 42.1]",70256,45,,,,,,,,,,,,,,,,,,,,,,,,,2,From Kick Off,Gustavo Daniel Cabral Cáceres,6794.0,Right Center Back,86,Celta Vigo,209,"['d944f215-e24b-4590-8a90-264a9aff4587', 'e7affb62-23dc-467f-9759-9430242b8d3f']",3,,,,,,,,,,,,,,,,Celta Vigo,209,00:00:03.839,Carry,,2012/2013
,,,,,"[7.8, 41.0]",,,,,,,,,,,,,0.04,,,,,,,,,,,,,c5eb0b28-1ab7-4189-8efb-5946cc418359,1648,,"[7.8, 41.0]",70256,45,,,,,,,,,,,,,,,,,,,,,,,,,2,From Kick Off,Javier Varas Herrera,26753.0,Goalkeeper,86,Celta Vigo,209,"['8b70cb22-b2ab-4ac2-9439-754472eebaf9', 'e141581b-9901-489c-b413-a2934fbbb5ba']",7,,,,,,,,,,,,,,,,Celta Vigo,209,00:00:07.732,Carry,,2012/2013
,,,,,"[78.3, 9.9]",,,,,,,,,,,,,1.5652,,,,,,,,,,,,,3570aa91-631b-4bff-96c8-9fcc0fc4f58a,1654,,"[82.8, 14.0]",70256,45,,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Danijel Pranjić,20088.0,Left Midfield,87,Celta Vigo,209,"['52af94de-9c0f-4240-832e-81a13d3a845f', '5597dacb-aa88-4339-9d4d-ce43cc87a732', 'aa1e66a4-fb2b-4eee-933c-44c280afc081']",24,,,,,,,,,,,,,,,,Celta Vigo,209,00:00:24.559,Carry,True,2012/2013
,,,,,"[74.6, 1.9]",,,,,,,,,,,,,0.04,,,,,,,,,,,,,f9532364-1d00-4e5f-93d6-ecbed92bff7e,1658,,"[73.5, 3.7]",70256,45,,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Roberto Lago Soto,27054.0,Left Back,87,Celta Vigo,209,"['4f5f948e-aa95-48f5-ac5e-6ea3e8f442e7', '6a6cae7d-09ca-480f-a395-930140513471', 'cc37d0dd-5b65-4a5d-b837-a258b4a4e897']",26,,,,,,,,,,,,,,,,Celta Vigo,209,00:00:26.659,Carry,True,2012/2013
,,,,,"[74.9, 10.4]",,,,,,,,,,,,,0.947547,,,,,,,,,,,,,c6a85bc1-fddf-400a-a8bc-2562cf8a425d,1661,,"[73.9, 10.0]",70256,45,,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Borja Oubiña Meléndez,25986.0,Left Defensive Midfield,87,Celta Vigo,209,"['6a6cae7d-09ca-480f-a395-930140513471', '97e0a720-d525-4ec8-b139-35a0db8e4464', 'd447aa20-2582-49e4-adbb-d613df39c8bc']",27,,,,,,,,,,,,,,,,Celta Vigo,209,00:00:27.496,Carry,True,2012/2013
,,,,,"[94.2, 7.6]",,,,,,,,,,,,,2.508418,,,,,,,,,,,,,8a0ce8ee-2d8d-4f01-908d-56c971399dac,1665,,"[89.4, 13.0]",70256,45,,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Fabián Ariel Orellana Valenzuela,7105.0,Center Attacking Midfield,87,Celta Vigo,209,"['110986c8-759c-406d-b622-c61404160f27', '53075b44-34c1-43de-a67d-9427ae8ae769', 'b1e85a9b-5141-47aa-b844-7c472ea0d993']",29,,,,,,,,,,,,,,,,Celta Vigo,209,00:00:29.253,Carry,True,2012/2013
,,,,,"[97.5, 2.9]",,,,,,,,,,,,,1.3154,,,,,,,,,,,,,c1761c40-a7a7-4141-80a3-864b4b01c421,1668,,"[94.2, 2.4]",70256,45,,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Danijel Pranjić,20088.0,Left Midfield,87,Celta Vigo,209,"['85d3302f-367d-477b-8bb4-5e0ad1ee46e1', '9d74fa94-0850-4d32-92b4-f8ebcf11203b', 'c0ad7e12-5f57-4be6-9a00-b3f6ed1f908e']",32,,,,,,,,,,,,,,,,Celta Vigo,209,00:00:32.530,Carry,True,2012/2013
,,,,,"[107.8, 4.0]",,,,,,,,,,,,,1.031618,,,,,,,,,,,,,599422a9-c867-4de7-ad71-62615ae71d2a,1675,,"[110.2, 7.5]",70256,45,,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Fabián Ariel Orellana Valenzuela,7105.0,Center Attacking Midfield,88,Celta Vigo,209,"['01e3a993-89c2-4cb1-aa51-9ca8f7277d42', 'e5562a87-e7e6-4aef-ab44-9293b58396e4', 'feef9af2-de7e-424a-9f5d-7f840a517891']",43,,,,,,,,,,,,,,,,Celta Vigo,209,00:00:43.864,Carry,True,2012/2013
,,,,,"[26.4, 75.9]",,,,,,,,,,,,,1.683498,,,,,,,,,,,,,393c23f3-ad50-43ee-9aa7-56fc4f40f127,1679,,"[19.1, 77.9]",70256,45,,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Thiago Alcântara do Nascimento,5208.0,Right Center Midfield,88,Celta Vigo,209,"['2db41673-b36e-4590-aa35-25d619ac904c', '4abf69dd-2c74-48bd-88fc-6eb17ef7c36b', '5ddf0a24-639b-4428-a9b3-88a604567e2b']",45,,,,,,,,,,,,,,,,Barcelona,217,00:00:45.515,Carry,True,2012/2013
,,,,,"[84.8, 19.2]",,,,,,,,,,,,,3.2635,,,,,,,,,,,,,e0cd94f6-abd0-4f96-b45f-36363bb86377,1684,,"[83.3, 10.4]",70256,45,,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Borja Oubiña Meléndez,25986.0,Left Defensive Midfield,88,Celta Vigo,209,"['0aea9a36-84af-456f-8b5d-4b238d42c706', '43536b33-2f78-48db-9c19-35390619d4d2', '8ea0af33-7549-4f6c-afec-f54088630b41']",49,,,,,,,,,,,,,,,,Celta Vigo,209,00:00:49.097,Carry,True,2012/2013
,,,,,"[78.0, 44.7]",,,,,,,,,,,,,1.976221,,,,,,,,,,,,,37af105d-0a5d-4be6-b0b0-5fa9fed799af,1687,,"[76.0, 43.5]",70256,45,,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Ignacio Insa Bohigues,27056.0,Right Defensive Midfield,88,Celta Vigo,209,"['162c1b1a-c304-4f55-8a6c-4296c4ea89d9', '829c1a63-a9b8-4e2f-9b5e-424d00fd02cd']",54,,,,,,,,,,,,,,,,Celta Vigo,209,00:00:54.143,Carry,,2012/2013
,,,,,"[57.3, 26.3]",,,,,,,,,,,,,0.6798,,,,,,,,,,,,,e20a39d7-6a6e-4a16-b476-7132a3aa954b,1694,,"[57.3, 26.3]",70256,46,,,,,,,,,,,,,,,,,,,,,,,,,2,From Goal Kick,Thiago Alcântara do Nascimento,5208.0,Right Center Midfield,89,Barcelona,217,"['3e76f8d1-ea9c-42fb-b793-1fa0a2f4eaa4', 'e6fb85a6-66d0-4985-b4f7-8fe8ad8fdac6']",31,,,,,,,,,,,,,,,,Barcelona,217,00:01:31.998,Carry,,2012/2013
,,,,,"[65.9, 8.7]",,,,,,,,,,,,,0.039958,,,,,,,,,,,,,a940049a-3b22-4aa0-9f5a-690a42824dab,1697,,"[65.9, 8.7]",70256,46,,,,,,,,,,,,,,,,,,,,,,,,,2,From Goal Kick,Francesc Fàbregas i Soler,3478.0,Left Center Midfield,89,Barcelona,217,"['7dff87ae-2651-4f92-9912-039efd3d52d0', 'c6b65ce4-c3db-45ad-b0ac-e229c81500e1']",34,,,,,,,,,,,,,,,,Barcelona,217,00:01:34.676,Carry,,2012/2013
,,,,,"[74.0, 17.3]",,,,,,,,,,,,,1.764758,,,,,,,,,,,,,93054f3e-2da2-4ae1-bc0d-e3ca695e0c7a,1701,,"[71.6, 18.1]",70256,46,,,,,,,,,,,,,,,,,,,,,,,,,2,From Goal Kick,Cristian Tello Herrera,6658.0,Left Wing,89,Barcelona,217,"['083a8e3d-22d1-4956-9550-f0190e573753', '5f757243-1bae-4208-aff9-e6d6b4b0de30', 'b54eb1ca-09ba-4b78-8284-cdaf1892a006', 'd9bd0812-fa01-4f0d-a880-340b8caf914e']",35,,,,,,,,,,,,,,,,Barcelona,217,00:01:35.228,Carry,True,2012/2013
,,,,,"[71.1, 26.7]",,,,,,,,,,,,,3.791542,,,,,,,,,,,,,48b22659-b1d5-4446-8020-5f04e614f9f2,1706,,"[68.5, 14.0]",70256,46,,,,,,,,,,,,,,,,,,,,,,,,,2,From Free Kick,Francesc Fàbregas i Soler,3478.0,Left Center Midfield,90,Barcelona,217,"['4129bb5f-13f5-4677-99df-a65c85d09167', '6262daf5-f6a5-4c8f-9125-96a2b33f31aa', 'dfb05ca6-5550-4cfd-bf7d-275d4e50408a']",43,,,,,,,,,,,,,,,,Barcelona,217,00:01:43.977,Carry,True,2012/2013
,,,,,"[71.6, 72.4]",,,,,,,,,,,,,1.23807,,,,,,,,,,,,,f71fee9a-20ad-4103-9aad-0677b0499824,1710,,"[71.6, 72.4]",70256,46,,,,,,,,,,,,,,,,,,,,,,,,,2,From Free Kick,Daniel Alves da Silva,4324.0,Right Back,90,Barcelona,217,"['afd01cf1-b96c-43a5-9d34-496bedc0d00a', 'b52869b3-11ef-4eae-ace4-8a3400f78aa5']",49,,,,,,,,,,,,,,,,Barcelona,217,00:01:49.740,Carry,,2012/2013
,,,,,"[96.9, 73.5]",,,,,,,,,,,,,1.247185,,,,,,,,,,,,,f1841c84-cd97-41d4-9c31-c1bc44f7d3a7,1713,,"[96.9, 73.5]",70256,46,,,,,,,,,,,,,,,,,,,,,,,,,2,From Free Kick,Alexis Alejandro Sánchez Sánchez,3385.0,Right Wing,90,Barcelona,217,"['4f2c7bf3-c536-4c06-a490-f3c1f06e9e62', 'e05319d5-5a43-4099-9e3c-1ab246af5531']",52,,,,,,,,,,,,,,,,Barcelona,217,00:01:52.810,Carry,,2012/2013
,,,,,"[82.2, 74.8]",,,,,,,,,,,,,0.754083,,,,,,,,,,,,,cdcc21f4-8d3d-4446-a737-f292a7b05d9f,1716,,"[85.6, 74.8]",70256,46,,,,,,,,,,,,,,,,,,,,,,,,,2,From Free Kick,Daniel Alves da Silva,4324.0,Right Back,90,Barcelona,217,"['c4cd5371-1290-4301-9390-176ae38a0d12', 'f3b200f0-ffd6-4579-8a75-773802094513']",55,,,,,,,,,,,,,,,,Barcelona,217,00:01:55.283,Carry,,2012/2013
,,,,,"[81.0, 70.2]",,,,,,,,,,,,,1.302007,,,,,,,,,,,,,0b96460d-c933-4bde-a319-9754e73ae95d,1719,,"[86.1, 69.3]",70256,46,,,,,,,,,,,,,,,,,,,,,,,,,2,From Free Kick,Alexis Alejandro Sánchez Sánchez,3385.0,Right Wing,90,Barcelona,217,"['0bd77f0b-59b5-4b05-88f2-26578205deae', '34e235b3-6557-4de7-97fb-8200b660677e']",56,,,,,,,,,,,,,,,,Barcelona,217,00:01:56.961,Carry,,2012/2013
,,,,,"[85.9, 77.0]",,,,,,,,,,,,,0.04,,,,,,,,,,,,,72e3b7a0-8efa-4a4d-ae95-f04a1895c69f,1722,,"[84.6, 76.7]",70256,46,,,,,,,,,,,,,,,,,,,,,,,,,2,From Free Kick,Daniel Alves da Silva,4324.0,Right Back,90,Barcelona,217,"['33d1a1e3-73ee-4920-b54e-96d262e984d4', 'a387ec22-ee55-4d0a-a789-392a6cd6d340']",58,,,,,,,,,,,,,,,,Barcelona,217,00:01:58.632,Carry,,2012/2013
,,,,,"[82.2, 74.4]",,,,,,,,,,,,,0.797862,,,,,,,,,,,,,5b4f8480-67ef-4290-a065-fa38fc3b17aa,1725,,"[82.2, 74.1]",70256,46,,,,,,,,,,,,,,,,,,,,,,,,,2,From Free Kick,Alexis Alejandro Sánchez Sánchez,3385.0,Right Wing,90,Barcelona,217,"['009ed075-ea95-448b-81ed-9c6f1d2db494', 'c8a5e3d0-d35b-4702-b56e-31eff4f0f6c0']",59,,,,,,,,,,,,,,,,Barcelona,217,00:01:59.672,Carry,,2012/2013
,,,,,"[74.7, 68.2]",,,,,,,,,,,,,0.649813,,,,,,,,,,,,,56930e6f-e739-4d53-b7a0-c22b9d22f94d,1728,,"[74.7, 71.0]",70256,47,,,,,,,,,,,,,,,,,,,,,,,,,2,From Free Kick,Alexandre Dimitri Song-Billong,27053.0,Center Defensive Midfield,90,Barcelona,217,"['5b7a5eb7-5f16-4e1e-a6fb-7cacf2ddbcd9', '8fe6a21c-a843-408b-b482-a6e4b815d666']",1,,,,,,,,,,,,,,,,Barcelona,217,00:02:01.685,Carry,,2012/2013
,,,,,"[80.1, 31.8]",,,,,,,,,,,,,2.559733,,,,,,,,,,,,,9ec60919-d2d9-4349-a86c-251c3491fa65,1731,,"[75.1, 47.3]",70256,47,,,,,,,,,,,,,,,,,,,,,,,,,2,From Free Kick,Thiago Alcântara do Nascimento,5208.0,Right Center Midfield,90,Barcelona,217,"['ab99070e-f80f-4794-b62e-442bf5db0267', 'cfd678cd-861d-4e5c-8302-573ec1cdeb77']",3,,,,,,,,,,,,,,,,Barcelona,217,00:02:03.577,Carry,,2012/2013
,,,,,"[109.1, 9.2]",,,,,,,,,,,,,2.300495,,,,,,,,,,,,,9ea7b746-af9e-4cd1-b809-36111163a7fc,1734,,"[112.0, 8.5]",70256,47,,,,,,,,,,,,,,,,,,,,,,,,,2,From Free Kick,Martín Montoya Torralbo,6593.0,Left Back,90,Barcelona,217,"['098aa417-6925-4f85-a482-5a4016f7b749', '80a53d97-ca90-474f-ad5e-717ba54284fd', 'f51809a2-6205-4874-8edc-f5c4e12b6918']",9,,,,,,,,,,,,,,,,Barcelona,217,00:02:09.317,Carry,True,2012/2013
,,,,,"[81.7, 21.9]",,,,,,,,,,,,,1.517004,,,,,,,,,,,,,e1e72e94-333f-48d3-b803-b0aa66b37d6c,1739,,"[84.8, 21.0]",70256,47,,,,,,,,,,,,,,,,,,,,,,,,,2,From Free Kick,Francesc Fàbregas i Soler,3478.0,Left Center Midfield,90,Barcelona,217,"['1c676750-beba-44c1-b3f0-5234956b2089', '7bbfc241-bcbb-4b6c-ac68-1db19669e372', 'af051174-6036-4390-8655-81a5f863a569', 'ce9e9b97-edbe-4ce2-959c-f1b0a59ca802']",13,,,,,,,,,,,,,,,,Barcelona,217,00:02:13.165,Carry,True,2012/2013
,,,,,"[72.9, 47.3]",,,,,,,,,,,,,0.039975002,,,,,,,,,,,,,1566b109-8f8c-4da4-a65f-b0411846ee60,1744,,"[72.9, 47.3]",70256,47,,,,,,,,,,,,,,,,,,,,,,,,,2,From Free Kick,Alexandre Dimitri Song-Billong,27053.0,Center Defensive Midfield,91,Barcelona,217,"['021da551-c287-4441-96fc-7466830f4287', '28fade10-fda8-4955-8a27-22a24e862f26']",28,,,,,,,,,,,,,,,,Barcelona,217,00:02:28.618,Carry,,2012/2013
,,,,,"[76.7, 31.1]",,,,,,,,,,,,,4.192782,,,,,,,,,,,,,c886e9d4-50ec-41ac-a212-90e2ec69fd36,1747,,"[77.3, 54.6]",70256,47,,,,,,,,,,,,,,,,,,,,,,,,,2,From Free Kick,Lionel Andrés Messi Cuccittini,5503.0,Center Forward,91,Barcelona,217,"['94a77c68-c8d7-4668-9b94-100a8f92b58b', 'bd6efea1-4f04-4ba5-9a1d-29a6aff24a85']",29,,,,,,,,,,,,,,,,Barcelona,217,00:02:29.711,Carry,,2012/2013
,,,,,"[84.6, 23.9]",,,,,,,,,,,,,0.67034,,,,,,,,,,,,,33edddc9-e616-408d-9248-46679db774b9,1750,,"[85.4, 23.9]",70256,47,,,,,,,,,,,,,,,,,,,,,,,,,2,From Free Kick,Francesc Fàbregas i Soler,3478.0,Left Center Midfield,91,Barcelona,217,"['4d128912-2a1e-4951-b7b9-9fca36f86f79', 'ab1e7fd0-9b44-4e3c-88d2-c099437b5dce']",34,,,,,,,,,,,,,,,,Barcelona,217,00:02:34.882,Carry,,2012/2013
,,,,,"[95.5, 5.7]",,,,,,,,,,,,,1.318576,,,,,,,,,,,,,acca40c4-a21d-4f76-b06d-64945dfbe49d,1753,,"[94.0, 6.5]",70256,47,,,,,,,,,,,,,,,,,,,,,,,,,2,From Free Kick,Cristian Tello Herrera,6658.0,Left Wing,91,Barcelona,217,"['7810b3dd-49f6-46a9-bc9c-c23efba81838', 'bd2f753d-af44-4615-8621-274fa3c40ded']",37,,,,,,,,,,,,,,,,Barcelona,217,00:02:37.118,Carry,,2012/2013
,,,,,"[78.4, 10.7]",,,,,,,,,,,,,1.407246,,,,,,,,,,,,,c14dd7c4-20b8-46ee-ac50-918f2151b630,1756,,"[83.0, 6.3]",70256,47,,,,,,,,,,,,,,,,,,,,,,,,,2,From Free Kick,Martín Montoya Torralbo,6593.0,Left Back,91,Barcelona,217,"['2775380e-3fad-4fa2-888d-59e316b1f145', '956c30f0-5062-439f-ab59-894e07ed7591']",39,,,,,,,,,,,,,,,,Barcelona,217,00:02:39.754,Carry,,2012/2013
,,,,,"[80.2, 46.1]",,,,,,,,,,,,,1.852467,,,,,,,,,,,,,1b2a5d35-0310-44d9-b6e1-3540043bf48c,1759,,"[76.4, 38.1]",70256,47,,,,,,,,,,,,,,,,,,,,,,,,,2,From Free Kick,Alexandre Dimitri Song-Billong,27053.0,Center Defensive Midfield,91,Barcelona,217,"['1404de25-a0bc-4c24-83df-04862ca37ede', '3b06df02-1437-4435-8766-4bf60f46144f']",42,,,,,,,,,,,,,,,,Barcelona,217,00:02:42.713,Carry,,2012/2013
,,,,,"[80.8, 63.4]",,,,,,,,,,,,,1.443369,,,,,,,,,,,,,f88d079d-7fa4-4af2-ba30-5f76f95400ce,1762,,"[80.4, 60.1]",70256,47,,,,,,,,,,,,,,,,,,,,,,,,,2,From Free Kick,Thiago Alcântara do Nascimento,5208.0,Right Center Midfield,91,Barcelona,217,"['32328894-ebcb-4aa8-a89f-e3275292eda3', '8821ce8c-d50b-4e57-b343-263b8ec13471']",45,,,,,,,,,,,,,,,,Barcelona,217,00:02:45.443,Carry,,2012/2013
,,,,,"[88.3, 76.8]",,,,,,,,,,,,,0.227986,,,,,,,,,,,,,0830cc6e-7e12-4c4f-b43c-50514752713e,1765,,"[88.3, 76.5]",70256,47,,,,,,,,,,,,,,,,,,,,,,,,,2,From Free Kick,Daniel Alves da Silva,4324.0,Right Back,91,Barcelona,217,"['022b2223-31ec-44fb-95c6-7d58df36b25d', 'ed5c39ac-c8fc-4239-a3c5-b2f5790c023b']",48,,,,,,,,,,,,,,,,Barcelona,217,00:02:48.266,Carry,,2012/2013
,,,,,"[89.6, 66.5]",,,,,,,,,,,,,1.004328,,,,,,,,,,,,,8128096a-a2ec-4be3-b745-72eed0525ab0,1768,,"[89.6, 66.5]",70256,47,,,,,,,,,,,,,,,,,,,,,,,,,2,From Free Kick,Alexis Alejandro Sánchez Sánchez,3385.0,Right Wing,91,Barcelona,217,"['20ebd7b8-8126-41b8-865a-05e03bd6f28b', 'd65f1f32-111a-44db-9449-031fdcc11e14']",49,,,,,,,,,,,,,,,,Barcelona,217,00:02:49.360,Carry,,2012/2013
,,,,,"[89.4, 73.7]",,,,,,,,,,,,,0.039991,,,,,,,,,,,,,c4604ffd-7d9c-470d-9797-390bb4417291,1771,,"[86.1, 75.3]",70256,47,,,,,,,,,,,,,,,,,,,,,,,,,2,From Free Kick,Daniel Alves da Silva,4324.0,Right Back,91,Barcelona,217,"['645ae306-ff59-4de0-b9ad-5e9e26281f68', '97789e34-84dc-43a5-847a-887c4716bac7']",51,,,,,,,,,,,,,,,,Barcelona,217,00:02:51.268,Carry,,2012/2013
,,,,,"[72.4, 67.1]",,,,,,,,,,,,,3.382784,,,,,,,,,,,,,d8e3d622-6dff-4d18-91ec-47cecaf8e773,1774,,"[77.5, 77.3]",70256,47,,,,,,,,,,,,,,,,,,,,,,,,,2,From Free Kick,Thiago Alcântara do Nascimento,5208.0,Right Center Midfield,91,Barcelona,217,"['15811683-8653-44d8-9ecc-bb54804409fe', '390a1357-410a-4eb8-89cb-a509f74979dd', '679e2a67-bdbc-4eb8-9ac8-10da6d7c291c']",52,,,,,,,,,,,,,,,,Barcelona,217,00:02:52.095,Carry,True,2012/2013
,,,,,"[80.1, 44.9]",,,,,,,,,,,,,6.237926,,,,,,,,,,,,,5d800bb0-640b-4d1b-87fa-0022cd1681f9,1779,,"[54.4, 35.9]",70256,47,,,,,,,,,,,,,,,,,,,,,,,,,2,From Free Kick,Gerard Piqué Bernabéu,5213.0,Left Center Back,91,Barcelona,217,"['2111b7a0-8111-4b2e-aea2-7f71486b0b7d', '5c5d0c0c-0373-4171-9188-dda6c5d40ec5']",57,,,,,,,,,,,,,,,,Barcelona,217,00:02:57.311,Carry,,2012/2013
,,,,,"[81.5, 65.8]",,,,,,,,,,,,,1.883481,,,,,,,,,,,,,2d29f312-f2d9-4f0d-9bc6-b36091bca6ef,1782,,"[81.0, 65.6]",70256,48,,,,,,,,,,,,,,,,,,,,,,,,,2,From Free Kick,Daniel Alves da Silva,4324.0,Right Back,91,Barcelona,217,"['431feec8-39df-429e-a514-bd707edf6f19', 'b52fa6e6-743b-41a6-877a-839e90f35fa9']",4,,,,,,,,,,,,,,,,Barcelona,217,00:03:04.872,Carry,,2012/2013
,,,,,"[96.7, 77.3]",,,,,,,,,,,,,2.764065,,,,,,,,,,,,,14f1b1e6-dd00-42a4-81ff-0492c9394296,1787,,"[96.2, 77.9]",70256,48,,,,,,,,,,,,,,,,,,,,,,,,,2,From Free Kick,Alexis Alejandro Sánchez Sánchez,3385.0,Right Wing,91,Barcelona,217,"['48d9ba04-425d-430f-be0f-fb15aeee6d98', 'c15dafbe-f10d-469e-897b-afb111ab32e1']",9,,,,,,,,,,,,,,,,Barcelona,217,00:03:09.255,Carry,,2012/2013
