ball_receipt_outcome,ball_recovery_offensive,ball_recovery_recovery_failure,block_deflection,carry_end_location,clearance_aerial_won,clearance_body_part,clearance_head,clearance_left_foot,clearance_right_foot,counterpress,dribble_nutmeg,dribble_outcome,dribble_overrun,duel_outcome,duel_type,duration,foul_committed_advantage,foul_committed_card,foul_committed_offensive,foul_committed_type,foul_won_advantage,foul_won_defensive,goalkeeper_body_part,goalkeeper_end_location,goalkeeper_outcome,goalkeeper_position,goalkeeper_technique,goalkeeper_type,id,index,interception_outcome,location,match_id,minute,off_camera,out,pass_aerial_won,pass_angle,pass_assisted_shot_id,pass_body_part,pass_cross,pass_cut_back,pass_deflected,pass_end_location,pass_goal_assist,pass_height,pass_inswinging,pass_length,pass_miscommunication,pass_no_touch,pass_outcome,pass_outswinging,pass_recipient,pass_recipient_id,pass_shot_assist,pass_straight,pass_switch,pass_technique,pass_through_ball,pass_type,period,play_pattern,player,player_id,position,possession,possession_team,possession_team_id,related_events,second,shot_aerial_won,shot_body_part,shot_end_location,shot_first_time,shot_freeze_frame,shot_key_pass_id,shot_one_on_one,shot_outcome,shot_statsbomb_xg,shot_technique,shot_type,substitution_outcome,substitution_outcome_id,substitution_replacement,substitution_replacement_id,tactics,team,team_id,timestamp,type,under_pressure,season_name
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,07598836-e755-4278-aabc-d8e22408bd6d,1513,,"[57.4, 65.3]",266074,37,,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Lionel Andrés Messi Cuccittini,5503.0,Center Forward,73,Barcelona,217,['7bbeed65-3dcf-44af-be51-913bff790733'],10,,,,,,,,,,,,,,,,,Barcelona,217,00:37:10.872,Ball Receipt*,,2013/2014
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3fd59c0d-4a39-41a0-892b-8ce7c8263981,1516,,"[51.8, 56.1]",266074,37,,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Daniel Alves da Silva,4324.0,Right Back,73,Barcelona,217,['c1d797bb-fbc5-4920-abe9-6b5a0bee47de'],12,,,,,,,,,,,,,,,,,Barcelona,217,00:37:12.321,Ball Receipt*,,2013/2014
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,f0d4538b-cd4b-4de0-868f-2fc66e31079f,1519,,"[55.1, 62.2]",266074,37,,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Lionel Andrés Messi Cuccittini,5503.0,Center Forward,73,Barcelona,217,['0adf4f27-f560-458b-8895-57f2231b9561'],13,,,,,,,,,,,,,,,,,Barcelona,217,00:37:13.144,Ball Receipt*,,2013/2014
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5748a323-628d-4b13-ab1d-626a0b5c485c,1521,,"[63.5, 69.5]",266074,37,,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Daniel Alves da Silva,4324.0,Right Back,73,Barcelona,217,['da5c018c-c8fd-467c-9843-79973ec79f9e'],14,,,,,,,,,,,,,,,,,Barcelona,217,00:37:14.682,Ball Receipt*,,2013/2014
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,fc4f01e2-f4e1-47fc-aace-c2a827071b6b,1524,,"[65.6, 66.1]",266074,37,,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Xavier Hernández Creus,20131.0,Right Center Midfield,73,Barcelona,217,['5fec3faf-2a3a-4c0c-a4ac-da8c20be66a6'],18,,,,,,,,,,,,,,,,,Barcelona,217,00:37:18.580,Ball Receipt*,,2013/2014
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,f8a02ba9-860b-4452-8819-5a7e91d3bc5e,1527,,"[56.8, 51.0]",266074,37,,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Marc Bartra Aregall,7068.0,Right Center Back,73,Barcelona,217,['7af670d2-7f9f-46a8-ada7-bcce4b0996e5'],23,,,,,,,,,,,,,,,,,Barcelona,217,00:37:23.575,Ball Receipt*,,2013/2014
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,c0e359e7-cce1-45a4-8210-0d1046cfeda8,1530,,"[72.1, 14.2]",266074,37,,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Andrés Iniesta Luján,5216.0,Left Center Midfield,73,Barcelona,217,['19251a77-5756-4ab4-b599-7859e082452d'],26,,,,,,,,,,,,,,,,,Barcelona,217,00:37:26.895,Ball Receipt*,,2013/2014
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8451abf8-0b84-4663-95dd-4c94fbacf315,1532,,"[68.6, 20.5]",266074,37,,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Jordi Alba Ramos,5211.0,Left Back,73,Barcelona,217,['9d606378-6ffc-49c9-bc27-1a619f1f18c9'],28,,,,,,,,,,,,,,,,,Barcelona,217,00:37:28.039,Ball Receipt*,,2013/2014
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,e7a9394e-2fa6-4af7-8199-aaeb29347f9b,1535,,"[75.7, 10.5]",266074,37,,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Andrés Iniesta Luján,5216.0,Left Center Midfield,73,Barcelona,217,['5e5a66d2-db0d-440c-a877-054075ac8d89'],29,,,,,,,,,,,,,,,,,Barcelona,217,00:37:29.521,Ball Receipt*,,2013/2014
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5d8f7085-af61-4fdb-abcb-886b7c109f82,1538,,"[71.5, 29.2]",266074,37,,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Sergio Busquets i Burgos,5203.0,Center Defensive Midfield,73,Barcelona,217,['6fd97105-89d5-4c6d-80d8-c301f057af07'],32,,,,,,,,,,,,,,,,,Barcelona,217,00:37:32.060,Ball Receipt*,,2013/2014
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3156d826-2f75-4174-9c98-1e4dffb189ed,1540,,"[62.5, 25.2]",266074,37,,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Javier Alejandro Mascherano,5506.0,Left Center Back,73,Barcelona,217,['b28f2f3a-41c9-49f8-9823-f367a5fbba96'],33,,,,,,,,,,,,,,,,,Barcelona,217,00:37:33.243,Ball Receipt*,,2013/2014
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,c110bffc-622b-4f23-81c4-95d59f1d3a6f,1544,,"[31.2, 32.3]",266074,37,,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Víctor Valdés Arribas,20176.0,Goalkeeper,73,Barcelona,217,['e59de1b6-1fef-4ccf-9be6-b4025010cadd'],39,,,,,,,,,,,,,,,,,Barcelona,217,00:37:39.832,Ball Receipt*,,2013/2014
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2a6e7119-4122-41bd-bc75-c10c8e3f26ad,1547,,"[47.1, 53.1]",266074,37,,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Marc Bartra Aregall,7068.0,Right Center Back,73,Barcelona,217,['93df65b1-a8de-435c-b20b-8bcfc7881c55'],42,,,,,,,,,,,,,,,,,Barcelona,217,00:37:42.680,Ball Receipt*,,2013/2014
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,a760dcbc-c184-4e50-bf81-86ee97818bb4,1550,,"[56.8, 56.1]",266074,37,,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Xavier Hernández Creus,20131.0,Right Center Midfield,73,Barcelona,217,['2da07543-df34-4e73-bb32-e875b9ab0261'],44,,,,,,,,,,,,,,,,,Barcelona,217,00:37:44.564,Ball Receipt*,,2013/2014
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,91555af7-6fd4-4cb9-8a5f-1af0c5659209,1554,,"[48.8, 42.6]",266074,37,,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Sergio Busquets i Burgos,5203.0,Center Defensive Midfield,73,Barcelona,217,['c6b50ed3-1d38-4bea-8e39-970cc70c91ba'],46,,,,,,,,,,,,,,,,,Barcelona,217,00:37:46.904,Ball Receipt*,,2013/2014
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2e3d3160-9047-4f8b-96f2-214f1243dfd1,1557,,"[75.7, 77.1]",266074,37,,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Daniel Alves da Silva,4324.0,Right Back,73,Barcelona,217,['04e3d640-6160-445b-9acd-758c07a11abf'],50,,,,,,,,,,,,,,,,,Barcelona,217,00:37:50.090,Ball Receipt*,,2013/2014
Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,e365659f-a10c-4cef-ae98-9ba4ee355ce0,1561,,"[106.8, 40.3]",266074,37,,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Alexis Alejandro Sánchez Sánchez,3385.0,Right Wing,73,Barcelona,217,['eb2a589f-a607-475d-bd52-e33f66149690'],54,,,,,,,,,,,,,,,,,Barcelona,217,00:37:54.579,Ball Receipt*,,2013/2014
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1692321a-670b-4481-b3a5-663cfcabb0d3,1566,,"[89.8, 77.1]",266074,38,,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Xavier Hernández Creus,20131.0,Right Center Midfield,73,Barcelona,217,['36d55350-20d7-47c6-a2e6-94856883a2e4'],2,,,,,,,,,,,,,,,,,Barcelona,217,00:38:02.392,Ball Receipt*,,2013/2014
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,c7c248b1-1df1-4fa5-ba43-1f9402651f49,1569,,"[92.3, 71.4]",266074,38,,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Alexis Alejandro Sánchez Sánchez,3385.0,Right Wing,73,Barcelona,217,['c5c552fa-a4f9-4fd6-9c5b-d98cf0ec6fb4'],5,,,,,,,,,,,,,,,,,Barcelona,217,00:38:05.380,Ball Receipt*,,2013/2014
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,72fc1e4a-9b55-4b4c-990c-00070180c3d7,1571,,"[84.1, 76.7]",266074,38,,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Xavier Hernández Creus,20131.0,Right Center Midfield,73,Barcelona,217,['8985a21b-2a39-42bd-b583-fe1e64f191d5'],6,,,,,,,,,,,,,,,,,Barcelona,217,00:38:06.282,Ball Receipt*,,2013/2014
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,38f54f01-6df7-4724-b165-2f25f5687161,1574,,"[72.8, 65.1]",266074,38,,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Sergio Busquets i Burgos,5203.0,Center Defensive Midfield,73,Barcelona,217,['1be1f154-79fd-451e-aef0-3c25e0101c9c'],8,,,,,,,,,,,,,,,,,Barcelona,217,00:38:08.560,Ball Receipt*,,2013/2014
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,174ab039-27b7-40ea-8628-0c248b9d5cfd,1578,,"[65.4, 37.8]",266074,38,,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Jordi Alba Ramos,5211.0,Left Back,73,Barcelona,217,['e2f88cf6-592c-4b53-b2e7-02662d6ad279'],10,,,,,,,,,,,,,,,,,Barcelona,217,00:38:10.662,Ball Receipt*,,2013/2014
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,37b2d0a4-1deb-483a-a64f-fcb9527e95a9,1581,,"[74.2, 26.4]",266074,38,,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Andrés Iniesta Luján,5216.0,Left Center Midfield,73,Barcelona,217,['5a26d26e-9b7d-41b8-b00f-765dcc24f3a6'],12,,,,,,,,,,,,,,,,,Barcelona,217,00:38:12.596,Ball Receipt*,,2013/2014
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8ac1ec91-65d7-409e-b70e-61f94a6924e4,1584,,"[110.8, 52.9]",266074,38,,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Xavier Hernández Creus,20131.0,Right Center Midfield,73,Barcelona,217,['34016837-59e4-4419-a277-a465aaa4cfb7'],20,,,,,,,,,,,,,,,,,Barcelona,217,00:38:20.136,Ball Receipt*,,2013/2014
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,c4bc8bc5-be2a-4eb8-aed0-9e185480da80,1591,,"[18.6, 13.2]",266074,38,,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Raoul Cédric Loé,27089.0,Right Center Midfield,74,Osasuna,422,['56fd4164-12b0-4fe9-9631-ec6464bb4296'],45,,,,,,,,,,,,,,,,,Osasuna,422,00:38:45.783,Ball Receipt*,,2013/2014
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ac036062-6946-4e73-887b-5f74b60a934f,1593,,"[51.2, 29.1]",266074,38,,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Álvaro Cejudo Carmona,26723.0,Right Wing,74,Osasuna,422,['f5e1625f-3730-49fc-b351-d0f00da2d763'],48,,,,,,,,,,,,,,,,,Osasuna,422,00:38:48.645,Ball Receipt*,,2013/2014
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,be033183-192b-45c0-8fe4-eadedafb383a,1598,,"[75.3, 66.6]",266074,38,,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Daniel Alves da Silva,4324.0,Right Back,75,Barcelona,217,['be35521c-6965-43a1-bd06-ec2f1fadc2d2'],50,,,,,,,,,,,,,,,,,Barcelona,217,00:38:50.438,Ball Receipt*,,2013/2014
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4c8b8379-e996-4f4c-93d9-0ee2d1c985a9,1601,,"[83.9, 65.9]",266074,38,,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Sergio Busquets i Burgos,5203.0,Center Defensive Midfield,75,Barcelona,217,['1b315058-65c8-4aee-bae7-e75e76d01adf'],51,,,,,,,,,,,,,,,,,Barcelona,217,00:38:51.537,Ball Receipt*,,2013/2014
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5d67af29-7b7f-4dc7-9a7f-d87d506e0eae,1605,,"[90.2, 64.0]",266074,38,,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Xavier Hernández Creus,20131.0,Right Center Midfield,75,Barcelona,217,['ff970f2f-cb5d-4400-94e4-714eb452b758'],52,,,,,,,,,,,,,,,,,Barcelona,217,00:38:52.514,Ball Receipt*,,2013/2014
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,df339953-4b99-4c5d-a225-e8745f4b4dc4,1611,,"[106.2, 52.3]",266074,38,,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Pedro Eliezer Rodríguez Ledesma,3958.0,Left Wing,75,Barcelona,217,"['874f45fa-f6f6-4fa2-92f1-457332403d66', 'a020c110-8163-4bed-afb6-ce55bb6b2b54']",54,,,,,,,,,,,,,,,,,Barcelona,217,00:38:54.586,Ball Receipt*,True,2013/2014
Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1ee7d4d2-cf9d-4608-bea5-d25f0ee91423,1619,,"[24.3, 50.6]",266074,39,,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Francisco Andrés Silva Gajardo,27244.0,Left Center Midfield,75,Barcelona,217,['5455b2ac-fbe9-4654-9e02-eeafe8a656c5'],0,,,,,,,,,,,,,,,,,Osasuna,422,00:39:00.207,Ball Receipt*,,2013/2014
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,93490536-2537-4b6a-9cc7-775f6e1147f3,1622,,"[78.7, 30.0]",266074,39,,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Sergio Busquets i Burgos,5203.0,Center Defensive Midfield,75,Barcelona,217,['64bc9af1-bbf8-4b3c-869a-fefabf1e461d'],3,,,,,,,,,,,,,,,,,Barcelona,217,00:39:03.514,Ball Receipt*,,2013/2014
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,01df55ec-6e08-43e1-b0e0-3afe6a462e09,1626,,"[89.0, 31.3]",266074,39,,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Andrés Iniesta Luján,5216.0,Left Center Midfield,75,Barcelona,217,['5499fefd-ef7b-4b84-93f2-ab2d7f1dc0cb'],4,,,,,,,,,,,,,,,,,Barcelona,217,00:39:04.715,Ball Receipt*,,2013/2014
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,89d9afef-10b3-499b-86ea-33f722eb746c,1632,,"[83.7, 46.6]",266074,39,,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Free Kick,Lionel Andrés Messi Cuccittini,5503.0,Center Forward,76,Barcelona,217,['83608c78-8771-4626-baac-9f012079f114'],30,,,,,,,,,,,,,,,,,Barcelona,217,00:39:30.055,Ball Receipt*,,2013/2014
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,47893b57-bb3c-447e-9e3e-45c0a80bd112,1635,,"[88.7, 57.9]",266074,39,,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Free Kick,Daniel Alves da Silva,4324.0,Right Back,76,Barcelona,217,['1c0af967-3052-4a4d-81ac-bf0c97359611'],31,,,,,,,,,,,,,,,,,Barcelona,217,00:39:31.391,Ball Receipt*,,2013/2014
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1eb4d0ba-a1bd-4626-8b65-92ccf127154c,1639,,"[112.3, 59.6]",266074,39,,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Free Kick,Alexis Alejandro Sánchez Sánchez,3385.0,Right Wing,76,Barcelona,217,['6cf93871-342d-45f5-b517-2bd076735087'],33,,,,,,,,,,,,,,,,,Barcelona,217,00:39:33.893,Ball Receipt*,,2013/2014
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,74cc7f87-0640-4143-98b7-347440de616d,1642,,"[101.4, 42.0]",266074,39,,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Free Kick,Andrés Iniesta Luján,5216.0,Left Center Midfield,76,Barcelona,217,['8901565b-053a-4051-ae45-aa30db560b87'],35,,,,,,,,,,,,,,,,,Barcelona,217,00:39:35.568,Ball Receipt*,,2013/2014
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,dbca6d01-e3ee-4127-b25c-244cb9ae64b8,1645,,"[115.0, 52.7]",266074,39,,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Free Kick,Daniel Alves da Silva,4324.0,Right Back,76,Barcelona,217,['19406b71-6cbf-4c01-8069-888c7004a130'],37,,,,,,,,,,,,,,,,,Barcelona,217,00:39:37.217,Ball Receipt*,,2013/2014
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,36903eab-b3b5-42fc-88aa-e0fc7c70c365,1648,,"[112.9, 41.1]",266074,39,,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Free Kick,Pedro Eliezer Rodríguez Ledesma,3958.0,Left Wing,76,Barcelona,217,"['4537feaf-59e8-4e57-baa5-4fb92e0ef437', 'abe53c44-12f6-4451-92e5-bd1d03f6b0f7']",38,,,,,,,,,,,,,,,,,Barcelona,217,00:39:38.422,Ball Receipt*,True,2013/2014
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,60c27b75-42eb-4b06-a68d-cded52a5725b,1652,,"[63.4, 76.6]",266074,40,,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Goal Kick,Oier Sanjurjo Mate,23944.0,Right Back,77,Osasuna,422,['0c7b8a9f-fdde-4aee-b255-562c8a14dff0'],18,,,,,,,,,,,,,,,,,Osasuna,422,00:40:18.297,Ball Receipt*,,2013/2014
Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,287a9e40-c156-4d2d-a61f-9bbc859f49b0,1655,,"[75.8, 72.9]",266074,40,,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Goal Kick,Álvaro Cejudo Carmona,26723.0,Right Wing,77,Osasuna,422,['3596170a-5597-4a16-a841-d4145d7252e9'],19,,,,,,,,,,,,,,,,,Osasuna,422,00:40:19.241,Ball Receipt*,,2013/2014
Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,e454ae58-1136-4a37-b28d-7140ce3a977d,1657,,"[56.2, 4.4]",266074,40,,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Goal Kick,Pedro Eliezer Rodríguez Ledesma,3958.0,Left Wing,77,Osasuna,422,['e92ad160-38da-4d12-ae30-c5cc0419ed94'],20,,,,,,,,,,,,,,,,,Barcelona,217,00:40:20.661,Ball Receipt*,,2013/2014
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ed7aaa26-6f3b-4231-911e-91207d00b473,1660,,"[46.7, 7.3]",266074,40,,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Andrés Iniesta Luján,5216.0,Left Center Midfield,78,Osasuna,422,['9daea63e-b5be-40ea-b17a-d119d799222f'],33,,,,,,,,,,,,,,,,,Barcelona,217,00:40:33.671,Ball Receipt*,,2013/2014
Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,d021ed77-b1c3-4f95-abf9-66a1442e3711,1664,,"[53.9, 10.5]",266074,40,,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Pedro Eliezer Rodríguez Ledesma,3958.0,Left Wing,78,Osasuna,422,['85abdf57-f022-4145-91b5-91f2a676517d'],34,,,,,,,,,,,,,,,,,Barcelona,217,00:40:34.378,Ball Receipt*,,2013/2014
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,fae36e52-3506-4f9a-8d5a-a5d21a2ef66a,1671,,"[66.9, 61.3]",266074,40,,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Raoul Cédric Loé,27089.0,Right Center Midfield,78,Osasuna,422,"['6bba8944-30f6-4829-b9aa-e8c1bcfc7e44', 'ed45d39b-4713-4fdf-add8-5b561237dff8']",37,,,,,,,,,,,,,,,,,Osasuna,422,00:40:37.293,Ball Receipt*,True,2013/2014
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0bf9cf77-4348-4bd6-a039-b19e312363ef,1674,,"[72.4, 57.7]",266074,40,,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Emiliano Daniel Armenteros,26611.0,Left Wing,78,Osasuna,422,['06fc905f-18fc-4afb-ba10-5ad966304ec1'],37,,,,,,,,,,,,,,,,,Osasuna,422,00:40:37.889,Ball Receipt*,,2013/2014
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ce94ce73-5884-4015-a0f0-c66b6748e885,1677,,"[73.4, 23.5]",266074,40,,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Damià Abella Pérez,25896.0,Left Back,78,Osasuna,422,['04c4fc34-cd9b-4ec1-8383-1e1398715ee5'],42,,,,,,,,,,,,,,,,,Osasuna,422,00:40:42.272,Ball Receipt*,,2013/2014
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,53d78830-001a-4cff-bac4-a5f118559cad,1680,,"[117.2, 54.2]",266074,40,,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Oriol Riera Magem,27243.0,Center Forward,78,Osasuna,422,['1fd51e99-5632-47c1-bddc-95179cfb0768'],46,,,,,,,,,,,,,,,,,Osasuna,422,00:40:46.826,Ball Receipt*,,2013/2014
Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,c6688bb6-b15f-40bc-a76e-81330b723381,1683,,"[113.6, 35.2]",266074,40,,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Álvaro Cejudo Carmona,26723.0,Right Wing,78,Osasuna,422,['7dd351a6-1a42-42f5-99da-eb37043ea6d6'],47,,,,,,,,,,,,,,,,,Osasuna,422,00:40:47.980,Ball Receipt*,,2013/2014
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0875d863-0ce0-4d0c-9fe5-9afb96186fb8,1690,,"[15.8, 50.0]",266074,41,,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Goal Kick,Marc Bartra Aregall,7068.0,Right Center Back,79,Barcelona,217,['b9514ba6-64cf-417c-932c-59930cc0ce38'],3,,,,,,,,,,,,,,,,,Barcelona,217,00:41:03.843,Ball Receipt*,,2013/2014
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6e38be9f-a3f5-4178-b8e2-14efb750c319,1692,,"[40.2, 55.8]",266074,41,,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Goal Kick,Xavier Hernández Creus,20131.0,Right Center Midfield,79,Barcelona,217,['ab318977-e1b1-4024-a588-2efa463b6b90'],6,,,,,,,,,,,,,,,,,Barcelona,217,00:41:06.458,Ball Receipt*,,2013/2014
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,42c2c352-ceba-41b5-82d9-bc6d20e0751d,1696,,"[11.4, 64.7]",266074,41,,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Goal Kick,Marc Bartra Aregall,7068.0,Right Center Back,79,Barcelona,217,['ca8fcdd9-423c-4ab1-9852-2939230409a9'],11,,,,,,,,,,,,,,,,,Barcelona,217,00:41:11.188,Ball Receipt*,,2013/2014
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,37536caa-8a29-4b79-8eed-726423839d9c,1699,,"[7.6, 45.1]",266074,41,,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Goal Kick,Víctor Valdés Arribas,20176.0,Goalkeeper,79,Barcelona,217,['50e7aeac-f393-4cfd-9fb1-8a0d8c00e877'],12,,,,,,,,,,,,,,,,,Barcelona,217,00:41:12.909,Ball Receipt*,,2013/2014
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9b9f3a69-9cb0-4a02-b974-28936e15bee5,1702,,"[13.1, 25.4]",266074,41,,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Goal Kick,Javier Alejandro Mascherano,5506.0,Left Center Back,79,Barcelona,217,['8ecfd8d5-adde-441e-a821-21cfa296cb49'],15,,,,,,,,,,,,,,,,,Barcelona,217,00:41:15.026,Ball Receipt*,,2013/2014
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,05c3765e-b34e-42f8-bc30-8048c036199e,1705,,"[65.4, 34.6]",266074,41,,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Goal Kick,Lionel Andrés Messi Cuccittini,5503.0,Center Forward,79,Barcelona,217,['2b11b6ab-20a9-4fc9-a40c-db843142ef01'],21,,,,,,,,,,,,,,,,,Barcelona,217,00:41:21.884,Ball Receipt*,,2013/2014
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,b0644741-010b-421b-bacb-894cdc288390,1709,,"[102.0, 24.3]",266074,41,,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Goal Kick,Pedro Eliezer Rodríguez Ledesma,3958.0,Left Wing,79,Barcelona,217,['46aa0513-aee8-49cb-8ef2-e576d53f56a6'],26,,,,,,,,,,,,,,,,,Barcelona,217,00:41:26.160,Ball Receipt*,,2013/2014
Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ad61c104-05e4-4cd2-bb4e-233fedb3a0ac,1712,,"[107.7, 45.5]",266074,41,,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Goal Kick,Alexis Alejandro Sánchez Sánchez,3385.0,Right Wing,79,Barcelona,217,['7d17b449-9bea-4025-8f60-54a5019fbef3'],27,,,,,,,,,,,,,,,,,Barcelona,217,00:41:27.517,Ball Receipt*,,2013/2014
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,57abc1ae-da05-495a-a226-a163b1f7f972,1714,,"[14.8, 48.1]",266074,41,,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Oier Sanjurjo Mate,23944.0,Right Back,80,Osasuna,422,['ad04ce0d-844a-4835-b59d-4b9f6344eacc'],28,,,,,,,,,,,,,,,,,Osasuna,422,00:41:28.310,Ball Receipt*,,2013/2014
