bad_behaviour_card,ball_receipt_outcome,ball_recovery_recovery_failure,block_deflection,carry_end_location,clearance_aerial_won,clearance_body_part,clearance_head,clearance_left_foot,clearance_right_foot,counterpress,dribble_nutmeg,dribble_outcome,duel_outcome,duel_type,duration,foul_committed_advantage,foul_committed_card,foul_committed_offensive,foul_committed_type,foul_won_advantage,foul_won_defensive,goalkeeper_body_part,goalkeeper_end_location,goalkeeper_outcome,goalkeeper_position,goalkeeper_shot_saved_to_post,goalkeeper_technique,goalkeeper_type,id,index,interception_outcome,location,match_id,minute,miscontrol_aerial_won,off_camera,out,pass_aerial_won,pass_angle,pass_assisted_shot_id,pass_body_part,pass_cross,pass_cut_back,pass_deflected,pass_end_location,pass_goal_assist,pass_height,pass_inswinging,pass_length,pass_no_touch,pass_outcome,pass_outswinging,pass_recipient,pass_recipient_id,pass_shot_assist,pass_straight,pass_switch,pass_technique,pass_through_ball,pass_type,period,play_pattern,player,player_id,position,possession,possession_team,possession_team_id,related_events,second,shot_aerial_won,shot_body_part,shot_end_location,shot_first_time,shot_freeze_frame,shot_key_pass_id,shot_outcome,shot_saved_to_post,shot_statsbomb_xg,shot_technique,shot_type,substitution_outcome,substitution_outcome_id,substitution_replacement,substitution_replacement_id,tactics,team,team_id,timestamp,type,under_pressure,season_name
,,,,"[101.7, 21.2]",,,,,,,,,,,3.702,,,,,,,,,,,,,,3975abbc-f6ba-4829-8aad-85320622c90a,1885,,"[85.0, 22.0]",69256,43,,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Zlatan Ibrahimović,3672.0,Center Forward,91,Barcelona,217,"['1474d76d-556b-47a4-8665-98d63da581d9', 'faff40dc-fc7b-4502-9a61-01690fb27de1']",3,,,,,,,,,,,,,,,,,Barcelona,217,00:43:03.874,Carry,,2009/2010
,,,,"[87.9, 23.1]",,,,,,,,,,,3.229,,,,,,,,,,,,,,b57cd817-f31d-44ab-a48c-9d85389e7cb3,1891,,"[91.9, 5.2]",69256,43,,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Maxwell Scherrer Cabelino Andrade,26613.0,Left Back,92,Barcelona,217,"['42768bab-ae03-4d5d-9406-47f7faa87fb3', '59168070-23a0-4b05-ace1-77714ce5a2b5']",17,,,,,,,,,,,,,,,,,Barcelona,217,00:43:17.487,Carry,,2009/2010
,,,,"[65.0, 45.5]",,,,,,,,,,,1.9805,,,,,,,,,,,,,,3623aa9a-6c4f-44c9-8b5a-5d86e4124177,1894,,"[65.0, 49.3]",69256,43,,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Xavier Hernández Creus,20131.0,Right Center Midfield,92,Barcelona,217,"['12b27aa5-17f7-4112-ab08-fe5105c503a3', '2387bd63-101a-4da0-a0e7-5a793fbd7c30', 'd8820000-ceed-4931-8bc7-27ec1f139949']",22,,,,,,,,,,,,,,,,,Barcelona,217,00:43:22.803,Carry,True,2009/2010
,,,,"[66.5, 23.3]",,,,,,,,,,,3.1412,,,,,,,,,,,,,,d1aff98f-1c3d-4a4a-811e-e4793e8e59a4,1898,,"[57.9, 32.1]",69256,43,,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Carles Puyol i Saforcada,20125.0,Left Center Back,92,Barcelona,217,"['106cbefc-3282-4dce-ba04-79e82ef4f826', '3dbd28a9-8505-4777-b4fc-b0e1332eb27e']",26,,,,,,,,,,,,,,,,,Barcelona,217,00:43:26.661,Carry,,2009/2010
,,,,"[72.0, 26.0]",,,,,,,,,,,0.3261,,,,,,,,,,,,,,782b442b-cc36-425b-8a0f-4afc91b548fd,1901,,"[77.2, 26.4]",69256,43,,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Pedro Eliezer Rodríguez Ledesma,3958.0,Left Wing,92,Barcelona,217,"['b294a989-8f04-49f4-90cb-a4a30489b81e', 'd29cbb55-abac-4a2e-a14e-1e76bf8277fe']",31,,,,,,,,,,,,,,,,,Barcelona,217,00:43:31.022,Carry,,2009/2010
,,,,"[81.0, 3.7]",,,,,,,,,,,1.4953,,,,,,,,,,,,,,5020cb4b-f87c-4fb7-8194-c06ce42fd1ad,1904,,"[81.0, 3.7]",69256,43,,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Maxwell Scherrer Cabelino Andrade,26613.0,Left Back,92,Barcelona,217,"['08d97032-a149-4b4a-891d-fbf4b8a3c4da', '5ba111d5-17d6-4051-848d-d9b41b01bb48']",33,,,,,,,,,,,,,,,,,Barcelona,217,00:43:33.034,Carry,,2009/2010
,,,,"[78.9, 15.7]",,,,,,,,,,,2.4244,,,,,,,,,,,,,,75b0a016-074c-4c7f-a154-a668e72d0715,1907,,"[76.6, 15.1]",69256,43,,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Pedro Eliezer Rodríguez Ledesma,3958.0,Left Wing,92,Barcelona,217,"['d4b852ed-a230-45bc-bbbf-18242b8a4cf1', 'fdf8c534-1a5c-4b0f-bccc-787472f40f45']",35,,,,,,,,,,,,,,,,,Barcelona,217,00:43:35.641,Carry,,2009/2010
,,,,"[65.3, 23.3]",,,,,,,,,,,0.5897,,,,,,,,,,,,,,4e4c82e4-405a-4e50-8a10-c736863cfb5c,1910,,"[64.0, 23.3]",69256,43,,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Andrés Iniesta Luján,5216.0,Left Center Midfield,92,Barcelona,217,"['5bebb316-5ddf-48be-a933-bf32bf2bb6bb', 'c4bc2778-bd2d-4977-a17e-809817ae8e9e']",39,,,,,,,,,,,,,,,,,Barcelona,217,00:43:39.710,Carry,,2009/2010
,,,,"[65.7, 38.6]",,,,,,,,,,,3.8003,,,,,,,,,,,,,,e4e9c3d3-5035-42ca-bcb4-d0b895e6a53a,1913,,"[55.4, 40.7]",69256,43,,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Rafael Márquez Álvarez,5558.0,Right Center Back,92,Barcelona,217,"['a049d81e-fddb-499e-ab5e-92998a1137fa', 'e0d2acaa-dff2-4093-9b3e-d7ba12616872']",42,,,,,,,,,,,,,,,,,Barcelona,217,00:43:42.008,Carry,,2009/2010
,,,,"[63.2, 32.7]",,,,,,,,,,,1.239854,,,,,,,,,,,,,,886d4ffa-9769-4316-acc6-cb8d0d293e4b,1916,,"[60.8, 33.1]",69256,43,,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Carles Puyol i Saforcada,20125.0,Left Center Back,92,Barcelona,217,"['16ed29b4-1db5-4b7b-894c-2f658d41063d', 'c4cfd792-425d-4cf1-9247-ef7b38524550']",47,,,,,,,,,,,,,,,,,Barcelona,217,00:43:47.331,Carry,,2009/2010
,,,,"[75.1, 20.3]",,,,,,,,,,,0.8625,,,,,,,,,,,,,,126b1b61-053e-4135-b73a-3432979d68e2,1919,,"[74.5, 21.4]",69256,43,,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Sergio Busquets i Burgos,5203.0,Center Defensive Midfield,92,Barcelona,217,"['85e98a81-ac2d-42ad-a1bd-eb2488521f82', '991a55ba-81c5-476b-b3ad-9e1f0d369c4b']",49,,,,,,,,,,,,,,,,,Barcelona,217,00:43:49.836,Carry,,2009/2010
,,,,"[99.5, 7.9]",,,,,,,,,,,1.581,,,,,,,,,,,,,,0a8ed1ae-a714-4130-a1dc-9a321bb4caf5,1924,,"[92.8, 4.3]",69256,43,,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Maxwell Scherrer Cabelino Andrade,26613.0,Left Back,92,Barcelona,217,"['becd9a87-5128-43c1-908c-7c5785549398', 'f26b769c-5e53-473c-8172-5d41443c422a']",53,,,,,,,,,,,,,,,,,Barcelona,217,00:43:53.761,Carry,,2009/2010
,,,,"[89.0, 16.5]",,,,,,,,,,,1.3265,,,,,,,,,,,,,,65f478d9-4d10-4ff7-a240-bcd7a4e827f3,1927,,"[89.4, 16.3]",69256,43,,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Sergio Busquets i Burgos,5203.0,Center Defensive Midfield,92,Barcelona,217,"['1d61e06d-38dc-4d77-9468-369f9d71a0c2', 'c5c1cad4-8069-4070-9e20-45742b8bbcea']",56,,,,,,,,,,,,,,,,,Barcelona,217,00:43:56.562,Carry,,2009/2010
,,,,"[75.1, 29.6]",,,,,,,,,,,0.598541,,,,,,,,,,,,,,930c6c33-b128-4f07-a509-ba7efa0ab926,1935,,"[76.6, 30.8]",69256,44,,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Goal Kick,Kalu Uche,26495.0,Center Forward,93,Almería,403,"['632174b2-e6df-4b44-bbe7-00713f1bbbc6', '95dab13c-98c5-4d32-ad67-464392649c13']",30,,,,,,,,,,,,,,,,,Almería,403,00:44:30.945,Carry,,2009/2010
,,,,"[47.6, 52.7]",,,,,,,,,,,0.511305,,,,,,,,,,,,,,1b9edae0-8f5a-4da7-bc6f-c79ddb71769d,1939,,"[47.4, 52.7]",69256,44,,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Sergio Busquets i Burgos,5203.0,Center Defensive Midfield,94,Barcelona,217,"['5df1c058-04b1-4011-8c93-7efbdfa34741', '81756cb6-416c-4764-a01e-62856e43eb33', 'b1c3e5ff-aff3-44cb-a270-03cb100d5c75', 'db710d12-9a49-4193-9aab-7d4b16df5f6d']",33,,,,,,,,,,,,,,,,,Barcelona,217,00:44:33.409,Carry,True,2009/2010
,,,,"[44.9, 52.1]",,,,,,,,,,,0.6726,,,,,,,,,,,,,,921cfc5e-1d93-4197-bda2-ec1cf0d7272e,1944,,"[44.9, 52.3]",69256,44,,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Free Kick,Rafael Márquez Álvarez,5558.0,Right Center Back,95,Barcelona,217,"['a3ee5024-5bca-41ee-956e-a8c3635484cb', 'd95d1e7c-904a-491c-a278-fbc3a7644be4']",50,,,,,,,,,,,,,,,,,Barcelona,217,00:44:50.321,Carry,,2009/2010
,,,,"[49.3, 28.1]",,,,,,,,,,,0.9182,,,,,,,,,,,,,,567c16e6-343e-48df-92c2-effceeb48349,1947,,"[49.3, 28.3]",69256,44,,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Free Kick,Sergio Busquets i Burgos,5203.0,Center Defensive Midfield,95,Barcelona,217,"['35fd91f5-bedf-4b6b-9dde-aaae8fafe4df', 'a32c9f3f-6a94-41db-aa8b-baefa42467e3']",52,,,,,,,,,,,,,,,,,Barcelona,217,00:44:52.680,Carry,,2009/2010
,,,,"[64.4, 52.5]",,,,,,,,,,,3.3516,,,,,,,,,,,,,,8c12f445-c880-4883-9678-f93f4a327fe2,1950,,"[49.7, 55.6]",69256,44,,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Free Kick,Rafael Márquez Álvarez,5558.0,Right Center Back,95,Barcelona,217,"['05cc6ff9-01f6-4606-939f-607abd3fc608', '33aecab1-ba79-4d8c-9718-e6967475fe12']",55,,,,,,,,,,,,,,,,,Barcelona,217,00:44:55.117,Carry,,2009/2010
,,,,"[70.1, 35.9]",,,,,,,,,,,1.6814,,,,,,,,,,,,,,73d49709-9f1d-4007-9c81-efbfa0915e7d,1954,,"[70.7, 34.4]",69256,44,,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Free Kick,Lionel Andrés Messi Cuccittini,5503.0,Right Wing,95,Barcelona,217,"['7829803a-d6cb-4ee3-8c35-781265105937', 'ccd7344d-1cd2-4103-89a7-1501ec30dc0c', 'f0c0157b-b295-43d4-8ab8-6aaaff8bf5ff']",59,,,,,,,,,,,,,,,,,Barcelona,217,00:44:59.668,Carry,True,2009/2010
,,,,"[64.2, 46.6]",,,,,,,,,,,1.1756,,,,,,,,,,,,,,acfb96dd-f551-491f-b80d-7552e11091ae,1957,,"[64.2, 45.3]",69256,45,,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Free Kick,Rafael Márquez Álvarez,5558.0,Right Center Back,95,Barcelona,217,"['06ee3eba-01bc-4b30-85e4-e202331cf655', '1f0a3e95-4693-491e-bab4-f7c2e9c1a757']",2,,,,,,,,,,,,,,,,,Barcelona,217,00:45:02.760,Carry,,2009/2010
,,,,"[72.4, 26.6]",,,,,,,,,,,2.3991,,,,,,,,,,,,,,469acd11-0116-4fd6-9a62-57371003cc77,1961,,"[71.6, 33.3]",69256,45,,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Free Kick,Lionel Andrés Messi Cuccittini,5503.0,Right Wing,95,Barcelona,217,"['20786b37-b978-4585-ab2b-076b88255e18', '3918b30e-5baf-4b2f-96ae-4814de91e549', 'a752bd4f-9de2-4d0f-b4ae-2ccb726fcf88']",5,,,,,,,,,,,,,,,,,Barcelona,217,00:45:05.046,Carry,True,2009/2010
,,,,"[79.3, 10.0]",,,,,,,,,,,0.443,,,,,,,,,,,,,,bdffe5a3-e95d-47c7-847f-c3f1f0ac71d3,1964,,"[78.9, 10.2]",69256,45,,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Free Kick,Pedro Eliezer Rodríguez Ledesma,3958.0,Left Wing,95,Barcelona,217,"['5498a990-2104-4187-b449-cf8e167d6587', 'fb08ddc6-c0b0-46dd-afd1-c457de6df4f8']",9,,,,,,,,,,,,,,,,,Barcelona,217,00:45:09.352,Carry,,2009/2010
,,,,"[82.1, 6.2]",,,,,,,,,,,0.964,,,,,,,,,,,,,,733dd5a2-36f5-41e3-94ab-67a3f3e0da04,1969,,"[83.3, 6.2]",69256,45,,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Free Kick,Pedro Eliezer Rodríguez Ledesma,3958.0,Left Wing,95,Barcelona,217,"['2d19ce2f-4a75-4ae8-b11a-d377b32d3412', 'a5cc860e-ac6e-4b67-873a-b285692e3730']",12,,,,,,,,,,,,,,,,,Barcelona,217,00:45:12.672,Carry,,2009/2010
,,,,"[78.3, 23.7]",,,,,,,,,,,0.5056,,,,,,,,,,,,,,46c187ef-e228-439a-9646-1cd5486c0046,1973,,"[78.5, 20.9]",69256,45,,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Free Kick,Lionel Andrés Messi Cuccittini,5503.0,Right Wing,95,Barcelona,217,"['7ff7e817-5626-48d9-bae3-6986f739a4ca', 'ca3fb417-5e5a-4dd1-bf06-e609ed6395ea', 'e12b9446-0c56-4095-b023-a7a8a390fc37']",15,,,,,,,,,,,,,,,,,Barcelona,217,00:45:15.009,Carry,True,2009/2010
,,,,"[73.9, 46.0]",,,,,,,,,,,0.481413,,,,,,,,,,,,,,ccda7bc8-db1f-4faf-b6a7-9819dd8c6b09,1977,,"[72.8, 46.0]",69256,45,,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Free Kick,Rafael Márquez Álvarez,5558.0,Right Center Back,95,Barcelona,217,"['3d4a1aa1-6000-4056-8d9e-a7df3fb3c183', '85d4c9e6-6470-41b4-85ac-d262a3ad9559', 'f2bb1e9b-00a6-4b09-a760-629f15569a63']",16,,,,,,,,,,,,,,,,,Barcelona,217,00:45:16.927,Carry,True,2009/2010
,,,,"[65.5, 55.8]",,,,,,,,,,,1.6328,,,,,,,,,,,,,,811d3254-b09b-4636-8b56-438285f5daba,1986,,"[53.1, 57.3]",69256,45,,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Free Kick,Rafael Márquez Álvarez,5558.0,Right Center Back,95,Barcelona,217,"['09e8ce20-3854-412e-af3a-423b696fcd57', 'f3fff38c-5725-40b5-9c14-cf7dd37529f9']",28,,,,,,,,,,,,,,,,,Barcelona,217,00:45:28.216,Carry,,2009/2010
,,,,"[15.0, 58.4]",,,,,,,,,,,1.547476,,,,,,,,,,,,,,576e223f-792e-4f8a-993d-8f9061f2aeda,1990,,"[11.4, 55.0]",69256,45,,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Free Kick,Diego Alves Carreira,25144.0,Goalkeeper,95,Barcelona,217,"['69bb8ddc-f19f-4999-95d6-5318b24ffc83', 'fc6f93db-df7b-4938-bafc-74094078655a']",32,,,,,,,,,,,,,,,,,Almería,403,00:45:32.974,Carry,,2009/2010
,,,,"[48.6, 55.8]",,,,,,,,,,,3.32102,,,,,,,,,,,,,,2a454426-7ab3-40b5-a07f-d9ec29d14746,1993,,"[32.6, 67.0]",69256,45,,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Free Kick,Juan Manuel Ortiz Palazón,26440.0,Right Wing,95,Barcelona,217,"['6092127c-33a7-4111-a5a1-5321bab3fcb1', '9ce89c47-de9a-47a0-8dcc-70cd4025aa8f', 'bba31de7-3acb-48fa-9ee4-1bad5dc3a502']",36,,,,,,,,,,,,,,,,,Almería,403,00:45:36.018,Carry,True,2009/2010
,,,,"[77.0, 41.5]",,,,,,,,,,,0.3269,,,,,,,,,,,,,,ca49a079-8493-49e0-8517-9ccd8a336025,1998,,"[74.5, 39.2]",69256,45,,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Free Kick,Zlatan Ibrahimović,3672.0,Center Forward,95,Barcelona,217,"['065a0777-f436-4c68-a7fa-0bc1b3ab149d', '95331cc0-0e62-402d-8656-883b6fadef35']",41,,,,,,,,,,,,,,,,,Barcelona,217,00:45:41.295,Carry,,2009/2010
,,,,"[43.6, 48.7]",,,,,,,,,,,2.4784,,,,,,,,,,,,,,5a178e42-8e64-4a1b-95ce-4f26243f9f50,2002,,"[28.8, 50.6]",69256,45,,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Free Kick,Santiago Wilmer Acasiete Ariadela,26434.0,Right Center Back,95,Barcelona,217,"['02a9f12b-75f5-4ace-a6da-7b467cd9ed16', '87e860e1-33d2-4392-bd17-05eba7f9897b', 'af2840db-b8b4-4a67-b80d-cc735e9afada']",42,,,,,,,,,,,,,,,,,Almería,403,00:45:42.782,Carry,True,2009/2010
,,,,"[57.6, 44.5]",,,,,,,,,,,0.648418,,,,,,,,,,,,,,77bf9c2e-7005-4f99-98d9-84fafd9856fe,2006,,"[57.6, 45.8]",69256,45,,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Free Kick,Albert Crusat Domene,26437.0,Center Attacking Midfield,95,Barcelona,217,"['28ac9ece-e0af-4808-b474-3def2f3e71e7', '3732cd35-f604-46de-bc9d-19b0b1d24941']",45,,,,,,,,,,,,,,,,,Almería,403,00:45:45.792,Carry,,2009/2010
,,,,"[42.3, 46.4]",,,,,,,,,,,1.331,,,,,,,,,,,,,,27d2c437-761c-4685-8060-ece8bd58e8e5,2009,,"[40.9, 45.5]",69256,45,,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Free Kick,Rafael Márquez Álvarez,5558.0,Right Center Back,95,Barcelona,217,"['5d714816-367f-4287-9753-78097afaa672', 'd85dba60-f9c7-443a-b7de-0437c248e95c']",48,,,,,,,,,,,,,,,,,Barcelona,217,00:45:48.653,Carry,,2009/2010
,,,,"[58.5, 42.6]",,,,,,,,,,,1.2928,,,,,,,,,,,,,,7f8380d6-2f5a-4958-9e99-3492833ad568,2012,,"[56.2, 44.1]",69256,45,,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Free Kick,Sergio Busquets i Burgos,5203.0,Center Defensive Midfield,95,Barcelona,217,"['c7a4d2bf-7662-44ed-8f49-74035a129cb8', 'e632ebb3-28f6-4d91-a79e-8ed97374afa5']",51,,,,,,,,,,,,,,,,,Barcelona,217,00:45:51.659,Carry,,2009/2010
,,,,"[68.2, 13.2]",,,,,,,,,,,2.6431,,,,,,,,,,,,,,acc3335e-c9fa-4159-a6f6-799c4a5ae43c,2015,,"[71.6, 26.0]",69256,45,,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Free Kick,Lionel Andrés Messi Cuccittini,5503.0,Right Wing,95,Barcelona,217,"['2c205373-a46b-4d16-833e-5ce75c52d1f1', '5e12fecc-7c0e-48db-94e6-251d955d5315']",55,,,,,,,,,,,,,,,,,Barcelona,217,00:45:55.263,Carry,,2009/2010
,,,,"[52.1, 40.1]",,,,,,,,,,,0.5859,,,,,,,,,,,,,,7e4a72cb-077e-40a1-8de3-1a6885f8df82,2033,,"[52.1, 40.1]",69256,45,,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Kick Off,Sergio Busquets i Burgos,5203.0,Center Defensive Midfield,97,Barcelona,217,"['2cab97e9-7b06-44a3-8620-40b874e20746', 'edf7f596-9aa5-4f35-b0e8-0449c4e0e7ed']",2,,,,,,,,,,,,,,,,,Barcelona,217,00:00:02.951,Carry,,2009/2010
,,,,"[50.7, 53.2]",,,,,,,,,,,1.5544,,,,,,,,,,,,,,84e99a5f-7281-4be5-9dc5-d5f1e63908c6,2036,,"[51.8, 55.2]",69256,45,,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Kick Off,Xavier Hernández Creus,20131.0,Right Center Midfield,97,Barcelona,217,"['b81b2fc4-fcba-4941-90ca-2b147238bf64', 'f5bed905-5a8d-4b34-9f5e-e0dd8bc32047']",4,,,,,,,,,,,,,,,,,Barcelona,217,00:00:04.523,Carry,,2009/2010
,,,,"[52.9, 27.8]",,,,,,,,,,,0.1252,,,,,,,,,,,,,,8eb556ce-6fd7-4388-a0dd-d2c87a7a4381,2039,,"[52.4, 27.5]",69256,45,,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Kick Off,Andrés Iniesta Luján,5216.0,Left Center Midfield,97,Barcelona,217,"['2c934512-82a2-4632-8254-863780628e1f', '8302ee47-a796-4744-986b-d7db18f5958c']",8,,,,,,,,,,,,,,,,,Barcelona,217,00:00:08.020,Carry,,2009/2010
,,,,"[39.2, 39.3]",,,,,,,,,,,1.5415,,,,,,,,,,,,,,369e8129-0e1c-4c65-9392-dcdbd17c2a67,2042,,"[34.4, 36.9]",69256,45,,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Kick Off,Carles Puyol i Saforcada,20125.0,Left Center Back,97,Barcelona,217,"['cbc97e67-f258-44ec-a44f-c1100b22cc03', 'd35eb73b-f2d8-4924-a9db-96381512ba6c']",9,,,,,,,,,,,,,,,,,Barcelona,217,00:00:09.757,Carry,,2009/2010
,,,,"[67.7, 58.5]",,,,,,,,,,,5.2115,,,,,,,,,,,,,,a6eff744-0b3a-4ab4-b714-a44b25b8a30d,2045,,"[46.4, 59.7]",69256,45,,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Kick Off,Rafael Márquez Álvarez,5558.0,Right Center Back,97,Barcelona,217,"['7840e69a-b9bc-4b61-a47a-f8b736a76af5', 'bfdc9d07-f874-434a-8450-2f3aa9968d6c']",13,,,,,,,,,,,,,,,,,Barcelona,217,00:00:13.666,Carry,,2009/2010
,,,,"[106.0, 31.0]",,,,,,,,,,,2.89,,,,,,,,,,,,,,80389d8e-7fb4-4d2f-981b-0e1c1958c135,2048,,"[103.5, 30.1]",69256,45,,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Kick Off,Zlatan Ibrahimović,3672.0,Center Forward,97,Barcelona,217,"['38f43eef-d514-4525-a4a2-567457b76884', '53e7dfbe-0178-4c0d-ba3b-d521a1855482', 'bec2b31f-7d0a-438b-a61b-3a46533543e7']",20,,,,,,,,,,,,,,,,,Barcelona,217,00:00:20.938,Carry,True,2009/2010
,,,,"[99.8, 8.8]",,,,,,,,,,,0.7612,,,,,,,,,,,,,,5b4e9695-d816-4652-9412-e788e8c66ce3,2057,,"[100.6, 11.3]",69256,45,,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Zlatan Ibrahimović,3672.0,Center Forward,98,Barcelona,217,"['81d4ae8a-5b51-4e36-a5bc-930f9dd05909', '8d4a768e-6e18-4f19-a7fc-6b45fe01e400', '9a1b7ab8-ec2f-4a6d-a181-10a25dcaa0cd']",35,,,,,,,,,,,,,,,,,Barcelona,217,00:00:35.310,Carry,True,2009/2010
,,,,"[29.7, 64.5]",,,,,,,,,,,1.2167,,,,,,,,,,,,,,1a9b1083-9daf-479f-9aa2-6c6cd790df1d,2061,,"[26.3, 61.9]",69256,45,,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Hernán Darío Bernardello,26651.0,Left Defensive Midfield,98,Barcelona,217,"['88be10c7-9c0e-4f79-b673-00fd88a739c1', 'd82ef4c6-42ba-41a1-9ae9-e25569a0bbfb']",37,,,,,,,,,,,,,,,,,Almería,403,00:00:37.303,Carry,,2009/2010
,,,,"[52.8, 63.4]",,,,,,,,,,,0.12,,,,,,,,,,,,,,24d2532d-5776-48a7-be59-4f692474ef1c,2064,,"[52.8, 63.4]",69256,45,,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Kalu Uche,26495.0,Center Forward,98,Barcelona,217,"['cfbd20de-9b14-4c89-b6ce-44396b6e06ba', 'f2eee79e-1ce4-495a-a592-2c1e8872b276']",39,,,,,,,,,,,,,,,,,Almería,403,00:00:39.950,Carry,,2009/2010
,,,,"[48.7, 11.7]",,,,,,,,,,,1.310501,,,,,,,,,,,,,,897065b8-5283-452c-a52a-30e7438dce5a,2069,,"[50.3, 11.0]",69256,45,,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Carles Puyol i Saforcada,20125.0,Left Center Back,99,Barcelona,217,"['9dad5ed9-9d60-4fd9-b58f-3353958fd18e', 'c832f76e-7cf1-4446-89d1-1e13154ba68a']",51,,,,,,,,,,,,,,,,,Barcelona,217,00:00:51.020,Carry,,2009/2010
,,,,"[59.1, 59.7]",,,,,,,,,,,4.6955,,,,,,,,,,,,,,f1bf5e89-5de7-4e50-99b0-26f7817c0eac,2072,,"[51.4, 51.7]",69256,45,,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Rafael Márquez Álvarez,5558.0,Right Center Back,99,Barcelona,217,"['539968e1-4f06-4419-90be-fea41d954710', 'cac2f35b-41d2-4359-b13d-11abb9edc23c']",54,,,,,,,,,,,,,,,,,Barcelona,217,00:00:54.310,Carry,,2009/2010
,,,,"[58.9, 36.9]",,,,,,,,,,,3.8836,,,,,,,,,,,,,,56024f21-9156-4888-92d1-ecc5f1d0d8d0,2075,,"[50.6, 31.0]",69256,46,,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Carles Puyol i Saforcada,20125.0,Left Center Back,99,Barcelona,217,"['933dab4d-5fbb-4465-889a-3f43715dc429', '9f4c6bce-3a7d-46eb-bafe-10a09bae1ff1']",0,,,,,,,,,,,,,,,,,Barcelona,217,00:01:00.897,Carry,,2009/2010
,,,,"[64.3, 29.0]",,,,,,,,,,,1.0739,,,,,,,,,,,,,,62224297-cd15-4b5d-bc53-50cd3e92ccb5,2078,,"[64.3, 25.8]",69256,46,,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Sergio Busquets i Burgos,5203.0,Center Defensive Midfield,99,Barcelona,217,"['3a7be9a5-6dc7-44ac-b10e-d23dc7ad5fb8', '5050da38-f8ad-43c1-9b4c-2a4bcf20658c']",6,,,,,,,,,,,,,,,,,Barcelona,217,00:01:06.014,Carry,,2009/2010
,,,,"[68.0, 61.2]",,,,,,,,,,,1.2367,,,,,,,,,,,,,,c5269a43-4021-4370-af67-5f76ed48d3e2,2081,,"[68.0, 61.2]",69256,46,,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Rafael Márquez Álvarez,5558.0,Right Center Back,99,Barcelona,217,"['02e7a367-05b1-4000-bfe6-c1a49635a962', 'f5346e1d-9180-4d55-864d-250dcb3fa1ba']",9,,,,,,,,,,,,,,,,,Barcelona,217,00:01:09.070,Carry,,2009/2010
