bad_behaviour_card,ball_receipt_outcome,ball_recovery_recovery_failure,block_offensive,block_save_block,carry_end_location,clearance_aerial_won,clearance_body_part,clearance_head,clearance_left_foot,clearance_right_foot,counterpress,dribble_nutmeg,dribble_outcome,dribble_overrun,duel_outcome,duel_type,duration,foul_committed_advantage,foul_committed_card,foul_committed_penalty,foul_committed_type,foul_won_advantage,foul_won_defensive,foul_won_penalty,goalkeeper_body_part,goalkeeper_end_location,goalkeeper_outcome,goalkeeper_position,goalkeeper_technique,goalkeeper_type,half_end_early_video_end,id,index,interception_outcome,location,match_id,minute,miscontrol_aerial_won,off_camera,out,pass_aerial_won,pass_angle,pass_assisted_shot_id,pass_body_part,pass_cross,pass_cut_back,pass_end_location,pass_height,pass_inswinging,pass_length,pass_outcome,pass_outswinging,pass_recipient,pass_recipient_id,pass_shot_assist,pass_switch,pass_technique,pass_through_ball,pass_type,period,play_pattern,player,player_id,position,possession,possession_team,possession_team_id,related_events,second,shot_aerial_won,shot_body_part,shot_end_location,shot_first_time,shot_freeze_frame,shot_key_pass_id,shot_one_on_one,shot_open_goal,shot_outcome,shot_statsbomb_xg,shot_technique,shot_type,substitution_outcome,substitution_outcome_id,substitution_replacement,substitution_replacement_id,tactics,team,team_id,timestamp,type,under_pressure,season_name
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5889ccb1-3c34-40c0-a310-abd139d774eb,1564,,"[48.8, 15.9]",69211,45,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Moisés Hurtado Pérez,26162.0,Center Defensive Midfield,98,Espanyol,214,['596436c1-aa6d-44b7-8935-c591a6724f22'],16,,,,,,,,,,,,,,,,,,Espanyol,214,00:00:16.597,Ball Receipt*,,2008/2009
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8b4ef062-bd14-4024-922d-d76b93e44a51,1567,,"[42.5, 30.0]",69211,45,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Ángel Martínez Cervera,26160.0,Center Forward,98,Espanyol,214,['f94ce6df-69ac-4a0c-af2e-183490c3c0dd'],18,,,,,,,,,,,,,,,,,,Espanyol,214,00:00:18.463,Ball Receipt*,,2008/2009
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,a0d80a06-e798-47ee-928c-12447013747b,1570,,"[31.2, 43.0]",69211,45,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Daniel Jarque Gonzalez,26110.0,Right Center Back,98,Espanyol,214,['edf50658-88dd-4288-82b2-eaea9771c43e'],20,,,,,,,,,,,,,,,,,,Espanyol,214,00:00:20.993,Ball Receipt*,,2008/2009
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,d7c8a2de-fff6-49d8-8920-79c2b2210171,1574,,"[77.4, 64.5]",69211,45,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Román Fernando Martínez,26242.0,Right Center Midfield,98,Espanyol,214,['59d444a2-183f-4dac-ad22-85676fb451c6'],25,,,,,,,,,,,,,,,,,,Espanyol,214,00:00:25.474,Ball Receipt*,,2008/2009
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,f0836124-361a-4b10-a45f-322a1521ce74,1579,,"[41.1, 38.6]",69211,45,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Gerard Piqué Bernabéu,5213.0,Left Center Back,99,Barcelona,217,['a4888b86-7d1a-49d7-8c7a-ee9900a757f5'],42,,,,,,,,,,,,,,,,,,Barcelona,217,00:00:42.531,Ball Receipt*,,2008/2009
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ff6851c0-138b-4fac-89d4-2caacc37df2b,1581,,"[63.6, 36.1]",69211,45,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Sergio Busquets i Burgos,5203.0,Center Defensive Midfield,99,Barcelona,217,['cf60ec6c-ad4e-44f1-9c58-932f22caee57'],45,,,,,,,,,,,,,,,,,,Barcelona,217,00:00:45.410,Ball Receipt*,,2008/2009
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,a0bbe43c-ede2-4937-9f72-91d6ac813570,1584,,"[59.6, 17.8]",69211,45,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Eric-Sylvain Bilal Abidal,20177.0,Left Back,99,Barcelona,217,['f4a91a5b-6691-489c-a10b-fb110ccaf7c0'],48,,,,,,,,,,,,,,,,,,Barcelona,217,00:00:48.281,Ball Receipt*,,2008/2009
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,340dc89b-0c1f-44e5-a522-d6ee2eafce8e,1587,,"[69.0, 31.7]",69211,45,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Sergio Busquets i Burgos,5203.0,Center Defensive Midfield,99,Barcelona,217,['69a00c20-bde0-4feb-bdc7-009d1eb22962'],52,,,,,,,,,,,,,,,,,,Barcelona,217,00:00:52.261,Ball Receipt*,,2008/2009
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1e6ed6e0-635a-4a32-8e0c-f655eccfa5fc,1590,,"[79.1, 48.1]",69211,45,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Lionel Andrés Messi Cuccittini,5503.0,Right Wing,99,Barcelona,217,['66504488-a9e1-4740-b8e8-eaca4c50202d'],54,,,,,,,,,,,,,,,,,,Barcelona,217,00:00:54.828,Ball Receipt*,,2008/2009
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,388378d1-d5aa-4d5f-b40f-9fb090b85417,1594,,"[88.8, 76.4]",69211,46,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Daniel Alves da Silva,4324.0,Right Back,99,Barcelona,217,['80c2f603-90a8-4457-9e0f-ecf0103a73b3'],1,,,,,,,,,,,,,,,,,,Barcelona,217,00:01:01.133,Ball Receipt*,,2008/2009
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,23da486b-5212-4e4a-bf83-d503c806a56b,1597,,"[86.7, 58.6]",69211,46,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Xavier Hernández Creus,20131.0,Right Center Midfield,99,Barcelona,217,['87019f93-e31b-4085-84a0-3b5b61ad8a4d'],4,,,,,,,,,,,,,,,,,,Barcelona,217,00:01:04.724,Ball Receipt*,,2008/2009
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,75afbaaa-9fcf-4ee0-a3ae-082c6521eec6,1600,,"[102.5, 74.1]",69211,46,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Daniel Alves da Silva,4324.0,Right Back,99,Barcelona,217,['05078ee7-68b1-49c0-a938-4cb90ed47741'],7,,,,,,,,,,,,,,,,,,Barcelona,217,00:01:07.085,Ball Receipt*,,2008/2009
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6b814f05-545b-4606-bc66-7d466b977314,1603,,"[99.3, 57.9]",69211,46,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Lionel Andrés Messi Cuccittini,5503.0,Right Wing,99,Barcelona,217,['f3d65d2f-1757-47ac-b85b-21371ff6c5bc'],8,,,,,,,,,,,,,,,,,,Barcelona,217,00:01:08.185,Ball Receipt*,,2008/2009
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1b9d8881-e1e3-46ea-ab61-30368c0f6267,1607,,"[88.2, 52.1]",69211,46,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Xavier Hernández Creus,20131.0,Right Center Midfield,99,Barcelona,217,['23dbf414-1fcd-4779-a730-7548453c77c3'],11,,,,,,,,,,,,,,,,,,Barcelona,217,00:01:11.620,Ball Receipt*,,2008/2009
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,a4e6a914-133f-4c65-b994-9df5ad44e80f,1610,,"[107.5, 33.6]",69211,46,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Eiður Smári Guðjohnsen,11270.0,Left Center Midfield,99,Barcelona,217,['7d211152-8fde-40d1-80b6-4a711d7c4b18'],14,,,,,,,,,,,,,,,,,,Barcelona,217,00:01:14.369,Ball Receipt*,,2008/2009
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8fd11baf-e645-47a2-aff2-7020003ac0c8,1614,,"[66.3, 30.4]",69211,46,,,,,,,,,,,,,,,,,,,,,,,2,From Goal Kick,Moisés Hurtado Pérez,26162.0,Left Center Midfield,100,Espanyol,214,['f41357d3-8fec-4071-bd06-46dabc9328c2'],44,,,,,,,,,,,,,,,,,,Espanyol,214,00:01:44.048,Ball Receipt*,,2008/2009
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,21f44d52-89c4-4d0e-abec-23e6f87e351e,1616,,"[82.0, 31.5]",69211,46,,,,,,,,,,,,,,,,,,,,,,,2,From Goal Kick,Luis García Fernández,23916.0,Right Center Forward,100,Espanyol,214,['3d91ba06-b88a-41df-91ea-a14735ca28b7'],45,,,,,,,,,,,,,,,,,,Espanyol,214,00:01:45.581,Ball Receipt*,,2008/2009
,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7f2455a2-d481-4e87-ad84-4bc68ef66968,1619,,"[102.2, 62.4]",69211,46,,,,,,,,,,,,,,,,,,,,,,,2,From Goal Kick,Román Fernando Martínez,26242.0,Right Midfield,100,Espanyol,214,['962886c6-f92d-41cf-a39b-2b223e0f203f'],52,,,,,,,,,,,,,,,,,,Espanyol,214,00:01:52.579,Ball Receipt*,,2008/2009
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,29ae962a-40d6-4dc2-8717-9d82d229c750,1627,,"[68.2, 27.9]",69211,47,,,,,,,,,,,,,,,,,,,,,,,2,From Goal Kick,Lionel Andrés Messi Cuccittini,5503.0,Right Wing,100,Espanyol,214,"['b1aedbff-8577-4dbb-b245-157e21086169', 'ef00bdbf-4c42-42d4-9cfa-8cf63ace2545']",3,,,,,,,,,,,,,,,,,,Barcelona,217,00:02:03.309,Ball Receipt*,True,2008/2009
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5a80a33e-e08b-4222-b43a-47cf1a3d5359,1642,,"[17.8, 55.8]",69211,47,,,,,,,,,,,,,,,,,,,,,,,2,From Corner,Xavier Hernández Creus,20131.0,Right Center Midfield,101,Barcelona,217,['9ce4439f-9b34-4052-97b2-fa31ee7cac6e'],41,,,,,,,,,,,,,,,,,,Barcelona,217,00:02:41.312,Ball Receipt*,,2008/2009
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9ca199a2-cc58-457a-aa8c-f52226ea0f6f,1644,,"[48.4, 21.2]",69211,47,,,,,,,,,,,,,,,,,,,,,,,2,From Corner,Andrés Iniesta Luján,5216.0,Left Wing,101,Barcelona,217,['2f7bd0dc-b240-44c2-9420-c87cccf131fc'],45,,,,,,,,,,,,,,,,,,Barcelona,217,00:02:45.007,Ball Receipt*,,2008/2009
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,e5956ba5-de30-473c-a554-a3326d01efe4,1646,,"[74.3, 5.4]",69211,47,,,,,,,,,,,,,,,,,,,,,,,2,From Corner,Thierry Henry,15516.0,Center Forward,101,Barcelona,217,['34f2c8ef-c0d0-49b1-8941-31426efb984b'],48,,,,,,,,,,,,,,,,,,Barcelona,217,00:02:48.551,Ball Receipt*,,2008/2009
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,a30452a7-55c5-4010-8eb4-139150ff8518,1650,,"[72.2, 7.3]",69211,47,,,,,,,,,,,,,,,,,,,,,,,2,From Corner,Andrés Iniesta Luján,5216.0,Left Wing,101,Barcelona,217,['a80a990a-f343-4812-8735-94489a5bcf0d'],56,,,,,,,,,,,,,,,,,,Barcelona,217,00:02:56.027,Ball Receipt*,,2008/2009
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,f09fdac0-193a-4cc0-81da-642ac4e6dc6e,1653,,"[64.4, 25.2]",69211,47,,,,,,,,,,,,,,,,,,,,,,,2,From Corner,Sergio Busquets i Burgos,5203.0,Center Defensive Midfield,101,Barcelona,217,['6b4e0e2e-a13e-406c-9eba-576ac99b44b4'],57,,,,,,,,,,,,,,,,,,Barcelona,217,00:02:57.834,Ball Receipt*,,2008/2009
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,e7b777ff-ac24-4477-a776-b2ad20a714d8,1656,,"[73.0, 43.0]",69211,47,,,,,,,,,,,,,,,,,,,,,,,2,From Corner,Xavier Hernández Creus,20131.0,Right Center Midfield,101,Barcelona,217,['c25fddd7-281e-4db7-a5b6-c821171a6c48'],59,,,,,,,,,,,,,,,,,,Barcelona,217,00:02:59.165,Ball Receipt*,,2008/2009
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,c20101cb-2d7c-486c-aa6a-ca630cb0de89,1658,,"[100.8, 74.1]",69211,48,,,,,,,,,,,,,,,,,,,,,,,2,From Corner,Daniel Alves da Silva,4324.0,Right Back,101,Barcelona,217,['b208ba37-c4b7-4a2f-87fb-0bb60f415cd8'],2,,,,,,,,,,,,,,,,,,Barcelona,217,00:03:02.862,Ball Receipt*,,2008/2009
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ed9cf3a1-a79f-44a8-b0d2-180cd8d6884c,1661,,"[91.5, 55.4]",69211,48,,,,,,,,,,,,,,,,,,,,,,,2,From Corner,Xavier Hernández Creus,20131.0,Right Center Midfield,101,Barcelona,217,"['82caa7de-c3fc-4d47-9e27-c676a97e6168', 'c87af6b6-5c9e-4bef-9fa9-c0504cfcc6f6']",8,,,,,,,,,,,,,,,,,,Barcelona,217,00:03:08.681,Ball Receipt*,True,2008/2009
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,284ef0d8-89ab-47c1-add7-b916824870ab,1664,,"[91.9, 40.9]",69211,48,,,,,,,,,,,,,,,,,,,,,,,2,From Corner,Lionel Andrés Messi Cuccittini,5503.0,Right Wing,101,Barcelona,217,['66f5447a-2e68-4d04-9b01-6d39d7d52df6'],10,,,,,,,,,,,,,,,,,,Barcelona,217,00:03:10.091,Ball Receipt*,,2008/2009
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,72dfbae7-8e06-4832-a138-4a16206ddca4,1673,,"[82.1, 25.2]",69211,48,,,,,,,,,,,,,,,,,,,,,,,2,From Corner,Sergio Busquets i Burgos,5203.0,Center Defensive Midfield,101,Barcelona,217,"['62547dd5-e7f3-4033-87c4-c2b155918b66', 'ef8aba41-bbe0-44ab-af3b-2ca01a108d4b']",15,,,,,,,,,,,,,,,,,,Barcelona,217,00:03:15.128,Ball Receipt*,True,2008/2009
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0b1888b5-322a-4fe3-b296-68a9e2e831da,1681,,"[81.6, 50.4]",69211,48,,,,,,,,,,,,,,,,,,,,,,,2,From Corner,Xavier Hernández Creus,20131.0,Right Center Midfield,101,Barcelona,217,['3ea2c046-4db8-42e1-add3-9925ea6b8bdc'],20,,,,,,,,,,,,,,,,,,Barcelona,217,00:03:20.561,Ball Receipt*,,2008/2009
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,31bd7b86-5ecf-4563-a6d1-4080f8054a7c,1685,,"[100.1, 7.3]",69211,48,,,,,,,,,,,,,,,,,,,,,,,2,From Corner,Andrés Iniesta Luján,5216.0,Left Wing,101,Barcelona,217,['3996e504-3871-4664-903d-8e1a90a2838e'],23,,,,,,,,,,,,,,,,,,Barcelona,217,00:03:23.654,Ball Receipt*,,2008/2009
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,418e56f3-5296-47c6-8db5-6c6b4285113a,1688,,"[109.4, 31.5]",69211,48,,,,,,,,,,,,,,,,,,,,,,,2,From Corner,Thierry Henry,15516.0,Center Forward,101,Barcelona,217,['f7679b0f-e28d-4118-826e-659e9af634a3'],27,,,,,,,,,,,,,,,,,,Barcelona,217,00:03:27.883,Ball Receipt*,,2008/2009
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,98414ac0-353c-4c3c-9e70-e1344f573e1f,1705,,"[86.1, 3.3]",69211,48,,,,,,,,,,,,,,,,,,,,,,,2,From Corner,Andrés Iniesta Luján,5216.0,Left Wing,102,Barcelona,217,['024c6357-1fe0-4427-bfe6-6de57f2fe158'],59,,,,,,,,,,,,,,,,,,Barcelona,217,00:03:59.619,Ball Receipt*,,2008/2009
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,f007c38e-e5b2-41f2-8165-c2e4886dc8e0,1709,,"[106.9, 26.8]",69211,49,,,,,,,,,,,,,,,,,,,,,,,2,From Corner,Thierry Henry,15516.0,Center Forward,102,Barcelona,217,"['15797a41-0876-405a-a3f4-3a488559861c', '9d529fb8-ce93-44fb-b5fc-24bdc39cbba7']",4,,,,,,,,,,,,,,,,,,Barcelona,217,00:04:04.872,Ball Receipt*,True,2008/2009
,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,a9e3e025-c76b-4bc4-8136-5d36290c5260,1717,,"[57.6, 34.4]",69211,49,,,,,,,,,,,,,,,,,,,,,,,2,From Corner,Luis García Fernández,23916.0,Right Center Forward,102,Barcelona,217,['03a495de-31f5-4d4d-8280-a072d2448d72'],13,,,,,,,,,,,,,,,,,,Espanyol,214,00:04:13.630,Ball Receipt*,,2008/2009
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,80f99bec-1dea-499b-94b6-b32cc2566687,1719,,"[45.3, 66.6]",69211,49,,,,,,,,,,,,,,,,,,,,,,,2,From Corner,Gerard Piqué Bernabéu,5213.0,Left Center Back,102,Barcelona,217,['6c14471c-f5d2-49c4-a5b3-4d7976b50d8a'],15,,,,,,,,,,,,,,,,,,Barcelona,217,00:04:15.624,Ball Receipt*,,2008/2009
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,e41b629d-deb5-483f-a27d-1d8b80f1d1bf,1723,,"[106.2, 13.4]",69211,49,,,,,,,,,,,,,,,,,,,,,,,2,From Corner,Andrés Iniesta Luján,5216.0,Left Wing,102,Barcelona,217,"['b1f5a000-9b74-4733-876e-2986a1131f77', 'ddb0c0bf-5af4-42f0-9f50-d3cc520dfe95']",23,,,,,,,,,,,,,,,,,,Barcelona,217,00:04:23.070,Ball Receipt*,True,2008/2009
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4292d837-cefd-4031-a36f-f54b52e373fd,1727,,"[68.1, 22.4]",69211,49,,,,,,,,,,,,,,,,,,,,,,,2,From Goal Kick,Moisés Hurtado Pérez,26162.0,Left Center Midfield,103,Espanyol,214,['63f0e684-c0a9-4922-8d73-3fdcf64d52a2'],55,,,,,,,,,,,,,,,,,,Espanyol,214,00:04:55.003,Ball Receipt*,,2008/2009
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,c17e3bf3-4221-42b8-9edc-76119eb1f66f,1730,,"[65.2, 39.5]",69211,49,,,,,,,,,,,,,,,,,,,,,,,2,From Goal Kick,Ángel Martínez Cervera,26160.0,Right Center Midfield,103,Espanyol,214,['deddd22b-7188-4913-8c49-6029ca09979e'],56,,,,,,,,,,,,,,,,,,Espanyol,214,00:04:56.768,Ball Receipt*,,2008/2009
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,d8c80d3b-da38-49d4-b002-be8da179a087,1733,,"[69.6, 49.1]",69211,49,,,,,,,,,,,,,,,,,,,,,,,2,From Goal Kick,Román Fernando Martínez,26242.0,Right Midfield,103,Espanyol,214,['0819bc1d-6166-4e7d-95cf-47f519fcc37a'],58,,,,,,,,,,,,,,,,,,Espanyol,214,00:04:58.170,Ball Receipt*,,2008/2009
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6ae3d76e-7203-4cde-98cb-1870e003d4e2,1736,,"[63.1, 48.1]",69211,49,,,,,,,,,,,,,,,,,,,,,,,2,From Goal Kick,Ángel Martínez Cervera,26160.0,Right Center Midfield,103,Espanyol,214,"['1ebd2f37-6627-49bc-8275-44e3f885c614', 'e31eeec1-b9c8-4deb-a1a5-d1ec10f2470b']",59,,,,,,,,,,,,,,,,,,Espanyol,214,00:04:59.108,Ball Receipt*,True,2008/2009
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2d94b1da-2721-4410-9ca7-65d19a268a3e,1739,,"[48.4, 36.7]",69211,50,,,,,,,,,,,,,,,,,,,,,,,2,From Goal Kick,Daniel Jarque Gonzalez,26110.0,Right Center Back,103,Espanyol,214,['71a37bb0-b27f-41ff-911d-f6f4fd30f9f3'],1,,,,,,,,,,,,,,,,,,Espanyol,214,00:05:01.841,Ball Receipt*,,2008/2009
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0c65443d-251a-4ff2-a631-8f8671faf75c,1744,,"[56.8, 51.9]",69211,50,,,,,,,,,,,,,,,,,,,,,,,2,From Goal Kick,Ángel Martínez Cervera,26160.0,Right Center Midfield,103,Espanyol,214,"['12bc0cfa-0a0c-4f30-afe9-1be2236a8ce9', '78df6947-f98c-4510-b582-66b4430a41b1']",3,,,,,,,,,,,,,,,,,,Espanyol,214,00:05:03.382,Ball Receipt*,True,2008/2009
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,fdf15c4a-d180-41f8-8b6d-64e97f7c673f,1749,,"[41.7, 17.4]",69211,50,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Eric-Sylvain Bilal Abidal,20177.0,Left Back,104,Barcelona,217,['665ea02d-1e00-404c-9a28-8f65d38780be'],7,,,,,,,,,,,,,,,,,,Barcelona,217,00:05:07.656,Ball Receipt*,,2008/2009
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,42522f95-b42a-4236-8545-bdbafa1e146c,1753,,"[58.5, 25.4]",69211,50,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Xavier Hernández Creus,20131.0,Right Center Midfield,104,Barcelona,217,"['3772da18-79e6-4eab-9af7-92d1c9f2c829', '4cf48a1f-a2b9-453f-90ca-642766f8b520']",8,,,,,,,,,,,,,,,,,,Barcelona,217,00:05:08.906,Ball Receipt*,True,2008/2009
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,09c61bfb-697f-4993-9d4a-0372d75e4594,1758,,"[66.5, 38.0]",69211,50,,,,,,,,,,,,,,,,,,,,,,,2,From Free Kick,Sergio Busquets i Burgos,5203.0,Center Defensive Midfield,105,Barcelona,217,['baf665d0-ff86-498d-afe2-aa2999e7f8d7'],21,,,,,,,,,,,,,,,,,,Barcelona,217,00:05:21.649,Ball Receipt*,,2008/2009
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0b330c67-fcd1-430f-94b4-3f760a6e18dc,1760,,"[85.0, 5.8]",69211,50,,,,,,,,,,,,,,,,,,,,,,,2,From Free Kick,Andrés Iniesta Luján,5216.0,Left Wing,105,Barcelona,217,['16d15f35-4c45-4322-9d0c-d52e65b43445'],25,,,,,,,,,,,,,,,,,,Barcelona,217,00:05:25.081,Ball Receipt*,,2008/2009
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ae36a6a0-f659-4c23-9363-a647fca1f4cc,1774,,"[85.8, 69.3]",69211,50,,,,,,,,,,,,,,,,,,,,,,,2,From Free Kick,Luis García Fernández,23916.0,Right Center Forward,105,Barcelona,217,"['36936143-9176-4dd1-876d-7ac948b860e5', 'dbd9711c-6404-44c1-82d6-b399b81f081e']",39,,,,,,,,,,,,,,,,,,Espanyol,214,00:05:39.759,Ball Receipt*,True,2008/2009
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,62155022-9b1a-4f2d-aea5-9a63ea6ad5f9,1781,,"[29.7, 31.7]",69211,51,,,,,,,,,,,,,,,,,,,,,,,2,From Free Kick,Xavier Hernández Creus,20131.0,Right Center Midfield,106,Espanyol,214,['d9d02485-4488-4d1a-9932-a799d6362b64'],24,,,,,,,,,,,,,,,,,,Barcelona,217,00:06:24.738,Ball Receipt*,,2008/2009
,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,f7ae4e05-690c-4918-8ffb-757bc595c98f,1784,,"[65.7, 10.9]",69211,51,,,,,,,,,,,,,,,,,,,,,,,2,From Free Kick,Thierry Henry,15516.0,Center Forward,106,Espanyol,214,['cf4b16b2-6202-41c0-886e-62fdcd00e07e'],29,,,,,,,,,,,,,,,,,,Barcelona,217,00:06:29.784,Ball Receipt*,,2008/2009
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,25a557e4-3373-411d-b0fe-f67d6e59a0d3,1786,,"[13.9, 46.6]",69211,51,,,,,,,,,,,,,,,,,,,,,,,2,From Free Kick,Idriss Carlos Kameni,26103.0,Goalkeeper,106,Espanyol,214,['0316070a-6d97-4587-8dfe-5c8dec8a3d66'],32,,,,,,,,,,,,,,,,,,Espanyol,214,00:06:32.205,Ball Receipt*,,2008/2009
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,67406e75-735c-4870-924a-83f29d4f4993,1790,,"[29.3, 74.1]",69211,51,,,,,,,,,,,,,,,,,,,,,,,2,From Free Kick,Sergio Sánchez Ortega,6904.0,Right Back,106,Espanyol,214,['ed6b0235-a81c-4a31-ab56-e1e38397690f'],36,,,,,,,,,,,,,,,,,,Espanyol,214,00:06:36.722,Ball Receipt*,,2008/2009
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,df37ef06-6848-4be9-acb0-64d958672a40,1794,,"[69.0, 55.2]",69211,51,,,,,,,,,,,,,,,,,,,,,,,2,From Free Kick,Luis García Fernández,23916.0,Right Center Forward,106,Espanyol,214,['a15d147b-3cd1-4bc1-87c0-cfe360024b60'],40,,,,,,,,,,,,,,,,,,Espanyol,214,00:06:40.342,Ball Receipt*,,2008/2009
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,e5061292-9f06-42c2-8c09-324bcbcedcdc,1797,,"[68.6, 78.5]",69211,51,,,,,,,,,,,,,,,,,,,,,,,2,From Free Kick,Román Fernando Martínez,26242.0,Right Midfield,106,Espanyol,214,['79197dce-98e4-4221-b535-b764f82826b3'],42,,,,,,,,,,,,,,,,,,Espanyol,214,00:06:42.656,Ball Receipt*,,2008/2009
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,27f31fb7-2691-4ea9-8a90-feaad05508be,1800,,"[59.1, 55.4]",69211,51,,,,,,,,,,,,,,,,,,,,,,,2,From Free Kick,Moisés Hurtado Pérez,26162.0,Left Center Midfield,106,Espanyol,214,['b6f0deaa-8c46-4c73-a680-1c04871a0045'],45,,,,,,,,,,,,,,,,,,Espanyol,214,00:06:45.280,Ball Receipt*,,2008/2009
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,af9d1741-dcac-4c9e-9c8d-55e882c49187,1803,,"[52.4, 25.0]",69211,51,,,,,,,,,,,,,,,,,,,,,,,2,From Free Kick,Nicolás Martín Pareja,7909.0,Left Center Back,106,Espanyol,214,['047f7bdd-c321-47a3-97f7-3096e0d3296c'],48,,,,,,,,,,,,,,,,,,Espanyol,214,00:06:48.643,Ball Receipt*,,2008/2009
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,fb9574f9-1cb6-48e2-886d-b7c97b207aa7,1806,,"[79.7, 7.3]",69211,51,,,,,,,,,,,,,,,,,,,,,,,2,From Free Kick,Ferrán Corominas Telechea,26102.0,Left Midfield,106,Espanyol,214,['864e746f-5b92-443b-8d4f-48d623833488'],51,,,,,,,,,,,,,,,,,,Espanyol,214,00:06:51.870,Ball Receipt*,,2008/2009
