ball_receipt_outcome,ball_recovery_recovery_failure,block_deflection,carry_end_location,clearance_aerial_won,clearance_body_part,clearance_head,clearance_left_foot,clearance_right_foot,counterpress,dribble_nutmeg,dribble_outcome,dribble_overrun,duel_outcome,duel_type,duration,foul_committed_advantage,foul_committed_card,foul_committed_offensive,foul_committed_type,foul_won_advantage,foul_won_defensive,goalkeeper_body_part,goalkeeper_end_location,goalkeeper_outcome,goalkeeper_position,goalkeeper_technique,goalkeeper_type,id,index,interception_outcome,location,match_id,minute,off_camera,out,pass_aerial_won,pass_angle,pass_assisted_shot_id,pass_body_part,pass_cross,pass_cut_back,pass_deflected,pass_end_location,pass_goal_assist,pass_height,pass_inswinging,pass_length,pass_no_touch,pass_outcome,pass_outswinging,pass_recipient,pass_recipient_id,pass_shot_assist,pass_straight,pass_switch,pass_technique,pass_through_ball,pass_type,period,play_pattern,player,player_id,position,possession,possession_team,possession_team_id,related_events,second,shot_aerial_won,shot_body_part,shot_end_location,shot_first_time,shot_freeze_frame,shot_key_pass_id,shot_one_on_one,shot_outcome,shot_statsbomb_xg,shot_technique,shot_type,substitution_outcome,substitution_outcome_id,substitution_replacement,substitution_replacement_id,tactics,team,team_id,timestamp,type,under_pressure,season_name
Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,987c039a-46b9-43fe-a239-4c19f06c8a6f,1087,,"[104.6, 20.9]",266280,22,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Neymar da Silva Santos Junior,4320.0,Left Wing Back,54,Barcelona,217,['cea7937b-089d-447e-82e0-f8b02c0c0053'],16,,,,,,,,,,,,,,,,,Barcelona,217,00:22:16.043,Ball Receipt*,,2016/2017
Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,eaa421d3-1aa2-454c-98d5-3b3835e3118c,1089,,"[70.8, 34.6]",266280,22,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Goal Kick,Vicente Iborra De La Fuente,3497.0,Right Center Midfield,55,Sevilla,213,['a7e25fe1-c5b3-4ccb-af3e-3f54b5142fec'],47,,,,,,,,,,,,,,,,,Sevilla,213,00:22:47.727,Ball Receipt*,,2016/2017
,,,,,,,,,,,,,,,,,,,,,,,,,,,,fc9b5c25-5d26-44f6-a8bf-0f7ca0ac8bbc,1093,,"[78.8, 33.7]",266280,22,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Goal Kick,Carlos Joaquín Correa,6822.0,Center Forward,55,Sevilla,213,['90e08dec-260a-44a1-b253-70e860e0f7e7'],51,,,,,,,,,,,,,,,,,Sevilla,213,00:22:51.068,Ball Receipt*,,2016/2017
,,,,,,,,,,,,,,,,,,,,,,,,,,,,4729451a-54a9-45e2-bc19-a4547ca5cb89,1100,,"[112.8, 37.9]",266280,23,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Free Kick,Víctor Machín Pérez,6841.0,Right Wing,56,Sevilla,213,['d4228f8d-a46c-41ac-a50c-77a1cd913a6c'],30,,,,,,,,,,,,,,,,,Sevilla,213,00:23:30.765,Ball Receipt*,,2016/2017
,,,,,,,,,,,,,,,,,,,,,,,,,,,,2f06c0d7-2120-4dd3-b6c7-d868fafb02d4,1104,,"[52.4, 16.1]",266280,23,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Goal Kick,Neymar da Silva Santos Junior,4320.0,Left Wing Back,57,Barcelona,217,['f2fabfa7-ba15-4a39-b5b5-5d30c514e6d8'],47,,,,,,,,,,,,,,,,,Barcelona,217,00:23:47.764,Ball Receipt*,,2016/2017
,,,,,,,,,,,,,,,,,,,,,,,,,,,,f849e45e-5eaa-4141-8fb3-b265b4080fdf,1109,,"[9.2, 15.0]",266280,24,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Goal Kick,Clément Lenglet,6826.0,Right Center Back,58,Sevilla,213,['a5efae2c-d689-468a-bb5c-21651a320bf8'],8,,,,,,,,,,,,,,,,,Sevilla,213,00:24:08.329,Ball Receipt*,,2016/2017
Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,3836b8be-f930-4749-a159-d2a3188f6455,1111,,"[58.2, 30.4]",266280,24,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Goal Kick,Vicente Iborra De La Fuente,3497.0,Right Center Midfield,58,Sevilla,213,['7d5ccc97-1f47-4178-a2ee-5a6dcde00a01'],13,,,,,,,,,,,,,,,,,Sevilla,213,00:24:13.307,Ball Receipt*,,2016/2017
Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,02732ed4-1e1b-49fc-a893-0a6f470ab6ce,1116,,"[89.7, 3.5]",266280,24,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Free Kick,Carlos Joaquín Correa,6822.0,Center Forward,59,Sevilla,213,['4f6d1429-431e-4e9a-a876-75f348517a9d'],27,,,,,,,,,,,,,,,,,Sevilla,213,00:24:27.237,Ball Receipt*,,2016/2017
Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,0243c44d-c920-4941-8592-7fcd42fba9be,1118,,"[64.8, 77.5]",266280,24,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Free Kick,Lionel Andrés Messi Cuccittini,5503.0,Center Attacking Midfield,59,Sevilla,213,['d65ece0a-8243-42f1-863f-05d37b09135d'],29,,,,,,,,,,,,,,,,,Barcelona,217,00:24:29.333,Ball Receipt*,,2016/2017
,,,,,,,,,,,,,,,,,,,,,,,,,,,,7a214590-98b8-40ca-9400-3c5b0cba38bc,1122,,"[72.6, 77.1]",266280,24,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Counter,Lionel Andrés Messi Cuccittini,5503.0,Center Attacking Midfield,60,Barcelona,217,['de470f33-c479-44f1-8323-5bd89528d7ac'],32,,,,,,,,,,,,,,,,,Barcelona,217,00:24:32.002,Ball Receipt*,,2016/2017
Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,3e7de572-6f4c-482b-ba30-fb13f1005e55,1127,,"[113.0, 45.1]",266280,24,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Counter,Luis Alberto Suárez Díaz,5246.0,Center Forward,60,Barcelona,217,['91be1135-bcf9-4a86-90ce-4448cbc41d9a'],38,,,,,,,,,,,,,,,,,Barcelona,217,00:24:38.107,Ball Receipt*,,2016/2017
,,,,,,,,,,,,,,,,,,,,,,,,,,,,f41754af-67b2-4bb1-94b7-c2b150bf3a8c,1134,,"[35.9, 60.0]",266280,25,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Kick Off,Mariano Ferreira Filho,21210.0,Right Wing Back,61,Sevilla,213,['27f3e8ab-60fa-48dc-bff3-7eff340c959c'],42,,,,,,,,,,,,,,,,,Sevilla,213,00:25:42.716,Ball Receipt*,,2016/2017
,,,,,,,,,,,,,,,,,,,,,,,,,,,,cdf8618a-3804-4982-be94-1f511b1368da,1136,,"[33.6, 46.1]",266280,25,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Kick Off,Steven N''Kemboanza Mike Christopher Nzonzi,5737.0,Left Center Midfield,61,Sevilla,213,['576bd318-4d58-4b62-9a3d-79a1906999c4'],44,,,,,,,,,,,,,,,,,Sevilla,213,00:25:44.178,Ball Receipt*,,2016/2017
,,,,,,,,,,,,,,,,,,,,,,,,,,,,8a59d2d2-452a-4a17-a4f7-198a8e129d1c,1139,,"[48.3, 36.2]",266280,25,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Kick Off,Samir Nasri,20253.0,Left Wing,61,Sevilla,213,['8ee1ef3e-1e3d-473f-b8a6-a1c260163696'],46,,,,,,,,,,,,,,,,,Sevilla,213,00:25:46.132,Ball Receipt*,,2016/2017
,,,,,,,,,,,,,,,,,,,,,,,,,,,,4230c657-70b5-4549-b7d8-45e2619b31c0,1142,,"[35.3, 34.1]",266280,25,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Kick Off,Steven N''Kemboanza Mike Christopher Nzonzi,5737.0,Left Center Midfield,61,Sevilla,213,['b8261f55-51f8-4bed-8c3a-c86829a71477'],47,,,,,,,,,,,,,,,,,Sevilla,213,00:25:47.885,Ball Receipt*,,2016/2017
Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,0e9b0d52-8f40-43be-83d3-d0da80b5e8e5,1145,,"[76.5, 48.6]",266280,25,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Kick Off,Víctor Machín Pérez,6841.0,Right Wing,61,Sevilla,213,['06cff20a-6bb7-456b-8888-42a0bb26023e'],53,,,,,,,,,,,,,,,,,Sevilla,213,00:25:53.479,Ball Receipt*,,2016/2017
,,,,,,,,,,,,,,,,,,,,,,,,,,,,ee078193-0743-42f2-92d2-f6e7abdae694,1150,,"[7.0, 35.7]",266280,25,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Marc-André ter Stegen,20055.0,Goalkeeper,62,Barcelona,217,['5ef49c7a-4c8b-4f59-9860-be0dbd2cbbdb'],58,,,,,,,,,,,,,,,,,Barcelona,217,00:25:58.694,Ball Receipt*,,2016/2017
,,,,,,,,,,,,,,,,,,,,,,,,,,,,f5de6a6c-8b3d-4938-a64c-627016b975d1,1153,,"[28.3, 47.4]",266280,26,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Sergio Busquets i Burgos,5203.0,Center Defensive Midfield,62,Barcelona,217,['49336bc4-37d1-4f09-8e3f-632f5a485fce'],2,,,,,,,,,,,,,,,,,Barcelona,217,00:26:02.645,Ball Receipt*,,2016/2017
,,,,,,,,,,,,,,,,,,,,,,,,,,,,6a387632-cc8b-4d8f-8afd-8d040df11759,1156,,"[53.1, 10.0]",266280,26,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Andrés Iniesta Luján,5216.0,Left Center Midfield,62,Barcelona,217,['ebe49728-5a6b-4ab9-b56d-f8c5836ec38c'],6,,,,,,,,,,,,,,,,,Barcelona,217,00:26:06.921,Ball Receipt*,,2016/2017
,,,,,,,,,,,,,,,,,,,,,,,,,,,,d863b1e9-7cfa-412e-88a1-6c0cc11d3ece,1163,,"[74.5, 18.6]",266280,26,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Ivan Rakitić,5470.0,Right Center Midfield,62,Barcelona,217,['c2358d5f-9e28-439d-842f-20e4b6490be1'],13,,,,,,,,,,,,,,,,,Barcelona,217,00:26:13.119,Ball Receipt*,,2016/2017
,,,,,,,,,,,,,,,,,,,,,,,,,,,,1a78d58c-bac5-4447-b939-4832896694fa,1166,,"[87.7, 1.8]",266280,26,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Neymar da Silva Santos Junior,4320.0,Left Wing Back,62,Barcelona,217,['06fe7237-0fda-4919-89b0-d34461a86e50'],14,,,,,,,,,,,,,,,,,Barcelona,217,00:26:14.991,Ball Receipt*,,2016/2017
Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,f7bfd2e5-d0bf-4812-8937-4e12b471c8e7,1169,,"[115.7, 55.8]",266280,26,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Sergi Roberto Carnicer,6379.0,Right Wing Back,62,Barcelona,217,['2883ede1-7dac-448a-a487-3368b99dacde'],20,,,,,,,,,,,,,,,,,Barcelona,217,00:26:20.356,Ball Receipt*,,2016/2017
,,,,,,,,,,,,,,,,,,,,,,,,,,,,f4889cdd-722e-4f72-b189-a31141810707,1174,,"[45.2, 11.7]",266280,26,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Samir Nasri,20253.0,Left Wing,64,Sevilla,213,"['42ec9101-441c-4ab7-abc4-9d5e1f8dbdaa', '5391aa81-0fc5-45bc-833a-08ae95a7b017']",50,,,,,,,,,,,,,,,,,Sevilla,213,00:26:50.994,Ball Receipt*,True,2016/2017
,,,,,,,,,,,,,,,,,,,,,,,,,,,,a69e6b62-e380-40a2-8cf1-c00e628119fd,1182,,"[104.0, 64.6]",266280,27,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Mariano Ferreira Filho,21210.0,Right Wing Back,64,Sevilla,213,['c2f544c8-e7a9-45d4-abd9-140bff04d8cc'],1,,,,,,,,,,,,,,,,,Sevilla,213,00:27:01.184,Ball Receipt*,,2016/2017
Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,c1c370b8-5d36-425e-a079-5aa6d1deca36,1185,,"[109.7, 39.0]",266280,27,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Víctor Machín Pérez,6841.0,Right Wing,64,Sevilla,213,['760b4039-0945-4581-96fe-c271428f5077'],3,,,,,,,,,,,,,,,,,Sevilla,213,00:27:03.614,Ball Receipt*,,2016/2017
,,,,,,,,,,,,,,,,,,,,,,,,,,,,87a0b545-f0ad-4b81-b5ae-e03d7abb29f0,1188,,"[105.3, 12.1]",266280,27,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Víctor Machín Pérez,6841.0,Right Wing,65,Sevilla,213,['ad590243-c1ba-40d9-ae83-e38c4d6ce816'],14,,,,,,,,,,,,,,,,,Sevilla,213,00:27:14.672,Ball Receipt*,,2016/2017
,,,,,,,,,,,,,,,,,,,,,,,,,,,,4f87bda9-8760-4961-b68e-8877f04cb6f8,1191,,"[106.5, 2.0]",266280,27,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Carlos Joaquín Correa,6822.0,Center Forward,65,Sevilla,213,['11d2b390-0b49-46cd-9e1b-77faa5bfad1e'],15,,,,,,,,,,,,,,,,,Sevilla,213,00:27:15.831,Ball Receipt*,,2016/2017
Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,8fba3e01-c07b-4028-adbe-5906b4fd4d58,1195,,"[86.2, 30.4]",266280,27,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Samir Nasri,20253.0,Left Wing,65,Sevilla,213,['449bbac4-463f-42ce-9128-c359f5ef3876'],22,,,,,,,,,,,,,,,,,Sevilla,213,00:27:22.445,Ball Receipt*,,2016/2017
,,,,,,,,,,,,,,,,,,,,,,,,,,,,e2ac4e4a-997c-4f9a-beac-9ca42a1b28ad,1200,,"[102.0, 23.3]",266280,27,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Neymar da Silva Santos Junior,4320.0,Left Wing Back,66,Barcelona,217,['4022ee6d-b186-4496-8ddd-041b5d174f97'],28,,,,,,,,,,,,,,,,,Barcelona,217,00:27:28.756,Ball Receipt*,,2016/2017
,,,,,,,,,,,,,,,,,,,,,,,,,,,,eb5d693a-010d-4ace-925b-26d7d376c3f8,1207,,"[112.7, 56.7]",266280,27,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Luis Alberto Suárez Díaz,5246.0,Center Forward,66,Barcelona,217,['348035c8-5aa8-4052-8414-62feca223b6e'],33,,,,,,,,,,,,,,,,,Barcelona,217,00:27:33.052,Ball Receipt*,,2016/2017
,,,,,,,,,,,,,,,,,,,,,,,,,,,,b0acab13-c595-4c16-8869-382784ff1a65,1209,,"[112.1, 44.9]",266280,27,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Lionel Andrés Messi Cuccittini,5503.0,Center Attacking Midfield,66,Barcelona,217,['ce9aa39a-cbd7-4d95-b335-6bd5f0ea5311'],34,,,,,,,,,,,,,,,,,Barcelona,217,00:27:34.028,Ball Receipt*,,2016/2017
,,,,,,,,,,,,,,,,,,,,,,,,,,,,848eecc8-bab3-4157-b051-9c8e2a18c777,1213,,"[39.3, 53.3]",266280,28,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Kick Off,Vicente Iborra De La Fuente,3497.0,Right Center Midfield,67,Sevilla,213,['66b4ef6c-193b-4e7d-8ff0-569f515cdd58'],37,,,,,,,,,,,,,,,,,Sevilla,213,00:28:37.855,Ball Receipt*,,2016/2017
Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,ddf4085d-8c82-4af7-b7a0-8c16e02db31f,1215,,"[100.9, 76.4]",266280,28,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Kick Off,Carlos Joaquín Correa,6822.0,Center Forward,67,Sevilla,213,['86206ef1-8603-43cc-b975-77f8a11d4916'],43,,,,,,,,,,,,,,,,,Sevilla,213,00:28:43.922,Ball Receipt*,,2016/2017
,,,,,,,,,,,,,,,,,,,,,,,,,,,,9dee0679-8021-4c42-9c95-8accaafda1b0,1217,,"[47.2, 10.9]",266280,28,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Andrés Iniesta Luján,5216.0,Left Center Midfield,68,Barcelona,217,['a10a7012-fdae-45e3-8aeb-2b1c21175189'],51,,,,,,,,,,,,,,,,,Barcelona,217,00:28:51.605,Ball Receipt*,,2016/2017
,,,,,,,,,,,,,,,,,,,,,,,,,,,,4cb1500a-f0ab-4abe-966d-3c22f51b3a01,1219,,"[39.4, 15.9]",266280,28,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Neymar da Silva Santos Junior,4320.0,Left Wing Back,68,Barcelona,217,['b43b3014-5554-462b-adac-c5aea2cc1150'],53,,,,,,,,,,,,,,,,,Barcelona,217,00:28:53.262,Ball Receipt*,,2016/2017
,,,,,,,,,,,,,,,,,,,,,,,,,,,,87ab3db8-5665-42d1-8a38-4ee5952d48f9,1221,,"[45.7, 14.0]",266280,28,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Andrés Iniesta Luján,5216.0,Left Center Midfield,68,Barcelona,217,['0643858d-0738-46c8-84a3-046f66c0ef31'],53,,,,,,,,,,,,,,,,,Barcelona,217,00:28:53.939,Ball Receipt*,,2016/2017
,,,,,,,,,,,,,,,,,,,,,,,,,,,,915953f5-e70f-476e-b3dd-e44a801f8939,1225,,"[37.9, 21.6]",266280,28,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Sergio Busquets i Burgos,5203.0,Center Defensive Midfield,68,Barcelona,217,['8ab9ac5e-28e8-4fe6-9a50-5ca6a42e3f41'],56,,,,,,,,,,,,,,,,,Barcelona,217,00:28:56.986,Ball Receipt*,,2016/2017
,,,,,,,,,,,,,,,,,,,,,,,,,,,,058924f6-4d37-4e54-8409-f3ac820550df,1228,,"[47.2, 30.8]",266280,28,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Lionel Andrés Messi Cuccittini,5503.0,Center Attacking Midfield,68,Barcelona,217,['dcb6d786-373c-4b28-afda-55a8f00d64a4'],58,,,,,,,,,,,,,,,,,Barcelona,217,00:28:58.573,Ball Receipt*,,2016/2017
,,,,,,,,,,,,,,,,,,,,,,,,,,,,391072a9-b672-4df8-93a2-68a91d1903fd,1232,,"[38.1, 33.3]",266280,28,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Sergio Busquets i Burgos,5203.0,Center Defensive Midfield,68,Barcelona,217,"['937a49fa-1cc1-4938-beaf-0af9c180f83a', 'a617bf09-7448-4947-beb0-7a2838f1025d']",59,,,,,,,,,,,,,,,,,Barcelona,217,00:28:59.936,Ball Receipt*,True,2016/2017
,,,,,,,,,,,,,,,,,,,,,,,,,,,,b5511f32-1e4d-4bd2-9f52-f8968873977b,1235,,"[27.2, 22.8]",266280,29,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Gerard Piqué Bernabéu,5213.0,Center Back,68,Barcelona,217,['a23adfa7-ba30-4358-a257-d514740ac26c'],4,,,,,,,,,,,,,,,,,Barcelona,217,00:29:04.705,Ball Receipt*,,2016/2017
,,,,,,,,,,,,,,,,,,,,,,,,,,,,4aa78900-3f32-46e3-964b-7dfe1bd630e2,1237,,"[37.9, 2.5]",266280,29,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Samuel Yves Umtiti,5492.0,Left Center Back,68,Barcelona,217,['97e046b9-9e61-4d29-926f-12196f86f6da'],6,,,,,,,,,,,,,,,,,Barcelona,217,00:29:06.413,Ball Receipt*,,2016/2017
,,,,,,,,,,,,,,,,,,,,,,,,,,,,410c333f-0829-4c3d-b48e-7ada420cf64f,1240,,"[56.6, 3.7]",266280,29,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Andrés Iniesta Luján,5216.0,Left Center Midfield,68,Barcelona,217,['c757d6cf-c56b-4b62-bbbf-1f02f2d5de1a'],8,,,,,,,,,,,,,,,,,Barcelona,217,00:29:08.145,Ball Receipt*,,2016/2017
,,,,,,,,,,,,,,,,,,,,,,,,,,,,b6ae7d5d-b8e0-4c56-b2a3-8dda4063d134,1243,,"[40.5, 1.8]",266280,29,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Samuel Yves Umtiti,5492.0,Left Center Back,68,Barcelona,217,['5035c052-5b90-4fa5-9194-80aec6bda24c'],9,,,,,,,,,,,,,,,,,Barcelona,217,00:29:09.864,Ball Receipt*,,2016/2017
,,,,,,,,,,,,,,,,,,,,,,,,,,,,533529e7-2785-42e5-829d-2ccac5b8816b,1246,,"[25.7, 22.4]",266280,29,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Gerard Piqué Bernabéu,5213.0,Center Back,68,Barcelona,217,['88142854-6e80-4089-bba6-5859be3177a4'],12,,,,,,,,,,,,,,,,,Barcelona,217,00:29:12.807,Ball Receipt*,,2016/2017
,,,,,,,,,,,,,,,,,,,,,,,,,,,,3a0ded62-a7bb-439a-8aea-387b84412856,1249,,"[44.7, 75.4]",266280,29,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Javier Alejandro Mascherano,5506.0,Right Center Back,68,Barcelona,217,['f2e61702-df4f-40d9-8a51-09647a66f30b'],19,,,,,,,,,,,,,,,,,Barcelona,217,00:29:19.163,Ball Receipt*,,2016/2017
,,,,,,,,,,,,,,,,,,,,,,,,,,,,42571d6d-465c-40d0-acfe-1df4554ca168,1253,,"[84.6, 63.8]",266280,29,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Luis Alberto Suárez Díaz,5246.0,Center Forward,68,Barcelona,217,"['1de6a1e7-b2ad-4fd0-86a9-1f5750f91128', 'c522511b-9597-446d-b490-9920cd48436a']",22,,,,,,,,,,,,,,,,,Barcelona,217,00:29:22.550,Ball Receipt*,True,2016/2017
,,,,,,,,,,,,,,,,,,,,,,,,,,,,26c959a6-0ae1-4166-9a0d-6ed11182c800,1258,,"[67.6, 25.8]",266280,29,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Free Kick,Samuel Yves Umtiti,5492.0,Left Center Back,69,Barcelona,217,['d1c8c966-2120-45af-a110-1132182318e7'],38,,,,,,,,,,,,,,,,,Barcelona,217,00:29:38.726,Ball Receipt*,,2016/2017
,,,,,,,,,,,,,,,,,,,,,,,,,,,,41f27466-9aef-4e3a-aac6-6ad25aedd8f3,1261,,"[77.2, 11.7]",266280,29,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Free Kick,Andrés Iniesta Luján,5216.0,Left Center Midfield,69,Barcelona,217,['2e89634d-3235-4281-884c-c996fcf4ec81'],41,,,,,,,,,,,,,,,,,Barcelona,217,00:29:41.329,Ball Receipt*,,2016/2017
,,,,,,,,,,,,,,,,,,,,,,,,,,,,1e79b478-5589-420f-9ecd-6372c8d5a93f,1265,,"[84.0, 17.2]",266280,29,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Free Kick,Neymar da Silva Santos Junior,4320.0,Left Wing Back,69,Barcelona,217,"['9c8cc8ca-d38a-4db9-9385-85888b9d6e08', 'd5df3265-e727-4908-8a42-9817d0097894']",42,,,,,,,,,,,,,,,,,Barcelona,217,00:29:42.046,Ball Receipt*,True,2016/2017
,,,,,,,,,,,,,,,,,,,,,,,,,,,,1e16b16f-085c-45c1-9613-72061eb7254b,1268,,"[77.4, 12.3]",266280,29,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Free Kick,Andrés Iniesta Luján,5216.0,Left Center Midfield,69,Barcelona,217,['01321fcc-cd5f-4886-97fb-36d03c05fb72'],42,,,,,,,,,,,,,,,,,Barcelona,217,00:29:42.946,Ball Receipt*,,2016/2017
,,,,,,,,,,,,,,,,,,,,,,,,,,,,c3e0f8bd-db73-44d5-b17a-4f2ba343c3c9,1271,,"[68.6, 32.5]",266280,29,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Free Kick,Sergio Busquets i Burgos,5203.0,Center Defensive Midfield,69,Barcelona,217,['26559b6c-abbc-43d8-ba42-123b266e7c84'],45,,,,,,,,,,,,,,,,,Barcelona,217,00:29:45.036,Ball Receipt*,,2016/2017
,,,,,,,,,,,,,,,,,,,,,,,,,,,,793175f5-229c-4f5a-afeb-a53c58b31663,1274,,"[55.4, 36.9]",266280,29,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Free Kick,Gerard Piqué Bernabéu,5213.0,Center Back,69,Barcelona,217,['6188f6dc-bd0e-4f80-b440-da48e27ce68e'],47,,,,,,,,,,,,,,,,,Barcelona,217,00:29:47.530,Ball Receipt*,,2016/2017
,,,,,,,,,,,,,,,,,,,,,,,,,,,,4d2a7bcf-fdf5-46f7-846a-b5ac3fcb2b98,1277,,"[63.8, 19.9]",266280,29,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Free Kick,Samuel Yves Umtiti,5492.0,Left Center Back,69,Barcelona,217,['fb4f8fd6-b834-4a73-8e33-36756a2e7a81'],50,,,,,,,,,,,,,,,,,Barcelona,217,00:29:50.413,Ball Receipt*,,2016/2017
,,,,,,,,,,,,,,,,,,,,,,,,,,,,a4c52d0c-6b9b-446b-96a9-2d2637ba45c8,1280,,"[69.9, 31.9]",266280,29,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Free Kick,Sergio Busquets i Burgos,5203.0,Center Defensive Midfield,69,Barcelona,217,['2a0db40f-6721-4fdc-b911-fec5e43272a7'],54,,,,,,,,,,,,,,,,,Barcelona,217,00:29:54.551,Ball Receipt*,,2016/2017
Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,5b8ff45f-7ab4-46f0-bf97-ec9ee7802c92,1282,,"[80.8, 23.5]",266280,29,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Free Kick,Andrés Iniesta Luján,5216.0,Left Center Midfield,69,Barcelona,217,['66761347-96ca-4c2c-aec2-4b2ae43686f1'],55,,,,,,,,,,,,,,,,,Barcelona,217,00:29:55.922,Ball Receipt*,,2016/2017
,,,,,,,,,,,,,,,,,,,,,,,,,,,,85c4cf51-6750-43dc-b39a-471d80bc6963,1285,,"[47.7, 50.5]",266280,29,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Víctor Machín Pérez,6841.0,Right Wing,70,Sevilla,213,"['b61e8c09-70d7-40fb-b874-d7ba4a1d81c3', 'b9de6d1d-8c61-4754-aca6-99c03ea5f349']",56,,,,,,,,,,,,,,,,,Sevilla,213,00:29:56.342,Ball Receipt*,True,2016/2017
,,,,,,,,,,,,,,,,,,,,,,,,,,,,50d7aeb0-55e9-42be-a094-08a6dd14332c,1289,,"[54.0, 53.9]",266280,29,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Vicente Iborra De La Fuente,3497.0,Right Center Midfield,70,Sevilla,213,"['2aafb25b-6546-4de3-a94a-a4bde13adf3a', '34a0b75b-a7b5-4de7-a32d-964e9fec5b1e']",57,,,,,,,,,,,,,,,,,Sevilla,213,00:29:57.404,Ball Receipt*,True,2016/2017
,,,,,,,,,,,,,,,,,,,,,,,,,,,,67e07195-7f0b-4b80-a19e-3ce645b3f4f4,1293,,"[52.7, 43.4]",266280,29,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Víctor Machín Pérez,6841.0,Right Wing,70,Sevilla,213,"['511e08d3-1f9b-417a-8e13-ad1ec3d7a8ac', 'a338518a-c49d-43d5-90e9-a4af5616216a']",58,,,,,,,,,,,,,,,,,Sevilla,213,00:29:58.891,Ball Receipt*,True,2016/2017
