50_50,bad_behaviour_card,ball_receipt_outcome,ball_recovery_recovery_failure,block_deflection,carry_end_location,clearance_aerial_won,clearance_body_part,clearance_head,clearance_left_foot,clearance_right_foot,counterpress,dribble_nutmeg,dribble_outcome,dribble_overrun,duel_outcome,duel_type,duration,foul_committed_advantage,foul_committed_card,foul_committed_penalty,foul_won_advantage,foul_won_defensive,foul_won_penalty,goalkeeper_body_part,goalkeeper_end_location,goalkeeper_outcome,goalkeeper_position,goalkeeper_technique,goalkeeper_type,id,index,injury_stoppage_in_chain,interception_outcome,location,match_id,minute,off_camera,out,pass_aerial_won,pass_angle,pass_assisted_shot_id,pass_body_part,pass_cross,pass_cut_back,pass_end_location,pass_goal_assist,pass_height,pass_inswinging,pass_length,pass_outcome,pass_outswinging,pass_recipient,pass_recipient_id,pass_shot_assist,pass_straight,pass_switch,pass_technique,pass_through_ball,pass_type,period,play_pattern,player,player_id,position,possession,possession_team,possession_team_id,related_events,second,shot_body_part,shot_deflected,shot_end_location,shot_first_time,shot_freeze_frame,shot_key_pass_id,shot_one_on_one,shot_outcome,shot_statsbomb_xg,shot_technique,shot_type,substitution_outcome,substitution_outcome_id,substitution_replacement,substitution_replacement_id,tactics,team,team_id,timestamp,type,under_pressure,season_name
,,,,,,,,,,,,,,,,,1.232147,,,,,,,,,,,,,55b749d6-cd0d-4229-8ecb-ac2cf839f200,115,,,"[74.9, 28.5]",69225,2,,,,,,,,,,,,,,,,,,,,,,,,1,From Goal Kick,Samuel Eto''o Fils,19298.0,Center Forward,8,Real Madrid,220,['8e33732a-6641-4c6f-aa30-caf95418e3dc'],28,,,,,,,,,,,,,,,,,Barcelona,217,00:02:28.843,Pressure,,2008/2009
,,,,,,,,,,,,,,,,,1.713888,,,,,,,,,,,,,8e33732a-6641-4c6f-aa30-caf95418e3dc,116,,,"[38.7, 60.3]",69225,2,,,,,,,,,,,,,,,,,,,,,,,,1,From Goal Kick,Fabio Cannavaro,15775.0,Right Center Back,8,Real Madrid,220,['55b749d6-cd0d-4229-8ecb-ac2cf839f200'],29,,,,,,,,,,,,,,,,,Real Madrid,220,00:02:29.140,Pressure,True,2008/2009
,,,,,,,,,,,,,,,,,1.061769,,,,,,,,,,,,,319f1869-563d-4aa6-93bc-2281e7895a0c,117,,,"[78.6, 21.1]",69225,2,,,,,,,,,,,,,,,,,,,,,,,,1,From Goal Kick,Thierry Henry,15516.0,Left Wing,8,Real Madrid,220,['21455f20-8064-4c44-a43f-02954e9f3ac2'],31,,,,,,,,,,,,,,,,,Barcelona,217,00:02:31.276,Pressure,,2008/2009
,,,,,,,,,,,True,,,,,,1.179309,,,,,,,,,,,,,530b7f8a-726f-45d4-bd95-a379a3070577,132,,,"[71.7, 56.3]",69225,2,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,José Maria Gutiérrez Hernández,25924.0,Left Center Midfield,9,Barcelona,217,"['487f84a6-07fa-4539-84d4-db33f9da9900', 'b417e949-1465-405a-acb7-e8f91bdf8171']",43,,,,,,,,,,,,,,,,,Real Madrid,220,00:02:43.172,Pressure,,2008/2009
,,,,,,,,,,,,,,,,,1.208452,,,,,,,,,,,,,1ff5858e-6d30-49a0-aa2e-597b4fd703dc,139,,,"[63.3, 55.8]",69225,2,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Fernando Rubén Gago,26036.0,Right Center Midfield,9,Barcelona,217,"['6a56bb71-a2dc-4229-905d-eeabb4ecedc5', 'e945a6b6-8a17-4cea-93ba-e84292cc1fda']",46,,,,,,,,,,,,,,,,,Real Madrid,220,00:02:46.808,Pressure,,2008/2009
,,,,,,,,,,,,,,,,,3.279698,,,,,,,,,,,,,95953b6e-35c5-44b3-a42f-c89d32c1b5da,145,,,"[32.4, 77.3]",69225,3,,,,,,,,,,,,,,,,,,,,,,,,1,From Free Kick,Miguel Ángel Salgado Fernández,15601.0,Right Back,10,Barcelona,217,"['5a32dccf-5238-4aba-ac39-22c064b3355b', 'f97ec4a9-e54a-4125-aadf-75a45484aa04']",21,,,,,,,,,,,,,,,,,Real Madrid,220,00:03:21.820,Pressure,,2008/2009
,,,,,,,,,,,,,,,,,0.647469,,,,,,,,,,,,,7a0fbad4-be02-4595-8c25-ea211c5319cc,165,,,"[39.0, 71.2]",69225,3,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Daniel Alves da Silva,4324.0,Right Back,11,Real Madrid,220,['1223e1c6-c8c0-41d9-83bd-27d1a5e6c1a7'],35,,,,,,,,,,,,,,,,,Barcelona,217,00:03:35.421,Pressure,,2008/2009
,,,,,,,,,,,,,,,,,0.455294,,,,,,,,,,,,,44b10dc6-e856-43b7-9c08-942c36d218e8,166,,,"[48.7, 71.4]",69225,3,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Lionel Andrés Messi Cuccittini,5503.0,Right Wing,11,Real Madrid,220,['b8fa3dde-e0ef-4894-8795-f57f90bd4c10'],36,,,,,,,,,,,,,,,,,Barcelona,217,00:03:36.929,Pressure,,2008/2009
,,,,,,,,,,,,,,,,,0.370895,,,,,,,,,,,,,6c5aa304-fd91-4f52-97af-d8b9ab5b722b,170,,,"[45.9, 67.0]",69225,3,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Xavier Hernández Creus,20131.0,Right Center Midfield,11,Real Madrid,220,"['4695d9fe-22b0-4dc6-b926-451f42928f6e', '56fea446-85b5-4de2-9447-7a2873ba6a5b']",38,,,,,,,,,,,,,,,,,Barcelona,217,00:03:38.388,Pressure,,2008/2009
,,,,,,,,,,,,,,,,,1.1511,,,,,,,,,,,,,06ae7793-80bd-4c5c-b29b-8f1106f367ca,186,,,"[31.6, 22.4]",69225,3,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Fernando Rubén Gago,26036.0,Right Center Midfield,12,Barcelona,217,['decd84bd-41bc-4a79-afd1-dad0a00178e0'],51,,,,,,,,,,,,,,,,,Real Madrid,220,00:03:51.115,Pressure,,2008/2009
,,,,,,,,,,,,,,,,,3.586598,,,,,,,,,,,,,eab82234-a9d1-41ac-9fa8-d84ac95402e5,190,,,"[8.5, 61.3]",69225,3,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Miguel Ángel Salgado Fernández,15601.0,Right Back,12,Barcelona,217,['70ddb222-0907-4315-9f11-801e8157fa6e'],55,,,,,,,,,,,,,,,,,Real Madrid,220,00:03:55.036,Pressure,,2008/2009
,,,,,,,,,,,True,,,,,,1.808938,,,,,,,,,,,,,f5b51c5c-f0e9-4abb-83d4-186c3c6f4496,201,,,"[44.8, 24.7]",69225,4,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Fernando Rubén Gago,26036.0,Right Center Midfield,14,Barcelona,217,"['94f69bdd-6665-44b2-aafa-231a26217401', 'a160446c-b89a-48d9-9cc5-27c1d21b5203', 'd76c9c41-26ad-4be5-91e5-93f9fc851d91']",24,,,,,,,,,,,,,,,,,Real Madrid,220,00:04:24.921,Pressure,,2008/2009
,,,,,,,,,,,,,,,,,1.0859,,,,,,,,,,,,,d1133dd0-115d-4a99-870f-de1a4328b98a,208,,,"[26.7, 34.8]",69225,4,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Christoph Metzelder,20014.0,Left Center Back,14,Barcelona,217,"['70f4824d-a313-4b67-b3be-baefb251c30c', '856f9e6a-0929-4590-a0b7-c619d74e20bc']",32,,,,,,,,,,,,,,,,,Real Madrid,220,00:04:32.950,Pressure,,2008/2009
,,,,,,,,,,,,,,,,,0.796389,,,,,,,,,,,,,0e68d854-a181-4c50-9f1d-45e260b890e4,217,,,"[25.7, 10.0]",69225,4,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Royston Ricky Drenthe,21568.0,Left Midfield,14,Barcelona,217,"['3e8f314d-aed8-4bbb-a6c9-8d1b3fd30dce', '9551c05c-39a5-4f58-8fde-3944ac3d9c3f']",40,,,,,,,,,,,,,,,,,Real Madrid,220,00:04:40.629,Pressure,,2008/2009
,,,,,,,,,,,True,,,,,,1.107158,,,,,,,,,,,,,e35d2e98-2d18-4d98-86ee-ea87d06c3aa8,222,,,"[72.6, 71.2]",69225,4,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Xavier Hernández Creus,20131.0,Right Center Midfield,14,Barcelona,217,['55c7c15c-6ef3-46ab-a756-054590ace10e'],44,,,,,,,,,,,,,,,,,Barcelona,217,00:04:44.199,Pressure,,2008/2009
,,,,,,,,,,,,,,,,,1.307221,,,,,,,,,,,,,1e8fcbc1-c9c1-452a-9fd3-b344cbfb9bb4,236,,,"[37.5, 5.6]",69225,5,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Sergio Ramos García,5201.0,Left Back,14,Barcelona,217,"['33c0735a-5d21-4987-a835-4515252f354b', '5fb76bd9-993a-4ea4-9daa-9936596ac348']",2,,,,,,,,,,,,,,,,,Real Madrid,220,00:05:02.473,Pressure,,2008/2009
,,,,,,,,,,,,,,,,,2.750407,,,,,,,,,,,,,b11a90ac-c737-415f-8867-8f1485052efc,243,,,"[16.0, 6.0]",69225,5,,,,,,,,,,,,,,,,,,,,,,,,1,From Free Kick,Sergio Ramos García,5201.0,Left Back,15,Barcelona,217,,21,,,,,,,,,,,,,,,,,Real Madrid,220,00:05:21.258,Pressure,,2008/2009
,,,,,,,,,,,,,,,,,0.49179,,,,,,,,,,,,,b9e93923-6deb-42d1-95d1-be52f1c2a54a,249,,,"[107.7, 36.7]",69225,5,,,,,,,,,,,,,,,,,,,,,,,,1,From Free Kick,Eiður Smári Guðjohnsen,11270.0,Left Center Midfield,15,Barcelona,217,['4190b716-0053-4da2-bf36-ea1c22a2bd81'],26,,,,,,,,,,,,,,,,,Barcelona,217,00:05:26.881,Pressure,,2008/2009
,,,,,,,,,,,True,,,,,,0.729899,,,,,,,,,,,,,55308464-d39c-4a73-b5a8-8f4dd131d701,253,,,"[103.9, 46.4]",69225,5,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Xavier Hernández Creus,20131.0,Right Center Midfield,16,Real Madrid,220,"['05c6be24-024b-4b55-830b-4ceb40ae32b6', 'ef246fce-1a1f-4b0d-abcf-5998452e5eac']",28,,,,,,,,,,,,,,,,,Barcelona,217,00:05:28.030,Pressure,,2008/2009
,,,,,,,,,,,True,,,,,,0.36619,,,,,,,,,,,,,dba48c5e-01e4-45b9-b60a-c4b0c2abfde9,255,,,"[90.7, 62.4]",69225,5,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Daniel Alves da Silva,4324.0,Right Back,16,Real Madrid,220,"['53a59e69-d8fb-43dc-b8ae-ef660bf163c3', 'f17a8919-a856-4568-945f-fb0fc9ee6bce']",29,,,,,,,,,,,,,,,,,Barcelona,217,00:05:29.042,Pressure,,2008/2009
,,,,,,,,,,,True,,,,,,1.088423,,,,,,,,,,,,,2ee1d330-dcea-48f0-97c0-b8cec1d82d97,261,,,"[97.0, 59.6]",69225,5,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Daniel Alves da Silva,4324.0,Right Back,16,Real Madrid,220,"['d841e3df-f6e5-46e1-8f00-fcd334ef230a', 'fd30d2bd-d673-4738-91e0-94af78673a9e']",30,,,,,,,,,,,,,,,,,Barcelona,217,00:05:30.310,Pressure,,2008/2009
,,,,,,,,,,,,,,,,,1.020752,,,,,,,,,,,,,c79fe396-461e-477d-9358-5de2524911d1,289,,,"[68.6, 27.9]",69225,6,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Raúl González Blanco,15607.0,Left Center Forward,18,Barcelona,217,['edf2abf4-ddeb-47e4-a972-f7c5f65cae6e'],9,,,,,,,,,,,,,,,,,Real Madrid,220,00:06:09.722,Pressure,,2008/2009
,,,,,,,,,,,,,,,,,1.898629,,,,,,,,,,,,,40f86f62-e24c-456a-9dd5-b8065e4072fd,297,,,"[30.5, 63.4]",69225,6,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Miguel Ángel Salgado Fernández,15601.0,Right Back,19,Barcelona,217,"['0fce2837-9648-43d5-a795-90666782a4bc', '558ecf54-1fa3-4d5f-8cf0-a45a8bc84f5a']",23,,,,,,,,,,,,,,,,,Real Madrid,220,00:06:23.266,Pressure,,2008/2009
,,,,,,,,,,,,,,,,,1.051801,,,,,,,,,,,,,ecd89b64-1b1f-450c-9f46-866eb375e861,304,,,"[25.5, 68.0]",69225,6,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,José Maria Gutiérrez Hernández,25924.0,Left Center Midfield,19,Barcelona,217,"['06cceeb1-2e4a-41ce-b195-885aab626cbc', '0fc1f59b-ec0c-4936-b195-c46c78b6ae24', '15bb4d8f-54dd-4761-bbbe-06e2b09c116f']",26,,,,,,,,,,,,,,,,,Real Madrid,220,00:06:26.583,Pressure,,2008/2009
,,,,,,,,,,,,,,,,,0.7952,,,,,,,,,,,,,8dfd72bb-93d5-4d0e-8453-9b491e891805,310,,,"[24.2, 55.6]",69225,6,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Fabio Cannavaro,15775.0,Right Center Back,19,Barcelona,217,['525ae898-ce28-45d6-82d7-0218478400c7'],29,,,,,,,,,,,,,,,,,Real Madrid,220,00:06:29.036,Pressure,,2008/2009
,,,,,,,,,,,,,,,,,0.5113,,,,,,,,,,,,,90e77103-abba-4621-b2b2-4557789c09b9,332,,,"[9.5, 39.5]",69225,7,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Fabio Cannavaro,15775.0,Right Center Back,21,Barcelona,217,,16,,,,,,,,,,,,,,,,,Real Madrid,220,00:07:16.267,Pressure,,2008/2009
,,,,,,,,,,,,,,,,,1.248426,,,,,,,,,,,,,f3764643-7ee5-4d8f-884b-3c33fb168087,337,,,"[105.8, 59.8]",69225,7,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Daniel Alves da Silva,4324.0,Right Back,21,Barcelona,217,['0e713e15-a735-4f50-b602-243e3589ec06'],19,,,,,,,,,,,,,,,,,Barcelona,217,00:07:19.025,Pressure,,2008/2009
,,,,,,,,,,,,,,,,,2.3006,,,,,,,,,,,,,410f93ea-27cb-42ee-abad-af05f4dab2c3,339,,,"[3.0, 11.1]",69225,7,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Sergio Ramos García,5201.0,Left Back,21,Barcelona,217,"['bd8a6ef1-bd4d-4960-9b4b-8a6efd8cbc06', 'c06bf153-67d7-4c52-98b1-939d008180d9']",20,,,,,,,,,,,,,,,,,Real Madrid,220,00:07:20.903,Pressure,,2008/2009
,,,,,,,,,,,,,,,,,1.854179,,,,,,,,,,,,,cf5913d0-89f6-4ea1-a3e3-e6fa48e9aa46,356,,,"[18.6, 13.6]",69225,8,,,,,,,,,,,,,,,,,,,,,,,,1,From Goal Kick,Carles Puyol i Saforcada,20125.0,Left Center Back,22,Real Madrid,220,"['847f236f-ab39-4dcf-9f73-4872e1b32941', 'bfafab3c-7f0e-435c-b4c5-fab7ac7fc7b0']",7,,,,,,,,,,,,,,,,,Barcelona,217,00:08:07.678,Pressure,,2008/2009
,,,,,,,,,,,,,,,,,0.670689,,,,,,,,,,,,,cbda6120-da67-409e-a416-51e1748603eb,360,,,"[33.9, 29.4]",69225,8,,,,,,,,,,,,,,,,,,,,,,,,1,From Goal Kick,Eiður Smári Guðjohnsen,11270.0,Left Center Midfield,22,Real Madrid,220,['0bffe820-ed8d-42e7-b7f0-2092a90ffe62'],10,,,,,,,,,,,,,,,,,Barcelona,217,00:08:10.075,Pressure,,2008/2009
,,,,,,,,,,,,,,,,,2.429634,,,,,,,,,,,,,15e5dec4-99bf-4b42-9025-c5739cf637aa,370,,,"[38.9, 64.5]",69225,8,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Miguel Ángel Salgado Fernández,15601.0,Right Back,23,Barcelona,217,['a1a29006-fda6-42ce-8401-bda52a444390'],19,,,,,,,,,,,,,,,,,Real Madrid,220,00:08:19.130,Pressure,,2008/2009
,,,,,,,,,,,,,,,,,0.5237,,,,,,,,,,,,,7039d6b9-1ac8-4658-917d-4bc72c5779e6,371,,,"[28.6, 48.9]",69225,8,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Christoph Metzelder,20014.0,Left Center Back,23,Barcelona,217,['ea15833b-7a0a-476a-92f0-3dd454d25ed4'],21,,,,,,,,,,,,,,,,,Real Madrid,220,00:08:21.614,Pressure,,2008/2009
,,,,,,,,,,,,,,,,,0.738381,,,,,,,,,,,,,e2368e3e-4725-45b9-a5cf-9b7b0974e6cd,378,,,"[30.7, 39.5]",69225,8,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,José Maria Gutiérrez Hernández,25924.0,Left Center Midfield,23,Barcelona,217,['3107ad03-427a-4caa-a129-cd20d31bdfe2'],26,,,,,,,,,,,,,,,,,Real Madrid,220,00:08:26.741,Pressure,,2008/2009
,,,,,,,,,,,,,,,,,0.727824,,,,,,,,,,,,,eb6a1261-01c7-4ece-befb-739c1ee97683,380,,,"[108.5, 16.7]",69225,8,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Thierry Henry,15516.0,Left Wing,23,Barcelona,217,['eb0d2a58-ec45-49e2-93e5-9abe6d78a6b0'],31,,,,,,,,,,,,,,,,,Barcelona,217,00:08:31.280,Pressure,,2008/2009
,,,,,,,,,,,True,,,,,,1.543774,,,,,,,,,,,,,4d9d458c-80cd-4950-b17f-96b75ade57ef,385,,,"[81.9, 3.5]",69225,8,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Eric-Sylvain Bilal Abidal,20177.0,Left Back,24,Real Madrid,220,['99d74a87-7228-49d6-8dd5-b15a0ca31693'],33,,,,,,,,,,,,,,,,,Barcelona,217,00:08:33.812,Pressure,,2008/2009
,,,,,,,,,,,,,,,,,2.405563,,,,,,,,,,,,,c62bd44a-4534-4d70-bddb-9dd5ca578904,399,,,"[37.9, 37.6]",69225,8,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Fernando Rubén Gago,26036.0,Right Center Midfield,25,Barcelona,217,['98f664a7-d314-4286-8afe-f0a33805b5b9'],43,,,,,,,,,,,,,,,,,Real Madrid,220,00:08:43.756,Pressure,,2008/2009
,,,,,,,,,,,True,,,,,,0.846798,,,,,,,,,,,,,0a985a0f-5f21-49d5-95d1-0d52b6b3be1c,406,,,"[91.7, 48.3]",69225,8,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Samuel Eto''o Fils,19298.0,Center Forward,25,Barcelona,217,['c1ba841d-f4b1-41f1-bc83-dc20dd512e3a'],49,,,,,,,,,,,,,,,,,Barcelona,217,00:08:49.522,Pressure,,2008/2009
,,,,,,,,,,,True,,,,,,0.350576,,,,,,,,,,,,,d10a23dd-da80-455f-81c3-cd8c1a374882,407,,,"[88.6, 29.8]",69225,8,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Eiður Smári Guðjohnsen,11270.0,Left Center Midfield,25,Barcelona,217,['ef78c2bb-dd58-4922-bcfc-0e2be9182dec'],51,,,,,,,,,,,,,,,,,Barcelona,217,00:08:51.789,Pressure,,2008/2009
,,,,,,,,,,,,,,,,,2.001923,,,,,,,,,,,,,fb288796-9be7-42c8-8467-511f26c244c7,435,,,"[39.8, 15.1]",69225,9,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Royston Ricky Drenthe,21568.0,Left Midfield,27,Barcelona,217,['3b5e26fb-0b22-46b8-ac86-20f11b250387'],49,,,,,,,,,,,,,,,,,Real Madrid,220,00:09:49.853,Pressure,,2008/2009
,,,,,,,,,,,,,,,,,0.610451,,,,,,,,,,,,,54bdc99c-a004-4b48-8077-4e07cd5bdbd4,442,,,"[33.1, 19.7]",69225,9,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Royston Ricky Drenthe,21568.0,Left Midfield,27,Barcelona,217,"['415600e1-52d0-4e5f-b218-9debcfb4be89', '8d7efb4c-bf40-443d-9da1-0038e8be88cd']",56,,,,,,,,,,,,,,,,,Real Madrid,220,00:09:56.228,Pressure,,2008/2009
,,,,,,,,,,,,,,,,,1.4221,,,,,,,,,,,,,15c369ac-588d-4662-8c94-e743a28b6d0c,446,,,"[31.2, 26.0]",69225,9,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Fernando Rubén Gago,26036.0,Right Center Midfield,27,Barcelona,217,['a5d71661-00eb-4061-a64e-cccf35e049e3'],57,,,,,,,,,,,,,,,,,Real Madrid,220,00:09:57.960,Pressure,,2008/2009
,,,,,,,,,,,,,,,,,1.058549,,,,,,,,,,,,,dc54a752-8f63-4cac-be72-311b2c16f525,450,,,"[33.9, 40.9]",69225,10,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Fabio Cannavaro,15775.0,Right Center Back,27,Barcelona,217,"['c306ea7e-8f63-4a09-ab63-376c2c9dccd5', 'e5408ef3-a43a-4533-b86c-b7ef59dc5f07']",2,,,,,,,,,,,,,,,,,Real Madrid,220,00:10:02.944,Pressure,,2008/2009
,,,,,,,,,,,,,,,,,2.062381,,,,,,,,,,,,,b973b546-490f-44ac-8e9d-d76ff41e6378,462,,,"[38.5, 25.6]",69225,10,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Fernando Rubén Gago,26036.0,Right Center Midfield,27,Barcelona,217,['d9fb4f2c-dfe5-45eb-b225-afe91a11d969'],8,,,,,,,,,,,,,,,,,Real Madrid,220,00:10:08.033,Pressure,,2008/2009
,,,,,,,,,,,,,,,,,0.8233,,,,,,,,,,,,,2c4133a0-a5a4-4fe2-9b62-d478a8ca29ff,470,,,"[10.8, 33.2]",69225,10,,,,,,,,,,,,,,,,,,,,,,,,1,From Corner,Sergio Ramos García,5201.0,Left Back,28,Barcelona,217,"['d20cce68-a1e9-4525-8fe0-dc7bb07ab630', 'eb180e85-f1ca-4c86-af38-e67919bc24ac']",33,,,,,,,,,,,,,,,,,Real Madrid,220,00:10:33.507,Pressure,,2008/2009
,,,,,,,,,,,,,,,,,0.74046,,,,,,,,,,,,,1121fbea-4cf6-4dca-abbe-be731ab36ad8,476,,,"[16.2, 11.7]",69225,10,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Raúl González Blanco,15607.0,Left Center Forward,29,Barcelona,217,"['8515aa5c-0c51-4976-acd6-6b039b7cfea6', 'bd14b19c-de6c-4656-a058-44947e403764']",43,,,,,,,,,,,,,,,,,Real Madrid,220,00:10:43.450,Pressure,,2008/2009
,,,,,,,,,,,,,,,,,1.109805,,,,,,,,,,,,,6fe2abe7-9a7b-4c3a-a93c-8a0ecd79d9b0,481,,,"[31.2, 9.2]",69225,10,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Raúl González Blanco,15607.0,Left Center Forward,29,Barcelona,217,['7f4cf887-486e-4e70-a8e7-7f340d68c50a'],45,,,,,,,,,,,,,,,,,Real Madrid,220,00:10:45.591,Pressure,,2008/2009
,,,,,,,,,,,,,,,,,1.95555,,,,,,,,,,,,,1ab61295-e466-4c85-b4f4-76e15075e9b5,484,,,"[34.3, 9.4]",69225,10,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Gonzalo Gerardo Higuaín,5497.0,Right Center Forward,29,Barcelona,217,"['435c4792-e38d-4a31-9f22-4778e2fe2232', '4846684a-1c02-43c0-8dd7-61dab337a080', 'ba3af933-caab-4962-8cf7-076747836976', 'bf7310ec-2bfa-4444-8d80-5e7a86cb19a6']",48,,,,,,,,,,,,,,,,,Real Madrid,220,00:10:48.181,Pressure,,2008/2009
,,,,,,,,,,,,,,,,,0.677895,,,,,,,,,,,,,d75e3b97-a01a-4868-aa57-233be97a6ff6,493,,,"[80.6, 68.0]",69225,10,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Daniel Alves da Silva,4324.0,Right Back,29,Barcelona,217,"['014d0164-fd74-45c4-a217-1a4541abb671', 'e8873175-3dfa-4eb0-8f1f-c21e66e403d6']",53,,,,,,,,,,,,,,,,,Barcelona,217,00:10:53.407,Pressure,,2008/2009
,,,,,,,,,,,,,,,,,1.637652,,,,,,,,,,,,,fe304e64-26ac-4660-8fa8-d27ad9297608,498,,,"[34.1, 28.5]",69225,10,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Wesley Sneijder,4409.0,Right Midfield,29,Barcelona,217,"['489b5d0b-9062-42ba-a6fd-da6b4bb6ad2e', 'dd9fad64-acf8-4d0e-aa2a-46f4e7280f43']",55,,,,,,,,,,,,,,,,,Real Madrid,220,00:10:55.375,Pressure,,2008/2009
,,,,,,,,,,,,,,,,,1.4499,,,,,,,,,,,,,35688734-aa55-4a05-970b-8ddbae66ab4f,538,,,"[33.9, 15.1]",69225,12,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,José Maria Gutiérrez Hernández,25924.0,Left Center Midfield,31,Barcelona,217,"['95ffe871-a662-4a84-821f-5ea605a0fd75', 'd84ae50c-907d-4b98-9b4d-e483165ea253']",24,,,,,,,,,,,,,,,,,Real Madrid,220,00:12:24.586,Pressure,,2008/2009
,,,,,,,,,,,,,,,,,1.2545,,,,,,,,,,,,,81486ffd-f445-431a-aef7-a09c3a25fa7b,545,,,"[32.6, 45.8]",69225,12,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Fabio Cannavaro,15775.0,Right Center Back,31,Barcelona,217,['2ac300db-5e4e-4a43-a3ab-406c27f9afea'],34,,,,,,,,,,,,,,,,,Real Madrid,220,00:12:34.948,Pressure,,2008/2009
,,,,,,,,,,,,,,,,,0.694066,,,,,,,,,,,,,c1755af0-df95-4bfe-8c74-dff3b8786c3b,548,,,"[85.0, 33.3]",69225,12,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Thierry Henry,15516.0,Left Wing,31,Barcelona,217,['07e96411-55eb-496d-8d71-7c17dd3cbeea'],37,,,,,,,,,,,,,,,,,Barcelona,217,00:12:37.033,Pressure,,2008/2009
,,,,,,,,,,,,,,,,,1.181786,,,,,,,,,,,,,c2b3db35-888e-4a36-b459-e6a045d2245b,552,,,"[73.5, 37.0]",69225,12,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Gnégnéri Yaya Touré,3087.0,Center Defensive Midfield,31,Barcelona,217,"['3a8536c4-dc07-4972-a392-6b1c2ca556c6', '757bda88-0f63-4740-b26a-1a41a413a6a7']",40,,,,,,,,,,,,,,,,,Barcelona,217,00:12:40.729,Pressure,,2008/2009
,,,,,,,,,,,True,,,,,,1.460761,,,,,,,,,,,,,ea15f20a-8ba5-4e41-978b-92643b3fd1b8,559,,,"[29.5, 57.7]",69225,12,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Daniel Alves da Silva,4324.0,Right Back,31,Barcelona,217,"['3978cb6b-bf53-4c27-8119-c96eb3011c8d', '5ce396c4-054a-47ce-b9fc-b1967a254a95']",46,,,,,,,,,,,,,,,,,Barcelona,217,00:12:46.061,Pressure,,2008/2009
,,,,,,,,,,,,,,,,,1.737432,,,,,,,,,,,,,a98efc34-8acf-4b4e-be12-cf0efffeb12e,578,,,"[45.9, 26.0]",69225,13,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Fernando Rubén Gago,26036.0,Right Center Midfield,31,Barcelona,217,"['82137826-50dd-4d6d-a1ab-7832deae6838', 'b9717aee-3ccf-4705-91eb-73fac02c93d6', 'f4e27f5e-cfc6-4931-9362-48c87c2d5236']",9,,,,,,,,,,,,,,,,,Real Madrid,220,00:13:09.742,Pressure,,2008/2009
