bad_behaviour_card,ball_receipt_outcome,ball_recovery_recovery_failure,block_deflection,carry_end_location,clearance_aerial_won,clearance_body_part,clearance_head,clearance_left_foot,clearance_other,clearance_right_foot,counterpress,dribble_outcome,duel_outcome,duel_type,duration,foul_committed_advantage,foul_committed_card,foul_committed_offensive,foul_committed_type,foul_won_advantage,foul_won_defensive,goalkeeper_body_part,goalkeeper_end_location,goalkeeper_outcome,goalkeeper_position,goalkeeper_punched_out,goalkeeper_technique,goalkeeper_type,id,index,interception_outcome,location,match_id,minute,off_camera,out,pass_aerial_won,pass_angle,pass_assisted_shot_id,pass_body_part,pass_cross,pass_cut_back,pass_deflected,pass_end_location,pass_goal_assist,pass_height,pass_inswinging,pass_length,pass_no_touch,pass_outcome,pass_outswinging,pass_recipient,pass_recipient_id,pass_shot_assist,pass_switch,pass_technique,pass_through_ball,pass_type,period,play_pattern,player,player_id,position,possession,possession_team,possession_team_id,related_events,second,shot_aerial_won,shot_body_part,shot_end_location,shot_first_time,shot_freeze_frame,shot_key_pass_id,shot_one_on_one,shot_outcome,shot_statsbomb_xg,shot_technique,shot_type,substitution_outcome,substitution_outcome_id,substitution_replacement,substitution_replacement_id,tactics,team,team_id,timestamp,type,under_pressure,season_name
,,,,"[76.7, 74.7]",,,,,,,,,,,1.2099,,,,,,,,,,,,,,60229d88-e03b-499a-97a7-e742397c9f6a,1274,,"[75.4, 75.7]",266731,33,,,,,,,,,,,,,,,,,,,,,,,,,1,From Keeper,Sergi Roberto Carnicer,6379.0,Right Back,76,Barcelona,217,"['7473f66b-9a96-4786-8c38-0c8d99c53943', 'a3a45cee-751f-47fd-b49a-abf07239ac7b']",51,,,,,,,,,,,,,,,,,Barcelona,217,00:33:51.495,Carry,,2016/2017
,,,,"[68.3, 73.1]",,,,,,,,,,,1.2892,,,,,,,,,,,,,,72142b8e-d2da-4295-8a69-f0c6ee635a42,1277,,"[72.2, 74.9]",266731,33,,,,,,,,,,,,,,,,,,,,,,,,,1,From Keeper,Denis Suárez Fernández,6609.0,Center Defensive Midfield,76,Barcelona,217,"['dc1c6365-da25-4aa5-880a-6c4f24ef7dac', 'fb3ac696-0b72-4889-a877-c5d1ca78a961']",53,,,,,,,,,,,,,,,,,Barcelona,217,00:33:53.517,Carry,,2016/2017
,,,,"[49.4, 63.4]",,,,,,,,,,,0.7793,,,,,,,,,,,,,,28fb86ba-ddc4-4bc0-bc6c-097706125e5b,1280,,"[48.4, 65.8]",266731,33,,,,,,,,,,,,,,,,,,,,,,,,,1,From Keeper,Samuel Yves Umtiti,5492.0,Right Center Back,76,Barcelona,217,"['555dbdf2-ce05-438e-a5ae-3f03241aec00', '6c5979d5-f988-420d-9ca2-a4579d57bf62']",57,,,,,,,,,,,,,,,,,Barcelona,217,00:33:57.218,Carry,,2016/2017
,,,,"[43.0, 30.6]",,,,,,,,,,,1.6409,,,,,,,,,,,,,,ab0fa2d7-7b60-4d21-9d3d-c3531d4ba36f,1283,,"[41.5, 33.4]",266731,34,,,,,,,,,,,,,,,,,,,,,,,,,1,From Keeper,Jérémy Mathieu,10609.0,Left Center Back,76,Barcelona,217,"['a5594496-9f6f-4beb-bd14-7016f336684b', 'c71df3a0-099a-4ef5-8cd9-641e4d58f4f1']",0,,,,,,,,,,,,,,,,,Barcelona,217,00:34:00.398,Carry,,2016/2017
,,,,"[50.8, 3.8]",,,,,,,,,,,1.219101,,,,,,,,,,,,,,4fa79330-16cc-41a2-9b93-d3f848d911bb,1286,,"[51.4, 7.1]",266731,34,,,,,,,,,,,,,,,,,,,,,,,,,1,From Keeper,Jordi Alba Ramos,5211.0,Left Back,76,Barcelona,217,"['96ebec24-73f2-46f0-a508-3d3c9f2a6442', 'c94e8dd9-04d3-4a26-bbbf-4e1b2fc2edec']",3,,,,,,,,,,,,,,,,,Barcelona,217,00:34:03.239,Carry,,2016/2017
,,,,"[72.9, 12.3]",,,,,,,,,,,2.901408,,,,,,,,,,,,,,0c9126e8-21ea-424b-8c4f-9648a7f8c450,1289,,"[64.6, 1.4]",266731,34,,,,,,,,,,,,,,,,,,,,,,,,,1,From Keeper,Neymar da Silva Santos Junior,4320.0,Left Wing,76,Barcelona,217,"['4b66df9d-59f7-4ec7-9d36-8210ab010ea7', 'ec131be9-7ca1-4344-9739-e6fb4366bb32', 'fc29d85d-fefb-46b4-9553-17a141858042']",5,,,,,,,,,,,,,,,,,Barcelona,217,00:34:05.447,Carry,True,2016/2017
,,,,"[83.0, 34.5]",,,,,,,,,,,1.875063,,,,,,,,,,,,,,5b906c6d-e9c1-4989-ba8a-5b86afb4d1b2,1295,,"[73.3, 23.0]",266731,34,,,,,,,,,,,,,,,,,,,,,,,,,1,From Keeper,Neymar da Silva Santos Junior,4320.0,Left Wing,76,Barcelona,217,"['a2e51a79-005b-4040-940c-2b9ad0a90c01', 'd6e046eb-5137-4593-b40d-0d825aa1f039']",9,,,,,,,,,,,,,,,,,Barcelona,217,00:34:09.832,Carry,,2016/2017
,,,,"[86.6, 53.3]",,,,,,,,,,,0.16,,,,,,,,,,,,,,ee94f2b2-1807-4bf4-b019-43d47cf162bf,1298,,"[86.0, 53.8]",266731,34,,,,,,,,,,,,,,,,,,,,,,,,,1,From Keeper,Lionel Andrés Messi Cuccittini,5503.0,Right Wing,76,Barcelona,217,"['26eb2016-7d3c-4fdc-87fa-efaa047e16fa', 'd61530fb-ef36-4b4f-ac1b-4b5e3c0a9522']",12,,,,,,,,,,,,,,,,,Barcelona,217,00:34:12.584,Carry,,2016/2017
,,,,"[28.3, 35.6]",,,,,,,,,,,0.04,,,,,,,,,,,,,,0b155224-388d-435e-9317-283693be8151,1304,,"[33.1, 34.9]",266731,34,,,,,,,,,,,,,,,,,,,,,,,,,1,From Keeper,Daniel García Carrillo,6775.0,Left Defensive Midfield,76,Barcelona,217,"['56dda3dd-398b-44f9-82a9-f545a0efc71b', '6349c020-ca5b-4c59-ac8d-3d0587d35a90', '80a2c6d6-bb23-4093-84f4-1e21ecbeda14']",13,,,,,,,,,,,,,,,,,Eibar,322,00:34:13.885,Carry,True,2016/2017
,,,,"[52.8, 18.9]",,,,,,,,,,,5.289829,,,,,,,,,,,,,,94430cf3-8c34-4b6b-a537-36c25468df9c,1309,,"[27.9, 35.6]",266731,34,,,,,,,,,,,,,,,,,,,,,,,,,1,From Keeper,Florian Grégoire Claude Lejeune,3093.0,Left Center Back,76,Barcelona,217,"['0e91a66c-909e-49ae-b2ed-6e2acd6c9d42', 'b7e45a76-39e1-4c2d-b56c-650579de2595', 'bf9fde23-b042-4f0a-958c-f470ce318b64']",14,,,,,,,,,,,,,,,,,Eibar,322,00:34:14.894,Carry,True,2016/2017
,,,,"[71.2, 53.8]",,,,,,,,,,,3.216272,,,,,,,,,,,,,,e8e07d4b-13aa-4542-a55d-b6a9d4acbfd6,1313,,"[67.3, 61.2]",266731,34,,,,,,,,,,,,,,,,,,,,,,,,,1,From Keeper,Denis Suárez Fernández,6609.0,Center Defensive Midfield,76,Barcelona,217,"['8e22200c-e802-4a25-95b0-5943ec1aa221', 'c937daf5-206a-4dc2-9115-5b262942f66e']",20,,,,,,,,,,,,,,,,,Barcelona,217,00:34:20.184,Carry,,2016/2017
,,,,"[63.9, 55.1]",,,,,,,,,,,2.8240001,,,,,,,,,,,,,,a8ba1e2d-6c0a-4b5c-9b40-d8fad86b8d27,1319,,"[63.5, 52.4]",266731,34,,,,,,,,,,,,,,,,,,,,,,,,,1,From Keeper,Ivan Rakitić,5470.0,Right Center Midfield,76,Barcelona,217,"['98907eb2-abaa-4179-a765-2eb5dcaed485', 'cde26fcd-6dc2-41f9-b2c0-59d1f54ed876']",26,,,,,,,,,,,,,,,,,Barcelona,217,00:34:26.065,Carry,,2016/2017
,,,,"[55.3, 61.0]",,,,,,,,,,,0.81419903,,,,,,,,,,,,,,af2d4e49-03e9-4bf7-b490-f7ffc827539c,1324,,"[56.0, 64.8]",266731,34,,,,,,,,,,,,,,,,,,,,,,,,,1,From Keeper,Samuel Yves Umtiti,5492.0,Right Center Back,76,Barcelona,217,"['34c09572-c93b-4379-80f1-899e30fdb280', '34c57ea3-ffb1-4207-a888-b02f4a73da12']",31,,,,,,,,,,,,,,,,,Barcelona,217,00:34:31.100,Carry,,2016/2017
,,,,"[61.3, 62.6]",,,,,,,,,,,1.0522,,,,,,,,,,,,,,13933ab3-ea62-44ad-bd20-eb5754be1190,1333,,"[56.7, 60.0]",266731,34,,,,,,,,,,,,,,,,,,,,,,,,,1,From Keeper,Samuel Yves Umtiti,5492.0,Right Center Back,76,Barcelona,217,"['a62c0b52-1614-4617-8dc6-9fa05609d7de', 'a65184cf-fecc-4cc2-a22d-ad5c62ffd703']",36,,,,,,,,,,,,,,,,,Barcelona,217,00:34:36.381,Carry,,2016/2017
,,,,"[73.1, 75.4]",,,,,,,,,,,0.2652,,,,,,,,,,,,,,50b85d18-f0e8-4ff7-a353-6d0d3f68fcbd,1337,,"[73.5, 76.1]",266731,34,,,,,,,,,,,,,,,,,,,,,,,,,1,From Keeper,Sergi Roberto Carnicer,6379.0,Right Back,76,Barcelona,217,"['231ba743-9b60-4882-b691-13ebab18287c', '350bfe35-a5b8-4950-bf5e-07eb53a0726c', '98551a42-0138-42b5-9e6b-ea77931dfd0c']",38,,,,,,,,,,,,,,,,,Barcelona,217,00:34:38.637,Carry,True,2016/2017
,,,,"[57.0, 67.5]",,,,,,,,,,,0.646399,,,,,,,,,,,,,,6b9d3022-6ddc-4040-a870-bc3a0bf840f9,1340,,"[59.1, 68.8]",266731,34,,,,,,,,,,,,,,,,,,,,,,,,,1,From Keeper,Samuel Yves Umtiti,5492.0,Right Center Back,76,Barcelona,217,"['95a71c4a-709a-4a32-97d0-9a36b7259a76', 'dc8b3e01-fda9-4934-a73f-694457fbd8ff', 'fc6b5fe5-44e5-4910-8ee5-8fd34310e03c']",40,,,,,,,,,,,,,,,,,Barcelona,217,00:34:40.133,Carry,True,2016/2017
,,,,"[41.1, 56.1]",,,,,,,,,,,0.093601,,,,,,,,,,,,,,621ebc3e-6f54-4f44-83a0-eef7f74c7b2d,1344,,"[42.2, 59.6]",266731,34,,,,,,,,,,,,,,,,,,,,,,,,,1,From Keeper,Ivan Rakitić,5470.0,Right Center Midfield,76,Barcelona,217,"['5feeb01a-9885-41f8-b69b-f42288939195', '64f5ae31-b7c9-46f9-9c5a-06284d4f4cf9']",42,,,,,,,,,,,,,,,,,Barcelona,217,00:34:42.388,Carry,,2016/2017
,,,,"[16.7, 42.4]",,,,,,,,,,,1.6396,,,,,,,,,,,,,,1a3deacc-0883-4e2f-90f5-db635130f06d,1348,,"[14.0, 46.6]",266731,34,,,,,,,,,,,,,,,,,,,,,,,,,1,From Keeper,Marc-André ter Stegen,20055.0,Goalkeeper,76,Barcelona,217,"['8b06e3b5-5fb9-4758-97b1-7d85b969ebd0', 'c65f8992-fd5c-41db-af79-ccc9e588a2ce']",45,,,,,,,,,,,,,,,,,Barcelona,217,00:34:45.282,Carry,,2016/2017
,,,,"[18.7, 22.4]",,,,,,,,,,,1.2345,,,,,,,,,,,,,,5b8c5191-21fa-4bea-9af6-c77efef4e70b,1352,,"[18.7, 20.4]",266731,34,,,,,,,,,,,,,,,,,,,,,,,,,1,From Keeper,Jérémy Mathieu,10609.0,Left Center Back,76,Barcelona,217,"['3256aa54-073f-47e2-bf2e-be99e62fbbd1', '8cb8376e-b569-4333-bfb1-e8d69f216c00', 'e494770e-b399-41ac-9885-40f86239f156']",48,,,,,,,,,,,,,,,,,Barcelona,217,00:34:48.946,Carry,True,2016/2017
,,,,"[58.5, 15.2]",,,,,,,,,,,4.2754,,,,,,,,,,,,,,6a26d6df-8703-4b8b-9b66-0ef30644e0e1,1355,,"[35.7, 25.0]",266731,34,,,,,,,,,,,,,,,,,,,,,,,,,1,From Keeper,Arda Turan,11094.0,Left Center Midfield,76,Barcelona,217,"['c37ff005-46d8-463d-914c-ab320b761d7f', 'fb1d9bb0-47c4-4a70-aa80-a51147db194f']",51,,,,,,,,,,,,,,,,,Barcelona,217,00:34:51.626,Carry,,2016/2017
,,,,"[65.7, 2.3]",,,,,,,,,,,0.040008,,,,,,,,,,,,,,a881f8a6-e1c1-43dd-b9d0-ee89565a7c65,1358,,"[64.9, 1.3]",266731,34,,,,,,,,,,,,,,,,,,,,,,,,,1,From Keeper,Jordi Alba Ramos,5211.0,Left Back,76,Barcelona,217,"['098c4013-d941-413c-9f06-509a1cca2d0c', '4016d94b-b0eb-4eb2-9eb4-9a467287942b']",57,,,,,,,,,,,,,,,,,Barcelona,217,00:34:57.196,Carry,,2016/2017
,,,,"[76.9, 4.2]",,,,,,,,,,,0.714905,,,,,,,,,,,,,,73628216-d0bf-44ed-9262-d21a3472343b,1362,,"[79.2, 2.1]",266731,34,,,,,,,,,,,,,,,,,,,,,,,,,1,From Keeper,Luis Alberto Suárez Díaz,5246.0,Center Forward,76,Barcelona,217,"['34dd3b93-bcf0-4b47-9f48-1bcadae409f3', '5118db3e-d46c-4c54-b377-4c7d8947e3a0', '5c641f8d-f603-454d-919d-744b6f6a5a36', 'dd29c0c8-8634-433d-809f-9827509c2968']",59,,,,,,,,,,,,,,,,,Barcelona,217,00:34:59.326,Carry,True,2016/2017
,,,,"[91.8, 16.1]",,,,,,,,,,,3.410916,,,,,,,,,,,,,,9a178806-f50c-45c3-86cc-f3766f11c4ea,1365,,"[76.9, 4.2]",266731,35,,,,,,,,,,,,,,,,,,,,,,,,,1,From Keeper,Luis Alberto Suárez Díaz,5246.0,Center Forward,76,Barcelona,217,"['215ff56d-d304-4faa-a0ad-11f2a0ce6286', '5c641f8d-f603-454d-919d-744b6f6a5a36', '8aeaad49-f9d1-46b0-947e-dd7a5f7d42ef', 'dd29c0c8-8634-433d-809f-9827509c2968']",0,,,,,,,,,,,,,,,,,Barcelona,217,00:35:00.041,Carry,True,2016/2017
,,,,"[43.4, 78.2]",,,,,,,,,,,3.163901,,,,,,,,,,,,,,473f8e71-e036-41e7-93f4-82f388fc1b7b,1371,,"[36.2, 65.9]",266731,35,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Pedro León Sánchez Gil,6907.0,Right Wing,77,Eibar,322,"['2cedec47-41d7-4afc-9359-686463c9d084', '70428ee9-2907-48c0-ac7a-6304b16c9ef0']",6,,,,,,,,,,,,,,,,,Eibar,322,00:35:06.660,Carry,,2016/2017
,,,,"[35.7, 75.3]",,,,,,,,,,,1.1938,,,,,,,,,,,,,,3c9d9315-a1b1-4073-b49c-d4f873e0e72a,1374,,"[29.3, 74.4]",266731,35,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Ander Capa Rodríguez,6699.0,Right Back,77,Eibar,322,"['3b83d408-4f5b-4d11-9a20-beb3bfd851d7', '4ba7e6d3-e556-4c9d-bda3-a87251f6caf9']",11,,,,,,,,,,,,,,,,,Eibar,322,00:35:11.325,Carry,,2016/2017
,,,,"[78.5, 77.0]",,,,,,,,,,,0.853287,,,,,,,,,,,,,,0ac82f5b-3104-4864-9f4a-4d2ae5f2fa29,1377,,"[80.4, 77.3]",266731,35,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Daniel García Carrillo,6775.0,Left Defensive Midfield,77,Eibar,322,"['3d2e6028-d902-4177-9a3b-848384e0c7ab', 'd8ab5908-85ba-4e90-94cf-a0e187bdf981']",15,,,,,,,,,,,,,,,,,Eibar,322,00:35:15.384,Carry,,2016/2017
,,,,"[69.3, 52.6]",,,,,,,,,,,1.638716,,,,,,,,,,,,,,b11f3968-fda0-4358-b573-1c34f25f1104,1380,,"[68.9, 60.8]",266731,35,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Pedro León Sánchez Gil,6907.0,Right Wing,77,Eibar,322,"['23e03d61-ae42-4ea8-88f3-0c07ff0c38ac', '9a1347eb-9dcf-4bee-8a7a-d12e8662d07f', 'ca7975e6-8232-4ef4-9318-1d9451da8c8e']",17,,,,,,,,,,,,,,,,,Eibar,322,00:35:17.960,Carry,True,2016/2017
,,,,"[41.5, 29.7]",,,,,,,,,,,2.898082,,,,,,,,,,,,,,93f372a8-2e6d-4424-9a86-f4c93c091584,1384,,"[44.9, 31.6]",266731,35,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Ivan Rakitić,5470.0,Right Center Midfield,78,Barcelona,217,"['45c1b4a5-1974-47dd-a9c6-f11a483416bd', '5afc0836-b4cb-4ed5-a408-b5e72b011adb']",19,,,,,,,,,,,,,,,,,Barcelona,217,00:35:19.962,Carry,,2016/2017
,,,,"[34.6, 22.1]",,,,,,,,,,,0.6146,,,,,,,,,,,,,,0b817762-d7cf-48bc-b86c-60104599baa7,1390,,"[35.0, 23.4]",266731,35,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Jérémy Mathieu,10609.0,Left Center Back,78,Barcelona,217,"['11c3bcce-bb7a-431e-a775-4967267115f4', 'af471ceb-eefa-43fe-9369-2626c1a4f7e6']",25,,,,,,,,,,,,,,,,,Barcelona,217,00:35:25.370,Carry,,2016/2017
,,,,"[67.5, 6.2]",,,,,,,,,,,1.983199,,,,,,,,,,,,,,d699dd40-9f25-4651-8d13-b502b619b637,1393,,"[52.9, 3.7]",266731,35,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Arda Turan,11094.0,Left Center Midfield,78,Barcelona,217,"['02cc2e00-c3b1-4545-bb7f-258ef5d8faa1', 'b7ae3a22-5062-4564-a2ab-cc4908671ffd']",28,,,,,,,,,,,,,,,,,Barcelona,217,00:35:28.683,Carry,,2016/2017
,,,,"[67.7, 2.1]",,,,,,,,,,,1.448385,,,,,,,,,,,,,,01b31e5d-8a93-4922-a820-bff5c1ea761a,1397,,"[68.3, 0.4]",266731,35,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Neymar da Silva Santos Junior,4320.0,Left Wing,78,Barcelona,217,"['12d89718-334e-4302-8af1-0ae9898b4366', '9170e862-bb8d-4c66-9304-dae1e98ac80d', 'e29908ec-7598-40bb-9be6-1f9e361658bc']",31,,,,,,,,,,,,,,,,,Barcelona,217,00:35:31.299,Carry,True,2016/2017
,,,,"[50.4, 55.0]",,,,,,,,,,,1.995301,,,,,,,,,,,,,,82aa4386-7a96-4a26-a4b1-10b98261a258,1402,,"[44.7, 52.8]",266731,35,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Mauro Javier Dos Santos,6837.0,Right Center Back,79,Eibar,322,"['c4bce441-f66f-4691-9263-1f39bfd70e75', 'cab5e979-af0f-4ce9-9264-6a0214c85b9c']",37,,,,,,,,,,,,,,,,,Eibar,322,00:35:37.633,Carry,,2016/2017
,,,,"[50.0, 61.5]",,,,,,,,,,,1.3917,,,,,,,,,,,,,,c3d3bace-99b8-4022-a7cd-dda62a49da31,1407,,"[49.4, 58.7]",266731,35,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Mauro Javier Dos Santos,6837.0,Right Center Back,79,Eibar,322,"['6050a05b-56a2-4e30-9e9d-761790b20917', '834948ba-bafb-4322-a51e-e8fa3a9db4fc']",41,,,,,,,,,,,,,,,,,Eibar,322,00:35:41.467,Carry,,2016/2017
,,,,"[92.0, 73.5]",,,,,,,,,,,3.362,,,,,,,,,,,,,,f5dfe395-057a-44a3-a281-07ecd91ec1e4,1410,,"[83.1, 76.7]",266731,35,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Adrián González Morales,6557.0,Center Attacking Midfield,79,Eibar,322,"['6d95ea91-b83d-4ce7-ba59-128c2d003ed9', 'dd4933ee-4639-4586-a288-0d1a8a7e9e1d', 'ea263a14-602d-4cec-a9cf-79d029e1a5f1']",45,,,,,,,,,,,,,,,,,Eibar,322,00:35:45.487,Carry,True,2016/2017
,,,,"[104.1, 11.3]",,,,,,,,,,,0.04,,,,,,,,,,,,,,163b0c22-2364-4eea-8558-fb419a5cb91d,1417,,"[103.0, 16.3]",266731,36,,,,,,,,,,,,,,,,,,,,,,,,,1,From Corner,Antonio Manuel Luna Rodríguez,6675.0,Left Back,80,Eibar,322,"['0fcc56f1-4a6f-48da-b70f-e421702e7f25', '905ff34c-2554-42cd-8026-c7ba2c4beddc']",30,,,,,,,,,,,,,,,,,Eibar,322,00:36:30.568,Carry,,2016/2017
,,,,"[111.6, 10.2]",,,,,,,,,,,0.0871,,,,,,,,,,,,,,1fc32230-36e6-4a4a-abed-8fd21afcdb11,1420,,"[113.3, 8.0]",266731,36,,,,,,,,,,,,,,,,,,,,,,,,,1,From Corner,Pedro León Sánchez Gil,6907.0,Right Wing,80,Eibar,322,"['80b88ce8-06d2-4a8f-a750-7b4cf295761a', '9d58859e-085e-43f8-9247-bbc9a973518b']",31,,,,,,,,,,,,,,,,,Eibar,322,00:36:31.902,Carry,,2016/2017
,,,,"[14.3, 46.6]",,,,,,,,,,,3.074855,,,,,,,,,,,,,,b2a56f62-0008-46ae-a52f-23c14467a3af,1423,,"[2.8, 39.5]",266731,36,,,,,,,,,,,,,,,,,,,,,,,,,1,From Keeper,Marc-André ter Stegen,20055.0,Goalkeeper,81,Barcelona,217,"['443f865e-d333-48ae-9fe0-a58f2e6bee3a', 'caca8028-57be-4480-b29e-960680e61124']",33,,,,,,,,,,,,,,,,,Barcelona,217,00:36:33.712,Carry,,2016/2017
,,,,"[86.0, 38.7]",,,,,,,,,,,2.7231,,,,,,,,,,,,,,3f9ddf7d-007c-4618-b9ad-84b47306f627,1428,,"[62.8, 60.2]",266731,36,,,,,,,,,,,,,,,,,,,,,,,,,1,From Keeper,Neymar da Silva Santos Junior,4320.0,Left Wing,81,Barcelona,217,"['2e59373c-b60f-4836-9eec-0babfe8e59ed', 'db8368d5-3377-4a34-aa09-ef4690b09a62']",41,,,,,,,,,,,,,,,,,Barcelona,217,00:36:41.458,Carry,,2016/2017
,,,,"[112.2, 50.6]",,,,,,,,,,,3.183335,,,,,,,,,,,,,,76d2fd20-b8ad-4372-bfe4-ac1539e726f5,1431,,"[109.3, 67.5]",266731,36,,,,,,,,,,,,,,,,,,,,,,,,,1,From Keeper,Lionel Andrés Messi Cuccittini,5503.0,Right Wing,81,Barcelona,217,"['2183d796-e4ae-40f1-a0b7-79867408724a', '564812ca-13ee-4bde-ae8c-a458a8bc2802', '72ae58eb-031c-446a-994a-ff01c1cf2506']",48,,,,,,,,,,,,,,,,,Barcelona,217,00:36:48.005,Carry,True,2016/2017
,,,,"[118.1, 52.0]",,,,,,,,,,,0.582765,,,,,,,,,,,,,,e16570f2-cdfb-4fa9-bdef-4cb6b15ff98a,1434,,"[112.2, 50.6]",266731,36,,,,,,,,,,,,,,,,,,,,,,,,,1,From Keeper,Lionel Andrés Messi Cuccittini,5503.0,Right Wing,81,Barcelona,217,"['2183d796-e4ae-40f1-a0b7-79867408724a', '564812ca-13ee-4bde-ae8c-a458a8bc2802', 'd684cc55-6e78-4eda-b5dc-53f3cbcf7a33']",51,,,,,,,,,,,,,,,,,Barcelona,217,00:36:51.189,Carry,True,2016/2017
,,,,"[53.4, 25.0]",,,,,,,,,,,1.073768,,,,,,,,,,,,,,d5bd7141-e6e6-4979-8010-0e09a22e067d,1448,,"[42.7, 29.7]",266731,37,,,,,,,,,,,,,,,,,,,,,,,,,1,From Corner,Sergio Enrich Ametller,6700.0,Center Forward,82,Barcelona,217,"['7fca0d98-a008-41e4-aa22-207c6699802e', 'c85a442f-443e-4969-b517-1ce67077db6f']",28,,,,,,,,,,,,,,,,,Eibar,322,00:37:28.039,Carry,,2016/2017
,,,,"[56.6, 11.9]",,,,,,,,,,,0.04,,,,,,,,,,,,,,1b5aba8b-9726-41bb-babc-eee11d9a624d,1451,,"[56.6, 12.7]",266731,37,,,,,,,,,,,,,,,,,,,,,,,,,1,From Corner,Adrián González Morales,6557.0,Center Attacking Midfield,82,Barcelona,217,"['05f308d9-059b-4126-b5e8-ea04907623ff', '1791af59-5f1b-41c4-b7ff-5b908e523dfd']",30,,,,,,,,,,,,,,,,,Eibar,322,00:37:30.650,Carry,,2016/2017
,,,,"[70.1, 55.1]",,,,,,,,,,,1.825492,,,,,,,,,,,,,,568711a0-5c6c-4730-a2d5-39bd6e4085c3,1456,,"[68.7, 55.1]",266731,37,,,,,,,,,,,,,,,,,,,,,,,,,1,From Corner,Ivan Rakitić,5470.0,Right Center Midfield,82,Barcelona,217,"['1ade7caf-e783-411a-a7ee-3b6f68009878', '348215d3-2ea4-4912-8fe3-e874ba38b9e0', '5ee49b28-7487-4e96-b9a9-e219c2818c5d']",32,,,,,,,,,,,,,,,,,Barcelona,217,00:37:32.104,Carry,True,2016/2017
,,,,"[78.8, 61.4]",,,,,,,,,,,0.1114,,,,,,,,,,,,,,962c8b5a-ff49-4b26-9b3a-98260610a612,1462,,"[80.2, 58.0]",266731,37,,,,,,,,,,,,,,,,,,,,,,,,,1,From Free Kick,Neymar da Silva Santos Junior,4320.0,Left Wing,83,Barcelona,217,"['60ed8a06-a033-4bdd-8067-2e319cd0aa49', 'c234e3bc-0568-4db3-88e6-aff616ae7548', 'f16222d9-dfe5-4318-9634-d4b7bb039ae9']",45,,,,,,,,,,,,,,,,,Barcelona,217,00:37:45.945,Carry,True,2016/2017
,,,,"[68.0, 72.7]",,,,,,,,,,,0.424674,,,,,,,,,,,,,,eb58ab92-7c31-4700-b81f-5fb0207d6013,1467,,"[72.5, 74.5]",266731,37,,,,,,,,,,,,,,,,,,,,,,,,,1,From Free Kick,Denis Suárez Fernández,6609.0,Center Defensive Midfield,83,Barcelona,217,"['83370b49-7a8f-4797-a5e8-a3f920d23aa2', '9f4f461c-1470-42b1-9544-4d4bce07d475']",49,,,,,,,,,,,,,,,,,Barcelona,217,00:37:49.186,Carry,,2016/2017
,,,,"[47.4, 58.8]",,,,,,,,,,,1.213,,,,,,,,,,,,,,1d6a7599-b3cd-4af5-817f-ee2118815837,1470,,"[53.8, 64.8]",266731,37,,,,,,,,,,,,,,,,,,,,,,,,,1,From Free Kick,Samuel Yves Umtiti,5492.0,Right Center Back,83,Barcelona,217,"['92b9c08f-f02a-48f8-b6ea-281c0756f0a0', 'e59c9d41-f328-4073-ac8d-6cd77a3b2514']",51,,,,,,,,,,,,,,,,,Barcelona,217,00:37:51.319,Carry,,2016/2017
,,,,"[58.4, 11.0]",,,,,,,,,,,1.6893001,,,,,,,,,,,,,,6a77c0cd-37a6-4090-9c6e-44d516a9a557,1473,,"[54.3, 11.6]",266731,37,,,,,,,,,,,,,,,,,,,,,,,,,1,From Free Kick,Jérémy Mathieu,10609.0,Left Center Back,83,Barcelona,217,"['071c8cb1-0981-4a53-87d4-2ff3bf2b0fa0', 'dde857fc-6c49-4ef8-b74b-26c715fbde7f']",54,,,,,,,,,,,,,,,,,Barcelona,217,00:37:54.786,Carry,,2016/2017
,,,,"[65.7, 18.8]",,,,,,,,,,,1.1004,,,,,,,,,,,,,,b2870c27-37de-4483-a835-2635e1be9d23,1476,,"[63.5, 17.6]",266731,37,,,,,,,,,,,,,,,,,,,,,,,,,1,From Free Kick,Arda Turan,11094.0,Left Center Midfield,83,Barcelona,217,"['9ffb4740-80df-4fc1-a375-762768ae5a19', 'c23edef4-3c98-4e09-abc5-eeb03dced277', 'cc280cdd-2f85-4e95-a2ab-e286be047886']",57,,,,,,,,,,,,,,,,,Barcelona,217,00:37:57.516,Carry,True,2016/2017
