50_50,ball_receipt_outcome,ball_recovery_recovery_failure,block_deflection,carry_end_location,clearance_aerial_won,clearance_body_part,clearance_head,clearance_left_foot,clearance_right_foot,counterpress,dribble_nutmeg,dribble_outcome,dribble_overrun,duel_outcome,duel_type,duration,foul_committed_advantage,foul_committed_card,foul_committed_offensive,foul_committed_penalty,foul_committed_type,foul_won_advantage,foul_won_defensive,foul_won_penalty,goalkeeper_body_part,goalkeeper_end_location,goalkeeper_outcome,goalkeeper_position,goalkeeper_technique,goalkeeper_type,id,index,interception_outcome,location,match_id,minute,miscontrol_aerial_won,off_camera,out,pass_aerial_won,pass_angle,pass_assisted_shot_id,pass_body_part,pass_cross,pass_cut_back,pass_deflected,pass_end_location,pass_goal_assist,pass_height,pass_inswinging,pass_length,pass_no_touch,pass_outcome,pass_outswinging,pass_recipient,pass_recipient_id,pass_shot_assist,pass_switch,pass_technique,pass_through_ball,pass_type,period,play_pattern,player,player_id,position,possession,possession_team,possession_team_id,related_events,second,shot_aerial_won,shot_body_part,shot_end_location,shot_first_time,shot_freeze_frame,shot_key_pass_id,shot_one_on_one,shot_outcome,shot_statsbomb_xg,shot_technique,shot_type,substitution_outcome,substitution_outcome_id,substitution_replacement,substitution_replacement_id,tactics,team,team_id,timestamp,type,under_pressure,season_name
,,,,,,,,,,,,,,,,0.7253,,,,,,,,,,,,,,,cf494f15-3c5f-4948-a440-ff7e2dc36b9b,629,,"[70.8, 14.8]",68354,14,,,,,-1.4677147,,Left Foot,,,,"[71.7, 6.1]",,Ground Pass,,8.746428,,,,Víctor Javier Añino Bermúdez,26071.0,,,,,,1,Regular Play,Óscar Serrano Rodriguez,26137.0,Left Midfield,26,Racing Santander,1217,"['63186eef-fd33-40a4-957c-53b87491d046', '861351ca-9b92-4271-a768-3e228175a670']",19,,,,,,,,,,,,,,,,,Racing Santander,1217,00:14:19.432,Pass,True,2005/2006
,,,,,,,,,,,,,,,,1.26987,,,,,,,,,,,,,,,a9468b65-7ba1-4cd0-8681-0ed3dc4a7a27,633,,"[71.3, 5.8]",68354,14,,,,,3.0130537,,Right Foot,,,,"[56.6, 7.7]",,Ground Pass,,14.822281,,,,Ayoze Díaz Díaz,26147.0,,,,,,1,Regular Play,Víctor Javier Añino Bermúdez,26071.0,Center Defensive Midfield,26,Racing Santander,1217,"['bfb2e1d9-23ac-4ab3-92af-e03e4d65bcbb', 'f0e447c8-002f-4bf6-b58a-ef70cdaafa3c']",20,,,,,,,,,,,,,,,,,Racing Santander,1217,00:14:20.647,Pass,True,2005/2006
,,,,,,,,,,,,,,,,2.511062,,,,,,,,,,,,,,,bcb73c3f-3715-4562-9b24-6500e7bf817d,637,,"[56.0, 9.2]",68354,14,,,,,1.8433053,,Right Foot,,,,"[47.7, 38.9]",,Ground Pass,,30.837963,,,,Stephane Dalmat,26149.0,,,,,,1,Regular Play,Ayoze Díaz Díaz,26147.0,Left Back,26,Racing Santander,1217,"['1ea58c39-8357-4c48-8934-615842fbbe17', 'b119af02-ae2d-4244-b1de-c83da832f681']",22,,,,,,,,,,,,,,,,,Racing Santander,1217,00:14:22.816,Pass,True,2005/2006
,,,,,,,,,,,,,,,,1.197912,,,,,,,,,,,,,,,9ab26a5c-953f-4db2-96a7-26bbd40a43ff,640,,"[45.8, 42.1]",68354,14,,,,,2.9611447,,Right Foot,,,,"[31.0, 44.8]",,Ground Pass,,15.044268,,,,José Moratón Taeño,26148.0,,,,,,1,Regular Play,Stephane Dalmat,26149.0,Right Center Midfield,26,Racing Santander,1217,['5640094b-184c-4c62-9485-0c51cd12785e'],25,,,,,,,,,,,,,,,,,Racing Santander,1217,00:14:25.740,Pass,,2005/2006
,,,,,,,,,,,,,,,,5.090163,,,,,,,,,,,,,,,8c3a05e8-98a8-4e5f-8e82-d9c506828211,644,,"[31.4, 45.7]",68354,14,,,,,0.04423116,,Right Foot,,,,"[103.7, 48.9]",,High Pass,,72.37078,,Incomplete,,Felipe Melo de Carvalho,25430.0,,,Through Ball,True,,1,Regular Play,José Moratón Taeño,26148.0,Right Center Back,26,Racing Santander,1217,"['8da77163-adc6-4cb8-a983-a466aeb7f7cc', 'e747bef0-607b-4d27-8e07-4da84c4431a1', 'f467bc69-c716-44e0-89b0-d38e20b75e52']",28,,,,,,,,,,,,,,,,,Racing Santander,1217,00:14:28.237,Pass,True,2005/2006
,,,,,,,,,,,,,,,,1.328926,,,,,,,,,,,,,,,161346e2-adfc-4fd3-b0d2-848055397352,648,,"[17.1, 32.6]",68354,14,,,,,-0.5000687,,Right Foot,,,,"[26.8, 27.3]",,Ground Pass,,11.053506,,,,Rafael Márquez Álvarez,5558.0,,,,,,1,Regular Play,Víctor Valdés Arribas,20176.0,Goalkeeper,27,Barcelona,217,['2f190210-40c5-4128-886b-87adfbebee1d'],35,,,,,,,,,,,,,,,,,Barcelona,217,00:14:35.317,Pass,,2005/2006
,,,,,,,,,,,,,,,,1.039851,,,,,,,,,,,,,,,a31c4b08-5700-440b-ab74-e3274087c623,651,,"[29.4, 32.1]",68354,14,,,,,0.7156029,,Right Foot,,,,"[47.0, 47.4]",,Ground Pass,,23.320591,,,,Xavier Hernández Creus,20131.0,,,,,,1,Regular Play,Rafael Márquez Álvarez,5558.0,Left Center Back,27,Barcelona,217,['570321c0-96c3-4bcf-987b-55ec389e3c51'],37,,,,,,,,,,,,,,,,,Barcelona,217,00:14:37.543,Pass,,2005/2006
,,,,,,,,,,,,,,,,1.049189,,,,,,,,,,,,,,,08bb3a40-ca4f-4bff-b8dc-91227375022a,654,,"[51.9, 50.1]",68354,14,,,,,-0.57133746,,Right Foot,,,,"[67.3, 40.2]",,Ground Pass,,18.30765,,,,Samuel Eto''o Fils,19298.0,,,,,,1,Regular Play,Xavier Hernández Creus,20131.0,Right Center Midfield,27,Barcelona,217,['0b7d83b4-bdaf-4538-8b62-fa2529eeaad3'],44,,,,,,,,,,,,,,,,,Barcelona,217,00:14:44.257,Pass,,2005/2006
,,,,,,,,,,,,,,,,2.196384,,,,,,,,,,,,,,,1aca4095-9528-47d5-b04e-476fa59d3cf9,658,,"[68.4, 40.0]",68354,14,,,,,-2.0110369,,Right Foot,,,,"[62.7, 27.9]",,Ground Pass,,13.37535,,Incomplete,,José Edmílson Gomes de Moraes,25910.0,,,,,,1,Regular Play,Samuel Eto''o Fils,19298.0,Center Forward,27,Barcelona,217,"['72db6de4-0276-43e2-8bac-a46b242b1ab3', '887e1afb-8831-44c5-8619-3403b1befb18', 'ec03995f-80c4-4bc1-b9e8-e3480d149b44']",45,,,,,,,,,,,,,,,,,Barcelona,217,00:14:45.506,Pass,True,2005/2006
,,,,,,,,,,,,,,,,1.945326,,,,,,,,,,,,,,,3d5ee605-61fc-4a8d-845a-04dfc9c95934,671,,"[78.3, 47.4]",68354,14,,,,,-1.9527755,,Right Foot,,,,"[73.6, 35.7]",,Ground Pass,,12.608727,,,,Víctor Javier Añino Bermúdez,26071.0,,,,,,1,Regular Play,Felipe Melo de Carvalho,25430.0,Left Center Midfield,28,Racing Santander,1217,"['327bd53c-0d31-4910-810a-3e8287342021', '927c1e43-59d8-4e05-8fff-8ab094da3754']",52,,,,,,,,,,,,,,,,,Racing Santander,1217,00:14:52.466,Pass,True,2005/2006
,,,,,,,,,,,,,,,,2.083382,,,,,,,,,,,,,,,77abbaf2-299f-4213-9811-e2789555d2e8,674,,"[74.2, 33.6]",68354,14,,,,,-1.1611502,,Right Foot,,,,"[80.8, 18.4]",,Ground Pass,,16.571058,,,,Óscar Serrano Rodriguez,26137.0,,,,,,1,Regular Play,Víctor Javier Añino Bermúdez,26071.0,Center Defensive Midfield,28,Racing Santander,1217,['4cf1e5e3-c31b-482b-bf52-2d31a7169b71'],54,,,,,,,,,,,,,,,,,Racing Santander,1217,00:14:54.782,Pass,,2005/2006
,,,,,,,,,,,,,,,,1.9178,,,,,,,,,,,,,,,b57e8cab-8466-40d3-bbfd-79e767e1865e,677,,"[87.4, 16.6]",68354,14,,,,,0.90048367,,Left Foot,True,,,"[111.5, 47.0]",,High Pass,,38.79394,,Incomplete,,Felipe Melo de Carvalho,25430.0,,,,,,1,Regular Play,Óscar Serrano Rodriguez,26137.0,Left Midfield,28,Racing Santander,1217,"['37f369a8-5077-46c2-b353-dfba0221658f', '5090389a-d696-4a66-a295-7ed87f5fefe7']",58,,,,,,,,,,,,,,,,,Racing Santander,1217,00:14:58.616,Pass,,2005/2006
,,,,,,,,,,,,,,,,4.330965,,,,,,,,,,,,,,,d7a48702-2a45-45a3-a7e4-c264bb7ae243,690,,"[48.7, 8.0]",68354,15,,True,,,1.8701913,,Right Foot,,,,"[36.6, 47.2]",,Ground Pass,,41.024994,,,,Juliano Haus Belletti,25863.0,,,,,Free Kick,1,From Free Kick,José Edmílson Gomes de Moraes,25910.0,Center Defensive Midfield,30,Barcelona,217,['f7aa3829-5062-43dc-b673-58287ae0394c'],59,,,,,,,,,,,,,,,,,Barcelona,217,00:15:59.541,Pass,,2005/2006
,,,,,,,,,,,,,,,,0.97533,,,,,,,,,,,,,,,a7e3407b-7e34-4b1c-9f7c-d404838220e0,692,,"[45.3, 58.8]",68354,16,,,,,0.61581,,Left Foot,,,,"[62.4, 70.9]",,Ground Pass,,20.94803,,,,Lionel Andrés Messi Cuccittini,5503.0,,,,,,1,From Free Kick,Juliano Haus Belletti,25863.0,Right Back,30,Barcelona,217,['52738593-e35e-4576-8f7d-a622b434d9fe'],7,,,,,,,,,,,,,,,,,Barcelona,217,00:16:07.234,Pass,,2005/2006
,,,,,,,,,,,,,,,,2.009847,,,,,,,,,,,,,,,6f6c58da-9b36-4663-91d6-31774898aec9,695,,"[61.8, 73.5]",68354,16,,,,,-2.3165042,,Left Foot,,,,"[48.5, 59.1]",,Ground Pass,,19.602295,,,,Juliano Haus Belletti,25863.0,,,,,,1,From Free Kick,Lionel Andrés Messi Cuccittini,5503.0,Right Wing,30,Barcelona,217,['15dc93a8-4e88-4c38-bb8e-f9fffb898884'],8,,,,,,,,,,,,,,,,,Barcelona,217,00:16:08.590,Pass,,2005/2006
,,,,,,,,,,,,,,,,2.471699,,,,,,,,,,,,,,,1be4b8ff-c6e8-458f-b379-82679a291fba,698,,"[48.7, 59.1]",68354,16,,,,,-1.5574192,,Right Foot,,,,"[49.1, 29.2]",,Ground Pass,,29.902676,,,,José Edmílson Gomes de Moraes,25910.0,,,,,,1,From Free Kick,Juliano Haus Belletti,25863.0,Right Back,30,Barcelona,217,['c695e355-1dff-43f3-a35c-dd98e0b645d4'],10,,,,,,,,,,,,,,,,,Barcelona,217,00:16:10.760,Pass,,2005/2006
,,,,,,,,,,,,,,,,1.051323,,,,,,,,,,,,,,,1933654c-08d9-4bf4-9e4d-1a6157ff0b96,701,,"[58.0, 19.2]",68354,16,,,,,-1.0921686,,Right Foot,,,,"[63.5, 8.6]",,Ground Pass,,11.941943,,,,Rafael Márquez Álvarez,5558.0,,,,,,1,From Free Kick,José Edmílson Gomes de Moraes,25910.0,Center Defensive Midfield,30,Barcelona,217,['53851303-fe3b-40a8-8cf8-c1cf3657292c'],16,,,,,,,,,,,,,,,,,Barcelona,217,00:16:16.031,Pass,,2005/2006
,,,,,,,,,,,,,,,,3.989833,,,,,,,,,,,,,,,a3192748-2cba-404b-b26c-14b97017e25b,704,,"[64.3, 9.4]",68354,16,,,,,0.23463242,,Right Foot,,,,"[109.9, 20.3]",,High Pass,,46.884647,,,,Sylvio Mendes Campos Junior,25854.0,,,,,,1,From Free Kick,Rafael Márquez Álvarez,5558.0,Left Center Back,30,Barcelona,217,['12c133ca-aa51-4c8f-a4e2-bcee9b201708'],17,,,,,,,,,,,,,,,,,Barcelona,217,00:16:17.242,Pass,,2005/2006
,,,,,,,,,,,,,,,,0.2094,,,,,,,,,,,,,,,9951f8a4-4b51-40ce-ad4d-e6d59f45e37f,708,,"[116.7, 16.9]",68354,16,,,,,1.3352513,,Left Foot,,,,"[117.3, 19.4]",,High Pass,,2.570992,,Incomplete,,Samuel Eto''o Fils,19298.0,,,,,,1,From Free Kick,Sylvio Mendes Campos Junior,25854.0,Left Back,30,Barcelona,217,"['377806a1-c1b3-4fc5-8be4-4fe5941dee5c', '8c64b632-4249-4e1f-bedd-431b618452c8', 'a840d8a3-a2c9-4015-b8f9-696e02252fd6']",22,,,,,,,,,,,,,,,,,Barcelona,217,00:16:22.424,Pass,True,2005/2006
,,,,,,,,,,,,,,,,1.2309,,,,,,,,,,,,,,,f99a7a81-bcfa-4136-9e19-e9d455e79b8a,711,,"[120.0, 1.0]",68354,16,,,,,1.7468681,33498c58-18f2-47a1-8c1e-a049c7733eaa,Right Foot,,,,"[114.2, 33.6]",,High Pass,True,33.11193,,,,Rafael Márquez Álvarez,5558.0,True,,Inswinging,,Corner,1,From Corner,Xavier Hernández Creus,20131.0,Right Center Midfield,31,Barcelona,217,['3484193d-2e20-4297-b440-978b88a7eca7'],50,,,,,,,,,,,,,,,,,Barcelona,217,00:16:50.116,Pass,,2005/2006
,,,,,,,,,,,,,,,,2.032062,,,,,,,,,,,,,,,cb3fcb52-f138-4634-961e-795bc103771b,719,,"[53.5, 11.8]",68354,16,,,,,-0.40353495,,Head,,,,"[71.3, 4.2]",,Low Pass,,19.354586,,,,Anderson Luís de Souza,19757.0,,,,,Recovery,1,From Corner,Carles Puyol i Saforcada,20125.0,Right Center Back,31,Barcelona,217,"['212b650a-0039-41a3-ad36-c817cedb5661', 'c1b4d29a-9667-4ff3-acde-7a9c06a19e56']",57,,,,,,,,,,,,,,,,,Barcelona,217,00:16:57.325,Pass,True,2005/2006
,,,,,,,,,,,,,,,,0.939174,,,,,,,,,,,,,,,c87438af-2afc-40c5-81ae-60b2dbc6fb23,722,,"[70.1, 5.6]",68354,17,,,,,0.037020117,,Right Foot,,,,"[83.6, 6.1]",,Ground Pass,,13.509256,,,,Xavier Hernández Creus,20131.0,,,,,,1,From Corner,Anderson Luís de Souza,19757.0,Left Center Midfield,31,Barcelona,217,['e9010f19-2a1c-4a43-a72c-316d8753df19'],0,,,,,,,,,,,,,,,,,Barcelona,217,00:17:00.305,Pass,,2005/2006
,,,,,,,,,,,,,,,,1.104605,,,,,,,,,,,,,,,c9dafabb-7673-4f35-8568-86a359679b6b,725,,"[81.7, 8.8]",68354,17,,,,,3.1415927,,Right Foot,,,,"[70.1, 8.8]",,Ground Pass,,11.6,,,,Anderson Luís de Souza,19757.0,,,,,,1,From Corner,Xavier Hernández Creus,20131.0,Right Center Midfield,31,Barcelona,217,['28caf2ae-ffb1-488f-844f-aa52006bf08d'],3,,,,,,,,,,,,,,,,,Barcelona,217,00:17:03.405,Pass,,2005/2006
,,,,,,,,,,,,,,,,2.592899,,,,,,,,,,,,,,,6170b2bb-2b52-4fc7-9080-2ae018c88148,728,,"[70.5, 9.2]",68354,17,,,,,1.0383472,,Right Foot,,,,"[98.9, 57.4]",,High Pass,,55.944614,,Incomplete,,Samuel Eto''o Fils,19298.0,,True,,,,1,From Corner,Anderson Luís de Souza,19757.0,Left Center Midfield,31,Barcelona,217,"['1ec786f8-20fc-42fe-ab84-2aba91e551a7', '51a49068-e313-499b-a5c3-31557ce7e260']",6,,,,,,,,,,,,,,,,,Barcelona,217,00:17:06.546,Pass,,2005/2006
,,,,,,,,,,,,,,,,2.628955,,,,,,,,,,,,,,,51a49068-e313-499b-a5c3-31557ce7e260,730,,"[22.1, 23.6]",68354,17,,,,,-0.66624695,,Head,,,,"[38.0, 11.1]",,Low Pass,,20.225231,,,,Óscar Serrano Rodriguez,26137.0,,,,,Recovery,1,Regular Play,Ayoze Díaz Díaz,26147.0,Left Back,32,Racing Santander,1217,"['6170b2bb-2b52-4fc7-9080-2ae018c88148', 'ef50a086-49d3-4194-9139-48d026b383d0']",9,,,,,,,,,,,,,,,,,Racing Santander,1217,00:17:09.138,Pass,,2005/2006
,,,,,,,,,,,,,,,,0.3123,,,,,,,,,,,,,,,9ea84aa2-55bc-45d5-9fb9-abb8652f98ff,738,,"[75.9, 23.2]",68354,17,,,,,0.32942304,,Left Foot,,,,"[87.6, 27.2]",,Ground Pass,,12.364869,,Incomplete,,Juan José Expósito Ruíz,26066.0,,,,,,1,Regular Play,Óscar Serrano Rodriguez,26137.0,Left Midfield,32,Racing Santander,1217,"['1aaae355-b749-464c-a404-fc871f263f16', 'd42b50cc-3017-4a94-b51a-d23cf0db9799']",16,,,,,,,,,,,,,,,,,Racing Santander,1217,00:17:16.986,Pass,,2005/2006
,,,,,,,,,,,,,,,,1.336129,,,,,,,,,,,,,,,df1e21f7-5474-44f8-bb5f-5f39a85b1143,744,,"[58.1, 61.4]",68354,17,,,,,0.8299546,,Head,,,,"[65.6, 69.6]",,Low Pass,,11.112605,,,,Felipe Melo de Carvalho,25430.0,,,,,Recovery,1,Regular Play,Pablo Pinillos Caro,25889.0,Right Back,32,Racing Santander,1217,"['40f78ece-bf95-4d3d-a3c2-dc938b56a882', 'd439263f-8e31-4202-94b3-19ba8ef5c48d']",22,,,,,,,,,,,,,,,,,Racing Santander,1217,00:17:22.822,Pass,True,2005/2006
,,,,,,,,,,,,,,,,1.122155,,,,,,,,,,,,,,,ca8aada8-12bc-43e2-bcb2-252135bd7ba1,749,,"[53.9, 73.0]",68354,17,,,,,-2.8023,,Right Foot,,,,"[43.7, 69.4]",,Ground Pass,,10.816654,,,,Pablo Pinillos Caro,25889.0,,,,,,1,Regular Play,Felipe Melo de Carvalho,25430.0,Left Center Midfield,32,Racing Santander,1217,['29fe8f95-aea3-46b1-a696-6f7788f6c694'],30,,,,,,,,,,,,,,,,,Racing Santander,1217,00:17:30.461,Pass,,2005/2006
,,,,,,,,,,,,,,,,1.184532,,,,,,,,,,,,,,,23bb8887-f7ee-4b11-9191-536c761b4233,751,,"[43.9, 69.0]",68354,17,,,,,-0.33845544,,Right Foot,,,,"[56.4, 64.6]",,Ground Pass,,13.251792,,,,Antonio Tomás González,26064.0,,,,,,1,Regular Play,Pablo Pinillos Caro,25889.0,Right Back,32,Racing Santander,1217,['8a2ca2c4-79c0-40c3-88fc-910838f8f9b2'],31,,,,,,,,,,,,,,,,,Racing Santander,1217,00:17:31.584,Pass,,2005/2006
,,,,,,,,,,,,,,,,0.851225,,,,,,,,,,,,,,,178d3c3b-6acf-4dd4-96d8-433db34d5bb9,755,,"[53.0, 67.9]",68354,17,,,,,1.9247937,,Right Foot,,,,"[49.6, 77.1]",,Ground Pass,,9.80816,,,,Felipe Melo de Carvalho,25430.0,,,,,,1,Regular Play,Antonio Tomás González,26064.0,Right Midfield,32,Racing Santander,1217,['1cf00d62-2c2a-4154-86d0-e112ae50fcd3'],34,,,,,,,,,,,,,,,,,Racing Santander,1217,00:17:34.019,Pass,,2005/2006
,,,,,,,,,,,,,,,,1.02416,,,,,,,,,,,,,,,e940aa20-26ac-48ae-b33f-b438a5c2eb56,758,,"[48.2, 74.5]",68354,17,,,,,-2.6213255,,Right Foot,,,,"[38.6, 69.0]",,Ground Pass,,11.063906,,,,Pablo Pinillos Caro,25889.0,,,,,,1,Regular Play,Felipe Melo de Carvalho,25430.0,Left Center Midfield,32,Racing Santander,1217,['380ee3c8-83a8-432f-9337-35bb2d1ff4eb'],35,,,,,,,,,,,,,,,,,Racing Santander,1217,00:17:35.343,Pass,,2005/2006
,,,,,,,,,,,,,,,,1.690016,,,,,,,,,,,,,,,776bfa4f-9060-42cf-ac37-ea8b2eaeea47,761,,"[39.3, 73.9]",68354,17,,,,,0.06310292,,Right Foot,,,,"[75.7, 76.2]",,High Pass,,36.47259,,,,Antonio Tomás González,26064.0,,,,,,1,Regular Play,Pablo Pinillos Caro,25889.0,Right Back,32,Racing Santander,1217,['8888f8fd-84cb-4b81-9c85-0a7d071c70b1'],37,,,,,,,,,,,,,,,,,Racing Santander,1217,00:17:37.573,Pass,,2005/2006
,,,,,,,,,,,,,,,,1.486354,,,,,,,,,,,,,,,f17bcfad-ee92-44fa-8a1d-d4fbe5ad7e58,763,,"[75.7, 75.8]",68354,17,,,,,-2.127698,,Head,,,,"[69.1, 65.2]",,Low Pass,,12.486793,,,,Stephane Dalmat,26149.0,,,,,,1,Regular Play,Antonio Tomás González,26064.0,Right Midfield,32,Racing Santander,1217,['6cf951c9-a19c-40ed-b5e3-ce9c2afd7b2f'],39,,,,,,,,,,,,,,,,,Racing Santander,1217,00:17:39.418,Pass,,2005/2006
,,,,,,,,,,,,,,,,2.1522,,,,,,,,,,,,,,,f0d01ae3-afb3-4f98-9ea8-480275f7220a,770,,"[69.8, 66.2]",68354,17,,,,,-0.7044162,,Left Foot,,,,"[107.1, 34.5]",,High Pass,,48.95079,,Incomplete,,Juan José Expósito Ruíz,26066.0,,,,,Free Kick,1,From Free Kick,Antonio Tomás González,26064.0,Right Midfield,33,Racing Santander,1217,"['04f4f0c7-ca25-440d-bb49-7bf86cc720d7', '9c9e5045-84cb-4700-a326-0b8bea219309']",52,,,,,,,,,,,,,,,,,Racing Santander,1217,00:17:52.777,Pass,,2005/2006
,,,,,,,,,,,,,,,,0.732718,,,,,,,,,,,,,,,fe6e55f4-66e7-4da0-9caa-9d488db54e11,776,,"[29.0, 34.0]",68354,17,,,,,1.2306992,,Left Foot,,,,"[33.6, 47.0]",,Ground Pass,,13.789851,,,,Xavier Hernández Creus,20131.0,,,,,,1,Regular Play,Carles Puyol i Saforcada,20125.0,Right Center Back,34,Barcelona,217,['c8e37bfd-7e06-4464-9d81-b8a02e032ea1'],58,,,,,,,,,,,,,,,,,Barcelona,217,00:17:58.656,Pass,,2005/2006
,,,,,,,,,,,,,,,,1.684894,,,,,,,,,,,,,,,f5f67443-21c1-4f8a-9f2e-c5992ba016f3,779,,"[48.5, 55.2]",68354,18,,,,,0.9297869,,Right Foot,,,,"[62.9, 74.5]",,Ground Pass,,24.080074,,,,Samuel Eto''o Fils,19298.0,,,,,,1,Regular Play,Xavier Hernández Creus,20131.0,Right Center Midfield,34,Barcelona,217,['5a32d0ee-7b65-4f3a-986d-252ff2ceae54'],4,,,,,,,,,,,,,,,,,Barcelona,217,00:18:04.416,Pass,,2005/2006
,,,,,,,,,,,,,,,,1.366737,,,,,,,,,,,,,,,670a8d06-7067-4075-99b6-6716d423e1ad,782,,"[79.8, 73.5]",68354,18,,,,,-2.2195058,,Right Foot,,,,"[68.2, 58.2]",,Ground Pass,,19.20026,,,,Xavier Hernández Creus,20131.0,,,,,,1,Regular Play,Samuel Eto''o Fils,19298.0,Center Forward,34,Barcelona,217,['15c83f62-e8b5-4e94-868d-378b5fe85625'],11,,,,,,,,,,,,,,,,,Barcelona,217,00:18:11.748,Pass,,2005/2006
,,,,,,,,,,,,,,,,0.825356,,,,,,,,,,,,,,,bebbc17e-30da-4ea8-8b88-4f9d5b4422eb,785,,"[70.3, 58.4]",68354,18,,,,,-0.7983844,,Right Foot,,,,"[81.7, 46.7]",,Ground Pass,,16.335545,,,,Lionel Andrés Messi Cuccittini,5503.0,,,,,,1,Regular Play,Xavier Hernández Creus,20131.0,Right Center Midfield,34,Barcelona,217,['29dc2781-0b07-45f4-9adf-3dd45018e1b7'],13,,,,,,,,,,,,,,,,,Barcelona,217,00:18:13.234,Pass,,2005/2006
,,,,,,,,,,,,,,,,1.127123,,,,,,,,,,,,,,,9fdb8478-66f7-4352-9b5f-250da7b8e3cf,789,,"[82.2, 46.5]",68354,18,,,,,2.756988,,Left Foot,,,,"[65.4, 53.3]",,Ground Pass,,18.124018,,,,Xavier Hernández Creus,20131.0,,,,,,1,Regular Play,Lionel Andrés Messi Cuccittini,5503.0,Right Wing,34,Barcelona,217,"['55a4e72f-df0d-4323-ba43-64217944cb45', 'fae7c282-1a84-413b-8a69-5b91d0cb2926']",14,,,,,,,,,,,,,,,,,Barcelona,217,00:18:14.268,Pass,True,2005/2006
,,,,,,,,,,,,,,,,2.30019,,,,,,,,,,,,,,,90ae8d3a-626f-4ebd-9099-f2e1b667146a,792,,"[65.4, 53.3]",68354,18,,,,,-1.6951513,,Right Foot,,,,"[61.8, 24.5]",,Ground Pass,,29.024128,,,,Rafael Márquez Álvarez,5558.0,,,,,,1,Regular Play,Xavier Hernández Creus,20131.0,Right Center Midfield,34,Barcelona,217,['291ba122-7074-4177-9150-1d3118d37257'],16,,,,,,,,,,,,,,,,,Barcelona,217,00:18:16.419,Pass,,2005/2006
,,,,,,,,,,,,,,,,1.155255,,,,,,,,,,,,,,,a3318426-2129-46ce-8f34-c0b2709fc8e8,795,,"[69.0, 20.9]",68354,18,,,,,-0.12622882,,Right Foot,,,,"[88.7, 18.4]",,Ground Pass,,19.857996,,,,Ronaldo de Assis Moreira,25879.0,,,,,,1,Regular Play,Rafael Márquez Álvarez,5558.0,Left Center Back,34,Barcelona,217,['5d317ff0-eb44-48d8-8be8-d14969c4362a'],21,,,,,,,,,,,,,,,,,Barcelona,217,00:18:21.387,Pass,,2005/2006
,,,,,,,,,,,,,,,,1.9863,,,,,,,,,,,,,,,b9ab4f31-9a44-442d-889b-1adde265be4f,801,,"[77.1, 15.0]",68354,18,,True,,,1.0246726,,Left Foot,,,,"[97.4, 48.4]",,High Pass,,39.085163,,Incomplete,,Xavier Hernández Creus,20131.0,,,,,Free Kick,1,From Free Kick,Rafael Márquez Álvarez,5558.0,Left Center Back,35,Barcelona,217,"['6bab55aa-a0a3-44ba-a695-67565678993e', '83979fc3-88c1-4dc7-bc51-56d1db5ff859']",30,,,,,,,,,,,,,,,,,Barcelona,217,00:18:30.656,Pass,,2005/2006
,,,,,,,,,,,,,,,,1.996239,,,,,,,,,,,,,,,83979fc3-88c1-4dc7-bc51-56d1db5ff859,803,,"[23.6, 32.6]",68354,18,,,,,0.66746455,,Head,,,,"[35.4, 41.9]",,Low Pass,,15.024314,,Incomplete,,Víctor Javier Añino Bermúdez,26071.0,,,,,Recovery,1,From Free Kick,Ayoze Díaz Díaz,26147.0,Left Back,35,Barcelona,217,"['1738fff3-c512-4430-a06e-844137d2b2f8', 'b2702fb1-0fbd-47a4-9486-ae775668c988', 'b9ab4f31-9a44-442d-889b-1adde265be4f']",32,,,,,,,,,,,,,,,,,Racing Santander,1217,00:18:32.643,Pass,,2005/2006
,,,,,,,,,,,,,,,,3.74,,,,,,,,,,,,,,,0278567c-ba5b-47ac-8c57-c45663422e86,809,,"[7.0, 45.0]",68354,19,,,,,0.12099417,,Right Foot,,,,"[87.6, 54.8]",,High Pass,,81.193596,,,,Felipe Melo de Carvalho,25430.0,,,,,Goal Kick,1,From Goal Kick,Dudú Aouate,26146.0,Goalkeeper,36,Racing Santander,1217,['01fe88a3-3fc8-41d2-af9b-6b8d54b56bed'],6,,,,,,,,,,,,,,,,,Racing Santander,1217,00:19:06.451,Pass,,2005/2006
,,,,,,,,,,,,,,,,3.628755,,,,,,,,,,,,,,,30638268-6713-4a6c-a4f4-35b37c0ee537,812,,"[87.2, 54.2]",68354,19,,,,True,0.15737052,,,,,,"[120.6, 59.5]",,Low Pass,,33.817894,,Out,,Juan José Expósito Ruíz,26066.0,,,,,,1,From Goal Kick,Felipe Melo de Carvalho,25430.0,Left Center Midfield,36,Racing Santander,1217,"['1f739fb6-e78c-4978-9ea5-a511615d924f', 'c1204cc3-293b-41f6-a4c6-bc3ae7844ffd']",10,,,,,,,,,,,,,,,,,Racing Santander,1217,00:19:10.231,Pass,True,2005/2006
