ball_receipt_outcome,ball_recovery_offensive,ball_recovery_recovery_failure,block_offensive,carry_end_location,clearance_aerial_won,clearance_body_part,clearance_head,clearance_left_foot,clearance_other,clearance_right_foot,counterpress,dribble_nutmeg,dribble_outcome,dribble_overrun,duel_outcome,duel_type,duration,foul_committed_advantage,foul_committed_card,foul_committed_offensive,foul_committed_type,foul_won_advantage,foul_won_defensive,goalkeeper_body_part,goalkeeper_end_location,goalkeeper_outcome,goalkeeper_position,goalkeeper_technique,goalkeeper_type,id,index,interception_outcome,location,match_id,minute,miscontrol_aerial_won,off_camera,out,pass_aerial_won,pass_angle,pass_assisted_shot_id,pass_body_part,pass_cross,pass_cut_back,pass_deflected,pass_end_location,pass_height,pass_inswinging,pass_length,pass_no_touch,pass_outcome,pass_outswinging,pass_recipient,pass_recipient_id,pass_shot_assist,pass_switch,pass_technique,pass_through_ball,pass_type,period,play_pattern,player,player_id,position,possession,possession_team,possession_team_id,related_events,second,shot_aerial_won,shot_body_part,shot_end_location,shot_first_time,shot_freeze_frame,shot_key_pass_id,shot_one_on_one,shot_outcome,shot_statsbomb_xg,shot_technique,shot_type,substitution_outcome,substitution_outcome_id,substitution_replacement,substitution_replacement_id,tactics,team,team_id,timestamp,type,under_pressure,season_name
,,,,,,,,,,,,,,,,,1.2469,,,,,,,,,,,,,a329ef0e-ad9f-49b8-909f-27b3c446aaf9,3421,,"[74.4, 41.7]",69300,78,,,,,0.66064745,,Left Foot,,,,"[91.9, 55.3]",Ground Pass,,22.163258,,,,Daniel Alves da Silva,4324.0,,,,,,2,Regular Play,Lionel Andrés Messi Cuccittini,5503.0,Right Wing,147,Barcelona,217,['a3fff396-8381-46a3-b6ce-48ed69a9d542'],34,,,,,,,,,,,,,,,,,Barcelona,217,00:33:34.991,Pass,,2010/2011
,,,,,,,,,,,,,,,,,2.0077,,,,,,,,,,,,,9a7427c4-9923-4a6a-b71c-b9e75bcb2d8b,3424,,"[91.9, 55.3]",69300,78,,,,,1.991613,,Right Foot,,,,"[85.5, 69.6]",Ground Pass,,15.666844,,,,Xavier Hernández Creus,20131.0,,,,,,2,Regular Play,Daniel Alves da Silva,4324.0,Right Back,147,Barcelona,217,['00e5197c-3302-4a43-8578-306aac68fa88'],36,,,,,,,,,,,,,,,,,Barcelona,217,00:33:36.318,Pass,,2010/2011
,,,,,,,,,,,,,,,,,1.4107,,,,,,,,,,,,,15406801-b53e-432e-a662-426a5a966565,3427,,"[86.7, 70.2]",69300,78,,,,,-0.6572696,,Right Foot,,,,"[105.1, 56.0]",High Pass,,23.242203,,,,Lionel Andrés Messi Cuccittini,5503.0,,,,,,2,Regular Play,Xavier Hernández Creus,20131.0,Left Center Midfield,147,Barcelona,217,['7e978d74-3b31-4aa9-86dd-e83bddf0da01'],40,,,,,,,,,,,,,,,,,Barcelona,217,00:33:40.046,Pass,,2010/2011
,,,,,,,,,,,,,,,,,0.5938,,,,,,,,,,,,,de52ff90-1ccb-4f9d-9fe2-937d52ff8c42,3430,,"[104.7, 55.4]",69300,78,,,,,-2.7732437,,Left Foot,,,,"[99.0, 53.2]",Low Pass,,6.109828,,Incomplete,,,,,,,,,2,Regular Play,Lionel Andrés Messi Cuccittini,5503.0,Right Wing,147,Barcelona,217,['e0e06354-ccb1-4a46-b106-c6810b164557'],41,,,,,,,,,,,,,,,,,Barcelona,217,00:33:41.497,Pass,,2010/2011
,,,,,,,,,,,,,,,,,0.3852,,,,,,,,,,,,,8143a140-2eb2-4129-a13f-db4cffb672da,3434,,"[99.3, 57.9]",69300,78,,,,,0.050803702,,Right Foot,,,,"[105.2, 58.2]",Ground Pass,,5.9076223,,Incomplete,,Lionel Andrés Messi Cuccittini,5503.0,,,,,Recovery,2,Regular Play,Daniel Alves da Silva,4324.0,Right Back,147,Barcelona,217,"['24057f05-d5b1-431c-b08e-75d627171342', '7fbc39eb-c165-4920-b4cc-9f0a31eb331b', 'b89946fe-dc15-4a95-b7bf-6dd893fbdbbb']",43,,,,,,,,,,,,,,,,,Barcelona,217,00:33:43.282,Pass,True,2010/2011
,,,,,,,,,,,,,,,,,2.570333,,,,,,,,,,,,,d6e03c86-a017-404b-adee-4ce70ac6514e,3439,,"[12.3, 16.2]",69300,78,,,,,-0.58651227,,Right Foot,,,,"[27.8, 5.9]",High Pass,,18.610212,,,,Guirane N''Daw,26760.0,,,,,,2,Regular Play,Jirí Jarošík,26655.0,Center Back,147,Barcelona,217,"['879ed264-4860-4635-ad9d-da0b9e2cbe3c', '8f18ef9f-8c10-43a3-a525-f1f11c6e558a']",45,,,,,,,,,,,,,,,,,Real Zaragoza,395,00:33:45.362,Pass,True,2010/2011
,,,,,,,,,,,,,,,,,3.0627,,,,,,,,,,,,,a3c2d7e3-352a-4af7-b099-c8ce9289df9b,3443,,"[32.9, 3.6]",69300,78,,,,,0.1323159,,Left Foot,,,,"[60.7, 7.3]",High Pass,,28.045143,,Incomplete,,Ikechukwu Uche,23930.0,,,,,,2,Regular Play,Guirane N''Daw,26760.0,Left Center Midfield,147,Barcelona,217,"['7bc3a33b-8605-4592-8c59-d6f1b288cc2b', 'ab28ccc0-42c1-494b-9185-9b2fa5a81b51', 'dc3ccc7f-9c7f-4038-91c1-77433d4adb00']",48,,,,,,,,,,,,,,,,,Real Zaragoza,395,00:33:48.052,Pass,True,2010/2011
,,,,,,,,,,,,,,,,,1.1029,,,,,,,,,,,,,dc3ccc7f-9c7f-4038-91c1-77433d4adb00,3446,,"[59.4, 72.8]",69300,78,,,,True,-0.31263226,,,,,,"[69.3, 69.6]",Low Pass,,10.404326,,,,Javier Alejandro Mascherano,5506.0,,,,,Recovery,2,Regular Play,Gerard Piqué Bernabéu,5213.0,Right Center Back,147,Barcelona,217,"['a3c2d7e3-352a-4af7-b099-c8ce9289df9b', 'ac0206fb-239a-4afd-92f7-e745836bca85', 'c3229cb0-df42-405e-813f-e121976301fd']",51,,,,,,,,,,,,,,,,,Barcelona,217,00:33:51.115,Pass,True,2010/2011
,,,,,,,,,,,,,,,,,0.0362,,,,,,,,,,,,,c7bc440c-190a-4223-87b4-f1c62cfc8d36,3450,,"[67.4, 67.6]",69300,78,,,,,-1.259798,,Right Foot,,,,"[68.3, 64.8]",Low Pass,,2.9410882,,Incomplete,,Xavier Hernández Creus,20131.0,,,,,,2,Regular Play,Javier Alejandro Mascherano,5506.0,Center Defensive Midfield,147,Barcelona,217,"['78f358b9-9f1e-4c73-bf9a-2e9e3c9089b3', '98e67dd5-649d-421e-87d6-424713ce82b1']",53,,,,,,,,,,,,,,,,,Barcelona,217,00:33:53.056,Pass,,2010/2011
,,,,,,,,,,,,,,,,,1.3491,,,,,,,,,,,,,0c4b5647-c3c9-4f6b-8213-cdb51e83b5d2,3453,,"[62.8, 80.0]",69300,79,,,,,-1.5623219,,,,,,"[62.9, 68.2]",Low Pass,,11.800424,,,,Xavier Hernández Creus,20131.0,,,,,Throw-in,2,From Throw In,Daniel Alves da Silva,4324.0,Right Back,148,Barcelona,217,['dee2575b-92e4-4162-9ef1-f903250004b6'],2,,,,,,,,,,,,,,,,,Barcelona,217,00:34:02.045,Pass,,2010/2011
,,,,,,,,,,,,,,,,,0.8018,,,,,,,,,,,,,65ddc02c-75b5-485e-8752-05b692926271,3456,,"[63.3, 66.4]",69300,79,,,,,1.658483,,Right Foot,,,,"[62.5, 75.5]",Ground Pass,,9.1350975,,,,Daniel Alves da Silva,4324.0,,,,,,2,From Throw In,Xavier Hernández Creus,20131.0,Left Center Midfield,148,Barcelona,217,['6d09b823-13a3-4a36-b639-3bb855e7db2d'],3,,,,,,,,,,,,,,,,,Barcelona,217,00:34:03.434,Pass,,2010/2011
,,,,,,,,,,,,,,,,,1.6208,,,,,,,,,,,,,676f70a8-1148-4cd3-a4ab-0eff75752be7,3459,,"[63.9, 75.5]",69300,79,,,,,-0.13800602,,Right Foot,,,,"[81.9, 73.0]",Low Pass,,18.172781,,,,Lionel Andrés Messi Cuccittini,5503.0,,,,,,2,From Throw In,Daniel Alves da Silva,4324.0,Right Back,148,Barcelona,217,['09756374-6362-4ff7-a1af-b8a8d8245994'],5,,,,,,,,,,,,,,,,,Barcelona,217,00:34:05.512,Pass,,2010/2011
,,,,,,,,,,,,,,,,,1.196799,,,,,,,,,,,,,2eceb8a3-c53b-4d3c-a116-a8506a162456,3466,,"[68.0, 75.3]",69300,79,,,,,-1.6491694,,Left Foot,,,,"[66.5, 56.2]",Ground Pass,,19.15881,,,,Xavier Hernández Creus,20131.0,,,,,,2,From Throw In,Lionel Andrés Messi Cuccittini,5503.0,Right Wing,148,Barcelona,217,['34751728-76bd-4d39-bc65-1ab4af61522b'],10,,,,,,,,,,,,,,,,,Barcelona,217,00:34:10.286,Pass,,2010/2011
,,,,,,,,,,,,,,,,,1.266,,,,,,,,,,,,,9a04caa6-a505-425d-8666-50e684f84cfe,3469,,"[79.3, 47.7]",69300,79,,,,,-0.7975188,,Right Foot,,,,"[95.6, 31.0]",Ground Pass,,23.336239,,Incomplete,,Pedro Eliezer Rodríguez Ledesma,3958.0,,,,,,2,From Throw In,Xavier Hernández Creus,20131.0,Left Center Midfield,148,Barcelona,217,"['0001358f-9a95-43f7-9bf7-4e95e06c1ff7', 'e74fb25b-474a-4cb5-9ca1-b00f4c1015c1']",14,,,,,,,,,,,,,,,,,Barcelona,217,00:34:14.595,Pass,,2010/2011
,,,,,,,,,,,,,,,,,0.913158,,,,,,,,,,,,,fcb0f320-258b-4635-89f3-ac59f13ee1a5,3472,,"[41.9, 34.3]",69300,79,,,,,1.8379389,,Left Foot,,,,"[39.3, 43.8]",Low Pass,,9.849365,,,,José Edmílson Gomes de Moraes,25910.0,,,,,Recovery,2,Regular Play,Jorge López Montaña,26025.0,Center Attacking Midfield,149,Real Zaragoza,395,['bfbcf93c-0d3a-47dc-9c75-81a231aa037e'],16,,,,,,,,,,,,,,,,,Real Zaragoza,395,00:34:16.746,Pass,,2010/2011
,,,,,,,,,,,,,,,,,1.0906,,,,,,,,,,,,,22b868b6-f9f8-49a6-947f-e62cb0950da3,3476,,"[38.2, 47.7]",69300,79,,,,,2.0679042,,Right Foot,,,,"[33.1, 57.1]",Ground Pass,,10.694391,,,,Carlos Andrés Diogo Enseñat,26022.0,,,,,,2,Regular Play,José Edmílson Gomes de Moraes,25910.0,Right Center Midfield,149,Real Zaragoza,395,"['5eba38f6-cae7-4142-aab0-1d0f8bf128f3', 'bea18e8d-3aff-4724-a6e5-d4768e6b6491']",18,,,,,,,,,,,,,,,,,Real Zaragoza,395,00:34:18.301,Pass,True,2010/2011
,,,,,,,,,,,,,,,,,3.3107,,,,,,,,,,,,,e99023fd-7085-4bfa-a90f-3f8e5bf116a7,3485,,"[57.5, 14.4]",69300,79,,,,,1.4339217,,Left Foot,,,,"[64.8, 67.4]",Low Pass,,53.500374,,,,Lionel Andrés Messi Cuccittini,5503.0,,True,,,Free Kick,2,From Free Kick,Eric-Sylvain Bilal Abidal,20177.0,Left Back,151,Barcelona,217,['ff14615e-561f-42f0-a1e8-66ddf6351b30'],46,,,,,,,,,,,,,,,,,Barcelona,217,00:34:46.856,Pass,,2010/2011
,,,,,,,,,,,,,,,,,1.4499,,,,,,,,,,,,,447e101f-ee32-4d55-9541-da7ac8d1cf63,3488,,"[67.4, 63.9]",69300,79,,,,,0.503779,,Left Foot,,,,"[87.9, 75.2]",Ground Pass,,23.40812,,,,Daniel Alves da Silva,4324.0,,,,,,2,From Free Kick,Lionel Andrés Messi Cuccittini,5503.0,Right Wing,151,Barcelona,217,['a4db319c-2458-4769-a69c-9420f9d247f1'],50,,,,,,,,,,,,,,,,,Barcelona,217,00:34:50.184,Pass,,2010/2011
,,,,,,,,,,,,,,,,,2.0137,,,,,,,,,,,,,a1ce2057-c165-415c-8ef1-9e9c0a5c09df,3491,,"[88.7, 70.8]",69300,79,,,,,-0.04576954,,Right Foot,,,,"[101.8, 70.2]",Ground Pass,,13.113733,,,,David Villa Sánchez,12737.0,,,,,,2,From Free Kick,Daniel Alves da Silva,4324.0,Right Back,151,Barcelona,217,['c2c91c20-b94a-40a4-ba26-6b6863cfa44f'],54,,,,,,,,,,,,,,,,,Barcelona,217,00:34:54.240,Pass,,2010/2011
,,,,,,,,,,,,,,,,,1.5757,,,,,,,,,,,,,98386ab6-afbd-4655-af55-3d32dbb81b91,3495,,"[100.6, 69.1]",69300,79,,,,,-1.9703119,,Right Foot,,,,"[94.9, 55.6]",Ground Pass,,14.65401,,,,Daniel Alves da Silva,4324.0,,,,,,2,From Free Kick,David Villa Sánchez,12737.0,Center Forward,151,Barcelona,217,['f935aa6c-08a8-4c9b-a100-abf3f4b46416'],57,,,,,,,,,,,,,,,,,Barcelona,217,00:34:57.993,Pass,,2010/2011
,,,,,,,,,,,,,,,,,0.8671,,,,,,,,,,,,,8c0e74cc-aa68-4f1a-acb2-a93247837490,3504,,"[14.9, 29.8]",69300,80,,,,,-1.4885083,,Right Foot,,,,"[15.7, 20.1]",Ground Pass,,9.732934,,,,Jirí Jarošík,26655.0,,,,,Recovery,2,Regular Play,Maurizio Lanzaro,26715.0,Right Center Back,152,Real Zaragoza,395,['9d81cd30-a072-4d83-9046-d508654508cb'],1,,,,,,,,,,,,,,,,,Real Zaragoza,395,00:35:01.681,Pass,,2010/2011
,,,,,,,,,,,,,,,,,0.852417,,,,,,,,,,,,,2a0b23eb-b7d5-435e-9002-f0cad55adbeb,3507,,"[12.9, 21.0]",69300,80,,,,,-0.12750956,,Left Foot,,,,"[28.5, 19.0]",Ground Pass,,15.727683,,,,Guirane N''Daw,26760.0,,,,,,2,Regular Play,Jirí Jarošík,26655.0,Center Back,152,Real Zaragoza,395,['66e7210d-9515-4011-b2a2-4655b198de67'],3,,,,,,,,,,,,,,,,,Real Zaragoza,395,00:35:03.731,Pass,,2010/2011
,,,,,,,,,,,,,,,,,1.2935,,,,,,,,,,,,,c96a03d2-3a3c-4e02-aad2-9bd0e08ce968,3516,,"[65.1, 63.0]",69300,80,,,,,3.0367157,,Right Foot,,,,"[53.7, 64.2]",Ground Pass,,11.462984,,,,Gerard Piqué Bernabéu,5213.0,,,,,,2,Regular Play,Xavier Hernández Creus,20131.0,Left Center Midfield,153,Barcelona,217,['59d61c64-772f-40b7-b5c9-665d5239b21f'],9,,,,,,,,,,,,,,,,,Barcelona,217,00:35:09.215,Pass,,2010/2011
,,,,,,,,,,,,,,,,,1.3797,,,,,,,,,,,,,07168499-05fe-40a4-83de-b2e3d65405c3,3519,,"[57.4, 57.1]",69300,80,,,,,-1.6902252,,Right Foot,,,,"[55.9, 44.6]",Ground Pass,,12.589679,,,,Gabriel Alejandro Milito,25919.0,,,,,,2,Regular Play,Gerard Piqué Bernabéu,5213.0,Right Center Back,153,Barcelona,217,['01c8a9a3-ad6b-4f8b-aa82-d445e957484b'],11,,,,,,,,,,,,,,,,,Barcelona,217,00:35:11.853,Pass,,2010/2011
,,,,,,,,,,,,,,,,,1.635856,,,,,,,,,,,,,96689d09-b756-4323-96e7-3f078ed71c60,3522,,"[65.4, 39.8]",69300,80,,,,,-1.9128249,,Left Foot,,,,"[58.6, 20.7]",Ground Pass,,20.274368,,,,Eric-Sylvain Bilal Abidal,20177.0,,,,,,2,Regular Play,Gabriel Alejandro Milito,25919.0,Left Center Back,153,Barcelona,217,['bc9ff33e-4ae8-495c-9f8a-16345dc0ad6f'],16,,,,,,,,,,,,,,,,,Barcelona,217,00:35:16.616,Pass,,2010/2011
,,,,,,,,,,,,,,,,,0.6764,,,,,,,,,,,,,6fca81b1-a99f-4625-8be0-9ea7964d83a6,3532,,"[86.7, 35.2]",69300,80,,,,,2.158799,,Left Foot,,,,"[82.7, 41.2]",Ground Pass,,7.2111025,,,,David Villa Sánchez,12737.0,,,,,,2,Regular Play,Eric-Sylvain Bilal Abidal,20177.0,Left Back,153,Barcelona,217,['4ec3e981-996d-4748-a1cd-521ba511a741'],24,,,,,,,,,,,,,,,,,Barcelona,217,00:35:24.427,Pass,,2010/2011
,,,,,,,,,,,,,,,,,0.837601,,,,,,,,,,,,,b2d69e83-64ee-4cae-bf0b-608bfc8edde4,3536,,"[85.3, 40.1]",69300,80,,,,,0.3657473,,Right Foot,,,,"[94.7, 43.7]",Ground Pass,,10.0657835,,,,Eric-Sylvain Bilal Abidal,20177.0,,,,,,2,Regular Play,David Villa Sánchez,12737.0,Center Forward,153,Barcelona,217,['0f2c449c-feb9-4208-90b7-b3a960c0083e'],25,,,,,,,,,,,,,,,,,Barcelona,217,00:35:25.261,Pass,,2010/2011
,,,,,,,,,,,,,,,,,1.7854,,,,,,,,,,,,,c5b288e5-0d40-4574-9ed0-f60d1c6ecab9,3543,,"[94.3, 42.9]",69300,80,,,,,2.6299338,,Right Foot,,,,"[81.3, 50.2]",Low Pass,,14.909393,,,,Xavier Hernández Creus,20131.0,,,,,,2,Regular Play,Eric-Sylvain Bilal Abidal,20177.0,Left Back,153,Barcelona,217,['257c92b1-206a-4fd6-9000-51adaa22dd7e'],26,,,,,,,,,,,,,,,,,Barcelona,217,00:35:26.507,Pass,,2010/2011
,,,,,,,,,,,,,,,,,1.527074,,,,,,,,,,,,,b7b89a1c-af23-4def-8611-5a349a3773da,3546,,"[84.8, 52.2]",69300,80,,,,,0.8618041,,Right Foot,,,,"[104.1, 74.7]",Ground Pass,,29.643549,,,,Daniel Alves da Silva,4324.0,,,,,,2,Regular Play,Xavier Hernández Creus,20131.0,Left Center Midfield,153,Barcelona,217,['2889f60e-1b6b-47ef-9508-bda89f4444d6'],30,,,,,,,,,,,,,,,,,Barcelona,217,00:35:30.007,Pass,,2010/2011
,,,,,,,,,,,,,,,,,0.601997,,,,,,,,,,,,,6bc2ef5e-7859-4af9-a3ed-e19cabdb0e67,3549,,"[104.4, 72.2]",69300,80,,,,,-1.5707964,,Right Foot,,,,"[104.4, 56.0]",Ground Pass,,16.2,,Incomplete,,Lionel Andrés Messi Cuccittini,5503.0,,,,,,2,Regular Play,Daniel Alves da Silva,4324.0,Right Back,153,Barcelona,217,"['70206210-c412-46bc-ab56-1e61fd39c5ae', '809b34fe-370b-475f-9eff-54cb7480afe1']",33,,,,,,,,,,,,,,,,,Barcelona,217,00:35:33.496,Pass,,2010/2011
,,,,,,,,,,,,,,,,,1.084001,,,,,,,,,,,,,6a2b4c5e-4749-4532-b5b2-fb08c659307c,3554,,"[99.0, 69.4]",69300,80,,,,,-2.5577223,,Right Foot,,,,"[87.8, 62.0]",Ground Pass,,13.42386,,,,Xavier Hernández Creus,20131.0,,,,,,2,Regular Play,Daniel Alves da Silva,4324.0,Right Back,153,Barcelona,217,['5300c920-9832-4e0a-bba6-1d1a10b16157'],37,,,,,,,,,,,,,,,,,Barcelona,217,00:35:37.165,Pass,,2010/2011
,,,,,,,,,,,,,,,,,0.980518,,,,,,,,,,,,,7773bc2d-9376-4768-a9a7-5a5fc2dd445a,3557,,"[86.7, 58.0]",69300,80,,,,,-2.2154644,,Right Foot,,,,"[76.4, 44.3]",Ground Pass,,17.14001,,,,Javier Alejandro Mascherano,5506.0,,,,,,2,Regular Play,Xavier Hernández Creus,20131.0,Left Center Midfield,153,Barcelona,217,['1fc9f092-70d9-4674-8e01-ea80abf02d13'],39,,,,,,,,,,,,,,,,,Barcelona,217,00:35:39.444,Pass,,2010/2011
,,,,,,,,,,,,,,,,,1.3643,,,,,,,,,,,,,0a6a6bb5-ae3d-4750-817e-e024ae7666f0,3560,,"[76.4, 40.4]",69300,80,,,,,-1.5039815,,Right Foot,,,,"[78.2, 13.5]",Ground Pass,,26.960155,,,,Seydou Kéita,20169.0,,,,,,2,Regular Play,Javier Alejandro Mascherano,5506.0,Center Defensive Midfield,153,Barcelona,217,['fe4fdfff-b6e5-47f1-923d-d28f0121f4b8'],41,,,,,,,,,,,,,,,,,Barcelona,217,00:35:41.241,Pass,,2010/2011
,,,,,,,,,,,,,,,,,1.1207,,,,,,,,,,,,,4342c8b2-7705-4061-b4b4-c1a21e978bc4,3563,,"[83.9, 12.8]",69300,80,,,,,-0.97361964,,Left Foot,,,,"[89.0, 5.3]",Ground Pass,,9.06973,,,,Pedro Eliezer Rodríguez Ledesma,3958.0,,,,,,2,Regular Play,Seydou Kéita,20169.0,Right Center Midfield,153,Barcelona,217,['900e4630-7711-4b96-8959-2f94f0bd5e7c'],43,,,,,,,,,,,,,,,,,Barcelona,217,00:35:43.865,Pass,,2010/2011
,,,,,,,,,,,,,,,,,1.834435,,,,,,,,,,,,,3c4e0dfc-d407-4f04-aae7-91f5e257545f,3566,,"[90.9, 7.7]",69300,80,,,,,2.2473824,,Right Foot,,,,"[75.0, 27.5]",Ground Pass,,25.393896,,,,Javier Alejandro Mascherano,5506.0,,,,,,2,Regular Play,Pedro Eliezer Rodríguez Ledesma,3958.0,Left Wing,153,Barcelona,217,['326ba41a-1dad-40a6-8a79-3eaea3f79dec'],47,,,,,,,,,,,,,,,,,Barcelona,217,00:35:47.148,Pass,,2010/2011
,,,,,,,,,,,,,,,,,2.8056,,,,,,,,,,,,,81b9ef22-ee71-468d-bba6-9b08adc6e154,3569,,"[75.4, 26.3]",69300,80,,,,,1.1755697,,Right Foot,,,,"[95.8, 75.2]",High Pass,,52.98462,,,,Daniel Alves da Silva,4324.0,,True,,,,2,Regular Play,Javier Alejandro Mascherano,5506.0,Center Defensive Midfield,153,Barcelona,217,['252b3728-7a41-4265-a4ca-0dd74c33e1a6'],50,,,,,,,,,,,,,,,,,Barcelona,217,00:35:50.088,Pass,,2010/2011
,,,,,,,,,,,,,,,,,1.3928,,,,,,,,,,,,,9da76cb2-dd02-414c-ae70-c1160062e418,3572,,"[95.8, 74.2]",69300,80,,,,,-2.2675385,,Other,,,,"[87.6, 64.4]",Low Pass,,12.778107,,,,Lionel Andrés Messi Cuccittini,5503.0,,,,,,2,Regular Play,Daniel Alves da Silva,4324.0,Right Back,153,Barcelona,217,['172b5879-ccbd-4535-b07f-58c74c1406fa'],52,,,,,,,,,,,,,,,,,Barcelona,217,00:35:52.998,Pass,,2010/2011
,,,,,,,,,,,,,,,,,0.8515,,,,,,,,,,,,,b21e4753-438a-46c8-a2d2-a062b9aba500,3575,,"[87.2, 62.3]",69300,80,,,,,1.6295521,,Right Foot,,,,"[86.5, 74.2]",Ground Pass,,11.92057,,,,Daniel Alves da Silva,4324.0,,,,,,2,Regular Play,Lionel Andrés Messi Cuccittini,5503.0,Right Wing,153,Barcelona,217,['d33df544-7d7b-41b0-889f-fd091e3e6193'],54,,,,,,,,,,,,,,,,,Barcelona,217,00:35:54.567,Pass,,2010/2011
,,,,,,,,,,,,,,,,,0.758,,,,,,,,,,,,,dc027d17-c988-44a6-b7f4-f50b6b53cdb1,3578,,"[87.3, 68.5]",69300,80,,,,,-2.55359,,Right Foot,,,,"[82.5, 65.3]",Ground Pass,,5.7688823,,,,Lionel Andrés Messi Cuccittini,5503.0,,,,,,2,Regular Play,Daniel Alves da Silva,4324.0,Right Back,153,Barcelona,217,['f7e5f239-0418-471b-ab1d-d21520c193a3'],56,,,,,,,,,,,,,,,,,Barcelona,217,00:35:56.234,Pass,,2010/2011
,,,,,,,,,,,,,,,,,1.4794,,,,,,,,,,,,,36ef33b7-36c5-4d1f-82d4-9d06f7f542d0,3581,,"[88.4, 60.5]",69300,80,,,,,-1.9779489,,Left Foot,,,,"[81.5, 44.5]",Low Pass,,17.424408,,,,Xavier Hernández Creus,20131.0,,,,,,2,Regular Play,Lionel Andrés Messi Cuccittini,5503.0,Right Wing,153,Barcelona,217,['0cb482dc-8e16-42d8-be19-b63d1d310694'],59,,,,,,,,,,,,,,,,,Barcelona,217,00:35:59.161,Pass,,2010/2011
,,,,,,,,,,,,,,,,,0.32,,,,,,,,,,,,,97aef028-6ba3-4dc3-9d33-00d8e915f816,3585,,"[81.0, 43.4]",69300,81,,,,,2.709185,,Right Foot,,,,"[78.4, 44.6]",Low Pass,,2.8635643,,Unknown,,Javier Alejandro Mascherano,5506.0,,,,,,2,Regular Play,Xavier Hernández Creus,20131.0,Left Center Midfield,153,Barcelona,217,['2dc1ac51-25de-4c5c-9585-f377a3483b88'],4,,,,,,,,,,,,,,,,,Barcelona,217,00:36:04.315,Pass,,2010/2011
,,,,,,,,,,,,,,,,,5.6057,,,,,,,,,,,,,733d1770-b507-4b98-90b2-b7a8db9f7f14,3588,,"[79.9, 43.1]",69300,81,,True,,,-1.9384228,,Right Foot,,,,"[68.5, 13.5]",Ground Pass,,31.719395,,,,Eric-Sylvain Bilal Abidal,20177.0,,,,,Free Kick,2,From Free Kick,Xavier Hernández Creus,20131.0,Left Center Midfield,154,Barcelona,217,['7f58f0aa-cb62-4d46-8e81-6bad27d6a473'],21,,,,,,,,,,,,,,,,,Barcelona,217,00:36:21.613,Pass,,2010/2011
,,,,,,,,,,,,,,,,,1.855523,,,,,,,,,,,,,0024c259-6383-4db1-a819-eee35ac10c0a,3590,,"[71.1, 13.9]",69300,81,,,,,1.5707964,,Left Foot,,,,"[71.1, 29.2]",Ground Pass,,15.3,,,,Javier Alejandro Mascherano,5506.0,,,,,,2,From Free Kick,Eric-Sylvain Bilal Abidal,20177.0,Left Back,154,Barcelona,217,['2f2b8bbc-81b3-4578-9503-0439aabb4803'],27,,,,,,,,,,,,,,,,,Barcelona,217,00:36:27.420,Pass,,2010/2011
,,,,,,,,,,,,,,,,,1.0372,,,,,,,,,,,,,56736b33-9ff3-475b-abb8-945891be5461,3593,,"[71.1, 29.2]",69300,81,,,,,-1.5342273,,Right Foot,,,,"[71.7, 12.8]",Ground Pass,,16.410973,,,,Eric-Sylvain Bilal Abidal,20177.0,,,,,,2,From Free Kick,Javier Alejandro Mascherano,5506.0,Center Defensive Midfield,154,Barcelona,217,['0fc9901c-c1de-41ee-964e-45bcddf7b0df'],29,,,,,,,,,,,,,,,,,Barcelona,217,00:36:29.355,Pass,,2010/2011
,,,,,,,,,,,,,,,,,1.002897,,,,,,,,,,,,,33e83396-609b-42e9-9bff-cd0bd8a14035,3596,,"[71.1, 13.5]",69300,81,,,,,1.6191458,,Left Foot,,,,"[70.5, 25.9]",Ground Pass,,12.414508,,,,Javier Alejandro Mascherano,5506.0,,,,,,2,From Free Kick,Eric-Sylvain Bilal Abidal,20177.0,Left Back,154,Barcelona,217,['d56688f0-1f67-49b0-b570-46635b8168b4'],31,,,,,,,,,,,,,,,,,Barcelona,217,00:36:31.140,Pass,,2010/2011
,,,,,,,,,,,,,,,,,1.582054,,,,,,,,,,,,,3f01a080-60c4-45dc-9308-785d810ff7b8,3599,,"[71.3, 25.8]",69300,81,,,,,1.2463932,,Right Foot,,,,"[82.7, 59.7]",Ground Pass,,35.765488,,,,Xavier Hernández Creus,20131.0,,,,,,2,From Free Kick,Javier Alejandro Mascherano,5506.0,Center Defensive Midfield,154,Barcelona,217,['f5188764-afbd-4828-a085-52e6d731875f'],33,,,,,,,,,,,,,,,,,Barcelona,217,00:36:33.553,Pass,,2010/2011
,,,,,,,,,,,,,,,,,1.1605,,,,,,,,,,,,,a3715c0f-d074-41c5-b5e5-076b0df78b32,3602,,"[93.5, 56.5]",69300,81,,,,,-1.1184264,,Right Foot,,,,"[98.7, 45.8]",Ground Pass,,11.896638,,,,Lionel Andrés Messi Cuccittini,5503.0,,,,,,2,From Free Kick,Xavier Hernández Creus,20131.0,Left Center Midfield,154,Barcelona,217,['832d514d-9646-4212-9395-b217caf6a8fc'],36,,,,,,,,,,,,,,,,,Barcelona,217,00:36:36.993,Pass,,2010/2011
