bad_behaviour_card,ball_receipt_outcome,ball_recovery_recovery_failure,block_deflection,block_save_block,carry_end_location,clearance_aerial_won,clearance_body_part,clearance_head,clearance_left_foot,clearance_right_foot,counterpress,dribble_nutmeg,dribble_outcome,dribble_overrun,duel_outcome,duel_type,duration,foul_committed_advantage,foul_committed_card,foul_committed_offensive,foul_committed_type,foul_won_advantage,foul_won_defensive,goalkeeper_body_part,goalkeeper_end_location,goalkeeper_outcome,goalkeeper_position,goalkeeper_technique,goalkeeper_type,id,index,interception_outcome,location,match_id,minute,miscontrol_aerial_won,off_camera,out,pass_aerial_won,pass_angle,pass_assisted_shot_id,pass_body_part,pass_cross,pass_deflected,pass_end_location,pass_goal_assist,pass_height,pass_inswinging,pass_length,pass_no_touch,pass_outcome,pass_outswinging,pass_recipient,pass_recipient_id,pass_shot_assist,pass_switch,pass_technique,pass_through_ball,pass_type,period,play_pattern,player,player_id,position,possession,possession_team,possession_team_id,related_events,second,shot_aerial_won,shot_body_part,shot_deflected,shot_end_location,shot_first_time,shot_freeze_frame,shot_key_pass_id,shot_outcome,shot_statsbomb_xg,shot_technique,shot_type,substitution_outcome,substitution_outcome_id,substitution_replacement,substitution_replacement_id,tactics,team,team_id,timestamp,type,under_pressure,season_name
,,,,,"[46.9, 29.8]",,,,,,,,,,,,0.3419,,,,,,,,,,,,,970b976c-5315-46d0-a1a4-11ac49553845,1568,,"[46.7, 29.8]",68315,48,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Fabio Celestini,20321.0,Right Defensive Midfield,108,Levante UD,221,"['4f6edf52-c00a-4019-aa87-4ac259d0f639', '9da3a7aa-db3d-45d7-bf28-366f76426bc5']",38,,,,,,,,,,,,,,,,,Levante UD,221,00:48:38.905,Carry,,2004/2005
,,,,,"[110.3, 16.7]",,,,,,,,,,,,3.661303,,,,,,,,,,,,,84ddd465-d428-44ee-adae-d0696ac708fa,1571,,"[100.8, 8.7]",68315,48,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Jofre González Mateu,25890.0,Left Wing,108,Levante UD,221,"['13682592-cc6e-4cf9-a35e-f617f04777df', '5aa56fb2-93e4-494c-8402-a4593c6c9f61', '68d37a16-298c-4a97-9b82-4ce9a690cc6e']",41,,,,,,,,,,,,,,,,,Levante UD,221,00:48:41.978,Carry,True,2004/2005
,,,,,"[7.9, 59.0]",,,,,,,,,,,,1.014267,,,,,,,,,,,,,795f8610-6a24-4d32-bbd3-897b07d89f67,1576,,"[12.7, 57.0]",68315,48,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Damià Abella Pérez,25896.0,Right Back,109,Barcelona,217,"['75ddac6c-bc87-4e5f-9d3b-f2365273daf3', '99f78683-ecf4-469d-bb25-9741805db617', 'b5cddf98-aad8-46bc-8164-a34e2ca6589f']",46,,,,,,,,,,,,,,,,,Barcelona,217,00:48:46.649,Carry,True,2004/2005
,,,,,"[8.2, 62.6]",,,,,,,,,,,,1.701354,,,,,,,,,,,,,a6b28c3c-8730-49bb-8349-2520402e2844,1579,,"[7.9, 59.0]",68315,48,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Damià Abella Pérez,25896.0,Right Back,109,Barcelona,217,"['99f78683-ecf4-469d-bb25-9741805db617', 'b5cddf98-aad8-46bc-8164-a34e2ca6589f', 'fa6bfa57-4fbd-45a1-a67d-24aaa4a7205f']",47,,,,,,,,,,,,,,,,,Barcelona,217,00:48:47.663,Carry,True,2004/2005
,,,,,"[66.7, 25.8]",,,,,,,,,,,,2.996164,,,,,,,,,,,,,9b675c9f-0924-4321-bfa0-74a0ce2c018a,1584,,"[52.6, 26.3]",68315,48,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Ronaldo de Assis Moreira,25879.0,Left Wing,109,Barcelona,217,"['55bd8b70-4749-4640-915d-a19ab1b7a7cf', '7be5ef3d-84c8-4ab2-907d-7d898634dff8', 'a586667d-2e35-4a2b-a126-dac78e9b5880']",55,,,,,,,,,,,,,,,,,Barcelona,217,00:48:55.022,Carry,True,2004/2005
,,,,,"[85.5, 24.0]",,,,,,,,,,,,2.832635,,,,,,,,,,,,,1d8aa660-a8de-4233-a791-97eaa96f8bf7,1587,,"[66.7, 25.8]",68315,48,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Ronaldo de Assis Moreira,25879.0,Left Wing,109,Barcelona,217,"['55bd8b70-4749-4640-915d-a19ab1b7a7cf', 'a586667d-2e35-4a2b-a126-dac78e9b5880', 'b3f90216-4d49-49ca-8c69-61fa4917d059']",58,,,,,,,,,,,,,,,,,Barcelona,217,00:48:58.018,Carry,True,2004/2005
,,,,,"[94.6, 11.6]",,,,,,,,,,,,3.910305,,,,,,,,,,,,,3d527cb0-33b2-48be-8607-dc9e6fde94d9,1590,,"[90.4, 2.3]",68315,49,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Samuel Eto''o Fils,19298.0,Center Forward,109,Barcelona,217,"['3a1fd4dd-980e-44c2-abc9-850ba9604da0', 'df14f5f6-862b-40f1-b3a0-46aa2f018f4d']",1,,,,,,,,,,,,,,,,,Barcelona,217,00:49:01.864,Carry,,2004/2005
,,,,,"[84.9, 33.5]",,,,,,,,,,,,0.008668001,,,,,,,,,,,,,1b7e9393-f5bb-4bee-8937-d0a77e8dabb9,1593,,"[84.9, 33.5]",68315,49,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Xavier Hernández Creus,20131.0,Center Defensive Midfield,109,Barcelona,217,"['3770cdc3-0e87-43fd-a0c5-7a7eb48e0a72', 'd02a0ab3-efec-4539-bcad-f4de1897bf7d']",7,,,,,,,,,,,,,,,,,Barcelona,217,00:49:07.068,Carry,,2004/2005
,,,,,"[36.8, 37.7]",,,,,,,,,,,,0.343615,,,,,,,,,,,,,7eb64ff0-5f21-429c-bfe2-98fe73f7e8ca,1597,,"[36.8, 41.3]",68315,49,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Fabio Celestini,20321.0,Right Defensive Midfield,110,Levante UD,221,"['45b92d37-cbb2-4140-990d-0784c111a26d', '466fde40-97b3-4429-a604-d732818b8f87']",9,,,,,,,,,,,,,,,,,Levante UD,221,00:49:09.269,Carry,,2004/2005
,,,,,"[50.4, 7.8]",,,,,,,,,,,,2.89521,,,,,,,,,,,,,e1d6b4e1-e9e9-4d34-8437-37bf9dccb812,1600,,"[44.3, 6.3]",68315,49,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Jofre González Mateu,25890.0,Left Wing,110,Levante UD,221,"['6e8185f2-82b7-49ed-8175-3dbaa84d177a', '97af6879-87c0-4385-aba9-2a8e355c0240']",12,,,,,,,,,,,,,,,,,Levante UD,221,00:49:12.479,Carry,,2004/2005
,,,,,"[69.5, 23.5]",,,,,,,,,,,,2.2566,,,,,,,,,,,,,17dd8db4-3ff4-4f4d-ad3a-0e809028887d,1603,,"[65.4, 26.3]",68315,49,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Ignacio Pérez Santamaría,25892.0,Center Attacking Midfield,110,Levante UD,221,"['c6d54870-a284-4aed-b175-2c3c57889767', 'cbfb8516-a950-4772-a420-77192586c9f7', 'ee5d357a-9080-4597-8313-0c6817367145']",16,,,,,,,,,,,,,,,,,Levante UD,221,00:49:16.834,Carry,True,2004/2005
,,,,,"[41.8, 71.6]",,,,,,,,,,,,2.176329,,,,,,,,,,,,,150fbec0-9b6d-4622-bf3f-e82022995875,1609,,"[38.7, 64.3]",68315,49,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Damià Abella Pérez,25896.0,Right Back,111,Barcelona,217,"['48b12bc9-9337-414e-9d4e-a57e55a4e3da', 'b9126cef-19c0-4dfa-8a3d-15611cb84d8b']",20,,,,,,,,,,,,,,,,,Barcelona,217,00:49:20.724,Carry,,2004/2005
,,,,,"[44.4, 59.6]",,,,,,,,,,,,0.85022,,,,,,,,,,,,,1135392c-0566-4505-86d6-cdc3489d60b0,1612,,"[44.6, 59.6]",68315,49,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Xavier Hernández Creus,20131.0,Center Defensive Midfield,111,Barcelona,217,"['5b5d112c-09eb-4934-8af4-9a9c839a508a', 'bc1d502b-4d33-4cc3-ac1c-4b85c614bf4a']",23,,,,,,,,,,,,,,,,,Barcelona,217,00:49:23.415,Carry,,2004/2005
,,,,,"[56.2, 47.4]",,,,,,,,,,,,2.845597,,,,,,,,,,,,,8beaed3f-b3f4-4af1-9c39-d4e546561f37,1616,,"[62.8, 53.8]",68315,49,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Andrés Iniesta Luján,5216.0,Left Center Midfield,111,Barcelona,217,"['08a3e014-5ac3-495c-9f2d-c10f4f361e28', '3ec2c713-08b2-4713-a41e-8383ea26bd51', 'bbddc4c3-55c3-4149-8392-af12239160eb', 'e98bf750-3c4d-4a5d-a266-685480044f3c']",25,,,,,,,,,,,,,,,,,Barcelona,217,00:49:25.637,Carry,True,2004/2005
,,,,,"[53.3, 31.7]",,,,,,,,,,,,0.185786,,,,,,,,,,,,,c23397e5-f57a-4baf-a88a-96ed751173d7,1620,,"[53.3, 31.7]",68315,49,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Anderson Luís de Souza,19757.0,Right Center Midfield,111,Barcelona,217,"['c2e39066-3db9-40e5-a7c8-21e4c1fae6b1', 'd6a1c8bd-daa3-4d0b-b95a-2661cf21726a']",29,,,,,,,,,,,,,,,,,Barcelona,217,00:49:29.577,Carry,,2004/2005
,,,,,"[39.7, 31.1]",,,,,,,,,,,,0.025888,,,,,,,,,,,,,c169a96f-6f5b-410e-bd49-f26b2c9c8fa3,1623,,"[39.7, 31.1]",68315,49,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Oleguer Presas Renom,25873.0,Left Center Back,111,Barcelona,217,"['2f0e8291-6895-404a-abaf-55349aee0e3d', 'eaec62ba-fd7a-40d3-9e90-848b5ecb8c83']",31,,,,,,,,,,,,,,,,,Barcelona,217,00:49:31.006,Carry,,2004/2005
,,,,,"[53.9, 5.9]",,,,,,,,,,,,1.918857,,,,,,,,,,,,,94b499c2-da7d-4da7-b295-32cd71f81664,1626,,"[50.7, 7.0]",68315,49,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Giovanni van Bronckhorst,17797.0,Left Back,111,Barcelona,217,"['306e1034-21b7-47b3-8b2a-e03685ef73c3', '7fddcc74-a8e0-4017-b021-8e3f0e0b7ef4']",32,,,,,,,,,,,,,,,,,Barcelona,217,00:49:32.161,Carry,,2004/2005
,,,,,"[55.6, 28.1]",,,,,,,,,,,,1.833535,,,,,,,,,,,,,58e5ac00-eac9-48bf-ad85-ebb1a35bb33d,1629,,"[52.6, 19.7]",68315,49,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Xavier Hernández Creus,20131.0,Center Defensive Midfield,111,Barcelona,217,"['86f5fd2f-59de-4f4a-af31-0cc339e6c205', '9940019c-0627-4a0b-b43c-605ca19f03bc']",35,,,,,,,,,,,,,,,,,Barcelona,217,00:49:35.077,Carry,,2004/2005
,,,,,"[64.2, 59.6]",,,,,,,,,,,,5.284581,,,,,,,,,,,,,4c292d2e-9ac6-4bc1-9f07-07bcb85ba4bd,1632,,"[51.5, 50.2]",68315,49,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Anderson Luís de Souza,19757.0,Right Center Midfield,111,Barcelona,217,"['95fe5c54-20fb-4e76-aadb-499b234fcb1e', 'dde8a94f-e923-4070-afaa-87a068f4b81b']",38,,,,,,,,,,,,,,,,,Barcelona,217,00:49:38.239,Carry,,2004/2005
,,,,,"[96.0, 58.6]",,,,,,,,,,,,2.739152,,,,,,,,,,,,,7d2854df-b30b-4b38-95d4-6db1814558b6,1635,,"[82.8, 61.4]",68315,49,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Andrés Iniesta Luján,5216.0,Left Center Midfield,111,Barcelona,217,"['334649fe-34d9-4f96-b444-a33207259b5c', '5b62a75b-aa03-4a52-b4ca-eb2b750ca577', 'b8353019-ddac-48fc-8c55-acdb092aa0bd']",44,,,,,,,,,,,,,,,,,Barcelona,217,00:49:44.469,Carry,True,2004/2005
,,,,,"[98.4, 57.5]",,,,,,,,,,,,0.848883,,,,,,,,,,,,,933166e2-9145-49ee-bb01-6989b03ea1b2,1638,,"[96.0, 58.6]",68315,49,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Andrés Iniesta Luján,5216.0,Left Center Midfield,111,Barcelona,217,"['259ce02f-0c88-45a8-937c-4486fc396fb2', '334649fe-34d9-4f96-b444-a33207259b5c', '3b372b25-8d1d-45f9-b7b0-696cc5d7fe8d', 'b8353019-ddac-48fc-8c55-acdb092aa0bd']",47,,,,,,,,,,,,,,,,,Barcelona,217,00:49:47.208,Carry,True,2004/2005
,,,,,"[113.8, 58.8]",,,,,,,,,,,,1.119796,,,,,,,,,,,,,fd9f737b-b738-4e5f-80e7-4722d853e31d,1642,,"[113.5, 61.7]",68315,49,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Juliano Haus Belletti,25863.0,Right Wing,111,Barcelona,217,"['3483b64b-aa8b-4cc9-a9f7-923a1c2de6bf', 'd64d4ec5-41a0-40cb-9849-887647276370']",49,,,,,,,,,,,,,,,,,Barcelona,217,00:49:49.883,Carry,,2004/2005
,,,,,"[22.9, 26.5]",,,,,,,,,,,,0.737417,,,,,,,,,,,,,a7cc3264-31a5-403b-8d80-8c30dee15bff,1647,,"[20.7, 29.1]",68315,49,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Fabio Celestini,20321.0,Right Defensive Midfield,111,Barcelona,217,"['0466f3f1-9664-4df5-8288-421a2b127e72', 'd0a5114a-1a31-4ca3-bbca-0c86cee2a0b0']",53,,,,,,,,,,,,,,,,,Levante UD,221,00:49:53.062,Carry,,2004/2005
,,,,,"[33.4, 9.4]",,,,,,,,,,,,1.56669,,,,,,,,,,,,,c1f144b7-f8ef-4d2d-847b-8b81573ce7f8,1650,,"[31.1, 9.4]",68315,49,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Jofre González Mateu,25890.0,Left Wing,111,Barcelona,217,"['d9bf5ff5-7fad-4c58-b159-024096abf340', 'edfcb6fd-fb04-44ad-b24d-4f8706936be5']",55,,,,,,,,,,,,,,,,,Levante UD,221,00:49:55.134,Carry,,2004/2005
,,,,,"[65.3, 71.7]",,,,,,,,,,,,2.31213,,,,,,,,,,,,,bef29616-ec33-4109-a535-b695f6e30074,1655,,"[59.0, 74.6]",68315,50,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Anderson Luís de Souza,19757.0,Right Center Midfield,111,Barcelona,217,"['0df0cf0f-7b44-478d-974c-f8ca2d6427ad', '35a355f3-aab9-4291-8fde-f2c11a5ceeb3', 'c5bec654-4206-4a3a-a2b3-787a2035a5f2']",2,,,,,,,,,,,,,,,,,Barcelona,217,00:50:02.379,Carry,True,2004/2005
,,,,,"[74.3, 65.9]",,,,,,,,,,,,2.357967,,,,,,,,,,,,,8615f6cd-09f9-48f3-9847-0a50e5d0ff26,1658,,"[65.3, 71.7]",68315,50,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Anderson Luís de Souza,19757.0,Right Center Midfield,111,Barcelona,217,"['35a355f3-aab9-4291-8fde-f2c11a5ceeb3', 'b8d22fac-39a7-4f2c-8b4f-ffe83531db9f', 'bdb6b12f-28f0-4e3a-bf78-59eb47d36c3c', 'c5bec654-4206-4a3a-a2b3-787a2035a5f2']",4,,,,,,,,,,,,,,,,,Barcelona,217,00:50:04.691,Carry,True,2004/2005
,,,,,"[68.4, 24.2]",,,,,,,,,,,,3.6355,,,,,,,,,,,,,b239d24b-173c-4d40-8f2a-6cefe9bdf321,1663,,"[45.4, 18.2]",68315,50,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Iñaki Descarga Retegi,25894.0,Left Back,111,Barcelona,217,"['81f7592a-16c8-4962-b453-2a3052bb4c47', 'ae23c96e-7f61-4ce6-8468-dc7f3472c48f']",7,,,,,,,,,,,,,,,,,Levante UD,221,00:50:07.740,Carry,,2004/2005
,,,,,"[71.0, 34.3]",,,,,,,,,,,,0.7885,,,,,,,,,,,,,2190a495-a99c-4c09-be48-799714d33872,1666,,"[71.0, 34.3]",68315,50,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Alberto Rivera Pizarro,25893.0,Left Defensive Midfield,111,Barcelona,217,"['4505542c-a795-4372-b17a-e49fd4f8d29e', '56c160f4-6c7f-444e-8762-3a312539f3d4', 'c6d4e1b4-4f4e-495a-9b5b-4f3829f4a1e2']",12,,,,,,,,,,,,,,,,,Levante UD,221,00:50:12.332,Carry,True,2004/2005
,,,,,"[42.7, 56.4]",,,,,,,,,,,,1.344848,,,,,,,,,,,,,7fd1d2e2-13a1-4c77-b377-3c24a8211e56,1671,,"[37.1, 52.1]",68315,50,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Carles Puyol i Saforcada,20125.0,Right Center Back,111,Barcelona,217,"['f93f732e-674a-41b1-9679-8d0bd6f97b78', 'fa8b4ad5-f138-432e-956e-072226dab564']",13,,,,,,,,,,,,,,,,,Barcelona,217,00:50:13.831,Carry,,2004/2005
,,,,,"[50.7, 39.4]",,,,,,,,,,,,0.098599,,,,,,,,,,,,,9c375efa-f98a-4e25-8ea1-06c25de8dfac,1674,,"[50.7, 39.4]",68315,50,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Andrés Iniesta Luján,5216.0,Left Center Midfield,111,Barcelona,217,"['3caab806-a6c6-4127-b5a7-bbde6cb4949a', '863b4733-2baf-4584-b449-36a18e582b9c']",16,,,,,,,,,,,,,,,,,Barcelona,217,00:50:16.504,Carry,,2004/2005
,,,,,"[48.5, 37.5]",,,,,,,,,,,,0.068095,,,,,,,,,,,,,6b14c10c-f284-4638-8aa1-53d078f3cf28,1677,,"[48.5, 37.5]",68315,50,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Xavier Hernández Creus,20131.0,Center Defensive Midfield,111,Barcelona,217,"['06be3640-3309-41a0-a307-80253c0ff695', 'fd7f5f7e-7378-485b-986d-9d61ad26c168']",17,,,,,,,,,,,,,,,,,Barcelona,217,00:50:17.431,Carry,,2004/2005
,,,,,"[93.6, 20.8]",,,,,,,,,,,,6.491996,,,,,,,,,,,,,56200cde-c057-41fb-a286-440cf3578ff9,1680,,"[67.0, 1.5]",68315,50,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Samuel Eto''o Fils,19298.0,Center Forward,111,Barcelona,217,"['a3695bd9-aa92-4cd9-96ac-47ad256c7f76', 'f3f28037-09c9-42d3-95be-7224bae49150']",19,,,,,,,,,,,,,,,,,Barcelona,217,00:50:19.761,Carry,,2004/2005
,,,,,"[87.4, 25.7]",,,,,,,,,,,,0.403373,,,,,,,,,,,,,ab6d9f46-e979-4ebd-80f5-934e6357f541,1683,,"[87.4, 25.7]",68315,50,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Ronaldo de Assis Moreira,25879.0,Left Wing,111,Barcelona,217,"['7a115c2c-b4de-4dd7-bf45-b3d402af648d', '9cc01f06-f51c-4709-9cf9-c3323aab3baf']",27,,,,,,,,,,,,,,,,,Barcelona,217,00:50:27.305,Carry,,2004/2005
,,,,,"[98.5, 42.9]",,,,,,,,,,,,0.04,,,,,,,,,,,,,dd3a02ef-80b6-44e4-8fdc-dcd594b03ad5,1686,,"[98.5, 42.9]",68315,50,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Andrés Iniesta Luján,5216.0,Left Center Midfield,111,Barcelona,217,"['31dbfa2b-9b5d-4428-8ceb-c5d77ec186d7', '749d7d07-71d5-4c3b-9063-29f1d7107cb0']",28,,,,,,,,,,,,,,,,,Barcelona,217,00:50:28.598,Carry,,2004/2005
,,,,,"[111.4, 2.9]",,,,,,,,,,,,2.925492,,,,,,,,,,,,,6b5e19df-be63-43ff-8a1a-3875dce53c61,1692,,"[111.4, 2.9]",68315,50,,,,,,,,,,,,,,,,,,,,,,,,,1,From Corner,Ronaldo de Assis Moreira,25879.0,Left Wing,112,Barcelona,217,"['2d612f05-8cc5-48f2-ac49-9b63f10c2641', '4e5a3cab-90a2-4ffc-98b5-f923a266a468']",49,,,,,,,,,,,,,,,,,Barcelona,217,00:50:49.481,Carry,,2004/2005
,,,,,"[61.6, 42.5]",,,,,,,,,,,,0.027254,,,,,,,,,,,,,8453577a-c445-4e84-8438-39729e3525af,1705,,"[60.8, 42.2]",68315,45,,,,,,,,,,,,,,,,,,,,,,,,,2,From Kick Off,Andrés Iniesta Luján,5216.0,Left Center Midfield,113,Barcelona,217,"['00213a8a-c54c-43df-a1a3-f86c6a22ab34', '06d29930-5066-4476-abfd-283dfabbb456']",0,,,,,,,,,,,,,,,,,Barcelona,217,00:00:00.655,Carry,,2004/2005
,,,,,"[54.0, 30.7]",,,,,,,,,,,,0.993001,,,,,,,,,,,,,c7c253aa-72ec-4a74-add4-ca0390a71d81,1710,,"[52.7, 30.7]",68315,45,,,,,,,,,,,,,,,,,,,,,,,,,2,From Kick Off,Anderson Luís de Souza,19757.0,Right Center Midfield,113,Barcelona,217,"['83726478-234e-43de-9703-bdec67025daa', '8f2ab4fe-342f-43a1-882a-ee4c2f5ff692']",3,,,,,,,,,,,,,,,,,Barcelona,217,00:00:03.564,Carry,,2004/2005
,,,,,"[54.0, 11.1]",,,,,,,,,,,,1.616843,,,,,,,,,,,,,b17c6651-708f-4fc2-af3d-bc27fef52fdc,1713,,"[54.0, 10.9]",68315,45,,,,,,,,,,,,,,,,,,,,,,,,,2,From Kick Off,Giovanni van Bronckhorst,17797.0,Left Back,113,Barcelona,217,"['7899d627-0ec3-4f6c-9ebb-92df209442fb', '804fe335-3f16-4c18-b762-f25359b1873a']",5,,,,,,,,,,,,,,,,,Barcelona,217,00:00:05.924,Carry,,2004/2005
,,,,,"[42.1, 54.9]",,,,,,,,,,,,0.224713,,,,,,,,,,,,,7475fa14-cb9d-4b15-ab98-a6f0bd0f3196,1718,,"[46.4, 55.2]",68315,45,,,,,,,,,,,,,,,,,,,,,,,,,2,From Kick Off,Alberto Rivera Pizarro,25893.0,Left Defensive Midfield,113,Barcelona,217,"['579fe60e-05e8-4320-8b3e-3f038e6a1116', 'e105695b-89c0-46f6-a620-20cae7c84919']",10,,,,,,,,,,,,,,,,,Levante UD,221,00:00:10.671,Carry,,2004/2005
,,,,,"[71.2, 22.2]",,,,,,,,,,,,1.995459,,,,,,,,,,,,,42a97e83-54ef-4e45-8e4c-9b986c5d1647,1722,,"[73.2, 25.4]",68315,45,,,,,,,,,,,,,,,,,,,,,,,,,2,From Kick Off,Anderson Luís de Souza,19757.0,Right Center Midfield,113,Barcelona,217,"['911b9208-b887-4c84-a259-9e0f4ed96130', 'c1be9901-b926-4d34-b46f-2227069d4396', 'ea1c1a14-cc81-4368-98d9-6af1d641691c']",12,,,,,,,,,,,,,,,,,Barcelona,217,00:00:12.697,Carry,True,2004/2005
,,,,,"[73.6, 9.0]",,,,,,,,,,,,0.075747,,,,,,,,,,,,,645b241d-c5c8-429e-8613-076317ff75a9,1726,,"[72.4, 8.9]",68315,45,,,,,,,,,,,,,,,,,,,,,,,,,2,From Kick Off,Ronaldo de Assis Moreira,25879.0,Left Wing,113,Barcelona,217,"['411fcc84-ffc5-4d19-9275-7f9f84304028', 'c06d5672-a24a-4e6b-aae7-219b9760c8a9']",15,,,,,,,,,,,,,,,,,Barcelona,217,00:00:15.616,Carry,,2004/2005
,,,,,"[58.4, 70.3]",,,,,,,,,,,,1.3883,,,,,,,,,,,,,a8b1ec8c-99c9-4f0c-8625-2516a78e68f4,1732,,"[64.2, 68.3]",68315,45,,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Alberto Rivera Pizarro,25893.0,Left Defensive Midfield,114,Levante UD,221,"['6281d985-5a05-48cc-901f-c32259223fcf', 'a0cfc312-b747-4773-8a84-1710c7c401df', 'fdb22a16-2697-4025-b505-c20fd6cc32b9']",38,,,,,,,,,,,,,,,,,Levante UD,221,00:00:38.769,Carry,True,2004/2005
,,,,,"[43.6, 76.8]",,,,,,,,,,,,1.3847,,,,,,,,,,,,,34dd1b02-baba-4910-90aa-d47a917e6629,1736,,"[46.4, 76.1]",68315,45,,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Pablo Pinillos Caro,25889.0,Right Back,114,Levante UD,221,"['9f65de34-138a-4961-b7a1-6de42bcfc3b8', 'a0a50566-cbff-429e-bbcb-2fe9317b6f0e']",41,,,,,,,,,,,,,,,,,Levante UD,221,00:00:41.498,Carry,,2004/2005
,,,,,"[66.7, 76.8]",,,,,,,,,,,,0.389299,,,,,,,,,,,,,d36531e2-b31a-41d9-8277-8e77bd868a43,1740,,"[67.1, 75.4]",68315,45,,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Felix Dja Ettien Yohou,25895.0,Right Wing,114,Levante UD,221,"['5bdfc1fc-5d21-4749-887d-1e765260a013', 'd01915df-b32f-4138-9887-b77a461bd218', 'dc9aa8a5-1b6b-4fd1-8e90-684f60496c38']",44,,,,,,,,,,,,,,,,,Levante UD,221,00:00:44.863,Carry,True,2004/2005
,,,,,"[52.3, 63.5]",,,,,,,,,,,,1.5676,,,,,,,,,,,,,edd4b36f-dbaa-4d41-b3b3-9d1102b0aa8a,1752,,"[51.5, 61.5]",68315,45,,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Pablo Pinillos Caro,25889.0,Right Back,114,Levante UD,221,"['076a17f7-390c-4d20-9c50-c05c678f9db5', '4afe3ee5-a947-45d5-9c32-b833009521dd', '7f870fe9-efcb-43ce-bc74-dae09199718e']",56,,,,,,,,,,,,,,,,,Levante UD,221,00:00:56.537,Carry,True,2004/2005
,,,,,"[68.2, 75.4]",,,,,,,,,,,,2.3685,,,,,,,,,,,,,24fadc92-b1f6-4933-bdec-acd9f5ab7f87,1756,,"[70.0, 73.9]",68315,45,,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Felix Dja Ettien Yohou,25895.0,Right Wing,114,Levante UD,221,"['0da81813-ab26-4afd-bf9f-4dfbf1ebe8f9', '4adeddaf-5109-4ded-9260-40bc870da7b8', '4af2451d-da4b-4496-9a0a-13012af62a8b']",59,,,,,,,,,,,,,,,,,Levante UD,221,00:00:59.744,Carry,True,2004/2005
,,,,,"[51.8, 8.7]",,,,,,,,,,,,2.845944,,,,,,,,,,,,,c91d9dd5-a389-464a-86fe-6aa40c1d65bc,1765,,"[48.5, 5.9]",68315,46,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Ronaldo de Assis Moreira,25879.0,Left Wing,116,Barcelona,217,"['1be07cf2-659b-4d16-ae8d-616d76b60518', '40e380c8-8dde-45e0-a094-a78f5dd48e14', 'c61fc64d-7287-40d3-8047-afadf293dce8']",10,,,,,,,,,,,,,,,,,Barcelona,217,00:01:10.594,Carry,True,2004/2005
,,,,,"[58.5, 20.7]",,,,,,,,,,,,1.105,,,,,,,,,,,,,11f0ebd7-17eb-4961-886e-ae01a330d78e,1768,,"[58.5, 20.1]",68315,46,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Samuel Eto''o Fils,19298.0,Center Forward,116,Barcelona,217,"['0929b127-aabc-4db6-a5ef-f24d814f0642', '4fed6338-8026-4bd2-9a10-985e77eadb96', '817583f5-8359-4260-8a9d-85e72775e2ed']",13,,,,,,,,,,,,,,,,,Barcelona,217,00:01:13.832,Carry,True,2004/2005
