bad_behaviour_card,ball_receipt_outcome,ball_recovery_offensive,ball_recovery_recovery_failure,block_deflection,carry_end_location,clearance_aerial_won,clearance_body_part,clearance_head,clearance_left_foot,clearance_right_foot,counterpress,dribble_nutmeg,dribble_outcome,dribble_overrun,duel_outcome,duel_type,duration,foul_committed_advantage,foul_committed_card,foul_committed_offensive,foul_won_advantage,foul_won_defensive,goalkeeper_body_part,goalkeeper_end_location,goalkeeper_outcome,goalkeeper_position,goalkeeper_technique,goalkeeper_type,id,index,interception_outcome,location,match_id,minute,miscontrol_aerial_won,off_camera,out,pass_aerial_won,pass_angle,pass_assisted_shot_id,pass_body_part,pass_cross,pass_cut_back,pass_deflected,pass_end_location,pass_goal_assist,pass_height,pass_inswinging,pass_length,pass_outcome,pass_outswinging,pass_recipient,pass_recipient_id,pass_shot_assist,pass_straight,pass_switch,pass_technique,pass_through_ball,pass_type,period,play_pattern,player,player_id,position,possession,possession_team,possession_team_id,related_events,second,shot_aerial_won,shot_body_part,shot_end_location,shot_first_time,shot_freeze_frame,shot_key_pass_id,shot_one_on_one,shot_outcome,shot_statsbomb_xg,shot_technique,shot_type,substitution_outcome,substitution_outcome_id,substitution_replacement,substitution_replacement_id,tactics,team,team_id,timestamp,type,under_pressure,season_name
,,,,,"[53.8, 70.2]",,,,,,,,,,,,2.469814,,,,,,,,,,,,7bd31c0a-56b9-47f8-8072-7d9eafffe437,535,,"[53.8, 70.4]",266467,11,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Daniel Alves da Silva,4324.0,Right Back,25,Barcelona,217,"['314257ee-bbdc-47bc-bff9-73eb6f2bf355', '5187e7b0-58fc-43ed-8104-f8617a8703eb']",20,,,,,,,,,,,,,,,,,Barcelona,217,00:11:20.304,Carry,,2015/2016
,,,,,"[51.1, 37.6]",,,,,,,,,,,,3.07135,,,,,,,,,,,,19951e79-e6ba-40d5-a296-3aaf8342947b,539,,"[53.8, 41.2]",266467,11,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Andrés Iniesta Luján,5216.0,Left Center Midfield,25,Barcelona,217,"['3e7fe870-eeab-4b49-b734-8fd5f9ed24f4', '830af1d4-3dcf-4917-b4c6-22bb705da540', '93b9ae92-4244-422b-8cb9-32c1faddfa8c', 'f82ea06a-7b23-4a70-af0a-7581facd1312']",24,,,,,,,,,,,,,,,,,Barcelona,217,00:11:24.261,Carry,True,2015/2016
,,,,,"[66.6, 52.8]",,,,,,,,,,,,1.2274,,,,,,,,,,,,d80879e8-a683-4232-8cde-f10935019006,546,,"[66.6, 50.7]",266467,11,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Free Kick,Sergi Roberto Carnicer,6379.0,Right Center Midfield,26,Barcelona,217,"['193bbd6a-ee80-4801-a495-96d7f8cc17ec', '9b17cac5-1072-4b1c-859d-7a9aa3b0513f']",57,,,,,,,,,,,,,,,,,Barcelona,217,00:11:57.471,Carry,,2015/2016
,,,,,"[77.9, 69.6]",,,,,,,,,,,,2.440628,,,,,,,,,,,,f20f358e-7856-4ef5-9379-01beca1ead10,549,,"[71.0, 71.5]",266467,12,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Free Kick,Daniel Alves da Silva,4324.0,Right Back,26,Barcelona,217,"['6a0fc694-4631-4095-8f01-0da1799a7885', '87baba64-868c-4a12-aa3e-4e17ffa65aad']",0,,,,,,,,,,,,,,,,,Barcelona,217,00:12:00.097,Carry,,2015/2016
,,,,,"[91.2, 52.2]",,,,,,,,,,,,0.8916,,,,,,,,,,,,f03d512b-f054-48e5-abaa-963a755a80d8,552,,"[91.4, 51.3]",266467,12,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Free Kick,Luis Alberto Suárez Díaz,5246.0,Center Forward,26,Barcelona,217,"['4839e56e-da63-4593-812d-514962000d9c', 'ae60e31f-8fed-44ea-a19c-14598ceee132', 'f9f9ce97-1c79-4e88-af77-772f4b2e7162']",2,,,,,,,,,,,,,,,,,Barcelona,217,00:12:02.915,Carry,True,2015/2016
,,,,,"[49.8, 28.2]",,,,,,,,,,,,1.2645,,,,,,,,,,,,9a1b7e2c-cfca-41bc-8237-891e57e31242,558,,"[42.1, 30.3]",266467,12,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Iago Aspas Juncal,5217.0,Left Center Forward,27,Celta Vigo,209,"['30dac7e1-85bb-45b0-aba1-ebf79b078eec', '3507aa05-525d-4952-9235-314954886f24', 'b3fcea60-9e3b-4876-bce3-f1946c241d89']",5,,,,,,,,,,,,,,,,,Celta Vigo,209,00:12:05.747,Carry,True,2015/2016
,,,,,"[40.2, 26.8]",,,,,,,,,,,,0.749914,,,,,,,,,,,,20b26ea9-d768-45e8-bb8e-306c2734dbc0,561,,"[39.8, 28.8]",266467,12,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Jonathan Castro Otto,6802.0,Left Back,27,Celta Vigo,209,"['346d8728-b538-4374-a5a9-bf6879ebfd6c', 'e3a456e6-c9ea-4135-b8b5-4466e8815f14']",7,,,,,,,,,,,,,,,,,Celta Vigo,209,00:12:07.798,Carry,,2015/2016
,,,,,"[41.7, 7.4]",,,,,,,,,,,,0.08,,,,,,,,,,,,bff94d7a-c8b6-4cc4-926a-06bbb387cbb5,564,,"[41.7, 7.4]",266467,12,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Manuel Agudo Durán,6724.0,Left Midfield,27,Celta Vigo,209,"['c954ee6c-a237-4d22-b113-3dbd91cbb4fd', 'ea0b2e2f-f2b3-47d5-abac-e82d83b711e9']",10,,,,,,,,,,,,,,,,,Celta Vigo,209,00:12:10.244,Carry,,2015/2016
,,,,,"[54.6, 22.0]",,,,,,,,,,,,0.5145,,,,,,,,,,,,670d0816-69a9-4152-9e39-986e659b9d85,567,,"[54.6, 22.0]",266467,12,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Nemanja Radoja,6796.0,Left Defensive Midfield,27,Celta Vigo,209,"['2dd77cd5-b1b5-4db2-a928-4c0152cf8d11', 'fe0ca85e-e4db-4c7c-8214-9f889ce25bce']",11,,,,,,,,,,,,,,,,,Celta Vigo,209,00:12:11.641,Carry,,2015/2016
,,,,,"[45.8, 9.5]",,,,,,,,,,,,4.1943,,,,,,,,,,,,2a58005d-84eb-4b7f-8c5c-4fbf9e224b82,572,,"[38.1, 11.6]",266467,12,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Jonathan Castro Otto,6802.0,Left Back,27,Celta Vigo,209,"['72e12776-8c67-4fb3-83ef-b94d1e83f825', 'ffaf6209-f3e1-4e91-80ef-bc1f8ef86737']",14,,,,,,,,,,,,,,,,,Celta Vigo,209,00:12:14.661,Carry,,2015/2016
,,,,,"[67.4, 6.8]",,,,,,,,,,,,1.561113,,,,,,,,,,,,88bf5c6f-92ea-4b6f-967b-5bddff416ffc,575,,"[65.6, 5.4]",266467,12,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Nemanja Radoja,6796.0,Left Defensive Midfield,27,Celta Vigo,209,"['071e8bf3-077a-4f3f-b819-db56870767cd', '62ee93e2-8aaa-4a1a-97c7-4992083f4e5e', 'f5782922-53bc-459a-a1c9-e34b9c1afaa2']",19,,,,,,,,,,,,,,,,,Celta Vigo,209,00:12:19.619,Carry,True,2015/2016
,,,,,"[46.1, 59.6]",,,,,,,,,,,,0.435569,,,,,,,,,,,,47484b1d-1f88-48f3-adcb-98647c28e352,586,,"[46.7, 58.4]",266467,12,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Sergio Busquets i Burgos,5203.0,Center Defensive Midfield,28,Barcelona,217,"['3ccc054a-7f75-4904-a14c-f77ef5a1be62', '738800e0-0aba-47ca-b54f-4218c126ac2b', '97774f9f-acc0-44b5-adb8-e42b2d1cbe91', 'a458e968-f064-4276-bb3a-46d239b6b1bf']",24,,,,,,,,,,,,,,,,,Barcelona,217,00:12:24.327,Carry,True,2015/2016
,,,,,"[45.9, 61.9]",,,,,,,,,,,,0.266631,,,,,,,,,,,,90dccc87-9a38-4e25-9764-15f3046ef837,589,,"[46.1, 59.6]",266467,12,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Sergio Busquets i Burgos,5203.0,Center Defensive Midfield,28,Barcelona,217,"['0f5069be-c323-4491-a3bf-b1821e3f645e', '3ccc054a-7f75-4904-a14c-f77ef5a1be62', '738800e0-0aba-47ca-b54f-4218c126ac2b']",24,,,,,,,,,,,,,,,,,Barcelona,217,00:12:24.762,Carry,True,2015/2016
,,,,,"[59.8, 63.4]",,,,,,,,,,,,1.849851,,,,,,,,,,,,b5327800-431f-4d68-8b31-afb8aa360118,596,,"[56.1, 60.5]",266467,12,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Sergi Roberto Carnicer,6379.0,Right Center Midfield,28,Barcelona,217,"['03247700-bffb-497f-ab8b-5c0237bdf89b', '181a431a-8be1-4f71-b91a-abd3a780f3f1', 'ed551662-1627-4ee8-8dae-60bbbb509e91']",27,,,,,,,,,,,,,,,,,Barcelona,217,00:12:27.811,Carry,True,2015/2016
,,,,,"[68.3, 68.0]",,,,,,,,,,,,1.265914,,,,,,,,,,,,3ac0f641-8cf6-4e0f-8b39-750cbb180ceb,601,,"[65.2, 66.7]",266467,12,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Daniel Alves da Silva,4324.0,Right Back,28,Barcelona,217,"['6f23a703-7199-421e-872a-67b11e323958', 'b7b4cb77-5bd1-4790-bba9-444de4e521b6']",30,,,,,,,,,,,,,,,,,Barcelona,217,00:12:30.771,Carry,,2015/2016
,,,,,"[72.1, 65.3]",,,,,,,,,,,,7.654646,,,,,,,,,,,,7ea3f354-2824-44aa-bc49-af1f5638094e,604,,"[64.8, 75.6]",266467,12,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Lionel Andrés Messi Cuccittini,5503.0,Right Wing,28,Barcelona,217,"['bc2ba7e4-3fde-49fa-8a37-d2ae2c40cedc', 'de29b5f4-afdc-4243-8591-baef690d9b09']",32,,,,,,,,,,,,,,,,,Barcelona,217,00:12:32.607,Carry,,2015/2016
,,,,,"[36.7, 40.9]",,,,,,,,,,,,0.2044,,,,,,,,,,,,deeb908f-9c94-45fd-8674-b52483408a78,610,,"[37.5, 45.9]",266467,12,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Daniel Wass,6797.0,Right Center Forward,28,Barcelona,217,"['13bbb05f-7d63-4d4a-8855-06ad92fababf', '1a0ed68d-e820-4fd2-aa98-1f7a93614285', 'c2a7357b-eb13-4cd1-ac93-8f0f7a6dfa99']",43,,,,,,,,,,,,,,,,,Celta Vigo,209,00:12:43.679,Carry,True,2015/2016
,,,,,"[43.6, 53.2]",,,,,,,,,,,,2.042733,,,,,,,,,,,,5a18c0ff-c775-40b6-bb5f-9f18bb1f8485,613,,"[40.7, 53.4]",266467,12,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Gerard Piqué Bernabéu,5213.0,Right Center Back,28,Barcelona,217,"['28ecd342-3d86-45cf-b67d-1087e5af4f2f', '598d934f-caf2-499b-af5a-a5592a12988b']",48,,,,,,,,,,,,,,,,,Barcelona,217,00:12:48.635,Carry,,2015/2016
,,,,,"[49.0, 24.9]",,,,,,,,,,,,2.0,,,,,,,,,,,,0203206e-5329-492d-bc12-09a62e9adbe9,616,,"[46.7, 26.8]",266467,12,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Javier Alejandro Mascherano,5506.0,Left Center Back,28,Barcelona,217,"['0137630a-6b74-45df-abda-7d8b4cc4f715', '44aa647f-c760-4cc0-aca7-b91abdee5119']",53,,,,,,,,,,,,,,,,,Barcelona,217,00:12:53.216,Carry,,2015/2016
,,,,,"[52.9, 54.4]",,,,,,,,,,,,2.6245,,,,,,,,,,,,47df428f-6980-4844-8daf-94cf972937cd,619,,"[48.4, 52.2]",266467,12,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Gerard Piqué Bernabéu,5213.0,Right Center Back,28,Barcelona,217,"['1023177e-505a-46d0-a128-80d824158123', '7488d2cc-5245-4b47-a418-6495d62abfd3', '8f39ed79-45d7-4d25-8368-72a5ec6b02bc']",56,,,,,,,,,,,,,,,,,Barcelona,217,00:12:56.816,Carry,True,2015/2016
,,,,,"[72.3, 47.4]",,,,,,,,,,,,0.08,,,,,,,,,,,,54be1f91-a8c5-4779-99a0-90a847b23c82,623,,"[72.1, 47.6]",266467,13,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Lionel Andrés Messi Cuccittini,5503.0,Right Wing,28,Barcelona,217,"['9a55ee62-aeab-4499-95f5-9ee1e14fbf0d', 'bcdc2b1b-4a08-472e-b228-9a067001e11a']",0,,,,,,,,,,,,,,,,,Barcelona,217,00:13:00.326,Carry,,2015/2016
,,,,,"[60.2, 45.9]",,,,,,,,,,,,1.0301,,,,,,,,,,,,31eac322-e69e-4b0f-b798-635412506813,627,,"[58.5, 43.8]",266467,13,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Iago Aspas Juncal,5217.0,Left Center Forward,29,Celta Vigo,209,"['4e74edcd-d420-405f-b627-9580e1250237', '77b4e19e-8fde-4e9e-8788-1d1d36371322']",1,,,,,,,,,,,,,,,,,Celta Vigo,209,00:13:01.650,Carry,,2015/2016
,,,,,"[57.7, 19.7]",,,,,,,,,,,,0.853748,,,,,,,,,,,,8a87c727-585c-4ab9-9f81-6c023f5baf42,634,,"[55.6, 23.6]",266467,13,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Nemanja Radoja,6796.0,Left Defensive Midfield,29,Celta Vigo,209,"['2ecb06b6-d9ec-4984-87d9-7d442966e1d9', 'e97e123a-1241-4e93-a803-0c2efdff4cf3']",6,,,,,,,,,,,,,,,,,Celta Vigo,209,00:13:06.487,Carry,,2015/2016
,,,,,"[67.2, 7.2]",,,,,,,,,,,,0.834816,,,,,,,,,,,,2d45c1af-0614-48d9-a014-81c833bc346c,637,,"[68.9, 6.6]",266467,13,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Manuel Agudo Durán,6724.0,Left Midfield,29,Celta Vigo,209,"['148b45c1-7839-45f9-831b-004840609c02', '439514c8-c127-49d0-9e1c-5158cadd4b95']",8,,,,,,,,,,,,,,,,,Celta Vigo,209,00:13:08.523,Carry,,2015/2016
,,,,,"[69.5, 24.5]",,,,,,,,,,,,3.055749,,,,,,,,,,,,532e71f3-05ea-46df-ac79-aafdac3bf024,640,,"[56.8, 26.8]",266467,13,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Augusto Matías Fernández,19668.0,Right Defensive Midfield,29,Celta Vigo,209,"['1ed09e5d-337c-41fe-90fd-87cdcd95099a', 'a627be2f-1984-4bbc-82cb-305639e0809f']",10,,,,,,,,,,,,,,,,,Celta Vigo,209,00:13:10.778,Carry,,2015/2016
,,,,,"[58.5, 12.4]",,,,,,,,,,,,0.040000003,,,,,,,,,,,,a6993b8c-74e4-40f7-8545-d2ef5a8c8633,643,,"[58.5, 12.4]",266467,13,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Jonathan Castro Otto,6802.0,Left Back,29,Celta Vigo,209,"['022babf3-519c-4d7a-b123-bde537d964d8', 'f9e88727-c85c-4037-8d5d-8be324804ecb']",15,,,,,,,,,,,,,,,,,Celta Vigo,209,00:13:15.177,Carry,,2015/2016
,,,,,"[33.8, 27.2]",,,,,,,,,,,,0.327692,,,,,,,,,,,,0ebf99c4-cf22-4dcc-9556-42ea44e9b3e1,646,,"[37.7, 26.6]",266467,13,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Sergi Gómez Solà,6804.0,Left Center Back,29,Celta Vigo,209,"['01b3d240-d588-428a-b844-5684211e41b8', 'b0e81e32-c00a-44a9-8fba-81d2cbe49342']",17,,,,,,,,,,,,,,,,,Celta Vigo,209,00:13:17.742,Carry,,2015/2016
,,,,,"[35.9, 45.9]",,,,,,,,,,,,1.752533,,,,,,,,,,,,276b7761-0a14-42c3-9bfe-5a4f6af41e07,649,,"[35.2, 46.3]",266467,13,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Gustavo Daniel Cabral Cáceres,6794.0,Right Center Back,29,Celta Vigo,209,"['32017a17-6166-456f-95ce-07e6eb58d43f', 'bf407746-e4e9-419b-ae29-dc28afcc7cd2']",19,,,,,,,,,,,,,,,,,Celta Vigo,209,00:13:19.266,Carry,,2015/2016
,,,,,"[41.5, 40.3]",,,,,,,,,,,,1.331857,,,,,,,,,,,,9061e673-cbf1-4e58-8852-4e4c3dde5bd7,652,,"[47.7, 34.2]",266467,13,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Augusto Matías Fernández,19668.0,Right Defensive Midfield,29,Celta Vigo,209,"['63abda4d-192e-4b0c-9dbd-914e5fca6bc8', 'ab2c21f8-3c14-4c23-a6ea-c3dfc3e25733']",22,,,,,,,,,,,,,,,,,Celta Vigo,209,00:13:22.210,Carry,,2015/2016
,,,,,"[15.3, 52.1]",,,,,,,,,,,,1.555226,,,,,,,,,,,,17cc7ba5-40a0-48d6-ae3e-9fa34b8dcd06,656,,"[13.4, 49.6]",266467,13,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Sergio Álvarez Conde,6884.0,Goalkeeper,29,Celta Vigo,209,"['2a83103c-ec33-4bd7-af13-bef625e94b85', '4bca4fe7-dd58-4083-a371-912e85797bba', '9dafa1f0-f986-4d76-a112-9d866b89d576']",25,,,,,,,,,,,,,,,,,Celta Vigo,209,00:13:25.978,Carry,True,2015/2016
,,,,,"[52.9, 26.0]",,,,,,,,,,,,3.666752,,,,,,,,,,,,7a98eaab-aa70-449e-aea4-6eebf5aaae77,660,,"[55.6, 24.9]",266467,13,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Andrés Iniesta Luján,5216.0,Left Center Midfield,29,Celta Vigo,209,"['2cadceca-8e4f-4689-b1f8-00f08dd77914', '8f867d98-7181-4860-b6b6-882615aae954']",32,,,,,,,,,,,,,,,,,Barcelona,217,00:13:32.423,Carry,,2015/2016
,,,,,"[91.5, 63.9]",,,,,,,,,,,,6.0326,,,,,,,,,,,,4b6a654b-bdfc-411c-8118-73b55daefa93,664,,"[56.2, 73.9]",266467,13,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Hugo Mallo Novegil,6805.0,Right Back,29,Celta Vigo,209,"['ae826dbf-f950-4dba-adf2-64b9766c96db', 'd3c9addb-67ae-44ae-8bbb-6314b0f5c077']",37,,,,,,,,,,,,,,,,,Celta Vigo,209,00:13:37.806,Carry,,2015/2016
,,,,,"[109.8, 69.8]",,,,,,,,,,,,0.774786,,,,,,,,,,,,1f3743bd-ad7f-4dda-85aa-727511d24fc7,667,,"[107.7, 70.6]",266467,13,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Fabián Ariel Orellana Valenzuela,7105.0,Right Midfield,29,Celta Vigo,209,"['a1e7f23b-e27c-47f5-83fb-fdca4b7902b1', 'b963fe8e-c458-4516-8557-99ff1ef73948', 'bdc6617c-56e7-4bee-b85d-92678337a671']",45,,,,,,,,,,,,,,,,,Celta Vigo,209,00:13:45.324,Carry,True,2015/2016
,,,,,"[47.7, 66.5]",,,,,,,,,,,,0.187205,,,,,,,,,,,,4f6b8431-eff4-4229-bd58-a2fe0504d8ca,672,,"[49.2, 66.5]",266467,14,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Goal Kick,Luis Alberto Suárez Díaz,5246.0,Center Forward,30,Barcelona,217,"['8c22d334-14ff-4987-939b-db7244afa5cf', 'f3529490-bc75-44c4-88bb-5f910dc18181']",7,,,,,,,,,,,,,,,,,Barcelona,217,00:14:07.985,Carry,,2015/2016
,,,,,"[85.3, 52.8]",,,,,,,,,,,,3.988328,,,,,,,,,,,,6be26d78-0146-44a9-a0b1-b791c6fb643e,676,,"[49.0, 57.6]",266467,14,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Goal Kick,Sergi Roberto Carnicer,6379.0,Right Center Midfield,30,Barcelona,217,"['0d5ae002-0de3-4730-b475-e9a4758a7c84', '40e3ab3b-a078-4587-84a4-c0f662435719', '951ab17e-d50b-411e-b450-a6e2d4496079', 'c2c6e1a2-800b-4894-a110-0cce23d0c56b']",9,,,,,,,,,,,,,,,,,Barcelona,217,00:14:09.210,Carry,True,2015/2016
,,,,,"[84.9, 51.1]",,,,,,,,,,,,1.602972,,,,,,,,,,,,aeb80c16-9a23-4de8-9208-327a04ef9634,680,,"[85.3, 52.8]",266467,14,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Goal Kick,Sergi Roberto Carnicer,6379.0,Right Center Midfield,30,Barcelona,217,"['9f73cf54-2078-4bf0-b849-8f4027cdb9ce', 'c2c6e1a2-800b-4894-a110-0cce23d0c56b', 'e3c57d85-a6ed-4834-94fc-98ae36ef6a06']",13,,,,,,,,,,,,,,,,,Barcelona,217,00:14:13.198,Carry,True,2015/2016
,,,,,"[87.6, 36.0]",,,,,,,,,,,,0.8338,,,,,,,,,,,,0434053b-f487-4edf-99ae-a35a189a9719,683,,"[87.6, 36.0]",266467,14,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Goal Kick,Lionel Andrés Messi Cuccittini,5503.0,Right Wing,30,Barcelona,217,"['93928950-ce24-4041-ace3-067956b2695c', 'dd92676b-338f-41e4-bb22-494056fe6ae8']",15,,,,,,,,,,,,,,,,,Barcelona,217,00:14:15.880,Carry,,2015/2016
,,,,,"[105.1, 12.7]",,,,,,,,,,,,3.024805,,,,,,,,,,,,eb6eb7e2-a7ac-47a3-9f09-26ead48dd25e,695,,"[103.6, 9.2]",266467,14,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Corner,Lionel Andrés Messi Cuccittini,5503.0,Right Wing,31,Barcelona,217,"['0901f8fc-3281-4e28-aa55-6de95f59b8fd', 'b7a9ef10-aa24-4c80-b2ec-1215919db842']",43,,,,,,,,,,,,,,,,,Barcelona,217,00:14:43.668,Carry,,2015/2016
,,,,,"[101.1, 22.0]",,,,,,,,,,,,1.017154,,,,,,,,,,,,7867ac02-4302-43f2-8db6-2a6a45802422,699,,"[101.6, 21.8]",266467,14,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Corner,Neymar da Silva Santos Junior,4320.0,Left Wing,31,Barcelona,217,"['29bc3cad-dcf3-4c65-95ae-71370a089c5e', '9a3bf762-7e84-4a61-a02f-55fe99c5e13d', 'c9bd7adf-3a81-483a-812c-3176f0fe7e5a']",47,,,,,,,,,,,,,,,,,Barcelona,217,00:14:47.488,Carry,True,2015/2016
,,,,,"[45.0, 29.7]",,,,,,,,,,,,0.903033,,,,,,,,,,,,81c128f6-9e32-410d-a516-be66c4690bbb,708,,"[45.2, 31.7]",266467,15,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Daniel Wass,6797.0,Right Center Forward,33,Celta Vigo,209,"['0bb1867e-b0cb-4bfb-8725-7a5fa3b9064d', '961fde79-aa82-4ed1-a439-ae8fe15e87dc']",9,,,,,,,,,,,,,,,,,Celta Vigo,209,00:15:09.218,Carry,,2015/2016
,,,,,"[40.0, 25.7]",,,,,,,,,,,,1.908547,,,,,,,,,,,,db50b361-1c01-41cd-94e3-42b324836917,711,,"[37.9, 23.4]",266467,15,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Nemanja Radoja,6796.0,Left Defensive Midfield,33,Celta Vigo,209,"['13a9d1c8-4ce9-43df-9bc0-62c7cedcede8', 'fb58d60e-c5a5-4f0f-85ff-825843ad1fe6', 'fcb36621-bfb8-4814-875d-87ebebd94bc2']",10,,,,,,,,,,,,,,,,,Celta Vigo,209,00:15:10.408,Carry,True,2015/2016
,,,,,"[58.9, 10.6]",,,,,,,,,,,,5.656005,,,,,,,,,,,,ad39445f-46cf-418d-bbe0-5dfedd09bb55,715,,"[56.6, 9.9]",266467,15,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Daniel Wass,6797.0,Right Center Forward,33,Celta Vigo,209,"['116be47c-c47b-4acd-9528-aa9772f8edb5', '67c74706-c6d2-4387-bd37-c8ffe57033fd']",13,,,,,,,,,,,,,,,,,Celta Vigo,209,00:15:13.582,Carry,,2015/2016
,,,,,"[70.1, 6.2]",,,,,,,,,,,,1.883335,,,,,,,,,,,,babb9266-4a75-4c16-bef7-8c033a931824,718,,"[69.7, 5.2]",266467,15,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Manuel Agudo Durán,6724.0,Left Midfield,33,Celta Vigo,209,"['8bb57135-768c-4dfb-983a-13be88ad9e0f', '9a9a5522-b61e-4fe9-8358-2b67a22554ae']",20,,,,,,,,,,,,,,,,,Celta Vigo,209,00:15:20.512,Carry,,2015/2016
,,,,,"[41.5, 22.7]",,,,,,,,,,,,0.08,,,,,,,,,,,,a136cbf7-3142-44c0-9726-fa6df235c356,724,,"[41.5, 19.8]",266467,15,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Neymar da Silva Santos Junior,4320.0,Left Wing,34,Barcelona,217,"['20cf1c1c-aebd-430d-9dd7-1582e22e39ce', '49566e87-b087-427d-b664-670152cf8360', '7393c76e-f6d8-4c7d-8851-29991bee3fca']",28,,,,,,,,,,,,,,,,,Barcelona,217,00:15:28.039,Carry,True,2015/2016
,,,,,"[43.8, 13.5]",,,,,,,,,,,,2.393234,,,,,,,,,,,,9fdc8da1-9538-452e-b556-964c23b1fed0,727,,"[37.8, 29.9]",266467,15,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Andrés Iniesta Luján,5216.0,Left Center Midfield,34,Barcelona,217,"['01e244ff-5f62-4bf9-928e-e36cd8b0ff84', '40cfc4f0-d9ec-40ea-a3ce-6809ab26286b', 'bcabb44b-5b78-46a4-b1d5-079a29099e6a']",28,,,,,,,,,,,,,,,,,Barcelona,217,00:15:28.933,Carry,True,2015/2016
,,,,,"[80.1, 77.2]",,,,,,,,,,,,3.947766,,,,,,,,,,,,fc3e3556-f249-4c7a-925a-68955be694bc,731,,"[77.2, 67.5]",266467,15,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Augusto Matías Fernández,19668.0,Right Defensive Midfield,35,Celta Vigo,209,"['052689cf-cc4f-465a-a318-76ed1c758bce', '8d6b8ed3-3ff7-4e12-9356-24be6a7c8c36', '974376f1-c513-43db-be15-a0d1e04d3a0e']",31,,,,,,,,,,,,,,,,,Celta Vigo,209,00:15:31.326,Carry,True,2015/2016
,,,,,"[101.3, 66.4]",,,,,,,,,,,,2.163002,,,,,,,,,,,,a5047a62-b5fe-445e-82ce-2b440d105d92,735,,"[90.7, 75.4]",266467,15,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Fabián Ariel Orellana Valenzuela,7105.0,Right Midfield,35,Celta Vigo,209,"['2b2a95e8-d812-4f99-b6fb-7ab13ec5517b', '4ef51366-fa37-439e-aec3-7604453618eb']",36,,,,,,,,,,,,,,,,,Celta Vigo,209,00:15:36.238,Carry,,2015/2016
,,,,,"[101.5, 52.7]",,,,,,,,,,,,1.086,,,,,,,,,,,,b9a1e5ce-139d-4aeb-9a53-c182cb7e3c32,738,,"[105.2, 51.9]",266467,15,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Iago Aspas Juncal,5217.0,Left Center Forward,35,Celta Vigo,209,"['465ef062-642d-4b21-b853-ce4ea60284c4', 'e96fec0c-62f8-4660-bae1-278debc6c2f5']",38,,,,,,,,,,,,,,,,,Celta Vigo,209,00:15:38.910,Carry,,2015/2016
