ball_receipt_outcome,ball_recovery_recovery_failure,block_save_block,carry_end_location,clearance_aerial_won,clearance_body_part,clearance_head,clearance_left_foot,clearance_right_foot,counterpress,dribble_nutmeg,dribble_outcome,dribble_overrun,duel_outcome,duel_type,duration,foul_committed_advantage,foul_committed_card,foul_committed_offensive,foul_won_advantage,foul_won_defensive,goalkeeper_body_part,goalkeeper_end_location,goalkeeper_outcome,goalkeeper_position,goalkeeper_technique,goalkeeper_type,id,index,injury_stoppage_in_chain,interception_outcome,location,match_id,minute,miscontrol_aerial_won,off_camera,out,pass_aerial_won,pass_angle,pass_assisted_shot_id,pass_body_part,pass_cross,pass_cut_back,pass_end_location,pass_goal_assist,pass_height,pass_inswinging,pass_length,pass_no_touch,pass_outcome,pass_outswinging,pass_recipient,pass_recipient_id,pass_shot_assist,pass_switch,pass_technique,pass_through_ball,pass_type,period,play_pattern,player,player_id,position,possession,possession_team,possession_team_id,related_events,second,shot_aerial_won,shot_body_part,shot_end_location,shot_first_time,shot_freeze_frame,shot_key_pass_id,shot_outcome,shot_statsbomb_xg,shot_technique,shot_type,substitution_outcome,substitution_outcome_id,substitution_replacement,substitution_replacement_id,tactics,team,team_id,timestamp,type,under_pressure,season_name
,,,,,,,,,True,,,,,,1.319998,,,,,,,,,,,,92e37bd5-4094-4546-8933-4520738cc31a,632,,,"[19.0, 72.2]",9673,13,,,,,-2.247041,,Left Foot,,,"[6.0, 56.0]",,Ground Pass,,20.771133,,,,David Soria Solís,6722.0,,,,,Interception,1,Regular Play,Sébastien Corchia,6716.0,Right Back,37,Sevilla,213,"['8b682b4f-dd9e-45ca-9531-d44305ae27be', 'e5f19326-62b9-4d80-8053-901a639be5c8']",7,,,,,,,,,,,,,,,,Sevilla,213,00:13:07.089,Pass,,2017/2018
,,,,,,,,,,,,,,,2.919993,,,,,,,,,,,,a709d97b-1b9d-45d7-9e71-6ef7e362f118,635,,,"[10.6, 53.1]",9673,13,,,,,0.19776607,,Right Foot,,,"[62.5, 63.5]",,High Pass,,52.931747,,,,Jesús Navas González,6821.0,,,,,,1,Regular Play,David Soria Solís,6722.0,Goalkeeper,37,Sevilla,213,['943a3c39-83f0-47cb-b3d3-6535c0042d25'],8,,,,,,,,,,,,,,,,Sevilla,213,00:13:08.609,Pass,,2017/2018
,,,,,,,,,,,,,,,1.01723,,,,,,,,,,,,114141a8-0ba5-4e74-9ecd-e41a6b342285,638,,,"[63.2, 63.5]",9673,13,,,,True,-1.0366137,,,,,"[71.6, 49.3]",,Low Pass,,16.498486,,Incomplete,,Luis Fernando Muriel Fruto,6334.0,,,,,,1,Regular Play,Jesús Navas González,6821.0,Right Wing,37,Sevilla,213,"['3b94bfe1-b681-48ae-8e31-22db867355f5', '702c0b8d-9790-4a5d-acb7-819e69316bec', 'ad55519d-0038-4e47-b1e5-63e12ce5d8ee']",11,,,,,,,,,,,,,,,,Sevilla,213,00:13:11.569,Pass,True,2017/2018
,,,,,,,,,,,,,,,1.079711,,,,,,,,,,,,702c0b8d-9790-4a5d-acb7-819e69316bec,640,,,"[48.5, 30.8]",9673,13,,,,,-0.33901727,,Right Foot,,,"[67.5, 24.1]",,High Pass,,20.146711,,,,Sergio Busquets i Burgos,5203.0,,,,,Recovery,1,Regular Play,Gerard Piqué Bernabéu,5213.0,Right Center Back,38,Barcelona,217,"['114141a8-0ba5-4e74-9ecd-e41a6b342285', 'aa5ed6ef-bfc1-4e26-876a-ff84c9108f78']",12,,,,,,,,,,,,,,,,Barcelona,217,00:13:12.586,Pass,,2017/2018
,,,,,,,,,,,,,,,1.060414,,,,,,,,,,,,03116f8e-21d5-4242-9a29-c66d6bb48217,642,,,"[59.1, 23.1]",9673,13,,,,,-2.9010584,,Head,,,"[48.5, 20.5]",,High Pass,,10.914211,,,,Samuel Yves Umtiti,5492.0,,,,,,1,Regular Play,Sergio Busquets i Burgos,5203.0,Right Defensive Midfield,38,Barcelona,217,['63cf10f3-619c-447d-8994-18d0df15fd00'],13,,,,,,,,,,,,,,,,Barcelona,217,00:13:13.746,Pass,,2017/2018
,,,,,,,,,,,,,,,0.132867,,,,,,,,,,,,dc00365e-93d3-4d09-9473-689d12ae3953,646,,,"[51.6, 23.1]",9673,13,,,,,1.5707964,,Left Foot,,,"[51.6, 24.8]",,Low Pass,,1.7,,Incomplete,,,,,,,,,1,Regular Play,Samuel Yves Umtiti,5492.0,Left Center Back,38,Barcelona,217,"['4dc3743d-d194-43a8-a227-2620b23c3c4f', 'b172da4f-aabf-4d23-9127-7c98dbf370c0']",15,,,,,,,,,,,,,,,,Barcelona,217,00:13:15.516,Pass,True,2017/2018
,,,,,,,,,,,,,,,2.564839,,,,,,,,,,,,deca8a81-3cc1-4a3b-9d9f-d7ef010c7544,655,,,"[6.0, 36.0]",9673,13,,True,,,0.60301757,,Left Foot,,,"[69.9, 80.0]",,High Pass,,77.583565,,Out,,,,,True,,,Goal Kick,1,From Goal Kick,Marc-André ter Stegen,20055.0,Goalkeeper,40,Barcelona,217,,44,,,,,,,,,,,,,,,,Barcelona,217,00:13:44.249,Pass,,2017/2018
,,,,,,,,,,,,,,,1.319998,,,,,,,,,,,,bfff7ee3-a3ad-4a1f-81aa-68bcb92f5186,656,,,"[50.9, 0.1]",9673,13,,,,,2.114274,,,,,"[45.1, 9.7]",,Low Pass,,11.21606,,,,Guido Hernán Pizarro,6715.0,,,,,Throw-in,1,From Throw In,Sergio Escudero Palomo,6718.0,Left Back,41,Sevilla,213,['ab959b55-4536-4c84-b5eb-9cc3bb46f4b8'],54,,,,,,,,,,,,,,,,Sevilla,213,00:13:54.206,Pass,,2017/2018
,,,,,,,,,,,,,,,0.879999,,,,,,,,,,,,0ec6be5d-54b3-4c4a-a7ba-904994f2de8b,659,,,"[46.1, 10.7]",9673,13,,,,,0.96087945,,Right Foot,,,"[57.7, 27.3]",,Ground Pass,,20.25142,,,,Steven N''Kemboanza Mike Christopher Nzonzi,5737.0,,,,,,1,From Throw In,Guido Hernán Pizarro,6715.0,Left Defensive Midfield,41,Sevilla,213,['52242612-b2c1-4cc2-8956-9ed538955302'],57,,,,,,,,,,,,,,,,Sevilla,213,00:13:57.366,Pass,,2017/2018
,,,,,,,,,,,,,,,1.319995,,,,,,,,,,,,7e717e8e-85b0-4a52-96c8-09e8d43b1f73,662,,,"[58.1, 37.2]",9673,13,,,,,0.3712596,,Right Foot,,,"[71.2, 42.3]",,Ground Pass,,14.057738,,,,Éver Maximiliano David Banega,5504.0,,,,,,1,From Throw In,Steven N''Kemboanza Mike Christopher Nzonzi,5737.0,Right Defensive Midfield,41,Sevilla,213,['ff4bf9c9-075c-4751-ad80-3078675e865a'],59,,,,,,,,,,,,,,,,Sevilla,213,00:13:59.646,Pass,,2017/2018
,,,,,,,,,,,,,,,1.359998,,,,,,,,,,,,bcafe089-e015-4f53-981f-feaa2047afaf,665,,,"[80.6, 58.2]",9673,14,,,,,0.6275629,,Right Foot,,,"[99.9, 72.2]",,Ground Pass,,23.843029,,,,Jesús Navas González,6821.0,,,,,,1,From Throw In,Éver Maximiliano David Banega,5504.0,Center Attacking Midfield,41,Sevilla,213,['98eae8f2-f871-4e99-8d51-983a532eb827'],5,,,,,,,,,,,,,,,,Sevilla,213,00:14:05.126,Pass,,2017/2018
,,,,,,,,,,,,,,,0.047543,,,,,,,,,,,,a01639e0-32e0-495f-bc94-af2c11aba7d1,668,,,"[105.4, 71.2]",9673,14,,,,,-1.1145835,,Right Foot,,,"[110.7, 60.4]",,Low Pass,,12.030378,,Incomplete,,,,,,,,,1,From Throw In,Jesús Navas González,6821.0,Right Wing,41,Sevilla,213,['08f7435e-f6ed-4107-8f2f-88acf338b81f'],9,,,,,,,,,,,,,,,,Sevilla,213,00:14:09.766,Pass,,2017/2018
,,,,,,,,,,,,,,,0.599648,,,,,,,,,,,,849e7d98-e0e7-4a78-97a0-d1cac6dcd0de,679,,,"[26.3, 14.4]",9673,14,,,,,2.2716508,,Right Foot,,,"[23.6, 17.6]",,Low Pass,,4.1868844,,,,Sergio Busquets i Burgos,5203.0,,,,,,1,Regular Play,Andrés Iniesta Luján,5216.0,Left Midfield,42,Barcelona,217,['890aa4c7-f9f0-4da5-9406-4a0d3e6addfc'],16,,,,,,,,,,,,,,,,Barcelona,217,00:14:16.022,Pass,,2017/2018
,,,,,,,,,,,,,,,1.943729,,,,,,,,,,,,c6cba6c9-94a6-4785-bd84-9d1c6616d8af,682,,,"[26.3, 20.5]",9673,14,,,,,0.6287963,,Right Foot,,,"[39.5, 30.1]",,High Pass,,16.321764,,,,Ivan Rakitić,5470.0,,,,,,1,Regular Play,Sergio Busquets i Burgos,5203.0,Right Defensive Midfield,42,Barcelona,217,['aecfd465-4638-44be-af16-542faa2f586b'],16,,,,,,,,,,,,,,,,Barcelona,217,00:14:16.702,Pass,,2017/2018
,,,,,,,,,,,,,,,1.493172,,,,,,,,,,,,3b8199ab-8256-488c-aee9-35e7e4dee19d,685,,,"[49.4, 36.1]",9673,14,,,,,1.5294975,,Right Foot,,,"[49.9, 48.2]",,Low Pass,,12.110326,,,,Lionel Andrés Messi Cuccittini,5503.0,,,,,,1,Regular Play,Ivan Rakitić,5470.0,Left Defensive Midfield,42,Barcelona,217,['93625906-5523-485a-a5ea-138a01c09d52'],19,,,,,,,,,,,,,,,,Barcelona,217,00:14:19.096,Pass,,2017/2018
,,,,,,,,,,,,,,,1.909025,,,,,,,,,,,,7fe604d8-1797-4d4e-8bb7-0001fa6e554b,688,,,"[50.6, 52.3]",9673,14,,,,,0.52183425,,Left Foot,,,"[58.6, 56.9]",,Ground Pass,,9.228217,,,,Francisco Alcácer García,6402.0,,,,,,1,Regular Play,Lionel Andrés Messi Cuccittini,5503.0,Right Center Forward,42,Barcelona,217,['9b87e2b9-5d08-47e6-9fcb-384f6212c3e1'],21,,,,,,,,,,,,,,,,Barcelona,217,00:14:21.588,Pass,,2017/2018
,,,,,,,,,,,,,,,0.955415,,,,,,,,,,,,388a6e65-5dfb-4abc-a697-16f77cd695df,691,,,"[62.0, 58.3]",9673,14,,,,,0.36633065,,Right Foot,,,"[77.9, 64.4]",,Ground Pass,,17.029974,,,,Ivan Rakitić,5470.0,,,,,,1,Regular Play,Francisco Alcácer García,6402.0,Right Midfield,42,Barcelona,217,['a1a0c044-2f7c-4153-b453-8167aa0428f0'],24,,,,,,,,,,,,,,,,Barcelona,217,00:14:24.517,Pass,,2017/2018
,,,,,,,,,,,,,,,1.407167,,,,,,,,,,,,9bd86b6b-0c22-4e29-b18a-03287c53c383,696,,,"[76.2, 65.3]",9673,14,,,,,-2.3042183,,Right Foot,,,"[68.0, 56.2]",,Ground Pass,,12.24949,,,,Nélson Cabral Semedo,6374.0,,,,,,1,Regular Play,Ivan Rakitić,5470.0,Left Defensive Midfield,42,Barcelona,217,['4f6a4dc4-c71b-454a-91d5-ab1e9a8bdc81'],28,,,,,,,,,,,,,,,,Barcelona,217,00:14:28.311,Pass,,2017/2018
,,,,,,,,,,,,,,,1.107773,,,,,,,,,,,,14da4a04-664b-47e4-b394-bd6ec48f8c02,699,,,"[69.0, 55.9]",9673,14,,,,,-1.7480217,,Right Foot,,,"[67.8, 49.2]",,Ground Pass,,6.8066144,,,,Lionel Andrés Messi Cuccittini,5503.0,,,,,,1,Regular Play,Nélson Cabral Semedo,6374.0,Right Back,42,Barcelona,217,['950f0aa8-9c74-456b-bead-fbaf13dfb631'],30,,,,,,,,,,,,,,,,Barcelona,217,00:14:30.356,Pass,,2017/2018
,,,,,,,,,,,,,,,1.164272,,,,,,,,,,,,b9d83dbf-8a42-4ab7-bc26-083520dff631,702,,,"[68.0, 48.0]",9673,14,,,,,-1.1747149,,Left Foot,,,"[77.2, 26.0]",,Ground Pass,,23.846174,,,,Andrés Iniesta Luján,5216.0,,,,,,1,Regular Play,Lionel Andrés Messi Cuccittini,5503.0,Right Center Forward,42,Barcelona,217,['ca2822e4-c452-4952-a856-5a296ce77cbb'],32,,,,,,,,,,,,,,,,Barcelona,217,00:14:32.976,Pass,,2017/2018
,,,,,,,,,,,,,,,0.815445,,,,,,,,,,,,95e62d94-2ce0-42bb-8607-67cb9e4cc07f,705,,,"[78.9, 27.0]",9673,14,,,,,0.20145507,,Right Foot,,,"[93.1, 29.9]",,Ground Pass,,14.493102,,,,Luis Alberto Suárez Díaz,5246.0,,,,,,1,Regular Play,Andrés Iniesta Luján,5216.0,Left Midfield,42,Barcelona,217,['369cb5c7-4b1c-46b2-8c3d-fca1b9827c13'],35,,,,,,,,,,,,,,,,Barcelona,217,00:14:35.329,Pass,,2017/2018
,,,,,,,,,,,,,,,0.507645,,,,,,,,,,,,ee233375-3c5f-465f-9e40-161e4cce9aaf,708,,,"[90.0, 32.0]",9673,14,,,,,1.0734537,,Right Foot,,,"[93.8, 39.0]",,Ground Pass,,7.964923,,,,Lionel Andrés Messi Cuccittini,5503.0,,,,,,1,Regular Play,Luis Alberto Suárez Díaz,5246.0,Left Center Forward,42,Barcelona,217,['a7bf5513-f2ad-4c5a-9c02-c93df608b619'],37,,,,,,,,,,,,,,,,Barcelona,217,00:14:37.373,Pass,,2017/2018
,,,,,,,,,,,,,,,1.52,,,,,,,,,,,,4efadc9d-8c53-4cf3-a97c-61713422c0e4,718,,,"[12.0, 22.0]",9673,14,,True,,,-0.22679885,,Right Foot,,,"[32.8, 17.2]",,Ground Pass,,21.346663,,,,Guido Hernán Pizarro,6715.0,,,,,Free Kick,1,From Free Kick,Clément Lenglet,6826.0,Left Center Back,44,Sevilla,213,['0304c442-7c69-41bc-a535-9af12c444b37'],51,,,,,,,,,,,,,,,,Sevilla,213,00:14:51.569,Pass,,2017/2018
,,,,,,,,,,,,,,,3.119997,,,,,,,,,,,,7cb2e9b9-9937-4515-84b5-cd455935e42d,720,,,"[42.4, 41.3]",9673,14,,,,,1.867217,,Right Foot,,,"[36.2, 61.6]",,Ground Pass,,21.225693,,,,Sébastien Corchia,6716.0,,,,,,1,From Free Kick,Guido Hernán Pizarro,6715.0,Left Defensive Midfield,44,Sevilla,213,['04f48337-67a9-492c-9eaa-01612a524ad3'],55,,,,,,,,,,,,,,,,Sevilla,213,00:14:55.289,Pass,,2017/2018
,,,,,,,,,,,,,,,5.796776,,,,,,,,,,,,e52669cf-6049-49a5-8f84-40dffc4815d5,726,,,"[39.1, 70.5]",9673,15,,,,,-0.28177187,,Right Foot,,,"[73.3, 60.6]",,High Pass,,35.604073,,Incomplete,,Luis Fernando Muriel Fruto,6334.0,,,,,Free Kick,1,From Free Kick,Steven N''Kemboanza Mike Christopher Nzonzi,5737.0,Right Defensive Midfield,45,Sevilla,213,"['6c84f411-f063-4756-b25d-068ecbbdc296', 'e8a2370e-3078-43ed-bfda-175fd832bed9']",26,,,,,,,,,,,,,,,,Sevilla,213,00:15:26.249,Pass,,2017/2018
,,,,,,,,,,,,,,,1.6429,,,,,,,,,,,,d6759482-c945-4104-a06e-65acb48f354b,730,,,"[21.2, 30.1]",9673,15,,,,,-1.4920124,,Left Foot,,,"[22.4, 14.9]",,Ground Pass,,15.247294,,,,Samuel Yves Umtiti,5492.0,,,,,,1,Regular Play,Gerard Piqué Bernabéu,5213.0,Right Center Back,46,Barcelona,217,['df452022-99b9-4e0d-be68-c817a5417d34'],34,,,,,,,,,,,,,,,,Barcelona,217,00:15:34.568,Pass,,2017/2018
,,,,,,,,,,,,,,,1.701741,,,,,,,,,,,,4cc5ee5f-9eea-48d9-924e-70c75690c1f2,733,,,"[23.4, 15.6]",9673,15,,,,,0.82098186,,Left Foot,,,"[38.3, 31.6]",,Ground Pass,,21.86344,,,,Ivan Rakitić,5470.0,,,,,,1,Regular Play,Samuel Yves Umtiti,5492.0,Left Center Back,46,Barcelona,217,['5825435b-0691-45f1-880e-969917a28635'],37,,,,,,,,,,,,,,,,Barcelona,217,00:15:37.005,Pass,,2017/2018
,,,,,,,,,,,,,,,1.248727,,,,,,,,,,,,4d413306-1df0-44c8-b02e-0e36694cf2d0,736,,,"[46.8, 39.0]",9673,15,,,,,0.53673494,,Right Foot,,,"[66.8, 50.9]",,Ground Pass,,23.272516,,,,Francisco Alcácer García,6402.0,,,,,,1,Regular Play,Ivan Rakitić,5470.0,Left Defensive Midfield,46,Barcelona,217,['69aad63c-eca6-4271-ad64-6d45d9216035'],41,,,,,,,,,,,,,,,,Barcelona,217,00:15:41.475,Pass,,2017/2018
,,,,,,,,,,,,,,,3.471704,,,,,,,,,,,,288d9c56-f4ad-42b1-a28e-7a884ef944b0,740,,,"[72.8, 48.0]",9673,15,,,,,-2.7451084,,Right Foot,,,"[26.7, 28.7]",,Ground Pass,,49.976994,,,,Marc-André ter Stegen,20055.0,,,,,,1,Regular Play,Francisco Alcácer García,6402.0,Right Midfield,46,Barcelona,217,"['26004c0d-a856-40fb-9c81-a57aaac3232e', 'e176a05e-4000-47c6-8d39-1ce80b762fff']",44,,,,,,,,,,,,,,,,Barcelona,217,00:15:44.183,Pass,True,2017/2018
,,,,,,,,,,,,,,,1.430082,,,,,,,,,,,,a1553600-aad1-495d-bb3c-d65a389ff315,743,,,"[25.3, 23.6]",9673,15,,,,,-0.30704573,,Left Foot,,,"[37.6, 19.7]",,Ground Pass,,12.903488,,,,Samuel Yves Umtiti,5492.0,,,,,,1,Regular Play,Marc-André ter Stegen,20055.0,Goalkeeper,46,Barcelona,217,['3fcc9925-e7c8-4d6c-b6f2-0f0173b7e56a'],47,,,,,,,,,,,,,,,,Barcelona,217,00:15:47.734,Pass,,2017/2018
,,,,,,,,,,,,,,,1.954831,,,,,,,,,,,,455a6d0a-fae0-4e6f-8cdd-7be0240c1d84,746,,,"[65.6, 15.9]",9673,15,,,,,2.6583397,,Left Foot,,,"[55.5, 21.2]",,Ground Pass,,11.406138,,,,Sergio Busquets i Burgos,5203.0,,,,,,1,Regular Play,Samuel Yves Umtiti,5492.0,Left Center Back,46,Barcelona,217,['aef02c57-223c-4ee6-a78b-f2a852194a6a'],55,,,,,,,,,,,,,,,,Barcelona,217,00:15:55.338,Pass,,2017/2018
,,,,,,,,,,,,,,,1.295573,,,,,,,,,,,,726d14bc-9d9b-4389-9073-67b1447473dd,749,,,"[55.0, 22.1]",9673,15,,,,,1.590874,,Right Foot,,,"[54.5, 47.0]",,Ground Pass,,24.90502,,,,Gerard Piqué Bernabéu,5213.0,,,,,,1,Regular Play,Sergio Busquets i Burgos,5203.0,Right Defensive Midfield,46,Barcelona,217,['60655a40-7e09-4ad6-a337-6aa2a4aa354e'],58,,,,,,,,,,,,,,,,Barcelona,217,00:15:58.059,Pass,,2017/2018
,,,,,,,,,,,,,,,1.77791,,,,,,,,,,,,a1a11595-9f36-42c6-8a60-83a95a231232,753,,,"[79.1, 54.0]",9673,16,,,,,-1.810631,,Right Foot,,,"[73.5, 31.1]",,Ground Pass,,23.574774,,,,Andrés Iniesta Luján,5216.0,,,,,,1,Regular Play,Gerard Piqué Bernabéu,5213.0,Right Center Back,46,Barcelona,217,['99c935b1-e279-4610-b09d-b765f2f96750'],8,,,,,,,,,,,,,,,,Barcelona,217,00:16:08.547,Pass,,2017/2018
,,,,,,,,,,,,,,,0.805537,,,,,,,,,,,,5c1adbc9-a06e-4232-b25d-30c9a8f9fe10,756,,,"[82.7, 25.8]",9673,16,,,,,-0.53862417,,Left Foot,,,"[90.9, 20.9]",,Ground Pass,,9.552486,,,,Luis Alberto Suárez Díaz,5246.0,,,,,,1,Regular Play,Andrés Iniesta Luján,5216.0,Left Midfield,46,Barcelona,217,['cc8e0289-bbbe-4685-bfa7-e56a704827e0'],12,,,,,,,,,,,,,,,,Barcelona,217,00:16:12.631,Pass,,2017/2018
,,,,,,,,,,,,,,,0.907754,,,,,,,,,,,,1b430f1b-a9df-4d9b-aa29-bf38787a9a39,759,,,"[75.7, 21.9]",9673,16,,,,,-2.3898895,,Left Foot,,,"[71.1, 17.6]",,Ground Pass,,6.2968245,,,,Andrés Iniesta Luján,5216.0,,,,,,1,Regular Play,Luis Alberto Suárez Díaz,5246.0,Left Center Forward,46,Barcelona,217,['3b73847a-e3e3-4c7d-8128-7108d65438ea'],14,,,,,,,,,,,,,,,,Barcelona,217,00:16:14.261,Pass,,2017/2018
,,,,,,,,,,,,,,,1.21571,,,,,,,,,,,,5d02941a-7d32-4971-b051-811746ed25dd,762,,,"[72.8, 19.7]",9673,16,,,,,0.516483,,Right Foot,,,"[105.2, 38.1]",,High Pass,,37.260166,,Incomplete,,,,,,,,,1,Regular Play,Andrés Iniesta Luján,5216.0,Left Midfield,46,Barcelona,217,['ba159cfd-035e-4f4b-8018-329c456db4b1'],16,,,,,,,,,,,,,,,,Barcelona,217,00:16:16.568,Pass,,2017/2018
,,,,,,,,,,,,,,,1.447632,,,,,,,,,,,,e555ae58-251f-4f14-bf27-42971c259cb4,767,,,"[81.3, 32.0]",9673,16,,,,,1.4387028,,Right Foot,,,"[83.2, 46.3]",,Low Pass,,14.425672,,,,Nélson Cabral Semedo,6374.0,,,,,,1,Regular Play,Sergio Busquets i Burgos,5203.0,Right Defensive Midfield,46,Barcelona,217,['eef83fd0-5d96-4a86-b20a-72278b00fc9c'],21,,,,,,,,,,,,,,,,Barcelona,217,00:16:21.680,Pass,,2017/2018
,,,,,,,,,,,,,,,3.302911,,,,,,,,,,,,54894b8a-1384-44a8-b310-fdc67a5d305d,770,,,"[89.0, 53.8]",9673,16,,,,,0.08357451,,Right Foot,,,"[108.1, 55.4]",,Ground Pass,,19.166899,,,,Francisco Alcácer García,6402.0,,,,,,1,Regular Play,Nélson Cabral Semedo,6374.0,Right Back,46,Barcelona,217,['3ee4837e-c4b1-4c73-b3b1-594ac9e7ea81'],24,,,,,,,,,,,,,,,,Barcelona,217,00:16:24.883,Pass,,2017/2018
,,,,,,,,,,,,,,,1.398328,,,,,,,,,,,,de4b9693-07ad-47a1-a981-3e23f16e8735,774,,,"[108.1, 54.5]",9673,16,,,,,2.819842,,Right Foot,,,"[103.0, 56.2]",,Ground Pass,,5.375872,,Incomplete,,Ivan Rakitić,5470.0,,,,,,1,Regular Play,Francisco Alcácer García,6402.0,Right Midfield,46,Barcelona,217,"['545a7b76-124c-4efd-98a5-ab2763bbd10d', 'f8a81c0e-1e57-4945-9dab-2464877d0416']",28,,,,,,,,,,,,,,,,Barcelona,217,00:16:28.266,Pass,,2017/2018
,,,,,,,,,True,,,,,,1.399999,,,,,,,,,,,,545a7b76-124c-4efd-98a5-ab2763bbd10d,776,,,"[17.1, 23.9]",9673,16,,,,,-1.3339475,,Left Foot,,,"[17.8, 21.0]",,Ground Pass,,2.9832869,,,,Éver Maximiliano David Banega,5504.0,,,,,Interception,1,Regular Play,Pablo Sarabia García,6720.0,Left Wing,47,Sevilla,213,"['5a9af826-8eb7-48ee-87a3-b2d28ec92e5c', 'de4b9693-07ad-47a1-a981-3e23f16e8735']",29,,,,,,,,,,,,,,,,Sevilla,213,00:16:29.664,Pass,,2017/2018
,,,,,,,,,,,,,,,5.665113,,,,,,,,,,,,80c19112-aeb2-4bdb-9cea-4e8dbe9bf8ea,783,,,"[36.4, 36.7]",9673,16,,,,,-0.39465788,,Right Foot,,,"[89.7, 14.5]",,Low Pass,,57.73846,,Incomplete,,Luis Fernando Muriel Fruto,6334.0,,,,,,1,Regular Play,Éver Maximiliano David Banega,5504.0,Center Attacking Midfield,47,Sevilla,213,"['330d060d-e835-439e-8a57-8afb24783cce', '88bd9d5d-3377-4010-85a5-36a66bfbd951']",33,,,,,,,,,,,,,,,,Sevilla,213,00:16:33.064,Pass,,2017/2018
,,,,,,,,,,,,,,,1.632371,,,,,,,,,,,,54bc941c-4c3e-4a00-849c-03759d3c6b99,787,,,"[32.5, 61.2]",9673,16,,,,,-1.5783434,,Right Foot,,,"[32.3, 34.7]",,Ground Pass,,26.500755,,,,Samuel Yves Umtiti,5492.0,,,,,,1,Regular Play,Gerard Piqué Bernabéu,5213.0,Right Center Back,48,Barcelona,217,['68b8e011-6fc6-4b6a-93b4-b77a26c7ab40'],39,,,,,,,,,,,,,,,,Barcelona,217,00:16:39.717,Pass,,2017/2018
,,,,,,,,,,,,,,,0.997927,,,,,,,,,,,,c2da91ee-edf5-466d-a784-6de429d959c5,790,,,"[36.4, 31.6]",9673,16,,,,,-0.5880026,,Left Foot,,,"[49.9, 22.6]",,Ground Pass,,16.224981,,,,Andrés Iniesta Luján,5216.0,,,,,,1,Regular Play,Samuel Yves Umtiti,5492.0,Left Center Back,48,Barcelona,217,['b6222dcb-3bdc-4b65-a16c-850aff9012a0'],42,,,,,,,,,,,,,,,,Barcelona,217,00:16:42.725,Pass,,2017/2018
,,,,,,,,,,,,,,,0.739343,,,,,,,,,,,,73464de2-df66-4fb2-be31-cd8c7e26a4c1,793,,,"[49.7, 26.2]",9673,16,,,,,1.6975024,,Right Foot,,,"[47.7, 41.9]",,Ground Pass,,15.826876,,,,Sergio Busquets i Burgos,5203.0,,,,,,1,Regular Play,Andrés Iniesta Luján,5216.0,Left Midfield,48,Barcelona,217,['f653d2a9-86f5-4018-a8f4-6c853e955ef9'],44,,,,,,,,,,,,,,,,Barcelona,217,00:16:44.890,Pass,,2017/2018
,,,,,,,,,,,,,,,1.100207,,,,,,,,,,,,45e992dd-2436-4168-bb54-c86999feac62,796,,,"[47.7, 41.9]",9673,16,,,,,-1.9858007,,Right Foot,,,"[38.8, 21.7]",,Ground Pass,,22.07374,,,,Samuel Yves Umtiti,5492.0,,,,,,1,Regular Play,Sergio Busquets i Burgos,5203.0,Right Defensive Midfield,48,Barcelona,217,['c6f58d1f-4c58-4fd4-84e6-218819c6d7d0'],45,,,,,,,,,,,,,,,,Barcelona,217,00:16:45.710,Pass,,2017/2018
,,,,,,,,,,,,,,,1.246754,,,,,,,,,,,,1e1f2b61-a439-4088-b8f9-664da87ee6ed,799,,,"[41.9, 24.8]",9673,16,,,,,-1.0018693,,Right Foot,,,"[51.3, 10.1]",,Ground Pass,,17.448496,,,,Jordi Alba Ramos,5211.0,,,,,,1,Regular Play,Samuel Yves Umtiti,5492.0,Left Center Back,48,Barcelona,217,['b86a1024-1bf5-4d65-a815-0432cff5fbc2'],47,,,,,,,,,,,,,,,,Barcelona,217,00:16:47.578,Pass,,2017/2018
,,,,,,,,,,,,,,,1.829571,,,,,,,,,,,,80106768-4d64-40cc-9cc7-c7c31f90dcae,802,,,"[55.9, 12.5]",9673,16,,,,,1.6628432,,Left Foot,,,"[54.7, 25.5]",,Ground Pass,,13.055267,,,,Samuel Yves Umtiti,5492.0,,,,,,1,Regular Play,Jordi Alba Ramos,5211.0,Left Back,48,Barcelona,217,['f699717a-e470-4924-a518-cd3ae92e4425'],51,,,,,,,,,,,,,,,,Barcelona,217,00:16:51.496,Pass,,2017/2018
,,,,,,,,,,,,,,,0.898995,,,,,,,,,,,,ea4249dc-6733-4061-9287-c347ff004b36,805,,,"[52.6, 24.8]",9673,16,,,,,1.9941635,,Left Foot,,,"[45.3, 41.0]",,Ground Pass,,17.768793,,,,Sergio Busquets i Burgos,5203.0,,,,,,1,Regular Play,Samuel Yves Umtiti,5492.0,Left Center Back,48,Barcelona,217,['c84ca64c-fbb3-448f-b854-faecb7123929'],54,,,,,,,,,,,,,,,,Barcelona,217,00:16:54.589,Pass,,2017/2018
