50_50,ball_receipt_outcome,ball_recovery_recovery_failure,carry_end_location,clearance_aerial_won,clearance_body_part,clearance_head,clearance_left_foot,clearance_other,clearance_right_foot,counterpress,dribble_nutmeg,dribble_outcome,dribble_overrun,duel_outcome,duel_type,duration,foul_committed_advantage,foul_committed_card,foul_committed_offensive,foul_committed_type,foul_won_advantage,foul_won_defensive,goalkeeper_body_part,goalkeeper_end_location,goalkeeper_outcome,goalkeeper_position,goalkeeper_technique,goalkeeper_type,id,index,interception_outcome,location,match_id,minute,miscontrol_aerial_won,off_camera,out,pass_aerial_won,pass_angle,pass_assisted_shot_id,pass_body_part,pass_cross,pass_cut_back,pass_end_location,pass_goal_assist,pass_height,pass_inswinging,pass_length,pass_miscommunication,pass_no_touch,pass_outcome,pass_recipient,pass_recipient_id,pass_shot_assist,pass_switch,pass_technique,pass_through_ball,pass_type,period,play_pattern,player,player_id,position,possession,possession_team,possession_team_id,related_events,second,shot_aerial_won,shot_body_part,shot_end_location,shot_first_time,shot_freeze_frame,shot_key_pass_id,shot_one_on_one,shot_outcome,shot_statsbomb_xg,shot_technique,shot_type,substitution_outcome,substitution_outcome_id,substitution_replacement,substitution_replacement_id,tactics,team,team_id,timestamp,type,under_pressure,season_name
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,d750507f-4f15-4512-9902-9112b04fec4c,2595,,"[65.7, 7.8]",266420,57,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Adriano Correia Claro,22102.0,Left Back,106,Barcelona,217,['aebe77e0-a29c-44f7-b4cc-0dc3f8354837'],11,,,,,,,,,,,,,,,,,Barcelona,217,00:12:11.650,Ball Receipt*,,2013/2014
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,16984f46-199f-4d6b-a307-bbef9e55ef66,2598,,"[75.2, 27.6]",266420,57,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Xavier Hernández Creus,20131.0,Left Center Midfield,106,Barcelona,217,['1c102b4e-9c8f-4134-b0d3-a868f45a093a'],14,,,,,,,,,,,,,,,,,Barcelona,217,00:12:14.724,Ball Receipt*,,2013/2014
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2690cb27-e697-411b-8784-c415d8031fe2,2601,,"[64.6, 34.4]",266420,57,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Sergio Busquets i Burgos,5203.0,Center Defensive Midfield,106,Barcelona,217,['e9b5ace5-aa53-45c1-92cf-f7698c5bba91'],15,,,,,,,,,,,,,,,,,Barcelona,217,00:12:15.960,Ball Receipt*,,2013/2014
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,814789a3-6e16-4c82-9bf9-1bc0620d1a51,2604,,"[63.2, 27.6]",266420,57,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Andrés Iniesta Luján,5216.0,Right Center Midfield,106,Barcelona,217,['6c9261e5-767d-4087-947b-eb37bbf5cdf6'],16,,,,,,,,,,,,,,,,,Barcelona,217,00:12:16.930,Ball Receipt*,,2013/2014
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,dbf8580e-e408-4196-a338-c74763d04c52,2607,,"[49.7, 50.6]",266420,57,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Marc Bartra Aregall,7068.0,Right Center Back,106,Barcelona,217,['923e95f2-cec7-4958-9a78-eebf5a51b49a'],19,,,,,,,,,,,,,,,,,Barcelona,217,00:12:19.716,Ball Receipt*,,2013/2014
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6c9295ce-c8b4-42a4-8ca5-7458c6c1173a,2610,,"[65.6, 74.6]",266420,57,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Daniel Alves da Silva,4324.0,Right Back,106,Barcelona,217,['75f7afee-b49f-40b3-9098-07ebe37cefb6'],21,,,,,,,,,,,,,,,,,Barcelona,217,00:12:21.686,Ball Receipt*,,2013/2014
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,af1ddc0d-8ef6-4ecb-93b2-847cc80d5a31,2613,,"[70.0, 58.3]",266420,57,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Sergio Busquets i Burgos,5203.0,Center Defensive Midfield,106,Barcelona,217,['418db6d3-7010-48a0-a6e8-5612a690d23c'],24,,,,,,,,,,,,,,,,,Barcelona,217,00:12:24.368,Ball Receipt*,,2013/2014
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,c2b12402-9d4f-415e-a5d6-767b9ff9c726,2616,,"[42.7, 59.1]",266420,57,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Marc Bartra Aregall,7068.0,Right Center Back,106,Barcelona,217,['b5b1c5ab-3d59-4b25-b596-6be90399f03b'],26,,,,,,,,,,,,,,,,,Barcelona,217,00:12:26.337,Ball Receipt*,,2013/2014
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5fc6a9f6-a844-4c65-a7af-d5f43dce57c8,2619,,"[49.7, 30.8]",266420,57,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Gerard Piqué Bernabéu,5213.0,Left Center Back,106,Barcelona,217,['f6c71c79-a5cf-46f4-a8ab-8ebf34c4baee'],28,,,,,,,,,,,,,,,,,Barcelona,217,00:12:28.367,Ball Receipt*,,2013/2014
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,820bf55e-1c67-41cd-9d4e-68285d89566f,2622,,"[63.9, 32.4]",266420,57,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Andrés Iniesta Luján,5216.0,Right Center Midfield,106,Barcelona,217,['feb8eefd-0896-436b-89d4-c3f7306684fc'],29,,,,,,,,,,,,,,,,,Barcelona,217,00:12:29.513,Ball Receipt*,,2013/2014
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,004c2f33-e7de-4d1d-add4-f577ef18baee,2625,,"[62.8, 38.4]",266420,57,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Francesc Fàbregas i Soler,3478.0,Center Forward,106,Barcelona,217,['bc1e1b5e-c519-4083-80da-697eb27d4c55'],31,,,,,,,,,,,,,,,,,Barcelona,217,00:12:31.440,Ball Receipt*,,2013/2014
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8f5dcfb0-3db4-40da-ba00-c386b44c46c7,2628,,"[64.2, 58.3]",266420,57,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Daniel Alves da Silva,4324.0,Right Back,106,Barcelona,217,['60855936-0e5a-427b-829e-b3d4e5d7c3e9'],36,,,,,,,,,,,,,,,,,Barcelona,217,00:12:36.447,Ball Receipt*,,2013/2014
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6c3386b5-c518-4de9-bc8e-0cc7cc150260,2631,,"[66.4, 51.9]",266420,57,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Francesc Fàbregas i Soler,3478.0,Center Forward,106,Barcelona,217,['dba7ee62-86b0-421c-87f6-a41377227784'],37,,,,,,,,,,,,,,,,,Barcelona,217,00:12:37.907,Ball Receipt*,,2013/2014
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,187831c3-5b51-4f92-8baf-f1da22ab52fe,2634,,"[78.0, 57.5]",266420,57,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Xavier Hernández Creus,20131.0,Left Center Midfield,106,Barcelona,217,['6c46bb70-95e0-4629-b711-4d32cb81ae84'],39,,,,,,,,,,,,,,,,,Barcelona,217,00:12:39.504,Ball Receipt*,,2013/2014
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,e1f0a2da-99fe-4dcf-abb6-306249d827c8,2637,,"[72.8, 54.1]",266420,57,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Francesc Fàbregas i Soler,3478.0,Center Forward,106,Barcelona,217,['83e2df31-8f61-4710-9c92-dd27c8393b9a'],41,,,,,,,,,,,,,,,,,Barcelona,217,00:12:41.360,Ball Receipt*,,2013/2014
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,b9c9e9a0-2d2c-420d-a6d0-534104878a53,2640,,"[64.2, 55.5]",266420,57,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Daniel Alves da Silva,4324.0,Right Back,106,Barcelona,217,['d89a7f07-67cd-491c-96c1-8b5e814a8c05'],41,,,,,,,,,,,,,,,,,Barcelona,217,00:12:41.973,Ball Receipt*,,2013/2014
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,dc95f8bf-0ecd-4c26-982e-c7b647b75583,2643,,"[70.6, 76.4]",266420,57,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Alexis Alejandro Sánchez Sánchez,3385.0,Right Wing,106,Barcelona,217,['2d84972e-b08c-4c71-960f-84ca6887334f'],43,,,,,,,,,,,,,,,,,Barcelona,217,00:12:43.765,Ball Receipt*,,2013/2014
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,28fc43e6-8ff3-4229-a070-17cb014e0ec6,2647,,"[40.1, 30.5]",266420,57,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Gerard Piqué Bernabéu,5213.0,Left Center Back,106,Barcelona,217,"['1ab0d0b4-d17a-478f-b762-5a6752ea4f72', 'fda14b70-8191-4a9d-aa87-06cb1b1c395c']",47,,,,,,,,,,,,,,,,,Barcelona,217,00:12:47.775,Ball Receipt*,True,2013/2014
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2859f55f-fd66-4ded-86c4-a17312a34d43,2650,,"[82.2, 2.7]",266420,57,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Adriano Correia Claro,22102.0,Left Back,106,Barcelona,217,['586d96a9-4c6b-4fdb-b233-458ad892e831'],52,,,,,,,,,,,,,,,,,Barcelona,217,00:12:52.331,Ball Receipt*,,2013/2014
,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,51c0782e-42fe-492a-87ab-a777f3708d7d,2657,,"[43.0, 77.8]",266420,57,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Jesús Joaquín Fernández Sáez de la Torre,7022.0,Right Wing,106,Barcelona,217,['a44c836a-a8c8-4cef-814b-2e98ca99916b'],59,,,,,,,,,,,,,,,,,Almería,403,00:12:59.633,Ball Receipt*,,2013/2014
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8eb2565f-c4f0-4fda-a721-92bb5fe84e3b,2659,,"[70.7, 3.9]",266420,58,,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Andrés Iniesta Luján,5216.0,Right Center Midfield,107,Barcelona,217,['2bff646c-e052-4f09-a346-11118d5bccc6'],9,,,,,,,,,,,,,,,,,Barcelona,217,00:13:09.017,Ball Receipt*,,2013/2014
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,d8188a14-e78a-472e-8585-d935552b068a,2662,,"[79.7, 11.3]",266420,58,,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Francesc Fàbregas i Soler,3478.0,Center Forward,107,Barcelona,217,['159d2f70-4a21-43be-87a3-b649d067c8eb'],11,,,,,,,,,,,,,,,,,Barcelona,217,00:13:11.896,Ball Receipt*,,2013/2014
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,f2cbaec7-3e53-412e-a217-8acf6cecaae5,2666,,"[73.0, 31.2]",266420,58,,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Sergio Busquets i Burgos,5203.0,Center Defensive Midfield,107,Barcelona,217,['c1ee27c3-2964-4f1c-a479-210c12fc1685'],15,,,,,,,,,,,,,,,,,Barcelona,217,00:13:15.296,Ball Receipt*,,2013/2014
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2b69f67f-c833-46d3-aee9-bdd96b641ecb,2669,,"[68.5, 24.7]",266420,58,,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Francesc Fàbregas i Soler,3478.0,Center Forward,107,Barcelona,217,['858e8686-ab9d-424f-a9e5-87d4e1c705f6'],15,,,,,,,,,,,,,,,,,Barcelona,217,00:13:15.978,Ball Receipt*,,2013/2014
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,87553667-94c3-46f7-b063-ee793eef9d55,2672,,"[50.7, 40.4]",266420,58,,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Marc Bartra Aregall,7068.0,Right Center Back,107,Barcelona,217,['a24e4a52-517b-425c-8921-5aa8bd092561'],18,,,,,,,,,,,,,,,,,Barcelona,217,00:13:18.420,Ball Receipt*,,2013/2014
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,fc3d6a6f-0148-4a80-9dd8-4f42f1affa4c,2675,,"[63.5, 61.4]",266420,58,,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Daniel Alves da Silva,4324.0,Right Back,107,Barcelona,217,['34befdda-31eb-46a7-b45e-fadd888cbce8'],20,,,,,,,,,,,,,,,,,Barcelona,217,00:13:20.731,Ball Receipt*,,2013/2014
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,75c737a2-0d84-4501-bfe8-f46df9d7069f,2678,,"[61.7, 55.2]",266420,58,,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Xavier Hernández Creus,20131.0,Left Center Midfield,107,Barcelona,217,['ce1aa561-ed70-446e-800b-d48776016140'],21,,,,,,,,,,,,,,,,,Barcelona,217,00:13:21.748,Ball Receipt*,,2013/2014
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,db900d76-42bc-4293-af53-54e610a6bbfd,2681,,"[72.6, 61.9]",266420,58,,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Alexis Alejandro Sánchez Sánchez,3385.0,Right Wing,107,Barcelona,217,['8d221310-a341-473f-a962-7c7f4ec8f7ef'],23,,,,,,,,,,,,,,,,,Barcelona,217,00:13:23.266,Ball Receipt*,,2013/2014
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3ccfba0a-e33a-4302-bbc5-f6a69bb764f8,2684,,"[73.5, 73.8]",266420,58,,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Daniel Alves da Silva,4324.0,Right Back,107,Barcelona,217,['53b59002-b390-4027-8847-d644fc6ae496'],24,,,,,,,,,,,,,,,,,Barcelona,217,00:13:24.410,Ball Receipt*,,2013/2014
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,623507a5-f7f1-4f88-9465-fe8289e88f94,2688,,"[69.3, 71.0]",266420,58,,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Xavier Hernández Creus,20131.0,Left Center Midfield,107,Barcelona,217,"['1240675e-4199-43bb-a93d-182bcc9fa4c9', '3f7b3164-ed78-47c3-8bbd-3d05df045440']",25,,,,,,,,,,,,,,,,,Barcelona,217,00:13:25.120,Ball Receipt*,True,2013/2014
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,12e2bb80-ac6a-4024-b1b2-22dceb6f75be,2691,,"[73.2, 56.6]",266420,58,,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Alexis Alejandro Sánchez Sánchez,3385.0,Right Wing,107,Barcelona,217,['ff93e0b7-87b0-4242-98e3-13d6e0b3a16a'],26,,,,,,,,,,,,,,,,,Barcelona,217,00:13:26.595,Ball Receipt*,,2013/2014
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7d5b986b-ccdf-4f02-8f75-c513f58df020,2694,,"[69.2, 49.2]",266420,58,,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Sergio Busquets i Burgos,5203.0,Center Defensive Midfield,107,Barcelona,217,['cc95213a-2100-4b18-967e-a1feeb3d61bb'],28,,,,,,,,,,,,,,,,,Barcelona,217,00:13:28.039,Ball Receipt*,,2013/2014
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,19166f59-7185-4980-bc17-8211ee8a0d50,2697,,"[75.8, 55.5]",266420,58,,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Alexis Alejandro Sánchez Sánchez,3385.0,Right Wing,107,Barcelona,217,['f5be9e08-67d1-4ef8-9463-7b698a624742'],31,,,,,,,,,,,,,,,,,Barcelona,217,00:13:31.103,Ball Receipt*,,2013/2014
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,353082d4-ebca-4e22-a272-14d85d436e79,2700,,"[71.6, 47.8]",266420,58,,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Sergio Busquets i Burgos,5203.0,Center Defensive Midfield,107,Barcelona,217,['53b8a034-7d53-4a44-b3aa-8181c8d5b665'],31,,,,,,,,,,,,,,,,,Barcelona,217,00:13:31.704,Ball Receipt*,,2013/2014
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,878c7f39-b9ff-4dba-9e0c-90dbcdcadb90,2703,,"[55.1, 34.2]",266420,58,,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Gerard Piqué Bernabéu,5213.0,Left Center Back,107,Barcelona,217,['f83c26d4-cc1a-4f17-9349-ab1ca465302a'],34,,,,,,,,,,,,,,,,,Barcelona,217,00:13:34.470,Ball Receipt*,,2013/2014
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,903434f8-380e-4da8-9b9e-94aadb033a60,2706,,"[62.9, 26.4]",266420,58,,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Andrés Iniesta Luján,5216.0,Right Center Midfield,107,Barcelona,217,['9eb0ce4a-9d20-4dc0-bb62-72468f44a068'],35,,,,,,,,,,,,,,,,,Barcelona,217,00:13:35.659,Ball Receipt*,,2013/2014
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,a3558f2b-c69f-47c8-81a0-b176edfeda63,2709,,"[76.5, 2.8]",266420,58,,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Adriano Correia Claro,22102.0,Left Back,107,Barcelona,217,['1a46d2f0-5c42-4f9e-8087-cabc146ab9f2'],38,,,,,,,,,,,,,,,,,Barcelona,217,00:13:38.157,Ball Receipt*,,2013/2014
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,f4cd95c0-b11a-4d9c-b20f-9175b9875cc0,2712,,"[67.9, 8.1]",266420,58,,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Andrés Iniesta Luján,5216.0,Right Center Midfield,107,Barcelona,217,['dfb9671e-2867-43dd-8c06-8943bbd31387'],39,,,,,,,,,,,,,,,,,Barcelona,217,00:13:39.707,Ball Receipt*,,2013/2014
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6715750c-1e55-4a55-b3fe-80d011d18d26,2715,,"[71.2, 26.8]",266420,58,,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Xavier Hernández Creus,20131.0,Left Center Midfield,107,Barcelona,217,['93ea2020-793a-408c-957e-b5f73ab70fbc'],41,,,,,,,,,,,,,,,,,Barcelona,217,00:13:41.273,Ball Receipt*,,2013/2014
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,e682f8cb-dfd1-4ebb-88b2-ef95c0b87572,2718,,"[67.9, 13.5]",266420,58,,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Andrés Iniesta Luján,5216.0,Right Center Midfield,107,Barcelona,217,['2c2ff3ec-b2cb-4900-9e52-41eb39b3f721'],42,,,,,,,,,,,,,,,,,Barcelona,217,00:13:42.469,Ball Receipt*,,2013/2014
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,db018566-6cb1-4090-8461-b934f467ed7b,2721,,"[50.1, 51.5]",266420,58,,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Marc Bartra Aregall,7068.0,Right Center Back,107,Barcelona,217,['2a3c8db3-9492-4491-a6bd-465a6135bbea'],46,,,,,,,,,,,,,,,,,Barcelona,217,00:13:46.491,Ball Receipt*,,2013/2014
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9a0177a4-b30f-41c3-a26e-603f47dbb294,2728,,"[94.3, 30.4]",266420,58,,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Pedro Eliezer Rodríguez Ledesma,3958.0,Left Wing,107,Barcelona,217,['2b4a12a8-3ec3-4821-b5af-099fd5c1672a'],53,,,,,,,,,,,,,,,,,Barcelona,217,00:13:53.591,Ball Receipt*,,2013/2014
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,19f52736-00bc-4311-99b7-405c2965bea0,2736,,"[57.9, 33.6]",266420,59,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Gerard Piqué Bernabéu,5213.0,Left Center Back,109,Barcelona,217,['3949b5a0-ed68-4b42-9dcd-d80e019baf1a'],20,,,,,,,,,,,,,,,,,Barcelona,217,00:14:20.032,Ball Receipt*,,2013/2014
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3edb901d-4e1f-4ded-a6f5-963449ccfa78,2741,,"[50.7, 24.0]",266420,59,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Adriano Correia Claro,22102.0,Left Back,109,Barcelona,217,"['4e36bdbf-b8be-41ce-84d7-3950babecfe5', '8fb28e41-ab66-45b7-b3e2-0e377de766c2']",21,,,,,,,,,,,,,,,,,Barcelona,217,00:14:21.930,Ball Receipt*,True,2013/2014
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4b97ffac-a4d5-4df5-b29f-13791e8b9d0f,2744,,"[20.0, 37.0]",266420,59,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Víctor Valdés Arribas,20176.0,Goalkeeper,109,Barcelona,217,['7e1c759f-6990-4070-839f-450db69f8960'],24,,,,,,,,,,,,,,,,,Barcelona,217,00:14:24.670,Ball Receipt*,,2013/2014
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,57a8929e-8961-4b40-bd52-88e37fb0d08e,2747,,"[56.4, 8.5]",266420,59,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Pedro Eliezer Rodríguez Ledesma,3958.0,Left Wing,109,Barcelona,217,['3eeab83b-fd53-402e-aab7-fd8bf8316b3c'],33,,,,,,,,,,,,,,,,,Barcelona,217,00:14:33.548,Ball Receipt*,,2013/2014
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3552e867-9423-4315-ac3f-a096bd7bfd7d,2750,,"[42.3, 9.5]",266420,59,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Gerard Piqué Bernabéu,5213.0,Left Center Back,109,Barcelona,217,['1b462dc6-7a30-4133-8990-2beb6d0d93a6'],36,,,,,,,,,,,,,,,,,Barcelona,217,00:14:36.834,Ball Receipt*,,2013/2014
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3ca1c92b-0792-43cb-b945-45fc3ff6bbdc,2753,,"[38.1, 4.6]",266420,59,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Pedro Eliezer Rodríguez Ledesma,3958.0,Left Wing,109,Barcelona,217,['4a06caac-72ff-419a-beb5-d7b77d6830c6'],38,,,,,,,,,,,,,,,,,Barcelona,217,00:14:38.187,Ball Receipt*,,2013/2014
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,f8db2d2d-1bef-4e3a-9128-46f44e4587ba,2756,,"[26.3, 5.3]",266420,59,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Gerard Piqué Bernabéu,5213.0,Left Center Back,109,Barcelona,217,['8017b8c3-24d3-420d-a23f-f48d80ed7f47'],39,,,,,,,,,,,,,,,,,Barcelona,217,00:14:39.281,Ball Receipt*,,2013/2014
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,745b669d-716b-4249-ae3e-548c3fa7f2cc,2759,,"[20.1, 50.9]",266420,59,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Marc Bartra Aregall,7068.0,Right Center Back,109,Barcelona,217,['c45b94f6-1827-4b90-a200-0cb0432a8368'],43,,,,,,,,,,,,,,,,,Barcelona,217,00:14:43.238,Ball Receipt*,,2013/2014
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,e73fb569-4220-400d-8dce-7bca77c8652e,2762,,"[26.4, 47.0]",266420,59,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Sergio Busquets i Burgos,5203.0,Center Defensive Midfield,109,Barcelona,217,['f16f404e-8060-4e5b-829d-6b5575eaffe7'],49,,,,,,,,,,,,,,,,,Barcelona,217,00:14:49.137,Ball Receipt*,,2013/2014
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ea84ef6c-d5f0-4f40-bb96-feb4be2a390e,2765,,"[38.2, 47.0]",266420,59,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Xavier Hernández Creus,20131.0,Left Center Midfield,109,Barcelona,217,['7dcdca18-d92c-49b7-8cd8-85678cd77a93'],50,,,,,,,,,,,,,,,,,Barcelona,217,00:14:50.156,Ball Receipt*,,2013/2014
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ded379ad-9de1-4b03-9257-d0195bd8b5fa,2768,,"[26.3, 26.4]",266420,59,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Gerard Piqué Bernabéu,5213.0,Left Center Back,109,Barcelona,217,['0683d830-3be3-4a31-8ca8-4cd5ec74508c'],52,,,,,,,,,,,,,,,,,Barcelona,217,00:14:52.047,Ball Receipt*,,2013/2014
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8649519a-b042-41a5-b6f9-67b48663b5ff,2772,,"[36.6, 3.6]",266420,59,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Adriano Correia Claro,22102.0,Left Back,109,Barcelona,217,['1f827bd0-79cd-4715-8593-e81e7ab5cce1'],54,,,,,,,,,,,,,,,,,Barcelona,217,00:14:54.196,Ball Receipt*,,2013/2014
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,a59e9454-903e-4ceb-b19a-3eb32c904a48,2776,,"[20.0, 24.0]",266420,59,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Gerard Piqué Bernabéu,5213.0,Left Center Back,109,Barcelona,217,['a895d34b-320e-4755-94f5-2d214fce738e'],57,,,,,,,,,,,,,,,,,Barcelona,217,00:14:57.048,Ball Receipt*,,2013/2014
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0a01a745-83b6-4c82-96ae-4de7028c963b,2780,,"[47.9, 76.4]",266420,60,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Daniel Alves da Silva,4324.0,Right Back,109,Barcelona,217,"['6765a069-2d09-44a3-840d-8402942f290f', 'ffb19a48-8bd4-45cf-9fad-3d4f44015c4e']",1,,,,,,,,,,,,,,,,,Barcelona,217,00:15:01.384,Ball Receipt*,True,2013/2014
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,132fcbe1-8a4e-4610-8a48-564d9c0f6d6d,2784,,"[48.7, 64.7]",266420,60,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Andrés Iniesta Luján,5216.0,Right Center Midfield,109,Barcelona,217,"['37351cdc-7d6c-460e-8e6d-5ac025f9c15b', 'd43edc68-dc86-490c-a3f5-6ddfc0d016d9']",3,,,,,,,,,,,,,,,,,Barcelona,217,00:15:03.014,Ball Receipt*,True,2013/2014
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4dec8db9-e62e-4e54-a673-c6c36cdb6dfe,2795,,"[63.5, 39.2]",266420,60,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Daniel Alves da Silva,4324.0,Right Back,109,Barcelona,217,['5baf401c-db15-40f5-8e2e-d74fe1615fb9'],11,,,,,,,,,,,,,,,,,Barcelona,217,00:15:11.023,Ball Receipt*,,2013/2014
