50_50,bad_behaviour_card,ball_receipt_outcome,ball_recovery_offensive,ball_recovery_recovery_failure,block_deflection,carry_end_location,clearance_aerial_won,clearance_body_part,clearance_head,clearance_left_foot,clearance_right_foot,counterpress,dribble_nutmeg,dribble_outcome,dribble_overrun,duel_outcome,duel_type,duration,foul_committed_advantage,foul_committed_card,foul_committed_offensive,foul_committed_type,foul_won_advantage,foul_won_defensive,goalkeeper_body_part,goalkeeper_end_location,goalkeeper_outcome,goalkeeper_position,goalkeeper_technique,goalkeeper_type,id,index,injury_stoppage_in_chain,interception_outcome,location,match_id,minute,miscontrol_aerial_won,off_camera,out,pass_aerial_won,pass_angle,pass_assisted_shot_id,pass_body_part,pass_cross,pass_cut_back,pass_deflected,pass_end_location,pass_goal_assist,pass_height,pass_inswinging,pass_length,pass_no_touch,pass_outcome,pass_outswinging,pass_recipient,pass_recipient_id,pass_shot_assist,pass_switch,pass_technique,pass_through_ball,pass_type,period,play_pattern,player,player_id,player_off_permanent,position,possession,possession_team,possession_team_id,related_events,second,shot_aerial_won,shot_body_part,shot_end_location,shot_first_time,shot_freeze_frame,shot_key_pass_id,shot_one_on_one,shot_open_goal,shot_outcome,shot_statsbomb_xg,shot_technique,shot_type,substitution_outcome,substitution_outcome_id,substitution_replacement,substitution_replacement_id,tactics,team,team_id,timestamp,type,under_pressure,season_name
,,,,,,"[80.6, 54.6]",,,,,,,,,,,,3.61283,,,,,,,,,,,,,9ac8accb-3d4b-42b7-90a7-48c8712ecebf,1549,,,"[92.4, 60.2]",69299,38,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Goal Kick,Lionel Andrés Messi Cuccittini,5503.0,,Center Forward,67,Barcelona,217,"['10c545ea-9556-4a74-8eb4-309959fca9bc', '72123735-bb00-48d2-9ba4-1151c5678e03', '9f71848a-3687-4094-9caf-90934f9a2a74', 'cd8691c3-07d7-41c0-8560-aa28ec0225f3']",42,,,,,,,,,,,,,,,,,,Barcelona,217,00:38:42.520,Carry,True,2010/2011
,,,,,,"[80.4, 61.3]",,,,,,,,,,,,1.494449,,,,,,,,,,,,,d27e049a-fc81-4ae5-bf3e-de0500bf553b,1553,,,"[83.7, 61.7]",69299,38,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Goal Kick,Xavier Hernández Creus,20131.0,,Right Center Midfield,67,Barcelona,217,"['0ea623f2-bf9c-4d79-9d89-64e24cf7b559', '6b0996af-f7d4-425d-b609-aadb52ce0871', '7b7aba83-2722-4c69-b723-d0757285184e']",46,,,,,,,,,,,,,,,,,,Barcelona,217,00:38:46.606,Carry,True,2010/2011
,,,,,,"[78.9, 75.0]",,,,,,,,,,,,3.077042,,,,,,,,,,,,,0d164a0c-c173-445c-8880-207880f27029,1559,,,"[91.5, 68.7]",69299,38,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Goal Kick,Pedro Eliezer Rodríguez Ledesma,3958.0,,Right Wing,67,Barcelona,217,"['69a7da0b-d2ac-454b-a301-5b55743fb480', '73cd568f-6244-4629-ad7a-fe9f78f6e024', '7cab0054-e571-4db2-ab10-66c4af0c0346']",51,,,,,,,,,,,,,,,,,,Barcelona,217,00:38:51.478,Carry,True,2010/2011
,,,,,,"[68.2, 65.5]",,,,,,,,,,,,2.752597,,,,,,,,,,,,,b2ba1247-2e25-4332-b93b-e1bd709f0d3f,1563,,,"[68.2, 75.4]",69299,38,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Goal Kick,Daniel Alves da Silva,4324.0,,Right Back,67,Barcelona,217,"['0e40f2eb-9978-41c4-ba05-b0e468160fd1', 'a9aaeef5-c4a5-4a9e-a0ee-14f229212f76', 'e2728c06-f99c-49d4-814a-57e2e89c08fb']",55,,,,,,,,,,,,,,,,,,Barcelona,217,00:38:55.517,Carry,True,2010/2011
,,,,,,"[68.4, 64.5]",,,,,,,,,,,,0.2517,,,,,,,,,,,,,160bf0a5-e286-42d6-9ff1-fb55cc357078,1567,,,"[68.2, 65.5]",69299,38,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Goal Kick,Daniel Alves da Silva,4324.0,,Right Back,67,Barcelona,217,"['25acfb9e-7287-4497-9f8c-a457175d49e1', '3f8dbb6c-4347-48cd-a9b3-ecddd2fc7844', 'e2728c06-f99c-49d4-814a-57e2e89c08fb']",58,,,,,,,,,,,,,,,,,,Barcelona,217,00:38:58.270,Carry,True,2010/2011
,,,,,,"[68.6, 48.7]",,,,,,,,,,,,0.019782001,,,,,,,,,,,,,53d7cbbc-f458-405e-b10c-b867e21d02f0,1570,,,"[68.6, 48.7]",69299,38,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Goal Kick,Sergio Busquets i Burgos,5203.0,,Center Defensive Midfield,67,Barcelona,217,"['01396f0d-9526-4f62-9c7b-5bab008ca6db', '533e66d4-0ed7-49ce-b3df-ad0045a6ecff']",59,,,,,,,,,,,,,,,,,,Barcelona,217,00:38:59.346,Carry,,2010/2011
,,,,,,"[70.3, 52.5]",,,,,,,,,,,,0.047609,,,,,,,,,,,,,d53c3822-7eac-4c53-a4cc-f6513e583d54,1573,,,"[70.3, 52.5]",69299,38,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Goal Kick,Xavier Hernández Creus,20131.0,,Right Center Midfield,67,Barcelona,217,"['57315f42-4c4a-4f7f-87ae-f42b2a589897', '843d213e-b347-4787-a060-8282c44aaf97']",59,,,,,,,,,,,,,,,,,,Barcelona,217,00:38:59.837,Carry,,2010/2011
,,,,,,"[72.2, 47.6]",,,,,,,,,,,,0.9522,,,,,,,,,,,,,97c2435c-3424-4fb2-a272-291632bb7c51,1578,,,"[70.9, 50.8]",69299,39,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Goal Kick,Xavier Hernández Creus,20131.0,,Right Center Midfield,67,Barcelona,217,"['038fb321-72d0-45f3-83c4-a1fea38230d0', '14c5e2aa-96bb-408f-b848-b14fda53f004']",1,,,,,,,,,,,,,,,,,,Barcelona,217,00:39:01.445,Carry,,2010/2011
,,,,,,"[14.3, 4.4]",,,,,,,,,,,,2.54171,,,,,,,,,,,,,2517d8f7-500b-4d0a-9281-788c965c6e1c,1582,,,"[23.6, 20.5]",69299,39,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Goal Kick,Marcelo Vieira da Silva Júnior,5552.0,,Left Back,67,Barcelona,217,"['0ef83168-d1c6-45fb-b9d0-562409a48bde', 'a53fab27-ef32-498c-aac7-1117e32659e9']",5,,,,,,,,,,,,,,,,,,Real Madrid,220,00:39:05.053,Carry,,2010/2011
,,,,,,"[70.1, 73.1]",,,,,,,,,,,,0.193298,,,,,,,,,,,,,ef21f18b-fe91-4204-bb80-1247ec75ea1d,1587,,,"[70.1, 73.1]",69299,39,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Goal Kick,Daniel Alves da Silva,4324.0,,Right Back,67,Barcelona,217,"['1268f653-9554-4ba4-820b-05a122d8f97b', '77f093c7-9ebf-4682-832b-0129cb90decf']",9,,,,,,,,,,,,,,,,,,Barcelona,217,00:39:09.701,Carry,,2010/2011
,,,,,,"[85.2, 70.1]",,,,,,,,,,,,2.342356,,,,,,,,,,,,,d890b8dc-2197-4aff-9ac8-6fcf64d4c7cd,1590,,,"[77.7, 76.6]",69299,39,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Goal Kick,Pedro Eliezer Rodríguez Ledesma,3958.0,,Right Wing,67,Barcelona,217,"['0d04cf12-6149-4cd5-aaf7-15119ac23e04', 'dbf27240-570b-4b65-936f-08ff422e8093']",11,,,,,,,,,,,,,,,,,,Barcelona,217,00:39:11.131,Carry,,2010/2011
,,,,,,"[72.0, 74.5]",,,,,,,,,,,,0.040038,,,,,,,,,,,,,90b923c5-cae0-42b1-b527-0bf01d4020c2,1596,,,"[71.6, 74.5]",69299,39,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Goal Kick,Daniel Alves da Silva,4324.0,,Right Back,67,Barcelona,217,"['d0a877be-26ae-450c-a43c-4e621ee000ad', 'e7842340-9a19-42e4-9062-81e452b0c119']",14,,,,,,,,,,,,,,,,,,Barcelona,217,00:39:14.973,Carry,,2010/2011
,,,,,,"[72.8, 60.2]",,,,,,,,,,,,0.04,,,,,,,,,,,,,dbc1b5ca-57cb-40d0-8d5c-b85f178388fe,1599,,,"[72.8, 60.2]",69299,39,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Goal Kick,Sergio Busquets i Burgos,5203.0,,Center Defensive Midfield,67,Barcelona,217,"['36959a51-ad13-44b8-b217-6011a27dc93c', 'b49fb8ff-8b18-422f-a5f3-3a9189e00d43']",15,,,,,,,,,,,,,,,,,,Barcelona,217,00:39:15.805,Carry,,2010/2011
,,,,,,"[77.7, 61.7]",,,,,,,,,,,,0.040000003,,,,,,,,,,,,,11ea2114-c4e4-4005-b0ee-8720becba391,1602,,,"[77.7, 61.7]",69299,39,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Goal Kick,Xavier Hernández Creus,20131.0,,Right Center Midfield,67,Barcelona,217,"['3e5fbcb4-7046-48f2-b508-298b54f9926f', 'a8dd3556-2312-43df-b20f-9aa6475fc822']",16,,,,,,,,,,,,,,,,,,Barcelona,217,00:39:16.448,Carry,,2010/2011
,,,,,,"[61.5, 45.1]",,,,,,,,,,,,0.606731,,,,,,,,,,,,,a5e41ecd-4328-4a5f-887f-99e217f9fed7,1605,,,"[61.3, 46.0]",69299,39,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Goal Kick,Carles Puyol i Saforcada,20125.0,,Left Center Back,67,Barcelona,217,"['65e116e6-aee1-4ac5-8d0f-f8df3a05ebad', 'da22bb6e-55c9-4e8a-a80a-442665b7d15b']",18,,,,,,,,,,,,,,,,,,Barcelona,217,00:39:18.227,Carry,,2010/2011
,,,,,,"[67.4, 16.7]",,,,,,,,,,,,1.677456,,,,,,,,,,,,,70a59acb-28d7-4010-b4ba-e7a2c1245b29,1608,,,"[64.0, 20.9]",69299,39,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Goal Kick,Eric-Sylvain Bilal Abidal,20177.0,,Left Back,67,Barcelona,217,"['c2b1859b-15a6-4682-8b82-ba43fd3686bd', 'cec10029-33f9-4b85-87ce-7441ff77cd4b']",20,,,,,,,,,,,,,,,,,,Barcelona,217,00:39:20.221,Carry,,2010/2011
,,,,,,"[72.0, 14.6]",,,,,,,,,,,,1.452212,,,,,,,,,,,,,ec3a07db-de49-41f3-bdba-510d16184d74,1611,,,"[75.1, 6.7]",69299,39,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Goal Kick,Andrés Iniesta Luján,5216.0,,Left Center Midfield,67,Barcelona,217,"['12110e50-9cc0-4d68-a962-e535139a6619', '1dad7ccd-9c47-4b0a-b043-d588be04b2a2']",23,,,,,,,,,,,,,,,,,,Barcelona,217,00:39:23.325,Carry,,2010/2011
,,,,,,"[69.0, 29.1]",,,,,,,,,,,,0.173686,,,,,,,,,,,,,29730f09-fb66-4c3e-af60-453ebc5be918,1614,,,"[69.0, 29.1]",69299,39,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Goal Kick,Sergio Busquets i Burgos,5203.0,,Center Defensive Midfield,67,Barcelona,217,"['7608e1ae-2a17-4747-b8c9-a9045d3a2bdb', 'dea2b6fa-17d0-401b-8885-d17791fd206f']",26,,,,,,,,,,,,,,,,,,Barcelona,217,00:39:26.346,Carry,,2010/2011
,,,,,,"[50.1, 28.7]",,,,,,,,,,,,0.1771,,,,,,,,,,,,,afa15afe-44c3-4a23-bc30-71a90f3873cb,1617,,,"[50.1, 28.7]",69299,39,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Goal Kick,Carles Puyol i Saforcada,20125.0,,Left Center Back,67,Barcelona,217,"['4b8c4653-e1a8-4060-9d96-ac24c6a60a43', '62dc230d-a3f2-4391-9fde-3843284b0612']",28,,,,,,,,,,,,,,,,,,Barcelona,217,00:39:28.002,Carry,,2010/2011
,,,,,,"[50.5, 53.5]",,,,,,,,,,,,2.377097,,,,,,,,,,,,,efe31132-92f1-4e3a-b44e-9cdcecd48c0f,1620,,,"[48.7, 52.7]",69299,39,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Goal Kick,Gerard Piqué Bernabéu,5213.0,,Right Center Back,67,Barcelona,217,"['781a1fc5-849a-4b86-9226-18e84eec6807', 'fbdf570d-ccb3-4167-914a-69cd6c32ce4b']",29,,,,,,,,,,,,,,,,,,Barcelona,217,00:39:29.459,Carry,,2010/2011
,,,,,,"[66.3, 44.9]",,,,,,,,,,,,2.30956,,,,,,,,,,,,,157207e3-46c4-4560-9863-142e15c51127,1623,,,"[59.8, 50.6]",69299,39,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Goal Kick,Xavier Hernández Creus,20131.0,,Right Center Midfield,67,Barcelona,217,"['26b7d5f5-e82f-4829-aca2-0f7f181ffb05', '9d219817-5132-4f50-8fa5-afb471359d97', 'a3101904-c304-4773-8ff1-87a1f8660cc0']",32,,,,,,,,,,,,,,,,,,Barcelona,217,00:39:32.531,Carry,True,2010/2011
,,,,,,"[70.9, 20.3]",,,,,,,,,,,,1.614087,,,,,,,,,,,,,39dd04a5-2dd5-4ff4-804c-02cba2157051,1627,,,"[69.0, 26.0]",69299,39,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Goal Kick,Andrés Iniesta Luján,5216.0,,Left Center Midfield,67,Barcelona,217,"['0ec6465b-7fe2-423e-ac96-ee8cb0ad9111', '2f46b111-3750-43f6-9bb3-10eaa02b3e38']",36,,,,,,,,,,,,,,,,,,Barcelona,217,00:39:36.935,Carry,,2010/2011
,,,,,,"[114.4, 21.2]",,,,,,,,,,,,4.618827,,,,,,,,,,,,,fbef9a3b-4698-4668-8331-8520ca25c153,1631,,,"[103.9, 20.9]",69299,39,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Goal Kick,David Villa Sánchez,12737.0,,Left Wing,67,Barcelona,217,"['1c6774bc-44e5-4402-a9b5-d8fc9ce3362a', '22140a86-066b-4196-a3b3-897e751667ba', '2a649551-53f4-4a2e-98e4-cd517d757c31']",40,,,,,,,,,,,,,,,,,,Barcelona,217,00:39:40.416,Carry,True,2010/2011
,,,,,,"[106.9, 31.2]",,,,,,,,,,,,0.25058,,,,,,,,,,,,,43db3bef-8460-4058-a2fa-8da575a2fd1e,1634,,,"[106.9, 31.2]",69299,39,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Goal Kick,Pedro Eliezer Rodríguez Ledesma,3958.0,,Right Wing,67,Barcelona,217,"['286cc133-9ffd-46d6-a5e1-45a5c01d2760', '439db189-23c8-44da-adc8-06605b16f949']",45,,,,,,,,,,,,,,,,,,Barcelona,217,00:39:45.720,Carry,,2010/2011
,,,,,,"[25.5, 29.2]",,,,,,,,,,,,2.4019,,,,,,,,,,,,,2ce69ff6-4cac-4afb-98b5-425e5b101467,1638,,,"[17.5, 38.8]",69299,39,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Goal Kick,Marcelo Vieira da Silva Júnior,5552.0,,Left Back,67,Barcelona,217,"['0196b2df-eb3a-4c81-8d6d-773acc5cb56f', '7119056f-8f4e-4aa3-aec0-5d072605d59f', 'db03d4dc-afb4-42bb-8fce-f13a269d8344']",48,,,,,,,,,,,,,,,,,,Real Madrid,220,00:39:48.424,Carry,True,2010/2011
,,,,,,"[50.8, 49.5]",,,,,,,,,,,,1.356958,,,,,,,,,,,,,83128ea8-bfb7-46f5-b31a-6c85fbe7a515,1646,,,"[50.1, 56.0]",69299,39,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Goal Kick,Gerard Piqué Bernabéu,5213.0,,Right Center Back,67,Barcelona,217,"['4e3ed57b-798d-4afe-bdbd-07a837951b99', '7ad53055-eba2-472f-9504-c569a3bc2c50']",56,,,,,,,,,,,,,,,,,,Barcelona,217,00:39:56.525,Carry,,2010/2011
,,,,,,"[57.1, 42.6]",,,,,,,,,,,,0.790941,,,,,,,,,,,,,1997fb10-b126-4304-b6bc-f32e37e7838f,1649,,,"[58.3, 41.8]",69299,39,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Goal Kick,Andrés Iniesta Luján,5216.0,,Left Center Midfield,67,Barcelona,217,"['5fbeecba-b909-4d24-bfd8-90f22564ccee', '9ac24d3a-bf5b-4d65-9309-8efcc625f6cb']",58,,,,,,,,,,,,,,,,,,Barcelona,217,00:39:58.954,Carry,,2010/2011
,,,,,,"[61.7, 56.0]",,,,,,,,,,,,1.919894,,,,,,,,,,,,,2cac757e-d2ea-4cff-aaf3-ac1584b2a1ef,1652,,,"[55.8, 54.6]",69299,40,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Goal Kick,Sergio Busquets i Burgos,5203.0,,Center Defensive Midfield,67,Barcelona,217,"['6785601c-e166-4917-88c4-2d2f8a8b4329', 'ca0890bc-4c91-43ed-a260-8367349a6308', 'e475bed6-c484-4815-967f-f8903d5b11c7']",0,,,,,,,,,,,,,,,,,,Barcelona,217,00:40:00.695,Carry,True,2010/2011
,,,,,,"[72.0, 49.1]",,,,,,,,,,,,1.612214,,,,,,,,,,,,,6d40e023-86d5-4645-8171-a67cf0ba2d8d,1656,,,"[69.5, 53.5]",69299,40,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Goal Kick,Lionel Andrés Messi Cuccittini,5503.0,,Center Forward,67,Barcelona,217,"['212c42bb-2c97-48b8-acb9-2a26ec176787', '7154aa98-345a-4f73-965c-75f200706d03', '85eb9998-66bb-43d6-8f7f-107629e4258d']",3,,,,,,,,,,,,,,,,,,Barcelona,217,00:40:03.446,Carry,True,2010/2011
,,,,,,"[76.4, 42.4]",,,,,,,,,,,,0.731106,,,,,,,,,,,,,a5e9fcc4-999b-486d-b87d-4d12782298b7,1659,,,"[72.0, 49.1]",69299,40,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Goal Kick,Lionel Andrés Messi Cuccittini,5503.0,,Center Forward,67,Barcelona,217,"['0a2a3c27-7aba-4d1a-8193-30a71adaf09b', '212c42bb-2c97-48b8-acb9-2a26ec176787', '7154aa98-345a-4f73-965c-75f200706d03', 'e6ef059e-a9fb-4678-8bca-d7e3ff538553']",5,,,,,,,,,,,,,,,,,,Barcelona,217,00:40:05.058,Carry,True,2010/2011
,,,,,,"[91.7, 31.7]",,,,,,,,,,,,2.56358,,,,,,,,,,,,,6ffa4bd6-6b34-46d8-bfdd-8f98ed9ea0ea,1662,,,"[76.4, 42.4]",69299,40,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Goal Kick,Lionel Andrés Messi Cuccittini,5503.0,,Center Forward,67,Barcelona,217,"['0a2a3c27-7aba-4d1a-8193-30a71adaf09b', '74471189-0a92-402c-bdd9-c923cd9f90ed', '8bcaaab3-4694-41b3-a18f-bd047f9647f5', 'e6ef059e-a9fb-4678-8bca-d7e3ff538553']",5,,,,,,,,,,,,,,,,,,Barcelona,217,00:40:05.789,Carry,True,2010/2011
,,,,,,"[75.7, 6.0]",,,,,,,,,,,,1.149643,,,,,,,,,,,,,447524f1-98a5-4484-ac2f-06ed989f082d,1673,,,"[64.2, 11.1]",69299,40,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Goal Kick,Karim Benzema,19677.0,,Center Forward,68,Real Madrid,220,"['4d1b85ce-9f63-4419-b89a-78b6add3e27c', '72562579-1f31-42fe-97b3-8761f2a96fb5']",42,,,,,,,,,,,,,,,,,,Real Madrid,220,00:40:42.556,Carry,,2010/2011
,,,,,,"[71.1, 18.0]",,,,,,,,,,,,1.460705,,,,,,,,,,,,,721fffe6-51f8-4690-957a-6c6702e67ef4,1676,,,"[72.1, 18.4]",69299,40,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Goal Kick,Mesut Özil,3496.0,,Center Attacking Midfield,68,Real Madrid,220,"['46aaa451-6afc-46eb-9cb5-f178f91bad89', 'd1b463db-e7fd-42a6-a5d8-eceec6c53f5d']",45,,,,,,,,,,,,,,,,,,Real Madrid,220,00:40:45.204,Carry,,2010/2011
,,,,,,"[79.3, 5.8]",,,,,,,,,,,,1.772528,,,,,,,,,,,,,de724db8-a430-4dad-98d7-f761c0dc35d1,1679,,,"[74.5, 5.8]",69299,40,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Goal Kick,Ángel Fabián Di María Hernández,2995.0,,Left Wing,68,Real Madrid,220,"['18bfb59c-69af-4f83-8939-a2045ef2ada3', '58244d6f-facd-496a-8173-f7a01ac0fa76']",48,,,,,,,,,,,,,,,,,,Real Madrid,220,00:40:48.023,Carry,,2010/2011
,,,,,,"[88.7, 7.7]",,,,,,,,,,,,1.823905,,,,,,,,,,,,,9c872352-874a-4612-a323-e35fc3aed19d,1682,,,"[92.9, 5.4]",69299,40,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Goal Kick,Karim Benzema,19677.0,,Center Forward,68,Real Madrid,220,"['1949cdfc-88a6-4e2d-884b-f29233a23b18', '40ce4473-66f7-4cb4-abd0-6ec614fc3e00']",50,,,,,,,,,,,,,,,,,,Real Madrid,220,00:40:50.735,Carry,,2010/2011
,,,,,,"[61.2, 6.7]",,,,,,,,,,,,0.837321,,,,,,,,,,,,,3284d82c-61d3-4229-ac91-ad658ff2bb35,1686,,,"[61.0, 6.0]",69299,40,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Goal Kick,Marcelo Vieira da Silva Júnior,5552.0,,Left Back,68,Real Madrid,220,"['20f04150-a150-40cc-a19a-6a0826035444', 'fba7c18e-0bb8-423d-a2ef-939ebdaa833f']",55,,,,,,,,,,,,,,,,,,Real Madrid,220,00:40:55.378,Carry,,2010/2011
,,,,,,"[53.0, 23.1]",,,,,,,,,,,,2.84537,,,,,,,,,,,,,546a0342-b8aa-4f8f-ae71-383314c88118,1690,,,"[64.4, 21.4]",69299,40,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Goal Kick,Xabier Alonso Olano,20133.0,,Left Defensive Midfield,68,Real Madrid,220,"['ca064101-661d-457e-8a6d-414fd5af02b6', 'dd41a6c7-a29c-4dd0-b2da-4127e68575f9', 'e229cbde-8841-44ea-9cb4-96281c21a673']",57,,,,,,,,,,,,,,,,,,Real Madrid,220,00:40:57.222,Carry,True,2010/2011
,,,,,,"[40.2, 30.6]",,,,,,,,,,,,1.042933,,,,,,,,,,,,,580a5795-34f3-4656-88af-d47d9ce0cb38,1693,,,"[44.2, 24.7]",69299,41,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Goal Kick,Ricardo Alberto Silveira de Carvalho,10805.0,,Left Center Back,68,Real Madrid,220,"['35540bf1-ee74-4e50-9bca-cb5f58a935dc', 'c4db3d72-1e7a-4260-8f7a-b6de34fceec1']",1,,,,,,,,,,,,,,,,,,Real Madrid,220,00:41:01.449,Carry,,2010/2011
,,,,,,"[42.5, 50.2]",,,,,,,,,,,,1.024389,,,,,,,,,,,,,ce28d011-f6e4-48dd-9e73-300d8727fa71,1696,,,"[46.5, 50.0]",69299,41,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Goal Kick,Kléper Laveran Lima Ferreira,20016.0,,Right Center Back,68,Real Madrid,220,"['37325e39-93da-454e-bdc5-0aeb95a09a6e', 'bb1eb230-8a12-4da5-8d62-66d279788f25']",4,,,,,,,,,,,,,,,,,,Real Madrid,220,00:41:04.149,Carry,,2010/2011
,,,,,,"[18.1, 32.1]",,,,,,,,,,,,1.897995,,,,,,,,,,,,,e2093252-abf1-4490-8b5f-b3362f3a2ab8,1699,,,"[16.4, 35.5]",69299,41,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Goal Kick,Iker Casillas Fernández,11179.0,,Goalkeeper,68,Real Madrid,220,"['12671ba1-baff-4509-8849-7a2d5587dedc', 'c57d1492-570f-4d51-8ea0-91f3ace01c38']",7,,,,,,,,,,,,,,,,,,Real Madrid,220,00:41:07.361,Carry,,2010/2011
,,,,,,"[27.4, 57.1]",,,,,,,,,,,,1.7224,,,,,,,,,,,,,725e1e7a-951a-40aa-a843-744451f06901,1703,,,"[40.9, 67.4]",69299,41,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Daniel Alves da Silva,4324.0,,Right Back,69,Barcelona,217,"['2c47561c-7728-4abc-ab4c-195b263f635a', 'e6c633dc-e4ec-4480-8e1f-75e1b7bfde14']",12,,,,,,,,,,,,,,,,,,Barcelona,217,00:41:12.645,Carry,,2010/2011
,,,,,,"[9.1, 37.8]",,,,,,,,,,,,0.314528,,,,,,,,,,,,,efd8ffe1-cd64-4e17-9bec-60deb325ab42,1706,,,"[9.1, 37.8]",69299,41,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Víctor Valdés Arribas,20176.0,,Goalkeeper,69,Barcelona,217,"['42505933-64c7-4869-9bed-c870ecd29964', '620e9c8e-5d75-4b98-a361-8137c38831bd']",16,,,,,,,,,,,,,,,,,,Barcelona,217,00:41:16.701,Carry,,2010/2011
,,,,,,"[10.8, 8.1]",,,,,,,,,,,,4.602222,,,,,,,,,,,,,14489d42-828e-4f6b-9865-4f310ae9cbe8,1710,,,"[26.0, 7.7]",69299,41,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Eric-Sylvain Bilal Abidal,20177.0,,Left Back,69,Barcelona,217,"['2ba131ef-4f36-4629-82ed-8480df56cb0f', 'b1ef0790-a886-4fb6-b91a-c0795634fc4d', 'c04c055a-2cd4-4609-9bdd-83d6e3fc3afe']",19,,,,,,,,,,,,,,,,,,Barcelona,217,00:41:19.138,Carry,True,2010/2011
,,,,,,"[50.1, 6.4]",,,,,,,,,,,,0.08,,,,,,,,,,,,,bc4abc17-3b50-4ae0-96ca-c9718b1b9958,1713,,,"[50.1, 6.4]",69299,41,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,David Villa Sánchez,12737.0,,Left Wing,69,Barcelona,217,"['17645dc5-2b94-406a-9a54-8b9f25edaa54', 'acf14cdf-d84b-4e2d-b75e-b01960665ac0']",26,,,,,,,,,,,,,,,,,,Barcelona,217,00:41:26.478,Carry,,2010/2011
,,,,,,"[69.2, 50.2]",,,,,,,,,,,,3.67967,,,,,,,,,,,,,223e5ff7-b2dd-45dd-a62a-72f34426b510,1716,,,"[66.7, 72.9]",69299,41,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Sergio Ramos García,5201.0,,Right Back,70,Real Madrid,220,"['1f596420-92c2-46af-a713-d383e23f6dd8', 'd0fe7e7b-cd91-4b60-9c8a-f12cc14fab2e', 'fb6f6900-142e-400f-a3c7-f0731ae5a901']",27,,,,,,,,,,,,,,,,,,Real Madrid,220,00:41:27.665,Carry,True,2010/2011
,,,,,,"[59.5, 36.1]",,,,,,,,,,,,1.252278,,,,,,,,,,,,,b5caaf72-cd1a-46d4-8d88-d5e17d81674e,1720,,,"[57.8, 39.0]",69299,41,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Ricardo Alberto Silveira de Carvalho,10805.0,,Left Center Back,70,Real Madrid,220,"['285ca177-3439-4638-89e9-7049ebac3429', '4e5782bf-a340-4c66-aea9-07492886872c']",32,,,,,,,,,,,,,,,,,,Real Madrid,220,00:41:32.592,Carry,,2010/2011
,,,,,,"[73.2, 44.3]",,,,,,,,,,,,7.20147,,,,,,,,,,,,,8835dd05-5547-4c5f-9533-95cd94971938,1723,,,"[72.3, 10.0]",69299,41,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Marcelo Vieira da Silva Júnior,5552.0,,Left Back,70,Real Madrid,220,"['325a1d69-c0ac-4f8c-8680-9ac7f146051e', '3d0d0613-150a-4b50-b500-f10b404d092f']",35,,,,,,,,,,,,,,,,,,Real Madrid,220,00:41:35.118,Carry,,2010/2011
