ball_receipt_outcome,ball_recovery_recovery_failure,carry_end_location,clearance_aerial_won,clearance_body_part,clearance_head,clearance_left_foot,clearance_other,clearance_right_foot,counterpress,dribble_nutmeg,dribble_outcome,dribble_overrun,duel_outcome,duel_type,duration,foul_committed_advantage,foul_committed_card,foul_committed_offensive,foul_committed_penalty,foul_won_advantage,foul_won_defensive,foul_won_penalty,goalkeeper_body_part,goalkeeper_end_location,goalkeeper_outcome,goalkeeper_position,goalkeeper_technique,goalkeeper_type,half_start_late_video_start,id,index,interception_outcome,location,match_id,minute,miscontrol_aerial_won,off_camera,out,pass_aerial_won,pass_angle,pass_assisted_shot_id,pass_body_part,pass_cross,pass_end_location,pass_goal_assist,pass_height,pass_inswinging,pass_length,pass_no_touch,pass_outcome,pass_outswinging,pass_recipient,pass_recipient_id,pass_shot_assist,pass_straight,pass_switch,pass_technique,pass_through_ball,pass_type,period,play_pattern,player,player_id,player_off_permanent,position,possession,possession_team,possession_team_id,related_events,second,shot_aerial_won,shot_body_part,shot_end_location,shot_first_time,shot_freeze_frame,shot_key_pass_id,shot_one_on_one,shot_outcome,shot_statsbomb_xg,shot_technique,shot_type,substitution_outcome,substitution_outcome_id,substitution_replacement,substitution_replacement_id,tactics,team,team_id,timestamp,type,under_pressure,season_name
,,"[82.6, 5.8]",,,,,,,,,,,,,1.232597,,,,,,,,,,,,,,,92cc7765-784f-430d-9d54-e312a80c9863,402,,"[73.8, 5.4]",69151,10,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Eric-Sylvain Bilal Abidal,20177.0,,Left Back,32,Barcelona,217,"['64f92b8f-6cf5-4fb3-ae3b-9c3693072f1a', '6be532ae-3696-4a30-ac28-34d029d075b6', '6dde50f6-d55f-438f-a5be-dd5a890d49f9']",31,,,,,,,,,,,,,,,,,Barcelona,217,00:10:31.390,Carry,True,2007/2008
,,"[17.2, 44.0]",,,,,,,,,,,,,1.5095,,,,,,,,,,,,,,,11c27ffa-0a08-4704-8ae8-a8d99fdc9d56,409,,"[16.8, 44.0]",69151,10,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Víctor Valdés Arribas,20176.0,,Goalkeeper,32,Barcelona,217,"['28c6f24e-6544-4ae0-9d7a-3e90819ac955', '6a4e0557-8b04-4ae6-9a50-eb7f2855a6e1']",40,,,,,,,,,,,,,,,,,Barcelona,217,00:10:40.730,Carry,,2007/2008
,,"[30.7, 26.4]",,,,,,,,,,,,,1.315086,,,,,,,,,,,,,,,4da26753-8dfc-4569-9335-f4c456d1be78,412,,"[26.5, 26.4]",69151,10,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Gabriel Alejandro Milito,25919.0,,Left Center Back,32,Barcelona,217,"['a638076c-8071-421d-9a79-592618b4437c', 'fc058542-3897-4251-9c3d-57408a69eb0d']",43,,,,,,,,,,,,,,,,,Barcelona,217,00:10:43.693,Carry,,2007/2008
,,"[39.3, 38.3]",,,,,,,,,,,,,1.159026,,,,,,,,,,,,,,,61a62cd2-7992-454e-a538-91d431ffdbfc,415,,"[39.5, 38.3]",69151,10,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Gnégnéri Yaya Touré,3087.0,,Center Defensive Midfield,32,Barcelona,217,"['2a98e4c1-fe18-447f-a26b-46a5ff18a813', '808a664c-ff28-4c12-baa4-8b0631864932']",46,,,,,,,,,,,,,,,,,Barcelona,217,00:10:46.722,Carry,,2007/2008
,,"[39.5, 17.1]",,,,,,,,,,,,,1.561396,,,,,,,,,,,,,,,17dc5fb0-97ab-4cd9-9598-6879583cfd1d,420,,"[39.5, 17.1]",69151,10,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Gabriel Alejandro Milito,25919.0,,Left Center Back,32,Barcelona,217,"['8720533c-e156-4013-8e76-55da11b8038f', 'cd1fafd9-fdfa-4621-b45f-57f0f78d7efe']",50,,,,,,,,,,,,,,,,,Barcelona,217,00:10:50.951,Carry,,2007/2008
,,"[41.3, 38.0]",,,,,,,,,,,,,1.827,,,,,,,,,,,,,,,3f54be9f-8a7b-42bf-8b23-1eaaa90609db,424,,"[43.2, 38.4]",69151,10,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Miguel Ángel Lozano Ayala,25875.0,,Right Defensive Midfield,33,Levante UD,221,"['04b74057-ad42-4715-9cfc-aedc4bea317b', '531bf90c-4a60-4fb9-ba3e-9d70eac00333', '5f767a48-5478-4dbe-aed2-9f6d66080e5c']",56,,,,,,,,,,,,,,,,,Levante UD,221,00:10:56.455,Carry,True,2007/2008
,,"[52.0, 24.3]",,,,,,,,,,,,,0.4599,,,,,,,,,,,,,,,6e92e114-7114-4f70-9ed5-8b1cdb1e3b86,428,,"[49.7, 24.9]",69151,10,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Sávio Bortolini Pimentel,25915.0,,Left Midfield,33,Levante UD,221,"['d935c2ae-5c3a-475e-8737-eb316aca1326', 'f7baf586-0e63-4e37-a8c8-de58f2a71c7a']",59,,,,,,,,,,,,,,,,,Levante UD,221,00:10:59.391,Carry,,2007/2008
,,"[80.1, 40.0]",,,,,,,,,,,,,0.5089,,,,,,,,,,,,,,,3892edbe-96ba-4bea-aa20-57f643b30cb7,432,,"[79.6, 40.0]",69151,11,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Anderson Luís de Souza,19757.0,,Left Center Midfield,34,Barcelona,217,"['9556839c-9c45-4a40-bc3e-73d03295f41e', 'b560e74e-df8a-446e-827d-e68a127eea35', 'c6c49697-ec4b-409e-bee9-c2a1312a752a']",1,,,,,,,,,,,,,,,,,Barcelona,217,00:11:01.860,Carry,True,2007/2008
,,"[97.0, 71.6]",,,,,,,,,,,,,6.519687,,,,,,,,,,,,,,,08a4412f-d39f-4548-bf62-4f27ec886089,447,,"[94.0, 76.6]",69151,12,,,,,,,,,,,,,,,,,,,,,,,,,1,From Goal Kick,Juan Manuel Gómez Sánchez,25885.0,,Right Midfield,36,Levante UD,221,"['2c2ec38e-b880-4db1-859b-9edd84119b0d', '3692cc16-719b-4c01-8cef-13bca8cc7906', '40b89f57-e2a0-4c20-851d-c3d6efda71ab']",13,,,,,,,,,,,,,,,,,Levante UD,221,00:12:13.937,Carry,True,2007/2008
,,"[31.9, 47.2]",,,,,,,,,,,,,2.681852,,,,,,,,,,,,,,,202be37d-d2e2-4fbe-bed8-a38d5bd37d63,451,,"[27.9, 36.2]",69151,12,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Xavier Hernández Creus,20131.0,,Right Center Midfield,37,Barcelona,217,"['03a6c1ce-be76-4e76-b2a2-28230d0cd221', 'cf1cc314-c1a9-4af9-8434-5795fd23455a']",22,,,,,,,,,,,,,,,,,Barcelona,217,00:12:22.200,Carry,,2007/2008
,,"[28.6, 71.5]",,,,,,,,,,,,,1.031286,,,,,,,,,,,,,,,6756dbe8-2639-40b1-9a55-3b5c6d0d5da0,454,,"[28.6, 71.5]",69151,12,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Oleguer Presas Renom,25873.0,,Right Back,37,Barcelona,217,"['4579dd06-7bd7-4211-ae00-2e484fb4c565', 'c77b7444-d720-4046-b915-52379370ada4']",26,,,,,,,,,,,,,,,,,Barcelona,217,00:12:26.512,Carry,,2007/2008
,,"[25.6, 59.2]",,,,,,,,,,,,,1.259018,,,,,,,,,,,,,,,de62f406-30fb-4cb6-81ce-85d21a54b381,457,,"[25.6, 59.2]",69151,12,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Lilian Thuram,15071.0,,Right Center Back,37,Barcelona,217,"['846b632f-df60-4acc-8e60-8fdfe4ebb67f', 'e41f9a76-4b59-430c-a7d1-89c603557549']",28,,,,,,,,,,,,,,,,,Barcelona,217,00:12:28.704,Carry,,2007/2008
,,"[37.2, 48.6]",,,,,,,,,,,,,1.824287,,,,,,,,,,,,,,,56ee269f-4465-4c66-a6b2-86d8bbeb80d4,460,,"[37.2, 48.6]",69151,12,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Gnégnéri Yaya Touré,3087.0,,Center Defensive Midfield,37,Barcelona,217,"['8ff465f8-d91f-400f-84d8-bf34b54b77d3', 'e7ab1ede-f178-45bb-b226-d313b91e4efc']",31,,,,,,,,,,,,,,,,,Barcelona,217,00:12:31.383,Carry,,2007/2008
,,"[62.4, 45.1]",,,,,,,,,,,,,4.901982,,,,,,,,,,,,,,,0e0d4746-fce5-407f-bcd2-d672f827d142,463,,"[40.6, 56.0]",69151,12,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Xavier Hernández Creus,20131.0,,Right Center Midfield,37,Barcelona,217,"['398b2686-b492-4296-ae9c-9e620f3069b8', 'ee9cfc30-ff1d-4fc4-94e9-81d7fe2a1ec2']",34,,,,,,,,,,,,,,,,,Barcelona,217,00:12:34.117,Carry,,2007/2008
,,"[81.1, 10.4]",,,,,,,,,,,,,5.943875,,,,,,,,,,,,,,,338912c3-5faa-4a60-80e2-a05240c07031,466,,"[57.2, 9.8]",69151,12,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Eric-Sylvain Bilal Abidal,20177.0,,Left Back,37,Barcelona,217,"['27ed8f6a-e2dc-4c2a-9775-c45190dda882', 'c3f9d7d2-cb5b-4c8f-a39f-991eadfc50fa', 'e5db2a23-5bed-4fb2-82c9-2cd242f93f7a']",40,,,,,,,,,,,,,,,,,Barcelona,217,00:12:40.702,Carry,True,2007/2008
,,"[83.8, 31.2]",,,,,,,,,,,,,1.0436,,,,,,,,,,,,,,,2d09712f-9744-4231-955f-c681dad1fe20,470,,"[84.5, 28.7]",69151,12,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Thierry Henry,15516.0,,Center Forward,37,Barcelona,217,"['4d6d432b-b547-48cc-8df5-a448ce22099e', '8a048898-3ae7-4426-8944-ab19506a76fc', 'ae0eec22-f88e-46cf-9cdb-f47b4eb3d828']",47,,,,,,,,,,,,,,,,,Barcelona,217,00:12:47.561,Carry,True,2007/2008
,,"[65.6, 24.9]",,,,,,,,,,,,,1.501109,,,,,,,,,,,,,,,ea1c795f-5767-4dac-93b2-d8aac347de63,475,,"[65.6, 24.9]",69151,12,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Anderson Luís de Souza,19757.0,,Left Center Midfield,37,Barcelona,217,"['19183324-2a7b-4453-b42e-e49530b4cd47', 'e05dc983-ec17-4d98-a3e5-a56a9001c474']",50,,,,,,,,,,,,,,,,,Barcelona,217,00:12:50.846,Carry,,2007/2008
,,"[77.3, 58.7]",,,,,,,,,,,,,4.462249,,,,,,,,,,,,,,,06a7cef7-44b5-4768-8d29-76a30c5a27af,480,,"[73.8, 73.0]",69151,12,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Lionel Andrés Messi Cuccittini,5503.0,,Right Wing,37,Barcelona,217,"['3917b505-1718-41a9-8b7f-0022d8ea0519', 'a431543c-1984-4226-9dc7-9426779af217']",56,,,,,,,,,,,,,,,,,Barcelona,217,00:12:56.329,Carry,,2007/2008
,,"[14.0, 26.4]",,,,,,,,,,,,,6.5984,,,,,,,,,,,,,,,b43fdd68-b3cb-4a31-81db-737ae5ea5036,484,,"[11.0, 25.8]",69151,13,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Marco Storari,26208.0,,Goalkeeper,38,Levante UD,221,"['74bb428c-1a13-4977-9a34-9a188eac5229', 'b3c13111-3ec6-4b24-8fdc-e90572356bcf']",3,,,,,,,,,,,,,,,,,Levante UD,221,00:13:03.882,Carry,,2007/2008
,,"[28.7, 61.3]",,,,,,,,,,,,,1.2875,,,,,,,,,,,,,,,aeb220db-7b5b-4b1b-af19-3b44dd77f4c9,487,,"[28.5, 59.6]",69151,13,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Iñaki Descarga Retegi,25894.0,,Right Back,38,Levante UD,221,"['42022566-d567-438a-a263-097527469d4b', 'c4e79a12-f66e-4926-a040-dd5b5c78d0f2']",12,,,,,,,,,,,,,,,,,Levante UD,221,00:13:12.171,Carry,,2007/2008
,,"[55.6, 74.3]",,,,,,,,,,,,,1.9366,,,,,,,,,,,,,,,0009bde0-1af8-4aa2-aabc-b05704addd48,490,,"[43.6, 72.9]",69151,13,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Juan Manuel Gómez Sánchez,25885.0,,Right Midfield,38,Levante UD,221,"['0be08c2e-22fc-43eb-91de-1bc81325f970', '13f44a59-a670-4785-9b9f-3976248d6b4f']",15,,,,,,,,,,,,,,,,,Levante UD,221,00:13:15.145,Carry,,2007/2008
,,"[41.1, 67.2]",,,,,,,,,,,,,0.679937,,,,,,,,,,,,,,,98d3d09b-68be-4fd4-8f3e-1ab8e6e7d82e,496,,"[41.1, 67.2]",69151,13,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Iñaki Descarga Retegi,25894.0,,Right Back,38,Levante UD,221,"['81c5c19b-0a2e-4ec7-a9b9-a3dcb4e19401', 'fc702c1b-1723-4628-8106-175024436048']",19,,,,,,,,,,,,,,,,,Levante UD,221,00:13:19.399,Carry,,2007/2008
,,"[55.6, 40.5]",,,,,,,,,,,,,4.385487,,,,,,,,,,,,,,,3eb91b00-b22c-4e02-9882-cac1387629d1,499,,"[39.0, 56.9]",69151,13,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Álvaro Luiz Maior de Aquino,25913.0,,Right Center Back,38,Levante UD,221,"['d8ac404a-b3a0-4366-9bf9-7d0e1600478f', 'efc552e2-bad1-46f2-ada2-87def6957fd0']",21,,,,,,,,,,,,,,,,,Levante UD,221,00:13:21.493,Carry,,2007/2008
,,"[78.0, 62.9]",,,,,,,,,,,,,5.684188,,,,,,,,,,,,,,,b6e731ee-5bc6-4b60-87d2-668ec76c643e,503,,"[56.1, 65.0]",69151,13,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Lionel Andrés Messi Cuccittini,5503.0,,Right Wing,38,Levante UD,221,"['00771b96-3d02-4cda-8a8c-eaca861f6c1f', '1f9e35ef-2896-4cfd-bc29-3a1e5004ecaa', 'e5d2ef8f-0653-4ff7-a719-363c24079124']",27,,,,,,,,,,,,,,,,,Barcelona,217,00:13:27.763,Carry,True,2007/2008
,,"[43.8, 53.5]",,,,,,,,,,,,,1.6523,,,,,,,,,,,,,,,9cb3b371-7166-4bdd-9355-7d4a283f3c5f,516,,"[53.1, 56.0]",69151,14,,,,,,,,,,,,,,,,,,,,,,,,,1,From Goal Kick,Mathieu Berson,26179.0,,Left Defensive Midfield,40,Levante UD,221,"['9038ee41-44af-4602-bcaf-1df6b831d847', 'a9f9fef5-b09b-42cc-9216-153c32194688', 'b6fdde97-6fa8-4b68-9db4-3660b4a3726b']",54,,,,,,,,,,,,,,,,,Levante UD,221,00:14:54.514,Carry,True,2007/2008
,,"[33.7, 38.2]",,,,,,,,,,,,,3.78268,,,,,,,,,,,,,,,4daf2d83-3b15-446b-96cd-7f81be289dbf,520,,"[32.7, 39.2]",69151,14,,,,,,,,,,,,,,,,,,,,,,,,,1,From Goal Kick,Bruno Cirillo,26213.0,,Left Center Back,40,Levante UD,221,"['0ab52e6a-0bcf-4c43-a9e1-85e0979e3660', 'a593acf4-2ba5-4676-9406-c0e110be044b']",57,,,,,,,,,,,,,,,,,Levante UD,221,00:14:57.866,Carry,,2007/2008
,,"[5.9, 60.0]",,,,,,,,,,,,,4.489473,,,,,,,,,,,,,,,ef249be6-f36c-4b55-b7cd-ebc7e7de1795,528,,"[21.6, 56.4]",69151,15,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Lilian Thuram,15071.0,,Right Center Back,41,Barcelona,217,"['457b594f-39a5-45a7-b43b-63ef87b8dfb8', 'a1401996-6fa1-4480-b055-eadc5d0a4ff4', 'e1ad36cc-2605-44d5-a22a-635d5ccab1b1']",8,,,,,,,,,,,,,,,,,Barcelona,217,00:15:08.082,Carry,True,2007/2008
,,"[61.4, 10.6]",,,,,,,,,,,,,1.734002,,,,,,,,,,,,,,,e5e7a58c-df00-41ee-a529-19dda6e97de7,536,,"[60.5, 10.2]",69151,15,,,,,,,,,,,,,,,,,,,,,,,,,1,From Goal Kick,Andrés Iniesta Luján,5216.0,,Left Wing,42,Barcelona,217,"['412d3dbf-a3eb-4506-a947-b336ce157e8e', '892c6392-ec3e-4ae4-9e43-3abf46556c8a']",38,,,,,,,,,,,,,,,,,Barcelona,217,00:15:38.205,Carry,,2007/2008
,,"[52.1, 21.3]",,,,,,,,,,,,,1.211174,,,,,,,,,,,,,,,1f2347a1-da16-4f59-b648-8560ef076f26,539,,"[52.1, 21.3]",69151,15,,,,,,,,,,,,,,,,,,,,,,,,,1,From Goal Kick,Xavier Hernández Creus,20131.0,,Right Center Midfield,42,Barcelona,217,"['40d6f810-ad9f-4214-9481-78c159769668', 'a10d219b-6a56-416e-9de4-5fcaf7834f19']",41,,,,,,,,,,,,,,,,,Barcelona,217,00:15:41.270,Carry,,2007/2008
,,"[36.6, 26.8]",,,,,,,,,,,,,0.845905,,,,,,,,,,,,,,,aa7baae5-a20e-4930-ae12-05ce2d91d5a5,542,,"[37.2, 25.3]",69151,15,,,,,,,,,,,,,,,,,,,,,,,,,1,From Goal Kick,Gabriel Alejandro Milito,25919.0,,Left Center Back,42,Barcelona,217,"['2689f920-435a-4e13-9e9e-43618d84201a', '62f62c66-760a-48cb-a740-6581a48a6875']",43,,,,,,,,,,,,,,,,,Barcelona,217,00:15:43.825,Carry,,2007/2008
,,"[37.2, 59.2]",,,,,,,,,,,,,2.810578,,,,,,,,,,,,,,,0e2e5636-d0eb-439c-a248-b57d35b2cbfa,545,,"[37.2, 59.2]",69151,15,,,,,,,,,,,,,,,,,,,,,,,,,1,From Goal Kick,Lilian Thuram,15071.0,,Right Center Back,42,Barcelona,217,"['75cdee9a-4c4b-4354-ab24-c63015c99072', 'd8a88e2f-e6a1-4bb8-9f35-69eabeb625d9']",47,,,,,,,,,,,,,,,,,Barcelona,217,00:15:47.305,Carry,,2007/2008
,,"[53.8, 46.3]",,,,,,,,,,,,,0.930102,,,,,,,,,,,,,,,5ede513d-39ce-44ca-a431-71cf59835740,548,,"[53.2, 48.9]",69151,15,,,,,,,,,,,,,,,,,,,,,,,,,1,From Goal Kick,Gnégnéri Yaya Touré,3087.0,,Center Defensive Midfield,42,Barcelona,217,"['0343bab2-d33c-4ec8-a4b4-62b8d17e3cc1', '1fc7dd8c-7314-45ad-a03d-87da97e2c58d']",51,,,,,,,,,,,,,,,,,Barcelona,217,00:15:51.425,Carry,,2007/2008
,,"[64.3, 28.3]",,,,,,,,,,,,,2.117772,,,,,,,,,,,,,,,9d4b0110-eca5-401e-80ae-b65b031934e1,551,,"[55.9, 30.6]",69151,15,,,,,,,,,,,,,,,,,,,,,,,,,1,From Goal Kick,Xavier Hernández Creus,20131.0,,Right Center Midfield,42,Barcelona,217,"['1bf09661-3049-4f8f-8fe3-78e5b889e6f0', '62c9d9d1-403a-460d-834d-766ed8c9f78f']",53,,,,,,,,,,,,,,,,,Barcelona,217,00:15:53.609,Carry,,2007/2008
,,"[77.1, 5.8]",,,,,,,,,,,,,0.809078,,,,,,,,,,,,,,,5f8ed4e9-b4c8-441e-beca-98c0ea21fd8b,554,,"[77.1, 5.8]",69151,15,,,,,,,,,,,,,,,,,,,,,,,,,1,From Goal Kick,Eric-Sylvain Bilal Abidal,20177.0,,Left Back,42,Barcelona,217,"['6a4a6404-73da-49d7-bf5b-f94cc734169c', 'c444f5cd-8cc6-46fe-b68f-8b065039dba6']",57,,,,,,,,,,,,,,,,,Barcelona,217,00:15:57.347,Carry,,2007/2008
,,"[117.9, 26.8]",,,,,,,,,,,,,0.587699,,,,,,,,,,,,,,,a8c2c476-6383-4ff5-85be-19dff398b332,558,,"[118.9, 24.3]",69151,16,,,,,,,,,,,,,,,,,,,,,,,,,1,From Goal Kick,Andrés Iniesta Luján,5216.0,,Left Wing,42,Barcelona,217,"['80474d7d-07ce-481b-80c8-e6cce2c10d58', 'ba77de05-55ba-4052-855d-2d76fce58621', 'e78d64ab-c1c6-4f49-b15d-601b16c2b419']",2,,,,,,,,,,,,,,,,,Barcelona,217,00:16:02.244,Carry,True,2007/2008
,,"[29.4, 20.7]",,,,,,,,,,,,,1.037226,,,,,,,,,,,,,,,5f2d66cf-0d2f-4a31-a09f-af0d7ed05e65,578,,"[24.6, 21.5]",69151,18,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Gabriel Alejandro Milito,25919.0,,Left Center Back,46,Barcelona,217,"['36f4d672-5fd8-4fe3-92da-735562d71557', '47e8e343-346a-4c16-bc07-59807bfd1814', 'e9af8696-7150-4324-ae41-837449e53a97']",5,,,,,,,,,,,,,,,,,Barcelona,217,00:18:05.946,Carry,True,2007/2008
,,"[59.5, 43.8]",,,,,,,,,,,,,0.007300001,,,,,,,,,,,,,,,0a61d503-4184-42bf-b97d-282460a601b0,584,,"[59.5, 43.8]",69151,18,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Xavier Hernández Creus,20131.0,,Right Center Midfield,46,Barcelona,217,"['a6027c1a-4e70-4aa3-8818-5e893b7e9125', 'fb127cb6-e112-4c45-bf3f-3b8e3538a251']",9,,,,,,,,,,,,,,,,,Barcelona,217,00:18:09.801,Carry,,2007/2008
,,"[75.2, 69.9]",,,,,,,,,,,,,2.27676,,,,,,,,,,,,,,,c2ff4176-fe66-4bda-840d-7fbee73bb857,589,,"[70.0, 68.4]",69151,18,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Lionel Andrés Messi Cuccittini,5503.0,,Right Wing,46,Barcelona,217,"['843c1427-7200-4bb7-b90a-c29e095f7b07', '9a2e9368-b6e2-4b07-a709-6b0fffce1880', 'abe2dead-7b59-4a32-aaac-fe3f9dafe867']",12,,,,,,,,,,,,,,,,,Barcelona,217,00:18:12.730,Carry,True,2007/2008
,,"[102.1, 58.3]",,,,,,,,,,,,,4.307704,,,,,,,,,,,,,,,267d97d6-509b-430d-a976-f49d214edda3,593,,"[75.2, 69.9]",69151,18,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Lionel Andrés Messi Cuccittini,5503.0,,Right Wing,46,Barcelona,217,"['30983847-7e12-464f-b853-678d22e1c37f', '77b58ff8-37f6-450b-abc4-191baaff3117', '9a2e9368-b6e2-4b07-a709-6b0fffce1880', 'ecd0b703-0f72-48d3-86d1-d9afcbc85b7d']",15,,,,,,,,,,,,,,,,,Barcelona,217,00:18:15.007,Carry,True,2007/2008
,,"[116.8, 59.8]",,,,,,,,,,,,,2.397477,,,,,,,,,,,,,,,b3ad0072-23b8-4995-9aa8-d97a128877fb,597,,"[102.1, 58.3]",69151,18,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Lionel Andrés Messi Cuccittini,5503.0,,Right Wing,46,Barcelona,217,"['17965747-e0c4-407d-84d7-e4efedb53b65', '1d540ef8-f9a5-46e4-badb-61c7c73dea3f', '749abbf1-3c77-4535-9fad-f97e36f1cb8d', '77b58ff8-37f6-450b-abc4-191baaff3117']",19,,,,,,,,,,,,,,,,,Barcelona,217,00:18:19.315,Carry,True,2007/2008
,,"[43.7, 69.4]",,,,,,,,,,,,,1.209896,,,,,,,,,,,,,,,46cf4f05-cd7d-4372-8f17-bd471a416255,608,,"[43.9, 69.0]",69151,18,,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Lilian Thuram,15071.0,,Right Center Back,47,Barcelona,217,"['19dd20bc-c9cc-41fe-a2b0-196739ec0d72', 'dd7e90de-876a-4b16-9811-76d4b40fb82b', 'ec9bcf0e-595a-4973-a9c3-1aeca113cd74']",39,,,,,,,,,,,,,,,,,Barcelona,217,00:18:39.699,Carry,True,2007/2008
,,"[21.6, 54.3]",,,,,,,,,,,,,1.94613,,,,,,,,,,,,,,,0da7a1e0-307a-420d-abba-35ec5e69a092,612,,"[21.6, 54.3]",69151,18,,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Gabriel Alejandro Milito,25919.0,,Left Center Back,47,Barcelona,217,"['8160097c-b557-45d7-8614-6bd0207e4db0', '843bd2ae-f18a-4b7a-92ac-c822d478fd45']",43,,,,,,,,,,,,,,,,,Barcelona,217,00:18:43.876,Carry,,2007/2008
,,"[28.6, 27.2]",,,,,,,,,,,,,2.062383,,,,,,,,,,,,,,,1423aa4f-e91a-4c0b-ba86-8ac7d95c073f,615,,"[28.6, 27.2]",69151,18,,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Eric-Sylvain Bilal Abidal,20177.0,,Left Back,47,Barcelona,217,"['97c952ec-b7cc-4f61-a7dc-f9d10926140e', 'cbe053d2-e414-4a8c-9600-c9317e48882d']",47,,,,,,,,,,,,,,,,,Barcelona,217,00:18:47.825,Carry,,2007/2008
,,"[45.6, 29.7]",,,,,,,,,,,,,3.082,,,,,,,,,,,,,,,86eb8daa-638d-428a-ada9-93558bc5d881,618,,"[46.0, 29.9]",69151,18,,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Gnégnéri Yaya Touré,3087.0,,Center Defensive Midfield,47,Barcelona,217,"['7a39f5ea-1418-42ad-a0a2-71c7267a0da1', 'ef364de9-8ee7-45f8-a84a-fcd76250eb76']",51,,,,,,,,,,,,,,,,,Barcelona,217,00:18:51.212,Carry,,2007/2008
,,"[34.3, 44.2]",,,,,,,,,,,,,2.347369,,,,,,,,,,,,,,,2d055e73-2388-4176-ace8-324deffb81c7,621,,"[34.3, 44.2]",69151,18,,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Xavier Hernández Creus,20131.0,,Right Center Midfield,47,Barcelona,217,"['5ade8cb3-628f-4f5c-a9a3-1a6ce6a30766', '6fc2c7e5-aff6-4466-bda3-0f2a2132a841']",55,,,,,,,,,,,,,,,,,Barcelona,217,00:18:55.820,Carry,,2007/2008
,,"[42.0, 25.1]",,,,,,,,,,,,,2.160676,,,,,,,,,,,,,,,f8d2a169-65ff-47b1-932b-b49f2dc708a4,624,,"[34.3, 25.5]",69151,18,,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Gabriel Alejandro Milito,25919.0,,Left Center Back,47,Barcelona,217,"['2fd66024-734c-4057-b21b-2f1e2c698057', 'e89247fc-481d-412a-ac34-bbe8a184dc6c']",59,,,,,,,,,,,,,,,,,Barcelona,217,00:18:59.816,Carry,,2007/2008
,,"[46.7, 4.7]",,,,,,,,,,,,,0.935209,,,,,,,,,,,,,,,738bab90-9520-4942-9fb7-1f0e7f20477e,627,,"[48.1, 5.4]",69151,19,,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Eric-Sylvain Bilal Abidal,20177.0,,Left Back,47,Barcelona,217,"['145e1707-6389-45bd-8ef4-09af031ca14a', '544ee8ed-910f-4d95-a21e-45f831e2048a']",3,,,,,,,,,,,,,,,,,Barcelona,217,00:19:03.611,Carry,,2007/2008
,,"[29.4, 27.0]",,,,,,,,,,,,,1.244092,,,,,,,,,,,,,,,6abb1a07-8c56-4ec5-b888-d5b99d98c384,636,,"[29.2, 25.7]",69151,19,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Lilian Thuram,15071.0,,Right Center Back,49,Barcelona,217,"['aaa0439f-258a-4bb5-8564-821f8e974850', 'deca52d4-d13e-4377-9e5e-d14970da67fe']",34,,,,,,,,,,,,,,,,,Barcelona,217,00:19:34.971,Carry,,2007/2008
