ball_receipt_outcome,ball_recovery_offensive,ball_recovery_recovery_failure,block_deflection,carry_end_location,clearance_aerial_won,clearance_body_part,clearance_head,clearance_left_foot,clearance_right_foot,counterpress,dribble_no_touch,dribble_nutmeg,dribble_outcome,dribble_overrun,duel_outcome,duel_type,duration,foul_committed_advantage,foul_committed_card,foul_committed_offensive,foul_committed_penalty,foul_committed_type,foul_won_advantage,foul_won_defensive,foul_won_penalty,goalkeeper_body_part,goalkeeper_end_location,goalkeeper_outcome,goalkeeper_position,goalkeeper_technique,goalkeeper_type,id,index,interception_outcome,location,match_id,minute,miscontrol_aerial_won,off_camera,out,pass_aerial_won,pass_angle,pass_assisted_shot_id,pass_body_part,pass_cross,pass_cut_back,pass_deflected,pass_end_location,pass_goal_assist,pass_height,pass_inswinging,pass_length,pass_outcome,pass_outswinging,pass_recipient,pass_recipient_id,pass_shot_assist,pass_straight,pass_switch,pass_technique,pass_through_ball,pass_type,period,play_pattern,player,player_id,position,possession,possession_team,possession_team_id,related_events,second,shot_aerial_won,shot_body_part,shot_end_location,shot_first_time,shot_freeze_frame,shot_key_pass_id,shot_one_on_one,shot_open_goal,shot_outcome,shot_statsbomb_xg,shot_technique,shot_type,substitution_outcome,substitution_outcome_id,substitution_replacement,substitution_replacement_id,tactics,team,team_id,timestamp,type,under_pressure,season_name
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3c631bba-5699-43d0-bdb0-f7f6708ff824,1117,,"[72.5, 6.3]",69141,27,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,David Villa Sánchez,12737.0,Center Forward,67,Valencia,207,['1a2bda93-fef7-4c6e-adf9-60335447c8b1'],8,,,,,,,,,,,,,,,,,,Valencia,207,00:27:08.809,Ball Receipt*,,2007/2008
Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7d58b8ef-4e17-450a-b880-6d7ba16b1dd9,1120,,"[63.0, 3.3]",69141,27,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Marco Antonio Simoes Caneira,26223.0,Left Back,67,Valencia,207,['edf0b976-148d-4e47-aaae-734753c76ab7'],10,,,,,,,,,,,,,,,,,,Valencia,207,00:27:10.663,Ball Receipt*,,2007/2008
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4ae74e2c-5db6-4ad8-a037-941dfb019cf3,1125,,"[51.4, 70.7]",69141,27,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Gianluca Zambrotta,15774.0,Right Back,68,Barcelona,217,['53e21ac6-bed4-48cb-b002-2655443efe7b'],13,,,,,,,,,,,,,,,,,,Barcelona,217,00:27:13.251,Ball Receipt*,,2007/2008
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,eebc51ae-a231-4234-9dba-94101beee379,1129,,"[56.9, 65.8]",69141,27,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Anderson Luís de Souza,19757.0,Left Center Midfield,68,Barcelona,217,"['1c70a981-eb4f-441a-a0d1-4057697f9d5d', '4482b384-c1c2-4d87-8ca5-7fee816be033']",14,,,,,,,,,,,,,,,,,,Barcelona,217,00:27:14.239,Ball Receipt*,True,2007/2008
Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,40ea2de1-cca3-4fa4-9698-281fc33cf04b,1139,,"[81.1, 2.3]",69141,27,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Free Kick,Thierry Henry,15516.0,Left Wing,69,Barcelona,217,['52aa8c26-7417-42d2-85f4-b0b85a4d94d9'],32,,,,,,,,,,,,,,,,,,Barcelona,217,00:27:32.902,Ball Receipt*,,2007/2008
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,badb42d1-6f43-4e4c-afca-74d5c4a38b90,1142,,"[73.7, 10.9]",69141,27,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Free Kick,Eric-Sylvain Bilal Abidal,20177.0,Left Back,69,Barcelona,217,['215cf958-708c-4483-97ed-b1c2f082af83'],35,,,,,,,,,,,,,,,,,,Barcelona,217,00:27:35.633,Ball Receipt*,,2007/2008
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,dd71eaf7-3291-4271-b646-74e83c215ebc,1144,,"[64.3, 19.0]",69141,27,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Free Kick,Xavier Hernández Creus,20131.0,Right Center Midfield,69,Barcelona,217,['ef4213bf-cf33-436d-993e-4f07f1d2c309'],36,,,,,,,,,,,,,,,,,,Barcelona,217,00:27:36.600,Ball Receipt*,,2007/2008
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,07e1951c-1a5e-4ff1-911c-dfd6900d3da9,1147,,"[64.1, 44.8]",69141,27,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Free Kick,Anderson Luís de Souza,19757.0,Left Center Midfield,69,Barcelona,217,['9ac4e483-4f71-4710-966c-ee5b43739699'],39,,,,,,,,,,,,,,,,,,Barcelona,217,00:27:39.957,Ball Receipt*,,2007/2008
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,978cca1c-816e-4f66-beb2-520b79ab1161,1150,,"[75.0, 53.8]",69141,27,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Free Kick,Lionel Andrés Messi Cuccittini,5503.0,Right Wing,69,Barcelona,217,['ee565394-8531-4726-844a-ab4221481293'],41,,,,,,,,,,,,,,,,,,Barcelona,217,00:27:41.938,Ball Receipt*,,2007/2008
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,189b5667-1b3f-411e-a2d9-d6bf0b23ba01,1153,,"[66.1, 50.1]",69141,27,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Free Kick,Anderson Luís de Souza,19757.0,Left Center Midfield,69,Barcelona,217,['2985aea8-a106-4d75-a355-4cda8bc4c776'],42,,,,,,,,,,,,,,,,,,Barcelona,217,00:27:42.766,Ball Receipt*,,2007/2008
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5a44bcb7-c2fe-47f9-8201-a8f501484347,1156,,"[79.0, 46.8]",69141,27,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Free Kick,Lionel Andrés Messi Cuccittini,5503.0,Right Wing,69,Barcelona,217,['f2da4ea2-9bdc-484d-84c4-4958fe88bfa5'],45,,,,,,,,,,,,,,,,,,Barcelona,217,00:27:45.821,Ball Receipt*,,2007/2008
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,67a523cb-ac9e-43c8-ac80-e932f60ac3c5,1163,,"[74.1, 27.7]",69141,27,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Free Kick,Rafael Márquez Álvarez,5558.0,Center Defensive Midfield,69,Barcelona,217,['059c0aa3-d883-4101-960d-9778f1e88f5e'],53,,,,,,,,,,,,,,,,,,Barcelona,217,00:27:53.842,Ball Receipt*,,2007/2008
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2ee398bb-5709-46f8-83dd-ed939095e282,1166,,"[72.0, 44.6]",69141,27,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Free Kick,Anderson Luís de Souza,19757.0,Left Center Midfield,69,Barcelona,217,['83c57c0f-c630-4324-bf8e-506c07b37d66'],55,,,,,,,,,,,,,,,,,,Barcelona,217,00:27:55.843,Ball Receipt*,,2007/2008
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,d19a98c7-b753-4464-b750-150ad200b07c,1169,,"[70.9, 72.2]",69141,27,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Free Kick,Gianluca Zambrotta,15774.0,Right Back,69,Barcelona,217,['96237d8e-2080-48a1-ba3c-30c0916eca8f'],58,,,,,,,,,,,,,,,,,,Barcelona,217,00:27:58.416,Ball Receipt*,,2007/2008
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3dec170a-ddfe-4414-9cf0-4dfb0d2a7d8e,1172,,"[49.9, 56.3]",69141,28,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Free Kick,Lilian Thuram,15071.0,Right Center Back,69,Barcelona,217,['c95e8821-490f-41f8-afe8-1655b9da98e4'],0,,,,,,,,,,,,,,,,,,Barcelona,217,00:28:00.381,Ball Receipt*,,2007/2008
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,c1832b4c-8627-4fca-855d-3ea2f406d728,1175,,"[38.9, 27.9]",69141,28,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Free Kick,Carles Puyol i Saforcada,20125.0,Left Center Back,69,Barcelona,217,['2a800a43-bb34-42d2-99a2-2e58b601a398'],3,,,,,,,,,,,,,,,,,,Barcelona,217,00:28:03.234,Ball Receipt*,,2007/2008
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,17336b1a-4068-437b-bf7d-be90d5225c4b,1178,,"[57.6, 24.7]",69141,28,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Free Kick,Xavier Hernández Creus,20131.0,Right Center Midfield,69,Barcelona,217,['e9ce628c-f947-4c84-98e6-a8b9e2d86589'],6,,,,,,,,,,,,,,,,,,Barcelona,217,00:28:06.478,Ball Receipt*,,2007/2008
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0483a683-4e27-47bd-b250-ea7f4331abfe,1181,,"[55.9, 3.3]",69141,28,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Free Kick,Eric-Sylvain Bilal Abidal,20177.0,Left Back,69,Barcelona,217,['304dd6ac-5410-419c-ae31-7e1978e7148b'],10,,,,,,,,,,,,,,,,,,Barcelona,217,00:28:10.800,Ball Receipt*,,2007/2008
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,dba47a49-aedf-4742-a6da-63ac21a091a8,1185,,"[39.8, 16.4]",69141,28,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Free Kick,Carles Puyol i Saforcada,20125.0,Left Center Back,69,Barcelona,217,['08367271-e67f-4140-ae93-b27d7f6729cc'],14,,,,,,,,,,,,,,,,,,Barcelona,217,00:28:14.170,Ball Receipt*,,2007/2008
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,da530be0-6010-475e-be5c-2d55531f7e52,1188,,"[40.6, 56.1]",69141,28,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Free Kick,Lilian Thuram,15071.0,Right Center Back,69,Barcelona,217,['84342a7b-ce59-468a-9538-423f1cb2a72f'],16,,,,,,,,,,,,,,,,,,Barcelona,217,00:28:16.910,Ball Receipt*,,2007/2008
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2fa53805-2a07-4d31-b7e9-de5819184a0f,1191,,"[55.0, 75.1]",69141,28,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Free Kick,Gianluca Zambrotta,15774.0,Right Back,69,Barcelona,217,['ae667fce-16dc-4908-b8c2-cfe38b77a0a7'],19,,,,,,,,,,,,,,,,,,Barcelona,217,00:28:19.867,Ball Receipt*,,2007/2008
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ccfdb3c9-6921-42ff-8a02-c485ec30d4b8,1194,,"[43.4, 68.4]",69141,28,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Free Kick,Lilian Thuram,15071.0,Right Center Back,69,Barcelona,217,['b844de91-e8d9-429c-83f4-59ee252a16c4'],21,,,,,,,,,,,,,,,,,,Barcelona,217,00:28:21.763,Ball Receipt*,,2007/2008
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,191e64b7-24c4-40d9-89b7-f0433239903c,1197,,"[38.7, 39.3]",69141,28,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Free Kick,Carles Puyol i Saforcada,20125.0,Left Center Back,69,Barcelona,217,['1a1e597b-1549-4261-a8c7-ce71500e7dac'],25,,,,,,,,,,,,,,,,,,Barcelona,217,00:28:25.060,Ball Receipt*,,2007/2008
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,d43a7a54-6e9f-4621-97a0-19e15d7da523,1200,,"[51.8, 27.7]",69141,28,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Free Kick,Xavier Hernández Creus,20131.0,Right Center Midfield,69,Barcelona,217,['faa3df57-f18e-4626-affd-c13d010e9f3e'],27,,,,,,,,,,,,,,,,,,Barcelona,217,00:28:27.003,Ball Receipt*,,2007/2008
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,84b83882-bb03-4245-9b20-41de94022928,1203,,"[62.2, 50.4]",69141,28,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Free Kick,Anderson Luís de Souza,19757.0,Left Center Midfield,69,Barcelona,217,['8df278eb-e622-4c16-b749-615f25ab3fd1'],30,,,,,,,,,,,,,,,,,,Barcelona,217,00:28:30.713,Ball Receipt*,,2007/2008
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,90d7e851-01f4-4027-920d-b43c26ce22f7,1213,,"[33.2, 72.6]",69141,28,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Lilian Thuram,15071.0,Right Center Back,70,Barcelona,217,['0a708046-8700-41e9-bb99-ccc61f8b6942'],47,,,,,,,,,,,,,,,,,,Barcelona,217,00:28:47.310,Ball Receipt*,,2007/2008
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,224926be-4d7c-4164-a792-d7953a2114cd,1216,,"[35.1, 44.2]",69141,28,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Carles Puyol i Saforcada,20125.0,Left Center Back,70,Barcelona,217,['fac2f745-3438-49d3-91a0-ede85cca8c9c'],50,,,,,,,,,,,,,,,,,,Barcelona,217,00:28:50.012,Ball Receipt*,,2007/2008
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,db167eca-f87e-434f-8abe-29aa197afc59,1218,,"[42.3, 39.3]",69141,28,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Rafael Márquez Álvarez,5558.0,Center Defensive Midfield,70,Barcelona,217,['38d7ca4d-3e27-4455-8da5-bbd270765046'],52,,,,,,,,,,,,,,,,,,Barcelona,217,00:28:52.144,Ball Receipt*,,2007/2008
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,482d57f6-bd00-4bda-93c4-40a31f579e7c,1221,,"[54.2, 23.4]",69141,28,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Xavier Hernández Creus,20131.0,Right Center Midfield,70,Barcelona,217,['e7327629-710a-4535-81ab-bab48750fe3b'],53,,,,,,,,,,,,,,,,,,Barcelona,217,00:28:53.995,Ball Receipt*,,2007/2008
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ad3b461b-5951-4572-9654-8edb5bfe30f0,1224,,"[68.8, 22.4]",69141,28,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Samuel Eto''o Fils,19298.0,Center Forward,70,Barcelona,217,['772e7533-42e9-446c-a695-309515633c75'],57,,,,,,,,,,,,,,,,,,Barcelona,217,00:28:57.684,Ball Receipt*,,2007/2008
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,95dc69e7-598e-4d05-af42-7d7d3cf4dd3c,1226,,"[58.2, 24.7]",69141,28,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Xavier Hernández Creus,20131.0,Right Center Midfield,70,Barcelona,217,['5aa386df-7e3a-4e15-8f0b-9ab0e9a5ea2e'],58,,,,,,,,,,,,,,,,,,Barcelona,217,00:28:58.631,Ball Receipt*,,2007/2008
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,fa6e07fd-48f2-4c90-b2d6-333a714d2671,1229,,"[77.3, 77.1]",69141,29,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Lionel Andrés Messi Cuccittini,5503.0,Right Wing,70,Barcelona,217,['f780ed60-5d26-42be-a58c-e9012c6d7674'],3,,,,,,,,,,,,,,,,,,Barcelona,217,00:29:03.081,Ball Receipt*,,2007/2008
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0c9ca9e1-44b3-4a74-b7db-57093eda71c1,1232,,"[63.7, 61.8]",69141,29,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Rafael Márquez Álvarez,5558.0,Center Defensive Midfield,70,Barcelona,217,['1935b4b9-e154-4103-a382-edbdea338bc5'],6,,,,,,,,,,,,,,,,,,Barcelona,217,00:29:06.810,Ball Receipt*,,2007/2008
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,a6382452-867d-47db-b10e-507205a794df,1236,,"[63.5, 73.5]",69141,29,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Lionel Andrés Messi Cuccittini,5503.0,Right Wing,70,Barcelona,217,"['9de6e12f-535a-466c-81b2-b0cd294f72f1', 'cfd51a0a-b60b-40ec-818c-97f338fcc3a5']",8,,,,,,,,,,,,,,,,,,Barcelona,217,00:29:08.449,Ball Receipt*,True,2007/2008
Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,da3612d3-6de6-4bd2-8dc4-672e6ee252aa,1240,,"[68.0, 58.8]",69141,29,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Anderson Luís de Souza,19757.0,Left Center Midfield,70,Barcelona,217,['9aaf8910-bf41-47da-9f3a-57b44cd91247'],9,,,,,,,,,,,,,,,,,,Barcelona,217,00:29:09.843,Ball Receipt*,,2007/2008
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,d3f89ed0-3793-4f08-a75b-2bbbe0ed1821,1243,,"[38.9, 64.4]",69141,29,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Lilian Thuram,15071.0,Right Center Back,71,Barcelona,217,['a4150cff-ba20-4ce4-8f48-1af5c52e72d5'],20,,,,,,,,,,,,,,,,,,Barcelona,217,00:29:20.411,Ball Receipt*,,2007/2008
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,c901ad89-1e1e-4458-84a3-b6be5e0fb2f7,1246,,"[37.4, 39.1]",69141,29,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Carles Puyol i Saforcada,20125.0,Left Center Back,71,Barcelona,217,['1a9e1535-a4f3-4385-a268-29485b3ae3da'],23,,,,,,,,,,,,,,,,,,Barcelona,217,00:29:23.354,Ball Receipt*,,2007/2008
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,b6e5c127-183b-4b38-bb08-04d92b44adda,1249,,"[49.7, 27.9]",69141,29,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Xavier Hernández Creus,20131.0,Right Center Midfield,71,Barcelona,217,['55fecbf0-6585-4ebf-856e-39f8f90621fc'],26,,,,,,,,,,,,,,,,,,Barcelona,217,00:29:26.239,Ball Receipt*,,2007/2008
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9bad1da9-afc8-4941-a0a4-12655d54ee23,1252,,"[68.2, 23.9]",69141,29,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Thierry Henry,15516.0,Left Wing,71,Barcelona,217,['a484bc4a-8928-4cbc-b5dd-0205c9ef73f2'],28,,,,,,,,,,,,,,,,,,Barcelona,217,00:29:28.484,Ball Receipt*,,2007/2008
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5b5c0ed9-26da-4d65-a275-f5334e8ebf83,1255,,"[76.7, 48.9]",69141,29,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Anderson Luís de Souza,19757.0,Left Center Midfield,71,Barcelona,217,['5a4bdb97-9192-4b1e-a25c-1f63db5d4e93'],31,,,,,,,,,,,,,,,,,,Barcelona,217,00:29:31.619,Ball Receipt*,,2007/2008
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,30c69047-382e-420f-92e7-9fed8f6ea976,1259,,"[105.0, 46.5]",69141,29,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Thierry Henry,15516.0,Left Wing,71,Barcelona,217,['52ec79c3-5e75-4d5f-9be2-abc21cec3a8a'],35,,,,,,,,,,,,,,,,,,Barcelona,217,00:29:35.343,Ball Receipt*,,2007/2008
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,d6b4e25a-e152-4049-92d4-88edbbcceb70,1266,,"[34.8, 29.0]",69141,29,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Juan Manuel Mata García,3294.0,Left Wing,72,Valencia,207,['7b57036d-feb6-4dd8-9b00-f37fce0cd19c'],39,,,,,,,,,,,,,,,,,,Valencia,207,00:29:39.055,Ball Receipt*,,2007/2008
Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1fb0f7ec-8a19-45fb-867a-5a09e4ea2585,1270,,"[61.5, 63.1]",69141,29,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Joaquín Sánchez Rodríguez,6651.0,Right Wing,72,Valencia,207,['3572931f-3791-48a1-a057-9ebb29998682'],43,,,,,,,,,,,,,,,,,,Valencia,207,00:29:43.549,Ball Receipt*,,2007/2008
Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,18cf3817-d2ea-426c-9f1a-4043dabad6fe,1272,,"[59.0, 5.6]",69141,29,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Eric-Sylvain Bilal Abidal,20177.0,Left Back,72,Valencia,207,['cfa45312-9c8f-4a08-b72e-e9535d7cebf4'],45,,,,,,,,,,,,,,,,,,Barcelona,217,00:29:45.162,Ball Receipt*,,2007/2008
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,c6940cfe-18c0-4553-bf86-f0d1c70e52aa,1274,,"[39.3, 70.1]",69141,30,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Raúl Albiol i Tortajada,7030.0,Right Center Back,73,Valencia,207,['986f18b9-03cc-4541-a0b9-ea34b3db5bba'],1,,,,,,,,,,,,,,,,,,Valencia,207,00:30:01.251,Ball Receipt*,,2007/2008
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5ce4e740-b17e-460e-a128-8eac85ae393e,1276,,"[69.8, 71.5]",69141,30,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,David Villa Sánchez,12737.0,Center Forward,73,Valencia,207,['95f2943e-bf40-42b4-81b4-7aa28201162f'],4,,,,,,,,,,,,,,,,,,Valencia,207,00:30:04.734,Ball Receipt*,,2007/2008
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,133be86b-fcc5-4a5a-ae01-ce0b4d3716cb,1280,,"[60.3, 47.1]",69141,30,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Carlos Marchena López,20127.0,Left Center Midfield,73,Valencia,207,['73bd234b-e498-414b-a8df-89d7fdfeceff'],10,,,,,,,,,,,,,,,,,,Valencia,207,00:30:10.024,Ball Receipt*,,2007/2008
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,bb465423-9bf5-4469-9eb3-fe6a9b321ef1,1284,,"[77.2, 12.4]",69141,30,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Juan Manuel Mata García,3294.0,Left Wing,73,Valencia,207,['3544354b-a4fb-4374-b4be-c826f33f7f46'],12,,,,,,,,,,,,,,,,,,Valencia,207,00:30:12.910,Ball Receipt*,,2007/2008
Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,82ab7440-faff-4c02-9ab3-99f72aad1121,1287,,"[72.7, 24.9]",69141,30,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,David Josué Jiménez Silva,3064.0,Center Attacking Midfield,73,Valencia,207,['d5bcacef-0aca-477a-a78b-db2e96144dc4'],13,,,,,,,,,,,,,,,,,,Valencia,207,00:30:13.783,Ball Receipt*,,2007/2008
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,200a6080-235b-4636-9c72-c548cf1a1dd0,1291,,"[70.2, 30.0]",69141,30,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Free Kick,Carlos Marchena López,20127.0,Left Center Midfield,74,Valencia,207,['d8a76f33-903f-4d10-8dd7-c022b2b46f65'],20,,,,,,,,,,,,,,,,,,Valencia,207,00:30:20.580,Ball Receipt*,,2007/2008
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,f76c48ff-59a7-422a-8f24-a94214169d79,1294,,"[83.8, 79.0]",69141,30,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Free Kick,Joaquín Sánchez Rodríguez,6651.0,Right Wing,74,Valencia,207,['c077868b-0347-440d-a9aa-41d340066e6d'],24,,,,,,,,,,,,,,,,,,Valencia,207,00:30:24.514,Ball Receipt*,,2007/2008
Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,edd40fe2-a102-4b85-bcbb-788a58df8973,1301,,"[52.2, 15.6]",69141,30,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Free Kick,Xavier Hernández Creus,20131.0,Right Center Midfield,74,Valencia,207,['6e21fc98-6c3c-4607-8c6d-03a6bd41fd71'],31,,,,,,,,,,,,,,,,,,Barcelona,217,00:30:31.534,Ball Receipt*,,2007/2008
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,d9276ba9-ca47-4e9d-bb85-e0056fa5883f,1305,,"[73.8, 79.6]",69141,30,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Free Kick,Luís Miguel Brito Garcia Monteiro,20070.0,Right Back,74,Valencia,207,['8109d0cf-a260-4049-b9d5-6e9ce7f1a36a'],34,,,,,,,,,,,,,,,,,,Valencia,207,00:30:34.252,Ball Receipt*,,2007/2008
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ed153c6d-80b4-47b1-b230-14d4cf147ee3,1308,,"[77.8, 69.9]",69141,30,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Free Kick,Rubén Baraja Vegas,20129.0,Right Center Midfield,74,Valencia,207,['b4db2422-e4ca-4252-9b39-e56b6a412a1e'],39,,,,,,,,,,,,,,,,,,Valencia,207,00:30:39.065,Ball Receipt*,,2007/2008
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,cba935d5-e91e-4cb7-8b4f-6d36111f592a,1311,,"[70.8, 53.5]",69141,30,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Free Kick,Carlos Marchena López,20127.0,Left Center Midfield,74,Valencia,207,['70a72db1-b1f3-4bf3-9a38-a46be26371c9'],40,,,,,,,,,,,,,,,,,,Valencia,207,00:30:40.891,Ball Receipt*,,2007/2008
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1735d44e-ac4e-4057-bdb5-2f5b7b677683,1314,,"[82.9, 34.5]",69141,30,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Free Kick,David Josué Jiménez Silva,3064.0,Center Attacking Midfield,74,Valencia,207,['0e262a83-8a25-423b-9856-6873a268afba'],42,,,,,,,,,,,,,,,,,,Valencia,207,00:30:42.918,Ball Receipt*,,2007/2008
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,c7477877-8db2-42c5-9abc-f9de14dbe2bd,1317,,"[85.9, 41.4]",69141,30,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Free Kick,David Villa Sánchez,12737.0,Center Forward,74,Valencia,207,['f1d55010-4fb2-472a-a45c-af8df29932d5'],45,,,,,,,,,,,,,,,,,,Valencia,207,00:30:45.374,Ball Receipt*,,2007/2008
