ball_receipt_outcome,ball_recovery_recovery_failure,block_deflection,block_offensive,carry_end_location,clearance_aerial_won,clearance_body_part,clearance_head,clearance_left_foot,clearance_other,clearance_right_foot,counterpress,dribble_outcome,dribble_overrun,duel_outcome,duel_type,duration,foul_committed_advantage,foul_committed_card,foul_committed_offensive,foul_committed_penalty,foul_committed_type,foul_won_advantage,foul_won_defensive,foul_won_penalty,goalkeeper_body_part,goalkeeper_end_location,goalkeeper_outcome,goalkeeper_position,goalkeeper_shot_saved_off_target,goalkeeper_technique,goalkeeper_type,id,index,interception_outcome,location,match_id,minute,off_camera,out,pass_aerial_won,pass_angle,pass_assisted_shot_id,pass_body_part,pass_cross,pass_cut_back,pass_deflected,pass_end_location,pass_goal_assist,pass_height,pass_inswinging,pass_length,pass_miscommunication,pass_no_touch,pass_outcome,pass_outswinging,pass_recipient,pass_recipient_id,pass_shot_assist,pass_switch,pass_technique,pass_through_ball,pass_type,period,play_pattern,player,player_id,position,possession,possession_team,possession_team_id,related_events,second,shot_aerial_won,shot_body_part,shot_end_location,shot_first_time,shot_freeze_frame,shot_key_pass_id,shot_one_on_one,shot_open_goal,shot_outcome,shot_saved_off_target,shot_statsbomb_xg,shot_technique,shot_type,substitution_outcome,substitution_outcome_id,substitution_replacement,substitution_replacement_id,tactics,team,team_id,timestamp,type,under_pressure,season_name
,,,,,,,,,,,,,,,,1.9051,,,,,,,,,,,,,,,,0edd8f42-42a0-462b-a48a-61a95ba0544f,1083,,"[71.5, 4.0]",266653,31,,,,0.36160675,,Left Foot,,,,"[90.8, 11.3]",,High Pass,,20.634438,,,,,Francisco Medina Luna,26797.0,,,,,Interception,1,From Throw In,José Ángel Crespo Rincón,18404.0,Left Center Back,66,Barcelona,217,"['48f4f31c-6c71-40c7-a4e8-d99100d9af6b', '64adad69-9d63-4ebf-9b4b-d3c4c4371e56']",17,,,,,,,,,,,,,,,,,,,Rayo Vallecano,360,00:31:17.909,Pass,,2015/2016
,,,,,,,,,,,,,,,,1.100391,,,,,,,,,,,,,,,,1c2b2ec8-fd85-461e-8fa3-3703bc03eaf0,1087,,"[26.9, 62.3]",266653,31,,,,1.0259324,,Head,,,,"[32.9, 72.2]",,High Pass,,11.576269,,,,,Ivan Rakitić,5470.0,,,,,Recovery,1,From Throw In,Gerard Piqué Bernabéu,5213.0,Right Center Back,66,Barcelona,217,['67be1937-a015-4d97-9e69-c5c437e311f2'],20,,,,,,,,,,,,,,,,,,,Barcelona,217,00:31:20.802,Pass,,2015/2016
,,,,,,,,,,,,,,,,0.8714,,,,,,,,,,,,,,,,d4d62d87-f87d-479b-9b69-1af3da6e4227,1091,,"[31.8, 70.7]",266653,31,,,,1.9169323,,Right Foot,,,,"[29.6, 76.8]",,Ground Pass,,6.484597,,,,,Sergi Roberto Carnicer,6379.0,,,,,,1,From Throw In,Ivan Rakitić,5470.0,Left Center Midfield,66,Barcelona,217,"['3c23079b-b5d1-4dbd-a9b3-92646d59704d', 'f9a58ae8-0d7b-4095-8ec9-a032fea80cd5']",21,,,,,,,,,,,,,,,,,,,Barcelona,217,00:31:21.942,Pass,True,2015/2016
,,,,,,,,,,,,,,,,2.3797,,,,,,,,,,,,,,,,cb99a70e-c30f-484b-a0f9-146ff776e69f,1095,,"[29.3, 76.5]",266653,31,,,,-0.72358775,,Right Foot,,,,"[61.9, 47.7]",,High Pass,,43.499424,,,Incomplete,,Lionel Andrés Messi Cuccittini,5503.0,,,,,,1,From Throw In,Sergi Roberto Carnicer,6379.0,Right Back,66,Barcelona,217,"['96656ffd-024b-4672-8a21-cbf631548737', 'e749b43a-2dd1-42ff-a5ea-35153535b3b1', 'ef59fed0-6e8f-4c38-906e-5cad362de689']",22,,,,,,,,,,,,,,,,,,,Barcelona,217,00:31:22.853,Pass,True,2015/2016
,,,,,,,,,,,,,,,,2.8332,,,,,,,,,,,,,,,,14245d32-5daf-48ff-a8f8-cbd5bb10c586,1100,,"[55.6, 25.9]",266653,31,,,,2.8709602,,Right Foot,,,,"[22.8, 35.0]",,Low Pass,,34.038948,,,,,Juan Carlos Martín Corral,24255.0,,,,,,1,Regular Play,Diego Javier Llorente Ríos,6713.0,Right Center Back,67,Rayo Vallecano,360,['3552c2fc-dee5-4029-a196-fc054d0eb99b'],26,,,,,,,,,,,,,,,,,,,Rayo Vallecano,360,00:31:26.626,Pass,,2015/2016
,,,,,,,,,,,,,,,,2.33283,,,,,,,,,,,,,,,,5c589c5a-c4f3-416c-9107-fda9fd25ed96,1103,,"[22.8, 35.0]",266653,31,,,,-1.3928868,,Right Foot,,,,"[28.5, 3.3]",,Ground Pass,,32.208385,,,,,José Ángel Crespo Rincón,18404.0,,,,,,1,Regular Play,Juan Carlos Martín Corral,24255.0,Goalkeeper,67,Rayo Vallecano,360,['91bfe12b-aa66-4882-819e-237ee4c36095'],31,,,,,,,,,,,,,,,,,,,Rayo Vallecano,360,00:31:31.515,Pass,,2015/2016
,,,,,,,,,,,,,,,,0.9906,,,,,,,,,,,,,,,,abf820e3-ed64-4336-93de-f14181974ed0,1106,,"[34.2, 3.3]",266653,31,,,,0.85104764,,Right Foot,,,,"[47.7, 18.7]",,Ground Pass,,20.479502,,,Incomplete,,Manuel Rolando Iturra Urrutia,6743.0,,,,,,1,Regular Play,José Ángel Crespo Rincón,18404.0,Left Center Back,67,Rayo Vallecano,360,"['06b6df72-f6ab-49e2-8a46-39489379ca0c', 'd14d83d2-c707-4a17-bec8-b8078d6d2756']",37,,,,,,,,,,,,,,,,,,,Rayo Vallecano,360,00:31:37.088,Pass,,2015/2016
,,,,,,,,,,,,,,,,2.4001,,,,,,,,,,,,,,,,d14d83d2-c707-4a17-bec8-b8078d6d2756,1108,,"[72.4, 61.4]",266653,31,,,,0.111449614,,Left Foot,,,,"[100.1, 64.5]",,Ground Pass,,27.872927,,,Incomplete,,Luis Alberto Suárez Díaz,5246.0,,,,,Recovery,1,Regular Play,Sergio Busquets i Burgos,5203.0,Center Defensive Midfield,67,Rayo Vallecano,360,"['4f38f4c0-6631-4976-a815-e046a4dfb7a6', 'abf820e3-ed64-4336-93de-f14181974ed0', 'b19fb68b-63dd-4e72-b692-9efbe24fb485']",38,,,,,,,,,,,,,,,,,,,Barcelona,217,00:31:38.078,Pass,,2015/2016
,,,,,,,,,,,,,,,,1.458962,,,,,,,,,,,,,,,,4f38f4c0-6631-4976-a815-e046a4dfb7a6,1110,,"[20.0, 15.6]",266653,31,,,,2.163161,,Right Foot,,,,"[5.8, 36.7]",,Ground Pass,,25.433247,,,,,Juan Carlos Martín Corral,24255.0,,,,,Recovery,1,Regular Play,José Ángel Crespo Rincón,18404.0,Left Center Back,67,Rayo Vallecano,360,"['80c53344-bc6d-4c51-a21b-d46ec699b748', 'd14d83d2-c707-4a17-bec8-b8078d6d2756']",40,,,,,,,,,,,,,,,,,,,Rayo Vallecano,360,00:31:40.478,Pass,,2015/2016
,,,,,,,,,,,,,,,,1.375617,,,,,,,,,,,,,,,,cbbece4e-2933-4951-8dce-fec01f348010,1113,,"[5.9, 39.0]",266653,31,,,,1.3835424,,Left Foot,,,,"[9.5, 58.0]",,Ground Pass,,19.338045,,,,,Diego Javier Llorente Ríos,6713.0,,,,,,1,Regular Play,Juan Carlos Martín Corral,24255.0,Goalkeeper,67,Rayo Vallecano,360,['69533809-d063-4199-b048-2ea4b866378b'],45,,,,,,,,,,,,,,,,,,,Rayo Vallecano,360,00:31:45.609,Pass,,2015/2016
,,,,,,,,,,,,,,,,1.65184,,,,,,,,,,,,,,,,042b97ce-9093-4ef3-8a94-511993899020,1116,,"[10.7, 65.1]",266653,31,,,,-0.26814342,,Right Foot,,,,"[42.0, 56.5]",,High Pass,,32.459976,,,,,Francisco Medina Luna,26797.0,,,,,,1,Regular Play,Diego Javier Llorente Ríos,6713.0,Right Center Back,67,Rayo Vallecano,360,['bad9ebb9-08f2-42a3-b08b-4b579aa37ec2'],48,,,,,,,,,,,,,,,,,,,Rayo Vallecano,360,00:31:48.644,Pass,,2015/2016
,,,,,,,,,,,,,,,,0.847955,,,,,,,,,,,,,,,,6b50a1ef-d680-4edb-95ce-5f5f402308bc,1119,,"[42.0, 56.5]",266653,31,,,,-2.3191743,,Left Foot,,,,"[34.2, 48.1]",,Ground Pass,,11.462984,,,,,Manuel Rolando Iturra Urrutia,6743.0,,,,,,1,Regular Play,Francisco Medina Luna,26797.0,Center Attacking Midfield,67,Rayo Vallecano,360,['438059b3-126f-452c-a3e4-f7cf39e51967'],51,,,,,,,,,,,,,,,,,,,Rayo Vallecano,360,00:31:51.461,Pass,,2015/2016
,,,,,,,,,,,,,,,,1.4924,,,,,,,,,,,,,,,,c91576b9-255a-4bab-a68e-5ac6b5ddf1e0,1122,,"[34.2, 48.1]",266653,31,,,,-0.15264933,,Right Foot,,,,"[55.0, 44.9]",,Ground Pass,,21.044714,,,,,Adrián Embarba Blázquez,11539.0,,,,,,1,Regular Play,Manuel Rolando Iturra Urrutia,6743.0,Right Center Midfield,67,Rayo Vallecano,360,['39fc312e-9de1-446f-9837-87228d60807b'],52,,,,,,,,,,,,,,,,,,,Rayo Vallecano,360,00:31:52.389,Pass,,2015/2016
,,,,,,,,,,,,,,,,1.0858,,,,,,,,,,,,,,,,2f4835da-152d-4339-8b75-6f35b0bde544,1125,,"[55.0, 44.9]",266653,31,,,,1.7196863,,Left Foot,,,,"[54.1, 50.9]",,Ground Pass,,6.0671244,,,,,Manuel Rolando Iturra Urrutia,6743.0,,,,,,1,Regular Play,Adrián Embarba Blázquez,11539.0,Right Wing,67,Rayo Vallecano,360,['bd5a1726-820c-4ddb-a444-c6dd8dacf423'],53,,,,,,,,,,,,,,,,,,,Rayo Vallecano,360,00:31:53.921,Pass,,2015/2016
,,,,,,,,,,,,,,,,3.281673,,,,,,,,,,,,,,,,b349ce52-081d-467f-8c76-17ac61e0ce57,1128,,"[54.8, 52.5]",266653,31,,,,0.032933824,,Right Foot,,,,"[106.4, 54.2]",,Ground Pass,,51.627995,,,Incomplete,,Tiago Manuel Dias Correia,7900.0,,,,,,1,Regular Play,Manuel Rolando Iturra Urrutia,6743.0,Right Center Midfield,67,Rayo Vallecano,360,"['49263b36-f425-47ff-aa8b-fcd99cdc6f3d', '5d02641b-cd82-409f-92c0-be0952af5015']",55,,,,,,,,,,,,,,,,,,,Rayo Vallecano,360,00:31:55.007,Pass,,2015/2016
,,,,,,,,,,,,,,,,2.608477,,,,,,,,,,,,,,,,b7a30388-36c0-43cf-a150-ece388dfb3fc,1132,,"[13.9, 26.3]",266653,31,,,,-0.018654551,,Right Foot,,,,"[40.7, 25.8]",,Ground Pass,,26.804665,,,,,Andrés Iniesta Luján,5216.0,,,,,,1,Regular Play,Claudio Andrés Bravo Muñoz,4691.0,Goalkeeper,68,Barcelona,217,['697cb28f-00a3-450b-a322-7d38daaf3964'],59,,,,,,,,,,,,,,,,,,,Barcelona,217,00:31:59.188,Pass,,2015/2016
,,,,,,,,,,,,,,,,0.891077,,,,,,,,,,,,,,,,97162896-e558-4373-813d-a8808c39b970,1135,,"[36.9, 33.0]",266653,32,,,,1.0341887,,Right Foot,,,,"[43.8, 44.6]",,Ground Pass,,13.497037,,,,,Ivan Rakitić,5470.0,,,,,,1,Regular Play,Andrés Iniesta Luján,5216.0,Right Center Midfield,68,Barcelona,217,['14915eec-178c-4bb3-842a-95fb138bc4b5'],4,,,,,,,,,,,,,,,,,,,Barcelona,217,00:32:04.486,Pass,,2015/2016
,,,,,,,,,,,,,,,,2.06486,,,,,,,,,,,,,,,,bf4cf132-c19f-4dc9-9cac-2936b9d0acf3,1138,,"[43.8, 44.6]",266653,32,,,,-2.527678,,Right Foot,,,,"[22.8, 29.8]",,Ground Pass,,25.691244,,,,,Javier Alejandro Mascherano,5506.0,,,,,,1,Regular Play,Ivan Rakitić,5470.0,Left Center Midfield,68,Barcelona,217,['7087d990-72ec-4602-8396-d422c4382aca'],5,,,,,,,,,,,,,,,,,,,Barcelona,217,00:32:05.417,Pass,,2015/2016
,,,,,,,,,,,,,,,,0.987773,,,,,,,,,,,,,,,,feace98b-4438-477f-bad3-fd8cefb78542,1142,,"[21.0, 31.0]",266653,32,,,,1.050441,,Right Foot,,,,"[31.2, 48.8]",,Ground Pass,,20.51536,,,,,Ivan Rakitić,5470.0,,,,,,1,Regular Play,Javier Alejandro Mascherano,5506.0,Left Center Back,68,Barcelona,217,"['46b7c3ba-170e-4795-b4cf-dee5dd1b34f7', 'd4093209-b75c-4a8b-b315-d8abacdaf898']",10,,,,,,,,,,,,,,,,,,,Barcelona,217,00:32:10.402,Pass,True,2015/2016
,,,,,,,,,,,,,,,,1.708222,,,,,,,,,,,,,,,,6ee82956-26ee-48fa-a2c4-8e48ebc5ee47,1145,,"[31.2, 48.8]",266653,32,,,,-2.9116082,,Right Foot,,,,"[6.0, 42.9]",,Ground Pass,,25.88146,,,,,Claudio Andrés Bravo Muñoz,4691.0,,,,,,1,Regular Play,Ivan Rakitić,5470.0,Left Center Midfield,68,Barcelona,217,['de8714f7-2e3a-463b-a00b-00ad94c3e8e9'],11,,,,,,,,,,,,,,,,,,,Barcelona,217,00:32:11.589,Pass,,2015/2016
,,,,,,,,,,,,,,,,2.4034,,,,,,,,,,,,,,,,2215f868-a98f-4526-945b-eb4c1aa66253,1149,,"[6.5, 43.2]",266653,32,,,,0.015684988,,Right Foot,,,,"[57.5, 44.0]",,High Pass,,51.006275,,,Incomplete,,Luis Alberto Suárez Díaz,5246.0,,,,,,1,Regular Play,Claudio Andrés Bravo Muñoz,4691.0,Goalkeeper,68,Barcelona,217,"['14c159ac-104a-4c38-990f-19a9396cfaa0', '20a9a688-372a-41d5-bb72-95226edb7fba', 'edbd294f-3ed6-442e-b669-c3e173f6bfe8']",16,,,,,,,,,,,,,,,,,,,Barcelona,217,00:32:16.120,Pass,True,2015/2016
,,,,,,,,,,,,,,,,1.987671,,,,,,,,,,,,,,,,20a9a688-372a-41d5-bb72-95226edb7fba,1151,,"[62.6, 36.1]",266653,32,,,,-1.0855694,,Head,,,,"[71.3, 19.6]",,High Pass,,18.65315,,,,,Roberto Román Triguero,6914.0,,,,,Recovery,1,Regular Play,Diego Javier Llorente Ríos,6713.0,Right Center Back,69,Rayo Vallecano,360,"['2215f868-a98f-4526-945b-eb4c1aa66253', 'd1eea16b-138c-4509-ade7-f63971f8be23']",18,,,,,,,,,,,,,,,,,,,Rayo Vallecano,360,00:32:18.523,Pass,,2015/2016
,,,,,,,,,,,,,,,,1.709862,,,,,,,,,,,,,,,,8c05b24e-041e-435e-aeb3-0640fb2fcde2,1155,,"[64.2, 22.5]",266653,32,,,,2.1479886,,Right Foot,,,,"[53.0, 39.7]",,Ground Pass,,20.525106,,,,,Diego Javier Llorente Ríos,6713.0,,,,,,1,Regular Play,Roberto Román Triguero,6914.0,Left Back,69,Rayo Vallecano,360,"['62f6ef9c-1c91-445c-8c5c-87e482e9823f', 'c60d751f-f740-4ff4-b1a4-213f94aa7060']",22,,,,,,,,,,,,,,,,,,,Rayo Vallecano,360,00:32:22.283,Pass,True,2015/2016
,,,,,,,,,,,,,,,,3.0217,,,,,,,,,,,,,,,,ba0d2bb2-adf6-438e-b8a6-f6274a763b1e,1159,,"[48.8, 50.6]",266653,32,,,,0.35634294,,Right Foot,,,,"[98.5, 69.1]",,High Pass,,53.0315,,,,,Tiago Manuel Dias Correia,7900.0,,,,,,1,Regular Play,Diego Javier Llorente Ríos,6713.0,Right Center Back,69,Rayo Vallecano,360,['b2639cf6-61b2-424d-b4a8-3fd2e0a995f8'],25,,,,,,,,,,,,,,,,,,,Rayo Vallecano,360,00:32:25.933,Pass,,2015/2016
,,,,,,,,,,,,,,,,1.240088,,,,,,,,,,,,,,,,4e2432e7-4923-4fc7-b562-ab8d279fdfe1,1163,,"[21.6, 0.1]",266653,32,True,,,0.6392398,,,,,,"[32.9, 8.5]",,Low Pass,,14.080128,,,,,Andrés Iniesta Luján,5216.0,,,,,Throw-in,1,From Throw In,Jérémy Mathieu,10609.0,Left Back,70,Barcelona,217,['2efdbb6c-9df2-4b5e-b321-fda604d7f756'],35,,,,,,,,,,,,,,,,,,,Barcelona,217,00:32:35.369,Pass,,2015/2016
,,,,,,,,,,,,,,,,1.722714,,,,,,,,,,,,,,,,c4b4bf2e-7412-440c-8fe4-4d63c04e5785,1165,,"[33.8, 8.2]",266653,32,,,,0.08228799,,Right Foot,,,,"[53.2, 9.8]",,Ground Pass,,19.465868,,,,,Neymar da Silva Santos Junior,4320.0,,,,,,1,From Throw In,Andrés Iniesta Luján,5216.0,Right Center Midfield,70,Barcelona,217,['2d060b31-5bf4-44f8-a6e7-3ca82134461d'],37,,,,,,,,,,,,,,,,,,,Barcelona,217,00:32:37.099,Pass,,2015/2016
,,,,,,,,,,,,,,,,1.003247,,,,,,,,,,,,,,,,e812342c-cbce-4c8e-805d-9f6092cd36e4,1171,,"[57.4, 17.5]",266653,32,,,,-0.8500561,,Right Foot,,,,"[63.9, 10.1]",,Ground Pass,,9.849365,,,,,Andrés Iniesta Luján,5216.0,,,,,Free Kick,1,From Free Kick,Sergio Busquets i Burgos,5203.0,Center Defensive Midfield,71,Barcelona,217,['0216cf87-3b62-4304-a511-ffad438e227a'],55,,,,,,,,,,,,,,,,,,,Barcelona,217,00:32:55.646,Pass,,2015/2016
,,,,,,,,,,,,,,,,1.157138,,,,,,,,,,,,,,,,77639051-2a0b-4b0d-94ab-2481bca5e0eb,1174,,"[63.9, 10.1]",266653,32,,,,-0.30202624,,Right Foot,,,,"[83.8, 3.9]",,Ground Pass,,20.843464,,,,,Neymar da Silva Santos Junior,4320.0,,,,,,1,From Free Kick,Andrés Iniesta Luján,5216.0,Right Center Midfield,71,Barcelona,217,['183bb7e0-4374-41b3-8ed9-974a00f2e90e'],57,,,,,,,,,,,,,,,,,,,Barcelona,217,00:32:57.586,Pass,,2015/2016
,,,,,,,,,,,,,,,,1.676456,,,,,,,,,,,,,,,,538f1d22-e843-450d-9f1d-b9d3db70c9b8,1182,,"[21.2, 75.0]",266653,33,True,,,-1.8669842,,Right Foot,,,,"[14.7, 53.7]",,Ground Pass,,22.26971,,,,,Roberto Trashorras Gayoso,26848.0,,,,,Free Kick,1,From Free Kick,Diego Javier Llorente Ríos,6713.0,Right Center Back,72,Rayo Vallecano,360,['f8d609fe-0cac-4604-9856-df1d5fd5417f'],19,,,,,,,,,,,,,,,,,,,Rayo Vallecano,360,00:33:19.486,Pass,,2015/2016
,,,,,,,,,,,,,,,,1.9251,,,,,,,,,,,,,,,,816deeed-6370-47ec-a87b-143774206228,1184,,"[20.6, 43.4]",266653,33,,,,-0.43561757,,Right Foot,,,,"[42.3, 33.3]",,Ground Pass,,23.93533,,,,,Adrián Embarba Blázquez,11539.0,,,,,,1,From Free Kick,Roberto Trashorras Gayoso,26848.0,Left Center Midfield,72,Rayo Vallecano,360,['12f5bd94-899c-4635-9678-963d9b845d67'],24,,,,,,,,,,,,,,,,,,,Rayo Vallecano,360,00:33:24.049,Pass,,2015/2016
,,,,,,,,,,,,,,,,1.789706,,,,,,,,,,,,,,,,fa9c16af-e9e8-4320-b9d4-91cc0816c957,1188,,"[29.5, 32.9]",266653,33,,,,2.9678519,,Right Foot,,,,"[5.0, 37.2]",,Ground Pass,,24.874485,,,,,Juan Carlos Martín Corral,24255.0,,,,,,1,From Free Kick,Adrián Embarba Blázquez,11539.0,Right Wing,72,Rayo Vallecano,360,"['04aae8a2-ae83-4757-9a7f-d7f1397ec44d', '595c1f1b-553e-46be-9399-4225a07c2f64']",27,,,,,,,,,,,,,,,,,,,Rayo Vallecano,360,00:33:27.189,Pass,True,2015/2016
,,,,,,,,,,,,,,,,1.590337,,,,,,,,,,,,,,,,2bcf0373-5d36-469f-a278-9fb56a8c4aae,1191,,"[5.0, 37.2]",266653,33,,,,-1.1194937,,Right Foot,,,,"[20.8, 4.6]",,Ground Pass,,36.227062,,,,,José Ángel Crespo Rincón,18404.0,,,,,,1,From Free Kick,Juan Carlos Martín Corral,24255.0,Goalkeeper,72,Rayo Vallecano,360,['1747d9e6-cc16-4b3e-903d-aee170fc4d1d'],30,,,,,,,,,,,,,,,,,,,Rayo Vallecano,360,00:33:30.059,Pass,,2015/2016
,,,,,,,,,,,,,,,,1.7546,,,,,,,,,,,,,,,,3b4b9fd1-bf36-472e-adc0-bc44fd2c3f8b,1197,,"[36.2, 0.1]",266653,34,,,,0.23081195,,,,,,"[56.2, 4.8]",,High Pass,,20.544828,,,,,Alberto Mateus Contreiras Gonçalves,26690.0,,,,,Throw-in,1,From Throw In,Roberto Román Triguero,6914.0,Left Back,73,Rayo Vallecano,360,['14e5f70a-19d8-4e7f-a576-0a9ac5440a88'],19,,,,,,,,,,,,,,,,,,,Rayo Vallecano,360,00:34:19.879,Pass,,2015/2016
,,,,,,,,,,,,,,,,1.1133,,,,,,,,,,,,,,,,bddb020f-bbf0-4404-a22e-579a6dae50fd,1199,,"[56.2, 4.8]",266653,34,,,True,0.0,,,,,,"[69.0, 4.8]",,High Pass,,12.8,,,Incomplete,,Adrián Embarba Blázquez,11539.0,,,,,,1,From Throw In,Alberto Mateus Contreiras Gonçalves,26690.0,Center Forward,73,Rayo Vallecano,360,"['980bbdf7-a5e6-4502-9ca2-ec6b07daf0b6', 'cf039efd-7a3c-4d89-98c5-405daf058dc0', 'f0d00742-20f1-4fd2-b597-076f595e1160']",21,,,,,,,,,,,,,,,,,,,Rayo Vallecano,360,00:34:21.674,Pass,True,2015/2016
,,,,,,,,,,,,,,,,0.589642,,,,,,,,,,,,,,,,cf039efd-7a3c-4d89-98c5-405daf058dc0,1203,,"[51.1, 75.3]",266653,34,,,True,0.03507333,,,,,,"[56.8, 75.5]",,Low Pass,,5.703508,,,,,Sergi Roberto Carnicer,6379.0,,,,,Recovery,1,Regular Play,Gerard Piqué Bernabéu,5213.0,Right Center Back,74,Barcelona,217,"['80c30a0d-8709-46b1-82d4-ba39356b6ce2', 'bddb020f-bbf0-4404-a22e-579a6dae50fd', 'e0674dd9-3d67-4e07-a012-5fd02b2e66f5']",22,,,,,,,,,,,,,,,,,,,Barcelona,217,00:34:22.787,Pass,True,2015/2016
,,,,,,,,,,,,,,,,2.1063,,,,,,,,,,,,,,,,231ef8e0-3ce2-436a-b2d1-f3bb6cf16463,1207,,"[56.2, 76.1]",266653,34,,,,-0.23568054,,Right Foot,,,,"[84.1, 69.4]",,High Pass,,28.693205,,,,,Lionel Andrés Messi Cuccittini,5503.0,,,,,,1,Regular Play,Sergi Roberto Carnicer,6379.0,Right Back,74,Barcelona,217,['5554d234-7473-4edb-a138-826a5faa7580'],24,,,,,,,,,,,,,,,,,,,Barcelona,217,00:34:24.342,Pass,,2015/2016
,,,,,,,,,,,,,,,,0.203099,,,,,,,,,,,,,,,,ee9c8ea6-9566-4626-a7df-48c97d718d9c,1210,,"[84.1, 69.4]",266653,34,,,True,-0.8539182,,,,,,"[93.6, 58.5]",,Low Pass,,14.458907,,,Incomplete,,Luis Alberto Suárez Díaz,5246.0,,,,,,1,Regular Play,Lionel Andrés Messi Cuccittini,5503.0,Right Wing,74,Barcelona,217,"['17c9f7ac-fc49-45cc-83e1-670f172db7eb', '3e146fa8-0c7d-461f-a423-03a0e8d71f23', 'e11edd49-82e4-4cd4-9467-8aa49e09ad56']",26,,,,,,,,,,,,,,,,,,,Barcelona,217,00:34:26.518,Pass,True,2015/2016
,,,,,,,,,,,,,,,,1.5968,,,,,,,,,,,,,,,,aa825dce-66fa-429b-8647-fc76ca7ba2fe,1214,,"[50.4, 49.2]",266653,34,,,,-0.7131835,,Right Foot,,,,"[63.0, 38.3]",,High Pass,,16.660433,,,Incomplete,,Francisco Medina Luna,26797.0,,,,,Recovery,1,Regular Play,Tiago Manuel Dias Correia,7900.0,Left Wing,74,Barcelona,217,"['256da87c-d85c-484a-9eeb-4e644a0ef627', 'f8ce4ea8-b1f4-4867-9736-ac6fbe607604']",30,,,,,,,,,,,,,,,,,,,Rayo Vallecano,360,00:34:30.299,Pass,,2015/2016
,,,,,,,,,,,,,,,,1.7826,,,,,,,,,,,,,,,,f8ce4ea8-b1f4-4867-9736-ac6fbe607604,1216,,"[57.1, 41.8]",266653,34,,,,-0.70378566,,Right Foot,,,,"[77.6, 24.4]",,Low Pass,,26.888845,,,Incomplete,,Neymar da Silva Santos Junior,4320.0,,,,,Recovery,1,Regular Play,Javier Alejandro Mascherano,5506.0,Left Center Back,74,Barcelona,217,"['9693971e-ab4e-4c90-950a-ddd6d39f7666', '9e1ef86d-29dc-4eb7-8a92-e47e1b9be300', 'aa825dce-66fa-429b-8647-fc76ca7ba2fe']",31,,,,,,,,,,,,,,,,,,,Barcelona,217,00:34:31.896,Pass,,2015/2016
,,,,,,,,,,,,,,,,0.9241,,,,,,,,,,,,,,,,9e1ef86d-29dc-4eb7-8a92-e47e1b9be300,1218,,"[42.5, 55.7]",266653,34,,,,-0.10768987,,Right Foot,,,,"[53.6, 54.5]",,Low Pass,,11.164677,,,,,Tiago Manuel Dias Correia,7900.0,,,,,Interception,1,Regular Play,Joaquín José Marín Ruiz,24138.0,Right Back,75,Rayo Vallecano,360,"['dcc130a3-4f20-446d-b6a3-2a3e58477f8b', 'f8ce4ea8-b1f4-4867-9736-ac6fbe607604']",33,,,,,,,,,,,,,,,,,,,Rayo Vallecano,360,00:34:33.679,Pass,,2015/2016
,,,,,,,,,,,,,,,,0.788662,,,,,,,,,,,,,,,,daec3d68-5d61-4a69-b425-0025de859b0d,1221,,"[53.3, 54.5]",266653,34,,,,-2.5003488,,Right Foot,,,,"[46.2, 49.2]",,Ground Pass,,8.860023,,,,,Manuel Rolando Iturra Urrutia,6743.0,,,,,,1,Regular Play,Tiago Manuel Dias Correia,7900.0,Left Wing,75,Rayo Vallecano,360,['f9ca0e11-fa5d-4c20-82e4-2efaec7f6395'],35,,,,,,,,,,,,,,,,,,,Rayo Vallecano,360,00:34:35.273,Pass,,2015/2016
,,,,,,,,,,,,,,,,1.825717,,,,,,,,,,,,,,,,d73f4b3b-6a90-48ab-9028-d00c608ddbbb,1224,,"[46.2, 48.8]",266653,34,,,,-1.4754343,,Right Foot,,,,"[48.4, 25.8]",,Ground Pass,,23.104979,,,,,Roberto Román Triguero,6914.0,,,,,,1,Regular Play,Manuel Rolando Iturra Urrutia,6743.0,Right Center Midfield,75,Rayo Vallecano,360,['9d0b862e-5546-473c-84f5-f56e0cc2594e'],37,,,,,,,,,,,,,,,,,,,Rayo Vallecano,360,00:34:37.631,Pass,,2015/2016
,,,,,,,,,,,,,,,,1.348527,,,,,,,,,,,,,,,,683ae6b2-8c34-4990-a364-52db25a7558d,1227,,"[47.0, 11.9]",266653,34,,,,-0.42263392,,Right Foot,,,,"[65.9, 3.4]",,Low Pass,,20.723417,,,Incomplete,,Adrián Embarba Blázquez,11539.0,,,,,,1,Regular Play,Roberto Román Triguero,6914.0,Left Back,75,Rayo Vallecano,360,"['0ed78fb5-78d3-44f3-bc62-2558e735aa79', 'ba7917e0-5d5b-4484-98e7-b65eaf1b46df']",39,,,,,,,,,,,,,,,,,,,Rayo Vallecano,360,00:34:39.823,Pass,,2015/2016
,,,,,,,,,,,,,,,,0.4185,,,,,,,,,,,,,,,,829efa38-803c-4f9b-94f9-ef61dd9321e0,1234,,"[58.1, 4.8]",266653,34,,,,2.4610715,,Other,,,,"[53.9, 8.2]",,Ground Pass,,5.4037023,,,,,Roberto Román Triguero,6914.0,,,,,,1,Regular Play,Adrián Embarba Blázquez,11539.0,Right Wing,75,Rayo Vallecano,360,['e3f46967-cffe-4ffa-9652-5c2bcb8ad9dd'],42,,,,,,,,,,,,,,,,,,,Rayo Vallecano,360,00:34:42.621,Pass,,2015/2016
