bad_behaviour_card,ball_receipt_outcome,ball_recovery_offensive,ball_recovery_recovery_failure,carry_end_location,clearance_aerial_won,clearance_body_part,clearance_head,clearance_left_foot,clearance_right_foot,counterpress,dribble_nutmeg,dribble_outcome,dribble_overrun,duel_outcome,duel_type,duration,foul_committed_advantage,foul_committed_card,foul_committed_type,foul_won_advantage,foul_won_defensive,goalkeeper_body_part,goalkeeper_end_location,goalkeeper_outcome,goalkeeper_position,goalkeeper_technique,goalkeeper_type,half_start_late_video_start,id,index,injury_stoppage_in_chain,interception_outcome,location,match_id,minute,miscontrol_aerial_won,off_camera,out,pass_aerial_won,pass_angle,pass_assisted_shot_id,pass_body_part,pass_cross,pass_cut_back,pass_deflected,pass_end_location,pass_goal_assist,pass_height,pass_inswinging,pass_length,pass_miscommunication,pass_no_touch,pass_outcome,pass_outswinging,pass_recipient,pass_recipient_id,pass_shot_assist,pass_straight,pass_switch,pass_technique,pass_through_ball,pass_type,period,play_pattern,player,player_id,position,possession,possession_team,possession_team_id,related_events,second,shot_body_part,shot_end_location,shot_first_time,shot_freeze_frame,shot_key_pass_id,shot_one_on_one,shot_outcome,shot_statsbomb_xg,shot_technique,shot_type,substitution_outcome,substitution_outcome_id,substitution_replacement,substitution_replacement_id,tactics,team,team_id,timestamp,type,under_pressure,season_name
,,,,"[75.5, 37.8]",,,,,,,,,,,,2.3837,,,,,,,,,,,,,5cce4a32-878e-444b-bdc2-72bf0bb40519,1826,,,"[70.9, 35.2]",69165,50,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Goal Kick,Xavier Hernández Creus,20131.0,Center Defensive Midfield,124,Barcelona,217,"['6f78f6ed-a011-4d75-beb5-c86978a0eb41', '7a95bbce-03fd-41a3-b46e-892eb571c7d3']",12,,,,,,,,,,,,,,,,Barcelona,217,00:05:12.646,Carry,,2006/2007
,,,,"[103.3, 67.1]",,,,,,,,,,,,8.7523,,,,,,,,,,,,,8ab60221-84b2-419f-9497-b1e0fdae1858,1829,,,"[102.0, 66.0]",69165,50,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Goal Kick,Lionel Andrés Messi Cuccittini,5503.0,Right Wing,124,Barcelona,217,"['48e1a8e6-e0d4-4587-ad41-116af71a9fab', '8ac36260-5216-4014-b251-ff4865473ca3', 'a04afb55-9b87-4346-ab95-0c34b6762d58']",16,,,,,,,,,,,,,,,,Barcelona,217,00:05:16.938,Carry,True,2006/2007
,,,,"[97.3, 54.9]",,,,,,,,,,,,0.6649,,,,,,,,,,,,,6b0afafa-b2b1-431a-b4fe-4c5a0b6e403e,1833,,,"[96.2, 55.8]",69165,50,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Goal Kick,Xavier Hernández Creus,20131.0,Center Defensive Midfield,124,Barcelona,217,"['5a4f51ed-4c2e-498a-a784-a8454b13ec1c', 'fc83b265-d520-4d75-8f74-e7ce9a17f3cc']",26,,,,,,,,,,,,,,,,Barcelona,217,00:05:26.732,Carry,,2006/2007
,,,,"[68.2, 52.9]",,,,,,,,,,,,0.765228,,,,,,,,,,,,,ac74b8f9-ceec-4d73-8acb-8c245ddd4a12,1847,,,"[71.2, 53.5]",69165,51,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Free Kick,Francisco Joaquín Pérez Rufete,26167.0,Right Midfield,125,Espanyol,214,"['2d0032dd-a6d8-4859-9961-90de6fa99289', '5de47155-8cd4-49e6-bb1e-bc73da60f31e', '8f521a16-090c-4cc3-b441-7121ce4fd6ed', 'a7324540-1ae1-4a94-8098-6b266729ac01']",29,,,,,,,,,,,,,,,,Espanyol,214,00:06:29.059,Carry,True,2006/2007
,,,,"[58.3, 53.8]",,,,,,,,,,,,0.04,,,,,,,,,,,,,f80b0dd8-ee1a-4d2d-90b3-c6b877bad8af,1851,,,"[58.3, 53.8]",69165,51,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Free Kick,Jesús María Lacruz Gómez,26088.0,Right Back,125,Espanyol,214,"['94667044-768b-4758-af4f-41a21e18a516', 'e841e880-2571-4f8f-9dd0-7daee65d5515']",30,,,,,,,,,,,,,,,,Espanyol,214,00:06:30.673,Carry,,2006/2007
,,,,"[63.7, 47.2]",,,,,,,,,,,,0.08,,,,,,,,,,,,,fa1e8391-3c00-4052-abfd-fdb8114efd7d,1854,,,"[63.7, 47.2]",69165,51,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Free Kick,Moisés Hurtado Pérez,26162.0,Right Center Midfield,125,Espanyol,214,"['00c5237a-90e9-4e50-864c-eaab99196592', '7f4f8864-80f4-4fbc-9706-601ec47aca75']",31,,,,,,,,,,,,,,,,Espanyol,214,00:06:31.292,Carry,,2006/2007
,,,,"[8.9, 37.0]",,,,,,,,,,,,1.1631,,,,,,,,,,,,,4d7dc181-15c2-4beb-b2d2-ea84bdf5a1b6,1861,,,"[8.6, 35.2]",69165,51,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Víctor Valdés Arribas,20176.0,Goalkeeper,126,Barcelona,217,"['9a5a5da3-2860-412f-8de3-140ff823c8f3', 'd36b6fa4-d69e-4224-9c59-e67701d89259', 'e64a21be-96aa-4e31-b168-6d3699b236d0']",36,,,,,,,,,,,,,,,,Barcelona,217,00:06:36.845,Carry,True,2006/2007
,,,,"[52.2, 54.9]",,,,,,,,,,,,0.3216,,,,,,,,,,,,,e2773c62-e082-447c-adc0-26e35161b0f7,1867,,,"[52.8, 58.3]",69165,51,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Lionel Andrés Messi Cuccittini,5503.0,Right Wing,126,Barcelona,217,"['36c68a7c-18b9-46c8-b50e-1d04ada1fa72', 'cf0d9804-8f99-4632-8eb6-eb38c3322d1f', 'fed608d0-5a1b-4ca6-84a6-3c746edd95fe']",41,,,,,,,,,,,,,,,,Barcelona,217,00:06:41.294,Carry,True,2006/2007
,,,,"[51.4, 52.9]",,,,,,,,,,,,0.04,,,,,,,,,,,,,dbde3297-6c18-4c59-9977-bfb940beb92e,1871,,,"[52.2, 54.9]",69165,51,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Lionel Andrés Messi Cuccittini,5503.0,Right Wing,126,Barcelona,217,"['36c68a7c-18b9-46c8-b50e-1d04ada1fa72', 'cf0d9804-8f99-4632-8eb6-eb38c3322d1f', 'd95a5085-53e0-4033-bd09-3f11d1dbd9e0', 'febea12b-2bf4-4f1a-922c-809225bbc5c1']",41,,,,,,,,,,,,,,,,Barcelona,217,00:06:41.616,Carry,True,2006/2007
,,,,"[50.2, 48.6]",,,,,,,,,,,,0.2393,,,,,,,,,,,,,93569a8c-b5b5-4260-b528-eee9135ff401,1875,,,"[49.8, 49.4]",69165,51,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Xavier Hernández Creus,20131.0,Center Defensive Midfield,126,Barcelona,217,"['792c5f33-1b80-4935-9662-416594a627b2', '7c349eae-f0e1-4202-8887-7e32c1c8c859', 'f70dc9eb-b8f3-4a9f-9434-1660c4206be9']",42,,,,,,,,,,,,,,,,Barcelona,217,00:06:42.464,Carry,True,2006/2007
,,,,"[50.2, 50.0]",,,,,,,,,,,,0.042,,,,,,,,,,,,,46249056-e89d-49d0-b9f0-d294cb92becf,1878,,,"[50.2, 48.6]",69165,51,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Xavier Hernández Creus,20131.0,Center Defensive Midfield,126,Barcelona,217,"['7c349eae-f0e1-4202-8887-7e32c1c8c859', 'c1a54817-3105-419b-96e2-5146fc1c4a4b', 'f70dc9eb-b8f3-4a9f-9434-1660c4206be9']",42,,,,,,,,,,,,,,,,Barcelona,217,00:06:42.704,Carry,True,2006/2007
,,,,"[60.5, 51.4]",,,,,,,,,,,,2.1443,,,,,,,,,,,,,e76dc995-f2ee-47ba-95e4-3009769233c3,1881,,,"[54.1, 50.0]",69165,51,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Lionel Andrés Messi Cuccittini,5503.0,Right Wing,126,Barcelona,217,"['2a5487a1-6aae-48ac-a0f1-3b072b48dd2c', '2f1f8815-c562-4d3b-910d-249d613454e3', '8464b463-b127-4bc7-ab8b-3d21a6075e99']",43,,,,,,,,,,,,,,,,Barcelona,217,00:06:43.990,Carry,True,2006/2007
,,,,"[79.8, 11.9]",,,,,,,,,,,,2.5657,,,,,,,,,,,,,3fec2cf9-9676-4ff8-bac0-fd015bd2b2e2,1889,,,"[78.4, 9.4]",69165,52,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Free Kick,Gianluca Zambrotta,15774.0,Left Back,127,Barcelona,217,"['444d73b2-4a1c-4fde-b38c-b333e7c9cbf9', '66d7f6de-0cee-46aa-b073-8f3f1b561d25']",19,,,,,,,,,,,,,,,,Barcelona,217,00:07:19.153,Carry,,2006/2007
,,,,"[91.1, 6.6]",,,,,,,,,,,,1.7261,,,,,,,,,,,,,1c0399ac-6148-4271-b601-18c386fe330e,1892,,,"[88.8, 3.3]",69165,52,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Free Kick,Samuel Eto''o Fils,19298.0,Left Wing,127,Barcelona,217,"['6416c9a3-135b-4c39-a572-d4c2071368c5', 'ede2468c-367f-41e6-b96e-7af6dae1eed7']",23,,,,,,,,,,,,,,,,Barcelona,217,00:07:23.418,Carry,,2006/2007
,,,,"[100.7, 20.2]",,,,,,,,,,,,0.1531,,,,,,,,,,,,,7e405893-c65d-4e65-a07b-0b377f738b96,1898,,,"[99.9, 20.2]",69165,52,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Free Kick,Samuel Eto''o Fils,19298.0,Left Wing,127,Barcelona,217,"['bf0ee67a-4b4d-4c79-b7a2-0dfc3b376924', 'ca567020-b715-46ac-b900-775c11bf615f']",27,,,,,,,,,,,,,,,,Barcelona,217,00:07:27.268,Carry,,2006/2007
,,,,"[27.0, 64.5]",,,,,,,,,,,,0.90203,,,,,,,,,,,,,097d49f1-b181-4e1c-aa9a-ae07f3315af4,1902,,,"[23.1, 65.4]",69165,52,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Francisco Joaquín Pérez Rufete,26167.0,Right Midfield,128,Espanyol,214,"['22a8aa2e-831e-4375-bb02-f1cb7d05c0ac', '6b085222-a809-4094-abbf-006c400f0767', '990a2100-a1ea-4c43-96df-2dbecb00c03d']",29,,,,,,,,,,,,,,,,Espanyol,214,00:07:29.582,Carry,True,2006/2007
,,,,"[28.2, 60.2]",,,,,,,,,,,,0.957339,,,,,,,,,,,,,b61788fb-514a-46ea-b844-08624158c51c,1905,,,"[27.0, 64.5]",69165,52,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Francisco Joaquín Pérez Rufete,26167.0,Right Midfield,128,Espanyol,214,"['016d8f0b-a33f-41c7-aa28-c558f552aa16', '19b0b416-766f-4fa1-ba26-566a723cad1d', '6b085222-a809-4094-abbf-006c400f0767', '990a2100-a1ea-4c43-96df-2dbecb00c03d']",30,,,,,,,,,,,,,,,,Espanyol,214,00:07:30.484,Carry,True,2006/2007
,,,,"[33.8, 59.4]",,,,,,,,,,,,0.387933,,,,,,,,,,,,,388fdbbf-b753-4b00-9c11-f56bbeb3c19d,1908,,,"[28.2, 60.2]",69165,52,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Francisco Joaquín Pérez Rufete,26167.0,Right Midfield,128,Espanyol,214,"['016d8f0b-a33f-41c7-aa28-c558f552aa16', '19b0b416-766f-4fa1-ba26-566a723cad1d', '1c5f6dfb-21dc-445e-8980-160348879d11', 'cb703e23-d2e5-4eab-820e-a889eab4f2b1']",31,,,,,,,,,,,,,,,,Espanyol,214,00:07:31.441,Carry,True,2006/2007
,,,,"[55.4, 55.7]",,,,,,,,,,,,3.773,,,,,,,,,,,,,42e5e20d-c924-4fe6-86eb-e701f6008570,1911,,,"[33.8, 59.4]",69165,52,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Francisco Joaquín Pérez Rufete,26167.0,Right Midfield,128,Espanyol,214,"['1c5f6dfb-21dc-445e-8980-160348879d11', '7a2bb097-331d-40da-8288-7bc1c7d088f2', 'cb703e23-d2e5-4eab-820e-a889eab4f2b1']",31,,,,,,,,,,,,,,,,Espanyol,214,00:07:31.829,Carry,True,2006/2007
,,,,"[68.3, 77.4]",,,,,,,,,,,,1.932268,,,,,,,,,,,,,500f3f50-d09a-4fc9-9191-6c7bd9b6ce61,1914,,,"[67.1, 77.6]",69165,52,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Luis García Fernández,23916.0,Center Attacking Midfield,128,Espanyol,214,"['3994eae9-19b4-4154-9c4d-4ad5d1dc5d6f', '7310282e-64da-4694-b40e-f7cf8eb29970']",37,,,,,,,,,,,,,,,,Espanyol,214,00:07:37.655,Carry,,2006/2007
,,,,"[92.1, 18.7]",,,,,,,,,,,,0.04,,,,,,,,,,,,,e3c92849-cebe-4861-9eb3-9bff656bf033,1920,,,"[92.1, 18.7]",69165,52,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Raúl Tamudo Montero,26109.0,Center Forward,129,Espanyol,214,"['028185e5-cfb6-4518-a7b3-9df45d3b4842', 'c7b87ff0-4144-4193-99d0-b411f6c6a38b']",50,,,,,,,,,,,,,,,,Espanyol,214,00:07:50.696,Carry,,2006/2007
,,,,"[25.1, 61.2]",,,,,,,,,,,,2.0295,,,,,,,,,,,,,c9dd1224-26aa-4bde-8420-0f56877d746d,1923,,,"[23.7, 61.9]",69165,52,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Lilian Thuram,15071.0,Right Center Back,130,Barcelona,217,"['87b90690-6377-4adb-81d0-18e8ca7ee762', 'fa70e44a-7b42-4c37-b902-c39de3a5e50b']",50,,,,,,,,,,,,,,,,Barcelona,217,00:07:50.993,Carry,,2006/2007
,,,,"[92.8, 59.4]",,,,,,,,,,,,5.2983,,,,,,,,,,,,,df84b4a5-da2c-48bf-bff4-c36f303704d9,1926,,,"[53.6, 76.8]",69165,52,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Lionel Andrés Messi Cuccittini,5503.0,Right Wing,130,Barcelona,217,"['6daabd2e-0953-4b91-88e5-347f28e37c88', 'da5f9131-9a40-4be4-82bb-23a2ce1762ec']",55,,,,,,,,,,,,,,,,Barcelona,217,00:07:55.977,Carry,,2006/2007
,,,,"[89.4, 40.1]",,,,,,,,,,,,0.8205,,,,,,,,,,,,,9a6a51ae-a76d-440e-8264-5dafb41b098d,1929,,,"[89.4, 44.0]",69165,53,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Anderson Luís de Souza,19757.0,Left Center Midfield,130,Barcelona,217,"['434cc017-5697-4fb1-889a-239188a5e3a1', 'c057fcb5-9880-49a3-8f1f-959ac354b9fe']",2,,,,,,,,,,,,,,,,Barcelona,217,00:08:02.597,Carry,,2006/2007
,,,,"[21.0, 54.5]",,,,,,,,,,,,1.349421,,,,,,,,,,,,,cbebdcf2-51c7-408b-8ae9-c5015baa9219,1933,,,"[21.3, 51.8]",69165,53,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Jesús María Lacruz Gómez,26088.0,Right Back,131,Espanyol,214,"['4fc9e8d5-5f8d-4a58-bd08-fc9a1d991e4d', '7d28190d-918e-4eb0-9f7f-a7df16f0ef51']",4,,,,,,,,,,,,,,,,Espanyol,214,00:08:04.222,Carry,,2006/2007
,,,,"[34.4, 61.2]",,,,,,,,,,,,0.822678,,,,,,,,,,,,,5c51baa7-4b4f-455d-a5e2-606b08b33b4e,1937,,,"[31.9, 61.2]",69165,53,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Francisco Joaquín Pérez Rufete,26167.0,Right Midfield,131,Espanyol,214,"['27e4b568-33eb-4e9e-826b-7a8286490b2f', '42b24107-4c23-41dd-ba8e-aeaf763f1b56', '88274973-8437-4f64-b16c-585e91dd9beb']",7,,,,,,,,,,,,,,,,Espanyol,214,00:08:07.499,Carry,True,2006/2007
,,,,"[39.0, 51.2]",,,,,,,,,,,,2.286334,,,,,,,,,,,,,0912f0ff-6b48-429f-86b1-e3fe05141559,1940,,,"[30.5, 54.8]",69165,53,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Moisés Hurtado Pérez,26162.0,Right Center Midfield,131,Espanyol,214,"['7d442fbd-7c4d-4b34-ad68-a762f7d971ee', '99506049-a97b-4691-8cda-2cb7d49cd075']",9,,,,,,,,,,,,,,,,Espanyol,214,00:08:09.625,Carry,,2006/2007
,,,,"[57.4, 44.6]",,,,,,,,,,,,0.581828,,,,,,,,,,,,,1042c152-c7af-42a1-9a23-1c7b4b5ea90f,1943,,,"[57.4, 44.6]",69165,53,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Ferrán Corominas Telechea,26102.0,Left Midfield,131,Espanyol,214,"['2e5c007f-f9d2-48bf-9c49-7d85bb684b84', 'ab636fbd-c305-4058-8a26-88c281cddcbd']",13,,,,,,,,,,,,,,,,Espanyol,214,00:08:13.508,Carry,,2006/2007
,,,,"[65.4, 65.4]",,,,,,,,,,,,2.81793,,,,,,,,,,,,,bf04a2a7-f008-489e-b6ab-7fb9cee41218,1946,,,"[60.6, 66.5]",69165,53,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Francisco Joaquín Pérez Rufete,26167.0,Right Midfield,131,Espanyol,214,"['bc9ce843-6c93-4af4-bbf3-dbabf368cdb4', 'f8f418e2-6371-4f5e-982a-3ce53f73bfbf']",15,,,,,,,,,,,,,,,,Espanyol,214,00:08:15.347,Carry,,2006/2007
,,,,"[81.0, 52.6]",,,,,,,,,,,,6.187876,,,,,,,,,,,,,1157940a-ce00-42c5-8db0-6fba544dd64f,1949,,,"[70.6, 32.4]",69165,53,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Iván De la Peña López,26105.0,Left Center Midfield,131,Espanyol,214,"['3402d2a4-ada3-4a47-9b2e-f90eb7446932', '55c867ec-ee0d-4544-92ab-76be590e743a', 'd0ca299b-1ace-4f73-97b0-7c3f1b0be173']",19,,,,,,,,,,,,,,,,Espanyol,214,00:08:19.771,Carry,True,2006/2007
,,,,"[53.9, 35.5]",,,,,,,,,,,,3.2376,,,,,,,,,,,,,7f62fd17-f702-457c-9ca9-33b2856c31f7,1954,,,"[37.6, 30.6]",69165,53,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Xavier Hernández Creus,20131.0,Center Defensive Midfield,132,Barcelona,217,"['095a0617-9443-4fb3-bee2-3b276b985e63', '98b232cf-6a13-4376-963d-0bb6aeb05158']",26,,,,,,,,,,,,,,,,Barcelona,217,00:08:26.572,Carry,,2006/2007
,,,,"[67.8, 22.2]",,,,,,,,,,,,0.558,,,,,,,,,,,,,70f59645-7575-4a3a-aa13-829b9aab497d,1957,,,"[63.0, 24.7]",69165,53,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Anderson Luís de Souza,19757.0,Left Center Midfield,132,Barcelona,217,"['b75e62a6-6ad6-4715-8530-dc04a252d6b4', 'ba5bb135-68cf-4801-b7df-6db6412ca5d6']",31,,,,,,,,,,,,,,,,Barcelona,217,00:08:31.603,Carry,,2006/2007
,,,,"[104.7, 20.1]",,,,,,,,,,,,3.4165,,,,,,,,,,,,,5d4b684e-d729-4417-8a3c-ae85289e9e99,1960,,,"[82.8, 4.9]",69165,53,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Samuel Eto''o Fils,19298.0,Left Wing,132,Barcelona,217,"['14826e6b-22c9-4335-809f-f0bf7d31312e', 'ea2d0fb7-4790-4833-934f-3579f473aade']",34,,,,,,,,,,,,,,,,Barcelona,217,00:08:34.597,Carry,,2006/2007
,,,,"[87.5, 30.7]",,,,,,,,,,,,1.7184,,,,,,,,,,,,,1e9040c2-e9f6-4fe4-940f-e0e5f3c94df8,1968,,,"[92.8, 30.1]",69165,53,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Xavier Hernández Creus,20131.0,Center Defensive Midfield,132,Barcelona,217,"['7d2dc39f-d4e9-4783-bce9-58bf8a955340', '826501e7-1fc9-489a-8e09-912887f32504', 'd2058d81-bc9a-4dd6-8c51-68519bd492e6']",42,,,,,,,,,,,,,,,,Barcelona,217,00:08:42.398,Carry,True,2006/2007
,,,,"[83.7, 31.2]",,,,,,,,,,,,0.24,,,,,,,,,,,,,3b1af9f0-6057-431c-a047-a0aa51382cf6,1972,,,"[87.5, 30.7]",69165,53,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Xavier Hernández Creus,20131.0,Center Defensive Midfield,132,Barcelona,217,"['2ddc115d-84f7-421c-b193-3e829a8a6bd7', '3ad3d2cb-3706-42e9-8249-1334c1829e2c', '7d2dc39f-d4e9-4783-bce9-58bf8a955340', 'c8c0f520-9c5a-4e39-b8a5-f626272602ad']",44,,,,,,,,,,,,,,,,Barcelona,217,00:08:44.116,Carry,True,2006/2007
,,,,"[74.6, 27.8]",,,,,,,,,,,,2.905999,,,,,,,,,,,,,3e385d8b-a6d0-4a5e-a497-c56a759c0085,1975,,,"[83.7, 31.2]",69165,53,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Xavier Hernández Creus,20131.0,Center Defensive Midfield,132,Barcelona,217,"['2ddc115d-84f7-421c-b193-3e829a8a6bd7', '3ad3d2cb-3706-42e9-8249-1334c1829e2c', 'b08196d1-b012-414a-a4f8-93a41ae36686']",44,,,,,,,,,,,,,,,,Barcelona,217,00:08:44.356,Carry,True,2006/2007
,,,,"[92.3, 11.6]",,,,,,,,,,,,1.879099,,,,,,,,,,,,,6a54f895-b12e-4a55-84e5-e85b59c04a53,1978,,,"[83.1, 14.4]",69165,53,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Gianluca Zambrotta,15774.0,Left Back,132,Barcelona,217,"['3c089053-768c-4565-b61d-14db8399d7d2', '978adc05-b869-412a-bb61-db9930d4cac4']",48,,,,,,,,,,,,,,,,Barcelona,217,00:08:48.960,Carry,,2006/2007
,,,,"[75.4, 18.1]",,,,,,,,,,,,1.4316,,,,,,,,,,,,,c5317152-6d7e-4ed3-8031-af973b3687a3,1983,,,"[76.1, 18.1]",69165,53,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Xavier Hernández Creus,20131.0,Center Defensive Midfield,132,Barcelona,217,"['09d914c1-b95d-4e4c-beca-e462dcd6b882', 'a4222408-bb4f-411d-9248-34cb9ad99fc5', 'c04a3d96-b554-4c3c-b7e2-027f23d8dd5f']",53,,,,,,,,,,,,,,,,Barcelona,217,00:08:53.245,Carry,True,2006/2007
,,,,"[82.8, 45.5]",,,,,,,,,,,,1.6374,,,,,,,,,,,,,4a7ef783-b207-4bc5-905d-8419f8e2e8d8,1989,,,"[74.6, 42.7]",69165,53,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Andrés Iniesta Luján,5216.0,Right Center Midfield,132,Barcelona,217,"['9b6bd092-0d52-4dc4-aab3-319239e3319f', 'b317392e-a9bd-44ac-af1e-2caaf4f49da8']",58,,,,,,,,,,,,,,,,Barcelona,217,00:08:58.594,Carry,,2006/2007
,,,,"[17.4, 47.8]",,,,,,,,,,,,11.127505,,,,,,,,,,,,,ca190417-011a-4aa2-a615-8e6eb8a91e48,1993,,,"[5.4, 42.9]",69165,54,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Idriss Carlos Kameni,26103.0,Goalkeeper,133,Espanyol,214,"['27d09a22-12ef-4437-9b3a-e566c0227051', 'a76a3eb0-6fb4-4dfa-8309-05a48138f999']",3,,,,,,,,,,,,,,,,Espanyol,214,00:09:03.358,Carry,,2006/2007
,,,,"[84.2, 12.0]",,,,,,,,,,,,0.125998,,,,,,,,,,,,,1aacbfb2-b200-4624-9046-9888bd474504,1996,,,"[84.2, 12.0]",69165,54,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Raúl Tamudo Montero,26109.0,Center Forward,133,Espanyol,214,"['415c00c6-e110-43f4-a864-e0d10b853935', '87f346b2-ed91-4fae-ac3f-899d4c38e81a', '8ca59484-a0d7-4666-8388-8e8e78084161']",18,,,,,,,,,,,,,,,,Espanyol,214,00:09:18.712,Carry,True,2006/2007
,,,,"[103.8, 14.4]",,,,,,,,,,,,2.722421,,,,,,,,,,,,,201bb4ee-03ae-4d1c-8d44-27b58a5abe26,1999,,,"[84.2, 12.0]",69165,54,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Raúl Tamudo Montero,26109.0,Center Forward,133,Espanyol,214,"['87f346b2-ed91-4fae-ac3f-899d4c38e81a', '8ca59484-a0d7-4666-8388-8e8e78084161', 'ed9c9fdd-97e4-47e3-88ad-77f5846b381d']",18,,,,,,,,,,,,,,,,Espanyol,214,00:09:18.838,Carry,True,2006/2007
,,,,"[5.9, 55.8]",,,,,,,,,,,,2.2669,,,,,,,,,,,,,ab606c4d-d198-4e65-8559-08215c293b3f,2002,,,"[15.4, 63.4]",69165,54,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Lilian Thuram,15071.0,Right Center Back,133,Espanyol,214,"['222813b6-fdb0-4d33-aa7a-d36ec8bffd23', '4158f286-95f5-4a75-aae5-1ac0de4f921c', 'edca9491-13b3-4c96-a1c6-416fd21fa4a8']",21,,,,,,,,,,,,,,,,Barcelona,217,00:09:21.735,Carry,True,2006/2007
,,,,"[80.8, 18.2]",,,,,,,,,,,,0.817677,,,,,,,,,,,,,9bc800d2-80dc-4316-9c4a-95637c29fd55,2010,,,"[82.2, 15.0]",69165,54,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Ferrán Corominas Telechea,26102.0,Left Midfield,133,Espanyol,214,"['13941822-0ef4-4bd0-9eed-1fd970771c54', '67e03def-a905-4ae9-a9b7-2d7ef736a7aa', '96ad14d7-bdaf-4749-a1d4-23d11090e4e9']",30,,,,,,,,,,,,,,,,Espanyol,214,00:09:30.860,Carry,True,2006/2007
,,,,"[71.0, 41.5]",,,,,,,,,,,,7.5082,,,,,,,,,,,,,18336cc6-1013-4022-9f79-bb2e4bfa72fb,2016,,,"[46.2, 63.9]",69165,54,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Xavier Hernández Creus,20131.0,Center Defensive Midfield,134,Barcelona,217,"['35d01d7b-5bf9-4598-b257-5ac9c8e75535', '8c528585-dc89-4d8e-930d-9be3c996e0ad']",33,,,,,,,,,,,,,,,,Barcelona,217,00:09:33.943,Carry,,2006/2007
,,,,"[87.1, 25.9]",,,,,,,,,,,,4.1698,,,,,,,,,,,,,0a95fa1e-5f92-4b8b-aa96-ad3c54dc6dd9,2019,,,"[84.0, 5.4]",69165,54,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Samuel Eto''o Fils,19298.0,Left Wing,134,Barcelona,217,"['57107851-77d9-4caf-9f92-afee3eaaa5f3', '92ecaea9-ca63-4d60-a6f3-1bbf58fe5a09']",43,,,,,,,,,,,,,,,,Barcelona,217,00:09:43.435,Carry,,2006/2007
