ball_receipt_outcome,ball_recovery_recovery_failure,block_deflection,block_save_block,carry_end_location,clearance_aerial_won,clearance_body_part,clearance_head,clearance_left_foot,clearance_right_foot,counterpress,dribble_nutmeg,dribble_outcome,dribble_overrun,duel_outcome,duel_type,duration,foul_committed_advantage,foul_committed_card,foul_committed_offensive,foul_committed_type,foul_won_advantage,foul_won_defensive,goalkeeper_body_part,goalkeeper_end_location,goalkeeper_outcome,goalkeeper_position,goalkeeper_technique,goalkeeper_type,id,index,interception_outcome,location,match_id,minute,miscontrol_aerial_won,off_camera,out,pass_aerial_won,pass_angle,pass_assisted_shot_id,pass_body_part,pass_cross,pass_cut_back,pass_deflected,pass_end_location,pass_goal_assist,pass_height,pass_inswinging,pass_length,pass_miscommunication,pass_no_touch,pass_outcome,pass_outswinging,pass_recipient,pass_recipient_id,pass_shot_assist,pass_switch,pass_technique,pass_through_ball,pass_type,period,play_pattern,player,player_id,position,possession,possession_team,possession_team_id,related_events,second,shot_aerial_won,shot_body_part,shot_end_location,shot_first_time,shot_freeze_frame,shot_key_pass_id,shot_one_on_one,shot_outcome,shot_statsbomb_xg,shot_technique,shot_type,substitution_outcome,substitution_outcome_id,substitution_replacement,substitution_replacement_id,tactics,team,team_id,timestamp,type,under_pressure,season_name
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,b603981a-d229-4f7e-9ef1-515ca8b8d2be,758,,"[39.3, 8.3]",266424,14,,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Jordi Alba Ramos,5211.0,Left Back,28,Barcelona,217,['3dde215d-00be-4161-8d6b-f11f3d491915'],36,,,,,,,,,,,,,,,,,Barcelona,217,00:14:36.868,Ball Receipt*,,2015/2016
Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,e9363c56-fe87-458f-a5bf-7ee7e4c884ad,762,,"[83.0, 8.1]",266424,14,,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Neymar da Silva Santos Junior,4320.0,Left Wing,28,Barcelona,217,['adf0246b-dd51-433a-8898-4bf3400a7463'],40,,,,,,,,,,,,,,,,,Barcelona,217,00:14:40.799,Ball Receipt*,,2015/2016
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,a37af39a-822a-4c01-95df-9860f25b0a77,767,,"[58.0, 20.9]",266424,14,,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Andrés Iniesta Luján,5216.0,Left Center Midfield,28,Barcelona,217,['cfd4d284-ab38-49b2-8d33-0e81ca276859'],45,,,,,,,,,,,,,,,,,Barcelona,217,00:14:45.138,Ball Receipt*,,2015/2016
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,c53b8f49-8b19-4d13-b52c-cc6b7ceda4ba,769,,"[51.9, 32.3]",266424,14,,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Sergio Busquets i Burgos,5203.0,Center Defensive Midfield,28,Barcelona,217,['0b6e30b6-aab0-4edc-be43-a48f8197a5ef'],46,,,,,,,,,,,,,,,,,Barcelona,217,00:14:46.253,Ball Receipt*,,2015/2016
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,89dcaa6a-6418-47fc-b934-79433e8962ef,772,,"[57.2, 69.9]",266424,14,,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Daniel Alves da Silva,4324.0,Right Back,28,Barcelona,217,['d0772402-ac1b-41b2-ab29-3f0e8a388787'],52,,,,,,,,,,,,,,,,,Barcelona,217,00:14:52.485,Ball Receipt*,,2015/2016
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,43497ebc-e4c7-44b2-be4d-085ae46d252d,776,,"[65.4, 60.2]",266424,14,,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Ivan Rakitić,5470.0,Right Center Midfield,28,Barcelona,217,['7d46b92f-6bb2-44dd-8b76-51766e077925'],54,,,,,,,,,,,,,,,,,Barcelona,217,00:14:54.413,Ball Receipt*,,2015/2016
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7fac7492-82c8-4ecd-8396-ac61e6a0e3e1,779,,"[56.7, 60.4]",266424,14,,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Daniel Alves da Silva,4324.0,Right Back,28,Barcelona,217,['cc1377ea-7469-447b-a6c3-e294f146bf5c'],55,,,,,,,,,,,,,,,,,Barcelona,217,00:14:55.247,Ball Receipt*,,2015/2016
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3d010608-d852-4553-a719-152e25b63fb1,782,,"[61.2, 51.0]",266424,14,,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Sergio Busquets i Burgos,5203.0,Center Defensive Midfield,28,Barcelona,217,['04f8e711-5e2a-4818-a39b-4217aad6edc9'],56,,,,,,,,,,,,,,,,,Barcelona,217,00:14:56.730,Ball Receipt*,,2015/2016
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3acdd8f4-ced4-44b4-bce8-16120d6caf07,786,,"[64.3, 38.8]",266424,14,,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Andrés Iniesta Luján,5216.0,Left Center Midfield,28,Barcelona,217,['88aa90d1-199d-4a13-8089-47321ab92a57'],59,,,,,,,,,,,,,,,,,Barcelona,217,00:14:59.403,Ball Receipt*,,2015/2016
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,69c04e89-2255-4824-848f-b1d3e205fec1,790,,"[56.5, 54.1]",266424,15,,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Daniel Alves da Silva,4324.0,Right Back,28,Barcelona,217,['02a5ad1b-bd64-4720-8479-596804b32f32'],0,,,,,,,,,,,,,,,,,Barcelona,217,00:15:00.811,Ball Receipt*,,2015/2016
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6e02657e-0cf4-442f-b6f5-7a43d68a6843,793,,"[66.4, 53.7]",266424,15,,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Sergi Roberto Carnicer,6379.0,Right Wing,28,Barcelona,217,['9b15ce0a-2e7f-4bc6-9b23-3d7eda36132c'],1,,,,,,,,,,,,,,,,,Barcelona,217,00:15:01.802,Ball Receipt*,,2015/2016
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8965b537-39b8-4ffc-ba2e-b3cabf7199cf,795,,"[56.9, 53.7]",266424,15,,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Daniel Alves da Silva,4324.0,Right Back,28,Barcelona,217,['11f4775a-da00-4d20-8e6a-aec352237bc6'],2,,,,,,,,,,,,,,,,,Barcelona,217,00:15:02.639,Ball Receipt*,,2015/2016
Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3b3e0c5a-64c1-4de6-97c3-2ca5f30b4507,798,,"[67.2, 53.1]",266424,15,,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Sergi Roberto Carnicer,6379.0,Right Wing,28,Barcelona,217,['d7e9f90a-1d0e-4509-9944-d991673c5131'],4,,,,,,,,,,,,,,,,,Barcelona,217,00:15:04.680,Ball Receipt*,,2015/2016
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8ee20a56-68a1-4f6d-bb2b-65a0a7c09f6a,803,,"[69.2, 44.7]",266424,15,,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Cristiano Ronaldo dos Santos Aveiro,5207.0,Left Wing,29,Real Madrid,220,"['61ada24a-a2c0-478a-b138-ece5d32449f5', 'a879f43e-a346-4900-bab0-86f7ed119479']",6,,,,,,,,,,,,,,,,,Real Madrid,220,00:15:06.782,Ball Receipt*,True,2015/2016
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,378fee0f-f69e-4791-8db2-52893e522a2d,805,,"[62.1, 45.5]",266424,15,,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,James David Rodríguez Rubio,5695.0,Right Wing,29,Real Madrid,220,['b205e8fd-b239-4664-a7d3-368903db4a00'],8,,,,,,,,,,,,,,,,,Real Madrid,220,00:15:08.175,Ball Receipt*,,2015/2016
Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,58bff6f1-75fc-4fa1-83cc-7bf66d13a10e,807,,"[81.6, 49.5]",266424,15,,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Cristiano Ronaldo dos Santos Aveiro,5207.0,Left Wing,29,Real Madrid,220,['06a99e0a-3cde-4eda-8ec1-7770770ee56c'],9,,,,,,,,,,,,,,,,,Real Madrid,220,00:15:09.343,Ball Receipt*,,2015/2016
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1c6357df-0e63-4fe0-85d9-bc0e01efba3c,811,,"[43.5, 34.8]",266424,15,,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Sergio Busquets i Burgos,5203.0,Center Defensive Midfield,29,Real Madrid,220,['496edb41-7629-4a6e-aced-e945a4a8c649'],11,,,,,,,,,,,,,,,,,Barcelona,217,00:15:11.208,Ball Receipt*,,2015/2016
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,596b07ea-215c-4a84-9976-d770a938f9ff,816,,"[64.0, 70.5]",266424,16,,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,James David Rodríguez Rubio,5695.0,Right Wing,30,Real Madrid,220,['893c44bd-27a9-44ae-bc76-f6e4b6fbabe9'],22,,,,,,,,,,,,,,,,,Real Madrid,220,00:16:22.604,Ball Receipt*,,2015/2016
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,d36872df-b141-4746-a3b4-8e8adcc50af0,825,,"[70.0, 31.0]",266424,16,,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Andrés Iniesta Luján,5216.0,Left Center Midfield,31,Barcelona,217,['0566de56-0ec3-433d-88a6-3de8b8bdda73'],45,,,,,,,,,,,,,,,,,Barcelona,217,00:16:45.646,Ball Receipt*,,2015/2016
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8e55c39a-90ac-47c4-8f04-9765501318fe,828,,"[74.0, 14.8]",266424,16,,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Jordi Alba Ramos,5211.0,Left Back,31,Barcelona,217,['bc662d3c-d542-4fe1-bb82-62081030dc60'],48,,,,,,,,,,,,,,,,,Barcelona,217,00:16:48.962,Ball Receipt*,,2015/2016
Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5fb6ac1a-b20b-4fab-b7d8-355919f9f60a,831,,"[95.4, 33.9]",266424,16,,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Luis Alberto Suárez Díaz,5246.0,Center Forward,31,Barcelona,217,['c2a1da33-244e-4275-b5ee-a0e6f246aeaa'],51,,,,,,,,,,,,,,,,,Barcelona,217,00:16:51.821,Ball Receipt*,,2015/2016
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4a1be833-0d1b-418f-b782-ef1eedcae629,836,,"[21.3, 20.7]",266424,16,,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Sergio Ramos García,5201.0,Left Center Back,32,Real Madrid,220,['b53848f2-f4b0-4759-af28-4d36555a8e1f'],57,,,,,,,,,,,,,,,,,Real Madrid,220,00:16:57.939,Ball Receipt*,,2015/2016
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,47f194ae-635b-4389-82db-986801a1f052,840,,"[107.7, 58.1]",266424,17,,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Gareth Frank Bale,6399.0,Center Attacking Midfield,32,Real Madrid,220,"['25684831-e15e-4e72-bc81-8fda1e97d23f', 'e2863b3c-fcef-4f81-be03-bcd8a7aa0005']",6,,,,,,,,,,,,,,,,,Real Madrid,220,00:17:06.963,Ball Receipt*,True,2015/2016
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,b3eebbb5-8092-4a22-baf8-dd868578f95c,843,,"[96.1, 60.2]",266424,17,,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,James David Rodríguez Rubio,5695.0,Right Wing,32,Real Madrid,220,['6fe36385-acc8-46ed-b82a-afcad31c57d2'],10,,,,,,,,,,,,,,,,,Real Madrid,220,00:17:10.982,Ball Receipt*,,2015/2016
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,b9434165-0d43-487a-b7e3-26b51f9da0ae,848,,"[88.6, 49.7]",266424,17,,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Luka Modrić,5463.0,Right Defensive Midfield,32,Real Madrid,220,"['a68c1dc3-b168-452a-bc96-09cd124e56b7', 'd3541ced-6d06-47a2-a7b5-1c90718947e3']",13,,,,,,,,,,,,,,,,,Real Madrid,220,00:17:13.423,Ball Receipt*,True,2015/2016
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2b691f64-4c56-4e40-bb9f-7d025ce21ae8,851,,"[98.9, 74.7]",266424,17,,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Gareth Frank Bale,6399.0,Center Attacking Midfield,32,Real Madrid,220,['28b79e1b-738a-4378-94ec-30f73ed847ab'],16,,,,,,,,,,,,,,,,,Real Madrid,220,00:17:16.169,Ball Receipt*,,2015/2016
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0301fb40-1b99-410b-85b7-37a20ea21f4c,862,,"[72.1, 4.3]",266424,18,,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Neymar da Silva Santos Junior,4320.0,Left Wing,34,Barcelona,217,['f441c599-df57-4161-9f26-b376e324a421'],15,,,,,,,,,,,,,,,,,Barcelona,217,00:18:15.512,Ball Receipt*,,2015/2016
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,c7673687-1be5-4a74-ac7b-2ee110f4dc92,864,,"[64.1, 5.1]",266424,18,,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Jordi Alba Ramos,5211.0,Left Back,34,Barcelona,217,['7a4581c2-cdd5-454e-aab3-943fd7524cd7'],16,,,,,,,,,,,,,,,,,Barcelona,217,00:18:16.251,Ball Receipt*,,2015/2016
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7ad22a27-9cff-4cea-a9e8-6d1d389cbcf1,866,,"[34.0, 39.8]",266424,18,,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Gerard Piqué Bernabéu,5213.0,Right Center Back,34,Barcelona,217,['51113d9d-3a5c-4bf6-859a-a88e5d268b42'],19,,,,,,,,,,,,,,,,,Barcelona,217,00:18:19.270,Ball Receipt*,,2015/2016
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,f3fe8a09-853f-42ff-898c-46d458da57ae,870,,"[9.7, 33.9]",266424,18,,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Claudio Andrés Bravo Muñoz,4691.0,Goalkeeper,34,Barcelona,217,"['28518903-706c-452c-b1f3-454db0c9f653', '7d19885b-2c3c-438d-9939-5d6069c63c6e']",23,,,,,,,,,,,,,,,,,Barcelona,217,00:18:23.111,Ball Receipt*,True,2015/2016
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,903cb0ca-deb4-4927-bf53-8a7686c934a1,873,,"[20.2, 13.8]",266424,18,,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Javier Alejandro Mascherano,5506.0,Left Center Back,34,Barcelona,217,['4c0128c9-3dc7-4aca-a580-bc956afd684c'],26,,,,,,,,,,,,,,,,,Barcelona,217,00:18:26.009,Ball Receipt*,,2015/2016
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,aa6a3d2e-b371-4596-afd2-3f493cd1c4a8,877,,"[33.0, 3.5]",266424,18,,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Jordi Alba Ramos,5211.0,Left Back,34,Barcelona,217,['78a6e095-bf8a-4fbd-8747-1d0a5a83ae54'],28,,,,,,,,,,,,,,,,,Barcelona,217,00:18:28.150,Ball Receipt*,,2015/2016
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9667c221-0c2f-412e-94a9-388dae9aa9d0,880,,"[36.8, 26.8]",266424,18,,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Sergio Busquets i Burgos,5203.0,Center Defensive Midfield,34,Barcelona,217,['9e494102-96bb-4eba-9c1e-186f9a68ad2a'],30,,,,,,,,,,,,,,,,,Barcelona,217,00:18:30.107,Ball Receipt*,,2015/2016
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,fcd0693f-1db2-4b4f-b177-fed5efac7f68,884,,"[22.9, 48.6]",266424,18,,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Gerard Piqué Bernabéu,5213.0,Right Center Back,34,Barcelona,217,['23122bd7-0c26-4a71-8282-4a1c41e0b7a8'],33,,,,,,,,,,,,,,,,,Barcelona,217,00:18:33.367,Ball Receipt*,,2015/2016
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0e1bf492-a63c-4e71-bada-2057eb924f4a,887,,"[8.8, 37.7]",266424,18,,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Claudio Andrés Bravo Muñoz,4691.0,Goalkeeper,34,Barcelona,217,['5ef2bf5e-2085-4d25-9041-767d3ee42177'],35,,,,,,,,,,,,,,,,,Barcelona,217,00:18:35.285,Ball Receipt*,,2015/2016
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,48b2f9c9-9f70-46be-a7b0-a0730fa06245,891,,"[14.3, 16.1]",266424,18,,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Javier Alejandro Mascherano,5506.0,Left Center Back,34,Barcelona,217,['22254a2c-9be9-417a-b12d-381c0a7eb885'],38,,,,,,,,,,,,,,,,,Barcelona,217,00:18:38.128,Ball Receipt*,,2015/2016
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,835c0917-175a-4425-bb93-fd882e836856,895,,"[22.7, 3.9]",266424,18,,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Jordi Alba Ramos,5211.0,Left Back,34,Barcelona,217,['101b57f8-916d-431e-9851-e7ffdacbb380'],40,,,,,,,,,,,,,,,,,Barcelona,217,00:18:40.438,Ball Receipt*,,2015/2016
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,a5df1966-8195-4d9c-859f-a23ae8595fed,903,,"[34.7, 3.0]",266424,18,,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Andrés Iniesta Luján,5216.0,Left Center Midfield,34,Barcelona,217,"['059dd0b4-b159-4220-9be8-177d62c2d7e2', '3e6e2983-2c38-4ea9-a144-8948e84a841e']",42,,,,,,,,,,,,,,,,,Barcelona,217,00:18:42.932,Ball Receipt*,True,2015/2016
Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,eb53b493-7a9d-4fc4-b906-0feecb1d8d2e,905,,"[32.2, 13.5]",266424,18,,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Jordi Alba Ramos,5211.0,Left Back,34,Barcelona,217,['5527db05-402d-4888-9d4a-e67eeee3b8e2'],43,,,,,,,,,,,,,,,,,Barcelona,217,00:18:43.869,Ball Receipt*,,2015/2016
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,656bc90e-52bc-4e3c-82ce-0fc971eb61e2,911,,"[36.8, 65.2]",266424,18,,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Daniel Alves da Silva,4324.0,Right Back,34,Barcelona,217,['7403983e-3654-4e2b-97da-131c0b073035'],49,,,,,,,,,,,,,,,,,Barcelona,217,00:18:49.038,Ball Receipt*,,2015/2016
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9f74a6d6-667f-4d2e-91ab-0e3256ac63d4,916,,"[69.9, 5.0]",266424,19,,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Cristiano Ronaldo dos Santos Aveiro,5207.0,Left Wing,35,Real Madrid,220,['8a77dcba-aff4-47ef-a86b-bbd735bf1cc2'],25,,,,,,,,,,,,,,,,,Real Madrid,220,00:19:25.132,Ball Receipt*,,2015/2016
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,a68f0cfd-e5e3-402b-b175-04c63df7090d,920,,"[65.8, 48.4]",266424,19,,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Luis Alberto Suárez Díaz,5246.0,Center Forward,36,Barcelona,217,['e4609684-26cd-41ae-adee-56de8a730f62'],31,,,,,,,,,,,,,,,,,Barcelona,217,00:19:31.230,Ball Receipt*,,2015/2016
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,403aa1aa-15ce-4e52-9365-ad3d7571e8d0,923,,"[43.3, 72.6]",266424,19,,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Daniel Alves da Silva,4324.0,Right Back,36,Barcelona,217,['fa8dab08-ba8f-4ac4-858b-b0d83bc8fe84'],32,,,,,,,,,,,,,,,,,Barcelona,217,00:19:32.854,Ball Receipt*,,2015/2016
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,889e516c-197d-4931-a6b1-217278a52392,926,,"[51.1, 68.8]",266424,19,,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Ivan Rakitić,5470.0,Right Center Midfield,36,Barcelona,217,['48c332c1-272e-4e33-9cce-4cee44384574'],34,,,,,,,,,,,,,,,,,Barcelona,217,00:19:34.645,Ball Receipt*,,2015/2016
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,74b72e69-c133-47b8-ab44-24189c6fb54b,928,,"[42.4, 66.9]",266424,19,,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Daniel Alves da Silva,4324.0,Right Back,36,Barcelona,217,['67d52eb6-0fcb-46da-9dde-4994ee5eb5bd'],35,,,,,,,,,,,,,,,,,Barcelona,217,00:19:35.398,Ball Receipt*,,2015/2016
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,b64384b3-fe89-4bb9-9834-9ff18e3c523d,931,,"[50.9, 57.3]",266424,19,,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Sergio Busquets i Burgos,5203.0,Center Defensive Midfield,36,Barcelona,217,['77c0e6fb-9abc-43f6-b01a-cf1250dc13b9'],36,,,,,,,,,,,,,,,,,Barcelona,217,00:19:36.794,Ball Receipt*,,2015/2016
Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0a2ad2d9-b43e-4526-889d-93f0e35af16c,934,,"[53.2, 70.1]",266424,19,,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Ivan Rakitić,5470.0,Right Center Midfield,36,Barcelona,217,['b4f95adb-0de6-4348-a7d8-6bdc35d1ccc3'],37,,,,,,,,,,,,,,,,,Barcelona,217,00:19:37.852,Ball Receipt*,,2015/2016
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7c55a06f-16cb-4406-92fc-ebefa680056a,936,,"[72.2, 20.7]",266424,19,,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Toni Kroos,5574.0,Left Defensive Midfield,37,Real Madrid,220,['bbf2dba2-ad12-4d0b-8add-d8f51e3b4f28'],38,,,,,,,,,,,,,,,,,Real Madrid,220,00:19:38.280,Ball Receipt*,,2015/2016
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,82c08e75-94db-40f9-a511-66c04221b799,939,,"[70.3, 6.2]",266424,19,,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Cristiano Ronaldo dos Santos Aveiro,5207.0,Left Wing,37,Real Madrid,220,['8c71f727-c342-4372-9262-0ebae4b80354'],39,,,,,,,,,,,,,,,,,Real Madrid,220,00:19:39.330,Ball Receipt*,,2015/2016
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,76a2ec2b-f49d-440d-9c89-147e2feff40d,942,,"[64.4, 26.4]",266424,19,,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Luka Modrić,5463.0,Right Defensive Midfield,37,Real Madrid,220,['a48b4b8d-ee1f-4a56-ad4e-3ff607ae1b94'],42,,,,,,,,,,,,,,,,,Real Madrid,220,00:19:42.894,Ball Receipt*,,2015/2016
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,e7efb384-0bd4-4973-ab12-5342ed361958,946,,"[85.6, 14.9]",266424,19,,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Marcelo Vieira da Silva Júnior,5552.0,Left Back,37,Real Madrid,220,"['4791a05d-492c-4315-ade4-6699befb76e0', '8facdaf6-d3a1-49cd-82c7-efb06859d4d3']",45,,,,,,,,,,,,,,,,,Real Madrid,220,00:19:45.729,Ball Receipt*,True,2015/2016
Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,44f0bb53-8b3d-48d7-abad-18ef76a60640,949,,"[96.1, 6.4]",266424,19,,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Luka Modrić,5463.0,Right Defensive Midfield,37,Real Madrid,220,['0861fdac-fc11-430a-823e-7bf427b4c228'],48,,,,,,,,,,,,,,,,,Real Madrid,220,00:19:48.411,Ball Receipt*,,2015/2016
Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,e094582b-25dd-4cfb-a3ce-a44acfa08652,951,,"[38.7, 76.0]",266424,19,,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Sergi Roberto Carnicer,6379.0,Right Wing,37,Real Madrid,220,['c91917a1-5448-4ad3-b994-acd380aaa4b7'],49,,,,,,,,,,,,,,,,,Barcelona,217,00:19:49.231,Ball Receipt*,,2015/2016
Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,46cba900-bd06-43aa-8383-d75f26ddb3a6,953,,"[70.3, 32.3]",266424,19,,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Toni Kroos,5574.0,Left Defensive Midfield,37,Real Madrid,220,['cc73fa45-92c5-450b-893a-b4bbbb925862'],50,,,,,,,,,,,,,,,,,Real Madrid,220,00:19:50.952,Ball Receipt*,,2015/2016
Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,26b9611f-5caa-4dc6-8fee-1faaee4c050d,958,,"[57.6, 28.7]",266424,19,,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Neymar da Silva Santos Junior,4320.0,Left Wing,37,Real Madrid,220,['5e61cc6a-85d4-4159-b598-b08f6571989e'],53,,,,,,,,,,,,,,,,,Barcelona,217,00:19:53.920,Ball Receipt*,,2015/2016
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,55ca7cbc-198f-4784-b499-d3c4286b3da9,962,,"[65.0, 43.4]",266424,19,,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,James David Rodríguez Rubio,5695.0,Right Wing,37,Real Madrid,220,['108c8edc-dbb7-4492-9536-0b78a4f071e9'],55,,,,,,,,,,,,,,,,,Real Madrid,220,00:19:55.822,Ball Receipt*,,2015/2016
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ab8df4f1-f03a-41cb-986a-d6fa60dc20ce,964,,"[52.2, 43.0]",266424,19,,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Danilo Luiz da Silva,3063.0,Right Back,37,Real Madrid,220,['f92de06c-8712-4e77-b92d-c985cec5d9cd'],56,,,,,,,,,,,,,,,,,Real Madrid,220,00:19:56.967,Ball Receipt*,,2015/2016
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,436b5f83-6111-4aa6-be7c-831dca25802f,968,,"[55.6, 39.7]",266424,19,,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Toni Kroos,5574.0,Left Defensive Midfield,37,Real Madrid,220,"['c6e9e240-0628-434e-9b78-3882fdc258f1', 'e0bbc1c6-6156-4cc9-a849-c79833dadf57']",58,,,,,,,,,,,,,,,,,Real Madrid,220,00:19:58.069,Ball Receipt*,True,2015/2016
